date,ID_unscaled,ID_monthly,isPartial,scale,ID
2019-09-08,75,79.0,,0.79,59.25
2019-09-09,90,79.0,,0.79,71.10000000000001
2019-09-10,91,79.0,,0.79,71.89
2019-09-11,91,79.0,,0.79,71.89
2019-09-12,96,79.0,,0.79,75.84
2019-09-13,86,79.0,,0.79,67.94
2019-09-14,82,79.0,,0.79,64.78
2019-09-15,76,79.0,,0.79,60.040000000000006
2019-09-16,92,79.0,,0.79,72.68
2019-09-17,93,79.0,,0.79,73.47
2019-09-18,91,79.0,,0.79,71.89
2019-09-19,91,79.0,,0.79,71.89
2019-09-20,91,79.0,,0.79,71.89
2019-09-21,82,79.0,,0.79,64.78
2019-09-22,78,79.0,,0.79,61.620000000000005
2019-09-23,97,79.0,,0.79,76.63000000000001
2019-09-24,99,79.0,,0.79,78.21000000000001
2019-09-25,100,79.0,,0.79,79.0
2019-09-26,95,79.0,,0.79,75.05
2019-09-27,92,79.0,,0.79,72.68
2019-09-28,91,79.0,,0.79,71.89
2019-09-29,79,79.0,,0.79,62.410000000000004
2019-09-30,99,79.0,,0.79,78.21000000000001
2019-10-01,85,83.0,False,0.83,70.55
2019-10-02,100,83.0,,0.83,83.0
2019-10-03,71,83.0,,0.83,58.93
2019-10-04,62,83.0,,0.83,51.46
2019-10-05,53,83.0,,0.83,43.989999999999995
2019-10-06,51,83.0,,0.83,42.33
2019-10-07,63,83.0,,0.83,52.29
2019-10-08,64,83.0,,0.83,53.12
2019-10-09,60,83.0,,0.83,49.8
2019-10-10,60,83.0,,0.83,49.8
2019-10-11,57,83.0,,0.83,47.309999999999995
2019-10-12,54,83.0,,0.83,44.82
2019-10-13,48,83.0,,0.83,39.839999999999996
2019-10-14,56,83.0,,0.83,46.48
2019-10-15,62,83.0,,0.83,51.46
2019-10-16,61,83.0,,0.83,50.629999999999995
2019-10-17,61,83.0,,0.83,50.629999999999995
2019-10-18,56,83.0,,0.83,46.48
2019-10-19,50,83.0,,0.83,41.5
2019-10-20,47,83.0,,0.83,39.01
2019-10-21,59,83.0,,0.83,48.97
2019-10-22,60,83.0,,0.83,49.8
2019-10-23,60,83.0,,0.83,49.8
2019-10-24,55,83.0,,0.83,45.65
2019-10-25,56,83.0,,0.83,46.48
2019-10-26,50,83.0,,0.83,41.5
2019-10-27,46,83.0,,0.83,38.18
2019-10-28,57,83.0,,0.83,47.309999999999995
2019-10-29,57,83.0,,0.83,47.309999999999995
2019-10-30,58,83.0,,0.83,48.14
2019-10-31,54,83.0,,0.83,44.82
2019-11-01,83,75.0,False,0.75,62.25
2019-11-02,79,75.0,,0.75,59.25
2019-11-03,73,75.0,,0.75,54.75
2019-11-04,85,75.0,,0.75,63.75
2019-11-05,100,75.0,,0.75,75.0
2019-11-06,89,75.0,,0.75,66.75
2019-11-07,89,75.0,,0.75,66.75
2019-11-08,85,75.0,,0.75,63.75
2019-11-09,78,75.0,,0.75,58.5
2019-11-10,72,75.0,,0.75,54.0
2019-11-11,80,75.0,,0.75,60.0
2019-11-12,87,75.0,,0.75,65.25
2019-11-13,86,75.0,,0.75,64.5
2019-11-14,86,75.0,,0.75,64.5
2019-11-15,82,75.0,,0.75,61.5
2019-11-16,78,75.0,,0.75,58.5
2019-11-17,74,75.0,,0.75,55.5
2019-11-18,87,75.0,,0.75,65.25
2019-11-19,87,75.0,,0.75,65.25
2019-11-20,85,75.0,,0.75,63.75
2019-11-21,86,75.0,,0.75,64.5
2019-11-22,85,75.0,,0.75,63.75
2019-11-23,76,75.0,,0.75,57.0
2019-11-24,72,75.0,,0.75,54.0
2019-11-25,81,75.0,,0.75,60.75
2019-11-26,88,75.0,,0.75,66.0
2019-11-27,87,75.0,,0.75,65.25
2019-11-28,72,75.0,,0.75,54.0
2019-11-29,73,75.0,,0.75,54.75
2019-11-30,76,75.0,,0.75,57.0
2019-12-01,70,79.0,False,0.79,55.300000000000004
2019-12-02,81,79.0,,0.79,63.99
2019-12-03,84,79.0,,0.79,66.36
2019-12-04,87,79.0,,0.79,68.73
2019-12-05,84,79.0,,0.79,66.36
2019-12-06,80,79.0,,0.79,63.2
2019-12-07,74,79.0,,0.79,58.46
2019-12-08,69,79.0,,0.79,54.510000000000005
2019-12-09,81,79.0,,0.79,63.99
2019-12-10,85,79.0,,0.79,67.15
2019-12-11,83,79.0,,0.79,65.57000000000001
2019-12-12,81,79.0,,0.79,63.99
2019-12-13,81,79.0,,0.79,63.99
2019-12-14,77,79.0,,0.79,60.830000000000005
2019-12-15,74,79.0,,0.79,58.46
2019-12-16,83,79.0,,0.79,65.57000000000001
2019-12-17,90,79.0,,0.79,71.10000000000001
2019-12-18,82,79.0,,0.79,64.78
2019-12-19,85,79.0,,0.79,67.15
2019-12-20,82,79.0,,0.79,64.78
2019-12-21,78,79.0,,0.79,61.620000000000005
2019-12-22,73,79.0,,0.79,57.67
2019-12-23,82,79.0,,0.79,64.78
2019-12-24,78,79.0,,0.79,61.620000000000005
2019-12-25,99,79.0,,0.79,78.21000000000001
2019-12-26,100,79.0,,0.79,79.0
2019-12-27,99,79.0,,0.79,78.21000000000001
2019-12-28,82,79.0,,0.79,64.78
2019-12-29,75,79.0,,0.79,59.25
2019-12-30,100,79.0,,0.79,79.0
2019-12-31,89,79.0,,0.79,70.31
2020-01-01,69,88.0,False,0.88,60.72
2020-01-02,99,88.0,,0.88,87.12
2020-01-03,100,88.0,,0.88,88.0
2020-01-04,76,88.0,,0.88,66.88
2020-01-05,69,88.0,,0.88,60.72
2020-01-06,92,88.0,,0.88,80.96
2020-01-07,90,88.0,,0.88,79.2
2020-01-08,85,88.0,,0.88,74.8
2020-01-09,89,88.0,,0.88,78.32000000000001
2020-01-10,83,88.0,,0.88,73.04
2020-01-11,73,88.0,,0.88,64.24
2020-01-12,66,88.0,,0.88,58.08
2020-01-13,91,88.0,,0.88,80.08
2020-01-14,91,88.0,,0.88,80.08
2020-01-15,88,88.0,,0.88,77.44
2020-01-16,83,88.0,,0.88,73.04
2020-01-17,84,88.0,,0.88,73.92
2020-01-18,72,88.0,,0.88,63.36
2020-01-19,64,88.0,,0.88,56.32
2020-01-20,76,88.0,,0.88,66.88
2020-01-21,96,88.0,,0.88,84.48
2020-01-22,90,88.0,,0.88,79.2
2020-01-23,88,88.0,,0.88,77.44
2020-01-24,89,88.0,,0.88,78.32000000000001
2020-01-25,74,88.0,,0.88,65.12
2020-01-26,67,88.0,,0.88,58.96
2020-01-27,86,88.0,,0.88,75.68
2020-01-28,94,88.0,,0.88,82.72
2020-01-29,87,88.0,,0.88,76.56
2020-01-30,86,88.0,,0.88,75.68
2020-01-31,89,88.0,,0.88,78.32000000000001
2020-02-01,64,91.0,False,0.91,58.24
2020-02-02,59,91.0,,0.91,53.690000000000005
2020-02-03,68,91.0,,0.91,61.88
2020-02-04,80,91.0,,0.91,72.8
2020-02-05,77,91.0,,0.91,70.07000000000001
2020-02-06,75,91.0,,0.91,68.25
2020-02-07,73,91.0,,0.91,66.43
2020-02-08,65,91.0,,0.91,59.15
2020-02-09,60,91.0,,0.91,54.6
2020-02-10,73,91.0,,0.91,66.43
2020-02-11,80,91.0,,0.91,72.8
2020-02-12,74,91.0,,0.91,67.34
2020-02-13,73,91.0,,0.91,66.43
2020-02-14,73,91.0,,0.91,66.43
2020-02-15,63,91.0,,0.91,57.330000000000005
2020-02-16,59,91.0,,0.91,53.690000000000005
2020-02-17,67,91.0,,0.91,60.97
2020-02-18,76,91.0,,0.91,69.16
2020-02-19,92,91.0,,0.91,83.72
2020-02-20,100,91.0,,0.91,91.0
2020-02-21,98,91.0,,0.91,89.18
2020-02-22,84,91.0,,0.91,76.44
2020-02-23,67,91.0,,0.91,60.97
2020-02-24,83,91.0,,0.91,75.53
2020-02-25,93,91.0,,0.91,84.63000000000001
2020-02-26,85,91.0,,0.91,77.35000000000001
2020-02-27,85,91.0,,0.91,77.35000000000001
2020-02-28,88,91.0,,0.91,80.08
2020-02-29,67,91.0,,0.91,60.97
2020-03-01,69,82.0,False,0.82,56.58
2020-03-02,93,82.0,,0.82,76.25999999999999
2020-03-03,100,82.0,,0.82,82.0
2020-03-04,84,82.0,,0.82,68.88
2020-03-05,87,82.0,,0.82,71.33999999999999
2020-03-06,79,82.0,,0.82,64.78
2020-03-07,70,82.0,,0.82,57.4
2020-03-08,67,82.0,,0.82,54.94
2020-03-09,79,82.0,,0.82,64.78
2020-03-10,82,82.0,,0.82,67.24
2020-03-11,84,82.0,,0.82,68.88
2020-03-12,70,82.0,,0.82,57.4
2020-03-13,70,82.0,,0.82,57.4
2020-03-14,68,82.0,,0.82,55.76
2020-03-15,59,82.0,,0.82,48.379999999999995
2020-03-16,71,82.0,,0.82,58.22
2020-03-17,73,82.0,,0.82,59.86
2020-03-18,73,82.0,,0.82,59.86
2020-03-19,70,82.0,,0.82,57.4
2020-03-20,70,82.0,,0.82,57.4
2020-03-21,61,82.0,,0.82,50.019999999999996
2020-03-22,59,82.0,,0.82,48.379999999999995
2020-03-23,78,82.0,,0.82,63.959999999999994
2020-03-24,83,82.0,,0.82,68.06
2020-03-25,74,82.0,,0.82,60.68
2020-03-26,78,82.0,,0.82,63.959999999999994
2020-03-27,85,82.0,,0.82,69.7
2020-03-28,66,82.0,,0.82,54.12
2020-03-29,64,82.0,,0.82,52.48
2020-03-30,75,82.0,,0.82,61.49999999999999
2020-03-31,77,82.0,,0.82,63.13999999999999
2020-04-01,88,85.0,False,0.85,74.8
2020-04-02,87,85.0,,0.85,73.95
2020-04-03,81,85.0,,0.85,68.85
2020-04-04,73,85.0,,0.85,62.05
2020-04-05,71,85.0,,0.85,60.35
2020-04-06,81,85.0,,0.85,68.85
2020-04-07,80,85.0,,0.85,68.0
2020-04-08,81,85.0,,0.85,68.85
2020-04-09,84,85.0,,0.85,71.39999999999999
2020-04-10,81,85.0,,0.85,68.85
2020-04-11,70,85.0,,0.85,59.5
2020-04-12,67,85.0,,0.85,56.949999999999996
2020-04-13,86,85.0,,0.85,73.1
2020-04-14,91,85.0,,0.85,77.35
2020-04-15,100,85.0,,0.85,85.0
2020-04-16,98,85.0,,0.85,83.3
2020-04-17,93,85.0,,0.85,79.05
2020-04-18,75,85.0,,0.85,63.75
2020-04-19,71,85.0,,0.85,60.35
2020-04-20,89,85.0,,0.85,75.64999999999999
2020-04-21,91,85.0,,0.85,77.35
2020-04-22,89,85.0,,0.85,75.64999999999999
2020-04-23,89,85.0,,0.85,75.64999999999999
2020-04-24,89,85.0,,0.85,75.64999999999999
2020-04-25,73,85.0,,0.85,62.05
2020-04-26,70,85.0,,0.85,59.5
2020-04-27,87,85.0,,0.85,73.95
2020-04-28,98,85.0,,0.85,83.3
2020-04-29,93,85.0,,0.85,79.05
2020-04-30,98,85.0,,0.85,83.3
2020-05-01,87,88.0,False,0.88,76.56
2020-05-02,74,88.0,,0.88,65.12
2020-05-03,71,88.0,,0.88,62.48
2020-05-04,89,88.0,,0.88,78.32000000000001
2020-05-05,97,88.0,,0.88,85.36
2020-05-06,93,88.0,,0.88,81.84
2020-05-07,92,88.0,,0.88,80.96
2020-05-08,89,88.0,,0.88,78.32000000000001
2020-05-09,73,88.0,,0.88,64.24
2020-05-10,68,88.0,,0.88,59.84
2020-05-11,93,88.0,,0.88,81.84
2020-05-12,98,88.0,,0.88,86.24
2020-05-13,96,88.0,,0.88,84.48
2020-05-14,92,88.0,,0.88,80.96
2020-05-15,92,88.0,,0.88,80.96
2020-05-16,72,88.0,,0.88,63.36
2020-05-17,72,88.0,,0.88,63.36
2020-05-18,94,88.0,,0.88,82.72
2020-05-19,100,88.0,,0.88,88.0
2020-05-20,93,88.0,,0.88,81.84
2020-05-21,91,88.0,,0.88,80.08
2020-05-22,87,88.0,,0.88,76.56
2020-05-23,74,88.0,,0.88,65.12
2020-05-24,74,88.0,,0.88,65.12
2020-05-25,75,88.0,,0.88,66.0
2020-05-26,97,88.0,,0.88,85.36
2020-05-27,95,88.0,,0.88,83.6
2020-05-28,97,88.0,,0.88,85.36
2020-05-29,89,88.0,,0.88,78.32000000000001
2020-05-30,73,88.0,,0.88,64.24
2020-05-31,73,88.0,,0.88,64.24
2020-06-01,89,94.0,False,0.94,83.66
2020-06-02,100,94.0,,0.94,94.0
2020-06-03,97,94.0,,0.94,91.17999999999999
2020-06-04,90,94.0,,0.94,84.6
2020-06-05,88,94.0,,0.94,82.72
2020-06-06,70,94.0,,0.94,65.8
2020-06-07,67,94.0,,0.94,62.98
2020-06-08,93,94.0,,0.94,87.42
2020-06-09,90,94.0,,0.94,84.6
2020-06-10,94,94.0,,0.94,88.36
2020-06-11,92,94.0,,0.94,86.47999999999999
2020-06-12,90,94.0,,0.94,84.6
2020-06-13,73,94.0,,0.94,68.61999999999999
2020-06-14,69,94.0,,0.94,64.86
2020-06-15,95,94.0,,0.94,89.3
2020-06-16,97,94.0,,0.94,91.17999999999999
2020-06-17,91,94.0,,0.94,85.53999999999999
2020-06-18,91,94.0,,0.94,85.53999999999999
2020-06-19,82,94.0,,0.94,77.08
2020-06-20,69,94.0,,0.94,64.86
2020-06-21,65,94.0,,0.94,61.099999999999994
2020-06-22,93,94.0,,0.94,87.42
2020-06-23,96,94.0,,0.94,90.24
2020-06-24,93,94.0,,0.94,87.42
2020-06-25,88,94.0,,0.94,82.72
2020-06-26,90,94.0,,0.94,84.6
2020-06-27,72,94.0,,0.94,67.67999999999999
2020-06-28,69,94.0,,0.94,64.86
2020-06-29,95,94.0,,0.94,89.3
2020-06-30,92,94.0,,0.94,86.47999999999999
2020-07-01,89,93.0,False,0.93,82.77000000000001
2020-07-02,84,93.0,,0.93,78.12
2020-07-03,70,93.0,,0.93,65.10000000000001
2020-07-04,65,93.0,,0.93,60.45
2020-07-05,66,93.0,,0.93,61.38
2020-07-06,90,93.0,,0.93,83.7
2020-07-07,94,93.0,,0.93,87.42
2020-07-08,95,93.0,,0.93,88.35000000000001
2020-07-09,91,93.0,,0.93,84.63000000000001
2020-07-10,92,93.0,,0.93,85.56
2020-07-11,72,93.0,,0.93,66.96000000000001
2020-07-12,67,93.0,,0.93,62.31
2020-07-13,91,93.0,,0.93,84.63000000000001
2020-07-14,96,93.0,,0.93,89.28
2020-07-15,100,93.0,,0.93,93.0
2020-07-16,90,93.0,,0.93,83.7
2020-07-17,84,93.0,,0.93,78.12
2020-07-18,68,93.0,,0.93,63.24
2020-07-19,67,93.0,,0.93,62.31
2020-07-20,95,93.0,,0.93,88.35000000000001
2020-07-21,92,93.0,,0.93,85.56
2020-07-22,92,93.0,,0.93,85.56
2020-07-23,85,93.0,,0.93,79.05
2020-07-24,88,93.0,,0.93,81.84
2020-07-25,69,93.0,,0.93,64.17
2020-07-26,69,93.0,,0.93,64.17
2020-07-27,91,93.0,,0.93,84.63000000000001
2020-07-28,96,93.0,,0.93,89.28
2020-07-29,93,93.0,,0.93,86.49000000000001
2020-07-30,87,93.0,,0.93,80.91000000000001
2020-07-31,86,93.0,,0.93,79.98
2020-08-01,71,97.0,False,0.97,68.87
2020-08-02,68,97.0,,0.97,65.96
2020-08-03,93,97.0,,0.97,90.21
2020-08-04,96,97.0,,0.97,93.12
2020-08-05,94,97.0,,0.97,91.17999999999999
2020-08-06,93,97.0,,0.97,90.21
2020-08-07,91,97.0,,0.97,88.27
2020-08-08,72,97.0,,0.97,69.84
2020-08-09,69,97.0,,0.97,66.92999999999999
2020-08-10,94,97.0,,0.97,91.17999999999999
2020-08-11,95,97.0,,0.97,92.14999999999999
2020-08-12,96,97.0,,0.97,93.12
2020-08-13,95,97.0,,0.97,92.14999999999999
2020-08-14,87,97.0,,0.97,84.39
2020-08-15,69,97.0,,0.97,66.92999999999999
2020-08-16,71,97.0,,0.97,68.87
2020-08-17,100,97.0,,0.97,97.0
2020-08-18,100,97.0,,0.97,97.0
2020-08-19,99,97.0,,0.97,96.03
2020-08-20,92,97.0,,0.97,89.24
2020-08-21,95,97.0,,0.97,92.14999999999999
2020-08-22,73,97.0,,0.97,70.81
2020-08-23,68,97.0,,0.97,65.96
2020-08-24,96,97.0,,0.97,93.12
2020-08-25,97,97.0,,0.97,94.09
2020-08-26,92,97.0,,0.97,89.24
2020-08-27,90,97.0,,0.97,87.3
2020-08-28,88,97.0,,0.97,85.36
2020-08-29,66,97.0,,0.97,64.02
2020-08-30,66,97.0,,0.97,64.02
2020-08-31,90,97.0,,0.97,87.3
2020-09-01,99,88.0,False,0.88,87.12
2020-09-02,100,88.0,,0.88,88.0
2020-09-03,95,88.0,,0.88,83.6
2020-09-04,91,88.0,,0.88,80.08
2020-09-05,74,88.0,,0.88,65.12
2020-09-06,71,88.0,,0.88,62.48
2020-09-07,75,88.0,,0.88,66.0
2020-09-08,96,88.0,,0.88,84.48
2020-09-09,93,88.0,,0.88,81.84
2020-09-10,88,88.0,,0.88,77.44
2020-09-11,89,88.0,,0.88,78.32000000000001
2020-09-12,74,88.0,,0.88,65.12
2020-09-13,74,88.0,,0.88,65.12
2020-09-14,92,88.0,,0.88,80.96
2020-09-15,94,88.0,,0.88,82.72
2020-09-16,89,88.0,,0.88,78.32000000000001
2020-09-17,91,88.0,,0.88,80.08
2020-09-18,92,88.0,,0.88,80.96
2020-09-19,74,88.0,,0.88,65.12
2020-09-20,70,88.0,,0.88,61.6
2020-09-21,90,88.0,,0.88,79.2
2020-09-22,96,88.0,,0.88,84.48
2020-09-23,97,88.0,,0.88,85.36
2020-09-24,89,88.0,,0.88,78.32000000000001
2020-09-25,84,88.0,,0.88,73.92
2020-09-26,73,88.0,,0.88,64.24
2020-09-27,71,88.0,,0.88,62.48
2020-09-28,92,88.0,,0.88,80.96
2020-09-29,90,88.0,,0.88,79.2
2020-09-30,95,88.0,,0.88,83.6
2020-10-01,100,84.0,False,0.84,84.0
2020-10-02,90,84.0,,0.84,75.6
2020-10-03,78,84.0,,0.84,65.52
2020-10-04,76,84.0,,0.84,63.839999999999996
2020-10-05,94,84.0,,0.84,78.96
2020-10-06,95,84.0,,0.84,79.8
2020-10-07,92,84.0,,0.84,77.28
2020-10-08,84,84.0,,0.84,70.56
2020-10-09,83,84.0,,0.84,69.72
2020-10-10,74,84.0,,0.84,62.16
2020-10-11,71,84.0,,0.84,59.64
2020-10-12,83,84.0,,0.84,69.72
2020-10-13,89,84.0,,0.84,74.75999999999999
2020-10-14,88,84.0,,0.84,73.92
2020-10-15,86,84.0,,0.84,72.24
2020-10-16,84,84.0,,0.84,70.56
2020-10-17,76,84.0,,0.84,63.839999999999996
2020-10-18,71,84.0,,0.84,59.64
2020-10-19,86,84.0,,0.84,72.24
2020-10-20,87,84.0,,0.84,73.08
2020-10-21,89,84.0,,0.84,74.75999999999999
2020-10-22,85,84.0,,0.84,71.39999999999999
2020-10-23,81,84.0,,0.84,68.03999999999999
2020-10-24,76,84.0,,0.84,63.839999999999996
2020-10-25,74,84.0,,0.84,62.16
2020-10-26,84,84.0,,0.84,70.56
2020-10-27,89,84.0,,0.84,74.75999999999999
2020-10-28,85,84.0,,0.84,71.39999999999999
2020-10-29,87,84.0,,0.84,73.08
2020-10-30,84,84.0,,0.84,70.56
2020-10-31,77,84.0,,0.84,64.67999999999999
2020-11-01,68,77.0,False,0.77,52.36
2020-11-02,80,77.0,,0.77,61.6
2020-11-03,100,77.0,,0.77,77.0
2020-11-04,49,77.0,,0.77,37.730000000000004
2020-11-05,57,77.0,,0.77,43.89
2020-11-06,64,77.0,,0.77,49.28
2020-11-07,59,77.0,,0.77,45.43
2020-11-08,63,77.0,,0.77,48.51
2020-11-09,77,77.0,,0.77,59.29
2020-11-10,80,77.0,,0.77,61.6
2020-11-11,73,77.0,,0.77,56.21
2020-11-12,88,77.0,,0.77,67.76
2020-11-13,77,77.0,,0.77,59.29
2020-11-14,74,77.0,,0.77,56.980000000000004
2020-11-15,64,77.0,,0.77,49.28
2020-11-16,76,77.0,,0.77,58.52
2020-11-17,79,77.0,,0.77,60.83
2020-11-18,80,77.0,,0.77,61.6
2020-11-19,73,77.0,,0.77,56.21
2020-11-20,73,77.0,,0.77,56.21
2020-11-21,69,77.0,,0.77,53.13
2020-11-22,64,77.0,,0.77,49.28
2020-11-23,74,77.0,,0.77,56.980000000000004
2020-11-24,78,77.0,,0.77,60.06
2020-11-25,72,77.0,,0.77,55.44
2020-11-26,60,77.0,,0.77,46.2
2020-11-27,66,77.0,,0.77,50.82
2020-11-28,67,77.0,,0.77,51.59
2020-11-29,66,77.0,,0.77,50.82
2020-11-30,76,77.0,,0.77,58.52
2020-12-01,89,80.0,False,0.8,71.2
2020-12-02,90,80.0,,0.8,72.0
2020-12-03,89,80.0,,0.8,71.2
2020-12-04,87,80.0,,0.8,69.60000000000001
2020-12-05,81,80.0,,0.8,64.8
2020-12-06,78,80.0,,0.8,62.400000000000006
2020-12-07,88,80.0,,0.8,70.4
2020-12-08,91,80.0,,0.8,72.8
2020-12-09,90,80.0,,0.8,72.0
2020-12-10,88,80.0,,0.8,70.4
2020-12-11,88,80.0,,0.8,70.4
2020-12-12,81,80.0,,0.8,64.8
2020-12-13,78,80.0,,0.8,62.400000000000006
2020-12-14,87,80.0,,0.8,69.60000000000001
2020-12-15,92,80.0,,0.8,73.60000000000001
2020-12-16,86,80.0,,0.8,68.8
2020-12-17,87,80.0,,0.8,69.60000000000001
2020-12-18,86,80.0,,0.8,68.8
2020-12-19,83,80.0,,0.8,66.4
2020-12-20,76,80.0,,0.8,60.800000000000004
2020-12-21,87,80.0,,0.8,69.60000000000001
2020-12-22,92,80.0,,0.8,73.60000000000001
2020-12-23,84,80.0,,0.8,67.2
2020-12-24,77,80.0,,0.8,61.6
2020-12-25,94,80.0,,0.8,75.2
2020-12-26,87,80.0,,0.8,69.60000000000001
2020-12-27,84,80.0,,0.8,67.2
2020-12-28,93,80.0,,0.8,74.4
2020-12-29,100,80.0,,0.8,80.0
2020-12-30,95,80.0,,0.8,76.0
2020-12-31,87,80.0,,0.8,69.60000000000001
2021-01-01,71,85.0,False,0.85,60.35
2021-01-02,80,85.0,,0.85,68.0
2021-01-03,77,85.0,,0.85,65.45
2021-01-04,95,85.0,,0.85,80.75
2021-01-05,100,85.0,,0.85,85.0
2021-01-06,89,85.0,,0.85,75.64999999999999
2021-01-07,88,85.0,,0.85,74.8
2021-01-08,91,85.0,,0.85,77.35
2021-01-09,78,85.0,,0.85,66.3
2021-01-10,72,85.0,,0.85,61.199999999999996
2021-01-11,87,85.0,,0.85,73.95
2021-01-12,93,85.0,,0.85,79.05
2021-01-13,91,85.0,,0.85,77.35
2021-01-14,91,85.0,,0.85,77.35
2021-01-15,92,85.0,,0.85,78.2
2021-01-16,79,85.0,,0.85,67.14999999999999
2021-01-17,77,85.0,,0.85,65.45
2021-01-18,84,85.0,,0.85,71.39999999999999
2021-01-19,96,85.0,,0.85,81.6
2021-01-20,90,85.0,,0.85,76.5
2021-01-21,88,85.0,,0.85,74.8
2021-01-22,91,85.0,,0.85,77.35
2021-01-23,81,85.0,,0.85,68.85
2021-01-24,75,85.0,,0.85,63.75
2021-01-25,94,85.0,,0.85,79.89999999999999
2021-01-26,95,85.0,,0.85,80.75
2021-01-27,91,85.0,,0.85,77.35
2021-01-28,92,85.0,,0.85,78.2
2021-01-29,90,85.0,,0.85,76.5
2021-01-30,82,85.0,,0.85,69.7
2021-01-31,77,85.0,,0.85,65.45
2021-02-01,94,91.0,False,0.91,85.54
2021-02-02,93,91.0,,0.91,84.63000000000001
2021-02-03,98,91.0,,0.91,89.18
2021-02-04,93,91.0,,0.91,84.63000000000001
2021-02-05,100,91.0,,0.91,91.0
2021-02-06,83,91.0,,0.91,75.53
2021-02-07,79,91.0,,0.91,71.89
2021-02-08,92,91.0,,0.91,83.72
2021-02-09,97,91.0,,0.91,88.27
2021-02-10,94,91.0,,0.91,85.54
2021-02-11,91,91.0,,0.91,82.81
2021-02-12,92,91.0,,0.91,83.72
2021-02-13,84,91.0,,0.91,76.44
2021-02-14,79,91.0,,0.91,71.89
2021-02-15,90,91.0,,0.91,81.9
2021-02-16,93,91.0,,0.91,84.63000000000001
2021-02-17,93,91.0,,0.91,84.63000000000001
2021-02-18,92,91.0,,0.91,83.72
2021-02-19,94,91.0,,0.91,85.54
2021-02-20,86,91.0,,0.91,78.26
2021-02-21,85,91.0,,0.91,77.35000000000001
2021-02-22,99,91.0,,0.91,90.09
2021-02-23,100,91.0,,0.91,91.0
2021-02-24,96,91.0,,0.91,87.36
2021-02-25,95,91.0,,0.91,86.45
2021-02-26,91,91.0,,0.91,82.81
2021-02-27,85,91.0,,0.91,77.35000000000001
2021-02-28,83,91.0,,0.91,75.53
2021-03-01,90,93.0,False,0.93,83.7
2021-03-02,92,93.0,,0.93,85.56
2021-03-03,93,93.0,,0.93,86.49000000000001
2021-03-04,90,93.0,,0.93,83.7
2021-03-05,88,93.0,,0.93,81.84
2021-03-06,79,93.0,,0.93,73.47
2021-03-07,76,93.0,,0.93,70.68
2021-03-08,90,93.0,,0.93,83.7
2021-03-09,92,93.0,,0.93,85.56
2021-03-10,91,93.0,,0.93,84.63000000000001
2021-03-11,90,93.0,,0.93,83.7
2021-03-12,90,93.0,,0.93,83.7
2021-03-13,78,93.0,,0.93,72.54
2021-03-14,75,93.0,,0.93,69.75
2021-03-15,97,93.0,,0.93,90.21000000000001
2021-03-16,95,93.0,,0.93,88.35000000000001
2021-03-17,87,93.0,,0.93,80.91000000000001
2021-03-18,89,93.0,,0.93,82.77000000000001
2021-03-19,91,93.0,,0.93,84.63000000000001
2021-03-20,77,93.0,,0.93,71.61
2021-03-21,74,93.0,,0.93,68.82000000000001
2021-03-22,92,93.0,,0.93,85.56
2021-03-23,97,93.0,,0.93,90.21000000000001
2021-03-24,91,93.0,,0.93,84.63000000000001
2021-03-25,92,93.0,,0.93,85.56
2021-03-26,92,93.0,,0.93,85.56
2021-03-27,81,93.0,,0.93,75.33
2021-03-28,77,93.0,,0.93,71.61
2021-03-29,99,93.0,,0.93,92.07000000000001
2021-03-30,100,93.0,,0.93,93.0
2021-03-31,93,93.0,,0.93,86.49000000000001
2021-04-01,82,100.0,False,1.0,82.0
2021-04-02,81,100.0,,1.0,81.0
2021-04-03,71,100.0,,1.0,71.0
2021-04-04,70,100.0,,1.0,70.0
2021-04-05,87,100.0,,1.0,87.0
2021-04-06,97,100.0,,1.0,97.0
2021-04-07,91,100.0,,1.0,91.0
2021-04-08,85,100.0,,1.0,85.0
2021-04-09,78,100.0,,1.0,78.0
2021-04-10,67,100.0,,1.0,67.0
2021-04-11,67,100.0,,1.0,67.0
2021-04-12,85,100.0,,1.0,85.0
2021-04-13,84,100.0,,1.0,84.0
2021-04-14,84,100.0,,1.0,84.0
2021-04-15,82,100.0,,1.0,82.0
2021-04-16,76,100.0,,1.0,76.0
2021-04-17,69,100.0,,1.0,69.0
2021-04-18,65,100.0,,1.0,65.0
2021-04-19,85,100.0,,1.0,85.0
2021-04-20,80,100.0,,1.0,80.0
2021-04-21,86,100.0,,1.0,86.0
2021-04-22,88,100.0,,1.0,88.0
2021-04-23,81,100.0,,1.0,81.0
2021-04-24,68,100.0,,1.0,68.0
2021-04-25,69,100.0,,1.0,69.0
2021-04-26,81,100.0,,1.0,81.0
2021-04-27,94,100.0,,1.0,94.0
2021-04-28,100,100.0,,1.0,100.0
2021-04-29,88,100.0,,1.0,88.0
2021-04-30,78,100.0,,1.0,78.0
2021-05-01,77,91.0,False,0.91,70.07000000000001
2021-05-02,78,91.0,,0.91,70.98
2021-05-03,97,91.0,,0.91,88.27
2021-05-04,96,91.0,,0.91,87.36
2021-05-05,88,91.0,,0.91,80.08
2021-05-06,88,91.0,,0.91,80.08
2021-05-07,82,91.0,,0.91,74.62
2021-05-08,79,91.0,,0.91,71.89
2021-05-09,76,91.0,,0.91,69.16
