date,OI_unscaled,OI_monthly,isPartial,scale,OI
2021-04-29,70,85.0,,0.85,59.5
2021-04-30,81,85.0,,0.85,68.85
2021-05-01,90,81.0,False,0.81,72.9
2021-05-02,81,81.0,,0.81,65.61
2021-05-03,84,81.0,,0.81,68.04
2021-05-04,73,81.0,,0.81,59.13
2021-05-05,74,81.0,,0.81,59.940000000000005
2021-05-06,76,81.0,,0.81,61.56
2021-05-07,88,81.0,,0.81,71.28
2021-05-08,70,81.0,,0.81,56.7
2021-05-09,54,81.0,,0.81,43.74
2021-05-10,87,81.0,,0.81,70.47
2021-05-11,75,81.0,,0.81,60.75000000000001
2021-05-12,74,81.0,,0.81,59.940000000000005
2021-05-13,80,81.0,,0.81,64.80000000000001
2021-05-14,84,81.0,,0.81,68.04
2021-05-15,67,81.0,,0.81,54.27
2021-05-16,76,81.0,,0.81,61.56
2021-05-17,87,81.0,,0.81,70.47
2021-05-18,61,81.0,,0.81,49.410000000000004
2021-05-19,83,81.0,,0.81,67.23
2021-05-20,61,81.0,,0.81,49.410000000000004
2021-05-21,96,81.0,,0.81,77.76
2021-05-22,85,81.0,,0.81,68.85000000000001
2021-05-23,87,81.0,,0.81,70.47
2021-05-24,70,81.0,,0.81,56.7
2021-05-25,100,81.0,,0.81,81.0
2021-05-26,79,81.0,,0.81,63.99
2021-05-27,67,81.0,,0.81,54.27
2021-05-28,77,81.0,,0.81,62.370000000000005
2021-05-29,71,81.0,,0.81,57.510000000000005
2021-05-30,84,81.0,,0.81,68.04
2021-05-31,87,81.0,,0.81,70.47
2021-06-01,73,75.0,False,0.75,54.75
2021-06-02,69,75.0,,0.75,51.75
2021-06-03,83,75.0,,0.75,62.25
2021-06-04,78,75.0,,0.75,58.5
2021-06-05,78,75.0,,0.75,58.5
2021-06-06,69,75.0,,0.75,51.75
2021-06-07,71,75.0,,0.75,53.25
2021-06-08,71,75.0,,0.75,53.25
2021-06-09,67,75.0,,0.75,50.25
2021-06-10,81,75.0,,0.75,60.75
2021-06-11,81,75.0,,0.75,60.75
2021-06-12,86,75.0,,0.75,64.5
2021-06-13,61,75.0,,0.75,45.75
2021-06-14,73,75.0,,0.75,54.75
2021-06-15,77,75.0,,0.75,57.75
2021-06-16,68,75.0,,0.75,51.0
2021-06-17,74,75.0,,0.75,55.5
2021-06-18,87,75.0,,0.75,65.25
2021-06-19,80,75.0,,0.75,60.0
2021-06-20,71,75.0,,0.75,53.25
2021-06-21,100,75.0,,0.75,75.0
2021-06-22,84,75.0,,0.75,63.0
2021-06-23,78,75.0,,0.75,58.5
2021-06-24,83,75.0,,0.75,62.25
2021-06-25,81,75.0,,0.75,60.75
2021-06-26,78,75.0,,0.75,58.5
2021-06-27,77,75.0,,0.75,57.75
2021-06-28,84,75.0,,0.75,63.0
2021-06-29,78,75.0,,0.75,58.5
2021-06-30,74,75.0,,0.75,55.5
2021-07-01,69,73.0,False,0.73,50.37
2021-07-02,68,73.0,,0.73,49.64
2021-07-03,91,73.0,,0.73,66.42999999999999
2021-07-04,67,73.0,,0.73,48.91
2021-07-05,94,73.0,,0.73,68.62
2021-07-06,85,73.0,,0.73,62.05
2021-07-07,73,73.0,,0.73,53.29
2021-07-08,71,73.0,,0.73,51.83
2021-07-09,85,73.0,,0.73,62.05
2021-07-10,71,73.0,,0.73,51.83
2021-07-11,86,73.0,,0.73,62.78
2021-07-12,95,73.0,,0.73,69.35
2021-07-13,80,73.0,,0.73,58.4
2021-07-14,77,73.0,,0.73,56.21
2021-07-15,88,73.0,,0.73,64.24
2021-07-16,67,73.0,,0.73,48.91
2021-07-17,73,73.0,,0.73,53.29
2021-07-18,96,73.0,,0.73,70.08
2021-07-19,89,73.0,,0.73,64.97
2021-07-20,86,73.0,,0.73,62.78
2021-07-21,98,73.0,,0.73,71.53999999999999
2021-07-22,84,73.0,,0.73,61.32
2021-07-23,100,73.0,,0.73,73.0
2021-07-24,81,73.0,,0.73,59.129999999999995
2021-07-25,87,73.0,,0.73,63.51
2021-07-26,90,73.0,,0.73,65.7
2021-07-27,90,73.0,,0.73,65.7
2021-07-28,76,73.0,,0.73,55.48
2021-07-29,84,73.0,,0.73,61.32
2021-07-30,97,73.0,,0.73,70.81
2021-07-31,52,73.0,,0.73,37.96
2021-08-01,75,76.0,False,0.76,57.0
2021-08-02,72,76.0,,0.76,54.72
2021-08-03,72,76.0,,0.76,54.72
2021-08-04,75,76.0,,0.76,57.0
2021-08-05,86,76.0,,0.76,65.36
2021-08-06,75,76.0,,0.76,57.0
2021-08-07,68,76.0,,0.76,51.68
2021-08-08,79,76.0,,0.76,60.04
2021-08-09,60,76.0,,0.76,45.6
2021-08-10,91,76.0,,0.76,69.16
2021-08-11,96,76.0,,0.76,72.96000000000001
2021-08-12,94,76.0,,0.76,71.44
2021-08-13,61,76.0,,0.76,46.36
2021-08-14,90,76.0,,0.76,68.4
2021-08-15,71,76.0,,0.76,53.96
2021-08-16,58,76.0,,0.76,44.08
2021-08-17,98,76.0,,0.76,74.48
2021-08-18,68,76.0,,0.76,51.68
2021-08-19,72,76.0,,0.76,54.72
2021-08-20,96,76.0,,0.76,72.96000000000001
2021-08-21,69,76.0,,0.76,52.44
2021-08-22,66,76.0,,0.76,50.160000000000004
2021-08-23,76,76.0,,0.76,57.76
2021-08-24,75,76.0,,0.76,57.0
2021-08-25,65,76.0,,0.76,49.4
2021-08-26,100,76.0,,0.76,76.0
2021-08-27,78,76.0,,0.76,59.28
2021-08-28,70,76.0,,0.76,53.2
2021-08-29,81,76.0,,0.76,61.56
2021-08-30,59,76.0,,0.76,44.84
2021-08-31,66,76.0,,0.76,50.160000000000004
2021-09-01,60,77.0,False,0.77,46.2
2021-09-02,62,77.0,,0.77,47.74
2021-09-03,69,77.0,,0.77,53.13
2021-09-04,85,77.0,,0.77,65.45
2021-09-05,62,77.0,,0.77,47.74
2021-09-06,66,77.0,,0.77,50.82
2021-09-07,64,77.0,,0.77,49.28
2021-09-08,82,77.0,,0.77,63.14
2021-09-09,79,77.0,,0.77,60.83
2021-09-10,78,77.0,,0.77,60.06
2021-09-11,59,77.0,,0.77,45.43
2021-09-12,71,77.0,,0.77,54.67
2021-09-13,86,77.0,,0.77,66.22
2021-09-14,64,77.0,,0.77,49.28
2021-09-15,73,77.0,,0.77,56.21
2021-09-16,82,77.0,,0.77,63.14
2021-09-17,68,77.0,,0.77,52.36
2021-09-18,70,77.0,,0.77,53.9
2021-09-19,79,77.0,,0.77,60.83
2021-09-20,72,77.0,,0.77,55.44
2021-09-21,62,77.0,,0.77,47.74
2021-09-22,80,77.0,,0.77,61.6
2021-09-23,54,77.0,,0.77,41.58
2021-09-24,77,77.0,,0.77,59.29
2021-09-25,100,77.0,,0.77,77.0
2021-09-26,67,77.0,,0.77,51.59
2021-09-27,68,77.0,,0.77,52.36
2021-09-28,79,77.0,,0.77,60.83
2021-09-29,50,77.0,,0.77,38.5
2021-09-30,61,77.0,,0.77,46.97
2021-10-01,71,82.0,False,0.82,58.22
2021-10-02,62,82.0,,0.82,50.839999999999996
2021-10-03,74,82.0,,0.82,60.68
2021-10-04,73,82.0,,0.82,59.86
2021-10-05,69,82.0,,0.82,56.58
2021-10-06,70,82.0,,0.82,57.4
2021-10-07,97,82.0,,0.82,79.53999999999999
2021-10-08,95,82.0,,0.82,77.89999999999999
2021-10-09,91,82.0,,0.82,74.61999999999999
2021-10-10,100,82.0,,0.82,82.0
2021-10-11,75,82.0,,0.82,61.49999999999999
2021-10-12,58,82.0,,0.82,47.559999999999995
2021-10-13,85,82.0,,0.82,69.7
2021-10-14,66,82.0,,0.82,54.12
2021-10-15,74,82.0,,0.82,60.68
2021-10-16,91,82.0,,0.82,74.61999999999999
2021-10-17,76,82.0,,0.82,62.31999999999999
2021-10-18,81,82.0,,0.82,66.42
2021-10-19,95,82.0,,0.82,77.89999999999999
2021-10-20,81,82.0,,0.82,66.42
2021-10-21,76,82.0,,0.82,62.31999999999999
2021-10-22,92,82.0,,0.82,75.44
2021-10-23,88,82.0,,0.82,72.16
2021-10-24,96,82.0,,0.82,78.72
2021-10-25,99,82.0,,0.82,81.17999999999999
2021-10-26,90,82.0,,0.82,73.8
2021-10-27,69,82.0,,0.82,56.58
2021-10-28,99,82.0,,0.82,81.17999999999999
2021-10-29,83,82.0,,0.82,68.06
2021-10-30,69,82.0,,0.82,56.58
2021-10-31,76,82.0,,0.82,62.31999999999999
2021-11-01,58,78.0,False,0.78,45.24
2021-11-02,68,78.0,,0.78,53.04
2021-11-03,89,78.0,,0.78,69.42
2021-11-04,52,78.0,,0.78,40.56
2021-11-05,67,78.0,,0.78,52.260000000000005
2021-11-06,66,78.0,,0.78,51.480000000000004
2021-11-07,58,78.0,,0.78,45.24
2021-11-08,75,78.0,,0.78,58.5
2021-11-09,88,78.0,,0.78,68.64
2021-11-10,77,78.0,,0.78,60.06
2021-11-11,74,78.0,,0.78,57.72
2021-11-12,86,78.0,,0.78,67.08
2021-11-13,64,78.0,,0.78,49.92
2021-11-14,58,78.0,,0.78,45.24
2021-11-15,89,78.0,,0.78,69.42
2021-11-16,81,78.0,,0.78,63.18
2021-11-17,62,78.0,,0.78,48.36
2021-11-18,62,78.0,,0.78,48.36
2021-11-19,56,78.0,,0.78,43.68
2021-11-20,56,78.0,,0.78,43.68
2021-11-21,54,78.0,,0.78,42.120000000000005
2021-11-22,63,78.0,,0.78,49.14
2021-11-23,59,78.0,,0.78,46.02
2021-11-24,68,78.0,,0.78,53.04
2021-11-25,58,78.0,,0.78,45.24
2021-11-26,71,78.0,,0.78,55.38
2021-11-27,100,78.0,,0.78,78.0
2021-11-28,59,78.0,,0.78,46.02
2021-11-29,64,78.0,,0.78,49.92
2021-11-30,64,78.0,,0.78,49.92
2021-12-01,75,75.0,False,0.75,56.25
2021-12-02,66,75.0,,0.75,49.5
2021-12-03,100,75.0,,0.75,75.0
2021-12-04,79,75.0,,0.75,59.25
2021-12-05,74,75.0,,0.75,55.5
2021-12-06,68,75.0,,0.75,51.0
2021-12-07,52,75.0,,0.75,39.0
2021-12-08,70,75.0,,0.75,52.5
2021-12-09,97,75.0,,0.75,72.75
2021-12-10,84,75.0,,0.75,63.0
2021-12-11,89,75.0,,0.75,66.75
2021-12-12,84,75.0,,0.75,63.0
2021-12-13,81,75.0,,0.75,60.75
2021-12-14,66,75.0,,0.75,49.5
2021-12-15,81,75.0,,0.75,60.75
2021-12-16,67,75.0,,0.75,50.25
2021-12-17,99,75.0,,0.75,74.25
2021-12-18,71,75.0,,0.75,53.25
2021-12-19,73,75.0,,0.75,54.75
2021-12-20,80,75.0,,0.75,60.0
2021-12-21,96,75.0,,0.75,72.0
2021-12-22,81,75.0,,0.75,60.75
2021-12-23,81,75.0,,0.75,60.75
2021-12-24,74,75.0,,0.75,55.5
2021-12-25,97,75.0,,0.75,72.75
2021-12-26,83,75.0,,0.75,62.25
2021-12-27,95,75.0,,0.75,71.25
2021-12-28,79,75.0,,0.75,59.25
2021-12-29,78,75.0,,0.75,58.5
2021-12-30,81,75.0,,0.75,60.75
2021-12-31,73,75.0,,0.75,54.75
