date,CAN_unscaled,CAN_monthly,isPartial,scale,CAN
2019-08-17,96,76.0,,0.76,72.96000000000001
2019-08-18,99,76.0,,0.76,75.24
2019-08-19,93,76.0,,0.76,70.68
2019-08-20,92,76.0,,0.76,69.92
2019-08-21,93,76.0,,0.76,70.68
2019-08-22,90,76.0,,0.76,68.4
2019-08-23,90,76.0,,0.76,68.4
2019-08-24,95,76.0,,0.76,72.2
2019-08-25,97,76.0,,0.76,73.72
2019-08-26,90,76.0,,0.76,68.4
2019-08-27,91,76.0,,0.76,69.16
2019-08-28,95,76.0,,0.76,72.2
2019-08-29,90,76.0,,0.76,68.4
2019-08-30,87,76.0,,0.76,66.12
2019-08-31,92,76.0,,0.76,69.92
2019-09-01,98,76.0,False,0.76,74.48
2019-09-02,98,76.0,,0.76,74.48
2019-09-03,92,76.0,,0.76,69.92
2019-09-04,94,76.0,,0.76,71.44
2019-09-05,93,76.0,,0.76,70.68
2019-09-06,89,76.0,,0.76,67.64
2019-09-07,99,76.0,,0.76,75.24
2019-09-08,99,76.0,,0.76,75.24
2019-09-09,93,76.0,,0.76,70.68
2019-09-10,94,76.0,,0.76,71.44
2019-09-11,96,76.0,,0.76,72.96000000000001
2019-09-12,95,76.0,,0.76,72.2
2019-09-13,92,76.0,,0.76,69.92
2019-09-14,98,76.0,,0.76,74.48
2019-09-15,99,76.0,,0.76,75.24
2019-09-16,97,76.0,,0.76,73.72
2019-09-17,96,76.0,,0.76,72.96000000000001
2019-09-18,96,76.0,,0.76,72.96000000000001
2019-09-19,94,76.0,,0.76,71.44
2019-09-20,94,76.0,,0.76,71.44
2019-09-21,99,76.0,,0.76,75.24
2019-09-22,98,76.0,,0.76,74.48
2019-09-23,95,76.0,,0.76,72.2
2019-09-24,95,76.0,,0.76,72.2
2019-09-25,98,76.0,,0.76,74.48
2019-09-26,99,76.0,,0.76,75.24
2019-09-27,94,76.0,,0.76,71.44
2019-09-28,100,76.0,,0.76,76.0
2019-09-29,99,76.0,,0.76,75.24
2019-09-30,98,76.0,,0.76,74.48
2019-10-01,99,73.0,False,0.73,72.27
2019-10-02,100,73.0,,0.73,73.0
2019-10-03,97,73.0,,0.73,70.81
2019-10-04,94,73.0,,0.73,68.62
2019-10-05,95,73.0,,0.73,69.35
2019-10-06,97,73.0,,0.73,70.81
2019-10-07,95,73.0,,0.73,69.35
2019-10-08,98,73.0,,0.73,71.53999999999999
2019-10-09,96,73.0,,0.73,70.08
2019-10-10,99,73.0,,0.73,72.27
2019-10-11,94,73.0,,0.73,68.62
2019-10-12,96,73.0,,0.73,70.08
2019-10-13,97,73.0,,0.73,70.81
2019-10-14,97,73.0,,0.73,70.81
2019-10-15,97,73.0,,0.73,70.81
2019-10-16,97,73.0,,0.73,70.81
2019-10-17,96,73.0,,0.73,70.08
2019-10-18,92,73.0,,0.73,67.16
2019-10-19,99,73.0,,0.73,72.27
2019-10-20,96,73.0,,0.73,70.08
2019-10-21,98,73.0,,0.73,71.53999999999999
2019-10-22,98,73.0,,0.73,71.53999999999999
2019-10-23,99,73.0,,0.73,72.27
2019-10-24,98,73.0,,0.73,71.53999999999999
2019-10-25,94,73.0,,0.73,68.62
2019-10-26,96,73.0,,0.73,70.08
2019-10-27,93,73.0,,0.73,67.89
2019-10-28,97,73.0,,0.73,70.81
2019-10-29,96,73.0,,0.73,70.08
2019-10-30,99,73.0,,0.73,72.27
2019-10-31,92,73.0,,0.73,67.16
2019-11-01,86,76.0,False,0.76,65.36
2019-11-02,95,76.0,,0.76,72.2
2019-11-03,97,76.0,,0.76,73.72
2019-11-04,92,76.0,,0.76,69.92
2019-11-05,98,76.0,,0.76,74.48
2019-11-06,94,76.0,,0.76,71.44
2019-11-07,97,76.0,,0.76,73.72
2019-11-08,93,76.0,,0.76,70.68
2019-11-09,93,76.0,,0.76,70.68
2019-11-10,96,76.0,,0.76,72.96000000000001
2019-11-11,96,76.0,,0.76,72.96000000000001
2019-11-12,97,76.0,,0.76,73.72
2019-11-13,96,76.0,,0.76,72.96000000000001
2019-11-14,98,76.0,,0.76,74.48
2019-11-15,92,76.0,,0.76,69.92
2019-11-16,97,76.0,,0.76,73.72
2019-11-17,99,76.0,,0.76,75.24
2019-11-18,94,76.0,,0.76,71.44
2019-11-19,95,76.0,,0.76,72.2
2019-11-20,98,76.0,,0.76,74.48
2019-11-21,96,76.0,,0.76,72.96000000000001
2019-11-22,96,76.0,,0.76,72.96000000000001
2019-11-23,97,76.0,,0.76,73.72
2019-11-24,100,76.0,,0.76,76.0
2019-11-25,97,76.0,,0.76,73.72
2019-11-26,99,76.0,,0.76,75.24
2019-11-27,98,76.0,,0.76,74.48
2019-11-28,100,76.0,,0.76,76.0
2019-11-29,89,76.0,,0.76,67.64
2019-11-30,93,76.0,,0.76,70.68
2019-12-01,90,78.0,False,0.78,70.2
2019-12-02,82,78.0,,0.78,63.96
2019-12-03,89,78.0,,0.78,69.42
2019-12-04,89,78.0,,0.78,69.42
2019-12-05,90,78.0,,0.78,70.2
2019-12-06,89,78.0,,0.78,69.42
2019-12-07,89,78.0,,0.78,69.42
2019-12-08,89,78.0,,0.78,69.42
2019-12-09,84,78.0,,0.78,65.52
2019-12-10,86,78.0,,0.78,67.08
2019-12-11,85,78.0,,0.78,66.3
2019-12-12,87,78.0,,0.78,67.86
2019-12-13,86,78.0,,0.78,67.08
2019-12-14,91,78.0,,0.78,70.98
2019-12-15,92,78.0,,0.78,71.76
2019-12-16,88,78.0,,0.78,68.64
2019-12-17,91,78.0,,0.78,70.98
2019-12-18,87,78.0,,0.78,67.86
2019-12-19,99,78.0,,0.78,77.22
2019-12-20,91,78.0,,0.78,70.98
2019-12-21,96,78.0,,0.78,74.88
2019-12-22,96,78.0,,0.78,74.88
2019-12-23,90,78.0,,0.78,70.2
2019-12-24,92,78.0,,0.78,71.76
2019-12-25,96,78.0,,0.78,74.88
2019-12-26,96,78.0,,0.78,74.88
2019-12-27,97,78.0,,0.78,75.66
2019-12-28,100,78.0,,0.78,78.0
2019-12-29,98,78.0,,0.78,76.44
2019-12-30,98,78.0,,0.78,76.44
2019-12-31,99,78.0,,0.78,77.22
2020-01-01,91,79.0,False,0.79,71.89
2020-01-02,96,79.0,,0.79,75.84
2020-01-03,94,79.0,,0.79,74.26
2020-01-04,100,79.0,,0.79,79.0
2020-01-05,96,79.0,,0.79,75.84
2020-01-06,89,79.0,,0.79,70.31
2020-01-07,92,79.0,,0.79,72.68
2020-01-08,91,79.0,,0.79,71.89
2020-01-09,91,79.0,,0.79,71.89
2020-01-10,87,79.0,,0.79,68.73
2020-01-11,92,79.0,,0.79,72.68
2020-01-12,96,79.0,,0.79,75.84
2020-01-13,90,79.0,,0.79,71.10000000000001
2020-01-14,89,79.0,,0.79,70.31
2020-01-15,91,79.0,,0.79,71.89
2020-01-16,91,79.0,,0.79,71.89
2020-01-17,90,79.0,,0.79,71.10000000000001
2020-01-18,93,79.0,,0.79,73.47
2020-01-19,95,79.0,,0.79,75.05
2020-01-20,92,79.0,,0.79,72.68
2020-01-21,95,79.0,,0.79,75.05
2020-01-22,92,79.0,,0.79,72.68
2020-01-23,93,79.0,,0.79,73.47
2020-01-24,93,79.0,,0.79,73.47
2020-01-25,96,79.0,,0.79,75.84
2020-01-26,93,79.0,,0.79,73.47
2020-01-27,92,79.0,,0.79,72.68
2020-01-28,94,79.0,,0.79,74.26
2020-01-29,94,79.0,,0.79,74.26
2020-01-30,91,79.0,,0.79,71.89
2020-01-31,89,79.0,,0.79,70.31
2020-02-01,96,84.0,False,0.84,80.64
2020-02-02,98,84.0,,0.84,82.32
2020-02-03,85,84.0,,0.84,71.39999999999999
2020-02-04,92,84.0,,0.84,77.28
2020-02-05,94,84.0,,0.84,78.96
2020-02-06,93,84.0,,0.84,78.11999999999999
2020-02-07,90,84.0,,0.84,75.6
2020-02-08,93,84.0,,0.84,78.11999999999999
2020-02-09,100,84.0,,0.84,84.0
2020-02-10,90,84.0,,0.84,75.6
2020-02-11,96,84.0,,0.84,80.64
2020-02-12,94,84.0,,0.84,78.96
2020-02-13,88,84.0,,0.84,73.92
2020-02-14,88,84.0,,0.84,73.92
2020-02-15,90,84.0,,0.84,75.6
2020-02-16,94,84.0,,0.84,78.96
2020-02-17,96,84.0,,0.84,80.64
2020-02-18,94,84.0,,0.84,78.96
2020-02-19,94,84.0,,0.84,78.96
2020-02-20,90,84.0,,0.84,75.6
2020-02-21,91,84.0,,0.84,76.44
2020-02-22,97,84.0,,0.84,81.48
2020-02-23,98,84.0,,0.84,82.32
2020-02-24,93,84.0,,0.84,78.11999999999999
2020-02-25,92,84.0,,0.84,77.28
2020-02-26,96,84.0,,0.84,80.64
2020-02-27,94,84.0,,0.84,78.96
2020-02-28,95,84.0,,0.84,79.8
2020-02-29,98,84.0,,0.84,82.32
2020-03-01,82,91.0,False,0.91,74.62
2020-03-02,78,91.0,,0.91,70.98
2020-03-03,80,91.0,,0.91,72.8
2020-03-04,74,91.0,,0.91,67.34
2020-03-05,77,91.0,,0.91,70.07000000000001
2020-03-06,74,91.0,,0.91,67.34
2020-03-07,79,91.0,,0.91,71.89
2020-03-08,80,91.0,,0.91,72.8
2020-03-09,76,91.0,,0.91,69.16
2020-03-10,77,91.0,,0.91,70.07000000000001
2020-03-11,75,91.0,,0.91,68.25
2020-03-12,79,91.0,,0.91,71.89
2020-03-13,78,91.0,,0.91,70.98
2020-03-14,87,91.0,,0.91,79.17
2020-03-15,84,91.0,,0.91,76.44
2020-03-16,81,91.0,,0.91,73.71000000000001
2020-03-17,82,91.0,,0.91,74.62
2020-03-18,89,91.0,,0.91,80.99000000000001
2020-03-19,87,91.0,,0.91,79.17
2020-03-20,93,91.0,,0.91,84.63000000000001
2020-03-21,94,91.0,,0.91,85.54
2020-03-22,96,91.0,,0.91,87.36
2020-03-23,90,91.0,,0.91,81.9
2020-03-24,90,91.0,,0.91,81.9
2020-03-25,91,91.0,,0.91,82.81
2020-03-26,90,91.0,,0.91,81.9
2020-03-27,93,91.0,,0.91,84.63000000000001
2020-03-28,97,91.0,,0.91,88.27
2020-03-29,100,91.0,,0.91,91.0
2020-03-30,89,91.0,,0.91,80.99000000000001
2020-03-31,93,91.0,,0.91,84.63000000000001
2020-04-01,90,98.0,False,0.98,88.2
2020-04-02,94,98.0,,0.98,92.12
2020-04-03,92,98.0,,0.98,90.16
2020-04-04,99,98.0,,0.98,97.02
2020-04-05,100,98.0,,0.98,98.0
2020-04-06,91,98.0,,0.98,89.17999999999999
2020-04-07,94,98.0,,0.98,92.12
2020-04-08,93,98.0,,0.98,91.14
2020-04-09,92,98.0,,0.98,90.16
2020-04-10,93,98.0,,0.98,91.14
2020-04-11,97,98.0,,0.98,95.06
2020-04-12,94,98.0,,0.98,92.12
2020-04-13,91,98.0,,0.98,89.17999999999999
2020-04-14,94,98.0,,0.98,92.12
2020-04-15,94,98.0,,0.98,92.12
2020-04-16,93,98.0,,0.98,91.14
2020-04-17,90,98.0,,0.98,88.2
2020-04-18,95,98.0,,0.98,93.1
2020-04-19,95,98.0,,0.98,93.1
2020-04-20,87,98.0,,0.98,85.26
2020-04-21,90,98.0,,0.98,88.2
2020-04-22,94,98.0,,0.98,92.12
2020-04-23,91,98.0,,0.98,89.17999999999999
2020-04-24,88,98.0,,0.98,86.24
2020-04-25,92,98.0,,0.98,90.16
2020-04-26,93,98.0,,0.98,91.14
2020-04-27,90,98.0,,0.98,88.2
2020-04-28,89,98.0,,0.98,87.22
2020-04-29,91,98.0,,0.98,89.17999999999999
2020-04-30,92,98.0,,0.98,90.16
2020-05-01,93,96.0,False,0.96,89.28
2020-05-02,100,96.0,,0.96,96.0
2020-05-03,99,96.0,,0.96,95.03999999999999
2020-05-04,94,96.0,,0.96,90.24
2020-05-05,94,96.0,,0.96,90.24
2020-05-06,93,96.0,,0.96,89.28
2020-05-07,92,96.0,,0.96,88.32
2020-05-08,90,96.0,,0.96,86.39999999999999
2020-05-09,93,96.0,,0.96,89.28
2020-05-10,90,96.0,,0.96,86.39999999999999
2020-05-11,90,96.0,,0.96,86.39999999999999
2020-05-12,91,96.0,,0.96,87.36
2020-05-13,91,96.0,,0.96,87.36
2020-05-14,92,96.0,,0.96,88.32
2020-05-15,90,96.0,,0.96,86.39999999999999
2020-05-16,97,96.0,,0.96,93.11999999999999
2020-05-17,96,96.0,,0.96,92.16
2020-05-18,93,96.0,,0.96,89.28
2020-05-19,91,96.0,,0.96,87.36
2020-05-20,92,96.0,,0.96,88.32
2020-05-21,91,96.0,,0.96,87.36
2020-05-22,93,96.0,,0.96,89.28
2020-05-23,93,96.0,,0.96,89.28
2020-05-24,95,96.0,,0.96,91.2
2020-05-25,94,96.0,,0.96,90.24
2020-05-26,89,96.0,,0.96,85.44
2020-05-27,89,96.0,,0.96,85.44
2020-05-28,90,96.0,,0.96,86.39999999999999
2020-05-29,87,96.0,,0.96,83.52
2020-05-30,91,96.0,,0.96,87.36
2020-05-31,88,96.0,,0.96,84.47999999999999
2020-06-01,89,94.0,False,0.94,83.66
2020-06-02,93,94.0,,0.94,87.42
2020-06-03,93,94.0,,0.94,87.42
2020-06-04,90,94.0,,0.94,84.6
2020-06-05,90,94.0,,0.94,84.6
2020-06-06,91,94.0,,0.94,85.53999999999999
2020-06-07,98,94.0,,0.94,92.11999999999999
2020-06-08,88,94.0,,0.94,82.72
2020-06-09,91,94.0,,0.94,85.53999999999999
2020-06-10,92,94.0,,0.94,86.47999999999999
2020-06-11,92,94.0,,0.94,86.47999999999999
2020-06-12,89,94.0,,0.94,83.66
2020-06-13,93,94.0,,0.94,87.42
2020-06-14,97,94.0,,0.94,91.17999999999999
2020-06-15,91,94.0,,0.94,85.53999999999999
2020-06-16,90,94.0,,0.94,84.6
2020-06-17,92,94.0,,0.94,86.47999999999999
2020-06-18,90,94.0,,0.94,84.6
2020-06-19,93,94.0,,0.94,87.42
2020-06-20,95,94.0,,0.94,89.3
2020-06-21,96,94.0,,0.94,90.24
2020-06-22,94,94.0,,0.94,88.36
2020-06-23,94,94.0,,0.94,88.36
2020-06-24,92,94.0,,0.94,86.47999999999999
2020-06-25,96,94.0,,0.94,90.24
2020-06-26,94,94.0,,0.94,88.36
2020-06-27,99,94.0,,0.94,93.05999999999999
2020-06-28,100,94.0,,0.94,94.0
2020-06-29,94,94.0,,0.94,88.36
2020-06-30,93,94.0,,0.94,87.42
2020-07-01,91,94.0,False,0.94,85.53999999999999
2020-07-02,93,94.0,,0.94,87.42
2020-07-03,95,94.0,,0.94,89.3
2020-07-04,95,94.0,,0.94,89.3
2020-07-05,97,94.0,,0.94,91.17999999999999
2020-07-06,92,94.0,,0.94,86.47999999999999
2020-07-07,96,94.0,,0.94,90.24
2020-07-08,93,94.0,,0.94,87.42
2020-07-09,96,94.0,,0.94,90.24
2020-07-10,94,94.0,,0.94,88.36
2020-07-11,97,94.0,,0.94,91.17999999999999
2020-07-12,99,94.0,,0.94,93.05999999999999
2020-07-13,92,94.0,,0.94,86.47999999999999
2020-07-14,96,94.0,,0.94,90.24
2020-07-15,93,94.0,,0.94,87.42
2020-07-16,92,94.0,,0.94,86.47999999999999
2020-07-17,91,94.0,,0.94,85.53999999999999
2020-07-18,98,94.0,,0.94,92.11999999999999
2020-07-19,100,94.0,,0.94,94.0
2020-07-20,93,94.0,,0.94,87.42
2020-07-21,93,94.0,,0.94,87.42
2020-07-22,95,94.0,,0.94,89.3
2020-07-23,94,94.0,,0.94,88.36
2020-07-24,95,94.0,,0.94,89.3
2020-07-25,97,94.0,,0.94,91.17999999999999
2020-07-26,100,94.0,,0.94,94.0
2020-07-27,94,94.0,,0.94,88.36
2020-07-28,96,94.0,,0.94,90.24
2020-07-29,95,94.0,,0.94,89.3
2020-07-30,93,94.0,,0.94,87.42
2020-07-31,92,94.0,,0.94,86.47999999999999
2020-08-01,99,90.0,False,0.9,89.10000000000001
2020-08-02,100,90.0,,0.9,90.0
2020-08-03,93,90.0,,0.9,83.7
2020-08-04,90,90.0,,0.9,81.0
2020-08-05,91,90.0,,0.9,81.9
2020-08-06,93,90.0,,0.9,83.7
2020-08-07,92,90.0,,0.9,82.8
2020-08-08,97,90.0,,0.9,87.3
2020-08-09,98,90.0,,0.9,88.2
2020-08-10,89,90.0,,0.9,80.10000000000001
2020-08-11,92,90.0,,0.9,82.8
2020-08-12,92,90.0,,0.9,82.8
2020-08-13,92,90.0,,0.9,82.8
2020-08-14,91,90.0,,0.9,81.9
2020-08-15,95,90.0,,0.9,85.5
2020-08-16,99,90.0,,0.9,89.10000000000001
2020-08-17,90,90.0,,0.9,81.0
2020-08-18,93,90.0,,0.9,83.7
2020-08-19,90,90.0,,0.9,81.0
2020-08-20,90,90.0,,0.9,81.0
2020-08-21,88,90.0,,0.9,79.2
2020-08-22,95,90.0,,0.9,85.5
2020-08-23,98,90.0,,0.9,88.2
2020-08-24,90,90.0,,0.9,81.0
2020-08-25,90,90.0,,0.9,81.0
2020-08-26,91,90.0,,0.9,81.9
2020-08-27,90,90.0,,0.9,81.0
2020-08-28,91,90.0,,0.9,81.9
2020-08-29,92,90.0,,0.9,82.8
2020-08-30,98,90.0,,0.9,88.2
2020-08-31,89,90.0,,0.9,80.10000000000001
2020-09-01,94,90.0,False,0.9,84.60000000000001
2020-09-02,96,90.0,,0.9,86.4
2020-09-03,92,90.0,,0.9,82.8
2020-09-04,94,90.0,,0.9,84.60000000000001
2020-09-05,92,90.0,,0.9,82.8
2020-09-06,98,90.0,,0.9,88.2
2020-09-07,100,90.0,,0.9,90.0
2020-09-08,90,90.0,,0.9,81.0
2020-09-09,92,90.0,,0.9,82.8
2020-09-10,89,90.0,,0.9,80.10000000000001
2020-09-11,88,90.0,,0.9,79.2
2020-09-12,95,90.0,,0.9,85.5
2020-09-13,98,90.0,,0.9,88.2
2020-09-14,93,90.0,,0.9,83.7
2020-09-15,94,90.0,,0.9,84.60000000000001
2020-09-16,94,90.0,,0.9,84.60000000000001
2020-09-17,92,90.0,,0.9,82.8
2020-09-18,95,90.0,,0.9,85.5
2020-09-19,96,90.0,,0.9,86.4
2020-09-20,97,90.0,,0.9,87.3
2020-09-21,91,90.0,,0.9,81.9
2020-09-22,95,90.0,,0.9,85.5
2020-09-23,97,90.0,,0.9,87.3
2020-09-24,97,90.0,,0.9,87.3
2020-09-25,93,90.0,,0.9,83.7
2020-09-26,96,90.0,,0.9,86.4
2020-09-27,98,90.0,,0.9,88.2
2020-09-28,96,90.0,,0.9,86.4
2020-09-29,98,90.0,,0.9,88.2
2020-09-30,95,90.0,,0.9,85.5
2020-10-01,92,92.0,False,0.92,84.64
2020-10-02,93,92.0,,0.92,85.56
2020-10-03,91,92.0,,0.92,83.72
2020-10-04,94,92.0,,0.92,86.48
2020-10-05,93,92.0,,0.92,85.56
2020-10-06,92,92.0,,0.92,84.64
2020-10-07,96,92.0,,0.92,88.32000000000001
2020-10-08,92,92.0,,0.92,84.64
2020-10-09,94,92.0,,0.92,86.48
2020-10-10,93,92.0,,0.92,85.56
2020-10-11,94,92.0,,0.92,86.48
2020-10-12,93,92.0,,0.92,85.56
2020-10-13,97,92.0,,0.92,89.24000000000001
2020-10-14,98,92.0,,0.92,90.16000000000001
2020-10-15,98,92.0,,0.92,90.16000000000001
2020-10-16,96,92.0,,0.92,88.32000000000001
2020-10-17,95,92.0,,0.92,87.4
2020-10-18,97,92.0,,0.92,89.24000000000001
2020-10-19,94,92.0,,0.92,86.48
2020-10-20,98,92.0,,0.92,90.16000000000001
2020-10-21,96,92.0,,0.92,88.32000000000001
2020-10-22,94,92.0,,0.92,86.48
2020-10-23,96,92.0,,0.92,88.32000000000001
2020-10-24,95,92.0,,0.92,87.4
2020-10-25,96,92.0,,0.92,88.32000000000001
2020-10-26,93,92.0,,0.92,85.56
2020-10-27,99,92.0,,0.92,91.08
2020-10-28,100,92.0,,0.92,92.0
2020-10-29,100,92.0,,0.92,92.0
2020-10-30,96,92.0,,0.92,88.32000000000001
2020-10-31,96,92.0,,0.92,88.32000000000001
2020-11-01,94,90.0,False,0.9,84.60000000000001
2020-11-02,98,90.0,,0.9,88.2
2020-11-03,99,90.0,,0.9,89.10000000000001
2020-11-04,64,90.0,,0.9,57.6
2020-11-05,71,90.0,,0.9,63.9
2020-11-06,78,90.0,,0.9,70.2
2020-11-07,80,90.0,,0.9,72.0
2020-11-08,89,90.0,,0.9,80.10000000000001
2020-11-09,94,90.0,,0.9,84.60000000000001
2020-11-10,94,90.0,,0.9,84.60000000000001
2020-11-11,93,90.0,,0.9,83.7
2020-11-12,96,90.0,,0.9,86.4
2020-11-13,91,90.0,,0.9,81.9
2020-11-14,92,90.0,,0.9,82.8
2020-11-15,95,90.0,,0.9,85.5
2020-11-16,93,90.0,,0.9,83.7
2020-11-17,94,90.0,,0.9,84.60000000000001
2020-11-18,97,90.0,,0.9,87.3
2020-11-19,93,90.0,,0.9,83.7
2020-11-20,93,90.0,,0.9,83.7
2020-11-21,97,90.0,,0.9,87.3
2020-11-22,96,90.0,,0.9,86.4
2020-11-23,92,90.0,,0.9,82.8
2020-11-24,96,90.0,,0.9,86.4
2020-11-25,99,90.0,,0.9,89.10000000000001
2020-11-26,100,90.0,,0.9,90.0
2020-11-27,87,90.0,,0.9,78.3
2020-11-28,91,90.0,,0.9,81.9
2020-11-29,93,90.0,,0.9,83.7
2020-11-30,90,90.0,,0.9,81.0
2020-12-01,90,92.0,False,0.92,82.8
2020-12-02,90,92.0,,0.92,82.8
2020-12-03,92,92.0,,0.92,84.64
2020-12-04,92,92.0,,0.92,84.64
2020-12-05,93,92.0,,0.92,85.56
2020-12-06,91,92.0,,0.92,83.72
2020-12-07,90,92.0,,0.92,82.8
2020-12-08,92,92.0,,0.92,84.64
2020-12-09,92,92.0,,0.92,84.64
2020-12-10,93,92.0,,0.92,85.56
2020-12-11,91,92.0,,0.92,83.72
2020-12-12,90,92.0,,0.92,82.8
2020-12-13,90,92.0,,0.92,82.8
2020-12-14,89,92.0,,0.92,81.88000000000001
2020-12-15,93,92.0,,0.92,85.56
2020-12-16,93,92.0,,0.92,85.56
2020-12-17,91,92.0,,0.92,83.72
2020-12-18,90,92.0,,0.92,82.8
2020-12-19,93,92.0,,0.92,85.56
2020-12-20,92,92.0,,0.92,84.64
2020-12-21,92,92.0,,0.92,84.64
2020-12-22,95,92.0,,0.92,87.4
2020-12-23,90,92.0,,0.92,82.8
2020-12-24,88,92.0,,0.92,80.96000000000001
2020-12-25,93,92.0,,0.92,85.56
2020-12-26,100,92.0,,0.92,92.0
2020-12-27,97,92.0,,0.92,89.24000000000001
2020-12-28,98,92.0,,0.92,90.16000000000001
2020-12-29,98,92.0,,0.92,90.16000000000001
2020-12-30,95,92.0,,0.92,87.4
2020-12-31,95,92.0,,0.92,87.4
2021-01-01,94,99.0,False,0.99,93.06
2021-01-02,98,99.0,,0.99,97.02
2021-01-03,99,99.0,,0.99,98.01
2021-01-04,95,99.0,,0.99,94.05
2021-01-05,96,99.0,,0.99,95.03999999999999
2021-01-06,91,99.0,,0.99,90.09
2021-01-07,92,99.0,,0.99,91.08
2021-01-08,95,99.0,,0.99,94.05
2021-01-09,98,99.0,,0.99,97.02
2021-01-10,98,99.0,,0.99,97.02
2021-01-11,94,99.0,,0.99,93.06
2021-01-12,94,99.0,,0.99,93.06
2021-01-13,97,99.0,,0.99,96.03
2021-01-14,98,99.0,,0.99,97.02
2021-01-15,93,99.0,,0.99,92.07
2021-01-16,96,99.0,,0.99,95.03999999999999
2021-01-17,98,99.0,,0.99,97.02
2021-01-18,96,99.0,,0.99,95.03999999999999
2021-01-19,96,99.0,,0.99,95.03999999999999
2021-01-20,92,99.0,,0.99,91.08
2021-01-21,94,99.0,,0.99,93.06
2021-01-22,96,99.0,,0.99,95.03999999999999
2021-01-23,98,99.0,,0.99,97.02
2021-01-24,97,99.0,,0.99,96.03
2021-01-25,96,99.0,,0.99,95.03999999999999
2021-01-26,96,99.0,,0.99,95.03999999999999
2021-01-27,94,99.0,,0.99,93.06
2021-01-28,97,99.0,,0.99,96.03
2021-01-29,98,99.0,,0.99,97.02
2021-01-30,99,99.0,,0.99,98.01
2021-01-31,100,99.0,,0.99,99.0
2021-02-01,91,99.0,False,0.99,90.09
2021-02-02,91,99.0,,0.99,90.09
2021-02-03,95,99.0,,0.99,94.05
2021-02-04,92,99.0,,0.99,91.08
2021-02-05,93,99.0,,0.99,92.07
2021-02-06,97,99.0,,0.99,96.03
2021-02-07,100,99.0,,0.99,99.0
2021-02-08,87,99.0,,0.99,86.13
2021-02-09,94,99.0,,0.99,93.06
2021-02-10,91,99.0,,0.99,90.09
2021-02-11,94,99.0,,0.99,93.06
2021-02-12,94,99.0,,0.99,93.06
2021-02-13,93,99.0,,0.99,92.07
2021-02-14,93,99.0,,0.99,92.07
2021-02-15,92,99.0,,0.99,91.08
2021-02-16,95,99.0,,0.99,94.05
2021-02-17,95,99.0,,0.99,94.05
2021-02-18,90,99.0,,0.99,89.1
2021-02-19,93,99.0,,0.99,92.07
2021-02-20,98,99.0,,0.99,97.02
2021-02-21,97,99.0,,0.99,96.03
2021-02-22,93,99.0,,0.99,92.07
2021-02-23,98,99.0,,0.99,97.02
2021-02-24,96,99.0,,0.99,95.03999999999999
2021-02-25,95,99.0,,0.99,94.05
2021-02-26,93,99.0,,0.99,92.07
2021-02-27,96,99.0,,0.99,95.03999999999999
2021-02-28,97,99.0,,0.99,96.03
2021-03-01,98,99.0,False,0.99,97.02
2021-03-02,97,99.0,,0.99,96.03
2021-03-03,96,99.0,,0.99,95.03999999999999
2021-03-04,97,99.0,,0.99,96.03
2021-03-05,95,99.0,,0.99,94.05
2021-03-06,98,99.0,,0.99,97.02
2021-03-07,99,99.0,,0.99,98.01
2021-03-08,99,99.0,,0.99,98.01
2021-03-09,97,99.0,,0.99,96.03
2021-03-10,98,99.0,,0.99,97.02
2021-03-11,97,99.0,,0.99,96.03
2021-03-12,99,99.0,,0.99,98.01
2021-03-13,100,99.0,,0.99,99.0
2021-03-14,95,99.0,,0.99,94.05
2021-03-15,91,99.0,,0.99,90.09
2021-03-16,97,99.0,,0.99,96.03
2021-03-17,93,99.0,,0.99,92.07
2021-03-18,93,99.0,,0.99,92.07
2021-03-19,95,99.0,,0.99,94.05
2021-03-20,97,99.0,,0.99,96.03
2021-03-21,98,99.0,,0.99,97.02
2021-03-22,94,99.0,,0.99,93.06
2021-03-23,98,99.0,,0.99,97.02
2021-03-24,92,99.0,,0.99,91.08
2021-03-25,98,99.0,,0.99,97.02
2021-03-26,93,99.0,,0.99,92.07
2021-03-27,96,99.0,,0.99,95.03999999999999
2021-03-28,97,99.0,,0.99,96.03
2021-03-29,97,99.0,,0.99,96.03
2021-03-30,97,99.0,,0.99,96.03
2021-03-31,95,99.0,,0.99,94.05
2021-04-01,92,100.0,False,1.0,92.0
2021-04-02,96,100.0,,1.0,96.0
2021-04-03,97,100.0,,1.0,97.0
2021-04-04,98,100.0,,1.0,98.0
2021-04-05,96,100.0,,1.0,96.0
2021-04-06,95,100.0,,1.0,95.0
2021-04-07,95,100.0,,1.0,95.0
2021-04-08,97,100.0,,1.0,97.0
2021-04-09,89,100.0,,1.0,89.0
2021-04-10,94,100.0,,1.0,94.0
2021-04-11,97,100.0,,1.0,97.0
2021-04-12,94,100.0,,1.0,94.0
2021-04-13,96,100.0,,1.0,96.0
2021-04-14,93,100.0,,1.0,93.0
2021-04-15,95,100.0,,1.0,95.0
2021-04-16,93,100.0,,1.0,93.0
2021-04-17,94,100.0,,1.0,94.0
2021-04-18,98,100.0,,1.0,98.0
2021-04-19,95,100.0,,1.0,95.0
2021-04-20,94,100.0,,1.0,94.0
2021-04-21,94,100.0,,1.0,94.0
2021-04-22,96,100.0,,1.0,96.0
