date,SPY_unscaled,SPY_monthly,isPartial,scale,SPY
2019-08-08,80,56.0,,0.56,44.800000000000004
2019-08-09,82,56.0,,0.56,45.92
2019-08-10,72,56.0,,0.56,40.32000000000001
2019-08-11,74,56.0,,0.56,41.440000000000005
2019-08-12,80,56.0,,0.56,44.800000000000004
2019-08-13,87,56.0,,0.56,48.720000000000006
2019-08-14,90,56.0,,0.56,50.400000000000006
2019-08-15,92,56.0,,0.56,51.52
2019-08-16,75,56.0,,0.56,42.00000000000001
2019-08-17,78,56.0,,0.56,43.68000000000001
2019-08-18,73,56.0,,0.56,40.88
2019-08-19,74,56.0,,0.56,41.440000000000005
2019-08-20,86,56.0,,0.56,48.160000000000004
2019-08-21,84,56.0,,0.56,47.040000000000006
2019-08-22,77,56.0,,0.56,43.120000000000005
2019-08-23,74,56.0,,0.56,41.440000000000005
2019-08-24,78,56.0,,0.56,43.68000000000001
2019-08-25,71,56.0,,0.56,39.760000000000005
2019-08-26,78,56.0,,0.56,43.68000000000001
2019-08-27,70,56.0,,0.56,39.2
2019-08-28,83,56.0,,0.56,46.480000000000004
2019-08-29,83,56.0,,0.56,46.480000000000004
2019-08-30,70,56.0,,0.56,39.2
2019-08-31,73,56.0,,0.56,40.88
2019-09-01,46,66.0,False,0.66,30.360000000000003
2019-09-02,50,66.0,,0.66,33.0
2019-09-03,52,66.0,,0.66,34.32
2019-09-04,47,66.0,,0.66,31.020000000000003
2019-09-05,49,66.0,,0.66,32.34
2019-09-06,69,66.0,,0.66,45.54
2019-09-07,100,66.0,,0.66,66.0
2019-09-08,91,66.0,,0.66,60.06
2019-09-09,87,66.0,,0.66,57.42
2019-09-10,85,66.0,,0.66,56.1
2019-09-11,73,66.0,,0.66,48.18
2019-09-12,70,66.0,,0.66,46.2
2019-09-13,66,66.0,,0.66,43.56
2019-09-14,67,66.0,,0.66,44.22
2019-09-15,64,66.0,,0.66,42.24
2019-09-16,60,66.0,,0.66,39.6
2019-09-17,59,66.0,,0.66,38.940000000000005
2019-09-18,58,66.0,,0.66,38.28
2019-09-19,58,66.0,,0.66,38.28
2019-09-20,63,66.0,,0.66,41.580000000000005
2019-09-21,50,66.0,,0.66,33.0
2019-09-22,54,66.0,,0.66,35.64
2019-09-23,53,66.0,,0.66,34.980000000000004
2019-09-24,53,66.0,,0.66,34.980000000000004
2019-09-25,57,66.0,,0.66,37.620000000000005
2019-09-26,57,66.0,,0.66,37.620000000000005
2019-09-27,59,66.0,,0.66,38.940000000000005
2019-09-28,58,66.0,,0.66,38.28
2019-09-29,52,66.0,,0.66,34.32
2019-09-30,54,66.0,,0.66,35.64
2019-10-01,94,51.0,False,0.51,47.94
2019-10-02,88,51.0,,0.51,44.88
2019-10-03,100,51.0,,0.51,51.0
2019-10-04,80,51.0,,0.51,40.8
2019-10-05,82,51.0,,0.51,41.82
2019-10-06,83,51.0,,0.51,42.33
2019-10-07,79,51.0,,0.51,40.29
2019-10-08,84,51.0,,0.51,42.84
2019-10-09,91,51.0,,0.51,46.410000000000004
2019-10-10,79,51.0,,0.51,40.29
2019-10-11,94,51.0,,0.51,47.94
2019-10-12,80,51.0,,0.51,40.8
2019-10-13,75,51.0,,0.51,38.25
2019-10-14,81,51.0,,0.51,41.31
2019-10-15,80,51.0,,0.51,40.8
2019-10-16,73,51.0,,0.51,37.230000000000004
2019-10-17,89,51.0,,0.51,45.39
2019-10-18,89,51.0,,0.51,45.39
2019-10-19,81,51.0,,0.51,41.31
2019-10-20,80,51.0,,0.51,40.8
2019-10-21,85,51.0,,0.51,43.35
2019-10-22,76,51.0,,0.51,38.76
2019-10-23,79,51.0,,0.51,40.29
2019-10-24,80,51.0,,0.51,40.8
2019-10-25,82,51.0,,0.51,41.82
2019-10-26,83,51.0,,0.51,42.33
2019-10-27,78,51.0,,0.51,39.78
2019-10-28,78,51.0,,0.51,39.78
2019-10-29,74,51.0,,0.51,37.74
2019-10-30,80,51.0,,0.51,40.8
2019-10-31,75,51.0,,0.51,38.25
2019-11-01,76,54.0,False,0.54,41.040000000000006
2019-11-02,70,54.0,,0.54,37.800000000000004
2019-11-03,79,54.0,,0.54,42.660000000000004
2019-11-04,84,54.0,,0.54,45.36
2019-11-05,76,54.0,,0.54,41.040000000000006
2019-11-06,75,54.0,,0.54,40.5
2019-11-07,77,54.0,,0.54,41.580000000000005
2019-11-08,75,54.0,,0.54,40.5
2019-11-09,85,54.0,,0.54,45.900000000000006
2019-11-10,84,54.0,,0.54,45.36
2019-11-11,79,54.0,,0.54,42.660000000000004
2019-11-12,85,54.0,,0.54,45.900000000000006
2019-11-13,86,54.0,,0.54,46.440000000000005
2019-11-14,72,54.0,,0.54,38.88
2019-11-15,83,54.0,,0.54,44.82
2019-11-16,85,54.0,,0.54,45.900000000000006
2019-11-17,87,54.0,,0.54,46.980000000000004
2019-11-18,100,54.0,,0.54,54.0
2019-11-19,83,54.0,,0.54,44.82
2019-11-20,86,54.0,,0.54,46.440000000000005
2019-11-21,90,54.0,,0.54,48.6
2019-11-22,86,54.0,,0.54,46.440000000000005
2019-11-23,82,54.0,,0.54,44.28
2019-11-24,79,54.0,,0.54,42.660000000000004
2019-11-25,85,54.0,,0.54,45.900000000000006
2019-11-26,87,54.0,,0.54,46.980000000000004
2019-11-27,80,54.0,,0.54,43.2
2019-11-28,72,54.0,,0.54,38.88
2019-11-29,82,54.0,,0.54,44.28
2019-11-30,87,54.0,,0.54,46.980000000000004
2019-12-01,68,57.0,False,0.57,38.76
2019-12-02,73,57.0,,0.57,41.61
2019-12-03,80,57.0,,0.57,45.599999999999994
2019-12-04,82,57.0,,0.57,46.739999999999995
2019-12-05,75,57.0,,0.57,42.74999999999999
2019-12-06,77,57.0,,0.57,43.88999999999999
2019-12-07,72,57.0,,0.57,41.04
2019-12-08,76,57.0,,0.57,43.31999999999999
2019-12-09,76,57.0,,0.57,43.31999999999999
2019-12-10,78,57.0,,0.57,44.459999999999994
2019-12-11,76,57.0,,0.57,43.31999999999999
2019-12-12,82,57.0,,0.57,46.739999999999995
2019-12-13,85,57.0,,0.57,48.449999999999996
2019-12-14,74,57.0,,0.57,42.18
2019-12-15,73,57.0,,0.57,41.61
2019-12-16,80,57.0,,0.57,45.599999999999994
2019-12-17,85,57.0,,0.57,48.449999999999996
2019-12-18,92,57.0,,0.57,52.44
2019-12-19,79,57.0,,0.57,45.029999999999994
2019-12-20,84,57.0,,0.57,47.879999999999995
2019-12-21,78,57.0,,0.57,44.459999999999994
2019-12-22,73,57.0,,0.57,41.61
2019-12-23,85,57.0,,0.57,48.449999999999996
2019-12-24,74,57.0,,0.57,42.18
2019-12-25,85,57.0,,0.57,48.449999999999996
2019-12-26,99,57.0,,0.57,56.42999999999999
2019-12-27,100,57.0,,0.57,56.99999999999999
2019-12-28,96,57.0,,0.57,54.72
2019-12-29,80,57.0,,0.57,45.599999999999994
2019-12-30,89,57.0,,0.57,50.73
2019-12-31,88,57.0,,0.57,50.16
2020-01-01,88,57.0,False,0.57,50.16
2020-01-02,95,57.0,,0.57,54.15
2020-01-03,100,57.0,,0.57,56.99999999999999
2020-01-04,92,57.0,,0.57,52.44
2020-01-05,87,57.0,,0.57,49.589999999999996
2020-01-06,93,57.0,,0.57,53.01
2020-01-07,87,57.0,,0.57,49.589999999999996
2020-01-08,89,57.0,,0.57,50.73
2020-01-09,85,57.0,,0.57,48.449999999999996
2020-01-10,92,57.0,,0.57,52.44
2020-01-11,85,57.0,,0.57,48.449999999999996
2020-01-12,82,57.0,,0.57,46.739999999999995
2020-01-13,87,57.0,,0.57,49.589999999999996
2020-01-14,85,57.0,,0.57,48.449999999999996
2020-01-15,86,57.0,,0.57,49.019999999999996
2020-01-16,89,57.0,,0.57,50.73
2020-01-17,88,57.0,,0.57,50.16
2020-01-18,99,57.0,,0.57,56.42999999999999
2020-01-19,79,57.0,,0.57,45.029999999999994
2020-01-20,75,57.0,,0.57,42.74999999999999
2020-01-21,90,57.0,,0.57,51.3
2020-01-22,84,57.0,,0.57,47.879999999999995
2020-01-23,84,57.0,,0.57,47.879999999999995
2020-01-24,84,57.0,,0.57,47.879999999999995
2020-01-25,86,57.0,,0.57,49.019999999999996
2020-01-26,68,57.0,,0.57,38.76
2020-01-27,95,57.0,,0.57,54.15
2020-01-28,88,57.0,,0.57,50.16
2020-01-29,88,57.0,,0.57,50.16
2020-01-30,87,57.0,,0.57,49.589999999999996
2020-01-31,95,57.0,,0.57,54.15
2020-02-01,44,61.0,False,0.61,26.84
2020-02-02,42,61.0,,0.61,25.62
2020-02-03,47,61.0,,0.61,28.669999999999998
2020-02-04,43,61.0,,0.61,26.23
2020-02-05,50,61.0,,0.61,30.5
2020-02-06,46,61.0,,0.61,28.06
2020-02-07,46,61.0,,0.61,28.06
2020-02-08,43,61.0,,0.61,26.23
2020-02-09,44,61.0,,0.61,26.84
2020-02-10,45,61.0,,0.61,27.45
2020-02-11,48,61.0,,0.61,29.28
2020-02-12,46,61.0,,0.61,28.06
2020-02-13,44,61.0,,0.61,26.84
2020-02-14,45,61.0,,0.61,27.45
2020-02-15,43,61.0,,0.61,26.23
2020-02-16,48,61.0,,0.61,29.28
2020-02-17,46,61.0,,0.61,28.06
2020-02-18,50,61.0,,0.61,30.5
2020-02-19,47,61.0,,0.61,28.669999999999998
2020-02-20,48,61.0,,0.61,29.28
2020-02-21,49,61.0,,0.61,29.89
2020-02-22,47,61.0,,0.61,28.669999999999998
2020-02-23,45,61.0,,0.61,27.45
2020-02-24,59,61.0,,0.61,35.99
2020-02-25,68,61.0,,0.61,41.48
2020-02-26,65,61.0,,0.61,39.65
2020-02-27,79,61.0,,0.61,48.19
2020-02-28,100,61.0,,0.61,61.0
2020-02-29,61,61.0,,0.61,37.21
2020-03-01,46,100.0,False,1.0,46.0
2020-03-02,72,100.0,,1.0,72.0
2020-03-03,72,100.0,,1.0,72.0
2020-03-04,60,100.0,,1.0,60.0
2020-03-05,63,100.0,,1.0,63.0
2020-03-06,70,100.0,,1.0,70.0
2020-03-07,46,100.0,,1.0,46.0
2020-03-08,40,100.0,,1.0,40.0
2020-03-09,91,100.0,,1.0,91.0
2020-03-10,79,100.0,,1.0,79.0
2020-03-11,77,100.0,,1.0,77.0
2020-03-12,99,100.0,,1.0,99.0
2020-03-13,91,100.0,,1.0,91.0
2020-03-14,58,100.0,,1.0,58.0
2020-03-15,51,100.0,,1.0,51.0
2020-03-16,100,100.0,,1.0,100.0
2020-03-17,91,100.0,,1.0,91.0
2020-03-18,99,100.0,,1.0,99.0
2020-03-19,88,100.0,,1.0,88.0
2020-03-20,84,100.0,,1.0,84.0
2020-03-21,53,100.0,,1.0,53.0
2020-03-22,54,100.0,,1.0,54.0
2020-03-23,90,100.0,,1.0,90.0
2020-03-24,83,100.0,,1.0,83.0
2020-03-25,90,100.0,,1.0,90.0
2020-03-26,88,100.0,,1.0,88.0
2020-03-27,86,100.0,,1.0,86.0
2020-03-28,54,100.0,,1.0,54.0
2020-03-29,56,100.0,,1.0,56.0
2020-03-30,78,100.0,,1.0,78.0
2020-03-31,72,100.0,,1.0,72.0
2020-04-01,96,86.0,False,0.86,82.56
2020-04-02,94,86.0,,0.86,80.84
2020-04-03,82,86.0,,0.86,70.52
2020-04-04,59,86.0,,0.86,50.74
2020-04-05,65,86.0,,0.86,55.9
2020-04-06,88,86.0,,0.86,75.67999999999999
2020-04-07,92,86.0,,0.86,79.12
2020-04-08,100,86.0,,0.86,86.0
2020-04-09,95,86.0,,0.86,81.7
2020-04-10,70,86.0,,0.86,60.199999999999996
2020-04-11,64,86.0,,0.86,55.04
2020-04-12,62,86.0,,0.86,53.32
2020-04-13,85,86.0,,0.86,73.1
2020-04-14,84,86.0,,0.86,72.24
2020-04-15,85,86.0,,0.86,73.1
2020-04-16,87,86.0,,0.86,74.82
2020-04-17,88,86.0,,0.86,75.67999999999999
2020-04-18,68,86.0,,0.86,58.48
2020-04-19,64,86.0,,0.86,55.04
2020-04-20,82,86.0,,0.86,70.52
2020-04-21,84,86.0,,0.86,72.24
2020-04-22,80,86.0,,0.86,68.8
2020-04-23,76,86.0,,0.86,65.36
2020-04-24,68,86.0,,0.86,58.48
2020-04-25,55,86.0,,0.86,47.3
2020-04-26,59,86.0,,0.86,50.74
2020-04-27,70,86.0,,0.86,60.199999999999996
2020-04-28,73,86.0,,0.86,62.78
2020-04-29,76,86.0,,0.86,65.36
2020-04-30,82,86.0,,0.86,70.52
2020-05-01,96,73.0,False,0.73,70.08
2020-05-02,68,73.0,,0.73,49.64
2020-05-03,73,73.0,,0.73,53.29
2020-05-04,88,73.0,,0.73,64.24
2020-05-05,88,73.0,,0.73,64.24
2020-05-06,84,73.0,,0.73,61.32
2020-05-07,77,73.0,,0.73,56.21
2020-05-08,85,73.0,,0.73,62.05
2020-05-09,65,73.0,,0.73,47.449999999999996
2020-05-10,70,73.0,,0.73,51.1
2020-05-11,89,73.0,,0.73,64.97
2020-05-12,86,73.0,,0.73,62.78
2020-05-13,90,73.0,,0.73,65.7
2020-05-14,96,73.0,,0.73,70.08
2020-05-15,89,73.0,,0.73,64.97
2020-05-16,65,73.0,,0.73,47.449999999999996
2020-05-17,68,73.0,,0.73,49.64
2020-05-18,90,73.0,,0.73,65.7
2020-05-19,92,73.0,,0.73,67.16
2020-05-20,94,73.0,,0.73,68.62
2020-05-21,91,73.0,,0.73,66.42999999999999
2020-05-22,82,73.0,,0.73,59.86
2020-05-23,68,73.0,,0.73,49.64
2020-05-24,70,73.0,,0.73,51.1
2020-05-25,65,73.0,,0.73,47.449999999999996
2020-05-26,100,73.0,,0.73,73.0
2020-05-27,90,73.0,,0.73,65.7
2020-05-28,90,73.0,,0.73,65.7
2020-05-29,87,73.0,,0.73,63.51
2020-05-30,66,73.0,,0.73,48.18
2020-05-31,64,73.0,,0.73,46.72
2020-06-01,60,82.0,False,0.82,49.199999999999996
2020-06-02,59,82.0,,0.82,48.379999999999995
2020-06-03,62,82.0,,0.82,50.839999999999996
2020-06-04,57,82.0,,0.82,46.739999999999995
2020-06-05,65,82.0,,0.82,53.3
2020-06-06,47,82.0,,0.82,38.54
2020-06-07,48,82.0,,0.82,39.36
2020-06-08,58,82.0,,0.82,47.559999999999995
2020-06-09,62,82.0,,0.82,50.839999999999996
2020-06-10,62,82.0,,0.82,50.839999999999996
2020-06-11,78,82.0,,0.82,63.959999999999994
2020-06-12,73,82.0,,0.82,59.86
2020-06-13,50,82.0,,0.82,41.0
2020-06-14,43,82.0,,0.82,35.26
2020-06-15,76,82.0,,0.82,62.31999999999999
2020-06-16,71,82.0,,0.82,58.22
2020-06-17,68,82.0,,0.82,55.76
2020-06-18,67,82.0,,0.82,54.94
2020-06-19,68,82.0,,0.82,55.76
2020-06-20,52,82.0,,0.82,42.64
2020-06-21,52,82.0,,0.82,42.64
2020-06-22,66,82.0,,0.82,54.12
2020-06-23,66,82.0,,0.82,54.12
2020-06-24,73,82.0,,0.82,59.86
2020-06-25,80,82.0,,0.82,65.6
2020-06-26,94,82.0,,0.82,77.08
2020-06-27,100,82.0,,0.82,82.0
2020-06-28,95,82.0,,0.82,77.89999999999999
2020-06-29,97,82.0,,0.82,79.53999999999999
2020-06-30,78,82.0,,0.82,63.959999999999994
2020-07-01,100,72.0,False,0.72,72.0
2020-07-02,98,72.0,,0.72,70.56
2020-07-03,72,72.0,,0.72,51.839999999999996
2020-07-04,76,72.0,,0.72,54.72
2020-07-05,76,72.0,,0.72,54.72
2020-07-06,85,72.0,,0.72,61.199999999999996
2020-07-07,83,72.0,,0.72,59.76
2020-07-08,85,72.0,,0.72,61.199999999999996
2020-07-09,80,72.0,,0.72,57.599999999999994
2020-07-10,82,72.0,,0.72,59.04
2020-07-11,71,72.0,,0.72,51.12
2020-07-12,72,72.0,,0.72,51.839999999999996
2020-07-13,86,72.0,,0.72,61.919999999999995
2020-07-14,82,72.0,,0.72,59.04
2020-07-15,78,72.0,,0.72,56.16
2020-07-16,71,72.0,,0.72,51.12
2020-07-17,81,72.0,,0.72,58.32
2020-07-18,71,72.0,,0.72,51.12
2020-07-19,67,72.0,,0.72,48.239999999999995
2020-07-20,78,72.0,,0.72,56.16
2020-07-21,72,72.0,,0.72,51.839999999999996
2020-07-22,71,72.0,,0.72,51.12
2020-07-23,73,72.0,,0.72,52.559999999999995
2020-07-24,85,72.0,,0.72,61.199999999999996
2020-07-25,65,72.0,,0.72,46.8
2020-07-26,68,72.0,,0.72,48.96
2020-07-27,77,72.0,,0.72,55.44
2020-07-28,79,72.0,,0.72,56.879999999999995
2020-07-29,72,72.0,,0.72,51.839999999999996
2020-07-30,71,72.0,,0.72,51.12
2020-07-31,72,72.0,,0.72,51.839999999999996
2020-08-01,89,64.0,False,0.64,56.96
2020-08-02,80,64.0,,0.64,51.2
2020-08-03,96,64.0,,0.64,61.44
2020-08-04,97,64.0,,0.64,62.08
2020-08-05,93,64.0,,0.64,59.52
2020-08-06,95,64.0,,0.64,60.800000000000004
2020-08-07,97,64.0,,0.64,62.08
2020-08-08,91,64.0,,0.64,58.24
2020-08-09,94,64.0,,0.64,60.160000000000004
2020-08-10,100,64.0,,0.64,64.0
2020-08-11,100,64.0,,0.64,64.0
2020-08-12,94,64.0,,0.64,60.160000000000004
2020-08-13,93,64.0,,0.64,59.52
2020-08-14,100,64.0,,0.64,64.0
2020-08-15,87,64.0,,0.64,55.68
2020-08-16,74,64.0,,0.64,47.36
2020-08-17,92,64.0,,0.64,58.88
2020-08-18,94,64.0,,0.64,60.160000000000004
2020-08-19,94,64.0,,0.64,60.160000000000004
2020-08-20,95,64.0,,0.64,60.800000000000004
2020-08-21,95,64.0,,0.64,60.800000000000004
2020-08-22,98,64.0,,0.64,62.72
2020-08-23,91,64.0,,0.64,58.24
2020-08-24,94,64.0,,0.64,60.160000000000004
2020-08-25,87,64.0,,0.64,55.68
2020-08-26,89,64.0,,0.64,56.96
2020-08-27,97,64.0,,0.64,62.08
2020-08-28,86,64.0,,0.64,55.04
2020-08-29,77,64.0,,0.64,49.28
2020-08-30,81,64.0,,0.64,51.84
2020-08-31,84,64.0,,0.64,53.76
2020-09-01,66,62.0,False,0.62,40.92
2020-09-02,83,62.0,,0.62,51.46
2020-09-03,95,62.0,,0.62,58.9
2020-09-04,100,62.0,,0.62,62.0
2020-09-05,69,62.0,,0.62,42.78
2020-09-06,74,62.0,,0.62,45.88
2020-09-07,74,62.0,,0.62,45.88
2020-09-08,84,62.0,,0.62,52.08
2020-09-09,76,62.0,,0.62,47.12
2020-09-10,81,62.0,,0.62,50.22
2020-09-11,77,62.0,,0.62,47.74
2020-09-12,67,62.0,,0.62,41.54
2020-09-13,67,62.0,,0.62,41.54
2020-09-14,72,62.0,,0.62,44.64
2020-09-15,66,62.0,,0.62,40.92
2020-09-16,67,62.0,,0.62,41.54
2020-09-17,72,62.0,,0.62,44.64
2020-09-18,77,62.0,,0.62,47.74
2020-09-19,63,62.0,,0.62,39.06
2020-09-20,56,62.0,,0.62,34.72
2020-09-21,80,62.0,,0.62,49.6
2020-09-22,76,62.0,,0.62,47.12
2020-09-23,79,62.0,,0.62,48.98
2020-09-24,72,62.0,,0.62,44.64
2020-09-25,71,62.0,,0.62,44.02
2020-09-26,59,62.0,,0.62,36.58
2020-09-27,59,62.0,,0.62,36.58
2020-09-28,67,62.0,,0.62,41.54
2020-09-29,68,62.0,,0.62,42.16
2020-09-30,70,62.0,,0.62,43.4
2020-10-01,78,61.0,False,0.61,47.58
2020-10-02,91,61.0,,0.61,55.51
2020-10-03,73,61.0,,0.61,44.53
2020-10-04,80,61.0,,0.61,48.8
2020-10-05,83,61.0,,0.61,50.629999999999995
2020-10-06,86,61.0,,0.61,52.46
2020-10-07,87,61.0,,0.61,53.07
2020-10-08,78,61.0,,0.61,47.58
2020-10-09,83,61.0,,0.61,50.629999999999995
2020-10-10,78,61.0,,0.61,47.58
2020-10-11,74,61.0,,0.61,45.14
2020-10-12,92,61.0,,0.61,56.12
2020-10-13,87,61.0,,0.61,53.07
2020-10-14,81,61.0,,0.61,49.41
2020-10-15,77,61.0,,0.61,46.97
2020-10-16,83,61.0,,0.61,50.629999999999995
2020-10-17,72,61.0,,0.61,43.92
2020-10-18,75,61.0,,0.61,45.75
2020-10-19,90,61.0,,0.61,54.9
2020-10-20,82,61.0,,0.61,50.019999999999996
2020-10-21,82,61.0,,0.61,50.019999999999996
2020-10-22,79,61.0,,0.61,48.19
2020-10-23,80,61.0,,0.61,48.8
2020-10-24,65,61.0,,0.61,39.65
2020-10-25,73,61.0,,0.61,44.53
2020-10-26,87,61.0,,0.61,53.07
2020-10-27,82,61.0,,0.61,50.019999999999996
2020-10-28,100,61.0,,0.61,61.0
2020-10-29,93,61.0,,0.61,56.73
2020-10-30,100,61.0,,0.61,61.0
2020-10-31,77,61.0,,0.61,46.97
2020-11-01,75,61.0,False,0.61,45.75
2020-11-02,90,61.0,,0.61,54.9
2020-11-03,87,61.0,,0.61,53.07
2020-11-04,61,61.0,,0.61,37.21
2020-11-05,68,61.0,,0.61,41.48
2020-11-06,75,61.0,,0.61,45.75
2020-11-07,63,61.0,,0.61,38.43
2020-11-08,67,61.0,,0.61,40.87
2020-11-09,100,61.0,,0.61,61.0
2020-11-10,87,61.0,,0.61,53.07
2020-11-11,78,61.0,,0.61,47.58
2020-11-12,84,61.0,,0.61,51.24
2020-11-13,88,61.0,,0.61,53.68
2020-11-14,88,61.0,,0.61,53.68
2020-11-15,87,61.0,,0.61,53.07
2020-11-16,93,61.0,,0.61,56.73
2020-11-17,88,61.0,,0.61,53.68
2020-11-18,90,61.0,,0.61,54.9
2020-11-19,88,61.0,,0.61,53.68
2020-11-20,89,61.0,,0.61,54.29
2020-11-21,86,61.0,,0.61,52.46
2020-11-22,77,61.0,,0.61,46.97
2020-11-23,89,61.0,,0.61,54.29
2020-11-24,94,61.0,,0.61,57.339999999999996
2020-11-25,91,61.0,,0.61,55.51
2020-11-26,69,61.0,,0.61,42.089999999999996
2020-11-27,92,61.0,,0.61,56.12
2020-11-28,78,61.0,,0.61,47.58
2020-11-29,84,61.0,,0.61,51.24
2020-11-30,89,61.0,,0.61,54.29
2020-12-01,65,69.0,False,0.69,44.849999999999994
2020-12-02,64,69.0,,0.69,44.16
2020-12-03,60,69.0,,0.69,41.4
2020-12-04,61,69.0,,0.69,42.089999999999996
2020-12-05,57,69.0,,0.69,39.33
2020-12-06,54,69.0,,0.69,37.26
2020-12-07,60,69.0,,0.69,41.4
2020-12-08,68,69.0,,0.69,46.919999999999995
2020-12-09,94,69.0,,0.69,64.86
2020-12-10,100,69.0,,0.69,69.0
2020-12-11,77,69.0,,0.69,53.129999999999995
2020-12-12,64,69.0,,0.69,44.16
2020-12-13,65,69.0,,0.69,44.849999999999994
2020-12-14,80,69.0,,0.69,55.199999999999996
2020-12-15,85,69.0,,0.69,58.65
2020-12-16,78,69.0,,0.69,53.81999999999999
2020-12-17,69,69.0,,0.69,47.61
2020-12-18,72,69.0,,0.69,49.67999999999999
2020-12-19,62,69.0,,0.69,42.779999999999994
2020-12-20,65,69.0,,0.69,44.849999999999994
2020-12-21,71,69.0,,0.69,48.989999999999995
2020-12-22,68,69.0,,0.69,46.919999999999995
2020-12-23,68,69.0,,0.69,46.919999999999995
2020-12-24,58,69.0,,0.69,40.019999999999996
2020-12-25,55,69.0,,0.69,37.949999999999996
2020-12-26,68,69.0,,0.69,46.919999999999995
2020-12-27,76,69.0,,0.69,52.44
2020-12-28,69,69.0,,0.69,47.61
2020-12-29,74,69.0,,0.69,51.059999999999995
2020-12-30,71,69.0,,0.69,48.989999999999995
2020-12-31,66,69.0,,0.69,45.54
2021-01-01,90,61.0,False,0.61,54.9
2021-01-02,92,61.0,,0.61,56.12
2021-01-03,88,61.0,,0.61,53.68
2021-01-04,96,61.0,,0.61,58.56
2021-01-05,89,61.0,,0.61,54.29
2021-01-06,95,61.0,,0.61,57.949999999999996
2021-01-07,84,61.0,,0.61,51.24
2021-01-08,93,61.0,,0.61,56.73
2021-01-09,80,61.0,,0.61,48.8
2021-01-10,87,61.0,,0.61,53.07
2021-01-11,92,61.0,,0.61,56.12
2021-01-12,87,61.0,,0.61,53.07
2021-01-13,92,61.0,,0.61,56.12
2021-01-14,89,61.0,,0.61,54.29
2021-01-15,87,61.0,,0.61,53.07
2021-01-16,79,61.0,,0.61,48.19
2021-01-17,79,61.0,,0.61,48.19
2021-01-18,76,61.0,,0.61,46.36
2021-01-19,83,61.0,,0.61,50.629999999999995
2021-01-20,83,61.0,,0.61,50.629999999999995
2021-01-21,84,61.0,,0.61,51.24
2021-01-22,87,61.0,,0.61,53.07
2021-01-23,80,61.0,,0.61,48.8
2021-01-24,89,61.0,,0.61,54.29
2021-01-25,88,61.0,,0.61,53.68
2021-01-26,86,61.0,,0.61,52.46
2021-01-27,96,61.0,,0.61,58.56
2021-01-28,94,61.0,,0.61,57.339999999999996
2021-01-29,100,61.0,,0.61,61.0
2021-01-30,91,61.0,,0.61,55.51
2021-01-31,79,61.0,,0.61,48.19
2021-02-01,90,62.0,False,0.62,55.8
2021-02-02,86,62.0,,0.62,53.32
2021-02-03,83,62.0,,0.62,51.46
2021-02-04,82,62.0,,0.62,50.839999999999996
2021-02-05,87,62.0,,0.62,53.94
2021-02-06,77,62.0,,0.62,47.74
2021-02-07,83,62.0,,0.62,51.46
2021-02-08,78,62.0,,0.62,48.36
2021-02-09,84,62.0,,0.62,52.08
2021-02-10,90,62.0,,0.62,55.8
2021-02-11,86,62.0,,0.62,53.32
2021-02-12,98,62.0,,0.62,60.76
2021-02-13,76,62.0,,0.62,47.12
2021-02-14,83,62.0,,0.62,51.46
2021-02-15,83,62.0,,0.62,51.46
2021-02-16,84,62.0,,0.62,52.08
2021-02-17,85,62.0,,0.62,52.7
2021-02-18,88,62.0,,0.62,54.56
2021-02-19,82,62.0,,0.62,50.839999999999996
2021-02-20,72,62.0,,0.62,44.64
2021-02-21,77,62.0,,0.62,47.74
2021-02-22,86,62.0,,0.62,53.32
2021-02-23,91,62.0,,0.62,56.42
2021-02-24,83,62.0,,0.62,51.46
2021-02-25,90,62.0,,0.62,55.8
2021-02-26,100,62.0,,0.62,62.0
2021-02-27,73,62.0,,0.62,45.26
2021-02-28,76,62.0,,0.62,47.12
2021-03-01,84,58.0,False,0.58,48.72
2021-03-02,80,58.0,,0.58,46.4
2021-03-03,83,58.0,,0.58,48.13999999999999
2021-03-04,100,58.0,,0.58,57.99999999999999
2021-03-05,94,58.0,,0.58,54.519999999999996
2021-03-06,70,58.0,,0.58,40.599999999999994
2021-03-07,70,58.0,,0.58,40.599999999999994
2021-03-08,90,58.0,,0.58,52.199999999999996
2021-03-09,81,58.0,,0.58,46.98
2021-03-10,76,58.0,,0.58,44.08
2021-03-11,79,58.0,,0.58,45.82
2021-03-12,80,58.0,,0.58,46.4
2021-03-13,65,58.0,,0.58,37.699999999999996
2021-03-14,63,58.0,,0.58,36.54
2021-03-15,78,58.0,,0.58,45.239999999999995
2021-03-16,77,58.0,,0.58,44.66
2021-03-17,77,58.0,,0.58,44.66
2021-03-18,80,58.0,,0.58,46.4
2021-03-19,83,58.0,,0.58,48.13999999999999
2021-03-20,62,58.0,,0.58,35.96
2021-03-21,71,58.0,,0.58,41.18
2021-03-22,77,58.0,,0.58,44.66
2021-03-23,75,58.0,,0.58,43.5
2021-03-24,77,58.0,,0.58,44.66
2021-03-25,81,58.0,,0.58,46.98
2021-03-26,76,58.0,,0.58,44.08
2021-03-27,65,58.0,,0.58,37.699999999999996
2021-03-28,72,58.0,,0.58,41.76
2021-03-29,82,58.0,,0.58,47.559999999999995
2021-03-30,80,58.0,,0.58,46.4
2021-03-31,82,58.0,,0.58,47.559999999999995
