date,TTWO_unscaled,TTWO_monthly,isPartial,scale,TTWO
2019-08-17,11,46.0,,0.46,5.0600000000000005
2019-08-18,3,46.0,,0.46,1.3800000000000001
2019-08-19,18,46.0,,0.46,8.280000000000001
2019-08-20,27,46.0,,0.46,12.42
2019-08-21,35,46.0,,0.46,16.1
2019-08-22,27,46.0,,0.46,12.42
2019-08-23,9,46.0,,0.46,4.140000000000001
2019-08-24,7,46.0,,0.46,3.22
2019-08-25,0,46.0,,0.46,0.0
2019-08-26,26,46.0,,0.46,11.96
2019-08-27,20,46.0,,0.46,9.200000000000001
2019-08-28,17,46.0,,0.46,7.82
2019-08-29,23,46.0,,0.46,10.58
2019-08-30,23,46.0,,0.46,10.58
2019-08-31,3,46.0,,0.46,1.3800000000000001
2019-09-01,22,25.0,False,0.25,5.5
2019-09-02,10,25.0,,0.25,2.5
2019-09-03,36,25.0,,0.25,9.0
2019-09-04,55,25.0,,0.25,13.75
2019-09-05,55,25.0,,0.25,13.75
2019-09-06,64,25.0,,0.25,16.0
2019-09-07,11,25.0,,0.25,2.75
2019-09-08,11,25.0,,0.25,2.75
2019-09-09,36,25.0,,0.25,9.0
2019-09-10,73,25.0,,0.25,18.25
2019-09-11,100,25.0,,0.25,25.0
2019-09-12,36,25.0,,0.25,9.0
2019-09-13,37,25.0,,0.25,9.25
2019-09-14,22,25.0,,0.25,5.5
2019-09-15,21,25.0,,0.25,5.25
2019-09-16,62,25.0,,0.25,15.5
2019-09-17,63,25.0,,0.25,15.75
2019-09-18,90,25.0,,0.25,22.5
2019-09-19,45,25.0,,0.25,11.25
2019-09-20,46,25.0,,0.25,11.5
2019-09-21,22,25.0,,0.25,5.5
2019-09-22,21,25.0,,0.25,5.25
2019-09-23,89,25.0,,0.25,22.25
2019-09-24,55,25.0,,0.25,13.75
2019-09-25,46,25.0,,0.25,11.5
2019-09-26,37,25.0,,0.25,9.25
2019-09-27,47,25.0,,0.25,11.75
2019-09-28,11,25.0,,0.25,2.75
2019-09-29,0,25.0,,0.25,0.0
2019-09-30,19,25.0,,0.25,4.75
2019-10-01,100,26.0,False,0.26,26.0
2019-10-02,54,26.0,,0.26,14.040000000000001
2019-10-03,36,26.0,,0.26,9.36
2019-10-04,75,26.0,,0.26,19.5
2019-10-05,11,26.0,,0.26,2.8600000000000003
2019-10-06,22,26.0,,0.26,5.720000000000001
2019-10-07,55,26.0,,0.26,14.3
2019-10-08,9,26.0,,0.26,2.34
2019-10-09,84,26.0,,0.26,21.84
2019-10-10,74,26.0,,0.26,19.240000000000002
2019-10-11,85,26.0,,0.26,22.1
2019-10-12,23,26.0,,0.26,5.98
2019-10-13,11,26.0,,0.26,2.8600000000000003
2019-10-14,37,26.0,,0.26,9.620000000000001
2019-10-15,55,26.0,,0.26,14.3
2019-10-16,64,26.0,,0.26,16.64
2019-10-17,46,26.0,,0.26,11.96
2019-10-18,19,26.0,,0.26,4.94
2019-10-19,33,26.0,,0.26,8.58
2019-10-20,11,26.0,,0.26,2.8600000000000003
2019-10-21,27,26.0,,0.26,7.0200000000000005
2019-10-22,44,26.0,,0.26,11.440000000000001
2019-10-23,18,26.0,,0.26,4.68
2019-10-24,45,26.0,,0.26,11.700000000000001
2019-10-25,65,26.0,,0.26,16.900000000000002
2019-10-26,11,26.0,,0.26,2.8600000000000003
2019-10-27,32,26.0,,0.26,8.32
2019-10-28,53,26.0,,0.26,13.780000000000001
2019-10-29,36,26.0,,0.26,9.36
2019-10-30,54,26.0,,0.26,14.040000000000001
2019-10-31,46,26.0,,0.26,11.96
2019-11-01,20,31.0,False,0.31,6.2
2019-11-02,16,31.0,,0.31,4.96
2019-11-03,15,31.0,,0.31,4.65
2019-11-04,16,31.0,,0.31,4.96
2019-11-05,3,31.0,,0.31,0.9299999999999999
2019-11-06,22,31.0,,0.31,6.82
2019-11-07,100,31.0,,0.31,31.0
2019-11-08,55,31.0,,0.31,17.05
2019-11-09,7,31.0,,0.31,2.17
2019-11-10,4,31.0,,0.31,1.24
2019-11-11,19,31.0,,0.31,5.89
2019-11-12,28,31.0,,0.31,8.68
2019-11-13,16,31.0,,0.31,4.96
2019-11-14,13,31.0,,0.31,4.03
2019-11-15,9,31.0,,0.31,2.79
2019-11-16,19,31.0,,0.31,5.89
2019-11-17,11,31.0,,0.31,3.41
2019-11-18,9,31.0,,0.31,2.79
2019-11-19,22,31.0,,0.31,6.82
2019-11-20,16,31.0,,0.31,4.96
2019-11-21,16,31.0,,0.31,4.96
2019-11-22,36,31.0,,0.31,11.16
2019-11-23,11,31.0,,0.31,3.41
2019-11-24,7,31.0,,0.31,2.17
2019-11-25,26,31.0,,0.31,8.06
2019-11-26,13,31.0,,0.31,4.03
2019-11-27,21,31.0,,0.31,6.51
2019-11-28,0,31.0,,0.31,0.0
2019-11-29,7,31.0,,0.31,2.17
2019-11-30,0,31.0,,0.31,0.0
2019-12-01,67,23.0,False,0.23,15.41
2019-12-02,76,23.0,,0.23,17.48
2019-12-03,58,23.0,,0.23,13.34
2019-12-04,79,23.0,,0.23,18.17
2019-12-05,70,23.0,,0.23,16.1
2019-12-06,50,23.0,,0.23,11.5
2019-12-07,35,23.0,,0.23,8.05
2019-12-08,35,23.0,,0.23,8.05
2019-12-09,30,23.0,,0.23,6.9
2019-12-10,31,23.0,,0.23,7.13
2019-12-11,59,23.0,,0.23,13.57
2019-12-12,50,23.0,,0.23,11.5
2019-12-13,70,23.0,,0.23,16.1
2019-12-14,23,23.0,,0.23,5.29
2019-12-15,47,23.0,,0.23,10.81
2019-12-16,100,23.0,,0.23,23.0
2019-12-17,51,23.0,,0.23,11.73
2019-12-18,40,23.0,,0.23,9.200000000000001
2019-12-19,31,23.0,,0.23,7.13
2019-12-20,43,23.0,,0.23,9.89
2019-12-21,25,23.0,,0.23,5.75
2019-12-22,25,23.0,,0.23,5.75
2019-12-23,34,23.0,,0.23,7.82
2019-12-24,0,23.0,,0.23,0.0
2019-12-25,14,23.0,,0.23,3.22
2019-12-26,24,23.0,,0.23,5.5200000000000005
2019-12-27,22,23.0,,0.23,5.0600000000000005
2019-12-28,24,23.0,,0.23,5.5200000000000005
2019-12-29,11,23.0,,0.23,2.5300000000000002
2019-12-30,33,23.0,,0.23,7.590000000000001
2019-12-31,56,23.0,,0.23,12.88
2020-01-01,24,23.0,False,0.23,5.5200000000000005
2020-01-02,52,23.0,,0.23,11.96
2020-01-03,61,23.0,,0.23,14.030000000000001
2020-01-04,34,23.0,,0.23,7.82
2020-01-05,11,23.0,,0.23,2.5300000000000002
2020-01-06,30,23.0,,0.23,6.9
2020-01-07,70,23.0,,0.23,16.1
2020-01-08,20,23.0,,0.23,4.6000000000000005
2020-01-09,100,23.0,,0.23,23.0
2020-01-10,49,23.0,,0.23,11.270000000000001
2020-01-11,23,23.0,,0.23,5.29
2020-01-12,11,23.0,,0.23,2.5300000000000002
2020-01-13,37,23.0,,0.23,8.51
2020-01-14,60,23.0,,0.23,13.8
2020-01-15,48,23.0,,0.23,11.040000000000001
2020-01-16,58,23.0,,0.23,13.34
2020-01-17,20,23.0,,0.23,4.6000000000000005
2020-01-18,35,23.0,,0.23,8.05
2020-01-19,11,23.0,,0.23,2.5300000000000002
2020-01-20,41,23.0,,0.23,9.43
2020-01-21,29,23.0,,0.23,6.67
2020-01-22,69,23.0,,0.23,15.870000000000001
2020-01-23,98,23.0,,0.23,22.540000000000003
2020-01-24,39,23.0,,0.23,8.97
2020-01-25,45,23.0,,0.23,10.35
2020-01-26,10,23.0,,0.23,2.3000000000000003
2020-01-27,37,23.0,,0.23,8.51
2020-01-28,77,23.0,,0.23,17.71
2020-01-29,69,23.0,,0.23,15.870000000000001
2020-01-30,39,23.0,,0.23,8.97
2020-01-31,70,23.0,,0.23,16.1
2020-02-01,4,38.0,False,0.38,1.52
2020-02-02,0,38.0,,0.38,0.0
2020-02-03,14,38.0,,0.38,5.32
2020-02-04,37,38.0,,0.38,14.06
2020-02-05,61,38.0,,0.38,23.18
2020-02-06,60,38.0,,0.38,22.8
2020-02-07,100,38.0,,0.38,38.0
2020-02-08,18,38.0,,0.38,6.84
2020-02-09,13,38.0,,0.38,4.94
2020-02-10,37,38.0,,0.38,14.06
2020-02-11,70,38.0,,0.38,26.6
2020-02-12,37,38.0,,0.38,14.06
2020-02-13,33,38.0,,0.38,12.540000000000001
2020-02-14,8,38.0,,0.38,3.04
2020-02-15,4,38.0,,0.38,1.52
2020-02-16,13,38.0,,0.38,4.94
2020-02-17,20,38.0,,0.38,7.6
2020-02-18,32,38.0,,0.38,12.16
2020-02-19,15,38.0,,0.38,5.7
2020-02-20,22,38.0,,0.38,8.36
2020-02-21,22,38.0,,0.38,8.36
2020-02-22,4,38.0,,0.38,1.52
2020-02-23,9,38.0,,0.38,3.42
2020-02-24,32,38.0,,0.38,12.16
2020-02-25,22,38.0,,0.38,8.36
2020-02-26,18,38.0,,0.38,6.84
2020-02-27,28,38.0,,0.38,10.64
2020-02-28,34,38.0,,0.38,12.92
2020-02-29,9,38.0,,0.38,3.42
2020-03-01,20,33.0,False,0.33,6.6000000000000005
2020-03-02,25,33.0,,0.33,8.25
2020-03-03,49,33.0,,0.33,16.17
2020-03-04,72,33.0,,0.33,23.76
2020-03-05,25,33.0,,0.33,8.25
2020-03-06,67,33.0,,0.33,22.11
2020-03-07,0,33.0,,0.33,0.0
2020-03-08,30,33.0,,0.33,9.9
2020-03-09,82,33.0,,0.33,27.060000000000002
2020-03-10,89,33.0,,0.33,29.37
2020-03-11,57,33.0,,0.33,18.810000000000002
2020-03-12,47,33.0,,0.33,15.510000000000002
2020-03-13,41,33.0,,0.33,13.530000000000001
2020-03-14,30,33.0,,0.33,9.9
2020-03-15,19,33.0,,0.33,6.2700000000000005
2020-03-16,90,33.0,,0.33,29.700000000000003
2020-03-17,73,33.0,,0.33,24.09
2020-03-18,99,33.0,,0.33,32.67
2020-03-19,41,33.0,,0.33,13.530000000000001
2020-03-20,80,33.0,,0.33,26.400000000000002
2020-03-21,27,33.0,,0.33,8.91
2020-03-22,28,33.0,,0.33,9.24
2020-03-23,60,33.0,,0.33,19.8
2020-03-24,81,33.0,,0.33,26.73
2020-03-25,90,33.0,,0.33,29.700000000000003
2020-03-26,57,33.0,,0.33,18.810000000000002
2020-03-27,55,33.0,,0.33,18.150000000000002
2020-03-28,27,33.0,,0.33,8.91
2020-03-29,36,33.0,,0.33,11.88
2020-03-30,77,33.0,,0.33,25.41
2020-03-31,100,33.0,,0.33,33.0
2020-04-01,27,31.0,False,0.31,8.37
2020-04-02,67,31.0,,0.31,20.77
2020-04-03,61,31.0,,0.31,18.91
2020-04-04,24,31.0,,0.31,7.4399999999999995
2020-04-05,24,31.0,,0.31,7.4399999999999995
2020-04-06,33,31.0,,0.31,10.23
2020-04-07,74,31.0,,0.31,22.94
2020-04-08,20,31.0,,0.31,6.2
2020-04-09,41,31.0,,0.31,12.709999999999999
2020-04-10,21,31.0,,0.31,6.51
2020-04-11,47,31.0,,0.31,14.57
2020-04-12,16,31.0,,0.31,4.96
2020-04-13,54,31.0,,0.31,16.74
2020-04-14,100,31.0,,0.31,31.0
2020-04-15,77,31.0,,0.31,23.87
2020-04-16,98,31.0,,0.31,30.38
2020-04-17,59,31.0,,0.31,18.29
2020-04-18,38,31.0,,0.31,11.78
2020-04-19,0,31.0,,0.31,0.0
2020-04-20,39,31.0,,0.31,12.09
2020-04-21,66,31.0,,0.31,20.46
2020-04-22,47,31.0,,0.31,14.57
2020-04-23,59,31.0,,0.31,18.29
2020-04-24,26,31.0,,0.31,8.06
2020-04-25,37,31.0,,0.31,11.47
2020-04-26,15,31.0,,0.31,4.65
2020-04-27,40,31.0,,0.31,12.4
2020-04-28,40,31.0,,0.31,12.4
2020-04-29,65,31.0,,0.31,20.15
2020-04-30,6,31.0,,0.31,1.8599999999999999
2020-05-01,12,76.0,False,0.76,9.120000000000001
2020-05-02,10,76.0,,0.76,7.6
2020-05-03,0,76.0,,0.76,0.0
2020-05-04,9,76.0,,0.76,6.84
2020-05-05,15,76.0,,0.76,11.4
2020-05-06,14,76.0,,0.76,10.64
2020-05-07,15,76.0,,0.76,11.4
2020-05-08,13,76.0,,0.76,9.88
2020-05-09,3,76.0,,0.76,2.2800000000000002
2020-05-10,12,76.0,,0.76,9.120000000000001
2020-05-11,10,76.0,,0.76,7.6
2020-05-12,8,76.0,,0.76,6.08
2020-05-13,17,76.0,,0.76,12.92
2020-05-14,14,76.0,,0.76,10.64
2020-05-15,24,76.0,,0.76,18.240000000000002
2020-05-16,3,76.0,,0.76,2.2800000000000002
2020-05-17,4,76.0,,0.76,3.04
2020-05-18,19,76.0,,0.76,14.44
2020-05-19,43,76.0,,0.76,32.68
2020-05-20,100,76.0,,0.76,76.0
2020-05-21,83,76.0,,0.76,63.08
2020-05-22,33,76.0,,0.76,25.080000000000002
2020-05-23,11,76.0,,0.76,8.36
2020-05-24,5,76.0,,0.76,3.8
2020-05-25,6,76.0,,0.76,4.5600000000000005
2020-05-26,59,76.0,,0.76,44.84
2020-05-27,41,76.0,,0.76,31.16
2020-05-28,43,76.0,,0.76,32.68
2020-05-29,15,76.0,,0.76,11.4
2020-05-30,6,76.0,,0.76,4.5600000000000005
2020-05-31,5,76.0,,0.76,3.8
2020-06-01,46,48.0,False,0.48,22.08
2020-06-02,51,48.0,,0.48,24.48
2020-06-03,74,48.0,,0.48,35.519999999999996
2020-06-04,73,48.0,,0.48,35.04
2020-06-05,71,48.0,,0.48,34.08
2020-06-06,15,48.0,,0.48,7.199999999999999
2020-06-07,16,48.0,,0.48,7.68
2020-06-08,68,48.0,,0.48,32.64
2020-06-09,100,48.0,,0.48,48.0
2020-06-10,87,48.0,,0.48,41.76
2020-06-11,73,48.0,,0.48,35.04
2020-06-12,48,48.0,,0.48,23.04
2020-06-13,27,48.0,,0.48,12.959999999999999
2020-06-14,27,48.0,,0.48,12.959999999999999
2020-06-15,47,48.0,,0.48,22.56
2020-06-16,41,48.0,,0.48,19.68
2020-06-17,42,48.0,,0.48,20.16
2020-06-18,71,48.0,,0.48,34.08
2020-06-19,48,48.0,,0.48,23.04
2020-06-20,5,48.0,,0.48,2.4
2020-06-21,39,48.0,,0.48,18.72
2020-06-22,57,48.0,,0.48,27.36
2020-06-23,14,48.0,,0.48,6.72
2020-06-24,19,48.0,,0.48,9.12
2020-06-25,24,48.0,,0.48,11.52
2020-06-26,35,48.0,,0.48,16.8
2020-06-27,16,48.0,,0.48,7.68
2020-06-28,16,48.0,,0.48,7.68
2020-06-29,43,48.0,,0.48,20.64
2020-06-30,19,48.0,,0.48,9.12
2020-07-01,43,29.0,False,0.29,12.469999999999999
2020-07-02,26,29.0,,0.29,7.539999999999999
2020-07-03,18,29.0,,0.29,5.22
2020-07-04,10,29.0,,0.29,2.9
2020-07-05,0,29.0,,0.29,0.0
2020-07-06,59,29.0,,0.29,17.11
2020-07-07,60,29.0,,0.29,17.4
2020-07-08,52,29.0,,0.29,15.079999999999998
2020-07-09,78,29.0,,0.29,22.619999999999997
2020-07-10,53,29.0,,0.29,15.37
2020-07-11,20,29.0,,0.29,5.8
2020-07-12,20,29.0,,0.29,5.8
2020-07-13,60,29.0,,0.29,17.4
2020-07-14,60,29.0,,0.29,17.4
2020-07-15,43,29.0,,0.29,12.469999999999999
2020-07-16,35,29.0,,0.29,10.149999999999999
2020-07-17,36,29.0,,0.29,10.44
2020-07-18,10,29.0,,0.29,2.9
2020-07-19,10,29.0,,0.29,2.9
2020-07-20,36,29.0,,0.29,10.44
2020-07-21,44,29.0,,0.29,12.76
2020-07-22,53,29.0,,0.29,15.37
2020-07-23,35,29.0,,0.29,10.149999999999999
2020-07-24,36,29.0,,0.29,10.44
2020-07-25,61,29.0,,0.29,17.689999999999998
2020-07-26,31,29.0,,0.29,8.99
2020-07-27,79,29.0,,0.29,22.91
2020-07-28,18,29.0,,0.29,5.22
2020-07-29,53,29.0,,0.29,15.37
2020-07-30,52,29.0,,0.29,15.079999999999998
2020-07-31,100,29.0,,0.29,28.999999999999996
2020-08-01,8,48.0,False,0.48,3.84
2020-08-02,9,48.0,,0.48,4.32
2020-08-03,100,48.0,,0.48,48.0
2020-08-04,51,48.0,,0.48,24.48
2020-08-05,26,48.0,,0.48,12.48
2020-08-06,14,48.0,,0.48,6.72
2020-08-07,11,48.0,,0.48,5.279999999999999
2020-08-08,10,48.0,,0.48,4.8
2020-08-09,5,48.0,,0.48,2.4
2020-08-10,12,48.0,,0.48,5.76
2020-08-11,16,48.0,,0.48,7.68
2020-08-12,1,48.0,,0.48,0.48
2020-08-13,8,48.0,,0.48,3.84
2020-08-14,10,48.0,,0.48,4.8
2020-08-15,3,48.0,,0.48,1.44
2020-08-16,9,48.0,,0.48,4.32
2020-08-17,5,48.0,,0.48,2.4
2020-08-18,7,48.0,,0.48,3.36
2020-08-19,4,48.0,,0.48,1.92
2020-08-20,11,48.0,,0.48,5.279999999999999
2020-08-21,9,48.0,,0.48,4.32
2020-08-22,2,48.0,,0.48,0.96
2020-08-23,2,48.0,,0.48,0.96
2020-08-24,12,48.0,,0.48,5.76
2020-08-25,6,48.0,,0.48,2.88
2020-08-26,10,48.0,,0.48,4.8
2020-08-27,9,48.0,,0.48,4.32
2020-08-28,11,48.0,,0.48,5.279999999999999
2020-08-29,4,48.0,,0.48,1.92
2020-08-30,5,48.0,,0.48,2.4
2020-08-31,8,48.0,,0.48,3.84
2020-09-01,77,28.0,False,0.28,21.560000000000002
2020-09-02,100,28.0,,0.28,28.000000000000004
2020-09-03,46,28.0,,0.28,12.88
2020-09-04,48,28.0,,0.28,13.440000000000001
2020-09-05,29,28.0,,0.28,8.120000000000001
2020-09-06,10,28.0,,0.28,2.8000000000000003
2020-09-07,27,28.0,,0.28,7.5600000000000005
2020-09-08,77,28.0,,0.28,21.560000000000002
2020-09-09,61,28.0,,0.28,17.080000000000002
2020-09-10,59,28.0,,0.28,16.520000000000003
2020-09-11,54,28.0,,0.28,15.120000000000001
2020-09-12,55,28.0,,0.28,15.400000000000002
2020-09-13,27,28.0,,0.28,7.5600000000000005
2020-09-14,54,28.0,,0.28,15.120000000000001
2020-09-15,46,28.0,,0.28,12.88
2020-09-16,38,28.0,,0.28,10.64
2020-09-17,97,28.0,,0.28,27.160000000000004
2020-09-18,62,28.0,,0.28,17.360000000000003
2020-09-19,19,28.0,,0.28,5.32
2020-09-20,19,28.0,,0.28,5.32
2020-09-21,53,28.0,,0.28,14.840000000000002
2020-09-22,60,28.0,,0.28,16.8
2020-09-23,39,28.0,,0.28,10.920000000000002
2020-09-24,60,28.0,,0.28,16.8
2020-09-25,34,28.0,,0.28,9.520000000000001
2020-09-26,10,28.0,,0.28,2.8000000000000003
2020-09-27,0,28.0,,0.28,0.0
2020-09-28,17,28.0,,0.28,4.760000000000001
2020-09-29,25,28.0,,0.28,7.000000000000001
2020-09-30,17,28.0,,0.28,4.760000000000001
2020-10-01,59,24.0,False,0.24,14.16
2020-10-02,90,24.0,,0.24,21.599999999999998
2020-10-03,0,24.0,,0.24,0.0
2020-10-04,12,24.0,,0.24,2.88
2020-10-05,49,24.0,,0.24,11.76
2020-10-06,20,24.0,,0.24,4.8
2020-10-07,40,24.0,,0.24,9.6
2020-10-08,78,24.0,,0.24,18.72
2020-10-09,91,24.0,,0.24,21.84
2020-10-10,13,24.0,,0.24,3.12
2020-10-11,0,24.0,,0.24,0.0
2020-10-12,66,24.0,,0.24,15.84
2020-10-13,45,24.0,,0.24,10.799999999999999
2020-10-14,45,24.0,,0.24,10.799999999999999
2020-10-15,89,24.0,,0.24,21.36
2020-10-16,46,24.0,,0.24,11.04
2020-10-17,51,24.0,,0.24,12.24
2020-10-18,13,24.0,,0.24,3.12
2020-10-19,45,24.0,,0.24,10.799999999999999
2020-10-20,45,24.0,,0.24,10.799999999999999
2020-10-21,23,24.0,,0.24,5.52
2020-10-22,23,24.0,,0.24,5.52
2020-10-23,23,24.0,,0.24,5.52
2020-10-24,51,24.0,,0.24,12.24
2020-10-25,62,24.0,,0.24,14.879999999999999
2020-10-26,11,24.0,,0.24,2.6399999999999997
2020-10-27,45,24.0,,0.24,10.799999999999999
2020-10-28,100,24.0,,0.24,24.0
2020-10-29,66,24.0,,0.24,15.84
2020-10-30,81,24.0,,0.24,19.439999999999998
2020-10-31,26,24.0,,0.24,6.24
2020-11-01,33,28.0,False,0.28,9.24
2020-11-02,9,28.0,,0.28,2.5200000000000005
2020-11-03,0,28.0,,0.28,0.0
2020-11-04,37,28.0,,0.28,10.360000000000001
2020-11-05,82,28.0,,0.28,22.96
2020-11-06,85,28.0,,0.28,23.8
2020-11-07,36,28.0,,0.28,10.080000000000002
2020-11-08,10,28.0,,0.28,2.8000000000000003
2020-11-09,100,28.0,,0.28,28.000000000000004
2020-11-10,91,28.0,,0.28,25.480000000000004
2020-11-11,90,28.0,,0.28,25.200000000000003
2020-11-12,97,28.0,,0.28,27.160000000000004
2020-11-13,46,28.0,,0.28,12.88
2020-11-14,42,28.0,,0.28,11.760000000000002
2020-11-15,10,28.0,,0.28,2.8000000000000003
2020-11-16,55,28.0,,0.28,15.400000000000002
2020-11-17,73,28.0,,0.28,20.44
2020-11-18,28,28.0,,0.28,7.840000000000001
2020-11-19,28,28.0,,0.28,7.840000000000001
2020-11-20,77,28.0,,0.28,21.560000000000002
2020-11-21,0,28.0,,0.28,0.0
2020-11-22,41,28.0,,0.28,11.48
2020-11-23,9,28.0,,0.28,2.5200000000000005
2020-11-24,58,28.0,,0.28,16.240000000000002
2020-11-25,58,28.0,,0.28,16.240000000000002
2020-11-26,20,28.0,,0.28,5.6000000000000005
2020-11-27,59,28.0,,0.28,16.520000000000003
2020-11-28,30,28.0,,0.28,8.4
2020-11-29,30,28.0,,0.28,8.4
2020-11-30,44,28.0,,0.28,12.32
2020-12-01,21,32.0,False,0.32,6.72
2020-12-02,14,32.0,,0.32,4.48
2020-12-03,29,32.0,,0.32,9.28
2020-12-04,37,32.0,,0.32,11.84
2020-12-05,32,32.0,,0.32,10.24
2020-12-06,16,32.0,,0.32,5.12
2020-12-07,50,32.0,,0.32,16.0
2020-12-08,57,32.0,,0.32,18.240000000000002
2020-12-09,36,32.0,,0.32,11.52
2020-12-10,22,32.0,,0.32,7.04
2020-12-11,59,32.0,,0.32,18.88
2020-12-12,32,32.0,,0.32,10.24
2020-12-13,32,32.0,,0.32,10.24
2020-12-14,100,32.0,,0.32,32.0
2020-12-15,79,32.0,,0.32,25.28
2020-12-16,59,32.0,,0.32,18.88
2020-12-17,65,32.0,,0.32,20.8
2020-12-18,53,32.0,,0.32,16.96
2020-12-19,25,32.0,,0.32,8.0
2020-12-20,25,32.0,,0.32,8.0
2020-12-21,68,32.0,,0.32,21.76
2020-12-22,54,32.0,,0.32,17.28
2020-12-23,63,32.0,,0.32,20.16
2020-12-24,73,32.0,,0.32,23.36
2020-12-25,27,32.0,,0.32,8.64
2020-12-26,17,32.0,,0.32,5.44
2020-12-27,40,32.0,,0.32,12.8
2020-12-28,7,32.0,,0.32,2.24
2020-12-29,30,32.0,,0.32,9.6
2020-12-30,45,32.0,,0.32,14.4
2020-12-31,15,32.0,,0.32,4.8
2021-01-01,23,28.0,False,0.28,6.44
2021-01-02,11,28.0,,0.28,3.08
2021-01-03,66,28.0,,0.28,18.48
2021-01-04,69,28.0,,0.28,19.32
2021-01-05,50,28.0,,0.28,14.000000000000002
2021-01-06,78,28.0,,0.28,21.840000000000003
2021-01-07,79,28.0,,0.28,22.12
2021-01-08,70,28.0,,0.28,19.6
2021-01-09,22,28.0,,0.28,6.16
2021-01-10,32,28.0,,0.28,8.96
2021-01-11,88,28.0,,0.28,24.64
2021-01-12,100,28.0,,0.28,28.000000000000004
2021-01-13,92,28.0,,0.28,25.76
2021-01-14,41,28.0,,0.28,11.48
2021-01-15,40,28.0,,0.28,11.200000000000001
2021-01-16,55,28.0,,0.28,15.400000000000002
2021-01-17,22,28.0,,0.28,6.16
2021-01-18,11,28.0,,0.28,3.08
2021-01-19,51,28.0,,0.28,14.280000000000001
2021-01-20,30,28.0,,0.28,8.4
2021-01-21,50,28.0,,0.28,14.000000000000002
2021-01-22,41,28.0,,0.28,11.48
2021-01-23,44,28.0,,0.28,12.32
2021-01-24,11,28.0,,0.28,3.08
2021-01-25,89,28.0,,0.28,24.92
2021-01-26,60,28.0,,0.28,16.8
2021-01-27,40,28.0,,0.28,11.200000000000001
2021-01-28,70,28.0,,0.28,19.6
2021-01-29,71,28.0,,0.28,19.880000000000003
2021-01-30,46,28.0,,0.28,12.88
2021-01-31,11,28.0,,0.28,3.08
2021-02-01,17,60.0,False,0.6,10.2
2021-02-02,17,60.0,,0.6,10.2
2021-02-03,22,60.0,,0.6,13.2
2021-02-04,26,60.0,,0.6,15.6
2021-02-05,27,60.0,,0.6,16.2
2021-02-06,10,60.0,,0.6,6.0
2021-02-07,17,60.0,,0.6,10.2
2021-02-08,70,60.0,,0.6,42.0
2021-02-09,100,60.0,,0.6,60.0
2021-02-10,61,60.0,,0.6,36.6
2021-02-11,30,60.0,,0.6,18.0
2021-02-12,22,60.0,,0.6,13.2
2021-02-13,7,60.0,,0.6,4.2
2021-02-14,5,60.0,,0.6,3.0
2021-02-15,12,60.0,,0.6,7.199999999999999
2021-02-16,25,60.0,,0.6,15.0
2021-02-17,18,60.0,,0.6,10.799999999999999
2021-02-18,24,60.0,,0.6,14.399999999999999
2021-02-19,9,60.0,,0.6,5.3999999999999995
2021-02-20,10,60.0,,0.6,6.0
2021-02-21,5,60.0,,0.6,3.0
2021-02-22,19,60.0,,0.6,11.4
2021-02-23,22,60.0,,0.6,13.2
2021-02-24,22,60.0,,0.6,13.2
2021-02-25,15,60.0,,0.6,9.0
2021-02-26,16,60.0,,0.6,9.6
2021-02-27,10,60.0,,0.6,6.0
2021-02-28,10,60.0,,0.6,6.0
2021-03-01,60,25.0,False,0.25,15.0
2021-03-02,61,25.0,,0.25,15.25
2021-03-03,100,25.0,,0.25,25.0
2021-03-04,92,25.0,,0.25,23.0
2021-03-05,93,25.0,,0.25,23.25
2021-03-06,34,25.0,,0.25,8.5
2021-03-07,0,25.0,,0.25,0.0
2021-03-08,61,25.0,,0.25,15.25
2021-03-09,40,25.0,,0.25,10.0
2021-03-10,59,25.0,,0.25,14.75
2021-03-11,41,25.0,,0.25,10.25
2021-03-12,31,25.0,,0.25,7.75
2021-03-13,11,25.0,,0.25,2.75
2021-03-14,11,25.0,,0.25,2.75
2021-03-15,25,25.0,,0.25,6.25
2021-03-16,43,25.0,,0.25,10.75
2021-03-17,69,25.0,,0.25,17.25
2021-03-18,88,25.0,,0.25,22.0
2021-03-19,20,25.0,,0.25,5.0
2021-03-20,22,25.0,,0.25,5.5
2021-03-21,0,25.0,,0.25,0.0
2021-03-22,60,25.0,,0.25,15.0
2021-03-23,60,25.0,,0.25,15.0
2021-03-24,49,25.0,,0.25,12.25
2021-03-25,30,25.0,,0.25,7.5
2021-03-26,31,25.0,,0.25,7.75
2021-03-27,23,25.0,,0.25,5.75
2021-03-28,23,25.0,,0.25,5.75
2021-03-29,51,25.0,,0.25,12.75
2021-03-30,82,25.0,,0.25,20.5
2021-03-31,39,25.0,,0.25,9.75
2021-04-01,38,19.0,False,0.19,7.22
2021-04-02,14,19.0,,0.19,2.66
2021-04-03,0,19.0,,0.19,0.0
2021-04-04,15,19.0,,0.19,2.85
2021-04-05,79,19.0,,0.19,15.01
2021-04-06,63,19.0,,0.19,11.97
2021-04-07,25,19.0,,0.19,4.75
2021-04-08,75,19.0,,0.19,14.25
2021-04-09,100,19.0,,0.19,19.0
2021-04-10,71,19.0,,0.19,13.49
2021-04-11,14,19.0,,0.19,2.66
2021-04-12,50,19.0,,0.19,9.5
