date,MGM_unscaled,MGM_monthly,isPartial,scale,MGM
2019-08-16,81,71.0,,0.71,57.51
2019-08-17,92,71.0,,0.71,65.32
2019-08-18,87,71.0,,0.71,61.769999999999996
2019-08-19,79,71.0,,0.71,56.089999999999996
2019-08-20,77,71.0,,0.71,54.669999999999995
2019-08-21,77,71.0,,0.71,54.669999999999995
2019-08-22,72,71.0,,0.71,51.12
2019-08-23,85,71.0,,0.71,60.349999999999994
2019-08-24,100,71.0,,0.71,71.0
2019-08-25,83,71.0,,0.71,58.93
2019-08-26,72,71.0,,0.71,51.12
2019-08-27,72,71.0,,0.71,51.12
2019-08-28,69,71.0,,0.71,48.989999999999995
2019-08-29,76,71.0,,0.71,53.959999999999994
2019-08-30,76,71.0,,0.71,53.959999999999994
2019-08-31,80,71.0,,0.71,56.8
2019-09-01,95,70.0,False,0.7,66.5
2019-09-02,85,70.0,,0.7,59.49999999999999
2019-09-03,74,70.0,,0.7,51.8
2019-09-04,77,70.0,,0.7,53.9
2019-09-05,90,70.0,,0.7,62.99999999999999
2019-09-06,77,70.0,,0.7,53.9
2019-09-07,97,70.0,,0.7,67.89999999999999
2019-09-08,81,70.0,,0.7,56.699999999999996
2019-09-09,77,70.0,,0.7,53.9
2019-09-10,75,70.0,,0.7,52.5
2019-09-11,75,70.0,,0.7,52.5
2019-09-12,74,70.0,,0.7,51.8
2019-09-13,78,70.0,,0.7,54.599999999999994
2019-09-14,83,70.0,,0.7,58.099999999999994
2019-09-15,88,70.0,,0.7,61.599999999999994
2019-09-16,70,70.0,,0.7,49.0
2019-09-17,79,70.0,,0.7,55.3
2019-09-18,71,70.0,,0.7,49.699999999999996
2019-09-19,75,70.0,,0.7,52.5
2019-09-20,74,70.0,,0.7,51.8
2019-09-21,99,70.0,,0.7,69.3
2019-09-22,87,70.0,,0.7,60.9
2019-09-23,78,70.0,,0.7,54.599999999999994
2019-09-24,70,70.0,,0.7,49.0
2019-09-25,72,70.0,,0.7,50.4
2019-09-26,76,70.0,,0.7,53.199999999999996
2019-09-27,86,70.0,,0.7,60.199999999999996
2019-09-28,100,70.0,,0.7,70.0
2019-09-29,88,70.0,,0.7,61.599999999999994
2019-09-30,69,70.0,,0.7,48.3
2019-10-01,64,66.0,False,0.66,42.24
2019-10-02,70,66.0,,0.66,46.2
2019-10-03,100,66.0,,0.66,66.0
2019-10-04,90,66.0,,0.66,59.400000000000006
2019-10-05,77,66.0,,0.66,50.82
2019-10-06,75,66.0,,0.66,49.5
2019-10-07,68,66.0,,0.66,44.88
2019-10-08,66,66.0,,0.66,43.56
2019-10-09,62,66.0,,0.66,40.92
2019-10-10,67,66.0,,0.66,44.22
2019-10-11,67,66.0,,0.66,44.22
2019-10-12,80,66.0,,0.66,52.800000000000004
2019-10-13,69,66.0,,0.66,45.54
2019-10-14,65,66.0,,0.66,42.9
2019-10-15,66,66.0,,0.66,43.56
2019-10-16,76,66.0,,0.66,50.160000000000004
2019-10-17,66,66.0,,0.66,43.56
2019-10-18,72,66.0,,0.66,47.52
2019-10-19,78,66.0,,0.66,51.480000000000004
2019-10-20,75,66.0,,0.66,49.5
2019-10-21,68,66.0,,0.66,44.88
2019-10-22,62,66.0,,0.66,40.92
2019-10-23,60,66.0,,0.66,39.6
2019-10-24,61,66.0,,0.66,40.260000000000005
2019-10-25,59,66.0,,0.66,38.940000000000005
2019-10-26,72,66.0,,0.66,47.52
2019-10-27,64,66.0,,0.66,42.24
2019-10-28,56,66.0,,0.66,36.96
2019-10-29,59,66.0,,0.66,38.940000000000005
2019-10-30,62,66.0,,0.66,40.92
2019-10-31,59,66.0,,0.66,38.940000000000005
2019-11-01,85,67.0,False,0.67,56.95
2019-11-02,99,67.0,,0.67,66.33
2019-11-03,97,67.0,,0.67,64.99000000000001
2019-11-04,76,67.0,,0.67,50.92
2019-11-05,71,67.0,,0.67,47.57
2019-11-06,76,67.0,,0.67,50.92
2019-11-07,81,67.0,,0.67,54.27
2019-11-08,88,67.0,,0.67,58.96
2019-11-09,88,67.0,,0.67,58.96
2019-11-10,93,67.0,,0.67,62.31
2019-11-11,74,67.0,,0.67,49.580000000000005
2019-11-12,70,67.0,,0.67,46.900000000000006
2019-11-13,77,67.0,,0.67,51.59
2019-11-14,79,67.0,,0.67,52.93
2019-11-15,76,67.0,,0.67,50.92
2019-11-16,88,67.0,,0.67,58.96
2019-11-17,85,67.0,,0.67,56.95
2019-11-18,80,67.0,,0.67,53.6
2019-11-19,71,67.0,,0.67,47.57
2019-11-20,79,67.0,,0.67,52.93
2019-11-21,80,67.0,,0.67,53.6
2019-11-22,92,67.0,,0.67,61.64
2019-11-23,100,67.0,,0.67,67.0
2019-11-24,92,67.0,,0.67,61.64
2019-11-25,80,67.0,,0.67,53.6
2019-11-26,84,67.0,,0.67,56.28
2019-11-27,83,67.0,,0.67,55.61000000000001
2019-11-28,85,67.0,,0.67,56.95
2019-11-29,75,67.0,,0.67,50.25
2019-11-30,91,67.0,,0.67,60.970000000000006
2019-12-01,71,68.0,False,0.68,48.28
2019-12-02,71,68.0,,0.68,48.28
2019-12-03,60,68.0,,0.68,40.800000000000004
2019-12-04,60,68.0,,0.68,40.800000000000004
2019-12-05,71,68.0,,0.68,48.28
2019-12-06,68,68.0,,0.68,46.24
2019-12-07,89,68.0,,0.68,60.52
2019-12-08,78,68.0,,0.68,53.040000000000006
2019-12-09,61,68.0,,0.68,41.480000000000004
2019-12-10,64,68.0,,0.68,43.52
2019-12-11,63,68.0,,0.68,42.84
2019-12-12,61,68.0,,0.68,41.480000000000004
2019-12-13,62,68.0,,0.68,42.160000000000004
2019-12-14,81,68.0,,0.68,55.080000000000005
2019-12-15,69,68.0,,0.68,46.92
2019-12-16,62,68.0,,0.68,42.160000000000004
2019-12-17,57,68.0,,0.68,38.760000000000005
2019-12-18,58,68.0,,0.68,39.440000000000005
2019-12-19,58,68.0,,0.68,39.440000000000005
2019-12-20,71,68.0,,0.68,48.28
2019-12-21,80,68.0,,0.68,54.400000000000006
2019-12-22,85,68.0,,0.68,57.800000000000004
2019-12-23,81,68.0,,0.68,55.080000000000005
2019-12-24,75,68.0,,0.68,51.00000000000001
2019-12-25,78,68.0,,0.68,53.040000000000006
2019-12-26,76,68.0,,0.68,51.68000000000001
2019-12-27,91,68.0,,0.68,61.88
2019-12-28,100,68.0,,0.68,68.0
2019-12-29,92,68.0,,0.68,62.56
2019-12-30,88,68.0,,0.68,59.84
2019-12-31,96,68.0,,0.68,65.28
2020-01-01,100,71.0,False,0.71,71.0
2020-01-02,83,71.0,,0.71,58.93
2020-01-03,94,71.0,,0.71,66.74
2020-01-04,84,71.0,,0.71,59.64
2020-01-05,91,71.0,,0.71,64.61
2020-01-06,76,71.0,,0.71,53.959999999999994
2020-01-07,82,71.0,,0.71,58.22
2020-01-08,73,71.0,,0.71,51.83
2020-01-09,77,71.0,,0.71,54.669999999999995
2020-01-10,77,71.0,,0.71,54.669999999999995
2020-01-11,95,71.0,,0.71,67.45
2020-01-12,86,71.0,,0.71,61.059999999999995
2020-01-13,76,71.0,,0.71,53.959999999999994
2020-01-14,92,71.0,,0.71,65.32
2020-01-15,86,71.0,,0.71,61.059999999999995
2020-01-16,80,71.0,,0.71,56.8
2020-01-17,85,71.0,,0.71,60.349999999999994
2020-01-18,95,71.0,,0.71,67.45
2020-01-19,98,71.0,,0.71,69.58
2020-01-20,83,71.0,,0.71,58.93
2020-01-21,76,71.0,,0.71,53.959999999999994
2020-01-22,76,71.0,,0.71,53.959999999999994
2020-01-23,84,71.0,,0.71,59.64
2020-01-24,84,71.0,,0.71,59.64
2020-01-25,86,71.0,,0.71,61.059999999999995
2020-01-26,74,71.0,,0.71,52.54
2020-01-27,69,71.0,,0.71,48.989999999999995
2020-01-28,67,71.0,,0.71,47.57
2020-01-29,78,71.0,,0.71,55.379999999999995
2020-01-30,70,71.0,,0.71,49.699999999999996
2020-01-31,81,71.0,,0.71,57.51
2020-02-01,63,75.0,False,0.75,47.25
2020-02-02,64,75.0,,0.75,48.0
2020-02-03,50,75.0,,0.75,37.5
2020-02-04,54,75.0,,0.75,40.5
2020-02-05,51,75.0,,0.75,38.25
2020-02-06,54,75.0,,0.75,40.5
2020-02-07,56,75.0,,0.75,42.0
2020-02-08,62,75.0,,0.75,46.5
2020-02-09,62,75.0,,0.75,46.5
2020-02-10,54,75.0,,0.75,40.5
2020-02-11,55,75.0,,0.75,41.25
2020-02-12,65,75.0,,0.75,48.75
2020-02-13,64,75.0,,0.75,48.0
2020-02-14,60,75.0,,0.75,45.0
2020-02-15,71,75.0,,0.75,53.25
2020-02-16,66,75.0,,0.75,49.5
2020-02-17,61,75.0,,0.75,45.75
2020-02-18,60,75.0,,0.75,45.0
2020-02-19,59,75.0,,0.75,44.25
2020-02-20,76,75.0,,0.75,57.0
2020-02-21,77,75.0,,0.75,57.75
2020-02-22,83,75.0,,0.75,62.25
2020-02-23,100,75.0,,0.75,75.0
2020-02-24,63,75.0,,0.75,47.25
2020-02-25,60,75.0,,0.75,45.0
2020-02-26,55,75.0,,0.75,41.25
2020-02-27,60,75.0,,0.75,45.0
2020-02-28,62,75.0,,0.75,46.5
2020-02-29,70,75.0,,0.75,52.5
2020-03-01,25,85.0,False,0.85,21.25
2020-03-02,19,85.0,,0.85,16.15
2020-03-03,21,85.0,,0.85,17.849999999999998
2020-03-04,20,85.0,,0.85,17.0
2020-03-05,23,85.0,,0.85,19.55
2020-03-06,25,85.0,,0.85,21.25
2020-03-07,25,85.0,,0.85,21.25
2020-03-08,24,85.0,,0.85,20.4
2020-03-09,22,85.0,,0.85,18.7
2020-03-10,26,85.0,,0.85,22.099999999999998
2020-03-11,34,85.0,,0.85,28.9
2020-03-12,32,85.0,,0.85,27.2
2020-03-13,32,85.0,,0.85,27.2
2020-03-14,46,85.0,,0.85,39.1
2020-03-15,35,85.0,,0.85,29.75
2020-03-16,100,85.0,,0.85,85.0
2020-03-17,32,85.0,,0.85,27.2
2020-03-18,32,85.0,,0.85,27.2
2020-03-19,29,85.0,,0.85,24.65
2020-03-20,31,85.0,,0.85,26.349999999999998
2020-03-21,17,85.0,,0.85,14.45
2020-03-22,14,85.0,,0.85,11.9
2020-03-23,27,85.0,,0.85,22.95
2020-03-24,29,85.0,,0.85,24.65
2020-03-25,31,85.0,,0.85,26.349999999999998
2020-03-26,27,85.0,,0.85,22.95
2020-03-27,26,85.0,,0.85,22.099999999999998
2020-03-28,13,85.0,,0.85,11.049999999999999
2020-03-29,12,85.0,,0.85,10.2
2020-03-30,20,85.0,,0.85,17.0
2020-03-31,20,85.0,,0.85,17.0
2020-04-01,91,50.0,False,0.5,45.5
2020-04-02,86,50.0,,0.5,43.0
2020-04-03,85,50.0,,0.5,42.5
2020-04-04,54,50.0,,0.5,27.0
2020-04-05,49,50.0,,0.5,24.5
2020-04-06,89,50.0,,0.5,44.5
2020-04-07,93,50.0,,0.5,46.5
2020-04-08,95,50.0,,0.5,47.5
2020-04-09,100,50.0,,0.5,50.0
2020-04-10,66,50.0,,0.5,33.0
2020-04-11,52,50.0,,0.5,26.0
2020-04-12,48,50.0,,0.5,24.0
2020-04-13,75,50.0,,0.5,37.5
2020-04-14,91,50.0,,0.5,45.5
2020-04-15,82,50.0,,0.5,41.0
2020-04-16,86,50.0,,0.5,43.0
2020-04-17,87,50.0,,0.5,43.5
2020-04-18,44,50.0,,0.5,22.0
2020-04-19,38,50.0,,0.5,19.0
2020-04-20,72,50.0,,0.5,36.0
2020-04-21,73,50.0,,0.5,36.5
2020-04-22,76,50.0,,0.5,38.0
2020-04-23,74,50.0,,0.5,37.0
2020-04-24,74,50.0,,0.5,37.0
2020-04-25,51,50.0,,0.5,25.5
2020-04-26,38,50.0,,0.5,19.0
2020-04-27,87,50.0,,0.5,43.5
2020-04-28,85,50.0,,0.5,42.5
2020-04-29,89,50.0,,0.5,44.5
2020-04-30,100,50.0,,0.5,50.0
2020-05-01,78,55.0,False,0.55,42.900000000000006
2020-05-02,54,55.0,,0.55,29.700000000000003
2020-05-03,42,55.0,,0.55,23.1
2020-05-04,64,55.0,,0.55,35.2
2020-05-05,61,55.0,,0.55,33.550000000000004
2020-05-06,67,55.0,,0.55,36.85
2020-05-07,70,55.0,,0.55,38.5
2020-05-08,70,55.0,,0.55,38.5
2020-05-09,42,55.0,,0.55,23.1
2020-05-10,38,55.0,,0.55,20.900000000000002
2020-05-11,69,55.0,,0.55,37.95
2020-05-12,73,55.0,,0.55,40.150000000000006
2020-05-13,75,55.0,,0.55,41.25
2020-05-14,70,55.0,,0.55,38.5
2020-05-15,66,55.0,,0.55,36.300000000000004
2020-05-16,42,55.0,,0.55,23.1
2020-05-17,42,55.0,,0.55,23.1
2020-05-18,70,55.0,,0.55,38.5
2020-05-19,73,55.0,,0.55,40.150000000000006
2020-05-20,83,55.0,,0.55,45.650000000000006
2020-05-21,84,55.0,,0.55,46.2
2020-05-22,79,55.0,,0.55,43.45
2020-05-23,44,55.0,,0.55,24.200000000000003
2020-05-24,44,55.0,,0.55,24.200000000000003
2020-05-25,44,55.0,,0.55,24.200000000000003
2020-05-26,82,55.0,,0.55,45.1
2020-05-27,100,55.0,,0.55,55.00000000000001
2020-05-28,88,55.0,,0.55,48.400000000000006
2020-05-29,81,55.0,,0.55,44.550000000000004
2020-05-30,52,55.0,,0.55,28.6
2020-05-31,47,55.0,,0.55,25.85
2020-06-01,50,87.0,False,0.87,43.5
2020-06-02,57,87.0,,0.87,49.589999999999996
2020-06-03,72,87.0,,0.87,62.64
2020-06-04,92,87.0,,0.87,80.04
2020-06-05,98,87.0,,0.87,85.26
2020-06-06,65,87.0,,0.87,56.55
2020-06-07,60,87.0,,0.87,52.2
2020-06-08,100,87.0,,0.87,87.0
2020-06-09,92,87.0,,0.87,80.04
2020-06-10,90,87.0,,0.87,78.3
2020-06-11,82,87.0,,0.87,71.34
2020-06-12,81,87.0,,0.87,70.47
2020-06-13,52,87.0,,0.87,45.24
2020-06-14,51,87.0,,0.87,44.37
2020-06-15,72,87.0,,0.87,62.64
2020-06-16,78,87.0,,0.87,67.86
2020-06-17,69,87.0,,0.87,60.03
2020-06-18,62,87.0,,0.87,53.94
2020-06-19,71,87.0,,0.87,61.77
2020-06-20,50,87.0,,0.87,43.5
2020-06-21,49,87.0,,0.87,42.63
2020-06-22,64,87.0,,0.87,55.68
2020-06-23,70,87.0,,0.87,60.9
2020-06-24,66,87.0,,0.87,57.42
2020-06-25,65,87.0,,0.87,56.55
2020-06-26,65,87.0,,0.87,56.55
2020-06-27,51,87.0,,0.87,44.37
2020-06-28,45,87.0,,0.87,39.15
2020-06-29,61,87.0,,0.87,53.07
2020-06-30,60,87.0,,0.87,52.2
2020-07-01,37,75.0,False,0.75,27.75
2020-07-02,40,75.0,,0.75,30.0
2020-07-03,34,75.0,,0.75,25.5
2020-07-04,26,75.0,,0.75,19.5
2020-07-05,31,75.0,,0.75,23.25
2020-07-06,35,75.0,,0.75,26.25
2020-07-07,32,75.0,,0.75,24.0
2020-07-08,37,75.0,,0.75,27.75
2020-07-09,34,75.0,,0.75,25.5
2020-07-10,35,75.0,,0.75,26.25
2020-07-11,25,75.0,,0.75,18.75
2020-07-12,27,75.0,,0.75,20.25
2020-07-13,35,75.0,,0.75,26.25
2020-07-14,33,75.0,,0.75,24.75
2020-07-15,41,75.0,,0.75,30.75
2020-07-16,41,75.0,,0.75,30.75
2020-07-17,38,75.0,,0.75,28.5
2020-07-18,25,75.0,,0.75,18.75
2020-07-19,52,75.0,,0.75,39.0
2020-07-20,46,75.0,,0.75,34.5
2020-07-21,32,75.0,,0.75,24.0
2020-07-22,34,75.0,,0.75,25.5
2020-07-23,58,75.0,,0.75,43.5
2020-07-24,92,75.0,,0.75,69.0
2020-07-25,91,75.0,,0.75,68.25
2020-07-26,100,75.0,,0.75,75.0
2020-07-27,39,75.0,,0.75,29.25
2020-07-28,37,75.0,,0.75,27.75
2020-07-29,35,75.0,,0.75,26.25
2020-07-30,44,75.0,,0.75,33.0
2020-07-31,39,75.0,,0.75,29.25
2020-08-01,55,60.0,False,0.6,33.0
2020-08-02,56,60.0,,0.6,33.6
2020-08-03,56,60.0,,0.6,33.6
2020-08-04,52,60.0,,0.6,31.2
2020-08-05,61,60.0,,0.6,36.6
2020-08-06,69,60.0,,0.6,41.4
2020-08-07,73,60.0,,0.6,43.8
2020-08-08,53,60.0,,0.6,31.799999999999997
2020-08-09,49,60.0,,0.6,29.4
2020-08-10,100,60.0,,0.6,60.0
2020-08-11,78,60.0,,0.6,46.8
2020-08-12,67,60.0,,0.6,40.199999999999996
2020-08-13,60,60.0,,0.6,36.0
2020-08-14,66,60.0,,0.6,39.6
2020-08-15,50,60.0,,0.6,30.0
2020-08-16,53,60.0,,0.6,31.799999999999997
2020-08-17,49,60.0,,0.6,29.4
2020-08-18,53,60.0,,0.6,31.799999999999997
2020-08-19,48,60.0,,0.6,28.799999999999997
2020-08-20,52,60.0,,0.6,31.2
2020-08-21,64,60.0,,0.6,38.4
2020-08-22,54,60.0,,0.6,32.4
2020-08-23,50,60.0,,0.6,30.0
2020-08-24,50,60.0,,0.6,30.0
2020-08-25,51,60.0,,0.6,30.599999999999998
2020-08-26,46,60.0,,0.6,27.599999999999998
2020-08-27,45,60.0,,0.6,27.0
2020-08-28,76,60.0,,0.6,45.6
2020-08-29,72,60.0,,0.6,43.199999999999996
2020-08-30,55,60.0,,0.6,33.0
2020-08-31,60,60.0,,0.6,36.0
2020-09-01,100,49.0,False,0.49,49.0
2020-09-02,94,49.0,,0.49,46.06
2020-09-03,82,49.0,,0.49,40.18
2020-09-04,89,49.0,,0.49,43.61
2020-09-05,94,49.0,,0.49,46.06
2020-09-06,89,49.0,,0.49,43.61
2020-09-07,83,49.0,,0.49,40.67
2020-09-08,79,49.0,,0.49,38.71
2020-09-09,80,49.0,,0.49,39.2
2020-09-10,77,49.0,,0.49,37.73
2020-09-11,83,49.0,,0.49,40.67
2020-09-12,86,49.0,,0.49,42.14
2020-09-13,82,49.0,,0.49,40.18
2020-09-14,88,49.0,,0.49,43.12
2020-09-15,84,49.0,,0.49,41.16
2020-09-16,84,49.0,,0.49,41.16
2020-09-17,75,49.0,,0.49,36.75
2020-09-18,79,49.0,,0.49,38.71
2020-09-19,74,49.0,,0.49,36.26
2020-09-20,91,49.0,,0.49,44.589999999999996
2020-09-21,78,49.0,,0.49,38.22
2020-09-22,82,49.0,,0.49,40.18
2020-09-23,71,49.0,,0.49,34.79
2020-09-24,79,49.0,,0.49,38.71
2020-09-25,85,49.0,,0.49,41.65
2020-09-26,91,49.0,,0.49,44.589999999999996
2020-09-27,80,49.0,,0.49,39.2
2020-09-28,85,49.0,,0.49,41.65
2020-09-29,74,49.0,,0.49,36.26
2020-09-30,68,49.0,,0.49,33.32
2020-10-01,93,49.0,False,0.49,45.57
2020-10-02,94,49.0,,0.49,46.06
2020-10-03,94,49.0,,0.49,46.06
2020-10-04,95,49.0,,0.49,46.55
2020-10-05,92,49.0,,0.49,45.08
2020-10-06,92,49.0,,0.49,45.08
2020-10-07,97,49.0,,0.49,47.53
2020-10-08,75,49.0,,0.49,36.75
2020-10-09,98,49.0,,0.49,48.019999999999996
2020-10-10,95,49.0,,0.49,46.55
2020-10-11,91,49.0,,0.49,44.589999999999996
2020-10-12,84,49.0,,0.49,41.16
2020-10-13,85,49.0,,0.49,41.65
2020-10-14,85,49.0,,0.49,41.65
2020-10-15,80,49.0,,0.49,39.2
2020-10-16,80,49.0,,0.49,39.2
2020-10-17,100,49.0,,0.49,49.0
2020-10-18,91,49.0,,0.49,44.589999999999996
2020-10-19,82,49.0,,0.49,40.18
2020-10-20,93,49.0,,0.49,45.57
2020-10-21,79,49.0,,0.49,38.71
2020-10-22,91,49.0,,0.49,44.589999999999996
2020-10-23,80,49.0,,0.49,39.2
2020-10-24,80,49.0,,0.49,39.2
2020-10-25,80,49.0,,0.49,39.2
2020-10-26,82,49.0,,0.49,40.18
2020-10-27,77,49.0,,0.49,37.73
2020-10-28,82,49.0,,0.49,40.18
2020-10-29,96,49.0,,0.49,47.04
2020-10-30,84,49.0,,0.49,41.16
2020-10-31,80,49.0,,0.49,39.2
2020-11-01,84,44.0,False,0.44,36.96
2020-11-02,76,44.0,,0.44,33.44
2020-11-03,84,44.0,,0.44,36.96
2020-11-04,49,44.0,,0.44,21.56
2020-11-05,60,44.0,,0.44,26.4
2020-11-06,73,44.0,,0.44,32.12
2020-11-07,70,44.0,,0.44,30.8
2020-11-08,89,44.0,,0.44,39.160000000000004
2020-11-09,95,44.0,,0.44,41.8
2020-11-10,95,44.0,,0.44,41.8
2020-11-11,80,44.0,,0.44,35.2
2020-11-12,79,44.0,,0.44,34.76
2020-11-13,93,44.0,,0.44,40.92
2020-11-14,93,44.0,,0.44,40.92
2020-11-15,91,44.0,,0.44,40.04
2020-11-16,100,44.0,,0.44,44.0
2020-11-17,84,44.0,,0.44,36.96
2020-11-18,82,44.0,,0.44,36.08
2020-11-19,81,44.0,,0.44,35.64
2020-11-20,88,44.0,,0.44,38.72
2020-11-21,90,44.0,,0.44,39.6
2020-11-22,84,44.0,,0.44,36.96
2020-11-23,80,44.0,,0.44,35.2
2020-11-24,88,44.0,,0.44,38.72
2020-11-25,75,44.0,,0.44,33.0
2020-11-26,84,44.0,,0.44,36.96
2020-11-27,78,44.0,,0.44,34.32
2020-11-28,71,44.0,,0.44,31.24
2020-11-29,62,44.0,,0.44,27.28
2020-11-30,74,44.0,,0.44,32.56
2020-12-01,68,45.0,False,0.45,30.6
2020-12-02,67,45.0,,0.45,30.150000000000002
2020-12-03,71,45.0,,0.45,31.95
2020-12-04,61,45.0,,0.45,27.45
2020-12-05,69,45.0,,0.45,31.05
2020-12-06,67,45.0,,0.45,30.150000000000002
2020-12-07,67,45.0,,0.45,30.150000000000002
2020-12-08,63,45.0,,0.45,28.35
2020-12-09,71,45.0,,0.45,31.95
2020-12-10,64,45.0,,0.45,28.8
2020-12-11,70,45.0,,0.45,31.5
2020-12-12,66,45.0,,0.45,29.7
2020-12-13,65,45.0,,0.45,29.25
2020-12-14,68,45.0,,0.45,30.6
2020-12-15,72,45.0,,0.45,32.4
2020-12-16,62,45.0,,0.45,27.900000000000002
2020-12-17,63,45.0,,0.45,28.35
2020-12-18,76,45.0,,0.45,34.2
2020-12-19,76,45.0,,0.45,34.2
2020-12-20,83,45.0,,0.45,37.35
2020-12-21,79,45.0,,0.45,35.550000000000004
2020-12-22,83,45.0,,0.45,37.35
2020-12-23,84,45.0,,0.45,37.800000000000004
2020-12-24,74,45.0,,0.45,33.300000000000004
2020-12-25,84,45.0,,0.45,37.800000000000004
2020-12-26,77,45.0,,0.45,34.65
2020-12-27,91,45.0,,0.45,40.95
2020-12-28,100,45.0,,0.45,45.0
2020-12-29,79,45.0,,0.45,35.550000000000004
2020-12-30,83,45.0,,0.45,37.35
2020-12-31,99,45.0,,0.45,44.550000000000004
2021-01-01,79,51.0,False,0.51,40.29
2021-01-02,79,51.0,,0.51,40.29
2021-01-03,62,51.0,,0.51,31.62
2021-01-04,73,51.0,,0.51,37.230000000000004
2021-01-05,67,51.0,,0.51,34.17
2021-01-06,60,51.0,,0.51,30.6
2021-01-07,63,51.0,,0.51,32.13
2021-01-08,66,51.0,,0.51,33.660000000000004
2021-01-09,69,51.0,,0.51,35.19
2021-01-10,66,51.0,,0.51,33.660000000000004
2021-01-11,61,51.0,,0.51,31.11
2021-01-12,67,51.0,,0.51,34.17
2021-01-13,55,51.0,,0.51,28.05
2021-01-14,68,51.0,,0.51,34.68
2021-01-15,64,51.0,,0.51,32.64
2021-01-16,70,51.0,,0.51,35.7
2021-01-17,73,51.0,,0.51,37.230000000000004
2021-01-18,62,51.0,,0.51,31.62
2021-01-19,66,51.0,,0.51,33.660000000000004
2021-01-20,56,51.0,,0.51,28.560000000000002
2021-01-21,53,51.0,,0.51,27.03
2021-01-22,94,51.0,,0.51,47.94
2021-01-23,100,51.0,,0.51,51.0
2021-01-24,98,51.0,,0.51,49.980000000000004
2021-01-25,76,51.0,,0.51,38.76
2021-01-26,67,51.0,,0.51,34.17
2021-01-27,72,51.0,,0.51,36.72
2021-01-28,75,51.0,,0.51,38.25
2021-01-29,74,51.0,,0.51,37.74
2021-01-30,84,51.0,,0.51,42.84
2021-01-31,66,51.0,,0.51,33.660000000000004
2021-02-01,69,63.0,False,0.63,43.47
2021-02-02,68,63.0,,0.63,42.84
2021-02-03,69,63.0,,0.63,43.47
2021-02-04,73,63.0,,0.63,45.99
2021-02-05,82,63.0,,0.63,51.660000000000004
2021-02-06,87,63.0,,0.63,54.81
2021-02-07,100,63.0,,0.63,63.0
2021-02-08,73,63.0,,0.63,45.99
2021-02-09,80,63.0,,0.63,50.4
2021-02-10,81,63.0,,0.63,51.03
2021-02-11,74,63.0,,0.63,46.62
2021-02-12,74,63.0,,0.63,46.62
2021-02-13,83,63.0,,0.63,52.29
2021-02-14,85,63.0,,0.63,53.55
2021-02-15,77,63.0,,0.63,48.51
2021-02-16,71,63.0,,0.63,44.73
2021-02-17,73,63.0,,0.63,45.99
2021-02-18,73,63.0,,0.63,45.99
2021-02-19,82,63.0,,0.63,51.660000000000004
2021-02-20,76,63.0,,0.63,47.88
2021-02-21,92,63.0,,0.63,57.96
2021-02-22,77,63.0,,0.63,48.51
2021-02-23,80,63.0,,0.63,50.4
2021-02-24,84,63.0,,0.63,52.92
2021-02-25,84,63.0,,0.63,52.92
2021-02-26,81,63.0,,0.63,51.03
2021-02-27,81,63.0,,0.63,51.03
2021-02-28,81,63.0,,0.63,51.03
2021-03-01,78,67.0,False,0.67,52.260000000000005
2021-03-02,75,67.0,,0.67,50.25
2021-03-03,78,67.0,,0.67,52.260000000000005
2021-03-04,83,67.0,,0.67,55.61000000000001
2021-03-05,86,67.0,,0.67,57.620000000000005
2021-03-06,90,67.0,,0.67,60.300000000000004
2021-03-07,91,67.0,,0.67,60.970000000000006
2021-03-08,77,67.0,,0.67,51.59
2021-03-09,69,67.0,,0.67,46.230000000000004
2021-03-10,72,67.0,,0.67,48.24
2021-03-11,86,67.0,,0.67,57.620000000000005
2021-03-12,95,67.0,,0.67,63.650000000000006
2021-03-13,86,67.0,,0.67,57.620000000000005
2021-03-14,87,67.0,,0.67,58.290000000000006
2021-03-15,86,67.0,,0.67,57.620000000000005
2021-03-16,85,67.0,,0.67,56.95
2021-03-17,92,67.0,,0.67,61.64
2021-03-18,86,67.0,,0.67,57.620000000000005
2021-03-19,92,67.0,,0.67,61.64
2021-03-20,98,67.0,,0.67,65.66000000000001
2021-03-21,95,67.0,,0.67,63.650000000000006
2021-03-22,90,67.0,,0.67,60.300000000000004
2021-03-23,81,67.0,,0.67,54.27
2021-03-24,84,67.0,,0.67,56.28
2021-03-25,83,67.0,,0.67,55.61000000000001
2021-03-26,98,67.0,,0.67,65.66000000000001
2021-03-27,92,67.0,,0.67,61.64
2021-03-28,100,67.0,,0.67,67.0
2021-03-29,89,67.0,,0.67,59.63
2021-03-30,83,67.0,,0.67,55.61000000000001
2021-03-31,83,67.0,,0.67,55.61000000000001
2021-04-01,80,70.0,False,0.7,56.0
2021-04-02,83,70.0,,0.7,58.099999999999994
2021-04-03,89,70.0,,0.7,62.3
2021-04-04,92,70.0,,0.7,64.39999999999999
2021-04-05,86,70.0,,0.7,60.199999999999996
2021-04-06,82,70.0,,0.7,57.4
2021-04-07,76,70.0,,0.7,53.199999999999996
2021-04-08,74,70.0,,0.7,51.8
2021-04-09,77,70.0,,0.7,53.9
2021-04-10,80,70.0,,0.7,56.0
2021-04-11,77,70.0,,0.7,53.9
2021-04-12,81,70.0,,0.7,56.699999999999996
2021-04-13,83,70.0,,0.7,58.099999999999994
