date,VTI_unscaled,VTI_monthly,isPartial,scale,VTI
2019-08-18,17,29.0,,0.29,4.93
2019-08-19,60,29.0,,0.29,17.4
2019-08-20,55,29.0,,0.29,15.95
2019-08-21,72,29.0,,0.29,20.88
2019-08-22,40,29.0,,0.29,11.6
2019-08-23,75,29.0,,0.29,21.75
2019-08-24,30,29.0,,0.29,8.7
2019-08-25,9,29.0,,0.29,2.61
2019-08-26,59,29.0,,0.29,17.11
2019-08-27,71,29.0,,0.29,20.59
2019-08-28,56,29.0,,0.29,16.24
2019-08-29,59,29.0,,0.29,17.11
2019-08-30,51,29.0,,0.29,14.79
2019-08-31,17,29.0,,0.29,4.93
2019-09-01,11,21.0,False,0.21,2.31
2019-09-02,26,21.0,,0.21,5.46
2019-09-03,80,21.0,,0.21,16.8
2019-09-04,60,21.0,,0.21,12.6
2019-09-05,100,21.0,,0.21,21.0
2019-09-06,58,21.0,,0.21,12.18
2019-09-07,19,21.0,,0.21,3.9899999999999998
2019-09-08,18,21.0,,0.21,3.78
2019-09-09,75,21.0,,0.21,15.75
2019-09-10,89,21.0,,0.21,18.689999999999998
2019-09-11,74,21.0,,0.21,15.54
2019-09-12,79,21.0,,0.21,16.59
2019-09-13,76,21.0,,0.21,15.959999999999999
2019-09-14,29,21.0,,0.21,6.09
2019-09-15,18,21.0,,0.21,3.78
2019-09-16,73,21.0,,0.21,15.33
2019-09-17,71,21.0,,0.21,14.91
2019-09-18,82,21.0,,0.21,17.22
2019-09-19,73,21.0,,0.21,15.33
2019-09-20,76,21.0,,0.21,15.959999999999999
2019-09-21,27,21.0,,0.21,5.67
2019-09-22,18,21.0,,0.21,3.78
2019-09-23,62,21.0,,0.21,13.02
2019-09-24,72,21.0,,0.21,15.12
2019-09-25,85,21.0,,0.21,17.849999999999998
2019-09-26,81,21.0,,0.21,17.009999999999998
2019-09-27,83,21.0,,0.21,17.43
2019-09-28,20,21.0,,0.21,4.2
2019-09-29,19,21.0,,0.21,3.9899999999999998
2019-09-30,72,21.0,,0.21,15.12
2019-10-01,76,23.0,False,0.23,17.48
2019-10-02,83,23.0,,0.23,19.09
2019-10-03,100,23.0,,0.23,23.0
2019-10-04,73,23.0,,0.23,16.79
2019-10-05,20,23.0,,0.23,4.6000000000000005
2019-10-06,19,23.0,,0.23,4.37
2019-10-07,58,23.0,,0.23,13.34
2019-10-08,79,23.0,,0.23,18.17
2019-10-09,74,23.0,,0.23,17.02
2019-10-10,47,23.0,,0.23,10.81
2019-10-11,69,23.0,,0.23,15.870000000000001
2019-10-12,27,23.0,,0.23,6.21
2019-10-13,19,23.0,,0.23,4.37
2019-10-14,51,23.0,,0.23,11.73
2019-10-15,65,23.0,,0.23,14.950000000000001
2019-10-16,61,23.0,,0.23,14.030000000000001
2019-10-17,44,23.0,,0.23,10.120000000000001
2019-10-18,52,23.0,,0.23,11.96
2019-10-19,13,23.0,,0.23,2.99
2019-10-20,16,23.0,,0.23,3.68
2019-10-21,61,23.0,,0.23,14.030000000000001
2019-10-22,68,23.0,,0.23,15.64
2019-10-23,42,23.0,,0.23,9.66
2019-10-24,67,23.0,,0.23,15.41
2019-10-25,54,23.0,,0.23,12.42
2019-10-26,25,23.0,,0.23,5.75
2019-10-27,23,23.0,,0.23,5.29
2019-10-28,68,23.0,,0.23,15.64
2019-10-29,77,23.0,,0.23,17.71
2019-10-30,68,23.0,,0.23,15.64
2019-10-31,63,23.0,,0.23,14.49
2019-11-01,99,20.0,False,0.2,19.8
2019-11-02,34,20.0,,0.2,6.800000000000001
2019-11-03,21,20.0,,0.2,4.2
2019-11-04,83,20.0,,0.2,16.6
2019-11-05,100,20.0,,0.2,20.0
2019-11-06,84,20.0,,0.2,16.8
2019-11-07,88,20.0,,0.2,17.6
2019-11-08,90,20.0,,0.2,18.0
2019-11-09,32,20.0,,0.2,6.4
2019-11-10,19,20.0,,0.2,3.8000000000000003
2019-11-11,72,20.0,,0.2,14.4
2019-11-12,80,20.0,,0.2,16.0
2019-11-13,76,20.0,,0.2,15.200000000000001
2019-11-14,81,20.0,,0.2,16.2
2019-11-15,82,20.0,,0.2,16.400000000000002
2019-11-16,25,20.0,,0.2,5.0
2019-11-17,27,20.0,,0.2,5.4
2019-11-18,90,20.0,,0.2,18.0
2019-11-19,77,20.0,,0.2,15.4
2019-11-20,84,20.0,,0.2,16.8
2019-11-21,81,20.0,,0.2,16.2
2019-11-22,80,20.0,,0.2,16.0
2019-11-23,23,20.0,,0.2,4.6000000000000005
2019-11-24,17,20.0,,0.2,3.4000000000000004
2019-11-25,85,20.0,,0.2,17.0
2019-11-26,93,20.0,,0.2,18.6
2019-11-27,90,20.0,,0.2,18.0
2019-11-28,21,20.0,,0.2,4.2
2019-11-29,51,20.0,,0.2,10.200000000000001
2019-11-30,41,20.0,,0.2,8.200000000000001
2019-12-01,12,24.0,False,0.24,2.88
2019-12-02,65,24.0,,0.24,15.6
2019-12-03,73,24.0,,0.24,17.52
2019-12-04,82,24.0,,0.24,19.68
2019-12-05,67,24.0,,0.24,16.08
2019-12-06,55,24.0,,0.24,13.2
2019-12-07,19,24.0,,0.24,4.56
2019-12-08,19,24.0,,0.24,4.56
2019-12-09,46,24.0,,0.24,11.04
2019-12-10,72,24.0,,0.24,17.28
2019-12-11,63,24.0,,0.24,15.12
2019-12-12,76,24.0,,0.24,18.24
2019-12-13,89,24.0,,0.24,21.36
2019-12-14,29,24.0,,0.24,6.96
2019-12-15,23,24.0,,0.24,5.52
2019-12-16,92,24.0,,0.24,22.08
2019-12-17,72,24.0,,0.24,17.28
2019-12-18,82,24.0,,0.24,19.68
2019-12-19,89,24.0,,0.24,21.36
2019-12-20,61,24.0,,0.24,14.639999999999999
2019-12-21,32,24.0,,0.24,7.68
2019-12-22,24,24.0,,0.24,5.76
2019-12-23,77,24.0,,0.24,18.48
2019-12-24,56,24.0,,0.24,13.44
2019-12-25,31,24.0,,0.24,7.4399999999999995
2019-12-26,74,24.0,,0.24,17.759999999999998
2019-12-27,92,24.0,,0.24,22.08
2019-12-28,27,24.0,,0.24,6.4799999999999995
2019-12-29,26,24.0,,0.24,6.24
2019-12-30,100,24.0,,0.24,24.0
2019-12-31,94,24.0,,0.24,22.56
2020-01-01,29,27.0,False,0.27,7.83
2020-01-02,83,27.0,,0.27,22.41
2020-01-03,92,27.0,,0.27,24.840000000000003
2020-01-04,14,27.0,,0.27,3.7800000000000002
2020-01-05,14,27.0,,0.27,3.7800000000000002
2020-01-06,68,27.0,,0.27,18.36
2020-01-07,68,27.0,,0.27,18.36
2020-01-08,78,27.0,,0.27,21.060000000000002
2020-01-09,83,27.0,,0.27,22.41
2020-01-10,69,27.0,,0.27,18.630000000000003
2020-01-11,20,27.0,,0.27,5.4
2020-01-12,22,27.0,,0.27,5.94
2020-01-13,53,27.0,,0.27,14.31
2020-01-14,67,27.0,,0.27,18.09
2020-01-15,70,27.0,,0.27,18.900000000000002
2020-01-16,79,27.0,,0.27,21.330000000000002
2020-01-17,64,27.0,,0.27,17.28
2020-01-18,24,27.0,,0.27,6.48
2020-01-19,20,27.0,,0.27,5.4
2020-01-20,29,27.0,,0.27,7.83
2020-01-21,65,27.0,,0.27,17.55
2020-01-22,67,27.0,,0.27,18.09
2020-01-23,75,27.0,,0.27,20.25
2020-01-24,80,27.0,,0.27,21.6
2020-01-25,23,27.0,,0.27,6.210000000000001
2020-01-26,13,27.0,,0.27,3.5100000000000002
2020-01-27,93,27.0,,0.27,25.110000000000003
2020-01-28,100,27.0,,0.27,27.0
2020-01-29,68,27.0,,0.27,18.36
2020-01-30,71,27.0,,0.27,19.17
2020-01-31,87,27.0,,0.27,23.490000000000002
2020-02-01,9,38.0,False,0.38,3.42
2020-02-02,6,38.0,,0.38,2.2800000000000002
2020-02-03,26,38.0,,0.38,9.88
2020-02-04,37,38.0,,0.38,14.06
2020-02-05,33,38.0,,0.38,12.540000000000001
2020-02-06,32,38.0,,0.38,12.16
2020-02-07,27,38.0,,0.38,10.26
2020-02-08,8,38.0,,0.38,3.04
2020-02-09,6,38.0,,0.38,2.2800000000000002
2020-02-10,28,38.0,,0.38,10.64
2020-02-11,35,38.0,,0.38,13.3
2020-02-12,26,38.0,,0.38,9.88
2020-02-13,31,38.0,,0.38,11.78
2020-02-14,32,38.0,,0.38,12.16
2020-02-15,12,38.0,,0.38,4.5600000000000005
2020-02-16,7,38.0,,0.38,2.66
2020-02-17,10,38.0,,0.38,3.8
2020-02-18,28,38.0,,0.38,10.64
2020-02-19,22,38.0,,0.38,8.36
2020-02-20,27,38.0,,0.38,10.26
2020-02-21,30,38.0,,0.38,11.4
2020-02-22,9,38.0,,0.38,3.42
2020-02-23,8,38.0,,0.38,3.04
2020-02-24,55,38.0,,0.38,20.9
2020-02-25,70,38.0,,0.38,26.6
2020-02-26,69,38.0,,0.38,26.22
2020-02-27,82,38.0,,0.38,31.16
2020-02-28,100,38.0,,0.38,38.0
2020-02-29,25,38.0,,0.38,9.5
2020-03-01,12,100.0,False,1.0,12.0
2020-03-02,57,100.0,,1.0,57.0
2020-03-03,57,100.0,,1.0,57.0
2020-03-04,42,100.0,,1.0,42.0
2020-03-05,46,100.0,,1.0,46.0
2020-03-06,45,100.0,,1.0,45.0
2020-03-07,12,100.0,,1.0,12.0
2020-03-08,9,100.0,,1.0,9.0
2020-03-09,86,100.0,,1.0,86.0
2020-03-10,65,100.0,,1.0,65.0
2020-03-11,73,100.0,,1.0,73.0
2020-03-12,100,100.0,,1.0,100.0
2020-03-13,90,100.0,,1.0,90.0
2020-03-14,20,100.0,,1.0,20.0
2020-03-15,14,100.0,,1.0,14.0
2020-03-16,81,100.0,,1.0,81.0
2020-03-17,57,100.0,,1.0,57.0
2020-03-18,61,100.0,,1.0,61.0
2020-03-19,61,100.0,,1.0,61.0
2020-03-20,63,100.0,,1.0,63.0
2020-03-21,20,100.0,,1.0,20.0
2020-03-22,15,100.0,,1.0,15.0
2020-03-23,67,100.0,,1.0,67.0
2020-03-24,71,100.0,,1.0,71.0
2020-03-25,61,100.0,,1.0,61.0
2020-03-26,61,100.0,,1.0,61.0
2020-03-27,60,100.0,,1.0,60.0
2020-03-28,17,100.0,,1.0,17.0
2020-03-29,13,100.0,,1.0,13.0
2020-03-30,45,100.0,,1.0,45.0
2020-03-31,40,100.0,,1.0,40.0
2020-04-01,98,55.0,False,0.55,53.900000000000006
2020-04-02,96,55.0,,0.55,52.800000000000004
2020-04-03,78,55.0,,0.55,42.900000000000006
2020-04-04,25,55.0,,0.55,13.750000000000002
2020-04-05,27,55.0,,0.55,14.850000000000001
2020-04-06,94,55.0,,0.55,51.7
2020-04-07,99,55.0,,0.55,54.45
2020-04-08,93,55.0,,0.55,51.150000000000006
2020-04-09,100,55.0,,0.55,55.00000000000001
2020-04-10,48,55.0,,0.55,26.400000000000002
2020-04-11,22,55.0,,0.55,12.100000000000001
2020-04-12,20,55.0,,0.55,11.0
2020-04-13,86,55.0,,0.55,47.300000000000004
2020-04-14,86,55.0,,0.55,47.300000000000004
2020-04-15,80,55.0,,0.55,44.0
2020-04-16,89,55.0,,0.55,48.95
2020-04-17,86,55.0,,0.55,47.300000000000004
2020-04-18,21,55.0,,0.55,11.55
2020-04-19,18,55.0,,0.55,9.9
2020-04-20,85,55.0,,0.55,46.75000000000001
2020-04-21,81,55.0,,0.55,44.550000000000004
2020-04-22,70,55.0,,0.55,38.5
2020-04-23,72,55.0,,0.55,39.6
2020-04-24,56,55.0,,0.55,30.800000000000004
2020-04-25,16,55.0,,0.55,8.8
2020-04-26,19,55.0,,0.55,10.450000000000001
2020-04-27,66,55.0,,0.55,36.300000000000004
2020-04-28,70,55.0,,0.55,38.5
2020-04-29,81,55.0,,0.55,44.550000000000004
2020-04-30,61,55.0,,0.55,33.550000000000004
2020-05-01,85,41.0,False,0.41,34.85
2020-05-02,24,41.0,,0.41,9.84
2020-05-03,27,41.0,,0.41,11.069999999999999
2020-05-04,100,41.0,,0.41,41.0
2020-05-05,91,41.0,,0.41,37.309999999999995
2020-05-06,80,41.0,,0.41,32.8
2020-05-07,73,41.0,,0.41,29.93
2020-05-08,68,41.0,,0.41,27.88
2020-05-09,24,41.0,,0.41,9.84
2020-05-10,19,41.0,,0.41,7.789999999999999
2020-05-11,74,41.0,,0.41,30.34
2020-05-12,65,41.0,,0.41,26.65
2020-05-13,90,41.0,,0.41,36.9
2020-05-14,88,41.0,,0.41,36.08
2020-05-15,70,41.0,,0.41,28.7
2020-05-16,17,41.0,,0.41,6.97
2020-05-17,19,41.0,,0.41,7.789999999999999
2020-05-18,92,41.0,,0.41,37.72
2020-05-19,64,41.0,,0.41,26.24
2020-05-20,76,41.0,,0.41,31.159999999999997
2020-05-21,65,41.0,,0.41,26.65
2020-05-22,59,41.0,,0.41,24.189999999999998
2020-05-23,25,41.0,,0.41,10.25
2020-05-24,18,41.0,,0.41,7.38
2020-05-25,17,41.0,,0.41,6.97
2020-05-26,84,41.0,,0.41,34.44
2020-05-27,78,41.0,,0.41,31.979999999999997
2020-05-28,83,41.0,,0.41,34.03
2020-05-29,62,41.0,,0.41,25.419999999999998
2020-05-30,18,41.0,,0.41,7.38
2020-05-31,16,41.0,,0.41,6.56
2020-06-01,54,46.0,False,0.46,24.84
2020-06-02,61,46.0,,0.46,28.060000000000002
2020-06-03,69,46.0,,0.46,31.740000000000002
2020-06-04,60,46.0,,0.46,27.6
2020-06-05,79,46.0,,0.46,36.34
2020-06-06,22,46.0,,0.46,10.120000000000001
2020-06-07,16,46.0,,0.46,7.36
2020-06-08,65,46.0,,0.46,29.900000000000002
2020-06-09,72,46.0,,0.46,33.120000000000005
2020-06-10,69,46.0,,0.46,31.740000000000002
2020-06-11,100,46.0,,0.46,46.0
2020-06-12,77,46.0,,0.46,35.42
2020-06-13,22,46.0,,0.46,10.120000000000001
2020-06-14,18,46.0,,0.46,8.280000000000001
2020-06-15,76,46.0,,0.46,34.96
2020-06-16,71,46.0,,0.46,32.660000000000004
2020-06-17,69,46.0,,0.46,31.740000000000002
2020-06-18,58,46.0,,0.46,26.68
2020-06-19,59,46.0,,0.46,27.14
2020-06-20,23,46.0,,0.46,10.58
2020-06-21,12,46.0,,0.46,5.5200000000000005
2020-06-22,54,46.0,,0.46,24.84
2020-06-23,60,46.0,,0.46,27.6
2020-06-24,58,46.0,,0.46,26.68
2020-06-25,60,46.0,,0.46,27.6
2020-06-26,70,46.0,,0.46,32.2
2020-06-27,19,46.0,,0.46,8.74
2020-06-28,16,46.0,,0.46,7.36
2020-06-29,64,46.0,,0.46,29.44
2020-06-30,58,46.0,,0.46,26.68
2020-07-01,70,38.0,False,0.38,26.6
2020-07-02,86,38.0,,0.38,32.68
2020-07-03,35,38.0,,0.38,13.3
2020-07-04,17,38.0,,0.38,6.46
2020-07-05,17,38.0,,0.38,6.46
2020-07-06,80,38.0,,0.38,30.4
2020-07-07,75,38.0,,0.38,28.5
2020-07-08,78,38.0,,0.38,29.64
2020-07-09,76,38.0,,0.38,28.88
2020-07-10,86,38.0,,0.38,32.68
2020-07-11,27,38.0,,0.38,10.26
2020-07-12,30,38.0,,0.38,11.4
2020-07-13,70,38.0,,0.38,26.6
2020-07-14,91,38.0,,0.38,34.58
2020-07-15,91,38.0,,0.38,34.58
2020-07-16,80,38.0,,0.38,30.4
2020-07-17,86,38.0,,0.38,32.68
2020-07-18,23,38.0,,0.38,8.74
2020-07-19,21,38.0,,0.38,7.98
2020-07-20,81,38.0,,0.38,30.78
2020-07-21,85,38.0,,0.38,32.3
2020-07-22,89,38.0,,0.38,33.82
2020-07-23,73,38.0,,0.38,27.740000000000002
2020-07-24,76,38.0,,0.38,28.88
2020-07-25,28,38.0,,0.38,10.64
2020-07-26,19,38.0,,0.38,7.22
2020-07-27,79,38.0,,0.38,30.02
2020-07-28,67,38.0,,0.38,25.46
2020-07-29,75,38.0,,0.38,28.5
2020-07-30,93,38.0,,0.38,35.34
2020-07-31,100,38.0,,0.38,38.0
2020-08-01,30,34.0,False,0.34,10.200000000000001
2020-08-02,21,34.0,,0.34,7.140000000000001
2020-08-03,81,34.0,,0.34,27.540000000000003
2020-08-04,80,34.0,,0.34,27.200000000000003
2020-08-05,100,34.0,,0.34,34.0
2020-08-06,82,34.0,,0.34,27.880000000000003
2020-08-07,82,34.0,,0.34,27.880000000000003
2020-08-08,25,34.0,,0.34,8.5
2020-08-09,19,34.0,,0.34,6.460000000000001
2020-08-10,77,34.0,,0.34,26.180000000000003
2020-08-11,85,34.0,,0.34,28.900000000000002
2020-08-12,87,34.0,,0.34,29.580000000000002
2020-08-13,90,34.0,,0.34,30.6
2020-08-14,89,34.0,,0.34,30.26
2020-08-15,40,34.0,,0.34,13.600000000000001
2020-08-16,34,34.0,,0.34,11.56
2020-08-17,73,34.0,,0.34,24.82
2020-08-18,76,34.0,,0.34,25.840000000000003
2020-08-19,72,34.0,,0.34,24.48
2020-08-20,79,34.0,,0.34,26.860000000000003
2020-08-21,76,34.0,,0.34,25.840000000000003
2020-08-22,25,34.0,,0.34,8.5
2020-08-23,19,34.0,,0.34,6.460000000000001
2020-08-24,87,34.0,,0.34,29.580000000000002
2020-08-25,67,34.0,,0.34,22.78
2020-08-26,73,34.0,,0.34,24.82
2020-08-27,84,34.0,,0.34,28.560000000000002
2020-08-28,81,34.0,,0.34,27.540000000000003
2020-08-29,32,34.0,,0.34,10.88
2020-08-30,16,34.0,,0.34,5.44
2020-08-31,79,34.0,,0.34,26.860000000000003
2020-09-01,66,37.0,False,0.37,24.419999999999998
2020-09-02,60,37.0,,0.37,22.2
2020-09-03,100,37.0,,0.37,37.0
2020-09-04,100,37.0,,0.37,37.0
2020-09-05,20,37.0,,0.37,7.4
2020-09-06,20,37.0,,0.37,7.4
2020-09-07,22,37.0,,0.37,8.14
2020-09-08,76,37.0,,0.37,28.12
2020-09-09,71,37.0,,0.37,26.27
2020-09-10,75,37.0,,0.37,27.75
2020-09-11,67,37.0,,0.37,24.79
2020-09-12,24,37.0,,0.37,8.879999999999999
2020-09-13,24,37.0,,0.37,8.879999999999999
2020-09-14,56,37.0,,0.37,20.72
2020-09-15,56,37.0,,0.37,20.72
2020-09-16,51,37.0,,0.37,18.87
2020-09-17,62,37.0,,0.37,22.94
2020-09-18,54,37.0,,0.37,19.98
2020-09-19,19,37.0,,0.37,7.03
2020-09-20,11,37.0,,0.37,4.07
2020-09-21,74,37.0,,0.37,27.38
2020-09-22,79,37.0,,0.37,29.23
2020-09-23,68,37.0,,0.37,25.16
2020-09-24,53,37.0,,0.37,19.61
2020-09-25,67,37.0,,0.37,24.79
2020-09-26,20,37.0,,0.37,7.4
2020-09-27,16,37.0,,0.37,5.92
2020-09-28,62,37.0,,0.37,22.94
2020-09-29,60,37.0,,0.37,22.2
2020-09-30,63,37.0,,0.37,23.31
2020-10-01,63,34.0,False,0.34,21.42
2020-10-02,94,34.0,,0.34,31.96
2020-10-03,25,34.0,,0.34,8.5
2020-10-04,23,34.0,,0.34,7.82
2020-10-05,78,34.0,,0.34,26.520000000000003
2020-10-06,92,34.0,,0.34,31.28
2020-10-07,71,34.0,,0.34,24.14
2020-10-08,49,34.0,,0.34,16.66
2020-10-09,63,34.0,,0.34,21.42
2020-10-10,15,34.0,,0.34,5.1000000000000005
2020-10-11,14,34.0,,0.34,4.760000000000001
2020-10-12,60,34.0,,0.34,20.400000000000002
2020-10-13,72,34.0,,0.34,24.48
2020-10-14,53,34.0,,0.34,18.02
2020-10-15,62,34.0,,0.34,21.080000000000002
2020-10-16,63,34.0,,0.34,21.42
2020-10-17,19,34.0,,0.34,6.460000000000001
2020-10-18,23,34.0,,0.34,7.82
2020-10-19,59,34.0,,0.34,20.060000000000002
2020-10-20,75,34.0,,0.34,25.500000000000004
2020-10-21,66,34.0,,0.34,22.44
2020-10-22,56,34.0,,0.34,19.040000000000003
2020-10-23,55,34.0,,0.34,18.700000000000003
2020-10-24,21,34.0,,0.34,7.140000000000001
2020-10-25,18,34.0,,0.34,6.12
2020-10-26,79,34.0,,0.34,26.860000000000003
2020-10-27,70,34.0,,0.34,23.8
2020-10-28,100,34.0,,0.34,34.0
2020-10-29,79,34.0,,0.34,26.860000000000003
2020-10-30,88,34.0,,0.34,29.92
2020-10-31,22,34.0,,0.34,7.48
2020-11-01,15,34.0,False,0.34,5.1000000000000005
2020-11-02,60,34.0,,0.34,20.400000000000002
2020-11-03,54,34.0,,0.34,18.360000000000003
2020-11-04,47,34.0,,0.34,15.98
2020-11-05,49,34.0,,0.34,16.66
2020-11-06,38,34.0,,0.34,12.920000000000002
2020-11-07,14,34.0,,0.34,4.760000000000001
2020-11-08,10,34.0,,0.34,3.4000000000000004
2020-11-09,100,34.0,,0.34,34.0
2020-11-10,48,34.0,,0.34,16.32
2020-11-11,60,34.0,,0.34,20.400000000000002
2020-11-12,57,34.0,,0.34,19.380000000000003
2020-11-13,62,34.0,,0.34,21.080000000000002
2020-11-14,18,34.0,,0.34,6.12
2020-11-15,11,34.0,,0.34,3.74
2020-11-16,67,34.0,,0.34,22.78
2020-11-17,53,34.0,,0.34,18.02
2020-11-18,64,34.0,,0.34,21.76
2020-11-19,54,34.0,,0.34,18.360000000000003
2020-11-20,50,34.0,,0.34,17.0
2020-11-21,12,34.0,,0.34,4.08
2020-11-22,12,34.0,,0.34,4.08
2020-11-23,54,34.0,,0.34,18.360000000000003
2020-11-24,58,34.0,,0.34,19.720000000000002
2020-11-25,57,34.0,,0.34,19.380000000000003
2020-11-26,21,34.0,,0.34,7.140000000000001
2020-11-27,36,34.0,,0.34,12.24
2020-11-28,15,34.0,,0.34,5.1000000000000005
2020-11-29,15,34.0,,0.34,5.1000000000000005
2020-11-30,56,34.0,,0.34,19.040000000000003
2020-12-01,89,34.0,False,0.34,30.26
2020-12-02,79,34.0,,0.34,26.860000000000003
2020-12-03,80,34.0,,0.34,27.200000000000003
2020-12-04,91,34.0,,0.34,30.94
2020-12-05,35,34.0,,0.34,11.9
2020-12-06,14,34.0,,0.34,4.760000000000001
2020-12-07,80,34.0,,0.34,27.200000000000003
2020-12-08,87,34.0,,0.34,29.580000000000002
2020-12-09,96,34.0,,0.34,32.64
2020-12-10,80,34.0,,0.34,27.200000000000003
2020-12-11,71,34.0,,0.34,24.14
2020-12-12,22,34.0,,0.34,7.48
2020-12-13,30,34.0,,0.34,10.200000000000001
2020-12-14,85,34.0,,0.34,28.900000000000002
2020-12-15,92,34.0,,0.34,31.28
2020-12-16,83,34.0,,0.34,28.220000000000002
2020-12-17,82,34.0,,0.34,27.880000000000003
2020-12-18,93,34.0,,0.34,31.62
2020-12-19,44,34.0,,0.34,14.96
2020-12-20,23,34.0,,0.34,7.82
2020-12-21,94,34.0,,0.34,31.96
2020-12-22,80,34.0,,0.34,27.200000000000003
2020-12-23,94,34.0,,0.34,31.96
2020-12-24,72,34.0,,0.34,24.48
2020-12-25,36,34.0,,0.34,12.24
2020-12-26,31,34.0,,0.34,10.540000000000001
2020-12-27,27,34.0,,0.34,9.180000000000001
2020-12-28,100,34.0,,0.34,34.0
2020-12-29,100,34.0,,0.34,34.0
2020-12-30,67,34.0,,0.34,22.78
2020-12-31,76,34.0,,0.34,25.840000000000003
2021-01-01,21,39.0,False,0.39,8.19
2021-01-02,26,39.0,,0.39,10.14
2021-01-03,32,39.0,,0.39,12.48
2021-01-04,82,39.0,,0.39,31.98
2021-01-05,70,39.0,,0.39,27.3
2021-01-06,96,39.0,,0.39,37.44
2021-01-07,85,39.0,,0.39,33.15
2021-01-08,85,39.0,,0.39,33.15
2021-01-09,36,39.0,,0.39,14.040000000000001
2021-01-10,23,39.0,,0.39,8.97
2021-01-11,72,39.0,,0.39,28.080000000000002
2021-01-12,71,39.0,,0.39,27.69
2021-01-13,77,39.0,,0.39,30.03
2021-01-14,65,39.0,,0.39,25.35
2021-01-15,72,39.0,,0.39,28.080000000000002
2021-01-16,26,39.0,,0.39,10.14
2021-01-17,17,39.0,,0.39,6.63
2021-01-18,28,39.0,,0.39,10.92
2021-01-19,56,39.0,,0.39,21.84
2021-01-20,75,39.0,,0.39,29.25
2021-01-21,81,39.0,,0.39,31.59
2021-01-22,62,39.0,,0.39,24.18
2021-01-23,21,39.0,,0.39,8.19
2021-01-24,26,39.0,,0.39,10.14
2021-01-25,81,39.0,,0.39,31.59
2021-01-26,73,39.0,,0.39,28.470000000000002
2021-01-27,86,39.0,,0.39,33.54
2021-01-28,89,39.0,,0.39,34.71
2021-01-29,100,39.0,,0.39,39.0
2021-01-30,26,39.0,,0.39,10.14
2021-01-31,29,39.0,,0.39,11.31
2021-02-01,65,47.0,False,0.47,30.549999999999997
2021-02-02,73,47.0,,0.47,34.309999999999995
2021-02-03,69,47.0,,0.47,32.43
2021-02-04,65,47.0,,0.47,30.549999999999997
2021-02-05,62,47.0,,0.47,29.139999999999997
2021-02-06,31,47.0,,0.47,14.569999999999999
2021-02-07,25,47.0,,0.47,11.75
2021-02-08,59,47.0,,0.47,27.729999999999997
2021-02-09,87,47.0,,0.47,40.89
2021-02-10,57,47.0,,0.47,26.79
2021-02-11,64,47.0,,0.47,30.08
2021-02-12,59,47.0,,0.47,27.729999999999997
2021-02-13,27,47.0,,0.47,12.69
2021-02-14,22,47.0,,0.47,10.34
2021-02-15,25,47.0,,0.47,11.75
2021-02-16,72,47.0,,0.47,33.839999999999996
2021-02-17,56,47.0,,0.47,26.32
2021-02-18,67,47.0,,0.47,31.49
2021-02-19,60,47.0,,0.47,28.2
2021-02-20,25,47.0,,0.47,11.75
2021-02-21,18,47.0,,0.47,8.459999999999999
2021-02-22,60,47.0,,0.47,28.2
2021-02-23,69,47.0,,0.47,32.43
2021-02-24,64,47.0,,0.47,30.08
2021-02-25,71,47.0,,0.47,33.37
2021-02-26,100,47.0,,0.47,47.0
2021-02-27,49,47.0,,0.47,23.029999999999998
2021-02-28,28,47.0,,0.47,13.16
2021-03-01,74,50.0,False,0.5,37.0
2021-03-02,68,50.0,,0.5,34.0
2021-03-03,74,50.0,,0.5,37.0
2021-03-04,86,50.0,,0.5,43.0
2021-03-05,100,50.0,,0.5,50.0
2021-03-06,38,50.0,,0.5,19.0
2021-03-07,24,50.0,,0.5,12.0
2021-03-08,67,50.0,,0.5,33.5
2021-03-09,75,50.0,,0.5,37.5
2021-03-10,67,50.0,,0.5,33.5
2021-03-11,63,50.0,,0.5,31.5
2021-03-12,61,50.0,,0.5,30.5
2021-03-13,25,50.0,,0.5,12.5
2021-03-14,14,50.0,,0.5,7.0
2021-03-15,59,50.0,,0.5,29.5
2021-03-16,71,50.0,,0.5,35.5
2021-03-17,57,50.0,,0.5,28.5
2021-03-18,67,50.0,,0.5,33.5
2021-03-19,61,50.0,,0.5,30.5
2021-03-20,20,50.0,,0.5,10.0
2021-03-21,17,50.0,,0.5,8.5
2021-03-22,48,50.0,,0.5,24.0
2021-03-23,67,50.0,,0.5,33.5
2021-03-24,60,50.0,,0.5,30.0
2021-03-25,73,50.0,,0.5,36.5
2021-03-26,70,50.0,,0.5,35.0
2021-03-27,23,50.0,,0.5,11.5
2021-03-28,17,50.0,,0.5,8.5
2021-03-29,65,50.0,,0.5,32.5
2021-03-30,57,50.0,,0.5,28.5
2021-03-31,42,50.0,,0.5,21.0
2021-04-01,93,46.0,False,0.46,42.78
2021-04-02,53,46.0,,0.46,24.380000000000003
2021-04-03,23,46.0,,0.46,10.58
2021-04-04,17,46.0,,0.46,7.82
2021-04-05,92,46.0,,0.46,42.32
2021-04-06,90,46.0,,0.46,41.4
2021-04-07,90,46.0,,0.46,41.4
2021-04-08,74,46.0,,0.46,34.04
2021-04-09,95,46.0,,0.46,43.7
2021-04-10,34,46.0,,0.46,15.64
2021-04-11,26,46.0,,0.46,11.96
2021-04-12,100,46.0,,0.46,46.0
