date,SQQQ_unscaled,SQQQ_monthly,isPartial,scale,SQQQ
2021-04-27,32,25.0,,0.25,8.0
2021-04-28,38,25.0,,0.25,9.5
2021-04-29,66,25.0,,0.25,16.5
2021-04-30,52,25.0,,0.25,13.0
2021-05-01,19,28.0,False,0.28,5.32
2021-05-02,2,28.0,,0.28,0.56
2021-05-03,31,28.0,,0.28,8.680000000000001
2021-05-04,60,28.0,,0.28,16.8
2021-05-05,28,28.0,,0.28,7.840000000000001
2021-05-06,43,28.0,,0.28,12.040000000000001
2021-05-07,30,28.0,,0.28,8.4
2021-05-08,12,28.0,,0.28,3.3600000000000003
2021-05-09,10,28.0,,0.28,2.8000000000000003
2021-05-10,58,28.0,,0.28,16.240000000000002
2021-05-11,79,28.0,,0.28,22.12
2021-05-12,100,28.0,,0.28,28.000000000000004
2021-05-13,79,28.0,,0.28,22.12
2021-05-14,59,28.0,,0.28,16.520000000000003
2021-05-15,12,28.0,,0.28,3.3600000000000003
2021-05-16,7,28.0,,0.28,1.9600000000000002
2021-05-17,53,28.0,,0.28,14.840000000000002
2021-05-18,32,28.0,,0.28,8.96
2021-05-19,59,28.0,,0.28,16.520000000000003
2021-05-20,49,28.0,,0.28,13.72
2021-05-21,32,28.0,,0.28,8.96
2021-05-22,10,28.0,,0.28,2.8000000000000003
2021-05-23,12,28.0,,0.28,3.3600000000000003
2021-05-24,51,28.0,,0.28,14.280000000000001
2021-05-25,54,28.0,,0.28,15.120000000000001
2021-05-26,41,28.0,,0.28,11.48
2021-05-27,34,28.0,,0.28,9.520000000000001
2021-05-28,34,28.0,,0.28,9.520000000000001
2021-05-29,0,28.0,,0.28,0.0
2021-05-30,12,28.0,,0.28,3.3600000000000003
2021-05-31,19,28.0,,0.28,5.32
2021-06-01,35,25.0,False,0.25,8.75
2021-06-02,45,25.0,,0.25,11.25
2021-06-03,51,25.0,,0.25,12.75
2021-06-04,50,25.0,,0.25,12.5
2021-06-05,25,25.0,,0.25,6.25
2021-06-06,18,25.0,,0.25,4.5
2021-06-07,61,25.0,,0.25,15.25
2021-06-08,75,25.0,,0.25,18.75
2021-06-09,43,25.0,,0.25,10.75
2021-06-10,74,25.0,,0.25,18.5
2021-06-11,51,25.0,,0.25,12.75
2021-06-12,15,25.0,,0.25,3.75
2021-06-13,3,25.0,,0.25,0.75
2021-06-14,48,25.0,,0.25,12.0
2021-06-15,51,25.0,,0.25,12.75
2021-06-16,70,25.0,,0.25,17.5
2021-06-17,100,25.0,,0.25,25.0
2021-06-18,87,25.0,,0.25,21.75
2021-06-19,15,25.0,,0.25,3.75
2021-06-20,13,25.0,,0.25,3.25
2021-06-21,35,25.0,,0.25,8.75
2021-06-22,53,25.0,,0.25,13.25
2021-06-23,41,25.0,,0.25,10.25
2021-06-24,51,25.0,,0.25,12.75
2021-06-25,39,25.0,,0.25,9.75
2021-06-26,6,25.0,,0.25,1.5
2021-06-27,6,25.0,,0.25,1.5
2021-06-28,64,25.0,,0.25,16.0
2021-06-29,39,25.0,,0.25,9.75
2021-06-30,40,25.0,,0.25,10.0
2021-07-01,42,27.0,False,0.27,11.34
2021-07-02,34,27.0,,0.27,9.18
2021-07-03,7,27.0,,0.27,1.8900000000000001
2021-07-04,3,27.0,,0.27,0.81
2021-07-05,15,27.0,,0.27,4.050000000000001
2021-07-06,33,27.0,,0.27,8.91
2021-07-07,42,27.0,,0.27,11.34
2021-07-08,75,27.0,,0.27,20.25
2021-07-09,38,27.0,,0.27,10.260000000000002
2021-07-10,17,27.0,,0.27,4.59
2021-07-11,2,27.0,,0.27,0.54
2021-07-12,38,27.0,,0.27,10.260000000000002
2021-07-13,53,27.0,,0.27,14.31
2021-07-14,41,27.0,,0.27,11.07
2021-07-15,51,27.0,,0.27,13.770000000000001
2021-07-16,64,27.0,,0.27,17.28
2021-07-17,12,27.0,,0.27,3.24
2021-07-18,12,27.0,,0.27,3.24
2021-07-19,100,27.0,,0.27,27.0
2021-07-20,42,27.0,,0.27,11.34
2021-07-21,26,27.0,,0.27,7.0200000000000005
2021-07-22,45,27.0,,0.27,12.15
2021-07-23,36,27.0,,0.27,9.72
2021-07-24,12,27.0,,0.27,3.24
2021-07-25,10,27.0,,0.27,2.7
2021-07-26,28,27.0,,0.27,7.5600000000000005
2021-07-27,55,27.0,,0.27,14.850000000000001
2021-07-28,44,27.0,,0.27,11.88
2021-07-29,52,27.0,,0.27,14.040000000000001
2021-07-30,59,27.0,,0.27,15.930000000000001
2021-07-31,27,27.0,,0.27,7.290000000000001
2021-08-01,7,24.0,False,0.24,1.68
2021-08-02,52,24.0,,0.24,12.48
2021-08-03,85,24.0,,0.24,20.4
2021-08-04,53,24.0,,0.24,12.719999999999999
2021-08-05,37,24.0,,0.24,8.879999999999999
2021-08-06,70,24.0,,0.24,16.8
2021-08-07,17,24.0,,0.24,4.08
2021-08-08,3,24.0,,0.24,0.72
2021-08-09,64,24.0,,0.24,15.36
2021-08-10,32,24.0,,0.24,7.68
2021-08-11,48,24.0,,0.24,11.52
2021-08-12,31,24.0,,0.24,7.4399999999999995
2021-08-13,41,24.0,,0.24,9.84
2021-08-14,10,24.0,,0.24,2.4
2021-08-15,10,24.0,,0.24,2.4
2021-08-16,50,24.0,,0.24,12.0
2021-08-17,55,24.0,,0.24,13.2
2021-08-18,52,24.0,,0.24,12.48
2021-08-19,100,24.0,,0.24,24.0
2021-08-20,61,24.0,,0.24,14.639999999999999
2021-08-21,10,24.0,,0.24,2.4
2021-08-22,7,24.0,,0.24,1.68
2021-08-23,56,24.0,,0.24,13.44
2021-08-24,64,24.0,,0.24,15.36
2021-08-25,72,24.0,,0.24,17.28
2021-08-26,67,24.0,,0.24,16.08
2021-08-27,78,24.0,,0.24,18.72
2021-08-28,3,24.0,,0.24,0.72
2021-08-29,10,24.0,,0.24,2.4
2021-08-30,60,24.0,,0.24,14.399999999999999
2021-08-31,50,24.0,,0.24,12.0
2021-09-01,60,25.0,False,0.25,15.0
2021-09-02,34,25.0,,0.25,8.5
2021-09-03,47,25.0,,0.25,11.75
2021-09-04,9,25.0,,0.25,2.25
2021-09-05,8,25.0,,0.25,2.0
2021-09-06,3,25.0,,0.25,0.75
2021-09-07,27,25.0,,0.25,6.75
2021-09-08,38,25.0,,0.25,9.5
2021-09-09,39,25.0,,0.25,9.75
2021-09-10,35,25.0,,0.25,8.75
2021-09-11,11,25.0,,0.25,2.75
2021-09-12,8,25.0,,0.25,2.0
2021-09-13,19,25.0,,0.25,4.75
2021-09-14,31,25.0,,0.25,7.75
2021-09-15,38,25.0,,0.25,9.5
2021-09-16,36,25.0,,0.25,9.0
2021-09-17,61,25.0,,0.25,15.25
2021-09-18,19,25.0,,0.25,4.75
2021-09-19,8,25.0,,0.25,2.0
2021-09-20,100,25.0,,0.25,25.0
2021-09-21,56,25.0,,0.25,14.0
2021-09-22,61,25.0,,0.25,15.25
2021-09-23,62,25.0,,0.25,15.5
2021-09-24,40,25.0,,0.25,10.0
2021-09-25,8,25.0,,0.25,2.0
2021-09-26,0,25.0,,0.25,0.0
2021-09-27,28,25.0,,0.25,7.0
2021-09-28,72,25.0,,0.25,18.0
2021-09-29,45,25.0,,0.25,11.25
2021-09-30,56,25.0,,0.25,14.0
2021-10-01,67,24.0,False,0.24,16.08
2021-10-02,21,24.0,,0.24,5.04
2021-10-03,3,24.0,,0.24,0.72
2021-10-04,100,24.0,,0.24,24.0
2021-10-05,53,24.0,,0.24,12.719999999999999
2021-10-06,73,24.0,,0.24,17.52
2021-10-07,56,24.0,,0.24,13.44
2021-10-08,45,24.0,,0.24,10.799999999999999
2021-10-09,3,24.0,,0.24,0.72
2021-10-10,3,24.0,,0.24,0.72
2021-10-11,59,24.0,,0.24,14.16
2021-10-12,56,24.0,,0.24,13.44
2021-10-13,51,24.0,,0.24,12.24
2021-10-14,59,24.0,,0.24,14.16
2021-10-15,63,24.0,,0.24,15.12
2021-10-16,10,24.0,,0.24,2.4
2021-10-17,0,24.0,,0.24,0.0
2021-10-18,49,24.0,,0.24,11.76
2021-10-19,44,24.0,,0.24,10.559999999999999
2021-10-20,53,24.0,,0.24,12.719999999999999
2021-10-21,53,24.0,,0.24,12.719999999999999
2021-10-22,44,24.0,,0.24,10.559999999999999
2021-10-23,14,24.0,,0.24,3.36
2021-10-24,17,24.0,,0.24,4.08
2021-10-25,52,24.0,,0.24,12.48
2021-10-26,61,24.0,,0.24,14.639999999999999
2021-10-27,76,24.0,,0.24,18.24
2021-10-28,56,24.0,,0.24,13.44
2021-10-29,78,24.0,,0.24,18.72
2021-10-30,27,24.0,,0.24,6.4799999999999995
2021-10-31,4,24.0,,0.24,0.96
2021-11-01,58,21.0,False,0.21,12.18
2021-11-02,64,21.0,,0.21,13.44
2021-11-03,51,21.0,,0.21,10.709999999999999
2021-11-04,57,21.0,,0.21,11.969999999999999
2021-11-05,42,21.0,,0.21,8.82
2021-11-06,17,21.0,,0.21,3.57
2021-11-07,0,21.0,,0.21,0.0
2021-11-08,46,21.0,,0.21,9.66
2021-11-09,61,21.0,,0.21,12.809999999999999
2021-11-10,97,21.0,,0.21,20.37
2021-11-11,70,21.0,,0.21,14.7
2021-11-12,53,21.0,,0.21,11.129999999999999
2021-11-13,8,21.0,,0.21,1.68
2021-11-14,4,21.0,,0.21,0.84
2021-11-15,41,21.0,,0.21,8.61
2021-11-16,46,21.0,,0.21,9.66
2021-11-17,58,21.0,,0.21,12.18
2021-11-18,64,21.0,,0.21,13.44
2021-11-19,46,21.0,,0.21,9.66
2021-11-20,8,21.0,,0.21,1.68
2021-11-21,8,21.0,,0.21,1.68
2021-11-22,49,21.0,,0.21,10.29
2021-11-23,100,21.0,,0.21,21.0
2021-11-24,72,21.0,,0.21,15.12
2021-11-25,24,21.0,,0.21,5.04
2021-11-26,94,21.0,,0.21,19.74
2021-11-27,32,21.0,,0.21,6.72
2021-11-28,8,21.0,,0.21,1.68
2021-11-29,49,21.0,,0.21,10.29
2021-11-30,64,21.0,,0.21,13.44
2021-12-01,61,28.0,False,0.28,17.080000000000002
2021-12-02,65,28.0,,0.28,18.200000000000003
2021-12-03,74,28.0,,0.28,20.720000000000002
2021-12-04,20,28.0,,0.28,5.6000000000000005
2021-12-05,47,28.0,,0.28,13.160000000000002
2021-12-06,72,28.0,,0.28,20.160000000000004
2021-12-07,82,28.0,,0.28,22.96
2021-12-08,25,28.0,,0.28,7.000000000000001
2021-12-09,40,28.0,,0.28,11.200000000000001
2021-12-10,53,28.0,,0.28,14.840000000000002
2021-12-11,7,28.0,,0.28,1.9600000000000002
2021-12-12,14,28.0,,0.28,3.9200000000000004
2021-12-13,72,28.0,,0.28,20.160000000000004
2021-12-14,100,28.0,,0.28,28.000000000000004
2021-12-15,80,28.0,,0.28,22.400000000000002
2021-12-16,97,28.0,,0.28,27.160000000000004
2021-12-17,88,28.0,,0.28,24.64
2021-12-18,25,28.0,,0.28,7.000000000000001
2021-12-19,7,28.0,,0.28,1.9600000000000002
2021-12-20,83,28.0,,0.28,23.240000000000002
2021-12-21,65,28.0,,0.28,18.200000000000003
2021-12-22,71,28.0,,0.28,19.880000000000003
2021-12-23,51,28.0,,0.28,14.280000000000001
2021-12-24,25,28.0,,0.28,7.000000000000001
2021-12-25,8,28.0,,0.28,2.24
2021-12-26,11,28.0,,0.28,3.08
2021-12-27,29,28.0,,0.28,8.120000000000001
2021-12-28,74,28.0,,0.28,20.720000000000002
2021-12-29,47,28.0,,0.28,13.160000000000002
2021-12-30,75,28.0,,0.28,21.000000000000004
2021-12-31,47,28.0,,0.28,13.160000000000002
