date,IQ_unscaled,IQ_monthly,isPartial,scale,IQ
2019-09-08,71,71.0,,0.71,50.41
2019-09-09,84,71.0,,0.71,59.64
2019-09-10,81,71.0,,0.71,57.51
2019-09-11,93,71.0,,0.71,66.03
2019-09-12,87,71.0,,0.71,61.769999999999996
2019-09-13,79,71.0,,0.71,56.089999999999996
2019-09-14,69,71.0,,0.71,48.989999999999995
2019-09-15,66,71.0,,0.71,46.86
2019-09-16,83,71.0,,0.71,58.93
2019-09-17,89,71.0,,0.71,63.19
2019-09-18,91,71.0,,0.71,64.61
2019-09-19,93,71.0,,0.71,66.03
2019-09-20,84,71.0,,0.71,59.64
2019-09-21,77,71.0,,0.71,54.669999999999995
2019-09-22,77,71.0,,0.71,54.669999999999995
2019-09-23,87,71.0,,0.71,61.769999999999996
2019-09-24,86,71.0,,0.71,61.059999999999995
2019-09-25,87,71.0,,0.71,61.769999999999996
2019-09-26,87,71.0,,0.71,61.769999999999996
2019-09-27,100,71.0,,0.71,71.0
2019-09-28,76,71.0,,0.71,53.959999999999994
2019-09-29,77,71.0,,0.71,54.669999999999995
2019-09-30,86,71.0,,0.71,61.059999999999995
2019-10-01,84,78.0,False,0.78,65.52
2019-10-02,95,78.0,,0.78,74.10000000000001
2019-10-03,84,78.0,,0.78,65.52
2019-10-04,86,78.0,,0.78,67.08
2019-10-05,65,78.0,,0.78,50.7
2019-10-06,73,78.0,,0.78,56.940000000000005
2019-10-07,93,78.0,,0.78,72.54
2019-10-08,86,78.0,,0.78,67.08
2019-10-09,80,78.0,,0.78,62.400000000000006
2019-10-10,82,78.0,,0.78,63.96
2019-10-11,83,78.0,,0.78,64.74000000000001
2019-10-12,86,78.0,,0.78,67.08
2019-10-13,71,78.0,,0.78,55.38
2019-10-14,85,78.0,,0.78,66.3
2019-10-15,87,78.0,,0.78,67.86
2019-10-16,96,78.0,,0.78,74.88
2019-10-17,86,78.0,,0.78,67.08
2019-10-18,84,78.0,,0.78,65.52
2019-10-19,84,78.0,,0.78,65.52
2019-10-20,76,78.0,,0.78,59.28
2019-10-21,84,78.0,,0.78,65.52
2019-10-22,93,78.0,,0.78,72.54
2019-10-23,92,78.0,,0.78,71.76
2019-10-24,95,78.0,,0.78,74.10000000000001
2019-10-25,100,78.0,,0.78,78.0
2019-10-26,79,78.0,,0.78,61.620000000000005
2019-10-27,84,78.0,,0.78,65.52
2019-10-28,100,78.0,,0.78,78.0
2019-10-29,90,78.0,,0.78,70.2
2019-10-30,91,78.0,,0.78,70.98
2019-10-31,91,78.0,,0.78,70.98
2019-11-01,86,88.0,False,0.88,75.68
2019-11-02,87,88.0,,0.88,76.56
2019-11-03,79,88.0,,0.88,69.52
2019-11-04,99,88.0,,0.88,87.12
2019-11-05,89,88.0,,0.88,78.32000000000001
2019-11-06,95,88.0,,0.88,83.6
2019-11-07,92,88.0,,0.88,80.96
2019-11-08,93,88.0,,0.88,81.84
2019-11-09,82,88.0,,0.88,72.16
2019-11-10,75,88.0,,0.88,66.0
2019-11-11,84,88.0,,0.88,73.92
2019-11-12,94,88.0,,0.88,82.72
2019-11-13,94,88.0,,0.88,82.72
2019-11-14,90,88.0,,0.88,79.2
2019-11-15,91,88.0,,0.88,80.08
2019-11-16,92,88.0,,0.88,80.96
2019-11-17,82,88.0,,0.88,72.16
2019-11-18,98,88.0,,0.88,86.24
2019-11-19,100,88.0,,0.88,88.0
2019-11-20,98,88.0,,0.88,86.24
2019-11-21,90,88.0,,0.88,79.2
2019-11-22,89,88.0,,0.88,78.32000000000001
2019-11-23,75,88.0,,0.88,66.0
2019-11-24,86,88.0,,0.88,75.68
2019-11-25,89,88.0,,0.88,78.32000000000001
2019-11-26,90,88.0,,0.88,79.2
2019-11-27,90,88.0,,0.88,79.2
2019-11-28,86,88.0,,0.88,75.68
2019-11-29,97,88.0,,0.88,85.36
2019-11-30,88,88.0,,0.88,77.44
2019-12-01,82,83.0,False,0.83,68.06
2019-12-02,100,83.0,,0.83,83.0
2019-12-03,88,83.0,,0.83,73.03999999999999
2019-12-04,88,83.0,,0.83,73.03999999999999
2019-12-05,92,83.0,,0.83,76.36
2019-12-06,81,83.0,,0.83,67.22999999999999
2019-12-07,76,83.0,,0.83,63.08
2019-12-08,68,83.0,,0.83,56.44
2019-12-09,81,83.0,,0.83,67.22999999999999
2019-12-10,83,83.0,,0.83,68.89
2019-12-11,90,83.0,,0.83,74.7
2019-12-12,89,83.0,,0.83,73.86999999999999
2019-12-13,89,83.0,,0.83,73.86999999999999
2019-12-14,80,83.0,,0.83,66.39999999999999
2019-12-15,69,83.0,,0.83,57.269999999999996
2019-12-16,73,83.0,,0.83,60.589999999999996
2019-12-17,79,83.0,,0.83,65.57
2019-12-18,88,83.0,,0.83,73.03999999999999
2019-12-19,84,83.0,,0.83,69.72
2019-12-20,78,83.0,,0.83,64.74
2019-12-21,75,83.0,,0.83,62.25
2019-12-22,74,83.0,,0.83,61.419999999999995
2019-12-23,72,83.0,,0.83,59.76
2019-12-24,68,83.0,,0.83,56.44
2019-12-25,78,83.0,,0.83,64.74
2019-12-26,76,83.0,,0.83,63.08
2019-12-27,79,83.0,,0.83,65.57
2019-12-28,80,83.0,,0.83,66.39999999999999
2019-12-29,71,83.0,,0.83,58.93
2019-12-30,75,83.0,,0.83,62.25
2019-12-31,71,83.0,,0.83,58.93
2020-01-01,69,84.0,False,0.84,57.96
2020-01-02,87,84.0,,0.84,73.08
2020-01-03,77,84.0,,0.84,64.67999999999999
2020-01-04,79,84.0,,0.84,66.36
2020-01-05,74,84.0,,0.84,62.16
2020-01-06,82,84.0,,0.84,68.88
2020-01-07,86,84.0,,0.84,72.24
2020-01-08,90,84.0,,0.84,75.6
2020-01-09,94,84.0,,0.84,78.96
2020-01-10,93,84.0,,0.84,78.11999999999999
2020-01-11,80,84.0,,0.84,67.2
2020-01-12,69,84.0,,0.84,57.96
2020-01-13,84,84.0,,0.84,70.56
2020-01-14,86,84.0,,0.84,72.24
2020-01-15,86,84.0,,0.84,72.24
2020-01-16,84,84.0,,0.84,70.56
2020-01-17,81,84.0,,0.84,68.03999999999999
2020-01-18,80,84.0,,0.84,67.2
2020-01-19,75,84.0,,0.84,63.0
2020-01-20,77,84.0,,0.84,64.67999999999999
2020-01-21,86,84.0,,0.84,72.24
2020-01-22,100,84.0,,0.84,84.0
2020-01-23,93,84.0,,0.84,78.11999999999999
2020-01-24,95,84.0,,0.84,79.8
2020-01-25,87,84.0,,0.84,73.08
2020-01-26,78,84.0,,0.84,65.52
2020-01-27,87,84.0,,0.84,73.08
2020-01-28,89,84.0,,0.84,74.75999999999999
2020-01-29,93,84.0,,0.84,78.11999999999999
2020-01-30,89,84.0,,0.84,74.75999999999999
2020-01-31,87,84.0,,0.84,73.08
2020-02-01,74,87.0,False,0.87,64.38
2020-02-02,70,87.0,,0.87,60.9
2020-02-03,78,87.0,,0.87,67.86
2020-02-04,80,87.0,,0.87,69.6
2020-02-05,81,87.0,,0.87,70.47
2020-02-06,73,87.0,,0.87,63.51
2020-02-07,77,87.0,,0.87,66.99
2020-02-08,71,87.0,,0.87,61.77
2020-02-09,72,87.0,,0.87,62.64
2020-02-10,79,87.0,,0.87,68.73
2020-02-11,84,87.0,,0.87,73.08
2020-02-12,82,87.0,,0.87,71.34
2020-02-13,80,87.0,,0.87,69.6
2020-02-14,72,87.0,,0.87,62.64
2020-02-15,69,87.0,,0.87,60.03
2020-02-16,64,87.0,,0.87,55.68
2020-02-17,76,87.0,,0.87,66.12
2020-02-18,100,87.0,,0.87,87.0
2020-02-19,78,87.0,,0.87,67.86
2020-02-20,86,87.0,,0.87,74.82
2020-02-21,79,87.0,,0.87,68.73
2020-02-22,71,87.0,,0.87,61.77
2020-02-23,73,87.0,,0.87,63.51
2020-02-24,96,87.0,,0.87,83.52
2020-02-25,84,87.0,,0.87,73.08
2020-02-26,84,87.0,,0.87,73.08
2020-02-27,83,87.0,,0.87,72.21
2020-02-28,85,87.0,,0.87,73.95
2020-02-29,77,87.0,,0.87,66.99
2020-03-01,87,80.0,False,0.8,69.60000000000001
2020-03-02,100,80.0,,0.8,80.0
2020-03-03,96,80.0,,0.8,76.80000000000001
2020-03-04,96,80.0,,0.8,76.80000000000001
2020-03-05,99,80.0,,0.8,79.2
2020-03-06,96,80.0,,0.8,76.80000000000001
2020-03-07,80,80.0,,0.8,64.0
2020-03-08,84,80.0,,0.8,67.2
2020-03-09,88,80.0,,0.8,70.4
2020-03-10,95,80.0,,0.8,76.0
2020-03-11,83,80.0,,0.8,66.4
2020-03-12,83,80.0,,0.8,66.4
2020-03-13,84,80.0,,0.8,67.2
2020-03-14,83,80.0,,0.8,66.4
2020-03-15,84,80.0,,0.8,67.2
2020-03-16,76,80.0,,0.8,60.800000000000004
2020-03-17,79,80.0,,0.8,63.2
2020-03-18,86,80.0,,0.8,68.8
2020-03-19,81,80.0,,0.8,64.8
2020-03-20,77,80.0,,0.8,61.6
2020-03-21,81,80.0,,0.8,64.8
2020-03-22,75,80.0,,0.8,60.0
2020-03-23,76,80.0,,0.8,60.800000000000004
2020-03-24,83,80.0,,0.8,66.4
2020-03-25,84,80.0,,0.8,67.2
2020-03-26,86,80.0,,0.8,68.8
2020-03-27,81,80.0,,0.8,64.8
2020-03-28,80,80.0,,0.8,64.0
2020-03-29,84,80.0,,0.8,67.2
2020-03-30,87,80.0,,0.8,69.60000000000001
2020-03-31,82,80.0,,0.8,65.60000000000001
2020-04-01,84,87.0,False,0.87,73.08
2020-04-02,80,87.0,,0.87,69.6
2020-04-03,87,87.0,,0.87,75.69
2020-04-04,87,87.0,,0.87,75.69
2020-04-05,89,87.0,,0.87,77.42999999999999
2020-04-06,99,87.0,,0.87,86.13
2020-04-07,90,87.0,,0.87,78.3
2020-04-08,93,87.0,,0.87,80.91
2020-04-09,82,87.0,,0.87,71.34
2020-04-10,96,87.0,,0.87,83.52
2020-04-11,86,87.0,,0.87,74.82
2020-04-12,88,87.0,,0.87,76.56
2020-04-13,84,87.0,,0.87,73.08
2020-04-14,88,87.0,,0.87,76.56
2020-04-15,81,87.0,,0.87,70.47
2020-04-16,95,87.0,,0.87,82.65
2020-04-17,95,87.0,,0.87,82.65
2020-04-18,94,87.0,,0.87,81.78
2020-04-19,93,87.0,,0.87,80.91
2020-04-20,87,87.0,,0.87,75.69
2020-04-21,100,87.0,,0.87,87.0
2020-04-22,89,87.0,,0.87,77.42999999999999
2020-04-23,84,87.0,,0.87,73.08
2020-04-24,86,87.0,,0.87,74.82
2020-04-25,96,87.0,,0.87,83.52
2020-04-26,82,87.0,,0.87,71.34
2020-04-27,88,87.0,,0.87,76.56
2020-04-28,87,87.0,,0.87,75.69
2020-04-29,88,87.0,,0.87,76.56
2020-04-30,95,87.0,,0.87,82.65
2020-05-01,85,80.0,False,0.8,68.0
2020-05-02,84,80.0,,0.8,67.2
2020-05-03,82,80.0,,0.8,65.60000000000001
2020-05-04,88,80.0,,0.8,70.4
2020-05-05,84,80.0,,0.8,67.2
2020-05-06,88,80.0,,0.8,70.4
2020-05-07,89,80.0,,0.8,71.2
2020-05-08,85,80.0,,0.8,68.0
2020-05-09,83,80.0,,0.8,66.4
2020-05-10,91,80.0,,0.8,72.8
2020-05-11,96,80.0,,0.8,76.80000000000001
2020-05-12,100,80.0,,0.8,80.0
2020-05-13,92,80.0,,0.8,73.60000000000001
2020-05-14,88,80.0,,0.8,70.4
2020-05-15,87,80.0,,0.8,69.60000000000001
2020-05-16,82,80.0,,0.8,65.60000000000001
2020-05-17,81,80.0,,0.8,64.8
2020-05-18,94,80.0,,0.8,75.2
2020-05-19,94,80.0,,0.8,75.2
2020-05-20,89,80.0,,0.8,71.2
2020-05-21,91,80.0,,0.8,72.8
2020-05-22,76,80.0,,0.8,60.800000000000004
2020-05-23,76,80.0,,0.8,60.800000000000004
2020-05-24,86,80.0,,0.8,68.8
2020-05-25,82,80.0,,0.8,65.60000000000001
2020-05-26,83,80.0,,0.8,66.4
2020-05-27,90,80.0,,0.8,72.0
2020-05-28,83,80.0,,0.8,66.4
2020-05-29,82,80.0,,0.8,65.60000000000001
2020-05-30,87,80.0,,0.8,69.60000000000001
2020-05-31,80,80.0,,0.8,64.0
2020-06-01,76,85.0,False,0.85,64.6
2020-06-02,76,85.0,,0.85,64.6
2020-06-03,81,85.0,,0.85,68.85
2020-06-04,70,85.0,,0.85,59.5
2020-06-05,77,85.0,,0.85,65.45
2020-06-06,83,85.0,,0.85,70.55
2020-06-07,85,85.0,,0.85,72.25
2020-06-08,84,85.0,,0.85,71.39999999999999
2020-06-09,85,85.0,,0.85,72.25
2020-06-10,81,85.0,,0.85,68.85
2020-06-11,87,85.0,,0.85,73.95
2020-06-12,89,85.0,,0.85,75.64999999999999
2020-06-13,79,85.0,,0.85,67.14999999999999
2020-06-14,83,85.0,,0.85,70.55
2020-06-15,85,85.0,,0.85,72.25
2020-06-16,82,85.0,,0.85,69.7
2020-06-17,86,85.0,,0.85,73.1
2020-06-18,100,85.0,,0.85,85.0
2020-06-19,82,85.0,,0.85,69.7
2020-06-20,86,85.0,,0.85,73.1
2020-06-21,81,85.0,,0.85,68.85
2020-06-22,83,85.0,,0.85,70.55
2020-06-23,81,85.0,,0.85,68.85
2020-06-24,85,85.0,,0.85,72.25
2020-06-25,81,85.0,,0.85,68.85
2020-06-26,79,85.0,,0.85,67.14999999999999
2020-06-27,78,85.0,,0.85,66.3
2020-06-28,85,85.0,,0.85,72.25
2020-06-29,85,85.0,,0.85,72.25
2020-06-30,83,85.0,,0.85,70.55
2020-07-01,85,82.0,False,0.82,69.7
2020-07-02,84,82.0,,0.82,68.88
2020-07-03,79,82.0,,0.82,64.78
2020-07-04,92,82.0,,0.82,75.44
2020-07-05,90,82.0,,0.82,73.8
2020-07-06,90,82.0,,0.82,73.8
2020-07-07,98,82.0,,0.82,80.36
2020-07-08,95,82.0,,0.82,77.89999999999999
2020-07-09,92,82.0,,0.82,75.44
2020-07-10,94,82.0,,0.82,77.08
2020-07-11,80,82.0,,0.82,65.6
2020-07-12,96,82.0,,0.82,78.72
2020-07-13,88,82.0,,0.82,72.16
2020-07-14,91,82.0,,0.82,74.61999999999999
2020-07-15,91,82.0,,0.82,74.61999999999999
2020-07-16,87,82.0,,0.82,71.33999999999999
2020-07-17,92,82.0,,0.82,75.44
2020-07-18,97,82.0,,0.82,79.53999999999999
2020-07-19,99,82.0,,0.82,81.17999999999999
2020-07-20,97,82.0,,0.82,79.53999999999999
2020-07-21,100,82.0,,0.82,82.0
2020-07-22,90,82.0,,0.82,73.8
2020-07-23,93,82.0,,0.82,76.25999999999999
2020-07-24,93,82.0,,0.82,76.25999999999999
2020-07-25,90,82.0,,0.82,73.8
2020-07-26,86,82.0,,0.82,70.52
2020-07-27,91,82.0,,0.82,74.61999999999999
2020-07-28,90,82.0,,0.82,73.8
2020-07-29,84,82.0,,0.82,68.88
2020-07-30,85,82.0,,0.82,69.7
2020-07-31,90,82.0,,0.82,73.8
2020-08-01,89,76.0,False,0.76,67.64
2020-08-02,95,76.0,,0.76,72.2
2020-08-03,95,76.0,,0.76,72.2
2020-08-04,87,76.0,,0.76,66.12
2020-08-05,92,76.0,,0.76,69.92
2020-08-06,95,76.0,,0.76,72.2
2020-08-07,92,76.0,,0.76,69.92
2020-08-08,93,76.0,,0.76,70.68
2020-08-09,86,76.0,,0.76,65.36
2020-08-10,90,76.0,,0.76,68.4
2020-08-11,97,76.0,,0.76,73.72
2020-08-12,91,76.0,,0.76,69.16
2020-08-13,97,76.0,,0.76,73.72
2020-08-14,96,76.0,,0.76,72.96000000000001
2020-08-15,95,76.0,,0.76,72.2
2020-08-16,89,76.0,,0.76,67.64
2020-08-17,91,76.0,,0.76,69.16
2020-08-18,87,76.0,,0.76,66.12
2020-08-19,98,76.0,,0.76,74.48
2020-08-20,94,76.0,,0.76,71.44
2020-08-21,91,76.0,,0.76,69.16
2020-08-22,92,76.0,,0.76,69.92
2020-08-23,92,76.0,,0.76,69.92
2020-08-24,93,76.0,,0.76,70.68
2020-08-25,94,76.0,,0.76,71.44
2020-08-26,100,76.0,,0.76,76.0
2020-08-27,82,76.0,,0.76,62.32
2020-08-28,92,76.0,,0.76,69.92
2020-08-29,77,76.0,,0.76,58.52
2020-08-30,83,76.0,,0.76,63.08
2020-08-31,92,76.0,,0.76,69.92
2020-09-01,78,78.0,False,0.78,60.84
2020-09-02,88,78.0,,0.78,68.64
2020-09-03,86,78.0,,0.78,67.08
2020-09-04,89,78.0,,0.78,69.42
2020-09-05,76,78.0,,0.78,59.28
2020-09-06,80,78.0,,0.78,62.400000000000006
2020-09-07,85,78.0,,0.78,66.3
2020-09-08,90,78.0,,0.78,70.2
2020-09-09,86,78.0,,0.78,67.08
2020-09-10,81,78.0,,0.78,63.18
2020-09-11,99,78.0,,0.78,77.22
2020-09-12,90,78.0,,0.78,70.2
2020-09-13,92,78.0,,0.78,71.76
2020-09-14,95,78.0,,0.78,74.10000000000001
2020-09-15,100,78.0,,0.78,78.0
2020-09-16,95,78.0,,0.78,74.10000000000001
2020-09-17,97,78.0,,0.78,75.66
2020-09-18,90,78.0,,0.78,70.2
2020-09-19,83,78.0,,0.78,64.74000000000001
2020-09-20,79,78.0,,0.78,61.620000000000005
2020-09-21,89,78.0,,0.78,69.42
2020-09-22,96,78.0,,0.78,74.88
2020-09-23,93,78.0,,0.78,72.54
2020-09-24,85,78.0,,0.78,66.3
2020-09-25,82,78.0,,0.78,63.96
2020-09-26,73,78.0,,0.78,56.940000000000005
2020-09-27,82,78.0,,0.78,63.96
2020-09-28,93,78.0,,0.78,72.54
2020-09-29,96,78.0,,0.78,74.88
2020-09-30,97,78.0,,0.78,75.66
2020-10-01,83,84.0,False,0.84,69.72
2020-10-02,79,84.0,,0.84,66.36
2020-10-03,75,84.0,,0.84,63.0
2020-10-04,74,84.0,,0.84,62.16
2020-10-05,87,84.0,,0.84,73.08
2020-10-06,85,84.0,,0.84,71.39999999999999
2020-10-07,83,84.0,,0.84,69.72
2020-10-08,84,84.0,,0.84,70.56
2020-10-09,72,84.0,,0.84,60.48
2020-10-10,81,84.0,,0.84,68.03999999999999
2020-10-11,81,84.0,,0.84,68.03999999999999
2020-10-12,84,84.0,,0.84,70.56
2020-10-13,85,84.0,,0.84,71.39999999999999
2020-10-14,85,84.0,,0.84,71.39999999999999
2020-10-15,81,84.0,,0.84,68.03999999999999
2020-10-16,83,84.0,,0.84,69.72
2020-10-17,82,84.0,,0.84,68.88
2020-10-18,78,84.0,,0.84,65.52
2020-10-19,80,84.0,,0.84,67.2
2020-10-20,91,84.0,,0.84,76.44
2020-10-21,85,84.0,,0.84,71.39999999999999
2020-10-22,77,84.0,,0.84,64.67999999999999
2020-10-23,100,84.0,,0.84,84.0
2020-10-24,81,84.0,,0.84,68.03999999999999
2020-10-25,80,84.0,,0.84,67.2
2020-10-26,86,84.0,,0.84,72.24
2020-10-27,91,84.0,,0.84,76.44
2020-10-28,89,84.0,,0.84,74.75999999999999
2020-10-29,89,84.0,,0.84,74.75999999999999
2020-10-30,83,84.0,,0.84,69.72
2020-10-31,75,84.0,,0.84,63.0
2020-11-01,76,81.0,False,0.81,61.56
2020-11-02,79,81.0,,0.81,63.99
2020-11-03,75,81.0,,0.81,60.75000000000001
2020-11-04,49,81.0,,0.81,39.690000000000005
2020-11-05,57,81.0,,0.81,46.17
2020-11-06,65,81.0,,0.81,52.650000000000006
2020-11-07,59,81.0,,0.81,47.790000000000006
2020-11-08,68,81.0,,0.81,55.080000000000005
2020-11-09,78,81.0,,0.81,63.18000000000001
2020-11-10,81,81.0,,0.81,65.61
2020-11-11,75,81.0,,0.81,60.75000000000001
2020-11-12,76,81.0,,0.81,61.56
2020-11-13,75,81.0,,0.81,60.75000000000001
2020-11-14,82,81.0,,0.81,66.42
2020-11-15,83,81.0,,0.81,67.23
2020-11-16,85,81.0,,0.81,68.85000000000001
2020-11-17,80,81.0,,0.81,64.80000000000001
2020-11-18,82,81.0,,0.81,66.42
2020-11-19,72,81.0,,0.81,58.32000000000001
2020-11-20,84,81.0,,0.81,68.04
2020-11-21,81,81.0,,0.81,65.61
2020-11-22,80,81.0,,0.81,64.80000000000001
2020-11-23,83,81.0,,0.81,67.23
2020-11-24,81,81.0,,0.81,65.61
2020-11-25,77,81.0,,0.81,62.370000000000005
2020-11-26,71,81.0,,0.81,57.510000000000005
2020-11-27,80,81.0,,0.81,64.80000000000001
2020-11-28,80,81.0,,0.81,64.80000000000001
2020-11-29,88,81.0,,0.81,71.28
2020-11-30,100,81.0,,0.81,81.0
2020-12-01,93,78.0,False,0.78,72.54
2020-12-02,91,78.0,,0.78,70.98
2020-12-03,93,78.0,,0.78,72.54
2020-12-04,95,78.0,,0.78,74.10000000000001
2020-12-05,89,78.0,,0.78,69.42
2020-12-06,87,78.0,,0.78,67.86
2020-12-07,96,78.0,,0.78,74.88
2020-12-08,94,78.0,,0.78,73.32000000000001
2020-12-09,96,78.0,,0.78,74.88
2020-12-10,100,78.0,,0.78,78.0
2020-12-11,95,78.0,,0.78,74.10000000000001
2020-12-12,92,78.0,,0.78,71.76
2020-12-13,95,78.0,,0.78,74.10000000000001
2020-12-14,97,78.0,,0.78,75.66
2020-12-15,93,78.0,,0.78,72.54
2020-12-16,96,78.0,,0.78,74.88
2020-12-17,94,78.0,,0.78,73.32000000000001
2020-12-18,94,78.0,,0.78,73.32000000000001
2020-12-19,91,78.0,,0.78,70.98
2020-12-20,83,78.0,,0.78,64.74000000000001
2020-12-21,81,78.0,,0.78,63.18
2020-12-22,91,78.0,,0.78,70.98
2020-12-23,86,78.0,,0.78,67.08
2020-12-24,84,78.0,,0.78,65.52
2020-12-25,77,78.0,,0.78,60.06
2020-12-26,92,78.0,,0.78,71.76
2020-12-27,96,78.0,,0.78,74.88
2020-12-28,95,78.0,,0.78,74.10000000000001
2020-12-29,97,78.0,,0.78,75.66
2020-12-30,87,78.0,,0.78,67.86
2020-12-31,85,78.0,,0.78,66.3
2021-01-01,89,74.0,False,0.74,65.86
2021-01-02,80,74.0,,0.74,59.2
2021-01-03,87,74.0,,0.74,64.38
2021-01-04,81,74.0,,0.74,59.94
2021-01-05,91,74.0,,0.74,67.34
2021-01-06,85,74.0,,0.74,62.9
2021-01-07,88,74.0,,0.74,65.12
2021-01-08,93,74.0,,0.74,68.82
2021-01-09,81,74.0,,0.74,59.94
2021-01-10,80,74.0,,0.74,59.2
2021-01-11,84,74.0,,0.74,62.16
2021-01-12,80,74.0,,0.74,59.2
2021-01-13,79,74.0,,0.74,58.46
2021-01-14,91,74.0,,0.74,67.34
2021-01-15,98,74.0,,0.74,72.52
2021-01-16,83,74.0,,0.74,61.42
2021-01-17,86,74.0,,0.74,63.64
2021-01-18,93,74.0,,0.74,68.82
2021-01-19,99,74.0,,0.74,73.26
2021-01-20,92,74.0,,0.74,68.08
2021-01-21,92,74.0,,0.74,68.08
2021-01-22,95,74.0,,0.74,70.3
2021-01-23,88,74.0,,0.74,65.12
2021-01-24,88,74.0,,0.74,65.12
2021-01-25,88,74.0,,0.74,65.12
2021-01-26,100,74.0,,0.74,74.0
2021-01-27,92,74.0,,0.74,68.08
2021-01-28,87,74.0,,0.74,64.38
2021-01-29,88,74.0,,0.74,65.12
2021-01-30,81,74.0,,0.74,59.94
2021-01-31,87,74.0,,0.74,64.38
2021-02-01,89,78.0,False,0.78,69.42
2021-02-02,84,78.0,,0.78,65.52
2021-02-03,91,78.0,,0.78,70.98
2021-02-04,91,78.0,,0.78,70.98
2021-02-05,91,78.0,,0.78,70.98
2021-02-06,91,78.0,,0.78,70.98
2021-02-07,94,78.0,,0.78,73.32000000000001
2021-02-08,94,78.0,,0.78,73.32000000000001
2021-02-09,93,78.0,,0.78,72.54
2021-02-10,90,78.0,,0.78,70.2
2021-02-11,89,78.0,,0.78,69.42
2021-02-12,82,78.0,,0.78,63.96
2021-02-13,90,78.0,,0.78,70.2
2021-02-14,78,78.0,,0.78,60.84
2021-02-15,87,78.0,,0.78,67.86
2021-02-16,86,78.0,,0.78,67.08
2021-02-17,87,78.0,,0.78,67.86
2021-02-18,89,78.0,,0.78,69.42
2021-02-19,96,78.0,,0.78,74.88
2021-02-20,95,78.0,,0.78,74.10000000000001
2021-02-21,92,78.0,,0.78,71.76
2021-02-22,91,78.0,,0.78,70.98
2021-02-23,82,78.0,,0.78,63.96
2021-02-24,94,78.0,,0.78,73.32000000000001
2021-02-25,100,78.0,,0.78,78.0
2021-02-26,86,78.0,,0.78,67.08
2021-02-27,83,78.0,,0.78,64.74000000000001
2021-02-28,89,78.0,,0.78,69.42
2021-03-01,92,76.0,False,0.76,69.92
2021-03-02,87,76.0,,0.76,66.12
2021-03-03,86,76.0,,0.76,65.36
2021-03-04,90,76.0,,0.76,68.4
2021-03-05,89,76.0,,0.76,67.64
2021-03-06,83,76.0,,0.76,63.08
2021-03-07,82,76.0,,0.76,62.32
2021-03-08,90,76.0,,0.76,68.4
2021-03-09,100,76.0,,0.76,76.0
2021-03-10,94,76.0,,0.76,71.44
2021-03-11,83,76.0,,0.76,63.08
2021-03-12,94,76.0,,0.76,71.44
2021-03-13,69,76.0,,0.76,52.44
2021-03-14,75,76.0,,0.76,57.0
2021-03-15,73,76.0,,0.76,55.480000000000004
2021-03-16,84,76.0,,0.76,63.84
2021-03-17,91,76.0,,0.76,69.16
2021-03-18,79,76.0,,0.76,60.04
2021-03-19,82,76.0,,0.76,62.32
2021-03-20,87,76.0,,0.76,66.12
2021-03-21,89,76.0,,0.76,67.64
2021-03-22,94,76.0,,0.76,71.44
2021-03-23,94,76.0,,0.76,71.44
2021-03-24,92,76.0,,0.76,69.92
2021-03-25,88,76.0,,0.76,66.88
2021-03-26,90,76.0,,0.76,68.4
2021-03-27,81,76.0,,0.76,61.56
2021-03-28,85,76.0,,0.76,64.6
2021-03-29,86,76.0,,0.76,65.36
2021-03-30,85,76.0,,0.76,64.6
2021-03-31,84,76.0,,0.76,63.84
2021-04-01,86,78.0,False,0.78,67.08
2021-04-02,91,78.0,,0.78,70.98
2021-04-03,81,78.0,,0.78,63.18
2021-04-04,81,78.0,,0.78,63.18
2021-04-05,100,78.0,,0.78,78.0
2021-04-06,86,78.0,,0.78,67.08
2021-04-07,91,78.0,,0.78,70.98
2021-04-08,95,78.0,,0.78,74.10000000000001
2021-04-09,92,78.0,,0.78,71.76
2021-04-10,93,78.0,,0.78,72.54
2021-04-11,81,78.0,,0.78,63.18
2021-04-12,100,78.0,,0.78,78.0
2021-04-13,95,78.0,,0.78,74.10000000000001
2021-04-14,87,78.0,,0.78,67.86
2021-04-15,93,78.0,,0.78,72.54
2021-04-16,99,78.0,,0.78,77.22
2021-04-17,86,78.0,,0.78,67.08
2021-04-18,84,78.0,,0.78,65.52
2021-04-19,92,78.0,,0.78,71.76
2021-04-20,84,78.0,,0.78,65.52
2021-04-21,83,78.0,,0.78,64.74000000000001
2021-04-22,96,78.0,,0.78,74.88
2021-04-23,89,78.0,,0.78,69.42
2021-04-24,88,78.0,,0.78,68.64
2021-04-25,73,78.0,,0.78,56.940000000000005
2021-04-26,83,78.0,,0.78,64.74000000000001
2021-04-27,86,78.0,,0.78,67.08
2021-04-28,82,78.0,,0.78,63.96
2021-04-29,90,78.0,,0.78,70.2
2021-04-30,76,78.0,,0.78,59.28
2021-05-01,58,80.0,False,0.8,46.400000000000006
2021-05-02,58,80.0,,0.8,46.400000000000006
2021-05-03,67,80.0,,0.8,53.6
2021-05-04,70,80.0,,0.8,56.0
2021-05-05,69,80.0,,0.8,55.2
2021-05-06,66,80.0,,0.8,52.800000000000004
2021-05-07,64,80.0,,0.8,51.2
2021-05-08,61,80.0,,0.8,48.800000000000004
2021-05-09,72,80.0,,0.8,57.6
