date,JNUG_unscaled,JNUG_monthly,isPartial,scale,JNUG
2019-08-17,12,23.0,,0.23,2.7600000000000002
2019-08-18,2,23.0,,0.23,0.46
2019-08-19,32,23.0,,0.23,7.36
2019-08-20,69,23.0,,0.23,15.870000000000001
2019-08-21,43,23.0,,0.23,9.89
2019-08-22,31,23.0,,0.23,7.13
2019-08-23,70,23.0,,0.23,16.1
2019-08-24,19,23.0,,0.23,4.37
2019-08-25,12,23.0,,0.23,2.7600000000000002
2019-08-26,58,23.0,,0.23,13.34
2019-08-27,65,23.0,,0.23,14.950000000000001
2019-08-28,34,23.0,,0.23,7.82
2019-08-29,64,23.0,,0.23,14.72
2019-08-30,51,23.0,,0.23,11.73
2019-08-31,11,23.0,,0.23,2.5300000000000002
2019-09-01,13,20.0,False,0.2,2.6
2019-09-02,12,20.0,,0.2,2.4000000000000004
2019-09-03,86,20.0,,0.2,17.2
2019-09-04,71,20.0,,0.2,14.200000000000001
2019-09-05,68,20.0,,0.2,13.600000000000001
2019-09-06,79,20.0,,0.2,15.8
2019-09-07,16,20.0,,0.2,3.2
2019-09-08,9,20.0,,0.2,1.8
2019-09-09,87,20.0,,0.2,17.400000000000002
2019-09-10,87,20.0,,0.2,17.400000000000002
2019-09-11,89,20.0,,0.2,17.8
2019-09-12,100,20.0,,0.2,20.0
2019-09-13,58,20.0,,0.2,11.600000000000001
2019-09-14,19,20.0,,0.2,3.8000000000000003
2019-09-15,18,20.0,,0.2,3.6
2019-09-16,98,20.0,,0.2,19.6
2019-09-17,75,20.0,,0.2,15.0
2019-09-18,94,20.0,,0.2,18.8
2019-09-19,79,20.0,,0.2,15.8
2019-09-20,59,20.0,,0.2,11.8
2019-09-21,19,20.0,,0.2,3.8000000000000003
2019-09-22,3,20.0,,0.2,0.6000000000000001
2019-09-23,77,20.0,,0.2,15.4
2019-09-24,90,20.0,,0.2,18.0
2019-09-25,67,20.0,,0.2,13.4
2019-09-26,70,20.0,,0.2,14.0
2019-09-27,49,20.0,,0.2,9.8
2019-09-28,17,20.0,,0.2,3.4000000000000004
2019-09-29,6,20.0,,0.2,1.2000000000000002
2019-09-30,70,20.0,,0.2,14.0
2019-10-01,100,14.0,False,0.14,14.000000000000002
2019-10-02,89,14.0,,0.14,12.46
2019-10-03,90,14.0,,0.14,12.600000000000001
2019-10-04,74,14.0,,0.14,10.360000000000001
2019-10-05,19,14.0,,0.14,2.66
2019-10-06,0,14.0,,0.14,0.0
2019-10-07,47,14.0,,0.14,6.580000000000001
2019-10-08,60,14.0,,0.14,8.4
2019-10-09,64,14.0,,0.14,8.96
2019-10-10,64,14.0,,0.14,8.96
2019-10-11,68,14.0,,0.14,9.520000000000001
2019-10-12,12,14.0,,0.14,1.6800000000000002
2019-10-13,4,14.0,,0.14,0.56
2019-10-14,80,14.0,,0.14,11.200000000000001
2019-10-15,59,14.0,,0.14,8.260000000000002
2019-10-16,72,14.0,,0.14,10.080000000000002
2019-10-17,64,14.0,,0.14,8.96
2019-10-18,45,14.0,,0.14,6.300000000000001
2019-10-19,4,14.0,,0.14,0.56
2019-10-20,4,14.0,,0.14,0.56
2019-10-21,37,14.0,,0.14,5.180000000000001
2019-10-22,66,14.0,,0.14,9.24
2019-10-23,40,14.0,,0.14,5.6000000000000005
2019-10-24,69,14.0,,0.14,9.66
2019-10-25,48,14.0,,0.14,6.720000000000001
2019-10-26,8,14.0,,0.14,1.12
2019-10-27,0,14.0,,0.14,0.0
2019-10-28,46,14.0,,0.14,6.44
2019-10-29,43,14.0,,0.14,6.0200000000000005
2019-10-30,87,14.0,,0.14,12.180000000000001
2019-10-31,54,14.0,,0.14,7.5600000000000005
2019-11-01,90,13.0,False,0.13,11.700000000000001
2019-11-02,9,13.0,,0.13,1.17
2019-11-03,9,13.0,,0.13,1.17
2019-11-04,23,13.0,,0.13,2.99
2019-11-05,70,13.0,,0.13,9.1
2019-11-06,88,13.0,,0.13,11.440000000000001
2019-11-07,85,13.0,,0.13,11.05
2019-11-08,82,13.0,,0.13,10.66
2019-11-09,18,13.0,,0.13,2.34
2019-11-10,18,13.0,,0.13,2.34
2019-11-11,100,13.0,,0.13,13.0
2019-11-12,97,13.0,,0.13,12.610000000000001
2019-11-13,94,13.0,,0.13,12.22
2019-11-14,90,13.0,,0.13,11.700000000000001
2019-11-15,64,13.0,,0.13,8.32
2019-11-16,13,13.0,,0.13,1.69
2019-11-17,18,13.0,,0.13,2.34
2019-11-18,75,13.0,,0.13,9.75
2019-11-19,80,13.0,,0.13,10.4
2019-11-20,93,13.0,,0.13,12.09
2019-11-21,54,13.0,,0.13,7.0200000000000005
2019-11-22,59,13.0,,0.13,7.67
2019-11-23,13,13.0,,0.13,1.69
2019-11-24,0,13.0,,0.13,0.0
2019-11-25,85,13.0,,0.13,11.05
2019-11-26,76,13.0,,0.13,9.88
2019-11-27,74,13.0,,0.13,9.620000000000001
2019-11-28,18,13.0,,0.13,2.34
2019-11-29,55,13.0,,0.13,7.15
2019-11-30,4,13.0,,0.13,0.52
2019-12-01,8,13.0,False,0.13,1.04
2019-12-02,33,13.0,,0.13,4.29
2019-12-03,40,13.0,,0.13,5.2
2019-12-04,39,13.0,,0.13,5.07
2019-12-05,35,13.0,,0.13,4.55
2019-12-06,42,13.0,,0.13,5.46
2019-12-07,11,13.0,,0.13,1.4300000000000002
2019-12-08,11,13.0,,0.13,1.4300000000000002
2019-12-09,25,13.0,,0.13,3.25
2019-12-10,35,13.0,,0.13,4.55
2019-12-11,45,13.0,,0.13,5.8500000000000005
2019-12-12,28,13.0,,0.13,3.64
2019-12-13,39,13.0,,0.13,5.07
2019-12-14,11,13.0,,0.13,1.4300000000000002
2019-12-15,0,13.0,,0.13,0.0
2019-12-16,41,13.0,,0.13,5.33
2019-12-17,40,13.0,,0.13,5.2
2019-12-18,35,13.0,,0.13,4.55
2019-12-19,52,13.0,,0.13,6.76
2019-12-20,30,13.0,,0.13,3.9000000000000004
2019-12-21,17,13.0,,0.13,2.21
2019-12-22,9,13.0,,0.13,1.17
2019-12-23,41,13.0,,0.13,5.33
2019-12-24,55,13.0,,0.13,7.15
2019-12-25,3,13.0,,0.13,0.39
2019-12-26,95,13.0,,0.13,12.35
2019-12-27,66,13.0,,0.13,8.58
2019-12-28,16,13.0,,0.13,2.08
2019-12-29,5,13.0,,0.13,0.65
2019-12-30,50,13.0,,0.13,6.5
2019-12-31,100,13.0,,0.13,13.0
2020-01-01,5,16.0,False,0.16,0.8
2020-01-02,47,16.0,,0.16,7.5200000000000005
2020-01-03,63,16.0,,0.16,10.08
2020-01-04,21,16.0,,0.16,3.36
2020-01-05,2,16.0,,0.16,0.32
2020-01-06,64,16.0,,0.16,10.24
2020-01-07,58,16.0,,0.16,9.28
2020-01-08,100,16.0,,0.16,16.0
2020-01-09,51,16.0,,0.16,8.16
2020-01-10,53,16.0,,0.16,8.48
2020-01-11,9,16.0,,0.16,1.44
2020-01-12,11,16.0,,0.16,1.76
2020-01-13,37,16.0,,0.16,5.92
2020-01-14,35,16.0,,0.16,5.6000000000000005
2020-01-15,53,16.0,,0.16,8.48
2020-01-16,48,16.0,,0.16,7.68
2020-01-17,37,16.0,,0.16,5.92
2020-01-18,5,16.0,,0.16,0.8
2020-01-19,7,16.0,,0.16,1.12
2020-01-20,15,16.0,,0.16,2.4
2020-01-21,40,16.0,,0.16,6.4
2020-01-22,32,16.0,,0.16,5.12
2020-01-23,57,16.0,,0.16,9.120000000000001
2020-01-24,36,16.0,,0.16,5.76
2020-01-25,7,16.0,,0.16,1.12
2020-01-26,11,16.0,,0.16,1.76
2020-01-27,46,16.0,,0.16,7.36
2020-01-28,46,16.0,,0.16,7.36
2020-01-29,26,16.0,,0.16,4.16
2020-01-30,36,16.0,,0.16,5.76
2020-01-31,43,16.0,,0.16,6.88
2020-02-01,5,18.0,False,0.18,0.8999999999999999
2020-02-02,0,18.0,,0.18,0.0
2020-02-03,31,18.0,,0.18,5.58
2020-02-04,41,18.0,,0.18,7.38
2020-02-05,45,18.0,,0.18,8.1
2020-02-06,57,18.0,,0.18,10.26
2020-02-07,66,18.0,,0.18,11.879999999999999
2020-02-08,10,18.0,,0.18,1.7999999999999998
2020-02-09,0,18.0,,0.18,0.0
2020-02-10,47,18.0,,0.18,8.459999999999999
2020-02-11,25,18.0,,0.18,4.5
2020-02-12,35,18.0,,0.18,6.3
2020-02-13,27,18.0,,0.18,4.859999999999999
2020-02-14,22,18.0,,0.18,3.96
2020-02-15,15,18.0,,0.18,2.6999999999999997
2020-02-16,7,18.0,,0.18,1.26
2020-02-17,9,18.0,,0.18,1.6199999999999999
2020-02-18,68,18.0,,0.18,12.24
2020-02-19,57,18.0,,0.18,10.26
2020-02-20,46,18.0,,0.18,8.28
2020-02-21,74,18.0,,0.18,13.32
2020-02-22,19,18.0,,0.18,3.42
2020-02-23,21,18.0,,0.18,3.78
2020-02-24,100,18.0,,0.18,18.0
2020-02-25,68,18.0,,0.18,12.24
2020-02-26,80,18.0,,0.18,14.399999999999999
2020-02-27,92,18.0,,0.18,16.56
2020-02-28,91,18.0,,0.18,16.38
2020-02-29,26,18.0,,0.18,4.68
2020-03-01,3,100.0,False,1.0,3.0
2020-03-02,19,100.0,,1.0,19.0
2020-03-03,20,100.0,,1.0,20.0
2020-03-04,13,100.0,,1.0,13.0
2020-03-05,13,100.0,,1.0,13.0
2020-03-06,12,100.0,,1.0,12.0
2020-03-07,4,100.0,,1.0,4.0
2020-03-08,2,100.0,,1.0,2.0
2020-03-09,14,100.0,,1.0,14.0
2020-03-10,12,100.0,,1.0,12.0
2020-03-11,15,100.0,,1.0,15.0
2020-03-12,26,100.0,,1.0,26.0
2020-03-13,52,100.0,,1.0,52.0
2020-03-14,21,100.0,,1.0,21.0
2020-03-15,12,100.0,,1.0,12.0
2020-03-16,55,100.0,,1.0,55.0
2020-03-17,77,100.0,,1.0,77.0
2020-03-18,76,100.0,,1.0,76.0
2020-03-19,100,100.0,,1.0,100.0
2020-03-20,88,100.0,,1.0,88.0
2020-03-21,30,100.0,,1.0,30.0
2020-03-22,25,100.0,,1.0,25.0
2020-03-23,86,100.0,,1.0,86.0
2020-03-24,100,100.0,,1.0,100.0
2020-03-25,99,100.0,,1.0,99.0
2020-03-26,83,100.0,,1.0,83.0
2020-03-27,79,100.0,,1.0,79.0
2020-03-28,21,100.0,,1.0,21.0
2020-03-29,16,100.0,,1.0,16.0
2020-03-30,68,100.0,,1.0,68.0
2020-03-31,60,100.0,,1.0,60.0
2020-04-01,51,85.0,False,0.85,43.35
2020-04-02,47,85.0,,0.85,39.949999999999996
2020-04-03,33,85.0,,0.85,28.05
2020-04-04,11,85.0,,0.85,9.35
2020-04-05,8,85.0,,0.85,6.8
2020-04-06,42,85.0,,0.85,35.699999999999996
2020-04-07,38,85.0,,0.85,32.3
2020-04-08,34,85.0,,0.85,28.9
2020-04-09,42,85.0,,0.85,35.699999999999996
2020-04-10,16,85.0,,0.85,13.6
2020-04-11,10,85.0,,0.85,8.5
2020-04-12,8,85.0,,0.85,6.8
2020-04-13,49,85.0,,0.85,41.65
2020-04-14,52,85.0,,0.85,44.199999999999996
2020-04-15,42,85.0,,0.85,35.699999999999996
2020-04-16,36,85.0,,0.85,30.599999999999998
2020-04-17,39,85.0,,0.85,33.15
2020-04-18,10,85.0,,0.85,8.5
2020-04-19,8,85.0,,0.85,6.8
2020-04-20,34,85.0,,0.85,28.9
2020-04-21,34,85.0,,0.85,28.9
2020-04-22,43,85.0,,0.85,36.55
2020-04-23,100,85.0,,0.85,85.0
2020-04-24,30,85.0,,0.85,25.5
2020-04-25,5,85.0,,0.85,4.25
2020-04-26,4,85.0,,0.85,3.4
2020-04-27,26,85.0,,0.85,22.099999999999998
2020-04-28,16,85.0,,0.85,13.6
2020-04-29,22,85.0,,0.85,18.7
2020-04-30,16,85.0,,0.85,13.6
2020-05-01,94,29.0,False,0.29,27.259999999999998
2020-05-02,25,29.0,,0.29,7.249999999999999
2020-05-03,17,29.0,,0.29,4.93
2020-05-04,85,29.0,,0.29,24.65
2020-05-05,83,29.0,,0.29,24.069999999999997
2020-05-06,78,29.0,,0.29,22.619999999999997
2020-05-07,63,29.0,,0.29,18.27
2020-05-08,68,29.0,,0.29,19.72
2020-05-09,14,29.0,,0.29,4.06
2020-05-10,10,29.0,,0.29,2.9
2020-05-11,67,29.0,,0.29,19.43
2020-05-12,70,29.0,,0.29,20.299999999999997
2020-05-13,56,29.0,,0.29,16.24
2020-05-14,52,29.0,,0.29,15.079999999999998
2020-05-15,79,29.0,,0.29,22.91
2020-05-16,25,29.0,,0.29,7.249999999999999
2020-05-17,26,29.0,,0.29,7.539999999999999
2020-05-18,100,29.0,,0.29,28.999999999999996
2020-05-19,96,29.0,,0.29,27.839999999999996
2020-05-20,73,29.0,,0.29,21.169999999999998
2020-05-21,62,29.0,,0.29,17.98
2020-05-22,46,29.0,,0.29,13.34
2020-05-23,14,29.0,,0.29,4.06
2020-05-24,23,29.0,,0.29,6.67
2020-05-25,10,29.0,,0.29,2.9
2020-05-26,38,29.0,,0.29,11.02
2020-05-27,46,29.0,,0.29,13.34
2020-05-28,49,29.0,,0.29,14.209999999999999
2020-05-29,36,29.0,,0.29,10.44
2020-05-30,8,29.0,,0.29,2.32
2020-05-31,11,29.0,,0.29,3.19
2020-06-01,89,27.0,False,0.27,24.03
2020-06-02,98,27.0,,0.27,26.46
2020-06-03,72,27.0,,0.27,19.44
2020-06-04,58,27.0,,0.27,15.66
2020-06-05,100,27.0,,0.27,27.0
2020-06-06,23,27.0,,0.27,6.210000000000001
2020-06-07,26,27.0,,0.27,7.0200000000000005
2020-06-08,72,27.0,,0.27,19.44
2020-06-09,77,27.0,,0.27,20.790000000000003
2020-06-10,70,27.0,,0.27,18.900000000000002
2020-06-11,93,27.0,,0.27,25.110000000000003
2020-06-12,78,27.0,,0.27,21.060000000000002
2020-06-13,27,27.0,,0.27,7.290000000000001
2020-06-14,11,27.0,,0.27,2.97
2020-06-15,67,27.0,,0.27,18.09
2020-06-16,69,27.0,,0.27,18.630000000000003
2020-06-17,72,27.0,,0.27,19.44
2020-06-18,68,27.0,,0.27,18.36
2020-06-19,81,27.0,,0.27,21.87
2020-06-20,24,27.0,,0.27,6.48
2020-06-21,16,27.0,,0.27,4.32
2020-06-22,84,27.0,,0.27,22.68
2020-06-23,80,27.0,,0.27,21.6
2020-06-24,79,27.0,,0.27,21.330000000000002
2020-06-25,58,27.0,,0.27,15.66
2020-06-26,65,27.0,,0.27,17.55
2020-06-27,9,27.0,,0.27,2.43
2020-06-28,7,27.0,,0.27,1.8900000000000001
2020-06-29,51,27.0,,0.27,13.770000000000001
2020-06-30,60,27.0,,0.27,16.200000000000003
2020-07-01,43,27.0,False,0.27,11.610000000000001
2020-07-02,35,27.0,,0.27,9.450000000000001
2020-07-03,16,27.0,,0.27,4.32
2020-07-04,2,27.0,,0.27,0.54
2020-07-05,0,27.0,,0.27,0.0
2020-07-06,48,27.0,,0.27,12.96
2020-07-07,51,27.0,,0.27,13.770000000000001
2020-07-08,65,27.0,,0.27,17.55
2020-07-09,55,27.0,,0.27,14.850000000000001
2020-07-10,46,27.0,,0.27,12.420000000000002
2020-07-11,3,27.0,,0.27,0.81
2020-07-12,7,27.0,,0.27,1.8900000000000001
2020-07-13,32,27.0,,0.27,8.64
2020-07-14,37,27.0,,0.27,9.99
2020-07-15,49,27.0,,0.27,13.23
2020-07-16,49,27.0,,0.27,13.23
2020-07-17,43,27.0,,0.27,11.610000000000001
2020-07-18,21,27.0,,0.27,5.67
2020-07-19,5,27.0,,0.27,1.35
2020-07-20,65,27.0,,0.27,17.55
2020-07-21,63,27.0,,0.27,17.01
2020-07-22,82,27.0,,0.27,22.14
2020-07-23,62,27.0,,0.27,16.740000000000002
2020-07-24,55,27.0,,0.27,14.850000000000001
2020-07-25,17,27.0,,0.27,4.59
2020-07-26,14,27.0,,0.27,3.7800000000000002
2020-07-27,95,27.0,,0.27,25.650000000000002
2020-07-28,100,27.0,,0.27,27.0
2020-07-29,62,27.0,,0.27,16.740000000000002
2020-07-30,45,27.0,,0.27,12.15
2020-07-31,81,27.0,,0.27,21.87
2020-08-01,35,24.0,False,0.24,8.4
2020-08-02,12,24.0,,0.24,2.88
2020-08-03,60,24.0,,0.24,14.399999999999999
2020-08-04,93,24.0,,0.24,22.32
2020-08-05,99,24.0,,0.24,23.759999999999998
2020-08-06,87,24.0,,0.24,20.88
2020-08-07,67,24.0,,0.24,16.08
2020-08-08,21,24.0,,0.24,5.04
2020-08-09,26,24.0,,0.24,6.24
2020-08-10,68,24.0,,0.24,16.32
2020-08-11,100,24.0,,0.24,24.0
2020-08-12,100,24.0,,0.24,24.0
2020-08-13,85,24.0,,0.24,20.4
2020-08-14,71,24.0,,0.24,17.04
2020-08-15,16,24.0,,0.24,3.84
2020-08-16,21,24.0,,0.24,5.04
2020-08-17,73,24.0,,0.24,17.52
2020-08-18,92,24.0,,0.24,22.08
2020-08-19,63,24.0,,0.24,15.12
2020-08-20,80,24.0,,0.24,19.2
2020-08-21,63,24.0,,0.24,15.12
2020-08-22,12,24.0,,0.24,2.88
2020-08-23,5,24.0,,0.24,1.2
2020-08-24,75,24.0,,0.24,18.0
2020-08-25,52,24.0,,0.24,12.48
2020-08-26,58,24.0,,0.24,13.92
2020-08-27,59,24.0,,0.24,14.16
2020-08-28,66,24.0,,0.24,15.84
2020-08-29,7,24.0,,0.24,1.68
2020-08-30,9,24.0,,0.24,2.16
2020-08-31,50,24.0,,0.24,12.0
2020-09-01,55,13.0,False,0.13,7.15
2020-09-02,77,13.0,,0.13,10.01
2020-09-03,49,13.0,,0.13,6.37
2020-09-04,63,13.0,,0.13,8.19
2020-09-05,24,13.0,,0.13,3.12
2020-09-06,10,13.0,,0.13,1.3
2020-09-07,7,13.0,,0.13,0.91
2020-09-08,69,13.0,,0.13,8.97
2020-09-09,66,13.0,,0.13,8.58
2020-09-10,48,13.0,,0.13,6.24
2020-09-11,44,13.0,,0.13,5.720000000000001
2020-09-12,17,13.0,,0.13,2.21
2020-09-13,7,13.0,,0.13,0.91
2020-09-14,58,13.0,,0.13,7.54
2020-09-15,49,13.0,,0.13,6.37
2020-09-16,47,13.0,,0.13,6.11
2020-09-17,45,13.0,,0.13,5.8500000000000005
2020-09-18,42,13.0,,0.13,5.46
2020-09-19,3,13.0,,0.13,0.39
2020-09-20,0,13.0,,0.13,0.0
2020-09-21,57,13.0,,0.13,7.41
2020-09-22,62,13.0,,0.13,8.06
2020-09-23,100,13.0,,0.13,13.0
2020-09-24,84,13.0,,0.13,10.92
2020-09-25,55,13.0,,0.13,7.15
2020-09-26,14,13.0,,0.13,1.82
2020-09-27,7,13.0,,0.13,0.91
2020-09-28,42,13.0,,0.13,5.46
2020-09-29,41,13.0,,0.13,5.33
2020-09-30,42,13.0,,0.13,5.46
2020-10-01,46,13.0,False,0.13,5.98
2020-10-02,57,13.0,,0.13,7.41
2020-10-03,8,13.0,,0.13,1.04
2020-10-04,4,13.0,,0.13,0.52
2020-10-05,53,13.0,,0.13,6.890000000000001
2020-10-06,82,13.0,,0.13,10.66
2020-10-07,57,13.0,,0.13,7.41
2020-10-08,72,13.0,,0.13,9.36
2020-10-09,42,13.0,,0.13,5.46
2020-10-10,25,13.0,,0.13,3.25
2020-10-11,4,13.0,,0.13,0.52
2020-10-12,67,13.0,,0.13,8.71
2020-10-13,37,13.0,,0.13,4.8100000000000005
2020-10-14,76,13.0,,0.13,9.88
2020-10-15,74,13.0,,0.13,9.620000000000001
2020-10-16,50,13.0,,0.13,6.5
2020-10-17,21,13.0,,0.13,2.73
2020-10-18,8,13.0,,0.13,1.04
2020-10-19,45,13.0,,0.13,5.8500000000000005
2020-10-20,53,13.0,,0.13,6.890000000000001
2020-10-21,46,13.0,,0.13,5.98
2020-10-22,61,13.0,,0.13,7.930000000000001
2020-10-23,51,13.0,,0.13,6.63
2020-10-24,9,13.0,,0.13,1.17
2020-10-25,17,13.0,,0.13,2.21
2020-10-26,55,13.0,,0.13,7.15
2020-10-27,46,13.0,,0.13,5.98
2020-10-28,63,13.0,,0.13,8.19
2020-10-29,100,13.0,,0.13,13.0
2020-10-30,85,13.0,,0.13,11.05
2020-10-31,13,13.0,,0.13,1.69
2020-11-01,3,14.0,False,0.14,0.42000000000000004
2020-11-02,33,14.0,,0.14,4.62
2020-11-03,43,14.0,,0.14,6.0200000000000005
2020-11-04,35,14.0,,0.14,4.9
2020-11-05,34,14.0,,0.14,4.760000000000001
2020-11-06,39,14.0,,0.14,5.460000000000001
2020-11-07,8,14.0,,0.14,1.12
2020-11-08,3,14.0,,0.14,0.42000000000000004
2020-11-09,83,14.0,,0.14,11.620000000000001
2020-11-10,69,14.0,,0.14,9.66
2020-11-11,60,14.0,,0.14,8.4
2020-11-12,61,14.0,,0.14,8.540000000000001
2020-11-13,67,14.0,,0.14,9.38
2020-11-14,13,14.0,,0.14,1.8200000000000003
2020-11-15,7,14.0,,0.14,0.9800000000000001
2020-11-16,41,14.0,,0.14,5.74
2020-11-17,49,14.0,,0.14,6.86
2020-11-18,66,14.0,,0.14,9.24
2020-11-19,96,14.0,,0.14,13.440000000000001
2020-11-20,48,14.0,,0.14,6.720000000000001
2020-11-21,7,14.0,,0.14,0.9800000000000001
2020-11-22,3,14.0,,0.14,0.42000000000000004
2020-11-23,48,14.0,,0.14,6.720000000000001
2020-11-24,100,14.0,,0.14,14.000000000000002
2020-11-25,67,14.0,,0.14,9.38
2020-11-26,13,14.0,,0.14,1.8200000000000003
2020-11-27,50,14.0,,0.14,7.000000000000001
2020-11-28,3,14.0,,0.14,0.42000000000000004
2020-11-29,3,14.0,,0.14,0.42000000000000004
2020-11-30,64,14.0,,0.14,8.96
2020-12-01,77,12.0,False,0.12,9.24
2020-12-02,98,12.0,,0.12,11.76
2020-12-03,70,12.0,,0.12,8.4
2020-12-04,88,12.0,,0.12,10.559999999999999
2020-12-05,5,12.0,,0.12,0.6
2020-12-06,9,12.0,,0.12,1.08
2020-12-07,58,12.0,,0.12,6.96
2020-12-08,86,12.0,,0.12,10.32
2020-12-09,63,12.0,,0.12,7.56
2020-12-10,70,12.0,,0.12,8.4
2020-12-11,68,12.0,,0.12,8.16
2020-12-12,14,12.0,,0.12,1.68
2020-12-13,9,12.0,,0.12,1.08
2020-12-14,70,12.0,,0.12,8.4
2020-12-15,75,12.0,,0.12,9.0
2020-12-16,72,12.0,,0.12,8.64
2020-12-17,100,12.0,,0.12,12.0
2020-12-18,75,12.0,,0.12,9.0
2020-12-19,5,12.0,,0.12,0.6
2020-12-20,29,12.0,,0.12,3.48
2020-12-21,78,12.0,,0.12,9.36
2020-12-22,62,12.0,,0.12,7.4399999999999995
2020-12-23,63,12.0,,0.12,7.56
2020-12-24,33,12.0,,0.12,3.96
2020-12-25,0,12.0,,0.12,0.0
2020-12-26,10,12.0,,0.12,1.2
2020-12-27,18,12.0,,0.12,2.16
2020-12-28,52,12.0,,0.12,6.24
2020-12-29,74,12.0,,0.12,8.879999999999999
2020-12-30,43,12.0,,0.12,5.16
2020-12-31,87,12.0,,0.12,10.44
2021-01-01,12,11.0,False,0.11,1.32
2021-01-02,12,11.0,,0.11,1.32
2021-01-03,16,11.0,,0.11,1.76
2021-01-04,66,11.0,,0.11,7.26
2021-01-05,53,11.0,,0.11,5.83
2021-01-06,69,11.0,,0.11,7.59
2021-01-07,56,11.0,,0.11,6.16
2021-01-08,78,11.0,,0.11,8.58
2021-01-09,12,11.0,,0.11,1.32
2021-01-10,8,11.0,,0.11,0.88
2021-01-11,49,11.0,,0.11,5.39
2021-01-12,49,11.0,,0.11,5.39
2021-01-13,58,11.0,,0.11,6.38
2021-01-14,51,11.0,,0.11,5.61
2021-01-15,100,11.0,,0.11,11.0
2021-01-16,23,11.0,,0.11,2.53
2021-01-17,12,11.0,,0.11,1.32
2021-01-18,11,11.0,,0.11,1.21
2021-01-19,68,11.0,,0.11,7.48
2021-01-20,56,11.0,,0.11,6.16
2021-01-21,53,11.0,,0.11,5.83
2021-01-22,47,11.0,,0.11,5.17
2021-01-23,16,11.0,,0.11,1.76
2021-01-24,16,11.0,,0.11,1.76
2021-01-25,74,11.0,,0.11,8.14
2021-01-26,43,11.0,,0.11,4.73
2021-01-27,63,11.0,,0.11,6.93
2021-01-28,57,11.0,,0.11,6.2700000000000005
2021-01-29,61,11.0,,0.11,6.71
2021-01-30,12,11.0,,0.11,1.32
2021-01-31,12,11.0,,0.11,1.32
2021-02-01,59,12.0,False,0.12,7.08
2021-02-02,74,12.0,,0.12,8.879999999999999
2021-02-03,80,12.0,,0.12,9.6
2021-02-04,56,12.0,,0.12,6.72
2021-02-05,61,12.0,,0.12,7.319999999999999
2021-02-06,13,12.0,,0.12,1.56
2021-02-07,13,12.0,,0.12,1.56
2021-02-08,47,12.0,,0.12,5.64
2021-02-09,65,12.0,,0.12,7.8
2021-02-10,100,12.0,,0.12,12.0
2021-02-11,84,12.0,,0.12,10.08
2021-02-12,73,12.0,,0.12,8.76
2021-02-13,18,12.0,,0.12,2.16
2021-02-14,4,12.0,,0.12,0.48
2021-02-15,21,12.0,,0.12,2.52
2021-02-16,53,12.0,,0.12,6.359999999999999
2021-02-17,69,12.0,,0.12,8.28
2021-02-18,73,12.0,,0.12,8.76
2021-02-19,73,12.0,,0.12,8.76
2021-02-20,0,12.0,,0.12,0.0
2021-02-21,14,12.0,,0.12,1.68
2021-02-22,62,12.0,,0.12,7.4399999999999995
2021-02-23,94,12.0,,0.12,11.28
2021-02-24,52,12.0,,0.12,6.24
2021-02-25,44,12.0,,0.12,5.279999999999999
2021-02-26,45,12.0,,0.12,5.3999999999999995
2021-02-27,23,12.0,,0.12,2.76
2021-02-28,18,12.0,,0.12,2.16
2021-03-01,92,9.0,False,0.09,8.28
2021-03-02,69,9.0,,0.09,6.21
2021-03-03,85,9.0,,0.09,7.6499999999999995
2021-03-04,87,9.0,,0.09,7.83
2021-03-05,100,9.0,,0.09,9.0
2021-03-06,52,9.0,,0.09,4.68
2021-03-07,0,9.0,,0.09,0.0
2021-03-08,52,9.0,,0.09,4.68
2021-03-09,63,9.0,,0.09,5.67
2021-03-10,89,9.0,,0.09,8.01
2021-03-11,58,9.0,,0.09,5.22
2021-03-12,71,9.0,,0.09,6.39
2021-03-13,19,9.0,,0.09,1.71
2021-03-14,18,9.0,,0.09,1.6199999999999999
2021-03-15,85,9.0,,0.09,7.6499999999999995
2021-03-16,63,9.0,,0.09,5.67
2021-03-17,56,9.0,,0.09,5.04
2021-03-18,50,9.0,,0.09,4.5
2021-03-19,34,9.0,,0.09,3.06
2021-03-20,0,9.0,,0.09,0.0
2021-03-21,0,9.0,,0.09,0.0
2021-03-22,74,9.0,,0.09,6.66
2021-03-23,46,9.0,,0.09,4.14
2021-03-24,83,9.0,,0.09,7.47
2021-03-25,51,9.0,,0.09,4.59
2021-03-26,59,9.0,,0.09,5.31
2021-03-27,13,9.0,,0.09,1.17
2021-03-28,13,9.0,,0.09,1.17
2021-03-29,64,9.0,,0.09,5.76
2021-03-30,53,9.0,,0.09,4.77
2021-03-31,95,9.0,,0.09,8.549999999999999
2021-04-01,41,7.0,False,0.07,2.87
2021-04-02,33,7.0,,0.07,2.31
2021-04-03,10,7.0,,0.07,0.7000000000000001
2021-04-04,0,7.0,,0.07,0.0
2021-04-05,47,7.0,,0.07,3.2900000000000005
2021-04-06,53,7.0,,0.07,3.7100000000000004
2021-04-07,18,7.0,,0.07,1.2600000000000002
2021-04-08,40,7.0,,0.07,2.8000000000000003
2021-04-09,53,7.0,,0.07,3.7100000000000004
2021-04-10,5,7.0,,0.07,0.35000000000000003
2021-04-11,5,7.0,,0.07,0.35000000000000003
