date,CBOE_unscaled,CBOE_monthly,isPartial,scale,CBOE
2019-08-17,17,16.0,,0.16,2.72
2019-08-18,6,16.0,,0.16,0.96
2019-08-19,72,16.0,,0.16,11.52
2019-08-20,97,16.0,,0.16,15.52
2019-08-21,48,16.0,,0.16,7.68
2019-08-22,68,16.0,,0.16,10.88
2019-08-23,54,16.0,,0.16,8.64
2019-08-24,11,16.0,,0.16,1.76
2019-08-25,11,16.0,,0.16,1.76
2019-08-26,33,16.0,,0.16,5.28
2019-08-27,66,16.0,,0.16,10.56
2019-08-28,81,16.0,,0.16,12.96
2019-08-29,38,16.0,,0.16,6.08
2019-08-30,42,16.0,,0.16,6.72
2019-08-31,22,16.0,,0.16,3.52
2019-09-01,7,13.0,False,0.13,0.91
2019-09-02,6,13.0,,0.13,0.78
2019-09-03,50,13.0,,0.13,6.5
2019-09-04,61,13.0,,0.13,7.930000000000001
2019-09-05,67,13.0,,0.13,8.71
2019-09-06,56,13.0,,0.13,7.28
2019-09-07,47,13.0,,0.13,6.11
2019-09-08,6,13.0,,0.13,0.78
2019-09-09,83,13.0,,0.13,10.790000000000001
2019-09-10,100,13.0,,0.13,13.0
2019-09-11,72,13.0,,0.13,9.36
2019-09-12,61,13.0,,0.13,7.930000000000001
2019-09-13,39,13.0,,0.13,5.07
2019-09-14,0,13.0,,0.13,0.0
2019-09-15,6,13.0,,0.13,0.78
2019-09-16,71,13.0,,0.13,9.23
2019-09-17,88,13.0,,0.13,11.440000000000001
2019-09-18,99,13.0,,0.13,12.870000000000001
2019-09-19,78,13.0,,0.13,10.14
2019-09-20,91,13.0,,0.13,11.83
2019-09-21,20,13.0,,0.13,2.6
2019-09-22,26,13.0,,0.13,3.38
2019-09-23,60,13.0,,0.13,7.800000000000001
2019-09-24,95,13.0,,0.13,12.35
2019-09-25,56,13.0,,0.13,7.28
2019-09-26,57,13.0,,0.13,7.41
2019-09-27,64,13.0,,0.13,8.32
2019-09-28,21,13.0,,0.13,2.73
2019-09-29,13,13.0,,0.13,1.69
2019-09-30,51,13.0,,0.13,6.63
2019-10-01,76,15.0,False,0.15,11.4
2019-10-02,75,15.0,,0.15,11.25
2019-10-03,47,15.0,,0.15,7.05
2019-10-04,39,15.0,,0.15,5.85
2019-10-05,6,15.0,,0.15,0.8999999999999999
2019-10-06,11,15.0,,0.15,1.65
2019-10-07,100,15.0,,0.15,15.0
2019-10-08,82,15.0,,0.15,12.299999999999999
2019-10-09,73,15.0,,0.15,10.95
2019-10-10,63,15.0,,0.15,9.45
2019-10-11,54,15.0,,0.15,8.1
2019-10-12,12,15.0,,0.15,1.7999999999999998
2019-10-13,28,15.0,,0.15,4.2
2019-10-14,58,15.0,,0.15,8.7
2019-10-15,52,15.0,,0.15,7.8
2019-10-16,72,15.0,,0.15,10.799999999999999
2019-10-17,48,15.0,,0.15,7.199999999999999
2019-10-18,78,15.0,,0.15,11.7
2019-10-19,6,15.0,,0.15,0.8999999999999999
2019-10-20,17,15.0,,0.15,2.55
2019-10-21,74,15.0,,0.15,11.1
2019-10-22,59,15.0,,0.15,8.85
2019-10-23,71,15.0,,0.15,10.65
2019-10-24,66,15.0,,0.15,9.9
2019-10-25,54,15.0,,0.15,8.1
2019-10-26,17,15.0,,0.15,2.55
2019-10-27,16,15.0,,0.15,2.4
2019-10-28,51,15.0,,0.15,7.6499999999999995
2019-10-29,42,15.0,,0.15,6.3
2019-10-30,66,15.0,,0.15,9.9
2019-10-31,77,15.0,,0.15,11.549999999999999
2019-11-01,73,15.0,False,0.15,10.95
2019-11-02,19,15.0,,0.15,2.85
2019-11-03,6,15.0,,0.15,0.8999999999999999
2019-11-04,79,15.0,,0.15,11.85
2019-11-05,48,15.0,,0.15,7.199999999999999
2019-11-06,63,15.0,,0.15,9.45
2019-11-07,74,15.0,,0.15,11.1
2019-11-08,80,15.0,,0.15,12.0
2019-11-09,18,15.0,,0.15,2.6999999999999997
2019-11-10,37,15.0,,0.15,5.55
2019-11-11,100,15.0,,0.15,15.0
2019-11-12,36,15.0,,0.15,5.3999999999999995
2019-11-13,93,15.0,,0.15,13.95
2019-11-14,51,15.0,,0.15,7.6499999999999995
2019-11-15,67,15.0,,0.15,10.049999999999999
2019-11-16,6,15.0,,0.15,0.8999999999999999
2019-11-17,31,15.0,,0.15,4.6499999999999995
2019-11-18,62,15.0,,0.15,9.299999999999999
2019-11-19,68,15.0,,0.15,10.2
2019-11-20,74,15.0,,0.15,11.1
2019-11-21,69,15.0,,0.15,10.35
2019-11-22,59,15.0,,0.15,8.85
2019-11-23,48,15.0,,0.15,7.199999999999999
2019-11-24,24,15.0,,0.15,3.5999999999999996
2019-11-25,95,15.0,,0.15,14.25
2019-11-26,55,15.0,,0.15,8.25
2019-11-27,73,15.0,,0.15,10.95
2019-11-28,18,15.0,,0.15,2.6999999999999997
2019-11-29,46,15.0,,0.15,6.8999999999999995
2019-11-30,18,15.0,,0.15,2.6999999999999997
2019-12-01,12,13.0,False,0.13,1.56
2019-12-02,35,13.0,,0.13,4.55
2019-12-03,77,13.0,,0.13,10.01
2019-12-04,100,13.0,,0.13,13.0
2019-12-05,80,13.0,,0.13,10.4
2019-12-06,54,13.0,,0.13,7.0200000000000005
2019-12-07,63,13.0,,0.13,8.19
2019-12-08,0,13.0,,0.13,0.0
2019-12-09,16,13.0,,0.13,2.08
2019-12-10,65,13.0,,0.13,8.450000000000001
2019-12-11,47,13.0,,0.13,6.11
2019-12-12,64,13.0,,0.13,8.32
2019-12-13,53,13.0,,0.13,6.890000000000001
2019-12-14,19,13.0,,0.13,2.47
2019-12-15,82,13.0,,0.13,10.66
2019-12-16,59,13.0,,0.13,7.67
2019-12-17,76,13.0,,0.13,9.88
2019-12-18,65,13.0,,0.13,8.450000000000001
2019-12-19,60,13.0,,0.13,7.800000000000001
2019-12-20,91,13.0,,0.13,11.83
2019-12-21,13,13.0,,0.13,1.69
2019-12-22,20,13.0,,0.13,2.6
2019-12-23,42,13.0,,0.13,5.46
2019-12-24,57,13.0,,0.13,7.41
2019-12-25,22,13.0,,0.13,2.8600000000000003
2019-12-26,69,13.0,,0.13,8.97
2019-12-27,53,13.0,,0.13,6.890000000000001
2019-12-28,25,13.0,,0.13,3.25
2019-12-29,18,13.0,,0.13,2.34
2019-12-30,46,13.0,,0.13,5.98
2019-12-31,71,13.0,,0.13,9.23
2020-01-01,12,15.0,False,0.15,1.7999999999999998
2020-01-02,38,15.0,,0.15,5.7
2020-01-03,69,15.0,,0.15,10.35
2020-01-04,35,15.0,,0.15,5.25
2020-01-05,41,15.0,,0.15,6.1499999999999995
2020-01-06,93,15.0,,0.15,13.95
2020-01-07,62,15.0,,0.15,9.299999999999999
2020-01-08,67,15.0,,0.15,10.049999999999999
2020-01-09,62,15.0,,0.15,9.299999999999999
2020-01-10,66,15.0,,0.15,9.9
2020-01-11,29,15.0,,0.15,4.35
2020-01-12,29,15.0,,0.15,4.35
2020-01-13,47,15.0,,0.15,7.05
2020-01-14,75,15.0,,0.15,11.25
2020-01-15,69,15.0,,0.15,10.35
2020-01-16,100,15.0,,0.15,15.0
2020-01-17,98,15.0,,0.15,14.7
2020-01-18,42,15.0,,0.15,6.3
2020-01-19,0,15.0,,0.15,0.0
2020-01-20,42,15.0,,0.15,6.3
2020-01-21,51,15.0,,0.15,7.6499999999999995
2020-01-22,91,15.0,,0.15,13.65
2020-01-23,46,15.0,,0.15,6.8999999999999995
2020-01-24,76,15.0,,0.15,11.4
2020-01-25,12,15.0,,0.15,1.7999999999999998
2020-01-26,27,15.0,,0.15,4.05
2020-01-27,53,15.0,,0.15,7.949999999999999
2020-01-28,70,15.0,,0.15,10.5
2020-01-29,56,15.0,,0.15,8.4
2020-01-30,51,15.0,,0.15,7.6499999999999995
2020-01-31,78,15.0,,0.15,11.7
2020-02-01,20,21.0,False,0.21,4.2
2020-02-02,10,21.0,,0.21,2.1
2020-02-03,63,21.0,,0.21,13.229999999999999
2020-02-04,71,21.0,,0.21,14.91
2020-02-05,41,21.0,,0.21,8.61
2020-02-06,46,21.0,,0.21,9.66
2020-02-07,65,21.0,,0.21,13.65
2020-02-08,20,21.0,,0.21,4.2
2020-02-09,20,21.0,,0.21,4.2
2020-02-10,50,21.0,,0.21,10.5
2020-02-11,51,21.0,,0.21,10.709999999999999
2020-02-12,68,21.0,,0.21,14.28
2020-02-13,42,21.0,,0.21,8.82
2020-02-14,42,21.0,,0.21,8.82
2020-02-15,17,21.0,,0.21,3.57
2020-02-16,14,21.0,,0.21,2.94
2020-02-17,21,21.0,,0.21,4.41
2020-02-18,30,21.0,,0.21,6.3
2020-02-19,45,21.0,,0.21,9.45
2020-02-20,50,21.0,,0.21,10.5
2020-02-21,51,21.0,,0.21,10.709999999999999
2020-02-22,10,21.0,,0.21,2.1
2020-02-23,26,21.0,,0.21,5.46
2020-02-24,50,21.0,,0.21,10.5
2020-02-25,47,21.0,,0.21,9.87
2020-02-26,72,21.0,,0.21,15.12
2020-02-27,81,21.0,,0.21,17.009999999999998
2020-02-28,100,21.0,,0.21,21.0
2020-02-29,36,21.0,,0.21,7.56
2020-03-01,12,29.0,False,0.29,3.4799999999999995
2020-03-02,65,29.0,,0.29,18.849999999999998
2020-03-03,48,29.0,,0.29,13.919999999999998
2020-03-04,54,29.0,,0.29,15.659999999999998
2020-03-05,66,29.0,,0.29,19.139999999999997
2020-03-06,56,29.0,,0.29,16.24
2020-03-07,17,29.0,,0.29,4.93
2020-03-08,17,29.0,,0.29,4.93
2020-03-09,94,29.0,,0.29,27.259999999999998
2020-03-10,71,29.0,,0.29,20.59
2020-03-11,45,29.0,,0.29,13.049999999999999
2020-03-12,100,29.0,,0.29,28.999999999999996
2020-03-13,77,29.0,,0.29,22.33
2020-03-14,29,29.0,,0.29,8.41
2020-03-15,36,29.0,,0.29,10.44
2020-03-16,77,29.0,,0.29,22.33
2020-03-17,55,29.0,,0.29,15.95
2020-03-18,68,29.0,,0.29,19.72
2020-03-19,79,29.0,,0.29,22.91
2020-03-20,52,29.0,,0.29,15.079999999999998
2020-03-21,22,29.0,,0.29,6.38
2020-03-22,27,29.0,,0.29,7.829999999999999
2020-03-23,60,29.0,,0.29,17.4
2020-03-24,65,29.0,,0.29,18.849999999999998
2020-03-25,68,29.0,,0.29,19.72
2020-03-26,63,29.0,,0.29,18.27
2020-03-27,46,29.0,,0.29,13.34
2020-03-28,10,29.0,,0.29,2.9
2020-03-29,3,29.0,,0.29,0.8699999999999999
2020-03-30,29,29.0,,0.29,8.41
2020-03-31,34,29.0,,0.29,9.86
2020-04-01,84,19.0,False,0.19,15.96
2020-04-02,38,19.0,,0.19,7.22
2020-04-03,100,19.0,,0.19,19.0
2020-04-04,27,19.0,,0.19,5.13
2020-04-05,22,19.0,,0.19,4.18
2020-04-06,68,19.0,,0.19,12.92
2020-04-07,73,19.0,,0.19,13.870000000000001
2020-04-08,77,19.0,,0.19,14.63
2020-04-09,90,19.0,,0.19,17.1
2020-04-10,44,19.0,,0.19,8.36
2020-04-11,13,19.0,,0.19,2.47
2020-04-12,40,19.0,,0.19,7.6
2020-04-13,50,19.0,,0.19,9.5
2020-04-14,80,19.0,,0.19,15.2
2020-04-15,88,19.0,,0.19,16.72
2020-04-16,56,19.0,,0.19,10.64
2020-04-17,67,19.0,,0.19,12.73
2020-04-18,34,19.0,,0.19,6.46
2020-04-19,9,19.0,,0.19,1.71
2020-04-20,96,19.0,,0.19,18.240000000000002
2020-04-21,83,19.0,,0.19,15.77
2020-04-22,84,19.0,,0.19,15.96
2020-04-23,59,19.0,,0.19,11.21
2020-04-24,66,19.0,,0.19,12.540000000000001
2020-04-25,30,19.0,,0.19,5.7
2020-04-26,30,19.0,,0.19,5.7
2020-04-27,57,19.0,,0.19,10.83
2020-04-28,42,19.0,,0.19,7.98
2020-04-29,70,19.0,,0.19,13.3
2020-04-30,95,19.0,,0.19,18.05
2020-05-01,48,18.0,False,0.18,8.64
2020-05-02,18,18.0,,0.18,3.2399999999999998
2020-05-03,19,18.0,,0.18,3.42
2020-05-04,63,18.0,,0.18,11.34
2020-05-05,61,18.0,,0.18,10.98
2020-05-06,57,18.0,,0.18,10.26
2020-05-07,48,18.0,,0.18,8.64
2020-05-08,50,18.0,,0.18,9.0
2020-05-09,25,18.0,,0.18,4.5
2020-05-10,23,18.0,,0.18,4.14
2020-05-11,100,18.0,,0.18,18.0
2020-05-12,57,18.0,,0.18,10.26
2020-05-13,67,18.0,,0.18,12.059999999999999
2020-05-14,61,18.0,,0.18,10.98
2020-05-15,29,18.0,,0.18,5.22
2020-05-16,52,18.0,,0.18,9.36
2020-05-17,30,18.0,,0.18,5.3999999999999995
2020-05-18,48,18.0,,0.18,8.64
2020-05-19,45,18.0,,0.18,8.1
2020-05-20,68,18.0,,0.18,12.24
2020-05-21,56,18.0,,0.18,10.08
2020-05-22,46,18.0,,0.18,8.28
2020-05-23,23,18.0,,0.18,4.14
2020-05-24,16,18.0,,0.18,2.88
2020-05-25,34,18.0,,0.18,6.12
2020-05-26,53,18.0,,0.18,9.54
2020-05-27,65,18.0,,0.18,11.7
2020-05-28,42,18.0,,0.18,7.56
2020-05-29,53,18.0,,0.18,9.54
2020-05-30,23,18.0,,0.18,4.14
2020-05-31,4,18.0,,0.18,0.72
2020-06-01,49,19.0,False,0.19,9.31
2020-06-02,20,19.0,,0.19,3.8
2020-06-03,58,19.0,,0.19,11.02
2020-06-04,57,19.0,,0.19,10.83
2020-06-05,70,19.0,,0.19,13.3
2020-06-06,27,19.0,,0.19,5.13
2020-06-07,24,19.0,,0.19,4.5600000000000005
2020-06-08,75,19.0,,0.19,14.25
2020-06-09,84,19.0,,0.19,15.96
2020-06-10,48,19.0,,0.19,9.120000000000001
2020-06-11,100,19.0,,0.19,19.0
2020-06-12,76,19.0,,0.19,14.44
2020-06-13,38,19.0,,0.19,7.22
2020-06-14,24,19.0,,0.19,4.5600000000000005
2020-06-15,91,19.0,,0.19,17.29
2020-06-16,68,19.0,,0.19,12.92
2020-06-17,75,19.0,,0.19,14.25
2020-06-18,42,19.0,,0.19,7.98
2020-06-19,72,19.0,,0.19,13.68
2020-06-20,14,19.0,,0.19,2.66
2020-06-21,5,19.0,,0.19,0.95
2020-06-22,88,19.0,,0.19,16.72
2020-06-23,84,19.0,,0.19,15.96
2020-06-24,79,19.0,,0.19,15.01
2020-06-25,67,19.0,,0.19,12.73
2020-06-26,96,19.0,,0.19,18.240000000000002
2020-06-27,82,19.0,,0.19,15.58
2020-06-28,38,19.0,,0.19,7.22
2020-06-29,59,19.0,,0.19,11.21
2020-06-30,81,19.0,,0.19,15.39
2020-07-01,39,16.0,False,0.16,6.24
2020-07-02,39,16.0,,0.16,6.24
2020-07-03,12,16.0,,0.16,1.92
2020-07-04,14,16.0,,0.16,2.24
2020-07-05,19,16.0,,0.16,3.04
2020-07-06,50,16.0,,0.16,8.0
2020-07-07,69,16.0,,0.16,11.040000000000001
2020-07-08,75,16.0,,0.16,12.0
2020-07-09,51,16.0,,0.16,8.16
2020-07-10,44,16.0,,0.16,7.04
2020-07-11,31,16.0,,0.16,4.96
2020-07-12,4,16.0,,0.16,0.64
2020-07-13,47,16.0,,0.16,7.5200000000000005
2020-07-14,100,16.0,,0.16,16.0
2020-07-15,97,16.0,,0.16,15.52
2020-07-16,59,16.0,,0.16,9.44
2020-07-17,45,16.0,,0.16,7.2
2020-07-18,14,16.0,,0.16,2.24
2020-07-19,41,16.0,,0.16,6.5600000000000005
2020-07-20,32,16.0,,0.16,5.12
2020-07-21,63,16.0,,0.16,10.08
2020-07-22,72,16.0,,0.16,11.52
2020-07-23,58,16.0,,0.16,9.28
2020-07-24,69,16.0,,0.16,11.040000000000001
2020-07-25,32,16.0,,0.16,5.12
2020-07-26,5,16.0,,0.16,0.8
2020-07-27,48,16.0,,0.16,7.68
2020-07-28,48,16.0,,0.16,7.68
2020-07-29,64,16.0,,0.16,10.24
2020-07-30,55,16.0,,0.16,8.8
2020-07-31,41,16.0,,0.16,6.5600000000000005
2020-08-01,22,15.0,False,0.15,3.3
2020-08-02,11,15.0,,0.15,1.65
2020-08-03,77,15.0,,0.15,11.549999999999999
2020-08-04,100,15.0,,0.15,15.0
2020-08-05,58,15.0,,0.15,8.7
2020-08-06,88,15.0,,0.15,13.2
2020-08-07,91,15.0,,0.15,13.65
2020-08-08,22,15.0,,0.15,3.3
2020-08-09,67,15.0,,0.15,10.049999999999999
2020-08-10,58,15.0,,0.15,8.7
2020-08-11,53,15.0,,0.15,7.949999999999999
2020-08-12,53,15.0,,0.15,7.949999999999999
2020-08-13,57,15.0,,0.15,8.549999999999999
2020-08-14,59,15.0,,0.15,8.85
2020-08-15,33,15.0,,0.15,4.95
2020-08-16,0,15.0,,0.15,0.0
2020-08-17,95,15.0,,0.15,14.25
2020-08-18,65,15.0,,0.15,9.75
2020-08-19,61,15.0,,0.15,9.15
2020-08-20,94,15.0,,0.15,14.1
2020-08-21,57,15.0,,0.15,8.549999999999999
2020-08-22,22,15.0,,0.15,3.3
2020-08-23,33,15.0,,0.15,4.95
2020-08-24,41,15.0,,0.15,6.1499999999999995
2020-08-25,59,15.0,,0.15,8.85
2020-08-26,73,15.0,,0.15,10.95
2020-08-27,40,15.0,,0.15,6.0
2020-08-28,57,15.0,,0.15,8.549999999999999
2020-08-29,26,15.0,,0.15,3.9
2020-08-30,49,15.0,,0.15,7.35
2020-08-31,77,15.0,,0.15,11.549999999999999
2020-09-01,84,15.0,False,0.15,12.6
2020-09-02,88,15.0,,0.15,13.2
2020-09-03,100,15.0,,0.15,15.0
2020-09-04,78,15.0,,0.15,11.7
2020-09-05,71,15.0,,0.15,10.65
2020-09-06,16,15.0,,0.15,2.4
2020-09-07,37,15.0,,0.15,5.55
2020-09-08,84,15.0,,0.15,12.6
2020-09-09,44,15.0,,0.15,6.6
2020-09-10,64,15.0,,0.15,9.6
2020-09-11,88,15.0,,0.15,13.2
2020-09-12,32,15.0,,0.15,4.8
2020-09-13,37,15.0,,0.15,5.55
2020-09-14,66,15.0,,0.15,9.9
2020-09-15,61,15.0,,0.15,9.15
2020-09-16,75,15.0,,0.15,11.25
2020-09-17,30,15.0,,0.15,4.5
2020-09-18,49,15.0,,0.15,7.35
2020-09-19,32,15.0,,0.15,4.8
2020-09-20,16,15.0,,0.15,2.4
2020-09-21,69,15.0,,0.15,10.35
2020-09-22,60,15.0,,0.15,9.0
2020-09-23,62,15.0,,0.15,9.299999999999999
2020-09-24,47,15.0,,0.15,7.05
2020-09-25,74,15.0,,0.15,11.1
2020-09-26,23,15.0,,0.15,3.4499999999999997
2020-09-27,6,15.0,,0.15,0.8999999999999999
2020-09-28,57,15.0,,0.15,8.549999999999999
2020-09-29,52,15.0,,0.15,7.8
2020-09-30,19,15.0,,0.15,2.85
2020-10-01,71,17.0,False,0.17,12.07
2020-10-02,46,17.0,,0.17,7.82
2020-10-03,48,17.0,,0.17,8.16
2020-10-04,11,17.0,,0.17,1.87
2020-10-05,58,17.0,,0.17,9.860000000000001
2020-10-06,80,17.0,,0.17,13.600000000000001
2020-10-07,59,17.0,,0.17,10.030000000000001
2020-10-08,44,17.0,,0.17,7.48
2020-10-09,57,17.0,,0.17,9.690000000000001
2020-10-10,34,17.0,,0.17,5.78
2020-10-11,22,17.0,,0.17,3.74
2020-10-12,100,17.0,,0.17,17.0
2020-10-13,66,17.0,,0.17,11.22
2020-10-14,41,17.0,,0.17,6.970000000000001
2020-10-15,70,17.0,,0.17,11.9
2020-10-16,62,17.0,,0.17,10.540000000000001
2020-10-17,29,17.0,,0.17,4.930000000000001
2020-10-18,29,17.0,,0.17,4.930000000000001
2020-10-19,30,17.0,,0.17,5.1000000000000005
2020-10-20,72,17.0,,0.17,12.24
2020-10-21,52,17.0,,0.17,8.84
2020-10-22,62,17.0,,0.17,10.540000000000001
2020-10-23,53,17.0,,0.17,9.01
2020-10-24,23,17.0,,0.17,3.91
2020-10-25,34,17.0,,0.17,5.78
2020-10-26,65,17.0,,0.17,11.05
2020-10-27,87,17.0,,0.17,14.790000000000001
2020-10-28,86,17.0,,0.17,14.620000000000001
2020-10-29,65,17.0,,0.17,11.05
2020-10-30,68,17.0,,0.17,11.56
2020-10-31,18,17.0,,0.17,3.06
2020-11-01,6,14.0,False,0.14,0.8400000000000001
2020-11-02,39,14.0,,0.14,5.460000000000001
2020-11-03,81,14.0,,0.14,11.340000000000002
2020-11-04,45,14.0,,0.14,6.300000000000001
2020-11-05,60,14.0,,0.14,8.4
2020-11-06,52,14.0,,0.14,7.280000000000001
2020-11-07,42,14.0,,0.14,5.880000000000001
2020-11-08,15,14.0,,0.14,2.1
2020-11-09,66,14.0,,0.14,9.24
2020-11-10,38,14.0,,0.14,5.32
2020-11-11,37,14.0,,0.14,5.180000000000001
2020-11-12,55,14.0,,0.14,7.700000000000001
2020-11-13,72,14.0,,0.14,10.080000000000002
2020-11-14,27,14.0,,0.14,3.7800000000000002
2020-11-15,22,14.0,,0.14,3.08
2020-11-16,53,14.0,,0.14,7.420000000000001
2020-11-17,76,14.0,,0.14,10.64
2020-11-18,89,14.0,,0.14,12.46
2020-11-19,43,14.0,,0.14,6.0200000000000005
2020-11-20,100,14.0,,0.14,14.000000000000002
2020-11-21,38,14.0,,0.14,5.32
2020-11-22,21,14.0,,0.14,2.9400000000000004
2020-11-23,30,14.0,,0.14,4.2
2020-11-24,55,14.0,,0.14,7.700000000000001
2020-11-25,51,14.0,,0.14,7.140000000000001
2020-11-26,21,14.0,,0.14,2.9400000000000004
2020-11-27,41,14.0,,0.14,5.74
2020-11-28,37,14.0,,0.14,5.180000000000001
2020-11-29,10,14.0,,0.14,1.4000000000000001
2020-11-30,46,14.0,,0.14,6.44
2020-12-01,81,13.0,False,0.13,10.530000000000001
2020-12-02,70,13.0,,0.13,9.1
2020-12-03,65,13.0,,0.13,8.450000000000001
2020-12-04,90,13.0,,0.13,11.700000000000001
2020-12-05,66,13.0,,0.13,8.58
2020-12-06,13,13.0,,0.13,1.69
2020-12-07,41,13.0,,0.13,5.33
2020-12-08,76,13.0,,0.13,9.88
2020-12-09,72,13.0,,0.13,9.36
2020-12-10,59,13.0,,0.13,7.67
2020-12-11,30,13.0,,0.13,3.9000000000000004
2020-12-12,33,13.0,,0.13,4.29
2020-12-13,26,13.0,,0.13,3.38
2020-12-14,100,13.0,,0.13,13.0
2020-12-15,71,13.0,,0.13,9.23
2020-12-16,67,13.0,,0.13,8.71
2020-12-17,71,13.0,,0.13,9.23
2020-12-18,56,13.0,,0.13,7.28
2020-12-19,41,13.0,,0.13,5.33
2020-12-20,48,13.0,,0.13,6.24
2020-12-21,93,13.0,,0.13,12.09
2020-12-22,44,13.0,,0.13,5.720000000000001
2020-12-23,26,13.0,,0.13,3.38
2020-12-24,40,13.0,,0.13,5.2
2020-12-25,0,13.0,,0.13,0.0
2020-12-26,14,13.0,,0.13,1.82
2020-12-27,13,13.0,,0.13,1.69
2020-12-28,37,13.0,,0.13,4.8100000000000005
2020-12-29,49,13.0,,0.13,6.37
2020-12-30,68,13.0,,0.13,8.84
2020-12-31,49,13.0,,0.13,6.37
2021-01-01,9,17.0,False,0.17,1.53
2021-01-02,13,17.0,,0.17,2.21
2021-01-03,8,17.0,,0.17,1.36
2021-01-04,49,17.0,,0.17,8.33
2021-01-05,27,17.0,,0.17,4.590000000000001
2021-01-06,30,17.0,,0.17,5.1000000000000005
2021-01-07,42,17.0,,0.17,7.140000000000001
2021-01-08,77,17.0,,0.17,13.090000000000002
2021-01-09,21,17.0,,0.17,3.5700000000000003
2021-01-10,33,17.0,,0.17,5.61
2021-01-11,60,17.0,,0.17,10.200000000000001
2021-01-12,61,17.0,,0.17,10.370000000000001
2021-01-13,35,17.0,,0.17,5.95
2021-01-14,35,17.0,,0.17,5.95
2021-01-15,74,17.0,,0.17,12.58
2021-01-16,21,17.0,,0.17,3.5700000000000003
2021-01-17,21,17.0,,0.17,3.5700000000000003
2021-01-18,36,17.0,,0.17,6.12
2021-01-19,27,17.0,,0.17,4.590000000000001
2021-01-20,57,17.0,,0.17,9.690000000000001
2021-01-21,35,17.0,,0.17,5.95
2021-01-22,31,17.0,,0.17,5.2700000000000005
2021-01-23,17,17.0,,0.17,2.89
2021-01-24,25,17.0,,0.17,4.25
2021-01-25,65,17.0,,0.17,11.05
2021-01-26,50,17.0,,0.17,8.5
2021-01-27,95,17.0,,0.17,16.150000000000002
2021-01-28,100,17.0,,0.17,17.0
2021-01-29,47,17.0,,0.17,7.99
2021-01-30,35,17.0,,0.17,5.95
2021-01-31,30,17.0,,0.17,5.1000000000000005
2021-02-01,61,20.0,False,0.2,12.200000000000001
2021-02-02,51,20.0,,0.2,10.200000000000001
2021-02-03,38,20.0,,0.2,7.6000000000000005
2021-02-04,84,20.0,,0.2,16.8
2021-02-05,100,20.0,,0.2,20.0
2021-02-06,19,20.0,,0.2,3.8000000000000003
2021-02-07,19,20.0,,0.2,3.8000000000000003
2021-02-08,61,20.0,,0.2,12.200000000000001
2021-02-09,46,20.0,,0.2,9.200000000000001
2021-02-10,56,20.0,,0.2,11.200000000000001
2021-02-11,59,20.0,,0.2,11.8
2021-02-12,60,20.0,,0.2,12.0
2021-02-13,31,20.0,,0.2,6.2
2021-02-14,42,20.0,,0.2,8.4
2021-02-15,44,20.0,,0.2,8.8
2021-02-16,97,20.0,,0.2,19.400000000000002
2021-02-17,42,20.0,,0.2,8.4
2021-02-18,60,20.0,,0.2,12.0
2021-02-19,50,20.0,,0.2,10.0
2021-02-20,16,20.0,,0.2,3.2
2021-02-21,16,20.0,,0.2,3.2
2021-02-22,37,20.0,,0.2,7.4
2021-02-23,28,20.0,,0.2,5.6000000000000005
2021-02-24,42,20.0,,0.2,8.4
2021-02-25,77,20.0,,0.2,15.4
2021-02-26,57,20.0,,0.2,11.4
2021-02-27,20,20.0,,0.2,4.0
2021-02-28,16,20.0,,0.2,3.2
2021-03-01,60,14.0,False,0.14,8.4
2021-03-02,61,14.0,,0.14,8.540000000000001
2021-03-03,32,14.0,,0.14,4.48
2021-03-04,75,14.0,,0.14,10.500000000000002
2021-03-05,100,14.0,,0.14,14.000000000000002
2021-03-06,63,14.0,,0.14,8.82
2021-03-07,27,14.0,,0.14,3.7800000000000002
2021-03-08,52,14.0,,0.14,7.280000000000001
2021-03-09,56,14.0,,0.14,7.840000000000001
2021-03-10,27,14.0,,0.14,3.7800000000000002
2021-03-11,61,14.0,,0.14,8.540000000000001
2021-03-12,43,14.0,,0.14,6.0200000000000005
2021-03-13,0,14.0,,0.14,0.0
2021-03-14,5,14.0,,0.14,0.7000000000000001
2021-03-15,46,14.0,,0.14,6.44
2021-03-16,55,14.0,,0.14,7.700000000000001
2021-03-17,50,14.0,,0.14,7.000000000000001
2021-03-18,45,14.0,,0.14,6.300000000000001
2021-03-19,33,14.0,,0.14,4.62
2021-03-20,21,14.0,,0.14,2.9400000000000004
2021-03-21,5,14.0,,0.14,0.7000000000000001
2021-03-22,79,14.0,,0.14,11.06
2021-03-23,42,14.0,,0.14,5.880000000000001
2021-03-24,63,14.0,,0.14,8.82
2021-03-25,83,14.0,,0.14,11.620000000000001
2021-03-26,52,14.0,,0.14,7.280000000000001
2021-03-27,21,14.0,,0.14,2.9400000000000004
2021-03-28,26,14.0,,0.14,3.6400000000000006
2021-03-29,47,14.0,,0.14,6.580000000000001
2021-03-30,61,14.0,,0.14,8.540000000000001
2021-03-31,41,14.0,,0.14,5.74
2021-04-01,74,12.0,False,0.12,8.879999999999999
2021-04-02,36,12.0,,0.12,4.32
2021-04-03,19,12.0,,0.12,2.28
2021-04-04,20,12.0,,0.12,2.4
2021-04-05,88,12.0,,0.12,10.559999999999999
2021-04-06,56,12.0,,0.12,6.72
