date,OUT_unscaled,OUT_monthly,isPartial,scale,OUT
2019-08-26,88,83.0,,0.83,73.03999999999999
2019-08-27,87,83.0,,0.83,72.21
2019-08-28,88,83.0,,0.83,73.03999999999999
2019-08-29,92,83.0,,0.83,76.36
2019-08-30,89,83.0,,0.83,73.86999999999999
2019-08-31,92,83.0,,0.83,76.36
2019-09-01,98,84.0,False,0.84,82.32
2019-09-02,100,84.0,,0.84,84.0
2019-09-03,90,84.0,,0.84,75.6
2019-09-04,89,84.0,,0.84,74.75999999999999
2019-09-05,91,84.0,,0.84,76.44
2019-09-06,89,84.0,,0.84,74.75999999999999
2019-09-07,95,84.0,,0.84,79.8
2019-09-08,97,84.0,,0.84,81.48
2019-09-09,92,84.0,,0.84,77.28
2019-09-10,95,84.0,,0.84,79.8
2019-09-11,94,84.0,,0.84,78.96
2019-09-12,94,84.0,,0.84,78.96
2019-09-13,90,84.0,,0.84,75.6
2019-09-14,95,84.0,,0.84,79.8
2019-09-15,96,84.0,,0.84,80.64
2019-09-16,89,84.0,,0.84,74.75999999999999
2019-09-17,91,84.0,,0.84,76.44
2019-09-18,90,84.0,,0.84,75.6
2019-09-19,91,84.0,,0.84,76.44
2019-09-20,89,84.0,,0.84,74.75999999999999
2019-09-21,96,84.0,,0.84,80.64
2019-09-22,97,84.0,,0.84,81.48
2019-09-23,90,84.0,,0.84,75.6
2019-09-24,90,84.0,,0.84,75.6
2019-09-25,95,84.0,,0.84,79.8
2019-09-26,89,84.0,,0.84,74.75999999999999
2019-09-27,91,84.0,,0.84,76.44
2019-09-28,96,84.0,,0.84,80.64
2019-09-29,97,84.0,,0.84,81.48
2019-09-30,92,84.0,,0.84,77.28
2019-10-01,94,83.0,False,0.83,78.02
2019-10-02,94,83.0,,0.83,78.02
2019-10-03,93,83.0,,0.83,77.19
2019-10-04,92,83.0,,0.83,76.36
2019-10-05,96,83.0,,0.83,79.67999999999999
2019-10-06,97,83.0,,0.83,80.50999999999999
2019-10-07,94,83.0,,0.83,78.02
2019-10-08,94,83.0,,0.83,78.02
2019-10-09,98,83.0,,0.83,81.33999999999999
2019-10-10,98,83.0,,0.83,81.33999999999999
2019-10-11,99,83.0,,0.83,82.17
2019-10-12,100,83.0,,0.83,83.0
2019-10-13,96,83.0,,0.83,79.67999999999999
2019-10-14,93,83.0,,0.83,77.19
2019-10-15,92,83.0,,0.83,76.36
2019-10-16,93,83.0,,0.83,77.19
2019-10-17,93,83.0,,0.83,77.19
2019-10-18,91,83.0,,0.83,75.53
2019-10-19,92,83.0,,0.83,76.36
2019-10-20,97,83.0,,0.83,80.50999999999999
2019-10-21,93,83.0,,0.83,77.19
2019-10-22,94,83.0,,0.83,78.02
2019-10-23,92,83.0,,0.83,76.36
2019-10-24,91,83.0,,0.83,75.53
2019-10-25,90,83.0,,0.83,74.7
2019-10-26,95,83.0,,0.83,78.85
2019-10-27,95,83.0,,0.83,78.85
2019-10-28,93,83.0,,0.83,77.19
2019-10-29,94,83.0,,0.83,78.02
2019-10-30,96,83.0,,0.83,79.67999999999999
2019-10-31,93,83.0,,0.83,77.19
2019-11-01,85,89.0,False,0.89,75.65
2019-11-02,92,89.0,,0.89,81.88
2019-11-03,92,89.0,,0.89,81.88
2019-11-04,86,89.0,,0.89,76.54
2019-11-05,87,89.0,,0.89,77.43
2019-11-06,85,89.0,,0.89,75.65
2019-11-07,85,89.0,,0.89,75.65
2019-11-08,85,89.0,,0.89,75.65
2019-11-09,86,89.0,,0.89,76.54
2019-11-10,94,89.0,,0.89,83.66
2019-11-11,87,89.0,,0.89,77.43
2019-11-12,84,89.0,,0.89,74.76
2019-11-13,87,89.0,,0.89,77.43
2019-11-14,88,89.0,,0.89,78.32000000000001
2019-11-15,87,89.0,,0.89,77.43
2019-11-16,88,89.0,,0.89,78.32000000000001
2019-11-17,89,89.0,,0.89,79.21000000000001
2019-11-18,87,89.0,,0.89,77.43
2019-11-19,88,89.0,,0.89,78.32000000000001
2019-11-20,86,89.0,,0.89,76.54
2019-11-21,90,89.0,,0.89,80.1
2019-11-22,92,89.0,,0.89,81.88
2019-11-23,93,89.0,,0.89,82.77
2019-11-24,95,89.0,,0.89,84.55
2019-11-25,89,89.0,,0.89,79.21000000000001
2019-11-26,93,89.0,,0.89,82.77
2019-11-27,96,89.0,,0.89,85.44
2019-11-28,97,89.0,,0.89,86.33
2019-11-29,92,89.0,,0.89,81.88
2019-11-30,100,89.0,,0.89,89.0
2019-12-01,94,89.0,False,0.89,83.66
2019-12-02,80,89.0,,0.89,71.2
2019-12-03,84,89.0,,0.89,74.76
2019-12-04,84,89.0,,0.89,74.76
2019-12-05,88,89.0,,0.89,78.32000000000001
2019-12-06,84,89.0,,0.89,74.76
2019-12-07,88,89.0,,0.89,78.32000000000001
2019-12-08,87,89.0,,0.89,77.43
2019-12-09,80,89.0,,0.89,71.2
2019-12-10,85,89.0,,0.89,75.65
2019-12-11,83,89.0,,0.89,73.87
2019-12-12,84,89.0,,0.89,74.76
2019-12-13,84,89.0,,0.89,74.76
2019-12-14,90,89.0,,0.89,80.1
2019-12-15,91,89.0,,0.89,80.99
2019-12-16,84,89.0,,0.89,74.76
2019-12-17,86,89.0,,0.89,76.54
2019-12-18,83,89.0,,0.89,73.87
2019-12-19,85,89.0,,0.89,75.65
2019-12-20,83,89.0,,0.89,73.87
2019-12-21,88,89.0,,0.89,78.32000000000001
2019-12-22,89,89.0,,0.89,79.21000000000001
2019-12-23,86,89.0,,0.89,76.54
2019-12-24,86,89.0,,0.89,76.54
2019-12-25,100,89.0,,0.89,89.0
2019-12-26,96,89.0,,0.89,85.44
2019-12-27,93,89.0,,0.89,82.77
2019-12-28,97,89.0,,0.89,86.33
2019-12-29,96,89.0,,0.89,85.44
2019-12-30,91,89.0,,0.89,80.99
2019-12-31,89,89.0,,0.89,79.21000000000001
2020-01-01,97,91.0,False,0.91,88.27
2020-01-02,92,91.0,,0.91,83.72
2020-01-03,94,91.0,,0.91,85.54
2020-01-04,95,91.0,,0.91,86.45
2020-01-05,100,91.0,,0.91,91.0
2020-01-06,90,91.0,,0.91,81.9
2020-01-07,89,91.0,,0.91,80.99000000000001
2020-01-08,85,91.0,,0.91,77.35000000000001
2020-01-09,84,91.0,,0.91,76.44
2020-01-10,85,91.0,,0.91,77.35000000000001
2020-01-11,95,91.0,,0.91,86.45
2020-01-12,93,91.0,,0.91,84.63000000000001
2020-01-13,86,91.0,,0.91,78.26
2020-01-14,84,91.0,,0.91,76.44
2020-01-15,85,91.0,,0.91,77.35000000000001
2020-01-16,83,91.0,,0.91,75.53
2020-01-17,86,91.0,,0.91,78.26
2020-01-18,94,91.0,,0.91,85.54
2020-01-19,91,91.0,,0.91,82.81
2020-01-20,89,91.0,,0.91,80.99000000000001
2020-01-21,86,91.0,,0.91,78.26
2020-01-22,85,91.0,,0.91,77.35000000000001
2020-01-23,86,91.0,,0.91,78.26
2020-01-24,87,91.0,,0.91,79.17
2020-01-25,94,91.0,,0.91,85.54
2020-01-26,84,91.0,,0.91,76.44
2020-01-27,82,91.0,,0.91,74.62
2020-01-28,87,91.0,,0.91,79.17
2020-01-29,85,91.0,,0.91,77.35000000000001
2020-01-30,83,91.0,,0.91,75.53
2020-01-31,86,91.0,,0.91,78.26
2020-02-01,94,93.0,False,0.93,87.42
2020-02-02,92,93.0,,0.93,85.56
2020-02-03,84,93.0,,0.93,78.12
2020-02-04,86,93.0,,0.93,79.98
2020-02-05,89,93.0,,0.93,82.77000000000001
2020-02-06,91,93.0,,0.93,84.63000000000001
2020-02-07,88,93.0,,0.93,81.84
2020-02-08,99,93.0,,0.93,92.07000000000001
2020-02-09,99,93.0,,0.93,92.07000000000001
2020-02-10,89,93.0,,0.93,82.77000000000001
2020-02-11,93,93.0,,0.93,86.49000000000001
2020-02-12,93,93.0,,0.93,86.49000000000001
2020-02-13,89,93.0,,0.93,82.77000000000001
2020-02-14,91,93.0,,0.93,84.63000000000001
2020-02-15,99,93.0,,0.93,92.07000000000001
2020-02-16,99,93.0,,0.93,92.07000000000001
2020-02-17,94,93.0,,0.93,87.42
2020-02-18,89,93.0,,0.93,82.77000000000001
2020-02-19,91,93.0,,0.93,84.63000000000001
2020-02-20,88,93.0,,0.93,81.84
2020-02-21,89,93.0,,0.93,82.77000000000001
2020-02-22,95,93.0,,0.93,88.35000000000001
2020-02-23,100,93.0,,0.93,93.0
2020-02-24,88,93.0,,0.93,81.84
2020-02-25,87,93.0,,0.93,80.91000000000001
2020-02-26,88,93.0,,0.93,81.84
2020-02-27,87,93.0,,0.93,80.91000000000001
2020-02-28,92,93.0,,0.93,85.56
2020-02-29,96,93.0,,0.93,89.28
2020-03-01,100,93.0,False,0.93,93.0
2020-03-02,98,93.0,,0.93,91.14
2020-03-03,90,93.0,,0.93,83.7
2020-03-04,97,93.0,,0.93,90.21000000000001
2020-03-05,99,93.0,,0.93,92.07000000000001
2020-03-06,86,93.0,,0.93,79.98
2020-03-07,91,93.0,,0.93,84.63000000000001
2020-03-08,93,93.0,,0.93,86.49000000000001
2020-03-09,86,93.0,,0.93,79.98
2020-03-10,84,93.0,,0.93,78.12
2020-03-11,85,93.0,,0.93,79.05
2020-03-12,80,93.0,,0.93,74.4
2020-03-13,82,93.0,,0.93,76.26
2020-03-14,94,93.0,,0.93,87.42
2020-03-15,90,93.0,,0.93,83.7
2020-03-16,81,93.0,,0.93,75.33
2020-03-17,84,93.0,,0.93,78.12
2020-03-18,91,93.0,,0.93,84.63000000000001
2020-03-19,90,93.0,,0.93,83.7
2020-03-20,95,93.0,,0.93,88.35000000000001
2020-03-21,96,93.0,,0.93,89.28
2020-03-22,98,93.0,,0.93,91.14
2020-03-23,91,93.0,,0.93,84.63000000000001
2020-03-24,91,93.0,,0.93,84.63000000000001
2020-03-25,94,93.0,,0.93,87.42
2020-03-26,93,93.0,,0.93,86.49000000000001
2020-03-27,94,93.0,,0.93,87.42
2020-03-28,98,93.0,,0.93,91.14
2020-03-29,98,93.0,,0.93,91.14
2020-03-30,88,93.0,,0.93,81.84
2020-03-31,92,93.0,,0.93,85.56
2020-04-01,91,100.0,False,1.0,91.0
2020-04-02,96,100.0,,1.0,96.0
2020-04-03,93,100.0,,1.0,93.0
2020-04-04,100,100.0,,1.0,100.0
2020-04-05,97,100.0,,1.0,97.0
2020-04-06,88,100.0,,1.0,88.0
2020-04-07,89,100.0,,1.0,89.0
2020-04-08,99,100.0,,1.0,99.0
2020-04-09,100,100.0,,1.0,100.0
2020-04-10,96,100.0,,1.0,96.0
2020-04-11,97,100.0,,1.0,97.0
2020-04-12,95,100.0,,1.0,95.0
2020-04-13,93,100.0,,1.0,93.0
2020-04-14,96,100.0,,1.0,96.0
2020-04-15,95,100.0,,1.0,95.0
2020-04-16,95,100.0,,1.0,95.0
2020-04-17,93,100.0,,1.0,93.0
2020-04-18,95,100.0,,1.0,95.0
2020-04-19,97,100.0,,1.0,97.0
2020-04-20,91,100.0,,1.0,91.0
2020-04-21,92,100.0,,1.0,92.0
2020-04-22,90,100.0,,1.0,90.0
2020-04-23,89,100.0,,1.0,89.0
2020-04-24,89,100.0,,1.0,89.0
2020-04-25,88,100.0,,1.0,88.0
2020-04-26,92,100.0,,1.0,92.0
2020-04-27,90,100.0,,1.0,90.0
2020-04-28,89,100.0,,1.0,89.0
2020-04-29,94,100.0,,1.0,94.0
2020-04-30,89,100.0,,1.0,89.0
2020-05-01,96,96.0,False,0.96,92.16
2020-05-02,100,96.0,,0.96,96.0
2020-05-03,100,96.0,,0.96,96.0
2020-05-04,95,96.0,,0.96,91.2
2020-05-05,93,96.0,,0.96,89.28
2020-05-06,94,96.0,,0.96,90.24
2020-05-07,93,96.0,,0.96,89.28
2020-05-08,94,96.0,,0.96,90.24
2020-05-09,95,96.0,,0.96,91.2
2020-05-10,99,96.0,,0.96,95.03999999999999
2020-05-11,94,96.0,,0.96,90.24
2020-05-12,92,96.0,,0.96,88.32
2020-05-13,90,96.0,,0.96,86.39999999999999
2020-05-14,94,96.0,,0.96,90.24
2020-05-15,93,96.0,,0.96,89.28
2020-05-16,99,96.0,,0.96,95.03999999999999
2020-05-17,95,96.0,,0.96,91.2
2020-05-18,92,96.0,,0.96,88.32
2020-05-19,93,96.0,,0.96,89.28
2020-05-20,93,96.0,,0.96,89.28
2020-05-21,95,96.0,,0.96,91.2
2020-05-22,92,96.0,,0.96,88.32
2020-05-23,96,96.0,,0.96,92.16
2020-05-24,97,96.0,,0.96,93.11999999999999
2020-05-25,97,96.0,,0.96,93.11999999999999
2020-05-26,93,96.0,,0.96,89.28
2020-05-27,94,96.0,,0.96,90.24
2020-05-28,91,96.0,,0.96,87.36
2020-05-29,90,96.0,,0.96,86.39999999999999
2020-05-30,93,96.0,,0.96,89.28
2020-05-31,95,96.0,,0.96,91.2
2020-06-01,83,93.0,False,0.93,77.19
2020-06-02,100,93.0,,0.93,93.0
2020-06-03,84,93.0,,0.93,78.12
2020-06-04,80,93.0,,0.93,74.4
2020-06-05,85,93.0,,0.93,79.05
2020-06-06,87,93.0,,0.93,80.91000000000001
2020-06-07,91,93.0,,0.93,84.63000000000001
2020-06-08,82,93.0,,0.93,76.26
2020-06-09,84,93.0,,0.93,78.12
2020-06-10,86,93.0,,0.93,79.98
2020-06-11,83,93.0,,0.93,77.19
2020-06-12,87,93.0,,0.93,80.91000000000001
2020-06-13,92,93.0,,0.93,85.56
2020-06-14,90,93.0,,0.93,83.7
2020-06-15,87,93.0,,0.93,80.91000000000001
2020-06-16,85,93.0,,0.93,79.05
2020-06-17,86,93.0,,0.93,79.98
2020-06-18,90,93.0,,0.93,83.7
2020-06-19,85,93.0,,0.93,79.05
2020-06-20,88,93.0,,0.93,81.84
2020-06-21,92,93.0,,0.93,85.56
2020-06-22,87,93.0,,0.93,80.91000000000001
2020-06-23,87,93.0,,0.93,80.91000000000001
2020-06-24,85,93.0,,0.93,79.05
2020-06-25,83,93.0,,0.93,77.19
2020-06-26,85,93.0,,0.93,79.05
2020-06-27,90,93.0,,0.93,83.7
2020-06-28,92,93.0,,0.93,85.56
2020-06-29,88,93.0,,0.93,81.84
2020-06-30,85,93.0,,0.93,79.05
2020-07-01,89,89.0,False,0.89,79.21000000000001
2020-07-02,91,89.0,,0.89,80.99
2020-07-03,94,89.0,,0.89,83.66
2020-07-04,94,89.0,,0.89,83.66
2020-07-05,96,89.0,,0.89,85.44
2020-07-06,93,89.0,,0.89,82.77
2020-07-07,90,89.0,,0.89,80.1
2020-07-08,91,89.0,,0.89,80.99
2020-07-09,90,89.0,,0.89,80.1
2020-07-10,92,89.0,,0.89,81.88
2020-07-11,94,89.0,,0.89,83.66
2020-07-12,94,89.0,,0.89,83.66
2020-07-13,89,89.0,,0.89,79.21000000000001
2020-07-14,87,89.0,,0.89,77.43
2020-07-15,96,89.0,,0.89,85.44
2020-07-16,94,89.0,,0.89,83.66
2020-07-17,93,89.0,,0.89,82.77
2020-07-18,95,89.0,,0.89,84.55
2020-07-19,98,89.0,,0.89,87.22
2020-07-20,92,89.0,,0.89,81.88
2020-07-21,94,89.0,,0.89,83.66
2020-07-22,92,89.0,,0.89,81.88
2020-07-23,93,89.0,,0.89,82.77
2020-07-24,94,89.0,,0.89,83.66
2020-07-25,100,89.0,,0.89,89.0
2020-07-26,96,89.0,,0.89,85.44
2020-07-27,94,89.0,,0.89,83.66
2020-07-28,94,89.0,,0.89,83.66
2020-07-29,90,89.0,,0.89,80.1
2020-07-30,92,89.0,,0.89,81.88
2020-07-31,92,89.0,,0.89,81.88
2020-08-01,92,91.0,False,0.91,83.72
2020-08-02,97,91.0,,0.91,88.27
2020-08-03,95,91.0,,0.91,86.45
2020-08-04,92,91.0,,0.91,83.72
2020-08-05,95,91.0,,0.91,86.45
2020-08-06,92,91.0,,0.91,83.72
2020-08-07,92,91.0,,0.91,83.72
2020-08-08,95,91.0,,0.91,86.45
2020-08-09,96,91.0,,0.91,87.36
2020-08-10,93,91.0,,0.91,84.63000000000001
2020-08-11,92,91.0,,0.91,83.72
2020-08-12,93,91.0,,0.91,84.63000000000001
2020-08-13,90,91.0,,0.91,81.9
2020-08-14,91,91.0,,0.91,82.81
2020-08-15,98,91.0,,0.91,89.18
2020-08-16,98,91.0,,0.91,89.18
2020-08-17,91,91.0,,0.91,82.81
2020-08-18,91,91.0,,0.91,82.81
2020-08-19,88,91.0,,0.91,80.08
2020-08-20,91,91.0,,0.91,82.81
2020-08-21,89,91.0,,0.91,80.99000000000001
2020-08-22,99,91.0,,0.91,90.09
2020-08-23,100,91.0,,0.91,91.0
2020-08-24,91,91.0,,0.91,82.81
2020-08-25,92,91.0,,0.91,83.72
2020-08-26,92,91.0,,0.91,83.72
2020-08-27,89,91.0,,0.91,80.99000000000001
2020-08-28,93,91.0,,0.91,84.63000000000001
2020-08-29,97,91.0,,0.91,88.27
2020-08-30,99,91.0,,0.91,90.09
2020-08-31,90,91.0,,0.91,81.9
2020-09-01,92,89.0,False,0.89,81.88
2020-09-02,94,89.0,,0.89,83.66
2020-09-03,91,89.0,,0.89,80.99
2020-09-04,96,89.0,,0.89,85.44
2020-09-05,97,89.0,,0.89,86.33
2020-09-06,100,89.0,,0.89,89.0
2020-09-07,99,89.0,,0.89,88.11
2020-09-08,91,89.0,,0.89,80.99
2020-09-09,90,89.0,,0.89,80.1
2020-09-10,89,89.0,,0.89,79.21000000000001
2020-09-11,91,89.0,,0.89,80.99
2020-09-12,95,89.0,,0.89,84.55
2020-09-13,97,89.0,,0.89,86.33
2020-09-14,93,89.0,,0.89,82.77
2020-09-15,94,89.0,,0.89,83.66
2020-09-16,96,89.0,,0.89,85.44
2020-09-17,94,89.0,,0.89,83.66
2020-09-18,93,89.0,,0.89,82.77
2020-09-19,93,89.0,,0.89,82.77
2020-09-20,96,89.0,,0.89,85.44
2020-09-21,92,89.0,,0.89,81.88
2020-09-22,95,89.0,,0.89,84.55
2020-09-23,94,89.0,,0.89,83.66
2020-09-24,91,89.0,,0.89,80.99
2020-09-25,98,89.0,,0.89,87.22
2020-09-26,91,89.0,,0.89,80.99
2020-09-27,97,89.0,,0.89,86.33
2020-09-28,91,89.0,,0.89,80.99
2020-09-29,96,89.0,,0.89,85.44
2020-09-30,94,89.0,,0.89,83.66
2020-10-01,93,91.0,False,0.91,84.63000000000001
2020-10-02,92,91.0,,0.91,83.72
2020-10-03,92,91.0,,0.91,83.72
2020-10-04,95,91.0,,0.91,86.45
2020-10-05,97,91.0,,0.91,88.27
2020-10-06,93,91.0,,0.91,84.63000000000001
2020-10-07,95,91.0,,0.91,86.45
2020-10-08,93,91.0,,0.91,84.63000000000001
2020-10-09,92,91.0,,0.91,83.72
2020-10-10,90,91.0,,0.91,81.9
2020-10-11,100,91.0,,0.91,91.0
2020-10-12,94,91.0,,0.91,85.54
2020-10-13,95,91.0,,0.91,86.45
2020-10-14,92,91.0,,0.91,83.72
2020-10-15,91,91.0,,0.91,82.81
2020-10-16,96,91.0,,0.91,87.36
2020-10-17,93,91.0,,0.91,84.63000000000001
2020-10-18,93,91.0,,0.91,84.63000000000001
2020-10-19,92,91.0,,0.91,83.72
2020-10-20,97,91.0,,0.91,88.27
2020-10-21,98,91.0,,0.91,89.18
2020-10-22,96,91.0,,0.91,87.36
2020-10-23,96,91.0,,0.91,87.36
2020-10-24,94,91.0,,0.91,85.54
2020-10-25,93,91.0,,0.91,84.63000000000001
2020-10-26,93,91.0,,0.91,84.63000000000001
2020-10-27,96,91.0,,0.91,87.36
2020-10-28,94,91.0,,0.91,85.54
2020-10-29,95,91.0,,0.91,86.45
2020-10-30,95,91.0,,0.91,86.45
2020-10-31,95,91.0,,0.91,86.45
2020-11-01,89,85.0,False,0.85,75.64999999999999
2020-11-02,92,85.0,,0.85,78.2
2020-11-03,100,85.0,,0.85,85.0
2020-11-04,57,85.0,,0.85,48.449999999999996
2020-11-05,62,85.0,,0.85,52.699999999999996
2020-11-06,71,85.0,,0.85,60.35
2020-11-07,73,85.0,,0.85,62.05
2020-11-08,83,85.0,,0.85,70.55
2020-11-09,83,85.0,,0.85,70.55
2020-11-10,88,85.0,,0.85,74.8
2020-11-11,84,85.0,,0.85,71.39999999999999
2020-11-12,87,85.0,,0.85,73.95
2020-11-13,86,85.0,,0.85,73.1
2020-11-14,84,85.0,,0.85,71.39999999999999
2020-11-15,85,85.0,,0.85,72.25
2020-11-16,84,85.0,,0.85,71.39999999999999
2020-11-17,86,85.0,,0.85,73.1
2020-11-18,84,85.0,,0.85,71.39999999999999
2020-11-19,84,85.0,,0.85,71.39999999999999
2020-11-20,90,85.0,,0.85,76.5
2020-11-21,89,85.0,,0.85,75.64999999999999
2020-11-22,90,85.0,,0.85,76.5
2020-11-23,85,85.0,,0.85,72.25
2020-11-24,87,85.0,,0.85,73.95
2020-11-25,84,85.0,,0.85,71.39999999999999
2020-11-26,88,85.0,,0.85,74.8
2020-11-27,79,85.0,,0.85,67.14999999999999
2020-11-28,81,85.0,,0.85,68.85
2020-11-29,85,85.0,,0.85,72.25
2020-11-30,82,85.0,,0.85,69.7
2020-12-01,92,87.0,False,0.87,80.04
2020-12-02,91,87.0,,0.87,79.17
2020-12-03,92,87.0,,0.87,80.04
2020-12-04,95,87.0,,0.87,82.65
2020-12-05,93,87.0,,0.87,80.91
2020-12-06,94,87.0,,0.87,81.78
2020-12-07,90,87.0,,0.87,78.3
2020-12-08,96,87.0,,0.87,83.52
2020-12-09,93,87.0,,0.87,80.91
2020-12-10,89,87.0,,0.87,77.42999999999999
2020-12-11,92,87.0,,0.87,80.04
2020-12-12,91,87.0,,0.87,79.17
2020-12-13,92,87.0,,0.87,80.04
2020-12-14,89,87.0,,0.87,77.42999999999999
2020-12-15,92,87.0,,0.87,80.04
2020-12-16,94,87.0,,0.87,81.78
2020-12-17,94,87.0,,0.87,81.78
2020-12-18,97,87.0,,0.87,84.39
2020-12-19,95,87.0,,0.87,82.65
2020-12-20,96,87.0,,0.87,83.52
2020-12-21,91,87.0,,0.87,79.17
2020-12-22,97,87.0,,0.87,84.39
2020-12-23,91,87.0,,0.87,79.17
2020-12-24,89,87.0,,0.87,77.42999999999999
2020-12-25,92,87.0,,0.87,80.04
2020-12-26,94,87.0,,0.87,81.78
2020-12-27,94,87.0,,0.87,81.78
2020-12-28,96,87.0,,0.87,83.52
2020-12-29,97,87.0,,0.87,84.39
2020-12-30,100,87.0,,0.87,87.0
2020-12-31,98,87.0,,0.87,85.26
2021-01-01,94,94.0,False,0.94,88.36
2021-01-02,100,94.0,,0.94,94.0
2021-01-03,99,94.0,,0.94,93.05999999999999
2021-01-04,90,94.0,,0.94,84.6
2021-01-05,92,94.0,,0.94,86.47999999999999
2021-01-06,87,94.0,,0.94,81.78
2021-01-07,88,94.0,,0.94,82.72
2021-01-08,92,94.0,,0.94,86.47999999999999
2021-01-09,88,94.0,,0.94,82.72
2021-01-10,95,94.0,,0.94,89.3
2021-01-11,87,94.0,,0.94,81.78
2021-01-12,90,94.0,,0.94,84.6
2021-01-13,90,94.0,,0.94,84.6
2021-01-14,91,94.0,,0.94,85.53999999999999
2021-01-15,94,94.0,,0.94,88.36
2021-01-16,93,94.0,,0.94,87.42
2021-01-17,97,94.0,,0.94,91.17999999999999
2021-01-18,98,94.0,,0.94,92.11999999999999
2021-01-19,95,94.0,,0.94,89.3
2021-01-20,89,94.0,,0.94,83.66
2021-01-21,93,94.0,,0.94,87.42
2021-01-22,95,94.0,,0.94,89.3
2021-01-23,100,94.0,,0.94,94.0
2021-01-24,98,94.0,,0.94,92.11999999999999
2021-01-25,91,94.0,,0.94,85.53999999999999
2021-01-26,92,94.0,,0.94,86.47999999999999
2021-01-27,90,94.0,,0.94,84.6
2021-01-28,91,94.0,,0.94,85.53999999999999
2021-01-29,89,94.0,,0.94,83.66
2021-01-30,89,94.0,,0.94,83.66
2021-01-31,93,94.0,,0.94,87.42
2021-02-01,92,95.0,False,0.95,87.39999999999999
2021-02-02,90,95.0,,0.95,85.5
2021-02-03,92,95.0,,0.95,87.39999999999999
2021-02-04,94,95.0,,0.95,89.3
2021-02-05,94,95.0,,0.95,89.3
2021-02-06,97,95.0,,0.95,92.14999999999999
2021-02-07,92,95.0,,0.95,87.39999999999999
2021-02-08,90,95.0,,0.95,85.5
2021-02-09,91,95.0,,0.95,86.45
2021-02-10,90,95.0,,0.95,85.5
2021-02-11,89,95.0,,0.95,84.55
2021-02-12,93,95.0,,0.95,88.35
2021-02-13,93,95.0,,0.95,88.35
2021-02-14,93,95.0,,0.95,88.35
2021-02-15,98,95.0,,0.95,93.1
2021-02-16,100,95.0,,0.95,95.0
2021-02-17,95,95.0,,0.95,90.25
2021-02-18,92,95.0,,0.95,87.39999999999999
2021-02-19,93,95.0,,0.95,88.35
2021-02-20,95,95.0,,0.95,90.25
2021-02-21,97,95.0,,0.95,92.14999999999999
2021-02-22,95,95.0,,0.95,90.25
2021-02-23,91,95.0,,0.95,86.45
2021-02-24,90,95.0,,0.95,85.5
2021-02-25,97,95.0,,0.95,92.14999999999999
2021-02-26,94,95.0,,0.95,89.3
2021-02-27,93,95.0,,0.95,88.35
2021-02-28,97,95.0,,0.95,92.14999999999999
2021-03-01,95,92.0,False,0.92,87.4
2021-03-02,94,92.0,,0.92,86.48
2021-03-03,92,92.0,,0.92,84.64
2021-03-04,93,92.0,,0.92,85.56
2021-03-05,96,92.0,,0.92,88.32000000000001
2021-03-06,96,92.0,,0.92,88.32000000000001
2021-03-07,100,92.0,,0.92,92.0
2021-03-08,96,92.0,,0.92,88.32000000000001
2021-03-09,93,92.0,,0.92,85.56
2021-03-10,91,92.0,,0.92,83.72
2021-03-11,99,92.0,,0.92,91.08
2021-03-12,100,92.0,,0.92,92.0
2021-03-13,97,92.0,,0.92,89.24000000000001
2021-03-14,96,92.0,,0.92,88.32000000000001
2021-03-15,92,92.0,,0.92,84.64
2021-03-16,92,92.0,,0.92,84.64
2021-03-17,93,92.0,,0.92,85.56
2021-03-18,94,92.0,,0.92,86.48
2021-03-19,92,92.0,,0.92,84.64
2021-03-20,93,92.0,,0.92,85.56
2021-03-21,98,92.0,,0.92,90.16000000000001
2021-03-22,91,92.0,,0.92,83.72
2021-03-23,93,92.0,,0.92,85.56
2021-03-24,89,92.0,,0.92,81.88000000000001
2021-03-25,96,92.0,,0.92,88.32000000000001
2021-03-26,97,92.0,,0.92,89.24000000000001
2021-03-27,95,92.0,,0.92,87.4
2021-03-28,98,92.0,,0.92,90.16000000000001
2021-03-29,94,92.0,,0.92,86.48
2021-03-30,94,92.0,,0.92,86.48
2021-03-31,95,92.0,,0.92,87.4
2021-04-01,96,89.0,False,0.89,85.44
2021-04-02,94,89.0,,0.89,83.66
2021-04-03,96,89.0,,0.89,85.44
2021-04-04,100,89.0,,0.89,89.0
2021-04-05,94,89.0,,0.89,83.66
2021-04-06,95,89.0,,0.89,84.55
2021-04-07,95,89.0,,0.89,84.55
2021-04-08,91,89.0,,0.89,80.99
2021-04-09,91,89.0,,0.89,80.99
2021-04-10,94,89.0,,0.89,83.66
2021-04-11,97,89.0,,0.89,86.33
2021-04-12,92,89.0,,0.89,81.88
2021-04-13,100,89.0,,0.89,89.0
2021-04-14,92,89.0,,0.89,81.88
2021-04-15,93,89.0,,0.89,82.77
2021-04-16,92,89.0,,0.89,81.88
2021-04-17,95,89.0,,0.89,84.55
2021-04-18,99,89.0,,0.89,88.11
2021-04-19,93,89.0,,0.89,82.77
2021-04-20,91,89.0,,0.89,80.99
2021-04-21,91,89.0,,0.89,80.99
2021-04-22,94,89.0,,0.89,83.66
2021-04-23,95,89.0,,0.89,84.55
2021-04-24,95,89.0,,0.89,84.55
2021-04-25,99,89.0,,0.89,88.11
2021-04-26,95,89.0,,0.89,84.55
