date,UI_unscaled,UI_monthly,isPartial,scale,UI
2019-09-02,58,20.0,,0.2,11.600000000000001
2019-09-03,90,20.0,,0.2,18.0
2019-09-04,100,20.0,,0.2,20.0
2019-09-05,87,20.0,,0.2,17.400000000000002
2019-09-06,86,20.0,,0.2,17.2
2019-09-07,52,20.0,,0.2,10.4
2019-09-08,54,20.0,,0.2,10.8
2019-09-09,91,20.0,,0.2,18.2
2019-09-10,87,20.0,,0.2,17.400000000000002
2019-09-11,90,20.0,,0.2,18.0
2019-09-12,89,20.0,,0.2,17.8
2019-09-13,74,20.0,,0.2,14.8
2019-09-14,51,20.0,,0.2,10.200000000000001
2019-09-15,54,20.0,,0.2,10.8
2019-09-16,80,20.0,,0.2,16.0
2019-09-17,93,20.0,,0.2,18.6
2019-09-18,85,20.0,,0.2,17.0
2019-09-19,89,20.0,,0.2,17.8
2019-09-20,85,20.0,,0.2,17.0
2019-09-21,48,20.0,,0.2,9.600000000000001
2019-09-22,59,20.0,,0.2,11.8
2019-09-23,83,20.0,,0.2,16.6
2019-09-24,93,20.0,,0.2,18.6
2019-09-25,97,20.0,,0.2,19.400000000000002
2019-09-26,84,20.0,,0.2,16.8
2019-09-27,88,20.0,,0.2,17.6
2019-09-28,53,20.0,,0.2,10.600000000000001
2019-09-29,56,20.0,,0.2,11.200000000000001
2019-09-30,93,20.0,,0.2,18.6
2019-10-01,88,20.0,False,0.2,17.6
2019-10-02,100,20.0,,0.2,20.0
2019-10-03,97,20.0,,0.2,19.400000000000002
2019-10-04,79,20.0,,0.2,15.8
2019-10-05,48,20.0,,0.2,9.600000000000001
2019-10-06,61,20.0,,0.2,12.200000000000001
2019-10-07,94,20.0,,0.2,18.8
2019-10-08,87,20.0,,0.2,17.400000000000002
2019-10-09,92,20.0,,0.2,18.400000000000002
2019-10-10,93,20.0,,0.2,18.6
2019-10-11,83,20.0,,0.2,16.6
2019-10-12,47,20.0,,0.2,9.4
2019-10-13,51,20.0,,0.2,10.200000000000001
2019-10-14,96,20.0,,0.2,19.200000000000003
2019-10-15,94,20.0,,0.2,18.8
2019-10-16,85,20.0,,0.2,17.0
2019-10-17,93,20.0,,0.2,18.6
2019-10-18,83,20.0,,0.2,16.6
2019-10-19,51,20.0,,0.2,10.200000000000001
2019-10-20,62,20.0,,0.2,12.4
2019-10-21,88,20.0,,0.2,17.6
2019-10-22,85,20.0,,0.2,17.0
2019-10-23,87,20.0,,0.2,17.400000000000002
2019-10-24,86,20.0,,0.2,17.2
2019-10-25,75,20.0,,0.2,15.0
2019-10-26,45,20.0,,0.2,9.0
2019-10-27,52,20.0,,0.2,10.4
2019-10-28,85,20.0,,0.2,17.0
2019-10-29,83,20.0,,0.2,16.6
2019-10-30,83,20.0,,0.2,16.6
2019-10-31,92,20.0,,0.2,18.400000000000002
2019-11-01,95,19.0,False,0.19,18.05
2019-11-02,59,19.0,,0.19,11.21
2019-11-03,59,19.0,,0.19,11.21
2019-11-04,98,19.0,,0.19,18.62
2019-11-05,100,19.0,,0.19,19.0
2019-11-06,93,19.0,,0.19,17.67
2019-11-07,91,19.0,,0.19,17.29
2019-11-08,81,19.0,,0.19,15.39
2019-11-09,44,19.0,,0.19,8.36
2019-11-10,54,19.0,,0.19,10.26
2019-11-11,85,19.0,,0.19,16.15
2019-11-12,91,19.0,,0.19,17.29
2019-11-13,94,19.0,,0.19,17.86
2019-11-14,91,19.0,,0.19,17.29
2019-11-15,84,19.0,,0.19,15.96
2019-11-16,56,19.0,,0.19,10.64
2019-11-17,58,19.0,,0.19,11.02
2019-11-18,86,19.0,,0.19,16.34
2019-11-19,84,19.0,,0.19,15.96
2019-11-20,93,19.0,,0.19,17.67
2019-11-21,91,19.0,,0.19,17.29
2019-11-22,87,19.0,,0.19,16.53
2019-11-23,58,19.0,,0.19,11.02
2019-11-24,61,19.0,,0.19,11.59
2019-11-25,98,19.0,,0.19,18.62
2019-11-26,92,19.0,,0.19,17.48
2019-11-27,83,19.0,,0.19,15.77
2019-11-28,47,19.0,,0.19,8.93
2019-11-29,48,19.0,,0.19,9.120000000000001
2019-11-30,45,19.0,,0.19,8.55
2019-12-01,60,19.0,False,0.19,11.4
2019-12-02,86,19.0,,0.19,16.34
2019-12-03,88,19.0,,0.19,16.72
2019-12-04,93,19.0,,0.19,17.67
2019-12-05,86,19.0,,0.19,16.34
2019-12-06,85,19.0,,0.19,16.15
2019-12-07,46,19.0,,0.19,8.74
2019-12-08,55,19.0,,0.19,10.45
2019-12-09,92,19.0,,0.19,17.48
2019-12-10,93,19.0,,0.19,17.67
2019-12-11,95,19.0,,0.19,18.05
2019-12-12,94,19.0,,0.19,17.86
2019-12-13,86,19.0,,0.19,16.34
2019-12-14,56,19.0,,0.19,10.64
2019-12-15,69,19.0,,0.19,13.11
2019-12-16,95,19.0,,0.19,18.05
2019-12-17,100,19.0,,0.19,19.0
2019-12-18,100,19.0,,0.19,19.0
2019-12-19,90,19.0,,0.19,17.1
2019-12-20,80,19.0,,0.19,15.2
2019-12-21,55,19.0,,0.19,10.45
2019-12-22,63,19.0,,0.19,11.97
2019-12-23,85,19.0,,0.19,16.15
2019-12-24,70,19.0,,0.19,13.3
2019-12-25,42,19.0,,0.19,7.98
2019-12-26,81,19.0,,0.19,15.39
2019-12-27,80,19.0,,0.19,15.2
2019-12-28,52,19.0,,0.19,9.88
2019-12-29,57,19.0,,0.19,10.83
2019-12-30,95,19.0,,0.19,18.05
2019-12-31,71,19.0,,0.19,13.49
2020-01-01,39,21.0,False,0.21,8.19
2020-01-02,72,21.0,,0.21,15.12
2020-01-03,66,21.0,,0.21,13.86
2020-01-04,39,21.0,,0.21,8.19
2020-01-05,52,21.0,,0.21,10.92
2020-01-06,80,21.0,,0.21,16.8
2020-01-07,83,21.0,,0.21,17.43
2020-01-08,78,21.0,,0.21,16.38
2020-01-09,79,21.0,,0.21,16.59
2020-01-10,69,21.0,,0.21,14.49
2020-01-11,44,21.0,,0.21,9.24
2020-01-12,53,21.0,,0.21,11.129999999999999
2020-01-13,72,21.0,,0.21,15.12
2020-01-14,73,21.0,,0.21,15.33
2020-01-15,81,21.0,,0.21,17.009999999999998
2020-01-16,76,21.0,,0.21,15.959999999999999
2020-01-17,78,21.0,,0.21,16.38
2020-01-18,47,21.0,,0.21,9.87
2020-01-19,62,21.0,,0.21,13.02
2020-01-20,70,21.0,,0.21,14.7
2020-01-21,83,21.0,,0.21,17.43
2020-01-22,100,21.0,,0.21,21.0
2020-01-23,76,21.0,,0.21,15.959999999999999
2020-01-24,81,21.0,,0.21,17.009999999999998
2020-01-25,52,21.0,,0.21,10.92
2020-01-26,51,21.0,,0.21,10.709999999999999
2020-01-27,81,21.0,,0.21,17.009999999999998
2020-01-28,83,21.0,,0.21,17.43
2020-01-29,69,21.0,,0.21,14.49
2020-01-30,83,21.0,,0.21,17.43
2020-01-31,74,21.0,,0.21,15.54
2020-02-01,58,21.0,False,0.21,12.18
2020-02-02,62,21.0,,0.21,13.02
2020-02-03,79,21.0,,0.21,16.59
2020-02-04,91,21.0,,0.21,19.11
2020-02-05,92,21.0,,0.21,19.32
2020-02-06,91,21.0,,0.21,19.11
2020-02-07,94,21.0,,0.21,19.74
2020-02-08,59,21.0,,0.21,12.389999999999999
2020-02-09,59,21.0,,0.21,12.389999999999999
2020-02-10,91,21.0,,0.21,19.11
2020-02-11,99,21.0,,0.21,20.79
2020-02-12,94,21.0,,0.21,19.74
2020-02-13,91,21.0,,0.21,19.11
2020-02-14,79,21.0,,0.21,16.59
2020-02-15,48,21.0,,0.21,10.08
2020-02-16,66,21.0,,0.21,13.86
2020-02-17,81,21.0,,0.21,17.009999999999998
2020-02-18,92,21.0,,0.21,19.32
2020-02-19,92,21.0,,0.21,19.32
2020-02-20,94,21.0,,0.21,19.74
2020-02-21,85,21.0,,0.21,17.849999999999998
2020-02-22,53,21.0,,0.21,11.129999999999999
2020-02-23,61,21.0,,0.21,12.809999999999999
2020-02-24,100,21.0,,0.21,21.0
2020-02-25,94,21.0,,0.21,19.74
2020-02-26,93,21.0,,0.21,19.529999999999998
2020-02-27,90,21.0,,0.21,18.9
2020-02-28,82,21.0,,0.21,17.22
2020-02-29,53,21.0,,0.21,11.129999999999999
2020-03-01,26,30.0,False,0.3,7.8
2020-03-02,32,30.0,,0.3,9.6
2020-03-03,36,30.0,,0.3,10.799999999999999
2020-03-04,34,30.0,,0.3,10.2
2020-03-05,36,30.0,,0.3,10.799999999999999
2020-03-06,33,30.0,,0.3,9.9
2020-03-07,21,30.0,,0.3,6.3
2020-03-08,23,30.0,,0.3,6.8999999999999995
2020-03-09,35,30.0,,0.3,10.5
2020-03-10,34,30.0,,0.3,10.2
2020-03-11,36,30.0,,0.3,10.799999999999999
2020-03-12,32,30.0,,0.3,9.6
2020-03-13,28,30.0,,0.3,8.4
2020-03-14,23,30.0,,0.3,6.8999999999999995
2020-03-15,25,30.0,,0.3,7.5
2020-03-16,40,30.0,,0.3,12.0
2020-03-17,43,30.0,,0.3,12.9
2020-03-18,49,30.0,,0.3,14.7
2020-03-19,46,30.0,,0.3,13.799999999999999
2020-03-20,52,30.0,,0.3,15.6
2020-03-21,38,30.0,,0.3,11.4
2020-03-22,44,30.0,,0.3,13.2
2020-03-23,63,30.0,,0.3,18.9
2020-03-24,61,30.0,,0.3,18.3
2020-03-25,68,30.0,,0.3,20.4
2020-03-26,74,30.0,,0.3,22.2
2020-03-27,71,30.0,,0.3,21.3
2020-03-28,54,30.0,,0.3,16.2
2020-03-29,64,30.0,,0.3,19.2
2020-03-30,97,30.0,,0.3,29.099999999999998
2020-03-31,100,30.0,,0.3,30.0
2020-04-01,46,100.0,False,1.0,46.0
2020-04-02,44,100.0,,1.0,44.0
2020-04-03,44,100.0,,1.0,44.0
2020-04-04,35,100.0,,1.0,35.0
2020-04-05,36,100.0,,1.0,36.0
2020-04-06,54,100.0,,1.0,54.0
2020-04-07,57,100.0,,1.0,57.0
2020-04-08,55,100.0,,1.0,55.0
2020-04-09,54,100.0,,1.0,54.0
2020-04-10,55,100.0,,1.0,55.0
2020-04-11,39,100.0,,1.0,39.0
2020-04-12,46,100.0,,1.0,46.0
2020-04-13,76,100.0,,1.0,76.0
2020-04-14,77,100.0,,1.0,77.0
2020-04-15,74,100.0,,1.0,74.0
2020-04-16,69,100.0,,1.0,69.0
2020-04-17,63,100.0,,1.0,63.0
2020-04-18,45,100.0,,1.0,45.0
2020-04-19,50,100.0,,1.0,50.0
2020-04-20,81,100.0,,1.0,81.0
2020-04-21,95,100.0,,1.0,95.0
2020-04-22,84,100.0,,1.0,84.0
2020-04-23,77,100.0,,1.0,77.0
2020-04-24,57,100.0,,1.0,57.0
2020-04-25,49,100.0,,1.0,49.0
2020-04-26,65,100.0,,1.0,65.0
2020-04-27,87,100.0,,1.0,87.0
2020-04-28,100,100.0,,1.0,100.0
2020-04-29,80,100.0,,1.0,80.0
2020-04-30,70,100.0,,1.0,70.0
2020-05-01,78,99.0,False,0.99,77.22
2020-05-02,59,99.0,,0.99,58.41
2020-05-03,72,99.0,,0.99,71.28
2020-05-04,100,99.0,,0.99,99.0
2020-05-05,83,99.0,,0.99,82.17
2020-05-06,76,99.0,,0.99,75.24
2020-05-07,72,99.0,,0.99,71.28
2020-05-08,57,99.0,,0.99,56.43
2020-05-09,44,99.0,,0.99,43.56
2020-05-10,56,99.0,,0.99,55.44
2020-05-11,92,99.0,,0.99,91.08
2020-05-12,78,99.0,,0.99,77.22
2020-05-13,67,99.0,,0.99,66.33
2020-05-14,64,99.0,,0.99,63.36
2020-05-15,60,99.0,,0.99,59.4
2020-05-16,46,99.0,,0.99,45.54
2020-05-17,62,99.0,,0.99,61.38
2020-05-18,86,99.0,,0.99,85.14
2020-05-19,75,99.0,,0.99,74.25
2020-05-20,71,99.0,,0.99,70.29
2020-05-21,68,99.0,,0.99,67.32
2020-05-22,61,99.0,,0.99,60.39
2020-05-23,47,99.0,,0.99,46.53
2020-05-24,68,99.0,,0.99,67.32
2020-05-25,71,99.0,,0.99,70.29
2020-05-26,95,99.0,,0.99,94.05
2020-05-27,92,99.0,,0.99,91.08
2020-05-28,77,99.0,,0.99,76.23
2020-05-29,65,99.0,,0.99,64.35
2020-05-30,45,99.0,,0.99,44.55
2020-05-31,63,99.0,,0.99,62.37
2020-06-01,100,86.0,False,0.86,86.0
2020-06-02,88,86.0,,0.86,75.67999999999999
2020-06-03,76,86.0,,0.86,65.36
2020-06-04,70,86.0,,0.86,60.199999999999996
2020-06-05,60,86.0,,0.86,51.6
2020-06-06,47,86.0,,0.86,40.42
2020-06-07,75,86.0,,0.86,64.5
2020-06-08,86,86.0,,0.86,73.96
2020-06-09,77,86.0,,0.86,66.22
2020-06-10,74,86.0,,0.86,63.64
2020-06-11,73,86.0,,0.86,62.78
2020-06-12,61,86.0,,0.86,52.46
2020-06-13,47,86.0,,0.86,40.42
2020-06-14,68,86.0,,0.86,58.48
2020-06-15,91,86.0,,0.86,78.26
2020-06-16,80,86.0,,0.86,68.8
2020-06-17,73,86.0,,0.86,62.78
2020-06-18,70,86.0,,0.86,60.199999999999996
2020-06-19,59,86.0,,0.86,50.74
2020-06-20,42,86.0,,0.86,36.12
2020-06-21,67,86.0,,0.86,57.62
2020-06-22,88,86.0,,0.86,75.67999999999999
2020-06-23,84,86.0,,0.86,72.24
2020-06-24,71,86.0,,0.86,61.06
2020-06-25,67,86.0,,0.86,57.62
2020-06-26,64,86.0,,0.86,55.04
2020-06-27,45,86.0,,0.86,38.7
2020-06-28,74,86.0,,0.86,63.64
2020-06-29,90,86.0,,0.86,77.4
2020-06-30,76,86.0,,0.86,65.36
2020-07-01,85,85.0,False,0.85,72.25
2020-07-02,79,85.0,,0.85,67.14999999999999
2020-07-03,69,85.0,,0.85,58.65
2020-07-04,43,85.0,,0.85,36.55
2020-07-05,80,85.0,,0.85,68.0
2020-07-06,99,85.0,,0.85,84.14999999999999
2020-07-07,85,85.0,,0.85,72.25
2020-07-08,82,85.0,,0.85,69.7
2020-07-09,70,85.0,,0.85,59.5
2020-07-10,69,85.0,,0.85,58.65
2020-07-11,44,85.0,,0.85,37.4
2020-07-12,75,85.0,,0.85,63.75
2020-07-13,91,85.0,,0.85,77.35
2020-07-14,83,85.0,,0.85,70.55
2020-07-15,76,85.0,,0.85,64.6
2020-07-16,70,85.0,,0.85,59.5
2020-07-17,66,85.0,,0.85,56.1
2020-07-18,42,85.0,,0.85,35.699999999999996
2020-07-19,81,85.0,,0.85,68.85
2020-07-20,100,85.0,,0.85,85.0
2020-07-21,89,85.0,,0.85,75.64999999999999
2020-07-22,74,85.0,,0.85,62.9
2020-07-23,74,85.0,,0.85,62.9
2020-07-24,66,85.0,,0.85,56.1
2020-07-25,49,85.0,,0.85,41.65
2020-07-26,82,85.0,,0.85,69.7
2020-07-27,96,85.0,,0.85,81.6
2020-07-28,84,85.0,,0.85,71.39999999999999
2020-07-29,72,85.0,,0.85,61.199999999999996
2020-07-30,67,85.0,,0.85,56.949999999999996
2020-07-31,63,85.0,,0.85,53.55
2020-08-01,43,76.0,False,0.76,32.68
2020-08-02,80,76.0,,0.76,60.8
2020-08-03,100,76.0,,0.76,76.0
2020-08-04,91,76.0,,0.76,69.16
2020-08-05,96,76.0,,0.76,72.96000000000001
2020-08-06,75,76.0,,0.76,57.0
2020-08-07,71,76.0,,0.76,53.96
2020-08-08,51,76.0,,0.76,38.76
2020-08-09,85,76.0,,0.76,64.6
2020-08-10,95,76.0,,0.76,72.2
2020-08-11,78,76.0,,0.76,59.28
2020-08-12,70,76.0,,0.76,53.2
2020-08-13,68,76.0,,0.76,51.68
2020-08-14,58,76.0,,0.76,44.08
2020-08-15,38,76.0,,0.76,28.88
2020-08-16,78,76.0,,0.76,59.28
2020-08-17,87,76.0,,0.76,66.12
2020-08-18,72,76.0,,0.76,54.72
2020-08-19,68,76.0,,0.76,51.68
2020-08-20,65,76.0,,0.76,49.4
2020-08-21,58,76.0,,0.76,44.08
2020-08-22,46,76.0,,0.76,34.96
2020-08-23,68,76.0,,0.76,51.68
2020-08-24,83,76.0,,0.76,63.08
2020-08-25,72,76.0,,0.76,54.72
2020-08-26,68,76.0,,0.76,51.68
2020-08-27,61,76.0,,0.76,46.36
2020-08-28,67,76.0,,0.76,50.92
2020-08-29,44,76.0,,0.76,33.44
2020-08-30,80,76.0,,0.76,60.8
2020-08-31,85,76.0,,0.76,64.6
2020-09-01,78,79.0,False,0.79,61.620000000000005
2020-09-02,69,79.0,,0.79,54.510000000000005
2020-09-03,68,79.0,,0.79,53.72
2020-09-04,62,79.0,,0.79,48.980000000000004
2020-09-05,50,79.0,,0.79,39.5
2020-09-06,74,79.0,,0.79,58.46
2020-09-07,76,79.0,,0.79,60.040000000000006
2020-09-08,90,79.0,,0.79,71.10000000000001
2020-09-09,86,79.0,,0.79,67.94
2020-09-10,71,79.0,,0.79,56.09
2020-09-11,70,79.0,,0.79,55.300000000000004
2020-09-12,61,79.0,,0.79,48.190000000000005
2020-09-13,88,79.0,,0.79,69.52000000000001
2020-09-14,100,79.0,,0.79,79.0
2020-09-15,91,79.0,,0.79,71.89
2020-09-16,85,79.0,,0.79,67.15
2020-09-17,72,79.0,,0.79,56.88
2020-09-18,67,79.0,,0.79,52.93
2020-09-19,55,79.0,,0.79,43.45
2020-09-20,81,79.0,,0.79,63.99
2020-09-21,92,79.0,,0.79,72.68
2020-09-22,80,79.0,,0.79,63.2
2020-09-23,73,79.0,,0.79,57.67
2020-09-24,68,79.0,,0.79,53.72
2020-09-25,60,79.0,,0.79,47.400000000000006
2020-09-26,53,79.0,,0.79,41.870000000000005
2020-09-27,81,79.0,,0.79,63.99
2020-09-28,84,79.0,,0.79,66.36
2020-09-29,77,79.0,,0.79,60.830000000000005
2020-09-30,70,79.0,,0.79,55.300000000000004
2020-10-01,75,68.0,False,0.68,51.00000000000001
2020-10-02,67,68.0,,0.68,45.56
2020-10-03,51,68.0,,0.68,34.68
2020-10-04,84,68.0,,0.68,57.120000000000005
2020-10-05,100,68.0,,0.68,68.0
2020-10-06,95,68.0,,0.68,64.60000000000001
2020-10-07,83,68.0,,0.68,56.440000000000005
2020-10-08,66,68.0,,0.68,44.88
2020-10-09,64,68.0,,0.68,43.52
2020-10-10,46,68.0,,0.68,31.28
2020-10-11,76,68.0,,0.68,51.68000000000001
2020-10-12,92,68.0,,0.68,62.56
2020-10-13,84,68.0,,0.68,57.120000000000005
2020-10-14,85,68.0,,0.68,57.800000000000004
2020-10-15,70,68.0,,0.68,47.6
2020-10-16,66,68.0,,0.68,44.88
2020-10-17,45,68.0,,0.68,30.6
2020-10-18,82,68.0,,0.68,55.760000000000005
2020-10-19,94,68.0,,0.68,63.92
2020-10-20,78,68.0,,0.68,53.040000000000006
2020-10-21,72,68.0,,0.68,48.96
2020-10-22,69,68.0,,0.68,46.92
2020-10-23,63,68.0,,0.68,42.84
2020-10-24,46,68.0,,0.68,31.28
2020-10-25,78,68.0,,0.68,53.040000000000006
2020-10-26,84,68.0,,0.68,57.120000000000005
2020-10-27,76,68.0,,0.68,51.68000000000001
2020-10-28,71,68.0,,0.68,48.28
2020-10-29,68,68.0,,0.68,46.24
2020-10-30,58,68.0,,0.68,39.440000000000005
2020-10-31,43,68.0,,0.68,29.240000000000002
2020-11-01,87,58.0,False,0.58,50.459999999999994
2020-11-02,93,58.0,,0.58,53.94
2020-11-03,77,58.0,,0.58,44.66
2020-11-04,49,58.0,,0.58,28.419999999999998
2020-11-05,56,58.0,,0.58,32.48
2020-11-06,54,58.0,,0.58,31.319999999999997
2020-11-07,41,58.0,,0.58,23.779999999999998
2020-11-08,84,58.0,,0.58,48.72
2020-11-09,91,58.0,,0.58,52.779999999999994
2020-11-10,81,58.0,,0.58,46.98
2020-11-11,79,58.0,,0.58,45.82
2020-11-12,75,58.0,,0.58,43.5
2020-11-13,70,58.0,,0.58,40.599999999999994
2020-11-14,49,58.0,,0.58,28.419999999999998
2020-11-15,85,58.0,,0.58,49.3
2020-11-16,96,58.0,,0.58,55.67999999999999
2020-11-17,87,58.0,,0.58,50.459999999999994
2020-11-18,78,58.0,,0.58,45.239999999999995
2020-11-19,71,58.0,,0.58,41.18
2020-11-20,68,58.0,,0.58,39.44
2020-11-21,60,58.0,,0.58,34.8
2020-11-22,90,58.0,,0.58,52.199999999999996
2020-11-23,100,58.0,,0.58,57.99999999999999
2020-11-24,84,58.0,,0.58,48.72
2020-11-25,75,58.0,,0.58,43.5
2020-11-26,50,58.0,,0.58,28.999999999999996
2020-11-27,56,58.0,,0.58,32.48
2020-11-28,49,58.0,,0.58,28.419999999999998
2020-11-29,82,58.0,,0.58,47.559999999999995
2020-11-30,97,58.0,,0.58,56.26
2020-12-01,55,68.0,False,0.68,37.400000000000006
2020-12-02,50,68.0,,0.68,34.0
2020-12-03,49,68.0,,0.68,33.32
2020-12-04,45,68.0,,0.68,30.6
2020-12-05,32,68.0,,0.68,21.76
2020-12-06,56,68.0,,0.68,38.080000000000005
2020-12-07,64,68.0,,0.68,43.52
2020-12-08,59,68.0,,0.68,40.120000000000005
2020-12-09,48,68.0,,0.68,32.64
2020-12-10,43,68.0,,0.68,29.240000000000002
2020-12-11,44,68.0,,0.68,29.92
2020-12-12,33,68.0,,0.68,22.44
2020-12-13,54,68.0,,0.68,36.720000000000006
2020-12-14,64,68.0,,0.68,43.52
2020-12-15,54,68.0,,0.68,36.720000000000006
2020-12-16,50,68.0,,0.68,34.0
2020-12-17,47,68.0,,0.68,31.96
2020-12-18,44,68.0,,0.68,29.92
2020-12-19,33,68.0,,0.68,22.44
2020-12-20,60,68.0,,0.68,40.800000000000004
2020-12-21,73,68.0,,0.68,49.64
2020-12-22,69,68.0,,0.68,46.92
2020-12-23,56,68.0,,0.68,38.080000000000005
2020-12-24,43,68.0,,0.68,29.240000000000002
2020-12-25,35,68.0,,0.68,23.8
2020-12-26,39,68.0,,0.68,26.520000000000003
2020-12-27,78,68.0,,0.68,53.040000000000006
2020-12-28,100,68.0,,0.68,68.0
2020-12-29,87,68.0,,0.68,59.160000000000004
2020-12-30,83,68.0,,0.68,56.440000000000005
2020-12-31,60,68.0,,0.68,40.800000000000004
2021-01-01,49,92.0,False,0.92,45.080000000000005
2021-01-02,52,92.0,,0.92,47.84
2021-01-03,87,92.0,,0.92,80.04
2021-01-04,100,92.0,,0.92,92.0
2021-01-05,88,92.0,,0.92,80.96000000000001
2021-01-06,77,92.0,,0.92,70.84
2021-01-07,75,92.0,,0.92,69.0
2021-01-08,65,92.0,,0.92,59.800000000000004
2021-01-09,51,92.0,,0.92,46.92
2021-01-10,86,92.0,,0.92,79.12
2021-01-11,99,92.0,,0.92,91.08
2021-01-12,92,92.0,,0.92,84.64
2021-01-13,86,92.0,,0.92,79.12
2021-01-14,80,92.0,,0.92,73.60000000000001
2021-01-15,74,92.0,,0.92,68.08
2021-01-16,55,92.0,,0.92,50.6
2021-01-17,70,92.0,,0.92,64.4
2021-01-18,77,92.0,,0.92,70.84
2021-01-19,100,92.0,,0.92,92.0
2021-01-20,100,92.0,,0.92,92.0
2021-01-21,87,92.0,,0.92,80.04
2021-01-22,72,92.0,,0.92,66.24000000000001
2021-01-23,59,92.0,,0.92,54.28
2021-01-24,89,92.0,,0.92,81.88000000000001
2021-01-25,95,92.0,,0.92,87.4
2021-01-26,85,92.0,,0.92,78.2
2021-01-27,75,92.0,,0.92,69.0
2021-01-28,77,92.0,,0.92,70.84
2021-01-29,64,92.0,,0.92,58.88
2021-01-30,53,92.0,,0.92,48.760000000000005
2021-01-31,72,92.0,,0.92,66.24000000000001
2021-02-01,100,81.0,False,0.81,81.0
2021-02-02,100,81.0,,0.81,81.0
2021-02-03,92,81.0,,0.81,74.52000000000001
2021-02-04,76,81.0,,0.81,61.56
2021-02-05,68,81.0,,0.81,55.080000000000005
2021-02-06,48,81.0,,0.81,38.88
2021-02-07,87,81.0,,0.81,70.47
2021-02-08,90,81.0,,0.81,72.9
2021-02-09,82,81.0,,0.81,66.42
2021-02-10,73,81.0,,0.81,59.13
2021-02-11,67,81.0,,0.81,54.27
2021-02-12,58,81.0,,0.81,46.980000000000004
2021-02-13,46,81.0,,0.81,37.260000000000005
2021-02-14,68,81.0,,0.81,55.080000000000005
2021-02-15,75,81.0,,0.81,60.75000000000001
2021-02-16,79,81.0,,0.81,63.99
2021-02-17,74,81.0,,0.81,59.940000000000005
2021-02-18,65,81.0,,0.81,52.650000000000006
2021-02-19,59,81.0,,0.81,47.790000000000006
2021-02-20,43,81.0,,0.81,34.830000000000005
2021-02-21,81,81.0,,0.81,65.61
2021-02-22,89,81.0,,0.81,72.09
2021-02-23,79,81.0,,0.81,63.99
2021-02-24,68,81.0,,0.81,55.080000000000005
2021-02-25,66,81.0,,0.81,53.46
2021-02-26,55,81.0,,0.81,44.550000000000004
2021-02-27,45,81.0,,0.81,36.45
2021-02-28,70,81.0,,0.81,56.7
2021-03-01,62,78.0,False,0.78,48.36
2021-03-02,56,78.0,,0.78,43.68
2021-03-03,46,78.0,,0.78,35.88
2021-03-04,43,78.0,,0.78,33.54
2021-03-05,40,78.0,,0.78,31.200000000000003
2021-03-06,31,78.0,,0.78,24.18
2021-03-07,68,78.0,,0.78,53.04
2021-03-08,62,78.0,,0.78,48.36
2021-03-09,56,78.0,,0.78,43.68
2021-03-10,49,78.0,,0.78,38.22
2021-03-11,45,78.0,,0.78,35.1
2021-03-12,43,78.0,,0.78,33.54
2021-03-13,30,78.0,,0.78,23.400000000000002
2021-03-14,55,78.0,,0.78,42.9
2021-03-15,55,78.0,,0.78,42.9
2021-03-16,50,78.0,,0.78,39.0
2021-03-17,49,78.0,,0.78,38.22
2021-03-18,42,78.0,,0.78,32.76
2021-03-19,40,78.0,,0.78,31.200000000000003
2021-03-20,29,78.0,,0.78,22.62
2021-03-21,79,78.0,,0.78,61.620000000000005
2021-03-22,100,78.0,,0.78,78.0
2021-03-23,65,78.0,,0.78,50.7
2021-03-24,53,78.0,,0.78,41.34
2021-03-25,51,78.0,,0.78,39.78
2021-03-26,43,78.0,,0.78,33.54
2021-03-27,30,78.0,,0.78,23.400000000000002
2021-03-28,63,78.0,,0.78,49.14
2021-03-29,73,78.0,,0.78,56.940000000000005
2021-03-30,59,78.0,,0.78,46.02
2021-03-31,53,78.0,,0.78,41.34
2021-04-01,71,73.0,False,0.73,51.83
2021-04-02,68,73.0,,0.73,49.64
2021-04-03,43,73.0,,0.73,31.39
2021-04-04,77,73.0,,0.73,56.21
2021-04-05,93,73.0,,0.73,67.89
2021-04-06,78,73.0,,0.73,56.94
2021-04-07,71,73.0,,0.73,51.83
2021-04-08,67,73.0,,0.73,48.91
2021-04-09,61,73.0,,0.73,44.53
2021-04-10,43,73.0,,0.73,31.39
2021-04-11,81,73.0,,0.73,59.129999999999995
2021-04-12,100,73.0,,0.73,73.0
2021-04-13,90,73.0,,0.73,65.7
2021-04-14,80,73.0,,0.73,58.4
2021-04-15,85,73.0,,0.73,62.05
2021-04-16,68,73.0,,0.73,49.64
2021-04-17,47,73.0,,0.73,34.31
2021-04-18,80,73.0,,0.73,58.4
2021-04-19,85,73.0,,0.73,62.05
2021-04-20,77,73.0,,0.73,56.21
2021-04-21,71,73.0,,0.73,51.83
2021-04-22,66,73.0,,0.73,48.18
2021-04-23,57,73.0,,0.73,41.61
2021-04-24,43,73.0,,0.73,31.39
2021-04-25,86,73.0,,0.73,62.78
2021-04-26,94,73.0,,0.73,68.62
2021-04-27,75,73.0,,0.73,54.75
2021-04-28,70,73.0,,0.73,51.1
2021-04-29,61,73.0,,0.73,44.53
2021-04-30,55,73.0,,0.73,40.15
2021-05-01,34,67.0,False,0.67,22.78
2021-05-02,66,67.0,,0.67,44.220000000000006
