date,TW_unscaled,TW_monthly,isPartial,scale,TW
2019-08-25,67,45.0,,0.45,30.150000000000002
2019-08-26,74,45.0,,0.45,33.300000000000004
2019-08-27,73,45.0,,0.45,32.85
2019-08-28,74,45.0,,0.45,33.300000000000004
2019-08-29,70,45.0,,0.45,31.5
2019-08-30,73,45.0,,0.45,32.85
2019-08-31,61,45.0,,0.45,27.45
2019-09-01,64,46.0,False,0.46,29.44
2019-09-02,78,46.0,,0.46,35.88
2019-09-03,68,46.0,,0.46,31.28
2019-09-04,90,46.0,,0.46,41.4
2019-09-05,85,46.0,,0.46,39.1
2019-09-06,87,46.0,,0.46,40.02
2019-09-07,85,46.0,,0.46,39.1
2019-09-08,83,46.0,,0.46,38.18
2019-09-09,87,46.0,,0.46,40.02
2019-09-10,91,46.0,,0.46,41.86
2019-09-11,92,46.0,,0.46,42.32
2019-09-12,87,46.0,,0.46,40.02
2019-09-13,73,46.0,,0.46,33.58
2019-09-14,81,46.0,,0.46,37.260000000000005
2019-09-15,84,46.0,,0.46,38.64
2019-09-16,89,46.0,,0.46,40.940000000000005
2019-09-17,92,46.0,,0.46,42.32
2019-09-18,79,46.0,,0.46,36.34
2019-09-19,84,46.0,,0.46,38.64
2019-09-20,100,46.0,,0.46,46.0
2019-09-21,83,46.0,,0.46,38.18
2019-09-22,81,46.0,,0.46,37.260000000000005
2019-09-23,97,46.0,,0.46,44.620000000000005
2019-09-24,87,46.0,,0.46,40.02
2019-09-25,91,46.0,,0.46,41.86
2019-09-26,75,46.0,,0.46,34.5
2019-09-27,82,46.0,,0.46,37.72
2019-09-28,77,46.0,,0.46,35.42
2019-09-29,71,46.0,,0.46,32.660000000000004
2019-09-30,81,46.0,,0.46,37.260000000000005
2019-10-01,93,44.0,False,0.44,40.92
2019-10-02,90,44.0,,0.44,39.6
2019-10-03,91,44.0,,0.44,40.04
2019-10-04,74,44.0,,0.44,32.56
2019-10-05,82,44.0,,0.44,36.08
2019-10-06,74,44.0,,0.44,32.56
2019-10-07,100,44.0,,0.44,44.0
2019-10-08,91,44.0,,0.44,40.04
2019-10-09,91,44.0,,0.44,40.04
2019-10-10,85,44.0,,0.44,37.4
2019-10-11,77,44.0,,0.44,33.88
2019-10-12,83,44.0,,0.44,36.52
2019-10-13,80,44.0,,0.44,35.2
2019-10-14,77,44.0,,0.44,33.88
2019-10-15,72,44.0,,0.44,31.68
2019-10-16,76,44.0,,0.44,33.44
2019-10-17,80,44.0,,0.44,35.2
2019-10-18,86,44.0,,0.44,37.84
2019-10-19,76,44.0,,0.44,33.44
2019-10-20,75,44.0,,0.44,33.0
2019-10-21,80,44.0,,0.44,35.2
2019-10-22,89,44.0,,0.44,39.160000000000004
2019-10-23,82,44.0,,0.44,36.08
2019-10-24,84,44.0,,0.44,36.96
2019-10-25,92,44.0,,0.44,40.48
2019-10-26,78,44.0,,0.44,34.32
2019-10-27,78,44.0,,0.44,34.32
2019-10-28,83,44.0,,0.44,36.52
2019-10-29,74,44.0,,0.44,32.56
2019-10-30,77,44.0,,0.44,33.88
2019-10-31,81,44.0,,0.44,35.64
2019-11-01,90,43.0,False,0.43,38.7
2019-11-02,83,43.0,,0.43,35.69
2019-11-03,82,43.0,,0.43,35.26
2019-11-04,76,43.0,,0.43,32.68
2019-11-05,98,43.0,,0.43,42.14
2019-11-06,99,43.0,,0.43,42.57
2019-11-07,88,43.0,,0.43,37.839999999999996
2019-11-08,87,43.0,,0.43,37.41
2019-11-09,98,43.0,,0.43,42.14
2019-11-10,81,43.0,,0.43,34.83
2019-11-11,69,43.0,,0.43,29.669999999999998
2019-11-12,89,43.0,,0.43,38.269999999999996
2019-11-13,92,43.0,,0.43,39.56
2019-11-14,88,43.0,,0.43,37.839999999999996
2019-11-15,87,43.0,,0.43,37.41
2019-11-16,79,43.0,,0.43,33.97
2019-11-17,91,43.0,,0.43,39.13
2019-11-18,75,43.0,,0.43,32.25
2019-11-19,83,43.0,,0.43,35.69
2019-11-20,97,43.0,,0.43,41.71
2019-11-21,89,43.0,,0.43,38.269999999999996
2019-11-22,86,43.0,,0.43,36.98
2019-11-23,91,43.0,,0.43,39.13
2019-11-24,91,43.0,,0.43,39.13
2019-11-25,87,43.0,,0.43,37.41
2019-11-26,98,43.0,,0.43,42.14
2019-11-27,100,43.0,,0.43,43.0
2019-11-28,87,43.0,,0.43,37.41
2019-11-29,75,43.0,,0.43,32.25
2019-11-30,79,43.0,,0.43,33.97
2019-12-01,83,46.0,False,0.46,38.18
2019-12-02,95,46.0,,0.46,43.7
2019-12-03,88,46.0,,0.46,40.480000000000004
2019-12-04,89,46.0,,0.46,40.940000000000005
2019-12-05,90,46.0,,0.46,41.4
2019-12-06,83,46.0,,0.46,38.18
2019-12-07,91,46.0,,0.46,41.86
2019-12-08,69,46.0,,0.46,31.740000000000002
2019-12-09,66,46.0,,0.46,30.360000000000003
2019-12-10,80,46.0,,0.46,36.800000000000004
2019-12-11,79,46.0,,0.46,36.34
2019-12-12,73,46.0,,0.46,33.58
2019-12-13,79,46.0,,0.46,36.34
2019-12-14,75,46.0,,0.46,34.5
2019-12-15,69,46.0,,0.46,31.740000000000002
2019-12-16,86,46.0,,0.46,39.56
2019-12-17,83,46.0,,0.46,38.18
2019-12-18,80,46.0,,0.46,36.800000000000004
2019-12-19,88,46.0,,0.46,40.480000000000004
2019-12-20,100,46.0,,0.46,46.0
2019-12-21,73,46.0,,0.46,33.58
2019-12-22,86,46.0,,0.46,39.56
2019-12-23,75,46.0,,0.46,34.5
2019-12-24,81,46.0,,0.46,37.260000000000005
2019-12-25,85,46.0,,0.46,39.1
2019-12-26,71,46.0,,0.46,32.660000000000004
2019-12-27,77,46.0,,0.46,35.42
2019-12-28,82,46.0,,0.46,37.72
2019-12-29,68,46.0,,0.46,31.28
2019-12-30,83,46.0,,0.46,38.18
2019-12-31,81,46.0,,0.46,37.260000000000005
2020-01-01,82,44.0,False,0.44,36.08
2020-01-02,77,44.0,,0.44,33.88
2020-01-03,69,44.0,,0.44,30.36
2020-01-04,79,44.0,,0.44,34.76
2020-01-05,84,44.0,,0.44,36.96
2020-01-06,89,44.0,,0.44,39.160000000000004
2020-01-07,91,44.0,,0.44,40.04
2020-01-08,77,44.0,,0.44,33.88
2020-01-09,80,44.0,,0.44,35.2
2020-01-10,79,44.0,,0.44,34.76
2020-01-11,90,44.0,,0.44,39.6
2020-01-12,77,44.0,,0.44,33.88
2020-01-13,82,44.0,,0.44,36.08
2020-01-14,83,44.0,,0.44,36.52
2020-01-15,83,44.0,,0.44,36.52
2020-01-16,82,44.0,,0.44,36.08
2020-01-17,89,44.0,,0.44,39.160000000000004
2020-01-18,81,44.0,,0.44,35.64
2020-01-19,74,44.0,,0.44,32.56
2020-01-20,88,44.0,,0.44,38.72
2020-01-21,92,44.0,,0.44,40.48
2020-01-22,84,44.0,,0.44,36.96
2020-01-23,80,44.0,,0.44,35.2
2020-01-24,73,44.0,,0.44,32.12
2020-01-25,100,44.0,,0.44,44.0
2020-01-26,83,44.0,,0.44,36.52
2020-01-27,78,44.0,,0.44,34.32
2020-01-28,82,44.0,,0.44,36.08
2020-01-29,82,44.0,,0.44,36.08
2020-01-30,72,44.0,,0.44,31.68
2020-01-31,77,44.0,,0.44,33.88
2020-02-01,81,46.0,False,0.46,37.260000000000005
2020-02-02,67,46.0,,0.46,30.82
2020-02-03,74,46.0,,0.46,34.04
2020-02-04,70,46.0,,0.46,32.2
2020-02-05,80,46.0,,0.46,36.800000000000004
2020-02-06,82,46.0,,0.46,37.72
2020-02-07,67,46.0,,0.46,30.82
2020-02-08,85,46.0,,0.46,39.1
2020-02-09,87,46.0,,0.46,40.02
2020-02-10,86,46.0,,0.46,39.56
2020-02-11,100,46.0,,0.46,46.0
2020-02-12,84,46.0,,0.46,38.64
2020-02-13,76,46.0,,0.46,34.96
2020-02-14,95,46.0,,0.46,43.7
2020-02-15,70,46.0,,0.46,32.2
2020-02-16,69,46.0,,0.46,31.740000000000002
2020-02-17,70,46.0,,0.46,32.2
2020-02-18,72,46.0,,0.46,33.120000000000005
2020-02-19,74,46.0,,0.46,34.04
2020-02-20,75,46.0,,0.46,34.5
2020-02-21,86,46.0,,0.46,39.56
2020-02-22,84,46.0,,0.46,38.64
2020-02-23,73,46.0,,0.46,33.58
2020-02-24,76,46.0,,0.46,34.96
2020-02-25,80,46.0,,0.46,36.800000000000004
2020-02-26,77,46.0,,0.46,35.42
2020-02-27,67,46.0,,0.46,30.82
2020-02-28,74,46.0,,0.46,34.04
2020-02-29,65,46.0,,0.46,29.900000000000002
2020-03-01,80,44.0,False,0.44,35.2
2020-03-02,70,44.0,,0.44,30.8
2020-03-03,78,44.0,,0.44,34.32
2020-03-04,88,44.0,,0.44,38.72
2020-03-05,74,44.0,,0.44,32.56
2020-03-06,83,44.0,,0.44,36.52
2020-03-07,79,44.0,,0.44,34.76
2020-03-08,72,44.0,,0.44,31.68
2020-03-09,74,44.0,,0.44,32.56
2020-03-10,100,44.0,,0.44,44.0
2020-03-11,88,44.0,,0.44,38.72
2020-03-12,92,44.0,,0.44,40.48
2020-03-13,82,44.0,,0.44,36.08
2020-03-14,77,44.0,,0.44,33.88
2020-03-15,70,44.0,,0.44,30.8
2020-03-16,97,44.0,,0.44,42.68
2020-03-17,79,44.0,,0.44,34.76
2020-03-18,78,44.0,,0.44,34.32
2020-03-19,95,44.0,,0.44,41.8
2020-03-20,90,44.0,,0.44,39.6
2020-03-21,75,44.0,,0.44,33.0
2020-03-22,86,44.0,,0.44,37.84
2020-03-23,79,44.0,,0.44,34.76
2020-03-24,68,44.0,,0.44,29.92
2020-03-25,84,44.0,,0.44,36.96
2020-03-26,85,44.0,,0.44,37.4
2020-03-27,90,44.0,,0.44,39.6
2020-03-28,83,44.0,,0.44,36.52
2020-03-29,84,44.0,,0.44,36.96
2020-03-30,87,44.0,,0.44,38.28
2020-03-31,80,44.0,,0.44,35.2
2020-04-01,77,48.0,False,0.48,36.96
2020-04-02,73,48.0,,0.48,35.04
2020-04-03,75,48.0,,0.48,36.0
2020-04-04,69,48.0,,0.48,33.12
2020-04-05,77,48.0,,0.48,36.96
2020-04-06,97,48.0,,0.48,46.559999999999995
2020-04-07,70,48.0,,0.48,33.6
2020-04-08,87,48.0,,0.48,41.76
2020-04-09,74,48.0,,0.48,35.519999999999996
2020-04-10,70,48.0,,0.48,33.6
2020-04-11,87,48.0,,0.48,41.76
2020-04-12,75,48.0,,0.48,36.0
2020-04-13,83,48.0,,0.48,39.839999999999996
2020-04-14,96,48.0,,0.48,46.08
2020-04-15,86,48.0,,0.48,41.28
2020-04-16,77,48.0,,0.48,36.96
2020-04-17,89,48.0,,0.48,42.72
2020-04-18,83,48.0,,0.48,39.839999999999996
2020-04-19,77,48.0,,0.48,36.96
2020-04-20,85,48.0,,0.48,40.8
2020-04-21,100,48.0,,0.48,48.0
2020-04-22,87,48.0,,0.48,41.76
2020-04-23,78,48.0,,0.48,37.44
2020-04-24,95,48.0,,0.48,45.6
2020-04-25,85,48.0,,0.48,40.8
2020-04-26,88,48.0,,0.48,42.239999999999995
2020-04-27,93,48.0,,0.48,44.64
2020-04-28,91,48.0,,0.48,43.68
2020-04-29,92,48.0,,0.48,44.16
2020-04-30,77,48.0,,0.48,36.96
2020-05-01,83,52.0,False,0.52,43.160000000000004
2020-05-02,83,52.0,,0.52,43.160000000000004
2020-05-03,99,52.0,,0.52,51.480000000000004
2020-05-04,81,52.0,,0.52,42.120000000000005
2020-05-05,81,52.0,,0.52,42.120000000000005
2020-05-06,88,52.0,,0.52,45.760000000000005
2020-05-07,92,52.0,,0.52,47.84
2020-05-08,86,52.0,,0.52,44.72
2020-05-09,73,52.0,,0.52,37.96
2020-05-10,82,52.0,,0.52,42.64
2020-05-11,86,52.0,,0.52,44.72
2020-05-12,92,52.0,,0.52,47.84
2020-05-13,91,52.0,,0.52,47.32
2020-05-14,88,52.0,,0.52,45.760000000000005
2020-05-15,86,52.0,,0.52,44.72
2020-05-16,85,52.0,,0.52,44.2
2020-05-17,97,52.0,,0.52,50.440000000000005
2020-05-18,75,52.0,,0.52,39.0
2020-05-19,88,52.0,,0.52,45.760000000000005
2020-05-20,97,52.0,,0.52,50.440000000000005
2020-05-21,87,52.0,,0.52,45.24
2020-05-22,86,52.0,,0.52,44.72
2020-05-23,72,52.0,,0.52,37.44
2020-05-24,91,52.0,,0.52,47.32
2020-05-25,96,52.0,,0.52,49.92
2020-05-26,96,52.0,,0.52,49.92
2020-05-27,100,52.0,,0.52,52.0
2020-05-28,83,52.0,,0.52,43.160000000000004
2020-05-29,92,52.0,,0.52,47.84
2020-05-30,90,52.0,,0.52,46.800000000000004
2020-05-31,87,52.0,,0.52,45.24
2020-06-01,88,56.0,False,0.56,49.28
2020-06-02,89,56.0,,0.56,49.84
2020-06-03,80,56.0,,0.56,44.800000000000004
2020-06-04,92,56.0,,0.56,51.52
2020-06-05,78,56.0,,0.56,43.68000000000001
2020-06-06,80,56.0,,0.56,44.800000000000004
2020-06-07,79,56.0,,0.56,44.24
2020-06-08,100,56.0,,0.56,56.00000000000001
2020-06-09,89,56.0,,0.56,49.84
2020-06-10,80,56.0,,0.56,44.800000000000004
2020-06-11,86,56.0,,0.56,48.160000000000004
2020-06-12,81,56.0,,0.56,45.36000000000001
2020-06-13,70,56.0,,0.56,39.2
2020-06-14,61,56.0,,0.56,34.160000000000004
2020-06-15,88,56.0,,0.56,49.28
2020-06-16,81,56.0,,0.56,45.36000000000001
2020-06-17,91,56.0,,0.56,50.96000000000001
2020-06-18,81,56.0,,0.56,45.36000000000001
2020-06-19,83,56.0,,0.56,46.480000000000004
2020-06-20,90,56.0,,0.56,50.400000000000006
2020-06-21,96,56.0,,0.56,53.760000000000005
2020-06-22,88,56.0,,0.56,49.28
2020-06-23,80,56.0,,0.56,44.800000000000004
2020-06-24,83,56.0,,0.56,46.480000000000004
2020-06-25,80,56.0,,0.56,44.800000000000004
2020-06-26,89,56.0,,0.56,49.84
2020-06-27,77,56.0,,0.56,43.120000000000005
2020-06-28,79,56.0,,0.56,44.24
2020-06-29,82,56.0,,0.56,45.92
2020-06-30,88,56.0,,0.56,49.28
2020-07-01,90,55.0,False,0.55,49.50000000000001
2020-07-02,78,55.0,,0.55,42.900000000000006
2020-07-03,71,55.0,,0.55,39.050000000000004
2020-07-04,72,55.0,,0.55,39.6
2020-07-05,70,55.0,,0.55,38.5
2020-07-06,76,55.0,,0.55,41.800000000000004
2020-07-07,82,55.0,,0.55,45.1
2020-07-08,85,55.0,,0.55,46.75000000000001
2020-07-09,92,55.0,,0.55,50.6
2020-07-10,83,55.0,,0.55,45.650000000000006
2020-07-11,64,55.0,,0.55,35.2
2020-07-12,82,55.0,,0.55,45.1
2020-07-13,74,55.0,,0.55,40.7
2020-07-14,85,55.0,,0.55,46.75000000000001
2020-07-15,79,55.0,,0.55,43.45
2020-07-16,75,55.0,,0.55,41.25
2020-07-17,93,55.0,,0.55,51.150000000000006
2020-07-18,76,55.0,,0.55,41.800000000000004
2020-07-19,80,55.0,,0.55,44.0
2020-07-20,91,55.0,,0.55,50.050000000000004
2020-07-21,88,55.0,,0.55,48.400000000000006
2020-07-22,79,55.0,,0.55,43.45
2020-07-23,100,55.0,,0.55,55.00000000000001
2020-07-24,79,55.0,,0.55,43.45
2020-07-25,86,55.0,,0.55,47.300000000000004
2020-07-26,90,55.0,,0.55,49.50000000000001
2020-07-27,92,55.0,,0.55,50.6
2020-07-28,96,55.0,,0.55,52.800000000000004
2020-07-29,90,55.0,,0.55,49.50000000000001
2020-07-30,79,55.0,,0.55,43.45
2020-07-31,76,55.0,,0.55,41.800000000000004
2020-08-01,77,55.0,False,0.55,42.35
2020-08-02,90,55.0,,0.55,49.50000000000001
2020-08-03,93,55.0,,0.55,51.150000000000006
2020-08-04,89,55.0,,0.55,48.95
2020-08-05,85,55.0,,0.55,46.75000000000001
2020-08-06,91,55.0,,0.55,50.050000000000004
2020-08-07,90,55.0,,0.55,49.50000000000001
2020-08-08,86,55.0,,0.55,47.300000000000004
2020-08-09,78,55.0,,0.55,42.900000000000006
2020-08-10,96,55.0,,0.55,52.800000000000004
2020-08-11,87,55.0,,0.55,47.85
2020-08-12,90,55.0,,0.55,49.50000000000001
2020-08-13,84,55.0,,0.55,46.2
2020-08-14,79,55.0,,0.55,43.45
2020-08-15,79,55.0,,0.55,43.45
2020-08-16,80,55.0,,0.55,44.0
2020-08-17,100,55.0,,0.55,55.00000000000001
2020-08-18,84,55.0,,0.55,46.2
2020-08-19,86,55.0,,0.55,47.300000000000004
2020-08-20,98,55.0,,0.55,53.900000000000006
2020-08-21,78,55.0,,0.55,42.900000000000006
2020-08-22,88,55.0,,0.55,48.400000000000006
2020-08-23,69,55.0,,0.55,37.95
2020-08-24,88,55.0,,0.55,48.400000000000006
2020-08-25,79,55.0,,0.55,43.45
2020-08-26,89,55.0,,0.55,48.95
2020-08-27,76,55.0,,0.55,41.800000000000004
2020-08-28,85,55.0,,0.55,46.75000000000001
2020-08-29,84,55.0,,0.55,46.2
2020-08-30,100,55.0,,0.55,55.00000000000001
2020-08-31,85,55.0,,0.55,46.75000000000001
2020-09-01,66,53.0,False,0.53,34.980000000000004
2020-09-02,70,53.0,,0.53,37.1
2020-09-03,71,53.0,,0.53,37.63
2020-09-04,70,53.0,,0.53,37.1
2020-09-05,58,53.0,,0.53,30.740000000000002
2020-09-06,67,53.0,,0.53,35.510000000000005
2020-09-07,71,53.0,,0.53,37.63
2020-09-08,75,53.0,,0.53,39.75
2020-09-09,61,53.0,,0.53,32.33
2020-09-10,56,53.0,,0.53,29.68
2020-09-11,62,53.0,,0.53,32.86
2020-09-12,57,53.0,,0.53,30.21
2020-09-13,56,53.0,,0.53,29.68
2020-09-14,56,53.0,,0.53,29.68
2020-09-15,58,53.0,,0.53,30.740000000000002
2020-09-16,62,53.0,,0.53,32.86
2020-09-17,68,53.0,,0.53,36.04
2020-09-18,57,53.0,,0.53,30.21
2020-09-19,56,53.0,,0.53,29.68
2020-09-20,58,53.0,,0.53,30.740000000000002
2020-09-21,64,53.0,,0.53,33.92
2020-09-22,66,53.0,,0.53,34.980000000000004
2020-09-23,55,53.0,,0.53,29.150000000000002
2020-09-24,58,53.0,,0.53,30.740000000000002
2020-09-25,58,53.0,,0.53,30.740000000000002
2020-09-26,62,53.0,,0.53,32.86
2020-09-27,52,53.0,,0.53,27.560000000000002
2020-09-28,69,53.0,,0.53,36.57
2020-09-29,64,53.0,,0.53,33.92
2020-09-30,100,53.0,,0.53,53.0
2020-10-01,75,55.0,False,0.55,41.25
2020-10-02,91,55.0,,0.55,50.050000000000004
2020-10-03,76,55.0,,0.55,41.800000000000004
2020-10-04,69,55.0,,0.55,37.95
2020-10-05,84,55.0,,0.55,46.2
2020-10-06,85,55.0,,0.55,46.75000000000001
2020-10-07,75,55.0,,0.55,41.25
2020-10-08,85,55.0,,0.55,46.75000000000001
2020-10-09,73,55.0,,0.55,40.150000000000006
2020-10-10,87,55.0,,0.55,47.85
2020-10-11,81,55.0,,0.55,44.550000000000004
2020-10-12,92,55.0,,0.55,50.6
2020-10-13,71,55.0,,0.55,39.050000000000004
2020-10-14,79,55.0,,0.55,43.45
2020-10-15,79,55.0,,0.55,43.45
2020-10-16,100,55.0,,0.55,55.00000000000001
2020-10-17,70,55.0,,0.55,38.5
2020-10-18,90,55.0,,0.55,49.50000000000001
2020-10-19,76,55.0,,0.55,41.800000000000004
2020-10-20,86,55.0,,0.55,47.300000000000004
2020-10-21,81,55.0,,0.55,44.550000000000004
2020-10-22,86,55.0,,0.55,47.300000000000004
2020-10-23,89,55.0,,0.55,48.95
2020-10-24,75,55.0,,0.55,41.25
2020-10-25,80,55.0,,0.55,44.0
2020-10-26,71,55.0,,0.55,39.050000000000004
2020-10-27,86,55.0,,0.55,47.300000000000004
2020-10-28,77,55.0,,0.55,42.35
2020-10-29,84,55.0,,0.55,46.2
2020-10-30,84,55.0,,0.55,46.2
2020-10-31,68,55.0,,0.55,37.400000000000006
2020-11-01,70,57.0,False,0.57,39.9
2020-11-02,74,57.0,,0.57,42.18
2020-11-03,69,57.0,,0.57,39.33
2020-11-04,62,57.0,,0.57,35.339999999999996
2020-11-05,65,57.0,,0.57,37.05
2020-11-06,77,57.0,,0.57,43.88999999999999
2020-11-07,86,57.0,,0.57,49.019999999999996
2020-11-08,89,57.0,,0.57,50.73
2020-11-09,100,57.0,,0.57,56.99999999999999
2020-11-10,92,57.0,,0.57,52.44
2020-11-11,80,57.0,,0.57,45.599999999999994
2020-11-12,77,57.0,,0.57,43.88999999999999
2020-11-13,84,57.0,,0.57,47.879999999999995
2020-11-14,91,57.0,,0.57,51.87
2020-11-15,89,57.0,,0.57,50.73
2020-11-16,98,57.0,,0.57,55.85999999999999
2020-11-17,88,57.0,,0.57,50.16
2020-11-18,91,57.0,,0.57,51.87
2020-11-19,79,57.0,,0.57,45.029999999999994
2020-11-20,74,57.0,,0.57,42.18
2020-11-21,91,57.0,,0.57,51.87
2020-11-22,79,57.0,,0.57,45.029999999999994
2020-11-23,88,57.0,,0.57,50.16
2020-11-24,90,57.0,,0.57,51.3
2020-11-25,83,57.0,,0.57,47.309999999999995
2020-11-26,75,57.0,,0.57,42.74999999999999
2020-11-27,94,57.0,,0.57,53.58
2020-11-28,85,57.0,,0.57,48.449999999999996
2020-11-29,88,57.0,,0.57,50.16
2020-11-30,93,57.0,,0.57,53.01
2020-12-01,93,61.0,False,0.61,56.73
2020-12-02,82,61.0,,0.61,50.019999999999996
2020-12-03,87,61.0,,0.61,53.07
2020-12-04,85,61.0,,0.61,51.85
2020-12-05,98,61.0,,0.61,59.78
2020-12-06,73,61.0,,0.61,44.53
2020-12-07,91,61.0,,0.61,55.51
2020-12-08,79,61.0,,0.61,48.19
2020-12-09,93,61.0,,0.61,56.73
2020-12-10,82,61.0,,0.61,50.019999999999996
2020-12-11,91,61.0,,0.61,55.51
2020-12-12,86,61.0,,0.61,52.46
2020-12-13,83,61.0,,0.61,50.629999999999995
2020-12-14,77,61.0,,0.61,46.97
2020-12-15,89,61.0,,0.61,54.29
2020-12-16,85,61.0,,0.61,51.85
2020-12-17,78,61.0,,0.61,47.58
2020-12-18,81,61.0,,0.61,49.41
2020-12-19,90,61.0,,0.61,54.9
2020-12-20,75,61.0,,0.61,45.75
2020-12-21,74,61.0,,0.61,45.14
2020-12-22,99,61.0,,0.61,60.39
2020-12-23,87,61.0,,0.61,53.07
2020-12-24,82,61.0,,0.61,50.019999999999996
2020-12-25,76,61.0,,0.61,46.36
2020-12-26,87,61.0,,0.61,53.07
2020-12-27,78,61.0,,0.61,47.58
2020-12-28,80,61.0,,0.61,48.8
2020-12-29,94,61.0,,0.61,57.339999999999996
2020-12-30,100,61.0,,0.61,61.0
2020-12-31,87,61.0,,0.61,53.07
2021-01-01,72,62.0,False,0.62,44.64
2021-01-02,76,62.0,,0.62,47.12
2021-01-03,82,62.0,,0.62,50.839999999999996
2021-01-04,93,62.0,,0.62,57.66
2021-01-05,84,62.0,,0.62,52.08
2021-01-06,87,62.0,,0.62,53.94
2021-01-07,100,62.0,,0.62,62.0
2021-01-08,84,62.0,,0.62,52.08
2021-01-09,82,62.0,,0.62,50.839999999999996
2021-01-10,75,62.0,,0.62,46.5
2021-01-11,89,62.0,,0.62,55.18
2021-01-12,87,62.0,,0.62,53.94
2021-01-13,92,62.0,,0.62,57.04
2021-01-14,70,62.0,,0.62,43.4
2021-01-15,85,62.0,,0.62,52.7
2021-01-16,68,62.0,,0.62,42.16
2021-01-17,77,62.0,,0.62,47.74
2021-01-18,84,62.0,,0.62,52.08
2021-01-19,81,62.0,,0.62,50.22
2021-01-20,86,62.0,,0.62,53.32
2021-01-21,69,62.0,,0.62,42.78
2021-01-22,72,62.0,,0.62,44.64
2021-01-23,91,62.0,,0.62,56.42
2021-01-24,86,62.0,,0.62,53.32
2021-01-25,78,62.0,,0.62,48.36
2021-01-26,71,62.0,,0.62,44.02
2021-01-27,87,62.0,,0.62,53.94
2021-01-28,78,62.0,,0.62,48.36
2021-01-29,68,62.0,,0.62,42.16
2021-01-30,83,62.0,,0.62,51.46
2021-01-31,98,62.0,,0.62,60.76
2021-02-01,81,58.0,False,0.58,46.98
2021-02-02,89,58.0,,0.58,51.62
2021-02-03,93,58.0,,0.58,53.94
2021-02-04,100,58.0,,0.58,57.99999999999999
2021-02-05,90,58.0,,0.58,52.199999999999996
2021-02-06,85,58.0,,0.58,49.3
2021-02-07,90,58.0,,0.58,52.199999999999996
2021-02-08,81,58.0,,0.58,46.98
2021-02-09,89,58.0,,0.58,51.62
2021-02-10,82,58.0,,0.58,47.559999999999995
2021-02-11,85,58.0,,0.58,49.3
2021-02-12,95,58.0,,0.58,55.099999999999994
2021-02-13,86,58.0,,0.58,49.879999999999995
2021-02-14,83,58.0,,0.58,48.13999999999999
2021-02-15,90,58.0,,0.58,52.199999999999996
2021-02-16,81,58.0,,0.58,46.98
2021-02-17,84,58.0,,0.58,48.72
2021-02-18,97,58.0,,0.58,56.26
2021-02-19,91,58.0,,0.58,52.779999999999994
2021-02-20,95,58.0,,0.58,55.099999999999994
2021-02-21,90,58.0,,0.58,52.199999999999996
2021-02-22,88,58.0,,0.58,51.04
2021-02-23,91,58.0,,0.58,52.779999999999994
2021-02-24,90,58.0,,0.58,52.199999999999996
2021-02-25,77,58.0,,0.58,44.66
2021-02-26,79,58.0,,0.58,45.82
2021-02-27,95,58.0,,0.58,55.099999999999994
2021-02-28,69,58.0,,0.58,40.019999999999996
2021-03-01,96,52.0,False,0.52,49.92
2021-03-02,91,52.0,,0.52,47.32
2021-03-03,77,52.0,,0.52,40.04
2021-03-04,88,52.0,,0.52,45.760000000000005
2021-03-05,86,52.0,,0.52,44.72
2021-03-06,82,52.0,,0.52,42.64
2021-03-07,86,52.0,,0.52,44.72
2021-03-08,85,52.0,,0.52,44.2
2021-03-09,83,52.0,,0.52,43.160000000000004
2021-03-10,83,52.0,,0.52,43.160000000000004
2021-03-11,86,52.0,,0.52,44.72
2021-03-12,79,52.0,,0.52,41.08
2021-03-13,86,52.0,,0.52,44.72
2021-03-14,84,52.0,,0.52,43.68
2021-03-15,82,52.0,,0.52,42.64
2021-03-16,91,52.0,,0.52,47.32
2021-03-17,76,52.0,,0.52,39.52
2021-03-18,82,52.0,,0.52,42.64
2021-03-19,69,52.0,,0.52,35.88
2021-03-20,86,52.0,,0.52,44.72
2021-03-21,82,52.0,,0.52,42.64
2021-03-22,91,52.0,,0.52,47.32
2021-03-23,100,52.0,,0.52,52.0
2021-03-24,95,52.0,,0.52,49.4
2021-03-25,81,52.0,,0.52,42.120000000000005
2021-03-26,89,52.0,,0.52,46.28
2021-03-27,83,52.0,,0.52,43.160000000000004
2021-03-28,81,52.0,,0.52,42.120000000000005
2021-03-29,74,52.0,,0.52,38.480000000000004
2021-03-30,81,52.0,,0.52,42.120000000000005
2021-03-31,83,52.0,,0.52,43.160000000000004
2021-04-01,92,53.0,False,0.53,48.760000000000005
2021-04-02,90,53.0,,0.53,47.7
2021-04-03,87,53.0,,0.53,46.11
2021-04-04,80,53.0,,0.53,42.400000000000006
2021-04-05,81,53.0,,0.53,42.93
2021-04-06,84,53.0,,0.53,44.52
2021-04-07,91,53.0,,0.53,48.230000000000004
2021-04-08,87,53.0,,0.53,46.11
2021-04-09,85,53.0,,0.53,45.050000000000004
2021-04-10,73,53.0,,0.53,38.690000000000005
2021-04-11,62,53.0,,0.53,32.86
2021-04-12,91,53.0,,0.53,48.230000000000004
2021-04-13,84,53.0,,0.53,44.52
2021-04-14,79,53.0,,0.53,41.870000000000005
2021-04-15,79,53.0,,0.53,41.870000000000005
