date,EST_unscaled,EST_monthly,isPartial,scale,EST
2019-08-11,54,56.0,,0.56,30.240000000000002
2019-08-12,82,56.0,,0.56,45.92
2019-08-13,90,56.0,,0.56,50.400000000000006
2019-08-14,74,56.0,,0.56,41.440000000000005
2019-08-15,75,56.0,,0.56,42.00000000000001
2019-08-16,73,56.0,,0.56,40.88
2019-08-17,62,56.0,,0.56,34.720000000000006
2019-08-18,64,56.0,,0.56,35.84
2019-08-19,77,56.0,,0.56,43.120000000000005
2019-08-20,82,56.0,,0.56,45.92
2019-08-21,96,56.0,,0.56,53.760000000000005
2019-08-22,79,56.0,,0.56,44.24
2019-08-23,75,56.0,,0.56,42.00000000000001
2019-08-24,61,56.0,,0.56,34.160000000000004
2019-08-25,62,56.0,,0.56,34.720000000000006
2019-08-26,82,56.0,,0.56,45.92
2019-08-27,81,56.0,,0.56,45.36000000000001
2019-08-28,78,56.0,,0.56,43.68000000000001
2019-08-29,86,56.0,,0.56,48.160000000000004
2019-08-30,68,56.0,,0.56,38.080000000000005
2019-08-31,53,56.0,,0.56,29.680000000000003
2019-09-01,51,58.0,False,0.58,29.58
2019-09-02,51,58.0,,0.58,29.58
2019-09-03,78,58.0,,0.58,45.239999999999995
2019-09-04,70,58.0,,0.58,40.599999999999994
2019-09-05,75,58.0,,0.58,43.5
2019-09-06,66,58.0,,0.58,38.279999999999994
2019-09-07,54,58.0,,0.58,31.319999999999997
2019-09-08,46,58.0,,0.58,26.68
2019-09-09,77,58.0,,0.58,44.66
2019-09-10,100,58.0,,0.58,57.99999999999999
2019-09-11,79,58.0,,0.58,45.82
2019-09-12,84,58.0,,0.58,48.72
2019-09-13,69,58.0,,0.58,40.019999999999996
2019-09-14,48,58.0,,0.58,27.839999999999996
2019-09-15,47,58.0,,0.58,27.259999999999998
2019-09-16,67,58.0,,0.58,38.86
2019-09-17,65,58.0,,0.58,37.699999999999996
2019-09-18,73,58.0,,0.58,42.339999999999996
2019-09-19,77,58.0,,0.58,44.66
2019-09-20,62,58.0,,0.58,35.96
2019-09-21,48,58.0,,0.58,27.839999999999996
2019-09-22,49,58.0,,0.58,28.419999999999998
2019-09-23,67,58.0,,0.58,38.86
2019-09-24,82,58.0,,0.58,47.559999999999995
2019-09-25,75,58.0,,0.58,43.5
2019-09-26,69,58.0,,0.58,40.019999999999996
2019-09-27,66,58.0,,0.58,38.279999999999994
2019-09-28,52,58.0,,0.58,30.159999999999997
2019-09-29,46,58.0,,0.58,26.68
2019-09-30,66,58.0,,0.58,38.279999999999994
2019-10-01,100,59.0,False,0.59,59.0
2019-10-02,76,59.0,,0.59,44.839999999999996
2019-10-03,72,59.0,,0.59,42.48
2019-10-04,82,59.0,,0.59,48.379999999999995
2019-10-05,55,59.0,,0.59,32.449999999999996
2019-10-06,58,59.0,,0.59,34.22
2019-10-07,78,59.0,,0.59,46.019999999999996
2019-10-08,80,59.0,,0.59,47.199999999999996
2019-10-09,78,59.0,,0.59,46.019999999999996
2019-10-10,82,59.0,,0.59,48.379999999999995
2019-10-11,80,59.0,,0.59,47.199999999999996
2019-10-12,57,59.0,,0.59,33.629999999999995
2019-10-13,73,59.0,,0.59,43.07
2019-10-14,82,59.0,,0.59,48.379999999999995
2019-10-15,100,59.0,,0.59,59.0
2019-10-16,77,59.0,,0.59,45.43
2019-10-17,81,59.0,,0.59,47.79
2019-10-18,73,59.0,,0.59,43.07
2019-10-19,59,59.0,,0.59,34.809999999999995
2019-10-20,57,59.0,,0.59,33.629999999999995
2019-10-21,78,59.0,,0.59,46.019999999999996
2019-10-22,88,59.0,,0.59,51.919999999999995
2019-10-23,86,59.0,,0.59,50.739999999999995
2019-10-24,95,59.0,,0.59,56.05
2019-10-25,80,59.0,,0.59,47.199999999999996
2019-10-26,59,59.0,,0.59,34.809999999999995
2019-10-27,60,59.0,,0.59,35.4
2019-10-28,84,59.0,,0.59,49.559999999999995
2019-10-29,87,59.0,,0.59,51.33
2019-10-30,99,59.0,,0.59,58.41
2019-10-31,85,59.0,,0.59,50.15
2019-11-01,100,62.0,False,0.62,62.0
2019-11-02,56,62.0,,0.62,34.72
2019-11-03,76,62.0,,0.62,47.12
2019-11-04,82,62.0,,0.62,50.839999999999996
2019-11-05,85,62.0,,0.62,52.7
2019-11-06,78,62.0,,0.62,48.36
2019-11-07,71,62.0,,0.62,44.02
2019-11-08,68,62.0,,0.62,42.16
2019-11-09,68,62.0,,0.62,42.16
2019-11-10,69,62.0,,0.62,42.78
2019-11-11,68,62.0,,0.62,42.16
2019-11-12,68,62.0,,0.62,42.16
2019-11-13,79,62.0,,0.62,48.98
2019-11-14,78,62.0,,0.62,48.36
2019-11-15,67,62.0,,0.62,41.54
2019-11-16,51,62.0,,0.62,31.62
2019-11-17,53,62.0,,0.62,32.86
2019-11-18,73,62.0,,0.62,45.26
2019-11-19,80,62.0,,0.62,49.6
2019-11-20,77,62.0,,0.62,47.74
2019-11-21,75,62.0,,0.62,46.5
2019-11-22,77,62.0,,0.62,47.74
2019-11-23,55,62.0,,0.62,34.1
2019-11-24,56,62.0,,0.62,34.72
2019-11-25,81,62.0,,0.62,50.22
2019-11-26,82,62.0,,0.62,50.839999999999996
2019-11-27,73,62.0,,0.62,45.26
2019-11-28,87,62.0,,0.62,53.94
2019-11-29,72,62.0,,0.62,44.64
2019-11-30,51,62.0,,0.62,31.62
2019-12-01,62,58.0,False,0.58,35.96
2019-12-02,87,58.0,,0.58,50.459999999999994
2019-12-03,100,58.0,,0.58,57.99999999999999
2019-12-04,86,58.0,,0.58,49.879999999999995
2019-12-05,88,58.0,,0.58,51.04
2019-12-06,75,58.0,,0.58,43.5
2019-12-07,67,58.0,,0.58,38.86
2019-12-08,55,58.0,,0.58,31.9
2019-12-09,76,58.0,,0.58,44.08
2019-12-10,95,58.0,,0.58,55.099999999999994
2019-12-11,85,58.0,,0.58,49.3
2019-12-12,85,58.0,,0.58,49.3
2019-12-13,76,58.0,,0.58,44.08
2019-12-14,86,58.0,,0.58,49.879999999999995
2019-12-15,60,58.0,,0.58,34.8
2019-12-16,67,58.0,,0.58,38.86
2019-12-17,77,58.0,,0.58,44.66
2019-12-18,76,58.0,,0.58,44.08
2019-12-19,75,58.0,,0.58,43.5
2019-12-20,71,58.0,,0.58,41.18
2019-12-21,61,58.0,,0.58,35.379999999999995
2019-12-22,56,58.0,,0.58,32.48
2019-12-23,71,58.0,,0.58,41.18
2019-12-24,58,58.0,,0.58,33.64
2019-12-25,55,58.0,,0.58,31.9
2019-12-26,66,58.0,,0.58,38.279999999999994
2019-12-27,57,58.0,,0.58,33.059999999999995
2019-12-28,48,58.0,,0.58,27.839999999999996
2019-12-29,54,58.0,,0.58,31.319999999999997
2019-12-30,61,58.0,,0.58,35.379999999999995
2019-12-31,67,58.0,,0.58,38.86
2020-01-01,63,62.0,False,0.62,39.06
2020-01-02,63,62.0,,0.62,39.06
2020-01-03,70,62.0,,0.62,43.4
2020-01-04,55,62.0,,0.62,34.1
2020-01-05,58,62.0,,0.62,35.96
2020-01-06,81,62.0,,0.62,50.22
2020-01-07,82,62.0,,0.62,50.839999999999996
2020-01-08,82,62.0,,0.62,50.839999999999996
2020-01-09,81,62.0,,0.62,50.22
2020-01-10,81,62.0,,0.62,50.22
2020-01-11,58,62.0,,0.62,35.96
2020-01-12,55,62.0,,0.62,34.1
2020-01-13,84,62.0,,0.62,52.08
2020-01-14,88,62.0,,0.62,54.56
2020-01-15,87,62.0,,0.62,53.94
2020-01-16,100,62.0,,0.62,62.0
2020-01-17,83,62.0,,0.62,51.46
2020-01-18,71,62.0,,0.62,44.02
2020-01-19,58,62.0,,0.62,35.96
2020-01-20,71,62.0,,0.62,44.02
2020-01-21,87,62.0,,0.62,53.94
2020-01-22,91,62.0,,0.62,56.42
2020-01-23,84,62.0,,0.62,52.08
2020-01-24,80,62.0,,0.62,49.6
2020-01-25,57,62.0,,0.62,35.339999999999996
2020-01-26,61,62.0,,0.62,37.82
2020-01-27,80,62.0,,0.62,49.6
2020-01-28,87,62.0,,0.62,53.94
2020-01-29,92,62.0,,0.62,57.04
2020-01-30,89,62.0,,0.62,55.18
2020-01-31,92,62.0,,0.62,57.04
2020-02-01,65,63.0,False,0.63,40.95
2020-02-02,78,63.0,,0.63,49.14
2020-02-03,75,63.0,,0.63,47.25
2020-02-04,98,63.0,,0.63,61.74
2020-02-05,87,63.0,,0.63,54.81
2020-02-06,85,63.0,,0.63,53.55
2020-02-07,82,63.0,,0.63,51.660000000000004
2020-02-08,64,63.0,,0.63,40.32
2020-02-09,62,63.0,,0.63,39.06
2020-02-10,76,63.0,,0.63,47.88
2020-02-11,100,63.0,,0.63,63.0
2020-02-12,81,63.0,,0.63,51.03
2020-02-13,87,63.0,,0.63,54.81
2020-02-14,83,63.0,,0.63,52.29
2020-02-15,72,63.0,,0.63,45.36
2020-02-16,58,63.0,,0.63,36.54
2020-02-17,76,63.0,,0.63,47.88
2020-02-18,83,63.0,,0.63,52.29
2020-02-19,94,63.0,,0.63,59.22
2020-02-20,100,63.0,,0.63,63.0
2020-02-21,88,63.0,,0.63,55.44
2020-02-22,72,63.0,,0.63,45.36
2020-02-23,66,63.0,,0.63,41.58
2020-02-24,89,63.0,,0.63,56.07
2020-02-25,93,63.0,,0.63,58.59
2020-02-26,89,63.0,,0.63,56.07
2020-02-27,94,63.0,,0.63,59.22
2020-02-28,84,63.0,,0.63,52.92
2020-02-29,60,63.0,,0.63,37.8
2020-03-01,55,69.0,False,0.69,37.949999999999996
2020-03-02,74,69.0,,0.69,51.059999999999995
2020-03-03,75,69.0,,0.69,51.74999999999999
2020-03-04,68,69.0,,0.69,46.919999999999995
2020-03-05,82,69.0,,0.69,56.58
2020-03-06,70,69.0,,0.69,48.3
2020-03-07,52,69.0,,0.69,35.879999999999995
2020-03-08,72,69.0,,0.69,49.67999999999999
2020-03-09,86,69.0,,0.69,59.339999999999996
2020-03-10,95,69.0,,0.69,65.55
2020-03-11,78,69.0,,0.69,53.81999999999999
2020-03-12,72,69.0,,0.69,49.67999999999999
2020-03-13,79,69.0,,0.69,54.51
2020-03-14,54,69.0,,0.69,37.26
2020-03-15,60,69.0,,0.69,41.4
2020-03-16,78,69.0,,0.69,53.81999999999999
2020-03-17,87,69.0,,0.69,60.029999999999994
2020-03-18,90,69.0,,0.69,62.099999999999994
2020-03-19,96,69.0,,0.69,66.24
2020-03-20,84,69.0,,0.69,57.959999999999994
2020-03-21,64,69.0,,0.69,44.16
2020-03-22,63,69.0,,0.69,43.47
2020-03-23,86,69.0,,0.69,59.339999999999996
2020-03-24,98,69.0,,0.69,67.61999999999999
2020-03-25,89,69.0,,0.69,61.41
2020-03-26,99,69.0,,0.69,68.30999999999999
2020-03-27,100,69.0,,0.69,69.0
2020-03-28,65,69.0,,0.69,44.849999999999994
2020-03-29,62,69.0,,0.69,42.779999999999994
2020-03-30,85,69.0,,0.69,58.65
2020-03-31,91,69.0,,0.69,62.78999999999999
2020-04-01,63,86.0,False,0.86,54.18
2020-04-02,70,86.0,,0.86,60.199999999999996
2020-04-03,75,86.0,,0.86,64.5
2020-04-04,59,86.0,,0.86,50.74
2020-04-05,56,86.0,,0.86,48.16
2020-04-06,68,86.0,,0.86,58.48
2020-04-07,77,86.0,,0.86,66.22
2020-04-08,75,86.0,,0.86,64.5
2020-04-09,76,86.0,,0.86,65.36
2020-04-10,68,86.0,,0.86,58.48
2020-04-11,55,86.0,,0.86,47.3
2020-04-12,49,86.0,,0.86,42.14
2020-04-13,60,86.0,,0.86,51.6
2020-04-14,72,86.0,,0.86,61.92
2020-04-15,68,86.0,,0.86,58.48
2020-04-16,73,86.0,,0.86,62.78
2020-04-17,74,86.0,,0.86,63.64
2020-04-18,65,86.0,,0.86,55.9
2020-04-19,61,86.0,,0.86,52.46
2020-04-20,80,86.0,,0.86,68.8
2020-04-21,80,86.0,,0.86,68.8
2020-04-22,75,86.0,,0.86,64.5
2020-04-23,100,86.0,,0.86,86.0
2020-04-24,86,86.0,,0.86,73.96
2020-04-25,66,86.0,,0.86,56.76
2020-04-26,54,86.0,,0.86,46.44
2020-04-27,62,86.0,,0.86,53.32
2020-04-28,78,86.0,,0.86,67.08
2020-04-29,78,86.0,,0.86,67.08
2020-04-30,75,86.0,,0.86,64.5
2020-05-01,86,81.0,False,0.81,69.66000000000001
2020-05-02,66,81.0,,0.81,53.46
2020-05-03,57,81.0,,0.81,46.17
2020-05-04,79,81.0,,0.81,63.99
2020-05-05,79,81.0,,0.81,63.99
2020-05-06,87,81.0,,0.81,70.47
2020-05-07,94,81.0,,0.81,76.14
2020-05-08,100,81.0,,0.81,81.0
2020-05-09,77,81.0,,0.81,62.370000000000005
2020-05-10,52,81.0,,0.81,42.120000000000005
2020-05-11,84,81.0,,0.81,68.04
2020-05-12,88,81.0,,0.81,71.28
2020-05-13,82,81.0,,0.81,66.42
2020-05-14,89,81.0,,0.81,72.09
2020-05-15,88,81.0,,0.81,71.28
2020-05-16,68,81.0,,0.81,55.080000000000005
2020-05-17,54,81.0,,0.81,43.74
2020-05-18,79,81.0,,0.81,63.99
2020-05-19,85,81.0,,0.81,68.85000000000001
2020-05-20,86,81.0,,0.81,69.66000000000001
2020-05-21,83,81.0,,0.81,67.23
2020-05-22,76,81.0,,0.81,61.56
2020-05-23,70,81.0,,0.81,56.7
2020-05-24,57,81.0,,0.81,46.17
2020-05-25,61,81.0,,0.81,49.410000000000004
2020-05-26,91,81.0,,0.81,73.71000000000001
2020-05-27,95,81.0,,0.81,76.95
2020-05-28,88,81.0,,0.81,71.28
2020-05-29,87,81.0,,0.81,70.47
2020-05-30,66,81.0,,0.81,53.46
2020-05-31,54,81.0,,0.81,43.74
2020-06-01,58,82.0,False,0.82,47.559999999999995
2020-06-02,58,82.0,,0.82,47.559999999999995
2020-06-03,57,82.0,,0.82,46.739999999999995
2020-06-04,66,82.0,,0.82,54.12
2020-06-05,62,82.0,,0.82,50.839999999999996
2020-06-06,46,82.0,,0.82,37.72
2020-06-07,45,82.0,,0.82,36.9
2020-06-08,64,82.0,,0.82,52.48
2020-06-09,69,82.0,,0.82,56.58
2020-06-10,82,82.0,,0.82,67.24
2020-06-11,100,82.0,,0.82,82.0
2020-06-12,61,82.0,,0.82,50.019999999999996
2020-06-13,54,82.0,,0.82,44.279999999999994
2020-06-14,55,82.0,,0.82,45.099999999999994
2020-06-15,78,82.0,,0.82,63.959999999999994
2020-06-16,70,82.0,,0.82,57.4
2020-06-17,79,82.0,,0.82,64.78
2020-06-18,72,82.0,,0.82,59.04
2020-06-19,58,82.0,,0.82,47.559999999999995
2020-06-20,53,82.0,,0.82,43.46
2020-06-21,47,82.0,,0.82,38.54
2020-06-22,65,82.0,,0.82,53.3
2020-06-23,77,82.0,,0.82,63.13999999999999
2020-06-24,72,82.0,,0.82,59.04
2020-06-25,75,82.0,,0.82,61.49999999999999
2020-06-26,66,82.0,,0.82,54.12
2020-06-27,50,82.0,,0.82,41.0
2020-06-28,46,82.0,,0.82,37.72
2020-06-29,74,82.0,,0.82,60.68
2020-06-30,74,82.0,,0.82,60.68
2020-07-01,83,80.0,False,0.8,66.4
2020-07-02,72,80.0,,0.8,57.6
2020-07-03,67,80.0,,0.8,53.6
2020-07-04,57,80.0,,0.8,45.6
2020-07-05,61,80.0,,0.8,48.800000000000004
2020-07-06,75,80.0,,0.8,60.0
2020-07-07,76,80.0,,0.8,60.800000000000004
2020-07-08,81,80.0,,0.8,64.8
2020-07-09,80,80.0,,0.8,64.0
2020-07-10,78,80.0,,0.8,62.400000000000006
2020-07-11,62,80.0,,0.8,49.6
2020-07-12,62,80.0,,0.8,49.6
2020-07-13,76,80.0,,0.8,60.800000000000004
2020-07-14,84,80.0,,0.8,67.2
2020-07-15,90,80.0,,0.8,72.0
2020-07-16,82,80.0,,0.8,65.60000000000001
2020-07-17,83,80.0,,0.8,66.4
2020-07-18,57,80.0,,0.8,45.6
2020-07-19,57,80.0,,0.8,45.6
2020-07-20,95,80.0,,0.8,76.0
2020-07-21,87,80.0,,0.8,69.60000000000001
2020-07-22,100,80.0,,0.8,80.0
2020-07-23,98,80.0,,0.8,78.4
2020-07-24,87,80.0,,0.8,69.60000000000001
2020-07-25,62,80.0,,0.8,49.6
2020-07-26,59,80.0,,0.8,47.2
2020-07-27,84,80.0,,0.8,67.2
2020-07-28,90,80.0,,0.8,72.0
2020-07-29,90,80.0,,0.8,72.0
2020-07-30,93,80.0,,0.8,74.4
2020-07-31,86,80.0,,0.8,68.8
2020-08-01,90,79.0,False,0.79,71.10000000000001
2020-08-02,68,79.0,,0.79,53.72
2020-08-03,87,79.0,,0.79,68.73
2020-08-04,93,79.0,,0.79,73.47
2020-08-05,91,79.0,,0.79,71.89
2020-08-06,93,79.0,,0.79,73.47
2020-08-07,90,79.0,,0.79,71.10000000000001
2020-08-08,62,79.0,,0.79,48.980000000000004
2020-08-09,64,79.0,,0.79,50.56
2020-08-10,96,79.0,,0.79,75.84
2020-08-11,92,79.0,,0.79,72.68
2020-08-12,88,79.0,,0.79,69.52000000000001
2020-08-13,87,79.0,,0.79,68.73
2020-08-14,100,79.0,,0.79,79.0
2020-08-15,68,79.0,,0.79,53.72
2020-08-16,60,79.0,,0.79,47.400000000000006
2020-08-17,89,79.0,,0.79,70.31
2020-08-18,94,79.0,,0.79,74.26
2020-08-19,85,79.0,,0.79,67.15
2020-08-20,87,79.0,,0.79,68.73
2020-08-21,94,79.0,,0.79,74.26
2020-08-22,65,79.0,,0.79,51.35
2020-08-23,69,79.0,,0.79,54.510000000000005
2020-08-24,94,79.0,,0.79,74.26
2020-08-25,99,79.0,,0.79,78.21000000000001
2020-08-26,98,79.0,,0.79,77.42
2020-08-27,97,79.0,,0.79,76.63000000000001
2020-08-28,94,79.0,,0.79,74.26
2020-08-29,73,79.0,,0.79,57.67
2020-08-30,66,79.0,,0.79,52.14
2020-08-31,92,79.0,,0.79,72.68
2020-09-01,68,86.0,False,0.86,58.48
2020-09-02,63,86.0,,0.86,54.18
2020-09-03,66,86.0,,0.86,56.76
2020-09-04,63,86.0,,0.86,54.18
2020-09-05,44,86.0,,0.86,37.839999999999996
2020-09-06,44,86.0,,0.86,37.839999999999996
2020-09-07,45,86.0,,0.86,38.7
2020-09-08,70,86.0,,0.86,60.199999999999996
2020-09-09,71,86.0,,0.86,61.06
2020-09-10,68,86.0,,0.86,58.48
2020-09-11,60,86.0,,0.86,51.6
2020-09-12,60,86.0,,0.86,51.6
2020-09-13,49,86.0,,0.86,42.14
2020-09-14,68,86.0,,0.86,58.48
2020-09-15,78,86.0,,0.86,67.08
2020-09-16,82,86.0,,0.86,70.52
2020-09-17,76,86.0,,0.86,65.36
2020-09-18,79,86.0,,0.86,67.94
2020-09-19,49,86.0,,0.86,42.14
2020-09-20,43,86.0,,0.86,36.98
2020-09-21,66,86.0,,0.86,56.76
2020-09-22,76,86.0,,0.86,65.36
2020-09-23,70,86.0,,0.86,60.199999999999996
2020-09-24,79,86.0,,0.86,67.94
2020-09-25,99,86.0,,0.86,85.14
2020-09-26,64,86.0,,0.86,55.04
2020-09-27,52,86.0,,0.86,44.72
2020-09-28,66,86.0,,0.86,56.76
2020-09-29,100,86.0,,0.86,86.0
2020-09-30,78,86.0,,0.86,67.08
2020-10-01,72,86.0,False,0.86,61.92
2020-10-02,64,86.0,,0.86,55.04
2020-10-03,52,86.0,,0.86,44.72
2020-10-04,49,86.0,,0.86,42.14
2020-10-05,64,86.0,,0.86,55.04
2020-10-06,68,86.0,,0.86,58.48
2020-10-07,75,86.0,,0.86,64.5
2020-10-08,74,86.0,,0.86,63.64
2020-10-09,72,86.0,,0.86,61.92
2020-10-10,52,86.0,,0.86,44.72
2020-10-11,48,86.0,,0.86,41.28
2020-10-12,60,86.0,,0.86,51.6
2020-10-13,100,86.0,,0.86,86.0
2020-10-14,73,86.0,,0.86,62.78
2020-10-15,71,86.0,,0.86,61.06
2020-10-16,73,86.0,,0.86,62.78
2020-10-17,51,86.0,,0.86,43.86
2020-10-18,45,86.0,,0.86,38.7
2020-10-19,68,86.0,,0.86,58.48
2020-10-20,76,86.0,,0.86,65.36
2020-10-21,70,86.0,,0.86,60.199999999999996
2020-10-22,86,86.0,,0.86,73.96
2020-10-23,75,86.0,,0.86,64.5
2020-10-24,58,86.0,,0.86,49.88
2020-10-25,49,86.0,,0.86,42.14
2020-10-26,63,86.0,,0.86,54.18
2020-10-27,72,86.0,,0.86,61.92
2020-10-28,72,86.0,,0.86,61.92
2020-10-29,74,86.0,,0.86,63.64
2020-10-30,74,86.0,,0.86,63.64
2020-10-31,60,86.0,,0.86,51.6
2020-11-01,53,100.0,False,1.0,53.0
2020-11-02,54,100.0,,1.0,54.0
2020-11-03,58,100.0,,1.0,58.0
2020-11-04,48,100.0,,1.0,48.0
2020-11-05,51,100.0,,1.0,51.0
2020-11-06,47,100.0,,1.0,47.0
2020-11-07,39,100.0,,1.0,39.0
2020-11-08,36,100.0,,1.0,36.0
2020-11-09,53,100.0,,1.0,53.0
2020-11-10,67,100.0,,1.0,67.0
2020-11-11,60,100.0,,1.0,60.0
2020-11-12,100,100.0,,1.0,100.0
2020-11-13,66,100.0,,1.0,66.0
2020-11-14,59,100.0,,1.0,59.0
2020-11-15,47,100.0,,1.0,47.0
2020-11-16,50,100.0,,1.0,50.0
2020-11-17,56,100.0,,1.0,56.0
2020-11-18,62,100.0,,1.0,62.0
2020-11-19,75,100.0,,1.0,75.0
2020-11-20,55,100.0,,1.0,55.0
2020-11-21,47,100.0,,1.0,47.0
2020-11-22,43,100.0,,1.0,43.0
2020-11-23,54,100.0,,1.0,54.0
2020-11-24,64,100.0,,1.0,64.0
2020-11-25,69,100.0,,1.0,69.0
2020-11-26,63,100.0,,1.0,63.0
2020-11-27,60,100.0,,1.0,60.0
2020-11-28,49,100.0,,1.0,49.0
2020-11-29,48,100.0,,1.0,48.0
2020-11-30,62,100.0,,1.0,62.0
2020-12-01,87,84.0,False,0.84,73.08
2020-12-02,66,84.0,,0.84,55.44
2020-12-03,65,84.0,,0.84,54.6
2020-12-04,69,84.0,,0.84,57.96
2020-12-05,58,84.0,,0.84,48.72
2020-12-06,55,84.0,,0.84,46.199999999999996
2020-12-07,65,84.0,,0.84,54.6
2020-12-08,73,84.0,,0.84,61.32
2020-12-09,72,84.0,,0.84,60.48
2020-12-10,81,84.0,,0.84,68.03999999999999
2020-12-11,69,84.0,,0.84,57.96
2020-12-12,64,84.0,,0.84,53.76
2020-12-13,45,84.0,,0.84,37.8
2020-12-14,69,84.0,,0.84,57.96
2020-12-15,100,84.0,,0.84,84.0
2020-12-16,67,84.0,,0.84,56.28
2020-12-17,67,84.0,,0.84,56.28
2020-12-18,64,84.0,,0.84,53.76
2020-12-19,52,84.0,,0.84,43.68
2020-12-20,57,84.0,,0.84,47.879999999999995
2020-12-21,68,84.0,,0.84,57.12
2020-12-22,62,84.0,,0.84,52.08
2020-12-23,50,84.0,,0.84,42.0
2020-12-24,48,84.0,,0.84,40.32
2020-12-25,56,84.0,,0.84,47.04
2020-12-26,46,84.0,,0.84,38.64
2020-12-27,40,84.0,,0.84,33.6
2020-12-28,45,84.0,,0.84,37.8
2020-12-29,48,84.0,,0.84,40.32
2020-12-30,47,84.0,,0.84,39.48
2020-12-31,58,84.0,,0.84,48.72
2021-01-01,86,82.0,False,0.82,70.52
2021-01-02,59,82.0,,0.82,48.379999999999995
2021-01-03,49,82.0,,0.82,40.18
2021-01-04,63,82.0,,0.82,51.66
2021-01-05,74,82.0,,0.82,60.68
2021-01-06,70,82.0,,0.82,57.4
2021-01-07,71,82.0,,0.82,58.22
2021-01-08,71,82.0,,0.82,58.22
2021-01-09,50,82.0,,0.82,41.0
2021-01-10,56,82.0,,0.82,45.919999999999995
2021-01-11,72,82.0,,0.82,59.04
2021-01-12,73,82.0,,0.82,59.86
2021-01-13,69,82.0,,0.82,56.58
2021-01-14,70,82.0,,0.82,57.4
2021-01-15,79,82.0,,0.82,64.78
2021-01-16,55,82.0,,0.82,45.099999999999994
2021-01-17,51,82.0,,0.82,41.82
2021-01-18,60,82.0,,0.82,49.199999999999996
2021-01-19,81,82.0,,0.82,66.42
2021-01-20,100,82.0,,0.82,82.0
2021-01-21,84,82.0,,0.82,68.88
2021-01-22,76,82.0,,0.82,62.31999999999999
2021-01-23,69,82.0,,0.82,56.58
2021-01-24,55,82.0,,0.82,45.099999999999994
2021-01-25,72,82.0,,0.82,59.04
2021-01-26,72,82.0,,0.82,59.04
2021-01-27,73,82.0,,0.82,59.86
2021-01-28,75,82.0,,0.82,61.49999999999999
2021-01-29,80,82.0,,0.82,65.6
2021-01-30,59,82.0,,0.82,48.379999999999995
2021-01-31,65,82.0,,0.82,53.3
2021-02-01,78,88.0,False,0.88,68.64
2021-02-02,93,88.0,,0.88,81.84
2021-02-03,91,88.0,,0.88,80.08
2021-02-04,93,88.0,,0.88,81.84
2021-02-05,84,88.0,,0.88,73.92
2021-02-06,62,88.0,,0.88,54.56
2021-02-07,69,88.0,,0.88,60.72
2021-02-08,77,88.0,,0.88,67.76
2021-02-09,81,88.0,,0.88,71.28
2021-02-10,78,88.0,,0.88,68.64
2021-02-11,75,88.0,,0.88,66.0
2021-02-12,74,88.0,,0.88,65.12
2021-02-13,62,88.0,,0.88,54.56
2021-02-14,55,88.0,,0.88,48.4
2021-02-15,70,88.0,,0.88,61.6
2021-02-16,79,88.0,,0.88,69.52
2021-02-17,90,88.0,,0.88,79.2
2021-02-18,95,88.0,,0.88,83.6
2021-02-19,94,88.0,,0.88,82.72
2021-02-20,71,88.0,,0.88,62.48
2021-02-21,56,88.0,,0.88,49.28
2021-02-22,77,88.0,,0.88,67.76
2021-02-23,90,88.0,,0.88,79.2
2021-02-24,82,88.0,,0.88,72.16
2021-02-25,100,88.0,,0.88,88.0
2021-02-26,84,88.0,,0.88,73.92
2021-02-27,71,88.0,,0.88,62.48
2021-02-28,66,88.0,,0.88,58.08
2021-03-01,65,88.0,False,0.88,57.2
2021-03-02,76,88.0,,0.88,66.88
2021-03-03,70,88.0,,0.88,61.6
2021-03-04,92,88.0,,0.88,80.96
2021-03-05,78,88.0,,0.88,68.64
2021-03-06,64,88.0,,0.88,56.32
2021-03-07,58,88.0,,0.88,51.04
2021-03-08,68,88.0,,0.88,59.84
2021-03-09,79,88.0,,0.88,69.52
2021-03-10,70,88.0,,0.88,61.6
2021-03-11,71,88.0,,0.88,62.48
2021-03-12,69,88.0,,0.88,60.72
2021-03-13,52,88.0,,0.88,45.76
2021-03-14,81,88.0,,0.88,71.28
2021-03-15,80,88.0,,0.88,70.4
2021-03-16,89,88.0,,0.88,78.32000000000001
2021-03-17,76,88.0,,0.88,66.88
2021-03-18,100,88.0,,0.88,88.0
2021-03-19,74,88.0,,0.88,65.12
2021-03-20,63,88.0,,0.88,55.44
2021-03-21,51,88.0,,0.88,44.88
2021-03-22,71,88.0,,0.88,62.48
2021-03-23,76,88.0,,0.88,66.88
2021-03-24,70,88.0,,0.88,61.6
2021-03-25,86,88.0,,0.88,75.68
2021-03-26,85,88.0,,0.88,74.8
2021-03-27,66,88.0,,0.88,58.08
2021-03-28,55,88.0,,0.88,48.4
2021-03-29,67,88.0,,0.88,58.96
2021-03-30,71,88.0,,0.88,62.48
2021-03-31,81,88.0,,0.88,71.28
2021-04-01,78,90.0,False,0.9,70.2
2021-04-02,68,90.0,,0.9,61.2
2021-04-03,57,90.0,,0.9,51.300000000000004
2021-04-04,55,90.0,,0.9,49.5
2021-04-05,72,90.0,,0.9,64.8
2021-04-06,87,90.0,,0.9,78.3
2021-04-07,77,90.0,,0.9,69.3
2021-04-08,82,90.0,,0.9,73.8
2021-04-09,80,90.0,,0.9,72.0
