date,SJW_unscaled,SJW_monthly,isPartial,scale,SJW
2019-08-22,58,27.0,,0.27,15.66
2019-08-23,42,27.0,,0.27,11.34
2019-08-24,78,27.0,,0.27,21.060000000000002
2019-08-25,71,27.0,,0.27,19.17
2019-08-26,54,27.0,,0.27,14.580000000000002
2019-08-27,75,27.0,,0.27,20.25
2019-08-28,100,27.0,,0.27,27.0
2019-08-29,92,27.0,,0.27,24.840000000000003
2019-08-30,63,27.0,,0.27,17.01
2019-08-31,86,27.0,,0.27,23.220000000000002
2019-09-01,91,34.0,False,0.34,30.94
2019-09-02,72,34.0,,0.34,24.48
2019-09-03,100,34.0,,0.34,34.0
2019-09-04,87,34.0,,0.34,29.580000000000002
2019-09-05,59,34.0,,0.34,20.060000000000002
2019-09-06,87,34.0,,0.34,29.580000000000002
2019-09-07,92,34.0,,0.34,31.28
2019-09-08,90,34.0,,0.34,30.6
2019-09-09,70,34.0,,0.34,23.8
2019-09-10,68,34.0,,0.34,23.12
2019-09-11,80,34.0,,0.34,27.200000000000003
2019-09-12,73,34.0,,0.34,24.82
2019-09-13,54,34.0,,0.34,18.360000000000003
2019-09-14,77,34.0,,0.34,26.180000000000003
2019-09-15,65,34.0,,0.34,22.1
2019-09-16,64,34.0,,0.34,21.76
2019-09-17,97,34.0,,0.34,32.980000000000004
2019-09-18,58,34.0,,0.34,19.720000000000002
2019-09-19,68,34.0,,0.34,23.12
2019-09-20,79,34.0,,0.34,26.860000000000003
2019-09-21,64,34.0,,0.34,21.76
2019-09-22,60,34.0,,0.34,20.400000000000002
2019-09-23,90,34.0,,0.34,30.6
2019-09-24,61,34.0,,0.34,20.740000000000002
2019-09-25,62,34.0,,0.34,21.080000000000002
2019-09-26,75,34.0,,0.34,25.500000000000004
2019-09-27,56,34.0,,0.34,19.040000000000003
2019-09-28,56,34.0,,0.34,19.040000000000003
2019-09-29,77,34.0,,0.34,26.180000000000003
2019-09-30,71,34.0,,0.34,24.14
2019-10-01,66,26.0,False,0.26,17.16
2019-10-02,71,26.0,,0.26,18.46
2019-10-03,65,26.0,,0.26,16.900000000000002
2019-10-04,56,26.0,,0.26,14.56
2019-10-05,61,26.0,,0.26,15.860000000000001
2019-10-06,81,26.0,,0.26,21.060000000000002
2019-10-07,68,26.0,,0.26,17.68
2019-10-08,73,26.0,,0.26,18.98
2019-10-09,60,26.0,,0.26,15.600000000000001
2019-10-10,84,26.0,,0.26,21.84
2019-10-11,73,26.0,,0.26,18.98
2019-10-12,100,26.0,,0.26,26.0
2019-10-13,72,26.0,,0.26,18.72
2019-10-14,50,26.0,,0.26,13.0
2019-10-15,52,26.0,,0.26,13.52
2019-10-16,59,26.0,,0.26,15.34
2019-10-17,41,26.0,,0.26,10.66
2019-10-18,57,26.0,,0.26,14.82
2019-10-19,46,26.0,,0.26,11.96
2019-10-20,38,26.0,,0.26,9.88
2019-10-21,85,26.0,,0.26,22.1
2019-10-22,68,26.0,,0.26,17.68
2019-10-23,42,26.0,,0.26,10.92
2019-10-24,51,26.0,,0.26,13.26
2019-10-25,36,26.0,,0.26,9.36
2019-10-26,48,26.0,,0.26,12.48
2019-10-27,38,26.0,,0.26,9.88
2019-10-28,36,26.0,,0.26,9.36
2019-10-29,48,26.0,,0.26,12.48
2019-10-30,61,26.0,,0.26,15.860000000000001
2019-10-31,50,26.0,,0.26,13.0
2019-11-01,50,31.0,False,0.31,15.5
2019-11-02,35,31.0,,0.31,10.85
2019-11-03,54,31.0,,0.31,16.74
2019-11-04,51,31.0,,0.31,15.81
2019-11-05,36,31.0,,0.31,11.16
2019-11-06,53,31.0,,0.31,16.43
2019-11-07,57,31.0,,0.31,17.669999999999998
2019-11-08,42,31.0,,0.31,13.02
2019-11-09,33,31.0,,0.31,10.23
2019-11-10,42,31.0,,0.31,13.02
2019-11-11,40,31.0,,0.31,12.4
2019-11-12,33,31.0,,0.31,10.23
2019-11-13,65,31.0,,0.31,20.15
2019-11-14,63,31.0,,0.31,19.53
2019-11-15,52,31.0,,0.31,16.12
2019-11-16,74,31.0,,0.31,22.94
2019-11-17,68,31.0,,0.31,21.08
2019-11-18,100,31.0,,0.31,31.0
2019-11-19,64,31.0,,0.31,19.84
2019-11-20,59,31.0,,0.31,18.29
2019-11-21,59,31.0,,0.31,18.29
2019-11-22,38,31.0,,0.31,11.78
2019-11-23,63,31.0,,0.31,19.53
2019-11-24,55,31.0,,0.31,17.05
2019-11-25,80,31.0,,0.31,24.8
2019-11-26,59,31.0,,0.31,18.29
2019-11-27,63,31.0,,0.31,19.53
2019-11-28,60,31.0,,0.31,18.6
2019-11-29,60,31.0,,0.31,18.6
2019-11-30,55,31.0,,0.31,17.05
2019-12-01,100,32.0,False,0.32,32.0
2019-12-02,71,32.0,,0.32,22.72
2019-12-03,49,32.0,,0.32,15.68
2019-12-04,62,32.0,,0.32,19.84
2019-12-05,49,32.0,,0.32,15.68
2019-12-06,49,32.0,,0.32,15.68
2019-12-07,65,32.0,,0.32,20.8
2019-12-08,50,32.0,,0.32,16.0
2019-12-09,77,32.0,,0.32,24.64
2019-12-10,59,32.0,,0.32,18.88
2019-12-11,88,32.0,,0.32,28.16
2019-12-12,78,32.0,,0.32,24.96
2019-12-13,88,32.0,,0.32,28.16
2019-12-14,62,32.0,,0.32,19.84
2019-12-15,86,32.0,,0.32,27.52
2019-12-16,39,32.0,,0.32,12.48
2019-12-17,71,32.0,,0.32,22.72
2019-12-18,56,32.0,,0.32,17.92
2019-12-19,67,32.0,,0.32,21.44
2019-12-20,54,32.0,,0.32,17.28
2019-12-21,86,32.0,,0.32,27.52
2019-12-22,69,32.0,,0.32,22.080000000000002
2019-12-23,92,32.0,,0.32,29.44
2019-12-24,84,32.0,,0.32,26.88
2019-12-25,62,32.0,,0.32,19.84
2019-12-26,80,32.0,,0.32,25.6
2019-12-27,77,32.0,,0.32,24.64
2019-12-28,80,32.0,,0.32,25.6
2019-12-29,83,32.0,,0.32,26.560000000000002
2019-12-30,90,32.0,,0.32,28.8
2019-12-31,59,32.0,,0.32,18.88
2020-01-01,59,29.0,False,0.29,17.11
2020-01-02,91,29.0,,0.29,26.389999999999997
2020-01-03,78,29.0,,0.29,22.619999999999997
2020-01-04,76,29.0,,0.29,22.04
2020-01-05,74,29.0,,0.29,21.459999999999997
2020-01-06,82,29.0,,0.29,23.779999999999998
2020-01-07,90,29.0,,0.29,26.099999999999998
2020-01-08,84,29.0,,0.29,24.36
2020-01-09,71,29.0,,0.29,20.59
2020-01-10,64,29.0,,0.29,18.56
2020-01-11,80,29.0,,0.29,23.2
2020-01-12,60,29.0,,0.29,17.4
2020-01-13,52,29.0,,0.29,15.079999999999998
2020-01-14,100,29.0,,0.29,28.999999999999996
2020-01-15,78,29.0,,0.29,22.619999999999997
2020-01-16,71,29.0,,0.29,20.59
2020-01-17,65,29.0,,0.29,18.849999999999998
2020-01-18,97,29.0,,0.29,28.13
2020-01-19,85,29.0,,0.29,24.65
2020-01-20,98,29.0,,0.29,28.419999999999998
2020-01-21,56,29.0,,0.29,16.24
2020-01-22,64,29.0,,0.29,18.56
2020-01-23,83,29.0,,0.29,24.069999999999997
2020-01-24,78,29.0,,0.29,22.619999999999997
2020-01-25,74,29.0,,0.29,21.459999999999997
2020-01-26,60,29.0,,0.29,17.4
2020-01-27,68,29.0,,0.29,19.72
2020-01-28,68,29.0,,0.29,19.72
2020-01-29,59,29.0,,0.29,17.11
2020-01-30,59,29.0,,0.29,17.11
2020-01-31,63,29.0,,0.29,18.27
2020-02-01,100,24.0,False,0.24,24.0
2020-02-02,72,24.0,,0.24,17.28
2020-02-03,65,24.0,,0.24,15.6
2020-02-04,67,24.0,,0.24,16.08
2020-02-05,66,24.0,,0.24,15.84
2020-02-06,71,24.0,,0.24,17.04
2020-02-07,57,24.0,,0.24,13.68
2020-02-08,90,24.0,,0.24,21.599999999999998
2020-02-09,86,24.0,,0.24,20.64
2020-02-10,43,24.0,,0.24,10.32
2020-02-11,49,24.0,,0.24,11.76
2020-02-12,52,24.0,,0.24,12.48
2020-02-13,66,24.0,,0.24,15.84
2020-02-14,46,24.0,,0.24,11.04
2020-02-15,65,24.0,,0.24,15.6
2020-02-16,69,24.0,,0.24,16.56
2020-02-17,58,24.0,,0.24,13.92
2020-02-18,39,24.0,,0.24,9.36
2020-02-19,97,24.0,,0.24,23.279999999999998
2020-02-20,65,24.0,,0.24,15.6
2020-02-21,87,24.0,,0.24,20.88
2020-02-22,85,24.0,,0.24,20.4
2020-02-23,77,24.0,,0.24,18.48
2020-02-24,62,24.0,,0.24,14.879999999999999
2020-02-25,87,24.0,,0.24,20.88
2020-02-26,80,24.0,,0.24,19.2
2020-02-27,91,24.0,,0.24,21.84
2020-02-28,47,24.0,,0.24,11.28
2020-02-29,80,24.0,,0.24,19.2
2020-03-01,77,23.0,False,0.23,17.71
2020-03-02,51,23.0,,0.23,11.73
2020-03-03,60,23.0,,0.23,13.8
2020-03-04,61,23.0,,0.23,14.030000000000001
2020-03-05,52,23.0,,0.23,11.96
2020-03-06,52,23.0,,0.23,11.96
2020-03-07,48,23.0,,0.23,11.040000000000001
2020-03-08,48,23.0,,0.23,11.040000000000001
2020-03-09,40,23.0,,0.23,9.200000000000001
2020-03-10,26,23.0,,0.23,5.98
2020-03-11,55,23.0,,0.23,12.65
2020-03-12,58,23.0,,0.23,13.34
2020-03-13,49,23.0,,0.23,11.270000000000001
2020-03-14,76,23.0,,0.23,17.48
2020-03-15,75,23.0,,0.23,17.25
2020-03-16,49,23.0,,0.23,11.270000000000001
2020-03-17,44,23.0,,0.23,10.120000000000001
2020-03-18,52,23.0,,0.23,11.96
2020-03-19,75,23.0,,0.23,17.25
2020-03-20,54,23.0,,0.23,12.42
2020-03-21,70,23.0,,0.23,16.1
2020-03-22,100,23.0,,0.23,23.0
2020-03-23,53,23.0,,0.23,12.190000000000001
2020-03-24,51,23.0,,0.23,11.73
2020-03-25,38,23.0,,0.23,8.74
2020-03-26,49,23.0,,0.23,11.270000000000001
2020-03-27,64,23.0,,0.23,14.72
2020-03-28,58,23.0,,0.23,13.34
2020-03-29,44,23.0,,0.23,10.120000000000001
2020-03-30,48,23.0,,0.23,11.040000000000001
2020-03-31,52,23.0,,0.23,11.96
2020-04-01,46,27.0,False,0.27,12.420000000000002
2020-04-02,46,27.0,,0.27,12.420000000000002
2020-04-03,49,27.0,,0.27,13.23
2020-04-04,75,27.0,,0.27,20.25
2020-04-05,75,27.0,,0.27,20.25
2020-04-06,62,27.0,,0.27,16.740000000000002
2020-04-07,60,27.0,,0.27,16.200000000000003
2020-04-08,60,27.0,,0.27,16.200000000000003
2020-04-09,45,27.0,,0.27,12.15
2020-04-10,58,27.0,,0.27,15.66
2020-04-11,72,27.0,,0.27,19.44
2020-04-12,67,27.0,,0.27,18.09
2020-04-13,73,27.0,,0.27,19.71
2020-04-14,96,27.0,,0.27,25.92
2020-04-15,55,27.0,,0.27,14.850000000000001
2020-04-16,47,27.0,,0.27,12.690000000000001
2020-04-17,45,27.0,,0.27,12.15
2020-04-18,80,27.0,,0.27,21.6
2020-04-19,58,27.0,,0.27,15.66
2020-04-20,66,27.0,,0.27,17.82
2020-04-21,43,27.0,,0.27,11.610000000000001
2020-04-22,59,27.0,,0.27,15.930000000000001
2020-04-23,58,27.0,,0.27,15.66
2020-04-24,62,27.0,,0.27,16.740000000000002
2020-04-25,89,27.0,,0.27,24.03
2020-04-26,80,27.0,,0.27,21.6
2020-04-27,91,27.0,,0.27,24.57
2020-04-28,100,27.0,,0.27,27.0
2020-04-29,88,27.0,,0.27,23.76
2020-04-30,90,27.0,,0.27,24.3
2020-05-01,61,33.0,False,0.33,20.130000000000003
2020-05-02,68,33.0,,0.33,22.44
2020-05-03,82,33.0,,0.33,27.060000000000002
2020-05-04,68,33.0,,0.33,22.44
2020-05-05,57,33.0,,0.33,18.810000000000002
2020-05-06,77,33.0,,0.33,25.41
2020-05-07,55,33.0,,0.33,18.150000000000002
2020-05-08,75,33.0,,0.33,24.75
2020-05-09,59,33.0,,0.33,19.470000000000002
2020-05-10,85,33.0,,0.33,28.05
2020-05-11,44,33.0,,0.33,14.520000000000001
2020-05-12,38,33.0,,0.33,12.540000000000001
2020-05-13,55,33.0,,0.33,18.150000000000002
2020-05-14,64,33.0,,0.33,21.12
2020-05-15,58,33.0,,0.33,19.14
2020-05-16,36,33.0,,0.33,11.88
2020-05-17,46,33.0,,0.33,15.180000000000001
2020-05-18,100,33.0,,0.33,33.0
2020-05-19,60,33.0,,0.33,19.8
2020-05-20,54,33.0,,0.33,17.82
2020-05-21,61,33.0,,0.33,20.130000000000003
2020-05-22,61,33.0,,0.33,20.130000000000003
2020-05-23,66,33.0,,0.33,21.78
2020-05-24,39,33.0,,0.33,12.870000000000001
2020-05-25,70,33.0,,0.33,23.1
2020-05-26,78,33.0,,0.33,25.740000000000002
2020-05-27,73,33.0,,0.33,24.09
2020-05-28,47,33.0,,0.33,15.510000000000002
2020-05-29,80,33.0,,0.33,26.400000000000002
2020-05-30,99,33.0,,0.33,32.67
2020-05-31,96,33.0,,0.33,31.68
2020-06-01,60,59.0,False,0.59,35.4
2020-06-02,50,59.0,,0.59,29.5
2020-06-03,53,59.0,,0.59,31.27
2020-06-04,49,59.0,,0.59,28.91
2020-06-05,64,59.0,,0.59,37.76
2020-06-06,64,59.0,,0.59,37.76
2020-06-07,46,59.0,,0.59,27.139999999999997
2020-06-08,67,59.0,,0.59,39.53
2020-06-09,53,59.0,,0.59,31.27
2020-06-10,49,59.0,,0.59,28.91
2020-06-11,60,59.0,,0.59,35.4
2020-06-12,87,59.0,,0.59,51.33
2020-06-13,89,59.0,,0.59,52.51
2020-06-14,70,59.0,,0.59,41.3
2020-06-15,55,59.0,,0.59,32.449999999999996
2020-06-16,65,59.0,,0.59,38.35
2020-06-17,74,59.0,,0.59,43.66
2020-06-18,71,59.0,,0.59,41.89
2020-06-19,85,59.0,,0.59,50.15
2020-06-20,100,59.0,,0.59,59.0
2020-06-21,86,59.0,,0.59,50.739999999999995
2020-06-22,87,59.0,,0.59,51.33
2020-06-23,73,59.0,,0.59,43.07
2020-06-24,83,59.0,,0.59,48.97
2020-06-25,56,59.0,,0.59,33.04
2020-06-26,95,59.0,,0.59,56.05
2020-06-27,98,59.0,,0.59,57.82
2020-06-28,79,59.0,,0.59,46.61
2020-06-29,83,59.0,,0.59,48.97
2020-06-30,51,59.0,,0.59,30.09
2020-07-01,77,46.0,False,0.46,35.42
2020-07-02,82,46.0,,0.46,37.72
2020-07-03,70,46.0,,0.46,32.2
2020-07-04,92,46.0,,0.46,42.32
2020-07-05,84,46.0,,0.46,38.64
2020-07-06,94,46.0,,0.46,43.24
2020-07-07,76,46.0,,0.46,34.96
2020-07-08,56,46.0,,0.46,25.76
2020-07-09,60,46.0,,0.46,27.6
2020-07-10,54,46.0,,0.46,24.84
2020-07-11,65,46.0,,0.46,29.900000000000002
2020-07-12,72,46.0,,0.46,33.120000000000005
2020-07-13,80,46.0,,0.46,36.800000000000004
2020-07-14,76,46.0,,0.46,34.96
2020-07-15,50,46.0,,0.46,23.0
2020-07-16,76,46.0,,0.46,34.96
2020-07-17,56,46.0,,0.46,25.76
2020-07-18,62,46.0,,0.46,28.52
2020-07-19,64,46.0,,0.46,29.44
2020-07-20,81,46.0,,0.46,37.260000000000005
2020-07-21,62,46.0,,0.46,28.52
2020-07-22,83,46.0,,0.46,38.18
2020-07-23,76,46.0,,0.46,34.96
2020-07-24,69,46.0,,0.46,31.740000000000002
2020-07-25,80,46.0,,0.46,36.800000000000004
2020-07-26,77,46.0,,0.46,35.42
2020-07-27,74,46.0,,0.46,34.04
2020-07-28,52,46.0,,0.46,23.92
2020-07-29,83,46.0,,0.46,38.18
2020-07-30,100,46.0,,0.46,46.0
2020-07-31,71,46.0,,0.46,32.660000000000004
2020-08-01,72,45.0,False,0.45,32.4
2020-08-02,50,45.0,,0.45,22.5
2020-08-03,43,45.0,,0.45,19.35
2020-08-04,36,45.0,,0.45,16.2
2020-08-05,43,45.0,,0.45,19.35
2020-08-06,58,45.0,,0.45,26.1
2020-08-07,29,45.0,,0.45,13.05
2020-08-08,44,45.0,,0.45,19.8
2020-08-09,44,45.0,,0.45,19.8
2020-08-10,36,45.0,,0.45,16.2
2020-08-11,35,45.0,,0.45,15.75
2020-08-12,49,45.0,,0.45,22.05
2020-08-13,35,45.0,,0.45,15.75
2020-08-14,37,45.0,,0.45,16.650000000000002
2020-08-15,52,45.0,,0.45,23.400000000000002
2020-08-16,36,45.0,,0.45,16.2
2020-08-17,44,45.0,,0.45,19.8
2020-08-18,34,45.0,,0.45,15.3
2020-08-19,52,45.0,,0.45,23.400000000000002
2020-08-20,47,45.0,,0.45,21.150000000000002
2020-08-21,41,45.0,,0.45,18.45
2020-08-22,48,45.0,,0.45,21.6
2020-08-23,50,45.0,,0.45,22.5
2020-08-24,43,45.0,,0.45,19.35
2020-08-25,34,45.0,,0.45,15.3
2020-08-26,77,45.0,,0.45,34.65
2020-08-27,100,45.0,,0.45,45.0
2020-08-28,98,45.0,,0.45,44.1
2020-08-29,70,45.0,,0.45,31.5
2020-08-30,56,45.0,,0.45,25.2
2020-08-31,48,45.0,,0.45,21.6
2020-09-01,74,34.0,False,0.34,25.16
2020-09-02,71,34.0,,0.34,24.14
2020-09-03,68,34.0,,0.34,23.12
2020-09-04,76,34.0,,0.34,25.840000000000003
2020-09-05,62,34.0,,0.34,21.080000000000002
2020-09-06,100,34.0,,0.34,34.0
2020-09-07,71,34.0,,0.34,24.14
2020-09-08,59,34.0,,0.34,20.060000000000002
2020-09-09,92,34.0,,0.34,31.28
2020-09-10,81,34.0,,0.34,27.540000000000003
2020-09-11,61,34.0,,0.34,20.740000000000002
2020-09-12,52,34.0,,0.34,17.68
2020-09-13,48,34.0,,0.34,16.32
2020-09-14,55,34.0,,0.34,18.700000000000003
2020-09-15,59,34.0,,0.34,20.060000000000002
2020-09-16,55,34.0,,0.34,18.700000000000003
2020-09-17,55,34.0,,0.34,18.700000000000003
2020-09-18,57,34.0,,0.34,19.380000000000003
2020-09-19,51,34.0,,0.34,17.34
2020-09-20,52,34.0,,0.34,17.68
2020-09-21,51,34.0,,0.34,17.34
2020-09-22,58,34.0,,0.34,19.720000000000002
2020-09-23,50,34.0,,0.34,17.0
2020-09-24,31,34.0,,0.34,10.540000000000001
2020-09-25,47,34.0,,0.34,15.98
2020-09-26,59,34.0,,0.34,20.060000000000002
2020-09-27,45,34.0,,0.34,15.3
2020-09-28,38,34.0,,0.34,12.920000000000002
2020-09-29,50,34.0,,0.34,17.0
2020-09-30,65,34.0,,0.34,22.1
2020-10-01,54,31.0,False,0.31,16.74
2020-10-02,81,31.0,,0.31,25.11
2020-10-03,85,31.0,,0.31,26.35
2020-10-04,67,31.0,,0.31,20.77
2020-10-05,72,31.0,,0.31,22.32
2020-10-06,65,31.0,,0.31,20.15
2020-10-07,75,31.0,,0.31,23.25
2020-10-08,69,31.0,,0.31,21.39
2020-10-09,78,31.0,,0.31,24.18
2020-10-10,64,31.0,,0.31,19.84
2020-10-11,100,31.0,,0.31,31.0
2020-10-12,71,31.0,,0.31,22.01
2020-10-13,57,31.0,,0.31,17.669999999999998
2020-10-14,58,31.0,,0.31,17.98
2020-10-15,73,31.0,,0.31,22.63
2020-10-16,68,31.0,,0.31,21.08
2020-10-17,46,31.0,,0.31,14.26
2020-10-18,70,31.0,,0.31,21.7
2020-10-19,33,31.0,,0.31,10.23
2020-10-20,58,31.0,,0.31,17.98
2020-10-21,61,31.0,,0.31,18.91
2020-10-22,80,31.0,,0.31,24.8
2020-10-23,65,31.0,,0.31,20.15
2020-10-24,35,31.0,,0.31,10.85
2020-10-25,66,31.0,,0.31,20.46
2020-10-26,68,31.0,,0.31,21.08
2020-10-27,46,31.0,,0.31,14.26
2020-10-28,71,31.0,,0.31,22.01
2020-10-29,47,31.0,,0.31,14.57
2020-10-30,69,31.0,,0.31,21.39
2020-10-31,51,31.0,,0.31,15.81
2020-11-01,64,26.0,False,0.26,16.64
2020-11-02,63,26.0,,0.26,16.38
2020-11-03,69,26.0,,0.26,17.94
2020-11-04,54,26.0,,0.26,14.040000000000001
2020-11-05,50,26.0,,0.26,13.0
2020-11-06,47,26.0,,0.26,12.22
2020-11-07,81,26.0,,0.26,21.060000000000002
2020-11-08,63,26.0,,0.26,16.38
2020-11-09,41,26.0,,0.26,10.66
2020-11-10,77,26.0,,0.26,20.02
2020-11-11,65,26.0,,0.26,16.900000000000002
2020-11-12,51,26.0,,0.26,13.26
2020-11-13,53,26.0,,0.26,13.780000000000001
2020-11-14,67,26.0,,0.26,17.42
2020-11-15,72,26.0,,0.26,18.72
2020-11-16,78,26.0,,0.26,20.28
2020-11-17,100,26.0,,0.26,26.0
2020-11-18,86,26.0,,0.26,22.36
2020-11-19,76,26.0,,0.26,19.76
2020-11-20,58,26.0,,0.26,15.08
2020-11-21,76,26.0,,0.26,19.76
2020-11-22,78,26.0,,0.26,20.28
2020-11-23,66,26.0,,0.26,17.16
2020-11-24,73,26.0,,0.26,18.98
2020-11-25,35,26.0,,0.26,9.1
2020-11-26,71,26.0,,0.26,18.46
2020-11-27,75,26.0,,0.26,19.5
2020-11-28,82,26.0,,0.26,21.32
2020-11-29,76,26.0,,0.26,19.76
2020-11-30,48,26.0,,0.26,12.48
2020-12-01,70,25.0,False,0.25,17.5
2020-12-02,71,25.0,,0.25,17.75
2020-12-03,69,25.0,,0.25,17.25
2020-12-04,48,25.0,,0.25,12.0
2020-12-05,60,25.0,,0.25,15.0
2020-12-06,62,25.0,,0.25,15.5
2020-12-07,47,25.0,,0.25,11.75
2020-12-08,47,25.0,,0.25,11.75
2020-12-09,58,25.0,,0.25,14.5
2020-12-10,37,25.0,,0.25,9.25
2020-12-11,61,25.0,,0.25,15.25
2020-12-12,33,25.0,,0.25,8.25
2020-12-13,54,25.0,,0.25,13.5
2020-12-14,56,25.0,,0.25,14.0
2020-12-15,45,25.0,,0.25,11.25
2020-12-16,76,25.0,,0.25,19.0
2020-12-17,70,25.0,,0.25,17.5
2020-12-18,60,25.0,,0.25,15.0
2020-12-19,51,25.0,,0.25,12.75
2020-12-20,71,25.0,,0.25,17.75
2020-12-21,46,25.0,,0.25,11.5
2020-12-22,90,25.0,,0.25,22.5
2020-12-23,40,25.0,,0.25,10.0
2020-12-24,100,25.0,,0.25,25.0
2020-12-25,66,25.0,,0.25,16.5
2020-12-26,86,25.0,,0.25,21.5
2020-12-27,63,25.0,,0.25,15.75
2020-12-28,64,25.0,,0.25,16.0
2020-12-29,64,25.0,,0.25,16.0
2020-12-30,64,25.0,,0.25,16.0
2020-12-31,59,25.0,,0.25,14.75
2021-01-01,100,24.0,False,0.24,24.0
2021-01-02,76,24.0,,0.24,18.24
2021-01-03,80,24.0,,0.24,19.2
2021-01-04,61,24.0,,0.24,14.639999999999999
2021-01-05,77,24.0,,0.24,18.48
2021-01-06,58,24.0,,0.24,13.92
2021-01-07,67,24.0,,0.24,16.08
2021-01-08,57,24.0,,0.24,13.68
2021-01-09,40,24.0,,0.24,9.6
2021-01-10,61,24.0,,0.24,14.639999999999999
2021-01-11,56,24.0,,0.24,13.44
2021-01-12,64,24.0,,0.24,15.36
2021-01-13,34,24.0,,0.24,8.16
2021-01-14,37,24.0,,0.24,8.879999999999999
2021-01-15,42,24.0,,0.24,10.08
2021-01-16,57,24.0,,0.24,13.68
2021-01-17,62,24.0,,0.24,14.879999999999999
2021-01-18,73,24.0,,0.24,17.52
2021-01-19,44,24.0,,0.24,10.559999999999999
2021-01-20,64,24.0,,0.24,15.36
2021-01-21,70,24.0,,0.24,16.8
2021-01-22,58,24.0,,0.24,13.92
2021-01-23,34,24.0,,0.24,8.16
2021-01-24,71,24.0,,0.24,17.04
2021-01-25,69,24.0,,0.24,16.56
2021-01-26,86,24.0,,0.24,20.64
2021-01-27,51,24.0,,0.24,12.24
2021-01-28,72,24.0,,0.24,17.28
2021-01-29,50,24.0,,0.24,12.0
2021-01-30,44,24.0,,0.24,10.559999999999999
2021-01-31,52,24.0,,0.24,12.48
2021-02-01,58,30.0,False,0.3,17.4
2021-02-02,86,30.0,,0.3,25.8
2021-02-03,70,30.0,,0.3,21.0
2021-02-04,52,30.0,,0.3,15.6
2021-02-05,61,30.0,,0.3,18.3
2021-02-06,83,30.0,,0.3,24.9
2021-02-07,75,30.0,,0.3,22.5
2021-02-08,83,30.0,,0.3,24.9
2021-02-09,100,30.0,,0.3,30.0
2021-02-10,67,30.0,,0.3,20.099999999999998
2021-02-11,74,30.0,,0.3,22.2
2021-02-12,76,30.0,,0.3,22.8
2021-02-13,80,30.0,,0.3,24.0
2021-02-14,71,30.0,,0.3,21.3
2021-02-15,90,30.0,,0.3,27.0
2021-02-16,72,30.0,,0.3,21.599999999999998
2021-02-17,57,30.0,,0.3,17.099999999999998
2021-02-18,99,30.0,,0.3,29.7
2021-02-19,76,30.0,,0.3,22.8
2021-02-20,76,30.0,,0.3,22.8
2021-02-21,91,30.0,,0.3,27.3
2021-02-22,68,30.0,,0.3,20.4
2021-02-23,50,30.0,,0.3,15.0
2021-02-24,72,30.0,,0.3,21.599999999999998
2021-02-25,60,30.0,,0.3,18.0
2021-02-26,50,30.0,,0.3,15.0
2021-02-27,59,30.0,,0.3,17.7
2021-02-28,95,30.0,,0.3,28.5
2021-03-01,67,24.0,False,0.24,16.08
2021-03-02,77,24.0,,0.24,18.48
2021-03-03,100,24.0,,0.24,24.0
2021-03-04,68,24.0,,0.24,16.32
2021-03-05,79,24.0,,0.24,18.96
2021-03-06,91,24.0,,0.24,21.84
2021-03-07,73,24.0,,0.24,17.52
2021-03-08,75,24.0,,0.24,18.0
2021-03-09,61,24.0,,0.24,14.639999999999999
2021-03-10,49,24.0,,0.24,11.76
2021-03-11,64,24.0,,0.24,15.36
2021-03-12,86,24.0,,0.24,20.64
2021-03-13,87,24.0,,0.24,20.88
2021-03-14,86,24.0,,0.24,20.64
2021-03-15,47,24.0,,0.24,11.28
2021-03-16,82,24.0,,0.24,19.68
2021-03-17,43,24.0,,0.24,10.32
2021-03-18,52,24.0,,0.24,12.48
2021-03-19,70,24.0,,0.24,16.8
2021-03-20,74,24.0,,0.24,17.759999999999998
2021-03-21,87,24.0,,0.24,20.88
2021-03-22,100,24.0,,0.24,24.0
2021-03-23,70,24.0,,0.24,16.8
2021-03-24,58,24.0,,0.24,13.92
2021-03-25,60,24.0,,0.24,14.399999999999999
2021-03-26,72,24.0,,0.24,17.28
2021-03-27,50,24.0,,0.24,12.0
2021-03-28,90,24.0,,0.24,21.599999999999998
2021-03-29,92,24.0,,0.24,22.08
2021-03-30,82,24.0,,0.24,19.68
2021-03-31,49,24.0,,0.24,11.76
2021-04-01,40,19.0,False,0.19,7.6
2021-04-02,54,19.0,,0.19,10.26
2021-04-03,86,19.0,,0.19,16.34
2021-04-04,22,19.0,,0.19,4.18
2021-04-05,78,19.0,,0.19,14.82
2021-04-06,60,19.0,,0.19,11.4
2021-04-07,60,19.0,,0.19,11.4
2021-04-08,42,19.0,,0.19,7.98
2021-04-09,53,19.0,,0.19,10.07
2021-04-10,77,19.0,,0.19,14.63
2021-04-11,100,19.0,,0.19,19.0
2021-04-12,48,19.0,,0.19,9.120000000000001
2021-04-13,54,19.0,,0.19,10.26
2021-04-14,41,19.0,,0.19,7.79
2021-04-15,45,19.0,,0.19,8.55
2021-04-16,37,19.0,,0.19,7.03
2021-04-17,52,19.0,,0.19,9.88
2021-04-18,45,19.0,,0.19,8.55
2021-04-19,57,19.0,,0.19,10.83
2021-04-20,50,19.0,,0.19,9.5
2021-04-21,36,19.0,,0.19,6.84
2021-04-22,73,19.0,,0.19,13.870000000000001
