date,FB_unscaled,FB_monthly,isPartial,scale,FB
2021-04-26,67,39.0,,0.39,26.130000000000003
2021-04-27,72,39.0,,0.39,28.080000000000002
2021-04-28,95,39.0,,0.39,37.050000000000004
2021-04-29,100,39.0,,0.39,39.0
2021-04-30,71,39.0,,0.39,27.69
2021-05-01,80,37.0,False,0.37,29.6
2021-05-02,77,37.0,,0.37,28.49
2021-05-03,97,37.0,,0.37,35.89
2021-05-04,86,37.0,,0.37,31.82
2021-05-05,91,37.0,,0.37,33.67
2021-05-06,86,37.0,,0.37,31.82
2021-05-07,95,37.0,,0.37,35.15
2021-05-08,77,37.0,,0.37,28.49
2021-05-09,84,37.0,,0.37,31.08
2021-05-10,94,37.0,,0.37,34.78
2021-05-11,91,37.0,,0.37,33.67
2021-05-12,89,37.0,,0.37,32.93
2021-05-13,85,37.0,,0.37,31.45
2021-05-14,84,37.0,,0.37,31.08
2021-05-15,78,37.0,,0.37,28.86
2021-05-16,77,37.0,,0.37,28.49
2021-05-17,86,37.0,,0.37,31.82
2021-05-18,90,37.0,,0.37,33.3
2021-05-19,78,37.0,,0.37,28.86
2021-05-20,87,37.0,,0.37,32.19
2021-05-21,93,37.0,,0.37,34.41
2021-05-22,80,37.0,,0.37,29.6
2021-05-23,80,37.0,,0.37,29.6
2021-05-24,81,37.0,,0.37,29.97
2021-05-25,98,37.0,,0.37,36.26
2021-05-26,100,37.0,,0.37,37.0
2021-05-27,97,37.0,,0.37,35.89
2021-05-28,81,37.0,,0.37,29.97
2021-05-29,73,37.0,,0.37,27.009999999999998
2021-05-30,75,37.0,,0.37,27.75
2021-05-31,79,37.0,,0.37,29.23
2021-06-01,89,37.0,False,0.37,32.93
2021-06-02,98,37.0,,0.37,36.26
2021-06-03,86,37.0,,0.37,31.82
2021-06-04,78,37.0,,0.37,28.86
2021-06-05,78,37.0,,0.37,28.86
2021-06-06,79,37.0,,0.37,29.23
2021-06-07,85,37.0,,0.37,31.45
2021-06-08,79,37.0,,0.37,29.23
2021-06-09,92,37.0,,0.37,34.04
2021-06-10,86,37.0,,0.37,31.82
2021-06-11,79,37.0,,0.37,29.23
2021-06-12,76,37.0,,0.37,28.12
2021-06-13,79,37.0,,0.37,29.23
2021-06-14,78,37.0,,0.37,28.86
2021-06-15,89,37.0,,0.37,32.93
2021-06-16,88,37.0,,0.37,32.56
2021-06-17,89,37.0,,0.37,32.93
2021-06-18,76,37.0,,0.37,28.12
2021-06-19,79,37.0,,0.37,29.23
2021-06-20,77,37.0,,0.37,28.49
2021-06-21,88,37.0,,0.37,32.56
2021-06-22,87,37.0,,0.37,32.19
2021-06-23,86,37.0,,0.37,31.82
2021-06-24,88,37.0,,0.37,32.56
2021-06-25,90,37.0,,0.37,33.3
2021-06-26,79,37.0,,0.37,29.23
2021-06-27,77,37.0,,0.37,28.49
2021-06-28,95,37.0,,0.37,35.15
2021-06-29,100,37.0,,0.37,37.0
2021-06-30,88,37.0,,0.37,32.56
2021-07-01,76,38.0,False,0.38,28.88
2021-07-02,78,38.0,,0.38,29.64
2021-07-03,64,38.0,,0.38,24.32
2021-07-04,66,38.0,,0.38,25.080000000000002
2021-07-05,67,38.0,,0.38,25.46
2021-07-06,77,38.0,,0.38,29.26
2021-07-07,74,38.0,,0.38,28.12
2021-07-08,75,38.0,,0.38,28.5
2021-07-09,79,38.0,,0.38,30.02
2021-07-10,67,38.0,,0.38,25.46
2021-07-11,64,38.0,,0.38,24.32
2021-07-12,78,38.0,,0.38,29.64
2021-07-13,79,38.0,,0.38,30.02
2021-07-14,76,38.0,,0.38,28.88
2021-07-15,76,38.0,,0.38,28.88
2021-07-16,71,38.0,,0.38,26.98
2021-07-17,68,38.0,,0.38,25.84
2021-07-18,65,38.0,,0.38,24.7
2021-07-19,76,38.0,,0.38,28.88
2021-07-20,69,38.0,,0.38,26.22
2021-07-21,68,38.0,,0.38,25.84
2021-07-22,74,38.0,,0.38,28.12
2021-07-23,81,38.0,,0.38,30.78
2021-07-24,70,38.0,,0.38,26.6
2021-07-25,70,38.0,,0.38,26.6
2021-07-26,79,38.0,,0.38,30.02
2021-07-27,85,38.0,,0.38,32.3
2021-07-28,100,38.0,,0.38,38.0
2021-07-29,100,38.0,,0.38,38.0
2021-07-30,84,38.0,,0.38,31.92
2021-07-31,59,38.0,,0.38,22.42
2021-08-01,80,37.0,False,0.37,29.6
2021-08-02,87,37.0,,0.37,32.19
2021-08-03,91,37.0,,0.37,33.67
2021-08-04,84,37.0,,0.37,31.08
2021-08-05,93,37.0,,0.37,34.41
2021-08-06,97,37.0,,0.37,35.89
2021-08-07,76,37.0,,0.37,28.12
2021-08-08,86,37.0,,0.37,31.82
2021-08-09,95,37.0,,0.37,35.15
2021-08-10,85,37.0,,0.37,31.45
2021-08-11,87,37.0,,0.37,32.19
2021-08-12,88,37.0,,0.37,32.56
2021-08-13,82,37.0,,0.37,30.34
2021-08-14,82,37.0,,0.37,30.34
2021-08-15,86,37.0,,0.37,31.82
2021-08-16,95,37.0,,0.37,35.15
2021-08-17,100,37.0,,0.37,37.0
2021-08-18,92,37.0,,0.37,34.04
2021-08-19,91,37.0,,0.37,33.67
2021-08-20,86,37.0,,0.37,31.82
2021-08-21,82,37.0,,0.37,30.34
2021-08-22,82,37.0,,0.37,30.34
2021-08-23,85,37.0,,0.37,31.45
2021-08-24,88,37.0,,0.37,32.56
2021-08-25,96,37.0,,0.37,35.519999999999996
2021-08-26,85,37.0,,0.37,31.45
2021-08-27,88,37.0,,0.37,32.56
2021-08-28,82,37.0,,0.37,30.34
2021-08-29,87,37.0,,0.37,32.19
2021-08-30,91,37.0,,0.37,33.67
2021-08-31,97,37.0,,0.37,35.89
2021-09-01,87,38.0,False,0.38,33.06
2021-09-02,80,38.0,,0.38,30.4
2021-09-03,84,38.0,,0.38,31.92
2021-09-04,85,38.0,,0.38,32.3
2021-09-05,84,38.0,,0.38,31.92
2021-09-06,80,38.0,,0.38,30.4
2021-09-07,82,38.0,,0.38,31.16
2021-09-08,82,38.0,,0.38,31.16
2021-09-09,85,38.0,,0.38,32.3
2021-09-10,87,38.0,,0.38,33.06
2021-09-11,93,38.0,,0.38,35.34
2021-09-12,84,38.0,,0.38,31.92
2021-09-13,91,38.0,,0.38,34.58
2021-09-14,83,38.0,,0.38,31.54
2021-09-15,78,38.0,,0.38,29.64
2021-09-16,89,38.0,,0.38,33.82
2021-09-17,82,38.0,,0.38,31.16
2021-09-18,91,38.0,,0.38,34.58
2021-09-19,81,38.0,,0.38,30.78
2021-09-20,90,38.0,,0.38,34.2
2021-09-21,80,38.0,,0.38,30.4
2021-09-22,100,38.0,,0.38,38.0
2021-09-23,96,38.0,,0.38,36.480000000000004
2021-09-24,82,38.0,,0.38,31.16
2021-09-25,84,38.0,,0.38,31.92
2021-09-26,81,38.0,,0.38,30.78
2021-09-27,89,38.0,,0.38,33.82
2021-09-28,90,38.0,,0.38,34.2
2021-09-29,89,38.0,,0.38,33.82
2021-09-30,81,38.0,,0.38,30.78
2021-10-01,20,51.0,False,0.51,10.2
2021-10-02,18,51.0,,0.51,9.18
2021-10-03,19,51.0,,0.51,9.69
2021-10-04,100,51.0,,0.51,51.0
2021-10-05,47,51.0,,0.51,23.97
2021-10-06,25,51.0,,0.51,12.75
2021-10-07,22,51.0,,0.51,11.22
2021-10-08,22,51.0,,0.51,11.22
2021-10-09,20,51.0,,0.51,10.2
2021-10-10,20,51.0,,0.51,10.2
2021-10-11,22,51.0,,0.51,11.22
2021-10-12,23,51.0,,0.51,11.73
2021-10-13,22,51.0,,0.51,11.22
2021-10-14,23,51.0,,0.51,11.73
2021-10-15,22,51.0,,0.51,11.22
2021-10-16,20,51.0,,0.51,10.2
2021-10-17,19,51.0,,0.51,9.69
2021-10-18,21,51.0,,0.51,10.71
2021-10-19,23,51.0,,0.51,11.73
2021-10-20,19,51.0,,0.51,9.69
2021-10-21,24,51.0,,0.51,12.24
2021-10-22,26,51.0,,0.51,13.26
2021-10-23,20,51.0,,0.51,10.2
2021-10-24,18,51.0,,0.51,9.18
2021-10-25,33,51.0,,0.51,16.830000000000002
2021-10-26,33,51.0,,0.51,16.830000000000002
2021-10-27,24,51.0,,0.51,12.24
2021-10-28,32,51.0,,0.51,16.32
2021-10-29,29,51.0,,0.51,14.790000000000001
2021-10-30,20,51.0,,0.51,10.2
2021-10-31,21,51.0,,0.51,10.71
2021-11-01,100,39.0,False,0.39,39.0
2021-11-02,97,39.0,,0.39,37.83
2021-11-03,90,39.0,,0.39,35.1
2021-11-04,89,39.0,,0.39,34.71
2021-11-05,95,39.0,,0.39,37.050000000000004
2021-11-06,83,39.0,,0.39,32.370000000000005
2021-11-07,80,39.0,,0.39,31.200000000000003
2021-11-08,89,39.0,,0.39,34.71
2021-11-09,90,39.0,,0.39,35.1
2021-11-10,78,39.0,,0.39,30.42
2021-11-11,85,39.0,,0.39,33.15
2021-11-12,80,39.0,,0.39,31.200000000000003
2021-11-13,81,39.0,,0.39,31.59
2021-11-14,78,39.0,,0.39,30.42
2021-11-15,89,39.0,,0.39,34.71
2021-11-16,86,39.0,,0.39,33.54
2021-11-17,74,39.0,,0.39,28.86
2021-11-18,79,39.0,,0.39,30.810000000000002
2021-11-19,86,39.0,,0.39,33.54
2021-11-20,83,39.0,,0.39,32.370000000000005
2021-11-21,81,39.0,,0.39,31.59
2021-11-22,81,39.0,,0.39,31.59
2021-11-23,87,39.0,,0.39,33.93
2021-11-24,79,39.0,,0.39,30.810000000000002
2021-11-25,71,39.0,,0.39,27.69
2021-11-26,78,39.0,,0.39,30.42
2021-11-27,81,39.0,,0.39,31.59
2021-11-28,76,39.0,,0.39,29.64
2021-11-29,81,39.0,,0.39,31.59
2021-11-30,81,39.0,,0.39,31.59
2021-12-01,92,36.0,False,0.36,33.12
2021-12-02,97,36.0,,0.36,34.92
2021-12-03,95,36.0,,0.36,34.199999999999996
2021-12-04,87,36.0,,0.36,31.32
2021-12-05,84,36.0,,0.36,30.24
2021-12-06,93,36.0,,0.36,33.48
2021-12-07,96,36.0,,0.36,34.56
2021-12-08,87,36.0,,0.36,31.32
2021-12-09,87,36.0,,0.36,31.32
2021-12-10,85,36.0,,0.36,30.599999999999998
2021-12-11,82,36.0,,0.36,29.52
2021-12-12,78,36.0,,0.36,28.08
2021-12-13,84,36.0,,0.36,30.24
2021-12-14,86,36.0,,0.36,30.959999999999997
2021-12-15,88,36.0,,0.36,31.68
2021-12-16,85,36.0,,0.36,30.599999999999998
2021-12-17,85,36.0,,0.36,30.599999999999998
2021-12-18,75,36.0,,0.36,27.0
2021-12-19,76,36.0,,0.36,27.36
2021-12-20,83,36.0,,0.36,29.88
2021-12-21,83,36.0,,0.36,29.88
2021-12-22,81,36.0,,0.36,29.16
2021-12-23,78,36.0,,0.36,28.08
2021-12-24,76,36.0,,0.36,27.36
2021-12-25,83,36.0,,0.36,29.88
2021-12-26,76,36.0,,0.36,27.36
2021-12-27,88,36.0,,0.36,31.68
2021-12-28,100,36.0,,0.36,36.0
2021-12-29,83,36.0,,0.36,29.88
2021-12-30,80,36.0,,0.36,28.799999999999997
2021-12-31,99,36.0,,0.36,35.64
