date,ANY_unscaled,ANY_monthly,isPartial,scale,ANY
2019-08-19,93,57.0,,0.57,53.01
2019-08-20,90,57.0,,0.57,51.3
2019-08-21,94,57.0,,0.57,53.58
2019-08-22,95,57.0,,0.57,54.15
2019-08-23,90,57.0,,0.57,51.3
2019-08-24,91,57.0,,0.57,51.87
2019-08-25,96,57.0,,0.57,54.72
2019-08-26,93,57.0,,0.57,53.01
2019-08-27,94,57.0,,0.57,53.58
2019-08-28,97,57.0,,0.57,55.28999999999999
2019-08-29,100,57.0,,0.57,56.99999999999999
2019-08-30,94,57.0,,0.57,53.58
2019-08-31,92,57.0,,0.57,52.44
2019-09-01,89,65.0,False,0.65,57.85
2019-09-02,95,65.0,,0.65,61.75
2019-09-03,89,65.0,,0.65,57.85
2019-09-04,93,65.0,,0.65,60.45
2019-09-05,93,65.0,,0.65,60.45
2019-09-06,95,65.0,,0.65,61.75
2019-09-07,86,65.0,,0.65,55.9
2019-09-08,92,65.0,,0.65,59.800000000000004
2019-09-09,91,65.0,,0.65,59.15
2019-09-10,95,65.0,,0.65,61.75
2019-09-11,97,65.0,,0.65,63.050000000000004
2019-09-12,97,65.0,,0.65,63.050000000000004
2019-09-13,90,65.0,,0.65,58.5
2019-09-14,87,65.0,,0.65,56.550000000000004
2019-09-15,92,65.0,,0.65,59.800000000000004
2019-09-16,93,65.0,,0.65,60.45
2019-09-17,92,65.0,,0.65,59.800000000000004
2019-09-18,97,65.0,,0.65,63.050000000000004
2019-09-19,92,65.0,,0.65,59.800000000000004
2019-09-20,91,65.0,,0.65,59.15
2019-09-21,86,65.0,,0.65,55.9
2019-09-22,93,65.0,,0.65,60.45
2019-09-23,96,65.0,,0.65,62.400000000000006
2019-09-24,98,65.0,,0.65,63.7
2019-09-25,100,65.0,,0.65,65.0
2019-09-26,97,65.0,,0.65,63.050000000000004
2019-09-27,94,65.0,,0.65,61.1
2019-09-28,86,65.0,,0.65,55.9
2019-09-29,93,65.0,,0.65,60.45
2019-09-30,94,65.0,,0.65,61.1
2019-10-01,98,63.0,False,0.63,61.74
2019-10-02,95,63.0,,0.63,59.85
2019-10-03,99,63.0,,0.63,62.37
2019-10-04,95,63.0,,0.63,59.85
2019-10-05,86,63.0,,0.63,54.18
2019-10-06,95,63.0,,0.63,59.85
2019-10-07,98,63.0,,0.63,61.74
2019-10-08,98,63.0,,0.63,61.74
2019-10-09,99,63.0,,0.63,62.37
2019-10-10,98,63.0,,0.63,61.74
2019-10-11,93,63.0,,0.63,58.59
2019-10-12,89,63.0,,0.63,56.07
2019-10-13,94,63.0,,0.63,59.22
2019-10-14,98,63.0,,0.63,61.74
2019-10-15,97,63.0,,0.63,61.11
2019-10-16,95,63.0,,0.63,59.85
2019-10-17,98,63.0,,0.63,61.74
2019-10-18,92,63.0,,0.63,57.96
2019-10-19,87,63.0,,0.63,54.81
2019-10-20,94,63.0,,0.63,59.22
2019-10-21,100,63.0,,0.63,63.0
2019-10-22,97,63.0,,0.63,61.11
2019-10-23,99,63.0,,0.63,62.37
2019-10-24,99,63.0,,0.63,62.37
2019-10-25,95,63.0,,0.63,59.85
2019-10-26,88,63.0,,0.63,55.44
2019-10-27,93,63.0,,0.63,58.59
2019-10-28,98,63.0,,0.63,61.74
2019-10-29,100,63.0,,0.63,63.0
2019-10-30,99,63.0,,0.63,62.37
2019-10-31,98,63.0,,0.63,61.74
2019-11-01,91,63.0,False,0.63,57.33
2019-11-02,87,63.0,,0.63,54.81
2019-11-03,91,63.0,,0.63,57.33
2019-11-04,95,63.0,,0.63,59.85
2019-11-05,98,63.0,,0.63,61.74
2019-11-06,95,63.0,,0.63,59.85
2019-11-07,95,63.0,,0.63,59.85
2019-11-08,93,63.0,,0.63,58.59
2019-11-09,87,63.0,,0.63,54.81
2019-11-10,89,63.0,,0.63,56.07
2019-11-11,97,63.0,,0.63,61.11
2019-11-12,95,63.0,,0.63,59.85
2019-11-13,97,63.0,,0.63,61.11
2019-11-14,94,63.0,,0.63,59.22
2019-11-15,89,63.0,,0.63,56.07
2019-11-16,85,63.0,,0.63,53.55
2019-11-17,92,63.0,,0.63,57.96
2019-11-18,96,63.0,,0.63,60.480000000000004
2019-11-19,98,63.0,,0.63,61.74
2019-11-20,95,63.0,,0.63,59.85
2019-11-21,100,63.0,,0.63,63.0
2019-11-22,93,63.0,,0.63,58.59
2019-11-23,90,63.0,,0.63,56.7
2019-11-24,91,63.0,,0.63,57.33
2019-11-25,96,63.0,,0.63,60.480000000000004
2019-11-26,96,63.0,,0.63,60.480000000000004
2019-11-27,90,63.0,,0.63,56.7
2019-11-28,94,63.0,,0.63,59.22
2019-11-29,85,63.0,,0.63,53.55
2019-11-30,87,63.0,,0.63,54.81
2019-12-01,53,63.0,False,0.63,33.39
2019-12-02,53,63.0,,0.63,33.39
2019-12-03,55,63.0,,0.63,34.65
2019-12-04,56,63.0,,0.63,35.28
2019-12-05,57,63.0,,0.63,35.910000000000004
2019-12-06,55,63.0,,0.63,34.65
2019-12-07,51,63.0,,0.63,32.13
2019-12-08,52,63.0,,0.63,32.76
2019-12-09,56,63.0,,0.63,35.28
2019-12-10,56,63.0,,0.63,35.28
2019-12-11,55,63.0,,0.63,34.65
2019-12-12,54,63.0,,0.63,34.02
2019-12-13,52,63.0,,0.63,32.76
2019-12-14,50,63.0,,0.63,31.5
2019-12-15,51,63.0,,0.63,32.13
2019-12-16,56,63.0,,0.63,35.28
2019-12-17,53,63.0,,0.63,33.39
2019-12-18,53,63.0,,0.63,33.39
2019-12-19,56,63.0,,0.63,35.28
2019-12-20,50,63.0,,0.63,31.5
2019-12-21,50,63.0,,0.63,31.5
2019-12-22,49,63.0,,0.63,30.87
2019-12-23,48,63.0,,0.63,30.240000000000002
2019-12-24,52,63.0,,0.63,32.76
2019-12-25,100,63.0,,0.63,63.0
2019-12-26,57,63.0,,0.63,35.910000000000004
2019-12-27,50,63.0,,0.63,31.5
2019-12-28,52,63.0,,0.63,32.76
2019-12-29,50,63.0,,0.63,31.5
2019-12-30,53,63.0,,0.63,33.39
2019-12-31,52,63.0,,0.63,32.76
2020-01-01,89,68.0,False,0.68,60.52
2020-01-02,80,68.0,,0.68,54.400000000000006
2020-01-03,80,68.0,,0.68,54.400000000000006
2020-01-04,84,68.0,,0.68,57.120000000000005
2020-01-05,89,68.0,,0.68,60.52
2020-01-06,90,68.0,,0.68,61.2
2020-01-07,87,68.0,,0.68,59.160000000000004
2020-01-08,93,68.0,,0.68,63.24
2020-01-09,91,68.0,,0.68,61.88
2020-01-10,87,68.0,,0.68,59.160000000000004
2020-01-11,86,68.0,,0.68,58.480000000000004
2020-01-12,88,68.0,,0.68,59.84
2020-01-13,85,68.0,,0.68,57.800000000000004
2020-01-14,86,68.0,,0.68,58.480000000000004
2020-01-15,89,68.0,,0.68,60.52
2020-01-16,89,68.0,,0.68,60.52
2020-01-17,89,68.0,,0.68,60.52
2020-01-18,92,68.0,,0.68,62.56
2020-01-19,89,68.0,,0.68,60.52
2020-01-20,91,68.0,,0.68,61.88
2020-01-21,92,68.0,,0.68,62.56
2020-01-22,93,68.0,,0.68,63.24
2020-01-23,90,68.0,,0.68,61.2
2020-01-24,94,68.0,,0.68,63.92
2020-01-25,91,68.0,,0.68,61.88
2020-01-26,91,68.0,,0.68,61.88
2020-01-27,98,68.0,,0.68,66.64
2020-01-28,97,68.0,,0.68,65.96000000000001
2020-01-29,100,68.0,,0.68,68.0
2020-01-30,96,68.0,,0.68,65.28
2020-01-31,95,68.0,,0.68,64.60000000000001
2020-02-01,86,76.0,False,0.76,65.36
2020-02-02,87,76.0,,0.76,66.12
2020-02-03,85,76.0,,0.76,64.6
2020-02-04,88,76.0,,0.76,66.88
2020-02-05,92,76.0,,0.76,69.92
2020-02-06,92,76.0,,0.76,69.92
2020-02-07,88,76.0,,0.76,66.88
2020-02-08,81,76.0,,0.76,61.56
2020-02-09,84,76.0,,0.76,63.84
2020-02-10,92,76.0,,0.76,69.92
2020-02-11,89,76.0,,0.76,67.64
2020-02-12,89,76.0,,0.76,67.64
2020-02-13,85,76.0,,0.76,64.6
2020-02-14,83,76.0,,0.76,63.08
2020-02-15,79,76.0,,0.76,60.04
2020-02-16,87,76.0,,0.76,66.12
2020-02-17,89,76.0,,0.76,67.64
2020-02-18,100,76.0,,0.76,76.0
2020-02-19,87,76.0,,0.76,66.12
2020-02-20,88,76.0,,0.76,66.88
2020-02-21,84,76.0,,0.76,63.84
2020-02-22,84,76.0,,0.76,63.84
2020-02-23,87,76.0,,0.76,66.12
2020-02-24,91,76.0,,0.76,69.16
2020-02-25,91,76.0,,0.76,69.16
2020-02-26,90,76.0,,0.76,68.4
2020-02-27,93,76.0,,0.76,70.68
2020-02-28,93,76.0,,0.76,70.68
2020-02-29,89,76.0,,0.76,67.64
2020-03-01,53,100.0,False,1.0,53.0
2020-03-02,56,100.0,,1.0,56.0
2020-03-03,60,100.0,,1.0,60.0
2020-03-04,57,100.0,,1.0,57.0
2020-03-05,58,100.0,,1.0,58.0
2020-03-06,57,100.0,,1.0,57.0
2020-03-07,55,100.0,,1.0,55.0
2020-03-08,55,100.0,,1.0,55.0
2020-03-09,61,100.0,,1.0,61.0
2020-03-10,63,100.0,,1.0,63.0
2020-03-11,74,100.0,,1.0,74.0
2020-03-12,100,100.0,,1.0,100.0
2020-03-13,91,100.0,,1.0,91.0
2020-03-14,79,100.0,,1.0,79.0
2020-03-15,81,100.0,,1.0,81.0
2020-03-16,87,100.0,,1.0,87.0
2020-03-17,86,100.0,,1.0,86.0
2020-03-18,88,100.0,,1.0,88.0
2020-03-19,84,100.0,,1.0,84.0
2020-03-20,85,100.0,,1.0,85.0
2020-03-21,84,100.0,,1.0,84.0
2020-03-22,82,100.0,,1.0,82.0
2020-03-23,80,100.0,,1.0,80.0
2020-03-24,75,100.0,,1.0,75.0
2020-03-25,77,100.0,,1.0,77.0
2020-03-26,73,100.0,,1.0,73.0
2020-03-27,72,100.0,,1.0,72.0
2020-03-28,68,100.0,,1.0,68.0
2020-03-29,67,100.0,,1.0,67.0
2020-03-30,75,100.0,,1.0,75.0
2020-03-31,72,100.0,,1.0,72.0
2020-04-01,100,89.0,False,0.89,89.0
2020-04-02,99,89.0,,0.89,88.11
2020-04-03,96,89.0,,0.89,85.44
2020-04-04,89,89.0,,0.89,79.21000000000001
2020-04-05,86,89.0,,0.89,76.54
2020-04-06,92,89.0,,0.89,81.88
2020-04-07,86,89.0,,0.89,76.54
2020-04-08,91,89.0,,0.89,80.99
2020-04-09,88,89.0,,0.89,78.32000000000001
2020-04-10,84,89.0,,0.89,74.76
2020-04-11,77,89.0,,0.89,68.53
2020-04-12,80,89.0,,0.89,71.2
2020-04-13,91,89.0,,0.89,80.99
2020-04-14,93,89.0,,0.89,82.77
2020-04-15,87,89.0,,0.89,77.43
2020-04-16,93,89.0,,0.89,82.77
2020-04-17,89,89.0,,0.89,79.21000000000001
2020-04-18,79,89.0,,0.89,70.31
2020-04-19,78,89.0,,0.89,69.42
2020-04-20,93,89.0,,0.89,82.77
2020-04-21,94,89.0,,0.89,83.66
2020-04-22,92,89.0,,0.89,81.88
2020-04-23,90,89.0,,0.89,80.1
2020-04-24,87,89.0,,0.89,77.43
2020-04-25,79,89.0,,0.89,70.31
2020-04-26,77,89.0,,0.89,68.53
2020-04-27,91,89.0,,0.89,80.99
2020-04-28,89,89.0,,0.89,79.21000000000001
2020-04-29,87,89.0,,0.89,77.43
2020-04-30,93,89.0,,0.89,82.77
2020-05-01,99,82.0,False,0.82,81.17999999999999
2020-05-02,86,82.0,,0.82,70.52
2020-05-03,87,82.0,,0.82,71.33999999999999
2020-05-04,95,82.0,,0.82,77.89999999999999
2020-05-05,99,82.0,,0.82,81.17999999999999
2020-05-06,100,82.0,,0.82,82.0
2020-05-07,92,82.0,,0.82,75.44
2020-05-08,86,82.0,,0.82,70.52
2020-05-09,81,82.0,,0.82,66.42
2020-05-10,76,82.0,,0.82,62.31999999999999
2020-05-11,87,82.0,,0.82,71.33999999999999
2020-05-12,89,82.0,,0.82,72.97999999999999
2020-05-13,89,82.0,,0.82,72.97999999999999
2020-05-14,91,82.0,,0.82,74.61999999999999
2020-05-15,89,82.0,,0.82,72.97999999999999
2020-05-16,80,82.0,,0.82,65.6
2020-05-17,82,82.0,,0.82,67.24
2020-05-18,85,82.0,,0.82,69.7
2020-05-19,90,82.0,,0.82,73.8
2020-05-20,85,82.0,,0.82,69.7
2020-05-21,84,82.0,,0.82,68.88
2020-05-22,78,82.0,,0.82,63.959999999999994
2020-05-23,78,82.0,,0.82,63.959999999999994
2020-05-24,80,82.0,,0.82,65.6
2020-05-25,85,82.0,,0.82,69.7
2020-05-26,79,82.0,,0.82,64.78
2020-05-27,79,82.0,,0.82,64.78
2020-05-28,82,82.0,,0.82,67.24
2020-05-29,77,82.0,,0.82,63.13999999999999
2020-05-30,83,82.0,,0.82,68.06
2020-05-31,89,82.0,,0.82,72.97999999999999
2020-06-01,100,75.0,False,0.75,75.0
2020-06-02,98,75.0,,0.75,73.5
2020-06-03,88,75.0,,0.75,66.0
2020-06-04,86,75.0,,0.75,64.5
2020-06-05,85,75.0,,0.75,63.75
2020-06-06,81,75.0,,0.75,60.75
2020-06-07,84,75.0,,0.75,63.0
2020-06-08,80,75.0,,0.75,60.0
2020-06-09,82,75.0,,0.75,61.5
2020-06-10,83,75.0,,0.75,62.25
2020-06-11,78,75.0,,0.75,58.5
2020-06-12,78,75.0,,0.75,58.5
2020-06-13,81,75.0,,0.75,60.75
2020-06-14,80,75.0,,0.75,60.0
2020-06-15,79,75.0,,0.75,59.25
2020-06-16,78,75.0,,0.75,58.5
2020-06-17,77,75.0,,0.75,57.75
2020-06-18,77,75.0,,0.75,57.75
2020-06-19,75,75.0,,0.75,56.25
2020-06-20,78,75.0,,0.75,58.5
2020-06-21,79,75.0,,0.75,59.25
2020-06-22,78,75.0,,0.75,58.5
2020-06-23,78,75.0,,0.75,58.5
2020-06-24,76,75.0,,0.75,57.0
2020-06-25,78,75.0,,0.75,58.5
2020-06-26,76,75.0,,0.75,57.0
2020-06-27,81,75.0,,0.75,60.75
2020-06-28,82,75.0,,0.75,61.5
2020-06-29,77,75.0,,0.75,57.75
2020-06-30,78,75.0,,0.75,58.5
2020-07-01,85,72.0,False,0.72,61.199999999999996
2020-07-02,87,72.0,,0.72,62.64
2020-07-03,89,72.0,,0.72,64.08
2020-07-04,100,72.0,,0.72,72.0
2020-07-05,97,72.0,,0.72,69.84
2020-07-06,88,72.0,,0.72,63.36
2020-07-07,86,72.0,,0.72,61.919999999999995
2020-07-08,84,72.0,,0.72,60.48
2020-07-09,85,72.0,,0.72,61.199999999999996
2020-07-10,85,72.0,,0.72,61.199999999999996
2020-07-11,88,72.0,,0.72,63.36
2020-07-12,89,72.0,,0.72,64.08
2020-07-13,86,72.0,,0.72,61.919999999999995
2020-07-14,82,72.0,,0.72,59.04
2020-07-15,86,72.0,,0.72,61.919999999999995
2020-07-16,83,72.0,,0.72,59.76
2020-07-17,85,72.0,,0.72,61.199999999999996
2020-07-18,90,72.0,,0.72,64.8
2020-07-19,90,72.0,,0.72,64.8
2020-07-20,86,72.0,,0.72,61.919999999999995
2020-07-21,85,72.0,,0.72,61.199999999999996
2020-07-22,90,72.0,,0.72,64.8
2020-07-23,84,72.0,,0.72,60.48
2020-07-24,86,72.0,,0.72,61.919999999999995
2020-07-25,90,72.0,,0.72,64.8
2020-07-26,87,72.0,,0.72,62.64
2020-07-27,85,72.0,,0.72,61.199999999999996
2020-07-28,89,72.0,,0.72,64.08
2020-07-29,87,72.0,,0.72,62.64
2020-07-30,86,72.0,,0.72,61.919999999999995
2020-07-31,85,72.0,,0.72,61.199999999999996
2020-08-01,94,71.0,False,0.71,66.74
2020-08-02,96,71.0,,0.71,68.16
2020-08-03,91,71.0,,0.71,64.61
2020-08-04,91,71.0,,0.71,64.61
2020-08-05,91,71.0,,0.71,64.61
2020-08-06,93,71.0,,0.71,66.03
2020-08-07,89,71.0,,0.71,63.19
2020-08-08,93,71.0,,0.71,66.03
2020-08-09,94,71.0,,0.71,66.74
2020-08-10,90,71.0,,0.71,63.9
2020-08-11,90,71.0,,0.71,63.9
2020-08-12,89,71.0,,0.71,63.19
2020-08-13,90,71.0,,0.71,63.9
2020-08-14,88,71.0,,0.71,62.48
2020-08-15,90,71.0,,0.71,63.9
2020-08-16,96,71.0,,0.71,68.16
2020-08-17,90,71.0,,0.71,63.9
2020-08-18,93,71.0,,0.71,66.03
2020-08-19,90,71.0,,0.71,63.9
2020-08-20,94,71.0,,0.71,66.74
2020-08-21,93,71.0,,0.71,66.03
2020-08-22,95,71.0,,0.71,67.45
2020-08-23,98,71.0,,0.71,69.58
2020-08-24,91,71.0,,0.71,64.61
2020-08-25,95,71.0,,0.71,67.45
2020-08-26,95,71.0,,0.71,67.45
2020-08-27,99,71.0,,0.71,70.28999999999999
2020-08-28,99,71.0,,0.71,70.28999999999999
2020-08-29,96,71.0,,0.71,68.16
2020-08-30,99,71.0,,0.71,70.28999999999999
2020-08-31,100,71.0,,0.71,71.0
2020-09-01,83,80.0,False,0.8,66.4
2020-09-02,84,80.0,,0.8,67.2
2020-09-03,83,80.0,,0.8,66.4
2020-09-04,82,80.0,,0.8,65.60000000000001
2020-09-05,82,80.0,,0.8,65.60000000000001
2020-09-06,84,80.0,,0.8,67.2
2020-09-07,87,80.0,,0.8,69.60000000000001
2020-09-08,85,80.0,,0.8,68.0
2020-09-09,88,80.0,,0.8,70.4
2020-09-10,90,80.0,,0.8,72.0
2020-09-11,97,80.0,,0.8,77.60000000000001
2020-09-12,85,80.0,,0.8,68.0
2020-09-13,89,80.0,,0.8,71.2
2020-09-14,95,80.0,,0.8,76.0
2020-09-15,93,80.0,,0.8,74.4
2020-09-16,94,80.0,,0.8,75.2
2020-09-17,94,80.0,,0.8,75.2
2020-09-18,95,80.0,,0.8,76.0
2020-09-19,85,80.0,,0.8,68.0
2020-09-20,86,80.0,,0.8,68.8
2020-09-21,99,80.0,,0.8,79.2
2020-09-22,100,80.0,,0.8,80.0
2020-09-23,99,80.0,,0.8,79.2
2020-09-24,96,80.0,,0.8,76.80000000000001
2020-09-25,89,80.0,,0.8,71.2
2020-09-26,82,80.0,,0.8,65.60000000000001
2020-09-27,89,80.0,,0.8,71.2
2020-09-28,92,80.0,,0.8,73.60000000000001
2020-09-29,92,80.0,,0.8,73.60000000000001
2020-09-30,95,80.0,,0.8,76.0
2020-10-01,97,80.0,False,0.8,77.60000000000001
2020-10-02,93,80.0,,0.8,74.4
2020-10-03,84,80.0,,0.8,67.2
2020-10-04,87,80.0,,0.8,69.60000000000001
2020-10-05,94,80.0,,0.8,75.2
2020-10-06,95,80.0,,0.8,76.0
2020-10-07,97,80.0,,0.8,77.60000000000001
2020-10-08,94,80.0,,0.8,75.2
2020-10-09,92,80.0,,0.8,73.60000000000001
2020-10-10,83,80.0,,0.8,66.4
2020-10-11,86,80.0,,0.8,68.8
2020-10-12,92,80.0,,0.8,73.60000000000001
2020-10-13,91,80.0,,0.8,72.8
2020-10-14,93,80.0,,0.8,74.4
2020-10-15,94,80.0,,0.8,75.2
2020-10-16,92,80.0,,0.8,73.60000000000001
2020-10-17,85,80.0,,0.8,68.0
2020-10-18,88,80.0,,0.8,70.4
2020-10-19,93,80.0,,0.8,74.4
2020-10-20,97,80.0,,0.8,77.60000000000001
2020-10-21,95,80.0,,0.8,76.0
2020-10-22,92,80.0,,0.8,73.60000000000001
2020-10-23,91,80.0,,0.8,72.8
2020-10-24,88,80.0,,0.8,70.4
2020-10-25,89,80.0,,0.8,71.2
2020-10-26,94,80.0,,0.8,75.2
2020-10-27,100,80.0,,0.8,80.0
2020-10-28,93,80.0,,0.8,74.4
2020-10-29,94,80.0,,0.8,75.2
2020-10-30,91,80.0,,0.8,72.8
2020-10-31,91,80.0,,0.8,72.8
2020-11-01,90,77.0,False,0.77,69.3
2020-11-02,95,77.0,,0.77,73.15
2020-11-03,100,77.0,,0.77,77.0
2020-11-04,75,77.0,,0.77,57.75
2020-11-05,75,77.0,,0.77,57.75
2020-11-06,81,77.0,,0.77,62.370000000000005
2020-11-07,85,77.0,,0.77,65.45
2020-11-08,99,77.0,,0.77,76.23
2020-11-09,99,77.0,,0.77,76.23
2020-11-10,98,77.0,,0.77,75.46000000000001
2020-11-11,92,77.0,,0.77,70.84
2020-11-12,97,77.0,,0.77,74.69
2020-11-13,94,77.0,,0.77,72.38
2020-11-14,90,77.0,,0.77,69.3
2020-11-15,89,77.0,,0.77,68.53
2020-11-16,94,77.0,,0.77,72.38
2020-11-17,92,77.0,,0.77,70.84
2020-11-18,95,77.0,,0.77,73.15
2020-11-19,95,77.0,,0.77,73.15
2020-11-20,94,77.0,,0.77,72.38
2020-11-21,85,77.0,,0.77,65.45
2020-11-22,85,77.0,,0.77,65.45
2020-11-23,90,77.0,,0.77,69.3
2020-11-24,89,77.0,,0.77,68.53
2020-11-25,83,77.0,,0.77,63.910000000000004
2020-11-26,97,77.0,,0.77,74.69
2020-11-27,83,77.0,,0.77,63.910000000000004
2020-11-28,80,77.0,,0.77,61.6
2020-11-29,83,77.0,,0.77,63.910000000000004
2020-11-30,84,77.0,,0.77,64.68
2020-12-01,68,75.0,False,0.75,51.0
2020-12-02,65,75.0,,0.75,48.75
2020-12-03,70,75.0,,0.75,52.5
2020-12-04,70,75.0,,0.75,52.5
2020-12-05,65,75.0,,0.75,48.75
2020-12-06,65,75.0,,0.75,48.75
2020-12-07,71,75.0,,0.75,53.25
2020-12-08,71,75.0,,0.75,53.25
2020-12-09,72,75.0,,0.75,54.0
2020-12-10,69,75.0,,0.75,51.75
2020-12-11,69,75.0,,0.75,51.75
2020-12-12,64,75.0,,0.75,48.0
2020-12-13,65,75.0,,0.75,48.75
2020-12-14,69,75.0,,0.75,51.75
2020-12-15,69,75.0,,0.75,51.75
2020-12-16,66,75.0,,0.75,49.5
2020-12-17,70,75.0,,0.75,52.5
2020-12-18,69,75.0,,0.75,51.75
2020-12-19,64,75.0,,0.75,48.0
2020-12-20,62,75.0,,0.75,46.5
2020-12-21,63,75.0,,0.75,47.25
2020-12-22,63,75.0,,0.75,47.25
2020-12-23,58,75.0,,0.75,43.5
2020-12-24,61,75.0,,0.75,45.75
2020-12-25,100,75.0,,0.75,75.0
2020-12-26,71,75.0,,0.75,53.25
2020-12-27,62,75.0,,0.75,46.5
2020-12-28,62,75.0,,0.75,46.5
2020-12-29,64,75.0,,0.75,48.0
2020-12-30,64,75.0,,0.75,48.0
2020-12-31,64,75.0,,0.75,48.0
2021-01-01,80,79.0,False,0.79,63.2
2021-01-02,81,79.0,,0.79,63.99
2021-01-03,77,79.0,,0.79,60.830000000000005
2021-01-04,74,79.0,,0.79,58.46
2021-01-05,75,79.0,,0.79,59.25
2021-01-06,75,79.0,,0.79,59.25
2021-01-07,83,79.0,,0.79,65.57000000000001
2021-01-08,82,79.0,,0.79,64.78
2021-01-09,81,79.0,,0.79,63.99
2021-01-10,81,79.0,,0.79,63.99
2021-01-11,82,79.0,,0.79,64.78
2021-01-12,82,79.0,,0.79,64.78
2021-01-13,83,79.0,,0.79,65.57000000000001
2021-01-14,86,79.0,,0.79,67.94
2021-01-15,82,79.0,,0.79,64.78
2021-01-16,82,79.0,,0.79,64.78
2021-01-17,81,79.0,,0.79,63.99
2021-01-18,82,79.0,,0.79,64.78
2021-01-19,83,79.0,,0.79,65.57000000000001
2021-01-20,100,79.0,,0.79,79.0
2021-01-21,93,79.0,,0.79,73.47
2021-01-22,83,79.0,,0.79,65.57000000000001
2021-01-23,84,79.0,,0.79,66.36
2021-01-24,83,79.0,,0.79,65.57000000000001
2021-01-25,84,79.0,,0.79,66.36
2021-01-26,83,79.0,,0.79,65.57000000000001
2021-01-27,82,79.0,,0.79,64.78
2021-01-28,83,79.0,,0.79,65.57000000000001
2021-01-29,82,79.0,,0.79,64.78
2021-01-30,81,79.0,,0.79,63.99
2021-01-31,85,79.0,,0.79,67.15
2021-02-01,91,79.0,False,0.79,71.89
2021-02-02,91,79.0,,0.79,71.89
2021-02-03,94,79.0,,0.79,74.26
2021-02-04,89,79.0,,0.79,70.31
2021-02-05,93,79.0,,0.79,73.47
2021-02-06,87,79.0,,0.79,68.73
2021-02-07,92,79.0,,0.79,72.68
2021-02-08,100,79.0,,0.79,79.0
2021-02-09,97,79.0,,0.79,76.63000000000001
2021-02-10,94,79.0,,0.79,74.26
2021-02-11,91,79.0,,0.79,71.89
2021-02-12,93,79.0,,0.79,73.47
2021-02-13,89,79.0,,0.79,70.31
2021-02-14,90,79.0,,0.79,71.10000000000001
2021-02-15,95,79.0,,0.79,75.05
2021-02-16,99,79.0,,0.79,78.21000000000001
2021-02-17,96,79.0,,0.79,75.84
2021-02-18,96,79.0,,0.79,75.84
2021-02-19,94,79.0,,0.79,74.26
2021-02-20,90,79.0,,0.79,71.10000000000001
2021-02-21,92,79.0,,0.79,72.68
2021-02-22,94,79.0,,0.79,74.26
2021-02-23,96,79.0,,0.79,75.84
2021-02-24,91,79.0,,0.79,71.89
2021-02-25,94,79.0,,0.79,74.26
2021-02-26,93,79.0,,0.79,73.47
2021-02-27,91,79.0,,0.79,71.89
2021-02-28,91,79.0,,0.79,71.89
2021-03-01,98,76.0,False,0.76,74.48
2021-03-02,96,76.0,,0.76,72.96000000000001
2021-03-03,93,76.0,,0.76,70.68
2021-03-04,98,76.0,,0.76,74.48
2021-03-05,95,76.0,,0.76,72.2
2021-03-06,90,76.0,,0.76,68.4
2021-03-07,97,76.0,,0.76,73.72
2021-03-08,99,76.0,,0.76,75.24
2021-03-09,96,76.0,,0.76,72.96000000000001
2021-03-10,92,76.0,,0.76,69.92
2021-03-11,94,76.0,,0.76,71.44
2021-03-12,96,76.0,,0.76,72.96000000000001
2021-03-13,87,76.0,,0.76,66.12
2021-03-14,93,76.0,,0.76,70.68
2021-03-15,97,76.0,,0.76,73.72
2021-03-16,98,76.0,,0.76,74.48
2021-03-17,92,76.0,,0.76,69.92
2021-03-18,94,76.0,,0.76,71.44
2021-03-19,90,76.0,,0.76,68.4
2021-03-20,88,76.0,,0.76,66.88
2021-03-21,92,76.0,,0.76,69.92
2021-03-22,97,76.0,,0.76,73.72
2021-03-23,100,76.0,,0.76,76.0
2021-03-24,96,76.0,,0.76,72.96000000000001
2021-03-25,97,76.0,,0.76,73.72
2021-03-26,96,76.0,,0.76,72.96000000000001
2021-03-27,93,76.0,,0.76,70.68
2021-03-28,92,76.0,,0.76,69.92
2021-03-29,95,76.0,,0.76,72.2
2021-03-30,94,76.0,,0.76,71.44
2021-03-31,92,76.0,,0.76,69.92
2021-04-01,95,75.0,False,0.75,71.25
2021-04-02,91,75.0,,0.75,68.25
2021-04-03,88,75.0,,0.75,66.0
2021-04-04,95,75.0,,0.75,71.25
2021-04-05,98,75.0,,0.75,73.5
2021-04-06,93,75.0,,0.75,69.75
2021-04-07,93,75.0,,0.75,69.75
2021-04-08,99,75.0,,0.75,74.25
2021-04-09,92,75.0,,0.75,69.0
2021-04-10,91,75.0,,0.75,68.25
2021-04-11,93,75.0,,0.75,69.75
2021-04-12,96,75.0,,0.75,72.0
2021-04-13,96,75.0,,0.75,72.0
2021-04-14,95,75.0,,0.75,71.25
2021-04-15,95,75.0,,0.75,71.25
2021-04-16,94,75.0,,0.75,70.5
2021-04-17,92,75.0,,0.75,69.0
2021-04-18,89,75.0,,0.75,66.75
2021-04-19,97,75.0,,0.75,72.75
2021-04-20,95,75.0,,0.75,71.25
2021-04-21,96,75.0,,0.75,72.0
2021-04-22,97,75.0,,0.75,72.75
2021-04-23,96,75.0,,0.75,72.0
2021-04-24,89,75.0,,0.75,66.75
