date,PLUG_unscaled,PLUG_monthly,isPartial,scale,PLUG
2019-08-15,80,77.0,,0.77,61.6
2019-08-16,80,77.0,,0.77,61.6
2019-08-17,100,77.0,,0.77,77.0
2019-08-18,96,77.0,,0.77,73.92
2019-08-19,86,77.0,,0.77,66.22
2019-08-20,87,77.0,,0.77,66.99
2019-08-21,78,77.0,,0.77,60.06
2019-08-22,76,77.0,,0.77,58.52
2019-08-23,78,77.0,,0.77,60.06
2019-08-24,99,77.0,,0.77,76.23
2019-08-25,92,77.0,,0.77,70.84
2019-08-26,83,77.0,,0.77,63.910000000000004
2019-08-27,84,77.0,,0.77,64.68
2019-08-28,81,77.0,,0.77,62.370000000000005
2019-08-29,82,77.0,,0.77,63.14
2019-08-30,86,77.0,,0.77,66.22
2019-08-31,93,77.0,,0.77,71.61
2019-09-01,92,75.0,False,0.75,69.0
2019-09-02,100,75.0,,0.75,75.0
2019-09-03,85,75.0,,0.75,63.75
2019-09-04,83,75.0,,0.75,62.25
2019-09-05,81,75.0,,0.75,60.75
2019-09-06,84,75.0,,0.75,63.0
2019-09-07,92,75.0,,0.75,69.0
2019-09-08,94,75.0,,0.75,70.5
2019-09-09,79,75.0,,0.75,59.25
2019-09-10,82,75.0,,0.75,61.5
2019-09-11,81,75.0,,0.75,60.75
2019-09-12,79,75.0,,0.75,59.25
2019-09-13,80,75.0,,0.75,60.0
2019-09-14,99,75.0,,0.75,74.25
2019-09-15,88,75.0,,0.75,66.0
2019-09-16,82,75.0,,0.75,61.5
2019-09-17,84,75.0,,0.75,63.0
2019-09-18,81,75.0,,0.75,60.75
2019-09-19,82,75.0,,0.75,61.5
2019-09-20,79,75.0,,0.75,59.25
2019-09-21,98,75.0,,0.75,73.5
2019-09-22,90,75.0,,0.75,67.5
2019-09-23,82,75.0,,0.75,61.5
2019-09-24,81,75.0,,0.75,60.75
2019-09-25,77,75.0,,0.75,57.75
2019-09-26,75,75.0,,0.75,56.25
2019-09-27,84,75.0,,0.75,63.0
2019-09-28,96,75.0,,0.75,72.0
2019-09-29,94,75.0,,0.75,70.5
2019-09-30,81,75.0,,0.75,60.75
2019-10-01,86,72.0,False,0.72,61.919999999999995
2019-10-02,84,72.0,,0.72,60.48
2019-10-03,88,72.0,,0.72,63.36
2019-10-04,85,72.0,,0.72,61.199999999999996
2019-10-05,97,72.0,,0.72,69.84
2019-10-06,97,72.0,,0.72,69.84
2019-10-07,85,72.0,,0.72,61.199999999999996
2019-10-08,92,72.0,,0.72,66.24
2019-10-09,88,72.0,,0.72,63.36
2019-10-10,92,72.0,,0.72,66.24
2019-10-11,87,72.0,,0.72,62.64
2019-10-12,100,72.0,,0.72,72.0
2019-10-13,93,72.0,,0.72,66.96
2019-10-14,89,72.0,,0.72,64.08
2019-10-15,79,72.0,,0.72,56.879999999999995
2019-10-16,85,72.0,,0.72,61.199999999999996
2019-10-17,88,72.0,,0.72,63.36
2019-10-18,89,72.0,,0.72,64.08
2019-10-19,100,72.0,,0.72,72.0
2019-10-20,95,72.0,,0.72,68.39999999999999
2019-10-21,89,72.0,,0.72,64.08
2019-10-22,89,72.0,,0.72,64.08
2019-10-23,87,72.0,,0.72,62.64
2019-10-24,89,72.0,,0.72,64.08
2019-10-25,81,72.0,,0.72,58.32
2019-10-26,98,72.0,,0.72,70.56
2019-10-27,92,72.0,,0.72,66.24
2019-10-28,82,72.0,,0.72,59.04
2019-10-29,88,72.0,,0.72,63.36
2019-10-30,85,72.0,,0.72,61.199999999999996
2019-10-31,84,72.0,,0.72,60.48
2019-11-01,70,78.0,False,0.78,54.6
2019-11-02,85,78.0,,0.78,66.3
2019-11-03,81,78.0,,0.78,63.18
2019-11-04,70,78.0,,0.78,54.6
2019-11-05,71,78.0,,0.78,55.38
2019-11-06,68,78.0,,0.78,53.04
2019-11-07,73,78.0,,0.78,56.940000000000005
2019-11-08,72,78.0,,0.78,56.160000000000004
2019-11-09,83,78.0,,0.78,64.74000000000001
2019-11-10,84,78.0,,0.78,65.52
2019-11-11,77,78.0,,0.78,60.06
2019-11-12,75,78.0,,0.78,58.5
2019-11-13,72,78.0,,0.78,56.160000000000004
2019-11-14,72,78.0,,0.78,56.160000000000004
2019-11-15,73,78.0,,0.78,56.940000000000005
2019-11-16,82,78.0,,0.78,63.96
2019-11-17,85,78.0,,0.78,66.3
2019-11-18,75,78.0,,0.78,58.5
2019-11-19,73,78.0,,0.78,56.940000000000005
2019-11-20,72,78.0,,0.78,56.160000000000004
2019-11-21,70,78.0,,0.78,54.6
2019-11-22,74,78.0,,0.78,57.72
2019-11-23,80,78.0,,0.78,62.400000000000006
2019-11-24,88,78.0,,0.78,68.64
2019-11-25,76,78.0,,0.78,59.28
2019-11-26,78,78.0,,0.78,60.84
2019-11-27,80,78.0,,0.78,62.400000000000006
2019-11-28,75,78.0,,0.78,58.5
2019-11-29,87,78.0,,0.78,67.86
2019-11-30,100,78.0,,0.78,78.0
2019-12-01,97,82.0,False,0.82,79.53999999999999
2019-12-02,89,82.0,,0.82,72.97999999999999
2019-12-03,86,82.0,,0.82,70.52
2019-12-04,80,82.0,,0.82,65.6
2019-12-05,82,82.0,,0.82,67.24
2019-12-06,79,82.0,,0.82,64.78
2019-12-07,95,82.0,,0.82,77.89999999999999
2019-12-08,88,82.0,,0.82,72.16
2019-12-09,78,82.0,,0.82,63.959999999999994
2019-12-10,76,82.0,,0.82,62.31999999999999
2019-12-11,78,82.0,,0.82,63.959999999999994
2019-12-12,80,82.0,,0.82,65.6
2019-12-13,77,82.0,,0.82,63.13999999999999
2019-12-14,100,82.0,,0.82,82.0
2019-12-15,91,82.0,,0.82,74.61999999999999
2019-12-16,81,82.0,,0.82,66.42
2019-12-17,79,82.0,,0.82,64.78
2019-12-18,76,82.0,,0.82,62.31999999999999
2019-12-19,72,82.0,,0.82,59.04
2019-12-20,78,82.0,,0.82,63.959999999999994
2019-12-21,92,82.0,,0.82,75.44
2019-12-22,82,82.0,,0.82,67.24
2019-12-23,81,82.0,,0.82,66.42
2019-12-24,74,82.0,,0.82,60.68
2019-12-25,76,82.0,,0.82,62.31999999999999
2019-12-26,95,82.0,,0.82,77.89999999999999
2019-12-27,86,82.0,,0.82,70.52
2019-12-28,88,82.0,,0.82,72.16
2019-12-29,84,82.0,,0.82,68.88
2019-12-30,84,82.0,,0.82,68.88
2019-12-31,80,82.0,,0.82,65.6
2020-01-01,82,73.0,False,0.73,59.86
2020-01-02,85,73.0,,0.73,62.05
2020-01-03,88,73.0,,0.73,64.24
2020-01-04,98,73.0,,0.73,71.53999999999999
2020-01-05,96,73.0,,0.73,70.08
2020-01-06,91,73.0,,0.73,66.42999999999999
2020-01-07,92,73.0,,0.73,67.16
2020-01-08,84,73.0,,0.73,61.32
2020-01-09,86,73.0,,0.73,62.78
2020-01-10,87,73.0,,0.73,63.51
2020-01-11,100,73.0,,0.73,73.0
2020-01-12,95,73.0,,0.73,69.35
2020-01-13,86,73.0,,0.73,62.78
2020-01-14,84,73.0,,0.73,61.32
2020-01-15,83,73.0,,0.73,60.589999999999996
2020-01-16,85,73.0,,0.73,62.05
2020-01-17,82,73.0,,0.73,59.86
2020-01-18,94,73.0,,0.73,68.62
2020-01-19,87,73.0,,0.73,63.51
2020-01-20,91,73.0,,0.73,66.42999999999999
2020-01-21,86,73.0,,0.73,62.78
2020-01-22,85,73.0,,0.73,62.05
2020-01-23,83,73.0,,0.73,60.589999999999996
2020-01-24,87,73.0,,0.73,63.51
2020-01-25,92,73.0,,0.73,67.16
2020-01-26,86,73.0,,0.73,62.78
2020-01-27,81,73.0,,0.73,59.129999999999995
2020-01-28,78,73.0,,0.73,56.94
2020-01-29,84,73.0,,0.73,61.32
2020-01-30,83,73.0,,0.73,60.589999999999996
2020-01-31,76,73.0,,0.73,55.48
2020-02-01,92,75.0,False,0.75,69.0
2020-02-02,84,75.0,,0.75,63.0
2020-02-03,74,75.0,,0.75,55.5
2020-02-04,77,75.0,,0.75,57.75
2020-02-05,78,75.0,,0.75,58.5
2020-02-06,78,75.0,,0.75,58.5
2020-02-07,76,75.0,,0.75,57.0
2020-02-08,85,75.0,,0.75,63.75
2020-02-09,90,75.0,,0.75,67.5
2020-02-10,80,75.0,,0.75,60.0
2020-02-11,81,75.0,,0.75,60.75
2020-02-12,77,75.0,,0.75,57.75
2020-02-13,77,75.0,,0.75,57.75
2020-02-14,75,75.0,,0.75,56.25
2020-02-15,87,75.0,,0.75,65.25
2020-02-16,95,75.0,,0.75,71.25
2020-02-17,90,75.0,,0.75,67.5
2020-02-18,82,75.0,,0.75,61.5
2020-02-19,89,75.0,,0.75,66.75
2020-02-20,87,75.0,,0.75,65.25
2020-02-21,86,75.0,,0.75,64.5
2020-02-22,100,75.0,,0.75,75.0
2020-02-23,94,75.0,,0.75,70.5
2020-02-24,85,75.0,,0.75,63.75
2020-02-25,85,75.0,,0.75,63.75
2020-02-26,80,75.0,,0.75,60.0
2020-02-27,80,75.0,,0.75,60.0
2020-02-28,81,75.0,,0.75,60.75
2020-02-29,94,75.0,,0.75,70.5
2020-03-01,91,74.0,False,0.74,67.34
2020-03-02,85,74.0,,0.74,62.9
2020-03-03,85,74.0,,0.74,62.9
2020-03-04,79,74.0,,0.74,58.46
2020-03-05,85,74.0,,0.74,62.9
2020-03-06,80,74.0,,0.74,59.2
2020-03-07,97,74.0,,0.74,71.78
2020-03-08,100,74.0,,0.74,74.0
2020-03-09,83,74.0,,0.74,61.42
2020-03-10,81,74.0,,0.74,59.94
2020-03-11,76,74.0,,0.74,56.24
2020-03-12,76,74.0,,0.74,56.24
2020-03-13,76,74.0,,0.74,56.24
2020-03-14,94,74.0,,0.74,69.56
2020-03-15,83,74.0,,0.74,61.42
2020-03-16,75,74.0,,0.74,55.5
2020-03-17,75,74.0,,0.74,55.5
2020-03-18,73,74.0,,0.74,54.019999999999996
2020-03-19,78,74.0,,0.74,57.72
2020-03-20,80,74.0,,0.74,59.2
2020-03-21,89,74.0,,0.74,65.86
2020-03-22,88,74.0,,0.74,65.12
2020-03-23,76,74.0,,0.74,56.24
2020-03-24,82,74.0,,0.74,60.68
2020-03-25,82,74.0,,0.74,60.68
2020-03-26,81,74.0,,0.74,59.94
2020-03-27,88,74.0,,0.74,65.12
2020-03-28,97,74.0,,0.74,71.78
2020-03-29,98,74.0,,0.74,72.52
2020-03-30,86,74.0,,0.74,63.64
2020-03-31,77,74.0,,0.74,56.98
2020-04-01,72,83.0,False,0.83,59.76
2020-04-02,72,83.0,,0.83,59.76
2020-04-03,73,83.0,,0.83,60.589999999999996
2020-04-04,90,83.0,,0.83,74.7
2020-04-05,87,83.0,,0.83,72.21
2020-04-06,80,83.0,,0.83,66.39999999999999
2020-04-07,76,83.0,,0.83,63.08
2020-04-08,83,83.0,,0.83,68.89
2020-04-09,82,83.0,,0.83,68.06
2020-04-10,83,83.0,,0.83,68.89
2020-04-11,95,83.0,,0.83,78.85
2020-04-12,82,83.0,,0.83,68.06
2020-04-13,76,83.0,,0.83,63.08
2020-04-14,82,83.0,,0.83,68.06
2020-04-15,79,83.0,,0.83,65.57
2020-04-16,84,83.0,,0.83,69.72
2020-04-17,81,83.0,,0.83,67.22999999999999
2020-04-18,98,83.0,,0.83,81.33999999999999
2020-04-19,97,83.0,,0.83,80.50999999999999
2020-04-20,86,83.0,,0.83,71.38
2020-04-21,85,83.0,,0.83,70.55
2020-04-22,85,83.0,,0.83,70.55
2020-04-23,80,83.0,,0.83,66.39999999999999
2020-04-24,82,83.0,,0.83,68.06
2020-04-25,97,83.0,,0.83,80.50999999999999
2020-04-26,100,83.0,,0.83,83.0
2020-04-27,86,83.0,,0.83,71.38
2020-04-28,85,83.0,,0.83,70.55
2020-04-29,82,83.0,,0.83,68.06
2020-04-30,84,83.0,,0.83,69.72
2020-05-01,76,88.0,False,0.88,66.88
2020-05-02,100,88.0,,0.88,88.0
2020-05-03,95,88.0,,0.88,83.6
2020-05-04,82,88.0,,0.88,72.16
2020-05-05,77,88.0,,0.88,67.76
2020-05-06,76,88.0,,0.88,66.88
2020-05-07,79,88.0,,0.88,69.52
2020-05-08,77,88.0,,0.88,67.76
2020-05-09,88,88.0,,0.88,77.44
2020-05-10,83,88.0,,0.88,73.04
2020-05-11,77,88.0,,0.88,67.76
2020-05-12,78,88.0,,0.88,68.64
2020-05-13,78,88.0,,0.88,68.64
2020-05-14,75,88.0,,0.88,66.0
2020-05-15,83,88.0,,0.88,73.04
2020-05-16,92,88.0,,0.88,80.96
2020-05-17,95,88.0,,0.88,83.6
2020-05-18,82,88.0,,0.88,72.16
2020-05-19,80,88.0,,0.88,70.4
2020-05-20,81,88.0,,0.88,71.28
2020-05-21,79,88.0,,0.88,69.52
2020-05-22,80,88.0,,0.88,70.4
2020-05-23,93,88.0,,0.88,81.84
2020-05-24,92,88.0,,0.88,80.96
2020-05-25,91,88.0,,0.88,80.08
2020-05-26,86,88.0,,0.88,75.68
2020-05-27,82,88.0,,0.88,72.16
2020-05-28,80,88.0,,0.88,70.4
2020-05-29,78,88.0,,0.88,68.64
2020-05-30,94,88.0,,0.88,82.72
2020-05-31,89,88.0,,0.88,78.32000000000001
2020-06-01,81,94.0,False,0.94,76.14
2020-06-02,80,94.0,,0.94,75.19999999999999
2020-06-03,83,94.0,,0.94,78.02
2020-06-04,87,94.0,,0.94,81.78
2020-06-05,86,94.0,,0.94,80.83999999999999
2020-06-06,98,94.0,,0.94,92.11999999999999
2020-06-07,97,94.0,,0.94,91.17999999999999
2020-06-08,85,94.0,,0.94,79.89999999999999
2020-06-09,88,94.0,,0.94,82.72
2020-06-10,89,94.0,,0.94,83.66
2020-06-11,86,94.0,,0.94,80.83999999999999
2020-06-12,87,94.0,,0.94,81.78
2020-06-13,100,94.0,,0.94,94.0
2020-06-14,96,94.0,,0.94,90.24
2020-06-15,87,94.0,,0.94,81.78
2020-06-16,88,94.0,,0.94,82.72
2020-06-17,84,94.0,,0.94,78.96
2020-06-18,87,94.0,,0.94,81.78
2020-06-19,87,94.0,,0.94,81.78
2020-06-20,95,94.0,,0.94,89.3
2020-06-21,91,94.0,,0.94,85.53999999999999
2020-06-22,90,94.0,,0.94,84.6
2020-06-23,94,94.0,,0.94,88.36
2020-06-24,96,94.0,,0.94,90.24
2020-06-25,91,94.0,,0.94,85.53999999999999
2020-06-26,90,94.0,,0.94,84.6
2020-06-27,98,94.0,,0.94,92.11999999999999
2020-06-28,97,94.0,,0.94,91.17999999999999
2020-06-29,92,94.0,,0.94,86.47999999999999
2020-06-30,93,94.0,,0.94,87.42
2020-07-01,100,92.0,False,0.92,92.0
2020-07-02,98,92.0,,0.92,90.16000000000001
2020-07-03,99,92.0,,0.92,91.08
2020-07-04,91,92.0,,0.92,83.72
2020-07-05,91,92.0,,0.92,83.72
2020-07-06,95,92.0,,0.92,87.4
2020-07-07,99,92.0,,0.92,91.08
2020-07-08,89,92.0,,0.92,81.88000000000001
2020-07-09,93,92.0,,0.92,85.56
2020-07-10,93,92.0,,0.92,85.56
2020-07-11,92,92.0,,0.92,84.64
2020-07-12,96,92.0,,0.92,88.32000000000001
2020-07-13,90,92.0,,0.92,82.8
2020-07-14,89,92.0,,0.92,81.88000000000001
2020-07-15,89,92.0,,0.92,81.88000000000001
2020-07-16,91,92.0,,0.92,83.72
2020-07-17,92,92.0,,0.92,84.64
2020-07-18,95,92.0,,0.92,87.4
2020-07-19,98,92.0,,0.92,90.16000000000001
2020-07-20,94,92.0,,0.92,86.48
2020-07-21,91,92.0,,0.92,83.72
2020-07-22,92,92.0,,0.92,84.64
2020-07-23,82,92.0,,0.92,75.44
2020-07-24,90,92.0,,0.92,82.8
2020-07-25,96,92.0,,0.92,88.32000000000001
2020-07-26,96,92.0,,0.92,88.32000000000001
2020-07-27,87,92.0,,0.92,80.04
2020-07-28,91,92.0,,0.92,83.72
2020-07-29,86,92.0,,0.92,79.12
2020-07-30,86,92.0,,0.92,79.12
2020-07-31,90,92.0,,0.92,82.8
2020-08-01,92,90.0,False,0.9,82.8
2020-08-02,94,90.0,,0.9,84.60000000000001
2020-08-03,88,90.0,,0.9,79.2
2020-08-04,85,90.0,,0.9,76.5
2020-08-05,95,90.0,,0.9,85.5
2020-08-06,100,90.0,,0.9,90.0
2020-08-07,93,90.0,,0.9,83.7
2020-08-08,95,90.0,,0.9,85.5
2020-08-09,97,90.0,,0.9,87.3
2020-08-10,87,90.0,,0.9,78.3
2020-08-11,89,90.0,,0.9,80.10000000000001
2020-08-12,90,90.0,,0.9,81.0
2020-08-13,85,90.0,,0.9,76.5
2020-08-14,85,90.0,,0.9,76.5
2020-08-15,94,90.0,,0.9,84.60000000000001
2020-08-16,91,90.0,,0.9,81.9
2020-08-17,85,90.0,,0.9,76.5
2020-08-18,87,90.0,,0.9,78.3
2020-08-19,86,90.0,,0.9,77.4
2020-08-20,85,90.0,,0.9,76.5
2020-08-21,86,90.0,,0.9,77.4
2020-08-22,98,90.0,,0.9,88.2
2020-08-23,95,90.0,,0.9,85.5
2020-08-24,88,90.0,,0.9,79.2
2020-08-25,83,90.0,,0.9,74.7
2020-08-26,82,90.0,,0.9,73.8
2020-08-27,76,90.0,,0.9,68.4
2020-08-28,82,90.0,,0.9,73.8
2020-08-29,92,90.0,,0.9,82.8
2020-08-30,89,90.0,,0.9,80.10000000000001
2020-08-31,80,90.0,,0.9,72.0
2020-09-01,87,83.0,False,0.83,72.21
2020-09-02,90,83.0,,0.83,74.7
2020-09-03,88,83.0,,0.83,73.03999999999999
2020-09-04,90,83.0,,0.83,74.7
2020-09-05,97,83.0,,0.83,80.50999999999999
2020-09-06,90,83.0,,0.83,74.7
2020-09-07,93,83.0,,0.83,77.19
2020-09-08,86,83.0,,0.83,71.38
2020-09-09,83,83.0,,0.83,68.89
2020-09-10,80,83.0,,0.83,66.39999999999999
2020-09-11,80,83.0,,0.83,66.39999999999999
2020-09-12,99,83.0,,0.83,82.17
2020-09-13,90,83.0,,0.83,74.7
2020-09-14,83,83.0,,0.83,68.89
2020-09-15,79,83.0,,0.83,65.57
2020-09-16,84,83.0,,0.83,69.72
2020-09-17,78,83.0,,0.83,64.74
2020-09-18,82,83.0,,0.83,68.06
2020-09-19,98,83.0,,0.83,81.33999999999999
2020-09-20,95,83.0,,0.83,78.85
2020-09-21,86,83.0,,0.83,71.38
2020-09-22,84,83.0,,0.83,69.72
2020-09-23,86,83.0,,0.83,71.38
2020-09-24,88,83.0,,0.83,73.03999999999999
2020-09-25,90,83.0,,0.83,74.7
2020-09-26,100,83.0,,0.83,83.0
2020-09-27,94,83.0,,0.83,78.02
2020-09-28,88,83.0,,0.83,73.03999999999999
2020-09-29,84,83.0,,0.83,69.72
2020-09-30,80,83.0,,0.83,66.39999999999999
2020-10-01,80,90.0,False,0.9,72.0
2020-10-02,85,90.0,,0.9,76.5
2020-10-03,92,90.0,,0.9,82.8
2020-10-04,93,90.0,,0.9,83.7
2020-10-05,86,90.0,,0.9,77.4
2020-10-06,94,90.0,,0.9,84.60000000000001
2020-10-07,96,90.0,,0.9,86.4
2020-10-08,91,90.0,,0.9,81.9
2020-10-09,92,90.0,,0.9,82.8
2020-10-10,100,90.0,,0.9,90.0
2020-10-11,97,90.0,,0.9,87.3
2020-10-12,95,90.0,,0.9,85.5
2020-10-13,94,90.0,,0.9,84.60000000000001
2020-10-14,100,90.0,,0.9,90.0
2020-10-15,93,90.0,,0.9,83.7
2020-10-16,88,90.0,,0.9,79.2
2020-10-17,97,90.0,,0.9,87.3
2020-10-18,97,90.0,,0.9,87.3
2020-10-19,90,90.0,,0.9,81.0
2020-10-20,89,90.0,,0.9,80.10000000000001
2020-10-21,89,90.0,,0.9,80.10000000000001
2020-10-22,92,90.0,,0.9,82.8
2020-10-23,87,90.0,,0.9,78.3
2020-10-24,98,90.0,,0.9,88.2
2020-10-25,94,90.0,,0.9,84.60000000000001
2020-10-26,90,90.0,,0.9,81.0
2020-10-27,91,90.0,,0.9,81.9
2020-10-28,86,90.0,,0.9,77.4
2020-10-29,88,90.0,,0.9,79.2
2020-10-30,91,90.0,,0.9,81.9
2020-10-31,94,90.0,,0.9,84.60000000000001
2020-11-01,68,93.0,False,0.93,63.24
2020-11-02,73,93.0,,0.93,67.89
2020-11-03,66,93.0,,0.93,61.38
2020-11-04,44,93.0,,0.93,40.92
2020-11-05,52,93.0,,0.93,48.36
2020-11-06,61,93.0,,0.93,56.730000000000004
2020-11-07,64,93.0,,0.93,59.52
2020-11-08,77,93.0,,0.93,71.61
2020-11-09,81,93.0,,0.93,75.33
2020-11-10,78,93.0,,0.93,72.54
2020-11-11,75,93.0,,0.93,69.75
2020-11-12,78,93.0,,0.93,72.54
2020-11-13,79,93.0,,0.93,73.47
2020-11-14,81,93.0,,0.93,75.33
2020-11-15,80,93.0,,0.93,74.4
2020-11-16,84,93.0,,0.93,78.12
2020-11-17,84,93.0,,0.93,78.12
2020-11-18,78,93.0,,0.93,72.54
2020-11-19,77,93.0,,0.93,71.61
2020-11-20,83,93.0,,0.93,77.19
2020-11-21,86,93.0,,0.93,79.98
2020-11-22,89,93.0,,0.93,82.77000000000001
2020-11-23,89,93.0,,0.93,82.77000000000001
2020-11-24,94,93.0,,0.93,87.42
2020-11-25,92,93.0,,0.93,85.56
2020-11-26,78,93.0,,0.93,72.54
2020-11-27,89,93.0,,0.93,82.77000000000001
2020-11-28,100,93.0,,0.93,93.0
2020-11-29,96,93.0,,0.93,89.28
2020-11-30,90,93.0,,0.93,83.7
2020-12-01,100,94.0,False,0.94,94.0
2020-12-02,97,94.0,,0.94,91.17999999999999
2020-12-03,93,94.0,,0.94,87.42
2020-12-04,85,94.0,,0.94,79.89999999999999
2020-12-05,98,94.0,,0.94,92.11999999999999
2020-12-06,100,94.0,,0.94,94.0
2020-12-07,91,94.0,,0.94,85.53999999999999
2020-12-08,99,94.0,,0.94,93.05999999999999
2020-12-09,93,94.0,,0.94,87.42
2020-12-10,89,94.0,,0.94,83.66
2020-12-11,86,94.0,,0.94,80.83999999999999
2020-12-12,94,94.0,,0.94,88.36
2020-12-13,93,94.0,,0.94,87.42
2020-12-14,84,94.0,,0.94,78.96
2020-12-15,85,94.0,,0.94,79.89999999999999
2020-12-16,88,94.0,,0.94,82.72
2020-12-17,88,94.0,,0.94,82.72
2020-12-18,90,94.0,,0.94,84.6
2020-12-19,93,94.0,,0.94,87.42
2020-12-20,84,94.0,,0.94,78.96
2020-12-21,84,94.0,,0.94,78.96
2020-12-22,91,94.0,,0.94,85.53999999999999
2020-12-23,93,94.0,,0.94,87.42
2020-12-24,80,94.0,,0.94,75.19999999999999
2020-12-25,78,94.0,,0.94,73.32
2020-12-26,92,94.0,,0.94,86.47999999999999
2020-12-27,95,94.0,,0.94,89.3
2020-12-28,90,94.0,,0.94,84.6
2020-12-29,97,94.0,,0.94,91.17999999999999
2020-12-30,87,94.0,,0.94,81.78
2020-12-31,85,94.0,,0.94,79.89999999999999
2021-01-01,61,100.0,False,1.0,61.0
2021-01-02,70,100.0,,1.0,70.0
2021-01-03,71,100.0,,1.0,71.0
2021-01-04,65,100.0,,1.0,65.0
2021-01-05,65,100.0,,1.0,65.0
2021-01-06,63,100.0,,1.0,63.0
2021-01-07,94,100.0,,1.0,94.0
2021-01-08,87,100.0,,1.0,87.0
2021-01-09,79,100.0,,1.0,79.0
2021-01-10,71,100.0,,1.0,71.0
2021-01-11,72,100.0,,1.0,72.0
2021-01-12,90,100.0,,1.0,90.0
2021-01-13,100,100.0,,1.0,100.0
2021-01-14,90,100.0,,1.0,90.0
2021-01-15,83,100.0,,1.0,83.0
2021-01-16,72,100.0,,1.0,72.0
2021-01-17,74,100.0,,1.0,74.0
2021-01-18,67,100.0,,1.0,67.0
2021-01-19,78,100.0,,1.0,78.0
2021-01-20,74,100.0,,1.0,74.0
2021-01-21,76,100.0,,1.0,76.0
2021-01-22,72,100.0,,1.0,72.0
2021-01-23,72,100.0,,1.0,72.0
2021-01-24,68,100.0,,1.0,68.0
2021-01-25,74,100.0,,1.0,74.0
2021-01-26,77,100.0,,1.0,77.0
2021-01-27,79,100.0,,1.0,79.0
2021-01-28,77,100.0,,1.0,77.0
2021-01-29,72,100.0,,1.0,72.0
2021-01-30,73,100.0,,1.0,73.0
2021-01-31,69,100.0,,1.0,69.0
2021-02-01,87,95.0,False,0.95,82.64999999999999
2021-02-02,86,95.0,,0.95,81.7
2021-02-03,91,95.0,,0.95,86.45
2021-02-04,90,95.0,,0.95,85.5
2021-02-05,88,95.0,,0.95,83.6
2021-02-06,93,95.0,,0.95,88.35
2021-02-07,87,95.0,,0.95,82.64999999999999
2021-02-08,80,95.0,,0.95,76.0
2021-02-09,92,95.0,,0.95,87.39999999999999
2021-02-10,86,95.0,,0.95,81.7
2021-02-11,85,95.0,,0.95,80.75
2021-02-12,89,95.0,,0.95,84.55
2021-02-13,88,95.0,,0.95,83.6
2021-02-14,86,95.0,,0.95,81.7
2021-02-15,93,95.0,,0.95,88.35
2021-02-16,100,95.0,,0.95,95.0
2021-02-17,99,95.0,,0.95,94.05
2021-02-18,95,95.0,,0.95,90.25
2021-02-19,91,95.0,,0.95,86.45
2021-02-20,88,95.0,,0.95,83.6
2021-02-21,89,95.0,,0.95,84.55
2021-02-22,91,95.0,,0.95,86.45
2021-02-23,98,95.0,,0.95,93.1
2021-02-24,94,95.0,,0.95,89.3
2021-02-25,100,95.0,,0.95,95.0
2021-02-26,95,95.0,,0.95,90.25
2021-02-27,93,95.0,,0.95,88.35
2021-02-28,96,95.0,,0.95,91.19999999999999
2021-03-01,86,95.0,False,0.95,81.7
2021-03-02,83,95.0,,0.95,78.85
2021-03-03,80,95.0,,0.95,76.0
2021-03-04,88,95.0,,0.95,83.6
2021-03-05,91,95.0,,0.95,86.45
2021-03-06,89,95.0,,0.95,84.55
2021-03-07,85,95.0,,0.95,80.75
2021-03-08,82,95.0,,0.95,77.89999999999999
2021-03-09,85,95.0,,0.95,80.75
2021-03-10,81,95.0,,0.95,76.95
2021-03-11,86,95.0,,0.95,81.7
2021-03-12,85,95.0,,0.95,80.75
2021-03-13,84,95.0,,0.95,79.8
2021-03-14,85,95.0,,0.95,80.75
2021-03-15,80,95.0,,0.95,76.0
2021-03-16,87,95.0,,0.95,82.64999999999999
2021-03-17,100,95.0,,0.95,95.0
2021-03-18,89,95.0,,0.95,84.55
2021-03-19,90,95.0,,0.95,85.5
2021-03-20,90,95.0,,0.95,85.5
2021-03-21,95,95.0,,0.95,90.25
2021-03-22,89,95.0,,0.95,84.55
2021-03-23,87,95.0,,0.95,82.64999999999999
2021-03-24,86,95.0,,0.95,81.7
2021-03-25,88,95.0,,0.95,83.6
2021-03-26,84,95.0,,0.95,79.8
2021-03-27,91,95.0,,0.95,86.45
2021-03-28,89,95.0,,0.95,84.55
2021-03-29,91,95.0,,0.95,86.45
2021-03-30,90,95.0,,0.95,85.5
2021-03-31,86,95.0,,0.95,81.7
2021-04-01,91,95.0,False,0.95,86.45
2021-04-02,87,95.0,,0.95,82.64999999999999
2021-04-03,94,95.0,,0.95,89.3
2021-04-04,90,95.0,,0.95,85.5
2021-04-05,96,95.0,,0.95,91.19999999999999
2021-04-06,91,95.0,,0.95,86.45
2021-04-07,96,95.0,,0.95,91.19999999999999
2021-04-08,91,95.0,,0.95,86.45
2021-04-09,89,95.0,,0.95,84.55
2021-04-10,100,95.0,,0.95,95.0
2021-04-11,88,95.0,,0.95,83.6
2021-04-12,95,95.0,,0.95,90.25
2021-04-13,96,95.0,,0.95,91.19999999999999
2021-04-14,85,95.0,,0.95,80.75
2021-04-15,90,95.0,,0.95,85.5
2021-04-16,85,95.0,,0.95,80.75
2021-04-17,97,95.0,,0.95,92.14999999999999
2021-04-18,96,95.0,,0.95,91.19999999999999
