date,X_unscaled,X_monthly,isPartial,scale,X
2019-08-24,90,65.0,,0.65,58.5
2019-08-25,92,65.0,,0.65,59.800000000000004
2019-08-26,88,65.0,,0.65,57.2
2019-08-27,96,65.0,,0.65,62.400000000000006
2019-08-28,92,65.0,,0.65,59.800000000000004
2019-08-29,88,65.0,,0.65,57.2
2019-08-30,85,65.0,,0.65,55.25
2019-08-31,88,65.0,,0.65,57.2
2019-09-01,87,68.0,False,0.68,59.160000000000004
2019-09-02,92,68.0,,0.68,62.56
2019-09-03,87,68.0,,0.68,59.160000000000004
2019-09-04,88,68.0,,0.68,59.84
2019-09-05,92,68.0,,0.68,62.56
2019-09-06,87,68.0,,0.68,59.160000000000004
2019-09-07,92,68.0,,0.68,62.56
2019-09-08,96,68.0,,0.68,65.28
2019-09-09,93,68.0,,0.68,63.24
2019-09-10,96,68.0,,0.68,65.28
2019-09-11,100,68.0,,0.68,68.0
2019-09-12,95,68.0,,0.68,64.60000000000001
2019-09-13,92,68.0,,0.68,62.56
2019-09-14,93,68.0,,0.68,63.24
2019-09-15,93,68.0,,0.68,63.24
2019-09-16,91,68.0,,0.68,61.88
2019-09-17,93,68.0,,0.68,63.24
2019-09-18,93,68.0,,0.68,63.24
2019-09-19,93,68.0,,0.68,63.24
2019-09-20,93,68.0,,0.68,63.24
2019-09-21,97,68.0,,0.68,65.96000000000001
2019-09-22,100,68.0,,0.68,68.0
2019-09-23,100,68.0,,0.68,68.0
2019-09-24,99,68.0,,0.68,67.32000000000001
2019-09-25,96,68.0,,0.68,65.28
2019-09-26,95,68.0,,0.68,64.60000000000001
2019-09-27,89,68.0,,0.68,60.52
2019-09-28,98,68.0,,0.68,66.64
2019-09-29,98,68.0,,0.68,66.64
2019-09-30,92,68.0,,0.68,62.56
2019-10-01,100,64.0,False,0.64,64.0
2019-10-02,99,64.0,,0.64,63.36
2019-10-03,99,64.0,,0.64,63.36
2019-10-04,95,64.0,,0.64,60.800000000000004
2019-10-05,96,64.0,,0.64,61.44
2019-10-06,98,64.0,,0.64,62.72
2019-10-07,95,64.0,,0.64,60.800000000000004
2019-10-08,96,64.0,,0.64,61.44
2019-10-09,99,64.0,,0.64,63.36
2019-10-10,99,64.0,,0.64,63.36
2019-10-11,94,64.0,,0.64,60.160000000000004
2019-10-12,93,64.0,,0.64,59.52
2019-10-13,95,64.0,,0.64,60.800000000000004
2019-10-14,94,64.0,,0.64,60.160000000000004
2019-10-15,95,64.0,,0.64,60.800000000000004
2019-10-16,96,64.0,,0.64,61.44
2019-10-17,98,64.0,,0.64,62.72
2019-10-18,89,64.0,,0.64,56.96
2019-10-19,94,64.0,,0.64,60.160000000000004
2019-10-20,95,64.0,,0.64,60.800000000000004
2019-10-21,94,64.0,,0.64,60.160000000000004
2019-10-22,97,64.0,,0.64,62.08
2019-10-23,97,64.0,,0.64,62.08
2019-10-24,97,64.0,,0.64,62.08
2019-10-25,93,64.0,,0.64,59.52
2019-10-26,92,64.0,,0.64,58.88
2019-10-27,96,64.0,,0.64,61.44
2019-10-28,94,64.0,,0.64,60.160000000000004
2019-10-29,92,64.0,,0.64,58.88
2019-10-30,96,64.0,,0.64,61.44
2019-10-31,92,64.0,,0.64,58.88
2019-11-01,85,67.0,False,0.67,56.95
2019-11-02,88,67.0,,0.67,58.96
2019-11-03,91,67.0,,0.67,60.970000000000006
2019-11-04,88,67.0,,0.67,58.96
2019-11-05,89,67.0,,0.67,59.63
2019-11-06,91,67.0,,0.67,60.970000000000006
2019-11-07,92,67.0,,0.67,61.64
2019-11-08,89,67.0,,0.67,59.63
2019-11-09,89,67.0,,0.67,59.63
2019-11-10,90,67.0,,0.67,60.300000000000004
2019-11-11,89,67.0,,0.67,59.63
2019-11-12,90,67.0,,0.67,60.300000000000004
2019-11-13,93,67.0,,0.67,62.31
2019-11-14,90,67.0,,0.67,60.300000000000004
2019-11-15,88,67.0,,0.67,58.96
2019-11-16,90,67.0,,0.67,60.300000000000004
2019-11-17,92,67.0,,0.67,61.64
2019-11-18,92,67.0,,0.67,61.64
2019-11-19,93,67.0,,0.67,62.31
2019-11-20,89,67.0,,0.67,59.63
2019-11-21,88,67.0,,0.67,58.96
2019-11-22,88,67.0,,0.67,58.96
2019-11-23,91,67.0,,0.67,60.970000000000006
2019-11-24,92,67.0,,0.67,61.64
2019-11-25,92,67.0,,0.67,61.64
2019-11-26,90,67.0,,0.67,60.300000000000004
2019-11-27,88,67.0,,0.67,58.96
2019-11-28,89,67.0,,0.67,59.63
2019-11-29,97,67.0,,0.67,64.99000000000001
2019-11-30,100,67.0,,0.67,67.0
2019-12-01,69,70.0,False,0.7,48.3
2019-12-02,68,70.0,,0.7,47.599999999999994
2019-12-03,66,70.0,,0.7,46.199999999999996
2019-12-04,66,70.0,,0.7,46.199999999999996
2019-12-05,64,70.0,,0.7,44.8
2019-12-06,65,70.0,,0.7,45.5
2019-12-07,64,70.0,,0.7,44.8
2019-12-08,70,70.0,,0.7,49.0
2019-12-09,66,70.0,,0.7,46.199999999999996
2019-12-10,65,70.0,,0.7,45.5
2019-12-11,66,70.0,,0.7,46.199999999999996
2019-12-12,65,70.0,,0.7,45.5
2019-12-13,100,70.0,,0.7,70.0
2019-12-14,85,70.0,,0.7,59.49999999999999
2019-12-15,77,70.0,,0.7,53.9
2019-12-16,73,70.0,,0.7,51.099999999999994
2019-12-17,74,70.0,,0.7,51.8
2019-12-18,65,70.0,,0.7,45.5
2019-12-19,63,70.0,,0.7,44.099999999999994
2019-12-20,63,70.0,,0.7,44.099999999999994
2019-12-21,68,70.0,,0.7,47.599999999999994
2019-12-22,65,70.0,,0.7,45.5
2019-12-23,63,70.0,,0.7,44.099999999999994
2019-12-24,65,70.0,,0.7,45.5
2019-12-25,69,70.0,,0.7,48.3
2019-12-26,71,70.0,,0.7,49.699999999999996
2019-12-27,66,70.0,,0.7,46.199999999999996
2019-12-28,65,70.0,,0.7,45.5
2019-12-29,62,70.0,,0.7,43.4
2019-12-30,62,70.0,,0.7,43.4
2019-12-31,61,70.0,,0.7,42.699999999999996
2020-01-01,81,65.0,False,0.65,52.65
2020-01-02,83,65.0,,0.65,53.95
2020-01-03,79,65.0,,0.65,51.35
2020-01-04,80,65.0,,0.65,52.0
2020-01-05,83,65.0,,0.65,53.95
2020-01-06,78,65.0,,0.65,50.7
2020-01-07,82,65.0,,0.65,53.300000000000004
2020-01-08,79,65.0,,0.65,51.35
2020-01-09,84,65.0,,0.65,54.6
2020-01-10,81,65.0,,0.65,52.65
2020-01-11,82,65.0,,0.65,53.300000000000004
2020-01-12,82,65.0,,0.65,53.300000000000004
2020-01-13,82,65.0,,0.65,53.300000000000004
2020-01-14,79,65.0,,0.65,51.35
2020-01-15,82,65.0,,0.65,53.300000000000004
2020-01-16,81,65.0,,0.65,52.65
2020-01-17,82,65.0,,0.65,53.300000000000004
2020-01-18,85,65.0,,0.65,55.25
2020-01-19,85,65.0,,0.65,55.25
2020-01-20,83,65.0,,0.65,53.95
2020-01-21,84,65.0,,0.65,54.6
2020-01-22,84,65.0,,0.65,54.6
2020-01-23,87,65.0,,0.65,56.550000000000004
2020-01-24,85,65.0,,0.65,55.25
2020-01-25,86,65.0,,0.65,55.9
2020-01-26,83,65.0,,0.65,53.95
2020-01-27,100,65.0,,0.65,65.0
2020-01-28,87,65.0,,0.65,56.550000000000004
2020-01-29,86,65.0,,0.65,55.9
2020-01-30,85,65.0,,0.65,55.25
2020-01-31,82,65.0,,0.65,53.300000000000004
2020-02-01,89,70.0,False,0.7,62.3
2020-02-02,91,70.0,,0.7,63.699999999999996
2020-02-03,94,70.0,,0.7,65.8
2020-02-04,91,70.0,,0.7,63.699999999999996
2020-02-05,90,70.0,,0.7,62.99999999999999
2020-02-06,91,70.0,,0.7,63.699999999999996
2020-02-07,89,70.0,,0.7,62.3
2020-02-08,93,70.0,,0.7,65.1
2020-02-09,94,70.0,,0.7,65.8
2020-02-10,94,70.0,,0.7,65.8
2020-02-11,98,70.0,,0.7,68.6
2020-02-12,92,70.0,,0.7,64.39999999999999
2020-02-13,93,70.0,,0.7,65.1
2020-02-14,89,70.0,,0.7,62.3
2020-02-15,93,70.0,,0.7,65.1
2020-02-16,99,70.0,,0.7,69.3
2020-02-17,97,70.0,,0.7,67.89999999999999
2020-02-18,93,70.0,,0.7,65.1
2020-02-19,94,70.0,,0.7,65.8
2020-02-20,93,70.0,,0.7,65.1
2020-02-21,95,70.0,,0.7,66.5
2020-02-22,99,70.0,,0.7,69.3
2020-02-23,97,70.0,,0.7,67.89999999999999
2020-02-24,100,70.0,,0.7,70.0
2020-02-25,98,70.0,,0.7,68.6
2020-02-26,95,70.0,,0.7,66.5
2020-02-27,92,70.0,,0.7,64.39999999999999
2020-02-28,95,70.0,,0.7,66.5
2020-02-29,93,70.0,,0.7,65.1
2020-03-01,95,65.0,False,0.65,61.75
2020-03-02,91,65.0,,0.65,59.15
2020-03-03,92,65.0,,0.65,59.800000000000004
2020-03-04,88,65.0,,0.65,57.2
2020-03-05,90,65.0,,0.65,58.5
2020-03-06,86,65.0,,0.65,55.9
2020-03-07,89,65.0,,0.65,57.85
2020-03-08,94,65.0,,0.65,61.1
2020-03-09,90,65.0,,0.65,58.5
2020-03-10,87,65.0,,0.65,56.550000000000004
2020-03-11,85,65.0,,0.65,55.25
2020-03-12,80,65.0,,0.65,52.0
2020-03-13,78,65.0,,0.65,50.7
2020-03-14,90,65.0,,0.65,58.5
2020-03-15,90,65.0,,0.65,58.5
2020-03-16,86,65.0,,0.65,55.9
2020-03-17,85,65.0,,0.65,55.25
2020-03-18,90,65.0,,0.65,58.5
2020-03-19,90,65.0,,0.65,58.5
2020-03-20,87,65.0,,0.65,56.550000000000004
2020-03-21,91,65.0,,0.65,59.15
2020-03-22,95,65.0,,0.65,61.75
2020-03-23,92,65.0,,0.65,59.800000000000004
2020-03-24,93,65.0,,0.65,60.45
2020-03-25,90,65.0,,0.65,58.5
2020-03-26,93,65.0,,0.65,60.45
2020-03-27,93,65.0,,0.65,60.45
2020-03-28,94,65.0,,0.65,61.1
2020-03-29,100,65.0,,0.65,65.0
2020-03-30,93,65.0,,0.65,60.45
2020-03-31,93,65.0,,0.65,60.45
2020-04-01,85,74.0,False,0.74,62.9
2020-04-02,84,74.0,,0.74,62.16
2020-04-03,84,74.0,,0.74,62.16
2020-04-04,90,74.0,,0.74,66.6
2020-04-05,91,74.0,,0.74,67.34
2020-04-06,90,74.0,,0.74,66.6
2020-04-07,89,74.0,,0.74,65.86
2020-04-08,95,74.0,,0.74,70.3
2020-04-09,92,74.0,,0.74,68.08
2020-04-10,89,74.0,,0.74,65.86
2020-04-11,91,74.0,,0.74,67.34
2020-04-12,90,74.0,,0.74,66.6
2020-04-13,89,74.0,,0.74,65.86
2020-04-14,93,74.0,,0.74,68.82
2020-04-15,93,74.0,,0.74,68.82
2020-04-16,96,74.0,,0.74,71.03999999999999
2020-04-17,94,74.0,,0.74,69.56
2020-04-18,98,74.0,,0.74,72.52
2020-04-19,100,74.0,,0.74,74.0
2020-04-20,96,74.0,,0.74,71.03999999999999
2020-04-21,98,74.0,,0.74,72.52
2020-04-22,96,74.0,,0.74,71.03999999999999
2020-04-23,95,74.0,,0.74,70.3
2020-04-24,91,74.0,,0.74,67.34
2020-04-25,95,74.0,,0.74,70.3
2020-04-26,94,74.0,,0.74,69.56
2020-04-27,94,74.0,,0.74,69.56
2020-04-28,96,74.0,,0.74,71.03999999999999
2020-04-29,96,74.0,,0.74,71.03999999999999
2020-04-30,100,74.0,,0.74,74.0
2020-05-01,50,85.0,False,0.85,42.5
2020-05-02,51,85.0,,0.85,43.35
2020-05-03,49,85.0,,0.85,41.65
2020-05-04,51,85.0,,0.85,43.35
2020-05-05,52,85.0,,0.85,44.199999999999996
2020-05-06,59,85.0,,0.85,50.15
2020-05-07,59,85.0,,0.85,50.15
2020-05-08,53,85.0,,0.85,45.05
2020-05-09,52,85.0,,0.85,44.199999999999996
2020-05-10,49,85.0,,0.85,41.65
2020-05-11,52,85.0,,0.85,44.199999999999996
2020-05-12,51,85.0,,0.85,43.35
2020-05-13,49,85.0,,0.85,41.65
2020-05-14,51,85.0,,0.85,43.35
2020-05-15,50,85.0,,0.85,42.5
2020-05-16,50,85.0,,0.85,42.5
2020-05-17,51,85.0,,0.85,43.35
2020-05-18,51,85.0,,0.85,43.35
2020-05-19,53,85.0,,0.85,45.05
2020-05-20,51,85.0,,0.85,43.35
2020-05-21,50,85.0,,0.85,42.5
2020-05-22,48,85.0,,0.85,40.8
2020-05-23,50,85.0,,0.85,42.5
2020-05-24,51,85.0,,0.85,43.35
2020-05-25,54,85.0,,0.85,45.9
2020-05-26,53,85.0,,0.85,45.05
2020-05-27,77,85.0,,0.85,65.45
2020-05-28,54,85.0,,0.85,45.9
2020-05-29,52,85.0,,0.85,44.199999999999996
2020-05-30,100,85.0,,0.85,85.0
2020-05-31,68,85.0,,0.85,57.8
2020-06-01,81,82.0,False,0.82,66.42
2020-06-02,79,82.0,,0.82,64.78
2020-06-03,76,82.0,,0.82,62.31999999999999
2020-06-04,76,82.0,,0.82,62.31999999999999
2020-06-05,75,82.0,,0.82,61.49999999999999
2020-06-06,78,82.0,,0.82,63.959999999999994
2020-06-07,82,82.0,,0.82,67.24
2020-06-08,80,82.0,,0.82,65.6
2020-06-09,77,82.0,,0.82,63.13999999999999
2020-06-10,75,82.0,,0.82,61.49999999999999
2020-06-11,88,82.0,,0.82,72.16
2020-06-12,100,82.0,,0.82,82.0
2020-06-13,94,82.0,,0.82,77.08
2020-06-14,94,82.0,,0.82,77.08
2020-06-15,83,82.0,,0.82,68.06
2020-06-16,82,82.0,,0.82,67.24
2020-06-17,76,82.0,,0.82,62.31999999999999
2020-06-18,78,82.0,,0.82,63.959999999999994
2020-06-19,78,82.0,,0.82,63.959999999999994
2020-06-20,78,82.0,,0.82,63.959999999999994
2020-06-21,77,82.0,,0.82,63.13999999999999
2020-06-22,77,82.0,,0.82,63.13999999999999
2020-06-23,72,82.0,,0.82,59.04
2020-06-24,74,82.0,,0.82,60.68
2020-06-25,75,82.0,,0.82,61.49999999999999
2020-06-26,74,82.0,,0.82,60.68
2020-06-27,77,82.0,,0.82,63.13999999999999
2020-06-28,79,82.0,,0.82,64.78
2020-06-29,75,82.0,,0.82,61.49999999999999
2020-06-30,75,82.0,,0.82,61.49999999999999
2020-07-01,88,74.0,False,0.74,65.12
2020-07-02,85,74.0,,0.74,62.9
2020-07-03,89,74.0,,0.74,65.86
2020-07-04,90,74.0,,0.74,66.6
2020-07-05,91,74.0,,0.74,67.34
2020-07-06,87,74.0,,0.74,64.38
2020-07-07,88,74.0,,0.74,65.12
2020-07-08,89,74.0,,0.74,65.86
2020-07-09,87,74.0,,0.74,64.38
2020-07-10,88,74.0,,0.74,65.12
2020-07-11,92,74.0,,0.74,68.08
2020-07-12,91,74.0,,0.74,67.34
2020-07-13,88,74.0,,0.74,65.12
2020-07-14,88,74.0,,0.74,65.12
2020-07-15,87,74.0,,0.74,64.38
2020-07-16,87,74.0,,0.74,64.38
2020-07-17,89,74.0,,0.74,65.86
2020-07-18,98,74.0,,0.74,72.52
2020-07-19,100,74.0,,0.74,74.0
2020-07-20,96,74.0,,0.74,71.03999999999999
2020-07-21,92,74.0,,0.74,68.08
2020-07-22,93,74.0,,0.74,68.82
2020-07-23,91,74.0,,0.74,67.34
2020-07-24,94,74.0,,0.74,69.56
2020-07-25,95,74.0,,0.74,70.3
2020-07-26,98,74.0,,0.74,72.52
2020-07-27,88,74.0,,0.74,65.12
2020-07-28,93,74.0,,0.74,68.82
2020-07-29,90,74.0,,0.74,66.6
2020-07-30,88,74.0,,0.74,65.12
2020-07-31,88,74.0,,0.74,65.12
2020-08-01,89,71.0,False,0.71,63.19
2020-08-02,100,71.0,,0.71,71.0
2020-08-03,86,71.0,,0.71,61.059999999999995
2020-08-04,82,71.0,,0.71,58.22
2020-08-05,82,71.0,,0.71,58.22
2020-08-06,82,71.0,,0.71,58.22
2020-08-07,84,71.0,,0.71,59.64
2020-08-08,89,71.0,,0.71,63.19
2020-08-09,87,71.0,,0.71,61.769999999999996
2020-08-10,81,71.0,,0.71,57.51
2020-08-11,83,71.0,,0.71,58.93
2020-08-12,82,71.0,,0.71,58.22
2020-08-13,80,71.0,,0.71,56.8
2020-08-14,78,71.0,,0.71,55.379999999999995
2020-08-15,83,71.0,,0.71,58.93
2020-08-16,87,71.0,,0.71,61.769999999999996
2020-08-17,81,71.0,,0.71,57.51
2020-08-18,81,71.0,,0.71,57.51
2020-08-19,80,71.0,,0.71,56.8
2020-08-20,82,71.0,,0.71,58.22
2020-08-21,84,71.0,,0.71,59.64
2020-08-22,83,71.0,,0.71,58.93
2020-08-23,86,71.0,,0.71,61.059999999999995
2020-08-24,84,71.0,,0.71,59.64
2020-08-25,82,71.0,,0.71,58.22
2020-08-26,83,71.0,,0.71,58.93
2020-08-27,84,71.0,,0.71,59.64
2020-08-28,86,71.0,,0.71,61.059999999999995
2020-08-29,86,71.0,,0.71,61.059999999999995
2020-08-30,90,71.0,,0.71,63.9
2020-08-31,89,71.0,,0.71,63.19
2020-09-01,51,84.0,False,0.84,42.839999999999996
2020-09-02,51,84.0,,0.84,42.839999999999996
2020-09-03,52,84.0,,0.84,43.68
2020-09-04,51,84.0,,0.84,42.839999999999996
2020-09-05,51,84.0,,0.84,42.839999999999996
2020-09-06,52,84.0,,0.84,43.68
2020-09-07,55,84.0,,0.84,46.199999999999996
2020-09-08,61,84.0,,0.84,51.239999999999995
2020-09-09,61,84.0,,0.84,51.239999999999995
2020-09-10,55,84.0,,0.84,46.199999999999996
2020-09-11,54,84.0,,0.84,45.36
2020-09-12,52,84.0,,0.84,43.68
2020-09-13,53,84.0,,0.84,44.519999999999996
2020-09-14,56,84.0,,0.84,47.04
2020-09-15,55,84.0,,0.84,46.199999999999996
2020-09-16,61,84.0,,0.84,51.239999999999995
2020-09-17,63,84.0,,0.84,52.919999999999995
2020-09-18,59,84.0,,0.84,49.559999999999995
2020-09-19,54,84.0,,0.84,45.36
2020-09-20,55,84.0,,0.84,46.199999999999996
2020-09-21,62,84.0,,0.84,52.08
2020-09-22,100,84.0,,0.84,84.0
2020-09-23,67,84.0,,0.84,56.28
2020-09-24,61,84.0,,0.84,51.239999999999995
2020-09-25,58,84.0,,0.84,48.72
2020-09-26,57,84.0,,0.84,47.879999999999995
2020-09-27,53,84.0,,0.84,44.519999999999996
2020-09-28,56,84.0,,0.84,47.04
2020-09-29,57,84.0,,0.84,47.879999999999995
2020-09-30,54,84.0,,0.84,45.36
2020-10-01,94,80.0,False,0.8,75.2
2020-10-02,94,80.0,,0.8,75.2
2020-10-03,88,80.0,,0.8,70.4
2020-10-04,90,80.0,,0.8,72.0
2020-10-05,95,80.0,,0.8,76.0
2020-10-06,95,80.0,,0.8,76.0
2020-10-07,95,80.0,,0.8,76.0
2020-10-08,92,80.0,,0.8,73.60000000000001
2020-10-09,90,80.0,,0.8,72.0
2020-10-10,86,80.0,,0.8,68.8
2020-10-11,88,80.0,,0.8,70.4
2020-10-12,92,80.0,,0.8,73.60000000000001
2020-10-13,100,80.0,,0.8,80.0
2020-10-14,94,80.0,,0.8,75.2
2020-10-15,95,80.0,,0.8,76.0
2020-10-16,93,80.0,,0.8,74.4
2020-10-17,90,80.0,,0.8,72.0
2020-10-18,92,80.0,,0.8,73.60000000000001
2020-10-19,95,80.0,,0.8,76.0
2020-10-20,96,80.0,,0.8,76.80000000000001
2020-10-21,93,80.0,,0.8,74.4
2020-10-22,92,80.0,,0.8,73.60000000000001
2020-10-23,89,80.0,,0.8,71.2
2020-10-24,87,80.0,,0.8,69.60000000000001
2020-10-25,90,80.0,,0.8,72.0
2020-10-26,92,80.0,,0.8,73.60000000000001
2020-10-27,94,80.0,,0.8,75.2
2020-10-28,95,80.0,,0.8,76.0
2020-10-29,96,80.0,,0.8,76.80000000000001
2020-10-30,94,80.0,,0.8,75.2
2020-10-31,91,80.0,,0.8,72.8
2020-11-01,41,100.0,False,1.0,41.0
2020-11-02,44,100.0,,1.0,44.0
2020-11-03,39,100.0,,1.0,39.0
2020-11-04,26,100.0,,1.0,26.0
2020-11-05,32,100.0,,1.0,32.0
2020-11-06,34,100.0,,1.0,34.0
2020-11-07,36,100.0,,1.0,36.0
2020-11-08,42,100.0,,1.0,42.0
2020-11-09,50,100.0,,1.0,50.0
2020-11-10,100,100.0,,1.0,100.0
2020-11-11,73,100.0,,1.0,73.0
2020-11-12,66,100.0,,1.0,66.0
2020-11-13,66,100.0,,1.0,66.0
2020-11-14,64,100.0,,1.0,64.0
2020-11-15,63,100.0,,1.0,63.0
2020-11-16,58,100.0,,1.0,58.0
2020-11-17,52,100.0,,1.0,52.0
2020-11-18,54,100.0,,1.0,54.0
2020-11-19,56,100.0,,1.0,56.0
2020-11-20,52,100.0,,1.0,52.0
2020-11-21,48,100.0,,1.0,48.0
2020-11-22,52,100.0,,1.0,52.0
2020-11-23,50,100.0,,1.0,50.0
2020-11-24,50,100.0,,1.0,50.0
2020-11-25,50,100.0,,1.0,50.0
2020-11-26,62,100.0,,1.0,62.0
2020-11-27,66,100.0,,1.0,66.0
2020-11-28,55,100.0,,1.0,55.0
2020-11-29,48,100.0,,1.0,48.0
2020-11-30,54,100.0,,1.0,54.0
2020-12-01,90,87.0,False,0.87,78.3
2020-12-02,91,87.0,,0.87,79.17
2020-12-03,86,87.0,,0.87,74.82
2020-12-04,90,87.0,,0.87,78.3
2020-12-05,88,87.0,,0.87,76.56
2020-12-06,90,87.0,,0.87,78.3
2020-12-07,90,87.0,,0.87,78.3
2020-12-08,90,87.0,,0.87,78.3
2020-12-09,90,87.0,,0.87,78.3
2020-12-10,90,87.0,,0.87,78.3
2020-12-11,89,87.0,,0.87,77.42999999999999
2020-12-12,86,87.0,,0.87,74.82
2020-12-13,85,87.0,,0.87,73.95
2020-12-14,85,87.0,,0.87,73.95
2020-12-15,100,87.0,,0.87,87.0
2020-12-16,88,87.0,,0.87,76.56
2020-12-17,84,87.0,,0.87,73.08
2020-12-18,83,87.0,,0.87,72.21
2020-12-19,84,87.0,,0.87,73.08
2020-12-20,84,87.0,,0.87,73.08
2020-12-21,80,87.0,,0.87,69.6
2020-12-22,81,87.0,,0.87,70.47
2020-12-23,79,87.0,,0.87,68.73
2020-12-24,76,87.0,,0.87,66.12
2020-12-25,91,87.0,,0.87,79.17
2020-12-26,89,87.0,,0.87,77.42999999999999
2020-12-27,82,87.0,,0.87,71.34
2020-12-28,79,87.0,,0.87,68.73
2020-12-29,79,87.0,,0.87,68.73
2020-12-30,75,87.0,,0.87,65.25
2020-12-31,75,87.0,,0.87,65.25
2021-01-01,88,79.0,False,0.79,69.52000000000001
2021-01-02,100,79.0,,0.79,79.0
2021-01-03,98,79.0,,0.79,77.42
2021-01-04,89,79.0,,0.79,70.31
2021-01-05,90,79.0,,0.79,71.10000000000001
2021-01-06,84,79.0,,0.79,66.36
2021-01-07,87,79.0,,0.79,68.73
2021-01-08,90,79.0,,0.79,71.10000000000001
2021-01-09,89,79.0,,0.79,70.31
2021-01-10,87,79.0,,0.79,68.73
2021-01-11,87,79.0,,0.79,68.73
2021-01-12,89,79.0,,0.79,70.31
2021-01-13,90,79.0,,0.79,71.10000000000001
2021-01-14,94,79.0,,0.79,74.26
2021-01-15,92,79.0,,0.79,72.68
2021-01-16,93,79.0,,0.79,73.47
2021-01-17,93,79.0,,0.79,73.47
2021-01-18,96,79.0,,0.79,75.84
2021-01-19,93,79.0,,0.79,73.47
2021-01-20,89,79.0,,0.79,70.31
2021-01-21,97,79.0,,0.79,76.63000000000001
2021-01-22,93,79.0,,0.79,73.47
2021-01-23,93,79.0,,0.79,73.47
2021-01-24,94,79.0,,0.79,74.26
2021-01-25,94,79.0,,0.79,74.26
2021-01-26,93,79.0,,0.79,73.47
2021-01-27,93,79.0,,0.79,73.47
2021-01-28,92,79.0,,0.79,72.68
2021-01-29,93,79.0,,0.79,73.47
2021-01-30,95,79.0,,0.79,75.05
2021-01-31,98,79.0,,0.79,77.42
2021-02-01,91,84.0,False,0.84,76.44
2021-02-02,88,84.0,,0.84,73.92
2021-02-03,94,84.0,,0.84,78.96
2021-02-04,90,84.0,,0.84,75.6
2021-02-05,92,84.0,,0.84,77.28
2021-02-06,93,84.0,,0.84,78.11999999999999
2021-02-07,99,84.0,,0.84,83.16
2021-02-08,97,84.0,,0.84,81.48
2021-02-09,99,84.0,,0.84,83.16
2021-02-10,95,84.0,,0.84,79.8
2021-02-11,91,84.0,,0.84,76.44
2021-02-12,90,84.0,,0.84,75.6
2021-02-13,87,84.0,,0.84,73.08
2021-02-14,87,84.0,,0.84,73.08
2021-02-15,90,84.0,,0.84,75.6
2021-02-16,88,84.0,,0.84,73.92
2021-02-17,90,84.0,,0.84,75.6
2021-02-18,86,84.0,,0.84,72.24
2021-02-19,90,84.0,,0.84,75.6
2021-02-20,91,84.0,,0.84,76.44
2021-02-21,100,84.0,,0.84,84.0
2021-02-22,97,84.0,,0.84,81.48
2021-02-23,93,84.0,,0.84,78.11999999999999
2021-02-24,93,84.0,,0.84,78.11999999999999
2021-02-25,94,84.0,,0.84,78.96
2021-02-26,92,84.0,,0.84,77.28
2021-02-27,93,84.0,,0.84,78.11999999999999
2021-02-28,93,84.0,,0.84,78.11999999999999
2021-03-01,61,86.0,False,0.86,52.46
2021-03-02,60,86.0,,0.86,51.6
2021-03-03,61,86.0,,0.86,52.46
2021-03-04,63,86.0,,0.86,54.18
2021-03-05,62,86.0,,0.86,53.32
2021-03-06,61,86.0,,0.86,52.46
2021-03-07,62,86.0,,0.86,53.32
2021-03-08,60,86.0,,0.86,51.6
2021-03-09,61,86.0,,0.86,52.46
2021-03-10,58,86.0,,0.86,49.88
2021-03-11,59,86.0,,0.86,50.74
2021-03-12,60,86.0,,0.86,51.6
2021-03-13,58,86.0,,0.86,49.88
2021-03-14,60,86.0,,0.86,51.6
2021-03-15,59,86.0,,0.86,50.74
2021-03-16,60,86.0,,0.86,51.6
2021-03-17,60,86.0,,0.86,51.6
2021-03-18,62,86.0,,0.86,53.32
2021-03-19,59,86.0,,0.86,50.74
2021-03-20,58,86.0,,0.86,49.88
2021-03-21,59,86.0,,0.86,50.74
2021-03-22,58,86.0,,0.86,49.88
2021-03-23,57,86.0,,0.86,49.019999999999996
2021-03-24,59,86.0,,0.86,50.74
2021-03-25,63,86.0,,0.86,54.18
2021-03-26,64,86.0,,0.86,55.04
2021-03-27,74,86.0,,0.86,63.64
2021-03-28,90,86.0,,0.86,77.4
2021-03-29,100,86.0,,0.86,86.0
2021-03-30,99,86.0,,0.86,85.14
2021-03-31,82,86.0,,0.86,70.52
2021-04-01,100,81.0,False,0.81,81.0
2021-04-02,97,81.0,,0.81,78.57000000000001
2021-04-03,89,81.0,,0.81,72.09
2021-04-04,89,81.0,,0.81,72.09
2021-04-05,86,81.0,,0.81,69.66000000000001
2021-04-06,83,81.0,,0.81,67.23
2021-04-07,83,81.0,,0.81,67.23
2021-04-08,81,81.0,,0.81,65.61
2021-04-09,86,81.0,,0.81,69.66000000000001
2021-04-10,85,81.0,,0.81,68.85000000000001
2021-04-11,83,81.0,,0.81,67.23
2021-04-12,82,81.0,,0.81,66.42
2021-04-13,81,81.0,,0.81,65.61
2021-04-14,79,81.0,,0.81,63.99
2021-04-15,82,81.0,,0.81,66.42
2021-04-16,82,81.0,,0.81,66.42
2021-04-17,82,81.0,,0.81,66.42
2021-04-18,78,81.0,,0.81,63.18000000000001
2021-04-19,83,81.0,,0.81,67.23
2021-04-20,77,81.0,,0.81,62.370000000000005
2021-04-21,80,81.0,,0.81,64.80000000000001
2021-04-22,79,81.0,,0.81,63.99
