date,PSM_unscaled,PSM_monthly,isPartial,scale,PSM
2016-05-01,59,82.0,False,0.82,48.379999999999995
2016-05-02,92,82.0,,0.82,75.44
2016-05-03,73,82.0,,0.82,59.86
2016-05-04,98,82.0,,0.82,80.36
2016-05-05,76,82.0,,0.82,62.31999999999999
2016-05-06,72,82.0,,0.82,59.04
2016-05-07,38,82.0,,0.82,31.159999999999997
2016-05-08,54,82.0,,0.82,44.279999999999994
2016-05-09,81,82.0,,0.82,66.42
2016-05-10,74,82.0,,0.82,60.68
2016-05-11,100,82.0,,0.82,82.0
2016-05-12,96,82.0,,0.82,78.72
2016-05-13,79,82.0,,0.82,64.78
2016-05-14,31,82.0,,0.82,25.419999999999998
2016-05-15,23,82.0,,0.82,18.86
2016-05-16,64,82.0,,0.82,52.48
2016-05-17,93,82.0,,0.82,76.25999999999999
2016-05-18,75,82.0,,0.82,61.49999999999999
2016-05-19,70,82.0,,0.82,57.4
2016-05-20,93,82.0,,0.82,76.25999999999999
2016-05-21,47,82.0,,0.82,38.54
2016-05-22,46,82.0,,0.82,37.72
2016-05-23,89,82.0,,0.82,72.97999999999999
2016-05-24,70,82.0,,0.82,57.4
2016-05-25,71,82.0,,0.82,58.22
2016-05-26,73,82.0,,0.82,59.86
2016-05-27,48,82.0,,0.82,39.36
2016-05-28,24,82.0,,0.82,19.68
2016-05-29,24,82.0,,0.82,19.68
2016-05-30,68,82.0,,0.82,55.76
2016-05-31,84,82.0,,0.82,68.88
2016-06-01,75,90.0,False,0.9,67.5
2016-06-02,90,90.0,,0.9,81.0
2016-06-03,67,90.0,,0.9,60.300000000000004
2016-06-04,47,90.0,,0.9,42.300000000000004
2016-06-05,23,90.0,,0.9,20.7
2016-06-06,50,90.0,,0.9,45.0
2016-06-07,99,90.0,,0.9,89.10000000000001
2016-06-08,75,90.0,,0.9,67.5
2016-06-09,67,90.0,,0.9,60.300000000000004
2016-06-10,48,90.0,,0.9,43.2
2016-06-11,47,90.0,,0.9,42.300000000000004
2016-06-12,54,90.0,,0.9,48.6
2016-06-13,45,90.0,,0.9,40.5
2016-06-14,59,90.0,,0.9,53.1
2016-06-15,45,90.0,,0.9,40.5
2016-06-16,41,90.0,,0.9,36.9
2016-06-17,37,90.0,,0.9,33.300000000000004
2016-06-18,37,90.0,,0.9,33.300000000000004
2016-06-19,37,90.0,,0.9,33.300000000000004
2016-06-20,46,90.0,,0.9,41.4
2016-06-21,92,90.0,,0.9,82.8
2016-06-22,82,90.0,,0.9,73.8
2016-06-23,91,90.0,,0.9,81.9
2016-06-24,62,90.0,,0.9,55.800000000000004
2016-06-25,12,90.0,,0.9,10.8
2016-06-26,56,90.0,,0.9,50.4
2016-06-27,60,90.0,,0.9,54.0
2016-06-28,66,90.0,,0.9,59.4
2016-06-29,52,90.0,,0.9,46.800000000000004
2016-06-30,100,90.0,,0.9,90.0
2016-07-01,62,79.0,False,0.79,48.980000000000004
2016-07-02,24,79.0,,0.79,18.96
2016-07-03,37,79.0,,0.79,29.23
2016-07-04,24,79.0,,0.79,18.96
2016-07-05,68,79.0,,0.79,53.72
2016-07-06,100,79.0,,0.79,79.0
2016-07-07,90,79.0,,0.79,71.10000000000001
2016-07-08,20,79.0,,0.79,15.8
2016-07-09,47,79.0,,0.79,37.13
2016-07-10,35,79.0,,0.79,27.650000000000002
2016-07-11,45,79.0,,0.79,35.550000000000004
2016-07-12,50,79.0,,0.79,39.5
2016-07-13,31,79.0,,0.79,24.490000000000002
2016-07-14,53,79.0,,0.79,41.870000000000005
2016-07-15,62,79.0,,0.79,48.980000000000004
2016-07-16,41,79.0,,0.79,32.39
2016-07-17,24,79.0,,0.79,18.96
2016-07-18,71,79.0,,0.79,56.09
2016-07-19,70,79.0,,0.79,55.300000000000004
2016-07-20,51,79.0,,0.79,40.29
2016-07-21,87,79.0,,0.79,68.73
2016-07-22,57,79.0,,0.79,45.03
2016-07-23,41,79.0,,0.79,32.39
2016-07-24,29,79.0,,0.79,22.91
2016-07-25,44,79.0,,0.79,34.760000000000005
2016-07-26,50,79.0,,0.79,39.5
2016-07-27,59,79.0,,0.79,46.61
2016-07-28,64,79.0,,0.79,50.56
2016-07-29,40,79.0,,0.79,31.6
2016-07-30,29,79.0,,0.79,22.91
2016-07-31,70,79.0,,0.79,55.300000000000004
2016-08-01,59,100.0,False,1.0,59.0
2016-08-02,41,100.0,,1.0,41.0
2016-08-03,70,100.0,,1.0,70.0
2016-08-04,85,100.0,,1.0,85.0
2016-08-05,76,100.0,,1.0,76.0
2016-08-06,52,100.0,,1.0,52.0
2016-08-07,46,100.0,,1.0,46.0
2016-08-08,85,100.0,,1.0,85.0
2016-08-09,76,100.0,,1.0,76.0
2016-08-10,34,100.0,,1.0,34.0
2016-08-11,100,100.0,,1.0,100.0
2016-08-12,65,100.0,,1.0,65.0
2016-08-13,44,100.0,,1.0,44.0
2016-08-14,63,100.0,,1.0,63.0
2016-08-15,29,100.0,,1.0,29.0
2016-08-16,54,100.0,,1.0,54.0
2016-08-17,93,100.0,,1.0,93.0
2016-08-18,55,100.0,,1.0,55.0
2016-08-19,66,100.0,,1.0,66.0
2016-08-20,41,100.0,,1.0,41.0
2016-08-21,87,100.0,,1.0,87.0
2016-08-22,59,100.0,,1.0,59.0
2016-08-23,63,100.0,,1.0,63.0
2016-08-24,58,100.0,,1.0,58.0
2016-08-25,32,100.0,,1.0,32.0
2016-08-26,56,100.0,,1.0,56.0
2016-08-27,37,100.0,,1.0,37.0
2016-08-28,53,100.0,,1.0,53.0
2016-08-29,36,100.0,,1.0,36.0
2016-08-30,71,100.0,,1.0,71.0
2016-08-31,31,100.0,,1.0,31.0
2016-09-01,59,82.0,False,0.82,48.379999999999995
2016-09-02,46,82.0,,0.82,37.72
2016-09-03,29,82.0,,0.82,23.779999999999998
2016-09-04,49,82.0,,0.82,40.18
2016-09-05,39,82.0,,0.82,31.979999999999997
2016-09-06,54,82.0,,0.82,44.279999999999994
2016-09-07,76,82.0,,0.82,62.31999999999999
2016-09-08,53,82.0,,0.82,43.46
2016-09-09,100,82.0,,0.82,82.0
2016-09-10,47,82.0,,0.82,38.54
2016-09-11,28,82.0,,0.82,22.959999999999997
2016-09-12,33,82.0,,0.82,27.06
2016-09-13,87,82.0,,0.82,71.33999999999999
2016-09-14,68,82.0,,0.82,55.76
2016-09-15,78,82.0,,0.82,63.959999999999994
2016-09-16,50,82.0,,0.82,41.0
2016-09-17,40,82.0,,0.82,32.8
2016-09-18,54,82.0,,0.82,44.279999999999994
2016-09-19,57,82.0,,0.82,46.739999999999995
2016-09-20,53,82.0,,0.82,43.46
2016-09-21,62,82.0,,0.82,50.839999999999996
2016-09-22,64,82.0,,0.82,52.48
2016-09-23,35,82.0,,0.82,28.7
2016-09-24,41,82.0,,0.82,33.62
2016-09-25,23,82.0,,0.82,18.86
2016-09-26,38,82.0,,0.82,31.159999999999997
2016-09-27,82,82.0,,0.82,67.24
2016-09-28,58,82.0,,0.82,47.559999999999995
2016-09-29,53,82.0,,0.82,43.46
2016-09-30,80,82.0,,0.82,65.6
2016-10-01,48,90.0,False,0.9,43.2
2016-10-02,37,90.0,,0.9,33.300000000000004
2016-10-03,44,90.0,,0.9,39.6
2016-10-04,48,90.0,,0.9,43.2
2016-10-05,52,90.0,,0.9,46.800000000000004
2016-10-06,57,90.0,,0.9,51.300000000000004
2016-10-07,54,90.0,,0.9,48.6
2016-10-08,32,90.0,,0.9,28.8
2016-10-09,68,90.0,,0.9,61.2
2016-10-10,53,90.0,,0.9,47.7
2016-10-11,18,90.0,,0.9,16.2
2016-10-12,27,90.0,,0.9,24.3
2016-10-13,71,90.0,,0.9,63.9
2016-10-14,83,90.0,,0.9,74.7
2016-10-15,55,90.0,,0.9,49.5
2016-10-16,16,90.0,,0.9,14.4
2016-10-17,70,90.0,,0.9,63.0
2016-10-18,48,90.0,,0.9,43.2
2016-10-19,54,90.0,,0.9,48.6
2016-10-20,22,90.0,,0.9,19.8
2016-10-21,59,90.0,,0.9,53.1
2016-10-22,33,90.0,,0.9,29.7
2016-10-23,80,90.0,,0.9,72.0
2016-10-24,52,90.0,,0.9,46.800000000000004
2016-10-25,74,90.0,,0.9,66.60000000000001
2016-10-26,100,90.0,,0.9,90.0
2016-10-27,48,90.0,,0.9,43.2
2016-10-28,78,90.0,,0.9,70.2
2016-10-29,91,90.0,,0.9,81.9
2016-10-30,52,90.0,,0.9,46.800000000000004
2016-10-31,57,90.0,,0.9,51.300000000000004
2016-11-01,63,83.0,False,0.83,52.29
2016-11-02,35,83.0,,0.83,29.049999999999997
2016-11-03,49,83.0,,0.83,40.669999999999995
2016-11-04,88,83.0,,0.83,73.03999999999999
2016-11-05,55,83.0,,0.83,45.65
2016-11-06,59,83.0,,0.83,48.97
2016-11-07,63,83.0,,0.83,52.29
2016-11-08,76,83.0,,0.83,63.08
2016-11-09,24,83.0,,0.83,19.919999999999998
2016-11-10,72,83.0,,0.83,59.76
2016-11-11,31,83.0,,0.83,25.73
2016-11-12,30,83.0,,0.83,24.9
2016-11-13,59,83.0,,0.83,48.97
2016-11-14,64,83.0,,0.83,53.12
2016-11-15,45,83.0,,0.83,37.35
2016-11-16,65,83.0,,0.83,53.949999999999996
2016-11-17,56,83.0,,0.83,46.48
2016-11-18,47,83.0,,0.83,39.01
2016-11-19,36,83.0,,0.83,29.88
2016-11-20,41,83.0,,0.83,34.03
2016-11-21,100,83.0,,0.83,83.0
2016-11-22,78,83.0,,0.83,64.74
2016-11-23,81,83.0,,0.83,67.22999999999999
2016-11-24,60,83.0,,0.83,49.8
2016-11-25,39,83.0,,0.83,32.37
2016-11-26,57,83.0,,0.83,47.309999999999995
2016-11-27,58,83.0,,0.83,48.14
2016-11-28,64,83.0,,0.83,53.12
2016-11-29,65,83.0,,0.83,53.949999999999996
2016-11-30,99,83.0,,0.83,82.17
2016-12-01,62,90.0,False,0.9,55.800000000000004
2016-12-02,68,90.0,,0.9,61.2
2016-12-03,95,90.0,,0.9,85.5
2016-12-04,40,90.0,,0.9,36.0
2016-12-05,40,90.0,,0.9,36.0
2016-12-06,79,90.0,,0.9,71.10000000000001
2016-12-07,88,90.0,,0.9,79.2
2016-12-08,80,90.0,,0.9,72.0
2016-12-09,51,90.0,,0.9,45.9
2016-12-10,44,90.0,,0.9,39.6
2016-12-11,46,90.0,,0.9,41.4
2016-12-12,64,90.0,,0.9,57.6
2016-12-13,78,90.0,,0.9,70.2
2016-12-14,84,90.0,,0.9,75.60000000000001
2016-12-15,54,90.0,,0.9,48.6
2016-12-16,56,90.0,,0.9,50.4
2016-12-17,22,90.0,,0.9,19.8
2016-12-18,75,90.0,,0.9,67.5
2016-12-19,69,90.0,,0.9,62.1
2016-12-20,100,90.0,,0.9,90.0
2016-12-21,49,90.0,,0.9,44.1
2016-12-22,35,90.0,,0.9,31.5
2016-12-23,15,90.0,,0.9,13.5
2016-12-24,34,90.0,,0.9,30.6
2016-12-25,37,90.0,,0.9,33.300000000000004
2016-12-26,69,90.0,,0.9,62.1
2016-12-27,34,90.0,,0.9,30.6
2016-12-28,64,90.0,,0.9,57.6
2016-12-29,52,90.0,,0.9,46.800000000000004
2016-12-30,50,90.0,,0.9,45.0
2016-12-31,41,90.0,,0.9,36.9
2017-01-01,35,84.0,False,0.84,29.4
2017-01-02,46,84.0,,0.84,38.64
2017-01-03,79,84.0,,0.84,66.36
2017-01-04,42,84.0,,0.84,35.28
2017-01-05,68,84.0,,0.84,57.12
2017-01-06,52,84.0,,0.84,43.68
2017-01-07,49,84.0,,0.84,41.16
2017-01-08,38,84.0,,0.84,31.919999999999998
2017-01-09,64,84.0,,0.84,53.76
2017-01-10,50,84.0,,0.84,42.0
2017-01-11,51,84.0,,0.84,42.839999999999996
2017-01-12,74,84.0,,0.84,62.16
2017-01-13,57,84.0,,0.84,47.879999999999995
2017-01-14,38,84.0,,0.84,31.919999999999998
2017-01-15,47,84.0,,0.84,39.48
2017-01-16,76,84.0,,0.84,63.839999999999996
2017-01-17,77,84.0,,0.84,64.67999999999999
2017-01-18,41,84.0,,0.84,34.44
2017-01-19,100,84.0,,0.84,84.0
2017-01-20,63,84.0,,0.84,52.919999999999995
2017-01-21,16,84.0,,0.84,13.44
2017-01-22,41,84.0,,0.84,34.44
2017-01-23,52,84.0,,0.84,43.68
2017-01-24,54,84.0,,0.84,45.36
2017-01-25,63,84.0,,0.84,52.919999999999995
2017-01-26,72,84.0,,0.84,60.48
2017-01-27,79,84.0,,0.84,66.36
2017-01-28,33,84.0,,0.84,27.72
2017-01-29,54,84.0,,0.84,45.36
2017-01-30,71,84.0,,0.84,59.64
2017-01-31,58,84.0,,0.84,48.72
2017-02-01,100,87.0,False,0.87,87.0
2017-02-02,55,87.0,,0.87,47.85
2017-02-03,35,87.0,,0.87,30.45
2017-02-04,20,87.0,,0.87,17.4
2017-02-05,40,87.0,,0.87,34.8
2017-02-06,65,87.0,,0.87,56.55
2017-02-07,63,87.0,,0.87,54.81
2017-02-08,68,87.0,,0.87,59.16
2017-02-09,60,87.0,,0.87,52.2
2017-02-10,57,87.0,,0.87,49.589999999999996
2017-02-11,79,87.0,,0.87,68.73
2017-02-12,51,87.0,,0.87,44.37
2017-02-13,87,87.0,,0.87,75.69
2017-02-14,55,87.0,,0.87,47.85
2017-02-15,65,87.0,,0.87,56.55
2017-02-16,51,87.0,,0.87,44.37
2017-02-17,56,87.0,,0.87,48.72
2017-02-18,25,87.0,,0.87,21.75
2017-02-19,37,87.0,,0.87,32.19
2017-02-20,40,87.0,,0.87,34.8
2017-02-21,80,87.0,,0.87,69.6
2017-02-22,46,87.0,,0.87,40.02
2017-02-23,84,87.0,,0.87,73.08
2017-02-24,52,87.0,,0.87,45.24
2017-02-25,55,87.0,,0.87,47.85
2017-02-26,29,87.0,,0.87,25.23
2017-02-27,55,87.0,,0.87,47.85
2017-02-28,52,87.0,,0.87,45.24
2017-03-01,59,89.0,False,0.89,52.51
2017-03-02,70,89.0,,0.89,62.300000000000004
2017-03-03,73,89.0,,0.89,64.97
2017-03-04,35,89.0,,0.89,31.150000000000002
2017-03-05,40,89.0,,0.89,35.6
2017-03-06,78,89.0,,0.89,69.42
2017-03-07,67,89.0,,0.89,59.63
2017-03-08,81,89.0,,0.89,72.09
2017-03-09,100,89.0,,0.89,89.0
2017-03-10,68,89.0,,0.89,60.52
2017-03-11,17,89.0,,0.89,15.13
2017-03-12,54,89.0,,0.89,48.06
2017-03-13,59,89.0,,0.89,52.51
2017-03-14,81,89.0,,0.89,72.09
2017-03-15,73,89.0,,0.89,64.97
2017-03-16,69,89.0,,0.89,61.410000000000004
2017-03-17,66,89.0,,0.89,58.74
2017-03-18,69,89.0,,0.89,61.410000000000004
2017-03-19,69,89.0,,0.89,61.410000000000004
2017-03-20,68,89.0,,0.89,60.52
2017-03-21,87,89.0,,0.89,77.43
2017-03-22,97,89.0,,0.89,86.33
2017-03-23,69,89.0,,0.89,61.410000000000004
2017-03-24,35,89.0,,0.89,31.150000000000002
2017-03-25,70,89.0,,0.89,62.300000000000004
2017-03-26,58,89.0,,0.89,51.62
2017-03-27,58,89.0,,0.89,51.62
2017-03-28,59,89.0,,0.89,52.51
2017-03-29,83,89.0,,0.89,73.87
2017-03-30,79,89.0,,0.89,70.31
2017-03-31,54,89.0,,0.89,48.06
2017-04-01,44,93.0,False,0.93,40.92
2017-04-02,61,93.0,,0.93,56.730000000000004
2017-04-03,54,93.0,,0.93,50.220000000000006
2017-04-04,82,93.0,,0.93,76.26
2017-04-05,77,93.0,,0.93,71.61
2017-04-06,41,93.0,,0.93,38.13
2017-04-07,47,93.0,,0.93,43.71
2017-04-08,57,93.0,,0.93,53.010000000000005
2017-04-09,34,93.0,,0.93,31.62
2017-04-10,74,93.0,,0.93,68.82000000000001
2017-04-11,61,93.0,,0.93,56.730000000000004
2017-04-12,84,93.0,,0.93,78.12
2017-04-13,71,93.0,,0.93,66.03
2017-04-14,71,93.0,,0.93,66.03
2017-04-15,35,93.0,,0.93,32.550000000000004
2017-04-16,96,93.0,,0.93,89.28
2017-04-17,79,93.0,,0.93,73.47
2017-04-18,68,93.0,,0.93,63.24
2017-04-19,82,93.0,,0.93,76.26
2017-04-20,97,93.0,,0.93,90.21000000000001
2017-04-21,73,93.0,,0.93,67.89
2017-04-22,28,93.0,,0.93,26.040000000000003
2017-04-23,39,93.0,,0.93,36.27
2017-04-24,100,93.0,,0.93,93.0
2017-04-25,82,93.0,,0.93,76.26
2017-04-26,58,93.0,,0.93,53.940000000000005
2017-04-27,50,93.0,,0.93,46.5
2017-04-28,70,93.0,,0.93,65.10000000000001
2017-04-29,39,93.0,,0.93,36.27
2017-04-30,100,93.0,,0.93,93.0
2017-05-01,50,97.0,False,0.97,48.5
2017-05-02,80,97.0,,0.97,77.6
2017-05-03,62,97.0,,0.97,60.14
2017-05-04,100,97.0,,0.97,97.0
2017-05-05,41,97.0,,0.97,39.769999999999996
2017-05-06,29,97.0,,0.97,28.13
2017-05-07,54,97.0,,0.97,52.379999999999995
2017-05-08,88,97.0,,0.97,85.36
2017-05-09,75,97.0,,0.97,72.75
2017-05-10,87,97.0,,0.97,84.39
2017-05-11,57,97.0,,0.97,55.29
2017-05-12,29,97.0,,0.97,28.13
2017-05-13,50,97.0,,0.97,48.5
2017-05-14,20,97.0,,0.97,19.4
2017-05-15,79,97.0,,0.97,76.63
2017-05-16,38,97.0,,0.97,36.86
2017-05-17,72,97.0,,0.97,69.84
2017-05-18,30,97.0,,0.97,29.099999999999998
2017-05-19,56,97.0,,0.97,54.32
2017-05-20,37,97.0,,0.97,35.89
2017-05-21,73,97.0,,0.97,70.81
2017-05-22,55,97.0,,0.97,53.35
2017-05-23,58,97.0,,0.97,56.26
2017-05-24,64,97.0,,0.97,62.08
2017-05-25,47,97.0,,0.97,45.589999999999996
2017-05-26,51,97.0,,0.97,49.47
2017-05-27,44,97.0,,0.97,42.68
2017-05-28,44,97.0,,0.97,42.68
2017-05-29,30,97.0,,0.97,29.099999999999998
2017-05-30,68,97.0,,0.97,65.96
2017-05-31,67,97.0,,0.97,64.99
2017-06-01,66,87.0,False,0.87,57.42
2017-06-02,59,87.0,,0.87,51.33
2017-06-03,61,87.0,,0.87,53.07
2017-06-04,60,87.0,,0.87,52.2
2017-06-05,74,87.0,,0.87,64.38
2017-06-06,54,87.0,,0.87,46.98
2017-06-07,45,87.0,,0.87,39.15
2017-06-08,100,87.0,,0.87,87.0
2017-06-09,58,87.0,,0.87,50.46
2017-06-10,37,87.0,,0.87,32.19
2017-06-11,43,87.0,,0.87,37.41
2017-06-12,85,87.0,,0.87,73.95
2017-06-13,44,87.0,,0.87,38.28
2017-06-14,69,87.0,,0.87,60.03
2017-06-15,57,87.0,,0.87,49.589999999999996
2017-06-16,52,87.0,,0.87,45.24
2017-06-17,31,87.0,,0.87,26.97
2017-06-18,55,87.0,,0.87,47.85
2017-06-19,65,87.0,,0.87,56.55
2017-06-20,86,87.0,,0.87,74.82
2017-06-21,87,87.0,,0.87,75.69
2017-06-22,78,87.0,,0.87,67.86
2017-06-23,39,87.0,,0.87,33.93
2017-06-24,58,87.0,,0.87,50.46
2017-06-25,49,87.0,,0.87,42.63
2017-06-26,51,87.0,,0.87,44.37
2017-06-27,47,87.0,,0.87,40.89
2017-06-28,48,87.0,,0.87,41.76
2017-06-29,75,87.0,,0.87,65.25
2017-06-30,55,87.0,,0.87,47.85
2017-07-01,13,90.0,False,0.9,11.700000000000001
2017-07-02,35,90.0,,0.9,31.5
2017-07-03,43,90.0,,0.9,38.7
2017-07-04,39,90.0,,0.9,35.1
2017-07-05,100,90.0,,0.9,90.0
2017-07-06,43,90.0,,0.9,38.7
2017-07-07,55,90.0,,0.9,49.5
2017-07-08,42,90.0,,0.9,37.800000000000004
2017-07-09,42,90.0,,0.9,37.800000000000004
2017-07-10,57,90.0,,0.9,51.300000000000004
2017-07-11,43,90.0,,0.9,38.7
2017-07-12,50,90.0,,0.9,45.0
2017-07-13,47,90.0,,0.9,42.300000000000004
2017-07-14,44,90.0,,0.9,39.6
2017-07-15,25,90.0,,0.9,22.5
2017-07-16,17,90.0,,0.9,15.3
2017-07-17,61,90.0,,0.9,54.9
2017-07-18,61,90.0,,0.9,54.9
2017-07-19,51,90.0,,0.9,45.9
2017-07-20,32,90.0,,0.9,28.8
2017-07-21,48,90.0,,0.9,43.2
2017-07-22,45,90.0,,0.9,40.5
2017-07-23,38,90.0,,0.9,34.2
2017-07-24,57,90.0,,0.9,51.300000000000004
2017-07-25,32,90.0,,0.9,28.8
2017-07-26,85,90.0,,0.9,76.5
2017-07-27,32,90.0,,0.9,28.8
2017-07-28,55,90.0,,0.9,49.5
2017-07-29,33,90.0,,0.9,29.7
2017-07-30,25,90.0,,0.9,22.5
2017-07-31,32,90.0,,0.9,28.8
2017-08-01,38,87.0,False,0.87,33.06
2017-08-02,81,87.0,,0.87,70.47
2017-08-03,67,87.0,,0.87,58.29
2017-08-04,48,87.0,,0.87,41.76
2017-08-05,45,87.0,,0.87,39.15
2017-08-06,41,87.0,,0.87,35.67
2017-08-07,50,87.0,,0.87,43.5
2017-08-08,49,87.0,,0.87,42.63
2017-08-09,76,87.0,,0.87,66.12
2017-08-10,53,87.0,,0.87,46.11
2017-08-11,49,87.0,,0.87,42.63
2017-08-12,55,87.0,,0.87,47.85
2017-08-13,25,87.0,,0.87,21.75
2017-08-14,69,87.0,,0.87,60.03
2017-08-15,60,87.0,,0.87,52.2
2017-08-16,64,87.0,,0.87,55.68
2017-08-17,52,87.0,,0.87,45.24
2017-08-18,52,87.0,,0.87,45.24
2017-08-19,30,87.0,,0.87,26.1
2017-08-20,20,87.0,,0.87,17.4
2017-08-21,28,87.0,,0.87,24.36
2017-08-22,43,87.0,,0.87,37.41
2017-08-23,60,87.0,,0.87,52.2
2017-08-24,63,87.0,,0.87,54.81
2017-08-25,82,87.0,,0.87,71.34
2017-08-26,54,87.0,,0.87,46.98
2017-08-27,28,87.0,,0.87,24.36
2017-08-28,47,87.0,,0.87,40.89
2017-08-29,70,87.0,,0.87,60.9
2017-08-30,100,87.0,,0.87,87.0
2017-08-31,63,87.0,,0.87,54.81
2017-09-01,54,79.0,False,0.79,42.660000000000004
2017-09-02,33,79.0,,0.79,26.07
2017-09-03,39,79.0,,0.79,30.810000000000002
2017-09-04,37,79.0,,0.79,29.23
2017-09-05,41,79.0,,0.79,32.39
2017-09-06,53,79.0,,0.79,41.870000000000005
2017-09-07,36,79.0,,0.79,28.44
2017-09-08,73,79.0,,0.79,57.67
2017-09-09,27,79.0,,0.79,21.330000000000002
2017-09-10,21,79.0,,0.79,16.59
2017-09-11,32,79.0,,0.79,25.28
2017-09-12,46,79.0,,0.79,36.34
2017-09-13,64,79.0,,0.79,50.56
2017-09-14,89,79.0,,0.79,70.31
2017-09-15,24,79.0,,0.79,18.96
2017-09-16,33,79.0,,0.79,26.07
2017-09-17,49,79.0,,0.79,38.71
2017-09-18,63,79.0,,0.79,49.77
2017-09-19,82,79.0,,0.79,64.78
2017-09-20,50,79.0,,0.79,39.5
2017-09-21,92,79.0,,0.79,72.68
2017-09-22,100,79.0,,0.79,79.0
2017-09-23,34,79.0,,0.79,26.86
2017-09-24,22,79.0,,0.79,17.380000000000003
2017-09-25,74,79.0,,0.79,58.46
2017-09-26,83,79.0,,0.79,65.57000000000001
2017-09-27,88,79.0,,0.79,69.52000000000001
2017-09-28,69,79.0,,0.79,54.510000000000005
2017-09-29,61,79.0,,0.79,48.190000000000005
2017-09-30,45,79.0,,0.79,35.550000000000004
2017-10-01,65,89.0,False,0.89,57.85
2017-10-02,88,89.0,,0.89,78.32000000000001
2017-10-03,85,89.0,,0.89,75.65
2017-10-04,54,89.0,,0.89,48.06
2017-10-05,60,89.0,,0.89,53.4
2017-10-06,72,89.0,,0.89,64.08
2017-10-07,26,89.0,,0.89,23.14
2017-10-08,88,89.0,,0.89,78.32000000000001
2017-10-09,69,89.0,,0.89,61.410000000000004
2017-10-10,84,89.0,,0.89,74.76
2017-10-11,80,89.0,,0.89,71.2
2017-10-12,97,89.0,,0.89,86.33
2017-10-13,66,89.0,,0.89,58.74
2017-10-14,58,89.0,,0.89,51.62
2017-10-15,76,89.0,,0.89,67.64
2017-10-16,97,89.0,,0.89,86.33
2017-10-17,92,89.0,,0.89,81.88
2017-10-18,70,89.0,,0.89,62.300000000000004
2017-10-19,100,89.0,,0.89,89.0
2017-10-20,79,89.0,,0.89,70.31
2017-10-21,53,89.0,,0.89,47.17
2017-10-22,57,89.0,,0.89,50.730000000000004
2017-10-23,69,89.0,,0.89,61.410000000000004
2017-10-24,69,89.0,,0.89,61.410000000000004
2017-10-25,97,89.0,,0.89,86.33
2017-10-26,75,89.0,,0.89,66.75
2017-10-27,62,89.0,,0.89,55.18
2017-10-28,52,89.0,,0.89,46.28
2017-10-29,64,89.0,,0.89,56.96
2017-10-30,69,89.0,,0.89,61.410000000000004
2017-10-31,66,89.0,,0.89,58.74
2017-11-01,66,87.0,False,0.87,57.42
2017-11-02,48,87.0,,0.87,41.76
2017-11-03,46,87.0,,0.87,40.02
2017-11-04,45,87.0,,0.87,39.15
2017-11-05,39,87.0,,0.87,33.93
2017-11-06,100,87.0,,0.87,87.0
2017-11-07,85,87.0,,0.87,73.95
2017-11-08,62,87.0,,0.87,53.94
2017-11-09,67,87.0,,0.87,58.29
2017-11-10,48,87.0,,0.87,41.76
2017-11-11,27,87.0,,0.87,23.49
2017-11-12,22,87.0,,0.87,19.14
2017-11-13,44,87.0,,0.87,38.28
2017-11-14,37,87.0,,0.87,32.19
2017-11-15,33,87.0,,0.87,28.71
2017-11-16,48,87.0,,0.87,41.76
2017-11-17,46,87.0,,0.87,40.02
2017-11-18,40,87.0,,0.87,34.8
2017-11-19,58,87.0,,0.87,50.46
2017-11-20,42,87.0,,0.87,36.54
2017-11-21,39,87.0,,0.87,33.93
2017-11-22,41,87.0,,0.87,35.67
2017-11-23,54,87.0,,0.87,46.98
2017-11-24,39,87.0,,0.87,33.93
2017-11-25,52,87.0,,0.87,45.24
2017-11-26,39,87.0,,0.87,33.93
2017-11-27,59,87.0,,0.87,51.33
2017-11-28,36,87.0,,0.87,31.32
2017-11-29,84,87.0,,0.87,73.08
2017-11-30,56,87.0,,0.87,48.72
2017-12-01,34,80.0,False,0.8,27.200000000000003
2017-12-02,35,80.0,,0.8,28.0
2017-12-03,58,80.0,,0.8,46.400000000000006
2017-12-04,87,80.0,,0.8,69.60000000000001
2017-12-05,72,80.0,,0.8,57.6
2017-12-06,78,80.0,,0.8,62.400000000000006
2017-12-07,59,80.0,,0.8,47.2
2017-12-08,55,80.0,,0.8,44.0
2017-12-09,59,80.0,,0.8,47.2
2017-12-10,41,80.0,,0.8,32.800000000000004
2017-12-11,77,80.0,,0.8,61.6
2017-12-12,77,80.0,,0.8,61.6
2017-12-13,82,80.0,,0.8,65.60000000000001
2017-12-14,95,80.0,,0.8,76.0
2017-12-15,36,80.0,,0.8,28.8
2017-12-16,18,80.0,,0.8,14.4
2017-12-17,30,80.0,,0.8,24.0
2017-12-18,50,80.0,,0.8,40.0
2017-12-19,72,80.0,,0.8,57.6
2017-12-20,95,80.0,,0.8,76.0
2017-12-21,87,80.0,,0.8,69.60000000000001
2017-12-22,91,80.0,,0.8,72.8
2017-12-23,44,80.0,,0.8,35.2
2017-12-24,6,80.0,,0.8,4.800000000000001
2017-12-25,55,80.0,,0.8,44.0
2017-12-26,41,80.0,,0.8,32.800000000000004
2017-12-27,55,80.0,,0.8,44.0
2017-12-28,78,80.0,,0.8,62.400000000000006
2017-12-29,100,80.0,,0.8,80.0
2017-12-30,66,80.0,,0.8,52.800000000000004
2017-12-31,41,80.0,,0.8,32.800000000000004
