date,OPEN_unscaled,OPEN_monthly,isPartial,scale,OPEN
2019-09-05,52,58.0,,0.58,30.159999999999997
2019-09-06,52,58.0,,0.58,30.159999999999997
2019-09-07,77,58.0,,0.58,44.66
2019-09-08,63,58.0,,0.58,36.54
2019-09-09,43,58.0,,0.58,24.939999999999998
2019-09-10,23,58.0,,0.58,13.34
2019-09-11,22,58.0,,0.58,12.76
2019-09-12,22,58.0,,0.58,12.76
2019-09-13,23,58.0,,0.58,13.34
2019-09-14,29,58.0,,0.58,16.82
2019-09-15,29,58.0,,0.58,16.82
2019-09-16,22,58.0,,0.58,12.76
2019-09-17,22,58.0,,0.58,12.76
2019-09-18,21,58.0,,0.58,12.18
2019-09-19,22,58.0,,0.58,12.76
2019-09-20,24,58.0,,0.58,13.919999999999998
2019-09-21,29,58.0,,0.58,16.82
2019-09-22,30,58.0,,0.58,17.4
2019-09-23,22,58.0,,0.58,12.76
2019-09-24,22,58.0,,0.58,12.76
2019-09-25,22,58.0,,0.58,12.76
2019-09-26,23,58.0,,0.58,13.34
2019-09-27,24,58.0,,0.58,13.919999999999998
2019-09-28,31,58.0,,0.58,17.98
2019-09-29,33,58.0,,0.58,19.139999999999997
2019-09-30,24,58.0,,0.58,13.919999999999998
2019-10-01,60,40.0,False,0.4,24.0
2019-10-02,58,40.0,,0.4,23.200000000000003
2019-10-03,57,40.0,,0.4,22.8
2019-10-04,62,40.0,,0.4,24.8
2019-10-05,78,40.0,,0.4,31.200000000000003
2019-10-06,81,40.0,,0.4,32.4
2019-10-07,61,40.0,,0.4,24.400000000000002
2019-10-08,59,40.0,,0.4,23.6
2019-10-09,61,40.0,,0.4,24.400000000000002
2019-10-10,62,40.0,,0.4,24.8
2019-10-11,71,40.0,,0.4,28.400000000000002
2019-10-12,87,40.0,,0.4,34.800000000000004
2019-10-13,93,40.0,,0.4,37.2
2019-10-14,100,40.0,,0.4,40.0
2019-10-15,58,40.0,,0.4,23.200000000000003
2019-10-16,56,40.0,,0.4,22.400000000000002
2019-10-17,57,40.0,,0.4,22.8
2019-10-18,62,40.0,,0.4,24.8
2019-10-19,76,40.0,,0.4,30.400000000000002
2019-10-20,80,40.0,,0.4,32.0
2019-10-21,61,40.0,,0.4,24.400000000000002
2019-10-22,57,40.0,,0.4,22.8
2019-10-23,57,40.0,,0.4,22.8
2019-10-24,57,40.0,,0.4,22.8
2019-10-25,64,40.0,,0.4,25.6
2019-10-26,73,40.0,,0.4,29.200000000000003
2019-10-27,80,40.0,,0.4,32.0
2019-10-28,61,40.0,,0.4,24.400000000000002
2019-10-29,57,40.0,,0.4,22.8
2019-10-30,58,40.0,,0.4,23.200000000000003
2019-10-31,57,40.0,,0.4,22.8
2019-11-01,18,49.0,False,0.49,8.82
2019-11-02,21,49.0,,0.49,10.29
2019-11-03,23,49.0,,0.49,11.27
2019-11-04,17,49.0,,0.49,8.33
2019-11-05,19,49.0,,0.49,9.31
2019-11-06,16,49.0,,0.49,7.84
2019-11-07,17,49.0,,0.49,8.33
2019-11-08,18,49.0,,0.49,8.82
2019-11-09,21,49.0,,0.49,10.29
2019-11-10,25,49.0,,0.49,12.25
2019-11-11,30,49.0,,0.49,14.7
2019-11-12,17,49.0,,0.49,8.33
2019-11-13,15,49.0,,0.49,7.35
2019-11-14,16,49.0,,0.49,7.84
2019-11-15,16,49.0,,0.49,7.84
2019-11-16,20,49.0,,0.49,9.8
2019-11-17,22,49.0,,0.49,10.78
2019-11-18,16,49.0,,0.49,7.84
2019-11-19,15,49.0,,0.49,7.35
2019-11-20,16,49.0,,0.49,7.84
2019-11-21,16,49.0,,0.49,7.84
2019-11-22,17,49.0,,0.49,8.33
2019-11-23,20,49.0,,0.49,9.8
2019-11-24,22,49.0,,0.49,10.78
2019-11-25,18,49.0,,0.49,8.82
2019-11-26,19,49.0,,0.49,9.31
2019-11-27,27,49.0,,0.49,13.23
2019-11-28,100,49.0,,0.49,49.0
2019-11-29,46,49.0,,0.49,22.54
2019-11-30,21,49.0,,0.49,10.29
2019-12-01,10,58.0,False,0.58,5.8
2019-12-02,8,58.0,,0.58,4.64
2019-12-03,7,58.0,,0.58,4.06
2019-12-04,7,58.0,,0.58,4.06
2019-12-05,8,58.0,,0.58,4.64
2019-12-06,8,58.0,,0.58,4.64
2019-12-07,9,58.0,,0.58,5.22
2019-12-08,10,58.0,,0.58,5.8
2019-12-09,7,58.0,,0.58,4.06
2019-12-10,7,58.0,,0.58,4.06
2019-12-11,7,58.0,,0.58,4.06
2019-12-12,7,58.0,,0.58,4.06
2019-12-13,7,58.0,,0.58,4.06
2019-12-14,9,58.0,,0.58,5.22
2019-12-15,10,58.0,,0.58,5.8
2019-12-16,8,58.0,,0.58,4.64
2019-12-17,8,58.0,,0.58,4.64
2019-12-18,8,58.0,,0.58,4.64
2019-12-19,8,58.0,,0.58,4.64
2019-12-20,8,58.0,,0.58,4.64
2019-12-21,11,58.0,,0.58,6.38
2019-12-22,12,58.0,,0.58,6.959999999999999
2019-12-23,13,58.0,,0.58,7.539999999999999
2019-12-24,25,58.0,,0.58,14.499999999999998
2019-12-25,100,58.0,,0.58,57.99999999999999
2019-12-26,30,58.0,,0.58,17.4
2019-12-27,10,58.0,,0.58,5.8
2019-12-28,10,58.0,,0.58,5.8
2019-12-29,10,58.0,,0.58,5.8
2019-12-30,11,58.0,,0.58,6.38
2019-12-31,16,58.0,,0.58,9.28
2020-01-01,100,53.0,False,0.53,53.0
2020-01-02,29,53.0,,0.53,15.370000000000001
2020-01-03,22,53.0,,0.53,11.66
2020-01-04,25,53.0,,0.53,13.25
2020-01-05,27,53.0,,0.53,14.31
2020-01-06,21,53.0,,0.53,11.13
2020-01-07,20,53.0,,0.53,10.600000000000001
2020-01-08,20,53.0,,0.53,10.600000000000001
2020-01-09,20,53.0,,0.53,10.600000000000001
2020-01-10,22,53.0,,0.53,11.66
2020-01-11,27,53.0,,0.53,14.31
2020-01-12,28,53.0,,0.53,14.84
2020-01-13,21,53.0,,0.53,11.13
2020-01-14,21,53.0,,0.53,11.13
2020-01-15,21,53.0,,0.53,11.13
2020-01-16,22,53.0,,0.53,11.66
2020-01-17,22,53.0,,0.53,11.66
2020-01-18,29,53.0,,0.53,15.370000000000001
2020-01-19,33,53.0,,0.53,17.490000000000002
2020-01-20,47,53.0,,0.53,24.91
2020-01-21,28,53.0,,0.53,14.84
2020-01-22,29,53.0,,0.53,15.370000000000001
2020-01-23,30,53.0,,0.53,15.9
2020-01-24,36,53.0,,0.53,19.080000000000002
2020-01-25,43,53.0,,0.53,22.790000000000003
2020-01-26,45,53.0,,0.53,23.85
2020-01-27,34,53.0,,0.53,18.02
2020-01-28,36,53.0,,0.53,19.080000000000002
2020-01-29,36,53.0,,0.53,19.080000000000002
2020-01-30,36,53.0,,0.53,19.080000000000002
2020-01-31,33,53.0,,0.53,17.490000000000002
2020-02-01,95,43.0,False,0.43,40.85
2020-02-02,100,43.0,,0.43,43.0
2020-02-03,52,43.0,,0.43,22.36
2020-02-04,48,43.0,,0.43,20.64
2020-02-05,48,43.0,,0.43,20.64
2020-02-06,47,43.0,,0.43,20.21
2020-02-07,52,43.0,,0.43,22.36
2020-02-08,63,43.0,,0.43,27.09
2020-02-09,68,43.0,,0.43,29.24
2020-02-10,51,43.0,,0.43,21.93
2020-02-11,48,43.0,,0.43,20.64
2020-02-12,50,43.0,,0.43,21.5
2020-02-13,52,43.0,,0.43,22.36
2020-02-14,59,43.0,,0.43,25.37
2020-02-15,71,43.0,,0.43,30.53
2020-02-16,82,43.0,,0.43,35.26
2020-02-17,97,43.0,,0.43,41.71
2020-02-18,49,43.0,,0.43,21.07
2020-02-19,47,43.0,,0.43,20.21
2020-02-20,48,43.0,,0.43,20.64
2020-02-21,53,43.0,,0.43,22.79
2020-02-22,65,43.0,,0.43,27.95
2020-02-23,69,43.0,,0.43,29.669999999999998
2020-02-24,51,43.0,,0.43,21.93
2020-02-25,48,43.0,,0.43,20.64
2020-02-26,49,43.0,,0.43,21.07
2020-02-27,48,43.0,,0.43,20.64
2020-02-28,55,43.0,,0.43,23.65
2020-02-29,68,43.0,,0.43,29.24
2020-03-01,51,65.0,False,0.65,33.15
2020-03-02,37,65.0,,0.65,24.05
2020-03-03,37,65.0,,0.65,24.05
2020-03-04,32,65.0,,0.65,20.8
2020-03-05,33,65.0,,0.65,21.45
2020-03-06,34,65.0,,0.65,22.1
2020-03-07,43,65.0,,0.65,27.95
2020-03-08,48,65.0,,0.65,31.200000000000003
2020-03-09,37,65.0,,0.65,24.05
2020-03-10,34,65.0,,0.65,22.1
2020-03-11,32,65.0,,0.65,20.8
2020-03-12,38,65.0,,0.65,24.7
2020-03-13,50,65.0,,0.65,32.5
2020-03-14,64,65.0,,0.65,41.6
2020-03-15,70,65.0,,0.65,45.5
2020-03-16,79,65.0,,0.65,51.35
2020-03-17,92,65.0,,0.65,59.800000000000004
2020-03-18,89,65.0,,0.65,57.85
2020-03-19,83,65.0,,0.65,53.95
2020-03-20,98,65.0,,0.65,63.7
2020-03-21,100,65.0,,0.65,65.0
2020-03-22,94,65.0,,0.65,61.1
2020-03-23,85,65.0,,0.65,55.25
2020-03-24,81,65.0,,0.65,52.65
2020-03-25,75,65.0,,0.65,48.75
2020-03-26,72,65.0,,0.65,46.800000000000004
2020-03-27,75,65.0,,0.65,48.75
2020-03-28,79,65.0,,0.65,51.35
2020-03-29,75,65.0,,0.65,48.75
2020-03-30,66,65.0,,0.65,42.9
2020-03-31,63,65.0,,0.65,40.95
2020-04-01,61,72.0,False,0.72,43.92
2020-04-02,58,72.0,,0.72,41.76
2020-04-03,59,72.0,,0.72,42.48
2020-04-04,70,72.0,,0.72,50.4
2020-04-05,66,72.0,,0.72,47.519999999999996
2020-04-06,57,72.0,,0.72,41.04
2020-04-07,52,72.0,,0.72,37.44
2020-04-08,54,72.0,,0.72,38.879999999999995
2020-04-09,56,72.0,,0.72,40.32
2020-04-10,69,72.0,,0.72,49.68
2020-04-11,66,72.0,,0.72,47.519999999999996
2020-04-12,100,72.0,,0.72,72.0
2020-04-13,57,72.0,,0.72,41.04
2020-04-14,56,72.0,,0.72,40.32
2020-04-15,57,72.0,,0.72,41.04
2020-04-16,59,72.0,,0.72,42.48
2020-04-17,65,72.0,,0.72,46.8
2020-04-18,73,72.0,,0.72,52.559999999999995
2020-04-19,70,72.0,,0.72,50.4
2020-04-20,63,72.0,,0.72,45.36
2020-04-21,63,72.0,,0.72,45.36
2020-04-22,63,72.0,,0.72,45.36
2020-04-23,62,72.0,,0.72,44.64
2020-04-24,66,72.0,,0.72,47.519999999999996
2020-04-25,76,72.0,,0.72,54.72
2020-04-26,77,72.0,,0.72,55.44
2020-04-27,72,72.0,,0.72,51.839999999999996
2020-04-28,70,72.0,,0.72,50.4
2020-04-29,69,72.0,,0.72,49.68
2020-04-30,74,72.0,,0.72,53.28
2020-05-01,72,100.0,False,1.0,72.0
2020-05-02,81,100.0,,1.0,81.0
2020-05-03,75,100.0,,1.0,75.0
2020-05-04,67,100.0,,1.0,67.0
2020-05-05,63,100.0,,1.0,63.0
2020-05-06,65,100.0,,1.0,65.0
2020-05-07,66,100.0,,1.0,66.0
2020-05-08,72,100.0,,1.0,72.0
2020-05-09,84,100.0,,1.0,84.0
2020-05-10,82,100.0,,1.0,82.0
2020-05-11,75,100.0,,1.0,75.0
2020-05-12,68,100.0,,1.0,68.0
2020-05-13,67,100.0,,1.0,67.0
2020-05-14,73,100.0,,1.0,73.0
2020-05-15,81,100.0,,1.0,81.0
2020-05-16,91,100.0,,1.0,91.0
2020-05-17,80,100.0,,1.0,80.0
2020-05-18,77,100.0,,1.0,77.0
2020-05-19,70,100.0,,1.0,70.0
2020-05-20,71,100.0,,1.0,71.0
2020-05-21,75,100.0,,1.0,75.0
2020-05-22,80,100.0,,1.0,80.0
2020-05-23,91,100.0,,1.0,91.0
2020-05-24,94,100.0,,1.0,94.0
2020-05-25,100,100.0,,1.0,100.0
2020-05-26,73,100.0,,1.0,73.0
2020-05-27,70,100.0,,1.0,70.0
2020-05-28,66,100.0,,1.0,66.0
2020-05-29,71,100.0,,1.0,71.0
2020-05-30,83,100.0,,1.0,83.0
2020-05-31,77,100.0,,1.0,77.0
2020-06-01,82,90.0,False,0.9,73.8
2020-06-02,74,90.0,,0.9,66.60000000000001
2020-06-03,77,90.0,,0.9,69.3
2020-06-04,79,90.0,,0.9,71.10000000000001
2020-06-05,84,90.0,,0.9,75.60000000000001
2020-06-06,100,90.0,,0.9,90.0
2020-06-07,97,90.0,,0.9,87.3
2020-06-08,84,90.0,,0.9,75.60000000000001
2020-06-09,80,90.0,,0.9,72.0
2020-06-10,78,90.0,,0.9,70.2
2020-06-11,78,90.0,,0.9,70.2
2020-06-12,81,90.0,,0.9,72.9
2020-06-13,93,90.0,,0.9,83.7
2020-06-14,92,90.0,,0.9,82.8
2020-06-15,76,90.0,,0.9,68.4
2020-06-16,73,90.0,,0.9,65.7
2020-06-17,70,90.0,,0.9,63.0
2020-06-18,70,90.0,,0.9,63.0
2020-06-19,72,90.0,,0.9,64.8
2020-06-20,81,90.0,,0.9,72.9
2020-06-21,79,90.0,,0.9,71.10000000000001
2020-06-22,69,90.0,,0.9,62.1
2020-06-23,64,90.0,,0.9,57.6
2020-06-24,62,90.0,,0.9,55.800000000000004
2020-06-25,62,90.0,,0.9,55.800000000000004
2020-06-26,67,90.0,,0.9,60.300000000000004
2020-06-27,73,90.0,,0.9,65.7
2020-06-28,74,90.0,,0.9,66.60000000000001
2020-06-29,64,90.0,,0.9,57.6
2020-06-30,62,90.0,,0.9,55.800000000000004
2020-07-01,60,71.0,False,0.71,42.599999999999994
2020-07-02,66,71.0,,0.71,46.86
2020-07-03,84,71.0,,0.71,59.64
2020-07-04,100,71.0,,0.71,71.0
2020-07-05,72,71.0,,0.71,51.12
2020-07-06,55,71.0,,0.71,39.05
2020-07-07,52,71.0,,0.71,36.92
2020-07-08,52,71.0,,0.71,36.92
2020-07-09,54,71.0,,0.71,38.339999999999996
2020-07-10,57,71.0,,0.71,40.47
2020-07-11,64,71.0,,0.71,45.44
2020-07-12,67,71.0,,0.71,47.57
2020-07-13,52,71.0,,0.71,36.92
2020-07-14,51,71.0,,0.71,36.21
2020-07-15,52,71.0,,0.71,36.92
2020-07-16,51,71.0,,0.71,36.21
2020-07-17,52,71.0,,0.71,36.92
2020-07-18,64,71.0,,0.71,45.44
2020-07-19,64,71.0,,0.71,45.44
2020-07-20,51,71.0,,0.71,36.21
2020-07-21,49,71.0,,0.71,34.79
2020-07-22,47,71.0,,0.71,33.37
2020-07-23,49,71.0,,0.71,34.79
2020-07-24,50,71.0,,0.71,35.5
2020-07-25,62,71.0,,0.71,44.019999999999996
2020-07-26,63,71.0,,0.71,44.73
2020-07-27,49,71.0,,0.71,34.79
2020-07-28,47,71.0,,0.71,33.37
2020-07-29,47,71.0,,0.71,33.37
2020-07-30,45,71.0,,0.71,31.95
2020-07-31,48,71.0,,0.71,34.08
2020-08-01,98,59.0,False,0.59,57.82
2020-08-02,100,59.0,,0.59,59.0
2020-08-03,81,59.0,,0.59,47.79
2020-08-04,74,59.0,,0.59,43.66
2020-08-05,75,59.0,,0.59,44.25
2020-08-06,78,59.0,,0.59,46.019999999999996
2020-08-07,84,59.0,,0.59,49.559999999999995
2020-08-08,94,59.0,,0.59,55.459999999999994
2020-08-09,99,59.0,,0.59,58.41
2020-08-10,77,59.0,,0.59,45.43
2020-08-11,73,59.0,,0.59,43.07
2020-08-12,73,59.0,,0.59,43.07
2020-08-13,74,59.0,,0.59,43.66
2020-08-14,77,59.0,,0.59,45.43
2020-08-15,94,59.0,,0.59,55.459999999999994
2020-08-16,93,59.0,,0.59,54.87
2020-08-17,74,59.0,,0.59,43.66
2020-08-18,70,59.0,,0.59,41.3
2020-08-19,68,59.0,,0.59,40.12
2020-08-20,71,59.0,,0.59,41.89
2020-08-21,76,59.0,,0.59,44.839999999999996
2020-08-22,97,59.0,,0.59,57.23
2020-08-23,98,59.0,,0.59,57.82
2020-08-24,71,59.0,,0.59,41.89
2020-08-25,70,59.0,,0.59,41.3
2020-08-26,70,59.0,,0.59,41.3
2020-08-27,72,59.0,,0.59,42.48
2020-08-28,79,59.0,,0.59,46.61
2020-08-29,89,59.0,,0.59,52.51
2020-08-30,93,59.0,,0.59,54.87
2020-08-31,79,59.0,,0.59,46.61
2020-09-01,49,69.0,False,0.69,33.809999999999995
2020-09-02,47,69.0,,0.69,32.43
2020-09-03,46,69.0,,0.69,31.74
2020-09-04,52,69.0,,0.69,35.879999999999995
2020-09-05,70,69.0,,0.69,48.3
2020-09-06,78,69.0,,0.69,53.81999999999999
2020-09-07,100,69.0,,0.69,69.0
2020-09-08,53,69.0,,0.69,36.57
2020-09-09,56,69.0,,0.69,38.64
2020-09-10,50,69.0,,0.69,34.5
2020-09-11,58,69.0,,0.69,40.019999999999996
2020-09-12,73,69.0,,0.69,50.37
2020-09-13,65,69.0,,0.69,44.849999999999994
2020-09-14,45,69.0,,0.69,31.049999999999997
2020-09-15,39,69.0,,0.69,26.909999999999997
2020-09-16,42,69.0,,0.69,28.979999999999997
2020-09-17,59,69.0,,0.69,40.709999999999994
2020-09-18,59,69.0,,0.69,40.709999999999994
2020-09-19,71,69.0,,0.69,48.989999999999995
2020-09-20,74,69.0,,0.69,51.059999999999995
2020-09-21,41,69.0,,0.69,28.29
2020-09-22,35,69.0,,0.69,24.15
2020-09-23,35,69.0,,0.69,24.15
2020-09-24,35,69.0,,0.69,24.15
2020-09-25,37,69.0,,0.69,25.529999999999998
2020-09-26,46,69.0,,0.69,31.74
2020-09-27,51,69.0,,0.69,35.19
2020-09-28,43,69.0,,0.69,29.669999999999998
2020-09-29,40,69.0,,0.69,27.599999999999998
2020-09-30,40,69.0,,0.69,27.599999999999998
2020-10-01,62,54.0,False,0.54,33.480000000000004
2020-10-02,62,54.0,,0.54,33.480000000000004
2020-10-03,76,54.0,,0.54,41.040000000000006
2020-10-04,83,54.0,,0.54,44.82
2020-10-05,65,54.0,,0.54,35.1
2020-10-06,70,54.0,,0.54,37.800000000000004
2020-10-07,65,54.0,,0.54,35.1
2020-10-08,64,54.0,,0.54,34.56
2020-10-09,77,54.0,,0.54,41.580000000000005
2020-10-10,84,54.0,,0.54,45.36
2020-10-11,100,54.0,,0.54,54.0
2020-10-12,83,54.0,,0.54,44.82
2020-10-13,51,54.0,,0.54,27.540000000000003
2020-10-14,51,54.0,,0.54,27.540000000000003
2020-10-15,54,54.0,,0.54,29.160000000000004
2020-10-16,55,54.0,,0.54,29.700000000000003
2020-10-17,69,54.0,,0.54,37.260000000000005
2020-10-18,70,54.0,,0.54,37.800000000000004
2020-10-19,52,54.0,,0.54,28.080000000000002
2020-10-20,50,54.0,,0.54,27.0
2020-10-21,51,54.0,,0.54,27.540000000000003
2020-10-22,51,54.0,,0.54,27.540000000000003
2020-10-23,55,54.0,,0.54,29.700000000000003
2020-10-24,64,54.0,,0.54,34.56
2020-10-25,65,54.0,,0.54,35.1
2020-10-26,52,54.0,,0.54,28.080000000000002
2020-10-27,51,54.0,,0.54,27.540000000000003
2020-10-28,49,54.0,,0.54,26.46
2020-10-29,53,54.0,,0.54,28.62
2020-10-30,56,54.0,,0.54,30.240000000000002
2020-10-31,66,54.0,,0.54,35.64
2020-11-01,29,54.0,False,0.54,15.66
2020-11-02,27,54.0,,0.54,14.580000000000002
2020-11-03,30,54.0,,0.54,16.200000000000003
2020-11-04,12,54.0,,0.54,6.48
2020-11-05,14,54.0,,0.54,7.5600000000000005
2020-11-06,16,54.0,,0.54,8.64
2020-11-07,20,54.0,,0.54,10.8
2020-11-08,24,54.0,,0.54,12.96
2020-11-09,20,54.0,,0.54,10.8
2020-11-10,20,54.0,,0.54,10.8
2020-11-11,27,54.0,,0.54,14.580000000000002
2020-11-12,20,54.0,,0.54,10.8
2020-11-13,20,54.0,,0.54,10.8
2020-11-14,24,54.0,,0.54,12.96
2020-11-15,24,54.0,,0.54,12.96
2020-11-16,20,54.0,,0.54,10.8
2020-11-17,19,54.0,,0.54,10.260000000000002
2020-11-18,19,54.0,,0.54,10.260000000000002
2020-11-19,20,54.0,,0.54,10.8
2020-11-20,21,54.0,,0.54,11.34
2020-11-21,24,54.0,,0.54,12.96
2020-11-22,25,54.0,,0.54,13.5
2020-11-23,21,54.0,,0.54,11.34
2020-11-24,22,54.0,,0.54,11.88
2020-11-25,29,54.0,,0.54,15.66
2020-11-26,100,54.0,,0.54,54.0
2020-11-27,43,54.0,,0.54,23.220000000000002
2020-11-28,23,54.0,,0.54,12.420000000000002
2020-11-29,22,54.0,,0.54,11.88
2020-11-30,18,54.0,,0.54,9.72
2020-12-01,12,61.0,False,0.61,7.32
2020-12-02,12,61.0,,0.61,7.32
2020-12-03,12,61.0,,0.61,7.32
2020-12-04,13,61.0,,0.61,7.93
2020-12-05,15,61.0,,0.61,9.15
2020-12-06,16,61.0,,0.61,9.76
2020-12-07,13,61.0,,0.61,7.93
2020-12-08,12,61.0,,0.61,7.32
2020-12-09,12,61.0,,0.61,7.32
2020-12-10,13,61.0,,0.61,7.93
2020-12-11,14,61.0,,0.61,8.54
2020-12-12,16,61.0,,0.61,9.76
2020-12-13,16,61.0,,0.61,9.76
2020-12-14,14,61.0,,0.61,8.54
2020-12-15,12,61.0,,0.61,7.32
2020-12-16,12,61.0,,0.61,7.32
2020-12-17,13,61.0,,0.61,7.93
2020-12-18,13,61.0,,0.61,7.93
2020-12-19,16,61.0,,0.61,9.76
2020-12-20,16,61.0,,0.61,9.76
2020-12-21,13,61.0,,0.61,7.93
2020-12-22,14,61.0,,0.61,8.54
2020-12-23,18,61.0,,0.61,10.98
2020-12-24,29,61.0,,0.61,17.69
2020-12-25,100,61.0,,0.61,61.0
2020-12-26,36,61.0,,0.61,21.96
2020-12-27,17,61.0,,0.61,10.37
2020-12-28,15,61.0,,0.61,9.15
2020-12-29,14,61.0,,0.61,8.54
2020-12-30,15,61.0,,0.61,9.15
2020-12-31,22,61.0,,0.61,13.42
2021-01-01,100,52.0,False,0.52,52.0
2021-01-02,47,52.0,,0.52,24.44
2021-01-03,38,52.0,,0.52,19.76
2021-01-04,31,52.0,,0.52,16.12
2021-01-05,29,52.0,,0.52,15.08
2021-01-06,27,52.0,,0.52,14.040000000000001
2021-01-07,28,52.0,,0.52,14.56
2021-01-08,30,52.0,,0.52,15.600000000000001
2021-01-09,34,52.0,,0.52,17.68
2021-01-10,37,52.0,,0.52,19.240000000000002
2021-01-11,30,52.0,,0.52,15.600000000000001
2021-01-12,29,52.0,,0.52,15.08
2021-01-13,30,52.0,,0.52,15.600000000000001
2021-01-14,31,52.0,,0.52,16.12
2021-01-15,33,52.0,,0.52,17.16
2021-01-16,39,52.0,,0.52,20.28
2021-01-17,43,52.0,,0.52,22.36
2021-01-18,52,52.0,,0.52,27.04
2021-01-19,30,52.0,,0.52,15.600000000000001
2021-01-20,27,52.0,,0.52,14.040000000000001
2021-01-21,28,52.0,,0.52,14.56
2021-01-22,30,52.0,,0.52,15.600000000000001
2021-01-23,36,52.0,,0.52,18.72
2021-01-24,35,52.0,,0.52,18.2
2021-01-25,31,52.0,,0.52,16.12
2021-01-26,30,52.0,,0.52,15.600000000000001
2021-01-27,32,52.0,,0.52,16.64
2021-01-28,34,52.0,,0.52,17.68
2021-01-29,34,52.0,,0.52,17.68
2021-01-30,40,52.0,,0.52,20.8
2021-01-31,41,52.0,,0.52,21.32
2021-02-01,48,61.0,False,0.61,29.28
2021-02-02,41,61.0,,0.61,25.009999999999998
2021-02-03,41,61.0,,0.61,25.009999999999998
2021-02-04,42,61.0,,0.61,25.62
2021-02-05,44,61.0,,0.61,26.84
2021-02-06,53,61.0,,0.61,32.33
2021-02-07,54,61.0,,0.61,32.94
2021-02-08,49,61.0,,0.61,29.89
2021-02-09,48,61.0,,0.61,29.28
2021-02-10,51,61.0,,0.61,31.11
2021-02-11,51,61.0,,0.61,31.11
2021-02-12,60,61.0,,0.61,36.6
2021-02-13,66,61.0,,0.61,40.26
2021-02-14,82,61.0,,0.61,50.019999999999996
2021-02-15,100,61.0,,0.61,61.0
2021-02-16,78,61.0,,0.61,47.58
2021-02-17,75,61.0,,0.61,45.75
2021-02-18,73,61.0,,0.61,44.53
2021-02-19,62,61.0,,0.61,37.82
2021-02-20,67,61.0,,0.61,40.87
2021-02-21,66,61.0,,0.61,40.26
2021-02-22,43,61.0,,0.61,26.23
2021-02-23,39,61.0,,0.61,23.79
2021-02-24,41,61.0,,0.61,25.009999999999998
2021-02-25,40,61.0,,0.61,24.4
2021-02-26,42,61.0,,0.61,25.62
2021-02-27,51,61.0,,0.61,31.11
2021-02-28,53,61.0,,0.61,32.33
2021-03-01,68,51.0,False,0.51,34.68
2021-03-02,65,51.0,,0.51,33.15
2021-03-03,65,51.0,,0.51,33.15
2021-03-04,67,51.0,,0.51,34.17
2021-03-05,72,51.0,,0.51,36.72
2021-03-06,88,51.0,,0.51,44.88
2021-03-07,90,51.0,,0.51,45.9
2021-03-08,68,51.0,,0.51,34.68
2021-03-09,63,51.0,,0.51,32.13
2021-03-10,67,51.0,,0.51,34.17
2021-03-11,70,51.0,,0.51,35.7
2021-03-12,77,51.0,,0.51,39.27
2021-03-13,87,51.0,,0.51,44.37
2021-03-14,91,51.0,,0.51,46.410000000000004
2021-03-15,71,51.0,,0.51,36.21
2021-03-16,69,51.0,,0.51,35.19
2021-03-17,69,51.0,,0.51,35.19
2021-03-18,72,51.0,,0.51,36.72
2021-03-19,75,51.0,,0.51,38.25
2021-03-20,93,51.0,,0.51,47.43
2021-03-21,96,51.0,,0.51,48.96
2021-03-22,74,51.0,,0.51,37.74
2021-03-23,78,51.0,,0.51,39.78
2021-03-24,69,51.0,,0.51,35.19
2021-03-25,71,51.0,,0.51,36.21
2021-03-26,79,51.0,,0.51,40.29
2021-03-27,95,51.0,,0.51,48.45
2021-03-28,100,51.0,,0.51,51.0
2021-03-29,82,51.0,,0.51,41.82
2021-03-30,80,51.0,,0.51,40.8
2021-03-31,83,51.0,,0.51,42.33
2021-04-01,35,54.0,False,0.54,18.900000000000002
2021-04-02,47,54.0,,0.54,25.380000000000003
2021-04-03,49,54.0,,0.54,26.46
2021-04-04,100,54.0,,0.54,54.0
2021-04-05,36,54.0,,0.54,19.44
2021-04-06,27,54.0,,0.54,14.580000000000002
2021-04-07,28,54.0,,0.54,15.120000000000001
2021-04-08,28,54.0,,0.54,15.120000000000001
2021-04-09,30,54.0,,0.54,16.200000000000003
2021-04-10,34,54.0,,0.54,18.36
2021-04-11,37,54.0,,0.54,19.98
2021-04-12,28,54.0,,0.54,15.120000000000001
2021-04-13,25,54.0,,0.54,13.5
2021-04-14,26,54.0,,0.54,14.040000000000001
2021-04-15,26,54.0,,0.54,14.040000000000001
2021-04-16,27,54.0,,0.54,14.580000000000002
2021-04-17,33,54.0,,0.54,17.82
2021-04-18,35,54.0,,0.54,18.900000000000002
2021-04-19,27,54.0,,0.54,14.580000000000002
2021-04-20,25,54.0,,0.54,13.5
2021-04-21,26,54.0,,0.54,14.040000000000001
2021-04-22,26,54.0,,0.54,14.040000000000001
2021-04-23,29,54.0,,0.54,15.66
2021-04-24,35,54.0,,0.54,18.900000000000002
2021-04-25,37,54.0,,0.54,19.98
2021-04-26,27,54.0,,0.54,14.580000000000002
2021-04-27,26,54.0,,0.54,14.040000000000001
2021-04-28,25,54.0,,0.54,13.5
2021-04-29,25,54.0,,0.54,13.5
2021-04-30,27,54.0,,0.54,14.580000000000002
2021-05-01,49,53.0,False,0.53,25.970000000000002
2021-05-02,49,53.0,,0.53,25.970000000000002
2021-05-03,38,53.0,,0.53,20.14
2021-05-04,37,53.0,,0.53,19.61
