date,CIA_unscaled,CIA_monthly,isPartial,scale,CIA
2019-08-26,89,37.0,,0.37,32.93
2019-08-27,93,37.0,,0.37,34.41
2019-08-28,89,37.0,,0.37,32.93
2019-08-29,87,37.0,,0.37,32.19
2019-08-30,96,37.0,,0.37,35.519999999999996
2019-08-31,65,37.0,,0.37,24.05
2019-09-01,46,48.0,False,0.48,22.08
2019-09-02,44,48.0,,0.48,21.119999999999997
2019-09-03,48,48.0,,0.48,23.04
2019-09-04,46,48.0,,0.48,22.08
2019-09-05,51,48.0,,0.48,24.48
2019-09-06,54,48.0,,0.48,25.919999999999998
2019-09-07,38,48.0,,0.48,18.24
2019-09-08,52,48.0,,0.48,24.96
2019-09-09,64,48.0,,0.48,30.72
2019-09-10,90,48.0,,0.48,43.199999999999996
2019-09-11,76,48.0,,0.48,36.48
2019-09-12,76,48.0,,0.48,36.48
2019-09-13,55,48.0,,0.48,26.4
2019-09-14,49,48.0,,0.48,23.52
2019-09-15,53,48.0,,0.48,25.439999999999998
2019-09-16,62,48.0,,0.48,29.759999999999998
2019-09-17,67,48.0,,0.48,32.16
2019-09-18,65,48.0,,0.48,31.2
2019-09-19,64,48.0,,0.48,30.72
2019-09-20,54,48.0,,0.48,25.919999999999998
2019-09-21,46,48.0,,0.48,22.08
2019-09-22,43,48.0,,0.48,20.64
2019-09-23,64,48.0,,0.48,30.72
2019-09-24,59,48.0,,0.48,28.32
2019-09-25,64,48.0,,0.48,30.72
2019-09-26,100,48.0,,0.48,48.0
2019-09-27,81,48.0,,0.48,38.879999999999995
2019-09-28,64,48.0,,0.48,30.72
2019-09-29,55,48.0,,0.48,26.4
2019-09-30,67,48.0,,0.48,32.16
2019-10-01,100,45.0,False,0.45,45.0
2019-10-02,97,45.0,,0.45,43.65
2019-10-03,89,45.0,,0.45,40.050000000000004
2019-10-04,88,45.0,,0.45,39.6
2019-10-05,78,45.0,,0.45,35.1
2019-10-06,78,45.0,,0.45,35.1
2019-10-07,95,45.0,,0.45,42.75
2019-10-08,88,45.0,,0.45,39.6
2019-10-09,85,45.0,,0.45,38.25
2019-10-10,83,45.0,,0.45,37.35
2019-10-11,79,45.0,,0.45,35.550000000000004
2019-10-12,59,45.0,,0.45,26.55
2019-10-13,68,45.0,,0.45,30.6
2019-10-14,82,45.0,,0.45,36.9
2019-10-15,82,45.0,,0.45,36.9
2019-10-16,95,45.0,,0.45,42.75
2019-10-17,76,45.0,,0.45,34.2
2019-10-18,76,45.0,,0.45,34.2
2019-10-19,70,45.0,,0.45,31.5
2019-10-20,68,45.0,,0.45,30.6
2019-10-21,86,45.0,,0.45,38.7
2019-10-22,98,45.0,,0.45,44.1
2019-10-23,84,45.0,,0.45,37.800000000000004
2019-10-24,96,45.0,,0.45,43.2
2019-10-25,80,45.0,,0.45,36.0
2019-10-26,74,45.0,,0.45,33.300000000000004
2019-10-27,70,45.0,,0.45,31.5
2019-10-28,98,45.0,,0.45,44.1
2019-10-29,89,45.0,,0.45,40.050000000000004
2019-10-30,89,45.0,,0.45,40.050000000000004
2019-10-31,88,45.0,,0.45,39.6
2019-11-01,86,45.0,False,0.45,38.7
2019-11-02,78,45.0,,0.45,35.1
2019-11-03,70,45.0,,0.45,31.5
2019-11-04,86,45.0,,0.45,38.7
2019-11-05,85,45.0,,0.45,38.25
2019-11-06,99,45.0,,0.45,44.550000000000004
2019-11-07,100,45.0,,0.45,45.0
2019-11-08,93,45.0,,0.45,41.85
2019-11-09,83,45.0,,0.45,37.35
2019-11-10,81,45.0,,0.45,36.45
2019-11-11,96,45.0,,0.45,43.2
2019-11-12,93,45.0,,0.45,41.85
2019-11-13,91,45.0,,0.45,40.95
2019-11-14,89,45.0,,0.45,40.050000000000004
2019-11-15,84,45.0,,0.45,37.800000000000004
2019-11-16,66,45.0,,0.45,29.7
2019-11-17,75,45.0,,0.45,33.75
2019-11-18,88,45.0,,0.45,39.6
2019-11-19,87,45.0,,0.45,39.15
2019-11-20,99,45.0,,0.45,44.550000000000004
2019-11-21,95,45.0,,0.45,42.75
2019-11-22,89,45.0,,0.45,40.050000000000004
2019-11-23,67,45.0,,0.45,30.150000000000002
2019-11-24,77,45.0,,0.45,34.65
2019-11-25,69,45.0,,0.45,31.05
2019-11-26,64,45.0,,0.45,28.8
2019-11-27,55,45.0,,0.45,24.75
2019-11-28,68,45.0,,0.45,30.6
2019-11-29,78,45.0,,0.45,35.1
2019-11-30,94,45.0,,0.45,42.300000000000004
2019-12-01,96,44.0,False,0.44,42.24
2019-12-02,89,44.0,,0.44,39.160000000000004
2019-12-03,95,44.0,,0.44,41.8
2019-12-04,100,44.0,,0.44,44.0
2019-12-05,95,44.0,,0.44,41.8
2019-12-06,84,44.0,,0.44,36.96
2019-12-07,83,44.0,,0.44,36.52
2019-12-08,82,44.0,,0.44,36.08
2019-12-09,92,44.0,,0.44,40.48
2019-12-10,89,44.0,,0.44,39.160000000000004
2019-12-11,92,44.0,,0.44,40.48
2019-12-12,78,44.0,,0.44,34.32
2019-12-13,78,44.0,,0.44,34.32
2019-12-14,79,44.0,,0.44,34.76
2019-12-15,80,44.0,,0.44,35.2
2019-12-16,89,44.0,,0.44,39.160000000000004
2019-12-17,83,44.0,,0.44,36.52
2019-12-18,86,44.0,,0.44,37.84
2019-12-19,90,44.0,,0.44,39.6
2019-12-20,70,44.0,,0.44,30.8
2019-12-21,62,44.0,,0.44,27.28
2019-12-22,63,44.0,,0.44,27.72
2019-12-23,52,44.0,,0.44,22.88
2019-12-24,60,44.0,,0.44,26.4
2019-12-25,63,44.0,,0.44,27.72
2019-12-26,69,44.0,,0.44,30.36
2019-12-27,68,44.0,,0.44,29.92
2019-12-28,82,44.0,,0.44,36.08
2019-12-29,84,44.0,,0.44,36.96
2019-12-30,84,44.0,,0.44,36.96
2019-12-31,82,44.0,,0.44,36.08
2020-01-01,64,47.0,False,0.47,30.08
2020-01-02,75,47.0,,0.47,35.25
2020-01-03,99,47.0,,0.47,46.529999999999994
2020-01-04,98,47.0,,0.47,46.059999999999995
2020-01-05,93,47.0,,0.47,43.71
2020-01-06,89,47.0,,0.47,41.83
2020-01-07,90,47.0,,0.47,42.3
2020-01-08,100,47.0,,0.47,47.0
2020-01-09,91,47.0,,0.47,42.769999999999996
2020-01-10,77,47.0,,0.47,36.19
2020-01-11,72,47.0,,0.47,33.839999999999996
2020-01-12,67,47.0,,0.47,31.49
2020-01-13,85,47.0,,0.47,39.949999999999996
2020-01-14,73,47.0,,0.47,34.309999999999995
2020-01-15,81,47.0,,0.47,38.07
2020-01-16,76,47.0,,0.47,35.72
2020-01-17,68,47.0,,0.47,31.959999999999997
2020-01-18,68,47.0,,0.47,31.959999999999997
2020-01-19,67,47.0,,0.47,31.49
2020-01-20,78,47.0,,0.47,36.66
2020-01-21,75,47.0,,0.47,35.25
2020-01-22,78,47.0,,0.47,36.66
2020-01-23,77,47.0,,0.47,36.19
2020-01-24,67,47.0,,0.47,31.49
2020-01-25,65,47.0,,0.47,30.549999999999997
2020-01-26,58,47.0,,0.47,27.259999999999998
2020-01-27,73,47.0,,0.47,34.309999999999995
2020-01-28,83,47.0,,0.47,39.01
2020-01-29,82,47.0,,0.47,38.54
2020-01-30,81,47.0,,0.47,38.07
2020-01-31,87,47.0,,0.47,40.89
2020-02-01,67,48.0,False,0.48,32.16
2020-02-02,58,48.0,,0.48,27.84
2020-02-03,67,48.0,,0.48,32.16
2020-02-04,83,48.0,,0.48,39.839999999999996
2020-02-05,87,48.0,,0.48,41.76
2020-02-06,72,48.0,,0.48,34.56
2020-02-07,82,48.0,,0.48,39.36
2020-02-08,57,48.0,,0.48,27.36
2020-02-09,72,48.0,,0.48,34.56
2020-02-10,80,48.0,,0.48,38.4
2020-02-11,89,48.0,,0.48,42.72
2020-02-12,92,48.0,,0.48,44.16
2020-02-13,84,48.0,,0.48,40.32
2020-02-14,77,48.0,,0.48,36.96
2020-02-15,66,48.0,,0.48,31.68
2020-02-16,78,48.0,,0.48,37.44
2020-02-17,100,48.0,,0.48,48.0
2020-02-18,80,48.0,,0.48,38.4
2020-02-19,84,48.0,,0.48,40.32
2020-02-20,80,48.0,,0.48,38.4
2020-02-21,85,48.0,,0.48,40.8
2020-02-22,62,48.0,,0.48,29.759999999999998
2020-02-23,73,48.0,,0.48,35.04
2020-02-24,87,48.0,,0.48,41.76
2020-02-25,84,48.0,,0.48,40.32
2020-02-26,85,48.0,,0.48,40.8
2020-02-27,74,48.0,,0.48,35.519999999999996
2020-02-28,77,48.0,,0.48,36.96
2020-02-29,64,48.0,,0.48,30.72
2020-03-01,83,39.0,False,0.39,32.370000000000005
2020-03-02,100,39.0,,0.39,39.0
2020-03-03,95,39.0,,0.39,37.050000000000004
2020-03-04,82,39.0,,0.39,31.98
2020-03-05,93,39.0,,0.39,36.27
2020-03-06,97,39.0,,0.39,37.83
2020-03-07,69,39.0,,0.39,26.91
2020-03-08,84,39.0,,0.39,32.76
2020-03-09,87,39.0,,0.39,33.93
2020-03-10,88,39.0,,0.39,34.32
2020-03-11,83,39.0,,0.39,32.370000000000005
2020-03-12,78,39.0,,0.39,30.42
2020-03-13,80,39.0,,0.39,31.200000000000003
2020-03-14,60,39.0,,0.39,23.400000000000002
2020-03-15,75,39.0,,0.39,29.25
2020-03-16,73,39.0,,0.39,28.470000000000002
2020-03-17,66,39.0,,0.39,25.740000000000002
2020-03-18,70,39.0,,0.39,27.3
2020-03-19,61,39.0,,0.39,23.79
2020-03-20,64,39.0,,0.39,24.96
2020-03-21,74,39.0,,0.39,28.86
2020-03-22,82,39.0,,0.39,31.98
2020-03-23,80,39.0,,0.39,31.200000000000003
2020-03-24,78,39.0,,0.39,30.42
2020-03-25,85,39.0,,0.39,33.15
2020-03-26,88,39.0,,0.39,34.32
2020-03-27,90,39.0,,0.39,35.1
2020-03-28,81,39.0,,0.39,31.59
2020-03-29,82,39.0,,0.39,31.98
2020-03-30,80,39.0,,0.39,31.200000000000003
2020-03-31,73,39.0,,0.39,28.470000000000002
2020-04-01,79,46.0,False,0.46,36.34
2020-04-02,76,46.0,,0.46,34.96
2020-04-03,69,46.0,,0.46,31.740000000000002
2020-04-04,82,46.0,,0.46,37.72
2020-04-05,87,46.0,,0.46,40.02
2020-04-06,59,46.0,,0.46,27.14
2020-04-07,85,46.0,,0.46,39.1
2020-04-08,73,46.0,,0.46,33.58
2020-04-09,75,46.0,,0.46,34.5
2020-04-10,68,46.0,,0.46,31.28
2020-04-11,75,46.0,,0.46,34.5
2020-04-12,90,46.0,,0.46,41.4
2020-04-13,78,46.0,,0.46,35.88
2020-04-14,96,46.0,,0.46,44.160000000000004
2020-04-15,87,46.0,,0.46,40.02
2020-04-16,81,46.0,,0.46,37.260000000000005
2020-04-17,84,46.0,,0.46,38.64
2020-04-18,87,46.0,,0.46,40.02
2020-04-19,87,46.0,,0.46,40.02
2020-04-20,91,46.0,,0.46,41.86
2020-04-21,81,46.0,,0.46,37.260000000000005
2020-04-22,73,46.0,,0.46,33.58
2020-04-23,81,46.0,,0.46,37.260000000000005
2020-04-24,75,46.0,,0.46,34.5
2020-04-25,83,46.0,,0.46,38.18
2020-04-26,83,46.0,,0.46,38.18
2020-04-27,81,46.0,,0.46,37.260000000000005
2020-04-28,100,46.0,,0.46,46.0
2020-04-29,94,46.0,,0.46,43.24
2020-04-30,88,46.0,,0.46,40.480000000000004
2020-05-01,74,46.0,False,0.46,34.04
2020-05-02,81,46.0,,0.46,37.260000000000005
2020-05-03,84,46.0,,0.46,38.64
2020-05-04,76,46.0,,0.46,34.96
2020-05-05,80,46.0,,0.46,36.800000000000004
2020-05-06,87,46.0,,0.46,40.02
2020-05-07,81,46.0,,0.46,37.260000000000005
2020-05-08,69,46.0,,0.46,31.740000000000002
2020-05-09,83,46.0,,0.46,38.18
2020-05-10,88,46.0,,0.46,40.480000000000004
2020-05-11,80,46.0,,0.46,36.800000000000004
2020-05-12,78,46.0,,0.46,35.88
2020-05-13,70,46.0,,0.46,32.2
2020-05-14,75,46.0,,0.46,34.5
2020-05-15,69,46.0,,0.46,31.740000000000002
2020-05-16,83,46.0,,0.46,38.18
2020-05-17,73,46.0,,0.46,33.58
2020-05-18,64,46.0,,0.46,29.44
2020-05-19,77,46.0,,0.46,35.42
2020-05-20,78,46.0,,0.46,35.88
2020-05-21,82,46.0,,0.46,37.72
2020-05-22,83,46.0,,0.46,38.18
2020-05-23,100,46.0,,0.46,46.0
2020-05-24,80,46.0,,0.46,36.800000000000004
2020-05-25,82,46.0,,0.46,37.72
2020-05-26,76,46.0,,0.46,34.96
2020-05-27,72,46.0,,0.46,33.120000000000005
2020-05-28,69,46.0,,0.46,31.740000000000002
2020-05-29,78,46.0,,0.46,35.88
2020-05-30,72,46.0,,0.46,33.120000000000005
2020-05-31,80,46.0,,0.46,36.800000000000004
2020-06-01,52,45.0,False,0.45,23.400000000000002
2020-06-02,52,45.0,,0.45,23.400000000000002
2020-06-03,66,45.0,,0.45,29.7
2020-06-04,58,45.0,,0.45,26.1
2020-06-05,56,45.0,,0.45,25.2
2020-06-06,54,45.0,,0.45,24.3
2020-06-07,65,45.0,,0.45,29.25
2020-06-08,52,45.0,,0.45,23.400000000000002
2020-06-09,55,45.0,,0.45,24.75
2020-06-10,60,45.0,,0.45,27.0
2020-06-11,58,45.0,,0.45,26.1
2020-06-12,49,45.0,,0.45,22.05
2020-06-13,58,45.0,,0.45,26.1
2020-06-14,56,45.0,,0.45,25.2
2020-06-15,43,45.0,,0.45,19.35
2020-06-16,53,45.0,,0.45,23.85
2020-06-17,53,45.0,,0.45,23.85
2020-06-18,52,45.0,,0.45,23.400000000000002
2020-06-19,43,45.0,,0.45,19.35
2020-06-20,52,45.0,,0.45,23.400000000000002
2020-06-21,55,45.0,,0.45,24.75
2020-06-22,51,45.0,,0.45,22.95
2020-06-23,51,45.0,,0.45,22.95
2020-06-24,60,45.0,,0.45,27.0
2020-06-25,57,45.0,,0.45,25.650000000000002
2020-06-26,53,45.0,,0.45,23.85
2020-06-27,52,45.0,,0.45,23.400000000000002
2020-06-28,66,45.0,,0.45,29.7
2020-06-29,94,45.0,,0.45,42.300000000000004
2020-06-30,100,45.0,,0.45,45.0
2020-07-01,89,57.0,False,0.57,50.73
2020-07-02,87,57.0,,0.57,49.589999999999996
2020-07-03,100,57.0,,0.57,56.99999999999999
2020-07-04,88,57.0,,0.57,50.16
2020-07-05,87,57.0,,0.57,49.589999999999996
2020-07-06,68,57.0,,0.57,38.76
2020-07-07,89,57.0,,0.57,50.73
2020-07-08,100,57.0,,0.57,56.99999999999999
2020-07-09,92,57.0,,0.57,52.44
2020-07-10,81,57.0,,0.57,46.169999999999995
2020-07-11,76,57.0,,0.57,43.31999999999999
2020-07-12,79,57.0,,0.57,45.029999999999994
2020-07-13,64,57.0,,0.57,36.48
2020-07-14,65,57.0,,0.57,37.05
2020-07-15,68,57.0,,0.57,38.76
2020-07-16,63,57.0,,0.57,35.91
2020-07-17,66,57.0,,0.57,37.62
2020-07-18,95,57.0,,0.57,54.15
2020-07-19,87,57.0,,0.57,49.589999999999996
2020-07-20,78,57.0,,0.57,44.459999999999994
2020-07-21,76,57.0,,0.57,43.31999999999999
2020-07-22,70,57.0,,0.57,39.9
2020-07-23,64,57.0,,0.57,36.48
2020-07-24,60,57.0,,0.57,34.199999999999996
2020-07-25,70,57.0,,0.57,39.9
2020-07-26,78,57.0,,0.57,44.459999999999994
2020-07-27,68,57.0,,0.57,38.76
2020-07-28,67,57.0,,0.57,38.19
2020-07-29,70,57.0,,0.57,39.9
2020-07-30,68,57.0,,0.57,38.76
2020-07-31,62,57.0,,0.57,35.339999999999996
2020-08-01,100,43.0,False,0.43,43.0
2020-08-02,94,43.0,,0.43,40.42
2020-08-03,84,43.0,,0.43,36.12
2020-08-04,71,43.0,,0.43,30.53
2020-08-05,87,43.0,,0.43,37.41
2020-08-06,89,43.0,,0.43,38.269999999999996
2020-08-07,88,43.0,,0.43,37.839999999999996
2020-08-08,92,43.0,,0.43,39.56
2020-08-09,99,43.0,,0.43,42.57
2020-08-10,87,43.0,,0.43,37.41
2020-08-11,90,43.0,,0.43,38.7
2020-08-12,80,43.0,,0.43,34.4
2020-08-13,87,43.0,,0.43,37.41
2020-08-14,80,43.0,,0.43,34.4
2020-08-15,80,43.0,,0.43,34.4
2020-08-16,88,43.0,,0.43,37.839999999999996
2020-08-17,80,43.0,,0.43,34.4
2020-08-18,89,43.0,,0.43,38.269999999999996
2020-08-19,77,43.0,,0.43,33.11
2020-08-20,67,43.0,,0.43,28.81
2020-08-21,71,43.0,,0.43,30.53
2020-08-22,82,43.0,,0.43,35.26
2020-08-23,81,43.0,,0.43,34.83
2020-08-24,72,43.0,,0.43,30.96
2020-08-25,72,43.0,,0.43,30.96
2020-08-26,70,43.0,,0.43,30.099999999999998
2020-08-27,77,43.0,,0.43,33.11
2020-08-28,74,43.0,,0.43,31.82
2020-08-29,68,43.0,,0.43,29.24
2020-08-30,71,43.0,,0.43,30.53
2020-08-31,67,43.0,,0.43,28.81
2020-09-01,67,40.0,False,0.4,26.8
2020-09-02,90,40.0,,0.4,36.0
2020-09-03,73,40.0,,0.4,29.200000000000003
2020-09-04,89,40.0,,0.4,35.6
2020-09-05,76,40.0,,0.4,30.400000000000002
2020-09-06,90,40.0,,0.4,36.0
2020-09-07,96,40.0,,0.4,38.400000000000006
2020-09-08,95,40.0,,0.4,38.0
2020-09-09,71,40.0,,0.4,28.400000000000002
2020-09-10,86,40.0,,0.4,34.4
2020-09-11,93,40.0,,0.4,37.2
2020-09-12,100,40.0,,0.4,40.0
2020-09-13,82,40.0,,0.4,32.800000000000004
2020-09-14,82,40.0,,0.4,32.800000000000004
2020-09-15,94,40.0,,0.4,37.6
2020-09-16,85,40.0,,0.4,34.0
2020-09-17,87,40.0,,0.4,34.800000000000004
2020-09-18,83,40.0,,0.4,33.2
2020-09-19,80,40.0,,0.4,32.0
2020-09-20,75,40.0,,0.4,30.0
2020-09-21,98,40.0,,0.4,39.2
2020-09-22,87,40.0,,0.4,34.800000000000004
2020-09-23,91,40.0,,0.4,36.4
2020-09-24,86,40.0,,0.4,34.4
2020-09-25,89,40.0,,0.4,35.6
2020-09-26,85,40.0,,0.4,34.0
2020-09-27,92,40.0,,0.4,36.800000000000004
2020-09-28,70,40.0,,0.4,28.0
2020-09-29,85,40.0,,0.4,34.0
2020-09-30,85,40.0,,0.4,34.0
2020-10-01,63,43.0,False,0.43,27.09
2020-10-02,59,43.0,,0.43,25.37
2020-10-03,48,43.0,,0.43,20.64
2020-10-04,64,43.0,,0.43,27.52
2020-10-05,58,43.0,,0.43,24.94
2020-10-06,74,43.0,,0.43,31.82
2020-10-07,91,43.0,,0.43,39.13
2020-10-08,66,43.0,,0.43,28.38
2020-10-09,57,43.0,,0.43,24.509999999999998
2020-10-10,61,43.0,,0.43,26.23
2020-10-11,69,43.0,,0.43,29.669999999999998
2020-10-12,60,43.0,,0.43,25.8
2020-10-13,84,43.0,,0.43,36.12
2020-10-14,100,43.0,,0.43,43.0
2020-10-15,94,43.0,,0.43,40.42
2020-10-16,61,43.0,,0.43,26.23
2020-10-17,52,43.0,,0.43,22.36
2020-10-18,64,43.0,,0.43,27.52
2020-10-19,66,43.0,,0.43,28.38
2020-10-20,61,43.0,,0.43,26.23
2020-10-21,66,43.0,,0.43,28.38
2020-10-22,74,43.0,,0.43,31.82
2020-10-23,62,43.0,,0.43,26.66
2020-10-24,53,43.0,,0.43,22.79
2020-10-25,52,43.0,,0.43,22.36
2020-10-26,50,43.0,,0.43,21.5
2020-10-27,55,43.0,,0.43,23.65
2020-10-28,57,43.0,,0.43,24.509999999999998
2020-10-29,52,43.0,,0.43,22.36
2020-10-30,63,43.0,,0.43,27.09
2020-10-31,56,43.0,,0.43,24.08
2020-11-01,46,52.0,False,0.52,23.92
2020-11-02,48,52.0,,0.52,24.96
2020-11-03,47,52.0,,0.52,24.44
2020-11-04,32,52.0,,0.52,16.64
2020-11-05,39,52.0,,0.52,20.28
2020-11-06,79,52.0,,0.52,41.08
2020-11-07,66,52.0,,0.52,34.32
2020-11-08,66,52.0,,0.52,34.32
2020-11-09,74,52.0,,0.52,38.480000000000004
2020-11-10,72,52.0,,0.52,37.44
2020-11-11,64,52.0,,0.52,33.28
2020-11-12,68,52.0,,0.52,35.36
2020-11-13,70,52.0,,0.52,36.4
2020-11-14,78,52.0,,0.52,40.56
2020-11-15,69,52.0,,0.52,35.88
2020-11-16,68,52.0,,0.52,35.36
2020-11-17,62,52.0,,0.52,32.24
2020-11-18,64,52.0,,0.52,33.28
2020-11-19,67,52.0,,0.52,34.84
2020-11-20,61,52.0,,0.52,31.720000000000002
2020-11-21,62,52.0,,0.52,32.24
2020-11-22,70,52.0,,0.52,36.4
2020-11-23,65,52.0,,0.52,33.800000000000004
2020-11-24,55,52.0,,0.52,28.6
2020-11-25,64,52.0,,0.52,33.28
2020-11-26,64,52.0,,0.52,33.28
2020-11-27,60,52.0,,0.52,31.200000000000003
2020-11-28,57,52.0,,0.52,29.64
2020-11-29,84,52.0,,0.52,43.68
2020-11-30,100,52.0,,0.52,52.0
2020-12-01,100,49.0,False,0.49,49.0
2020-12-02,69,49.0,,0.49,33.81
2020-12-03,70,49.0,,0.49,34.3
2020-12-04,86,49.0,,0.49,42.14
2020-12-05,55,49.0,,0.49,26.95
2020-12-06,56,49.0,,0.49,27.439999999999998
2020-12-07,59,49.0,,0.49,28.91
2020-12-08,43,49.0,,0.49,21.07
2020-12-09,40,49.0,,0.49,19.6
2020-12-10,49,49.0,,0.49,24.009999999999998
2020-12-11,43,49.0,,0.49,21.07
2020-12-12,43,49.0,,0.49,21.07
2020-12-13,51,49.0,,0.49,24.99
2020-12-14,46,49.0,,0.49,22.54
2020-12-15,44,49.0,,0.49,21.56
2020-12-16,45,49.0,,0.49,22.05
2020-12-17,47,49.0,,0.49,23.03
2020-12-18,54,49.0,,0.49,26.46
2020-12-19,50,49.0,,0.49,24.5
2020-12-20,37,49.0,,0.49,18.13
2020-12-21,38,49.0,,0.49,18.62
2020-12-22,39,49.0,,0.49,19.11
2020-12-23,46,49.0,,0.49,22.54
2020-12-24,37,49.0,,0.49,18.13
2020-12-25,35,49.0,,0.49,17.15
2020-12-26,45,49.0,,0.49,22.05
2020-12-27,49,49.0,,0.49,24.009999999999998
2020-12-28,40,49.0,,0.49,19.6
2020-12-29,47,49.0,,0.49,23.03
2020-12-30,40,49.0,,0.49,19.6
2020-12-31,46,49.0,,0.49,22.54
2021-01-01,35,60.0,False,0.6,21.0
2021-01-02,37,60.0,,0.6,22.2
2021-01-03,40,60.0,,0.6,24.0
2021-01-04,41,60.0,,0.6,24.599999999999998
2021-01-05,55,60.0,,0.6,33.0
2021-01-06,54,60.0,,0.6,32.4
2021-01-07,49,60.0,,0.6,29.4
2021-01-08,49,60.0,,0.6,29.4
2021-01-09,48,60.0,,0.6,28.799999999999997
2021-01-10,48,60.0,,0.6,28.799999999999997
2021-01-11,57,60.0,,0.6,34.199999999999996
2021-01-12,81,60.0,,0.6,48.6
2021-01-13,100,60.0,,0.6,60.0
2021-01-14,67,60.0,,0.6,40.199999999999996
2021-01-15,70,60.0,,0.6,42.0
2021-01-16,59,60.0,,0.6,35.4
2021-01-17,56,60.0,,0.6,33.6
2021-01-18,57,60.0,,0.6,34.199999999999996
2021-01-19,68,60.0,,0.6,40.8
2021-01-20,54,60.0,,0.6,32.4
2021-01-21,47,60.0,,0.6,28.2
2021-01-22,45,60.0,,0.6,27.0
2021-01-23,39,60.0,,0.6,23.4
2021-01-24,38,60.0,,0.6,22.8
2021-01-25,48,60.0,,0.6,28.799999999999997
2021-01-26,46,60.0,,0.6,27.599999999999998
2021-01-27,37,60.0,,0.6,22.2
2021-01-28,39,60.0,,0.6,23.4
2021-01-29,34,60.0,,0.6,20.4
2021-01-30,35,60.0,,0.6,21.0
2021-01-31,44,60.0,,0.6,26.4
2021-02-01,93,39.0,False,0.39,36.27
2021-02-02,85,39.0,,0.39,33.15
2021-02-03,93,39.0,,0.39,36.27
2021-02-04,91,39.0,,0.39,35.49
2021-02-05,89,39.0,,0.39,34.71
2021-02-06,89,39.0,,0.39,34.71
2021-02-07,85,39.0,,0.39,33.15
2021-02-08,83,39.0,,0.39,32.370000000000005
2021-02-09,76,39.0,,0.39,29.64
2021-02-10,80,39.0,,0.39,31.200000000000003
2021-02-11,78,39.0,,0.39,30.42
2021-02-12,86,39.0,,0.39,33.54
2021-02-13,74,39.0,,0.39,28.86
2021-02-14,74,39.0,,0.39,28.86
2021-02-15,85,39.0,,0.39,33.15
2021-02-16,79,39.0,,0.39,30.810000000000002
2021-02-17,79,39.0,,0.39,30.810000000000002
2021-02-18,90,39.0,,0.39,35.1
2021-02-19,100,39.0,,0.39,39.0
2021-02-20,98,39.0,,0.39,38.22
2021-02-21,99,39.0,,0.39,38.61
2021-02-22,81,39.0,,0.39,31.59
2021-02-23,86,39.0,,0.39,33.54
2021-02-24,77,39.0,,0.39,30.03
2021-02-25,97,39.0,,0.39,37.83
2021-02-26,74,39.0,,0.39,28.86
2021-02-27,89,39.0,,0.39,34.71
2021-02-28,86,39.0,,0.39,33.54
2021-03-01,96,39.0,False,0.39,37.44
2021-03-02,86,39.0,,0.39,33.54
2021-03-03,99,39.0,,0.39,38.61
2021-03-04,97,39.0,,0.39,37.83
2021-03-05,85,39.0,,0.39,33.15
2021-03-06,82,39.0,,0.39,31.98
2021-03-07,100,39.0,,0.39,39.0
2021-03-08,84,39.0,,0.39,32.76
2021-03-09,73,39.0,,0.39,28.470000000000002
2021-03-10,71,39.0,,0.39,27.69
2021-03-11,82,39.0,,0.39,31.98
2021-03-12,92,39.0,,0.39,35.88
2021-03-13,79,39.0,,0.39,30.810000000000002
2021-03-14,89,39.0,,0.39,34.71
2021-03-15,91,39.0,,0.39,35.49
2021-03-16,85,39.0,,0.39,33.15
2021-03-17,71,39.0,,0.39,27.69
2021-03-18,81,39.0,,0.39,31.59
2021-03-19,79,39.0,,0.39,30.810000000000002
2021-03-20,83,39.0,,0.39,32.370000000000005
2021-03-21,74,39.0,,0.39,28.86
2021-03-22,77,39.0,,0.39,30.03
2021-03-23,90,39.0,,0.39,35.1
2021-03-24,90,39.0,,0.39,35.1
2021-03-25,99,39.0,,0.39,38.61
2021-03-26,82,39.0,,0.39,31.98
2021-03-27,77,39.0,,0.39,30.03
2021-03-28,87,39.0,,0.39,33.93
2021-03-29,87,39.0,,0.39,33.93
2021-03-30,78,39.0,,0.39,30.42
2021-03-31,78,39.0,,0.39,30.42
2021-04-01,95,37.0,False,0.37,35.15
2021-04-02,80,37.0,,0.37,29.6
2021-04-03,75,37.0,,0.37,27.75
2021-04-04,83,37.0,,0.37,30.71
2021-04-05,84,37.0,,0.37,31.08
2021-04-06,78,37.0,,0.37,28.86
2021-04-07,80,37.0,,0.37,29.6
2021-04-08,86,37.0,,0.37,31.82
2021-04-09,100,37.0,,0.37,37.0
2021-04-10,82,37.0,,0.37,30.34
2021-04-11,90,37.0,,0.37,33.3
2021-04-12,79,37.0,,0.37,29.23
2021-04-13,82,37.0,,0.37,30.34
2021-04-14,88,37.0,,0.37,32.56
2021-04-15,100,37.0,,0.37,37.0
2021-04-16,91,37.0,,0.37,33.67
2021-04-17,88,37.0,,0.37,32.56
2021-04-18,97,37.0,,0.37,35.89
2021-04-19,98,37.0,,0.37,36.26
2021-04-20,79,37.0,,0.37,29.23
2021-04-21,88,37.0,,0.37,32.56
2021-04-22,93,37.0,,0.37,34.41
2021-04-23,86,37.0,,0.37,31.82
2021-04-24,80,37.0,,0.37,29.6
2021-04-25,89,37.0,,0.37,32.93
2021-04-26,94,37.0,,0.37,34.78
