date,YOU_unscaled,YOU_monthly,isPartial,scale,YOU
2019-08-11,96,69.0,,0.69,66.24
2019-08-12,93,69.0,,0.69,64.17
2019-08-13,97,69.0,,0.69,66.92999999999999
2019-08-14,94,69.0,,0.69,64.86
2019-08-15,91,69.0,,0.69,62.78999999999999
2019-08-16,92,69.0,,0.69,63.48
2019-08-17,99,69.0,,0.69,68.30999999999999
2019-08-18,100,69.0,,0.69,69.0
2019-08-19,93,69.0,,0.69,64.17
2019-08-20,95,69.0,,0.69,65.55
2019-08-21,95,69.0,,0.69,65.55
2019-08-22,94,69.0,,0.69,64.86
2019-08-23,92,69.0,,0.69,63.48
2019-08-24,95,69.0,,0.69,65.55
2019-08-25,96,69.0,,0.69,66.24
2019-08-26,91,69.0,,0.69,62.78999999999999
2019-08-27,93,69.0,,0.69,64.17
2019-08-28,96,69.0,,0.69,66.24
2019-08-29,92,69.0,,0.69,63.48
2019-08-30,88,69.0,,0.69,60.72
2019-08-31,91,69.0,,0.69,62.78999999999999
2019-09-01,94,67.0,False,0.67,62.980000000000004
2019-09-02,97,67.0,,0.67,64.99000000000001
2019-09-03,90,67.0,,0.67,60.300000000000004
2019-09-04,91,67.0,,0.67,60.970000000000006
2019-09-05,92,67.0,,0.67,61.64
2019-09-06,90,67.0,,0.67,60.300000000000004
2019-09-07,96,67.0,,0.67,64.32000000000001
2019-09-08,98,67.0,,0.67,65.66000000000001
2019-09-09,93,67.0,,0.67,62.31
2019-09-10,96,67.0,,0.67,64.32000000000001
2019-09-11,99,67.0,,0.67,66.33
2019-09-12,98,67.0,,0.67,65.66000000000001
2019-09-13,96,67.0,,0.67,64.32000000000001
2019-09-14,97,67.0,,0.67,64.99000000000001
2019-09-15,99,67.0,,0.67,66.33
2019-09-16,96,67.0,,0.67,64.32000000000001
2019-09-17,98,67.0,,0.67,65.66000000000001
2019-09-18,97,67.0,,0.67,64.99000000000001
2019-09-19,93,67.0,,0.67,62.31
2019-09-20,93,67.0,,0.67,62.31
2019-09-21,95,67.0,,0.67,63.650000000000006
2019-09-22,99,67.0,,0.67,66.33
2019-09-23,94,67.0,,0.67,62.980000000000004
2019-09-24,96,67.0,,0.67,64.32000000000001
2019-09-25,99,67.0,,0.67,66.33
2019-09-26,99,67.0,,0.67,66.33
2019-09-27,94,67.0,,0.67,62.980000000000004
2019-09-28,100,67.0,,0.67,67.0
2019-09-29,99,67.0,,0.67,66.33
2019-09-30,99,67.0,,0.67,66.33
2019-10-01,93,68.0,False,0.68,63.24
2019-10-02,95,68.0,,0.68,64.60000000000001
2019-10-03,97,68.0,,0.68,65.96000000000001
2019-10-04,89,68.0,,0.68,60.52
2019-10-05,90,68.0,,0.68,61.2
2019-10-06,91,68.0,,0.68,61.88
2019-10-07,91,68.0,,0.68,61.88
2019-10-08,94,68.0,,0.68,63.92
2019-10-09,95,68.0,,0.68,64.60000000000001
2019-10-10,97,68.0,,0.68,65.96000000000001
2019-10-11,93,68.0,,0.68,63.24
2019-10-12,94,68.0,,0.68,63.92
2019-10-13,92,68.0,,0.68,62.56
2019-10-14,92,68.0,,0.68,62.56
2019-10-15,95,68.0,,0.68,64.60000000000001
2019-10-16,98,68.0,,0.68,66.64
2019-10-17,94,68.0,,0.68,63.92
2019-10-18,91,68.0,,0.68,61.88
2019-10-19,92,68.0,,0.68,62.56
2019-10-20,94,68.0,,0.68,63.92
2019-10-21,95,68.0,,0.68,64.60000000000001
2019-10-22,95,68.0,,0.68,64.60000000000001
2019-10-23,100,68.0,,0.68,68.0
2019-10-24,96,68.0,,0.68,65.28
2019-10-25,95,68.0,,0.68,64.60000000000001
2019-10-26,93,68.0,,0.68,63.24
2019-10-27,92,68.0,,0.68,62.56
2019-10-28,94,68.0,,0.68,63.92
2019-10-29,95,68.0,,0.68,64.60000000000001
2019-10-30,95,68.0,,0.68,64.60000000000001
2019-10-31,90,68.0,,0.68,61.2
2019-11-01,85,69.0,False,0.69,58.65
2019-11-02,91,69.0,,0.69,62.78999999999999
2019-11-03,91,69.0,,0.69,62.78999999999999
2019-11-04,91,69.0,,0.69,62.78999999999999
2019-11-05,95,69.0,,0.69,65.55
2019-11-06,90,69.0,,0.69,62.099999999999994
2019-11-07,91,69.0,,0.69,62.78999999999999
2019-11-08,89,69.0,,0.69,61.41
2019-11-09,89,69.0,,0.69,61.41
2019-11-10,94,69.0,,0.69,64.86
2019-11-11,91,69.0,,0.69,62.78999999999999
2019-11-12,93,69.0,,0.69,64.17
2019-11-13,94,69.0,,0.69,64.86
2019-11-14,94,69.0,,0.69,64.86
2019-11-15,88,69.0,,0.69,60.72
2019-11-16,89,69.0,,0.69,61.41
2019-11-17,95,69.0,,0.69,65.55
2019-11-18,91,69.0,,0.69,62.78999999999999
2019-11-19,96,69.0,,0.69,66.24
2019-11-20,96,69.0,,0.69,66.24
2019-11-21,95,69.0,,0.69,65.55
2019-11-22,92,69.0,,0.69,63.48
2019-11-23,92,69.0,,0.69,63.48
2019-11-24,95,69.0,,0.69,65.55
2019-11-25,92,69.0,,0.69,63.48
2019-11-26,95,69.0,,0.69,65.55
2019-11-27,93,69.0,,0.69,64.17
2019-11-28,100,69.0,,0.69,69.0
2019-11-29,83,69.0,,0.69,57.269999999999996
2019-11-30,88,69.0,,0.69,60.72
2019-12-01,85,73.0,False,0.73,62.05
2019-12-02,80,73.0,,0.73,58.4
2019-12-03,83,73.0,,0.73,60.589999999999996
2019-12-04,85,73.0,,0.73,62.05
2019-12-05,87,73.0,,0.73,63.51
2019-12-06,85,73.0,,0.73,62.05
2019-12-07,86,73.0,,0.73,62.78
2019-12-08,85,73.0,,0.73,62.05
2019-12-09,82,73.0,,0.73,59.86
2019-12-10,85,73.0,,0.73,62.05
2019-12-11,83,73.0,,0.73,60.589999999999996
2019-12-12,82,73.0,,0.73,59.86
2019-12-13,83,73.0,,0.73,60.589999999999996
2019-12-14,83,73.0,,0.73,60.589999999999996
2019-12-15,85,73.0,,0.73,62.05
2019-12-16,83,73.0,,0.73,60.589999999999996
2019-12-17,88,73.0,,0.73,64.24
2019-12-18,85,73.0,,0.73,62.05
2019-12-19,85,73.0,,0.73,62.05
2019-12-20,86,73.0,,0.73,62.78
2019-12-21,88,73.0,,0.73,64.24
2019-12-22,86,73.0,,0.73,62.78
2019-12-23,84,73.0,,0.73,61.32
2019-12-24,87,73.0,,0.73,63.51
2019-12-25,93,73.0,,0.73,67.89
2019-12-26,92,73.0,,0.73,67.16
2019-12-27,97,73.0,,0.73,70.81
2019-12-28,100,73.0,,0.73,73.0
2019-12-29,96,73.0,,0.73,70.08
2019-12-30,98,73.0,,0.73,71.53999999999999
2019-12-31,99,73.0,,0.73,72.27
2020-01-01,98,77.0,False,0.77,75.46000000000001
2020-01-02,96,77.0,,0.77,73.92
2020-01-03,96,77.0,,0.77,73.92
2020-01-04,100,77.0,,0.77,77.0
2020-01-05,100,77.0,,0.77,77.0
2020-01-06,90,77.0,,0.77,69.3
2020-01-07,91,77.0,,0.77,70.07000000000001
2020-01-08,92,77.0,,0.77,70.84
2020-01-09,93,77.0,,0.77,71.61
2020-01-10,90,77.0,,0.77,69.3
2020-01-11,91,77.0,,0.77,70.07000000000001
2020-01-12,95,77.0,,0.77,73.15
2020-01-13,85,77.0,,0.77,65.45
2020-01-14,90,77.0,,0.77,69.3
2020-01-15,92,77.0,,0.77,70.84
2020-01-16,91,77.0,,0.77,70.07000000000001
2020-01-17,91,77.0,,0.77,70.07000000000001
2020-01-18,95,77.0,,0.77,73.15
2020-01-19,94,77.0,,0.77,72.38
2020-01-20,92,77.0,,0.77,70.84
2020-01-21,93,77.0,,0.77,71.61
2020-01-22,95,77.0,,0.77,73.15
2020-01-23,93,77.0,,0.77,71.61
2020-01-24,95,77.0,,0.77,73.15
2020-01-25,96,77.0,,0.77,73.92
2020-01-26,93,77.0,,0.77,71.61
2020-01-27,88,77.0,,0.77,67.76
2020-01-28,91,77.0,,0.77,70.07000000000001
2020-01-29,93,77.0,,0.77,71.61
2020-01-30,91,77.0,,0.77,70.07000000000001
2020-01-31,91,77.0,,0.77,70.07000000000001
2020-02-01,96,75.0,False,0.75,72.0
2020-02-02,98,75.0,,0.75,73.5
2020-02-03,87,75.0,,0.75,65.25
2020-02-04,91,75.0,,0.75,68.25
2020-02-05,94,75.0,,0.75,70.5
2020-02-06,94,75.0,,0.75,70.5
2020-02-07,94,75.0,,0.75,70.5
2020-02-08,96,75.0,,0.75,72.0
2020-02-09,98,75.0,,0.75,73.5
2020-02-10,91,75.0,,0.75,68.25
2020-02-11,100,75.0,,0.75,75.0
2020-02-12,98,75.0,,0.75,73.5
2020-02-13,95,75.0,,0.75,71.25
2020-02-14,97,75.0,,0.75,72.75
2020-02-15,95,75.0,,0.75,71.25
2020-02-16,99,75.0,,0.75,74.25
2020-02-17,95,75.0,,0.75,71.25
2020-02-18,94,75.0,,0.75,70.5
2020-02-19,97,75.0,,0.75,72.75
2020-02-20,96,75.0,,0.75,72.0
2020-02-21,92,75.0,,0.75,69.0
2020-02-22,100,75.0,,0.75,75.0
2020-02-23,98,75.0,,0.75,73.5
2020-02-24,94,75.0,,0.75,70.5
2020-02-25,97,75.0,,0.75,72.75
2020-02-26,99,75.0,,0.75,74.25
2020-02-27,97,75.0,,0.75,72.75
2020-02-28,95,75.0,,0.75,71.25
2020-02-29,93,75.0,,0.75,69.75
2020-03-01,85,78.0,False,0.78,66.3
2020-03-02,82,78.0,,0.78,63.96
2020-03-03,81,78.0,,0.78,63.18
2020-03-04,79,78.0,,0.78,61.620000000000005
2020-03-05,84,78.0,,0.78,65.52
2020-03-06,78,78.0,,0.78,60.84
2020-03-07,84,78.0,,0.78,65.52
2020-03-08,86,78.0,,0.78,67.08
2020-03-09,78,78.0,,0.78,60.84
2020-03-10,83,78.0,,0.78,64.74000000000001
2020-03-11,81,78.0,,0.78,63.18
2020-03-12,78,78.0,,0.78,60.84
2020-03-13,77,78.0,,0.78,60.06
2020-03-14,86,78.0,,0.78,67.08
2020-03-15,83,78.0,,0.78,64.74000000000001
2020-03-16,78,78.0,,0.78,60.84
2020-03-17,81,78.0,,0.78,63.18
2020-03-18,85,78.0,,0.78,66.3
2020-03-19,84,78.0,,0.78,65.52
2020-03-20,87,78.0,,0.78,67.86
2020-03-21,93,78.0,,0.78,72.54
2020-03-22,95,78.0,,0.78,74.10000000000001
2020-03-23,88,78.0,,0.78,68.64
2020-03-24,91,78.0,,0.78,70.98
2020-03-25,92,78.0,,0.78,71.76
2020-03-26,94,78.0,,0.78,73.32000000000001
2020-03-27,94,78.0,,0.78,73.32000000000001
2020-03-28,96,78.0,,0.78,74.88
2020-03-29,100,78.0,,0.78,78.0
2020-03-30,92,78.0,,0.78,71.76
2020-03-31,93,78.0,,0.78,72.54
2020-04-01,61,100.0,False,1.0,61.0
2020-04-02,63,100.0,,1.0,63.0
2020-04-03,62,100.0,,1.0,62.0
2020-04-04,65,100.0,,1.0,65.0
2020-04-05,65,100.0,,1.0,65.0
2020-04-06,88,100.0,,1.0,88.0
2020-04-07,100,100.0,,1.0,100.0
2020-04-08,97,100.0,,1.0,97.0
2020-04-09,96,100.0,,1.0,96.0
2020-04-10,93,100.0,,1.0,93.0
2020-04-11,75,100.0,,1.0,75.0
2020-04-12,67,100.0,,1.0,67.0
2020-04-13,85,100.0,,1.0,85.0
2020-04-14,95,100.0,,1.0,95.0
2020-04-15,91,100.0,,1.0,91.0
2020-04-16,91,100.0,,1.0,91.0
2020-04-17,88,100.0,,1.0,88.0
2020-04-18,95,100.0,,1.0,95.0
2020-04-19,73,100.0,,1.0,73.0
2020-04-20,62,100.0,,1.0,62.0
2020-04-21,64,100.0,,1.0,64.0
2020-04-22,65,100.0,,1.0,65.0
2020-04-23,62,100.0,,1.0,62.0
2020-04-24,60,100.0,,1.0,60.0
2020-04-25,62,100.0,,1.0,62.0
2020-04-26,67,100.0,,1.0,67.0
2020-04-27,63,100.0,,1.0,63.0
2020-04-28,61,100.0,,1.0,61.0
2020-04-29,63,100.0,,1.0,63.0
2020-04-30,63,100.0,,1.0,63.0
2020-05-01,95,83.0,False,0.83,78.85
2020-05-02,99,83.0,,0.83,82.17
2020-05-03,100,83.0,,0.83,83.0
2020-05-04,98,83.0,,0.83,81.33999999999999
2020-05-05,96,83.0,,0.83,79.67999999999999
2020-05-06,96,83.0,,0.83,79.67999999999999
2020-05-07,95,83.0,,0.83,78.85
2020-05-08,93,83.0,,0.83,77.19
2020-05-09,94,83.0,,0.83,78.02
2020-05-10,97,83.0,,0.83,80.50999999999999
2020-05-11,94,83.0,,0.83,78.02
2020-05-12,93,83.0,,0.83,77.19
2020-05-13,94,83.0,,0.83,78.02
2020-05-14,96,83.0,,0.83,79.67999999999999
2020-05-15,96,83.0,,0.83,79.67999999999999
2020-05-16,97,83.0,,0.83,80.50999999999999
2020-05-17,98,83.0,,0.83,81.33999999999999
2020-05-18,96,83.0,,0.83,79.67999999999999
2020-05-19,96,83.0,,0.83,79.67999999999999
2020-05-20,95,83.0,,0.83,78.85
2020-05-21,91,83.0,,0.83,75.53
2020-05-22,93,83.0,,0.83,77.19
2020-05-23,97,83.0,,0.83,80.50999999999999
2020-05-24,97,83.0,,0.83,80.50999999999999
2020-05-25,98,83.0,,0.83,81.33999999999999
2020-05-26,92,83.0,,0.83,76.36
2020-05-27,91,83.0,,0.83,75.53
2020-05-28,93,83.0,,0.83,77.19
2020-05-29,89,83.0,,0.83,73.86999999999999
2020-05-30,93,83.0,,0.83,77.19
2020-05-31,89,83.0,,0.83,73.86999999999999
2020-06-01,92,80.0,False,0.8,73.60000000000001
2020-06-02,89,80.0,,0.8,71.2
2020-06-03,91,80.0,,0.8,72.8
2020-06-04,90,80.0,,0.8,72.0
2020-06-05,93,80.0,,0.8,74.4
2020-06-06,91,80.0,,0.8,72.8
2020-06-07,100,80.0,,0.8,80.0
2020-06-08,90,80.0,,0.8,72.0
2020-06-09,94,80.0,,0.8,75.2
2020-06-10,94,80.0,,0.8,75.2
2020-06-11,95,80.0,,0.8,76.0
2020-06-12,90,80.0,,0.8,72.0
2020-06-13,93,80.0,,0.8,74.4
2020-06-14,96,80.0,,0.8,76.80000000000001
2020-06-15,92,80.0,,0.8,73.60000000000001
2020-06-16,94,80.0,,0.8,75.2
2020-06-17,91,80.0,,0.8,72.8
2020-06-18,94,80.0,,0.8,75.2
2020-06-19,93,80.0,,0.8,74.4
2020-06-20,96,80.0,,0.8,76.80000000000001
2020-06-21,96,80.0,,0.8,76.80000000000001
2020-06-22,96,80.0,,0.8,76.80000000000001
2020-06-23,93,80.0,,0.8,74.4
2020-06-24,90,80.0,,0.8,72.0
2020-06-25,95,80.0,,0.8,76.0
2020-06-26,96,80.0,,0.8,76.80000000000001
2020-06-27,97,80.0,,0.8,77.60000000000001
2020-06-28,99,80.0,,0.8,79.2
2020-06-29,93,80.0,,0.8,74.4
2020-06-30,94,80.0,,0.8,75.2
2020-07-01,91,76.0,False,0.76,69.16
2020-07-02,91,76.0,,0.76,69.16
2020-07-03,95,76.0,,0.76,72.2
2020-07-04,96,76.0,,0.76,72.96000000000001
2020-07-05,100,76.0,,0.76,76.0
2020-07-06,89,76.0,,0.76,67.64
2020-07-07,94,76.0,,0.76,71.44
2020-07-08,96,76.0,,0.76,72.96000000000001
2020-07-09,92,76.0,,0.76,69.92
2020-07-10,96,76.0,,0.76,72.96000000000001
2020-07-11,98,76.0,,0.76,74.48
2020-07-12,97,76.0,,0.76,73.72
2020-07-13,90,76.0,,0.76,68.4
2020-07-14,91,76.0,,0.76,69.16
2020-07-15,94,76.0,,0.76,71.44
2020-07-16,92,76.0,,0.76,69.92
2020-07-17,91,76.0,,0.76,69.16
2020-07-18,95,76.0,,0.76,72.2
2020-07-19,98,76.0,,0.76,74.48
2020-07-20,94,76.0,,0.76,71.44
2020-07-21,94,76.0,,0.76,71.44
2020-07-22,94,76.0,,0.76,71.44
2020-07-23,91,76.0,,0.76,69.16
2020-07-24,92,76.0,,0.76,69.92
2020-07-25,96,76.0,,0.76,72.96000000000001
2020-07-26,98,76.0,,0.76,74.48
2020-07-27,91,76.0,,0.76,69.16
2020-07-28,93,76.0,,0.76,70.68
2020-07-29,95,76.0,,0.76,72.2
2020-07-30,94,76.0,,0.76,71.44
2020-07-31,92,76.0,,0.76,69.92
2020-08-01,95,75.0,False,0.75,71.25
2020-08-02,96,75.0,,0.75,72.0
2020-08-03,91,75.0,,0.75,68.25
2020-08-04,90,75.0,,0.75,67.5
2020-08-05,93,75.0,,0.75,69.75
2020-08-06,93,75.0,,0.75,69.75
2020-08-07,94,75.0,,0.75,70.5
2020-08-08,98,75.0,,0.75,73.5
2020-08-09,96,75.0,,0.75,72.0
2020-08-10,90,75.0,,0.75,67.5
2020-08-11,94,75.0,,0.75,70.5
2020-08-12,93,75.0,,0.75,69.75
2020-08-13,94,75.0,,0.75,70.5
2020-08-14,92,75.0,,0.75,69.0
2020-08-15,95,75.0,,0.75,71.25
2020-08-16,97,75.0,,0.75,72.75
2020-08-17,91,75.0,,0.75,68.25
2020-08-18,91,75.0,,0.75,68.25
2020-08-19,90,75.0,,0.75,67.5
2020-08-20,96,75.0,,0.75,72.0
2020-08-21,93,75.0,,0.75,69.75
2020-08-22,97,75.0,,0.75,72.75
2020-08-23,100,75.0,,0.75,75.0
2020-08-24,91,75.0,,0.75,68.25
2020-08-25,94,75.0,,0.75,70.5
2020-08-26,93,75.0,,0.75,69.75
2020-08-27,92,75.0,,0.75,69.0
2020-08-28,96,75.0,,0.75,72.0
2020-08-29,94,75.0,,0.75,70.5
2020-08-30,95,75.0,,0.75,71.25
2020-08-31,95,75.0,,0.75,71.25
2020-09-01,97,77.0,False,0.77,74.69
2020-09-02,97,77.0,,0.77,74.69
2020-09-03,95,77.0,,0.77,73.15
2020-09-04,94,77.0,,0.77,72.38
2020-09-05,94,77.0,,0.77,72.38
2020-09-06,96,77.0,,0.77,73.92
2020-09-07,98,77.0,,0.77,75.46000000000001
2020-09-08,94,77.0,,0.77,72.38
2020-09-09,93,77.0,,0.77,71.61
2020-09-10,93,77.0,,0.77,71.61
2020-09-11,94,77.0,,0.77,72.38
2020-09-12,93,77.0,,0.77,71.61
2020-09-13,97,77.0,,0.77,74.69
2020-09-14,98,77.0,,0.77,75.46000000000001
2020-09-15,97,77.0,,0.77,74.69
2020-09-16,97,77.0,,0.77,74.69
2020-09-17,95,77.0,,0.77,73.15
2020-09-18,99,77.0,,0.77,76.23
2020-09-19,95,77.0,,0.77,73.15
2020-09-20,95,77.0,,0.77,73.15
2020-09-21,96,77.0,,0.77,73.92
2020-09-22,100,77.0,,0.77,77.0
2020-09-23,99,77.0,,0.77,76.23
2020-09-24,98,77.0,,0.77,75.46000000000001
2020-09-25,98,77.0,,0.77,75.46000000000001
2020-09-26,97,77.0,,0.77,74.69
2020-09-27,94,77.0,,0.77,72.38
2020-09-28,94,77.0,,0.77,72.38
2020-09-29,99,77.0,,0.77,76.23
2020-09-30,97,77.0,,0.77,74.69
2020-10-01,96,76.0,False,0.76,72.96000000000001
2020-10-02,97,76.0,,0.76,73.72
2020-10-03,93,76.0,,0.76,70.68
2020-10-04,95,76.0,,0.76,72.2
2020-10-05,97,76.0,,0.76,73.72
2020-10-06,97,76.0,,0.76,73.72
2020-10-07,100,76.0,,0.76,76.0
2020-10-08,96,76.0,,0.76,72.96000000000001
2020-10-09,91,76.0,,0.76,69.16
2020-10-10,94,76.0,,0.76,71.44
2020-10-11,94,76.0,,0.76,71.44
2020-10-12,93,76.0,,0.76,70.68
2020-10-13,94,76.0,,0.76,71.44
2020-10-14,98,76.0,,0.76,74.48
2020-10-15,96,76.0,,0.76,72.96000000000001
2020-10-16,95,76.0,,0.76,72.2
2020-10-17,97,76.0,,0.76,73.72
2020-10-18,94,76.0,,0.76,71.44
2020-10-19,95,76.0,,0.76,72.2
2020-10-20,98,76.0,,0.76,74.48
2020-10-21,96,76.0,,0.76,72.96000000000001
2020-10-22,96,76.0,,0.76,72.96000000000001
2020-10-23,96,76.0,,0.76,72.96000000000001
2020-10-24,94,76.0,,0.76,71.44
2020-10-25,93,76.0,,0.76,70.68
2020-10-26,94,76.0,,0.76,71.44
2020-10-27,97,76.0,,0.76,73.72
2020-10-28,96,76.0,,0.76,72.96000000000001
2020-10-29,93,76.0,,0.76,70.68
2020-10-30,95,76.0,,0.76,72.2
2020-10-31,91,76.0,,0.76,69.16
2020-11-01,86,75.0,False,0.75,64.5
2020-11-02,87,75.0,,0.75,65.25
2020-11-03,89,75.0,,0.75,66.75
2020-11-04,53,75.0,,0.75,39.75
2020-11-05,62,75.0,,0.75,46.5
2020-11-06,72,75.0,,0.75,54.0
2020-11-07,74,75.0,,0.75,55.5
2020-11-08,84,75.0,,0.75,63.0
2020-11-09,86,75.0,,0.75,64.5
2020-11-10,87,75.0,,0.75,65.25
2020-11-11,88,75.0,,0.75,66.0
2020-11-12,88,75.0,,0.75,66.0
2020-11-13,87,75.0,,0.75,65.25
2020-11-14,89,75.0,,0.75,66.75
2020-11-15,90,75.0,,0.75,67.5
2020-11-16,85,75.0,,0.75,63.75
2020-11-17,89,75.0,,0.75,66.75
2020-11-18,91,75.0,,0.75,68.25
2020-11-19,88,75.0,,0.75,66.0
2020-11-20,87,75.0,,0.75,65.25
2020-11-21,91,75.0,,0.75,68.25
2020-11-22,88,75.0,,0.75,66.0
2020-11-23,88,75.0,,0.75,66.0
2020-11-24,90,75.0,,0.75,67.5
2020-11-25,91,75.0,,0.75,68.25
2020-11-26,100,75.0,,0.75,75.0
2020-11-27,81,75.0,,0.75,60.75
2020-11-28,82,75.0,,0.75,61.5
2020-11-29,86,75.0,,0.75,64.5
2020-11-30,83,75.0,,0.75,62.25
2020-12-01,93,77.0,False,0.77,71.61
2020-12-02,93,77.0,,0.77,71.61
2020-12-03,93,77.0,,0.77,71.61
2020-12-04,95,77.0,,0.77,73.15
2020-12-05,93,77.0,,0.77,71.61
2020-12-06,92,77.0,,0.77,70.84
2020-12-07,91,77.0,,0.77,70.07000000000001
2020-12-08,95,77.0,,0.77,73.15
2020-12-09,92,77.0,,0.77,70.84
2020-12-10,94,77.0,,0.77,72.38
2020-12-11,92,77.0,,0.77,70.84
2020-12-12,90,77.0,,0.77,69.3
2020-12-13,91,77.0,,0.77,70.07000000000001
2020-12-14,91,77.0,,0.77,70.07000000000001
2020-12-15,94,77.0,,0.77,72.38
2020-12-16,93,77.0,,0.77,71.61
2020-12-17,92,77.0,,0.77,70.84
2020-12-18,91,77.0,,0.77,70.07000000000001
2020-12-19,93,77.0,,0.77,71.61
2020-12-20,93,77.0,,0.77,71.61
2020-12-21,91,77.0,,0.77,70.07000000000001
2020-12-22,95,77.0,,0.77,73.15
2020-12-23,91,77.0,,0.77,70.07000000000001
2020-12-24,91,77.0,,0.77,70.07000000000001
2020-12-25,100,77.0,,0.77,77.0
2020-12-26,95,77.0,,0.77,73.15
2020-12-27,93,77.0,,0.77,71.61
2020-12-28,93,77.0,,0.77,71.61
2020-12-29,95,77.0,,0.77,73.15
2020-12-30,93,77.0,,0.77,71.61
2020-12-31,95,77.0,,0.77,73.15
2021-01-01,98,81.0,False,0.81,79.38000000000001
2021-01-02,94,81.0,,0.81,76.14
2021-01-03,98,81.0,,0.81,79.38000000000001
2021-01-04,92,81.0,,0.81,74.52000000000001
2021-01-05,96,81.0,,0.81,77.76
2021-01-06,89,81.0,,0.81,72.09
2021-01-07,93,81.0,,0.81,75.33
2021-01-08,94,81.0,,0.81,76.14
2021-01-09,94,81.0,,0.81,76.14
2021-01-10,95,81.0,,0.81,76.95
2021-01-11,92,81.0,,0.81,74.52000000000001
2021-01-12,95,81.0,,0.81,76.95
2021-01-13,95,81.0,,0.81,76.95
2021-01-14,100,81.0,,0.81,81.0
2021-01-15,94,81.0,,0.81,76.14
2021-01-16,97,81.0,,0.81,78.57000000000001
2021-01-17,93,81.0,,0.81,75.33
2021-01-18,95,81.0,,0.81,76.95
2021-01-19,95,81.0,,0.81,76.95
2021-01-20,94,81.0,,0.81,76.14
2021-01-21,95,81.0,,0.81,76.95
2021-01-22,95,81.0,,0.81,76.95
2021-01-23,99,81.0,,0.81,80.19000000000001
2021-01-24,95,81.0,,0.81,76.95
2021-01-25,97,81.0,,0.81,78.57000000000001
2021-01-26,96,81.0,,0.81,77.76
2021-01-27,97,81.0,,0.81,78.57000000000001
2021-01-28,96,81.0,,0.81,77.76
2021-01-29,94,81.0,,0.81,76.14
2021-01-30,96,81.0,,0.81,77.76
2021-01-31,99,81.0,,0.81,80.19000000000001
2021-02-01,93,82.0,False,0.82,76.25999999999999
2021-02-02,91,82.0,,0.82,74.61999999999999
2021-02-03,98,82.0,,0.82,80.36
2021-02-04,97,82.0,,0.82,79.53999999999999
2021-02-05,96,82.0,,0.82,78.72
2021-02-06,98,82.0,,0.82,80.36
2021-02-07,94,82.0,,0.82,77.08
2021-02-08,90,82.0,,0.82,73.8
2021-02-09,98,82.0,,0.82,80.36
2021-02-10,97,82.0,,0.82,79.53999999999999
2021-02-11,96,82.0,,0.82,78.72
2021-02-12,96,82.0,,0.82,78.72
2021-02-13,93,82.0,,0.82,76.25999999999999
2021-02-14,96,82.0,,0.82,78.72
2021-02-15,96,82.0,,0.82,78.72
2021-02-16,93,82.0,,0.82,76.25999999999999
2021-02-17,93,82.0,,0.82,76.25999999999999
2021-02-18,93,82.0,,0.82,76.25999999999999
2021-02-19,96,82.0,,0.82,78.72
2021-02-20,97,82.0,,0.82,79.53999999999999
2021-02-21,99,82.0,,0.82,81.17999999999999
2021-02-22,96,82.0,,0.82,78.72
2021-02-23,97,82.0,,0.82,79.53999999999999
2021-02-24,98,82.0,,0.82,80.36
2021-02-25,97,82.0,,0.82,79.53999999999999
2021-02-26,93,82.0,,0.82,76.25999999999999
2021-02-27,100,82.0,,0.82,82.0
2021-02-28,98,82.0,,0.82,80.36
2021-03-01,100,80.0,False,0.8,80.0
2021-03-02,98,80.0,,0.8,78.4
2021-03-03,97,80.0,,0.8,77.60000000000001
2021-03-04,98,80.0,,0.8,78.4
2021-03-05,95,80.0,,0.8,76.0
2021-03-06,98,80.0,,0.8,78.4
2021-03-07,99,80.0,,0.8,79.2
2021-03-08,98,80.0,,0.8,78.4
2021-03-09,96,80.0,,0.8,76.80000000000001
2021-03-10,96,80.0,,0.8,76.80000000000001
2021-03-11,93,80.0,,0.8,74.4
2021-03-12,98,80.0,,0.8,78.4
2021-03-13,96,80.0,,0.8,76.80000000000001
2021-03-14,95,80.0,,0.8,76.0
2021-03-15,88,80.0,,0.8,70.4
2021-03-16,93,80.0,,0.8,74.4
2021-03-17,96,80.0,,0.8,76.80000000000001
2021-03-18,92,80.0,,0.8,73.60000000000001
2021-03-19,95,80.0,,0.8,76.0
2021-03-20,93,80.0,,0.8,74.4
2021-03-21,96,80.0,,0.8,76.80000000000001
2021-03-22,95,80.0,,0.8,76.0
2021-03-23,97,80.0,,0.8,77.60000000000001
2021-03-24,94,80.0,,0.8,75.2
2021-03-25,96,80.0,,0.8,76.80000000000001
2021-03-26,93,80.0,,0.8,74.4
2021-03-27,96,80.0,,0.8,76.80000000000001
2021-03-28,96,80.0,,0.8,76.80000000000001
2021-03-29,93,80.0,,0.8,74.4
2021-03-30,96,80.0,,0.8,76.80000000000001
2021-03-31,93,80.0,,0.8,74.4
2021-04-01,95,80.0,False,0.8,76.0
2021-04-02,97,80.0,,0.8,77.60000000000001
2021-04-03,95,80.0,,0.8,76.0
2021-04-04,98,80.0,,0.8,78.4
2021-04-05,95,80.0,,0.8,76.0
2021-04-06,96,80.0,,0.8,76.80000000000001
2021-04-07,95,80.0,,0.8,76.0
2021-04-08,97,80.0,,0.8,77.60000000000001
2021-04-09,93,80.0,,0.8,74.4
