date,DM_unscaled,DM_monthly,isPartial,scale,DM
2019-08-30,89,72.0,,0.72,64.08
2019-08-31,79,72.0,,0.72,56.879999999999995
2019-09-01,66,79.0,False,0.79,52.14
2019-09-02,74,79.0,,0.79,58.46
2019-09-03,86,79.0,,0.79,67.94
2019-09-04,83,79.0,,0.79,65.57000000000001
2019-09-05,84,79.0,,0.79,66.36
2019-09-06,91,79.0,,0.79,71.89
2019-09-07,76,79.0,,0.79,60.040000000000006
2019-09-08,70,79.0,,0.79,55.300000000000004
2019-09-09,86,79.0,,0.79,67.94
2019-09-10,85,79.0,,0.79,67.15
2019-09-11,100,79.0,,0.79,79.0
2019-09-12,81,79.0,,0.79,63.99
2019-09-13,82,79.0,,0.79,64.78
2019-09-14,69,79.0,,0.79,54.510000000000005
2019-09-15,78,79.0,,0.79,61.620000000000005
2019-09-16,80,79.0,,0.79,63.2
2019-09-17,83,79.0,,0.79,65.57000000000001
2019-09-18,91,79.0,,0.79,71.89
2019-09-19,91,79.0,,0.79,71.89
2019-09-20,83,79.0,,0.79,65.57000000000001
2019-09-21,86,79.0,,0.79,67.94
2019-09-22,78,79.0,,0.79,61.620000000000005
2019-09-23,80,79.0,,0.79,63.2
2019-09-24,86,79.0,,0.79,67.94
2019-09-25,86,79.0,,0.79,67.94
2019-09-26,94,79.0,,0.79,74.26
2019-09-27,85,79.0,,0.79,67.15
2019-09-28,79,79.0,,0.79,62.410000000000004
2019-09-29,72,79.0,,0.79,56.88
2019-09-30,82,79.0,,0.79,64.78
2019-10-01,87,81.0,False,0.81,70.47
2019-10-02,87,81.0,,0.81,70.47
2019-10-03,84,81.0,,0.81,68.04
2019-10-04,83,81.0,,0.81,67.23
2019-10-05,74,81.0,,0.81,59.940000000000005
2019-10-06,75,81.0,,0.81,60.75000000000001
2019-10-07,85,81.0,,0.81,68.85000000000001
2019-10-08,86,81.0,,0.81,69.66000000000001
2019-10-09,96,81.0,,0.81,77.76
2019-10-10,94,81.0,,0.81,76.14
2019-10-11,82,81.0,,0.81,66.42
2019-10-12,82,81.0,,0.81,66.42
2019-10-13,81,81.0,,0.81,65.61
2019-10-14,91,81.0,,0.81,73.71000000000001
2019-10-15,99,81.0,,0.81,80.19000000000001
2019-10-16,100,81.0,,0.81,81.0
2019-10-17,96,81.0,,0.81,77.76
2019-10-18,84,81.0,,0.81,68.04
2019-10-19,75,81.0,,0.81,60.75000000000001
2019-10-20,85,81.0,,0.81,68.85000000000001
2019-10-21,92,81.0,,0.81,74.52000000000001
2019-10-22,98,81.0,,0.81,79.38000000000001
2019-10-23,94,81.0,,0.81,76.14
2019-10-24,85,81.0,,0.81,68.85000000000001
2019-10-25,84,81.0,,0.81,68.04
2019-10-26,93,81.0,,0.81,75.33
2019-10-27,75,81.0,,0.81,60.75000000000001
2019-10-28,84,81.0,,0.81,68.04
2019-10-29,89,81.0,,0.81,72.09
2019-10-30,94,81.0,,0.81,76.14
2019-10-31,95,81.0,,0.81,76.95
2019-11-01,81,81.0,False,0.81,65.61
2019-11-02,79,81.0,,0.81,63.99
2019-11-03,76,81.0,,0.81,61.56
2019-11-04,79,81.0,,0.81,63.99
2019-11-05,98,81.0,,0.81,79.38000000000001
2019-11-06,91,81.0,,0.81,73.71000000000001
2019-11-07,99,81.0,,0.81,80.19000000000001
2019-11-08,90,81.0,,0.81,72.9
2019-11-09,90,81.0,,0.81,72.9
2019-11-10,82,81.0,,0.81,66.42
2019-11-11,94,81.0,,0.81,76.14
2019-11-12,88,81.0,,0.81,71.28
2019-11-13,92,81.0,,0.81,74.52000000000001
2019-11-14,81,81.0,,0.81,65.61
2019-11-15,81,81.0,,0.81,65.61
2019-11-16,81,81.0,,0.81,65.61
2019-11-17,87,81.0,,0.81,70.47
2019-11-18,94,81.0,,0.81,76.14
2019-11-19,95,81.0,,0.81,76.95
2019-11-20,100,81.0,,0.81,81.0
2019-11-21,90,81.0,,0.81,72.9
2019-11-22,98,81.0,,0.81,79.38000000000001
2019-11-23,91,81.0,,0.81,73.71000000000001
2019-11-24,87,81.0,,0.81,70.47
2019-11-25,85,81.0,,0.81,68.85000000000001
2019-11-26,96,81.0,,0.81,77.76
2019-11-27,99,81.0,,0.81,80.19000000000001
2019-11-28,77,81.0,,0.81,62.370000000000005
2019-11-29,82,81.0,,0.81,66.42
2019-11-30,82,81.0,,0.81,66.42
2019-12-01,62,95.0,False,0.95,58.9
2019-12-02,64,95.0,,0.95,60.8
2019-12-03,74,95.0,,0.95,70.3
2019-12-04,83,95.0,,0.95,78.85
2019-12-05,69,95.0,,0.95,65.55
2019-12-06,72,95.0,,0.95,68.39999999999999
2019-12-07,65,95.0,,0.95,61.75
2019-12-08,65,95.0,,0.95,61.75
2019-12-09,67,95.0,,0.95,63.65
2019-12-10,73,95.0,,0.95,69.35
2019-12-11,73,95.0,,0.95,69.35
2019-12-12,70,95.0,,0.95,66.5
2019-12-13,70,95.0,,0.95,66.5
2019-12-14,73,95.0,,0.95,69.35
2019-12-15,61,95.0,,0.95,57.949999999999996
2019-12-16,71,95.0,,0.95,67.45
2019-12-17,72,95.0,,0.95,68.39999999999999
2019-12-18,71,95.0,,0.95,67.45
2019-12-19,79,95.0,,0.95,75.05
2019-12-20,77,95.0,,0.95,73.14999999999999
2019-12-21,73,95.0,,0.95,69.35
2019-12-22,76,95.0,,0.95,72.2
2019-12-23,81,95.0,,0.95,76.95
2019-12-24,75,95.0,,0.95,71.25
2019-12-25,66,95.0,,0.95,62.699999999999996
2019-12-26,79,95.0,,0.95,75.05
2019-12-27,87,95.0,,0.95,82.64999999999999
2019-12-28,89,95.0,,0.95,84.55
2019-12-29,89,95.0,,0.95,84.55
2019-12-30,98,95.0,,0.95,93.1
2019-12-31,100,95.0,,0.95,95.0
2020-01-01,88,96.0,False,0.96,84.47999999999999
2020-01-02,97,96.0,,0.96,93.11999999999999
2020-01-03,99,96.0,,0.96,95.03999999999999
2020-01-04,96,96.0,,0.96,92.16
2020-01-05,89,96.0,,0.96,85.44
2020-01-06,97,96.0,,0.96,93.11999999999999
2020-01-07,94,96.0,,0.96,90.24
2020-01-08,100,96.0,,0.96,96.0
2020-01-09,99,96.0,,0.96,95.03999999999999
2020-01-10,90,96.0,,0.96,86.39999999999999
2020-01-11,74,96.0,,0.96,71.03999999999999
2020-01-12,79,96.0,,0.96,75.84
2020-01-13,79,96.0,,0.96,75.84
2020-01-14,85,96.0,,0.96,81.6
2020-01-15,87,96.0,,0.96,83.52
2020-01-16,80,96.0,,0.96,76.8
2020-01-17,79,96.0,,0.96,75.84
2020-01-18,86,96.0,,0.96,82.56
2020-01-19,79,96.0,,0.96,75.84
2020-01-20,82,96.0,,0.96,78.72
2020-01-21,92,96.0,,0.96,88.32
2020-01-22,99,96.0,,0.96,95.03999999999999
2020-01-23,92,96.0,,0.96,88.32
2020-01-24,86,96.0,,0.96,82.56
2020-01-25,84,96.0,,0.96,80.64
2020-01-26,76,96.0,,0.96,72.96
2020-01-27,82,96.0,,0.96,78.72
2020-01-28,91,96.0,,0.96,87.36
2020-01-29,87,96.0,,0.96,83.52
2020-01-30,81,96.0,,0.96,77.75999999999999
2020-01-31,88,96.0,,0.96,84.47999999999999
2020-02-01,98,92.0,False,0.92,90.16000000000001
2020-02-02,80,92.0,,0.92,73.60000000000001
2020-02-03,79,92.0,,0.92,72.68
2020-02-04,86,92.0,,0.92,79.12
2020-02-05,93,92.0,,0.92,85.56
2020-02-06,90,92.0,,0.92,82.8
2020-02-07,89,92.0,,0.92,81.88000000000001
2020-02-08,91,92.0,,0.92,83.72
2020-02-09,86,92.0,,0.92,79.12
2020-02-10,89,92.0,,0.92,81.88000000000001
2020-02-11,100,92.0,,0.92,92.0
2020-02-12,94,92.0,,0.92,86.48
2020-02-13,92,92.0,,0.92,84.64
2020-02-14,89,92.0,,0.92,81.88000000000001
2020-02-15,89,92.0,,0.92,81.88000000000001
2020-02-16,91,92.0,,0.92,83.72
2020-02-17,91,92.0,,0.92,83.72
2020-02-18,95,92.0,,0.92,87.4
2020-02-19,91,92.0,,0.92,83.72
2020-02-20,90,92.0,,0.92,82.8
2020-02-21,90,92.0,,0.92,82.8
2020-02-22,89,92.0,,0.92,81.88000000000001
2020-02-23,85,92.0,,0.92,78.2
2020-02-24,92,92.0,,0.92,84.64
2020-02-25,91,92.0,,0.92,83.72
2020-02-26,90,92.0,,0.92,82.8
2020-02-27,81,92.0,,0.92,74.52000000000001
2020-02-28,96,92.0,,0.92,88.32000000000001
2020-02-29,88,92.0,,0.92,80.96000000000001
2020-03-01,83,90.0,False,0.9,74.7
2020-03-02,87,90.0,,0.9,78.3
2020-03-03,92,90.0,,0.9,82.8
2020-03-04,87,90.0,,0.9,78.3
2020-03-05,90,90.0,,0.9,81.0
2020-03-06,85,90.0,,0.9,76.5
2020-03-07,81,90.0,,0.9,72.9
2020-03-08,82,90.0,,0.9,73.8
2020-03-09,77,90.0,,0.9,69.3
2020-03-10,92,90.0,,0.9,82.8
2020-03-11,89,90.0,,0.9,80.10000000000001
2020-03-12,87,90.0,,0.9,78.3
2020-03-13,91,90.0,,0.9,81.9
2020-03-14,98,90.0,,0.9,88.2
2020-03-15,94,90.0,,0.9,84.60000000000001
2020-03-16,92,90.0,,0.9,82.8
2020-03-17,100,90.0,,0.9,90.0
2020-03-18,100,90.0,,0.9,90.0
2020-03-19,84,90.0,,0.9,75.60000000000001
2020-03-20,81,90.0,,0.9,72.9
2020-03-21,90,90.0,,0.9,81.0
2020-03-22,87,90.0,,0.9,78.3
2020-03-23,85,90.0,,0.9,76.5
2020-03-24,82,90.0,,0.9,73.8
2020-03-25,83,90.0,,0.9,74.7
2020-03-26,94,90.0,,0.9,84.60000000000001
2020-03-27,86,90.0,,0.9,77.4
2020-03-28,90,90.0,,0.9,81.0
2020-03-29,83,90.0,,0.9,74.7
2020-03-30,91,90.0,,0.9,81.9
2020-03-31,81,90.0,,0.9,72.9
2020-04-01,94,76.0,False,0.76,71.44
2020-04-02,96,76.0,,0.76,72.96000000000001
2020-04-03,90,76.0,,0.76,68.4
2020-04-04,93,76.0,,0.76,70.68
2020-04-05,90,76.0,,0.76,68.4
2020-04-06,88,76.0,,0.76,66.88
2020-04-07,100,76.0,,0.76,76.0
2020-04-08,89,76.0,,0.76,67.64
2020-04-09,90,76.0,,0.76,68.4
2020-04-10,84,76.0,,0.76,63.84
2020-04-11,90,76.0,,0.76,68.4
2020-04-12,78,76.0,,0.76,59.28
2020-04-13,95,76.0,,0.76,72.2
2020-04-14,87,76.0,,0.76,66.12
2020-04-15,83,76.0,,0.76,63.08
2020-04-16,86,76.0,,0.76,65.36
2020-04-17,81,76.0,,0.76,61.56
2020-04-18,86,76.0,,0.76,65.36
2020-04-19,85,76.0,,0.76,64.6
2020-04-20,83,76.0,,0.76,63.08
2020-04-21,78,76.0,,0.76,59.28
2020-04-22,86,76.0,,0.76,65.36
2020-04-23,83,76.0,,0.76,63.08
2020-04-24,78,76.0,,0.76,59.28
2020-04-25,77,76.0,,0.76,58.52
2020-04-26,76,76.0,,0.76,57.76
2020-04-27,83,76.0,,0.76,63.08
2020-04-28,84,76.0,,0.76,63.84
2020-04-29,87,76.0,,0.76,66.12
2020-04-30,82,76.0,,0.76,62.32
2020-05-01,90,68.0,False,0.68,61.2
2020-05-02,96,68.0,,0.68,65.28
2020-05-03,87,68.0,,0.68,59.160000000000004
2020-05-04,90,68.0,,0.68,61.2
2020-05-05,89,68.0,,0.68,60.52
2020-05-06,97,68.0,,0.68,65.96000000000001
2020-05-07,92,68.0,,0.68,62.56
2020-05-08,98,68.0,,0.68,66.64
2020-05-09,89,68.0,,0.68,60.52
2020-05-10,83,68.0,,0.68,56.440000000000005
2020-05-11,83,68.0,,0.68,56.440000000000005
2020-05-12,98,68.0,,0.68,66.64
2020-05-13,88,68.0,,0.68,59.84
2020-05-14,91,68.0,,0.68,61.88
2020-05-15,93,68.0,,0.68,63.24
2020-05-16,77,68.0,,0.68,52.36000000000001
2020-05-17,85,68.0,,0.68,57.800000000000004
2020-05-18,91,68.0,,0.68,61.88
2020-05-19,100,68.0,,0.68,68.0
2020-05-20,94,68.0,,0.68,63.92
2020-05-21,100,68.0,,0.68,68.0
2020-05-22,83,68.0,,0.68,56.440000000000005
2020-05-23,95,68.0,,0.68,64.60000000000001
2020-05-24,78,68.0,,0.68,53.040000000000006
2020-05-25,89,68.0,,0.68,60.52
2020-05-26,82,68.0,,0.68,55.760000000000005
2020-05-27,98,68.0,,0.68,66.64
2020-05-28,88,68.0,,0.68,59.84
2020-05-29,86,68.0,,0.68,58.480000000000004
2020-05-30,83,68.0,,0.68,56.440000000000005
2020-05-31,87,68.0,,0.68,59.160000000000004
2020-06-01,72,69.0,False,0.69,49.67999999999999
2020-06-02,71,69.0,,0.69,48.989999999999995
2020-06-03,72,69.0,,0.69,49.67999999999999
2020-06-04,72,69.0,,0.69,49.67999999999999
2020-06-05,69,69.0,,0.69,47.61
2020-06-06,63,69.0,,0.69,43.47
2020-06-07,61,69.0,,0.69,42.089999999999996
2020-06-08,91,69.0,,0.69,62.78999999999999
2020-06-09,81,69.0,,0.69,55.88999999999999
2020-06-10,70,69.0,,0.69,48.3
2020-06-11,69,69.0,,0.69,47.61
2020-06-12,79,69.0,,0.69,54.51
2020-06-13,70,69.0,,0.69,48.3
2020-06-14,73,69.0,,0.69,50.37
2020-06-15,66,69.0,,0.69,45.54
2020-06-16,68,69.0,,0.69,46.919999999999995
2020-06-17,73,69.0,,0.69,50.37
2020-06-18,74,69.0,,0.69,51.059999999999995
2020-06-19,70,69.0,,0.69,48.3
2020-06-20,60,69.0,,0.69,41.4
2020-06-21,75,69.0,,0.69,51.74999999999999
2020-06-22,71,69.0,,0.69,48.989999999999995
2020-06-23,100,69.0,,0.69,69.0
2020-06-24,82,69.0,,0.69,56.58
2020-06-25,73,69.0,,0.69,50.37
2020-06-26,78,69.0,,0.69,53.81999999999999
2020-06-27,61,69.0,,0.69,42.089999999999996
2020-06-28,63,69.0,,0.69,43.47
2020-06-29,72,69.0,,0.69,49.67999999999999
2020-06-30,73,69.0,,0.69,50.37
2020-07-01,93,68.0,False,0.68,63.24
2020-07-02,82,68.0,,0.68,55.760000000000005
2020-07-03,88,68.0,,0.68,59.84
2020-07-04,74,68.0,,0.68,50.32
2020-07-05,76,68.0,,0.68,51.68000000000001
2020-07-06,82,68.0,,0.68,55.760000000000005
2020-07-07,92,68.0,,0.68,62.56
2020-07-08,84,68.0,,0.68,57.120000000000005
2020-07-09,88,68.0,,0.68,59.84
2020-07-10,87,68.0,,0.68,59.160000000000004
2020-07-11,76,68.0,,0.68,51.68000000000001
2020-07-12,76,68.0,,0.68,51.68000000000001
2020-07-13,79,68.0,,0.68,53.720000000000006
2020-07-14,93,68.0,,0.68,63.24
2020-07-15,78,68.0,,0.68,53.040000000000006
2020-07-16,100,68.0,,0.68,68.0
2020-07-17,89,68.0,,0.68,60.52
2020-07-18,80,68.0,,0.68,54.400000000000006
2020-07-19,78,68.0,,0.68,53.040000000000006
2020-07-20,86,68.0,,0.68,58.480000000000004
2020-07-21,88,68.0,,0.68,59.84
2020-07-22,92,68.0,,0.68,62.56
2020-07-23,91,68.0,,0.68,61.88
2020-07-24,87,68.0,,0.68,59.160000000000004
2020-07-25,82,68.0,,0.68,55.760000000000005
2020-07-26,84,68.0,,0.68,57.120000000000005
2020-07-27,88,68.0,,0.68,59.84
2020-07-28,84,68.0,,0.68,57.120000000000005
2020-07-29,92,68.0,,0.68,62.56
2020-07-30,87,68.0,,0.68,59.160000000000004
2020-07-31,81,68.0,,0.68,55.080000000000005
2020-08-01,80,66.0,False,0.66,52.800000000000004
2020-08-02,76,66.0,,0.66,50.160000000000004
2020-08-03,86,66.0,,0.66,56.760000000000005
2020-08-04,86,66.0,,0.66,56.760000000000005
2020-08-05,92,66.0,,0.66,60.720000000000006
2020-08-06,93,66.0,,0.66,61.38
2020-08-07,77,66.0,,0.66,50.82
2020-08-08,84,66.0,,0.66,55.440000000000005
2020-08-09,79,66.0,,0.66,52.14
2020-08-10,83,66.0,,0.66,54.78
2020-08-11,84,66.0,,0.66,55.440000000000005
2020-08-12,91,66.0,,0.66,60.06
2020-08-13,85,66.0,,0.66,56.1
2020-08-14,89,66.0,,0.66,58.74
2020-08-15,89,66.0,,0.66,58.74
2020-08-16,83,66.0,,0.66,54.78
2020-08-17,85,66.0,,0.66,56.1
2020-08-18,94,66.0,,0.66,62.040000000000006
2020-08-19,83,66.0,,0.66,54.78
2020-08-20,88,66.0,,0.66,58.080000000000005
2020-08-21,92,66.0,,0.66,60.720000000000006
2020-08-22,83,66.0,,0.66,54.78
2020-08-23,82,66.0,,0.66,54.120000000000005
2020-08-24,86,66.0,,0.66,56.760000000000005
2020-08-25,88,66.0,,0.66,58.080000000000005
2020-08-26,91,66.0,,0.66,60.06
2020-08-27,86,66.0,,0.66,56.760000000000005
2020-08-28,88,66.0,,0.66,58.080000000000005
2020-08-29,79,66.0,,0.66,52.14
2020-08-30,78,66.0,,0.66,51.480000000000004
2020-08-31,100,66.0,,0.66,66.0
2020-09-01,92,67.0,False,0.67,61.64
2020-09-02,99,67.0,,0.67,66.33
2020-09-03,84,67.0,,0.67,56.28
2020-09-04,94,67.0,,0.67,62.980000000000004
2020-09-05,74,67.0,,0.67,49.580000000000005
2020-09-06,73,67.0,,0.67,48.910000000000004
2020-09-07,72,67.0,,0.67,48.24
2020-09-08,89,67.0,,0.67,59.63
2020-09-09,84,67.0,,0.67,56.28
2020-09-10,100,67.0,,0.67,67.0
2020-09-11,87,67.0,,0.67,58.290000000000006
2020-09-12,72,67.0,,0.67,48.24
2020-09-13,76,67.0,,0.67,50.92
2020-09-14,84,67.0,,0.67,56.28
2020-09-15,96,67.0,,0.67,64.32000000000001
2020-09-16,97,67.0,,0.67,64.99000000000001
2020-09-17,87,67.0,,0.67,58.290000000000006
2020-09-18,95,67.0,,0.67,63.650000000000006
2020-09-19,71,67.0,,0.67,47.57
2020-09-20,78,67.0,,0.67,52.260000000000005
2020-09-21,87,67.0,,0.67,58.290000000000006
2020-09-22,95,67.0,,0.67,63.650000000000006
2020-09-23,97,67.0,,0.67,64.99000000000001
2020-09-24,90,67.0,,0.67,60.300000000000004
2020-09-25,85,67.0,,0.67,56.95
2020-09-26,78,67.0,,0.67,52.260000000000005
2020-09-27,75,67.0,,0.67,50.25
2020-09-28,81,67.0,,0.67,54.27
2020-09-29,96,67.0,,0.67,64.32000000000001
2020-09-30,91,67.0,,0.67,60.970000000000006
2020-10-01,68,75.0,False,0.75,51.0
2020-10-02,69,75.0,,0.75,51.75
2020-10-03,62,75.0,,0.75,46.5
2020-10-04,60,75.0,,0.75,45.0
2020-10-05,65,75.0,,0.75,48.75
2020-10-06,73,75.0,,0.75,54.75
2020-10-07,68,75.0,,0.75,51.0
2020-10-08,76,75.0,,0.75,57.0
2020-10-09,100,75.0,,0.75,75.0
2020-10-10,77,75.0,,0.75,57.75
2020-10-11,59,75.0,,0.75,44.25
2020-10-12,68,75.0,,0.75,51.0
2020-10-13,70,75.0,,0.75,52.5
2020-10-14,70,75.0,,0.75,52.5
2020-10-15,73,75.0,,0.75,54.75
2020-10-16,76,75.0,,0.75,57.0
2020-10-17,54,75.0,,0.75,40.5
2020-10-18,61,75.0,,0.75,45.75
2020-10-19,77,75.0,,0.75,57.75
2020-10-20,78,75.0,,0.75,58.5
2020-10-21,80,75.0,,0.75,60.0
2020-10-22,66,75.0,,0.75,49.5
2020-10-23,66,75.0,,0.75,49.5
2020-10-24,64,75.0,,0.75,48.0
2020-10-25,69,75.0,,0.75,51.75
2020-10-26,68,75.0,,0.75,51.0
2020-10-27,76,75.0,,0.75,57.0
2020-10-28,63,75.0,,0.75,47.25
2020-10-29,70,75.0,,0.75,52.5
2020-10-30,67,75.0,,0.75,50.25
2020-10-31,55,75.0,,0.75,41.25
2020-11-01,81,67.0,False,0.67,54.27
2020-11-02,91,67.0,,0.67,60.970000000000006
2020-11-03,81,67.0,,0.67,54.27
2020-11-04,56,67.0,,0.67,37.52
2020-11-05,69,67.0,,0.67,46.230000000000004
2020-11-06,72,67.0,,0.67,48.24
2020-11-07,63,67.0,,0.67,42.21
2020-11-08,70,67.0,,0.67,46.900000000000006
2020-11-09,77,67.0,,0.67,51.59
2020-11-10,80,67.0,,0.67,53.6
2020-11-11,97,67.0,,0.67,64.99000000000001
2020-11-12,79,67.0,,0.67,52.93
2020-11-13,84,67.0,,0.67,56.28
2020-11-14,82,67.0,,0.67,54.940000000000005
2020-11-15,87,67.0,,0.67,58.290000000000006
2020-11-16,97,67.0,,0.67,64.99000000000001
2020-11-17,90,67.0,,0.67,60.300000000000004
2020-11-18,100,67.0,,0.67,67.0
2020-11-19,99,67.0,,0.67,66.33
2020-11-20,89,67.0,,0.67,59.63
2020-11-21,78,67.0,,0.67,52.260000000000005
2020-11-22,82,67.0,,0.67,54.940000000000005
2020-11-23,91,67.0,,0.67,60.970000000000006
2020-11-24,100,67.0,,0.67,67.0
2020-11-25,91,67.0,,0.67,60.970000000000006
2020-11-26,65,67.0,,0.67,43.550000000000004
2020-11-27,72,67.0,,0.67,48.24
2020-11-28,77,67.0,,0.67,51.59
2020-11-29,74,67.0,,0.67,49.580000000000005
2020-11-30,91,67.0,,0.67,60.970000000000006
2020-12-01,80,75.0,False,0.75,60.0
2020-12-02,90,75.0,,0.75,67.5
2020-12-03,96,75.0,,0.75,72.0
2020-12-04,87,75.0,,0.75,65.25
2020-12-05,81,75.0,,0.75,60.75
2020-12-06,69,75.0,,0.75,51.75
2020-12-07,79,75.0,,0.75,59.25
2020-12-08,92,75.0,,0.75,69.0
2020-12-09,92,75.0,,0.75,69.0
2020-12-10,100,75.0,,0.75,75.0
2020-12-11,94,75.0,,0.75,70.5
2020-12-12,84,75.0,,0.75,63.0
2020-12-13,77,75.0,,0.75,57.75
2020-12-14,80,75.0,,0.75,60.0
2020-12-15,89,75.0,,0.75,66.75
2020-12-16,90,75.0,,0.75,67.5
2020-12-17,77,75.0,,0.75,57.75
2020-12-18,76,75.0,,0.75,57.0
2020-12-19,67,75.0,,0.75,50.25
2020-12-20,77,75.0,,0.75,57.75
2020-12-21,78,75.0,,0.75,58.5
2020-12-22,89,75.0,,0.75,66.75
2020-12-23,86,75.0,,0.75,64.5
2020-12-24,78,75.0,,0.75,58.5
2020-12-25,62,75.0,,0.75,46.5
2020-12-26,70,75.0,,0.75,52.5
2020-12-27,76,75.0,,0.75,57.0
2020-12-28,77,75.0,,0.75,57.75
2020-12-29,96,75.0,,0.75,72.0
2020-12-30,94,75.0,,0.75,70.5
2020-12-31,83,75.0,,0.75,62.25
2021-01-01,58,74.0,False,0.74,42.92
2021-01-02,63,74.0,,0.74,46.62
2021-01-03,62,74.0,,0.74,45.88
2021-01-04,68,74.0,,0.74,50.32
2021-01-05,67,74.0,,0.74,49.58
2021-01-06,70,74.0,,0.74,51.8
2021-01-07,64,74.0,,0.74,47.36
2021-01-08,65,74.0,,0.74,48.1
2021-01-09,63,74.0,,0.74,46.62
2021-01-10,61,74.0,,0.74,45.14
2021-01-11,69,74.0,,0.74,51.06
2021-01-12,75,74.0,,0.74,55.5
2021-01-13,73,74.0,,0.74,54.019999999999996
2021-01-14,100,74.0,,0.74,74.0
2021-01-15,82,74.0,,0.74,60.68
2021-01-16,63,74.0,,0.74,46.62
2021-01-17,59,74.0,,0.74,43.66
2021-01-18,62,74.0,,0.74,45.88
2021-01-19,68,74.0,,0.74,50.32
2021-01-20,64,74.0,,0.74,47.36
2021-01-21,72,74.0,,0.74,53.28
2021-01-22,63,74.0,,0.74,46.62
2021-01-23,57,74.0,,0.74,42.18
2021-01-24,63,74.0,,0.74,46.62
2021-01-25,70,74.0,,0.74,51.8
2021-01-26,68,74.0,,0.74,50.32
2021-01-27,65,74.0,,0.74,48.1
2021-01-28,71,74.0,,0.74,52.54
2021-01-29,74,74.0,,0.74,54.76
2021-01-30,56,74.0,,0.74,41.44
2021-01-31,55,74.0,,0.74,40.7
2021-02-01,86,70.0,False,0.7,60.199999999999996
2021-02-02,92,70.0,,0.7,64.39999999999999
2021-02-03,99,70.0,,0.7,69.3
2021-02-04,95,70.0,,0.7,66.5
2021-02-05,99,70.0,,0.7,69.3
2021-02-06,91,70.0,,0.7,63.699999999999996
2021-02-07,75,70.0,,0.7,52.5
2021-02-08,98,70.0,,0.7,68.6
2021-02-09,98,70.0,,0.7,68.6
2021-02-10,98,70.0,,0.7,68.6
2021-02-11,100,70.0,,0.7,70.0
2021-02-12,97,70.0,,0.7,67.89999999999999
2021-02-13,67,70.0,,0.7,46.9
2021-02-14,79,70.0,,0.7,55.3
2021-02-15,79,70.0,,0.7,55.3
2021-02-16,77,70.0,,0.7,53.9
2021-02-17,81,70.0,,0.7,56.699999999999996
2021-02-18,83,70.0,,0.7,58.099999999999994
2021-02-19,92,70.0,,0.7,64.39999999999999
2021-02-20,84,70.0,,0.7,58.8
2021-02-21,70,70.0,,0.7,49.0
2021-02-22,83,70.0,,0.7,58.099999999999994
2021-02-23,98,70.0,,0.7,68.6
2021-02-24,85,70.0,,0.7,59.49999999999999
2021-02-25,81,70.0,,0.7,56.699999999999996
2021-02-26,81,70.0,,0.7,56.699999999999996
2021-02-27,77,70.0,,0.7,53.9
2021-02-28,79,70.0,,0.7,55.3
2021-03-01,85,64.0,False,0.64,54.4
2021-03-02,86,64.0,,0.64,55.04
2021-03-03,89,64.0,,0.64,56.96
2021-03-04,86,64.0,,0.64,55.04
2021-03-05,93,64.0,,0.64,59.52
2021-03-06,70,64.0,,0.64,44.800000000000004
2021-03-07,71,64.0,,0.64,45.44
2021-03-08,88,64.0,,0.64,56.32
2021-03-09,85,64.0,,0.64,54.4
2021-03-10,81,64.0,,0.64,51.84
2021-03-11,93,64.0,,0.64,59.52
2021-03-12,86,64.0,,0.64,55.04
2021-03-13,76,64.0,,0.64,48.64
2021-03-14,67,64.0,,0.64,42.88
2021-03-15,85,64.0,,0.64,54.4
2021-03-16,84,64.0,,0.64,53.76
2021-03-17,72,64.0,,0.64,46.08
2021-03-18,77,64.0,,0.64,49.28
2021-03-19,95,64.0,,0.64,60.800000000000004
2021-03-20,70,64.0,,0.64,44.800000000000004
2021-03-21,62,64.0,,0.64,39.68
2021-03-22,79,64.0,,0.64,50.56
2021-03-23,89,64.0,,0.64,56.96
2021-03-24,80,64.0,,0.64,51.2
2021-03-25,85,64.0,,0.64,54.4
2021-03-26,81,64.0,,0.64,51.84
2021-03-27,72,64.0,,0.64,46.08
2021-03-28,77,64.0,,0.64,49.28
2021-03-29,80,64.0,,0.64,51.2
2021-03-30,87,64.0,,0.64,55.68
2021-03-31,100,64.0,,0.64,64.0
2021-04-01,43,83.0,False,0.83,35.69
2021-04-02,45,83.0,,0.83,37.35
2021-04-03,51,83.0,,0.83,42.33
2021-04-04,56,83.0,,0.83,46.48
2021-04-05,51,83.0,,0.83,42.33
2021-04-06,56,83.0,,0.83,46.48
2021-04-07,46,83.0,,0.83,38.18
2021-04-08,48,83.0,,0.83,39.839999999999996
2021-04-09,100,83.0,,0.83,83.0
2021-04-10,51,83.0,,0.83,42.33
2021-04-11,41,83.0,,0.83,34.03
2021-04-12,57,83.0,,0.83,47.309999999999995
2021-04-13,45,83.0,,0.83,37.35
2021-04-14,40,83.0,,0.83,33.199999999999996
2021-04-15,45,83.0,,0.83,37.35
2021-04-16,45,83.0,,0.83,37.35
2021-04-17,44,83.0,,0.83,36.519999999999996
2021-04-18,39,83.0,,0.83,32.37
2021-04-19,47,83.0,,0.83,39.01
2021-04-20,55,83.0,,0.83,45.65
2021-04-21,50,83.0,,0.83,41.5
2021-04-22,50,83.0,,0.83,41.5
