date,BNY_unscaled,BNY_monthly,isPartial,scale,BNY
2021-04-26,57,68.0,,0.68,38.760000000000005
2021-04-27,94,68.0,,0.68,63.92
2021-04-28,100,68.0,,0.68,68.0
2021-04-29,97,68.0,,0.68,65.96000000000001
2021-04-30,72,68.0,,0.68,48.96
2021-05-01,14,64.0,False,0.64,8.96
2021-05-02,21,64.0,,0.64,13.44
2021-05-03,85,64.0,,0.64,54.4
2021-05-04,89,64.0,,0.64,56.96
2021-05-05,89,64.0,,0.64,56.96
2021-05-06,100,64.0,,0.64,64.0
2021-05-07,60,64.0,,0.64,38.4
2021-05-08,66,64.0,,0.64,42.24
2021-05-09,25,64.0,,0.64,16.0
2021-05-10,66,64.0,,0.64,42.24
2021-05-11,86,64.0,,0.64,55.04
2021-05-12,99,64.0,,0.64,63.36
2021-05-13,68,64.0,,0.64,43.52
2021-05-14,87,64.0,,0.64,55.68
2021-05-15,32,64.0,,0.64,20.48
2021-05-16,18,64.0,,0.64,11.52
2021-05-17,90,64.0,,0.64,57.6
2021-05-18,78,64.0,,0.64,49.92
2021-05-19,78,64.0,,0.64,49.92
2021-05-20,81,64.0,,0.64,51.84
2021-05-21,78,64.0,,0.64,49.92
2021-05-22,29,64.0,,0.64,18.56
2021-05-23,49,64.0,,0.64,31.36
2021-05-24,65,64.0,,0.64,41.6
2021-05-25,77,64.0,,0.64,49.28
2021-05-26,64,64.0,,0.64,40.96
2021-05-27,68,64.0,,0.64,43.52
2021-05-28,25,64.0,,0.64,16.0
2021-05-29,31,64.0,,0.64,19.84
2021-05-30,21,64.0,,0.64,13.44
2021-05-31,46,64.0,,0.64,29.44
2021-06-01,77,63.0,False,0.63,48.51
2021-06-02,98,63.0,,0.63,61.74
2021-06-03,100,63.0,,0.63,63.0
2021-06-04,82,63.0,,0.63,51.660000000000004
2021-06-05,25,63.0,,0.63,15.75
2021-06-06,24,63.0,,0.63,15.120000000000001
2021-06-07,57,63.0,,0.63,35.910000000000004
2021-06-08,60,63.0,,0.63,37.8
2021-06-09,91,63.0,,0.63,57.33
2021-06-10,65,63.0,,0.63,40.95
2021-06-11,41,63.0,,0.63,25.830000000000002
2021-06-12,34,63.0,,0.63,21.42
2021-06-13,20,63.0,,0.63,12.6
2021-06-14,72,63.0,,0.63,45.36
2021-06-15,82,63.0,,0.63,51.660000000000004
2021-06-16,58,63.0,,0.63,36.54
2021-06-17,91,63.0,,0.63,57.33
2021-06-18,60,63.0,,0.63,37.8
2021-06-19,31,63.0,,0.63,19.53
2021-06-20,35,63.0,,0.63,22.05
2021-06-21,73,63.0,,0.63,45.99
2021-06-22,78,63.0,,0.63,49.14
2021-06-23,67,63.0,,0.63,42.21
2021-06-24,50,63.0,,0.63,31.5
2021-06-25,50,63.0,,0.63,31.5
2021-06-26,25,63.0,,0.63,15.75
2021-06-27,25,63.0,,0.63,15.75
2021-06-28,56,63.0,,0.63,35.28
2021-06-29,69,63.0,,0.63,43.47
2021-06-30,100,63.0,,0.63,63.0
2021-07-01,70,69.0,False,0.69,48.3
2021-07-02,81,69.0,,0.69,55.88999999999999
2021-07-03,48,69.0,,0.69,33.12
2021-07-04,30,69.0,,0.69,20.7
2021-07-05,35,69.0,,0.69,24.15
2021-07-06,61,69.0,,0.69,42.089999999999996
2021-07-07,85,69.0,,0.69,58.65
2021-07-08,68,69.0,,0.69,46.919999999999995
2021-07-09,53,69.0,,0.69,36.57
2021-07-10,23,69.0,,0.69,15.87
2021-07-11,20,69.0,,0.69,13.799999999999999
2021-07-12,48,69.0,,0.69,33.12
2021-07-13,68,69.0,,0.69,46.919999999999995
2021-07-14,71,69.0,,0.69,48.989999999999995
2021-07-15,78,69.0,,0.69,53.81999999999999
2021-07-16,58,69.0,,0.69,40.019999999999996
2021-07-17,25,69.0,,0.69,17.25
2021-07-18,31,69.0,,0.69,21.389999999999997
2021-07-19,82,69.0,,0.69,56.58
2021-07-20,70,69.0,,0.69,48.3
2021-07-21,49,69.0,,0.69,33.809999999999995
2021-07-22,57,69.0,,0.69,39.33
2021-07-23,100,69.0,,0.69,69.0
2021-07-24,23,69.0,,0.69,15.87
2021-07-25,17,69.0,,0.69,11.729999999999999
2021-07-26,47,69.0,,0.69,32.43
2021-07-27,72,69.0,,0.69,49.67999999999999
2021-07-28,92,69.0,,0.69,63.48
2021-07-29,94,69.0,,0.69,64.86
2021-07-30,59,69.0,,0.69,40.709999999999994
2021-07-31,19,69.0,,0.69,13.11
2021-08-01,27,68.0,False,0.68,18.360000000000003
2021-08-02,65,68.0,,0.68,44.2
2021-08-03,80,68.0,,0.68,54.400000000000006
2021-08-04,41,68.0,,0.68,27.880000000000003
2021-08-05,88,68.0,,0.68,59.84
2021-08-06,80,68.0,,0.68,54.400000000000006
2021-08-07,35,68.0,,0.68,23.8
2021-08-08,45,68.0,,0.68,30.6
2021-08-09,55,68.0,,0.68,37.400000000000006
2021-08-10,60,68.0,,0.68,40.800000000000004
2021-08-11,100,68.0,,0.68,68.0
2021-08-12,82,68.0,,0.68,55.760000000000005
2021-08-13,58,68.0,,0.68,39.440000000000005
2021-08-14,38,68.0,,0.68,25.840000000000003
2021-08-15,31,68.0,,0.68,21.080000000000002
2021-08-16,76,68.0,,0.68,51.68000000000001
2021-08-17,98,68.0,,0.68,66.64
2021-08-18,95,68.0,,0.68,64.60000000000001
2021-08-19,88,68.0,,0.68,59.84
2021-08-20,89,68.0,,0.68,60.52
2021-08-21,20,68.0,,0.68,13.600000000000001
2021-08-22,45,68.0,,0.68,30.6
2021-08-23,69,68.0,,0.68,46.92
2021-08-24,77,68.0,,0.68,52.36000000000001
2021-08-25,67,68.0,,0.68,45.56
2021-08-26,57,68.0,,0.68,38.760000000000005
2021-08-27,66,68.0,,0.68,44.88
2021-08-28,24,68.0,,0.68,16.32
2021-08-29,44,68.0,,0.68,29.92
2021-08-30,78,68.0,,0.68,53.040000000000006
2021-08-31,72,68.0,,0.68,48.96
2021-09-01,81,67.0,False,0.67,54.27
2021-09-02,93,67.0,,0.67,62.31
2021-09-03,27,67.0,,0.67,18.09
2021-09-04,41,67.0,,0.67,27.470000000000002
2021-09-05,20,67.0,,0.67,13.4
2021-09-06,22,67.0,,0.67,14.74
2021-09-07,100,67.0,,0.67,67.0
2021-09-08,86,67.0,,0.67,57.620000000000005
2021-09-09,85,67.0,,0.67,56.95
2021-09-10,63,67.0,,0.67,42.21
2021-09-11,43,67.0,,0.67,28.810000000000002
2021-09-12,16,67.0,,0.67,10.72
2021-09-13,85,67.0,,0.67,56.95
2021-09-14,75,67.0,,0.67,50.25
2021-09-15,80,67.0,,0.67,53.6
2021-09-16,76,67.0,,0.67,50.92
2021-09-17,56,67.0,,0.67,37.52
2021-09-18,36,67.0,,0.67,24.12
2021-09-19,16,67.0,,0.67,10.72
2021-09-20,60,67.0,,0.67,40.2
2021-09-21,53,67.0,,0.67,35.510000000000005
2021-09-22,57,67.0,,0.67,38.190000000000005
2021-09-23,98,67.0,,0.67,65.66000000000001
2021-09-24,78,67.0,,0.67,52.260000000000005
2021-09-25,33,67.0,,0.67,22.110000000000003
2021-09-26,13,67.0,,0.67,8.71
2021-09-27,77,67.0,,0.67,51.59
2021-09-28,61,67.0,,0.67,40.870000000000005
2021-09-29,85,67.0,,0.67,56.95
2021-09-30,53,67.0,,0.67,35.510000000000005
2021-10-01,61,65.0,False,0.65,39.65
2021-10-02,20,65.0,,0.65,13.0
2021-10-03,32,65.0,,0.65,20.8
2021-10-04,51,65.0,,0.65,33.15
2021-10-05,68,65.0,,0.65,44.2
2021-10-06,78,65.0,,0.65,50.7
2021-10-07,65,65.0,,0.65,42.25
2021-10-08,77,65.0,,0.65,50.050000000000004
2021-10-09,13,65.0,,0.65,8.450000000000001
2021-10-10,39,65.0,,0.65,25.35
2021-10-11,77,65.0,,0.65,50.050000000000004
2021-10-12,57,65.0,,0.65,37.050000000000004
2021-10-13,64,65.0,,0.65,41.6
2021-10-14,62,65.0,,0.65,40.300000000000004
2021-10-15,63,65.0,,0.65,40.95
2021-10-16,20,65.0,,0.65,13.0
2021-10-17,23,65.0,,0.65,14.950000000000001
2021-10-18,53,65.0,,0.65,34.45
2021-10-19,100,65.0,,0.65,65.0
2021-10-20,83,65.0,,0.65,53.95
2021-10-21,47,65.0,,0.65,30.55
2021-10-22,45,65.0,,0.65,29.25
2021-10-23,50,65.0,,0.65,32.5
2021-10-24,35,65.0,,0.65,22.75
2021-10-25,62,65.0,,0.65,40.300000000000004
2021-10-26,82,65.0,,0.65,53.300000000000004
2021-10-27,87,65.0,,0.65,56.550000000000004
2021-10-28,95,65.0,,0.65,61.75
2021-10-29,69,65.0,,0.65,44.85
2021-10-30,36,65.0,,0.65,23.400000000000002
2021-10-31,20,65.0,,0.65,13.0
2021-11-01,46,66.0,False,0.66,30.360000000000003
2021-11-02,72,66.0,,0.66,47.52
2021-11-03,79,66.0,,0.66,52.14
2021-11-04,71,66.0,,0.66,46.86
2021-11-05,54,66.0,,0.66,35.64
2021-11-06,38,66.0,,0.66,25.080000000000002
2021-11-07,25,66.0,,0.66,16.5
2021-11-08,100,66.0,,0.66,66.0
2021-11-09,96,66.0,,0.66,63.36
2021-11-10,75,66.0,,0.66,49.5
2021-11-11,52,66.0,,0.66,34.32
2021-11-12,48,66.0,,0.66,31.68
2021-11-13,12,66.0,,0.66,7.92
2021-11-14,22,66.0,,0.66,14.520000000000001
2021-11-15,67,66.0,,0.66,44.22
2021-11-16,92,66.0,,0.66,60.720000000000006
2021-11-17,70,66.0,,0.66,46.2
2021-11-18,48,66.0,,0.66,31.68
2021-11-19,51,66.0,,0.66,33.660000000000004
2021-11-20,34,66.0,,0.66,22.44
2021-11-21,31,66.0,,0.66,20.46
2021-11-22,68,66.0,,0.66,44.88
2021-11-23,69,66.0,,0.66,45.54
2021-11-24,40,66.0,,0.66,26.400000000000002
2021-11-25,45,66.0,,0.66,29.700000000000003
2021-11-26,29,66.0,,0.66,19.14
2021-11-27,18,66.0,,0.66,11.88
2021-11-28,24,66.0,,0.66,15.84
2021-11-29,50,66.0,,0.66,33.0
2021-11-30,76,66.0,,0.66,50.160000000000004
2021-12-01,84,61.0,False,0.61,51.24
2021-12-02,77,61.0,,0.61,46.97
2021-12-03,77,61.0,,0.61,46.97
2021-12-04,24,61.0,,0.61,14.64
2021-12-05,13,61.0,,0.61,7.93
2021-12-06,63,61.0,,0.61,38.43
2021-12-07,78,61.0,,0.61,47.58
2021-12-08,78,61.0,,0.61,47.58
2021-12-09,65,61.0,,0.61,39.65
2021-12-10,81,61.0,,0.61,49.41
2021-12-11,34,61.0,,0.61,20.74
2021-12-12,17,61.0,,0.61,10.37
2021-12-13,60,61.0,,0.61,36.6
2021-12-14,72,61.0,,0.61,43.92
2021-12-15,80,61.0,,0.61,48.8
2021-12-16,61,61.0,,0.61,37.21
2021-12-17,82,61.0,,0.61,50.019999999999996
2021-12-18,25,61.0,,0.61,15.25
2021-12-19,31,61.0,,0.61,18.91
2021-12-20,73,61.0,,0.61,44.53
2021-12-21,49,61.0,,0.61,29.89
2021-12-22,100,61.0,,0.61,61.0
2021-12-23,40,61.0,,0.61,24.4
2021-12-24,25,61.0,,0.61,15.25
2021-12-25,23,61.0,,0.61,14.03
2021-12-26,22,61.0,,0.61,13.42
2021-12-27,45,61.0,,0.61,27.45
2021-12-28,71,61.0,,0.61,43.31
2021-12-29,72,61.0,,0.61,43.92
2021-12-30,72,61.0,,0.61,43.92
2021-12-31,41,61.0,,0.61,25.009999999999998
