date,SA_unscaled,SA_monthly,isPartial,scale,SA
2021-05-13,97,83.0,,0.83,80.50999999999999
2021-05-14,87,83.0,,0.83,72.21
2021-05-15,85,83.0,,0.83,70.55
2021-05-16,93,83.0,,0.83,77.19
2021-05-17,94,83.0,,0.83,78.02
2021-05-18,90,83.0,,0.83,74.7
2021-05-19,84,83.0,,0.83,69.72
2021-05-20,93,83.0,,0.83,77.19
2021-05-21,91,83.0,,0.83,75.53
2021-05-22,90,83.0,,0.83,74.7
2021-05-23,87,83.0,,0.83,72.21
2021-05-24,87,83.0,,0.83,72.21
2021-05-25,100,83.0,,0.83,83.0
2021-05-26,96,83.0,,0.83,79.67999999999999
2021-05-27,92,83.0,,0.83,76.36
2021-05-28,87,83.0,,0.83,72.21
2021-05-29,74,83.0,,0.83,61.419999999999995
2021-05-30,86,83.0,,0.83,71.38
2021-05-31,93,83.0,,0.83,77.19
2021-06-01,99,84.0,False,0.84,83.16
2021-06-02,96,84.0,,0.84,80.64
2021-06-03,91,84.0,,0.84,76.44
2021-06-04,93,84.0,,0.84,78.11999999999999
2021-06-05,80,84.0,,0.84,67.2
2021-06-06,84,84.0,,0.84,70.56
2021-06-07,87,84.0,,0.84,73.08
2021-06-08,91,84.0,,0.84,76.44
2021-06-09,89,84.0,,0.84,74.75999999999999
2021-06-10,100,84.0,,0.84,84.0
2021-06-11,97,84.0,,0.84,81.48
2021-06-12,90,84.0,,0.84,75.6
2021-06-13,87,84.0,,0.84,73.08
2021-06-14,88,84.0,,0.84,73.92
2021-06-15,91,84.0,,0.84,76.44
2021-06-16,89,84.0,,0.84,74.75999999999999
2021-06-17,85,84.0,,0.84,71.39999999999999
2021-06-18,94,84.0,,0.84,78.96
2021-06-19,99,84.0,,0.84,83.16
2021-06-20,92,84.0,,0.84,77.28
2021-06-21,88,84.0,,0.84,73.92
2021-06-22,94,84.0,,0.84,78.96
2021-06-23,80,84.0,,0.84,67.2
2021-06-24,83,84.0,,0.84,69.72
2021-06-25,90,84.0,,0.84,75.6
2021-06-26,86,84.0,,0.84,72.24
2021-06-27,93,84.0,,0.84,78.11999999999999
2021-06-28,83,84.0,,0.84,69.72
2021-06-29,90,84.0,,0.84,75.6
2021-06-30,89,84.0,,0.84,74.75999999999999
2021-07-01,98,83.0,False,0.83,81.33999999999999
2021-07-02,94,83.0,,0.83,78.02
2021-07-03,94,83.0,,0.83,78.02
2021-07-04,85,83.0,,0.83,70.55
2021-07-05,88,83.0,,0.83,73.03999999999999
2021-07-06,88,83.0,,0.83,73.03999999999999
2021-07-07,88,83.0,,0.83,73.03999999999999
2021-07-08,91,83.0,,0.83,75.53
2021-07-09,92,83.0,,0.83,76.36
2021-07-10,90,83.0,,0.83,74.7
2021-07-11,85,83.0,,0.83,70.55
2021-07-12,96,83.0,,0.83,79.67999999999999
2021-07-13,100,83.0,,0.83,83.0
2021-07-14,100,83.0,,0.83,83.0
2021-07-15,94,83.0,,0.83,78.02
2021-07-16,90,83.0,,0.83,74.7
2021-07-17,93,83.0,,0.83,77.19
2021-07-18,82,83.0,,0.83,68.06
2021-07-19,93,83.0,,0.83,77.19
2021-07-20,88,83.0,,0.83,73.03999999999999
2021-07-21,96,83.0,,0.83,79.67999999999999
2021-07-22,93,83.0,,0.83,77.19
2021-07-23,92,83.0,,0.83,76.36
2021-07-24,84,83.0,,0.83,69.72
2021-07-25,80,83.0,,0.83,66.39999999999999
2021-07-26,91,83.0,,0.83,75.53
2021-07-27,97,83.0,,0.83,80.50999999999999
2021-07-28,90,83.0,,0.83,74.7
2021-07-29,90,83.0,,0.83,74.7
2021-07-30,94,83.0,,0.83,78.02
2021-07-31,98,83.0,,0.83,81.33999999999999
2021-08-01,86,79.0,False,0.79,67.94
2021-08-02,88,79.0,,0.79,69.52000000000001
2021-08-03,94,79.0,,0.79,74.26
2021-08-04,99,79.0,,0.79,78.21000000000001
2021-08-05,92,79.0,,0.79,72.68
2021-08-06,92,79.0,,0.79,72.68
2021-08-07,86,79.0,,0.79,67.94
2021-08-08,94,79.0,,0.79,74.26
2021-08-09,94,79.0,,0.79,74.26
2021-08-10,94,79.0,,0.79,74.26
2021-08-11,90,79.0,,0.79,71.10000000000001
2021-08-12,92,79.0,,0.79,72.68
2021-08-13,94,79.0,,0.79,74.26
2021-08-14,92,79.0,,0.79,72.68
2021-08-15,89,79.0,,0.79,70.31
2021-08-16,98,79.0,,0.79,77.42
2021-08-17,86,79.0,,0.79,67.94
2021-08-18,87,79.0,,0.79,68.73
2021-08-19,95,79.0,,0.79,75.05
2021-08-20,82,79.0,,0.79,64.78
2021-08-21,90,79.0,,0.79,71.10000000000001
2021-08-22,85,79.0,,0.79,67.15
2021-08-23,92,79.0,,0.79,72.68
2021-08-24,97,79.0,,0.79,76.63000000000001
2021-08-25,89,79.0,,0.79,70.31
2021-08-26,91,79.0,,0.79,71.89
2021-08-27,90,79.0,,0.79,71.10000000000001
2021-08-28,88,79.0,,0.79,69.52000000000001
2021-08-29,90,79.0,,0.79,71.10000000000001
2021-08-30,96,79.0,,0.79,75.84
2021-08-31,100,79.0,,0.79,79.0
2021-09-01,87,79.0,False,0.79,68.73
2021-09-02,96,79.0,,0.79,75.84
2021-09-03,87,79.0,,0.79,68.73
2021-09-04,87,79.0,,0.79,68.73
2021-09-05,76,79.0,,0.79,60.040000000000006
2021-09-06,91,79.0,,0.79,71.89
2021-09-07,100,79.0,,0.79,79.0
2021-09-08,83,79.0,,0.79,65.57000000000001
2021-09-09,89,79.0,,0.79,70.31
2021-09-10,90,79.0,,0.79,71.10000000000001
2021-09-11,80,79.0,,0.79,63.2
2021-09-12,84,79.0,,0.79,66.36
2021-09-13,84,79.0,,0.79,66.36
2021-09-14,90,79.0,,0.79,71.10000000000001
2021-09-15,84,79.0,,0.79,66.36
2021-09-16,93,79.0,,0.79,73.47
2021-09-17,85,79.0,,0.79,67.15
2021-09-18,84,79.0,,0.79,66.36
2021-09-19,80,79.0,,0.79,63.2
2021-09-20,84,79.0,,0.79,66.36
2021-09-21,92,79.0,,0.79,72.68
2021-09-22,86,79.0,,0.79,67.94
2021-09-23,92,79.0,,0.79,72.68
2021-09-24,86,79.0,,0.79,67.94
2021-09-25,82,79.0,,0.79,64.78
2021-09-26,81,79.0,,0.79,63.99
2021-09-27,85,79.0,,0.79,67.15
2021-09-28,83,79.0,,0.79,65.57000000000001
2021-09-29,91,79.0,,0.79,71.89
2021-09-30,89,79.0,,0.79,70.31
2021-10-01,44,90.0,False,0.9,39.6
2021-10-02,48,90.0,,0.9,43.2
2021-10-03,46,90.0,,0.9,41.4
2021-10-04,44,90.0,,0.9,39.6
2021-10-05,45,90.0,,0.9,40.5
2021-10-06,46,90.0,,0.9,41.4
2021-10-07,50,90.0,,0.9,45.0
2021-10-08,49,90.0,,0.9,44.1
2021-10-09,44,90.0,,0.9,39.6
2021-10-10,42,90.0,,0.9,37.800000000000004
2021-10-11,45,90.0,,0.9,40.5
2021-10-12,49,90.0,,0.9,44.1
2021-10-13,49,90.0,,0.9,44.1
2021-10-14,47,90.0,,0.9,42.300000000000004
2021-10-15,51,90.0,,0.9,45.9
2021-10-16,43,90.0,,0.9,38.7
2021-10-17,48,90.0,,0.9,43.2
2021-10-18,51,90.0,,0.9,45.9
2021-10-19,52,90.0,,0.9,46.800000000000004
2021-10-20,56,90.0,,0.9,50.4
2021-10-21,49,90.0,,0.9,44.1
2021-10-22,47,90.0,,0.9,42.300000000000004
2021-10-23,52,90.0,,0.9,46.800000000000004
2021-10-24,46,90.0,,0.9,41.4
2021-10-25,100,90.0,,0.9,90.0
2021-10-26,77,90.0,,0.9,69.3
2021-10-27,49,90.0,,0.9,44.1
2021-10-28,50,90.0,,0.9,45.0
2021-10-29,47,90.0,,0.9,42.300000000000004
2021-10-30,53,90.0,,0.9,47.7
2021-10-31,48,90.0,,0.9,43.2
2021-11-01,88,90.0,False,0.9,79.2
2021-11-02,84,90.0,,0.9,75.60000000000001
2021-11-03,87,90.0,,0.9,78.3
2021-11-04,87,90.0,,0.9,78.3
2021-11-05,83,90.0,,0.9,74.7
2021-11-06,98,90.0,,0.9,88.2
2021-11-07,96,90.0,,0.9,86.4
2021-11-08,89,90.0,,0.9,80.10000000000001
2021-11-09,89,90.0,,0.9,80.10000000000001
2021-11-10,82,90.0,,0.9,73.8
2021-11-11,92,90.0,,0.9,82.8
2021-11-12,92,90.0,,0.9,82.8
2021-11-13,95,90.0,,0.9,85.5
2021-11-14,100,90.0,,0.9,90.0
2021-11-15,98,90.0,,0.9,88.2
2021-11-16,88,90.0,,0.9,79.2
2021-11-17,88,90.0,,0.9,79.2
2021-11-18,89,90.0,,0.9,80.10000000000001
2021-11-19,80,90.0,,0.9,72.0
2021-11-20,98,90.0,,0.9,88.2
2021-11-21,90,90.0,,0.9,81.0
2021-11-22,78,90.0,,0.9,70.2
2021-11-23,82,90.0,,0.9,73.8
2021-11-24,86,90.0,,0.9,77.4
2021-11-25,80,90.0,,0.9,72.0
2021-11-26,83,90.0,,0.9,74.7
2021-11-27,75,90.0,,0.9,67.5
2021-11-28,81,90.0,,0.9,72.9
2021-11-29,83,90.0,,0.9,74.7
2021-11-30,76,90.0,,0.9,68.4
2021-12-01,60,91.0,False,0.91,54.6
2021-12-02,62,91.0,,0.91,56.42
2021-12-03,62,91.0,,0.91,56.42
2021-12-04,59,91.0,,0.91,53.690000000000005
2021-12-05,60,91.0,,0.91,54.6
2021-12-06,59,91.0,,0.91,53.690000000000005
2021-12-07,66,91.0,,0.91,60.06
2021-12-08,67,91.0,,0.91,60.97
2021-12-09,57,91.0,,0.91,51.870000000000005
2021-12-10,57,91.0,,0.91,51.870000000000005
2021-12-11,64,91.0,,0.91,58.24
2021-12-12,62,91.0,,0.91,56.42
2021-12-13,61,91.0,,0.91,55.510000000000005
2021-12-14,59,91.0,,0.91,53.690000000000005
2021-12-15,60,91.0,,0.91,54.6
2021-12-16,66,91.0,,0.91,60.06
2021-12-17,58,91.0,,0.91,52.78
2021-12-18,57,91.0,,0.91,51.870000000000005
2021-12-19,58,91.0,,0.91,52.78
2021-12-20,58,91.0,,0.91,52.78
2021-12-21,61,91.0,,0.91,55.510000000000005
2021-12-22,63,91.0,,0.91,57.330000000000005
2021-12-23,57,91.0,,0.91,51.870000000000005
2021-12-24,60,91.0,,0.91,54.6
2021-12-25,61,91.0,,0.91,55.510000000000005
2021-12-26,86,91.0,,0.91,78.26
2021-12-27,91,91.0,,0.91,82.81
2021-12-28,100,91.0,,0.91,91.0
2021-12-29,100,91.0,,0.91,91.0
2021-12-30,88,91.0,,0.91,80.08
2021-12-31,61,91.0,,0.91,55.510000000000005
