,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,MD_unscaled,MD_monthly,isPartial,scale,MD,Stock_Price_Change,Stock_Price_Change_Percent
247,2018-01-11,1,0.0037247956403269754,-0.594000594000594,MD,53.56999969482422,54.31999969482422,53.56999969482422,54.16999816894531,54.16999816894531,657100,90,87.0,,0.87,78.3,0.6800003051757812,0.012677112470419027
248,2018-01-12,1,0.0037247956403269754,0.0,MD,54.20000076293945,54.38999938964844,54.08000183105469,54.220001220703125,54.220001220703125,446400,88,87.0,,0.87,76.56,0.06999969482421875,0.0012886541829433273
249,2018-01-16,5,0.014623978201634878,2.926115581565472,MD,54.34000015258789,54.38999938964844,53.459999084472656,53.5099983215332,53.5099983215332,1104000,91,87.0,,0.87,79.17,0.0,0.0
250,2018-01-19,65,0.1781117166212534,11.179429849077696,MD,52.0,53.61000061035156,52.0,53.52000045776367,53.52000045776367,727400,87,87.0,,0.87,75.69,-0.779998779296875,-0.014340849201136874
251,2018-01-25,2,0.006449591280653951,-0.9637890678782872,MD,53.75,54.18999862670898,53.2400016784668,54.18000030517578,54.18000030517578,332600,89,87.0,,0.87,77.42999999999999,0.5799980163574148,0.010818839950645698
252,2018-01-26,2,0.006449591280653951,0.0,MD,54.43000030517578,54.84999847412109,54.060001373291016,54.7599983215332,54.7599983215332,492200,86,87.0,,0.87,74.82,0.6599998474121094,0.012179366380105527
253,2018-01-29,2,0.006449591280653951,0.0,MD,54.720001220703125,55.27999877929688,54.68000030517578,55.20000076293945,55.20000076293945,544600,89,87.0,,0.87,77.42999999999999,0.43000030517579546,0.007839568224941251
254,2018-01-30,1,0.0037247956403269754,-0.4224757076468103,MD,54.63999938964844,55.2599983215332,53.90999984741211,53.91999816894531,53.91999816894531,976200,89,87.0,,0.87,77.42999999999999,-0.02000045776367898,-0.0003618027895320175
255,2018-01-31,1,0.0037247956403269754,0.0,MD,54.119998931884766,54.470001220703125,52.20000076293945,52.810001373291016,52.810001373291016,743600,87,87.0,,0.87,75.69,-0.7899971008300781,-0.014296002982726153
256,2018-02-01,1,0.0037247956403269754,0.0,MD,52.310001373291016,52.4900016784668,51.310001373291016,51.9900016784668,51.9900016784668,667600,95,85.0,False,0.85,80.75,-1.9799995422363281,-0.036350275341718974
257,2018-02-06,1,0.0037247956403269754,0.0,MD,49.06999969482422,50.88999938964844,48.7400016784668,50.66999816894531,50.66999816894531,899300,99,85.0,,0.85,84.14999999999999,-1.6000022888183594,-0.030482039200900535
258,2018-02-07,1,0.0037247956403269754,0.0,MD,50.34999847412109,51.27000045776367,50.16999816894531,50.59000015258789,50.59000015258789,734500,100,85.0,,0.85,85.0,0.3800010681152344,0.0074671069497502796
259,2018-02-09,1,0.0037247956403269754,0.0,MD,53.83000183105469,54.880001068115234,53.209999084472656,53.93999862670898,53.93999862670898,1693700,90,85.0,,0.85,76.5,3.6100006103515625,0.07041155798946175
260,2018-02-12,3,0.009174386920980927,1.4630577907827362,MD,54.20000076293945,54.959999084472656,53.130001068115234,54.38999938964844,54.38999938964844,1712800,99,85.0,,0.85,84.14999999999999,0.07999801635742188,0.0014576897740605776
261,2018-02-13,1,0.0037247956403269754,-0.594000594000594,MD,54.31999969482422,54.36000061035156,53.380001068115234,53.9900016784668,53.9900016784668,1229800,96,85.0,,0.85,81.6,-0.5999984741210938,-0.010917002986097324
262,2018-02-14,9,0.02552316076294278,5.852231163130944,MD,53.56999969482422,54.86000061035156,53.40999984741211,54.7599983215332,54.7599983215332,796400,94,85.0,,0.85,79.89999999999999,0.5,0.009197939558241774
263,2018-02-15,2,0.006449591280653951,-0.7473043663926551,MD,55.470001220703125,56.470001220703125,54.43000030517578,56.38999938964844,56.38999938964844,882200,94,85.0,,0.85,79.89999999999999,1.6100006103515625,0.029347440620475895
264,2018-02-16,4,0.0118991825613079,0.8449514152936204,MD,56.31999969482422,57.09999847412109,55.7599983215332,56.61000061035156,56.61000061035156,710800,95,85.0,,0.85,80.75,0.6299972534179616,0.011156317333086863
265,2018-02-20,1,0.0037247956403269754,-0.6869704602702084,MD,56.5099983215332,56.66999816894531,55.79999923706055,56.43000030517578,56.43000030517578,1419100,96,85.0,,0.85,81.6,-0.43000030517577414,-0.007530653531815035
266,2018-02-22,1,0.0037247956403269754,0.0,MD,57.7400016784668,58.150001525878906,57.16999816894531,57.5099983215332,57.5099983215332,634600,98,85.0,,0.85,83.3,1.4800033569335938,0.026116170897366064
267,2018-02-27,5,0.014623978201634878,2.926115581565472,MD,55.83000183105469,56.150001525878906,55.13999938964844,55.619998931884766,55.619998931884766,648100,95,85.0,,0.85,80.75,-2.0,-0.03439380821185234
268,2018-02-28,1,0.0037247956403269754,-0.7452953232718464,MD,55.93999862670898,56.34000015258789,54.959999084472656,54.97999954223633,54.97999954223633,912400,94,85.0,,0.85,79.89999999999999,0.18999862670898438,0.003383768861010994
269,2018-03-06,1,0.0037247956403269754,0.0,MD,55.0,56.34000015258789,54.88999938964844,56.310001373291016,56.310001373291016,1279200,84,88.0,,0.88,73.92,0.0,0.0
270,2018-03-12,1,0.0037247956403269754,0.0,MD,57.75,58.93999862670898,57.619998931884766,58.619998931884766,58.619998931884766,778300,86,88.0,,0.88,75.68,2.5999984741210866,0.04614835759814362
271,2018-03-14,5,0.014623978201634878,2.926115581565472,MD,57.9900016784668,58.22999954223633,56.650001525878906,57.34999847412109,57.34999847412109,607800,81,88.0,,0.88,71.28,-0.7099990844726491,-0.012046133373184498
272,2018-03-15,4,0.0118991825613079,-0.18632383081796178,MD,57.52999877929688,58.18999862670898,57.09999847412109,57.470001220703125,57.470001220703125,446200,82,88.0,,0.88,72.16,-0.040000915527350855,-0.000686946863160065
273,2018-03-16,2,0.006449591280653951,-0.4579803068468056,MD,57.400001525878906,57.61000061035156,57.130001068115234,57.459999084472656,57.459999084472656,800100,79,88.0,,0.88,69.52,-0.5799980163574148,-0.009967314487806078
274,2018-03-19,1,0.0037247956403269754,-0.4224757076468103,MD,57.11000061035156,57.11000061035156,56.040000915527344,56.66999816894531,56.66999816894531,310200,85,88.0,,0.88,74.8,-0.5,-0.00867904868430358
275,2018-03-21,1,0.0037247956403269754,0.0,MD,56.150001525878906,56.90999984741211,55.77000045776367,56.380001068115234,56.380001068115234,322000,85,88.0,,0.88,74.8,-0.20000076293945312,-0.003502026979547934
276,2018-03-23,1,0.0037247956403269754,0.0,MD,54.97999954223633,54.97999954223633,54.310001373291016,54.38999938964844,54.38999938964844,732100,82,88.0,,0.88,72.16,-1.9300003051757812,-0.03391320172817647
277,2018-03-26,1,0.0037247956403269754,0.0,MD,55.119998931884766,55.18000030517578,53.75,55.060001373291016,55.060001373291016,427600,87,88.0,,0.88,76.56,0.20000076293945312,0.0036377003383896156
278,2018-03-28,1,0.0037247956403269754,0.0,MD,54.63999938964844,55.83000183105469,54.5099983215332,55.43999862670898,55.43999862670898,444600,83,88.0,,0.88,73.04,0.6500015258789062,0.0117796578884386
279,2018-03-29,2,0.006449591280653951,0.7315288953913679,MD,55.650001525878906,55.75,55.02000045776367,55.630001068115234,55.630001068115234,418600,84,88.0,,0.88,73.92,-0.0800018310546875,-0.001432954118410712
280,2018-04-02,1,0.0037247956403269754,-0.4224757076468103,MD,55.58000183105469,55.970001220703125,53.77999877929688,54.41999816894531,54.41999816894531,811900,100,84.0,,0.84,84.0,0.220001220703125,0.0039462102368272856
281,2018-04-03,1,0.0037247956403269754,0.0,MD,54.810001373291016,55.52999877929688,54.540000915527344,55.130001068115234,55.130001068115234,1013100,97,84.0,,0.84,81.48,-0.4400024414062429,-0.00786139774539596
282,2018-04-04,2,0.006449591280653951,0.7315288953913679,MD,54.75,55.41999816894531,54.34000015258789,55.209999084472656,55.209999084472656,802600,93,84.0,,0.84,78.11999999999999,-0.1100006103515696,-0.0019809222540912996
283,2018-04-05,59,0.16176294277929154,24.081115335868187,MD,55.470001220703125,56.459999084472656,55.040000915527344,55.83000183105469,55.83000183105469,846300,99,84.0,,0.84,83.16,1.0400009155273438,0.018765805663813806
284,2018-04-06,4,0.0118991825613079,-0.9264406151565685,MD,55.400001525878906,55.560001373291016,54.31999969482422,54.66999816894531,54.66999816894531,423300,88,84.0,,0.84,73.92,-0.8999977111816406,-0.01594044856138077
285,2018-04-09,1,0.0037247956403269754,-0.6869704602702084,MD,55.0,55.02999877929688,54.11000061035156,54.2400016784668,54.2400016784668,1419300,98,84.0,,0.84,82.32,-0.5300025939941335,-0.009539283313425462
286,2018-04-10,1,0.0037247956403269754,0.0,MD,54.52000045776367,54.59000015258789,53.290000915527344,53.59000015258789,53.59000015258789,781800,95,84.0,,0.84,79.8,-0.4399986267089915,-0.007995613964551396
287,2018-04-12,62,0.16993732970027248,44.62326261887345,MD,53.41999816894531,53.91999816894531,52.81999969482422,53.54999923706055,53.54999923706055,1189700,92,84.0,,0.84,77.28,-0.6700019836425781,-0.01227334643285971
288,2018-04-13,1,0.0037247956403269754,-0.9780813571279683,MD,53.84000015258789,53.88999938964844,52.36000061035156,52.59000015258789,52.59000015258789,1163400,89,84.0,,0.84,74.75999999999999,-0.029998779296875,-0.0005563572016987761
289,2018-04-16,4,0.0118991825613079,0.29700029700029695,MD,52.90999984741211,53.290000915527344,52.45000076293945,52.59999847412109,52.59999847412109,1247400,97,84.0,,0.84,81.48,-0.5999984741210938,-0.011133762867259311
290,2018-04-17,3,0.009174386920980927,-0.22899015342340268,MD,52.77999877929688,53.060001373291016,52.27999877929688,52.5099983215332,52.5099983215332,558000,96,84.0,,0.84,80.64,-0.22999954223632812,-0.004315998091291351
291,2018-04-18,3,0.009174386920980927,0.0,MD,52.58000183105469,53.150001525878906,52.31999969482422,52.77999877929688,52.77999877929688,615400,92,84.0,,0.84,77.28,0.09000015258789062,0.0016961958209296135
292,2018-04-19,5,0.014623978201634878,0.5940005940005941,MD,52.77999877929688,52.77999877929688,51.68999862670898,52.0,52.0,505100,91,84.0,,0.84,76.44,-0.37000274658202414,-0.006961481391526747
293,2018-04-20,3,0.009174386920980927,-0.3726476616359232,MD,51.88999938964844,52.040000915527344,50.95000076293945,51.02999877929688,51.02999877929688,536600,88,84.0,,0.84,73.92,-0.7399978637695384,-0.014020422146349243
294,2018-04-23,1,0.0037247956403269754,-0.594000594000594,MD,51.209999084472656,51.2599983215332,50.63999938964844,50.869998931884766,50.869998931884766,429100,94,84.0,,0.84,78.96,-0.7800025939941406,-0.014988519989848959
295,2018-04-24,4,0.0118991825613079,2.1945866861741035,MD,51.18999862670898,51.959999084472656,50.75,51.15999984741211,51.15999984741211,477100,95,84.0,,0.84,79.8,0.7000007629394531,0.013655887355841001
296,2018-04-25,7,0.02007356948228883,0.6869704602702087,MD,50.9900016784668,53.16999816894531,50.63999938964844,52.68999862670898,52.68999862670898,865800,91,84.0,,0.84,76.44,1.2099990844726562,0.023287126747356668
297,2018-04-26,2,0.006449591280653951,-0.6787023211619384,MD,47.90999984741211,51.220001220703125,46.380001068115234,46.52000045776367,46.52000045776367,2720900,89,84.0,,0.84,74.75999999999999,-1.9499969482421875,-0.036674760492677816
298,2018-04-27,2,0.006449591280653951,0.0,MD,46.79999923706055,47.38999938964844,44.5,46.91999816894531,46.91999816894531,1333100,86,84.0,,0.84,72.24,-3.8300018310546875,-0.07477551229550927
299,2018-04-30,1,0.0037247956403269754,-0.4224757076468103,MD,47.0099983215332,47.38999938964844,45.77000045776367,45.90999984741211,45.90999984741211,1255100,93,84.0,,0.84,78.11999999999999,0.0,0.0
300,2018-05-01,1,0.0037247956403269754,0.0,MD,44.9900016784668,45.88999938964844,42.29999923706055,44.84999847412109,44.84999847412109,2031100,81,89.0,False,0.89,72.09,-1.5,-0.03165224771721875
301,2018-05-03,1,0.0037247956403269754,0.0,MD,46.0099983215332,46.59999847412109,45.720001220703125,46.18000030517578,46.18000030517578,722600,79,89.0,,0.89,70.31,0.7099990844726491,0.015471760599604867
302,2018-05-04,1,0.0037247956403269754,0.0,MD,45.869998931884766,46.18000030517578,44.61000061035156,45.220001220703125,45.220001220703125,898000,81,89.0,,0.89,72.09,-0.4199981689453054,-0.009012836538579427
303,2018-05-07,1,0.0037247956403269754,0.0,MD,45.33000183105469,46.0,45.11000061035156,45.630001068115234,45.630001068115234,955200,88,89.0,,0.89,78.32000000000001,-0.18000030517578125,-0.003897797834263028
304,2018-05-14,26,0.07184468664850137,10.139416983523448,MD,46.27000045776367,46.61000061035156,45.95000076293945,46.52999877929688,46.52999877929688,832700,87,89.0,,0.89,77.43,0.6100006103515625,0.013260882833729726
305,2018-05-15,2,0.006449591280653951,-0.9102286949596086,MD,46.52999877929688,46.900001525878906,46.380001068115234,46.84999847412109,46.84999847412109,834700,84,89.0,,0.89,74.76,0.29000091552734375,0.006221860367513932
306,2018-05-16,2,0.006449591280653951,0.0,MD,46.86000061035156,47.540000915527344,46.720001220703125,47.41999816894531,47.41999816894531,1326700,84,89.0,,0.89,74.76,0.6399993896484375,0.013646041979237244
307,2018-05-17,2,0.006449591280653951,0.0,MD,47.540000915527344,47.68999862670898,47.220001220703125,47.54999923706055,47.54999923706055,733800,84,89.0,,0.89,74.76,0.14999771118163352,0.003155189488703636
308,2018-05-18,3,0.009174386920980927,0.4224757076468104,MD,47.459999084472656,47.630001068115234,46.91999816894531,47.02000045776367,47.02000045776367,546000,84,89.0,,0.89,74.76,-0.059997558593742895,-0.001258074236138551
309,2018-05-24,22,0.06094550408719346,5.643005643005643,MD,46.90999984741211,46.93999862670898,46.25,46.790000915527344,46.790000915527344,1001400,86,89.0,,0.89,76.54,-0.6900024414062571,-0.014486718999218384
310,2018-05-29,1,0.0037247956403269754,0.0,MD,46.40999984741211,46.79999923706055,45.959999084472656,46.290000915527344,46.290000915527344,551700,98,89.0,,0.89,87.22,-0.1399993896484304,-0.0029825179749530806
311,2018-06-05,1,0.0037247956403269754,0.0,MD,45.970001220703125,46.540000915527344,45.91999816894531,46.34000015258789,46.34000015258789,451400,87,97.0,,0.97,84.39,-0.2599983215332031,-0.0055555197814471935
312,2018-06-06,1,0.0037247956403269754,0.0,MD,46.36000061035156,46.45000076293945,46.15999984741211,46.400001525878906,46.400001525878906,308500,91,97.0,,0.97,88.27,-0.09000015258789062,-0.0019338236101723583
313,2018-06-07,2,0.006449591280653951,0.7315288953913679,MD,46.56999969482422,46.790000915527344,46.08000183105469,46.2400016784668,46.2400016784668,222700,89,97.0,,0.97,86.33,0.3400001525878906,0.007319701765412301
314,2018-06-11,1,0.0037247956403269754,-0.4224757076468103,MD,46.5099983215332,47.11000061035156,46.45000076293945,46.91999816894531,46.91999816894531,718700,94,97.0,,0.97,91.18,0.31999969482421875,0.006839061520899081
315,2018-06-14,2,0.006449591280653951,0.7315288953913679,MD,46.72999954223633,46.72999954223633,43.15999984741211,44.86000061035156,44.86000061035156,1665200,87,97.0,,0.97,84.39,-0.3800010681152344,-0.008066250545361586
316,2018-06-15,15,0.04187193460490463,5.492184199408534,MD,44.810001373291016,45.59000015258789,44.150001525878906,44.34999847412109,44.34999847412109,1864300,85,97.0,,0.97,82.45,-1.1399993896484375,-0.02439545047754732
317,2018-06-20,4,0.0118991825613079,-0.7158196134574087,MD,45.4900016784668,46.16999816894531,45.13999938964844,45.810001373291016,45.810001373291016,1331500,90,97.0,,0.97,87.3,0.5799980163574219,0.012722044624176254
318,2018-06-21,2,0.006449591280653951,-0.4579803068468056,MD,45.93000030517578,46.93999862670898,45.0,45.11000061035156,45.11000061035156,855900,93,97.0,,0.97,90.21,0.7700004577636648,0.016677506785815366
319,2018-06-22,2,0.006449591280653951,0.0,MD,45.31999969482422,45.630001068115234,44.65999984741211,44.970001220703125,44.970001220703125,1470100,84,97.0,,0.97,81.48,-1.309997558593743,-0.027907916423507317
320,2018-07-02,291,0.7939155313351499,122.0954795099282,MD,43.220001220703125,43.630001068115234,42.77999877929688,43.119998931884766,43.119998931884766,534000,95,96.0,,0.96,91.2,-2.0,-0.04383081203558281
321,2018-07-05,1,0.0037247956403269754,-0.9953083224936249,MD,43.33000183105469,43.650001525878906,43.02999877929688,43.34999847412109,43.34999847412109,835300,100,96.0,,0.96,96.0,0.020000457763671875,0.00045841066408525144
322,2018-07-06,2,0.006449591280653951,0.7315288953913679,MD,43.5,43.709999084472656,43.09999847412109,43.43999862670898,43.43999862670898,569300,89,96.0,,0.96,85.44,0.05999755859375,0.0013745144672716592
323,2018-07-09,1,0.0037247956403269754,0.0,MD,43.65999984741211,44.16999816894531,43.43999862670898,44.0099983215332,44.0099983215332,544000,97,96.0,,0.96,93.12,0.45999908447265625,0.010523886847576325
324,2018-07-10,1,0.0037247956403269754,0.0,MD,44.119998931884766,44.459999084472656,43.959999084472656,44.11000061035156,44.11000061035156,485500,95,96.0,,0.96,91.2,0.29000091552734375,0.006565563222758586
325,2018-07-11,1,0.0037247956403269754,0.0,MD,43.95000076293945,44.25,43.7599983215332,44.0099983215332,44.0099983215332,634800,91,96.0,,0.96,87.36,-0.20999908447265625,-0.004723326333715527
326,2018-07-13,2,0.006449591280653951,0.7315288953913679,MD,43.90999984741211,44.45000076293945,43.84000015258789,44.34000015258789,44.34000015258789,741700,90,96.0,,0.96,86.39999999999999,0.20000076293945312,0.004519791252868943
327,2018-07-17,1,0.0037247956403269754,-0.4224757076468103,MD,43.90999984741211,44.43000030517578,43.77000045776367,44.060001373291016,44.060001373291016,670500,94,96.0,,0.96,90.24,-0.020000457763671875,-0.0004499540477026498
328,2018-07-18,2,0.006449591280653951,0.7315288953913679,MD,43.83000183105469,43.93000030517578,43.22999954223633,43.41999816894531,43.41999816894531,908200,90,96.0,,0.96,86.39999999999999,-0.5,-0.01125365736136974
329,2018-07-25,4,0.0118991825613079,0.8449514152936204,MD,43.11000061035156,43.650001525878906,42.61000061035156,43.400001525878906,43.400001525878906,540000,91,96.0,,0.96,87.36,-0.279998779296875,-0.0063737486308163005
330,2018-07-26,2,0.006449591280653951,-0.4579803068468056,MD,43.40999984741211,43.7400016784668,43.11000061035156,43.130001068115234,43.130001068115234,669200,93,96.0,,0.96,89.28,0.09000015258789062,0.002061859093739793
331,2018-07-27,3,0.009174386920980927,0.4224757076468104,MD,43.20000076293945,43.20000076293945,42.5099983215332,42.810001373291016,42.810001373291016,450500,93,96.0,,0.96,89.28,-0.5400009155273438,-0.012345699469718752
332,2018-07-30,2,0.006449591280653951,-0.29700029700029706,MD,42.81999969482422,43.369998931884766,42.720001220703125,42.7599983215332,42.7599983215332,560000,97,96.0,,0.96,93.12,0.1699981689453125,0.003935142730162822
333,2018-08-02,3,0.009174386920980927,0.4224757076468104,MD,42.59999847412109,46.20000076293945,42.59999847412109,45.119998931884766,45.119998931884766,2611700,93,93.0,,0.93,86.49000000000001,2.8300018310546875,0.06525252249831448
334,2018-08-03,1,0.0037247956403269754,-0.594000594000594,MD,45.91999816894531,47.52999877929688,45.83000183105469,47.22999954223633,47.22999954223633,1299300,92,93.0,,0.93,85.56,1.329998016357429,0.028787835376494764
335,2018-08-06,1,0.0037247956403269754,-0.4224757076468103,MD,46.91999816894531,48.150001525878906,46.54999923706055,48.0099983215332,48.0099983215332,1507900,100,93.0,,0.93,93.0,0.6200027465820241,0.013044451136238644
336,2018-08-07,3,0.009174386920980927,1.4630577907827362,MD,46.91999816894531,48.7599983215332,46.91999816894531,48.58000183105469,48.58000183105469,908400,96,93.0,,0.93,89.28,0.6099967956542969,0.012668676559157488
337,2018-08-09,2,0.006449591280653951,-0.29700029700029706,MD,47.459999084472656,48.25,47.34999847412109,47.59999847412109,47.59999847412109,495600,92,93.0,,0.93,85.56,-0.5099983215332031,-0.010459358882052738
338,2018-08-14,1,0.0037247956403269754,0.0,MD,48.0,48.68999862670898,47.97999954223633,48.13999938964844,48.13999938964844,990300,95,93.0,,0.93,88.35000000000001,0.43999862670897727,0.009119142522465928
339,2018-08-22,1,0.0037247956403269754,-0.4224757076468103,MD,46.97999954223633,47.58000183105469,46.84000015258789,47.43000030517578,47.43000030517578,256000,88,93.0,,0.93,81.84,-1.1099967956542898,-0.022797223802865307
340,2018-08-23,17,0.04732152588555858,11.704462326261886,MD,47.61000061035156,47.61000061035156,46.47999954223633,46.83000183105469,46.83000183105469,298400,87,93.0,,0.93,80.91000000000001,0.029998779296875,0.0006304913438925919
341,2018-08-24,2,0.006449591280653951,-0.8637070305752289,MD,47.040000915527344,47.400001525878906,46.650001525878906,46.959999084472656,46.959999084472656,237600,85,93.0,,0.93,79.05,-0.20999908447265625,-0.004410818772957459
342,2018-08-27,3,0.009174386920980927,1.4630577907827362,MD,47.060001373291016,47.790000915527344,46.7400016784668,47.58000183105469,47.58000183105469,499000,90,93.0,,0.93,83.7,0.3899993896484375,0.008227834959783964
343,2018-08-28,1,0.0037247956403269754,-0.594000594000594,MD,47.59999847412109,47.59999847412109,46.65999984741211,47.11000061035156,47.11000061035156,332700,89,93.0,,0.93,82.77000000000001,-0.1900024414062571,-0.00397577814953598
344,2018-08-29,4,0.0118991825613079,2.1945866861741035,MD,47.15999984741211,47.33000183105469,46.83000183105469,47.18999862670898,47.18999862670898,248200,87,93.0,,0.93,80.91000000000001,-0.26999664306639914,-0.005672198565577435
345,2018-08-30,3,0.009174386920980927,-0.22899015342340268,MD,46.959999084472656,47.060001373291016,46.40999984741211,46.79999923706055,46.79999923706055,447100,83,93.0,,0.93,77.19,-0.2700004577636719,-0.005704636537464003
346,2018-08-31,3,0.009174386920980927,0.0,MD,46.5,47.40999984741211,46.08000183105469,47.34999847412109,47.34999847412109,534200,82,93.0,,0.93,76.26,0.34999847412109375,0.007437281425999531
347,2018-09-04,2,0.006449591280653951,0.7315288953913679,MD,47.68000030517578,48.380001068115234,47.34999847412109,48.130001068115234,48.130001068115234,607300,95,84.0,,0.84,79.8,0.970001220703125,0.020459844417318074
348,2018-09-05,1,0.0037247956403269754,-0.4224757076468103,MD,47.97999954223633,48.380001068115234,47.7599983215332,47.81999969482422,47.81999969482422,800400,93,84.0,,0.84,78.11999999999999,0.0,0.0
349,2018-09-06,1,0.0037247956403269754,0.0,MD,47.68000030517578,48.0,47.40999984741211,47.709999084472656,47.709999084472656,508300,91,84.0,,0.84,76.44,-0.3800010681152344,-0.00785450722872505
350,2018-09-07,1,0.0037247956403269754,0.0,MD,47.630001068115234,47.790000915527344,47.20000076293945,47.369998931884766,47.369998931884766,407800,89,84.0,,0.84,74.75999999999999,-0.20999908447265625,-0.004374980926513672
351,2018-09-10,1,0.0037247956403269754,0.0,MD,47.36000061035156,48.31999969482422,47.36000061035156,47.45000076293945,47.45000076293945,496000,91,84.0,,0.84,76.44,0.529998779296875,0.01109016047590572
352,2018-09-11,3,0.009174386920980927,1.4630577907827362,MD,48.02000045776367,48.13999938964844,47.41999816894531,47.4900016784668,47.4900016784668,721500,92,84.0,,0.84,77.28,-0.18000030517578125,-0.0037251719021650365
353,2018-09-12,2,0.006449591280653951,-0.29700029700029706,MD,47.61000061035156,47.9900016784668,47.2599983215332,47.900001525878906,47.900001525878906,426600,91,84.0,,0.84,76.44,-0.14999771118164062,-0.003115864418018588
354,2018-09-13,6,0.017348773841961852,1.6899028305872412,MD,48.09999847412109,48.380001068115234,47.79999923706055,48.22999954223633,48.22999954223633,1009800,87,84.0,,0.84,73.08,0.3899993896484375,0.008126680058513802
355,2018-09-17,1,0.0037247956403269754,-0.4224757076468103,MD,47.75,47.77000045776367,47.20000076293945,47.310001373291016,47.310001373291016,680200,94,84.0,,0.84,78.96,-0.6100006103515625,-0.012608528253083895
356,2018-09-18,1,0.0037247956403269754,0.0,MD,47.970001220703125,48.5,47.38999938964844,47.38999938964844,47.38999938964844,500900,89,84.0,,0.84,74.75999999999999,0.7299995422363281,0.015281547733744905
357,2018-09-19,1,0.0037247956403269754,0.0,MD,47.34000015258789,47.650001525878906,47.150001525878906,47.209999084472656,47.209999084472656,552300,92,84.0,,0.84,77.28,-0.8499984741210938,-0.017525741734455536
358,2018-09-20,1,0.0037247956403269754,0.0,MD,47.470001220703125,47.83000183105469,47.2599983215332,47.52999877929688,47.52999877929688,736400,100,84.0,,0.84,84.0,0.18000030517578125,0.0037775508795738766
359,2018-09-21,2,0.006449591280653951,0.7315288953913679,MD,47.540000915527344,47.709999084472656,45.380001068115234,45.59999847412109,45.59999847412109,1562500,89,84.0,,0.84,74.75999999999999,-0.12000274658203125,-0.002508942964416061
360,2018-09-25,1,0.0037247956403269754,0.0,MD,46.81999969482422,46.81999969482422,45.97999954223633,46.29999923706055,46.29999923706055,1132200,91,84.0,,0.84,76.44,-0.8899993896484375,-0.018654357718025816
361,2018-09-27,2,0.006449591280653951,0.7315288953913679,MD,46.130001068115234,46.5099983215332,45.66999816894531,45.959999084472656,45.959999084472656,742800,87,84.0,,0.84,73.08,-0.3100013732910156,-0.0066211314675699295
362,2018-09-28,1,0.0037247956403269754,-0.4224757076468103,MD,45.93000030517578,46.93000030517578,45.790000915527344,46.65999984741211,46.65999984741211,1454300,83,84.0,,0.84,69.72,0.4200019836425781,0.009030359036760638
363,2018-10-02,2,0.006449591280653951,0.7315288953913679,MD,46.560001373291016,46.84000015258789,46.209999084472656,46.33000183105469,46.33000183105469,608900,100,85.0,,0.85,85.0,-0.09000015258789062,-0.0019177530791101294
364,2018-10-03,2,0.006449591280653951,0.0,MD,46.34000015258789,46.70000076293945,46.08000183105469,46.34999847412109,46.34999847412109,298100,95,85.0,,0.85,80.75,-0.1399993896484375,-0.002988885337155578
365,2018-10-04,3,0.009174386920980927,0.4224757076468104,MD,46.18000030517578,46.790000915527344,46.02999877929688,46.38999938964844,46.38999938964844,347700,96,85.0,,0.85,81.6,0.09000015258789062,0.0019271980967356939
366,2018-10-05,2,0.006449591280653951,-0.29700029700029706,MD,46.33000183105469,46.810001373291016,45.79999923706055,46.13999938964844,46.13999938964844,1229300,91,85.0,,0.85,77.35,0.020000457763671875,0.0004274515360618292
367,2018-10-08,1,0.0037247956403269754,-0.4224757076468103,MD,45.97999954223633,46.52999877929688,45.65999984741211,46.40999984741211,46.40999984741211,351000,95,85.0,,0.85,80.75,-0.2800025939941335,-0.0059816830971917145
368,2018-10-09,1,0.0037247956403269754,0.0,MD,46.2599983215332,46.84000015258789,46.2599983215332,46.43000030517578,46.43000030517578,418800,98,85.0,,0.85,83.3,0.3100013732910085,0.006662398053381091
369,2018-10-10,1,0.0037247956403269754,0.0,MD,46.630001068115234,46.709999084472656,45.59000015258789,45.650001525878906,45.650001525878906,708700,95,85.0,,0.85,80.75,-0.13000106811523438,-0.0027754284306519272
370,2018-10-11,1,0.0037247956403269754,0.0,MD,45.560001373291016,45.61000061035156,44.7400016784668,44.790000915527344,44.790000915527344,1215300,98,85.0,,0.85,83.3,-1.0999984741210938,-0.02354952891632056
371,2018-10-19,1,0.0037247956403269754,0.0,MD,45.18000030517578,45.18000030517578,43.0,43.18000030517578,43.18000030517578,1430700,92,85.0,,0.85,78.2,-0.43000030517578125,-0.009427763635639796
372,2018-10-22,2,0.006449591280653951,0.7315288953913679,MD,43.18999862670898,43.54999923706055,42.58000183105469,42.68000030517578,42.68000030517578,778600,98,85.0,,0.85,83.3,-1.6300010681152344,-0.036077933977537
373,2018-10-26,2,0.006449591280653951,0.0,MD,41.34999847412109,41.70000076293945,40.709999084472656,40.97999954223633,40.97999954223633,734300,91,85.0,,0.85,77.35,-1.8499984741210938,-0.04247987385833907
374,2018-10-29,1,0.0037247956403269754,0.0,MD,41.16999816894531,41.95000076293945,40.70000076293945,41.02000045776367,41.02000045776367,668300,96,85.0,,0.85,81.6,0.25,0.005995203727242826
375,2018-10-31,1,0.0037247956403269754,0.0,MD,41.59999847412109,41.77999877929688,40.84000015258789,41.290000915527344,41.290000915527344,802800,91,85.0,,0.85,77.35,-0.17000198364257102,-0.004052490597157732
