,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DNA_unscaled,DNA_monthly,isPartial,scale,DNA,Stock_Price_Change,Stock_Price_Change_Percent
127,2021-11-18,3,0.031303030303030305,1.8198362147406737,DNA,13.5600004196167,13.670000076293944,11.949999809265137,11.979999542236328,11.979999542236328,6791400,87,65.0,,0.65,56.55,-0.43999958038330256,-0.031183528780249326
128,2021-11-19,7,0.0717070707070707,1.2907389480477574,DNA,12.260000228881836,13.539999961853027,11.829999923706056,13.449999809265137,13.449999809265137,9342800,75,65.0,,0.65,48.75,-0.1300001144409162,-0.009509883958695675
129,2021-11-22,1,0.011101010101010101,-0.8451894633046908,DNA,13.270000457763672,13.739999771118164,12.859999656677246,13.489999771118164,13.489999771118164,3645600,70,65.0,,0.65,45.5,0.19999980926513672,0.014771034699306185
130,2021-11-23,2,0.021202020202020205,0.9099181073703368,DNA,12.960000038146973,13.09000015258789,11.890000343322754,12.100000381469728,12.100000381469728,3634500,65,65.0,,0.65,42.25,-0.6499996185302734,-0.0473071054845714
131,2021-11-24,1,0.011101010101010101,-0.47641734159123394,DNA,12.039999961853027,12.109999656677246,11.8100004196167,12.0,12.0,3350300,59,65.0,,0.65,38.35,-0.9800004959106445,-0.07486634717241758
132,2021-11-26,3,0.031303030303030305,1.8198362147406737,DNA,11.449999809265137,12.350000381469728,11.449999809265137,12.0600004196167,12.0600004196167,3451300,68,65.0,,0.65,44.2,0.24000072479248225,0.01981839236966043
133,2021-11-29,3,0.031303030303030305,-0.6931379344489553,DNA,12.470000267028809,12.479999542236328,11.68000030517578,12.039999961853027,12.039999961853027,3476000,85,65.0,,0.65,55.25,0.1299991607665998,0.010526247510215025
134,2021-12-01,5,0.051505050505050505,0.6453694740238787,DNA,11.869999885559082,12.119999885559082,11.390000343322754,11.390000343322754,11.390000343322754,6074900,96,58.0,False,0.58,55.67999999999999,-0.3599996566772461,-0.02884612739438741
135,2021-12-02,3,0.031303030303030305,-0.3922337713277113,DNA,11.300000190734863,11.40999984741211,9.729999542236328,10.220000267028809,10.220000267028809,12871100,100,58.0,,0.58,57.99999999999999,-0.7100000381469727,-0.05858086178638777
136,2021-12-03,7,0.0717070707070707,1.2907389480477574,DNA,10.260000228881836,10.270000457763672,7.909999847412109,8.649999618530273,8.649999618530273,24002500,93,58.0,,0.58,53.94,-1.1399993896484375,-0.09991230542452634
137,2021-12-07,1,0.011101010101010101,-0.8198065256599443,DNA,10.0,10.104999542236328,9.510000228881836,9.979999542236328,9.979999542236328,13546700,96,58.0,,0.58,55.67999999999999,-0.16500091552734375,-0.01606630069842019
138,2021-12-08,1,0.011101010101010101,0.0,DNA,9.800000190734863,10.56999969482422,9.800000190734863,10.15999984741211,10.15999984741211,8578600,96,58.0,,0.58,55.67999999999999,0.4650001525878924,0.046016840539607085
139,2021-12-09,1,0.011101010101010101,0.0,DNA,10.0,10.479999542236328,9.890000343322754,9.890000343322754,9.890000343322754,6976500,94,58.0,,0.58,54.52,-0.0900001525878924,-0.008514678825578659
140,2021-12-13,8,0.08180808080808082,2.8585040495474034,DNA,9.979999542236328,10.75,9.8100004196167,10.109999656677246,10.109999656677246,7955600,86,58.0,,0.58,49.88,0.2700004577636719,0.025763403583704436
141,2021-12-14,6,0.06160606060606061,-0.24694406716878636,DNA,9.729999542236328,10.300000190734863,9.220000267028809,9.5,9.5,8118300,89,58.0,,0.58,51.62,-0.4499998092651367,-0.04186044737350114
142,2021-12-16,2,0.021202020202020205,-0.6558452205279554,DNA,10.913999557495115,11.65999984741211,10.34000015258789,10.479999542236328,10.479999542236328,12798800,90,58.0,,0.58,52.2,1.359999656677246,0.13203879917406258
143,2021-12-20,2,0.021202020202020205,-0.32268473701193934,DNA,10.829999923706056,11.220000267028809,10.289999961853027,11.0600004196167,11.0600004196167,7501500,64,58.0,,0.58,37.12,-0.4399995803833008,-0.037735813562721154
144,2021-12-21,2,0.021202020202020205,0.0,DNA,11.239999771118164,11.550000190734863,11.045000076293944,11.3100004196167,11.3100004196167,6082200,53,58.0,,0.58,30.74,0.3299999237060547,0.029411757206084577
145,2021-12-22,5,0.051505050505050505,1.4292520247737013,DNA,11.239999771118164,11.40999984741211,10.9399995803833,11.06999969482422,11.06999969482422,4733600,51,58.0,,0.58,29.58,-0.1400003433227539,-0.012121241645957626
146,2021-12-23,7,0.0717070707070707,0.3922337713277113,DNA,11.029999732971191,11.079999923706056,10.579999923706056,10.670000076293944,10.670000076293944,5481900,48,58.0,,0.58,27.84,-0.3299999237060529,-0.02892199194734435
147,2021-12-28,6,0.06160606060606061,0.0,DNA,9.710000038146973,9.970000267028809,9.125,9.149999618530272,9.149999618530272,6275400,51,58.0,,0.58,29.58,-1.1099996566772479,-0.10018047511917072
148,2021-12-29,3,0.031303030303030305,-0.49188391539596654,DNA,9.15999984741211,9.15999984741211,8.65999984741211,8.880000114440918,8.880000114440918,5607500,50,58.0,,0.58,29.0,-0.8100004196166992,-0.08124377110554382
149,2021-12-30,3,0.031303030303030305,0.0,DNA,8.9399995803833,9.34000015258789,8.789999961853027,8.970000267028809,8.970000267028809,5548900,48,58.0,,0.58,27.84,0.18000030517578125,0.019650688665309834
150,2021-12-31,3,0.031303030303030305,0.0,DNA,8.970000267028809,9.029999732971191,8.300000190734863,8.3100004196167,8.3100004196167,6031700,46,58.0,,0.58,26.68,-0.3100004196166992,-0.033190622543063375
