,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NFLX_unscaled,NFLX_monthly,isPartial,scale,NFLX,Stock_Price_Change,Stock_Price_Change_Percent
610,2019-05-23,12,0.010345794392523363,0.08140670791273208,NFLX,355.5,357.4200134277344,347.70001220703125,352.2099914550781,352.2099914550781,5630400,55,26.0,,0.26,14.3,-13.03997802734375,-0.03519942322550362
611,2019-05-24,8,0.007230529595015576,-0.3011141222523336,NFLX,355.4100036621094,359.44000244140625,353.7900085449219,354.3900146484375,354.3900146484375,3831000,43,26.0,,0.26,11.18,2.019989013671875,0.005651583397078719
612,2019-05-28,31,0.02514330218068536,6.535947712418301,NFLX,354.3900146484375,361.2000122070313,353.6499938964844,355.0599975585937,355.0599975585937,4717100,63,26.0,,0.26,16.38,1.7600097656250568,0.00489653281123581
613,2019-05-29,14,0.011903426791277257,-0.5265766323875605,NFLX,353.6000061035156,353.8500061035156,345.8999938964844,349.19000244140625,349.19000244140625,5658900,54,26.0,,0.26,14.04,-7.350006103515682,-0.020348853419481117
614,2019-05-30,8,0.007230529595015576,-0.39256739073540947,NFLX,350.54998779296875,354.2099914550781,348.29998779296875,351.8500061035156,351.8500061035156,4008000,48,26.0,,0.26,12.48,0.3599853515625,0.00101733883101085
615,2019-05-31,5,0.004894080996884735,-0.3231365790607498,NFLX,347.2200012207031,349.3399963378906,342.9200134277344,343.2799987792969,343.2799987792969,5023400,61,26.0,,0.26,15.86,-4.8699951171875,-0.01374889256280376
616,2019-06-03,17,0.014239875389408099,4.567600487210718,NFLX,343.5599975585937,347.6600036621094,332.6499938964844,336.6300048828125,336.6300048828125,7849600,84,23.0,,0.23,19.32,-1.67999267578125,-0.00480904761376455
617,2019-06-04,3,0.003336448598130841,-0.7656967840735069,NFLX,345.0,353.6099853515625,343.25,353.3999938964844,353.3999938964844,7891600,89,23.0,,0.23,20.47,5.949981689453125,0.017114369288323106
618,2019-06-05,3,0.003336448598130841,0.0,NFLX,354.3800048828125,357.8800048828125,348.7099914550781,355.7300109863281,355.7300109863281,5020100,98,23.0,,0.23,22.540000000000003,4.27001953125,0.012075506089016974
619,2019-06-06,6,0.005672897196261682,0.7002801120448179,NFLX,354.8399963378906,358.2099914550781,352.0899963378906,357.1300048828125,357.1300048828125,3710000,66,23.0,,0.23,15.18,0.329986572265625,0.0009220592594261223
620,2019-06-07,4,0.004115264797507788,-0.2745744096650192,NFLX,357.3900146484375,365.1499938964844,355.69000244140625,360.8699951171875,360.8699951171875,4777300,72,23.0,,0.23,16.560000000000002,6.94000244140625,0.019374117436577798
621,2019-06-10,12,0.010345794392523363,3.0450669914738118,NFLX,363.6499938964844,367.1000061035156,349.2900085449219,352.010009765625,352.010009765625,7810300,94,23.0,,0.23,21.62,1.95001220703125,0.005340304640903515
622,2019-06-11,2,0.0025576323987538943,-0.752785305630834,NFLX,355.0,357.5799865722656,348.5,351.2699890136719,351.2699890136719,5396700,91,23.0,,0.23,20.93,-9.52001953125,-0.02593304105956762
623,2019-06-12,4,0.004115264797507788,0.6090133982947621,NFLX,351.82000732421875,353.6099853515625,343.2300109863281,345.5599975585937,345.5599975585937,4584700,82,23.0,,0.23,18.86,-3.970001220703125,-0.011102414480069878
624,2019-06-13,12,0.010345794392523363,1.5140045420136259,NFLX,347.2300109863281,348.5,339.25,343.42999267578125,343.42999267578125,6209300,74,23.0,,0.23,17.02,-5.1099853515625,-0.01445090795861459
625,2019-06-14,21,0.017355140186915887,0.6775067750677508,NFLX,341.6300048828125,343.3999938964844,336.1600036621094,339.7300109863281,339.7300109863281,5019000,78,23.0,,0.23,17.94,-5.100006103515625,-0.01463416385513805
626,2019-06-17,14,0.011903426791277257,-0.5408003845691625,NFLX,342.69000244140625,351.7699890136719,342.0599975585937,350.6199951171875,350.6199951171875,5358200,87,23.0,,0.23,20.01,8.3699951171875,0.02437389419322633
627,2019-06-18,10,0.00878816199376947,-0.2617115938236063,NFLX,355.57000732421875,361.5,353.75,357.1199951171875,357.1199951171875,5428500,100,23.0,,0.23,23.0,9.730010986328125,0.027660150923079385
628,2019-06-19,7,0.006451713395638629,-0.26586316908897556,NFLX,361.7200012207031,364.739990234375,356.1199951171875,363.5199890136719,363.5199890136719,5667200,88,23.0,,0.23,20.24,3.239990234375,0.008962628587482646
629,2019-06-20,6,0.005672897196261682,-0.12071463061323029,NFLX,365.9100036621094,370.1199951171875,361.2200012207031,365.2099914550781,365.2099914550781,5899500,84,23.0,,0.23,19.32,5.3800048828125,0.014750246824746016
630,2019-06-21,10,0.00878816199376947,0.5491488193300385,NFLX,365.0,371.4500122070313,365.0,369.2099914550781,369.2099914550781,7448400,74,23.0,,0.23,17.02,1.3300170898438068,0.003593475379309652
631,2019-06-24,11,0.009566978193146416,1.867413632119514,NFLX,370.2699890136719,375.0,370.2000122070313,371.0400085449219,371.0400085449219,4830200,78,23.0,,0.23,17.94,3.549987792968693,0.009557107756911432
632,2019-06-25,8,0.007230529595015576,-0.2442201237381959,NFLX,370.75,371.0,358.2900085449219,360.2999877929688,360.2999877929688,5750400,76,23.0,,0.23,17.48,-4.0,-0.010666666666666713
633,2019-06-26,18,0.015018691588785046,1.077121930202499,NFLX,361.6000061035156,366.7900085449219,361.6000061035156,362.2000122070313,362.2000122070313,3669700,72,23.0,,0.23,16.560000000000002,-4.209991455078125,-0.011347685862744261
634,2019-06-27,7,0.006451713395638629,-0.5704210744658784,NFLX,363.2000122070313,370.8500061035156,363.2000122070313,370.0199890136719,370.0199890136719,4138600,84,23.0,,0.23,19.32,4.05999755859375,0.011068997148259374
635,2019-06-28,8,0.007230529595015576,0.12071463061323029,NFLX,370.260009765625,371.5400085449219,364.8699951171875,367.3200073242188,367.3200073242188,4592700,64,23.0,,0.23,14.72,0.69000244140625,0.0018605970879064238
636,2019-07-01,7,0.006451713395638629,0.9337068160597572,NFLX,373.5,376.6600036621094,372.0,374.6000061035156,374.6000061035156,4992600,16,46.0,False,0.46,7.36,5.1199951171875,0.013780467781220107
637,2019-07-02,2,0.0025576323987538943,-0.6035731530661516,NFLX,374.8900146484375,376.0,370.30999755859375,375.4299926757813,375.4299926757813,3625000,12,46.0,,0.46,5.5200000000000005,-0.660003662109375,-0.00175225310808802
638,2019-07-03,6,0.005672897196261682,1.2180267965895246,NFLX,376.6900024414063,381.989990234375,375.8399963378906,381.7200012207031,381.7200012207031,3799000,12,46.0,,0.46,5.5200000000000005,5.989990234375,0.015930825091422962
639,2019-07-05,8,0.007230529595015576,1.1671335200746964,NFLX,378.2900085449219,381.3999938964844,375.55999755859375,380.5499877929688,380.5499877929688,3732200,9,46.0,,0.46,4.140000000000001,-0.589996337890625,-0.0015445335034266483
640,2019-07-08,3,0.003336448598130841,-0.31826861871419476,NFLX,378.1900024414063,378.25,375.3599853515625,376.1600036621094,376.1600036621094,3113400,11,46.0,,0.46,5.0600000000000005,-3.149993896484375,-0.008259029750638414
641,2019-07-09,16,0.013461059190031151,3.034547152194211,NFLX,379.05999755859375,384.760009765625,377.5,379.9299926757813,379.9299926757813,6932800,20,46.0,,0.46,9.2,6.510009765625,0.017210865209847936
642,2019-07-10,11,0.009566978193146416,-0.28928488775746364,NFLX,382.7699890136719,384.3399963378906,362.6799926757813,381.0,381.0,5878800,16,46.0,,0.46,7.36,-0.420013427734375,-0.0010916244336053316
643,2019-07-11,17,0.014239875389408099,0.48844024747639225,NFLX,381.1000061035156,384.5400085449219,378.7999877929688,379.5,379.5,4336300,16,46.0,,0.46,7.36,0.20001220703125,0.0005204043527529123
644,2019-07-12,26,0.021249221183800623,0.4922336469043973,NFLX,378.6799926757813,379.739990234375,372.7900085449219,373.25,373.25,6636900,14,46.0,,0.46,6.44,-4.800018310546875,-0.01248249389890499
645,2019-07-15,30,0.02436448598130841,0.40387722132471726,NFLX,372.9400024414063,373.6799926757813,362.2999877929688,366.6000061035156,366.6000061035156,7944700,19,46.0,,0.46,8.74,-6.059997558593693,-0.015958281230410987
646,2019-07-16,20,0.01657632398753894,-0.3196522183863957,NFLX,370.0899963378906,371.3399963378906,364.9200134277344,365.989990234375,365.989990234375,5863200,19,46.0,,0.46,8.74,-2.339996337890682,-0.0062620327118261265
647,2019-07-17,232,0.1816853582554517,9.960533734260478,NFLX,366.25,366.5,361.75,362.4400024414063,362.4400024414063,13639500,76,46.0,,0.46,34.96,-4.839996337890625,-0.013033867575865998
648,2019-07-18,170,0.13339875389408098,-0.2657704771866052,NFLX,323.760009765625,329.8500061035156,320.29998779296875,325.2099914550781,325.2099914550781,31287100,100,46.0,,0.46,46.0,-36.649993896484375,-0.09999998334647853
649,2019-07-19,40,0.03215264797507788,-0.7589734009014268,NFLX,323.3999938964844,325.8500061035156,314.2300109863281,315.1000061035156,315.1000061035156,16302500,45,46.0,,0.46,20.7,-4.0,-0.01212672404421511
650,2019-07-22,36,0.029037383177570094,2.6254375729288215,NFLX,312.0,314.5400085449219,305.8099975585937,310.6199951171875,310.6199951171875,17718000,33,46.0,,0.46,15.18,-11.30999755859375,-0.034709213892114565
651,2019-07-23,47,0.03760436137071651,0.2950327218109643,NFLX,311.44000244140625,313.5,306.0,307.29998779296875,307.29998779296875,9171100,28,46.0,,0.46,12.88,-1.040008544921875,-0.0033064427947752106
652,2019-07-24,35,0.028258566978193147,-0.24852953359290852,NFLX,310.510009765625,319.989990234375,307.25,317.94000244140625,317.94000244140625,11961800,33,46.0,,0.46,15.18,6.489990234375,0.020701723235645897
653,2019-07-25,34,0.0274797507788162,-0.027560357182229045,NFLX,318.8599853515625,327.69000244140625,316.29998779296875,326.4599914550781,326.4599914550781,10798500,25,46.0,,0.46,11.5,7.70001220703125,0.024063290859165365
654,2019-07-26,23,0.01891277258566978,-0.31175603673052943,NFLX,328.7900085449219,336.0,327.5,335.7799987792969,335.7799987792969,10847500,28,46.0,,0.46,12.88,8.30999755859375,0.025359325877144068
655,2019-07-29,11,0.009566978193146416,0.6864360241625478,NFLX,335.9800109863281,336.3999938964844,328.7699890136719,332.70001220703125,332.70001220703125,5782800,16,46.0,,0.46,7.36,0.399993896484375,0.0011904580252510844
656,2019-07-30,7,0.006451713395638629,-0.325626831650928,NFLX,329.20001220703125,329.6499938964844,323.2300109863281,325.92999267578125,325.92999267578125,6029300,15,46.0,,0.46,6.9,-6.75,-0.020065398699374182
657,2019-07-31,12,0.010345794392523363,0.6035731530661514,NFLX,325.1600036621094,331.7699890136719,318.5299987792969,322.989990234375,322.989990234375,6259500,14,46.0,,0.46,6.44,2.1199951171875,0.006431048555860741
658,2019-08-01,7,0.006451713395638629,-0.376392652815417,NFLX,324.25,328.5799865722656,318.739990234375,319.5,319.5,6563200,79,25.0,False,0.25,19.75,-3.19000244140625,-0.009615102471715153
659,2019-08-02,7,0.006451713395638629,0.0,NFLX,317.489990234375,319.4100036621094,311.79998779296875,318.8299865722656,318.8299865722656,6280300,72,25.0,,0.25,18.0,-9.16998291015625,-0.027907916747508477
660,2019-08-05,6,0.005672897196261682,1.2180267965895246,NFLX,310.9599914550781,313.4200134277344,304.67999267578125,307.6300048828125,307.6300048828125,8692500,88,25.0,,0.25,22.0,-5.989990234375,-0.018753295656674385
661,2019-08-06,18,0.015018691588785046,1.6474464579901151,NFLX,310.5799865722656,311.8800048828125,305.29998779296875,310.1000061035156,310.1000061035156,6179100,94,25.0,,0.25,23.5,-1.540008544921875,-0.004913561607248651
662,2019-08-07,24,0.01969158878504673,0.3111387678904791,NFLX,302.5599975585937,305.0,296.8099975585937,304.2900085449219,304.2900085449219,9322400,100,25.0,,0.25,25.0,-6.8800048828125,-0.022059781887580843
663,2019-08-08,19,0.015797507788161993,-0.19775352001265623,NFLX,311.0299987792969,316.3599853515625,306.6300048828125,315.8999938964844,315.8999938964844,5905900,69,25.0,,0.25,17.25,11.3599853515625,0.037245853611680424
664,2019-08-09,11,0.009566978193146416,-0.394399526720568,NFLX,313.739990234375,316.6400146484375,305.67999267578125,308.92999267578125,308.92999267578125,5349100,81,25.0,,0.25,20.25,0.280029296875,0.0008851602915704859
665,2019-08-12,12,0.010345794392523363,4.816112084063046,NFLX,305.4599914550781,312.8900146484375,303.239990234375,310.8299865722656,310.8299865722656,6531700,74,25.0,,0.25,18.5,-3.75,-0.011843102029172159
666,2019-08-13,4,0.004115264797507788,-0.6022282445046673,NFLX,309.7699890136719,316.42999267578125,308.1600036621094,312.2799987792969,312.2799987792969,5289400,72,25.0,,0.25,18.0,3.53997802734375,0.011313809522880636
667,2019-08-14,13,0.01112461059190031,1.7032551097653292,NFLX,308.010009765625,308.4100036621094,298.010009765625,299.1099853515625,299.1099853515625,7355800,84,25.0,,0.25,21.0,-8.019989013671875,-0.025345223901987346
668,2019-08-15,11,0.009566978193146416,-0.140016802016242,NFLX,299.5,300.6300048828125,288.0,295.760009765625,295.760009765625,9629200,90,25.0,,0.25,22.5,-7.779998779296875,-0.02522615572425002
669,2019-08-16,14,0.011903426791277257,0.24422012373819602,NFLX,298.8599853515625,303.54998779296875,296.2699890136719,302.79998779296875,302.79998779296875,6905800,84,25.0,,0.25,21.0,2.91998291015625,0.009712879162858234
670,2019-08-19,12,0.010345794392523363,1.1139401654996814,NFLX,306.25,311.75,304.75,309.3800048828125,309.3800048828125,4942200,80,25.0,,0.25,20.0,8.20001220703125,0.027013712853857674
671,2019-08-20,18,0.015018691588785046,0.45167118337850054,NFLX,304.57000732421875,305.0,297.67999267578125,298.989990234375,298.989990234375,7349900,73,25.0,,0.25,18.25,-6.75,-0.02165196471531672
672,2019-08-21,16,0.013461059190031151,-0.10371292263015974,NFLX,301.6099853515625,302.8800048828125,296.20001220703125,297.8099975585937,297.8099975585937,5685400,76,25.0,,0.25,19.0,-2.1199951171875,-0.006950803662909788
673,2019-08-22,6,0.005672897196261682,-0.578569775514927,NFLX,298.6499938964844,300.3299865722656,293.1499938964844,296.92999267578125,296.92999267578125,4974200,72,25.0,,0.25,18.0,-2.550018310546875,-0.008419236230313376
674,2019-08-23,1,0.0017788161993769471,-0.686436024162548,NFLX,295.0,299.010009765625,290.32000732421875,291.44000244140625,291.44000244140625,6324900,64,25.0,,0.25,16.0,-1.319976806640625,-0.004395088288405069
675,2019-08-26,11,0.009566978193146416,0.9548058561425841,NFLX,295.239990234375,296.95001220703125,292.5,294.9800109863281,294.9800109863281,4695700,52,25.0,,0.25,13.0,-2.05999755859375,-0.006889393302279223
676,2019-08-27,22,0.018133956386292834,0.8954737870400524,NFLX,294.5400085449219,296.7699890136719,287.20001220703125,291.0299987792969,291.0299987792969,6309400,69,25.0,,0.25,17.25,-0.180023193359375,-0.0006062407339921805
677,2019-08-28,6,0.005672897196261682,-0.687167153410067,NFLX,289.4700012207031,292.82000732421875,287.75,291.7699890136719,291.7699890136719,3955700,64,25.0,,0.25,16.0,-3.949981689453125,-0.0133099094776431
678,2019-08-29,14,0.011903426791277257,1.098297638660077,NFLX,295.0,299.92999267578125,294.989990234375,296.7799987792969,296.7799987792969,4388500,59,25.0,,0.25,14.75,7.1099853515625,0.02428107770549337
679,2019-08-30,16,0.013461059190031151,0.13085579691180316,NFLX,298.7799987792969,298.94000244140625,290.8500061035156,293.75,293.75,4446400,65,25.0,,0.25,16.25,-0.989990234375,-0.0033007377006312177
680,2019-09-03,3,0.003336448598130841,0.0,NFLX,290.82000732421875,293.8999938964844,288.0599975585937,289.2900085449219,289.2900085449219,3682800,39,24.0,,0.24,9.36,-5.040008544921875,-0.016859598928750774
681,2019-09-04,8,0.007230529595015576,1.1671335200746964,NFLX,291.25,292.3800048828125,286.510009765625,291.5199890136719,291.5199890136719,4652500,46,24.0,,0.24,11.04,-1.519989013671875,-0.005171789878319122
682,2019-09-05,15,0.012682242990654204,0.7539853511417491,NFLX,285.32000732421875,293.9700012207031,282.7900085449219,293.25,293.25,8966800,51,24.0,,0.24,12.24,1.589996337890625,0.005438115846970737
683,2019-09-06,20,0.01657632398753894,0.3070498648980595,NFLX,293.3500061035156,293.3500061035156,287.0299987792969,290.1700134277344,290.1700134277344,5166600,48,24.0,,0.24,11.52,-0.6199951171875,-0.002109042128832783
684,2019-09-09,18,0.015018691588785046,2.068746021642266,NFLX,294.8099975585937,301.54998779296875,290.6000061035156,294.3399963378906,294.3399963378906,8232700,54,24.0,,0.24,12.96,8.199981689453125,0.027952894217972313
685,2019-09-10,40,0.03215264797507788,1.1408421489317568,NFLX,291.1600036621094,297.1700134277344,282.6600036621094,287.989990234375,287.989990234375,12320200,78,24.0,,0.24,18.72,-4.379974365234375,-0.014524869980235167
686,2019-09-11,18,0.015018691588785046,-0.5328940994089719,NFLX,285.70001220703125,292.6499938964844,284.6099853515625,288.2699890136719,288.2699890136719,7405900,57,24.0,,0.24,13.68,-4.52001953125,-0.01521021410980683
687,2019-09-12,8,0.007230529595015576,-0.5185646131507986,NFLX,288.1000061035156,292.7300109863281,286.6000061035156,288.8599853515625,288.8599853515625,5010900,51,24.0,,0.24,12.24,0.08001708984375,0.0002734224893647941
688,2019-09-13,7,0.006451713395638629,-0.10771219302024992,NFLX,290.6099853515625,296.6199951171875,290.0400085449219,294.1499938964844,294.1499938964844,6583100,41,24.0,,0.24,9.84,3.889984130859375,0.01328864135847363
689,2019-09-16,9,0.008009345794392523,2.1315468940316684,NFLX,294.2300109863281,297.42999267578125,289.7799987792969,294.2900085449219,294.2900085449219,5307400,41,24.0,,0.24,9.84,0.80999755859375,0.002730758451646942
690,2019-09-17,5,0.004894080996884735,-0.38895371450797356,NFLX,294.5,299.1499938964844,291.7900085449219,298.6000061035156,298.6000061035156,4777100,51,24.0,,0.24,12.24,1.720001220703125,0.005782877527681141
691,2019-09-18,12,0.010345794392523363,1.1139401654996814,NFLX,294.989990234375,296.04998779296875,287.45001220703125,291.5599975585937,291.5599975585937,7811100,45,24.0,,0.24,10.8,-3.100006103515625,-0.010362714914807336
692,2019-09-19,24,0.01969158878504673,0.9033423667570011,NFLX,291.5599975585937,293.8099975585937,283.3999938964844,286.6000061035156,286.6000061035156,8461300,63,24.0,,0.24,15.12,-2.239990234375057,-0.007566256803704041
693,2019-09-20,73,0.057853582554517134,1.937984496124031,NFLX,280.260009765625,282.5,266.0,270.75,270.75,23832800,100,24.0,,0.24,24.0,-11.309997558593693,-0.03849425701158504
694,2019-09-23,44,0.03526791277258567,2.4089129780186695,NFLX,268.3500061035156,273.3900146484375,261.8900146484375,265.9200134277344,265.9200134277344,13478600,65,24.0,,0.24,15.6,-9.1099853515625,-0.03224773575774331
695,2019-09-24,62,0.049286604361370716,0.3974913876866002,NFLX,262.5,265.0,252.27999877929688,254.58999633789065,254.58999633789065,16338200,82,24.0,,0.24,19.68,-8.3900146484375,-0.030688811583797326
696,2019-09-25,36,0.029037383177570094,-0.4108463434675431,NFLX,255.7100067138672,266.6000061035156,253.6999969482422,264.75,264.75,11643800,80,24.0,,0.24,19.2,1.600006103515625,0.006037758881191069
697,2019-09-26,7,0.006451713395638629,-0.7778135393198155,NFLX,266.4200134277344,268.04998779296875,260.20001220703125,263.3099975585937,263.3099975585937,7684000,53,24.0,,0.24,12.72,1.449981689453125,0.00543879090869237
698,2019-09-27,7,0.006451713395638629,0.0,NFLX,266.17999267578125,267.44000244140625,260.3900146484375,263.0799865722656,263.0799865722656,7328300,50,24.0,,0.24,12.0,-0.6099853515625,-0.0022756402885331095
699,2019-09-30,6,0.005672897196261682,2.1891418563922938,NFLX,264.0,268.8800048828125,262.7799987792969,267.6199951171875,267.6199951171875,6727200,38,24.0,,0.24,9.12,1.44000244140625,0.005384394362327072
700,2019-10-01,18,0.015018691588785046,1.6474464579901151,NFLX,267.3500061035156,272.20001220703125,264.0299987792969,269.5799865722656,269.5799865722656,8650300,20,35.0,False,0.35,7.0,3.32000732421875,0.012347542635852582
701,2019-10-02,9,0.008009345794392523,-0.4667081518357187,NFLX,263.6099853515625,269.3500061035156,262.19000244140625,268.0299987792969,268.0299987792969,7659100,19,35.0,,0.35,6.65,-2.850006103515625,-0.010470264422133613
702,2019-10-03,15,0.012682242990654204,0.5834305717619601,NFLX,267.7799987792969,268.8399963378906,257.010009765625,268.1499938964844,268.1499938964844,8951000,16,35.0,,0.35,5.6,-0.510009765625,-0.0018934834010324586
703,2019-10-04,21,0.017355140186915887,0.36845983787767134,NFLX,268.20001220703125,275.4800109863281,266.4700012207031,272.7900085449219,272.7900085449219,9890400,20,35.0,,0.35,7.0,6.6400146484375,0.02469876037378027
704,2019-10-07,4,0.004115264797507788,1.3134851138353763,NFLX,271.989990234375,276.67999267578125,271.2799987792969,274.4599914550781,274.4599914550781,6525600,14,35.0,,0.35,4.9,1.199981689453125,0.004355966464342442
705,2019-10-08,3,0.003336448598130841,-0.18925056775170324,NFLX,273.0299987792969,275.5299987792969,270.6400146484375,270.7200012207031,270.7200012207031,6276400,15,35.0,,0.35,5.25,-1.149993896484375,-0.004156404246518641
706,2019-10-09,8,0.007230529595015576,1.1671335200746964,NFLX,270.0199890136719,271.0,264.57000732421875,267.5299987792969,267.5299987792969,6794400,15,35.0,,0.35,5.25,-4.529998779296875,-0.016441036545445153
707,2019-10-10,23,0.01891277258566978,1.6156828953037485,NFLX,265.9700012207031,280.5299987792969,265.0299987792969,280.4800109863281,280.4800109863281,10809100,23,35.0,,0.35,8.049999999999999,9.529998779296875,0.035166047156077074
708,2019-10-11,11,0.009566978193146416,-0.49415252841377044,NFLX,284.79998779296875,287.8699951171875,282.3399963378906,282.92999267578125,282.92999267578125,8786100,24,35.0,,0.35,8.399999999999999,7.339996337890625,0.026164746621858637
709,2019-10-14,23,0.01891277258566978,0.3281557646029316,NFLX,283.92999267578125,286.92999267578125,282.0,285.5299987792969,285.5299987792969,5513200,23,35.0,,0.35,8.049999999999999,-0.94000244140625,-0.003265371373711856
710,2019-10-15,24,0.01969158878504673,0.041179377367814185,NFLX,283.82000732421875,285.8699951171875,279.3999938964844,284.25,284.25,7685600,33,35.0,,0.35,11.55,-1.05999755859375,-0.0036942724206301403
711,2019-10-16,267,0.20894392523364486,9.610821072615092,NFLX,283.1199951171875,288.1700134277344,280.739990234375,286.2799987792969,286.2799987792969,16175900,99,35.0,,0.35,34.65,2.300018310546875,0.00804567932917899
712,2019-10-17,154,0.12093769470404984,-0.421195449598187,NFLX,304.489990234375,308.75,288.29998779296875,293.3500061035156,293.3500061035156,38258900,100,35.0,,0.35,35.0,20.579986572265625,0.07141612802619579
713,2019-10-18,115,0.0905638629283489,-0.25115272661703725,NFLX,289.3599853515625,290.8999938964844,273.3599853515625,275.29998779296875,275.29998779296875,23429900,47,35.0,,0.35,16.45,-17.850006103515625,-0.05781378495065792
714,2019-10-21,21,0.017355140186915887,1.6900048285852245,NFLX,272.8900146484375,279.94000244140625,269.0,278.04998779296875,278.04998779296875,12599200,26,35.0,,0.35,9.1,-10.959991455078125,-0.03767614879695802
715,2019-10-22,27,0.02202803738317757,0.269251480883145,NFLX,271.1600036621094,275.4100036621094,265.79998779296875,266.69000244140625,266.69000244140625,11802400,27,35.0,,0.35,9.45,-4.529998779296875,-0.016182034506644127
716,2019-10-23,30,0.02436448598130841,0.10606703436571907,NFLX,268.0599975585937,273.9200134277344,266.6300048828125,271.2699890136719,271.2699890136719,7133500,23,35.0,,0.35,8.049999999999999,-1.489990234375,-0.005410080296876285
717,2019-10-24,11,0.009566978193146416,-0.6073392149341517,NFLX,271.8099975585937,274.0199890136719,268.79998779296875,271.5,271.5,4827400,20,35.0,,0.35,7.0,0.0999755859375,0.0003649809471255594
718,2019-10-25,13,0.01112461059190031,0.16281341582546416,NFLX,270.67999267578125,277.7699890136719,270.17999267578125,276.82000732421875,276.82000732421875,4747800,17,35.0,,0.35,5.949999999999999,3.75,0.013685133020762574
719,2019-10-28,6,0.005672897196261682,2.1891418563922938,NFLX,278.04998779296875,285.75,277.3500061035156,281.8599853515625,281.8599853515625,6248400,17,35.0,,0.35,5.949999999999999,7.980010986328125,0.02872884509469209
720,2019-10-29,1,0.0017788161993769471,-0.686436024162548,NFLX,281.8699951171875,284.4100036621094,277.54998779296875,281.2099914550781,281.2099914550781,4356200,14,35.0,,0.35,4.9,-1.339996337890625,-0.004689401007491267
721,2019-10-30,19,0.015797507788161993,7.880910683012258,NFLX,284.3399963378906,293.489990234375,283.0,291.45001220703125,291.45001220703125,9345600,18,35.0,,0.35,6.3,9.079986572265625,0.031925693384023957
722,2019-11-01,10,0.00878816199376947,-0.44369946756063894,NFLX,288.70001220703125,289.1199951171875,283.0199890136719,286.8099975585937,286.8099975585937,5594300,80,19.0,False,0.19,15.2,-4.3699951171875,-0.014889758637756989
723,2019-11-04,3,0.003336448598130841,-0.5834305717619603,NFLX,288.0,295.3900146484375,287.1600036621094,292.8599853515625,292.8599853515625,5566200,62,19.0,,0.19,11.78,6.27001953125,0.021686564876665093
724,2019-11-05,4,0.004115264797507788,0.23342670401493915,NFLX,289.989990234375,291.19000244140625,286.3099975585937,288.0299987792969,288.0299987792969,4062400,84,19.0,,0.19,15.96,-4.20001220703125,-0.014218531428795811
725,2019-11-06,10,0.00878816199376947,1.1355034065102196,NFLX,288.19000244140625,290.5599975585937,285.8399963378906,288.5899963378906,288.5899963378906,3438300,70,19.0,,0.19,13.3,-0.6300048828125568,-0.002163552586045059
726,2019-11-07,20,0.01657632398753894,0.8862105636299185,NFLX,290.70001220703125,298.19000244140625,288.2699890136719,289.57000732421875,289.57000732421875,5928500,82,19.0,,0.19,15.58,7.630004882812557,0.026259653589355114
727,2019-11-08,15,0.012682242990654204,-0.23491824844953957,NFLX,288.7300109863281,293.989990234375,287.510009765625,291.57000732421875,291.57000732421875,4509000,76,19.0,,0.19,14.44,-4.20001220703125,-0.014085020197337261
728,2019-11-11,3,0.003336448598130841,0.30450669914738104,NFLX,289.1600036621094,296.3599853515625,288.5,294.17999267578125,294.17999267578125,3944300,70,19.0,,0.19,13.3,2.3699951171875,0.008061482349443594
729,2019-11-12,25,0.020470404984423676,5.135387488328665,NFLX,295.32000732421875,295.3500061035156,288.70001220703125,292.010009765625,292.010009765625,5772800,97,19.0,,0.19,18.43,-1.009979248046875,-0.003407947421946167
730,2019-11-13,55,0.043834890965732086,1.141378785572972,NFLX,291.0299987792969,293.4100036621094,281.1400146484375,283.1099853515625,283.1099853515625,9158900,92,19.0,,0.19,17.48,-1.94000244140625,-0.006568486207263913
731,2019-11-14,33,0.026700934579439253,-0.390874848980172,NFLX,283.25,290.6300048828125,283.2200012207031,289.6199951171875,289.6199951171875,6529000,87,19.0,,0.19,16.53,-2.779998779296875,-0.009474792081384908
732,2019-11-15,25,0.020470404984423676,-0.2333450005833625,NFLX,290.5899963378906,295.82000732421875,287.57000732421875,295.0299987792969,295.0299987792969,6333800,90,19.0,,0.19,17.1,5.19000244140625,0.017857765386264823
733,2019-11-18,23,0.01891277258566978,9.632224168126093,NFLX,296.0,304.989990234375,293.2799987792969,302.57000732421875,302.57000732421875,8616600,100,19.0,,0.19,19.0,9.16998291015625,0.030998521679116653
734,2019-11-19,21,0.017355140186915887,-0.08235875473562837,NFLX,304.010009765625,305.6700134277344,298.5199890136719,302.6000061035156,302.6000061035156,5918000,86,19.0,,0.19,16.34,0.680023193359375,0.0022296574154345716
735,2019-11-20,11,0.009566978193146416,-0.44875246813857483,NFLX,301.010009765625,308.25,301.0,305.1600036621094,305.1600036621094,5111800,95,19.0,,0.19,18.05,2.579986572265625,0.008440430722445047
736,2019-11-21,14,0.011903426791277257,0.24422012373819602,NFLX,306.0,312.69000244140625,304.260009765625,311.69000244140625,311.69000244140625,7488400,69,19.0,,0.19,13.11,4.44000244140625,0.014403900864253805
