,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SJW_unscaled,SJW_monthly,isPartial,scale,SJW,Stock_Price_Change,Stock_Price_Change_Percent
253,2019-08-02,5,0.12705042016806722,0.04132516013499554,SJW,64.55000305175781,65.08000183105469,64.12999725341797,64.2699966430664,61.168548583984375,78200,78,27.0,,0.27,21.06,0.5200042724609375,0.00805458940714776
254,2019-08-05,-2,0.11528571428571428,-0.09259871684635224,SJW,64.1500015258789,64.80999755859375,62.810001373291016,63.290000915527344,60.23583984375,110800,96,27.0,,0.27,25.92,-0.2700042724609375,-0.004148805544933132
255,2019-08-08,-3,0.11360504201680673,-0.01457832203513365,SJW,64.37000274658203,65.19999694824219,64.29000091552734,64.79000091552734,61.663455963134766,199000,67,27.0,,0.27,18.09,0.3899993896484375,0.006017580687236457
256,2019-08-09,4,0.12536974789915967,0.10355795547007918,SJW,64.87999725341797,65.19000244140625,64.5,64.55999755859375,61.44454193115234,85100,38,27.0,,0.27,10.260000000000002,-0.0099945068359375,-0.00015328998932118143
257,2019-08-12,1,0.12032773109243698,-0.07732456988208003,SJW,64.4800033569336,64.80999755859375,64.29000091552734,64.45999908447266,61.349369049072266,141000,62,27.0,,0.27,16.740000000000002,-0.3800048828125,-0.005829189577865934
258,2019-08-13,9,0.13377310924369748,0.11173964662336755,SJW,64.41000366210938,65.11000061035156,64.3499984741211,64.77999877929688,61.65393829345703,130700,88,27.0,,0.27,23.76,0.3000030517578125,0.004628962552985616
259,2019-08-14,1,0.12032773109243698,-0.10050882593127708,SJW,64.3499984741211,65.30999755859375,64.23999786376953,64.41999816894531,61.311302185058594,122900,69,27.0,,0.27,18.630000000000003,0.1999969482421875,0.0030716778738655304
260,2019-08-15,1,0.12032773109243698,0.0,SJW,64.55999755859375,65.76000213623047,64.27999877929688,65.69000244140625,62.52001953125,163700,64,27.0,,0.27,17.28,0.45000457763671875,0.006890286241903354
261,2019-08-16,14,0.1421764705882353,0.18157692576297224,SJW,65.52999877929688,66.70999908447266,64.27999877929688,66.58999633789062,63.376583099365234,128200,51,27.0,,0.27,13.77,0.9499969482421875,0.01444642514265948
262,2019-08-19,33,0.174109243697479,0.2245995626219044,SJW,67.02999877929688,67.33999633789062,66.30999755859375,66.37000274658203,63.16720581054688,90600,63,27.0,,0.27,17.01,0.6299972534179688,0.00944382044766967
263,2019-08-20,2,0.12200840336134454,-0.29924224142091793,SJW,66.44000244140625,66.66000366210938,65.77999877929688,66.0999984741211,62.91023635864258,58500,58,27.0,,0.27,15.66,-0.67999267578125,-0.010097901882400784
264,2019-08-22,10,0.13545378151260504,0.11020042702665478,SJW,66.0,66.18000030517578,65.4800033569336,65.98999786376953,62.8055419921875,61400,58,27.0,,0.27,15.66,-0.48000335693359375,-0.007200770035457382
265,2019-09-06,10,0.13545378151260504,0.11020042702665478,SJW,68.38999938964844,68.38999938964844,66.86000061035156,67.37999725341797,64.12847137451172,107000,87,34.0,,0.34,29.58,2.2099990844726562,0.033393760566359676
266,2019-09-09,3,0.1236890756302521,0.027934911655841832,SJW,67.04000091552734,67.04000091552734,65.5199966430664,65.66999816894531,62.50098037719727,123600,70,34.0,,0.34,23.8,-1.3499984741210938,-0.019739705895149173
267,2019-09-10,5,0.12705042016806722,0.027175759222773266,SJW,65.86000061035156,66.56999969482422,65.29000091552734,66.13999938964844,62.94830322265625,99100,68,34.0,,0.34,23.12,-0.470001220703125,-0.007010757969638792
268,2019-09-13,15,0.14385714285714285,0.13228388120907475,SJW,68.54000091552734,69.18000030517578,68.4800033569336,68.66000366210938,65.3467025756836,86800,54,34.0,,0.34,18.360000000000003,2.6100006103515625,0.03920685928070511
269,2019-09-17,1,0.12032773109243698,-0.3526380035263801,SJW,68.2300033569336,69.0999984741211,68.18000030517578,68.27999877929688,64.98503112792969,96100,97,34.0,,0.34,32.980000000000004,-0.0800018310546875,-0.0011564300477272527
270,2019-09-19,2,0.12200840336134454,0.013967455827920805,SJW,68.5,68.98999786376953,68.19000244140625,68.58000183105469,65.27054595947266,78700,68,34.0,,0.34,23.12,-0.1100006103515625,-0.0015919046712100648
271,2019-09-24,0,0.11864705882352941,-0.027550106756663695,SJW,67.7300033569336,68.75,67.7300033569336,67.97000122070312,64.68999481201172,80900,61,34.0,,0.34,20.74,-0.23999786376953125,-0.0034787341817786865
272,2019-09-25,7,0.13041176470588237,0.09915716410510678,SJW,67.97000122070312,69.27999877929688,67.72000122070312,68.87000274658203,65.54656982421875,93900,62,34.0,,0.34,21.08,0.529998779296875,0.007709073153409074
273,2019-10-02,2,0.12200840336134454,-0.06443714156840008,SJW,67.69000244140625,68.54000091552734,67.1500015258789,67.38999938964844,64.13797760009766,69200,71,26.0,,0.26,18.46,-0.7399978637695312,-0.010681262656007218
274,2019-10-07,2,0.12200840336134454,0.0,SJW,69.58000183105469,69.95999908447266,69.06999969482422,69.58000183105469,66.22230529785156,166100,68,26.0,,0.26,17.68,1.4199981689453125,0.02071780201309603
275,2019-10-09,2,0.12200840336134454,0.0,SJW,69.9000015258789,70.62000274658203,69.73999786376953,70.62000274658203,67.21211242675781,90100,60,26.0,,0.26,15.6,0.660003662109375,0.00943401473336869
276,2019-10-10,27,0.16402521008403362,0.34437633445829596,SJW,70.61000061035156,71.70999908447266,70.01000213623047,71.01000213623047,67.58329772949219,81400,84,26.0,,0.26,21.84,1.089996337890625,0.015434668585358802
277,2019-10-16,3,0.1236890756302521,0.027934911655841832,SJW,71.73999786376953,72.38999938964844,70.72000122070312,72.33999633789062,68.84912109375,161700,59,26.0,,0.26,15.34,0.6800003051757812,0.009482642781444728
278,2019-10-22,6,0.12873109243697478,-0.0837370656139722,SJW,73.0,73.8499984741211,72.5,73.62999725341797,70.07685089111328,126300,68,26.0,,0.26,17.68,1.4599990844726562,0.020168519088030745
279,2019-10-24,10,0.13545378151260504,0.05222272994320787,SJW,74.0,74.16999816894531,72.91000366210938,73.4000015258789,69.85795593261719,197000,51,26.0,,0.26,13.26,0.31999969482421875,0.004333103607799815
280,2019-10-25,4,0.12536974789915967,-0.07444630560208443,SJW,73.44999694824219,73.69000244140625,72.55999755859375,72.97000122070312,69.4487075805664,117100,36,26.0,,0.26,9.36,-0.4799957275390625,-0.006471561809206494
281,2019-10-31,-1,0.11696638655462185,-0.027934911655841943,SJW,70.77999877929688,72.73999786376953,69.77999877929688,72.3499984741211,68.85862731933594,427500,50,26.0,,0.26,13.0,-0.9500045776367188,-0.012891905905310641
282,2019-11-01,4,0.12536974789915967,0.07184424168402903,SJW,72.79000091552734,73.94000244140625,71.7699966430664,72.0,68.5255126953125,200300,50,31.0,False,0.31,15.5,1.2000045776367188,0.016497176421205628
283,2019-11-04,2,0.12200840336134454,-0.026811448488504586,SJW,72.55999755859375,73.05000305175781,70.69000244140625,71.06999969482422,67.6404037475586,208500,51,31.0,,0.31,15.81,-0.8899993896484375,-0.012036777931590081
284,2019-11-08,1,0.12032773109243698,-0.013775053378331847,SJW,69.0,69.0,67.06999969482422,68.04000091552734,65.03012084960938,121900,42,31.0,,0.31,13.02,-4.0500030517578125,-0.05544151789957186
285,2019-11-12,1,0.12032773109243698,-0.013775053378331847,SJW,67.2300033569336,67.66000366210938,66.79000091552734,67.45999908447266,64.47577667236328,99000,33,31.0,,0.31,10.23,-1.339996337890625,-0.01942023678102356
286,2019-11-13,-6,0.10856302521008404,-0.09777219079544663,SJW,67.33000183105469,67.97000122070312,67.1500015258789,67.43000030517578,64.44710540771484,124000,65,31.0,,0.31,20.15,0.30999755859375,0.004581695858928203
287,2019-11-14,3,0.1236890756302521,0.13932966947906178,SJW,67.41000366210938,68.48999786376953,66.91999816894531,67.30000305175781,64.3228530883789,131000,63,31.0,,0.31,19.53,0.5199966430664062,0.0076503844891504524
288,2019-11-18,1,0.12032773109243698,-0.027175759222773155,SJW,67.52999877929688,68.43000030517578,67.52999877929688,68.22000122070312,65.20216369628906,102100,100,31.0,,0.31,31.0,-0.05999755859375,-0.0008760046790056153
289,2019-11-20,2,0.12200840336134454,0.013967455827920805,SJW,69.69999694824219,70.88999938964844,69.5199966430664,70.48999786376953,67.37174224853516,142000,59,31.0,,0.31,18.29,2.4599990844726562,0.03594913157243673
290,2019-11-27,16,0.14553781512605043,0.17664243494802645,SJW,70.62000274658203,70.93000030517578,70.25,70.44000244140625,67.32395935058594,59100,63,31.0,,0.31,19.53,0.04000091552734375,0.0005642673983883295
291,2019-11-29,9,0.13377310924369748,-0.08083607598591147,SJW,70.36000061035156,70.97000122070312,70.36000061035156,70.81999969482422,67.68714141845703,46500,60,31.0,,0.31,18.6,0.04000091552734375,0.0005639491802515995
292,2019-12-03,9,0.13377310924369748,0.0,SJW,70.58999633789062,70.81999969482422,70.19999694824219,70.41999816894531,67.30484771728516,90200,49,32.0,,0.32,15.68,-0.15000152587890625,-0.002113590577692559
293,2019-12-04,75,0.24469747899159663,0.829197813933036,SJW,70.4000015258789,71.20999908447266,70.20999908447266,70.76000213623047,67.62979888916016,101400,62,32.0,,0.32,19.84,0.3899993896484375,0.005506910354829309
294,2019-12-05,8,0.13209243697478992,-0.46018063807136234,SJW,70.76000213623047,71.45999908447266,70.69999694824219,71.33999633789062,68.18414306640625,70500,49,32.0,,0.32,15.68,0.25,0.0035107429183285355
295,2019-12-06,1,0.12032773109243698,-0.08906418983395892,SJW,71.44999694824219,71.98999786376953,71.27999877929688,71.5999984741211,68.43263244628906,77500,49,32.0,,0.32,15.68,0.529998779296875,0.007416719648573711
296,2019-12-09,10,0.13545378151260504,0.12570710245128836,SJW,71.58000183105469,71.83000183105469,71.2699966430664,71.2699966430664,68.11724853515625,64800,77,32.0,,0.32,24.64,-0.15999603271484375,-0.0022224758641834486
297,2019-12-16,6,0.12873109243697478,-0.04963087040138969,SJW,69.48999786376953,69.9000015258789,69.16999816894531,69.5999984741211,66.52111053466797,111900,39,32.0,,0.32,12.48,-1.9300003051757812,-0.026868999804777527
298,2019-12-17,1,0.12032773109243698,-0.06527841242900956,SJW,69.72000122070312,70.36000061035156,69.70999908447266,69.77999877929688,66.69315338134766,104800,71,32.0,,0.32,22.72,0.45999908447265625,0.006580816515466825
299,2019-12-18,3,0.1236890756302521,0.027934911655841832,SJW,69.95999908447266,71.30000305175781,69.26000213623047,70.97000122070312,67.83051300048828,188500,56,32.0,,0.32,17.92,0.94000244140625,0.013359898141728443
300,2019-12-19,1,0.12032773109243698,-0.027175759222773155,SJW,71.18000030517578,71.30000305175781,70.13999938964844,70.70999908447266,67.5820083618164,89500,67,32.0,,0.32,21.44,0.0,0.0
301,2019-12-26,5,0.12705042016806722,0.055869823311683664,SJW,70.37000274658203,70.75,70.05999755859375,70.73999786376953,67.61068725585938,37200,80,32.0,,0.32,25.6,-0.5500030517578125,-0.00771392746447086
302,2020-01-09,2,0.12200840336134454,-0.0396851643627224,SJW,68.2699966430664,68.62000274658203,67.81999969482422,68.58999633789062,65.5557861328125,180600,71,29.0,,0.29,20.59,-2.1299972534179688,-0.030105968246190384
303,2020-01-14,2,0.12200840336134454,0.0,SJW,69.9800033569336,70.0999984741211,69.2699966430664,69.44000244140625,66.36819458007812,60200,100,29.0,,0.29,29.0,1.4799957275390625,0.021567992834462313
304,2020-01-16,1,0.12032773109243698,-0.013775053378331847,SJW,70.75,71.8499984741211,70.75,71.36000061035156,68.20326232910156,60500,71,29.0,,0.29,20.59,1.75,0.024964337205314546
305,2020-01-23,2,0.12200840336134454,0.013967455827920805,SJW,73.48999786376953,74.61000061035156,73.48999786376953,74.61000061035156,71.30949401855469,174700,83,29.0,,0.29,24.07,2.7600021362304688,0.038413391716696665
306,2020-01-27,-3,0.11360504201680673,-0.06887526689165924,SJW,74.43000030517578,74.98999786376953,74.04000091552734,74.52999877929688,71.23301696777344,92300,68,29.0,,0.29,19.72,0.37999725341796875,0.00509311419795444
307,2020-01-28,1,0.12032773109243698,0.05917597455433099,SJW,74.63999938964844,74.7699966430664,73.83000183105469,74.16000366210938,70.87940216064453,66200,68,29.0,,0.29,19.72,-0.220001220703125,-0.0029337408583847147
308,2020-01-29,31,0.17074789915966387,0.41902367483762837,SJW,74.04000091552734,74.56999969482422,73.43000030517578,74.44999694824219,71.15657043457031,54400,59,29.0,,0.29,17.11,-0.1999969482421875,-0.0026748289049272067
309,2020-02-04,1,0.12032773109243698,-0.05291355248362983,SJW,74.02999877929688,74.02999877929688,72.38999938964844,72.62000274658203,69.40750885009766,97300,67,24.0,,0.24,16.08,-0.5400009155273438,-0.007241530343801594
310,2020-02-06,21,0.15394117647058825,0.279349116558419,SJW,73.9000015258789,73.9000015258789,72.72000122070312,72.88999938964844,69.66556549072266,66900,71,24.0,,0.24,17.04,-0.12999725341796875,-0.001756007774706636
311,2020-02-07,135,0.3455378151260504,1.2446094219116763,SJW,72.86000061035156,73.16999816894531,72.11000061035156,72.48999786376953,69.58877563476562,59600,57,24.0,,0.24,13.68,-0.7300033569335938,-0.009878259023823666
312,2020-02-10,6,0.12873109243697478,-0.6274471655439091,SJW,72.6500015258789,72.88999938964844,72.41999816894531,72.79000091552734,69.87676239013672,49500,43,24.0,,0.24,10.32,-0.279998779296875,-0.0038266883463680124
313,2020-02-12,2,0.12200840336134454,-0.05222272994320776,SJW,72.43000030517578,72.58000183105469,71.72000122070312,72.41999816894531,69.5215835571289,110000,52,24.0,,0.24,12.48,-0.30999755859375,-0.0042529504896356984
314,2020-02-13,3,0.1236890756302521,0.013775053378331847,SJW,72.27999877929688,73.37000274658203,72.2699966430664,73.30999755859375,70.37596130371094,58500,66,24.0,,0.24,15.84,0.7900009155273438,0.010884553535369657
315,2020-02-14,31,0.17074789915966387,0.38046062911882617,SJW,73.36000061035156,74.05000305175781,73.33999633789062,73.55000305175781,70.60636138916016,56500,46,24.0,,0.24,11.04,0.6800003051757812,0.009268097038574341
316,2020-02-21,2,0.12200840336134454,-0.4799598839499982,SJW,71.69000244140625,72.73999786376953,71.30999755859375,71.73999786376953,68.86878204345703,83000,87,24.0,,0.24,20.88,-1.3100051879882812,-0.01769081882512069
317,2020-02-24,2,0.12200840336134454,0.0,SJW,70.93000030517578,72.05000305175781,70.87000274658203,71.45999908447266,68.5999984741211,77500,62,24.0,,0.24,14.88,-0.6899948120117188,-0.009485768934224703
318,2020-02-25,1,0.12032773109243698,-0.013775053378331847,SJW,71.69000244140625,71.69000244140625,68.8499984741211,69.16000366210938,66.39204406738281,68200,87,24.0,,0.24,20.88,-0.3600006103515625,-0.004996538446958132
319,2020-02-26,4,0.12536974789915967,0.04190236748376286,SJW,69.2300033569336,70.5,69.13999938964844,69.19999694824219,66.43045043945312,64300,80,24.0,,0.24,19.2,-1.19000244140625,-0.016599280246626602
320,2020-02-27,8,0.13209243697478992,0.05362289697700917,SJW,68.4000015258789,69.29000091552734,64.31999969482422,64.36000061035156,61.784156799316406,170000,91,24.0,,0.24,21.84,-1.2099990844726562,-0.017163107581172454
321,2020-03-04,1,0.12032773109243698,0.0,SJW,64.8499984741211,67.76000213623047,64.61000061035156,67.66999816894531,64.96168518066406,114900,61,23.0,,0.23,14.03,-1.529998779296875,-0.0220810904759855
322,2020-03-09,5,0.12705042016806722,0.5242463958060288,SJW,66.22000122070312,67.76000213623047,64.29000091552734,65.48999786376953,62.86892318725586,140200,40,23.0,,0.23,9.2,0.0,0.0
323,2020-03-10,5,0.12705042016806722,0.0,SJW,66.56999969482422,67.29000091552734,62.52000045776367,66.0999984741211,63.45451354980469,187100,26,23.0,,0.23,5.98,-0.470001220703125,-0.006936263369032858
324,2020-03-11,9,0.13377310924369748,0.052913552483629944,SJW,64.4800033569336,65.2300033569336,60.09999847412109,61.08000183105469,58.63543701171875,118800,55,23.0,,0.23,12.65,-2.05999755859375,-0.03061372463317058
325,2020-03-16,1,0.12032773109243698,-0.10050882593127708,SJW,57.0,58.54999923706055,50.130001068115234,50.959999084472656,48.92045593261719,232700,49,23.0,,0.23,11.27,-6.680004119873047,-0.10240692589452394
326,2020-03-17,8,0.13209243697478992,0.09777219079544652,SJW,51.95000076293945,65.38999938964844,51.84999847412109,64.37000274658203,61.79376220703125,258000,44,23.0,,0.23,10.12,6.840000152587891,0.11682323213863266
327,2020-03-18,51,0.20436134453781513,0.5471085946943188,SJW,59.630001068115234,67.4000015258789,57.36000061035156,57.400001525878906,55.10271453857422,232100,52,23.0,,0.23,11.96,2.0100021362304688,0.030738678008745524
328,2020-03-19,4,0.12536974789915967,-0.3865290513590197,SJW,57.43999862670898,62.880001068115234,54.310001373291016,58.41999816894531,56.08189010620117,181800,75,23.0,,0.23,17.25,-4.520000457763672,-0.06706231981357114
329,2020-03-20,5,0.12705042016806722,0.013405724244252237,SJW,59.18999862670898,59.84000015258789,51.18000030517578,52.66999816894531,50.56201553344727,261600,54,23.0,,0.23,12.42,-3.0400009155273438,-0.04834606971832334
330,2020-03-23,-7,0.10688235294117647,-0.38611902118828123,SJW,51.02000045776367,51.91999816894531,45.59999847412109,49.47999954223633,47.49969100952149,200600,53,23.0,,0.23,12.19,-7.920001983642578,-0.13235297398808687
331,2020-03-24,-1,0.11696638655462185,0.0943470398616244,SJW,52.119998931884766,54.72999954223633,49.54999923706055,54.720001220703125,52.52997589111328,166400,51,23.0,,0.23,11.73,2.8100013732910156,0.05412175409073394
332,2020-03-26,-9,0.10352100840336134,-0.11495078669444647,SJW,52.7599983215332,57.84999847412109,51.459999084472656,57.220001220703125,54.9299201965332,110400,49,23.0,,0.23,11.27,3.1199989318847585,0.057007106851462375
333,2020-03-27,2,0.12200840336134454,0.17858592418215768,SJW,55.2400016784668,58.58000183105469,53.11000061035156,55.869998931884766,53.63394927978516,104000,64,23.0,,0.23,14.72,0.7300033569336009,0.012618900193405613
334,2020-03-31,13,0.14049579831932774,0.40271834885476987,SJW,58.900001525878906,59.63999938964844,56.0099983215332,57.77000045776367,55.45790863037109,232000,52,23.0,,0.23,11.96,1.05999755859375,0.01809487069752569
335,2020-04-01,35,0.17747058823529413,0.2631736347867697,SJW,55.369998931884766,56.209999084472656,51.130001068115234,53.75,51.59879302978516,179200,46,27.0,False,0.27,12.420000000000002,-3.4300003051757812,-0.05751174279473781
336,2020-04-07,14,0.1421764705882353,-0.04514927478977371,SJW,62.0,62.0,56.36000061035156,57.02000045776367,54.737918853759766,146500,60,27.0,,0.27,16.200000000000003,5.790000915527344,0.10300660042399401
337,2020-04-08,1,0.12032773109243698,-0.15367338495182925,SJW,57.59999847412109,60.310001373291016,56.2599983215332,58.68999862670898,56.34107971191406,108900,60,27.0,,0.27,16.200000000000003,-1.6899986267089844,-0.027258042366273938
338,2020-04-09,9,0.13377310924369748,0.11173964662336755,SJW,60.90999984741211,62.68999862670898,60.09000015258789,61.970001220703125,59.48981094360352,132600,45,27.0,,0.27,12.15,2.3799972534179616,0.03946272921943539
339,2020-04-13,17,0.147218487394958,0.19023031455941308,SJW,60.91999816894531,63.86000061035156,60.75,62.65999984741211,60.15219497680664,171300,73,27.0,,0.27,19.71,1.1700019836425852,0.01866329572934644
340,2020-04-14,5,0.12705042016806722,-0.13699412066898797,SJW,64.41000366210938,65.0,62.06999969482422,64.37000274658203,61.79376220703125,196200,96,27.0,,0.27,25.92,1.1399993896484375,0.017851540537938027
341,2020-04-15,1,0.12032773109243698,-0.05291355248362983,SJW,63.040000915527344,64.11000061035156,58.79999923706055,59.25,56.87866973876953,119400,55,27.0,,0.27,14.85,-0.8899993896484375,-0.01369229830228369
342,2020-04-16,5,0.12705042016806722,0.055869823311683664,SJW,59.08000183105469,59.880001068115234,57.290000915527344,59.06999969482422,56.70587539672852,117600,47,27.0,,0.27,12.69,-4.229999542236328,-0.06598033851138863
343,2020-04-17,2,0.12200840336134454,-0.0396851643627224,SJW,60.11000061035156,61.27000045776367,59.41999816894531,60.68000030517578,58.251441955566406,84000,45,27.0,,0.27,12.15,1.3899993896484375,0.02321308224539398
344,2020-04-21,12,0.13881512605042018,0.1536420141071304,SJW,56.810001373291016,59.20000076293945,56.810001373291016,58.79999923706055,56.446685791015625,146500,43,27.0,,0.27,11.61,-2.0699996948242188,-0.03378488133440061
345,2020-04-29,1,0.12032773109243698,-0.06527841242900956,SJW,61.900001525878906,64.2699966430664,60.36000061035156,62.459999084472656,59.96019744873047,182900,88,27.0,,0.27,23.76,5.069995880126953,0.08564182119573349
346,2020-04-30,8,0.13209243697478992,0.09777219079544652,SJW,61.31999969482422,61.31999969482422,58.650001525878906,59.52999877929688,57.14746856689453,267400,90,27.0,,0.27,24.3,-2.9499969482421875,-0.04590006382955736
347,2020-05-01,23,0.15730252100840336,0.19085183535848338,SJW,58.68999862670898,59.810001373291016,58.2400016784668,59.77000045776367,57.37786483764648,175700,61,33.0,False,0.33,20.130000000000003,-1.5099983215332031,-0.024624891210830446
348,2020-05-05,6,0.12873109243697478,0.10058193835764051,SJW,56.27999877929688,58.63999938964844,56.02000045776367,58.2400016784668,55.90909576416016,233500,57,33.0,,0.33,18.81,-1.1700019836425781,-0.019561978879423014
349,2020-05-06,3,0.1236890756302521,-0.039167047457405846,SJW,58.08000183105469,58.09999847412109,56.34999847412109,57.02999877929688,54.74751663208008,198800,77,33.0,,0.33,25.41,-0.5400009155273509,-0.009208746949998736
350,2020-05-07,7,0.13041176470588237,0.054351518445546754,SJW,57.970001220703125,59.5,57.130001068115234,58.27000045776367,55.937896728515625,203400,55,33.0,,0.33,18.15,1.4000015258789134,0.024096412437988324
351,2020-05-08,5,0.12705042016806722,-0.02577485662736012,SJW,58.810001373291016,59.0099983215332,57.75,58.7400016784668,56.700469970703125,95400,75,33.0,,0.33,24.75,-0.4900016784667969,-0.008235322327173056
352,2020-05-11,4,0.12536974789915967,-0.36022127878553967,SJW,57.97999954223633,58.97999954223633,57.16999816894531,58.209999084472656,56.18886566162109,116600,44,33.0,,0.33,14.52,-0.029998779296875,-0.0005083677368268313
353,2020-05-13,11,0.1371344537815126,0.09384006970976588,SJW,55.400001525878906,55.400001525878906,52.810001373291016,53.97999954223633,52.10573959350586,130200,55,33.0,,0.33,18.15,-3.579998016357422,-0.06069850871724303
354,2020-05-14,1,0.12032773109243698,-0.12255652919909299,SJW,53.11000061035156,53.59000015258789,50.84999847412109,53.11000061035156,51.26594924926758,148900,64,33.0,,0.33,21.12,-1.8100013732910156,-0.03267150403318153
355,2020-05-18,9,0.13377310924369748,0.09642537364832293,SJW,57.470001220703125,58.560001373291016,56.150001525878906,56.97999954223633,55.0015754699707,278800,100,33.0,,0.33,33.0,4.970001220703125,0.09274120557103815
356,2020-05-20,6,0.12873109243697478,-0.037690809724229,SJW,55.90999984741211,57.810001373291016,55.52999877929688,57.4900016784668,55.49386978149414,150800,54,33.0,,0.33,17.82,-0.75,-0.012807376748834476
357,2020-05-22,15,0.14385714285714285,0.11750114237221743,SJW,59.4900016784668,59.97999954223633,58.52999877929688,59.79999923706055,57.72365951538086,161200,61,33.0,,0.33,20.130000000000003,2.1699981689453125,0.03753672578094558
358,2020-05-27,14,0.1421764705882353,0.2155327250520871,SJW,61.25,61.25,59.16999816894531,59.869998931884766,57.79122543334961,99600,73,33.0,,0.33,24.09,1.2700004577636719,0.021173732368393372
359,2020-05-28,4,0.12536974789915967,-0.11821029611679179,SJW,60.79999923706055,61.709999084472656,60.06999969482422,61.209999084472656,59.084693908691406,148800,47,33.0,,0.33,15.510000000000002,0.45999908447265625,0.0075101891342475025
360,2020-05-29,8,0.13209243697478992,0.05362289697700917,SJW,61.18000030517578,63.0,60.38999938964844,62.84000015258789,60.65810394287109,207500,80,33.0,,0.33,26.4,1.2900009155273438,0.020904244606477995
361,2020-06-01,8,0.13209243697478992,0.01288742831367995,SJW,63.0,63.40999984741211,62.34999847412109,62.72999954223633,60.55192184448242,146600,60,59.0,False,0.59,35.4,0.4099998474121094,0.006507934085906442
362,2020-06-02,-5,0.1102436974789916,-0.1654049239773523,SJW,63.15999984741211,63.63999938964844,62.040000915527344,63.52000045776367,61.314491271972656,116000,50,59.0,,0.59,29.5,0.22999954223632812,0.0036271809302916846
363,2020-06-03,28,0.16570588235294118,0.5030871255431053,SJW,64.43000030517578,65.80999755859375,64.16999816894531,64.87000274658203,62.61763000488281,130100,53,59.0,,0.59,31.27,2.1699981689453125,0.034098023094863095
364,2020-06-04,36,0.1791512605042017,0.08114001724225361,SJW,63.880001068115234,64.54000091552734,63.15999984741211,63.88999938964844,61.67164611816406,83700,49,59.0,,0.59,28.91,-1.2699966430664062,-0.019297928736977554
365,2020-06-05,2,0.12200840336134454,-0.3189643041418453,SJW,65.23999786376953,66.7699966430664,64.58000183105469,65.22000122070312,62.95546722412109,106600,64,59.0,,0.59,37.76,2.2299957275390625,0.03455214899141046
366,2020-06-08,4,0.12536974789915967,-0.06281801620704819,SJW,65.52999877929688,66.44999694824219,65.36000061035156,65.58000183105469,63.3029670715332,94500,67,59.0,,0.59,39.53,-0.31999969482421875,-0.004792567184552121
367,2020-06-09,15,0.14385714285714285,0.14746296668677528,SJW,64.66999816894531,66.70999908447266,64.02999877929688,65.93000030517578,63.64082336425781,150000,53,59.0,,0.59,31.27,0.26000213623046875,0.003912748655699572
368,2020-06-10,14,0.1421764705882353,-0.011682925404521205,SJW,66.01000213623047,66.69000244140625,64.80000305175781,64.8499984741211,62.59830856323242,144200,49,59.0,,0.59,28.91,-0.01999664306640625,-0.00029975480948640776
369,2020-06-11,3,0.1236890756302521,-0.13003132572847098,SJW,63.470001220703125,63.59000015258789,62.5099983215332,63.040000915527344,60.85116195678711,204500,60,59.0,,0.59,35.4,-3.1000022888183594,-0.04648376331282966
370,2020-06-12,0,0.11864705882352941,-0.0407636388341599,SJW,64.6500015258789,64.6500015258789,61.40999984741211,62.77999877929688,60.600189208984375,160300,87,59.0,,0.59,51.33,1.0600013732910156,0.016669309179862868
371,2020-06-15,12,0.13881512605042018,0.0,SJW,61.27999877929688,64.69000244140625,60.59000015258789,63.869998931884766,61.652339935302734,119200,55,59.0,,0.59,32.45,0.04000091552734375,0.0006187303106455211
372,2020-06-17,14,0.1421764705882353,0.024214540831769327,SJW,63.290000915527344,63.959999084472656,62.45000076293945,63.11000061035156,60.918731689453125,96800,74,59.0,,0.59,43.66,-0.7300033569335938,-0.011284639501981775
373,2020-06-18,13,0.14049579831932774,-0.01182102961167919,SJW,62.61000061035156,62.61000061035156,60.86000061035156,61.970001220703125,59.81831741333008,116700,71,59.0,,0.59,41.89,-1.3499984741210938,-0.02110691828400646
374,2020-06-19,3,0.1236890756302521,-0.11962437944853166,SJW,62.560001373291016,62.84000015258789,61.16999816894531,61.220001220703125,59.09435272216797,304200,85,59.0,,0.59,50.15,0.22999954223632812,0.0036735272319787793
375,2020-06-22,9,0.13377310924369748,0.03916704745740596,SJW,61.02999877929688,61.27999877929688,60.0,60.619998931884766,58.51518630981445,106600,87,59.0,,0.59,51.33,-1.5600013732910085,-0.024824974053198834
376,2020-06-23,7,0.13041176470588237,-0.025127206482819187,SJW,61.29999923706055,61.4900016784668,60.09999847412109,61.150001525878906,59.02678298950195,82400,73,59.0,,0.59,43.07,0.21000289916991477,0.003426940328870698
377,2020-06-24,1,0.12032773109243698,-0.07732456988208003,SJW,60.720001220703125,60.7400016784668,58.869998931884766,59.84999847412109,57.771915435791016,88000,83,59.0,,0.59,48.97,-0.75,-0.012197104887421761
378,2020-06-25,-7,0.10688235294117647,-0.11173964662336766,SJW,59.810001373291016,59.97999954223633,58.27000045776367,59.59000015258789,57.52095413208008,144600,56,59.0,,0.59,33.04,-0.7600021362304688,-0.012512382535871724
379,2020-06-26,24,0.15898319327731092,0.48745970595172583,SJW,59.290000915527344,59.619998931884766,56.84000015258789,57.02000045776367,55.04018020629883,254600,95,59.0,,0.59,56.05,-0.3600006103515625,-0.006002010888613962
