,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DOW_unscaled,DOW_monthly,isPartial,scale,DOW,Stock_Price_Change,Stock_Price_Change_Percent
127,2019-10-02,6,0.021,0.4651162790697676,DOW,44.66999816894531,45.16999816894531,44.36000061035156,44.93000030517578,39.42270278930664,4759500,99,17.0,,0.17,16.830000000000002,-3.4000015258789062,-0.07000209074000097
128,2019-10-03,10,0.034333333333333334,0.6349206349206349,DOW,44.84999847412109,45.38999938964844,44.369998931884766,45.310001373291016,39.75613021850586,3422400,100,17.0,,0.17,17.0,0.220001220703125,0.004870516484863918
129,2019-10-04,4,0.014333333333333333,-0.5825242718446602,DOW,45.18000030517578,45.77999877929688,45.0099983215332,45.34000015258789,39.78245544433594,3512300,76,17.0,,0.17,12.920000000000002,0.3899993896484446,0.008592187594022915
130,2019-10-07,3,0.011,-0.6451612903225807,DOW,45.08000183105469,45.77000045776367,44.76499938964844,45.16999816894531,39.63328552246094,2977900,64,17.0,,0.17,10.88,-0.00999832153321023,-0.0002183993403191975
131,2019-10-08,1,0.004333333333333333,-0.6060606060606061,DOW,44.75,45.04999923706055,43.83000183105469,43.84999847412109,38.4750862121582,2985900,72,17.0,,0.17,12.24,-0.720001220703125,-0.015730854566355923
132,2019-10-09,5,0.017666666666666667,3.0769230769230775,DOW,44.38999938964844,44.540000915527344,44.0,44.0099983215332,38.61547470092773,2844600,70,17.0,,0.17,11.9,-0.5099983215332031,-0.01132071765083742
133,2019-10-10,5,0.017666666666666667,0.0,DOW,44.33000183105469,45.290000915527344,44.02000045776367,44.91999816894531,39.41392517089844,4325000,72,17.0,,0.17,12.24,0.75,0.016838796241212872
134,2019-10-11,6,0.021,0.18867924528301883,DOW,45.75,47.720001220703125,45.50299835205078,47.130001068115234,41.3530387878418,3675700,76,17.0,,0.17,12.920000000000002,2.4300003051757812,0.0536542339601207
135,2019-10-14,2,0.007666666666666667,0.0,DOW,46.720001220703125,47.27000045776367,46.2400016784668,46.81999969482422,41.0810432434082,3196500,61,17.0,,0.17,10.37,-0.4500007629394531,-0.009430024128838865
136,2019-10-15,1,0.004333333333333333,-0.4347826086956522,DOW,46.81999969482422,48.09999847412109,46.52999877929688,47.20000076293945,41.41446304321289,3216800,68,17.0,,0.17,11.56,0.8299980163574148,0.017558663175792244
137,2019-10-16,1,0.004333333333333333,0.0,DOW,47.4900016784668,47.91999816894531,47.0099983215332,47.119998931884766,41.344268798828125,3626900,69,17.0,,0.17,11.73,-0.18000030517577414,-0.0037422102055287843
138,2019-10-17,2,0.007666666666666667,0.7692307692307694,DOW,47.43999862670898,48.540000915527344,47.13999938964844,47.810001373291016,41.94969177246094,2724400,65,17.0,,0.17,11.05,0.6200027465820312,0.012938288194339398
139,2019-10-18,9,0.031,3.0434782608695645,DOW,47.90999984741211,48.19100189208984,47.36000061035156,47.959999084472656,42.081298828125,2757600,62,17.0,,0.17,10.54,-0.3489990234375071,-0.007189926181601414
140,2019-10-21,3,0.011,0.4347826086956521,DOW,48.59000015258789,48.970001220703125,47.09000015258789,47.119998931884766,41.344268798828125,3967000,59,17.0,,0.17,10.03,0.7789993286132884,0.016164829491564392
141,2019-10-22,2,0.007666666666666667,-0.303030303030303,DOW,47.08000183105469,47.38399887084961,46.02000045776367,46.81999969482422,41.0810432434082,4645400,59,17.0,,0.17,10.03,-1.5860023498535156,-0.03238722300017016
142,2019-10-23,6,0.021,1.7391304347826089,DOW,46.77999877929688,47.5099983215332,46.54999923706055,47.22999954223633,41.44078826904297,4152000,60,17.0,,0.17,10.2,0.12599945068359375,0.0026591139136866726
143,2019-10-24,3,0.011,-0.4761904761904763,DOW,48.650001525878906,49.9900016784668,47.84000015258789,49.470001220703125,43.40621948242188,6098900,59,17.0,,0.17,10.03,2.4800033569335938,0.05219960944114721
144,2019-10-28,4,0.014333333333333333,0.3030303030303032,DOW,50.75,51.43999862670898,50.43000030517578,51.209999084472656,44.93293380737305,4504100,59,17.0,,0.17,10.03,1.4499969482421804,0.02900573913896798
145,2019-10-30,2,0.007666666666666667,-0.4651162790697674,DOW,51.20000076293945,51.470001220703125,50.33000183105469,51.02999877929688,44.77499771118164,3602100,63,17.0,,0.17,10.71,0.03000259399414773,0.0005832541756438658
146,2019-11-01,1,0.004333333333333333,-0.4347826086956522,DOW,50.97999954223633,52.4900016784668,50.900001525878906,52.310001373291016,45.89810180664063,3207100,100,15.0,False,0.15,15.0,1.0200004577636719,0.01981737776515513
147,2019-11-04,7,0.024333333333333335,1.2121212121212124,DOW,52.650001525878906,54.40999984741211,52.459999084472656,54.16999816894531,47.53011322021485,5430200,93,15.0,,0.15,13.95,1.9199981689453125,0.036578359831391793
148,2019-11-05,2,0.007666666666666667,-0.6849315068493151,DOW,54.0099983215332,55.0,53.650001525878906,54.20000076293945,47.556434631347656,6044500,99,15.0,,0.15,14.85,0.5900001525878906,0.01084359776222188
149,2019-11-06,4,0.014333333333333333,0.8695652173913042,DOW,54.15999984741211,54.7400016784668,53.810001373291016,54.27999877929688,47.62663269042969,3847000,94,15.0,,0.15,14.1,-0.2599983215332031,-0.00472724220969456
150,2019-11-07,3,0.011,-0.2325581395348838,DOW,54.93999862670898,55.93999862670898,54.41999816894531,55.79999923706055,48.96031951904297,5974300,98,15.0,,0.15,14.7,1.1999969482421804,0.021921755780914154
151,2019-11-08,4,0.014333333333333333,0.3030303030303032,DOW,55.5,55.9900016784668,55.02000045776367,55.9900016784668,49.12702941894531,4812000,92,15.0,,0.15,13.8,0.050003051757819605,0.0008938693776432416
152,2019-11-11,4,0.014333333333333333,2.307692307692308,DOW,55.54999923706055,56.25,55.220001220703125,55.810001373291016,48.96909332275391,3184900,73,15.0,,0.15,10.95,0.2599983215332031,0.004643656255384432
153,2019-11-12,2,0.007666666666666667,-0.4651162790697674,DOW,56.0,56.11000061035156,54.52999877929688,55.15999984741211,48.39876937866211,2742700,89,15.0,,0.15,13.35,-0.1399993896484375,-0.0024888780381944198
154,2019-11-14,1,0.004333333333333333,-0.4347826086956522,DOW,53.29999923706055,54.13999938964844,53.150001525878906,53.95000076293945,47.33707809448242,2595500,85,15.0,,0.15,12.75,-1.970001220703125,-0.035109627504436136
155,2019-11-15,10,0.034333333333333334,6.923076923076923,DOW,54.27000045776367,55.290000915527344,54.13999938964844,54.86000061035156,48.13554000854492,3865000,90,15.0,,0.15,13.5,1.1500015258789062,0.02124125487335693
156,2019-11-18,5,0.017666666666666667,3.0769230769230775,DOW,54.75,54.90999984741211,54.119998931884766,54.31999969482422,47.66172409057617,3439900,84,15.0,,0.15,12.6,-0.3800010681152344,-0.006872871438287853
157,2019-11-19,3,0.011,-0.37735849056603776,DOW,54.810001373291016,54.810001373291016,52.790000915527344,53.38999938964844,46.84572219848633,5208300,90,15.0,,0.15,13.5,-0.09999847412109375,-0.001821134117628409
158,2019-11-20,1,0.004333333333333333,-0.6060606060606061,DOW,53.13999938964844,53.45000076293945,52.09999847412109,52.66999816894531,46.2139778137207,5394100,87,15.0,,0.15,13.05,-1.3600006103515625,-0.02481300084430016
159,2019-11-21,4,0.014333333333333333,2.307692307692308,DOW,52.709999084472656,53.91999816894531,52.34999847412109,53.880001068115234,47.275657653808594,4618400,86,15.0,,0.15,12.9,0.4699974060058594,0.008793216076654176
160,2019-11-22,6,0.021,0.4651162790697676,DOW,53.97999954223633,54.65999984741211,53.59999847412109,54.20000076293945,47.556434631347656,3115600,85,15.0,,0.15,12.75,0.7400016784667969,0.013724067203195744
161,2019-11-25,3,0.011,1.5384615384615383,DOW,54.81999969482422,55.22999954223633,54.36000061035156,55.20000076293945,48.433860778808594,5073700,79,15.0,,0.15,11.85,0.5699996948242188,0.010428095433871576
162,2019-11-27,4,0.014333333333333333,0.3030303030303032,DOW,54.68000030517578,54.900001525878906,53.900001525878906,54.27999877929688,48.2364501953125,3926000,89,15.0,,0.15,13.35,-0.3299980163574219,-0.005974977713064433
163,2019-12-02,3,0.011,0.0,DOW,53.0,53.75,52.88999938964844,53.15999984741211,47.24114608764648,3349500,75,16.0,,0.16,12.0,-1.1500015258789062,-0.020947203896466426
164,2019-12-03,7,0.024333333333333335,1.2121212121212124,DOW,51.959999084472656,52.0099983215332,51.04999923706055,51.81999969482422,46.05034255981445,3950100,95,16.0,,0.16,15.2,-1.7400016784667969,-0.03237212425054503
165,2019-12-04,2,0.007666666666666667,-0.6849315068493151,DOW,53.4900016784668,53.4900016784668,52.209999084472656,52.27999877929688,46.45912170410156,3791400,91,16.0,,0.16,14.56,1.4800033569335938,0.02845613160346594
166,2019-12-05,2,0.007666666666666667,0.0,DOW,52.52999877929688,52.650001525878906,51.68000030517578,52.0,46.21030044555664,2692600,85,16.0,,0.16,13.6,-0.8400001525878906,-0.015703872242091244
167,2019-12-06,1,0.004333333333333333,-0.4347826086956522,DOW,52.59000015258789,53.75,52.59000015258789,53.220001220703125,47.29446792602539,2818800,91,16.0,,0.16,14.56,1.0999984741210938,0.02089265797229678
168,2019-12-09,2,0.007666666666666667,0.0,DOW,53.959999084472656,53.97999954223633,52.9900016784668,53.27000045776367,47.338897705078125,2377200,76,16.0,,0.16,12.16,0.22999954223632812,0.004279061250908489
169,2019-12-10,2,0.007666666666666667,0.0,DOW,53.36000061035156,53.38999938964844,52.68999862670898,53.130001068115234,47.21448516845703,2609700,85,16.0,,0.16,13.6,-0.5900001525878906,-0.010929976983905854
170,2019-12-11,3,0.011,0.4347826086956521,DOW,53.5,54.06999969482422,53.04999923706055,53.09999847412109,47.18782806396485,3253300,79,16.0,,0.16,12.64,0.6800003051757812,0.012736473364853174
171,2019-12-12,5,0.017666666666666667,0.6060606060606062,DOW,53.25,54.58000183105469,52.81999969482422,54.45000076293945,48.38751983642578,2882300,90,16.0,,0.16,14.4,0.5100021362304688,0.009432257057683913
172,2019-12-13,4,0.014333333333333333,-0.18867924528301894,DOW,54.63999938964844,54.81999969482422,53.25,53.27999877929688,47.34778594970703,3198600,100,16.0,,0.16,16.0,0.23999786376953125,0.00439717581015131
173,2019-12-16,6,0.021,3.8461538461538467,DOW,53.61000061035156,54.540000915527344,53.5099983215332,54.16999816894531,48.13868713378906,4040000,86,16.0,,0.16,13.76,-0.279998779296875,-0.005107602715351933
174,2019-12-17,3,0.011,-0.4761904761904763,DOW,54.09999847412109,54.7400016784668,53.93000030517578,54.65999984741211,48.57413864135742,2665300,89,16.0,,0.16,14.24,0.20000076293945312,0.003667047297069459
175,2019-12-18,2,0.007666666666666667,-0.303030303030303,DOW,54.36000061035156,54.68999862670898,53.540000915527344,54.25,48.20978546142578,3659100,89,16.0,,0.16,14.24,-0.050003051757819605,-0.0009134645638400052
176,2019-12-19,1,0.004333333333333333,-0.4347826086956522,DOW,54.43000030517578,54.869998931884766,54.060001373291016,54.52000045776367,48.44972610473633,3356000,95,16.0,,0.16,15.2,0.18000030517578836,0.003291283775748388
177,2019-12-20,1,0.004333333333333333,0.0,DOW,55.04999923706055,55.25,54.02000045776367,54.61000061035156,48.52970504760742,10476700,91,16.0,,0.16,14.56,0.3800010681152344,0.00692547977970559
178,2019-12-23,2,0.007666666666666667,0.7692307692307694,DOW,54.4900016784668,55.04999923706055,54.220001220703125,54.93000030517578,48.81407165527344,2678600,84,16.0,,0.16,13.44,-0.20000076293945312,-0.0036199233111213758
179,2019-12-24,2,0.007666666666666667,0.0,DOW,55.0,55.25,54.650001525878906,54.900001525878906,48.78741836547852,926200,74,16.0,,0.16,11.84,0.20000076293945312,0.003633074763147448
180,2019-12-27,3,0.011,0.4347826086956521,DOW,55.290000915527344,55.54999923706055,54.720001220703125,54.83000183105469,48.7252082824707,1688500,90,16.0,,0.16,14.4,0.2999992370605469,0.005429850444534701
181,2019-12-30,2,0.007666666666666667,0.7692307692307694,DOW,54.86000061035156,55.04999923706055,54.2400016784668,54.34000015258789,48.28976440429688,1943300,83,16.0,,0.16,13.28,-0.5,-0.00900090021362987
182,2019-12-31,1,0.004333333333333333,-0.4347826086956522,DOW,54.02000045776367,54.77999877929688,53.93000030517578,54.72999954223633,48.6363410949707,2145700,90,16.0,,0.16,14.4,-0.27000045776366477,-0.0049046405359783884
183,2020-01-02,3,0.011,1.5384615384615383,DOW,55.22999954223633,55.540000915527344,53.63999938964844,53.75,47.76545715332031,5145200,69,19.0,,0.19,13.11,0.7600021362304616,0.013873715829977096
184,2020-01-03,1,0.004333333333333333,-0.6060606060606061,DOW,53.11000061035156,53.59999847412109,52.40999984741211,52.41999816894531,46.58353805541992,5004300,89,19.0,,0.19,16.91,-1.940002441406257,-0.0349298237203286
185,2020-01-06,7,0.024333333333333335,1.2121212121212124,DOW,52.31999969482422,52.880001068115234,52.0,52.209999084472656,46.39692306518555,4293100,73,19.0,,0.19,13.87,-0.7199974060058523,-0.013432787807885482
186,2020-01-07,4,0.014333333333333333,-0.41095890410958913,DOW,52.290000915527344,53.06499862670898,51.9900016784668,52.18999862670898,46.37914657592773,5122800,70,19.0,,0.19,13.3,0.1849975585937429,0.003498440901229305
187,2020-01-08,17,0.057666666666666665,3.0232558139534884,DOW,52.40999984741211,53.16999816894531,51.91999816894531,52.72999954223633,46.85902404785156,3629700,89,19.0,,0.19,16.91,0.10499954223633523,0.001978696786086198
188,2020-01-09,9,0.031,-0.4624277456647399,DOW,52.75,53.06999969482422,51.810001373291016,52.18999862670898,46.37914657592773,2667800,75,19.0,,0.19,14.25,-0.09999847412109375,-0.001880731193620755
189,2020-01-10,9,0.031,0.0,DOW,52.86000061035156,52.869998931884766,51.400001525878906,51.5,45.76597213745117,3277300,78,19.0,,0.19,14.82,-0.20000076293945312,-0.0037686218972968755
190,2020-01-13,5,0.017666666666666667,0.2325581395348837,DOW,51.5,52.400001525878906,51.470001220703125,52.34999847412109,46.52133560180664,2665500,65,19.0,,0.19,12.35,-0.4699974060058594,-0.008889680641215536
191,2020-01-14,4,0.014333333333333333,-0.18867924528301894,DOW,52.18999862670898,52.970001220703125,51.95000076293945,52.2400016784668,46.4235725402832,3689800,71,19.0,,0.19,13.49,0.5699996948242188,0.010877856454693191
192,2020-01-15,5,0.017666666666666667,0.2325581395348837,DOW,52.18999862670898,52.650001525878906,51.70000076293945,52.27000045776367,46.45024108886719,2235400,82,19.0,,0.19,15.58,-0.31999969482421875,-0.006041149470450646
193,2020-01-16,7,0.024333333333333335,0.3773584905660379,DOW,52.58000183105469,52.869998931884766,52.16999816894531,52.47999954223633,46.63685607910156,3765600,79,19.0,,0.19,15.01,0.21999740600585938,0.0041784881221271775
194,2020-01-17,10,0.034333333333333334,0.4109589041095889,DOW,52.52999877929688,53.36000061035156,52.42499923706055,53.34000015258789,47.40110397338867,3897500,73,19.0,,0.19,13.87,0.4900016784667969,0.00926804782232149
195,2020-01-21,32,0.10766666666666667,3.4246575342465757,DOW,52.97999954223633,53.150001525878906,52.20000076293945,52.59999847412109,46.743499755859375,4156000,68,19.0,,0.19,12.92,-0.20999908447265625,-0.00393551503130829
196,2020-01-22,11,0.03766666666666667,-0.6501547987616099,DOW,52.72999954223633,52.79999923706055,50.68199920654297,50.869998931884766,45.20611953735352,5149600,68,19.0,,0.19,12.92,-0.3500022888183594,-0.006585179280718223
197,2020-01-23,9,0.031,-0.17699115044247793,DOW,50.220001220703125,50.75,49.150001525878906,50.25,44.65514755249024,5797600,69,19.0,,0.19,13.11,-2.049999237060547,-0.03882574368716363
198,2020-01-24,8,0.02766666666666667,-0.10752688172043001,DOW,49.880001068115234,50.27000045776367,48.040000915527344,48.4900016784668,43.091102600097656,5919300,68,19.0,,0.19,12.92,-0.4799995422363281,-0.009458119058843861
199,2020-01-27,15,0.051000000000000004,0.06993006993007,DOW,47.310001373291016,47.58000183105469,46.63999938964844,47.18000030517578,41.92695999145508,4827000,86,19.0,,0.19,16.34,-2.6899986267089844,-0.053511012576359374
200,2020-01-28,4,0.014333333333333333,-0.7189542483660131,DOW,47.400001525878906,47.720001220703125,47.02000045776367,47.15999984741211,41.9091911315918,5813800,93,19.0,,0.19,17.67,0.1399993896484375,0.0029423998373421245
201,2020-01-29,7,0.024333333333333335,0.6976744186046513,DOW,48.97999954223633,49.95000076293945,48.59999847412109,49.66999816894531,44.13972473144531,6828000,81,19.0,,0.19,15.39,2.229999542236328,0.046730919639391244
202,2020-01-30,1,0.004333333333333333,-0.821917808219178,DOW,48.310001373291016,48.97999954223633,47.65999984741211,48.470001220703125,43.073333740234375,5644800,81,19.0,,0.19,15.39,-0.970001220703125,-0.01941944356130665
203,2020-01-31,11,0.03766666666666667,7.692307692307693,DOW,47.70000076293945,47.8650016784668,45.91999816894531,46.06999969482422,40.94054412841797,7532200,100,19.0,,0.19,19.0,-1.1149978637695312,-0.022764350228465124
204,2020-02-03,13,0.044333333333333336,-0.5750798722044728,DOW,46.310001373291016,46.970001220703125,45.72999954223633,46.7400016784668,41.53595733642578,6364900,18,30.0,,0.3,5.4,-0.8950004577636719,-0.01869843155497708
205,2020-02-04,10,0.034333333333333334,-0.22556390977443608,DOW,47.650001525878906,48.380001068115234,47.43999862670898,48.04999923706055,42.70009613037109,5287000,19,30.0,,0.3,5.7,1.4099998474121094,0.030019157137910035
206,2020-02-05,17,0.057666666666666665,0.6796116504854368,DOW,48.880001068115234,49.7400016784668,48.52000045776367,49.61000061035156,44.08640670776367,5403200,21,30.0,,0.3,6.3,1.3600006103515625,0.028110801577635014
207,2020-02-06,4,0.014333333333333333,-0.7514450867052023,DOW,49.61000061035156,49.65999984741211,48.560001373291016,49.20000076293945,43.72205352783203,5985200,21,30.0,,0.3,6.3,-0.0800018310546875,-0.001608400248392483
208,2020-02-07,6,0.021,0.4651162790697676,DOW,48.540000915527344,48.540000915527344,47.45000076293945,48.02999877929688,42.68232345581055,3802100,18,30.0,,0.3,5.4,-1.1199989318847656,-0.02255334142823462
209,2020-02-10,3,0.011,-0.4761904761904763,DOW,47.79999923706055,48.720001220703125,47.79999923706055,48.18999862670898,42.82450485229492,2488300,15,30.0,,0.3,4.5,0.18000030517578125,0.003708288046574859
210,2020-02-11,8,0.02766666666666667,1.5151515151515156,DOW,48.540000915527344,50.0099983215332,48.5,48.790000915527344,43.35770034790039,3705400,16,30.0,,0.3,4.8,1.2899971008300781,0.026477772342130113
211,2020-02-12,8,0.02766666666666667,0.0,DOW,49.68999862670898,50.369998931884766,48.9900016784668,49.380001068115234,43.88201522827149,2964200,17,30.0,,0.3,5.1,0.3600006103515625,0.007198572734135711
212,2020-02-13,9,0.031,0.12048192771084332,DOW,48.900001525878906,48.9900016784668,48.02000045776367,48.29999923706055,42.92226028442383,3302600,17,30.0,,0.3,5.1,-1.3799972534179688,-0.02739720632680842
213,2020-02-14,9,0.031,0.0,DOW,48.5099983215332,48.93999862670898,48.380001068115234,48.630001068115234,43.215518951416016,3207000,16,30.0,,0.3,4.8,-0.050003051757819605,-0.0010206787108520965
214,2020-02-18,5,0.017666666666666667,-0.273972602739726,DOW,48.18999862670898,48.52000045776367,47.229000091552734,47.7400016784668,42.42461395263672,3594300,15,30.0,,0.3,4.5,-0.4199981689453054,-0.00858189989233249
215,2020-02-19,2,0.007666666666666667,-0.5660377358490566,DOW,47.81999969482422,48.290000915527344,47.40999984741211,47.560001373291016,42.26465606689453,5644900,15,30.0,,0.3,4.5,-0.22999954223632812,-0.004740303793618894
216,2020-02-20,4,0.014333333333333333,0.8695652173913042,DOW,47.52000045776367,48.810001373291016,47.43999862670898,48.7599983215332,43.3310432434082,4154200,15,30.0,,0.3,4.5,0.5200004577636719,0.010768284280493035
217,2020-02-21,10,0.034333333333333334,1.3953488372093021,DOW,48.58000183105469,48.77000045776367,48.08000183105469,48.29999923706055,42.92226028442383,3972800,16,30.0,,0.3,4.8,-0.04000091552734375,-0.0008195229338640031
218,2020-02-24,53,0.17766666666666667,2.483660130718954,DOW,46.61000061035156,47.040000915527344,45.79999923706055,46.2400016784668,41.09162139892578,5075900,44,30.0,,0.3,13.2,-1.7299995422363281,-0.035472616895596776
219,2020-02-25,53,0.17766666666666667,0.0,DOW,46.5,46.53499984741211,43.58000183105469,43.95000076293945,39.05658721923828,5529300,53,30.0,,0.3,15.9,-0.5050010681152344,-0.010735566715274869
220,2020-02-26,42,0.14100000000000001,-0.20637898686679168,DOW,44.45000076293945,44.880001068115234,43.02000045776367,43.04999923706055,38.256797790527344,6470700,55,30.0,,0.3,16.5,-1.654998779296875,-0.03556460265872141
221,2020-02-27,93,0.311,1.205673758865248,DOW,41.33000183105469,41.459999084472656,39.5,39.54999923706055,35.727420806884766,10009300,69,30.0,,0.3,20.7,-3.420001983642578,-0.07620325094137093
222,2020-02-28,106,0.35433333333333333,0.13933547695605575,DOW,38.119998931884766,40.4900016784668,38.04999923706055,40.40999984741211,36.50430679321289,10280000,100,30.0,,0.3,30.0,-0.9699974060058594,-0.023395982330572163
223,2020-03-02,70,0.23433333333333334,0.7888040712468194,DOW,41.04999923706055,41.41999816894531,39.77999877929688,41.41999816894531,37.41667938232422,7706700,49,100.0,,1.0,49.0,0.9299964904785156,0.02296854660228642
224,2020-03-03,62,0.20766666666666667,-0.11379800853485067,DOW,41.34999847412109,42.74399948120117,39.7400016784668,40.560001373291016,36.63980102539063,6765300,48,100.0,,1.0,48.0,1.3240013122558594,0.031965267281168774
225,2020-03-04,21,0.07100000000000001,-0.6581059390048154,DOW,41.45000076293945,41.970001220703125,40.209999084472656,41.90999984741211,37.85932540893555,4967000,39,100.0,,1.0,39.0,-0.7739982604980469,-0.01810776412811932
226,2020-03-05,47,0.15766666666666668,1.220657276995305,DOW,40.02999877929688,40.630001068115234,39.65999984741211,40.09999847412109,36.22426223754883,5447400,40,100.0,,1.0,40.0,-1.3400001525878906,-0.03192757001700752
227,2020-03-06,67,0.22433333333333333,0.42283298097251576,DOW,38.720001220703125,39.68999862670898,38.310001373291016,38.970001220703125,35.2034797668457,6928400,42,100.0,,1.0,42.0,-0.9400024414062571,-0.02313567355881596
228,2020-03-09,87,0.291,0.8456659619450315,DOW,34.75,34.939998626708984,30.43000030517578,30.530000686645508,27.5792236328125,15081500,81,100.0,,1.0,81.0,-4.749999999999993,-0.11967750477077443
229,2020-03-10,57,0.191,-0.3436426116838488,DOW,32.5099983215332,33.33000183105469,29.315000534057617,31.399999618530277,28.365131378173828,12975400,72,100.0,,1.0,72.0,-1.6099967956542969,-0.046078902659817955
230,2020-03-11,75,0.251,0.31413612565445015,DOW,30.190000534057617,30.32999992370605,27.850000381469727,27.989999771118164,25.284717559814453,12444100,67,100.0,,1.0,67.0,-3.0000019073486364,-0.09000905318143226
231,2020-03-12,135,0.451,0.796812749003984,DOW,25.450000762939453,26.38999938964844,22.38999938964844,23.670000076293945,21.382251739501957,18163300,100,100.0,,1.0,100.0,-3.94000053405761,-0.1299044030322628
232,2020-03-13,81,0.271,-0.39911308203991125,DOW,27.93000030517578,28.01000022888184,22.57999992370605,25.690000534057617,23.20701789855957,17350800,96,100.0,,1.0,96.0,1.6200008392333984,0.06138692219405084
233,2020-03-16,106,0.35433333333333333,0.27611044417767094,DOW,23.100000381469727,25.43000030517578,21.950000762939453,22.0,19.87366104125977,12345400,97,100.0,,1.0,97.0,-2.5799999237060582,-0.09210995725183013
234,2020-03-17,89,0.2976666666666667,-0.15992474129821255,DOW,25.670000076293945,27.600000381469727,22.739999771118164,26.600000381469727,24.029062271118164,19873300,86,100.0,,1.0,86.0,2.1700000762939453,0.08533228667922121
235,2020-03-18,111,0.371,0.2463605823068309,DOW,24.84000015258789,28.290000915527344,24.51000022888184,26.440000534057617,23.884525299072266,16955900,86,100.0,,1.0,86.0,0.6900005340576172,0.025000019004379315
236,2020-03-19,87,0.291,-0.2156334231805931,DOW,26.280000686645508,31.350000381469727,25.93000030517578,28.1200008392334,25.40215301513672,13893400,78,100.0,,1.0,78.0,3.059999465942383,0.108165407101944
237,2020-03-20,66,0.221,-0.24054982817869408,DOW,28.59000015258789,29.690000534057617,26.59000015258789,27.440000534057617,24.787878036499023,12649100,68,100.0,,1.0,68.0,-1.6599998474121094,-0.05295055270217153
238,2020-03-23,76,0.25433333333333336,0.3087478559176673,DOW,27.13999938964844,28.43000030517578,26.01000022888184,26.57999992370605,24.010995864868164,11703100,70,100.0,,1.0,70.0,-1.260000228881836,-0.042438538437763906
239,2020-03-24,100,0.3343333333333333,0.31454783748361703,DOW,28.65999984741211,29.959999084472656,26.899999618530277,28.46999931335449,25.718324661254883,12333600,71,100.0,,1.0,71.0,1.529998779296875,0.05381634762129539
240,2020-03-25,74,0.24766666666666667,-0.25922233300099695,DOW,29.18000030517578,32.42499923706055,28.600000381469727,30.3799991607666,27.44371795654297,10539200,73,100.0,,1.0,73.0,2.4650001525878906,0.08227637609860361
241,2020-03-26,90,0.301,0.21534320323014788,DOW,30.280000686645508,31.299999237060547,28.950000762939453,29.68000030517578,26.811376571655277,14298600,68,100.0,,1.0,68.0,-1.125,-0.034695451857225224
242,2020-03-27,59,0.19766666666666666,-0.3433001107419712,DOW,28.0,29.261999130249023,26.920000076293945,28.559999465942383,25.79962730407715,9101400,61,100.0,,1.0,61.0,-2.0380001068115234,-0.06511182608587551
243,2020-03-30,38,0.12766666666666668,0.0,DOW,28.309999465942383,29.38999938964844,27.809999465942383,28.649999618530277,25.88092613220215,6817000,49,100.0,,1.0,49.0,0.12800025939941762,0.004374282796936413
244,2020-03-31,37,0.12433333333333334,-0.026109660574412552,DOW,28.549999237060547,30.07999992370605,28.450000762939453,29.239999771118164,26.41390037536621,7599900,44,100.0,,1.0,44.0,0.6900005340576101,0.023477391915177614
245,2020-04-01,42,0.14100000000000001,0.13404825737265424,DOW,27.84000015258789,28.270000457763672,26.940000534057617,27.040000915527344,24.42653465270996,10339900,100,54.0,False,0.54,54.0,-1.8099994659423793,-0.06017285473847089
246,2020-04-02,39,0.131,-0.07092198581560294,DOW,27.11000061035156,29.84000015258789,26.924999237060547,28.030000686645508,25.32085227966309,10680300,100,54.0,,0.54,54.0,1.5699996948242188,0.05553589209062282
247,2020-04-03,36,0.121,-0.07633587786259544,DOW,27.780000686645508,28.56999969482422,27.420000076293945,27.96999931335449,25.26664924621582,8005100,90,54.0,,0.54,48.6,-1.2700004577636719,-0.04256033683878957
248,2020-04-06,27,0.091,0.4918032786885247,DOW,29.530000686645508,30.979999542236328,29.5,30.540000915527344,27.588254928588867,8021100,91,54.0,,0.54,49.14,2.4099998474121094,0.0843542132710875
249,2020-04-07,54,0.181,0.989010989010989,DOW,32.7599983215332,35.06999969482422,31.809999465942383,32.33000183105469,29.20524787902832,15028000,98,54.0,,0.54,52.92,4.090000152587891,0.13202066536546653
250,2020-04-08,33,0.111,-0.3867403314917127,DOW,32.970001220703125,34.939998626708984,32.36000061035156,34.790000915527344,31.427488327026367,7220700,94,54.0,,0.54,50.760000000000005,-0.13000106811523438,-0.0037069024592669697
251,2020-04-09,50,0.16766666666666666,0.5105105105105103,DOW,35.75,37.7400016784668,35.540000915527344,36.560001373291016,33.02641296386719,9892300,98,54.0,,0.54,52.92,2.8000030517578125,0.08013746885546302
252,2020-04-13,27,0.091,0.12345679012345667,DOW,36.470001220703125,36.900001525878906,34.56999969482422,35.22999954223633,31.8249568939209,7170600,82,54.0,,0.54,44.28,-0.8400001525878906,-0.022257554722557638
253,2020-04-14,41,0.13766666666666666,0.5128205128205128,DOW,36.369998931884766,37.13999938964844,35.09000015258789,35.369998931884766,31.9514274597168,7348800,82,54.0,,0.54,44.28,0.23999786376953125,0.0065040068792738825
254,2020-04-15,26,0.08766666666666667,-0.3631961259079902,DOW,33.849998474121094,33.849998474121094,31.8700008392334,32.22999954223633,29.11491203308105,7586700,75,54.0,,0.54,40.5,-3.2900009155273438,-0.08858376331703233
