,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,MAGA_unscaled,MAGA_monthly,isPartial,scale,MAGA,Stock_Price_Change,Stock_Price_Change_Percent
51,2018-04-13,3,0.0774872521246459,-0.02379281219143703,MAGA,27.3700008392334,27.3700008392334,27.270000457763672,27.270000457763672,25.47578239440918,700,26,20.0,,0.2,5.2,0.0,0.0
52,2018-04-17,9,0.0831529745042493,0.07311812232661863,MAGA,27.6299991607666,27.69700050354004,27.6299991607666,27.65999984741211,25.84012222290039,2300,33,20.0,,0.2,6.6000000000000005,0.3269996643066406,0.011947375019364381
53,2018-04-20,3,0.0774872521246459,-0.06813613599972745,MAGA,27.700000762939453,27.700000762939453,27.46999931335449,27.61000061035156,25.79341125488281,6000,31,20.0,,0.2,6.2,0.0030002593994140625,0.00010832434360641408
54,2018-04-30,1,0.07559867799811143,-0.02437270744220621,MAGA,27.530000686645508,27.559999465942383,27.479999542236328,27.479999542236328,25.67196273803711,1300,45,20.0,,0.2,9.0,-0.1400012969970703,-0.0050541983083401965
55,2018-05-02,2,0.07654296506137866,0.012490788043817647,MAGA,27.100000381469727,27.270000457763672,27.100000381469727,27.270000457763672,25.47578239440918,1600,76,21.0,,0.21,15.96,-0.28999900817871094,-0.010522460587747084
56,2018-05-04,2,0.07654296506137866,0.0,MAGA,26.88999938964844,27.25,26.88999938964844,27.25,25.45709609985352,1800,61,21.0,,0.21,12.81,-0.020000457763671875,-0.0007334234480358415
57,2018-05-10,6,0.08032011331444759,0.04934677210426974,MAGA,27.71999931335449,27.770000457763672,27.6299991607666,27.75,25.9242000579834,2300,63,21.0,,0.21,13.23,0.5200004577636719,0.019082585606006397
58,2018-05-21,3,0.0774872521246459,0.012336693026067547,MAGA,27.899999618530277,28.049999237060547,27.899999618530277,27.979999542236328,26.13906478881836,11300,65,21.0,,0.21,13.65,0.279998779296875,0.010082779066667102
59,2018-05-24,2,0.07654296506137866,-0.012186353721103216,MAGA,27.70499992370605,27.799999237060547,27.69499969482422,27.799999237060547,25.970909118652344,600,74,21.0,,0.21,15.54,-0.25,-0.008912656213897252
60,2018-05-30,1,0.07559867799811143,-0.012336693026067325,MAGA,27.459999084472656,27.7549991607666,27.459999084472656,27.7549991607666,25.928869247436523,1600,81,21.0,,0.21,17.009999999999998,-0.04500007629394531,-0.0016187078247813513
61,2018-06-01,5,0.07937582625118036,0.04996315217527081,MAGA,27.621000289916992,27.649999618530277,27.57999992370605,27.6200008392334,25.802753448486328,6800,48,22.0,False,0.22,10.56,-0.10499954223632457,-0.0037830857651312
62,2018-06-06,1,0.07559867799811143,0.01264878128992275,MAGA,27.520000457763672,27.799999237060547,27.520000457763672,27.799999237060547,25.970909118652344,3200,49,22.0,,0.22,10.78,0.14999961853026988,0.0054249410705142775
63,2018-06-08,2,0.07654296506137866,0.012490788043817647,MAGA,27.96999931335449,27.99399948120117,27.959999084472656,27.99399948120117,26.152145385742188,1300,55,22.0,,0.22,12.1,0.19400024414062145,0.006978426239738766
64,2018-06-15,9,0.0831529745042493,0.07311812232661863,MAGA,27.670000076293945,27.780000686645508,27.670000076293945,27.780000686645508,25.952226638793945,1000,44,22.0,,0.22,9.68,-0.2139987945556605,-0.0076444523298419
65,2018-06-18,12,0.085985835694051,0.08327484267002938,MAGA,27.549999237060547,27.815000534057617,27.299999237060547,27.77400016784668,25.94662094116211,3400,42,22.0,,0.22,9.24,0.034999847412109375,0.001259893684197655
66,2018-06-20,6,0.08032011331444759,-0.06589134517181172,MAGA,27.690000534057617,27.71999931335449,27.690000534057617,27.71999931335449,25.89617347717285,4200,69,22.0,,0.22,15.18,-0.09500122070312855,-0.0034154671536607006
67,2018-06-21,-7,0.06804438149197356,-0.15283509093687908,MAGA,27.56999969482422,27.600000381469727,27.56999969482422,27.600000381469727,25.784069061279297,1200,58,22.0,,0.22,12.76,-0.11999893188476207,-0.004328965903940385
68,2018-06-22,7,0.08126440037771483,0.19428523848513035,MAGA,27.739999771118164,27.749000549316406,27.700000762939453,27.700000762939453,25.877490997314453,2800,58,22.0,,0.22,12.76,0.1490001678466797,0.005398556731423643
69,2018-06-25,39,0.11148158640226628,0.4213872066844051,MAGA,27.479999542236328,27.479999542236328,27.32999992370605,27.36000061035156,25.559860229492188,5200,46,22.0,,0.22,10.12,-0.2690010070800781,-0.00969407912915643
70,2018-06-26,191,0.25501322001888577,1.2874918472966912,MAGA,27.399999618530277,27.459999084472656,27.399999618530277,27.459999084472656,25.65327835083008,1200,88,22.0,,0.22,19.36,-0.020000457763671875,-0.0007278187080363985
71,2018-06-28,10,0.08409726156751653,-0.6702239140336002,MAGA,27.190000534057617,27.399999618530277,27.190000534057617,27.399999618530277,25.597227096557617,1200,66,22.0,,0.22,14.52,-0.05999946594237926,-0.002184976982621434
72,2018-06-29,2,0.07654296506137866,-0.08982809148991122,MAGA,27.600000381469727,27.6200008392334,27.600000381469727,27.6200008392334,25.802753448486328,2000,49,22.0,,0.22,10.78,0.22000122070312145,0.008029241743285898
73,2018-07-02,97,0.1662502360717658,1.1991156522064976,MAGA,27.07999992370605,27.290000915527344,27.07999992370605,27.280000686645508,25.48512458801269,6200,20,40.0,,0.4,8.0,-0.3299999237060547,-0.011947860741455818
74,2018-07-03,1,0.07559867799811143,-0.5452717554910569,MAGA,27.38500022888184,27.38500022888184,27.38500022888184,27.38500022888184,25.583213806152344,200,18,40.0,,0.4,7.2,0.09499931335449574,0.003481103340690739
75,2018-07-05,46,0.11809159584513693,0.5620854619717959,MAGA,27.35099983215332,27.364999771118164,27.35099983215332,27.364999771118164,25.564531326293945,600,85,40.0,,0.4,34.0,-0.020000457763675428,-0.000730343531002875
76,2018-07-06,37,0.10959301227573183,-0.07196603203288043,MAGA,27.280000686645508,27.690000534057617,27.100000381469727,27.68000030517578,25.85880470275879,2700,100,40.0,,0.4,40.0,0.3250007629394531,0.01187651254002442
77,2018-07-10,3,0.0774872521246459,-0.29295444558371175,MAGA,27.979999542236328,28.020000457763672,27.940000534057617,27.950000762939453,26.111040115356445,1300,30,40.0,,0.4,12.0,0.3299999237060547,0.011917656819838918
78,2018-07-12,4,0.07843153918791312,0.012186353721103105,MAGA,27.90999984741211,27.90999984741211,27.65999984741211,27.709999084472656,25.886829376220703,2700,37,40.0,,0.4,14.8,-0.1100006103515625,-0.003925789027640181
79,2018-07-13,7,0.08126440037771483,0.03611890343009194,MAGA,27.61000061035156,27.81999969482422,27.61000061035156,27.81999969482422,25.98959350585937,300,26,40.0,,0.4,10.4,-0.09000015258789062,-0.0032246561476150237
80,2018-07-20,12,0.085985835694051,-0.27764776810858405,MAGA,28.0,28.0,28.0,28.0,26.157751083374023,100,21,40.0,,0.4,8.4,0.18000030517578125,0.006470176389299809
81,2018-07-23,20,0.09354013220018886,0.08785512689574904,MAGA,27.700000762939453,27.809999465942383,27.700000762939453,27.790000915527344,25.961566925048828,3300,17,40.0,,0.4,6.800000000000001,-0.1900005340576172,-0.00678573335920063
82,2018-07-24,1,0.07559867799811143,-0.19180488395804518,MAGA,27.76000022888184,27.871000289916992,27.76000022888184,27.81999969482422,25.98959350585937,3100,16,40.0,,0.4,6.4,0.061000823974609375,0.002193485262353745
83,2018-07-25,1,0.07559867799811143,0.0,MAGA,27.649999618530277,28.020000457763672,27.649999618530277,28.020000457763672,26.17643547058105,1600,20,40.0,,0.4,8.0,0.1490001678466797,0.005346064593906297
84,2018-07-26,2,0.07654296506137866,0.012490788043817647,MAGA,27.71999931335449,28.200000762939453,27.71999931335449,28.200000762939453,26.344594955444336,6800,22,40.0,,0.4,8.8,0.18000030517578125,0.006423993655785498
85,2018-07-31,1,0.07559867799811143,-0.02437270744220621,MAGA,28.350000381469727,28.424999237060547,28.350000381469727,28.424999237060547,26.55478858947754,1400,17,40.0,,0.4,6.800000000000001,0.22499847412109375,0.007978669079214518
86,2018-08-01,1,0.07559867799811143,0.0,MAGA,28.290000915527344,28.290000915527344,28.239999771118164,28.239999771118164,26.3819580078125,500,66,22.0,False,0.22,14.52,-0.13499832153320312,-0.004749281447902098
87,2018-08-02,1,0.07559867799811143,0.0,MAGA,28.020000457763672,28.1560001373291,28.020000457763672,28.1560001373291,26.303485870361328,1400,69,22.0,,0.22,15.18,-0.1340007781982422,-0.004736683416814436
88,2018-08-03,1,0.07559867799811143,0.0,MAGA,28.290000915527344,28.325000762939453,28.290000915527344,28.325000762939453,26.461366653442383,5100,66,22.0,,0.22,14.52,0.16900062561035156,0.006002295240306266
89,2018-08-08,1,0.07559867799811143,0.0,MAGA,28.31999969482422,28.36000061035156,28.31999969482422,28.36000061035156,26.49406623840332,6900,59,22.0,,0.22,12.98,0.03499984741210582,0.0012356521260150632
90,2018-08-09,2,0.07654296506137866,0.012490788043817647,MAGA,28.325000762939453,28.325000762939453,28.209999084472656,28.209999084472656,26.353933334350582,800,49,22.0,,0.22,10.78,-0.03499984741210582,-0.0012341271741486137
91,2018-08-10,14,0.08787440982058546,0.14804031631280923,MAGA,28.01000022888184,28.01000022888184,28.01000022888184,28.01000022888184,26.16709327697754,400,51,22.0,,0.22,11.22,-0.31500053405761363,-0.01112093647212753
92,2018-08-13,-2,0.07276581680830972,-0.17193393438571236,MAGA,28.049999237060547,28.049999237060547,27.850000381469727,27.940000534057617,26.10169792175293,3500,48,22.0,,0.22,10.56,0.039999008178707385,0.0014280259854286825
93,2018-08-14,6,0.08032011331444759,0.10381655614529128,MAGA,28.100000381469727,28.13999938964844,28.100000381469727,28.11000061035156,26.260513305664062,1800,58,22.0,,0.22,12.76,0.09000015258789418,0.0032085616768566805
94,2018-08-15,6,0.08032011331444759,0.0,MAGA,27.71999931335449,27.83300018310547,27.71999931335449,27.83300018310547,26.00174140930176,1000,46,22.0,,0.22,10.12,-0.3069992065429723,-0.01090970906900246
95,2018-08-16,1,0.07559867799811143,-0.05878272728341494,MAGA,28.11400032043457,28.1879997253418,28.100000381469727,28.1200008392334,26.26985740661621,4900,50,22.0,,0.22,11.0,0.3549995422363317,0.012754627237483884
96,2018-08-17,42,0.11431444759206799,0.5121223097965251,MAGA,28.155000686645508,28.25,28.155000686645508,28.25,26.39130210876465,1500,48,22.0,,0.22,10.56,0.06200027465819957,0.0021995272904185015
97,2018-08-20,5,0.07937582625118036,-0.26942698963140643,MAGA,28.4060001373291,28.4060001373291,28.4060001373291,28.4060001373291,26.537038803100582,300,52,22.0,,0.22,11.44,0.15600013732910156,0.0055221287550124565
98,2018-08-22,45,0.11714730878186969,0.47585624382873926,MAGA,28.459999084472656,28.459999084472656,28.3799991607666,28.3799991607666,26.51274871826172,4500,100,22.0,,0.22,22.0,0.05399894714355469,0.0019009697557732519
99,2018-08-24,1,0.07559867799811143,-0.35466995542443513,MAGA,28.399999618530277,28.399999618530277,28.399999618530277,28.399999618530277,26.53143119812012,200,58,22.0,,0.22,12.76,-0.05999946594237926,-0.002108203368675232
100,2018-08-28,11,0.08504154863078375,0.12490788043817669,MAGA,28.6879997253418,28.6879997253418,28.57999992370605,28.6200008392334,26.73695945739746,3500,74,22.0,,0.22,16.28,0.28800010681152344,0.01014084896760381
101,2018-08-29,9,0.0831529745042493,-0.022207663864799554,MAGA,28.7189998626709,28.7189998626709,28.65999984741211,28.68000030517578,26.793012619018555,1800,84,22.0,,0.22,18.48,0.03100013732909801,0.0010805959852862035
102,2018-08-30,24,0.09731728045325778,0.1703403399993184,MAGA,28.59199905395508,28.59199905395508,28.43000030517578,28.43000030517578,26.559457778930664,4200,58,22.0,,0.22,12.76,-0.12700080871581676,-0.004422187726700555
103,2018-08-31,14,0.08787440982058546,-0.09703179731998168,MAGA,28.31999969482422,28.336000442504883,28.31999969482422,28.336000442504883,26.47164535522461,2800,65,22.0,,0.22,14.3,-0.25599861145019887,-0.00895350517349669
104,2018-09-06,14,0.08787440982058546,0.2914278577276954,MAGA,28.5310001373291,28.5310001373291,28.350000381469727,28.350000381469727,26.484724044799805,800,52,21.0,,0.21,10.92,0.19499969482421875,0.006881694373907177
105,2018-09-07,88,0.15775165250236073,0.7951944465339194,MAGA,28.22900009155273,28.229999542236328,28.22900009155273,28.229999542236328,26.37261962890625,500,65,21.0,,0.21,13.65,-0.30100059509277344,-0.010549948955310362
106,2018-09-10,1,0.07559867799811143,-0.2855638547550844,MAGA,28.40399932861328,28.40399932861328,28.40399932861328,28.40399932861328,26.5351676940918,400,48,21.0,,0.21,10.08,0.17399978637695312,0.006163648218152629
107,2018-09-12,17,0.09070727101038716,0.1998526087010828,MAGA,28.200000762939453,28.43000030517578,28.200000762939453,28.43000030517578,26.559457778930664,700,47,21.0,,0.21,9.87,0.0260009765625,0.0009153984360332768
108,2018-09-13,1,0.07559867799811143,-0.16656429902455772,MAGA,28.5,28.5,28.40999984741211,28.46999931335449,26.596826553344727,12800,41,21.0,,0.21,8.61,0.06999969482421875,0.0024621770690405054
109,2018-09-14,22,0.09542870632672333,0.26230654892017147,MAGA,28.549999237060547,28.549999237060547,28.511999130249023,28.520000457763672,26.643539428710938,1200,33,21.0,,0.21,6.93,0.049999237060546875,0.0017543591951068027
110,2018-09-17,10,0.08409726156751653,-0.13584451624797445,MAGA,28.200000762939453,28.200000762939453,28.200000762939453,28.200000762939453,26.344594955444336,300,34,21.0,,0.21,7.14,-0.34999847412109375,-0.012259141277550789
111,2018-09-18,1,0.07559867799811143,-0.10105660292615004,MAGA,28.6200008392334,28.655000686645508,28.56999969482422,28.631000518798828,26.747234344482425,2600,36,21.0,,0.21,7.56,0.4549999237060547,0.01613474863107167
112,2018-09-19,1,0.07559867799811143,0.0,MAGA,28.75,28.86000061035156,28.75,28.86000061035156,26.961166381835938,1700,38,21.0,,0.21,7.979999999999999,0.20499992370605113,0.00715407149864733
113,2018-09-20,1,0.07559867799811143,0.0,MAGA,28.8799991607666,28.8799991607666,28.8799991607666,28.8799991607666,26.97985076904297,5300,31,21.0,,0.21,6.51,0.019998550415042615,0.0006929504501766992
114,2018-09-21,5,0.07937582625118036,0.04996315217527081,MAGA,28.709999084472656,28.96999931335449,28.709999084472656,28.940000534057617,27.035903930664062,1300,45,21.0,,0.21,9.45,0.09000015258788707,0.003116348864377727
115,2018-09-25,-49,0.028384324834749765,-0.6424059291687981,MAGA,28.7810001373291,28.7810001373291,28.729999542236328,28.729999542236328,26.839719772338867,300,37,21.0,,0.21,7.77,-0.18899917602538707,-0.006523962047118914
116,2018-09-26,32,0.10487157695939565,2.694700422502412,MAGA,28.489999771118164,28.65999984741211,28.459999084472656,28.459999084472656,26.58748435974121,900,30,21.0,,0.21,6.3,-0.12100028991699219,-0.004204172521442562
117,2018-09-28,15,0.08881869688385269,-0.15307179066982413,MAGA,28.440000534057617,28.450000762939453,28.440000534057617,28.450000762939453,26.578144073486328,1600,43,21.0,,0.21,9.03,-0.20999908447265625,-0.007327253509794351
118,2018-10-01,-11,0.06426723323890463,-0.5308184945435996,MAGA,28.52300071716309,28.52300071716309,28.489999771118164,28.5,26.624855041503903,1600,34,46.0,False,0.46,15.64,0.07299995422363637,0.002565903418840332
119,2018-10-02,1,0.07559867799811143,0.17631760678235064,MAGA,28.5,28.5,28.489999771118164,28.489999771118164,26.61551094055176,2100,27,46.0,,0.46,12.42,-0.02300071716308949,-0.0008063919147626164
120,2018-10-03,18,0.0916515580736544,0.21234339674490066,MAGA,28.549999237060547,28.549999237060547,28.540000915527344,28.540000915527344,26.66222381591797,500,26,46.0,,0.46,11.96,0.049999237060546875,0.0017543591951068027
121,2018-10-04,5,0.07937582625118036,-0.1339391504136659,MAGA,28.59000015258789,28.6200008392334,28.4379997253418,28.4379997253418,26.566932678222656,1200,24,46.0,,0.46,11.04,0.07000160217285156,0.00245189506281962
122,2018-10-05,56,0.12753446647780925,0.6067167108816425,MAGA,28.381000518798828,28.38999938964844,28.350000381469727,28.350000381469727,26.484724044799805,600,23,46.0,,0.46,10.58,-0.23000144958495738,-0.00803638863873346
123,2018-10-10,30,0.10298300283286119,-0.1925084592659504,MAGA,28.26000022888184,28.26000022888184,27.520000457763672,27.56999969482422,25.75604248046875,4100,21,46.0,,0.46,9.66,-0.12999916076660156,-0.004579047677401582
124,2018-10-11,16,0.08976298394711993,-0.12837088181626455,MAGA,27.38999938964844,27.38999938964844,26.93000030517578,26.979999542236328,25.20486068725586,2500,26,46.0,,0.46,11.96,-0.8700008392333984,-0.030785592080224133
