,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,GT_unscaled,GT_monthly,isPartial,scale,GT,Stock_Price_Change,Stock_Price_Change_Percent
126,2019-05-10,20,0.02913455657492355,0.6635236598568184,GT,17.09000015258789,17.290000915527344,16.68000030517578,17.229999542236328,16.667034149169922,2595900,82,88.0,,0.88,72.16,-0.9899997711181641,-0.05415753467894613
127,2019-05-13,29,0.03463914373088685,-0.03410932037179171,GT,16.799999237060547,16.809999465942383,16.149999618530273,16.59000015258789,16.047945022583008,3669500,80,88.0,,0.88,70.4,-0.48000144958496094,-0.02776179434171655
128,2019-05-14,1,0.01751376146788991,-0.4943939260174802,GT,16.6299991607666,16.760000228881836,16.3799991607666,16.6200008392334,16.076967239379883,4400700,80,88.0,,0.88,70.4,-0.049999237060546875,-0.002974374696551707
129,2019-05-15,3,0.018737003058103975,0.06984459577440183,GT,16.5,16.780000686645508,16.200000762939453,16.760000228881836,16.212390899658203,2453100,83,88.0,,0.88,73.04,0.020000457763671875,0.0011933447190057844
130,2019-05-17,4,0.01934862385321101,0.03264240248082273,GT,15.949999809265137,16.09000015258789,15.710000038146973,15.729999542236328,15.216044425964355,5101800,83,88.0,,0.88,73.04,-0.6900005340576172,-0.041120411550802816
131,2019-05-20,8,0.021795107033639145,0.24445608521040674,GT,15.720000267028809,15.739999771118164,15.300000190734863,15.3100004196167,14.809768676757812,3967800,78,88.0,,0.88,68.64,-0.35000038146972656,-0.021752664894377438
132,2019-05-22,11,0.023629969418960246,0.08418689490669284,GT,15.260000228881836,15.279999732971191,14.869999885559082,14.93000030517578,14.442184448242188,5357900,78,88.0,,0.88,68.64,-0.46000003814697266,-0.029224907549937895
133,2019-05-23,0,0.016902140672782874,-0.2847159311505112,GT,14.829999923706056,14.880000114440918,14.460000038146973,14.579999923706056,14.103619575500488,4232700,83,88.0,,0.88,73.04,-0.39999961853027344,-0.02617798596338672
134,2019-05-24,21,0.02974617737003058,0.7599059164103492,GT,14.640000343322754,14.68000030517578,14.4399995803833,14.640000343322754,14.161659240722656,2982600,81,88.0,,0.88,71.28,-0.1999998092651385,-0.013440847293478164
135,2019-05-28,6,0.020571865443425076,-0.6445818143393036,GT,14.649999618530272,14.710000038146973,14.279999732971191,14.3100004196167,13.84244155883789,17216200,83,88.0,,0.88,73.04,0.029999732971193183,0.0020435784977890226
136,2019-05-29,4,0.01934862385321101,-0.05946187007581383,GT,14.239999771118164,14.300000190734863,13.960000038146973,14.260000228881836,13.794075965881348,5776600,84,88.0,,0.88,73.92,-0.4099998474121094,-0.02787218533982805
137,2019-05-31,1,0.01751376146788991,-0.09483167377904222,GT,13.579999923706056,13.600000381469728,13.359999656677246,13.40999984741211,12.971847534179688,6864200,83,88.0,,0.88,73.04,-0.6999998092651349,-0.04895103496003261
138,2019-06-04,10,0.023018348623853213,0.3143006809848088,GT,14.039999961853027,14.520000457763672,13.899999618530272,14.43000030517578,13.958520889282228,5833500,82,91.0,,0.91,74.62,0.9200000762939435,0.06764706253592911
139,2019-06-06,4,0.01934862385321101,-0.15942606616181743,GT,14.670000076293944,15.079999923706056,14.390000343322754,14.729999542236328,14.248719215393066,4932300,78,91.0,,0.91,70.98,0.5599994659423846,0.03856745511622628
140,2019-06-07,174,0.12332415902140673,5.373794847479057,GT,14.779999732971191,15.039999961853027,14.68000030517578,14.920000076293944,14.43251132965088,2963600,74,91.0,,0.91,67.34,-0.03999996185302912,-0.00265251737767902
141,2019-06-10,6,0.020571865443425076,-0.8331886825203958,GT,14.989999771118164,15.289999961853027,14.720000267028809,14.800000190734863,14.316431045532228,4881900,81,91.0,,0.91,73.71000000000001,0.25,0.016622340467692176
142,2019-06-12,10,0.023018348623853213,0.11892374015162788,GT,14.869999885559082,15.109999656677246,14.720000267028809,14.859999656677246,14.374470710754396,2046600,76,91.0,,0.91,69.16,-0.18000030517578125,-0.01177242025015457
143,2019-06-13,1,0.01751376146788991,-0.23913909924272614,GT,14.90999984741211,15.140000343322754,14.8100004196167,14.90999984741211,14.42283821105957,2151100,83,91.0,,0.91,75.53,0.030000686645507812,0.001985485594121039
144,2019-06-18,6,0.020571865443425076,0.17461148943600469,GT,14.890000343322754,15.239999771118164,14.8100004196167,14.890000343322754,14.403491973876951,3594000,80,91.0,,0.91,72.8,0.09999942779541016,0.006604981871054738
145,2019-06-19,4,0.01934862385321101,-0.05946187007581383,GT,14.970000267028809,15.050000190734863,14.800000190734863,14.920000076293944,14.43251132965088,2265300,80,91.0,,0.91,72.8,-0.18999958038330078,-0.012467164254383767
146,2019-06-26,3,0.018737003058103975,-0.03161055792634748,GT,14.949999809265137,15.3100004196167,14.949999809265137,15.109999656677246,14.616303443908691,2676800,87,91.0,,0.91,79.17,0.26000022888183594,0.017275762497458214
147,2019-06-27,4,0.01934862385321101,0.03264240248082273,GT,15.140000343322754,15.369999885559082,15.079999923706056,15.239999771118164,14.74205493927002,2843900,98,91.0,,0.91,89.18,0.05999946594238281,0.003918972194507875
148,2019-07-01,8,0.021795107033639145,0.12644223170538949,GT,15.720000267028809,15.829999923706056,15.170000076293944,15.260000228881836,14.761402130126951,2342200,80,89.0,False,0.89,71.2,0.46000003814697443,0.029928434715160268
149,2019-07-22,1,0.01751376146788991,-0.19643608811561664,GT,14.859999656677246,15.079999923706056,14.619999885559082,14.800000190734863,14.316431045532228,2387700,89,89.0,,0.89,79.21000000000001,-0.75,-0.047378395680018004
150,2019-07-23,12,0.024241590214067278,0.3841452767592106,GT,15.0600004196167,15.609999656677246,15.0,15.460000038146973,14.954867362976074,3728700,90,89.0,,0.89,80.1,0.5299997329711896,0.035145871064496514
151,2019-07-26,2,0.018125382262996943,-0.25230225810521,GT,13.5,14.399999618530272,12.5600004196167,14.15999984741211,13.697341918945312,12885900,84,89.0,,0.89,74.76,-1.2100000381469744,-0.07751441798587044
152,2019-07-31,2,0.018125382262996943,0.0,GT,13.789999961853027,13.93000030517578,13.529999732971191,13.729999542236328,13.435827255249023,4133400,82,89.0,,0.89,72.98,-0.4699993133544922,-0.03263884206980716
153,2019-08-01,18,0.02791131498470948,0.5399021427366288,GT,13.720000267028809,13.800000190734863,13.149999618530272,13.220000267028809,12.93675422668457,3956000,76,87.0,False,0.87,66.12,-0.1300001144409162,-0.009332384177523245
154,2019-08-02,1,0.01751376146788991,-0.3725210912676673,GT,13.100000381469728,13.1899995803833,12.65999984741211,12.729999542236328,12.457252502441406,3776700,83,87.0,,0.87,72.21,-0.6100006103515625,-0.04420294216815368
155,2019-08-12,38,0.04014373088685015,1.0111843113222,GT,12.079999923706056,12.140000343322754,11.619999885559082,11.920000076293944,11.664608001708984,3497500,80,87.0,,0.87,69.6,-1.0499992370605469,-0.07960570663111677
156,2019-08-13,3,0.018737003058103975,-0.5332520758741526,GT,11.960000038146973,12.210000038146973,11.850000381469728,11.920000076293944,11.664608001708984,4140500,83,87.0,,0.87,72.21,0.06999969482421875,0.0057660373018622035
157,2019-08-22,8,0.021795107033639145,0.24445608521040674,GT,11.75,11.890000343322754,11.68000030517578,11.829999923706056,11.57653522491455,2760300,79,87.0,,0.87,68.73,-0.31999969482421875,-0.026208001132224656
158,2019-08-23,3,0.018737003058103975,-0.14031149151115485,GT,11.670000076293944,11.800000190734863,11.260000228881836,11.300000190734863,11.057891845703123,3158600,81,87.0,,0.87,70.47,-0.09000015258789062,-0.007569398653418324
159,2019-08-26,22,0.030357798165137617,0.6202056471356294,GT,11.5,11.539999961853027,11.229999542236328,11.289999961853027,11.048105239868164,2730700,77,87.0,,0.87,66.99,-0.26000022888183594,-0.02203391734569493
160,2019-08-27,76,0.06338532110091744,1.0879419764279237,GT,11.359999656677246,11.399999618530272,10.899999618530272,10.970000267028809,10.734962463378906,3139400,82,87.0,,0.87,71.34,-0.14000034332275568,-0.012131745562005691
161,2019-09-05,5,0.019960244648318044,-0.08418689490669284,GT,11.710000038146973,12.31999969482422,11.710000038146973,12.289999961853027,12.02667999267578,4330600,75,82.0,,0.82,61.49999999999999,0.9200000762939489,0.08070176377887961
162,2019-09-10,6,0.020571865443425076,0.030641948827945464,GT,13.0,13.119999885559082,12.760000228881836,13.050000190734863,12.770397186279297,3725500,75,82.0,,0.82,61.49999999999999,0.8000001907348615,0.06493508202528209
163,2019-09-11,42,0.04259021406727829,1.0703136613646498,GT,13.050000190734863,14.010000228881836,12.619999885559082,13.960000038146973,13.66089916229248,7094800,71,82.0,,0.82,58.22,0.8900003433227539,0.06783539261325444
164,2019-09-12,15,0.02607645259938838,-0.38773605227256414,GT,13.880000114440918,14.130000114440918,13.399999618530272,14.050000190734863,13.748970985412598,5692200,68,82.0,,0.82,55.76,0.11999988555908203,0.008565302184057044
165,2019-09-18,2,0.018125382262996943,0.0,GT,13.529999732971191,13.550000190734863,13.15999984741211,13.3100004196167,13.024827003479004,3052700,73,82.0,,0.82,59.86,-0.5799999237060547,-0.04104741111171628
166,2019-09-19,18,0.02791131498470948,0.5399021427366288,GT,13.260000228881836,13.539999961853027,13.210000038146973,13.529999732971191,13.2401123046875,2747700,73,82.0,,0.82,59.86,-0.010000228881835938,-0.0007380242613335142
167,2019-09-24,11,0.023629969418960246,-0.1533910375808042,GT,13.770000457763672,13.850000381469728,13.329999923706056,13.59000015258789,13.298827171325684,2851800,73,82.0,,0.82,59.86,0.310000419616701,0.02289515660931185
168,2019-09-25,14,0.025464831804281347,0.07764979940468497,GT,13.619999885559082,14.1899995803833,13.56999969482422,14.09000015258789,13.788114547729492,2943200,76,82.0,,0.82,62.31999999999999,0.33999919891357244,0.024548677945775754
169,2019-10-01,2,0.018125382262996943,-0.28821904647532126,GT,14.449999809265137,14.68000030517578,14.029999732971191,14.119999885559082,13.817471504211426,2688400,75,77.0,False,0.77,57.75,0.4900007247924787,0.034531412211588064
170,2019-10-03,-1,0.01629051987767584,-0.10123165176311799,GT,13.710000038146973,13.829999923706056,13.399999618530272,13.81999969482422,13.523898124694824,2046700,80,77.0,,0.77,61.6,-0.850000381469723,-0.05790193213892747
171,2019-10-07,1,0.01751376146788991,-0.23913909924272614,GT,13.640000343322754,13.850000381469728,13.350000381469728,13.369999885559082,13.083539962768556,2891200,78,77.0,,0.77,60.06,0.020000457763671875,0.0014461647052788074
172,2019-10-09,5,0.019960244648318044,0.13968919154880388,GT,13.43000030517578,13.550000190734863,13.229999542236328,13.489999771118164,13.200969696044922,1806900,81,77.0,,0.77,62.370000000000005,-0.30000019073486506,-0.021660662994366642
173,2019-10-10,8,0.021795107033639145,0.0919258464838364,GT,13.56999969482422,13.859999656677246,13.390000343322754,13.630000114440918,13.337969779968262,1906600,79,77.0,,0.77,60.83,0.3099994659423828,0.0228781890463996
174,2019-10-11,3,0.018737003058103975,-0.14031149151115485,GT,13.899999618530272,14.550000190734863,13.84000015258789,14.359999656677246,14.052328109741213,3405600,79,77.0,,0.77,60.83,0.6900005340576172,0.049783589549022844
175,2019-10-14,2,0.018125382262996943,0.034922297887200804,GT,14.289999961853027,14.56999969482422,14.15999984741211,14.550000190734863,14.238258361816406,1953700,80,77.0,,0.77,61.6,0.019999504089357245,0.0013745363455111015
176,2019-10-15,5,0.019960244648318044,0.10123165176311799,GT,14.539999961853027,15.0,14.489999771118164,14.800000190734863,14.482901573181152,2746300,80,77.0,,0.77,61.6,0.4300003051757795,0.029512718886914646
177,2019-10-22,1,0.01751376146788991,-0.19643608811561664,GT,15.109999656677246,15.68000030517578,15.020000457763672,15.609999656677246,15.27554702758789,3578700,78,77.0,,0.77,60.06,0.6800003051757795,0.04533335367838531
178,2019-10-24,7,0.021183486238532112,0.20953378732320593,GT,15.65999984741211,15.6899995803833,14.970000267028809,15.140000343322754,14.815617561340332,4302300,77,77.0,,0.77,59.29,0.009999275207521308,0.000637708865619091
179,2019-10-25,3,0.018737003058103975,-0.11549011115923213,GT,15.050000190734863,16.700000762939453,15.050000190734863,16.559999465942383,16.20519256591797,7194900,74,77.0,,0.77,56.98,1.0100011825561523,0.06437228869138556
180,2019-10-31,2,0.018125382262996943,-0.03264240248082251,GT,16.25,16.280000686645508,15.600000381469728,15.869999885559082,15.682605743408203,3359400,69,77.0,,0.77,53.13,-0.4200000762939453,-0.025149704018337937
181,2019-11-01,2,0.018125382262996943,0.0,GT,15.970000267028809,16.1299991607666,15.899999618530272,15.989999771118164,15.801188468933104,2319100,61,80.0,False,0.8,48.8,-0.15000152587890625,-0.009213852552349855
182,2019-11-04,1,0.01751376146788991,-0.03374388392103922,GT,16.209999084472656,16.489999771118164,16.079999923706055,16.440000534057617,16.24587631225586,2603300,65,80.0,,0.8,52.0,0.3600006103515625,0.022318699881101134
183,2019-11-05,0,0.016902140672782874,-0.03492229788720114,GT,16.469999313354492,16.979999542236328,16.420000076293945,16.739999771118164,16.54233169555664,2729300,67,80.0,,0.8,53.6,0.48999977111816406,0.02971496530742157
184,2019-11-11,2,0.018125382262996943,0.07237199203908085,GT,16.969999313354492,17.09000015258789,16.739999771118164,16.989999771118164,16.78938102722168,1973100,67,80.0,,0.8,53.6,0.1100006103515625,0.00647824577839029
185,2019-11-12,2,0.018125382262996943,0.0,GT,17.0,17.040000915527344,16.6299991607666,16.719999313354492,16.522567749023438,1767800,65,80.0,,0.8,52.0,-0.049999237060546875,-0.0029256428680005664
186,2019-11-14,1,0.01751376146788991,-0.03374388392103922,GT,16.40999984741211,16.610000610351562,16.290000915527344,16.350000381469727,16.156938552856445,1323200,69,80.0,,0.8,55.2,-0.43000030517578125,-0.02523475833759803
187,2019-11-19,17,0.027299694189602448,0.5587567661952155,GT,16.309999465942383,16.399999618530273,16.079999923706055,16.170000076293945,15.979063034057615,1526900,74,80.0,,0.8,59.2,-0.21000099182128906,-0.01264304540063732
188,2019-11-21,10,0.023018348623853213,-0.15682760165789178,GT,15.93000030517578,15.960000038146973,15.630000114440918,15.739999771118164,15.554140090942385,1211500,73,80.0,,0.8,58.400000000000006,-0.4399995803833008,-0.02682924333035641
189,2019-11-22,5,0.019960244648318044,-0.13285505513484797,GT,15.760000228881836,16.079999923706055,15.75,15.949999809265137,15.7616605758667,1255900,72,80.0,,0.8,57.6,0.11999988555908203,0.007518789804026538
190,2019-11-26,5,0.019960244648318044,0.0,GT,16.360000610351562,16.579999923706055,16.18000030517578,16.559999465942383,16.364458084106445,2390000,74,80.0,,0.8,59.2,0.5,0.03109452751071662
191,2019-12-04,11,0.023629969418960246,0.11549011115923191,GT,15.729999542236328,15.920000076293944,15.65999984741211,15.6899995803833,15.504730224609377,2345800,85,77.0,,0.77,65.45,-0.6599998474121112,-0.03980698736122701
192,2019-12-05,14,0.025464831804281347,0.07764979940468497,GT,15.779999732971191,15.899999618530272,15.670000076293944,15.890000343322754,15.702369689941406,1522500,85,77.0,,0.77,65.45,-0.020000457763671875,-0.0012563101550140399
193,2019-12-06,3,0.018737003058103975,-0.26420079260237783,GT,16.079999923706055,16.5,16.059999465942383,16.110000610351562,15.919772148132324,2006500,83,77.0,,0.77,63.91,0.6000003814697283,0.03773587395376232
194,2019-12-09,1,0.01751376146788991,-0.06528480496164502,GT,16.110000610351562,16.209999084472656,16.010000228881836,16.09000015258789,15.90000820159912,1863400,82,77.0,,0.77,63.14,-0.29000091552734375,-0.0175758130622633
195,2019-12-11,14,0.025464831804281347,0.45398987253361267,GT,16.25,16.329999923706055,15.949999809265137,16.059999465942383,15.870361328125,2151200,81,77.0,,0.77,62.370000000000005,0.12000083923339844,0.007402889945153923
196,2019-12-12,7,0.021183486238532112,-0.168127777110604,GT,16.1299991607666,16.559999465942383,16.040000915527344,16.5,16.305166244506836,2510600,80,77.0,,0.77,61.6,0.22999954223632812,0.014084479075988199
197,2019-12-13,23,0.03096941896024465,0.46196044463692787,GT,16.440000534057617,16.600000381469727,15.869999885559082,16.010000228881836,15.820952415466309,3117500,85,77.0,,0.77,65.45,0.04000091552734375,0.0024155143005657465
198,2019-12-23,1,0.01751376146788991,-0.43448207761429836,GT,15.289999961853027,15.3100004196167,15.010000228881836,15.050000190734863,14.872288703918455,3021500,88,77.0,,0.77,67.76,-1.2899999618530273,-0.07771083928968037
199,2020-01-03,1,0.01751376146788991,0.0,GT,15.130000114440918,15.130000114440918,14.670000076293944,14.739999771118164,14.565948486328123,4170700,85,79.0,,0.79,67.15,-0.18000030517578125,-0.011757041165403659
200,2020-01-07,1,0.01751376146788991,-0.06528480496164502,GT,14.949999809265137,15.140000343322754,14.90999984741211,15.0600004196167,14.88217067718506,1995600,78,79.0,,0.79,61.620000000000005,0.010000228881835938,0.0006609536553996431
201,2020-01-09,3,0.018737003058103975,0.06984459577440183,GT,14.960000038146973,14.989999771118164,14.520000457763672,14.6899995803833,14.516538619995115,2484800,84,79.0,,0.79,66.36,-0.15000057220458984,-0.009907567292146369
202,2020-01-10,2,0.018125382262996943,-0.03264240248082251,GT,14.760000228881836,14.829999923706056,14.40999984741211,14.470000267028809,14.299137115478516,2599900,89,79.0,,0.79,70.31,-0.1599998474121076,-0.01067377250534629
203,2020-01-13,4,0.01934862385321101,0.06748776784207866,GT,14.510000228881836,14.9399995803833,14.359999656677246,14.9399995803833,14.76358699798584,2262700,92,79.0,,0.79,72.68,0.10999965667724432,0.007417374055505466
204,2020-01-14,2,0.018125382262996943,-0.06322111585269485,GT,14.979999542236328,15.050000190734863,14.75,15.0,14.82287883758545,2234400,92,79.0,,0.79,72.68,0.1100006103515625,0.007362825531534556
205,2020-01-15,2,0.018125382262996943,0.0,GT,14.899999618530272,14.949999809265137,14.5600004196167,14.619999885559082,14.447365760803224,3103300,85,79.0,,0.79,67.15,-0.10000038146972656,-0.006644543535041847
206,2020-01-27,2,0.018125382262996943,0.0,GT,13.859999656677246,13.970000267028809,13.600000381469728,13.75,13.587638854980469,2778000,81,79.0,,0.79,63.99,-0.9799995422363281,-0.06555180968156149
207,2020-01-28,1,0.01751376146788991,-0.03374388392103922,GT,13.93000030517578,14.050000190734863,13.789999961853027,13.800000190734863,13.637048721313477,2121100,82,79.0,,0.79,64.78,0.07999992370605469,0.00572655133692912
208,2020-01-29,2,0.018125382262996943,0.034922297887200804,GT,13.899999618530272,14.130000114440918,13.68000030517578,13.800000190734863,13.637048721313477,2886500,85,79.0,,0.79,67.15,0.07999992370605469,0.005693944670464024
209,2020-02-04,6,0.020571865443425076,-0.05612459660446201,GT,13.93000030517578,13.9399995803833,13.380000114440918,13.449999809265137,13.449999809265137,3482400,72,86.0,,0.86,61.92,-0.1900005340576172,-0.013446605273798706
210,2020-02-06,1,0.01751376146788991,-0.14865467518953457,GT,13.979999542236328,14.0,13.350000381469728,13.369999885559082,13.369999885559082,3234200,78,86.0,,0.86,67.08,0.06000041961669922,0.0043041909198571204
211,2020-02-07,2,0.018125382262996943,0.034922297887200804,GT,13.300000190734863,13.520000457763672,13.149999618530272,13.43000030517578,13.43000030517578,3226400,76,86.0,,0.86,65.36,-0.4799995422363281,-0.034285681588309136
212,2020-02-11,8,0.021795107033639145,-0.10092090324208403,GT,12.5,12.520000457763672,11.109999656677246,11.5600004196167,11.5600004196167,23006400,75,86.0,,0.86,64.5,-1.0,-0.07396449453711107
213,2020-02-12,2,0.018125382262996943,-0.1683737898133857,GT,11.6899995803833,12.130000114440918,11.510000228881836,11.850000381469728,11.850000381469728,7742500,77,86.0,,0.86,66.22,-0.3900003433227539,-0.03115018602742259
214,2020-02-14,1,0.01751376146788991,-0.03374388392103922,GT,11.56999969482422,11.609999656677246,11.039999961853027,11.100000381469728,11.100000381469728,6101000,75,86.0,,0.86,64.5,-0.5200004577636719,-0.04286895736667018
215,2020-02-18,2,0.018125382262996943,0.0,GT,11.119999885559082,11.4399995803833,11.100000381469728,11.380000114440918,11.380000114440918,5556100,76,86.0,,0.86,65.36,-0.1700000762939453,-0.014642556530669038
216,2020-02-19,2,0.018125382262996943,0.0,GT,11.369999885559082,11.529999732971191,11.34000015258789,11.449999809265137,11.449999809265137,4456600,79,86.0,,0.86,67.94,0.09000015258789062,0.007867146493800492
217,2020-02-20,2,0.018125382262996943,0.0,GT,11.43000030517578,11.56999969482422,11.260000228881836,11.270000457763672,11.270000457763672,4059100,71,86.0,,0.86,61.06,0.03999996185302912,0.003469207526401341
218,2020-02-21,3,0.018737003058103975,0.03374388392103933,GT,11.210000038146973,11.239999771118164,10.829999923706056,10.850000381469728,10.850000381469728,4832200,77,86.0,,0.86,66.22,-0.32999992370605646,-0.028522033916187572
219,2020-02-24,2,0.018125382262996943,0.034922297887200804,GT,10.609999656677246,10.960000038146973,10.229999542236328,10.670000076293944,10.670000076293944,8684300,80,86.0,,0.86,68.8,-0.2799997329711914,-0.024911008778724986
220,2020-02-25,2,0.018125382262996943,0.0,GT,10.68000030517578,10.739999771118164,10.050000190734863,10.119999885559082,10.119999885559082,6539100,75,86.0,,0.86,64.5,-0.2200002670288086,-0.020073016994806903
221,2020-02-26,2,0.018125382262996943,0.0,GT,10.329999923706056,10.449999809265137,10.010000228881836,10.020000457763672,10.020000457763672,6855900,81,86.0,,0.86,69.66,-0.28999996185302734,-0.0270018592209742
222,2020-02-27,2,0.018125382262996943,0.0,GT,9.859999656677246,10.25,9.510000228881836,9.90999984741211,9.90999984741211,6652500,75,86.0,,0.86,64.5,-0.19999980926513672,-0.019138738078044115
223,2020-02-28,3,0.018737003058103975,0.03374388392103933,GT,9.65999984741211,9.9399995803833,9.510000228881836,9.6899995803833,9.6899995803833,9151800,73,86.0,,0.86,62.78,-0.3100004196166992,-0.030243943377238902
224,2020-03-02,2,0.018125382262996943,0.034922297887200804,GT,9.800000190734863,9.8100004196167,9.31999969482422,9.489999771118164,9.489999771118164,6370400,82,78.0,,0.78,63.96,-0.12999916076660156,-0.013078386947133924
225,2020-03-03,2,0.018125382262996943,0.0,GT,9.520000457763672,9.619999885559082,8.920000076293945,8.979999542236328,8.979999542236328,8280400,76,78.0,,0.78,59.28,-0.1900005340576172,-0.019368045456723992
226,2020-03-04,2,0.018125382262996943,0.0,GT,9.18000030517578,9.4399995803833,8.979999542236328,9.390000343322754,9.390000343322754,5263900,74,78.0,,0.78,57.72,-0.18000030517578125,-0.01871105065666223
227,2020-03-05,2,0.018125382262996943,0.0,GT,9.039999961853027,9.100000381469728,8.779999732971191,8.9399995803833,8.9399995803833,5462800,81,78.0,,0.78,63.18,-0.33999919891357244,-0.03601686589267483
228,2020-03-06,3,0.018737003058103975,0.03374388392103933,GT,8.699999809265137,9.300000190734863,8.520000457763672,8.699999809265137,8.699999809265137,7503300,84,78.0,,0.78,65.52,0.19999980926513494,0.02197800009683437
229,2020-03-09,3,0.018737003058103975,0.06984459577440183,GT,8.210000038146973,8.3100004196167,7.570000171661377,7.610000133514404,7.610000133514404,7826300,88,78.0,,0.78,68.64,-0.9899997711181641,-0.10645158610904681
230,2020-03-10,2,0.018125382262996943,-0.03264240248082251,GT,8.0600004196167,8.119999885559082,7.159999847412109,7.699999809265137,7.699999809265137,8870300,76,78.0,,0.78,59.28,-0.1900005340576172,-0.02286408236624149
231,2020-03-11,2,0.018125382262996943,0.0,GT,7.510000228881836,7.599999904632568,7.119999885559082,7.159999847412109,7.159999847412109,9019700,75,78.0,,0.78,58.5,-0.5199999809265137,-0.06403940742059633
232,2020-03-12,2,0.018125382262996943,0.0,GT,6.619999885559082,6.690000057220459,6.190000057220459,6.389999866485596,6.389999866485596,9002900,67,78.0,,0.78,52.260000000000005,-0.9099998474121094,-0.11973682353040827
233,2020-03-13,3,0.018737003058103975,0.03374388392103933,GT,6.96999979019165,7.329999923706055,6.199999809265137,7.210000038146973,7.210000038146973,8777300,71,78.0,,0.78,55.38,0.6399998664855957,0.09566515112280904
234,2020-03-16,2,0.018125382262996943,0.034922297887200804,GT,6.429999828338623,7.119999885559082,6.050000190734863,6.179999828338623,6.179999828338623,9061200,70,78.0,,0.78,54.6,-0.21000003814697266,-0.02864939158700519
235,2020-03-17,2,0.018125382262996943,0.0,GT,6.309999942779541,6.460000038146973,5.440000057220459,5.710000038146973,5.710000038146973,14704200,68,78.0,,0.78,53.04,-0.6599998474121094,-0.09269660927252732
236,2020-03-18,3,0.018737003058103975,0.03374388392103933,GT,5.329999923706055,5.559999942779541,4.349999904632568,4.570000171661377,4.570000171661377,12225900,64,78.0,,0.78,49.92,-0.9000000953674316,-0.13931889938898412
237,2020-03-19,2,0.018125382262996943,-0.03264240248082251,GT,4.46999979019165,5.309999942779541,4.090000152587891,5.099999904632568,5.099999904632568,13503800,67,78.0,,0.78,52.260000000000005,-0.25,-0.044964029239723424
238,2020-03-20,3,0.018737003058103975,0.03374388392103933,GT,5.460000038146973,6.079999923706055,5.300000190734863,5.690000057220459,5.690000057220459,9401700,69,78.0,,0.78,53.82,0.7699999809265137,0.14500941416648194
239,2020-03-23,2,0.018125382262996943,0.034922297887200804,GT,5.650000095367432,5.789999961853027,5.199999809265137,5.269999980926514,5.269999980926514,6352300,71,78.0,,0.78,55.38,-0.28999996185302734,-0.04769736274540248
240,2020-03-24,2,0.018125382262996943,0.0,GT,5.769999980926514,6.110000133514404,5.510000228881836,5.909999847412109,5.909999847412109,6408200,69,78.0,,0.78,53.82,0.32000017166137695,0.055267732948130144
241,2020-03-25,2,0.018125382262996943,0.0,GT,6.110000133514404,6.53000020980835,5.53000020980835,6.130000114440918,6.130000114440918,8211700,72,78.0,,0.78,56.16,0.4200000762939453,0.06873978185207763
242,2020-03-26,2,0.018125382262996943,0.0,GT,6.21999979019165,6.690000057220459,6.090000152587891,6.190000057220459,6.190000057220459,6479000,75,78.0,,0.78,58.5,0.15999984741210938,0.024502272935884806
243,2020-03-27,3,0.018737003058103975,0.03374388392103933,GT,6.0,6.5,5.670000076293945,6.320000171661377,6.320000171661377,6789000,79,78.0,,0.78,61.620000000000005,-0.19000005722045898,-0.028400606217543034
244,2020-03-30,2,0.018125382262996943,0.034922297887200804,GT,6.269999980926514,6.28000020980835,5.800000190734863,5.920000076293945,5.920000076293945,6828800,68,78.0,,0.78,53.04,-0.2199997901916504,-0.0338461215679462
245,2020-03-31,2,0.018125382262996943,0.0,GT,5.920000076293945,6.269999980926514,5.710000038146973,5.820000171661377,5.820000171661377,6593000,73,78.0,,0.78,56.940000000000005,-0.010000228881835938,-0.0015923930808501296
246,2020-04-01,2,0.018125382262996943,0.0,GT,5.639999866485596,5.760000228881836,5.329999923706055,5.690000057220459,5.690000057220459,6658100,66,85.0,False,0.85,56.1,-0.5099997520446777,-0.0813396736197941
247,2020-04-02,2,0.018125382262996943,0.0,GT,5.599999904632568,6.199999809265137,5.590000152587891,5.760000228881836,5.760000228881836,5547100,66,85.0,,0.85,56.1,0.4399995803833008,0.07638881300334877
248,2020-04-03,3,0.018737003058103975,0.03374388392103933,GT,5.769999980926514,5.929999828338623,5.340000152587891,5.389999866485596,5.389999866485596,5000700,66,85.0,,0.85,56.1,-0.26999998092651367,-0.043548385360114406
249,2020-04-06,2,0.018125382262996943,0.034922297887200804,GT,5.699999809265137,6.03000020980835,5.579999923706055,5.71999979019165,5.71999979019165,5352900,65,85.0,,0.85,55.25,0.10000038146972656,0.01686347122504772
250,2020-04-07,2,0.018125382262996943,0.0,GT,6.079999923706055,6.519999980926514,5.960000038146973,6.349999904632568,6.349999904632568,7287500,87,85.0,,0.85,73.95,0.48999977111816406,0.08126032405788886
251,2020-04-08,1,0.01751376146788991,-0.03374388392103922,GT,6.5,7.150000095367432,6.440000057220459,6.940000057220459,6.940000057220459,6346900,100,85.0,,0.85,85.0,0.630000114440918,0.09662578470612093
252,2020-04-13,1,0.01751376146788991,-0.06528480496164502,GT,7.800000190734863,7.96999979019165,7.25,7.380000114440918,7.380000114440918,4866100,76,85.0,,0.85,64.6,0.8199996948242188,0.11468527047370336
