,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,WMT_unscaled,WMT_monthly,isPartial,scale,WMT,Stock_Price_Change,Stock_Price_Change_Percent
51,2017-04-24,2,0.015951627088830255,-0.49810443589672626,WMT,75.08000183105469,75.4000015258789,74.41999816894531,74.77999877929688,67.71353912353516,7812500,63,30.0,,0.3,18.9,0.29000091552734375,0.003861016018782637
52,2017-05-01,1,0.015072119613016712,-0.055135910018194734,WMT,75.08999633789062,75.72000122070312,75.08999633789062,75.2300033569336,68.12102508544922,6165900,40,38.0,False,0.38,15.2,0.31999969482421875,0.004244027696927777
53,2017-05-09,2,0.015951627088830255,0.0,WMT,76.44000244140625,77.05000305175781,76.33000183105469,76.72000122070312,69.47022247314453,8255300,40,38.0,,0.38,15.2,1.3300018310546875,0.01756473599595032
54,2017-05-12,4,0.017710642040457344,0.11027182003638969,WMT,75.94999694824219,76.25,75.37000274658203,75.70999908447266,69.01443481445312,5892900,52,38.0,,0.38,19.76,-0.8000030517578125,-0.01038290746361703
55,2017-05-18,2,0.015951627088830255,-0.21610407572286816,WMT,76.88999938964844,77.66000366210938,76.12999725341797,77.54000091552734,70.68260192871094,19166800,100,38.0,,0.38,38.0,1.410003662109375,0.018491851306352558
56,2017-05-19,1,0.015072119613016712,-0.055135910018194734,WMT,77.97000122070312,79.44000244140625,77.7699966430664,78.7699966430664,71.80380249023438,18581700,81,38.0,,0.38,30.78,1.779998779296875,0.022920405554466283
57,2017-05-22,2,0.015951627088830255,0.058353270700822746,WMT,78.6500015258789,79.0,78.30000305175781,78.55000305175781,71.60327911376953,8897600,51,38.0,,0.38,19.38,-0.44000244140625,-0.005538801962283291
58,2017-05-23,1,0.015072119613016712,-0.055135910018194734,WMT,78.58000183105469,78.97000122070312,78.44000244140625,78.48999786376953,71.548583984375,7584900,47,38.0,,0.38,17.86,-0.029998779296875,-0.00037973138350477775
59,2017-05-24,9,0.022108179419525066,0.4668261656065822,WMT,78.55999755859375,78.61000061035156,78.13999938964844,78.1500015258789,71.23865509033203,7427000,41,38.0,,0.38,15.58,-0.3600006103515625,-0.00455870083305987
60,2017-06-01,6,0.019469656992084434,-0.6056611503999145,WMT,78.63999938964844,79.80999755859375,78.5999984741211,79.80999755859375,72.75186157226562,8153100,36,43.0,False,0.43,15.48,1.1999969482421875,0.015265194490841516
61,2017-06-09,3,0.0168311345646438,0.055135910018194956,WMT,79.02999877929688,79.55999755859375,78.72000122070312,79.41999816894531,72.3963394165039,9405100,40,43.0,,0.43,17.2,-0.25,-0.00313243963973886
62,2017-06-13,3,0.0168311345646438,0.11670654140164549,WMT,79.20999908447266,79.56999969482422,78.88999938964844,79.5199966430664,72.48747253417969,5528000,31,43.0,,0.43,13.33,0.01000213623046875,0.00012571815657858032
63,2017-06-15,18,0.030023746701846966,0.7838219156607618,WMT,79.18000030517578,79.30000305175781,77.76000213623047,78.91000366210938,71.93142700195312,11297200,28,43.0,,0.43,12.04,-0.26999664306640625,-0.0033931964823668004
64,2017-06-16,3,0.0168311345646438,-0.43940592319184457,WMT,73.94999694824219,75.5,73.29000091552734,75.23999786376953,68.58600616455078,56233000,100,43.0,,0.43,43.0,-3.8000030517578125,-0.04791933046052488
65,2017-06-19,5,0.01859014951627089,0.30984693561380694,WMT,75.37999725341797,76.01000213623047,74.5199966430664,75.5,68.82301330566406,16095100,71,43.0,,0.43,30.53,0.5100021362304688,0.0067549951818606235
66,2017-06-20,74,0.07927616534740545,3.264417845484221,WMT,75.87999725341797,75.91999816894531,75.31999969482422,75.54000091552734,68.85948944091797,10019200,40,43.0,,0.43,17.2,-0.09000396728515625,-0.0011841068906147667
67,2017-06-21,48,0.056408970976253296,-0.28844980418695987,WMT,75.5999984741211,76.61000061035156,75.58000183105469,76.23999786376953,69.49756622314453,9011400,42,43.0,,0.43,18.06,0.69000244140625,0.009088546602316505
68,2017-06-22,58,0.06520404573438875,0.15591624179490782,WMT,76.02999877929688,76.05999755859375,75.30000305175781,75.5199966430664,68.84123992919922,8111300,36,43.0,,0.43,15.48,-0.5500030517578125,-0.00717925920083462
69,2017-06-23,6,0.019469656992084434,-0.7014041571684854,WMT,75.5999984741211,75.77999877929688,74.55000305175781,74.83999633789062,68.22138214111328,13080300,36,43.0,,0.43,15.48,-0.279998779296875,-0.003681288302450625
70,2017-06-27,6,0.019469656992084434,0.0,WMT,75.5,76.37000274658203,75.44999694824219,76.01000213623047,69.28791046142578,6454400,31,43.0,,0.43,13.33,0.5900039672851562,0.007785747912236074
71,2017-06-29,2,0.015951627088830255,-0.18069295749198178,WMT,76.25,76.31999969482422,75.48999786376953,75.93000030517578,69.21497344970703,7063500,31,43.0,,0.43,13.33,-0.0500030517578125,-0.0006547472824340872
72,2017-06-30,1,0.015072119613016712,-0.055135910018194734,WMT,76.08000183105469,76.2699966430664,75.66999816894531,75.68000030517578,68.9870834350586,6963300,28,43.0,,0.43,12.04,-0.0500030517578125,-0.0006551762573081543
73,2017-07-05,6,0.019469656992084434,-0.04322081514457354,WMT,75.55000305175781,75.94999694824219,75.16999816894531,75.31999969482422,68.65892791748047,6036900,64,34.0,,0.34,21.76,-0.31999969482421875,-0.0041956170041775875
74,2017-07-07,3,0.0168311345646438,-0.13551971811898622,WMT,75.6500015258789,75.81999969482422,75.05000305175781,75.33000183105469,68.66803741455078,5307100,60,34.0,,0.34,20.4,-0.12999725341796875,-0.0017116163086425829
75,2017-07-14,6,0.019469656992084434,0.15676438313215235,WMT,76.2699966430664,76.55999755859375,75.91000366210938,76.33999633789062,69.5887222290039,9151900,100,34.0,,0.34,34.0,0.7399978637695312,0.009759929659034938
76,2017-07-17,10,0.022987686895338613,0.18069295749198178,WMT,76.29000091552734,76.87000274658203,76.19000244140625,76.37000274658203,69.6160659790039,8835600,80,34.0,,0.34,27.200000000000003,0.31000518798828125,0.004049179700548189
77,2017-07-18,8,0.021228671943711523,-0.07651987603780086,WMT,76.25,76.54000091552734,76.0,76.19999694824219,69.46109008789062,4314900,64,34.0,,0.34,21.76,-0.3300018310546875,-0.004292985810636751
78,2017-07-19,4,0.017710642040457344,-0.16572067779757227,WMT,76.08000183105469,76.22000122070312,75.5999984741211,75.87000274658203,69.16028594970703,5313600,82,34.0,,0.34,27.880000000000003,-0.31999969482421875,-0.0041808164488706945
79,2017-07-20,-8,0.007156552330694811,-0.5959179619605701,WMT,75.9800033569336,76.25,75.69999694824219,76.0199966430664,69.29702758789062,4965400,61,34.0,,0.34,20.74,0.029998779296875,0.00039358145915024956
80,2017-07-21,17,0.029144239226033423,3.0723854000245794,WMT,75.83999633789062,76.2300033569336,75.55000305175781,76.1500015258789,69.41552734375,7153300,76,34.0,,0.34,25.840000000000003,-0.01999664306640625,-0.0002622510566085978
81,2017-07-25,1,0.015072119613016712,0.0,WMT,77.61000061035156,78.86000061035156,77.38999938964844,78.5199966430664,71.57591247558594,11504000,64,34.0,,0.34,21.76,2.6299972534179688,0.034500815133163165
82,2017-07-26,1,0.015072119613016712,0.0,WMT,78.55000305175781,79.16999816894531,77.94000244140625,78.9000015258789,71.92232513427734,6716100,69,34.0,,0.34,23.46,0.30999755859375,0.003930986002973258
83,2017-07-27,3,0.0168311345646438,0.11670654140164549,WMT,78.72000122070312,79.86000061035156,78.4800033569336,79.77999877929688,72.72450256347656,8052500,67,34.0,,0.34,22.78,0.69000244140625,0.008715453547615493
84,2017-07-28,4,0.017710642040457344,0.05225479437738412,WMT,79.80000305175781,79.95999908447266,79.54000091552734,79.80999755859375,72.75186157226562,4975200,100,34.0,,0.34,34.0,0.09999847412109375,0.0012521722183425066
85,2017-07-31,1,0.015072119613016712,-0.14897949049014247,WMT,79.81999969482422,80.33999633789062,79.69000244140625,79.98999786376953,72.91592407226562,6263200,73,34.0,,0.34,24.82,0.37999725341796875,0.004752341893057288
86,2017-08-01,30,0.0405778364116095,1.6922448503238607,WMT,80.25,80.7300033569336,80.0,80.5,73.38082885742188,5726500,48,45.0,False,0.45,21.6,0.39000701904296875,0.004854456520046346
87,2017-08-02,6,0.019469656992084434,-0.5201898693022954,WMT,80.33999633789062,81.11000061035156,80.30000305175781,80.52999877929688,73.40815734863281,8673000,52,45.0,,0.45,23.4,0.37999725341796875,0.004707013967754747
88,2017-08-03,5,0.01859014951627089,-0.04517323937299533,WMT,81.33999633789062,81.76000213623047,80.66999816894531,80.87000274658203,73.7181167602539,9946900,48,45.0,,0.45,21.6,0.6500015258789062,0.008013827160493925
89,2017-08-04,46,0.05464995602462621,1.939726545867436,WMT,81.05999755859375,81.4000015258789,80.20999908447266,80.4800033569336,73.36260223388672,7141800,55,45.0,,0.45,24.75,-0.3600006103515625,-0.004403138465575385
90,2017-08-07,2,0.015951627088830255,-0.37752685588770296,WMT,80.56999969482422,81.44999694824219,80.54000091552734,81.27999877929688,74.09184265136719,5484500,47,45.0,,0.45,21.15,0.04999542236328125,0.0006141943664139671
91,2017-08-08,1,0.015072119613016712,-0.055135910018194734,WMT,81.16999816894531,81.86000061035156,80.9000015258789,81.58999633789062,74.37442016601562,7381400,47,45.0,,0.45,21.15,0.410003662109375,0.00503380819485999
92,2017-08-14,13,0.025626209322779245,-0.23599129454335688,WMT,80.58999633789062,81.23999786376953,80.5,80.69999694824219,74.0258560180664,7792000,40,45.0,,0.45,18.0,-0.6200027465820312,-0.007573940165639725
93,2017-08-15,42,0.05113192612137203,0.9952980746130349,WMT,80.83000183105469,81.4000015258789,80.54000091552734,80.7699966430664,74.0900650024414,7066100,41,45.0,,0.45,18.45,0.160003662109375,0.0019695182953805013
94,2017-08-16,5,0.01859014951627089,-0.6364277482498236,WMT,81.2699966430664,81.44000244140625,80.54000091552734,80.9800033569336,74.28269958496094,11536000,57,45.0,,0.45,25.65,0.04000091552734375,0.0004914117294534392
95,2017-08-17,1,0.015072119613016712,-0.1892416142309694,WMT,78.8499984741211,79.80999755859375,78.33000183105469,79.69999694824219,73.1085433959961,17293700,100,45.0,,0.45,45.0,-1.6300048828125,-0.020014794130012947
96,2017-08-24,88,0.09158927000879508,1.9637419244670862,WMT,80.61000061035156,80.87999725341797,77.8499984741211,78.33999633789062,71.86103057861328,19128000,61,45.0,,0.45,27.45,1.0699996948242188,0.01340683783430352
97,2017-08-25,5,0.01859014951627089,-0.7970269932876883,WMT,78.5,79.08999633789062,78.4800033569336,78.62999725341797,72.1270523071289,9902200,53,45.0,,0.45,23.85,-1.7900009155273438,-0.022131564989039343
98,2017-08-28,1,0.015072119613016712,-0.1892416142309694,WMT,78.41000366210938,78.45999908447266,77.86000061035156,78.02999877929688,71.57667541503906,8621500,39,45.0,,0.45,17.55,-0.6299972534179688,-0.00796557444163326
99,2017-09-01,16,0.028264731750219877,0.8752990605123416,WMT,78.30999755859375,78.5,78.20999908447266,78.37000274658203,71.88855743408203,6474400,89,28.0,False,0.28,24.92,0.04000091552734375,0.0005098255925835016
100,2017-09-05,12,0.0247467018469657,0.5513591001819484,WMT,77.94999694824219,79.88999938964844,77.9000015258789,79.80000305175781,73.20028686523438,12068500,91,28.0,,0.28,25.480000000000004,1.3899993896484375,0.017706998594247514
101,2017-09-08,1,0.015072119613016712,-0.39094430820627635,WMT,79.73999786376953,79.87999725341797,77.7300033569336,78.87999725341797,72.35636901855469,9999600,79,28.0,,0.28,22.12,-0.01000213623046875,-0.00012519885225792393
102,2017-09-19,1,0.015072119613016712,-0.055135910018194734,WMT,80.18000030517578,80.45999908447266,79.69999694824219,80.05000305175781,73.42961883544922,6174400,77,28.0,,0.28,21.56,0.5800018310546875,0.007260914509231053
103,2017-09-20,6,0.019469656992084434,0.29176635350411395,WMT,80.16999816894531,80.55999755859375,79.87000274658203,80.5,73.84239959716797,5318200,87,28.0,,0.28,24.360000000000003,0.09999847412109375,0.0012428346415478408
104,2017-09-22,1,0.015072119613016712,-0.2258661968649771,WMT,79.88999938964844,80.08000183105469,79.25,79.52999877929688,72.95260620117188,5755300,76,28.0,,0.28,21.28,-0.4799957275390625,-0.005958239102352825
105,2017-09-25,3,0.0168311345646438,-0.5110253724097401,WMT,78.91999816894531,80.0999984741211,78.86000061035156,79.1500015258789,72.6040267944336,8547800,87,28.0,,0.28,24.360000000000003,0.01999664306640625,0.0002497083242904985
106,2017-09-26,8,0.021228671943711523,0.2612739718869206,WMT,79.04000091552734,79.54000091552734,78.91999816894531,79.38999938964844,72.82418060302734,5835300,49,28.0,,0.28,13.72,-0.55999755859375,-0.006991230577547136
107,2017-10-03,7,0.020349164467897977,-0.04143016944939315,WMT,78.83000183105469,79.66000366210938,78.75,79.22000122070312,72.66825103759766,7936700,34,46.0,,0.46,15.64,0.12000274658203125,0.0015087093940251428
108,2017-10-04,7,0.020349164467897977,0.0,WMT,79.2699966430664,79.77999877929688,79.06999969482422,79.08999633789062,72.54898834228516,6173400,35,46.0,,0.46,16.1,0.1199951171875,0.0015063408444779824
109,2017-10-06,23,0.03442128408091469,0.691533042313178,WMT,78.77999877929688,79.16999816894531,78.25,79.0,72.4664535522461,6246700,34,46.0,,0.46,15.64,-0.6100006103515625,-0.007646034340500152
110,2017-10-10,2,0.015951627088830255,-0.5365766410302272,WMT,82.68000030517578,84.87999725341797,82.61000061035156,84.12999725341797,77.17218017578125,25124000,100,46.0,,0.46,46.0,5.709999084472656,0.0721232691238387
111,2017-10-11,1,0.015072119613016712,-0.055135910018194734,WMT,84.58000183105469,86.29000091552734,84.0999984741211,85.7300033569336,78.63985443115234,18561000,82,46.0,,0.46,37.72,1.410003662109375,0.01661173076973199
112,2017-10-17,2,0.015951627088830255,0.058353270700822746,WMT,85.5,86.36000061035156,85.31999969482422,85.9800033569336,78.86918640136719,5851500,54,46.0,,0.46,24.84,0.06999969482421875,0.00081121444062493
113,2017-10-19,58,0.06520404573438875,3.087610961018912,WMT,86.1500015258789,86.66000366210938,85.7699966430664,86.4000015258789,79.25443267822266,7029000,51,46.0,,0.46,23.46,0.3000030517578125,0.0034738657901520753
114,2017-10-20,16,0.028264731750219877,-0.566518742328392,WMT,86.5999984741211,87.44999694824219,86.27999877929688,87.44000244140625,80.20843505859375,7617800,49,46.0,,0.46,22.540000000000003,0.7899932861328125,0.009116007993872577
115,2017-10-23,3,0.0168311345646438,0.0,WMT,87.33999633789062,88.91999816894531,87.26000213623047,88.6500015258789,81.31837463378906,10586000,54,46.0,,0.46,24.84,1.470001220703125,0.0168096200343284
116,2017-11-06,-7,0.008036059806508355,-0.4962231901637537,WMT,89.41999816894531,89.68000030517578,88.68000030517578,88.69999694824219,81.36421966552734,5257400,17,65.0,,0.65,11.05,0.7600021362304688,0.008547032747194594
117,2017-11-10,2,0.015951627088830255,0.9850060194812302,WMT,90.23999786376952,91.69000244140624,90.1999969482422,90.91999816894533,83.40062713623047,7647800,25,65.0,,0.65,16.25,2.0100021362304545,0.0224130478299569
118,2017-11-14,2,0.015951627088830255,-0.05225479437738423,WMT,90.6999969482422,91.1999969482422,90.18000030517578,91.08999633789062,83.55655670166016,9834100,24,65.0,,0.65,15.6,-0.4900054931640341,-0.005344153998438017
119,2017-11-15,2,0.015951627088830255,0.0,WMT,90.33999633789062,90.8499984741211,89.6500015258789,89.83000183105469,82.4007797241211,8433400,25,65.0,,0.65,16.25,-0.34999847412110796,-0.0038377026955356275
120,2017-11-16,4,0.017710642040457344,0.11027182003638969,WMT,95.12000274658205,99.68000030517578,94.72000122070312,99.62000274658205,91.381103515625,38122400,100,65.0,,0.65,65.0,8.830001831054688,0.09719319735123544
121,2017-11-17,1,0.015072119613016712,-0.14897949049014247,WMT,99.23999786376952,100.12999725341795,96.58000183105467,97.47000122070312,89.40892791748047,23575500,77,65.0,,0.65,50.05,0.4499969482421733,0.00451441559856014
122,2017-11-20,1,0.015072119613016712,0.061969387122761566,WMT,96.44000244140624,97.63999938964844,95.76000213623048,97.4800033569336,89.41810607910156,16394300,42,65.0,,0.65,27.3,-2.489997863769517,-0.024867651373919553
123,2017-11-21,3,0.0168311345646438,0.11670654140164549,WMT,97.73999786376952,97.91999816894533,96.31999969482422,96.5199966430664,88.53748321533203,12746500,34,65.0,,0.65,22.1,0.2799987792968892,0.002867664697328687
124,2017-11-22,9,0.022108179419525066,0.3135287662643047,WMT,96.6500015258789,96.80999755859376,96.11000061035156,96.41000366210938,88.43659210205078,8918200,28,65.0,,0.65,18.2,-1.1100006103515625,-0.011335790758864484
