,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NOK_unscaled,NOK_monthly,isPartial,scale,NOK,Stock_Price_Change,Stock_Price_Change_Percent
214,2018-08-28,1,0.0059686757399006266,-0.31996849540968275,NOK,5.769999980926514,5.78000020980835,5.710000038146973,5.730000019073486,5.611600875854492,10009000,100,9.0,,0.09,9.0,0.04000043869018555,0.006968717819721082
215,2018-08-29,17,0.009425145819831497,0.5791016685366825,NOK,5.679999828338623,5.71999979019165,5.659999847412109,5.710000038146973,5.592013835906982,6502700,55,9.0,,0.09,4.95,-0.06000041961669922,-0.01038069505860606
216,2018-08-30,5,0.006832793259883344,-0.2750464140823764,NOK,5.619999885559082,5.650000095367432,5.599999904632568,5.619999885559082,5.503873348236084,6645800,55,9.0,,0.09,4.95,-0.06999969482421875,-0.012237709334229407
217,2018-08-31,4,0.006616763879887665,-0.03161655442789846,NOK,5.579999923706055,5.599999904632568,5.53000020980835,5.550000190734863,5.4353203773498535,5493700,72,9.0,,0.09,6.48,-0.05000019073486328,-0.008849591131132817
218,2018-09-05,2,0.006184705119896306,-0.06529759378366906,NOK,5.440000057220459,5.449999809265137,5.360000133514404,5.400000095367432,5.288419723510742,11584000,100,8.0,,0.08,8.0,-0.15000009536743164,-0.026785731771771126
219,2018-09-07,2,0.006184705119896306,0.0,NOK,5.340000152587891,5.380000114440918,5.320000171661377,5.320000171661377,5.21007251739502,14144900,54,8.0,,0.08,4.32,-0.06999969482421875,-0.012843981151195227
220,2018-09-11,1,0.0059686757399006266,-0.03492961682210349,NOK,5.349999904632568,5.369999885559082,5.320000171661377,5.360000133514404,5.249246120452881,4148300,61,8.0,,0.08,4.88,-0.010000228881835938,-0.001858778563032626
221,2018-09-13,36,0.013529704039749405,1.2667848999239926,NOK,5.539999961853027,5.570000171661377,5.440000057220459,5.46999979019165,5.356973171234131,10956400,81,8.0,,0.08,6.48,0.20000028610229492,0.037244001930080595
222,2018-09-14,24,0.010937351479801252,-0.19160452825368446,NOK,5.5,5.539999961853027,5.449999809265137,5.5,5.386353492736816,8821500,86,8.0,,0.08,6.88,-0.03000020980834961,-0.005386033910911192
223,2018-09-18,8,0.0074808813998703825,-0.31602441288589533,NOK,5.579999923706055,5.650000095367432,5.579999923706055,5.619999885559082,5.503873348236084,10827500,78,8.0,,0.08,6.24,0.1100001335144043,0.019855619904663557
224,2018-09-26,4,0.006616763879887665,-0.11551012157440299,NOK,5.550000190734863,5.599999904632568,5.53000020980835,5.53000020980835,5.415733814239502,7410200,60,8.0,,0.08,4.8,-0.05000019073486328,-0.008849591131132817
225,2018-09-27,3,0.006400734499891985,-0.03264879689183453,NOK,5.579999923706055,5.699999809265137,5.579999923706055,5.690000057220459,5.572427272796631,18776700,64,8.0,,0.08,5.12,0.09999990463256836,0.017857126131349377
226,2018-09-28,1,0.0059686757399006266,-0.06750143440548106,NOK,5.559999942779541,5.610000133514404,5.550000190734863,5.579999923706055,5.464700222015381,15810600,57,8.0,,0.08,4.5600000000000005,-0.08999967575073242,-0.015789417326723676
227,2018-10-18,2,0.006184705119896306,0.036193854283542715,NOK,5.570000171661377,5.650000095367432,5.539999961853027,5.550000190734863,5.4353203773498535,24359600,79,8.0,,0.08,6.32,0.039999961853027344,0.007130117807674585
228,2018-10-19,4,0.006616763879887665,0.06985923364420699,NOK,5.610000133514404,5.659999847412109,5.579999923706055,5.619999885559082,5.503873348236084,17885400,100,8.0,,0.08,8.0,0.009999752044677734,0.0017698675886530513
229,2018-11-06,10,0.007912940159861742,0.1958927813510074,NOK,5.849999904632568,5.880000114440918,5.820000171661377,5.860000133514404,5.738914489746094,10467000,87,9.0,,0.09,7.83,0.2200002670288086,0.03886930617664208
230,2018-11-14,2,0.006184705119896306,-0.21840618089491937,NOK,5.869999885559082,5.880000114440918,5.78000020980835,5.789999961853027,5.670361042022705,13067200,63,9.0,,0.09,5.67,0.0,0.0
231,2018-11-21,3,0.006400734499891985,0.03492961682210338,NOK,5.590000152587891,5.599999904632568,5.510000228881836,5.53000020980835,5.415733814239502,13066100,80,9.0,,0.09,7.199999999999999,-0.2800002098083496,-0.04761908237394186
232,2018-11-23,1,0.0059686757399006266,-0.06750143440548106,NOK,5.46999979019165,5.510000228881836,5.460000038146973,5.489999771118164,5.376559734344482,10311800,73,9.0,,0.09,6.569999999999999,-0.08999967575073242,-0.016071370943467445
233,2018-11-26,3,0.006400734499891985,0.07238770856708521,NOK,5.539999961853027,5.559999942779541,5.489999771118164,5.5,5.386353492736816,8863000,79,9.0,,0.09,7.109999999999999,0.04999971389770508,0.009074357862205007
234,2018-11-28,1,0.0059686757399006266,-0.06750143440548106,NOK,5.46999979019165,5.5,5.389999866485596,5.480000019073486,5.366766452789307,20396900,100,9.0,,0.09,9.0,-0.059999942779541016,-0.010791356726084111
235,2018-12-07,11,0.00812896953985742,0.3619385428354265,NOK,5.610000133514404,5.659999847412109,5.519999980926514,5.53000020980835,5.415733814239502,23097400,57,8.0,,0.08,4.5600000000000005,0.15999984741210938,0.02909088134765625
236,2018-12-10,1,0.0059686757399006266,-0.03492961682210349,NOK,5.599999904632568,5.710000038146973,5.599999904632568,5.679999828338623,5.562633514404297,34543200,85,8.0,,0.08,6.8,0.05000019073486328,0.00883395619837768
237,2018-12-11,3,0.006400734499891985,0.07238770856708521,NOK,5.820000171661377,5.869999885559082,5.789999961853027,5.840000152587891,5.719327926635742,46730800,100,8.0,,0.08,8.0,0.15999984741210938,0.02802098885169757
238,2018-12-12,3,0.006400734499891985,0.0,NOK,5.949999809265137,6.059999942779541,5.929999828338623,6.039999961853027,5.915195465087891,48348500,77,8.0,,0.08,6.16,0.19000005722045898,0.032367983121751376
239,2018-12-13,3,0.006400734499891985,0.0,NOK,5.980000019073486,6.050000190734863,5.96999979019165,6.03000020980835,5.905402183532715,31790800,65,8.0,,0.08,5.2,-0.009999752044677734,-0.0016501241153628055
240,2018-12-27,4,0.006616763879887665,-0.2979669485892411,NOK,5.519999980926514,5.639999866485596,5.46999979019165,5.630000114440918,5.513667106628418,22782300,94,8.0,,0.08,7.52,-0.4100003242492676,-0.06776864649973946
241,2018-12-31,3,0.006400734499891985,-0.03264879689183453,NOK,5.829999923706055,5.849999904632568,5.769999980926514,5.820000171661377,5.699741363525391,14979800,59,8.0,,0.08,4.72,0.21000003814697266,0.037234050198272195
242,2019-01-03,9,0.007696910779866062,0.24450731775472434,NOK,5.639999866485596,5.650000095367432,5.559999942779541,5.570000171661377,5.454907417297363,17354500,70,9.0,,0.09,6.3,-0.19999980926513672,-0.034188002141121165
243,2019-01-16,9,0.007696910779866062,0.0,NOK,5.960000038146973,6.0,5.900000095367432,5.949999809265137,5.827054977416992,24161700,76,9.0,,0.09,6.84,0.34999990463256836,0.06194688473006238
244,2019-01-18,2,0.006184705119896306,-0.19646916837407724,NOK,6.110000133514404,6.130000114440918,6.039999961853027,6.110000133514404,5.983748912811279,22432600,65,9.0,,0.09,5.85,0.13000011444091797,0.02166668574015307
245,2019-01-25,10,0.007912940159861742,0.2794369345768277,NOK,6.380000114440918,6.639999866485596,6.369999885559082,6.599999904632568,6.463623523712158,58825000,80,9.0,,0.09,7.199999999999999,0.5099997520446777,0.08319734788311539
246,2019-01-28,1,0.0059686757399006266,-0.09794639067550359,NOK,6.480000019073486,6.510000228881836,6.420000076293945,6.489999771118164,6.355896949768066,36912200,77,9.0,,0.09,6.93,-0.12999963760375977,-0.01957825906893662
247,2019-01-29,22,0.010505292719809895,0.7600709399543959,NOK,6.510000228881836,6.599999904632568,6.480000019073486,6.550000190734863,6.4146575927734375,34649100,62,9.0,,0.09,5.58,0.08999967575073242,0.013824834498691096
248,2019-01-30,6,0.007048822639879024,-0.3290217771288738,NOK,6.5,6.650000095367432,6.449999809265137,6.570000171661377,6.434243679046631,34552800,79,9.0,,0.09,7.109999999999999,0.05000019073486328,0.0075757865844463534
249,2019-01-31,4,0.006616763879887665,-0.06129516687609182,NOK,6.360000133514404,6.400000095367432,6.210000038146973,6.349999904632568,6.218789577484131,71227900,90,9.0,,0.09,8.1,-0.25,-0.03759398442327189
250,2019-02-04,1,0.0059686757399006266,-0.09794639067550359,NOK,6.119999885559082,6.119999885559082,5.980000019073486,6.059999942779541,5.934782028198242,33474700,100,9.0,,0.09,9.0,-0.2800002098083496,-0.043750032130628336
251,2019-02-05,2,0.006184705119896306,0.036193854283542715,NOK,6.050000190734863,6.090000152587891,6.019999980926514,6.039999961853027,5.915195465087891,27216200,63,9.0,,0.09,5.67,-0.029999732971191406,-0.004901917243818832
252,2019-02-06,3,0.006400734499891985,0.03492961682210338,NOK,6.079999923706055,6.110000133514404,6.039999961853027,6.050000190734863,5.924988746643066,23624000,64,9.0,,0.09,5.76,0.019999980926513672,0.003284069035370152
253,2019-02-08,28,0.01180146899978397,0.8437679300685139,NOK,5.960000038146973,6.190000057220459,5.960000038146973,6.159999847412109,6.032715320587158,37475100,50,9.0,,0.09,4.5,0.07999992370605469,0.01309327691618889
254,2019-02-25,1,0.0059686757399006266,-0.12646621771159383,NOK,6.28000020980835,6.28000020980835,6.110000133514404,6.150000095367432,6.022922039031982,32257700,82,9.0,,0.09,7.38,0.09000015258789062,0.014539604483994717
255,2019-02-26,1,0.0059686757399006266,0.0,NOK,6.150000095367432,6.199999809265137,6.110000133514404,6.119999885559082,5.993541717529297,27324400,63,9.0,,0.09,5.67,-0.08000040054321289,-0.01273891685835693
256,2019-02-27,52,0.016986174119680276,1.8458865684606751,NOK,6.150000095367432,6.150000095367432,6.070000171661377,6.119999885559082,5.993541717529297,22102900,67,9.0,,0.09,6.029999999999999,-0.04999971389770508,-0.008064470231593623
257,2019-03-01,1,0.0059686757399006266,-0.6486156507141131,NOK,6.119999885559082,6.170000076293945,6.079999923706055,6.110000133514404,5.983748912811279,24788200,66,9.0,False,0.09,5.94,0.019999980926513672,0.003252029368516318
258,2019-03-04,18,0.009641175199827177,0.15532372052085242,NOK,6.130000114440918,6.139999866485596,6.03000020980835,6.079999923706055,5.954368591308594,26505800,78,9.0,,0.09,7.02,-0.03000020980834961,-0.0048622705733205596
259,2019-03-06,1,0.0059686757399006266,-0.3809182370207713,NOK,6.119999885559082,6.130000114440918,6.059999942779541,6.099999904632568,5.973955154418945,21097500,72,9.0,,0.09,6.48,-0.009999752044677734,-0.0016286241469254392
260,2019-03-12,13,0.00856102829984878,0.3842257850431381,NOK,6.179999828338623,6.25,6.150000095367432,6.199999809265137,6.07188892364502,20990500,71,9.0,,0.09,6.39,0.11999988555908203,0.019575837409266716
261,2019-03-15,3,0.006400734499891985,-0.25234045774559033,NOK,6.340000152587891,6.420000076293945,6.309999942779541,6.389999866485596,6.257963180541992,22230200,81,9.0,,0.09,7.29,0.1700000762939453,0.027200012207031277
262,2019-03-22,11,0.00812896953985742,0.3143665513989311,NOK,5.940000057220459,6.019999980926514,5.760000228881836,5.880000114440918,5.758501529693604,95614700,88,9.0,,0.09,7.92,-0.40000009536743164,-0.0623053100644726
263,2019-03-25,22,0.010505292719809895,0.40428542551041047,NOK,5.929999828338623,5.949999809265137,5.829999923706055,5.869999885559082,5.7487077713012695,34181200,92,9.0,,0.09,8.28,-0.07000017166137695,-0.01162793552876451
264,2019-03-26,1,0.0059686757399006266,-0.43184108248164677,NOK,5.860000133514404,5.869999885559082,5.800000190734863,5.820000171661377,5.699741363525391,23046800,75,9.0,,0.09,6.75,-0.07999992370605469,-0.013445365759757077
265,2019-03-27,2,0.006184705119896306,0.036193854283542715,NOK,5.809999942779541,5.860000133514404,5.78000020980835,5.820000171661377,5.699741363525391,24587100,90,9.0,,0.09,8.1,-0.009999752044677734,-0.001703535304877657
266,2019-03-28,1,0.0059686757399006266,-0.03492961682210349,NOK,5.71999979019165,5.739999771118164,5.659999847412109,5.690000057220459,5.572427272796631,40834100,68,9.0,,0.09,6.12,-0.12000036239624023,-0.02047787707545201
267,2019-03-29,3,0.006400734499891985,0.07238770856708521,NOK,5.739999771118164,5.760000228881836,5.690000057220459,5.71999979019165,5.601807117462158,23922300,90,9.0,,0.09,8.1,0.020000457763671875,0.00348440044620002
268,2019-04-01,2,0.006184705119896306,-0.06529759378366906,NOK,5.78000020980835,5.800000190734863,5.75,5.769999980926514,5.650774002075195,18024900,83,10.0,False,0.1,8.3,0.039999961853027344,0.006944437545759019
269,2019-04-02,7,0.007264852019874703,0.17464808411051735,NOK,5.829999923706055,5.849999904632568,5.769999980926514,5.809999942779541,5.689947605133057,16224300,96,10.0,,0.1,9.6,0.04999971389770508,0.008620640043698113
270,2019-04-03,6,0.007048822639879024,-0.029736239555145816,NOK,5.920000076293945,5.960000038146973,5.889999866485596,5.900000095367432,5.778088092803955,21194900,93,10.0,,0.1,9.3,0.1100001335144043,0.018803441932929932
271,2019-04-04,16,0.009209116439835817,0.306475834380459,NOK,5.949999809265137,5.960000038146973,5.880000114440918,5.900000095367432,5.778088092803955,17011000,79,10.0,,0.1,7.9,0.0,0.0
272,2019-04-05,19,0.009857204579822854,0.07037462760092894,NOK,5.929999828338623,5.940000057220459,5.909999847412109,5.920000076293945,5.797675132751465,9515600,69,10.0,,0.1,6.9,-0.019999980926513672,-0.0033557014762590764
273,2019-04-08,10,0.007912940159861742,0.236255020419184,NOK,5.940000057220459,5.960000038146973,5.900000095367432,5.960000038146973,5.836848258972168,10652700,75,10.0,,0.1,7.5,0.019999980926513672,0.0033670001235441838
274,2019-04-09,10,0.007912940159861742,0.0,NOK,5.889999866485596,5.920000076293945,5.849999904632568,5.860000133514404,5.738914489746094,14416600,92,10.0,,0.1,9.2,-0.039999961853027344,-0.006711402952518042
275,2019-04-10,3,0.006400734499891985,-0.19110540828305445,NOK,5.860000133514404,5.889999866485596,5.840000152587891,5.849999904632568,5.729121208190918,13640900,74,10.0,,0.1,7.4,-0.03000020980834961,-0.005067602942858462
276,2019-04-11,1,0.0059686757399006266,-0.06750143440548106,NOK,5.860000133514404,5.900000095367432,5.840000152587891,5.869999885559082,5.7487077713012695,12022900,71,10.0,,0.1,7.1000000000000005,0.010000228881835938,0.0016978317671512144
277,2019-04-15,9,0.007696910779866062,0.2895508342683413,NOK,5.730000019073486,5.730000019073486,5.630000114440918,5.639999866485596,5.523459911346436,39245500,100,10.0,,0.1,10.0,-0.1700000762939453,-0.02881357178746935
278,2019-04-16,4,0.006616763879887665,-0.14033512026719808,NOK,5.679999828338623,5.71999979019165,5.659999847412109,5.679999828338623,5.562633514404297,21111600,96,10.0,,0.1,9.6,-0.010000228881835938,-0.0017452406367448603
279,2019-04-17,1,0.0059686757399006266,-0.09794639067550359,NOK,5.760000228881836,5.869999885559082,5.75,5.820000171661377,5.699741363525391,26628100,83,10.0,,0.1,8.3,0.15000009536743164,0.026223793858287214
280,2019-04-18,8,0.0074808813998703825,0.25335697998479856,NOK,5.800000190734863,5.840000152587891,5.769999980926514,5.809999942779541,5.689947605133057,13496600,95,10.0,,0.1,9.5,-0.029999732971191406,-0.0051106871475405935
281,2019-04-22,12,0.0083449989198531,-0.11460267253432355,NOK,5.840000152587891,5.840000152587891,5.78000020980835,5.809999942779541,5.689947605133057,11826100,75,10.0,,0.1,7.5,0.0,0.0
282,2019-04-23,8,0.0074808813998703825,-0.10354914701390139,NOK,5.769999980926514,5.809999942779541,5.75,5.800000190734863,5.680154323577881,15914700,96,10.0,,0.1,9.6,-0.03000020980834961,-0.005137022093236632
283,2019-04-24,20,0.010073233959818535,0.34653036472320875,NOK,5.809999942779541,5.840000152587891,5.760000228881836,5.789999961853027,5.670361042022705,23394900,96,10.0,,0.1,9.6,0.03000020980834961,0.00516354735005331
284,2019-04-25,1,0.0059686757399006266,-0.40747174505136285,NOK,5.340000152587891,5.349999904632568,5.199999809265137,5.300000190734863,5.190485954284668,72436300,95,10.0,,0.1,9.5,-0.49000024795532227,-0.08390414985489125
285,2019-04-26,6,0.007048822639879024,0.18096927141771335,NOK,5.340000152587891,5.449999809265137,5.329999923706055,5.360000133514404,5.249246120452881,27525200,83,10.0,,0.1,8.3,0.09999990463256836,0.018691571292548614
286,2019-04-29,2,0.006184705119896306,-0.1732651823616045,NOK,5.360000133514404,5.369999885559082,5.300000190734863,5.320000171661377,5.21007251739502,24526200,94,10.0,,0.1,9.4,-0.07999992370605469,-0.014678885597399938
287,2019-05-02,2,0.006184705119896306,0.0,NOK,5.210000038146973,5.21999979019165,5.150000095367432,5.190000057220459,5.082758903503418,29368500,68,10.0,,0.1,6.800000000000001,-0.15000009536743164,-0.027932979248437184
288,2019-05-03,1,0.0059686757399006266,-0.03492961682210349,NOK,5.139999866485596,5.210000038146973,5.130000114440918,5.179999828338623,5.072965145111084,28702900,56,10.0,,0.1,5.6000000000000005,-0.009999752044677734,-0.0019156613882373996
289,2019-05-08,11,0.00812896953985742,0.3619385428354265,NOK,4.989999771118164,5.039999961853027,4.980000019073486,4.980000019073486,4.877098083496094,22076200,72,10.0,,0.1,7.2,-0.1700000762939453,-0.032629572946108576
290,2019-05-09,1,0.0059686757399006266,-0.26575247814185865,NOK,4.920000076293945,4.96999979019165,4.900000095367432,4.949999809265137,4.847717761993408,29449800,67,10.0,,0.1,6.7,-0.07000017166137695,-0.013888923053808955
291,2019-05-10,1,0.0059686757399006266,0.0,NOK,4.909999847412109,4.960000038146973,4.860000133514404,4.929999828338623,4.828131198883057,22776500,68,10.0,,0.1,6.800000000000001,-0.009999752044677734,-0.0020120226291382437
292,2019-05-16,30,0.01223352775977533,1.0496217742227372,NOK,4.900000095367432,5.0,4.889999866485596,4.960000038146973,4.857511520385742,75182300,77,10.0,,0.1,7.7,0.039999961853027344,0.008064508376086854
293,2019-05-17,1,0.0059686757399006266,-0.5121051051581346,NOK,4.949999809265137,5.019999980926514,4.929999828338623,4.940000057220459,4.837924480438232,34831200,80,10.0,,0.1,8.0,0.019999980926513672,0.003999996185302779
294,2019-05-20,10,0.007912940159861742,0.325744688551884,NOK,5.070000171661377,5.119999885559082,5.0,5.079999923706055,4.975031852722168,42968100,81,10.0,,0.1,8.1,0.09999990463256836,0.019920299803290353
295,2019-05-21,1,0.0059686757399006266,-0.2457069535067843,NOK,5.170000076293945,5.170000076293945,5.090000152587891,5.099999904632568,4.99461841583252,24851200,89,10.0,,0.1,8.9,0.05000019073486328,0.009765662471182601
296,2019-05-22,3,0.006400734499891985,0.07238770856708521,NOK,5.110000133514404,5.159999847412109,5.099999904632568,5.130000114440918,5.079776287078857,20785600,64,10.0,,0.1,6.4,-0.010000228881835938,-0.0019342802193930142
297,2019-05-28,1,0.0059686757399006266,-0.284760154288229,NOK,5.079999923706055,5.110000133514404,5.0,5.010000228881836,4.960951328277588,19535700,72,10.0,,0.1,7.2,-0.04999971389770508,-0.009689867320980872
298,2019-06-03,1,0.0059686757399006266,0.0,NOK,5.0,5.039999961853027,4.960000038146973,4.989999771118164,4.9411468505859375,24869000,62,10.0,,0.1,6.2,-0.07000017166137695,-0.013698663372291198
299,2019-06-04,2,0.006184705119896306,0.036193854283542715,NOK,5.070000171661377,5.090000152587891,5.03000020980835,5.03000020980835,4.980755805969238,22725500,75,10.0,,0.1,7.5,0.05000019073486328,0.009920672839941913
300,2019-06-05,2,0.006184705119896306,0.0,NOK,5.070000171661377,5.070000171661377,4.989999771118164,5.050000190734863,5.0005598068237305,15803200,51,10.0,,0.1,5.1000000000000005,-0.019999980926513672,-0.003929269219441034
301,2019-06-10,1,0.0059686757399006266,-0.06750143440548106,NOK,5.050000190734863,5.070000171661377,4.960000038146973,4.980000019073486,4.931244850158691,25758100,66,10.0,,0.1,6.6000000000000005,0.0,0.0
302,2019-06-11,1,0.0059686757399006266,0.0,NOK,5.110000133514404,5.190000057220459,5.090000152587891,5.159999847412109,5.109482288360596,26815900,85,10.0,,0.1,8.5,0.11999988555908203,0.02366861567970302
303,2019-06-12,3,0.006400734499891985,0.07238770856708521,NOK,5.119999885559082,5.130000114440918,5.079999923706055,5.099999904632568,5.050069808959961,12966900,79,10.0,,0.1,7.9,-0.059999942779541016,-0.011560682489023755
304,2019-06-13,1,0.0059686757399006266,-0.06750143440548106,NOK,5.099999904632568,5.099999904632568,5.039999961853027,5.079999923706055,5.030265808105469,13706800,66,10.0,,0.1,6.6000000000000005,-0.03000020980834961,-0.005847993984229971
305,2019-06-17,8,0.0074808813998703825,0.25335697998479856,NOK,4.989999771118164,5.019999980926514,4.960000038146973,4.96999979019165,4.921342372894287,12548800,57,10.0,,0.1,5.7,-0.07999992370605469,-0.015686259843532002
306,2019-06-20,2,0.006184705119896306,-0.1732651823616045,NOK,5.130000114440918,5.190000057220459,5.110000133514404,5.170000076293945,5.119384765625,17136700,100,10.0,,0.1,10.0,0.1700000762939453,0.033864557159334785
307,2019-07-02,6,0.007048822639879024,0.10125215160822165,NOK,5.050000190734863,5.070000171661377,5.03000020980835,5.059999942779541,5.010461807250977,13201400,59,10.0,,0.1,5.9,-0.11999988555908203,-0.02312136497804762
308,2019-07-03,12,0.0083449989198531,0.18388550062827536,NOK,5.099999904632568,5.119999885559082,5.090000152587891,5.119999885559082,5.069874286651611,7821400,61,10.0,,0.1,6.1000000000000005,0.04999971389770508,0.009861876174517059
309,2019-07-05,2,0.006184705119896306,-0.21840618089491937,NOK,5.090000152587891,5.090000152587891,5.019999980926514,5.059999942779541,5.010461807250977,8113800,50,10.0,,0.1,5.0,-0.029999732971191406,-0.005859322976901948
310,2019-07-10,1,0.0059686757399006266,-0.03492961682210349,NOK,5.059999942779541,5.079999923706055,5.039999961853027,5.059999942779541,5.010461807250977,11442100,55,10.0,,0.1,5.5,-0.010000228881835938,-0.001964681450304373
311,2019-07-11,1,0.0059686757399006266,0.0,NOK,5.079999923706055,5.099999904632568,5.050000190734863,5.059999942779541,5.010461807250977,22504100,60,10.0,,0.1,6.0,0.019999980926513672,0.003937004178520276
312,2019-07-12,1,0.0059686757399006266,0.0,NOK,5.090000152587891,5.099999904632568,5.059999942779541,5.099999904632568,5.050069808959961,20398400,61,10.0,,0.1,6.1000000000000005,0.0,0.0
313,2019-07-15,5,0.006832793259883344,0.14477541713417064,NOK,5.110000133514404,5.119999885559082,5.070000171661377,5.099999904632568,5.050069808959961,18689300,45,10.0,,0.1,4.5,0.019999980926513672,0.003921564960883028
314,2019-07-16,2,0.006184705119896306,-0.09484966328369537,NOK,5.150000095367432,5.210000038146973,5.110000133514404,5.119999885559082,5.069874286651611,19077000,63,10.0,,0.1,6.300000000000001,0.09000015258789062,0.017578155195224765
315,2019-07-18,2,0.006184705119896306,0.0,NOK,5.159999847412109,5.179999828338623,5.099999904632568,5.139999866485596,5.089678287506104,26896100,66,10.0,,0.1,6.6000000000000005,-0.03000020980834961,-0.005758197617791172
316,2019-07-19,2,0.006184705119896306,0.0,NOK,5.159999847412109,5.199999809265137,5.130000114440918,5.139999866485596,5.089678287506104,28212400,45,10.0,,0.1,4.5,0.019999980926513672,0.003861000306814244
317,2019-07-22,1,0.0059686757399006266,-0.03492961682210349,NOK,5.170000076293945,5.179999828338623,5.110000133514404,5.119999885559082,5.069874286651611,27722600,55,10.0,,0.1,5.5,-0.019999980926513672,-0.0038461503192516178
318,2019-07-23,3,0.006400734499891985,0.07238770856708521,NOK,5.170000076293945,5.179999828338623,5.130000114440918,5.170000076293945,5.119384765625,14465400,53,10.0,,0.1,5.300000000000001,0.0,0.0
319,2019-07-24,16,0.009209116439835817,0.4387593236356271,NOK,5.199999809265137,5.21999979019165,5.130000114440918,5.179999828338623,5.129286766052246,18065500,57,10.0,,0.1,5.7,0.039999961853027344,0.00772200061362871
320,2019-07-25,5,0.006832793259883344,-0.25804030120340604,NOK,5.550000190734863,5.769999980926514,5.510000228881836,5.699999809265137,5.644195556640625,92429500,100,10.0,,0.1,10.0,0.5500001907348633,0.10536402544848955
321,2019-07-26,11,0.00812896953985742,0.18969932656739075,NOK,5.690000057220459,5.739999771118164,5.630000114440918,5.71999979019165,5.664000034332275,38025600,60,10.0,,0.1,6.0,-0.03000020980834961,-0.005199343138218238
322,2019-07-29,2,0.006184705119896306,-0.2391772303276728,NOK,5.659999847412109,5.690000057220459,5.610000133514404,5.650000095367432,5.650000095367432,19818500,59,10.0,,0.1,5.9,-0.04999971389770508,-0.008710751897463065
323,2019-07-30,2,0.006184705119896306,0.0,NOK,5.550000190734863,5.570000171661377,5.449999809265137,5.46999979019165,5.46999979019165,40569100,75,10.0,,0.1,7.5,-0.11999988555908203,-0.02108961060673542
324,2019-08-01,12,0.0083449989198531,0.3492961682210345,NOK,5.429999828338623,5.5,5.349999904632568,5.369999885559082,5.369999885559082,22983200,66,9.0,False,0.09,5.94,-0.07000017166137695,-0.012567355386723045
325,2019-08-02,4,0.006616763879887665,-0.2070982940278029,NOK,5.400000095367432,5.420000076293945,5.329999923706055,5.400000095367432,5.400000095367432,17603800,74,9.0,,0.09,6.66,-0.07999992370605469,-0.014545440673828125
326,2019-08-09,8,0.0074808813998703825,0.13059518756733812,NOK,5.400000095367432,5.449999809265137,5.360000133514404,5.409999847412109,5.409999847412109,22235300,76,9.0,,0.09,6.84,0.029999732971191406,0.005535006005332743
327,2019-08-12,1,0.0059686757399006266,-0.03492961682210349,NOK,5.380000114440918,5.380000114440918,5.289999961853027,5.309999942779541,5.309999942779541,12434600,67,9.0,,0.09,6.029999999999999,-0.06999969482421875,-0.012843981151195227
328,2019-08-15,2,0.006184705119896306,0.036193854283542715,NOK,5.070000171661377,5.099999904632568,5.03000020980835,5.059999942779541,5.059999942779541,18896300,76,9.0,,0.09,6.84,-0.2800002098083496,-0.05204464755619187
329,2019-08-22,4,0.006616763879887665,0.06985923364420699,NOK,5.150000095367432,5.179999828338623,5.050000190734863,5.070000171661377,5.070000171661377,25989700,54,9.0,,0.09,4.859999999999999,0.07999992370605469,0.01568625984353189
330,2019-08-23,5,0.006832793259883344,0.03264879689183453,NOK,5.050000190734863,5.099999904632568,5.0,5.010000228881836,5.010000228881836,24543800,68,9.0,,0.09,6.12,-0.07999992370605469,-0.01544400122725742
331,2019-09-03,2,0.006184705119896306,-0.03375071720274059,NOK,4.889999866485596,4.920000076293945,4.840000152587891,4.869999885559082,4.869999885559082,19577600,71,8.0,,0.08,5.68,-0.17999982833862305,-0.03529408464794692
332,2019-09-10,5,0.006832793259883344,0.10478885046631037,NOK,5.03000020980835,5.119999885559082,5.0,5.099999904632568,5.099999904632568,18800600,62,8.0,,0.08,4.96,0.19999980926513672,0.04065036710645531
333,2019-09-11,11,0.00812896953985742,0.18969932656739075,NOK,5.070000171661377,5.119999885559082,5.050000190734863,5.099999904632568,5.099999904632568,15379500,75,8.0,,0.08,6.0,0.0,0.0
334,2019-09-12,4,0.006616763879887665,-0.1860267346993011,NOK,5.139999866485596,5.25,5.130000114440918,5.239999771118164,5.239999771118164,18786400,79,8.0,,0.08,6.32,0.13000011444091797,0.02539064791926693
335,2019-09-13,5,0.006832793259883344,0.03264879689183453,NOK,5.230000019073486,5.230000019073486,5.159999847412109,5.179999828338623,5.179999828338623,8965000,60,8.0,,0.08,4.8,-0.019999980926513672,-0.0038095201764788422
336,2019-09-20,2,0.006184705119896306,0.036193854283542715,NOK,5.25,5.329999923706055,5.25,5.289999961853027,5.289999961853027,23969500,84,8.0,,0.08,6.72,0.09999990463256836,0.01912044058659168
337,2019-09-23,2,0.006184705119896306,0.0,NOK,5.159999847412109,5.179999828338623,5.139999866485596,5.179999828338623,5.179999828338623,17469800,72,8.0,,0.08,5.76,-0.15000009536743164,-0.028142607413610188
338,2019-09-24,1,0.0059686757399006266,-0.03492961682210349,NOK,5.150000095367432,5.159999847412109,5.090000152587891,5.099999904632568,5.099999904632568,25975000,77,8.0,,0.08,6.16,-0.019999980926513672,-0.003861000306814355
