,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,LUV_unscaled,LUV_monthly,isPartial,scale,LUV,Stock_Price_Change,Stock_Price_Change_Percent
125,2018-10-02,1,0.008489300998573465,-0.04031607805192716,LUV,61.47999954223633,61.83000183105469,60.59000015258789,61.18000030517578,59.94757461547852,4041300,71,39.0,,0.39,27.69,-1.3699989318847656,-0.02167719802763257
126,2018-10-03,1,0.008489300998573465,0.0,LUV,61.380001068115234,62.0,61.2599983215332,61.68000030517578,60.43750762939453,4420700,63,39.0,,0.39,24.57,0.1699981689453125,0.002749444669431167
127,2018-10-10,1,0.008489300998573465,0.0,LUV,59.36000061035156,59.380001068115234,56.880001068115234,57.33000183105469,56.17513656616211,7945400,62,39.0,,0.39,24.18,-2.6199989318847656,-0.04225804728846394
128,2018-10-12,5,0.00991583452211127,0.16803898504453052,LUV,57.93999862670898,58.22999954223633,56.720001220703125,57.380001068115234,56.22412872314453,4014100,79,39.0,,0.39,30.81,-1.1500015258789062,-0.019366815513521596
129,2018-10-15,31,0.019188302425106992,0.9351172493166453,LUV,57.220001220703125,58.18999862670898,57.18000030517578,57.68000030517578,56.5180778503418,3324800,62,39.0,,0.39,24.18,-0.040000915527350855,-0.000686946863160065
130,2018-10-17,2,0.008845934379457916,-0.5389933833915694,LUV,60.45000076293945,60.86000061035156,58.650001525878906,59.20000076293945,58.00746154785156,4664100,71,39.0,,0.39,27.69,2.6700019836425852,0.045884207710172875
131,2018-10-25,12,0.012412268188302426,0.4031607805192714,LUV,50.970001220703125,51.70000076293945,49.02000045776367,49.90999984741211,48.90460205078125,21643400,100,39.0,,0.39,39.0,-9.15999984741211,-0.15050936174085583
132,2018-10-26,2,0.008845934379457916,-0.2873232961728539,LUV,49.900001525878906,50.18000030517578,48.33000183105469,49.58000183105469,48.58125686645508,10057900,79,39.0,,0.39,30.81,-1.5200004577636719,-0.029400395267561885
133,2018-10-29,24,0.016691868758915835,0.8869537171423967,LUV,49.93000030517578,50.18000030517578,47.09999847412109,47.90999984741211,46.94489669799805,11202300,88,39.0,,0.39,34.32,0.0,0.0
134,2018-10-30,1,0.008489300998573465,-0.49141099051363135,LUV,47.36000061035156,49.18000030517578,47.25,49.150001525878906,48.159915924072266,8954900,71,39.0,,0.39,27.69,-1.0,-0.019928258149031097
135,2018-10-31,1,0.008489300998573465,0.0,LUV,49.34000015258789,50.119998931884766,49.04999923706055,49.09999847412109,48.11092376708984,7568000,65,39.0,,0.39,25.35,0.9399986267089844,0.019113432714030765
136,2018-11-01,6,0.01027246790299572,0.21004873130566315,LUV,49.29999923706055,51.040000915527344,49.29999923706055,50.95000076293945,49.92365646362305,6778600,60,41.0,False,0.41,24.6,0.9200019836425781,0.018355985699299415
137,2018-11-02,6,0.01027246790299572,0.0,LUV,51.0,52.54999923706055,51.0,51.81999969482422,50.77613067626953,8458000,74,41.0,,0.41,30.34,1.5099983215332031,0.029584606082438958
138,2018-11-08,16,0.013838801711840227,0.5644250927269796,LUV,52.70000076293945,53.02999877929688,52.34000015258789,52.720001220703125,51.65800094604492,4634300,80,41.0,,0.41,32.8,0.47999954223633523,0.009134149366415656
139,2018-11-27,1,0.008489300998573465,0.0,LUV,53.08000183105469,53.970001220703125,52.68999862670898,52.790000915527344,51.72658920288086,6216900,72,41.0,,0.41,29.52,0.9400024414062429,0.01772586202233195
140,2018-11-28,2,0.008845934379457916,0.04200974626113263,LUV,53.04999923706055,53.08000183105469,52.16999816894531,53.08000183105469,52.0107536315918,3813600,69,41.0,,0.41,28.29,-0.8899993896484375,-0.016490631267709333
141,2018-12-04,1,0.008489300998573465,-0.04031607805192716,LUV,53.619998931884766,54.16999816894531,52.130001068115234,52.79999923706055,51.88908386230469,5877100,73,41.0,,0.41,29.93,1.089996337890625,0.020534971746231534
142,2018-12-07,0,0.008132667617689016,-0.04200974626113241,LUV,53.22999954223633,53.38999938964844,51.13999938964844,51.36000061035156,50.47393035888672,6238300,67,41.0,,0.41,27.47,-0.779998779296875,-0.01439909185273025
143,2019-01-03,2,0.008845934379457916,0.0877039115944569,LUV,46.47999954223633,46.56999969482422,44.61000061035156,45.61000061035156,44.8231315612793,4404900,95,38.0,,0.38,36.1,-6.819999694824219,-0.12773927276250385
144,2019-01-09,9,0.011342368045649073,0.2822125463634899,LUV,47.630001068115234,49.27000045776367,47.56999969482422,49.08000183105469,48.23326873779297,3489400,90,38.0,,0.38,34.2,2.700000762939453,0.05797725532816633
145,2019-01-10,13,0.012768901569186877,0.1257703433530375,LUV,47.4900016784668,49.02999877929688,46.900001525878906,48.9900016784668,48.144813537597656,5424800,85,38.0,,0.38,32.3,-0.24000167846678977,-0.004871152349035013
146,2019-01-14,6,0.01027246790299572,-0.1955088816891969,LUV,48.18000030517578,49.290000915527344,47.70000076293945,48.7599983215332,47.91878509521485,3908800,91,38.0,,0.38,34.58,0.26000213623046164,0.005302919492224278
147,2019-01-18,2,0.008845934379457916,-0.13886960144424398,LUV,50.90999984741211,51.58000183105469,50.59999847412109,51.56999969482422,50.68030548095703,3236200,85,38.0,,0.38,32.3,2.2900009155273438,0.046459745850926604
148,2019-01-22,8,0.010985734664764622,0.24189646831156275,LUV,51.25,51.540000915527344,50.2400016784668,50.540000915527344,49.6680793762207,4153900,87,38.0,,0.38,33.06,-0.04000091552734375,-0.0007755120997933185
149,2019-01-23,1,0.008489300998573465,-0.22724321516686163,LUV,50.880001068115234,51.310001373291016,50.060001373291016,51.02000045776367,50.13979721069336,4721300,65,38.0,,0.38,24.7,-0.22999954223632812,-0.004462544395629542
150,2019-01-24,3,0.009202567760342367,0.08401949252226526,LUV,53.75,54.869998931884766,52.720001220703125,54.209999084472656,53.27475738525391,11000800,96,38.0,,0.38,36.48,3.55999755859375,0.06938213726976983
151,2019-01-25,6,0.01027246790299572,0.11626104479925603,LUV,55.0,55.68999862670898,54.04999923706055,54.97999954223633,54.03147888183594,7351800,85,38.0,,0.38,32.3,0.8199996948242116,0.014944408798734488
152,2019-02-01,3,0.009202567760342367,-0.1041522010831829,LUV,56.9900016784668,58.0,56.90999984741211,57.130001068115234,56.14438247680664,3610400,68,38.0,False,0.38,25.84,2.3100013732910227,0.04147964500367474
153,2019-02-04,3,0.009202567760342367,-0.16231658226204404,LUV,57.20000076293945,58.310001373291016,57.150001525878906,58.290000915527344,57.28437423706055,4426900,75,38.0,,0.38,28.5,0.3100013732910156,0.005344851263638262
154,2019-02-05,10,0.011699001426533524,0.27127577119826407,LUV,58.5,58.77000045776367,57.52999877929688,57.880001068115234,56.881446838378906,5130900,78,38.0,,0.38,29.64,0.45999908447265625,0.007888853946818042
155,2019-02-12,5,0.00991583452211127,-0.15242043653213033,LUV,58.27999877929688,58.7400016784668,57.5099983215332,57.70000076293945,56.704551696777344,3612800,70,38.0,,0.38,26.6,-0.029998779296875,-0.0005104437478852253
156,2019-02-13,1,0.008489300998573465,-0.14386419220256086,LUV,57.970001220703125,58.56999969482422,57.810001373291016,58.0,56.99937057495117,3969200,67,38.0,,0.38,25.46,-0.17000198364257812,-0.002894143322860976
157,2019-02-14,1,0.008489300998573465,0.0,LUV,57.61000061035156,58.4900016784668,57.150001525878906,58.0,56.99937057495117,5013400,71,38.0,,0.38,26.98,-0.07999801635742188,-0.001365853112075266
158,2019-02-20,2,0.008845934379457916,0.04200974626113263,LUV,55.040000915527344,55.38999938964844,54.18000030517578,54.40999984741211,53.471309661865234,11873100,78,38.0,,0.38,29.64,-3.1000022888183594,-0.053000550519040734
159,2019-02-21,2,0.008845934379457916,0.0,LUV,54.20000076293945,54.75,54.04999923706055,54.310001373291016,53.37303924560547,4916600,79,38.0,,0.38,30.02,-0.6399993896484375,-0.0115544213161346
160,2019-02-27,3,0.009202567760342367,0.04031607805192716,LUV,53.4900016784668,54.20000076293945,53.310001373291016,53.84999847412109,52.92097473144531,5569200,67,38.0,,0.38,25.46,-0.5499992370605469,-0.010045648165489474
161,2019-02-28,1,0.008489300998573465,-0.07750736319950402,LUV,53.88999938964844,56.959999084472656,53.68000030517578,56.040000915527344,55.07319259643555,15308200,70,38.0,,0.38,26.6,2.759998321533203,0.05092247754026635
162,2019-03-01,2,0.008845934379457916,0.04200974626113263,LUV,56.27999877929688,56.58000183105469,54.04999923706055,54.34000015258789,53.40251922607422,9041400,95,41.0,False,0.41,38.95,-0.37999725341796875,-0.006671300202347741
163,2019-03-11,70,0.03309700427960057,1.2743848642289972,LUV,49.900001525878906,51.63999938964844,49.81999969482422,51.61000061035156,50.87081909179688,6185700,79,41.0,,0.41,32.39,-4.94000244140625,-0.08731004385890395
164,2019-03-12,2,0.008845934379457916,-0.7327270376276884,LUV,51.380001068115234,51.43000030517578,49.90999984741211,50.400001525878906,49.67815017700195,8767000,96,41.0,,0.41,39.36,-0.20999908447265625,-0.004066597346140788
165,2019-03-13,243,0.09479457917261055,9.716174810514435,LUV,50.88999938964844,51.77999877929688,48.58000183105469,50.61000061035156,49.8851432800293,12543800,100,41.0,,0.41,41.0,0.34999847412110086,0.006805336808171747
166,2019-03-14,2,0.008845934379457916,-0.9066831198928533,LUV,50.77999877929688,51.59000015258789,50.61000061035156,51.15999984741211,50.42726516723633,7699800,73,41.0,,0.41,29.93,-0.18999862670899148,-0.0036693439781415593
167,2019-03-20,12,0.012412268188302426,0.4031607805192714,LUV,50.5,50.70000076293945,49.40999984741211,49.70000076293945,48.98817443847656,5785700,71,41.0,,0.41,29.11,-0.8899993896484375,-0.017251393429270845
168,2019-03-21,2,0.008845934379457916,-0.2873232961728539,LUV,49.70000076293945,51.02999877929688,49.70000076293945,50.7400016784668,50.01327896118164,5574100,76,41.0,,0.41,31.16,0.329998016357429,0.006508836516599281
169,2019-03-25,-2,0.007419400855920114,-0.27773920288848775,LUV,49.2599983215332,49.540000915527344,48.52999877929688,48.68999862670898,47.99264144897461,4501800,84,41.0,,0.41,34.44,-1.4899978637695384,-0.02919846951621008
170,2019-03-26,3,0.009202567760342367,0.24033839646221877,LUV,48.84999847412109,49.47999954223633,48.58000183105469,48.75,48.0517807006836,3821400,81,41.0,,0.41,33.21,-0.060001373291015625,-0.0012111702095711774
171,2019-03-27,5,0.00991583452211127,0.07750736319950402,LUV,48.5,50.25,48.5,49.83000183105469,49.11631393432617,8071800,100,41.0,,0.41,41.0,0.7700004577636719,0.015561852564416334
172,2019-03-28,6,0.01027246790299572,0.0359660480506403,LUV,49.79999923706055,50.720001220703125,49.720001220703125,50.45000076293945,49.72743606567383,7368900,87,41.0,,0.41,35.669999999999995,0.470001220703125,0.00935325812344523
173,2019-03-29,5,0.00991583452211127,-0.03471740036106097,LUV,50.58000183105469,52.09999847412109,50.45000076293945,51.90999984741211,51.16652297973633,6669600,86,41.0,,0.41,35.26,1.3799972534179616,0.027208147086058565
174,2019-04-01,4,0.009559201141226818,-0.03596604805064019,LUV,52.27000045776367,53.04999923706055,52.02000045776367,52.40999984741211,51.65935897827149,6312900,22,72.0,False,0.72,15.84,0.9500007629394602,0.018234180244963705
175,2019-04-08,6,0.01027246790299572,0.07461572899567237,LUV,52.2599983215332,52.5,51.66999816894531,51.93999862670898,51.19609451293945,7001700,32,72.0,,0.72,23.04,-0.5499992370605469,-0.010367563524417922
176,2019-04-09,3,0.009202567760342367,-0.1041522010831829,LUV,51.630001068115234,52.08000183105469,51.380001068115234,51.88999938964844,51.14680862426758,3380600,28,72.0,,0.72,20.16,-0.4199981689453125,-0.007999965122767905
177,2019-04-10,5,0.00991583452211127,0.07750736319950402,LUV,52.56999969482422,52.7599983215332,51.720001220703125,52.619998931884766,51.866355895996094,3910700,26,72.0,,0.72,18.72,0.6799964904785156,0.013056767791299162
178,2019-04-11,1,0.008489300998573465,-0.14386419220256086,LUV,52.75,53.5099983215332,52.68999862670898,53.0,52.24091339111328,3287100,27,72.0,,0.72,19.44,0.75,0.014215315084532554
179,2019-04-12,34,0.02025820256776034,1.3863216266173755,LUV,53.27000045776367,53.63999938964844,52.709999084472656,53.130001068115234,52.36905288696289,2738400,90,72.0,,0.72,64.8,0.13000106811523438,0.0024294724760423048
180,2019-04-15,2,0.008845934379457916,0.04200974626113263,LUV,53.060001373291016,53.060001373291016,52.27999877929688,52.290000915527344,51.54108428955078,2524600,55,72.0,,0.72,39.6,-0.5799980163574219,-0.010812789391443367
181,2019-04-16,1,0.008489300998573465,-0.04031607805192716,LUV,52.2599983215332,52.970001220703125,51.97999954223633,52.77999877929688,52.0240592956543,2941000,47,72.0,,0.72,33.84,-0.09000015258789062,-0.0016961958209295025
182,2019-04-17,2,0.008845934379457916,0.04200974626113263,LUV,53.38999938964844,53.630001068115234,52.470001220703125,52.7599983215332,52.00434875488281,2571000,44,72.0,,0.72,31.68,0.6599998474121094,0.01245987978482721
183,2019-04-18,1,0.008489300998573465,-0.04031607805192716,LUV,52.65999984741211,52.77000045776367,51.900001525878906,52.18000030517578,51.43265914916992,3342100,40,72.0,,0.72,28.8,-0.8600006103515625,-0.01603581191913983
184,2019-04-22,4,0.009559201141226818,-0.18290452383855638,LUV,51.86000061035156,52.06999969482422,51.459999084472656,51.709999084472656,50.96938705444336,2971500,46,72.0,,0.72,33.12,-0.7000007629394531,-0.01326512709621297
185,2019-04-23,5,0.00991583452211127,0.037307864497836185,LUV,51.77999877929688,52.91999816894531,51.560001373291016,52.790000915527344,52.03392028808594,3600000,36,72.0,,0.72,25.92,0.8499984741210938,0.01632414978111818
186,2019-04-24,14,0.013125534950071328,0.323694432455762,LUV,52.90999984741211,53.040000915527344,52.38999938964844,52.93000030517578,52.171913146972656,4074200,38,72.0,,0.72,27.36,0.12000274658203125,0.002267625675248963
187,2019-04-25,2,0.008845934379457916,-0.3260515161395502,LUV,53.119998931884766,54.86000061035156,52.63999938964844,53.34999847412109,52.58589553833008,7115900,42,72.0,,0.72,30.24,1.8199996948242188,0.03431371914421333
188,2019-04-29,2,0.008845934379457916,0.0,LUV,52.9900016784668,54.06999969482422,52.7400016784668,53.83000183105469,53.059024810791016,4029400,33,72.0,,0.72,23.76,-0.7900009155273438,-0.014400308179695509
189,2019-05-01,2,0.008845934379457916,0.0,LUV,54.59999847412109,54.61000061035156,53.86000061035156,53.900001525878906,53.128021240234375,2514200,73,60.0,False,0.6,43.8,0.5400009155273438,0.009987070807752074
190,2019-05-03,2,0.008845934379457916,0.0,LUV,53.52000045776367,53.93000030517578,53.290000915527344,53.619998931884766,52.85203170776367,2502100,82,60.0,,0.6,49.2,-0.6800003051757812,-0.012451937329714724
191,2019-05-13,4,0.009559201141226818,0.08063215610385432,LUV,51.77000045776367,51.84000015258789,50.77999877929688,51.040000915527344,50.30898284912109,3285700,58,60.0,,0.6,34.8,-2.0900001525878906,-0.03875394290304335
192,2019-05-22,16,0.013838801711840227,0.4476943739740338,LUV,53.2400016784668,53.52000045776367,52.52000045776367,52.56999969482422,51.81707382202149,3192000,69,60.0,,0.6,41.4,1.6800003051757812,0.03240741319889673
193,2019-05-23,1,0.008489300998573465,-0.3865580867951758,LUV,52.04999923706055,52.04999923706055,50.36000061035156,50.959999084472656,50.230125427246094,5438200,66,60.0,,0.6,39.6,-1.470001220703125,-0.02746639028643516
194,2019-05-30,8,0.010985734664764622,0.2940682238279284,LUV,49.56999969482422,49.88999938964844,49.060001373291016,49.38999938964844,48.682613372802734,2792300,55,60.0,,0.6,33.0,-2.1599998474121094,-0.04149855675452441
195,2019-06-03,2,0.008845934379457916,-0.19477989871445278,LUV,47.59999847412109,48.34999847412109,47.400001525878906,47.790000915527344,47.10553359985352,5231200,77,53.0,,0.53,40.81,-1.5400009155273509,-0.03086792812923711
196,2019-06-06,3,0.009202567760342367,0.04031607805192716,LUV,50.25,50.5,49.540000915527344,49.97999954223633,49.45042037963867,2385900,80,53.0,,0.53,42.400000000000006,2.1500015258789134,0.04446745798822893
197,2019-06-10,1,0.008489300998573465,-0.07750736319950402,LUV,50.84999847412109,51.33000183105469,50.27999877929688,50.29999923706055,49.767032623291016,3016600,74,53.0,,0.53,39.22,0.8300018310546875,0.01643567982286509
198,2019-06-17,1,0.008489300998573465,0.0,LUV,51.61000061035156,51.70000076293945,51.06999969482422,51.18000030517578,50.63770294189453,2811200,79,53.0,,0.53,41.870000000000005,0.3699989318847656,0.0072082392107166715
199,2019-06-26,4,0.009559201141226818,-0.22985863693828312,LUV,51.06999969482422,51.380001068115234,50.34999847412109,50.70000076293945,50.16279220581055,3847600,65,53.0,,0.53,34.45,-0.31999969482421875,-0.006189549131566108
200,2019-06-27,1,0.008489300998573465,-0.11192359349350856,LUV,50.7599983215332,51.470001220703125,50.5,50.7400016784668,50.202369689941406,3856700,65,53.0,,0.53,34.45,0.09000015258789062,0.0017516572735873925
201,2019-06-28,4,0.009559201141226818,0.1260292387833979,LUV,50.959999084472656,51.18000030517578,50.650001525878906,50.77999877929688,50.24193954467773,5965400,71,53.0,,0.53,37.63,-0.29000091552734375,-0.005634367760820935
202,2019-07-03,29,0.01847503566333809,0.13099292638197535,LUV,51.77000045776367,52.22999954223633,51.58000183105469,51.88999938964844,51.340179443359375,2717000,79,47.0,,0.47,37.13,1.0499992370605469,0.020515811465408706
203,2019-07-08,-20,0.001,-0.9458729055671377,LUV,51.59999847412109,52.290000915527344,51.40999984741211,52.08000183105469,51.52817153930664,3164700,64,47.0,,0.47,30.08,0.060001373291015625,0.0011487913807561867
204,2019-07-10,2,0.008845934379457916,7.8459343794579155,LUV,51.90999984741211,52.34000015258789,51.720001220703125,51.86000061035156,51.31049728393555,3224000,71,47.0,,0.47,33.37,0.049999237060546875,0.0009561911681990054
205,2019-07-22,4,0.009559201141226818,0.08063215610385432,LUV,52.310001373291016,53.09999847412109,52.27000045776367,52.68000030517578,52.12181091308594,3567200,85,47.0,,0.47,39.95,0.759998321533196,0.014520411144775647
206,2019-07-23,3,0.009202567760342367,-0.037307864497836185,LUV,52.75,54.25,52.72999954223633,54.119998931884766,53.54655075073242,3399900,74,47.0,,0.47,34.78,1.1500015258789134,0.021657279829101705
207,2019-07-24,4,0.009559201141226818,0.03875368159975201,LUV,54.0,54.93999862670898,53.84999847412109,54.720001220703125,54.14019393920898,4756600,82,47.0,,0.47,38.54,0.6899986267089773,0.012718868695096308
208,2019-07-25,19,0.01490870185449358,0.5596179674675421,LUV,53.33000183105469,55.93999862670898,52.40999984741211,54.90999984741211,54.32818222045898,8684100,74,47.0,,0.47,34.78,1.0,0.018201675009031693
209,2019-07-26,3,0.009202567760342367,-0.3827384939240265,LUV,54.86000061035156,54.86000061035156,53.13999938964844,53.25,52.68577194213867,5835400,89,47.0,,0.47,41.83,-1.0799980163574148,-0.019306364727756042
210,2019-07-31,4,0.009559201141226818,0.03875368159975201,LUV,52.54999923706055,52.709999084472656,51.38999938964844,51.52999877929688,50.9839973449707,4985500,82,47.0,,0.47,38.54,-2.1500015258789062,-0.03919069453078394
211,2019-08-01,16,0.013838801711840227,0.4476943739740338,LUV,51.52999877929688,52.27999877929688,50.41999816894531,50.959999084472656,50.42003631591797,4588000,84,42.0,False,0.42,35.28,-0.43000030517577414,-0.008157850742639194
212,2019-08-08,1,0.008489300998573465,-0.3865580867951758,LUV,50.2400016784668,50.79999923706055,49.90999984741211,50.4900016784668,49.95501708984375,3673100,81,42.0,,0.42,34.02,-1.4799995422363352,-0.02830909672519777
213,2019-08-09,4,0.009559201141226818,0.1260292387833979,LUV,50.22999954223633,50.7599983215332,50.060001373291016,50.45000076293945,49.91543960571289,2594300,98,42.0,,0.42,41.16,-0.04000091552734375,-0.000787419608820783
214,2019-08-16,3,0.009202567760342367,0.08401949252226526,LUV,48.70000076293945,50.0099983215332,48.54999923706055,49.790000915527344,49.26243209838867,2997200,69,42.0,,0.42,28.98,-0.75,-0.014775414200158488
215,2019-08-28,11,0.012055634807417975,0.36284470246734424,LUV,50.2400016784668,51.52000045776367,50.119998931884766,51.15999984741211,50.79848098754883,2614900,87,42.0,,0.42,36.54,1.5100021362304688,0.03019400493721469
216,2019-08-30,6,0.01027246790299572,-0.14791148976452495,LUV,52.59999847412109,53.18999862670898,52.18000030517578,52.31999969482422,51.95028305053711,3274700,80,42.0,,0.42,33.6,1.6699981689453054,0.03241456044462532
217,2019-09-09,4,0.009559201141226818,-0.06943480072212194,LUV,52.13999938964844,53.29999923706055,51.81999969482422,53.08000183105469,52.70491409301758,3127600,80,40.0,,0.4,32.0,0.1100006103515696,0.002068069433946773
218,2019-09-11,22,0.015978601997146933,0.6715415609610507,LUV,53.470001220703125,54.86000061035156,53.040000915527344,54.709999084472656,54.32339477539063,5496000,74,40.0,,0.4,29.6,1.5600013732910156,0.029268318867185172
219,2019-09-20,1,0.008489300998573465,-0.4687081510579414,LUV,55.15999984741211,55.43999862670898,54.27000045776367,54.4900016784668,54.10494995117188,7034800,79,40.0,,0.4,31.6,0.5799980163574148,0.010572329746711295
220,2019-10-14,3,0.009202567760342367,0.08401949252226526,LUV,53.720001220703125,54.29999923706055,53.720001220703125,54.02999877929688,53.648197174072266,1932800,90,39.0,,0.39,35.1,-1.1399993896484304,-0.020562760062898366
221,2019-10-15,4,0.009559201141226818,0.03875368159975201,LUV,53.9900016784668,54.77999877929688,53.650001525878906,54.15999984741211,53.77728271484375,3505800,80,39.0,,0.39,31.200000000000003,0.47999954223633523,0.008839770699457628
222,2019-10-21,6,0.01027246790299572,0.07461572899567237,LUV,54.310001373291016,54.310001373291016,53.13999938964844,53.22999954223633,52.853851318359375,6836000,74,39.0,,0.39,28.86,-0.4699974060058665,-0.008579726478261551
223,2019-10-22,1,0.008489300998573465,-0.17358700180530495,LUV,53.119998931884766,53.5099983215332,52.290000915527344,52.91999816894531,52.546043395996094,5598400,71,39.0,,0.39,27.69,-0.8000030517578125,-0.014730308074550003
224,2019-10-23,3,0.009202567760342367,0.08401949252226526,LUV,52.93000030517578,53.40999984741211,52.65999984741211,53.2400016784668,52.86378479003906,5038300,69,39.0,,0.39,26.91,-0.09999847412109375,-0.0018687811111527397
225,2019-10-24,3,0.009202567760342367,0.0,LUV,54.20000076293945,57.09999847412109,54.0,56.290000915527344,55.89223098754883,10462200,86,39.0,,0.39,33.54,3.6899986267089773,0.06908816021814257
226,2019-11-13,8,0.010985734664764622,0.19376840799876005,LUV,57.59999847412109,57.84000015258789,57.45000076293945,57.59000015258789,57.18304443359375,1817900,68,40.0,,0.4,27.200000000000003,0.740001678466804,0.012959749531380238
227,2019-11-19,1,0.008489300998573465,-0.22724321516686163,LUV,57.9900016784668,58.04999923706055,57.29999923706055,57.54999923706055,57.1433219909668,2103400,61,40.0,,0.4,24.4,0.20999908447265625,0.0036306895559934382
228,2019-12-05,14,0.013125534950071328,0.546126701394724,LUV,56.04999923706055,56.18000030517578,55.4900016784668,55.52999877929688,55.13759994506836,2791700,69,44.0,,0.44,30.36,-1.8699989318847656,-0.03221359098125387
229,2019-12-17,2,0.008845934379457916,-0.3260515161395502,LUV,54.29999923706055,55.11000061035156,54.02000045776367,54.18000030517578,53.9722785949707,3965600,75,44.0,,0.44,33.0,-1.0699996948242188,-0.019045918280738094
230,2019-12-18,2,0.008845934379457916,0.0,LUV,54.34999847412109,54.540000915527344,53.43000030517578,53.59999847412109,53.39450073242188,3930600,73,44.0,,0.44,32.12,-0.5699996948242188,-0.010342944810585841
231,2019-12-23,3,0.009202567760342367,0.04031607805192716,LUV,54.810001373291016,56.09000015258789,54.66999816894531,55.25,55.038177490234375,7845800,82,44.0,,0.44,36.08,1.5499992370605469,0.028419494151846747
232,2020-01-02,1,0.008489300998573465,-0.07750736319950402,LUV,54.380001068115234,54.869998931884766,54.290000915527344,54.84000015258789,54.6297492980957,3713000,74,45.0,,0.45,33.300000000000004,-1.220001220703125,-0.021750779414944188
233,2020-01-03,10,0.011699001426533524,0.37808771635019345,LUV,53.59999847412109,54.41999816894531,53.040000915527344,54.34999847412109,54.14162826538086,3536100,85,45.0,,0.45,38.25,-0.4500007629394531,-0.00820121690722253
234,2020-01-06,6,0.01027246790299572,-0.12193634922570429,LUV,53.68999862670898,54.560001373291016,53.47999954223633,54.130001068115234,53.9224739074707,4200300,76,45.0,,0.45,34.2,0.14000320434570312,0.002572642577294282
235,2020-01-14,22,0.015978601997146933,0.5554784057769755,LUV,54.58000183105469,55.18000030517578,54.34000015258789,54.4900016784668,54.28109359741211,5007400,68,45.0,,0.45,30.6,0.6199989318847656,0.01136361650071871
236,2020-01-17,16,0.013838801711840227,-0.13391661458798332,LUV,55.40999984741211,55.4900016784668,54.7599983215332,55.0099983215332,54.799095153808594,3999900,64,45.0,,0.45,28.8,0.3100013732910156,0.005618002384496945
237,2020-01-21,17,0.014195435092724678,0.38189140397167054,LUV,54.630001068115234,55.06999969482422,53.18000030517578,53.540000915527344,53.33473587036133,6753500,65,45.0,,0.45,29.25,-0.4200019836425781,-0.007568966857781967
238,2020-01-22,3,0.009202567760342367,-0.3517234448799116,LUV,53.900001525878906,54.27999877929688,53.459999084472656,53.47999954223633,53.27496337890625,5303600,68,45.0,,0.45,30.6,-0.7900009155273366,-0.014345395313332232
239,2020-01-23,16,0.013838801711840227,0.5037978607967757,LUV,53.0,55.459999084472656,51.84999847412109,55.400001525878906,55.18760299682617,6784500,73,45.0,,0.45,32.85,1.1800003051757741,0.021739136545924964
240,2020-01-24,10,0.011699001426533524,-0.15462323471807016,LUV,55.61000061035156,56.560001373291016,54.959999084472656,56.54999923706055,56.33319091796875,7995100,76,45.0,,0.45,34.2,1.1000022888183594,0.019834156274379122
241,2020-01-27,8,0.010985734664764622,-0.06096817461285209,LUV,55.22999954223633,56.65999984741211,55.150001525878906,56.25,56.03434371948242,8275100,61,45.0,,0.45,27.45,0.09999847412109375,0.0017680069252670183
242,2020-01-29,1,0.008489300998573465,-0.22724321516686163,LUV,57.75,58.18999862670898,56.81999969482422,56.88999938964844,56.67189025878906,6666000,78,45.0,,0.45,35.1,1.529998779296868,0.027003155372700816
243,2020-01-31,3,0.009202567760342367,0.08401949252226526,LUV,55.619998931884766,55.91999816894531,54.630001068115234,54.97999954223633,54.76921081542969,5552100,80,45.0,,0.45,36.0,-2.2700004577636648,-0.03901014798652602
244,2020-02-11,36,0.020971469329529244,0.7395574488226244,LUV,57.81999969482422,58.59000015258789,57.59000015258789,57.93000030517578,57.70790481567383,2848600,61,48.0,,0.48,29.28,2.670001983642578,0.04774681815217474
245,2020-02-12,1,0.008489300998573465,-0.595197605605061,LUV,58.27000045776367,58.65999984741211,58.0,58.47999954223633,58.25579452514648,2234200,80,48.0,,0.48,38.4,0.06999969482421875,0.0011947379184487072
246,2020-02-13,3,0.009202567760342367,0.08401949252226526,LUV,58.060001373291016,58.68999862670898,57.84999847412109,58.540000915527344,58.3155632019043,2401800,81,48.0,,0.48,38.88,0.029998779296867895,0.0005114009439977085
247,2020-02-20,5,0.00991583452211127,0.07750736319950402,LUV,57.040000915527344,57.5099983215332,56.709999084472656,56.93999862670898,56.72169876098633,2924800,66,48.0,,0.48,31.68,-1.1800003051757741,-0.0201056454725963
248,2020-02-21,2,0.008845934379457916,-0.10789814415192067,LUV,56.52999877929688,56.79999923706055,55.459999084472656,56.52999877929688,56.313270568847656,2324600,85,48.0,,0.48,40.8,-0.7099990844726562,-0.01234566345321586
249,2020-02-24,7,0.010629101283880171,0.11192359349350856,LUV,54.869998931884766,54.9900016784668,53.34999847412109,54.11000061035156,53.90254974365234,7538400,77,48.0,,0.48,36.96,-1.80999755859375,-0.03186615462862141
250,2020-02-25,8,0.010985734664764622,0.03355254328278079,LUV,54.40999984741211,54.5,49.54999923706055,49.65999984741211,49.469608306884766,9351700,78,48.0,,0.48,37.44,-0.4900016784667969,-0.008910741289514745
