,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ABC_unscaled,ABC_monthly,isPartial,scale,ABC,Stock_Price_Change,Stock_Price_Change_Percent
51,2017-11-20,25,0.07959848484848485,0.39962701478619955,ABC,78.30000305175781,78.76000213623047,76.4800033569336,77.45999908447266,72.05197143554688,1688200,99,75.0,,0.75,74.25,1.0999984741210938,0.014164285632886076
52,2017-11-27,32,0.08622727272727272,0.08327781479013985,ABC,81.06999969482422,81.77999877929688,80.6500015258789,81.12000274658203,75.45643615722656,1181100,71,75.0,,0.75,53.25,3.0199966430664062,0.03834429356467961
53,2017-12-01,92,0.14304545454545456,0.6589351607801794,ABC,83.9800033569336,85.25,81.20999908447266,84.94999694824219,79.01902770996094,3188400,96,80.0,False,0.8,76.80000000000001,3.470001220703125,0.042430927763495774
54,2017-12-04,3,0.05876515151515151,-0.046114117068371985,ABC,85.7300033569336,88.19999694824219,85.44000244140625,87.41999816894531,81.31658172607422,2131900,82,80.0,,0.8,65.60000000000001,2.9499969482421875,0.03460406977410191
55,2017-12-05,5,0.06065909090909091,0.032228954492716344,ABC,87.48999786376953,87.55999755859375,85.06999969482422,85.88999938964844,79.89340209960938,1906100,88,80.0,,0.8,70.4,-0.6399993896484375,-0.00725622915864732
56,2017-12-06,1,0.05687121212121212,-0.062445360309729026,ABC,86.19999694824219,86.79000091552734,85.37000274658203,85.98999786376953,79.9864273071289,1524800,88,80.0,,0.8,70.4,-0.7699966430664062,-0.008793931755778472
57,2017-12-08,1,0.05687121212121212,0.0,ABC,86.05999755859375,86.83000183105469,85.01000213623047,86.69999694824219,80.6468505859375,1734100,91,80.0,,0.8,72.8,0.04000091552734375,0.00046089313406372234
58,2017-12-14,22,0.07675757575757576,-0.10982252679669646,ABC,88.3499984741211,90.8000030517578,88.20999908447266,89.30999755859375,83.07461547851562,2920700,85,80.0,,0.8,68.0,3.970001220703111,0.045721537912984944
59,2017-12-15,4,0.059712121212121216,-0.22206869324911171,ABC,90.97000122070312,94.05999755859376,90.77999877929688,93.16999816894533,86.6651382446289,4153400,83,80.0,,0.8,66.4,3.259994506835966,0.03590302199635054
60,2018-01-03,6,0.06160606060606061,-0.21672124831439032,ABC,93.4000015258789,94.7300033569336,92.47000122070312,94.38999938964844,87.79995727539062,1034800,64,79.0,,0.79,50.56,0.6700057983398295,0.007123174736661575
61,2018-01-12,27,0.08149242424242424,0.3227988194786029,ABC,98.5,99.0,97.5500030517578,99.0,92.08810424804688,1469300,64,79.0,,0.79,50.56,4.269996643066406,0.045075440639197106
62,2018-01-19,6,0.06160606060606061,-0.24402714511480894,ABC,100.87000274658205,101.58000183105467,99.62999725341795,100.05999755859376,93.07408905029295,1371400,62,79.0,,0.79,48.98,2.5800018310546733,0.026060624556107914
63,2018-01-26,1,0.05687121212121212,-0.07685686178061979,ABC,104.55999755859376,105.7300033569336,104.11000061035156,105.4800033569336,98.11568450927734,1453300,57,79.0,,0.79,45.03,4.1500015258789205,0.040854513202127185
64,2018-02-07,10,0.0653939393939394,0.14986013054482483,ABC,91.5999984741211,95.33999633789062,91.0999984741211,94.22000122070312,87.64183044433594,2509500,90,75.0,,0.75,67.5,-10.390007019042969,-0.09826923946996746
65,2018-02-23,2,0.05781818181818182,-0.01611447724635806,ABC,97.56999969482422,98.48999786376952,96.66999816894533,98.41999816894533,91.90641784667967,1127600,87,75.0,,0.75,65.25,3.150001525878892,0.03303966485078402
66,2018-02-28,12,0.06728787878787879,0.16378406708595383,ABC,97.94000244140624,99.75,95.1500015258789,95.16000366210938,88.8621826171875,1432300,78,75.0,,0.75,58.5,1.260002136230483,0.01279319893958486
67,2018-03-01,1,0.05687121212121212,-0.1548074757937401,ABC,94.83999633789062,95.33999633789062,92.51000213623048,93.3000030517578,87.12527465820312,2177800,70,79.0,False,0.79,55.3,-4.410003662109375,-0.04421056302866544
68,2018-03-02,17,0.07202272727272728,0.26641800985746644,ABC,92.6999969482422,94.58000183105467,92.55999755859376,93.95999908447266,87.7416000366211,1489900,76,79.0,,0.79,60.040000000000006,-0.7599945068359517,-0.007971413216154133
69,2018-03-09,4,0.059712121212121216,0.1453065969195002,ABC,96.88999938964844,99.0500030517578,96.76000213623048,99.0,92.44805145263672,1037900,70,79.0,,0.79,55.3,4.470001220703125,0.04726158949211845
70,2018-03-16,1,0.05687121212121212,-0.04757675716823151,ABC,97.43000030517578,98.2300033569336,96.45999908447266,96.61000061035156,90.21622467041016,1597500,69,79.0,,0.79,54.510000000000005,-0.8199996948242045,-0.008278643811810094
71,2018-03-26,4,0.059712121212121216,0.049953376848274944,ABC,84.88999938964844,85.08000183105469,82.87999725341797,84.94999694824219,79.32788848876953,1649200,65,79.0,,0.79,51.35,-13.150001525878906,-0.13386950093136396
72,2018-03-27,15,0.07012878787878787,0.17444810961684842,ABC,84.93000030517578,85.20999908447266,83.37999725341797,84.01000213623047,78.45011138916016,1454600,77,79.0,,0.79,60.830000000000005,0.12999725341796875,0.0015279413566082756
73,2018-03-28,7,0.0625530303030303,-0.10802635843145714,ABC,84.44999694824219,85.75,84.12999725341797,85.11000061035156,79.477294921875,1969600,82,79.0,,0.79,64.78,0.5400009155273438,0.006337295168751478
74,2018-03-29,7,0.0625530303030303,0.0,ABC,85.12999725341797,86.62000274658203,85.04000091552734,86.20999908447266,80.50450897216797,1528100,70,79.0,,0.79,55.3,0.8700027465820312,0.010145804624863253
75,2018-04-03,4,0.059712121212121216,-0.045416010657623795,ABC,83.19000244140625,84.01000213623047,81.58000183105469,83.93000030517578,78.3753890991211,1318200,75,74.0,,0.74,55.5,-2.6100006103515625,-0.030131615418986457
76,2018-04-11,131,0.17997727272727274,2.0140827201217966,ABC,87.94999694824219,89.9000015258789,87.81999969482422,89.08999633789062,83.19388580322266,724700,69,74.0,,0.74,51.06,5.8899993896484375,0.07011069205899112
77,2018-04-16,1,0.05687121212121212,-0.03222895449271623,ABC,86.81999969482422,89.66999816894531,84.19000244140625,88.7699966430664,82.89507293701172,5103500,100,74.0,,0.74,74.0,-0.23000335693359375,-0.0025584355175720663
78,2018-05-01,462,0.49342424242424243,7.67616890901825,ABC,90.4499969482422,90.69000244140624,87.69000244140625,89.19999694824219,83.29662322998047,1672700,57,78.0,False,0.78,44.46,1.0200042724609233,0.011375089698776986
79,2018-05-02,2,0.05781818181818182,-0.8828225756924399,ABC,88.55999755859375,95.0,87.05000305175781,92.18000030517578,86.07940673828125,3502300,54,78.0,,0.78,42.120000000000005,4.309997558593764,0.047524505927523775
80,2018-05-07,1,0.05687121212121212,-0.062445360309729026,ABC,86.44999694824219,87.4800033569336,84.5999984741211,84.69000244140625,79.08509826660156,1285200,57,78.0,,0.78,44.46,-7.519996643066406,-0.07915785940069897
81,2018-05-15,10,0.0653939393939394,0.14986013054482483,ABC,86.5999984741211,87.4800033569336,85.43000030517578,85.66999816894531,80.000244140625,1028200,62,78.0,,0.78,48.36,0.0,0.0
82,2018-05-21,1,0.05687121212121212,-0.13032900834105654,ABC,85.2300033569336,85.61000061035156,84.04000091552734,84.33999633789062,79.1034927368164,972500,61,78.0,,0.78,47.58,-1.8700027465820312,-0.021376345162586463
83,2018-05-29,15,0.07012878787878787,0.05709717939933756,ABC,84.56999969482422,84.8499984741211,82.0999984741211,82.56999969482422,77.44338989257812,1390600,100,78.0,,0.78,78.0,-0.7600021362304688,-0.008877492475319215
84,2018-05-31,4,0.059712121212121216,-0.14853624284325362,ABC,84.43000030517578,84.43000030517578,81.97000122070312,82.13999938964844,77.04010009765625,1352600,74,78.0,,0.78,57.72,-0.4199981689453125,-0.00494989011783431
85,2018-06-01,7,0.0625530303030303,0.04757675716823129,ABC,82.66000366210938,83.62999725341797,82.13999938964844,83.33999633789062,78.16557312011719,1020500,100,70.0,False,0.7,70.0,-0.8000030517578125,-0.009475341097550216
86,2018-06-07,3,0.05876515151515151,-0.0605546808768318,ABC,87.33999633789062,87.70999908447266,86.43000030517578,86.5999984741211,81.2231674194336,1261000,83,70.0,,0.7,58.1,4.0800018310546875,0.04878634419526939
87,2018-06-12,4,0.059712121212121216,0.016114477246358172,ABC,87.44000244140625,88.05000305175781,86.25,88.04000091552734,82.57376861572266,1014100,72,70.0,,0.7,50.4,0.34000396728515625,0.003876456171863607
88,2018-06-15,3,0.05876515151515151,-0.01585891905607728,ABC,92.9000015258789,94.87999725341795,92.0,94.8499984741211,88.96095275878906,2042700,59,70.0,,0.7,41.3,6.829994201660142,0.077569494207119
89,2018-06-19,5,0.06065909090909091,0.032228954492716344,ABC,90.93000030517578,92.18000030517578,90.38999938964844,92.16999816894533,86.44734191894531,1159100,73,70.0,,0.7,51.1,-2.6999969482421733,-0.028456966973035125
90,2018-06-21,20,0.07486363636363637,0.23417010116148362,ABC,93.66999816894533,93.95999908447266,92.86000061035156,93.20999908447266,87.42276763916016,962800,64,70.0,,0.7,44.8,1.779998779296875,0.01931003225649719
91,2018-06-22,1,0.05687121212121212,-0.2403359643796803,ABC,93.3499984741211,94.33999633789062,92.87000274658205,93.5,87.69476318359375,974300,65,70.0,,0.7,45.5,0.37999725341796875,0.004044244967226218
92,2018-06-28,6,0.06160606060606061,0.08325562808045839,ABC,83.23999786376953,86.76000213623047,82.13999938964844,86.0999984741211,80.75421142578125,5020200,61,70.0,,0.7,42.7,-7.579994201660156,-0.08034762026607944
93,2018-07-02,60,0.11274242424242424,0.8300541072306935,ABC,84.80000305175781,85.73999786376953,83.58999633789062,85.72000122070312,80.39781951904297,1260100,83,64.0,,0.64,53.120000000000005,-1.0200042724609375,-0.011756618802974739
94,2018-07-11,2,0.05781818181818182,-0.4871657035344712,ABC,87.11000061035156,87.37999725341797,85.62000274658203,87.13999938964844,81.7296371459961,1250900,81,64.0,,0.64,51.84,1.6399993896484375,0.019127588412752194
95,2018-07-13,1,0.05687121212121212,-0.01637840670859536,ABC,86.97000122070312,88.66999816894531,86.45999908447266,87.91000366210938,82.45183563232422,1157600,83,64.0,,0.64,53.120000000000005,1.2900009155273438,0.014763114626636042
96,2018-07-26,265,0.3068712121212121,4.139177873636132,ABC,84.83000183105469,85.25,82.9800033569336,83.23999786376953,78.07179260253906,1634400,80,64.0,,0.64,51.2,-3.4199981689453125,-0.03856995871849578
97,2018-07-27,10,0.0653939393939394,-0.7869010294516997,ABC,83.20999908447266,84.37000274658203,82.13999938964844,82.91999816894531,77.77165985107422,1276900,81,64.0,,0.64,51.84,-0.8799972534179688,-0.01032254842719027
98,2018-07-30,16,0.07107575757575757,0.08688600556070436,ABC,83.11000061035156,84.48999786376953,82.55000305175781,82.91000366210938,77.76228332519531,1668500,78,64.0,,0.64,49.92,0.1199951171875,0.0014222485869523904
99,2018-08-01,1,0.05687121212121212,-0.19985077808569596,ABC,81.66999816894531,82.83999633789062,79.45999908447266,79.48999786376953,74.55461120605469,2357800,79,67.0,False,0.67,52.93,-1.6500015258789062,-0.01952895688954026
100,2018-08-02,2,0.05781818181818182,0.016651125616091722,ABC,78.0,79.66999816894531,77.27999877929688,78.9800033569336,74.0762710571289,3712200,78,67.0,,0.67,52.260000000000005,-3.1699981689453125,-0.038266517492533625
101,2018-08-06,1,0.05687121212121212,-0.01637840670859536,ABC,80.25,82.72000122070312,80.06999969482422,82.13999938964844,77.04010009765625,1966800,89,67.0,,0.67,59.63,3.0500030517578125,0.038282956217597475
102,2018-08-27,21,0.07581060606060606,0.3330225123218331,ABC,88.62999725341797,89.6500015258789,88.2300033569336,88.45999908447266,83.3324203491211,786700,88,67.0,,0.67,58.96,6.930000305175781,0.08377659819764771
103,2018-08-28,9,0.0644469696969697,-0.149895073448586,ABC,88.80999755859375,88.97000122070312,87.9000015258789,88.87000274658203,83.71864318847656,578900,95,67.0,,0.67,63.650000000000006,-0.6800003051757812,-0.007585056258805345
104,2018-08-31,2,0.05781818181818182,-0.10285647114141294,ABC,89.69999694824219,90.04000091552734,89.16999816894531,89.97000122070312,84.7549057006836,886000,100,67.0,,0.67,67.0,1.0699996948242188,0.012026522200105694
105,2018-09-13,1,0.05687121212121212,-0.01637840670859536,ABC,85.72000122070312,86.2699966430664,85.1500015258789,85.93000030517578,80.9490737915039,1096100,85,79.0,,0.79,67.15,-3.7700042724609375,-0.04187032690057202
106,2018-09-20,7,0.0625530303030303,0.09990675369654989,ABC,89.79000091552734,91.4499969482422,89.79000091552734,91.05999755859376,85.78172302246094,1082900,73,79.0,,0.79,57.67,5.1800003051757955,0.06004405363092258
107,2018-09-24,4,0.059712121212121216,-0.045416010657623795,ABC,89.62999725341797,90.19000244140624,88.44000244140625,89.56999969482422,84.3780746459961,966700,80,79.0,,0.79,63.2,-1.259994506835966,-0.013777961168758512
108,2018-10-10,1,0.05687121212121212,0.0,ABC,91.0500030517578,92.83000183105467,90.80999755859376,90.83999633789062,85.57447052001953,1781600,100,75.0,,0.75,75.0,2.6399993896484375,0.02927153030474261
109,2018-10-11,1,0.05687121212121212,0.0,ABC,90.52999877929688,90.79000091552734,86.87000274658203,87.30999755859375,82.24909210205078,1590200,91,75.0,,0.75,68.25,-2.0400009155273295,-0.0219756638510038
110,2018-10-16,4,0.059712121212121216,0.049953376848274944,ABC,90.02999877929688,93.22000122070312,89.48999786376953,92.56999969482422,87.20419311523438,2020200,83,75.0,,0.75,62.25,2.4300003051757812,0.026765065322960968
111,2018-10-22,12,0.06728787878787879,0.12687135244861691,ABC,92.95999908447266,93.5,89.6500015258789,90.22000122070312,84.99039459228516,1244600,74,75.0,,0.75,55.5,0.279998779296875,0.0030036341517949428
112,2018-10-25,51,0.10421969696969698,0.5488628687232606,ABC,84.62999725341797,87.30000305175781,83.58000183105469,85.72000122070312,80.75125885009766,2680800,80,75.0,,0.75,60.0,-6.1999969482421875,-0.0663101277886865
113,2018-11-01,75,0.1269469696969697,1.1602423617377853,ABC,88.44000244140625,91.16999816894533,88.38999938964844,90.91999816894533,85.64982604980469,927800,63,75.0,False,0.75,47.25,3.869995117187514,0.04432983942615776
114,2018-11-05,1,0.05687121212121212,-0.5520081160112191,ABC,89.16999816894531,89.56999969482422,88.25,88.55999755859375,83.42662811279297,1162800,60,75.0,,0.75,45.0,-1.599998474121108,-0.017549616170400517
115,2018-11-09,6,0.06160606060606061,0.08325562808045839,ABC,88.87999725341797,90.30999755859376,87.63999938964844,88.86000061035156,83.70922088623047,1129200,71,75.0,,0.75,53.25,0.7399978637695455,0.008261670942177224
116,2018-11-14,7,0.0625530303030303,0.015371372356123958,ABC,91.5199966430664,92.44000244140624,89.20999908447266,89.58000183105469,84.38751220703125,1178400,63,75.0,,0.75,47.25,2.1300048828124716,0.023585482675165803
117,2018-11-29,4,0.059712121212121216,-0.045416010657623795,ABC,90.88999938964844,91.20999908447266,89.87999725341797,90.5,85.638427734375,805000,63,75.0,,0.75,47.25,-1.2300033569335795,-0.013305964132932835
118,2018-12-03,6,0.06160606060606061,0.03171783811215434,ABC,88.9800033569336,89.68000030517578,88.05000305175781,89.0199966430664,84.23794555664062,1270200,74,71.0,,0.71,52.54,-1.529998779296875,-0.016774463267781536
119,2018-12-06,1,0.05687121212121212,-0.10439036029587212,ABC,86.98999786376953,86.98999786376953,83.33000183105469,85.9800033569336,81.36125183105469,1582600,69,71.0,,0.71,48.99,-2.69000244140625,-0.02999556681815707
120,2018-12-12,9,0.0644469696969697,0.1332090049287331,ABC,83.08000183105469,84.9800033569336,83.06999969482422,83.22000122070312,78.74950408935547,1175800,68,71.0,,0.71,48.28,-2.0099945068359375,-0.02310604157024676
121,2018-12-18,1,0.05687121212121212,-0.11755025273304343,ABC,77.45999908447266,78.5999984741211,75.41999816894531,76.23999786376953,72.14445495605469,1327200,68,71.0,,0.71,48.28,-6.3800048828125,-0.07507654307820111
122,2018-12-19,2,0.05781818181818182,0.016651125616091722,ABC,76.48999786376953,78.66999816894531,75.66000366210938,76.30999755859375,72.21068572998047,1639100,66,71.0,,0.71,46.86,0.06999969482421875,0.0008905813763757653
123,2018-12-20,1,0.05687121212121212,-0.01637840670859536,ABC,75.8499984741211,77.0199966430664,72.13999938964844,73.22000122070312,69.28668975830078,2130700,72,71.0,,0.71,51.12,-1.6500015258789062,-0.020973707439721823
124,2018-12-26,29,0.08338636363636363,0.466231517250566,ABC,70.9000015258789,73.12999725341797,69.36000061035156,73.04000091552734,69.11636352539062,1049200,63,71.0,,0.71,44.73,-3.8899993896484375,-0.05050635626064559
