,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TWO_unscaled,TWO_monthly,isPartial,scale,TWO,Stock_Price_Change,Stock_Price_Change_Percent
249,2020-05-19,6,0.009561643835616439,0.28841716658975547,TWO,4.559999942779541,4.730000019073486,4.340000152587891,4.5,3.7552082538604736,6103400,89,93.0,,0.93,82.77000000000001,0.13000011444091797,0.028260895029584177
250,2020-05-20,2322,1.001,103.68911174785099,TWO,4.599999904632568,4.869999885559082,4.559999942779541,4.800000190734863,4.005556106567383,8276600,86,93.0,,0.93,79.98,0.1399998664855957,0.029598280321575743
251,2020-05-22,-7,0.003996575342465753,-0.996007417240294,TWO,4.769999980926514,4.789999961853027,4.519999980926514,4.769999980926514,3.9805212020874015,3906000,82,93.0,,0.93,76.26,-0.07999992370605469,-0.016427089442707543
252,2020-05-27,185,0.08618835616438356,3.870718018192374,TWO,5.050000190734863,5.079999923706055,4.710000038146973,4.960000038146973,4.139073848724365,6781000,81,93.0,,0.93,75.33,0.28999996185302734,0.060542790013058845
253,2020-05-28,2,0.007849315068493151,-0.9089283585647872,TWO,5.039999961853027,5.039999961853027,4.71999979019165,4.769999980926514,3.9805212020874015,4955200,79,93.0,,0.93,73.47,-0.039999961853027344,-0.007874008357040663
254,2020-05-29,7,0.009989726027397259,0.2726876090750434,TWO,4.670000076293945,4.760000228881836,4.510000228881836,4.519999980926514,3.7718987464904794,8054100,79,93.0,,0.93,73.47,-0.2799997329711914,-0.05555550299414003
255,2020-06-02,7,0.009989726027397259,0.0,TWO,4.900000095367432,4.949999809265137,4.75,4.769999980926514,3.9805212020874015,4814700,98,76.0,,0.76,74.48,0.18999958038330078,0.03991587631245408
256,2020-06-04,1,0.007421232876712328,-0.25711347274597185,TWO,5.199999809265137,5.559999942779541,5.039999961853027,5.460000038146973,4.556319713592529,8666900,97,76.0,,0.76,73.72,0.6100001335144043,0.1232323549533556
257,2020-06-05,52,0.029253424657534246,2.9418550992155055,TWO,6.0,6.150000095367432,5.420000076293945,5.510000228881836,4.598044395446777,16273300,98,76.0,,0.76,74.48,0.5900001525878906,0.1061151364496129
258,2020-06-08,3,0.008277397260273971,0.054537521815008594,TWO,5.929999828338623,6.289999961853027,5.710000038146973,5.860000133514404,4.890115737915039,30634800,94,76.0,,0.76,71.44,0.1399998664855957,0.022764205579614893
259,2020-06-09,3,0.008277397260273971,0.0,TWO,6.110000133514404,6.53000020980835,5.71999979019165,5.880000114440918,4.906805992126465,32506400,100,76.0,,0.76,76.0,0.24000024795532227,0.03815584251364901
260,2020-06-10,3,0.008277397260273971,0.0,TWO,5.920000076293945,5.949999809265137,5.099999904632568,5.460000038146973,4.556319713592529,20462900,100,76.0,,0.76,76.0,-0.5800004005432129,-0.08882088543764921
261,2020-06-11,10,0.011273972602739726,0.36201903185767503,TWO,4.909999847412109,5.289999961853027,4.679999828338623,4.699999809265137,3.922106981277466,16886500,98,76.0,,0.76,74.48,-0.6599998474121094,-0.11092434765869741
262,2020-06-12,346,0.1551095890410959,12.75820170109356,TWO,5.150000095367432,5.179999828338623,4.71999979019165,5.070000171661377,4.230868339538574,9328300,94,76.0,,0.76,71.44,-0.1100001335144043,-0.020793976239627865
263,2020-06-15,409,0.18207876712328766,5.715548818997094,TWO,4.699999809265137,5.349999904632568,4.619999885559082,5.190000057220459,4.331007480621338,10904500,95,76.0,,0.76,72.2,0.1700000762939453,0.03281854863467615
264,2020-06-16,240,0.10973287671232877,-0.39733293208193043,TWO,5.5,5.519999980926514,5.110000133514404,5.159999847412109,4.305972099304199,10353100,97,76.0,,0.76,73.72,0.1700000762939453,0.03177571576155391
265,2020-06-17,299,0.13498972602739726,0.23016665626365396,TWO,5.139999866485596,5.260000228881836,5.010000228881836,5.050000190734863,4.214178562164307,5773800,97,76.0,,0.76,73.72,-0.25999975204467773,-0.047101404518671286
266,2020-06-18,272,0.12343150684931507,-0.08562295456275204,TWO,4.949999809265137,5.099999904632568,4.880000114440918,4.920000076293945,4.10569429397583,6512800,97,76.0,,0.76,73.72,-0.16000032424926758,-0.030418311271305787
267,2020-06-19,200,0.0926095890410959,-0.249708673214583,TWO,5.25,5.420000076293945,5.070000171661377,5.239999771118164,4.3727312088012695,17741000,94,76.0,,0.76,71.44,0.32000017166137695,0.06274513287161154
268,2020-06-22,44,0.02582876712328767,2.120397186594953,TWO,5.159999847412109,5.190000057220459,5.03000020980835,5.130000114440918,4.280937671661377,9552500,92,76.0,,0.76,69.92,-0.23000001907348633,-0.042435427276000026
269,2020-06-23,2,0.007849315068493151,-0.696101829753381,TWO,5.269999980926514,5.369999885559082,5.179999828338623,5.349999904632568,4.46452522277832,7417400,94,76.0,,0.76,71.44,0.17999982833862305,0.034682047467071264
270,2020-06-24,19,0.015126712328767122,0.9271378708551481,TWO,5.25,5.309999942779541,4.860000133514404,5.130000114440918,4.280937671661377,8997100,93,76.0,,0.76,70.68,-0.059999942779541016,-0.01117317394007622
271,2020-06-25,87,0.044236301369863014,1.9243830654290246,TWO,5.039999961853027,5.309999942779541,4.980000019073486,5.269999980926514,4.397766590118408,7975000,92,76.0,,0.76,69.92,0.0,0.0
272,2020-06-26,41,0.024544520547945207,-0.44514980258573966,TWO,5.170000076293945,5.210000038146973,4.949999809265137,5.079999923706055,4.239212989807129,44608500,92,76.0,,0.76,69.92,-0.09999990463256836,-0.018832373956716664
273,2020-06-29,18,0.014698630136986301,0.47137470003428206,TWO,5.0,5.179999828338623,4.789999961853027,5.179999828338623,4.44516658782959,10748900,93,76.0,,0.76,70.68,-0.03000020980834961,-0.005758197617791172
274,2020-06-30,1,0.007421232876712328,-0.4951071761416589,TWO,5.130000114440918,5.179999828338623,4.980000019073486,5.039999961853027,4.325026988983154,9129500,92,76.0,,0.76,69.92,0.0,0.0
275,2020-07-01,33,0.02111986301369863,1.8458698661744348,TWO,5.03000020980835,5.21999979019165,4.929999828338623,4.96999979019165,4.264957427978516,7579400,99,72.0,False,0.72,71.28,0.039999961853027344,0.00772200061362871
276,2020-07-02,41,0.024544520547945207,0.1621533971136695,TWO,5.090000152587891,5.110000133514404,4.809999942779541,4.820000171661377,4.136236190795898,7600400,95,72.0,,0.72,68.39999999999999,-0.1099996566772461,-0.0210727320112033
277,2020-07-06,7,0.009989726027397259,-0.07893905904641618,TWO,4.840000152587891,5.050000190734863,4.769999980926514,4.989999771118164,4.282120227813721,10953200,94,72.0,,0.72,67.67999999999999,-0.059999942779541016,-0.011741671470031023
278,2020-07-07,25,0.017695205479452056,0.771340418237916,TWO,4.940000057220459,5.0,4.75,4.760000228881836,4.084748268127441,6957400,100,72.0,,0.72,72.0,-0.05000019073486328,-0.00990102749433508
279,2020-07-08,1,0.007421232876712328,-0.5806077027288563,TWO,4.760000228881836,4.96999979019165,4.710000038146973,4.940000057220459,4.239212989807129,6883200,98,72.0,,0.72,70.56,-0.03000020980834961,-0.006000041961669922
280,2020-07-09,38,0.02326027397260274,2.13428703276419,TWO,4.909999847412109,4.909999847412109,4.679999828338623,4.739999771118164,4.06758451461792,6724900,96,72.0,,0.72,69.12,-0.059999942779541016,-0.012072423604111981
281,2020-07-10,20,0.015554794520547945,-0.33127208480565373,TWO,4.730000019073486,4.929999828338623,4.630000114440918,4.909999847412109,4.2134690284729,5880200,95,72.0,,0.72,68.39999999999999,0.019999980926513672,0.004073315997566773
282,2020-07-13,9,0.010845890410958903,-0.618065605402798,TWO,4.900000095367432,4.96999979019165,4.800000190734863,4.800000190734863,4.119073867797852,4556300,97,72.0,,0.72,69.84,0.039999961853027344,0.008113582808481956
283,2020-07-14,14,0.012986301369863014,0.1973476476160405,TWO,4.800000190734863,4.949999809265137,4.739999771118164,4.889999866485596,4.196305274963379,3387100,94,72.0,,0.72,67.67999999999999,-0.019999980926513672,-0.0040241412013706235
284,2020-07-15,37,0.02283219178082192,0.7581751054852321,TWO,5.0,5.289999961853027,4.96999979019165,5.25,4.5052361488342285,7642900,95,72.0,,0.72,68.39999999999999,0.3400001525878906,0.06868690215936923
285,2020-07-16,55,0.030537671232876713,0.3374831258437079,TWO,5.150000095367432,5.380000114440918,5.099999904632568,5.269999980926514,4.522399425506592,5529200,100,72.0,,0.72,72.0,0.09000015258789062,0.017013261481454656
286,2020-07-17,39,0.023688356164383563,-0.22429068072221592,TWO,5.269999980926514,5.360000133514404,5.210000038146973,5.25,4.5052361488342285,3516500,96,72.0,,0.72,69.12,-0.019999980926513672,-0.0037174684946251757
287,2020-07-20,35,0.021976027397260275,1.9612367328103373,TWO,5.199999809265137,5.269999980926514,5.119999885559082,5.170000076293945,4.436585426330566,2985700,100,72.0,,0.72,72.0,-0.09000015258789062,-0.016791072825753872
288,2020-07-21,11,0.011702054794520547,-0.4675081813931745,TWO,5.190000057220459,5.28000020980835,5.130000114440918,5.260000228881836,4.513818740844727,3219000,96,72.0,,0.72,69.12,0.010000228881835938,0.001897576644787291
289,2020-07-22,12,0.01213013698630137,0.03658179689786367,TWO,5.239999771118164,5.5,5.21999979019165,5.480000019073486,4.702609062194824,4632700,98,72.0,,0.72,70.56,0.2199997901916504,0.04166662527455389
290,2020-07-23,11,0.011702054794520547,-0.03529079616036157,TWO,5.449999809265137,5.539999961853027,5.380000114440918,5.449999809265137,4.676864147186279,3930900,97,72.0,,0.72,69.84,0.039999961853027344,0.0072727203369140625
291,2020-07-24,21,0.015982876712328765,0.3658179689786363,TWO,5.460000038146973,5.579999923706055,5.260000228881836,5.269999980926514,4.522399425506592,4140400,99,72.0,,0.72,71.28,0.039999961853027344,0.0072202097704794355
292,2020-07-27,1,0.007421232876712328,-0.10343400910219269,TWO,5.260000228881836,5.380000114440918,5.239999771118164,5.340000152587891,4.582469940185547,3317500,98,72.0,,0.72,70.56,-0.19999980926513672,-0.035842260214997146
293,2020-07-28,6,0.009561643835616439,0.28841716658975547,TWO,5.300000190734863,5.489999771118164,5.260000228881836,5.409999847412109,4.642539024353027,6280700,99,72.0,,0.72,71.28,0.1099996566772461,0.020446032404718206
294,2020-07-29,22,0.01641095890410959,0.7163323782234956,TWO,5.440000057220459,5.510000228881836,5.309999942779541,5.5,4.719771862030029,4509100,97,72.0,,0.72,69.84,0.020000457763671875,0.003643070782787694
295,2020-07-30,1,0.007421232876712328,-0.547787979966611,TWO,5.409999847412109,5.579999923706055,5.380000114440918,5.539999961853027,4.754096984863281,5235700,95,72.0,,0.72,68.39999999999999,0.06999969482421875,0.012704118315149948
296,2020-07-31,20,0.015554794520547945,1.0959852330410707,TWO,5.539999961853027,5.570000171661377,5.340000152587891,5.429999828338623,4.659701824188232,3541800,92,72.0,,0.72,66.24,-0.009999752044677734,-0.0017920702834053337
297,2020-08-03,10,0.011273972602739726,0.43630017452006986,TWO,5.400000095367432,5.519999980926514,5.260000228881836,5.46999979019165,4.694027900695801,4205600,72,79.0,,0.79,56.88,-0.05000019073486328,-0.008976694648817118
298,2020-08-04,21,0.015982876712328765,0.41767922235722943,TWO,5.46999979019165,5.480000019073486,5.320000171661377,5.380000114440918,4.616794586181641,3945600,71,79.0,,0.79,56.09,-0.039999961853027344,-0.007246369925949403
299,2020-08-05,32,0.020691780821917808,0.2946218127276625,TWO,5.460000038146973,5.579999923706055,5.349999904632568,5.570000171661377,4.779841423034668,4672800,72,79.0,,0.79,56.88,0.09999990463256836,0.018248157716151958
300,2020-08-06,20,0.015554794520547945,-0.24826216484607744,TWO,5.400000095367432,5.510000228881836,5.119999885559082,5.139999866485596,4.410841464996338,7967500,73,79.0,,0.79,57.67,-0.06999969482421875,-0.012544748347904533
301,2020-08-07,19,0.015126712328767122,-0.027520915896081077,TWO,5.150000095367432,5.5,5.150000095367432,5.5,4.719771862030029,7573800,73,79.0,,0.79,57.67,-0.010000228881835938,-0.0018149234966302608
302,2020-08-10,37,0.02283219178082192,1.758378154737278,TWO,5.5,5.929999828338623,5.5,5.820000171661377,4.994376659393311,8687600,73,79.0,,0.79,57.67,0.42999982833862305,0.0781817869706587
303,2020-08-11,9,0.010845890410958903,-0.5249737513124344,TWO,5.900000095367432,5.989999771118164,5.550000190734863,5.570000171661377,4.779841423034668,6578800,73,79.0,,0.79,57.67,0.059999942779541016,0.010118034488434624
304,2020-08-12,13,0.01255821917808219,0.15787811809283236,TWO,5.670000076293945,5.730000019073486,5.420000076293945,5.5,4.719771862030029,3937000,71,79.0,,0.79,56.09,-0.25999975204467773,-0.0434056363905575
305,2020-08-13,9,0.010845890410958903,-0.13635124079629124,TWO,5.519999980926514,5.710000038146973,5.480000019073486,5.5,4.719771862030029,2904400,72,79.0,,0.79,56.88,-0.019999980926513672,-0.0034903980558358416
306,2020-08-14,41,0.024544520547945207,1.263024944742659,TWO,5.53000020980835,5.699999809265137,5.46999979019165,5.650000095367432,4.848492622375488,2485500,71,79.0,,0.79,56.09,-0.010000228881835938,-0.0017513535577980965
307,2020-08-17,39,0.023688356164383563,2.0178883071553226,TWO,5.639999866485596,5.670000076293945,5.579999923706055,5.650000095367432,4.848492622375488,2722400,78,79.0,,0.79,61.620000000000005,-0.029999732971191406,-0.005263111223693051
308,2020-08-18,21,0.015982876712328765,-0.32528552840826963,TWO,5.630000114440918,5.71999979019165,5.579999923706055,5.639999866485596,4.839911460876465,1998400,76,79.0,,0.79,60.040000000000006,0.04999971389770508,0.008818291574060444
309,2020-08-19,1,0.007421232876712328,-0.5356760231412041,TWO,5.599999904632568,5.670000076293945,5.559999942779541,5.559999942779541,4.771260738372803,2167800,79,79.0,,0.79,62.41,-0.04999971389770508,-0.008741209044000664
310,2020-08-20,28,0.01897945205479452,1.5574526995846796,TWO,5.519999980926514,5.570000171661377,5.460000038146973,5.460000038146973,4.685445785522461,2591100,81,79.0,,0.79,63.99,-0.09999990463256836,-0.01763666724638402
311,2020-08-21,8,0.010417808219178083,-0.4511006856730422,TWO,5.460000038146973,5.570000171661377,5.429999828338623,5.480000019073486,4.702609062194824,2623600,85,79.0,,0.79,67.15,0.0,0.0
312,2020-08-24,17,0.014270547945205478,-0.37498125093745327,TWO,5.480000019073486,5.739999771118164,5.420000076293945,5.710000038146973,4.899981021881104,3028100,87,79.0,,0.79,68.73,0.1699995994567871,0.030520573468147738
313,2020-08-25,84,0.04295205479452055,2.0098392128629716,TWO,5.75,5.820000171661377,5.559999942779541,5.639999866485596,4.839911460876465,2257300,90,79.0,,0.79,71.10000000000001,0.08000040054321289,0.013937352566762984
314,2020-08-26,9,0.010845890410958903,-0.7474884388454792,TWO,5.619999885559082,5.690000057220459,5.53000020980835,5.590000152587891,4.797004222869873,1777300,96,79.0,,0.79,75.84,-0.13000011444091797,-0.022336788764012683
315,2020-08-27,3,0.008277397260273971,-0.23681717713924855,TWO,5.579999923706055,5.650000095367432,5.539999961853027,5.610000133514404,4.814167499542236,3546200,100,79.0,,0.79,79.0,-0.039999961853027344,-0.007029870202245103
316,2020-08-28,1,0.007421232876712328,-0.10343400910219269,TWO,5.630000114440918,5.679999828338623,5.53000020980835,5.619999885559082,4.82274866104126,3982300,94,79.0,,0.79,74.26,0.029999732971191406,0.005309687161915155
317,2020-08-31,7,0.009989726027397259,-0.20452686119443686,TWO,5.579999923706055,5.650000095367432,5.420000076293945,5.449999809265137,4.676864147186279,5445400,96,79.0,,0.79,75.84,-0.029999732971191406,-0.005281643288353122
318,2020-09-02,42,0.024972602739726027,1.4998285910181695,TWO,5.429999828338623,5.460000038146973,5.369999885559082,5.429999828338623,4.659701824188232,2619000,85,100.0,,1.0,85.0,-0.19000005722045898,-0.03362832814396666
319,2020-09-03,14,0.012986301369863014,-0.4799780581459133,TWO,5.449999809265137,5.539999961853027,5.300000190734863,5.369999885559082,4.608212947845459,3277800,84,100.0,,1.0,84.0,0.07999992370605469,0.014652000576396595
320,2020-09-04,34,0.021547945205479452,0.6592827004219408,TWO,5.400000095367432,5.480000019073486,5.190000057220459,5.289999961853027,4.539562225341797,3420900,83,100.0,,1.0,83.0,-0.059999942779541016,-0.010830314655719264
321,2020-09-08,8,0.010417808219178083,-0.2912395153774464,TWO,5.269999980926514,5.369999885559082,5.210000038146973,5.239999771118164,4.496654987335205,2987000,84,100.0,,1.0,84.0,-0.1100001335144043,-0.020073016994806903
322,2020-09-10,15,0.013414383561643834,0.2876397107166335,TWO,5.269999980926514,5.300000190734863,5.170000076293945,5.170000076293945,4.436585426330566,2655300,90,100.0,,1.0,90.0,-0.06999969482421875,-0.013035325198509029
323,2020-09-11,3,0.008277397260273971,-0.3829461322440644,TWO,5.210000038146973,5.210000038146973,5.019999980926514,5.110000133514404,4.385096549987793,2742200,88,100.0,,1.0,88.0,-0.09000015258789062,-0.016981160254526673
324,2020-09-14,25,0.017695205479452056,1.0326514555468136,TWO,5.099999904632568,5.369999885559082,5.070000171661377,5.289999961853027,4.539562225341797,3612300,95,100.0,,1.0,95.0,0.15999984741210938,0.030710143232362874
325,2020-09-15,3,0.008277397260273971,-0.5322237275014516,TWO,5.300000190734863,5.349999904632568,5.199999809265137,5.21999979019165,4.479492664337158,3769100,100,100.0,,1.0,100.0,-0.019999980926513672,-0.003724391313358777
326,2020-09-16,2,0.007849315068493151,-0.05171700455109618,TWO,5.260000228881836,5.480000019073486,5.199999809265137,5.389999866485596,4.625376224517822,3930000,97,100.0,,1.0,97.0,0.13000011444091797,0.024299087244534556
327,2020-09-17,13,0.01255821917808219,0.5999127399650956,TWO,5.309999942779541,5.360000133514404,5.25,5.329999923706055,4.573887825012207,3946500,97,100.0,,1.0,97.0,-0.11999988555908203,-0.02189778925938224
328,2020-09-18,3,0.008277397260273971,-0.3408781019907281,TWO,5.349999904632568,5.409999847412109,5.269999980926514,5.28000020980835,4.530980587005615,7129000,96,100.0,,1.0,96.0,0.04999971389770508,0.009328304599298898
329,2020-09-21,1,0.007421232876712328,-0.054537521815008816,TWO,5.210000038146973,5.25,5.039999961853027,5.099999904632568,4.3765153884887695,4196300,98,100.0,,1.0,98.0,-0.15999984741210938,-0.02957483399720351
330,2020-09-22,21,0.015982876712328765,1.1536686663590214,TWO,5.139999866485596,5.210000038146973,5.079999923706055,5.119999885559082,4.393678665161133,3245100,99,100.0,,1.0,99.0,-0.039999961853027344,-0.007619040352957573
331,2020-09-23,26,0.018123287671232877,0.13391900578530125,TWO,5.150000095367432,5.21999979019165,4.940000057220459,4.940000057220459,4.239212989807129,3203900,100,100.0,,1.0,100.0,0.009999752044677734,0.0019193381902995466
332,2020-09-24,32,0.020691780821917808,0.14172335600907027,TWO,4.909999847412109,5.079999923706055,4.75,5.03000020980835,4.316445827484131,4502600,99,100.0,,1.0,99.0,-0.1399998664855957,-0.026819898872152192
333,2020-09-28,51,0.028825342465753426,0.1952570292530531,TWO,5.210000038146973,5.369999885559082,5.190000057220459,5.300000190734863,4.54814338684082,3728600,88,100.0,,1.0,88.0,0.28999996185302734,0.05708660752133654
334,2020-09-29,1,0.007421232876712328,-0.7425448497089224,TWO,5.300000190734863,5.329999923706055,5.099999904632568,5.199999809265137,4.462329864501953,3529700,94,100.0,,1.0,94.0,-0.039999961853027344,-0.007448782626717443
335,2020-09-30,6,0.009561643835616439,0.28841716658975547,TWO,5.190000057220459,5.230000019073486,5.050000190734863,5.090000152587891,4.488786697387695,4033400,95,100.0,,1.0,95.0,-0.09999990463256836,-0.018761708454779202
336,2020-10-02,5,0.009133561643835615,-0.04477077363896864,TWO,4.980000019073486,5.25,4.940000057220459,5.21999979019165,4.60343074798584,3196700,93,94.0,,0.94,87.42,0.019999980926513672,0.0038240881173183805
337,2020-10-05,2,0.007849315068493151,0.05768343331795123,TWO,5.239999771118164,5.289999961853027,5.199999809265137,5.269999980926514,4.647525310516357,2139000,97,94.0,,0.94,91.18,0.039999961853027344,0.0076190403529576844
338,2020-10-06,8,0.010417808219178083,0.32722513089005223,TWO,5.289999961853027,5.369999885559082,5.190000057220459,5.190000057220459,4.576974391937256,2597700,95,94.0,,0.94,89.3,0.07999992370605469,0.015122859032693059
339,2020-10-07,5,0.009133561643835615,-0.12327416173570038,TWO,5.230000019073486,5.28000020980835,5.170000076293945,5.260000228881836,4.638706207275391,2363700,96,94.0,,0.94,90.24,-0.08999967575073242,-0.016759716511867695
340,2020-10-08,7,0.009989726027397259,0.09373828271466067,TWO,5.320000171661377,5.449999809265137,5.289999961853027,5.440000057220459,4.797445297241211,2853000,95,94.0,,0.94,89.3,0.1699995994567871,0.03219689255712321
341,2020-10-09,20,0.015554794520547945,0.557079190949606,TWO,5.420000076293945,5.449999809265137,5.349999904632568,5.409999847412109,4.770988464355469,3079300,83,94.0,,0.94,78.02,0.0,0.0
342,2020-10-12,5,0.009133561643835615,0.23073373327180424,TWO,5.389999866485596,5.429999828338623,5.300000190734863,5.360000133514404,4.726894378662109,2276600,79,94.0,,0.94,74.25999999999999,-0.019999980926513672,-0.0036697213993499567
343,2020-10-13,1,0.007421232876712328,-0.18747656542932123,TWO,5.329999923706055,5.369999885559082,5.269999980926514,5.320000171661377,4.691619396209717,1493700,88,94.0,,0.94,82.72,-0.059999942779541016,-0.011049713568388575
344,2020-10-14,3,0.008277397260273971,0.11536686663590201,TWO,5.309999942779541,5.429999828338623,5.28000020980835,5.28000020980835,4.656343936920166,1722000,91,94.0,,0.94,85.53999999999999,0.059999942779541016,0.01117317394007622
345,2020-10-15,13,0.01255821917808219,0.517170045510964,TWO,5.230000019073486,5.320000171661377,5.21999979019165,5.309999942779541,4.68280029296875,1503300,87,94.0,,0.94,81.78,-0.1099996566772461,-0.02025776430105375
346,2020-10-16,2,0.007849315068493151,-0.3749659121898008,TWO,5.269999980926514,5.329999923706055,5.199999809265137,5.21999979019165,4.60343074798584,1991500,86,94.0,,0.94,80.83999999999999,0.009999752044677734,0.0018796525793258745
347,2020-10-19,1,0.007421232876712328,0.0,TWO,5.309999942779541,5.349999904632568,5.170000076293945,5.170000076293945,4.559337139129639,2462600,88,94.0,,0.94,82.72,0.019999980926513672,0.0037523416909557294
348,2020-10-20,10,0.011273972602739726,0.5191508998615599,TWO,5.239999771118164,5.329999923706055,5.190000057220459,5.210000038146973,4.594612121582031,2067400,88,94.0,,0.94,82.72,-0.019999980926513672,-0.0037383142585097895
349,2020-10-21,3,0.008277397260273971,-0.2657958687727826,TWO,5.199999809265137,5.21999979019165,5.119999885559082,5.199999809265137,4.585793495178223,1937800,89,94.0,,0.94,83.66,-0.1100001335144043,-0.020637924031698507
350,2020-10-22,4,0.008705479452054795,0.051717004551096624,TWO,5.190000057220459,5.340000152587891,5.190000057220459,5.320000171661377,4.691619396209717,2285600,87,94.0,,0.94,81.78,0.12000036239624023,0.022988576095677393
351,2020-10-23,-2,0.006136986301369863,-0.2950432730133754,TWO,5.360000133514404,5.53000020980835,5.329999923706055,5.409999847412109,4.770988464355469,2664900,85,94.0,,0.94,79.89999999999999,0.19000005722045898,0.03558053404331463
352,2020-10-28,17,0.014270547945205478,1.3253348214285712,TWO,5.150000095367432,5.159999847412109,4.960000038146973,4.989999771118164,4.40059757232666,4736600,83,94.0,,0.94,78.02,-0.37000036239624023,-0.06690783876282402
353,2020-10-29,10,0.011273972602739726,-0.20998320134389237,TWO,5.039999961853027,5.119999885559082,4.880000114440918,5.099999904632568,4.497604846954346,3397200,83,94.0,,0.94,78.02,-0.039999961853027344,-0.007751930820906638
354,2020-10-30,2,0.007849315068493151,-0.3037667071688943,TWO,5.099999904632568,5.119999885559082,5.010000228881836,5.059999942779541,4.462329387664795,2586800,84,94.0,,0.94,78.96,0.0,0.0
355,2020-11-02,8,0.010417808219178083,0.4037840332256577,TWO,5.090000152587891,5.309999942779541,5.079999923706055,5.300000190734863,4.673981666564941,3082800,100,84.0,,0.84,84.0,0.19000005722045898,0.037109387005330285
356,2020-11-03,14,0.012986301369863014,0.24654832347140032,TWO,5.360000133514404,5.550000190734863,5.340000152587891,5.5,4.850358009338379,3865400,91,84.0,,0.84,76.44,0.24000024795532227,0.045197787295962355
357,2020-11-04,5,0.009133561643835615,-0.29667721518987356,TWO,5.420000076293945,5.53000020980835,5.300000190734863,5.389999866485596,4.753351211547852,2829700,60,84.0,,0.84,50.4,-0.019999980926513672,-0.0036036000430957893
358,2020-11-05,1,0.007421232876712328,-0.18747656542932123,TWO,5.440000057220459,5.610000133514404,5.409999847412109,5.429999828338623,4.788625717163086,3463300,75,84.0,,0.84,63.0,0.07999992370605469,0.01446653176688173
359,2020-11-06,8,0.010417808219178083,0.4037840332256577,TWO,5.409999847412109,5.449999809265137,5.28000020980835,5.320000171661377,4.691619396209717,2037500,79,84.0,,0.84,66.36,-0.16000032424926758,-0.02852055622840688
360,2020-11-09,4,0.008705479452054795,0.051717004551096624,TWO,5.650000095367432,5.900000095367432,5.590000152587891,5.769999980926514,5.088466644287109,8419900,97,84.0,,0.84,81.48,0.4500002861022949,0.08256886272496433
361,2020-11-10,12,0.01213013698630137,0.3933910306845003,TWO,5.75,6.099999904632568,5.679999828338623,6.099999904632568,5.379488468170166,5567800,100,84.0,,0.84,84.0,0.19999980926513672,0.03389827220887209
362,2020-11-11,10,0.011273972602739726,-0.0705815923207227,TWO,6.130000114440918,6.139999866485596,5.909999847412109,5.980000019073486,5.273662090301514,3164300,88,84.0,,0.84,73.92,0.039999961853027344,0.00655737089809616
363,2020-11-13,11,0.011702054794520547,0.037970838396111706,TWO,6.039999961853027,6.21999979019165,6.0,6.199999809265137,5.467676162719727,3079600,98,84.0,,0.84,82.32,0.07999992370605469,0.01302930381851053
364,2020-11-16,49,0.027969178082191782,1.3901082821188182,TWO,6.400000095367432,6.5,6.289999961853027,6.460000038146973,5.696966648101807,3418500,96,84.0,,0.84,80.64,0.2800002098083496,0.045016112420113386
365,2020-11-17,93,0.04680479452054795,0.6734419003305989,TWO,6.320000171661377,6.519999980926514,6.260000228881836,6.460000038146973,5.696966648101807,3240400,98,84.0,,0.84,82.32,0.019999980926513672,0.0030769201425404624
366,2020-11-18,13,0.01255821917808219,-0.7316894709885124,TWO,6.550000190734863,6.730000019073486,6.349999904632568,6.349999904632568,5.599958896636963,4139500,100,84.0,,0.84,84.0,0.21000003814697266,0.03220859490204031
367,2020-11-19,23,0.016839041095890413,0.3408781019907283,TWO,6.309999942779541,6.349999904632568,6.130000114440918,6.260000228881836,5.520590305328369,4487400,99,84.0,,0.84,83.16,-0.38000011444091797,-0.056463612684095055
368,2020-11-20,11,0.011702054794520547,-0.3050640634533254,TWO,6.269999980926514,6.429999828338623,6.21999979019165,6.269999980926514,5.52940845489502,3269600,99,84.0,,0.84,83.16,0.07999992370605469,0.012598413371265105
369,2020-11-23,11,0.011702054794520547,0.1714089818306479,TWO,6.349999904632568,6.599999904632568,6.320000171661377,6.53000020980835,5.758697986602783,3923900,90,84.0,,0.84,75.6,0.1700000762939453,0.02643858177798264
370,2020-11-24,1,0.007421232876712328,-0.36581796897863617,TWO,6.670000076293945,6.730000019073486,6.559999942779541,6.610000133514404,5.829248428344727,4799200,91,84.0,,0.84,76.44,0.13000011444091797,0.019696987321116577
371,2020-11-25,1,0.007421232876712328,0.0,TWO,6.599999904632568,6.599999904632568,6.380000114440918,6.46999979019165,5.705784797668457,2721800,78,84.0,,0.84,65.52,-0.13000011444091797,-0.019316510263370668
372,2020-11-27,6,0.009561643835616439,0.21815008726003482,TWO,6.480000019073486,6.519999980926514,6.389999866485596,6.46999979019165,5.705784797668457,1464900,65,84.0,,0.84,54.6,-0.07999992370605469,-0.012121200736670112
373,2020-11-30,17,0.014270547945205478,0.7240380637153496,TWO,6.449999809265137,6.460000038146973,6.190000057220459,6.239999771118164,5.502952098846436,4201400,92,84.0,,0.84,77.28,-0.059999942779541016,-0.009202445238506662
