,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,PG_unscaled,PG_monthly,isPartial,scale,PG,Stock_Price_Change,Stock_Price_Change_Percent
125,2018-11-16,3,0.003008032128514056,-0.13348758565453422,PG,93.81999969482422,94.80999755859376,93.66999816894533,93.81999969482422,86.40340423583984,13013500,66,83.0,,0.83,54.78,0.909996032714858,0.009691118401782495
126,2018-11-19,13,0.004552672227371022,0.6867345770859559,PG,93.72000122070312,94.19000244140624,92.91000366210938,93.29000091552734,85.9153060913086,9458300,74,83.0,,0.83,61.42,-0.6199951171875284,-0.006539343245994367
127,2018-11-21,4,0.003162496138399753,-0.30535387120852264,PG,91.66000366210938,92.37000274658205,91.23999786376952,91.41000366210938,84.1839370727539,8911800,63,83.0,,0.83,52.29,-1.8199996948241903,-0.019322641975260346
128,2018-11-26,8,0.0037803521779425395,-0.07554581853894382,PG,91.1500015258789,92.4000015258789,91.1500015258789,91.94000244140624,84.6720199584961,8171400,63,83.0,,0.83,52.29,0.02999877929686079,0.00032476754795784935
129,2018-11-28,1,0.0026991041087426632,-0.28601781482389466,PG,92.62999725341795,93.22000122070312,92.20999908447266,93.01000213623048,85.65743255615234,8093700,70,83.0,,0.83,58.1,0.8199996948242188,0.008874455425139427
130,2018-11-29,-3,0.0020812480691998767,-0.2289115256953187,PG,92.86000061035156,93.3000030517578,92.66000366210938,92.81999969482422,85.48246765136719,6126900,69,83.0,,0.83,57.27,0.08000183105467329,0.0008582045699105922
131,2018-11-30,8,0.0037803521779425395,0.8163871159269702,PG,93.18000030517578,94.6500015258789,92.75,94.51000213623048,87.03885650634766,16291800,74,83.0,,0.83,61.42,1.349998474121108,0.014469436548380399
132,2018-12-04,2,0.0028535681186283596,-0.24515812699190975,PG,93.48999786376952,94.86000061035156,93.16999816894533,93.30999755859376,85.9337158203125,11123600,99,81.0,,0.81,80.19000000000001,0.20999908447265625,0.002218690766901288
133,2018-12-10,2,0.0028535681186283596,0.0,PG,93.25,93.4000015258789,91.37000274658205,93.02999877929688,85.67586517333984,9307600,86,81.0,,0.81,69.66000000000001,-1.4599990844726562,-0.015391092927247274
134,2018-12-12,4,0.003162496138399753,0.10826025765941316,PG,94.20999908447266,94.5500030517578,93.0999984741211,94.02999877929688,86.59681701660156,9644000,86,81.0,,0.81,69.66000000000001,1.150001525878892,0.012312649968857281
135,2018-12-13,1,0.0026991041087426632,-0.14652730292077754,PG,94.87000274658205,96.79000091552734,94.8000030517578,96.48999786376952,88.86234283447266,18541300,89,81.0,,0.81,72.09,2.2399978637695455,0.023691145335482888
136,2018-12-17,3,0.003008032128514056,0.11445576284765924,PG,96.0,96.5,92.4000015258789,92.7699966430664,85.43640899658203,12427600,87,81.0,,0.81,70.47,-0.29000091552734375,-0.0029961867216060645
137,2018-12-18,3,0.003008032128514056,0.0,PG,93.12999725341795,93.30999755859376,91.86000061035156,92.48999786376952,85.17854309082031,12250600,91,81.0,,0.81,73.71000000000001,-3.190002441406236,-0.03305702011819933
138,2018-12-19,1,0.0026991041087426632,-0.10270103728047641,PG,92.5500030517578,93.3499984741211,91.29000091552734,91.76000213623048,84.50626373291016,10825600,82,81.0,,0.81,66.42,0.04000091552732954,0.00042868842111176697
139,2018-12-24,9,0.003934816187828236,0.4578230513906374,PG,90.4499969482422,90.66000366210938,86.87999725341797,87.36000061035156,80.45407104492188,7396300,78,81.0,,0.81,63.18000000000001,-2.6899948120117188,-0.028816227702000985
140,2018-12-27,1,0.0026991041087426632,0.0,PG,89.61000061035156,92.0500030517578,88.19999694824219,92.0199966430664,84.74569702148438,11360100,88,81.0,,0.81,71.28,1.3899993896484233,0.015332002354963015
141,2018-12-31,43,0.009186592523941921,2.4035710198008466,PG,91.62999725341795,92.18000030517578,91.1500015258789,91.91999816894533,84.65361022949219,7239500,73,81.0,,0.81,59.13,0.12999725341798296,0.0014122460522341118
142,2019-01-04,1,0.0026991041087426632,-0.7061909405790765,PG,90.83999633789062,92.48999786376952,90.37000274658205,92.48999786376952,85.17854309082031,10565700,74,89.0,,0.89,65.86,0.3099975585937358,0.003362958966884877
143,2019-01-07,12,0.0043982082174853256,-0.2599157872849197,PG,91.91000366210938,92.5,91.4000015258789,92.12000274658205,84.83780670166016,9012500,59,89.0,,0.89,52.51,0.01000213623048296,0.00010814289611316141
144,2019-01-08,595,0.09445072598084646,20.474819133244363,PG,92.6999969482422,93.08999633789062,91.81999969482422,92.45999908447266,85.15092468261719,9551300,78,89.0,,0.89,69.42,0.589996337890625,0.006378338788006754
145,2019-01-09,4,0.003162496138399753,-0.966516973738867,PG,92.69000244140624,92.95999908447266,90.80999755859376,90.9499969482422,83.76028442382812,15015600,73,89.0,,0.89,64.97,-0.12999725341796875,-0.0013964685630248885
146,2019-01-10,1,0.0026991041087426632,-0.14652730292077754,PG,90.88999938964844,91.54000091552734,90.61000061035156,91.16999816894533,83.962890625,11102300,69,89.0,,0.89,61.41,-1.4199981689453125,-0.01527536771654825
147,2019-01-14,4,0.003162496138399753,0.05135051864023832,PG,91.5,91.91000366210938,90.8499984741211,91.1500015258789,83.9444808959961,7952000,93,89.0,,0.89,82.77,0.37000274658203125,0.004041978838556837
148,2019-01-15,3,0.003008032128514056,-0.04884243430692592,PG,91.1500015258789,92.61000061035156,91.13999938964844,92.01000213623048,84.73650360107422,7834500,96,89.0,,0.89,85.44,0.6999969482421875,0.007616112722784729
149,2019-01-16,1,0.0026991041087426632,-0.10270103728047641,PG,91.73999786376952,92.1500015258789,90.98999786376952,91.37000274658205,84.1470947265625,7964500,79,89.0,,0.89,70.31,-0.45999908447265625,-0.00496705627298355
150,2019-01-17,2,0.0028535681186283596,0.05722788142382962,PG,90.70999908447266,91.55999755859376,90.3499984741211,90.63999938964844,84.135009765625,8044500,83,89.0,,0.89,73.87,-0.590003967285142,-0.006402647395718719
151,2019-01-18,1,0.0026991041087426632,-0.05413012882970658,PG,91.37000274658205,91.83999633789062,91.04000091552734,91.41999816894533,84.85903930664062,9100300,79,89.0,,0.89,70.31,0.2799987792968608,0.0030580907248023426
152,2019-01-22,2,0.0028535681186283596,0.12140342357654488,PG,91.38999938964844,91.75,89.08000183105469,90.44000244140624,83.94935607910156,13518500,83,89.0,,0.89,73.87,-0.089996337890625,-0.0009799253209845649
153,2019-01-23,2,0.0028535681186283596,0.0,PG,94.18000030517578,96.41000366210938,93.62999725341795,94.83999633789062,88.03358459472656,22869000,78,89.0,,0.89,69.42,4.660003662109375,0.05079023064969346
154,2019-01-24,7,0.0036258881680568426,0.270650644148533,PG,94.29000091552734,94.55999755859376,93.19000244140624,94.3000030517578,87.53235626220703,12146400,84,89.0,,0.89,74.76,-1.8500061035156108,-0.01918894340051447
155,2019-01-25,4,0.003162496138399753,-0.12780097128738177,PG,94.41999816894533,94.88999938964844,93.05999755859376,93.5999984741211,86.88257598876953,10618000,80,89.0,,0.89,71.2,0.3300018310546733,0.0034898671697849437
156,2019-01-28,3,0.003008032128514056,-0.23553427023631945,PG,93.31999969482422,93.97000122070312,92.97000122070312,93.5199966430664,86.8083267211914,9765600,76,89.0,,0.89,67.64,-0.9199981689453125,-0.009695417587342492
157,2019-01-29,5,0.0033169601482854493,0.10270103728047664,PG,93.79000091552734,94.12000274658205,93.0999984741211,93.54000091552734,86.82689666748047,9769800,100,89.0,,0.89,89.0,0.15000152587892046,0.0015962703408571866
158,2019-01-30,1,0.0026991041087426632,-0.18627177051317856,PG,93.61000061035156,94.66000366210938,93.56999969482422,94.5199966430664,87.7365493774414,7750200,86,89.0,,0.89,76.54,0.5400009155273295,0.005737366125894372
159,2019-01-31,1,0.0026991041087426632,0.0,PG,94.43000030517578,96.80999755859376,94.08000183105467,96.47000122070312,89.5466079711914,16044400,84,89.0,,0.89,74.76,2.149993896484389,0.02271280174633028
160,2019-02-01,36,0.008105344454742045,2.002975849834039,PG,96.3499984741211,97.61000061035156,95.98999786376952,97.47000122070312,90.47484588623048,12720800,77,86.0,False,0.86,66.22,0.8000030517577983,0.008263640862852029
161,2019-02-04,8,0.0037803521779425395,0.25675259320119137,PG,97.20999908447266,98.22000122070312,96.72000122070312,98.02999877929688,90.99465942382812,11887500,53,86.0,,0.86,45.58,0.6100006103515625,0.00624936591063685
162,2019-02-05,1,0.0026991041087426632,-0.28601781482389466,PG,97.98999786376952,98.0199966430664,97.20999908447266,97.44000244140624,90.4469985961914,9772300,62,86.0,,0.86,53.32,-0.20000457763671875,-0.0020362917445633233
163,2019-02-06,1,0.0026991041087426632,0.0,PG,97.25,98.31999969482422,97.12000274658205,97.91999816894533,90.89253997802734,8693900,59,86.0,,0.86,50.74,0.3000030517578125,0.0030606311164267375
164,2019-02-07,1,0.0026991041087426632,0.0,PG,97.5199966430664,97.5999984741211,96.33999633789062,97.13999938964844,90.16853332519533,8732500,61,86.0,,0.86,52.46,-0.720001220703125,-0.0073230392894420016
165,2019-02-08,6,0.003471424158171146,0.2861394071191483,PG,97.01000213623048,97.72000122070312,96.6999969482422,97.70999908447266,90.69761657714844,7483200,58,86.0,,0.86,49.88,0.12000274658203125,0.0012295363571532825
166,2019-02-11,11,0.004243744207599629,0.5722788142382966,PG,97.48999786376952,98.38999938964844,97.43000030517578,98.2699966430664,91.21742248535156,8494100,68,86.0,,0.86,58.48,0.6699981689453125,0.006856305368151849
167,2019-02-12,19,0.005479456286685202,0.29118439251656114,PG,98.37999725341795,99.33999633789062,97.9800033569336,99.26000213623048,92.13638305664062,11238800,66,86.0,,0.86,56.76,0.9499969482421875,0.009655421832863054
168,2019-02-13,14,0.004707136237256719,-0.14094830016350002,PG,99.29000091552734,99.6999969482422,99.01000213623048,99.23999786376952,92.11780548095705,11587200,63,86.0,,0.86,54.18,0.3600006103515767,0.0036239241355222607
169,2019-02-14,1,0.0026991041087426632,-0.42659316138347436,PG,98.6999969482422,98.81999969482422,97.83999633789062,98.45999908447266,91.39379119873048,7930100,63,86.0,,0.86,54.18,-0.879997253417983,-0.00882645216002187
170,2019-02-15,10,0.004089280197713933,0.515050932814467,PG,98.9499969482422,99.1999969482422,98.25,98.4800033569336,91.41236114501952,12069100,63,86.0,,0.86,54.18,0.37999725341798296,0.0038453476481632443
171,2019-02-19,1,0.0026991041087426632,-0.05413012882970658,PG,98.55999755859376,100.0,98.47000122070312,99.98999786376952,92.8139877319336,10098200,65,86.0,,0.86,55.9,0.8000030517577983,0.008064547140814948
172,2019-02-20,16,0.005016064257028112,0.8584182213574449,PG,99.77999877929688,100.22000122070312,98.94000244140624,99.27999877929688,92.15496063232422,8947400,66,86.0,,0.86,56.76,0.220001220703125,0.0022000122070311434
173,2019-02-21,28,0.006869632375656472,0.3695263903430437,PG,99.0999984741211,99.86000061035156,98.58999633789062,99.77999877929688,92.61907196044922,7444800,100,86.0,,0.86,86.0,-0.3600006103515625,-0.003592103432116023
174,2019-02-22,1,0.0026991041087426632,-0.6070962809731528,PG,99.69000244140624,100.4000015258789,99.4000015258789,100.25,93.05531311035156,7925400,84,86.0,,0.86,72.24,0.5400009155273438,0.005407579733895718
175,2019-02-25,17,0.005170528266913809,0.718907260963336,PG,100.36000061035156,100.4499969482422,99.33000183105467,99.56999969482422,92.42414093017578,7436100,63,86.0,,0.86,54.18,0.04999542236329546,0.0004979623665684052
176,2019-02-26,278,0.04548563484708063,7.797096253808926,PG,99.83999633789062,100.18000030517578,99.62999725341795,99.83000183105467,92.6654815673828,7115300,60,86.0,,0.86,51.6,-0.26999664306642046,-0.002687871092774019
177,2019-02-27,1,0.0026991041087426632,-0.9406602959853841,PG,99.33999633789062,99.62999725341795,98.81999969482422,98.91000366210938,91.81150817871094,6013600,64,86.0,,0.86,55.04,-0.5500030517578267,-0.005490148234002512
178,2019-02-28,13,0.004552672227371022,0.6867345770859559,PG,98.91000366210938,99.1999969482422,98.08000183105467,98.5500030517578,91.47733306884766,10575400,63,86.0,,0.86,54.18,-0.43000030517575283,-0.0043159722676896495
179,2019-03-01,5,0.0033169601482854493,-0.27142566329646467,PG,98.61000061035156,98.77999877929688,97.83000183105467,98.44000244140624,91.37522888183594,7733200,100,76.0,False,0.76,76.0,-0.4199981689453267,-0.004233852639778379
180,2019-03-07,2,0.0028535681186283596,0.0,PG,98.97000122070312,99.5999984741211,98.25,98.5500030517578,91.47733306884766,8408600,87,76.0,,0.76,66.12,0.8199996948242188,0.008301272574990914
181,2019-03-08,2,0.0028535681186283596,0.0,PG,98.81999969482422,99.18000030517578,97.75,98.41000366210938,91.3473892211914,5144500,96,76.0,,0.76,72.96000000000001,-0.4199981689453125,-0.0042168491503987715
182,2019-03-11,1,0.0026991041087426632,-0.05413012882970658,PG,98.79000091552734,99.68000030517578,98.51000213623048,99.58000183105467,92.43341064453124,7544400,86,76.0,,0.76,65.36,0.5,0.005041338964120845
183,2019-03-13,1,0.0026991041087426632,0.0,PG,99.98999786376952,101.58999633789062,99.95999908447266,101.18000030517578,93.9186019897461,9883300,85,76.0,,0.76,64.6,1.9099960327148438,0.019161276353002465
184,2019-03-14,24,0.006251776336113685,1.3162412727480826,PG,100.94000244140624,101.77999877929688,100.72000122070312,101.31999969482422,94.0485382080078,8590200,86,76.0,,0.76,65.36,0.19000244140625,0.0018702869205182715
185,2019-03-18,1,0.0026991041087426632,-0.22247930942422345,PG,102.05999755859376,102.29000091552734,101.1999969482422,101.51000213623048,94.2248992919922,8442800,92,76.0,,0.76,69.92,0.5100021362304688,0.0050108286730909946
186,2019-03-20,5,0.0033169601482854493,0.22891152569531847,PG,101.7300033569336,102.30999755859376,101.0500030517578,101.72000122070312,94.41983795166016,7513800,86,76.0,,0.76,65.36,0.01999664306642046,0.00019548971441429863
187,2019-03-22,1,0.0026991041087426632,-0.18627177051317856,PG,102.4800033569336,103.1500015258789,99.01000213623048,101.66000366210938,94.36414337158205,11035900,96,76.0,,0.76,72.96000000000001,0.840003967285142,0.00821038009314834
188,2019-03-27,2,0.0028535681186283596,0.05722788142382962,PG,102.76000213623048,103.0199966430664,102.04000091552734,102.9000015258789,95.5151596069336,6037100,89,76.0,,0.76,67.64,-0.1300048828125,-0.0012603478515691435
189,2019-03-28,1,0.0026991041087426632,-0.05413012882970658,PG,103.30999755859376,103.68000030517578,103.11000061035156,103.5500030517578,96.11849975585938,6793700,88,76.0,,0.76,66.88,0.660003662109375,0.006406558761558712
190,2019-04-01,1,0.0026991041087426632,0.0,PG,104.2300033569336,104.2300033569336,103.13999938964844,103.63999938964844,96.20203399658205,6626500,83,76.0,False,0.76,63.08,0.5500030517578125,0.005304813369395367
191,2019-04-02,6,0.003471424158171146,0.2861394071191483,PG,103.61000061035156,104.0199966430664,103.26000213623048,103.75,96.3041534423828,6088800,81,76.0,,0.76,61.56,-0.2100067138671875,-0.0020148393658592223
192,2019-04-04,70,0.013357120790855732,2.847735160630062,PG,103.4800033569336,103.66999816894533,102.79000091552734,103.43000030517578,96.00711822509766,4786100,80,76.0,,0.76,60.8,-0.34999847412107954,-0.003364722989965707
193,2019-04-08,24,0.006251776336113685,-0.5319518005412032,PG,103.93000030517578,105.13999938964844,103.5,104.97000122070312,97.43659210205078,8468600,85,76.0,,0.76,64.6,1.4700012207031108,0.014179620398058868
194,2019-04-09,1,0.0026991041087426632,-0.5682660473390324,PG,104.5500030517578,104.76000213623048,104.13999938964844,104.66000366210938,97.14884948730467,5820300,86,76.0,,0.76,65.36,-0.37999725341795454,-0.0036142025454051208
195,2019-04-12,1,0.0026991041087426632,0.0,PG,104.75,105.05999755859376,104.16999816894533,105.05999755859376,97.52013397216795,6707900,83,76.0,,0.76,63.08,0.29999542236328125,0.002863644675886512
196,2019-04-15,1,0.0026991041087426632,-0.36398049064570126,PG,104.9800033569336,105.77999877929688,104.79000091552734,105.7300033569336,98.14205932617188,5639200,75,76.0,,0.76,57.0,0.7200012207031108,0.006853238505945658
197,2019-04-16,4,0.003162496138399753,0.17168364427148908,PG,105.9800033569336,106.5,105.6500015258789,106.41999816894533,98.78252410888672,8136100,90,76.0,,0.76,68.4,0.720001220703125,0.006806591312270349
198,2019-04-17,2,0.0028535681186283596,-0.09768486861385173,PG,106.2699966430664,106.51000213623048,105.3499984741211,105.8499984741211,98.94705200195312,6778100,83,76.0,,0.76,63.08,0.01000213623048296,9.391677211723071e-05
199,2019-04-18,3,0.003008032128514056,0.05413012882970647,PG,106.0199966430664,106.70999908447266,105.83000183105467,106.0500030517578,99.13400268554688,7248900,78,76.0,,0.76,59.28,0.1999969482421733,0.001877729267025785
200,2019-04-22,20,0.005633920296570899,0.8729588168840505,PG,106.12999725341795,107.1999969482422,105.73999786376952,106.01000213623048,99.09661865234376,9057200,85,76.0,,0.76,64.6,0.48999786376954546,0.004591864567271342
201,2019-04-23,1,0.0026991041087426632,-0.5209190108022153,PG,104.01000213623048,104.11000061035156,102.12999725341795,103.16000366210938,96.43247985839844,15979800,96,76.0,,0.76,72.96000000000001,-3.089996337890639,-0.028824593524779063
202,2019-04-24,4,0.003162496138399753,0.17168364427148908,PG,103.31999969482422,104.6500015258789,102.79000091552734,103.69000244140624,96.92790985107422,10094800,100,76.0,,0.76,76.0,0.5400009155273438,0.005186830394405373
203,2019-04-25,-3,0.0020812480691998767,-0.3418970401484809,PG,103.0999984741211,103.56999969482422,102.58999633789062,103.27999877929688,96.54466247558594,6085300,85,76.0,,0.76,64.6,-1.0800018310546875,-0.010320132014404404
204,2019-04-26,1,0.0026991041087426632,0.29686804215526186,PG,103.9499969482422,105.87999725341795,103.91000366210938,105.86000061035156,98.95639038085938,7747400,77,76.0,,0.76,58.52,2.309997558593736,0.02230373240707051
205,2019-04-30,2,0.0028535681186283596,-0.05135051864023821,PG,104.86000061035156,106.62000274658205,104.66000366210938,106.4800033569336,99.53598022460938,8251300,83,76.0,,0.76,63.08,0.7400054931640909,0.006989096263319006
206,2019-05-01,2,0.0028535681186283596,0.0,PG,106.1500015258789,106.38999938964844,104.80999755859376,104.93000030517578,98.08704376220705,6733800,89,74.0,False,0.74,65.86,-0.23000335693360796,-0.0021572252017314497
207,2019-05-02,1,0.0026991041087426632,-0.05413012882970658,PG,105.1999969482422,105.76000213623048,105.0500030517578,105.55999755859376,98.67596435546876,6270300,100,74.0,,0.74,74.0,-0.6299972534179545,-0.0059215833915988725
208,2019-05-06,13,0.004552672227371022,0.6867345770859559,PG,105.12000274658205,105.81999969482422,105.04000091552734,105.68000030517578,98.78813934326172,4890400,97,74.0,,0.74,71.78,0.05999755859373579,0.0005672991431717733
209,2019-05-07,1,0.0026991041087426632,-0.4071384949446969,PG,105.02999877929688,105.58000183105467,104.0999984741211,104.6999969482422,97.87205505371094,6021700,84,74.0,,0.74,62.16,-0.23999786376954546,-0.0022679820871449596
210,2019-05-09,262,0.04301421068890948,14.936477051619546,PG,104.66999816894533,105.04000091552734,103.77999877929688,104.23999786376952,97.4420394897461,6901700,86,74.0,,0.74,63.64,-0.5400009155273295,-0.005114613621539976
211,2019-05-10,8,0.0037803521779425395,-0.9121138777767404,PG,103.9800033569336,106.1500015258789,103.91999816894533,106.01000213623048,99.09661865234376,5815800,98,74.0,,0.74,72.52,1.1100006103515625,0.010567408612688567
212,2019-05-13,2,0.0028535681186283596,0.05722788142382962,PG,105.13999938964844,106.58999633789062,104.8499984741211,106.11000061035156,99.19009399414062,7575500,100,74.0,,0.74,74.0,0.43999481201171875,0.00414502878649925
213,2019-05-14,2,0.0028535681186283596,0.0,PG,105.7699966430664,106.5,105.56999969482422,105.5999984741211,98.7133560180664,7004000,93,74.0,,0.74,68.82,-0.089996337890625,-0.0008443225535474941
214,2019-05-15,15,0.004861600247142416,0.7036916747861859,PG,105.61000061035156,107.0,105.5,106.6999969482422,99.74160766601562,5535600,99,74.0,,0.74,73.26,0.5,0.0046948356807512415
215,2019-05-16,2,0.0028535681186283596,-0.41303933405350446,PG,106.73999786376952,108.68000030517578,106.58999633789062,108.11000061035156,101.05967712402344,9284200,100,74.0,,0.74,74.0,1.6800003051757812,0.015700937431549322
216,2019-05-29,1,0.0026991041087426632,-0.6468043820996887,PG,103.95999908447266,104.80999755859376,103.6999969482422,104.19000244140624,97.39533233642578,7137300,100,74.0,,0.74,74.0,-3.870002746582017,-0.03560915288659339
217,2019-05-30,-6,0.0016178560395427866,-0.4005951699668079,PG,104.37000274658205,105.37000274658205,104.37000274658205,105.33000183105467,98.46096801757812,4729200,91,74.0,,0.74,67.34,0.5600051879882812,0.005343051245423558
218,2019-06-03,10,0.004089280197713933,1.5275921329005158,PG,103.1500015258789,103.95999908447266,102.4000015258789,103.8000030517578,97.03074645996094,8532900,81,66.0,,0.66,53.46,-1.4100036621093892,-0.013381452266832405
219,2019-06-05,6,0.003471424158171146,-0.15109163707788775,PG,105.23999786376952,106.75,104.88999938964844,106.7300033569336,99.76966094970705,6481700,87,66.0,,0.66,57.42,2.7900009155273438,0.026837254137144884
220,2019-06-07,1,0.0026991041087426632,-0.22247930942422345,PG,107.73999786376952,109.37999725341795,107.73999786376952,108.7699966430664,101.67662048339844,8063400,100,66.0,,0.66,66.0,2.6299972534179545,0.0246369766128145
221,2019-06-10,36,0.008105344454742045,1.8404243802100249,PG,108.31999969482422,109.0199966430664,107.45999908447266,108.72000122070312,101.62989044189452,4767000,95,66.0,,0.66,62.7,-0.3600006103515483,-0.003291283775748166
222,2019-06-12,0,0.0025446400988569664,-0.6860540458131645,PG,109.5999984741211,110.66000366210938,109.58000183105467,109.68000030517578,102.52727508544922,7687800,94,66.0,,0.66,62.040000000000006,1.6400070190429688,0.015043176201998909
223,2019-06-14,2,0.0028535681186283596,0.12140342357654488,PG,110.97000122070312,111.75,110.6500015258789,111.1999969482422,103.94815826416016,6438100,81,66.0,,0.66,53.46,1.089996337890625,0.009849957543999643
224,2019-06-18,0,0.0025446400988569664,-0.29820226633722413,PG,111.4499969482422,111.55999755859376,109.43000030517578,109.5999984741211,102.45249938964844,7731200,87,66.0,,0.66,57.42,-0.1900024414062358,-0.0017002455606821565
225,2019-06-20,3,0.003008032128514056,0.1821051353648171,PG,110.77999877929688,112.0199966430664,110.5,111.73999786376952,104.45294952392578,7044200,98,66.0,,0.66,64.68,0.45999908447264204,0.00412333358317829
226,2019-06-21,24,0.006251776336113685,1.0783608914450036,PG,111.62000274658205,112.47000122070312,111.0199966430664,111.1999969482422,103.94815826416016,13799400,97,66.0,,0.66,64.02,0.45000457763671875,0.004017180781308083
227,2019-06-24,4,0.003162496138399753,-0.494144388990463,PG,111.81999969482422,112.5,111.4000015258789,112.33000183105467,105.00446319580078,5518100,95,66.0,,0.66,62.7,0.029998779296875,0.0002667269402620853
228,2019-06-25,3,0.003008032128514056,-0.04884243430692592,PG,112.11000061035156,112.62999725341795,111.30999755859376,111.72000122070312,104.43424987792967,6805600,88,66.0,,0.66,58.080000000000005,0.12999725341795454,0.001155531141493027
229,2019-06-26,3,0.003008032128514056,0.0,PG,111.38999938964844,111.44000244140624,109.66000366210938,109.7300033569336,102.5740203857422,7170300,85,66.0,,0.66,56.1,-1.1899948120117188,-0.010565522871622046
230,2019-06-27,35,0.007950880444856348,1.6432165964876249,PG,109.91999816894533,110.2699966430664,109.29000091552734,109.77999877929688,102.62076568603516,5613300,86,66.0,,0.66,56.760000000000005,-1.1700057983398295,-0.010498974988402465
231,2019-07-01,1,0.0026991041087426632,-0.6605276450246726,PG,109.91999816894533,110.6999969482422,109.61000061035156,110.48999786376952,103.28446197509766,6775900,77,69.0,False,0.69,53.13,0.43000030517579546,0.0038995222478119818
232,2019-07-02,1,0.0026991041087426632,0.0,PG,110.61000061035156,111.5,110.29000091552734,111.4800033569336,104.20989990234376,6578200,66,69.0,,0.69,45.54,0.8000030517577983,0.007226766701103449
233,2019-07-03,1,0.0026991041087426632,0.0,PG,111.95999908447266,114.2699966430664,111.83999633789062,114.08000183105467,106.6403350830078,6223300,64,69.0,,0.69,44.16,2.7699966430664062,0.024843019220326612
234,2019-07-05,9,0.003934816187828236,0.4578230513906374,PG,112.97000122070312,113.4499969482422,112.2300033569336,113.1500015258789,105.77098846435548,8694800,66,69.0,,0.69,45.54,-0.8199996948242045,-0.007175984238325994
235,2019-07-08,6,0.003471424158171146,-0.11776713511815973,PG,113.33999633789062,114.2300033569336,113.3000030517578,114.0500030517578,106.6123046875,5317800,78,69.0,,0.69,53.81999999999999,0.780006408691392,0.006875332125810818
236,2019-07-09,18,0.005324992276799506,0.5339503426181365,PG,113.9000015258789,113.91000366210938,112.31999969482422,112.91000366210938,105.54663848876952,7537700,63,69.0,,0.69,43.47,-0.31999969482421875,-0.0028013629118465166
237,2019-07-11,2,0.0028535681186283596,-0.4641178859430295,PG,113.66000366210938,114.4000015258789,113.44000244140624,114.37999725341795,106.92076873779295,4625300,67,69.0,,0.69,46.23,0.48999786376953125,0.004301622754951495
238,2019-07-15,7,0.0036258881680568426,0.14652730292077742,PG,115.06999969482422,115.87999725341795,114.79000091552734,115.4800033569336,107.94904327392578,6240700,66,69.0,,0.69,45.54,1.4799957275390483,0.012937025417820935
239,2019-07-16,5,0.0033169601482854493,-0.08520064752492118,PG,115.72000122070312,116.5199966430664,115.4499969482422,115.88999938964844,108.3322982788086,7644300,70,69.0,,0.69,48.3,0.6399993896484517,0.005522949644612307
240,2019-07-17,1,0.0026991041087426632,-0.18627177051317856,PG,115.7300033569336,116.29000091552734,115.7300033569336,115.94000244140624,108.37904357910156,7861700,71,69.0,,0.69,48.99,-0.2299957275390625,-0.001973873448036567
241,2019-07-18,13,0.004552672227371022,0.6867345770859559,PG,114.93000030517578,115.7699966430664,114.79000091552734,115.44000244140624,108.61048126220705,5828700,68,69.0,,0.69,46.92,-0.5200042724609375,-0.00447161637601734
242,2019-07-22,6,0.003471424158171146,-0.23749745538440648,PG,115.04000091552734,115.4499969482422,114.58000183105467,115.3000030517578,108.47877502441406,4018800,69,69.0,,0.69,47.61,-0.31999969482420454,-0.002764098679304605
243,2019-07-23,3,0.003008032128514056,-0.13348758565453422,PG,115.70999908447266,116.0500030517578,113.83999633789062,113.8499984741211,107.11455535888672,8194600,66,69.0,,0.69,45.54,0.6000061035155966,0.005197108006720796
244,2019-07-24,3,0.003008032128514056,0.0,PG,113.8499984741211,113.87999725341795,112.27999877929688,112.5999984741211,105.93850708007812,9635900,68,69.0,,0.69,46.92,-2.1700057983398438,-0.018698886180744223
245,2019-07-26,10,0.004089280197713933,0.359453630481668,PG,113.20999908447266,114.87999725341795,112.87999725341795,114.7300033569336,107.9425048828125,5559600,61,69.0,,0.69,42.09,1.0,0.008781173376521068
246,2019-07-29,10,0.004089280197713933,0.359453630481668,PG,114.7300033569336,116.20999908447266,114.62000274658205,116.0,109.1373519897461,7768700,58,69.0,,0.69,40.02,1.3300018310547017,0.01157731426577957
247,2019-07-30,5,0.0033169601482854493,-0.18886454634735972,PG,119.81999969482422,121.76000213623048,118.8000030517578,120.41000366210938,113.2864761352539,18788800,76,69.0,,0.69,52.44,5.550003051757827,0.04775839510783886
248,2019-07-31,2,0.0028535681186283596,-0.139703827884884,PG,119.66000366210938,120.68000030517578,117.06999969482422,118.04000091552734,111.05667877197266,12641800,67,69.0,,0.69,46.23,-1.0800018310547017,-0.008869922898377958
249,2019-08-05,4,0.003162496138399753,0.10826025765941316,PG,116.08999633789062,116.3000030517578,112.83000183105467,113.08000183105467,106.3901138305664,12974800,86,64.0,,0.64,55.04,-4.379997253417983,-0.03629430926700228
250,2019-08-09,1,0.0026991041087426632,-0.14652730292077754,PG,117.62000274658205,118.04000091552734,115.8499984741211,116.77999877929688,109.8712158203125,6939500,85,64.0,,0.64,54.4,1.7399978637695455,0.01496128820388054
