,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,FANG_unscaled,FANG_monthly,isPartial,scale,FANG,Stock_Price_Change,Stock_Price_Change_Percent
212,2018-08-15,1,0.01747058823529412,-0.44692737430167595,FANG,123.04000091552734,124.1999969482422,115.27999877929688,117.6999969482422,111.33164978027344,11541400,73,40.0,,0.4,29.200000000000003,-10.699996948242173,-0.07931799430956854
213,2018-08-16,1,0.01747058823529412,0.0,FANG,120.0,120.68000030517578,118.11000061035156,120.45999908447266,113.94232177734376,3945000,72,40.0,,0.4,28.8,-3.5199966430664205,-0.028341358531057792
214,2018-08-17,1,0.01747058823529412,0.0,FANG,120.4499969482422,122.0,118.63999938964844,120.18000030517578,113.79556274414062,2165100,70,40.0,,0.4,28.0,1.3199996948242188,0.010938015342113028
215,2018-08-21,1,0.01747058823529412,-0.11869436201780403,FANG,121.9499969482422,124.2699966430664,121.5,122.58999633789062,116.07752227783205,2826800,69,40.0,,0.4,27.6,2.2699966430664062,0.01860652986120015
216,2018-08-23,55,0.14452941176470588,7.272727272727272,FANG,123.0,123.77999877929688,120.9800033569336,121.5999984741211,115.14012145996094,990100,79,40.0,,0.4,31.6,-0.48999786376953125,-0.003943010195589847
217,2018-08-24,0,0.01511764705882353,-0.8954008954008954,FANG,122.95999908447266,123.4499969482422,121.5,121.75,115.28215789794922,1314800,65,40.0,,0.4,26.0,-0.3300018310546733,-0.002666035177808279
218,2018-08-29,2,0.019823529411764705,0.3112840466926068,FANG,121.12000274658205,122.25,120.51000213623048,121.91000366210938,115.43365478515624,2070800,67,40.0,,0.4,26.8,-1.1999969482422017,-0.00972051014910369
219,2018-08-30,3,0.022176470588235294,0.11869436201780426,FANG,121.66000366210938,122.44000244140624,120.80999755859376,121.5199966430664,115.06436920166016,1060800,57,40.0,,0.4,22.8,0.1900024414062358,0.0015542121996419134
220,2018-08-31,16,0.05276470588235294,1.3793103448275863,FANG,121.1999969482422,121.41999816894533,119.69000244140624,121.08000183105467,114.64775848388672,1852700,69,40.0,,0.4,27.6,-1.020004272460909,-0.008330645639680001
221,2018-09-05,-3,0.008058823529411764,-0.5387205387205388,FANG,119.38999938964844,119.5500030517578,116.88999938964844,117.45999908447266,111.22006225585938,1778800,48,42.0,,0.42,20.16,-1.8699951171875284,-0.015401047153580039
222,2018-09-06,8,0.03394117647058824,3.211678832116789,FANG,117.47000122070312,117.5199966430664,113.5,114.48999786376952,108.4078369140625,1721700,42,42.0,,0.42,17.64,-2.030006408691392,-0.016980396126067165
223,2018-09-10,6,0.02923529411764706,-0.13864818024263437,FANG,112.73999786376952,113.41999816894533,111.75,112.11000061035156,106.1542739868164,1902400,41,42.0,,0.42,17.22,-4.0999984741210795,-0.034887666705553655
224,2018-09-11,1,0.01747058823529412,-0.40241448692152915,FANG,112.36000061035156,117.33000183105467,111.30999755859376,116.4000015258789,110.21637725830078,2335200,43,42.0,,0.42,18.06,3.9100036621093466,0.03447367065096563
225,2018-09-18,1,0.01747058823529412,0.0,FANG,123.91000366210938,126.23999786376952,122.95999908447266,124.75,118.12279510498048,2019400,53,42.0,,0.42,22.26,8.909996032714844,0.07593962237846452
226,2018-09-21,1,0.01747058823529412,0.0,FANG,127.8499984741211,128.9600067138672,126.77999877929688,128.5500030517578,121.72093200683594,1801100,72,42.0,,0.42,30.24,2.7200088500976705,0.021546331559930243
227,2018-09-25,1,0.01747058823529412,-0.44692737430167595,FANG,133.63999938964844,136.2100067138672,132.97999572753906,134.50999450683594,127.3642807006836,1891000,72,42.0,,0.42,30.24,7.25,0.0562189797034216
228,2018-09-26,17,0.05511764705882353,2.1548821548821544,FANG,134.1300048828125,134.5800018310547,131.1300048828125,131.3300018310547,124.35321044921876,2045700,52,42.0,,0.42,21.84,-1.6300048828125,-0.011966851203793039
229,2018-09-27,1,0.01747058823529412,-0.6830309498399145,FANG,133.0500030517578,134.41000366210938,131.8800048828125,134.05999755859375,126.93821716308594,1283900,49,42.0,,0.42,20.58,-0.1699981689453125,-0.0012631755582729332
230,2018-09-28,9,0.036294117647058824,1.0774410774410774,FANG,133.5500030517578,137.83999633789062,133.22999572753906,135.19000244140625,128.00814819335938,1629000,47,42.0,,0.42,19.74,3.42999267578125,0.0255188794161767
231,2018-10-01,-1,0.012764705882352942,-0.6482982171799028,FANG,135.4499969482422,138.49000549316406,135.36000061035156,136.8000030517578,129.53265380859375,1215100,61,41.0,False,0.41,25.01,0.6500091552734375,0.004715678848975502
232,2018-10-02,2,0.019823529411764705,0.552995391705069,FANG,137.08999633789062,137.49000549316406,135.10000610351562,137.0500030517578,129.7693634033203,1423900,43,41.0,,0.41,17.63,-1.0,-0.007220737673011124
233,2018-10-04,6,0.02923529411764706,0.4747774480712168,FANG,139.3800048828125,139.3800048828125,135.1999969482422,135.25,128.06497192382812,1506800,59,41.0,,0.41,24.19,1.8899993896484375,0.013746449299126828
234,2018-10-05,2,0.019823529411764705,-0.32193158953722345,FANG,136.2100067138672,136.69000244140625,133.88999938964844,136.35000610351562,129.10655212402344,1428600,56,41.0,,0.41,22.96,-2.69000244140625,-0.019299772902633627
235,2018-10-08,3,0.022176470588235294,0.26936026936026924,FANG,134.60000610351562,135.60000610351562,131.82000732421875,132.8800048828125,125.82087707519533,1466900,48,41.0,,0.41,19.68,-1.089996337890625,-0.00797422136529602
236,2018-10-09,1,0.01747058823529412,-0.2122015915119363,FANG,132.6300048828125,136.47000122070312,132.6300048828125,135.1300048828125,127.95136260986328,1228500,46,41.0,,0.41,18.86,0.8699951171875,0.006415892905811127
237,2018-10-10,12,0.04335294117647059,1.481481481481481,FANG,135.13999938964844,135.6999969482422,128.92999267578125,129.27999877929688,122.41212463378906,1652100,61,41.0,,0.41,25.01,-0.7700042724609375,-0.005642296955912451
238,2018-10-11,1,0.01747058823529412,-0.5970149253731343,FANG,128.05999755859375,129.7100067138672,124.55999755859376,124.62999725341795,118.0091552734375,2204300,60,41.0,,0.41,24.6,-5.989990234375,-0.044141417605629396
239,2018-10-15,3,0.022176470588235294,0.26936026936026924,FANG,127.79000091552734,128.61000061035156,126.22000122070312,127.93000030517578,121.13385772705078,1073100,63,41.0,,0.41,25.83,-1.100006103515625,-0.008480503018877927
240,2018-10-16,16,0.05276470588235294,1.3793103448275863,FANG,129.1999969482422,131.33999633789062,127.61000061035156,130.82000732421875,123.87033081054688,1234900,55,41.0,,0.41,22.55,2.7299957275390625,0.021226931922736725
241,2018-10-17,2,0.019823529411764705,-0.6243032329988851,FANG,130.6300048828125,131.0399932861328,128.16000366210938,129.50999450683594,122.62989807128906,951100,57,41.0,,0.41,23.37,-0.3000030517578125,-0.002284171312035177
242,2018-10-18,1,0.01747058823529412,-0.11869436201780403,FANG,128.0,128.36000061035156,125.12000274658205,126.95999908447266,120.21538543701172,947800,56,41.0,,0.41,22.96,-2.67999267578125,-0.02045171560661896
243,2018-10-19,1,0.01747058823529412,0.0,FANG,127.56999969482422,129.38999938964844,126.45999908447266,127.0999984741211,120.34793090820312,1298600,65,41.0,,0.41,26.65,1.029998779296875,0.008024297089429977
244,2018-10-23,1,0.01747058823529412,0.0,FANG,121.19000244140624,122.12000274658205,117.12000274658205,119.11000061035156,112.78239440917967,2636200,59,41.0,,0.41,24.19,-7.269996643066392,-0.05618669663312492
245,2018-10-24,7,0.031588235294117646,0.8080808080808077,FANG,120.87999725341795,121.0999984741211,112.62000274658205,112.9000015258789,106.9022979736328,1479700,72,41.0,,0.41,29.52,-1.0200042724609517,-0.008352475020637073
246,2018-10-25,17,0.05511764705882353,0.7448789571694601,FANG,114.4800033569336,115.45999908447266,111.9499969482422,114.23999786376952,108.17111206054688,1766900,83,41.0,,0.41,34.03,-5.6399993896484375,-0.04657307564585722
247,2018-10-26,11,0.041,-0.2561366061899679,FANG,112.25,115.30999755859376,109.9000015258789,113.76000213623048,107.71660614013672,1867800,90,41.0,,0.41,36.9,-0.15000152587889204,-0.0012991644471532782
248,2018-10-29,12,0.04335294117647059,0.6126914660831508,FANG,113.79000091552734,114.16000366210938,106.37999725341795,108.16999816894533,102.42356872558594,1768000,100,41.0,,0.41,41.0,-1.1499938964843892,-0.009973063228104095
249,2018-10-30,1,0.01747058823529412,-0.5970149253731343,FANG,106.38999938964844,110.25,105.93000030517578,109.87999725341795,104.04273223876952,2093100,95,41.0,,0.41,38.95,-3.910003662109375,-0.034250206172752096
250,2018-10-31,40,0.10923529411764706,5.252525252525252,FANG,111.0199966430664,115.70999908447266,110.8000030517578,112.36000061035156,106.39097595214844,2455900,68,41.0,,0.41,27.88,5.459999084472656,0.049523801219706565
251,2018-11-01,6,0.02923529411764706,-0.7323640280021539,FANG,112.8000030517578,116.02999877929688,112.5,115.4499969482422,109.31683349609376,1499900,91,38.0,False,0.38,34.58,0.31999969482421875,0.002765531910432495
252,2018-11-02,6,0.02923529411764706,0.0,FANG,116.0199966430664,116.72000122070312,112.97000122070312,114.31999969482422,108.2468719482422,1556400,90,38.0,,0.38,34.2,0.69000244140625,0.005946759016336012
253,2018-11-05,5,0.026882352941176472,-0.08048289738430581,FANG,115.5500030517578,118.41000366210938,114.75,115.98999786376952,109.82813262939452,1315400,78,38.0,,0.38,29.64,1.69000244140625,0.014479116036082429
254,2018-11-06,-2,0.010411764705882353,-0.6126914660831511,FANG,116.41999816894533,116.62999725341795,112.51000213623048,113.37000274658205,107.34733581542967,2266000,72,38.0,,0.38,27.36,-1.7800064086914205,-0.015032567803737074
255,2018-11-08,14,0.048058823529411765,3.6158192090395485,FANG,115.27999877929688,116.12000274658205,109.58000183105467,110.6500015258789,104.77184295654295,2403100,72,38.0,,0.38,27.36,-0.5099945068359091,-0.00437275588481556
256,2018-11-12,5,0.026882352941176472,0.35608308605341255,FANG,114.66999816894533,115.63999938964844,109.91000366210938,110.2300033569336,104.37413787841795,1889200,80,38.0,,0.38,30.4,-0.48000335693360796,-0.004133683651223796
257,2018-11-13,6,0.02923529411764706,0.08752735229759301,FANG,109.7300033569336,110.44000244140624,106.68000030517578,107.8499984741211,102.12057495117188,2039200,93,38.0,,0.38,35.34,-5.199996948242202,-0.04496711324531255
258,2018-11-14,4,0.024529411764705883,-0.16096579476861173,FANG,110.02999877929688,111.8000030517578,108.0199966430664,108.70999908447266,102.93487548828124,1676600,70,38.0,,0.38,26.6,1.3600006103515625,0.012314384102563913
259,2018-11-15,2,0.019823529411764705,-0.1918465227817746,FANG,108.94000244140624,112.69000244140624,107.5500030517578,112.23999786376952,106.2773666381836,1848800,65,38.0,,0.38,24.7,0.8899993896484375,0.007960638330541059
260,2018-11-23,21,0.06452941176470588,2.2551928783382786,FANG,105.27999877929688,106.72000122070312,103.51000213623048,104.87999725341795,99.4190673828125,1443000,67,38.0,,0.38,25.46,-5.970001220703111,-0.05297720375689263
261,2018-11-26,5,0.026882352941176472,-0.5834092980856882,FANG,106.55999755859376,109.58999633789062,105.77999877929688,109.30999755859376,103.618408203125,2564000,76,38.0,,0.38,28.88,2.8699951171875,0.026892757537101186
262,2018-11-27,4,0.024529411764705883,-0.08752735229759301,FANG,112.0999984741211,114.22000122070312,108.98999786376952,109.83999633789062,104.12081909179688,7557100,81,38.0,,0.38,30.78,4.6300048828125,0.04224842629373904
263,2018-11-28,-1,0.012764705882352942,-0.47961630695443647,FANG,109.33999633789062,112.04000091552734,108.2699966430664,109.8000030517578,104.08289337158205,3818000,84,38.0,,0.38,31.92,-2.1800003051757812,-0.019085976903147173
264,2018-11-29,1,0.01747058823529412,0.36866359447004626,FANG,110.37999725341795,114.11000061035156,109.70999908447266,112.0,106.1683578491211,4893000,80,38.0,,0.38,30.4,2.0699996948242188,0.01847554157362863
265,2018-11-30,1,0.01747058823529412,0.0,FANG,111.4499969482422,111.56999969482422,105.06999969482422,110.37999725341795,104.6326904296875,33049700,78,38.0,,0.38,29.64,-2.5400009155273438,-0.022259231460357465
266,2018-12-04,12,0.04335294117647059,1.481481481481481,FANG,112.38999938964844,112.80999755859376,104.83999633789062,105.08000183105467,99.6086654663086,3880300,85,36.0,,0.36,30.6,1.2399978637695455,0.011114079655474507
267,2018-12-06,22,0.06688235294117648,2.8282828282828283,FANG,102.0,102.33999633789062,96.9499969482422,101.81999969482422,96.5184097290039,5247300,77,36.0,,0.36,27.72,-10.47000122070314,-0.0928109338471087
268,2018-12-07,34,0.09511764705882353,0.4221635883905013,FANG,105.0,107.54000091552734,102.05999755859376,102.6999969482422,97.3525848388672,3588900,77,36.0,,0.36,27.72,5.200004577636719,0.05081106863115514
269,2018-12-11,2,0.019823529411764705,-0.7915893630179345,FANG,103.27999877929688,103.5999984741211,99.27999877929688,100.04000091552734,94.83108520507812,2166300,80,36.0,,0.36,28.8,-3.94000244140625,-0.03663755261171253
270,2018-12-12,2,0.019823529411764705,0.0,FANG,101.7699966430664,103.04000091552734,98.37999725341795,98.48999786376952,93.3617935180664,2795000,71,36.0,,0.36,25.56,-0.55999755859375,-0.005405381919321495
271,2018-12-13,1,0.01747058823529412,-0.11869436201780403,FANG,98.13999938964844,98.83000183105467,94.54000091552734,96.31999969482422,91.30477905273438,4373200,70,36.0,,0.36,25.2,-4.2099990844726705,-0.04085791000646488
272,2018-12-14,1,0.01747058823529412,0.0,FANG,95.77999877929688,95.77999877929688,91.83999633789062,92.70999908447266,87.88275146484375,4368300,89,36.0,,0.36,32.04,-3.0500030517577983,-0.030861104879585377
273,2018-12-17,22,0.06688235294117648,0.9705372616984402,FANG,92.1500015258789,92.7300033569336,88.1500015258789,88.54000091552734,83.92987060546875,3815000,95,36.0,,0.36,34.2,-3.0499954223632812,-0.03184376134093825
274,2018-12-18,2,0.019823529411764705,-0.7036059806508356,FANG,88.87000274658203,89.95999908447266,86.51000213623047,87.93000030517578,83.35164642333984,3899500,81,36.0,,0.36,29.16,-2.7700042724609375,-0.029871715433878676
275,2018-12-19,1,0.01747058823529412,-0.11869436201780403,FANG,89.25,95.04000091552734,88.9800033569336,90.5999984741211,85.88260650634766,4552800,94,36.0,,0.36,33.84,5.0800018310546875,0.056469562947466745
276,2018-12-20,1,0.01747058823529412,0.0,FANG,88.37000274658203,91.4800033569336,88.37000274658203,89.02999877929688,84.39437103271484,3320800,93,36.0,,0.36,33.48,-3.55999755859375,-0.037457886408880814
277,2018-12-21,70,0.17982352941176472,9.292929292929292,FANG,89.63999938964844,91.68000030517578,87.77999877929688,88.7699966430664,84.14788818359375,5570500,89,36.0,,0.36,32.04,0.1999969482421875,0.0021862367829377227
278,2018-12-26,1,0.01747058823529412,-0.2122015915119363,FANG,86.91999816894531,92.0500030517578,85.19000244140625,91.98999786376952,87.20024108886719,3065300,99,36.0,,0.36,35.64,0.37000274658201704,0.004035806559231858
279,2018-12-27,1,0.01747058823529412,0.0,FANG,90.0,93.04000091552734,88.47000122070312,92.87999725341795,88.04388427734375,1932400,92,36.0,,0.36,33.12,0.9899978637695455,0.010755000879390408
280,2019-01-02,1,0.01747058823529412,0.0,FANG,90.63999938964844,96.23999786376952,89.86000061035156,95.22000122070312,90.26205444335938,2385200,77,39.0,,0.39,30.03,3.1999969482421733,0.03439377597542692
281,2019-01-04,4,0.024529411764705883,0.404040404040404,FANG,97.87000274658205,100.08999633789062,97.08999633789062,99.93000030517578,94.72681427001952,2600800,78,39.0,,0.39,30.42,3.849998474121108,0.04000414130901064
282,2019-01-09,3,0.022176470588235294,-0.09592326139088736,FANG,107.0,108.94000244140624,105.70999908447266,106.79000091552734,101.22962188720705,2257300,96,39.0,,0.39,37.44,8.85000610351561,0.08842048583595874
283,2019-01-10,4,0.024529411764705883,0.10610079575596809,FANG,105.19000244140624,106.7300033569336,104.18000030517578,106.12999725341795,100.60399627685548,1835500,71,39.0,,0.39,27.69,-2.209999084472642,-0.02028638732279542
284,2019-01-11,12,0.04335294117647059,0.7673860911270982,FANG,105.25,105.36000061035156,102.6999969482422,104.0999984741211,98.6796875,1531200,87,39.0,,0.39,33.93,-1.3700027465820312,-0.01283615387887116
285,2019-01-16,3,0.022176470588235294,-0.17505470459518602,FANG,104.73999786376952,106.9000015258789,103.9000015258789,105.63999938964844,100.13951110839844,1610100,77,39.0,,0.39,30.03,1.5400009155273438,0.014616561376291859
286,2019-01-17,1,0.01747058823529412,-0.2122015915119363,FANG,104.5500030517578,106.48999786376952,104.12000274658205,105.6500015258789,100.14899444580078,1259700,67,39.0,,0.39,26.130000000000003,-0.4100036621093892,-0.0038353943522642098
287,2019-01-22,2,0.019823529411764705,-0.415944540727903,FANG,105.58000183105467,105.91999816894533,101.20999908447266,101.45999908447266,96.17715454101562,2429700,69,39.0,,0.39,26.91,-0.5699996948241903,-0.005352612510645227
288,2019-01-28,206,0.4998235294117647,24.21364985163205,FANG,100.79000091552734,101.27999877929688,99.23999786376952,100.3000030517578,95.07756042480467,1631900,85,39.0,,0.39,33.15,-4.639999389648452,-0.04380664152058922
289,2019-01-30,4,0.024529411764705883,-0.9509238554784042,FANG,102.23999786376952,102.54000091552734,100.08000183105467,102.26000213623048,96.93550872802734,1287600,72,39.0,,0.39,28.08,1.2600021362304688,0.012440779536107449
290,2019-01-31,8,0.03394117647058824,0.3836930455635492,FANG,102.5999984741211,104.61000061035156,101.83000183105467,103.12000274658205,97.75071716308594,2240300,78,39.0,,0.39,30.42,2.0699996948242188,0.020187240845935817
291,2019-02-04,2,0.019823529411764705,-0.415944540727903,FANG,102.2699966430664,104.75,100.3499984741211,104.5500030517578,99.10627746582033,2025300,49,36.0,,0.36,17.64,0.1399993896484375,0.0013382983350693767
292,2019-02-05,4,0.024529411764705883,0.2373887240356083,FANG,103.93000030517578,104.16000366210938,101.66000366210938,101.87999725341795,96.57528686523438,2340800,65,36.0,,0.36,23.4,-0.589996337890625,-0.005632423273418841
293,2019-02-06,2,0.019823529411764705,-0.1918465227817746,FANG,101.0999984741211,102.5500030517578,99.83999633789062,101.6500015258789,96.35725402832033,1347000,57,36.0,,0.36,20.52,-1.6100006103515767,-0.015456994563617266
294,2019-02-08,1,0.01747058823529412,-0.11869436201780403,FANG,97.81999969482422,98.45999908447266,95.08000183105467,96.5999984741211,91.57020568847656,1908900,52,36.0,,0.36,18.72,-4.090003967285142,-0.03988302140976907
295,2019-02-12,3,0.022176470588235294,-0.3889789303079416,FANG,99.33999633789062,100.77999877929688,98.23999786376952,98.68000030517578,93.54190826416016,1580200,59,36.0,,0.36,21.24,2.3199996948242188,0.02356286528942375
296,2019-02-13,7,0.031588235294117646,0.4244031830238726,FANG,99.33999633789062,102.0,99.01000213623048,101.0199966430664,95.76006317138672,1569200,52,36.0,,0.36,18.72,1.220001220703125,0.012105588762457486
297,2019-02-15,10,0.03864705882352941,0.22346368715083798,FANG,105.0,106.94000244140624,104.08999633789062,105.5,100.0067901611328,2132400,69,36.0,,0.36,24.84,4.940002441406236,0.04843139648437478
298,2019-02-20,1,0.01747058823529412,-0.547945205479452,FANG,104.0,107.93000030517578,103.48999786376952,106.4499969482422,101.02783966064452,3395400,61,36.0,,0.36,21.96,0.9899978637695455,0.009257507398243936
299,2019-02-21,2,0.019823529411764705,0.1346801346801345,FANG,105.05999755859376,106.44000244140624,101.06999969482422,102.13999938964844,96.93737030029295,2724800,72,36.0,,0.36,25.92,-1.4899978637695455,-0.013805224307945174
300,2019-02-22,3,0.022176470588235294,0.11869436201780426,FANG,103.19000244140624,104.63999938964844,102.63999938964844,104.02999877929688,98.73109436035156,1874300,53,36.0,,0.36,19.08,-1.8000030517577983,-0.016910964021714214
301,2019-02-25,2,0.019823529411764705,-0.1061007957559682,FANG,103.38999938964844,105.37999725341795,102.8499984741211,105.29000091552734,99.92691802978516,1707600,63,36.0,,0.36,22.68,0.739997863769517,0.007071845069627658
302,2019-02-26,1,0.01747058823529412,-0.11869436201780403,FANG,105.1500015258789,106.83000183105467,104.76000213623048,105.51000213623048,100.13571166992188,1854800,59,36.0,,0.36,21.24,1.4500045776367188,0.01375977050131949
303,2019-02-27,1,0.01747058823529412,0.0,FANG,106.0999984741211,108.23999786376952,105.33000183105467,105.48999786376952,100.11673736572266,1576500,54,36.0,,0.36,19.44,1.4099960327148438,0.013198502373375165
304,2019-02-28,5,0.026882352941176472,0.5387205387205387,FANG,105.3499984741211,105.51000213623048,102.58999633789062,102.93000030517578,97.68712615966795,2404900,50,36.0,,0.36,18.0,-2.729995727539034,-0.025221690515690898
305,2019-03-01,4,0.024529411764705883,-0.08752735229759301,FANG,103.20999908447266,105.94000244140624,103.20999908447266,104.79000091552734,99.452392578125,1910600,65,36.0,False,0.36,23.4,0.43000030517575283,0.004075445895836083
306,2019-03-04,2,0.019823529411764705,-0.1918465227817746,FANG,105.56999969482422,105.7699966430664,102.7300033569336,104.66999816894533,99.3385009765625,1459500,85,36.0,,0.36,30.6,-0.17000579833982954,-0.0016047365907307931
307,2019-03-08,12,0.04335294117647059,1.1869436201780417,FANG,95.87000274658205,96.05999755859376,92.87000274658205,95.5,90.63558959960938,1873600,70,36.0,,0.36,25.2,-9.709999084472642,-0.0918029629634971
308,2019-03-12,9,0.036294117647058824,-0.1628222523744911,FANG,98.01000213623048,101.0199966430664,98.01000213623048,100.5,95.38091278076172,1920700,72,36.0,,0.36,25.92,4.959999084472642,0.051634386951209255
309,2019-03-13,6,0.02923529411764706,-0.1944894651539708,FANG,102.4800033569336,103.5199966430664,101.33999633789062,103.41999816894533,98.15216827392578,2119200,80,36.0,,0.36,28.8,2.5,0.024747575560047252
310,2019-03-19,7,0.031588235294117646,-0.45035823950870013,FANG,104.93000030517578,105.1999969482422,102.62000274658205,103.18000030517578,97.92439270019533,1330900,90,36.0,,0.36,32.4,1.6800003051757955,0.01622875154225878
311,2019-03-20,2,0.019823529411764705,-0.37243947858473003,FANG,102.76000213623048,106.33000183105467,102.6999969482422,105.18000030517578,99.82251739501952,1531300,91,36.0,,0.36,32.76,1.1300048828124716,0.010741491593088348
312,2019-03-21,8,0.03394117647058824,0.7121661721068251,FANG,105.04000091552734,106.36000061035156,104.36000061035156,105.91000366210938,100.51534271240234,1657700,74,36.0,,0.36,26.64,0.02999877929688921,0.0002821290207870586
313,2019-04-01,12,0.04335294117647059,0.7673860911270982,FANG,102.9000015258789,104.1999969482422,102.3499984741211,103.69000244140624,98.4084243774414,1414000,78,34.0,False,0.34,26.520000000000003,-2.160003662109361,-0.020308420926232418
314,2019-04-03,2,0.019823529411764705,-0.5427408412483039,FANG,102.98999786376952,103.4499969482422,99.5199966430664,99.95999908447266,94.868408203125,1491500,75,34.0,,0.34,25.500000000000004,-0.75,-0.007197696947846666
315,2019-04-05,1,0.01747058823529412,-0.11869436201780403,FANG,100.56999969482422,102.8499984741211,100.05999755859376,102.4499969482422,97.23157501220705,1951600,75,34.0,,0.34,25.500000000000004,-0.599998474121108,-0.005799888756123361
316,2019-04-08,6,0.02923529411764706,0.6734006734006732,FANG,102.8000030517578,105.16000366210938,102.8000030517578,104.3499984741211,99.03479766845705,1577000,74,34.0,,0.34,25.16,2.3100051879882812,0.022459943823621265
317,2019-04-10,2,0.019823529411764705,-0.32193158953722345,FANG,102.91000366210938,104.5,102.5999984741211,103.87000274658205,98.57926177978516,1208200,79,34.0,,0.34,26.860000000000003,-0.660003662109375,-0.006276185233218934
318,2019-04-15,2,0.019823529411764705,0.0,FANG,106.6999969482422,108.12999725341795,105.33999633789062,105.95999908447266,100.5627899169922,1716500,84,34.0,,0.34,28.56,3.6299972534179545,0.034736815822181466
319,2019-04-16,6,0.02923529411764706,0.4747774480712168,FANG,106.5500030517578,107.41000366210938,105.4499969482422,106.87000274658205,101.42643737792967,2224300,70,34.0,,0.34,23.8,-0.7199935913085795,-0.006658592523785756
320,2019-04-18,1,0.01747058823529412,-0.40241448692152915,FANG,109.20999908447266,109.5,107.22000122070312,107.27999877929688,101.8155517578125,1480600,86,34.0,,0.34,29.24,2.089996337890625,0.019458116252051738
321,2019-04-23,-5,0.003352941176470588,-0.8080808080808082,FANG,111.1999969482422,112.8000030517578,110.13999938964844,111.80999755859376,106.11483001708984,2130300,77,34.0,,0.34,26.180000000000003,3.3000030517577983,0.03013701417130399
322,2019-04-30,1,0.01747058823529412,4.210526315789474,FANG,107.43000030517578,108.30999755859376,105.81999969482422,106.38999938964844,100.97088623046876,1917800,62,34.0,,0.34,21.08,-4.490005493164034,-0.039805012160361475
323,2019-05-03,1,0.01747058823529412,0.0,FANG,100.0199966430664,101.48999786376952,99.6999969482422,100.47000122070312,95.35243225097656,1697800,75,36.0,,0.36,27.0,-6.819999694824247,-0.06296740696660763
324,2019-05-06,0,0.01511764705882353,-0.13468013468013473,FANG,98.8499984741211,101.36000061035156,98.77999877929688,100.6999969482422,95.5707015991211,1715300,69,36.0,,0.36,24.84,-0.12999725341795454,-0.0012808873401736198
325,2019-05-08,1,0.01747058823529412,0.15564202334630362,FANG,101.48999786376952,108.04000091552734,101.48999786376952,105.8499984741211,100.45838928222656,4557800,68,36.0,,0.36,24.48,6.680000305175781,0.06590371216408197
326,2019-05-09,2,0.019823529411764705,0.1346801346801345,FANG,104.95999908447266,109.61000061035156,104.5999984741211,108.23999786376952,102.72664642333984,3515200,67,36.0,,0.36,24.12,1.5699996948242188,0.01453165199481754
327,2019-05-10,3,0.022176470588235294,0.11869436201780426,FANG,108.04000091552734,108.88999938964844,106.62999725341795,107.88999938964844,102.39449310302734,2279900,71,36.0,,0.36,25.56,-0.720001220703125,-0.006568754827970813
328,2019-05-15,5,0.026882352941176472,0.2122015915119364,FANG,107.69000244140624,110.43000030517578,107.43000030517578,109.05999755859376,103.50489044189452,1416400,88,36.0,,0.36,31.68,1.5400009155273438,0.014142721316552365
329,2019-05-16,5,0.026882352941176472,0.0,FANG,109.9499969482422,111.02999877929688,109.7699966430664,110.62999725341795,104.99491119384766,1044500,89,36.0,,0.36,32.04,0.5999984741210938,0.0054332923341753325
330,2019-05-17,32,0.09041176470588236,2.363238512035011,FANG,109.76000213623048,111.43000030517578,109.76000213623048,111.0199966430664,105.36504364013672,1281200,79,36.0,,0.36,28.44,0.40000152587890625,0.003602643702392827
331,2019-05-21,38,0.10452941176470588,4.983164983164983,FANG,110.9000015258789,114.13999938964844,110.75,113.8000030517578,108.00345611572266,2239300,88,36.0,,0.36,31.68,2.7099990844726562,0.024320192740291846
332,2019-05-23,1,0.01747058823529412,-0.8328643781654473,FANG,106.66999816894533,106.66999816894533,101.7699966430664,104.02999877929688,98.73109436035156,2143600,86,36.0,,0.36,30.96,-7.470001220703111,-0.06544595462281544
333,2019-05-28,3,0.022176470588235294,0.11869436201780426,FANG,104.38999938964844,104.87000274658205,102.7300033569336,103.5199966430664,98.42493438720705,1428900,73,36.0,,0.36,26.28,-1.7999954223632812,-0.016874430048385514
334,2019-05-29,9,0.036294117647058824,0.636604774535809,FANG,101.62999725341795,102.37000274658205,100.08999633789062,101.30999755859376,96.32372283935548,2679600,94,36.0,,0.36,33.84,-2.5,-0.0238390381856024
335,2019-05-30,43,0.11629411764705883,2.2042139384116695,FANG,101.44000244140624,102.73999786376952,99.9000015258789,100.3499984741211,95.41096496582033,1645400,76,36.0,,0.36,27.36,0.3699951171874716,0.0036142923440511954
336,2019-06-03,11,0.041,0.8488063660477454,FANG,98.70999908447266,99.62999725341795,97.27999877929688,98.16999816894533,93.3382568359375,1950100,80,39.0,,0.39,31.200000000000003,-3.1100006103515625,-0.03027059251524744
337,2019-06-04,1,0.01747058823529412,-0.5738880918220947,FANG,99.3000030517578,99.9499969482422,97.16999816894533,99.12999725341795,94.2510223388672,1769100,81,39.0,,0.39,31.59,0.31999969482424717,0.003211880996145222
