,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ACB_unscaled,ACB_monthly,isPartial,scale,ACB,Stock_Price_Change,Stock_Price_Change_Percent
68,2017-03-13,1,0.026157232704402518,-0.05670220004536175,ACB,21.70800018310547,21.959999084472656,21.288000106811523,21.540000915527344,21.540000915527344,26733,70,4.0,,0.04,2.8000000000000003,1.3199996948242152,0.06395347547763164
69,2017-03-14,6,0.0340188679245283,0.30055301755229613,ACB,21.479999542236328,21.600000381469727,21.1200008392334,21.479999542236328,21.479999542236328,15133,66,4.0,,0.04,2.64,-0.3599987030029297,-0.01639338424460479
70,2017-03-27,3,0.02930188679245283,0.0,ACB,22.583999633789062,22.799999237060547,21.600000381469727,22.75200080871582,22.75200080871582,68308,40,4.0,,0.04,1.6,1.1999988555908203,0.05555550159250355
71,2017-03-30,3,0.02930188679245283,0.0,ACB,23.34000015258789,23.8799991607666,23.040000915527344,23.280000686645508,23.280000686645508,37550,36,4.0,,0.04,1.44,1.0799999237060547,0.04736841929146007
72,2017-04-04,22,0.05917610062893082,1.0195320884309935,ACB,23.26799964904785,23.8799991607666,23.040000915527344,23.280000686645508,23.280000686645508,27733,64,3.0,,0.03,1.92,0.0,0.0
73,2017-04-05,3,0.02930188679245283,-0.5048357955149325,ACB,23.459999084472656,24.1200008392334,23.280000686645508,23.76000022888184,23.76000022888184,51225,57,3.0,,0.03,1.71,0.24000167846679688,0.010050321897042025
74,2017-04-10,1,0.026157232704402518,-0.10731916720326251,ACB,25.643999099731445,29.63999938964844,25.440000534057617,29.520000457763672,29.520000457763672,215617,71,3.0,,0.03,2.13,5.519998550415043,0.2288556533313324
75,2017-04-11,1,0.026157232704402518,0.0,ACB,31.28400039672852,31.823999404907227,24.20400047302246,27.0,27.0,191467,72,3.0,,0.03,2.16,2.1840000152587855,0.07368421255843649
76,2017-04-13,2,0.027729559748427675,0.06011060351045927,ACB,27.79199981689453,28.559999465942383,24.239999771118164,25.440000534057617,25.440000534057617,116117,73,3.0,,0.03,2.19,-3.2639999389648438,-0.10256410256410253
77,2017-04-20,3,0.02930188679245283,0.0,ACB,25.739999771118164,25.920000076293945,24.1200008392334,24.36000061035156,24.36000061035156,49158,58,3.0,,0.03,1.74,-2.6399993896484375,-0.09243695514758743
78,2017-05-26,1,0.026157232704402518,-0.10731916720326251,ACB,22.31999969482422,22.31999969482422,22.31999969482422,22.31999969482422,22.31999969482422,0,76,3.0,,0.03,2.28,-3.6000003814697266,-0.1388889031972741
79,2017-06-05,2,0.027729559748427675,0.06011060351045927,ACB,19.979999542236328,20.280000686645508,18.576000213623047,18.84000015258789,18.84000015258789,69475,78,4.0,,0.04,3.12,-2.039999008178711,-0.09139780627558725
80,2017-06-22,6,0.0340188679245283,0.226808800181447,ACB,19.5,20.040000915527344,19.200000762939453,19.90800094604492,19.90800094604492,21142,76,4.0,,0.04,3.04,-0.23999977111816406,-0.01183430783985151
81,2017-07-20,1,0.026157232704402518,-0.10731916720326251,ACB,23.57999992370605,23.76000022888184,22.920000076293945,23.100000381469727,23.100000381469727,44400,61,3.0,,0.03,1.83,3.7199993133544957,0.18562869977077567
82,2017-07-27,19,0.05445911949685535,1.0819908631882664,ACB,26.18400001525879,26.280000686645508,25.31999969482422,25.920000076293945,25.920000076293945,58633,53,3.0,,0.03,1.59,2.5200004577636683,0.10606062430506391
83,2017-08-14,1,0.026157232704402518,-0.5196904954382723,ACB,23.21999931335449,23.76000022888184,22.90800094604492,23.63999938964844,23.63999938964844,25625,69,3.0,,0.03,2.07,-2.5200004577636683,-0.09589042587218177
84,2017-08-30,1,0.026157232704402518,-0.29615840243696046,ACB,23.100000381469727,23.399999618530277,23.040000915527344,23.15999984741211,23.15999984741211,17933,72,3.0,,0.03,2.16,-0.3600006103515625,-0.015151540693756349
85,2017-09-05,1,0.026157232704402518,0.0,ACB,24.239999771118164,24.71999931335449,24.1200008392334,24.36000061035156,24.36000061035156,32750,57,3.0,,0.03,1.71,1.3199996948242116,0.05641024428816288
86,2017-09-07,2,0.027729559748427675,0.06011060351045927,ACB,24.899999618530277,25.07999992370605,24.71999931335449,24.84000015258789,24.84000015258789,27333,33,3.0,,0.03,0.99,0.3600006103515625,0.014563131891232706
87,2017-09-11,9,0.03873584905660377,0.39691540031753214,ACB,25.68000030517578,26.63999938964844,25.440000534057617,26.63999938964844,26.63999938964844,73058,66,3.0,,0.03,1.98,1.55999946594239,0.06220093583285258
88,2017-09-12,3,0.02930188679245283,-0.24354603019970766,ACB,26.81999969482422,27.239999771118164,26.76000022888184,27.0,27.0,89183,50,3.0,,0.03,1.5,0.600000381469723,0.022522537357972494
89,2017-09-13,1,0.026157232704402518,-0.10731916720326251,ACB,27.1200008392334,27.479999542236328,25.799999237060547,26.016000747680664,26.016000747680664,66892,83,3.0,,0.03,2.49,0.23999977111816406,0.008810564358837869
90,2017-09-18,1,0.026157232704402518,-0.3510688094866593,ACB,26.57999992370605,27.0,26.399999618530277,26.55599975585937,26.55599975585937,77417,66,3.0,,0.03,1.98,-0.4799995422363281,-0.01746723254120064
91,2017-09-21,1,0.026157232704402518,0.0,ACB,27.299999237060547,27.600000381469727,26.399999618530277,26.76000022888184,26.76000022888184,49692,50,3.0,,0.03,1.5,0.6000003814697266,0.022222236350730507
92,2017-09-26,2,0.027729559748427675,0.06011060351045927,ACB,27.84000015258789,28.200000762939453,27.0,27.36000061035156,27.36000061035156,65558,66,3.0,,0.03,1.98,0.6000003814697266,0.02173914395568488
93,2017-10-05,1,0.026157232704402518,-0.05670220004536175,ACB,28.440000534057617,30.600000381469727,27.959999084472656,29.66399955749512,29.66399955749512,143158,41,3.0,,0.03,1.23,2.3999996185302734,0.08510636714891029
94,2017-10-06,6,0.0340188679245283,0.30055301755229613,ACB,30.420000076293945,30.600000381469727,27.972000122070312,29.040000915527344,29.040000915527344,135358,35,3.0,,0.03,1.05,0.0,0.0
95,2017-10-10,1,0.026157232704402518,-0.3247280402662769,ACB,29.100000381469727,29.15999984741211,28.31999969482422,28.559999465942383,28.559999465942383,114708,72,3.0,,0.03,2.16,-1.4400005340576172,-0.047058840395624024
96,2017-10-16,2,0.027729559748427675,0.06011060351045927,ACB,27.959999084472656,28.440000534057617,27.56399917602539,27.71999931335449,27.71999931335449,62783,27,3.0,,0.03,0.8099999999999999,-0.7199993133544922,-0.024691334606381732
97,2017-10-17,8,0.037163522012578616,0.3402132002721705,ACB,27.420000076293945,27.479999542236328,25.31999969482422,26.447999954223636,26.447999954223636,140325,41,3.0,,0.03,1.23,-0.9600009918212891,-0.03375530850189912
98,2017-10-18,2,0.027729559748427675,-0.25385005923168047,ACB,26.459999084472656,27.70800018310547,25.920000076293945,27.20400047302246,27.20400047302246,68892,54,3.0,,0.03,1.62,0.22800064086914062,0.008296966690945817
99,2017-10-20,2,0.027729559748427675,0.0,ACB,26.280000686645508,27.1200008392334,26.15999984741211,26.74799919128418,26.74799919128418,38725,56,3.0,,0.03,1.68,-0.5879993438720703,-0.021221284105180316
100,2017-10-23,2,0.027729559748427675,0.0,ACB,27.18000030517578,27.479999542236328,27.0,27.347999572753903,27.347999572753903,46167,33,3.0,,0.03,0.99,0.3599987030029297,0.013274288048034766
101,2017-11-06,21,0.05760377358490566,1.0773418008618734,ACB,30.479999542236328,33.0,30.239999771118164,33.0,33.0,234533,35,4.0,,0.04,1.4,5.520000457763672,0.2008733824496438
102,2017-11-07,2,0.027729559748427675,-0.5186155693853041,ACB,35.220001220703125,37.68000030517578,33.33599853515625,35.279998779296875,35.279998779296875,400900,66,4.0,,0.04,2.64,4.680000305175781,0.14181819106593285
103,2017-11-08,1,0.026157232704402518,-0.05670220004536175,ACB,35.81999969482422,38.52000045776367,35.63999938964844,36.959999084472656,36.959999084472656,245158,60,4.0,,0.04,2.4,0.8400001525878906,0.02229299749959157
104,2017-11-09,1,0.026157232704402518,0.0,ACB,38.220001220703125,38.63999938964844,36.22800064086914,38.27999877929688,38.27999877929688,196367,51,4.0,,0.04,2.04,0.11999893188476562,0.00311523703163874
105,2017-11-10,21,0.05760377358490566,1.202212070209185,ACB,38.93999862670898,46.68000030517578,38.48400115966797,44.124000549316406,44.124000549316406,423242,82,4.0,,0.04,3.28,8.040000915527344,0.20807456114197653
106,2017-11-13,1,0.026157232704402518,-0.10731916720326251,ACB,51.900001525878906,56.27999877929688,47.56800079345703,56.15999984741211,56.15999984741211,597417,55,4.0,,0.04,2.2,9.5999984741211,0.2056554929597263
107,2017-11-14,1,0.026157232704402518,0.0,ACB,60.119998931884766,65.4000015258789,50.26800155639648,60.47999954223633,60.47999954223633,800675,91,4.0,,0.04,3.64,9.120002746582024,0.16204696063243174
108,2017-11-15,1,0.026157232704402518,0.0,ACB,61.91999816894531,63.47999954223633,55.667999267578125,58.560001373291016,58.560001373291016,394825,66,4.0,,0.04,2.64,-1.9200019836425781,-0.0293578278111023
109,2017-11-16,18,0.05288679245283019,1.0218802596778072,ACB,55.43999862670898,56.27999877929688,48.959999084472656,50.93999862670898,50.93999862670898,582008,81,4.0,,0.04,3.24,-7.200000762939446,-0.11342156293099748
110,2017-11-24,4,0.03087421383647799,-0.4162207158996314,ACB,65.27999877929688,68.5199966430664,65.04000091552734,67.91999816894531,67.91999816894531,277775,71,4.0,,0.04,2.84,12.239997863769524,0.21748397528878627
111,2017-11-27,10,0.04030817610062893,0.30556121409655734,ACB,70.9800033569336,79.80000305175781,70.71600341796875,77.76000213623047,77.76000213623047,583742,100,4.0,,0.04,4.0,11.280006408691406,0.16462356919617327
112,2017-11-28,7,0.03559119496855346,-0.11702293649555306,ACB,81.05999755859375,82.31999969482422,65.91600036621094,73.19999694824219,73.19999694824219,526217,74,4.0,,0.04,2.96,2.5199966430664062,0.031578904093925386
113,2017-11-30,346,0.5686100628930818,14.976144195087473,ACB,57.59999847412109,72.5999984741211,57.36000061035156,72.0,72.0,410617,92,4.0,,0.04,3.68,-9.720001220703125,-0.11807581701575565
114,2017-12-01,1,0.026157232704402518,-0.9539979426826976,ACB,72.0,73.91999816894531,68.53199768066406,71.04000091552734,71.04000091552734,270150,70,4.0,False,0.04,2.8000000000000003,1.3199996948242188,0.018181814360433313
115,2017-12-18,2,0.027729559748427675,-0.31206116398814165,ACB,65.81999969482422,66.10800170898438,64.68000030517578,65.5199966430664,65.5199966430664,120350,67,4.0,,0.04,2.68,-7.8119964599609375,-0.10568177290949732
116,2017-12-20,8,0.037163522012578616,0.3402132002721705,ACB,66.54000091552734,66.72000122070312,64.91999816894531,65.63999938964844,65.63999938964844,93292,40,4.0,,0.04,1.6,0.61199951171875,0.009257570882460708
117,2017-12-27,3,0.02930188679245283,-0.21154171602640037,ACB,72.23999786376953,76.44000244140625,70.13999938964844,76.44000244140625,76.44000244140625,246658,37,4.0,,0.04,1.48,9.720001220703125,0.1456834688679085
118,2017-12-29,2,0.027729559748427675,-0.053659583601631256,ACB,90.0,100.55999755859376,81.72000122070312,91.55999755859376,91.55999755859376,825425,63,4.0,,0.04,2.52,24.119995117187514,0.31554152730013674
119,2018-01-03,3,0.02930188679245283,-0.32566217976552314,ACB,125.16000366210938,141.9600067138672,119.9280014038086,135.72000122070312,135.72000122070312,1152567,90,7.0,,0.07,6.300000000000001,41.40000915527342,0.4116946117779159
120,2018-01-04,1,0.026157232704402518,-0.10731916720326251,ACB,131.8800048828125,134.39999389648438,110.16000366210938,125.4000015258789,125.4000015258789,1158725,83,7.0,,0.07,5.8100000000000005,-7.5600128173828125,-0.053254525639891526
121,2018-01-05,2,0.027729559748427675,0.06011060351045927,ACB,118.9800033569336,130.55999755859375,115.5479965209961,127.31999969482422,127.31999969482422,500908,70,7.0,,0.07,4.9,-3.839996337890625,-0.028571402621105912
122,2018-01-08,5,0.032446540880503145,0.24044241404183686,ACB,137.63999938964844,140.63999938964844,131.12399291992188,134.22000122070312,134.22000122070312,415517,55,7.0,,0.07,3.850000000000001,10.080001831054688,0.07720589782127485
123,2018-01-09,18,0.05288679245283019,0.6299670478774957,ACB,136.25999450683594,136.53599548339844,125.16000366210938,131.29200744628906,131.29200744628906,487608,76,7.0,,0.07,5.32,-4.10400390625,-0.029180915273468555
124,2018-01-10,2,0.027729559748427675,-0.47568081817100727,ACB,133.0800018310547,134.0399932861328,126.22799682617188,127.68000030517578,127.68000030517578,239992,43,7.0,,0.07,3.01,-2.496002197265625,-0.018280909648980548
125,2018-01-11,4,0.03087421383647799,0.1134044000907235,ACB,123.83999633789062,124.55999755859376,115.44000244140624,117.0,117.0,449633,87,7.0,,0.07,6.090000000000001,-9.479995727539048,-0.07072512833764677
126,2018-01-12,11,0.04188050314465409,0.35648808311265023,ACB,111.72000122070312,112.55999755859376,92.07599639892578,99.5999984741211,99.5999984741211,822517,96,7.0,,0.07,6.720000000000001,-12.0,-0.09633911556842423
