,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CVS_unscaled,CVS_monthly,isPartial,scale,CVS,Stock_Price_Change,Stock_Price_Change_Percent
213,2019-02-04,2,0.02219460500963391,-0.30268176039711847,CVS,65.25,65.91999816894531,64.87000274658203,65.91000366210938,60.37779235839844,7151900,83,37.0,,0.37,30.71,0.1999969482421875,0.00304316714131736
214,2019-02-06,1,0.020267822736030828,-0.08681309141418525,CVS,65.44000244140625,66.29000091552734,65.36000061035156,66.02999877929688,60.48772048950195,6494600,84,37.0,,0.37,31.08,0.37000274658203125,0.005612905898962017
215,2019-02-08,17,0.05109633911368015,1.5210571347086224,CVS,65.48999786376953,65.69999694824219,64.36000061035156,65.01000213623047,59.55333709716797,7754000,85,37.0,,0.37,31.45,-0.5900039672851562,-0.008900346343892696
216,2019-02-12,2,0.02219460500963391,-0.30268176039711847,CVS,65.44000244140625,67.4000015258789,65.30000305175781,67.01000213623047,61.38546371459961,7868000,91,37.0,,0.37,33.67,1.7000045776367188,0.02587526113549088
217,2019-02-14,1,0.020267822736030828,-0.08681309141418525,CVS,67.45999908447266,68.16000366210938,66.7699966430664,67.69000244140625,62.00839614868164,6988200,100,37.0,,0.37,37.0,0.7600021362304688,0.011275995831226515
218,2019-02-15,1,0.020267822736030828,0.0,CVS,68.26000213623047,69.87000274658203,67.8499984741211,69.52999877929688,63.69393157958984,10245400,86,37.0,,0.37,31.82,1.7099990844726562,0.025088013389049424
219,2019-02-19,76,0.16477649325626204,5.831136672258167,CVS,70.20999908447266,70.31999969482422,69.27999877929688,69.87999725341797,64.01455688476562,13091900,85,37.0,,0.37,31.45,0.4499969482421875,0.006440488486515683
220,2019-02-20,2,0.02219460500963391,-0.8653047860709316,CVS,63.66999816894531,65.19000244140625,63.29999923706055,64.22000122070312,58.82964706420898,43365600,89,37.0,,0.37,32.93,-5.129997253417969,-0.07295217968829926
221,2019-02-21,1,0.020267822736030828,-0.08681309141418525,CVS,64.02999877929688,64.1500015258789,61.959999084472656,62.34999847412109,57.11660003662109,26490600,83,37.0,,0.37,30.71,-1.0400009155273438,-0.01595338052736095
222,2019-02-22,22,0.06073025048169557,1.9963874893050675,CVS,62.13999938964844,62.34999847412109,61.16999816894531,61.95000076293945,56.75018310546875,20182900,84,37.0,,0.37,31.08,-1.8000030517578196,-0.028059283070035135
223,2019-02-25,24,0.06458381502890173,1.9098880111120757,CVS,62.119998931884766,62.290000915527344,61.20000076293945,61.22999954223633,56.090606689453125,12853900,83,37.0,,0.37,30.71,-0.059997558593742895,-0.000962270409976762
224,2019-02-26,26,0.0684373795761079,0.059667651182911285,CVS,61.25,61.58000183105469,60.59000015258789,60.68000030517578,55.58677673339844,12273600,90,37.0,,0.37,33.3,-0.7099990844726562,-0.01139828341687621
225,2019-02-27,1,0.020267822736030828,-0.7038486443875109,CVS,60.43000030517578,60.4900016784668,58.459999084472656,58.5,53.58975601196289,20986500,85,37.0,,0.37,31.45,-1.0900001525878906,-0.017700554078876385
226,2019-02-28,36,0.08770520231213873,3.3273124821751114,CVS,58.540000915527344,58.790000915527344,57.560001373291016,57.83000183105469,52.97599411010742,17121000,83,37.0,,0.37,30.71,-1.7000007629394531,-0.028103830645860528
227,2019-03-01,18,0.05302312138728324,-0.39543926711922495,CVS,58.150001525878906,58.7400016784668,58.060001373291016,58.130001068115234,53.25080871582031,14432800,89,37.0,False,0.37,32.93,-0.049999237060546875,-0.0008504717857104049
228,2019-03-04,38,0.0915587668593449,1.7124265083623498,CVS,58.369998931884766,58.54999923706055,55.79999923706055,55.959999084472656,51.2629508972168,17836000,91,37.0,,0.37,33.67,-0.19000244140625,-0.0032346345927311004
229,2019-03-05,115,0.23992100192678228,1.6204044697910307,CVS,56.150001525878906,56.20000076293945,54.369998931884766,54.959999084472656,50.34688949584961,27776100,94,37.0,,0.37,34.78,-2.3499984741210938,-0.04013660981627487
230,2019-03-06,150,0.3073583815028902,0.28108160200451326,CVS,54.7400016784668,55.0099983215332,54.0,54.0,49.46746444702149,15876800,91,37.0,,0.37,33.67,-1.19000244140625,-0.021174420378139658
231,2019-03-07,3,0.024121387283236994,-0.921520320463393,CVS,54.13999938964844,54.34000015258789,52.16999816894531,52.36000061035156,47.965118408203125,23030200,92,37.0,,0.37,34.04,-0.6699981689453125,-0.012179570794188632
232,2019-03-08,131,0.2707495183044316,10.224458822589664,CVS,52.060001373291016,53.09999847412109,51.93000030517578,52.93000030517578,48.48728561401367,21748300,90,37.0,,0.37,33.3,-1.240001678466804,-0.02281931680134064
233,2019-03-11,65,0.14358188824662813,2.039234879073372,CVS,53.09999847412109,53.88999938964844,52.310001373291016,53.75,49.23845291137695,14770200,97,37.0,,0.37,35.89,0.7900009155273509,0.014877607122952607
234,2019-03-12,2,0.02219460500963391,-0.845421972919658,CVS,54.02000045776367,54.93000030517578,53.720001220703125,54.650001525878906,50.06291580200195,16681400,93,37.0,,0.37,34.41,1.0400009155273438,0.019298588370871617
235,2019-03-13,1,0.020267822736030828,-0.08681309141418525,CVS,55.61000061035156,56.91999816894531,55.310001373291016,56.56999969482422,51.82175827026367,22936500,91,37.0,,0.37,33.67,1.9899978637695312,0.03622788736052529
236,2019-03-14,88,0.18789788053949905,8.270748169978136,CVS,56.95000076293945,57.40999984741211,55.66999816894531,55.880001068115234,51.18966674804688,15216100,88,37.0,,0.37,32.56,0.4900016784667969,0.00860860320150425
237,2019-03-15,32,0.0799980732177264,-0.5742470698017823,CVS,55.91999816894531,56.18999862670898,55.27000045776367,55.59999847412109,50.93317413330078,24262200,88,37.0,,0.37,32.56,-1.220001220703132,-0.021250674515689405
238,2019-03-18,2,0.02219460500963391,0.0,CVS,55.61000061035156,56.91999816894531,55.560001373291016,56.66999816894531,51.913352966308594,12752900,100,37.0,,0.37,37.0,0.7299995422363352,0.012991627693141439
239,2019-03-19,48,0.11082658959537572,3.993402205052522,CVS,56.70000076293945,57.540000915527344,56.47999954223633,57.09000015258789,52.298099517822266,12367400,96,37.0,,0.37,35.52,0.6200027465820312,0.010892529278405672
240,2019-03-20,3,0.024121387283236994,-0.7823501799405415,CVS,56.81999969482422,56.900001525878906,55.810001373291016,56.15999984741211,51.4461669921875,11405800,91,37.0,,0.37,33.67,-0.6399993896484375,-0.011122686469678733
241,2019-03-21,49,0.11275337186897881,3.674414889368161,CVS,56.06999969482422,57.61000061035156,55.77999877929688,57.400001525878906,52.58208465576172,10452700,92,37.0,,0.37,34.04,0.7099990844726562,0.012478015209713922
242,2019-03-22,31,0.07807129094412331,-0.30759240588526815,CVS,57.11000061035156,57.27999877929688,55.91999816894531,56.040000915527344,51.33624267578125,10204200,94,37.0,,0.37,34.78,-0.3300018310546804,-0.005728203915265739
243,2019-03-25,17,0.05109633911368015,-0.32895569219868925,CVS,55.79999923706055,56.130001068115234,54.400001525878906,54.95000076293945,50.33773422241211,12968600,98,37.0,,0.37,36.26,-1.1499977111816477,-0.02007677611189651
244,2019-03-26,11,0.039535645472061655,-0.22625287529695692,CVS,55.380001068115234,56.16999816894531,55.08000183105469,55.38999938964844,50.74080276489258,11730900,94,37.0,,0.37,34.78,0.039997100830078125,0.0007125797268654477
245,2019-03-27,56,0.1262408477842004,2.1930893318387836,CVS,53.93999862670898,54.43000030517578,52.83000183105469,54.04999923706055,49.51327133178711,21327300,95,37.0,,0.37,35.15,-1.7399978637695312,-0.030977353044165157
246,2019-03-28,15,0.04724277456647399,-0.6257726766281537,CVS,54.18000030517578,54.59999847412109,53.25,53.36000061035156,48.88118362426758,11564900,90,37.0,,0.37,33.3,0.1699981689453054,0.00312324394620922
247,2019-03-29,1,0.020267822736030828,-0.5709857661405441,CVS,53.54999923706055,53.970001220703125,53.290000915527344,53.93000030517578,49.4033432006836,11361500,92,37.0,,0.37,34.04,-0.6299972534179616,-0.011538411557219463
248,2019-04-01,41,0.09733911368015415,2.255299954894001,CVS,54.15999984741211,54.34000015258789,53.45000076293945,54.18999862670898,49.64151763916016,10790100,81,39.0,False,0.39,31.59,0.3699989318847656,0.006855640606189706
249,2019-04-02,263,0.5250847784200385,4.394386270512085,CVS,52.68000030517578,52.91999816894531,51.77000045776367,52.130001068115234,47.75442886352539,22104400,82,39.0,,0.39,31.98,-1.4200019836425781,-0.026131799404769618
250,2019-04-03,1,0.020267822736030828,-0.9614008564540454,CVS,52.41999816894531,53.06999969482422,52.31999969482422,52.790000915527344,48.35903549194336,17437400,79,39.0,,0.39,30.81,0.15000152587890625,0.0028344960519468554
251,2019-04-04,2,0.02219460500963391,0.09506607091928898,CVS,52.880001068115234,53.459999084472656,52.79999923706055,53.400001525878906,48.91783142089844,11058000,78,39.0,,0.39,30.42,0.3899993896484375,0.007348773165462674
252,2019-04-05,11,0.039535645472061655,0.7813178227276674,CVS,53.61000061035156,54.20000076293945,53.5099983215332,54.060001373291016,49.52242660522461,10002100,79,39.0,,0.39,30.81,0.7400016784667969,0.013842156586974852
253,2019-04-08,28,0.07229094412331406,0.31557908762579334,CVS,53.959999084472656,54.4900016784668,53.7400016784668,54.150001525878906,49.60488128662109,8374100,83,39.0,,0.39,32.370000000000005,0.29000091552734375,0.00535057032186681
254,2019-04-09,0,0.018341040462427745,-0.7462885471361177,CVS,54.09999847412109,54.33000183105469,53.45000076293945,53.720001220703125,49.21097183227539,9275800,82,39.0,,0.39,31.98,-0.15999984741210938,-0.002936315699827552
255,2019-04-10,18,0.05302312138728324,1.8909549322407817,CVS,53.70000076293945,53.88999938964844,53.040000915527344,53.869998931884766,49.3483772277832,11853400,77,39.0,,0.39,30.03,-0.44000244140625,-0.008098701022953958
256,2019-04-11,47,0.10889980732177264,1.0538173625495113,CVS,53.97999954223633,54.369998931884766,52.470001220703125,52.68999862670898,48.26742172241211,11354700,74,39.0,,0.39,28.86,0.4799995422363281,0.008907024451155099
257,2019-04-12,1,0.020267822736030828,-0.8138855959942675,CVS,52.95000076293945,53.290000915527344,52.58000183105469,52.810001373291016,48.377349853515625,10024700,76,39.0,,0.39,29.64,-1.0799980163574219,-0.0198638594367172
258,2019-04-15,78,0.1686300578034682,-0.32945394923344495,CVS,53.720001220703125,54.59999847412109,53.5,54.220001220703125,49.66900253295898,17590400,77,39.0,,0.39,30.03,1.309997558593743,0.024582427023604136
259,2019-04-16,1,0.020267822736030828,-0.8798089557696043,CVS,54.72999954223633,54.83000183105469,53.34000015258789,53.900001525878906,49.375858306884766,12943200,79,39.0,,0.39,30.81,0.23000335693360086,0.004212515812479722
260,2019-04-17,87,0.18597109826589595,8.175682099058847,CVS,53.97999954223633,54.150001525878906,52.0,52.540000915527344,48.13001251220703,22106000,78,39.0,,0.39,30.42,-0.6800003051757812,-0.01240197487629191
261,2019-04-18,19,0.05494990366088632,-0.704524497767279,CVS,52.43999862670898,53.15999984741211,52.2599983215332,52.630001068115234,48.21246337890625,15930600,78,39.0,,0.39,30.42,-0.9900016784667969,-0.018282578957890983
262,2019-04-22,6,0.029901734104046243,0.23963575365444534,CVS,52.43000030517578,52.7599983215332,52.18000030517578,52.43000030517578,48.48991775512695,9122500,85,39.0,,0.39,33.15,-0.40000152587890625,-0.007524483202164256
263,2019-04-23,-1,0.016414258188824662,-0.45105999097880023,CVS,52.5,53.66999816894531,52.09999847412109,52.959999084472656,48.98008346557617,14102400,81,39.0,,0.39,31.59,0.9099998474121094,0.01724791274378612
264,2019-04-24,2,0.02219460500963391,0.3521540086864656,CVS,52.9900016784668,53.11000061035156,52.560001373291016,52.93000030517578,48.95233917236328,9599200,82,39.0,,0.39,31.98,-0.55999755859375,-0.010434089392568291
265,2019-04-25,9,0.03568208092485549,0.6076916398992966,CVS,52.810001373291016,53.68999862670898,52.61000061035156,53.22999954223633,49.22980117797852,8503000,77,39.0,,0.39,30.03,0.5799980163574148,0.010920693084013333
266,2019-04-26,11,0.039535645472061655,0.10799719207300607,CVS,53.22999954223633,53.619998931884766,52.93000030517578,53.52999877929688,49.50724792480469,9084500,74,39.0,,0.39,28.86,-0.06999969482421164,-0.0013037753141120767
267,2019-04-29,6,0.029901734104046243,0.347252365656741,CVS,53.150001525878906,54.43999862670898,52.65999984741211,53.9900016784668,49.93268203735352,9731200,79,39.0,,0.39,30.81,0.8199996948242116,0.015292795806763904
268,2019-04-30,1,0.020267822736030828,-0.3221857078420002,CVS,54.630001068115234,54.88999938964844,53.45000076293945,54.380001068115234,50.29337310791016,13911200,81,39.0,,0.39,31.59,0.45000076293946023,0.008265995119233649
269,2019-05-01,3,0.024121387283236994,0.19013214183857774,CVS,56.84999847412109,57.75,56.209999084472656,57.33000183105469,53.02168273925781,26243000,89,39.0,False,0.39,34.71,2.8600006103515625,0.05210422011574889
270,2019-05-02,50,0.11468015414258188,3.754293473919642,CVS,57.209999084472656,57.369998931884766,55.56999969482422,56.72999954223633,52.466773986816406,14489700,90,39.0,,0.39,35.1,-0.3800010681152344,-0.006580105075588483
271,2019-05-03,14,0.04531599229287091,-0.6048488717888405,CVS,57.0099983215332,57.34000015258789,56.02999877929688,56.65999984741211,52.40203094482422,11035600,88,39.0,,0.39,34.32,-0.029998779296875,-0.0005229001194944072
272,2019-05-06,15,0.04724277456647399,1.5757957768673179,CVS,55.970001220703125,56.619998931884766,55.40999984741211,56.59999847412109,52.34653472900391,10689500,88,39.0,,0.39,34.32,-0.720001220703125,-0.012556700711320645
273,2019-05-07,4,0.026048169556840077,-0.44863167339614174,CVS,56.34999847412109,56.47999954223633,54.91999816894531,55.34999847412109,51.19048309326172,9586900,88,39.0,,0.39,34.32,-0.1399993896484375,-0.0024726137811634796
274,2019-05-08,6,0.029901734104046243,0.14793993638582736,CVS,55.36000061035156,56.119998931884766,54.880001068115234,55.7400016784668,51.55117416381836,8841200,94,39.0,,0.39,36.66,-0.3600006103515625,-0.006373948535221774
275,2019-05-09,1,0.020267822736030828,-0.3221857078420002,CVS,55.09999847412109,55.650001525878906,54.630001068115234,55.34999847412109,51.19048309326172,9255700,85,39.0,,0.39,33.15,-0.4699974060058594,-0.008374864842323193
276,2019-05-10,2,0.02219460500963391,0.09506607091928898,CVS,55.29999923706055,55.619998931884766,54.2400016784668,55.15999984741211,51.01475524902344,9397100,90,39.0,,0.39,35.1,-0.030002593994140625,-0.0005391301558219652
277,2019-05-13,4,0.026048169556840077,-0.22832353444831333,CVS,54.29999923706055,54.45000076293945,53.29999923706055,53.81999969482422,49.77545928955078,11183800,91,39.0,,0.39,35.49,-1.1699981689453125,-0.021035566188668087
278,2019-05-14,36,0.08770520231213873,2.367038982173238,CVS,53.84999847412109,54.22999954223633,52.93999862670898,52.970001220703125,48.98933792114258,10772900,91,39.0,,0.39,35.49,-0.220001220703125,-0.004040426402580843
279,2019-05-15,14,0.04531599229287091,-0.48331465981238597,CVS,52.709999084472656,53.06999969482422,51.880001068115234,52.790000915527344,48.8228645324707,11618000,84,39.0,,0.39,32.76,-1.1599998474121094,-0.021390371698392863
280,2019-05-16,20,0.056876685934489406,0.2551128874526978,CVS,52.900001525878906,53.209999084472656,52.150001525878906,52.29999923706055,48.36968231201172,11823600,83,39.0,,0.39,32.370000000000005,0.1399993896484375,0.0026380137639625545
281,2019-05-17,5,0.02797495183044316,-0.5081472949625665,CVS,52.0099983215332,53.20000076293945,51.720001220703125,52.880001068115234,48.906097412109375,8046700,86,39.0,,0.39,33.54,-0.009998321533203125,-0.00018790305779425864
282,2019-05-20,1,0.020267822736030828,-0.27550106756663684,CVS,52.84999847412109,53.59999847412109,52.70000076293945,53.0,49.017086029052734,8083900,89,39.0,,0.39,34.71,0.3999977111816335,0.00751875386175338
283,2019-05-22,11,0.039535645472061655,0.9506607091928889,CVS,53.43000030517578,53.81999969482422,52.81999969482422,53.709999084472656,49.67372131347656,7919800,93,39.0,,0.39,36.27,0.2200012207031321,0.004104500503098851
284,2019-05-23,3,0.024121387283236994,-0.38988254788245036,CVS,53.27000045776367,53.290000915527344,52.34000015258789,52.790000915527344,48.8228645324707,9388900,88,39.0,,0.39,34.32,-0.529998779296875,-0.00984761765704445
285,2019-05-24,3,0.024121387283236994,0.0,CVS,52.880001068115234,53.16999816894531,52.59000015258789,53.06999969482422,49.081817626953125,5681200,87,39.0,,0.39,33.93,-0.12000274658203125,-0.002251881113161436
286,2019-05-28,4,0.026048169556840077,0.07987858455148178,CVS,53.119998931884766,53.2400016784668,52.58000183105469,52.70000076293945,48.73962020874024,12493000,95,39.0,,0.39,37.05,0.07000350952148438,0.0013165979298899178
287,2019-05-29,5,0.02797495183044316,0.0739699681929138,CVS,52.459999084472656,52.95000076293945,52.119998931884766,52.52000045776367,48.573150634765625,9578200,94,39.0,,0.39,36.66,-0.29000091552734375,-0.005447049331041565
288,2019-05-30,2,0.02219460500963391,-0.2066258006749776,CVS,52.63999938964844,52.959999084472656,52.290000915527344,52.75,48.78586959838867,6789100,91,39.0,,0.39,35.49,0.009998321533203125,0.00018882571084311017
289,2019-05-31,11,0.039535645472061655,0.7813178227276674,CVS,52.27000045776367,52.720001220703125,52.040000915527344,52.369998931884766,48.43442153930664,8089300,91,39.0,,0.39,35.49,-0.23999786376953125,-0.004531681796042464
290,2019-06-03,24,0.06458381502890173,0.633559140308982,CVS,52.540000915527344,53.70000076293945,52.459999084472656,53.38999938964844,49.37776947021485,8920500,93,38.0,,0.38,35.34,0.9799995422363281,0.018588761751611615
291,2019-06-04,1,0.020267822736030828,-0.6861779886034787,CVS,54.43000030517578,55.75,54.25,54.619998931884766,50.51533508300781,12754300,93,38.0,,0.38,35.34,2.049999237060547,0.038175031805126824
292,2019-06-05,8,0.03375529865125241,0.6654624964350224,CVS,55.0,55.04999923706055,53.02000045776367,53.16999816894531,49.17430114746094,12128800,93,38.0,,0.38,35.34,-0.7000007629394531,-0.012556067496671819
293,2019-06-06,2,0.02219460500963391,-0.34248530167246993,CVS,53.13999938964844,54.61000061035156,53.02000045776367,54.11000061035156,50.04366302490234,10043000,88,38.0,,0.38,33.44,-0.4399986267089844,-0.007992709042814461
294,2019-06-10,1,0.020267822736030828,-0.08681309141418525,CVS,54.33000183105469,55.52999877929688,54.29999923706055,55.02999877929688,50.89453125,8007800,100,38.0,,0.38,38.0,0.9199981689453196,0.016846697649934184
295,2019-06-12,1,0.020267822736030828,0.0,CVS,53.84999847412109,54.02999877929688,53.040000915527344,53.65999984741211,49.62748336791992,9404900,95,38.0,,0.38,36.1,-1.5,-0.027012426309637183
296,2019-06-20,1,0.020267822736030828,0.0,CVS,54.88999938964844,55.08000183105469,53.27999877929688,53.869998931884766,49.82170104980469,13254500,89,38.0,,0.38,33.82,1.0500030517578054,0.019433704895069237
297,2019-06-21,5,0.02797495183044316,0.3802642836771557,CVS,53.79999923706055,54.02000045776367,53.22999954223633,53.650001525878906,49.61822891235352,12482100,92,38.0,,0.38,34.96,-1.0600013732910156,-0.019244759223907226
298,2019-06-25,4,0.026048169556840077,0.1736261828283705,CVS,53.25,53.790000915527344,52.88999938964844,53.68000030517578,49.64598083496094,7865700,97,38.0,,0.38,36.86,-0.22999954223632812,-0.0042576738298282235
299,2019-06-26,2,0.02219460500963391,-0.14793993638582736,CVS,53.7400016784668,54.130001068115234,53.27999877929688,53.70000076293945,49.66447448730469,6655200,92,38.0,,0.38,34.96,0.3400001525878906,0.006320880215671121
300,2019-06-27,2,0.02219460500963391,0.0,CVS,54.02999877929688,55.0,53.93999862670898,54.7400016784668,50.62631988525391,7476000,94,38.0,,0.38,35.72,0.8699989318847656,0.016072398202800597
301,2019-06-28,3,0.024121387283236994,0.08681309141418536,CVS,54.83000183105469,55.2400016784668,54.34999847412109,54.4900016784668,50.39510726928711,9336900,94,38.0,,0.38,35.72,0.24000167846679688,0.0043636668812145896
302,2019-07-01,9,0.03568208092485549,0.47927150730889045,CVS,55.09999847412109,55.9900016784668,54.650001525878906,54.93000030517578,50.802040100097656,7991100,95,41.0,False,0.41,38.95,0.75,0.01357711761787228
303,2019-07-02,7,0.03182851637764932,-0.10799719207300607,CVS,54.869998931884766,55.0099983215332,54.119998931884766,54.79999923706055,50.68180847167969,4960200,94,41.0,,0.41,38.54,-0.9800033569335938,-0.01750318498937453
304,2019-07-05,1,0.020267822736030828,-0.6033410007918851,CVS,55.2400016784668,56.11000061035156,55.11000061035156,55.56999969482422,51.39394760131836,4264200,91,41.0,,0.41,37.31,1.1000022888183594,0.019996406514845688
305,2019-07-08,0,0.018341040462427745,-0.09506607091928887,CVS,55.380001068115234,55.45000076293945,54.7599983215332,55.310001373291016,51.15348052978516,5936900,94,41.0,,0.41,38.54,-0.6599998474121094,-0.011762606313184487
306,2019-07-11,2,0.02219460500963391,0.21010610358230908,CVS,59.369998931884766,60.130001068115234,57.52000045776367,57.970001220703125,53.613582611083984,29037100,91,41.0,,0.41,37.31,4.680000305175781,0.08440036502765391
307,2019-07-12,1,0.020267822736030828,-0.08681309141418525,CVS,57.900001525878906,58.47999954223633,57.34000015258789,57.54999923706055,53.22515487670898,10089400,92,41.0,,0.41,37.72,-1.6500015258789062,-0.02744057037367731
308,2019-07-15,3,0.024121387283236994,-0.13775053378331847,CVS,57.7599983215332,57.790000915527344,57.040000915527344,57.43999862670898,53.1234130859375,5883400,97,41.0,,0.41,39.77,-0.6899986267089844,-0.01179888221802472
309,2019-07-17,3,0.024121387283236994,0.0,CVS,57.33000183105469,57.369998931884766,56.0099983215332,56.22999954223633,52.00434494018555,7678600,94,41.0,,0.41,38.54,-0.4200019836425781,-0.007267727582432548
310,2019-07-18,3,0.024121387283236994,0.0,CVS,56.06999969482422,56.68000030517578,55.470001220703125,56.5,52.25405883789063,6063400,89,41.0,,0.41,36.49,-0.6899986267089844,-0.0120271681986297
311,2019-07-19,7,0.03182851637764932,0.3195143382059269,CVS,56.70000076293945,56.81999969482422,55.93999862670898,55.93999862670898,51.73613739013672,5480900,91,41.0,,0.41,37.31,0.1399993896484375,0.00246999627548794
312,2019-07-22,1,0.020267822736030828,-0.8898753127649996,CVS,56.08000183105469,56.15999984741211,55.2599983215332,55.47999954223633,51.31071090698242,5717300,94,41.0,,0.41,38.54,-0.6599998474121094,-0.011615625676820063
313,2019-07-23,9,0.03568208092485549,0.7605285673543112,CVS,55.40999984741211,56.400001525878906,55.04999923706055,56.27000045776367,52.04133605957031,6973400,88,41.0,,0.41,36.08,0.24000167846679688,0.004273534172344773
314,2019-07-29,25,0.06651059730250482,1.5533693320511874,CVS,55.470001220703125,56.52000045776367,55.45000076293945,56.2599983215332,52.49858093261719,4951600,93,41.0,,0.41,38.13,0.11999893188476562,0.0021276405786923025
315,2019-07-30,34,0.08385163776493257,0.2607259769981749,CVS,55.90999984741211,56.59000015258789,55.540000915527344,56.52999877929688,52.75053024291992,5016900,91,41.0,,0.41,37.31,0.06999969482421875,0.0012384942366823193
316,2019-08-02,153,0.31313872832369943,2.7344378317516487,CVS,55.43000030517578,55.84000015258789,55.0099983215332,55.709999084472656,51.9853515625,6673300,88,39.0,,0.39,34.32,-0.75,-0.01325322491566916
317,2019-08-05,51,0.11660693641618497,1.3715270974567968,CVS,55.04999923706055,55.95000076293945,54.060001373291016,54.5099983215332,50.86558532714844,9492300,90,39.0,,0.39,35.1,0.1100006103515625,0.0019699249650961814
318,2019-08-06,1,0.020267822736030828,-0.8261868173631421,CVS,54.59999847412109,54.70000076293945,53.0,54.09000015258789,50.47365951538086,12803400,91,39.0,,0.39,35.49,-1.25,-0.02234137592412655
319,2019-08-07,2,0.02219460500963391,0.09506607091928898,CVS,56.27000045776367,58.27999877929688,56.0099983215332,58.119998931884766,54.234222412109375,22891700,93,39.0,,0.39,36.27,3.579998016357429,0.06544786044652051
320,2019-08-08,7,0.03182851637764932,0.43406545707092614,CVS,58.720001220703125,59.52000045776367,58.5,59.040000915527344,55.092716217041016,14892100,93,39.0,,0.39,36.27,1.2400016784667898,0.021276624990377968
321,2019-08-09,2,0.02219460500963391,-0.30268176039711847,CVS,58.93999862670898,59.5,58.4900016784668,59.290000915527344,55.32600402832031,6694500,90,39.0,,0.39,35.1,-0.020000457763671875,-0.0003360291937138937
322,2019-08-13,12,0.04146242774566474,0.8681309141418527,CVS,58.70000076293945,59.970001220703125,58.47999954223633,59.84999847412109,55.84856033325195,8243200,94,39.0,,0.39,36.66,0.470001220703125,0.007899180179884446
323,2019-08-14,1,0.020267822736030828,-0.5111761698963706,CVS,59.33000183105469,59.4900016784668,58.459999084472656,58.560001373291016,54.64480972290039,10561400,96,39.0,,0.39,37.44,-0.4799995422363281,-0.008003994204866194
324,2019-08-15,1,0.020267822736030828,0.0,CVS,58.79999923706055,59.150001525878906,57.91999816894531,58.84000015258789,54.90608596801758,10751100,93,39.0,,0.39,36.27,-0.3400001525878906,-0.005715248663557548
325,2019-08-16,42,0.09926589595375723,3.8977089076908458,CVS,59.27999877929688,60.54999923706055,59.119998931884766,60.27999877929688,56.249813079833984,9643600,93,39.0,,0.39,36.27,1.3999977111816406,0.023668599747526997
326,2019-08-19,5,0.02797495183044316,-0.5081472949625665,CVS,60.810001373291016,61.54999923706055,60.59999847412109,61.38999938964844,57.28560256958008,10072100,100,39.0,,0.39,39.0,1.0,0.016515276838978687
327,2019-08-20,1,0.020267822736030828,-0.27550106756663684,CVS,61.2400016784668,61.869998931884766,61.06999969482422,61.560001373291016,57.44423294067383,8961400,94,39.0,,0.39,36.66,0.31999969482421875,0.005199020289045508
328,2019-08-21,49,0.11275337186897881,4.5631714041258675,CVS,62.18000030517578,62.58000183105469,61.59999847412109,61.650001525878906,57.52822113037109,9595600,88,39.0,,0.39,34.32,0.7100028991699219,0.011475721859177446
329,2019-08-23,7,0.03182851637764932,-0.7177156137322921,CVS,61.36000061035156,62.119998931884766,60.02999877929688,60.2400016784668,56.21249008178711,9353100,87,39.0,,0.39,33.93,-0.4600028991699219,-0.007350637355552969
330,2019-08-26,26,0.0684373795761079,2.376651772982223,CVS,60.79999923706055,60.9900016784668,60.27999877929688,60.7599983215332,56.69772720336914,4849400,87,39.0,,0.39,33.93,-1.1299972534179688,-0.018190554939593984
331,2019-08-27,19,0.05494990366088632,-0.19707762042850308,CVS,61.209999084472656,61.310001373291016,59.119998931884766,59.18999862670898,55.232688903808594,7700600,93,39.0,,0.39,36.27,0.31999969482421875,0.005246756616129167
332,2019-08-29,15,0.04724277456647399,-0.1402573722781304,CVS,60.119998931884766,60.59999847412109,59.84999847412109,60.150001525878906,56.12850570678711,6784000,87,39.0,,0.39,33.93,-0.710002899169929,-0.011580539606368956
333,2019-08-30,3,0.024121387283236994,-0.48941637097760915,CVS,60.66999816894531,61.150001525878906,60.2599983215332,60.91999816894531,56.84702301025391,6310300,87,39.0,,0.39,33.93,0.5500030517578196,0.009075958178327292
334,2019-09-04,11,0.039535645472061655,0.639028676411854,CVS,61.18999862670898,61.79999923706055,61.0,61.65999984741211,57.53754806518555,5700600,96,38.0,,0.38,36.48,0.6499977111816406,0.010629561651058328
335,2019-09-05,4,0.026048169556840077,-0.34114722939714404,CVS,63.0099983215332,63.34000015258789,62.380001068115234,62.7599983215332,58.564002990722656,7892700,92,38.0,,0.38,34.96,1.5400009155273438,0.02491910897312488
336,2019-09-06,6,0.029901734104046243,0.14793993638582736,CVS,62.7400016784668,62.970001220703125,62.0099983215332,62.22999954223633,58.069435119628906,7124800,87,38.0,,0.38,33.06,-0.3699989318847656,-0.005841473492160243
337,2019-09-09,1,0.020267822736030828,-0.5111761698963706,CVS,62.540000915527344,63.86000061035156,62.5099983215332,63.68000030517578,59.422489166259766,8623700,98,38.0,,0.38,37.24,0.8899993896484375,0.014133704500482347
338,2019-09-10,12,0.04146242774566474,1.0457267801121781,CVS,63.75,64.12000274658203,62.79999923706055,63.59999847412109,59.347843170166016,10239200,91,38.0,,0.38,34.58,0.26000213623046875,0.004071439613928307
