,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,RE_unscaled,RE_monthly,isPartial,scale,RE,Stock_Price_Change,Stock_Price_Change_Percent
228,2018-09-04,1,0.03547572419420645,-0.08905092665346603,RE,221.41000366210935,221.94000244140625,219.7100067138672,221.55999755859372,204.17567443847656,238300,86,76.0,,0.76,65.36,-1.3899993896484375,-0.0062239707081538365
229,2018-09-05,111,0.0579155446756426,0.6325401663005601,RE,219.8999938964844,222.3699951171875,219.72999572753903,221.1000061035156,203.75177001953125,340300,82,76.0,,0.76,62.32,0.42999267578125,0.001937427552722415
230,2018-09-06,1,0.03547572419420645,-0.3874576438348444,RE,220.58999633789065,221.63999938964844,219.0500030517578,219.30999755859372,202.1021881103516,374000,86,76.0,,0.76,65.36,-0.7299957275390625,-0.0032827977855302004
231,2018-09-11,12,0.03771970624235006,0.06325401663005592,RE,209.1000061035156,212.88999938964844,206.67999267578125,210.50999450683597,193.99269104003903,395400,83,76.0,,0.76,63.08,-8.75,-0.03947843360447445
232,2018-09-12,1,0.03547572419420645,-0.059490973596824204,RE,210.97999572753903,215.47999572753903,210.6699981689453,214.00999450683597,197.21804809570312,437900,86,76.0,,0.76,65.36,2.5899963378905966,0.012165890109052002
233,2018-09-14,22,0.03975968992248062,0.12075766811192512,RE,221.0,223.80999755859372,220.1100006103516,223.3800048828125,205.85287475585935,217000,80,76.0,,0.76,60.8,8.330001831054688,0.03865788934573522
234,2018-09-17,10,0.03731170950632395,-0.06156940411078382,RE,223.91000366210935,224.1100006103516,221.6100006103516,223.25999450683597,205.74229431152344,219300,96,76.0,,0.76,72.96000000000001,0.30000305175786934,0.0013404363300586475
235,2018-09-19,9,0.03710771113831089,-0.00546740877628471,RE,225.97999572753903,230.5500030517578,225.97999572753903,229.55999755859372,211.54795837402344,346200,88,76.0,,0.76,66.88,6.440002441406222,0.028735899441645785
236,2018-09-20,1,0.03547572419420645,-0.043979725346615095,RE,229.7400054931641,232.08999633789065,229.69000244140625,231.6999969482422,213.52005004882807,217500,96,76.0,,0.76,72.96000000000001,1.539993286132841,0.006679649818903455
237,2018-09-21,7,0.03669971440228478,0.03450219088912143,RE,233.6199951171875,234.0200042724609,229.8300018310547,233.1300048828125,214.8378448486328,379200,84,76.0,,0.76,63.84,1.9300079345702557,0.00831577390246685
238,2018-09-24,1,0.03547572419420645,-0.022484289102989163,RE,232.58999633789065,232.69000244140625,226.6100006103516,228.75,210.801513671875,349000,87,76.0,,0.76,66.12,-1.330001831054659,-0.005683282654358801
239,2018-09-25,4,0.03608771929824561,0.017251095444560605,RE,229.16000366210935,230.3300018310547,226.77999877929688,229.05999755859372,211.0872039794922,194900,97,76.0,,0.76,73.72,-2.3600006103515625,-0.01014225186123252
240,2018-09-26,5,0.03629171766625867,0.005652847339204792,RE,229.0200042724609,230.5200042724609,226.8600006103516,227.7899932861328,209.9168243408203,202000,95,76.0,,0.76,72.2,0.19000244140622158,0.0008249139925140536
241,2018-09-27,83,0.05220359037127703,0.4384436375082912,RE,227.6199951171875,229.5399932861328,226.6000061035156,228.19000244140625,210.2854461669922,149600,100,76.0,,0.76,76.0,-0.9800109863280966,-0.004251305605433631
242,2018-09-28,38,0.04302366381068951,-0.17584856702956608,RE,227.8300018310547,229.97999572753903,225.3500061035156,228.47000122070312,210.54348754882807,226200,98,76.0,,0.76,74.48,0.4400024414062216,0.0019168879248756543
243,2018-10-02,15,0.03833170134638923,0.01075835655345303,RE,225.7400054931641,229.47999572753903,224.13999938964844,227.1199951171875,209.2994079589844,250900,92,79.0,,0.79,72.68,-0.5,-0.002174102136223821
244,2018-10-03,1,0.03547572419420645,-0.07450692382199231,RE,227.6999969482422,228.97000122070312,225.8600006103516,225.9600067138672,208.2304229736328,223300,90,79.0,,0.79,71.10000000000001,-0.5099945068359091,-0.0022223920007451436
245,2018-10-09,6,0.03649571603427173,0.022869950029159147,RE,227.47000122070312,229.7700042724609,226.3800048828125,229.50999450683597,211.50189208984372,253500,98,79.0,,0.79,77.42,0.8000030517577841,0.003493920808371076
246,2018-10-10,2,0.035679722562219504,-0.022358609741646274,RE,226.8699951171875,228.8000030517578,217.4900054931641,217.72999572753903,200.6461944580078,334400,99,79.0,,0.79,78.21000000000001,-0.9700012207030966,-0.004221618151483697
247,2018-10-11,7,0.03669971440228478,0.02858743753644899,RE,217.33999633789065,221.8300018310547,214.7700042724609,215.0,198.13040161132807,344300,83,79.0,,0.79,65.57000000000001,-6.970001220703125,-0.03046329164220518
248,2018-10-12,11,0.03751570787433701,0.022234327578348312,RE,217.4900054931641,217.4900054931641,208.6499938964844,212.9900054931641,196.27810668945312,253100,82,79.0,,0.79,64.78,-4.339996337890597,-0.019564514727795634
249,2018-10-15,1,0.03547572419420645,-0.011369967368193623,RE,213.5500030517578,216.69000244140625,212.8999938964844,214.5200042724609,197.6880340576172,162200,96,79.0,,0.79,75.84,-0.8000030517578409,-0.0036783439769740855
250,2018-10-17,3,0.03588372093023256,0.011500730296373662,RE,215.3600006103516,216.8999938964844,212.6699981689453,216.00999450683597,199.0611267089844,219200,97,79.0,,0.79,76.63000000000001,0.20999145507815342,0.0009690869569993765
251,2018-10-18,38,0.04302366381068951,0.1989744289433888,RE,215.3000030517578,216.25999450683597,210.3000030517578,211.1199951171875,194.5548248291016,238000,88,79.0,,0.79,69.52000000000001,-0.6399993896484375,-0.0029506657798887836
252,2018-10-19,9,0.03710771113831089,-0.137504623000256,RE,210.3300018310547,217.5,209.6000061035156,216.17999267578125,199.21780395507807,358300,88,79.0,,0.79,69.52000000000001,1.240005493164034,0.005733864444007697
253,2018-10-22,6,0.03649571603427173,-0.01649239700498062,RE,216.27999877929688,217.58999633789065,212.47000122070312,212.6300048828125,195.9463348388672,214700,84,79.0,,0.79,66.36,0.08999633789065342,0.0004137762661640121
254,2018-10-23,5,0.03629171766625867,-0.005589652435411763,RE,210.08999633789065,212.8800048828125,208.80999755859372,209.9499969482422,193.47662353515625,237800,93,79.0,,0.79,73.47,-4.709991455078153,-0.021646176452726817
255,2018-10-24,17,0.03873969808241534,0.06745286730896805,RE,208.69000244140625,209.00999450683597,204.9199981689453,205.0800018310547,188.9887542724609,269400,95,79.0,,0.79,75.05,-3.870010375976534,-0.018179304242814776
256,2018-10-25,13,0.03792370461036312,-0.02106349590841594,RE,205.9600067138672,209.72000122070312,205.8600006103516,207.5500030517578,191.26495361328125,179500,85,79.0,,0.79,67.15,0.7100067138671591,0.003396998863822054
257,2018-10-31,9,0.03710771113831089,-0.021516713106905838,RE,220.69000244140625,222.0500030517578,215.1000061035156,217.8600006103516,200.76597595214844,486200,83,79.0,,0.79,65.57000000000001,12.330001831054688,0.05879268433762297
258,2018-11-01,21,0.039555691554467566,0.06596958801992292,RE,217.8999938964844,223.05999755859372,217.08999633789065,219.7700042724609,202.526123046875,340500,88,78.0,False,0.78,68.64,1.009994506835909,0.004548500306034597
259,2018-11-05,1,0.03547572419420645,-0.10314488762364493,RE,220.88999938964844,224.25,220.42999267578125,221.3500061035156,203.9821319580078,245400,91,78.0,,0.78,70.98,1.1900024414062784,0.005334898477678429
260,2018-11-06,5,0.03629171766625867,0.023001460592747547,RE,221.5200042724609,224.8500061035156,220.07000732421875,223.50999450683597,205.97265625,225900,99,78.0,,0.78,77.22,0.6000061035155966,0.002675612501741753
261,2018-11-08,2,0.035679722562219504,-0.0168632168272419,RE,222.0500030517578,223.82000732421875,221.0500030517578,222.57000732421875,205.10641479492188,203700,92,78.0,,0.78,71.76,-1.0299987792968466,-0.00458082611224242
262,2018-11-09,22,0.03975968992248062,0.11434975014579596,RE,222.6000061035156,223.55999755859372,219.6100006103516,221.22000122070312,203.86236572265625,193100,85,78.0,,0.78,66.3,-0.2600097656250284,-0.0011616913462449974
263,2018-11-12,3,0.03588372093023256,-0.4154176442828562,RE,221.22999572753903,221.22999572753903,213.50999450683597,213.8300018310547,197.0522003173828,236800,84,78.0,,0.78,65.52,-2.3300018310546875,-0.010422266311056028
264,2018-11-15,13,0.03792370461036312,0.056849836840968226,RE,211.9600067138672,214.6699981689453,210.6999969482422,214.5,197.6696014404297,410000,90,78.0,,0.78,70.2,-6.559997558593722,-0.029652387493931176
265,2018-11-16,2,0.035679722562219504,-0.05917096104399089,RE,213.3300018310547,216.44000244140625,212.9900054931641,216.42999267578125,199.44818115234372,261900,82,78.0,,0.78,63.96,1.7700042724609375,0.008245233556428033
266,2018-11-19,29,0.041187678498572015,0.1610102241492335,RE,216.1999969482422,217.27999877929688,214.41000366210935,215.80999755859372,198.87684631347656,288000,88,78.0,,0.78,68.64,0.839996337890625,0.003880966218885673
267,2018-11-20,2,0.035679722562219504,-0.133728244395796,RE,214.3999938964844,215.9499969482422,212.67999267578125,215.5,198.5911407470703,328400,85,78.0,,0.78,66.3,-1.3300018310546875,-0.006121142482174102
268,2018-11-30,1,0.03547572419420645,-0.022484289102989163,RE,219.8300018310547,223.55999755859372,219.8300018310547,222.0800018310547,205.9825592041016,474500,83,78.0,,0.78,64.74000000000001,7.610000610351534,0.03523964212963371
269,2018-12-04,-20,0.031191758465932272,-0.16402226328853708,RE,224.3699951171875,226.30999755859372,221.0399932861328,222.5,206.37210083007807,349200,98,75.0,,0.75,73.5,2.75,0.012300948425620017
270,2018-12-06,2,0.035679722562219504,0.005750365148186942,RE,219.3500061035156,225.88999938964844,218.3800048828125,225.44000244140625,209.09898376464844,460600,92,75.0,,0.75,69.0,-0.4199981689452841,-0.0018558533581202186
271,2018-12-07,1,0.03547572419420645,-0.005717487507289731,RE,225.3500061035156,232.22999572753903,225.3500061035156,228.8699951171875,212.2803649902344,573600,86,75.0,,0.75,64.5,6.339996337890597,0.028066742020546265
272,2018-12-10,3,0.03588372093023256,-0.011242144551494526,RE,229.0,230.9499969482422,227.02999877929688,230.1699981689453,213.4861297607422,277800,89,75.0,,0.75,66.75,-1.2799987792968466,-0.005511771962475431
273,2018-12-11,412,0.11931905344757242,2.325158326795602,RE,231.7400054931641,232.6699981689453,222.17999267578125,222.6999969482422,206.55763244628903,400600,100,75.0,,0.75,75.0,1.720001220703125,0.00744750484274137
274,2018-12-12,1,0.03547572419420645,-0.7026818167829825,RE,224.44000244140625,226.82000732421875,219.8999938964844,220.0200042724609,204.07188415527344,485800,90,75.0,,0.75,67.5,-5.8499908447265625,-0.025142867111206946
275,2018-12-14,5,0.03629171766625867,0.023001460592747547,RE,216.07000732421875,217.9600067138672,214.5399932861328,215.30999755859372,199.7032928466797,339500,83,75.0,,0.75,62.25,-8.860000610351562,-0.0390618125573331
276,2018-12-18,48,0.04506364749082008,0.06252946099604628,RE,219.05999755859372,223.6100006103516,218.6000061035156,219.66000366210935,203.73797607421875,457100,95,75.0,,0.75,71.25,5.649993896484403,0.025922158755948166
277,2018-12-19,120,0.0597515299877601,0.32593638808159264,RE,220.47000122070312,223.67999267578125,217.82000732421875,220.16000366210935,204.2017364501953,269400,82,75.0,,0.75,61.5,0.06999206542965908,0.0003130095489405349
278,2018-12-20,1,0.03547572419420645,-0.40627923332718785,RE,218.7700042724609,219.2700042724609,214.3800048828125,216.2400054931641,200.56588745117188,368500,95,75.0,,0.75,71.25,-4.409988403320341,-0.01971561403666766
279,2018-12-24,10,0.03731170950632395,0.04573990005831852,RE,212.8600006103516,212.8600006103516,205.7100067138672,205.75999450683597,190.84548950195312,113600,80,75.0,,0.75,60.0,-6.410003662109318,-0.029233381389204394
280,2018-12-26,3,0.03588372093023256,-0.03827186143399208,RE,205.1000061035156,210.30999755859372,201.08999633789065,210.2400054931641,195.00079345703125,234200,84,75.0,,0.75,63.0,-2.5500030517578693,-0.011979719272977696
281,2018-12-27,36,0.0426156670746634,0.18760446157519528,RE,207.94000244140625,214.88999938964844,206.80999755859372,214.83999633789065,199.267333984375,264100,85,75.0,,0.75,63.75,4.580001831054716,0.021777385213362033
282,2018-12-31,18,0.038943696450428396,0.07307393958471531,RE,216.13999938964844,217.8000030517578,215.0200042724609,217.75999450683597,201.9756774902344,213400,79,75.0,,0.75,59.25,2.910003662109375,0.013541829170155228
283,2019-01-02,6,0.03649571603427173,-0.06285947763774069,RE,214.52999877929688,215.72000122070312,211.9600067138672,213.66000366210935,198.17286682128903,204400,62,84.0,,0.84,52.08,-2.0800018310546875,-0.00955005418691568
284,2019-01-03,5,0.03629171766625867,-0.005589652435411763,RE,212.2100067138672,212.22999572753903,208.07000732421875,208.8000030517578,193.6651763916016,288300,62,84.0,,0.84,52.08,-3.490005493164091,-0.01617840475345389
285,2019-01-04,33,0.04200367197062423,0.15739002372092514,RE,210.19000244140625,215.38999938964844,210.19000244140625,214.91000366210935,199.332275390625,258700,65,84.0,,0.84,54.6,3.1600036621094034,0.014889524222420514
286,2019-01-07,2,0.035679722562219504,-0.15055706112616674,RE,213.92999267578125,215.5800018310547,211.3600006103516,211.3699951171875,196.04888916015625,301800,71,84.0,,0.84,59.64,0.19000244140625,0.0008821321414396177
287,2019-01-08,2,0.035679722562219504,0.0,RE,210.27999877929688,213.4199981689453,204.83999633789065,213.3999938964844,197.93170166015625,471500,65,84.0,,0.84,54.6,-2.160003662109375,-0.010019499228885453
288,2019-01-09,8,0.03690371277029784,0.03430492504373883,RE,214.16000366210935,216.08999633789065,211.6300048828125,211.9900054931641,196.6239471435547,305300,72,84.0,,0.84,60.48,2.669998168945341,0.012510534119823946
289,2019-01-10,17,0.03873969808241534,0.049750693745785,RE,211.9199981689453,214.58999633789065,210.8000030517578,214.44000244140625,198.89633178710935,268400,67,84.0,,0.84,56.28,-1.5,-0.00694155224869597
290,2019-01-11,11,0.03751570787433701,-0.0315952438626238,RE,214.17999267578125,214.17999267578125,211.9499969482422,213.1699981689453,197.7183837890625,268900,74,84.0,,0.84,62.16,-0.4100036621094034,-0.0019106373507915553
291,2019-01-15,21,0.039555691554467566,0.054376787636893464,RE,213.75,215.8800048828125,213.1699981689453,215.47999572753903,199.8609619140625,282900,74,84.0,,0.84,62.16,1.70001220703125,0.007937306308552605
292,2019-01-16,22,0.03975968992248062,0.005157244381182258,RE,215.42999267578125,215.75,211.75,212.72000122070312,197.30099487304688,364100,71,84.0,,0.84,59.64,-0.1300048828125,-0.0006022090044099926
293,2019-01-17,2,0.035679722562219504,-0.10261567351797307,RE,211.6499938964844,215.3300018310547,211.6499938964844,215.3300018310547,199.72183227539065,259400,73,84.0,,0.84,61.32,-0.4199981689453125,-0.0019466890797001923
294,2019-01-18,9,0.03710771113831089,0.04002241255102845,RE,215.8500061035156,217.1100006103516,214.8000030517578,216.69000244140625,200.9832305908203,229200,70,84.0,,0.84,58.8,1.7799987792969034,0.008266376093255534
295,2019-01-22,8,0.03690371277029784,-0.005497465668326873,RE,217.0399932861328,219.08999633789065,212.9600067138672,214.6699981689453,199.1096649169922,232100,76,84.0,,0.84,63.84,1.9799957275390625,0.00911978131810054
296,2019-01-24,13,0.03792370461036312,0.02763927430321389,RE,217.6300048828125,219.7400054931641,215.52999877929688,215.72000122070312,200.0835723876953,221300,73,84.0,,0.84,61.32,0.6500091552734375,0.0029668591270182176
297,2019-01-25,28,0.040983680130558954,0.08068767415089662,RE,214.77999877929688,216.8999938964844,209.9199981689453,213.4199981689453,197.9502716064453,411100,90,84.0,,0.84,75.6,-2.8400115966796875,-0.012924417610283734
298,2019-01-29,9,0.03710771113831089,0.022484289102989274,RE,214.33999633789065,215.1499938964844,213.2700042724609,214.1100006103516,198.5902557373047,198100,85,84.0,,0.84,71.39999999999999,-1.75,-0.008068234436351296
299,2019-01-30,3,0.03588372093023256,-0.03298479400996135,RE,214.67999267578125,220.5200042724609,214.67999267578125,219.2700042724609,203.3762664794922,276500,83,84.0,,0.84,69.72,5.370010375976506,0.024959379634285295
300,2019-02-01,1,0.03547572419420645,-0.011369967368193623,RE,219.6699981689453,222.38999938964844,218.5500030517578,222.2899932861328,206.17730712890625,196200,95,83.0,False,0.83,78.85,1.8699951171875284,0.008479934159973501
301,2019-02-04,1,0.03547572419420645,0.0,RE,222.25999450683597,222.25999450683597,218.33999633789065,219.66000366210935,203.73797607421875,243200,93,83.0,,0.83,77.19,-0.13000488281247158,-0.0005845806158967237
302,2019-02-05,2,0.035679722562219504,0.005750365148186942,RE,219.4600067138672,221.6000061035156,217.9199981689453,220.4499969482422,204.470703125,213400,92,83.0,,0.83,76.36,-0.6599884033203693,-0.0029694430830199403
303,2019-02-06,2,0.035679722562219504,0.0,RE,220.3999938964844,222.6300048828125,219.4600067138672,222.3000030517578,206.18663024902344,208100,100,83.0,,0.83,83.0,1.0299987792969034,0.004648008803825432
304,2019-02-07,6,0.03649571603427173,0.022869950029159147,RE,221.75999450683597,223.1300048828125,219.5,222.5,206.37210083007807,227400,94,83.0,,0.83,78.02,0.5,0.002245878763121656
305,2019-02-08,6,0.03649571603427173,0.0,RE,221.5800018310547,222.91000366210935,217.9600067138672,221.8000030517578,205.7228546142578,212500,92,83.0,,0.83,76.36,-0.22000122070315342,-0.0009859777523811841
306,2019-02-11,1,0.03547572419420645,-0.027948262177057814,RE,222.25999450683597,222.25999450683597,218.33999633789065,220.3800048828125,204.4058074951172,266700,92,83.0,,0.83,76.36,-0.6500091552733807,-0.0029160160809053037
307,2019-02-12,5,0.03629171766625867,0.023001460592747547,RE,214.75,214.75,208.00999450683597,212.38999938964844,196.9949493408203,834300,89,83.0,,0.83,73.86999999999999,-7.509994506835966,-0.033789231946575016
308,2019-02-14,89,0.053427580579355365,0.4721700711627752,RE,213.8300018310547,215.80999755859372,211.69000244140625,214.0399932861328,198.5253448486328,285500,85,83.0,,0.83,70.55,1.0599975585937216,0.004935960691938135
309,2019-02-19,5,0.03629171766625867,0.023001460592747547,RE,216.0200042724609,220.3800048828125,215.6100006103516,219.57000732421875,203.65451049804688,252800,92,83.0,,0.83,76.36,4.570007324218778,0.021176068652602575
310,2019-02-20,1,0.03547572419420645,-0.022484289102989163,RE,219.16000366210935,222.0,219.1199951171875,221.6499938964844,205.58370971679688,185100,87,83.0,,0.83,72.21,1.6199951171875,0.007350916967485022
311,2019-02-22,22,0.03975968992248062,0.12075766811192512,RE,223.8699951171875,224.83999633789065,222.27999877929688,223.91000366210935,207.67987060546875,197400,87,83.0,,0.83,72.21,2.8399963378906534,0.012792776296804753
312,2019-02-25,1,0.03547572419420645,0.01163453595653352,RE,224.1300048828125,225.52999877929688,222.5,223.1999969482422,207.0213623046875,320600,84,83.0,,0.83,69.72,0.6900024414062216,0.0030688598676602563
313,2019-02-26,3,0.03588372093023256,0.011500730296373662,RE,222.92999267578125,224.94000244140625,222.50999450683597,222.80999755859372,206.65963745117188,225600,88,83.0,,0.83,73.03999999999999,-0.589996337890625,-0.00261604372404578
314,2019-02-27,4,0.03608771929824561,0.005684983684096867,RE,222.6499938964844,224.9499969482422,221.9499969482422,224.2899932861328,208.0323486328125,255800,91,83.0,,0.83,75.53,0.0099945068359375,4.443187840075247e-05
315,2019-02-28,1,0.03547572419420645,-0.016958542017614153,RE,224.8300018310547,226.3000030517578,223.08999633789065,226.1100006103516,209.720458984375,231900,94,83.0,,0.83,78.02,1.350006103515625,0.006001360843877812
316,2019-03-01,5,0.03629171766625867,0.023001460592747547,RE,226.63999938964844,227.63999938964844,223.4600067138672,225.38999938964844,209.05262756347656,210000,100,77.0,False,0.77,77.0,1.339996337890625,0.005921327087141659
317,2019-03-05,31,0.041595675234598124,0.1461478791694304,RE,223.41000366210935,224.9199981689453,222.88999938964844,223.02999877929688,208.15960693359372,298200,100,77.0,,0.77,77.0,-2.720001220703125,-0.011948696309945661
318,2019-03-06,13,0.03792370461036312,-0.08827770203332974,RE,223.75,225.41000366210935,222.08999633789065,222.1100006103516,207.30096435546875,251100,96,77.0,,0.77,73.92,0.4900054931640341,0.002178576814659161
319,2019-03-07,9,0.03710771113831089,-0.021516713106905838,RE,221.9900054931641,221.9900054931641,218.1000061035156,218.13999938964844,203.59564208984372,256600,87,77.0,,0.77,66.99,-3.4199981689452557,-0.015172344232210033
320,2019-03-08,1,0.03547572419420645,-0.043979725346615095,RE,216.5399932861328,218.0800018310547,215.92999267578125,216.77999877929688,202.3262939453125,281700,93,77.0,,0.77,71.61,-3.9100036621094034,-0.017613422070165252
321,2019-03-11,1,0.03547572419420645,0.0,RE,217.1499938964844,219.4900054931641,216.4900054931641,217.92999267578125,203.39962768554688,285400,87,77.0,,0.77,66.99,1.4100036621094034,0.006465533979597593
322,2019-03-12,17,0.03873969808241534,0.09200584237099041,RE,218.6199951171875,220.27999877929688,218.0200042724609,218.22999572753903,203.67962646484372,330000,100,77.0,,0.77,77.0,0.7899932861327841,0.0035992221347744824
323,2019-03-18,13,0.03792370461036312,-0.02106349590841594,RE,219.9199981689453,221.5,219.9199981689453,220.38999938964844,205.6956329345703,239100,97,77.0,,0.77,74.69,1.220001220703125,0.005538411237805851
324,2019-03-20,1,0.03547572419420645,-0.06455013932071729,RE,218.5,219.0200042724609,211.6499938964844,211.9499969482422,197.81832885742188,375900,92,77.0,,0.77,70.84,-2.479995727539091,-0.0111963689730884
325,2019-03-21,3,0.03588372093023256,0.011500730296373662,RE,211.13999938964844,216.00999450683597,210.1300048828125,215.47999572753903,201.1129608154297,223100,85,77.0,,0.77,65.45,-3.010009765624943,-0.013743081485289799
326,2019-03-22,23,0.039963688290493675,0.11369967368193645,RE,214.75999450683597,217.3999938964844,214.72000122070312,214.9900054931641,200.6556701660156,345800,78,77.0,,0.77,60.06,1.3899993896484375,0.006434884611806524
327,2019-03-25,25,0.04037168502651979,0.13800876355648573,RE,215.1699981689453,215.9900054931641,214.1300048828125,214.8000030517578,200.47833251953125,246900,97,77.0,,0.77,74.69,-1.4099884033203125,-0.006485687409870322
328,2019-03-26,8,0.03690371277029784,-0.08590110256591654,RE,215.75999450683597,216.25999450683597,214.6499938964844,215.47999572753903,201.1129608154297,220800,97,77.0,,0.77,74.69,0.269989013671875,0.0012500069762737542
329,2019-03-27,2,0.035679722562219504,-0.03316712916385667,RE,215.6100006103516,217.1000061035156,214.47999572753903,214.6499938964844,200.33831787109372,217000,90,77.0,,0.77,69.3,0.8400115966796307,0.003884267169224742
330,2019-03-28,13,0.03792370461036312,0.0628923625801876,RE,213.0200042724609,215.7100067138672,213.0200042724609,215.3699951171875,201.0102996826172,246200,96,77.0,,0.77,73.92,-1.389999389648409,-0.006402576465086018
331,2019-04-01,5,0.03629171766625867,-0.043033426213811676,RE,216.5800018310547,218.4499969482422,216.1300048828125,217.3300018310547,202.83963012695312,232000,86,78.0,False,0.78,67.08,2.739990234375,0.012702193449975141
332,2019-04-02,2,0.035679722562219504,-0.0168632168272419,RE,217.6300048828125,217.75999450683597,214.88999938964844,214.88999938964844,200.56231689453125,237900,95,78.0,,0.78,74.10000000000001,-0.6900024414062216,-0.00315862875278361
333,2019-04-03,30,0.04139167686658507,0.16008965020411425,RE,216.16000366210935,216.25999450683597,214.38999938964844,216.13999938964844,201.7289886474609,246800,89,78.0,,0.78,69.42,-1.5,-0.006888317587429582
334,2019-04-04,22,0.03975968992248062,-0.039427901154251876,RE,216.13999938964844,217.4600067138672,214.94000244140625,215.2899932861328,200.93565368652344,166900,93,78.0,,0.78,72.54,1.2000122070312216,0.005548932939574591
335,2019-04-05,4,0.03608771929824561,-0.0923541061661759,RE,215.25999450683597,216.4600067138672,215.1499938964844,216.30999755859372,201.88766479492188,197400,90,78.0,,0.78,70.2,-1.0,-0.004598546717216823
336,2019-04-08,1,0.03547572419420645,-0.005717487507289731,RE,216.55999755859372,219.0800018310547,215.7899932861328,217.94000244140625,203.40899658203125,227200,95,78.0,,0.78,74.10000000000001,2.6199951171875,0.012103829972853974
337,2019-04-09,18,0.038943696450428396,0.09775620751917735,RE,217.9900054931641,217.9900054931641,213.8600006103516,214.69000244140625,200.3756561279297,313300,93,78.0,,0.78,72.54,-1.0899963378905966,-0.004975334712344792
338,2019-04-10,75,0.05057160342717258,0.298582518779269,RE,214.5500030517578,216.8500061035156,214.17999267578125,216.80999755859372,202.3542938232422,330100,86,78.0,,0.78,67.08,-1.1399993896484943,-0.005229594756279932
339,2019-04-12,6,0.03649571603427173,-0.27833579398310615,RE,223.5,227.08999633789065,223.30999755859372,226.33999633789065,211.2489013671875,330500,94,78.0,,0.78,73.32000000000001,10.239990234375057,0.047221535375410184
340,2019-04-15,2,0.035679722562219504,-0.1746090173759568,RE,227.9600067138672,227.9600067138672,224.97000122070312,226.2100067138672,211.1275634765625,202700,98,78.0,,0.78,76.44,0.8700103759765341,0.0038311259412855403
341,2019-04-16,4,0.03608771929824561,0.011434975014579463,RE,226.3000030517578,229.8999938964844,226.3000030517578,229.3000030517578,214.01156616210935,226700,90,78.0,,0.78,70.2,1.939987182617216,0.008510208481667059
342,2019-04-17,2,0.035679722562219504,-0.011305694678409473,RE,229.8300018310547,229.83999633789065,227.5200042724609,228.69000244140625,213.4422149658203,199400,91,78.0,,0.78,70.98,-0.05999755859375,-0.0002609724236041222
343,2019-04-22,6,0.03649571603427173,0.022869950029159147,RE,228.3600006103516,228.9900054931641,227.4199981689453,228.50999450683597,213.2742462158203,121700,98,78.0,,0.78,76.44,-0.8499908447265625,-0.0036981850777485503
344,2019-04-24,20,0.03935169318645451,0.07825513409576201,RE,229.75999450683597,232.3699951171875,229.6999969482422,231.27999877929688,215.85952758789065,222500,91,78.0,,0.78,70.98,3.379989624023409,0.014760424223511759
345,2019-04-25,1,0.03547572419420645,-0.0984956091694228,RE,230.32000732421875,230.8999938964844,226.88999938964844,228.5,213.26487731933597,282900,87,78.0,,0.78,67.86,-1.4700012207030966,-0.006326123215528501
346,2019-04-26,4,0.03608771929824561,0.017251095444560605,RE,228.0500030517578,231.2100067138672,227.07000732421875,230.7100067138672,215.3275451660156,270000,87,78.0,,0.78,67.86,0.3100128173827841,0.0013426280882526953
347,2019-04-29,11,0.03751570787433701,0.0,RE,231.0,233.13999938964844,231.0,231.30999755859372,215.8875274658203,193700,100,78.0,,0.78,78.0,1.92999267578125,0.008347357898612406
348,2019-04-30,1,0.03547572419420645,-0.054376787636893575,RE,231.5200042724609,235.67999267578125,230.52999877929688,235.5,219.7981719970703,324000,93,78.0,,0.78,72.54,2.5399932861328125,0.010894712588068955
349,2019-05-01,16,0.03853569971440229,0.08625547722280369,RE,235.6000061035156,238.8699951171875,235.6000061035156,236.4600067138672,220.69418334960935,294400,97,76.0,False,0.76,73.72,3.19000244140625,0.013535312884172868
350,2019-05-02,2,0.035679722562219504,-0.07411250277921888,RE,236.88999938964844,239.07000732421875,235.57000732421875,236.7899932861328,221.00216674804688,268000,81,76.0,,0.76,61.56,0.20001220703125,0.0008373266258623335
351,2019-05-03,5,0.03629171766625867,0.017152462521869305,RE,237.5200042724609,238.9600067138672,236.3300018310547,238.66000366210935,222.7474822998047,294800,89,76.0,,0.76,67.64,-0.1100006103515625,-0.00046011882286167705
352,2019-05-06,1,0.03547572419420645,-0.059490973596824204,RE,236.00999450683597,239.47999572753903,236.00999450683597,237.7899932861328,221.93548583984372,296000,100,76.0,,0.76,76.0,0.5199890136718466,0.0021760503810768217
353,2019-05-07,1,0.03547572419420645,0.0,RE,239.6199951171875,249.5500030517578,239.1300048828125,246.88999938964844,230.42877197265625,598000,85,76.0,,0.76,64.6,10.070007324218778,0.042049471788347725
354,2019-05-08,7,0.03669971440228478,0.03450219088912143,RE,247.07000732421875,249.0399932861328,241.63999938964844,241.88999938964844,225.76210021972656,572500,97,76.0,,0.76,73.72,-0.510009765625,-0.002043717729465322
355,2019-05-09,7,0.03669971440228478,0.0,RE,241.3300018310547,246.5800018310547,239.5,245.66000366210935,229.28076171875,342800,91,76.0,,0.76,69.16,-2.459991455078125,-0.00987789721087784
