,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,GDX_unscaled,GDX_monthly,isPartial,scale,GDX,Stock_Price_Change,Stock_Price_Change_Percent
253,2019-06-24,15,0.3419090909090909,1.489080079417604,GDX,25.309999465942383,26.170000076293945,25.26000022888184,26.170000076293945,25.850786209106445,101843300,99,93.0,,0.93,92.07,0.9300003051757812,0.03684628817786173
254,2019-06-25,23,0.5237272727272727,0.5317734645041212,GDX,26.229999542236328,26.25,25.11000061035156,25.6299991607666,25.317371368408203,103671800,95,93.0,,0.93,88.35000000000001,0.07999992370605469,0.003056932498006537
255,2019-06-26,5,0.11463636363636363,-0.781114389862871,GDX,25.06999969482422,25.739999771118164,25.049999237060547,25.520000457763672,25.208715438842773,57095000,84,93.0,,0.93,78.12,-0.5100002288818359,-0.019428580147879515
256,2019-06-27,1,0.02372727272727273,-0.7930214115781126,GDX,25.309999465942383,25.38999938964844,25.13999938964844,25.32999992370605,25.021032333374023,53004800,78,93.0,,0.93,72.54,-0.350000381469723,-0.013597528538537351
257,2019-06-28,5,0.11463636363636363,3.8314176245210723,GDX,25.43000030517578,25.600000381469727,25.190000534057617,25.559999465942383,25.248226165771484,39459700,100,93.0,,0.93,93.0,0.2100009918212855,0.008271012086235263
258,2019-07-02,5,0.11463636363636363,3.8314176245210723,GDX,24.88999938964844,25.649999618530277,24.809999465942383,25.549999237060547,25.23834800720215,75815700,86,95.0,,0.95,81.7,0.04999923706055043,0.001953095168574448
259,2019-07-03,11,0.251,1.1895321173671691,GDX,25.670000076293945,25.700000762939453,25.36000061035156,25.649999618530277,25.337127685546875,24756100,59,95.0,,0.95,56.05,0.050001144409176135,0.0019493623841246865
260,2019-07-08,4,0.09190909090909091,0.9784735812133072,GDX,25.450000762939453,25.61000061035156,25.209999084472656,25.420000076293945,25.10993385314941,40606100,50,95.0,,0.95,47.5,-0.09000015258789418,-0.003501951358603761
261,2019-07-09,3,0.06918181818181818,-0.24727992087042538,GDX,25.32999992370605,25.65999984741211,25.209999084472656,25.649999618530277,25.337127685546875,37529700,48,95.0,,0.95,45.6,0.04999923706055043,0.001952332521239386
262,2019-07-10,2,0.04645454545454546,-0.3285151116951379,GDX,26.020000457763672,26.229999542236328,25.770000457763672,26.200000762939453,25.880420684814453,56454300,45,95.0,,0.95,42.75,0.5699996948242188,0.022213550203185495
263,2019-07-11,2,0.04645454545454546,0.0,GDX,26.1299991607666,26.280000686645508,25.71999931335449,25.940000534057617,25.623592376708984,54013400,56,95.0,,0.95,53.2,0.05000114440917969,0.0019062579215323172
264,2019-07-12,2,0.04645454545454546,0.0,GDX,26.0,26.25,25.8700008392334,26.209999084472656,25.89029693603516,31795200,65,95.0,,0.95,61.75,-0.030000686645507812,-0.0011415786096516944
265,2019-07-16,1,0.02372727272727273,-0.4892367906066536,GDX,26.13999938964844,26.32999992370605,25.96999931335449,26.049999237060547,25.73224830627441,25081700,48,95.0,,0.95,45.6,0.07999992370605113,0.003047616141182985
266,2019-07-17,3,0.06918181818181818,1.9157088122605361,GDX,26.18000030517578,27.100000381469727,26.18000030517578,27.09000015258789,26.75956344604492,45481600,65,95.0,,0.95,61.75,0.7700004577636754,0.02924422559798079
267,2019-07-18,11,0.251,2.6281208935611042,GDX,26.90999984741211,28.309999465942383,26.770000457763672,28.25,27.90541648864746,100026700,85,95.0,,0.95,80.75,1.2099990844726562,0.04464941208266637
268,2019-07-19,7,0.1600909090909091,-0.36218761318362913,GDX,27.90999984741211,28.270000457763672,27.600000381469727,27.979999542236328,27.638708114624023,59357500,100,95.0,,0.95,95.0,-0.03999900817871094,-0.0014128932862337296
269,2019-07-22,4,0.09190909090909091,-0.42589437819420783,GDX,28.07999992370605,28.290000915527344,27.96999931335449,28.190000534057617,27.846147537231445,38309500,52,95.0,,0.95,49.4,0.020000457763671875,0.0007074799235873286
270,2019-07-23,2,0.04645454545454546,-0.49455984174085066,GDX,28.200000762939453,28.40999984741211,27.649999618530277,27.8700008392334,27.53005027770996,53084900,65,95.0,,0.95,61.75,0.11999893188476562,0.004241743655048813
271,2019-07-24,3,0.06918181818181818,0.4892367906066535,GDX,28.06999969482422,28.200000762939453,27.84000015258789,28.149999618530277,27.8066349029541,35305300,64,95.0,,0.95,60.8,-0.20999908447265625,-0.007391731277738289
272,2019-07-25,1,0.02372727272727273,-0.6570302233902758,GDX,27.979999542236328,27.979999542236328,27.32999992370605,27.43000030517578,27.09541702270508,66348800,67,95.0,,0.95,63.65,-0.220001220703125,-0.007801461515995811
273,2019-07-26,2,0.04645454545454546,0.9578544061302681,GDX,27.549999237060547,27.63999938964844,27.229999542236328,27.280000686645508,26.947246551513672,34186900,59,95.0,,0.95,56.05,-0.3400001525878871,-0.0121515424642753
274,2019-07-29,1,0.02372727272727273,-0.8272667107875579,GDX,27.399999618530277,27.770000457763672,27.21999931335449,27.770000457763672,27.4312686920166,51527600,35,95.0,,0.95,33.25,0.13000106811523082,0.004703367257088864
275,2019-07-30,2,0.04645454545454546,0.9578544061302681,GDX,27.88999938964844,28.0,27.700000762939453,27.82999992370605,27.490537643432617,29517400,60,95.0,,0.95,57.0,0.22999954223632812,0.008282302428699762
276,2019-07-31,13,0.29645454545454547,5.38160469667319,GDX,27.68000030517578,27.8799991607666,26.420000076293945,26.5,26.176761627197266,125274600,48,95.0,,0.95,45.6,-0.12000083923339844,-0.004285744258335611
277,2019-08-01,14,0.3191818181818182,0.07666360012266171,GDX,26.100000381469727,27.959999084472656,26.040000915527344,27.850000381469727,27.51029396057129,125771700,73,89.0,False,0.89,64.97,0.07999992370605469,0.0028694378089735295
278,2019-08-02,5,0.11463636363636363,-0.6408430646539447,GDX,27.729999542236328,28.11000061035156,27.559999465942383,27.770000457763672,27.4312686920166,46016200,100,89.0,,0.89,89.0,0.1500015258789027,0.005364861616258265
279,2019-08-05,7,0.1600909090909091,5.747126436781609,GDX,28.530000686645508,29.01000022888184,28.34000015258789,28.600000381469727,28.25114631652832,91723900,85,89.0,,0.89,75.65,0.8999996185302805,0.032017061507955136
280,2019-08-06,4,0.09190909090909091,-0.42589437819420783,GDX,28.59000015258789,28.790000915527344,28.309999465942383,28.670000076293945,28.32029151916504,45760900,67,89.0,,0.89,59.63,-0.21999931335449574,-0.007583568135772323
281,2019-08-07,12,0.2737272727272727,1.9782393669634022,GDX,29.59000015258789,30.0,29.200000762939453,29.26000022888184,28.903095245361328,91307700,80,89.0,,0.89,71.2,1.2099990844726562,0.04202844897514635
282,2019-08-08,12,0.2737272727272727,0.0,GDX,29.11000061035156,29.86000061035156,28.8700008392334,29.770000457763672,29.40687370300293,62143900,98,89.0,,0.89,87.22,-0.13999938964844105,-0.004666646321614731
283,2019-08-09,9,0.20554545454545456,-0.24908668216539342,GDX,29.549999237060547,29.86000061035156,29.31999969482422,29.36000061035156,29.00187492370605,42424300,76,89.0,,0.89,67.64,0.0,0.0
284,2019-08-12,9,0.20554545454545456,7.662835249042146,GDX,29.59000015258789,29.75,28.989999771118164,29.0,28.64626693725586,62211800,60,89.0,,0.89,53.4,-0.11000061035155895,-0.003683878369159399
285,2019-08-13,14,0.3191818181818182,0.5528527200353825,GDX,29.40999984741211,29.450000762939453,27.809999465942383,28.450000762939453,28.102975845336918,97362100,96,89.0,,0.89,85.44,-0.2999992370605469,-0.010084007968421793
286,2019-08-14,19,0.4328181818181818,0.356023924807747,GDX,28.920000076293945,29.09000015258789,28.3700008392334,28.40999984741211,28.06346321105957,60301200,74,89.0,,0.89,65.86,-0.3600006103515625,-0.012224129067072709
287,2019-08-15,5,0.11463636363636363,-0.7351396765385423,GDX,28.309999465942383,28.8700008392334,28.15999984741211,28.729999542236328,28.37956047058105,46951200,74,89.0,,0.89,65.86,-0.2199993133544922,-0.007562712691664308
288,2019-08-16,1,0.02372727272727273,-0.7930214115781126,GDX,28.40999984741211,28.61000061035156,28.1299991607666,28.280000686645508,27.93504905700684,51032100,78,89.0,,0.89,69.42,-0.2600002288818395,-0.009005896131755842
289,2019-08-19,1,0.02372727272727273,-0.6570302233902758,GDX,27.75,28.3799991607666,27.61000061035156,27.93000030517578,27.589319229125977,62746500,67,89.0,,0.89,59.63,-0.23000144958495738,-0.008039197646914409
290,2019-08-20,4,0.09190909090909091,2.8735632183908044,GDX,28.15999984741211,28.96999931335449,28.1200008392334,28.850000381469727,28.498096466064453,73110900,78,89.0,,0.89,69.42,0.5900001525878871,0.0207892942225143
291,2019-08-21,1,0.02372727272727273,-0.7418397626112759,GDX,28.600000381469727,28.86000061035156,28.549999237060547,28.700000762939453,28.34992790222168,30263600,52,89.0,,0.89,46.28,-0.10999870300292969,-0.003796986731450236
292,2019-08-22,3,0.06918181818181818,1.9157088122605361,GDX,28.56999969482422,28.790000915527344,28.3700008392334,28.489999771118164,28.142488479614254,39469300,66,89.0,,0.89,58.74,-0.0699996948242152,-0.002425491799854851
293,2019-08-23,2,0.04645454545454546,-0.3285151116951379,GDX,28.63999938964844,29.700000762939453,28.59000015258789,29.63999938964844,29.278459548950195,92847400,79,89.0,,0.89,70.31,0.9099998474121094,0.03160819098554857
294,2019-08-26,5,0.11463636363636363,3.8314176245210723,GDX,29.68000030517578,29.979999542236328,29.399999618530277,29.63999938964844,29.278459548950195,47355700,59,89.0,,0.89,52.51,0.279998779296875,0.009427568084316773
295,2019-08-27,4,0.09190909090909091,-0.19825535289452811,GDX,29.709999084472656,30.6200008392334,29.63999938964844,30.559999465942383,30.187236785888672,81770600,76,89.0,,0.89,67.64,0.6400012969970703,0.021347608631395287
296,2019-08-28,19,0.4328181818181818,3.7091988130563793,GDX,30.649999618530277,30.809999465942383,30.030000686645508,30.40999984741211,30.0390682220459,54015200,81,89.0,,0.89,72.09,0.18999862670898438,0.006205049689794295
297,2019-08-29,8,0.18281818181818182,-0.5776097458517118,GDX,30.450000762939453,30.489999771118164,29.38999938964844,29.65999984741211,29.298215866088867,75098400,62,89.0,,0.89,55.18,-0.31999969482421875,-0.010386228509284723
298,2019-08-30,6,0.13736363636363635,-0.24863252113376433,GDX,29.530000686645508,30.13999938964844,29.450000762939453,29.86000061035156,29.495777130126957,48728400,59,89.0,,0.89,52.51,-0.350000381469723,-0.01147918609698595
299,2019-09-03,2,0.04645454545454546,0.0,GDX,30.280000686645508,30.76000022888184,30.1200008392334,30.3700008392334,29.999555587768555,69310100,66,75.0,,0.75,49.5,0.6200008392333984,0.02057069846678017
300,2019-09-04,4,0.09190909090909091,0.9784735812133072,GDX,30.32999992370605,30.959999084472656,30.290000915527344,30.950000762939453,30.57248306274414,48361200,61,75.0,,0.75,45.75,0.19999885559081676,0.006501913332335629
301,2019-09-05,3,0.06918181818181818,-0.24727992087042538,GDX,30.229999542236328,30.26000022888184,29.170000076293945,29.309999465942383,28.95248413085937,132635500,100,75.0,,0.75,75.0,-0.6999988555908168,-0.02260978282592674
302,2019-09-06,3,0.06918181818181818,0.0,GDX,29.530000686645508,29.76000022888184,28.440000534057617,28.479999542236328,28.13261032104492,88853900,98,75.0,,0.75,73.5,-0.5,-0.016523463192930632
303,2019-09-09,7,0.1600909090909091,5.747126436781609,GDX,28.6299991607666,28.739999771118164,27.6299991607666,27.729999542236328,27.39175796508789,90351900,64,75.0,,0.75,48.0,-1.0200004577636754,-0.03427420866663078
304,2019-09-10,3,0.06918181818181818,-0.5678591709256104,GDX,27.700000762939453,28.059999465942383,27.450000762939453,27.51000022888184,27.17444229125977,66585000,56,75.0,,0.75,42.0,-0.6800003051757812,-0.023660414425581755
305,2019-09-11,8,0.18281818181818182,1.64257555847569,GDX,27.6299991607666,28.209999084472656,27.540000915527344,27.71999931335449,27.381879806518555,78529300,44,75.0,,0.75,33.0,0.14999961853027344,0.005345674318787186
306,2019-09-12,2,0.04645454545454546,-0.7458975634012929,GDX,28.530000686645508,28.700000762939453,27.229999542236328,27.270000457763672,26.937368392944336,82794900,49,75.0,,0.75,36.75,0.4900016784667969,0.017369787109865698
307,2019-09-13,3,0.06918181818181818,0.4892367906066535,GDX,27.40999984741211,27.59000015258789,26.600000381469727,26.63999938964844,26.315052032470703,80728900,59,75.0,,0.75,44.25,-1.1100006103515625,-0.038675978426624846
308,2019-09-16,9,0.20554545454545456,3.4246575342465757,GDX,27.25,27.51000022888184,26.88999938964844,27.290000915527344,26.957124710083008,68934800,46,75.0,,0.75,34.5,-0.07999992370605113,-0.0028995985235087396
309,2019-09-17,3,0.06918181818181818,-0.6634232640424591,GDX,27.479999542236328,28.270000457763672,27.3799991607666,28.1200008392334,27.777000427246094,71084100,37,75.0,,0.75,27.75,0.7600002288818324,0.027626325792754258
310,2019-09-18,3,0.06918181818181818,0.0,GDX,28.11000061035156,28.13999938964844,26.979999542236328,27.6200008392334,27.283100128173828,85193300,50,75.0,,0.75,37.5,-0.13000106811523082,-0.0045985520343183595
311,2019-09-19,1,0.02372727272727273,-0.6570302233902758,GDX,27.82999992370605,28.18000030517578,27.71999931335449,28.100000381469727,27.757244110107425,47188900,51,75.0,,0.75,38.25,0.0400009155273402,0.001421496673594591
312,2019-09-20,4,0.09190909090909091,2.8735632183908044,GDX,28.190000534057617,28.690000534057617,27.86000061035156,28.690000534057617,28.340049743652344,61290700,62,75.0,,0.75,46.5,0.5100002288818359,0.01809794972884249
313,2019-09-23,4,0.09190909090909091,0.9784735812133072,GDX,28.809999465942383,29.15999984741211,28.709999084472656,29.15999984741211,28.8043155670166,58025700,73,75.0,,0.75,54.75,0.4699993133544922,0.0163819904010305
314,2019-09-24,2,0.04645454545454546,-0.49455984174085066,GDX,28.84000015258789,29.57999992370605,28.690000534057617,29.489999771118164,29.130290985107425,57912300,58,75.0,,0.75,43.5,0.42000007629394176,0.014403294872829653
315,2019-09-25,8,0.18281818181818182,2.935420743639922,GDX,29.309999465942383,29.38999938964844,28.209999084472656,28.43000030517578,28.08321952819824,87938400,41,75.0,,0.75,30.75,-0.19000053405761008,-0.006423277030009
316,2019-09-27,3,0.06918181818181818,-0.6215813028344108,GDX,27.5,27.84000015258789,27.309999465942383,27.450000762939453,27.11517333984375,74409500,62,75.0,,0.75,46.5,-1.5499992370605504,-0.0527390020159878
317,2019-09-30,5,0.11463636363636363,0.6570302233902761,GDX,26.989999771118164,27.350000381469727,26.540000915527344,26.709999084472656,26.38419914245605,73206900,50,75.0,,0.75,37.5,-0.48999977111816406,-0.01760056639484664
318,2019-10-01,4,0.09190909090909091,-0.19825535289452811,GDX,26.6200008392334,27.46999931335449,26.51000022888184,26.920000076293945,26.59163856506348,68625600,64,66.0,False,0.66,42.24,0.11999893188476207,0.004387529440989191
319,2019-10-02,1,0.02372727272727273,-0.7418397626112759,GDX,27.46999931335449,27.5,27.020000457763672,27.40999984741211,27.075660705566406,65837200,74,66.0,,0.66,48.84,0.030000686645511365,0.0010921254967388716
320,2019-10-03,1,0.02372727272727273,0.0,GDX,27.40999984741211,28.049999237060547,27.239999771118164,27.25,26.917613983154297,63344000,68,66.0,,0.66,44.88,0.5499992370605469,0.01999997225674721
321,2019-10-04,1,0.02372727272727273,0.0,GDX,27.149999618530277,27.90999984741211,27.13999938964844,27.8700008392334,27.53005027770996,54465000,80,66.0,,0.66,52.8,-0.1399993896484375,-0.004991065720367893
322,2019-10-07,1,0.02372727272727273,0.0,GDX,27.600000381469727,27.989999771118164,27.459999084472656,27.57999992370605,27.243587493896484,37266600,61,66.0,,0.66,40.260000000000005,0.07999992370605469,0.0028663534268515978
323,2019-10-08,2,0.04645454545454546,0.9578544061302681,GDX,28.07999992370605,28.3799991607666,27.790000915527344,28.36000061035156,28.014074325561523,65536200,69,66.0,,0.66,45.54,0.3899993896484375,0.013933526003485852
324,2019-10-09,6,0.13736363636363635,1.956947162426614,GDX,28.350000381469727,28.36000061035156,27.8799991607666,28.049999237060547,27.707853317260746,39219400,65,66.0,,0.66,42.9,-0.019998550415042615,-0.0007046705780981988
325,2019-10-10,1,0.02372727272727273,-0.8272667107875579,GDX,28.01000022888184,28.15999984741211,27.520000457763672,28.049999237060547,27.707853317260746,39255400,81,66.0,,0.66,53.46,-0.20000076293944957,-0.007052212927895596
326,2019-10-14,2,0.04645454545454546,0.0,GDX,27.040000915527344,27.290000915527344,26.940000534057617,27.06999969482422,26.73980712890625,31850400,58,66.0,,0.66,38.28,-0.8699989318847656,-0.030894848600814817
327,2019-10-15,1,0.02372727272727273,-0.4892367906066536,GDX,26.8799991607666,26.8799991607666,26.18000030517578,26.190000534057617,25.87054252624512,61657100,66,66.0,,0.66,43.56,-0.4100017547607422,-0.015023882044923664
328,2019-10-16,3,0.06918181818181818,1.9157088122605361,GDX,26.450000762939453,26.739999771118164,26.190000534057617,26.709999084472656,26.38419914245605,51265100,50,66.0,,0.66,33.0,-0.1399993896484375,-0.005208310789413195
329,2019-10-17,4,0.09190909090909091,0.32851511169513814,GDX,26.5,27.350000381469727,26.46999931335449,27.07999992370605,26.749685287475582,46186300,65,66.0,,0.66,42.9,0.6100006103515625,0.022812289288439924
330,2019-10-18,1,0.02372727272727273,-0.7418397626112759,GDX,26.950000762939453,27.239999771118164,26.790000915527344,27.1200008392334,26.78919982910156,31902100,79,66.0,,0.66,52.14,-0.1100006103515625,-0.00402196010300937
331,2019-10-21,2,0.04645454545454546,0.9578544061302681,GDX,27.25,27.299999237060547,26.5,26.57999992370605,26.25578498840332,42579000,39,66.0,,0.66,25.74,0.05999946594238281,0.002202623584674157
332,2019-10-22,1,0.02372727272727273,-0.4892367906066536,GDX,26.670000076293945,26.799999237060547,26.229999542236328,26.540000915527344,26.216272354125977,30749800,59,66.0,,0.66,38.940000000000005,-0.5,-0.018315018826859042
333,2019-10-23,3,0.06918181818181818,1.9157088122605361,GDX,26.63999938964844,27.020000457763672,26.63999938964844,26.809999465942383,26.48297882080078,47031700,47,66.0,,0.66,31.020000000000003,0.220001220703125,0.008209001006197703
334,2019-10-24,5,0.11463636363636363,0.6570302233902761,GDX,26.96999931335449,27.549999237060547,26.940000534057617,27.520000457763672,27.18431854248047,51996000,68,66.0,,0.66,44.88,0.529998779296875,0.019615054415907274
335,2019-10-25,2,0.04645454545454546,-0.5947660586835845,GDX,28.01000022888184,28.18000030517578,27.3700008392334,27.739999771118164,27.401636123657227,59960300,80,66.0,,0.66,52.8,0.6300010681152344,0.02286755301494714
336,2019-10-28,2,0.04645454545454546,0.0,GDX,27.43000030517578,27.440000534057617,27.0,27.059999465942383,26.729928970336918,60885600,69,66.0,,0.66,45.54,-0.7399997711181641,-0.02625975028759131
337,2019-10-30,2,0.04645454545454546,0.0,GDX,27.299999237060547,27.489999771118164,26.729999542236328,27.450000762939453,27.11517333984375,54901700,56,66.0,,0.66,36.96,0.049999237060546875,0.0018221295950227034
338,2019-10-31,3,0.06918181818181818,0.4892367906066535,GDX,27.700000762939453,28.18000030517578,27.600000381469727,28.149999618530277,27.8066349029541,79602400,59,66.0,,0.66,38.940000000000005,0.6900005340576172,0.025100056013188876
339,2019-11-01,2,0.04645454545454546,-0.3285151116951379,GDX,27.93000030517578,28.15999984741211,27.649999618530277,28.01000022888184,27.66834259033203,55359000,86,68.0,False,0.68,58.48,-0.020000457763671875,-0.0007097394445378935
340,2019-11-06,1,0.02372727272727273,-0.4892367906066536,GDX,27.1299991607666,27.399999618530277,26.90999984741211,27.299999237060547,26.96700096130371,48932900,61,68.0,,0.68,41.48,-0.7600002288818324,-0.026988644637783166
341,2019-11-07,1,0.02372727272727273,0.0,GDX,27.020000457763672,27.09000015258789,26.299999237060547,26.489999771118164,26.16688346862793,90744200,72,68.0,,0.68,48.96,-0.30999946594238637,-0.011313849279499189
342,2019-11-11,1,0.02372727272727273,0.0,GDX,26.270000457763672,26.459999084472656,26.149999618530277,26.239999771118164,25.9199333190918,33313500,81,68.0,,0.68,55.080000000000005,-0.6300010681152344,-0.0232558532508923
343,2019-11-12,2,0.04645454545454546,0.9578544061302681,GDX,26.280000686645508,26.63999938964844,25.979999542236328,26.59000015258789,26.265663146972656,56886600,76,68.0,,0.68,51.68000000000001,0.1800003051757848,0.006802732857289273
344,2019-11-13,2,0.04645454545454546,0.0,GDX,26.71999931335449,27.01000022888184,26.690000534057617,26.75,26.4237117767334,36498800,58,68.0,,0.68,39.440000000000005,0.37000083923339844,0.01388892070985448
345,2019-11-15,1,0.02372727272727273,-0.4892367906066536,GDX,26.780000686645508,27.09000015258789,26.71999931335449,26.739999771118164,26.413833618164062,37430600,68,68.0,,0.68,46.24,0.07999992370605113,0.002961863125810149
346,2019-11-19,1,0.02372727272727273,0.0,GDX,27.040000915527344,27.5,27.030000686645508,27.229999542236328,26.897857666015625,33293500,51,68.0,,0.68,34.68,0.4099998474121094,0.01513473034709234
347,2019-11-20,4,0.09190909090909091,2.8735632183908044,GDX,27.200000762939453,27.459999084472656,26.940000534057617,27.34000015258789,27.00651359558105,35278100,52,68.0,,0.68,35.36,-0.04000091552734375,-0.0014545787464488313
348,2019-11-21,2,0.04645454545454546,-0.49455984174085066,GDX,27.190000534057617,27.36000061035156,26.809999465942383,26.81999969482422,26.49285697937012,67801100,67,68.0,,0.68,45.56,-0.0999984741210973,-0.0036416051513141756
349,2019-11-22,1,0.02372727272727273,-0.4892367906066536,GDX,26.920000076293945,26.979999542236328,26.59000015258789,26.76000022888184,26.43358993530273,24320200,78,68.0,,0.68,53.040000000000006,-0.3800010681152308,-0.013888927618351699
350,2019-11-25,1,0.02372727272727273,0.0,GDX,26.479999542236328,26.68000030517578,26.18000030517578,26.200000762939453,25.880420684814453,59476400,59,68.0,,0.68,40.120000000000005,-0.2999992370605469,-0.011119319575632614
351,2019-11-26,2,0.04645454545454546,0.9578544061302681,GDX,26.25,26.82999992370605,26.13999938964844,26.780000686645508,26.453346252441406,64827100,67,68.0,,0.68,45.56,0.14999961853026988,0.00562217454327274
352,2019-11-27,6,0.13736363636363635,1.956947162426614,GDX,26.57999992370605,26.790000915527344,26.420000076293945,26.65999984741211,26.33480834960937,37110700,88,68.0,,0.68,59.84,-0.039999008178707385,-0.0014908314682239299
353,2019-11-29,1,0.02372727272727273,0.0,GDX,26.690000534057617,27.15999984741211,26.690000534057617,27.07999992370605,26.749685287475582,44363100,100,68.0,,0.68,68.0,0.3699989318847656,0.013811083211658914
354,2019-12-04,4,0.09190909090909091,2.8735632183908044,GDX,27.63999938964844,27.71999931335449,27.309999465942383,27.479999542236328,27.14480781555176,56183500,41,68.0,,0.68,27.880000000000003,0.5599994659423793,0.020618537153480165
355,2019-12-05,1,0.02372727272727273,-0.7418397626112759,GDX,27.350000381469727,27.86000061035156,27.32999992370605,27.6200008392334,27.283100128173828,47757700,33,68.0,,0.68,22.44,0.1400012969970703,0.005050551964827177
356,2019-12-06,3,0.06918181818181818,1.9157088122605361,GDX,27.1200008392334,27.38999938964844,26.959999084472656,26.96999931335449,26.641027450561523,75294900,40,68.0,,0.68,27.200000000000003,-0.4700012207031179,-0.016870108054788946
357,2019-12-09,1,0.02372727272727273,0.0,GDX,27.1299991607666,27.18000030517578,26.850000381469727,26.920000076293945,26.59163856506348,31802800,29,68.0,,0.68,19.72,-0.2099990844726598,-0.007666998508660927
358,2019-12-11,1,0.02372727272727273,0.0,GDX,27.239999771118164,27.850000381469727,27.15999984741211,27.709999084472656,27.37200164794922,76150900,36,68.0,,0.68,24.48,0.6700000762939453,0.024650480823076304
359,2019-12-13,1,0.02372727272727273,0.0,GDX,27.46999931335449,27.84000015258789,27.31999969482422,27.71999931335449,27.381879806518555,29998500,54,68.0,,0.68,36.720000000000006,-0.010000228881835938,-0.0003590746407490242
360,2019-12-16,1,0.02372727272727273,0.0,GDX,27.739999771118164,27.739999771118164,27.31999969482422,27.38999938964844,27.05590438842773,42318600,40,68.0,,0.68,27.200000000000003,-0.10000038146972656,-0.003591967705518506
361,2019-12-18,2,0.04645454545454546,0.9578544061302681,GDX,27.13999938964844,27.479999542236328,27.09000015258789,27.450000762939453,27.11517333984375,45238000,37,68.0,,0.68,25.16,-0.26000022888183594,-0.009372755264134391
362,2019-12-19,3,0.06918181818181818,0.4892367906066535,GDX,27.5,27.59000015258789,27.270000457763672,27.479999542236328,27.14480781555176,24665700,46,68.0,,0.68,31.28,0.1100006103515625,0.0040029334855880006
363,2019-12-23,5,0.11463636363636363,3.8314176245210723,GDX,27.1299991607666,27.82999992370605,27.049999237060547,27.770000457763672,27.62576103210449,72123700,68,68.0,,0.68,46.24,0.2399997711181605,0.008698795570526663
364,2019-12-24,3,0.06918181818181818,-0.39651070578905634,GDX,27.90999984741211,28.65999984741211,27.88999938964844,28.65999984741211,28.511137008666992,70679100,82,68.0,,0.68,55.760000000000005,0.8299999237060582,0.02982392835003389
365,2019-12-26,4,0.09190909090909091,2.8735632183908044,GDX,28.899999618530277,29.25,28.75,29.07999992370605,28.928956985473636,57567000,100,68.0,,0.68,68.0,0.5900001525878906,0.02058618826689096
366,2019-12-27,7,0.1600909090909091,0.7418397626112758,GDX,29.01000022888184,29.149999618530277,28.709999084472656,28.8700008392334,28.720048904418945,37730900,80,68.0,,0.68,54.400000000000006,-0.10000038146972301,-0.003418816460503349
367,2019-12-30,2,0.04645454545454546,-0.7098239636570131,GDX,28.920000076293945,29.489999771118164,28.899999618530277,29.489999771118164,29.33682632446289,56336900,72,68.0,,0.68,48.96,0.3400001525878871,0.011663813277436708
368,2019-12-31,2,0.04645454545454546,0.0,GDX,29.700000762939453,29.76000022888184,29.26000022888184,29.280000686645508,29.127918243408203,32773500,82,68.0,,0.68,55.760000000000005,0.2700004577636754,0.00915566157542358
369,2020-01-02,2,0.04645454545454546,0.0,GDX,29.6200008392334,29.71999931335449,29.11000061035156,29.350000381469727,29.197553634643555,40709100,76,78.0,,0.78,59.28,-0.040000915527350855,-0.001344116774855797
370,2020-01-03,5,0.11463636363636363,1.467710371819961,GDX,29.850000381469727,29.8700008392334,29.01000022888184,29.170000076293945,29.018489837646484,47399500,100,78.0,,0.78,78.0,0.1500015258789098,0.005047157784135781
371,2020-01-06,6,0.13736363636363635,-0.1419647927314026,GDX,29.75,29.790000915527344,29.01000022888184,29.21999931335449,29.068227767944336,45483100,65,78.0,,0.78,50.7,-0.07999992370605469,-0.0026782698847793718
372,2020-01-08,1,0.02372727272727273,-0.8272667107875579,GDX,29.3700008392334,29.43000030517578,28.1200008392334,28.350000381469727,28.202749252319336,94319100,80,78.0,,0.78,62.400000000000006,-0.3600006103515625,-0.012084612262093675
373,2020-01-09,3,0.06918181818181818,1.9157088122605361,GDX,28.11000061035156,28.420000076293945,28.0,28.040000915527344,27.894359588623047,60554600,49,78.0,,0.78,38.22,-1.010000228881836,-0.03431872981340778
374,2020-01-13,1,0.02372727272727273,-0.6570302233902758,GDX,28.31999969482422,28.31999969482422,27.75,27.770000457763672,27.62576103210449,48710300,42,78.0,,0.78,32.76,-0.10000038146972656,-0.0035186622519800537
375,2020-01-14,7,0.1600909090909091,5.747126436781609,GDX,27.709999084472656,28.309999465942383,27.68000030517578,28.26000022888184,28.113216400146484,56949000,46,78.0,,0.78,35.88,-0.010000228881835938,-0.00035311543042371163
376,2020-01-16,4,0.09190909090909091,-0.42589437819420783,GDX,28.600000381469727,28.709999084472656,28.36000061035156,28.670000076293945,28.521085739135746,37967100,69,78.0,,0.78,53.82,0.39999961853027344,0.014129269730700056
377,2020-01-17,4,0.09190909090909091,0.0,GDX,28.75,28.780000686645508,28.299999237060547,28.420000076293945,28.272384643554688,43853800,66,78.0,,0.78,51.48,0.07000160217285156,0.0024382307351138444
378,2020-01-22,2,0.04645454545454546,-0.49455984174085066,GDX,28.899999618530277,28.989999771118164,28.649999618530277,28.84000015258789,28.69020271301269,21333700,43,78.0,,0.78,33.54,0.20999908447265625,0.007296701857623544
