,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,GOOGL_unscaled,GOOGL_monthly,isPartial,scale,GOOGL,Stock_Price_Change,Stock_Price_Change_Percent
266,2018-06-26,104,0.08588372093023255,2.2309711286089238,GOOGL,1144.1400146484375,1146.8699951171875,1129.0,1132.6199951171875,1132.6199951171875,1734400,64,53.0,,0.53,33.92,-9.1199951171875,-0.007889337446026157
267,2018-07-02,2,0.02658139534883721,0.022361359570661765,GOOGL,1115.3499755859375,1142.989990234375,1106.5999755859375,1142.1099853515625,1142.1099853515625,1160800,35,55.0,,0.55,19.25,-3.8800048828125,-0.003383125288246802
268,2018-07-03,1,0.026000000000000002,-0.021872265966754068,GOOGL,1149.4200439453125,1149.9100341796875,1114.4300537109375,1116.280029296875,1116.280029296875,822400,42,55.0,,0.55,23.1,6.9200439453125,0.006054334687474849
269,2018-07-05,1,0.026000000000000002,0.0,GOOGL,1124.5999755859375,1144.1400146484375,1123.1199951171875,1141.2900390625,1141.2900390625,1429700,43,55.0,,0.55,23.65,-5.77001953125,-0.005017800836363828
270,2018-07-09,5,0.02832558139534884,0.0894454382826475,GOOGL,1160.0,1167.9300537109375,1157.22998046875,1167.280029296875,1167.280029296875,1079200,51,55.0,,0.55,28.05,23.7900390625,0.0207929438337231
271,2018-07-10,49,0.05390697674418605,0.90311986863711,GOOGL,1169.989990234375,1173.5,1162.56005859375,1167.1400146484375,1167.1400146484375,1066700,47,55.0,,0.55,25.85,5.5699462890625,0.004769075229603681
272,2018-07-11,4,0.02774418604651163,-0.4853321829163072,GOOGL,1155.6199951171875,1180.43994140625,1155.3699951171875,1171.4599609375,1171.4599609375,1662600,48,55.0,,0.55,26.4,6.93994140625,0.005913882749254418
273,2018-07-12,4,0.02774418604651163,0.0,GOOGL,1174.8599853515625,1201.989990234375,1173.0999755859375,1201.260009765625,1201.260009765625,2207400,45,55.0,,0.55,24.750000000000004,21.550048828125,0.018255946848471316
274,2018-07-16,2,0.02658139534883721,-0.04191114836546517,GOOGL,1203.81005859375,1208.7099609375,1193.4000244140625,1196.510009765625,1196.510009765625,1339200,59,55.0,,0.55,32.45,6.719970703125,0.00559070438000453
275,2018-07-17,2,0.02658139534883721,0.0,GOOGL,1182.739990234375,1218.760009765625,1182.0,1213.0799560546875,1213.0799560546875,2008100,57,55.0,,0.55,31.35,10.050048828125,0.008314690167962269
276,2018-07-18,2,0.02658139534883721,0.0,GOOGL,1208.530029296875,1221.5899658203125,1204.56005859375,1212.9100341796875,1212.9100341796875,1947400,64,55.0,,0.55,35.2,2.8299560546875,0.0023219961534770572
277,2018-07-19,2,0.02658139534883721,0.0,GOOGL,1206.6500244140625,1216.47998046875,1197.72998046875,1199.0999755859375,1199.0999755859375,1916900,56,55.0,,0.55,30.800000000000004,-5.1099853515625,-0.004183061006179045
278,2018-07-20,1,0.026000000000000002,-0.021872265966754068,GOOGL,1199.239990234375,1210.77001953125,1196.5899658203125,1197.8800048828125,1197.8800048828125,1896900,55,55.0,,0.55,30.250000000000004,-5.7099609375,-0.004693838804728845
279,2018-07-23,10,0.031232558139534884,0.201252236135957,GOOGL,1195.6600341796875,1215.0999755859375,1192.010009765625,1211.0,1211.0,3272300,99,55.0,,0.55,54.45,4.3299560546875,0.0035762002567290008
280,2018-07-24,3,0.02716279069767442,-0.13030528667163066,GOOGL,1271.0,1275.0,1244.1400146484375,1258.1500244140625,1258.1500244140625,5380000,100,55.0,,0.55,55.00000000000001,59.9000244140625,0.049296375292228856
281,2018-07-25,3,0.02716279069767442,0.0,GOOGL,1252.6199951171875,1278.239990234375,1249.050048828125,1275.93994140625,1275.93994140625,2555200,70,55.0,,0.55,38.5,3.239990234375,0.002541168811274419
282,2018-07-26,10,0.031232558139534884,0.14982876712328763,GOOGL,1267.1800537109375,1287.4000244140625,1263.0,1285.5,1285.5,2734300,77,55.0,,0.55,42.35,9.1600341796875,0.007166130186560649
283,2018-07-27,14,0.03355813953488372,0.07446016381236031,GOOGL,1289.1199951171875,1291.43994140625,1244.489990234375,1252.8900146484375,1252.8900146484375,2418100,57,55.0,,0.55,31.35,4.0399169921875,0.003138043277594482
284,2018-07-30,13,0.032976744186046514,0.24059492563429585,GOOGL,1245.050048828125,1252.8900146484375,1224.1700439453125,1230.0400390625,1230.0400390625,2194800,56,55.0,,0.55,30.800000000000004,-38.5499267578125,-0.029850344194740863
285,2018-07-31,33,0.0446046511627907,0.3526093088857545,GOOGL,1231.7099609375,1241.2099609375,1216.18994140625,1227.219970703125,1227.219970703125,1969100,63,55.0,,0.55,34.650000000000006,-11.6800537109375,-0.009322489264322997
286,2018-08-01,60,0.06030232558139535,0.3519290928050052,GOOGL,1239.1099853515625,1245.9000244140625,1224.93994140625,1232.989990234375,1232.989990234375,1849700,69,60.0,False,0.6,41.4,4.6900634765625,0.0037786221704343426
287,2018-08-02,78,0.07076744186046512,0.1735441573467027,GOOGL,1218.5,1244.4100341796875,1218.06005859375,1241.1300048828125,1241.1300048828125,1735200,72,60.0,,0.6,43.2,-1.489990234375,-0.0011959147645700385
288,2018-08-03,1,0.026000000000000002,-0.6325994084784752,GOOGL,1245.1800537109375,1246.52001953125,1229.4200439453125,1238.1600341796875,1238.1600341796875,1063200,60,60.0,,0.6,36.0,2.1099853515625,0.0016955708276278347
289,2018-08-06,1,0.026000000000000002,0.0,GOOGL,1241.6099853515625,1242.4599609375,1230.530029296875,1237.6700439453125,1237.6700439453125,1105700,68,60.0,,0.6,40.8,-4.06005859375,-0.0032571146312410093
290,2018-08-07,2,0.02658139534883721,0.022361359570661765,GOOGL,1252.010009765625,1266.0799560546875,1251.800048828125,1255.8399658203125,1255.8399658203125,2125300,65,60.0,,0.6,39.0,23.6199951171875,0.019010669043503903
291,2018-08-08,1,0.026000000000000002,-0.021872265966754068,GOOGL,1256.719970703125,1271.719970703125,1252.1199951171875,1261.3299560546875,1261.3299560546875,1717200,68,60.0,,0.6,40.8,5.6400146484375,0.0044547065305518
292,2018-08-10,2,0.02658139534883721,0.022361359570661765,GOOGL,1259.1800537109375,1261.199951171875,1247.1600341796875,1252.510009765625,1252.510009765625,1330100,64,60.0,,0.6,38.4,-10.52001953125,-0.008272276738277129
293,2018-08-14,6,0.028906976744186047,0.08748906386701671,GOOGL,1252.5,1260.5899658203125,1239.5400390625,1258.1400146484375,1258.1400146484375,1404000,80,60.0,,0.6,48.0,-0.6099853515625,-0.0004836547535509439
294,2018-08-15,2,0.02658139534883721,-0.08045052292839905,GOOGL,1244.280029296875,1251.97998046875,1226.239990234375,1232.219970703125,1232.219970703125,1852600,69,60.0,,0.6,41.4,-8.6099853515625,-0.006830123660360621
295,2018-08-16,10,0.031232558139534884,0.1749781277340332,GOOGL,1241.989990234375,1243.699951171875,1219.6300048828125,1224.06005859375,1224.06005859375,1608800,77,60.0,,0.6,46.2,-8.280029296875,-0.006613547681309506
296,2018-08-17,2,0.02658139534883721,-0.14892032762472074,GOOGL,1222.0400390625,1226.949951171875,1204.0,1215.8499755859375,1215.8499755859375,1654600,64,60.0,,0.6,38.4,-16.75,-0.01346787863440646
297,2018-08-20,1,0.026000000000000002,-0.47830144657022866,GOOGL,1220.6600341796875,1225.9100341796875,1208.699951171875,1221.949951171875,1221.949951171875,1110900,67,60.0,,0.6,40.2,-1.0399169921875,-0.000847562682727454
298,2018-08-21,3,0.02716279069767442,0.04472271914132375,GOOGL,1223.02001953125,1232.760009765625,1215.030029296875,1217.4100341796875,1217.4100341796875,1154100,72,60.0,,0.6,43.2,6.8499755859375,0.0055876658114810684
299,2018-08-22,2,0.02658139534883721,-0.021404109589041154,GOOGL,1214.219970703125,1226.530029296875,1213.219970703125,1221.75,1221.75,1114800,69,60.0,,0.6,41.4,-6.22998046875,-0.005053684755668253
300,2018-08-23,8,0.030069767441860466,0.13123359580052485,GOOGL,1219.8800048828125,1235.1700439453125,1219.3499755859375,1221.1600341796875,1221.1600341796875,1233300,84,60.0,,0.6,50.4,8.6400146484375,0.0070442748583909864
301,2018-08-24,6,0.028906976744186047,-0.03866976024748647,GOOGL,1226.0,1237.4000244140625,1221.4200439453125,1236.75,1236.75,1222700,67,60.0,,0.6,40.2,2.22998046875,0.001805403620077417
302,2018-08-27,3,0.02716279069767442,0.02187226596675429,GOOGL,1244.1400146484375,1257.8699951171875,1240.6800537109375,1256.27001953125,1256.27001953125,1429000,81,60.0,,0.6,48.6,20.469970703125,0.016542726926822127
303,2018-08-28,2,0.02658139534883721,-0.021404109589041154,GOOGL,1255.9000244140625,1256.56005859375,1242.969970703125,1245.8599853515625,1245.8599853515625,1366500,99,60.0,,0.6,59.4,-1.3099365234375,-0.001041392614914427
304,2018-08-29,3,0.02716279069767442,0.02187226596675429,GOOGL,1255.0,1267.1700439453125,1252.800048828125,1264.6500244140625,1264.6500244140625,1846300,100,60.0,,0.6,60.0,10.6099853515625,0.008443675476551782
305,2018-08-30,7,0.029488372093023258,0.08561643835616439,GOOGL,1263.4000244140625,1269.489990234375,1247.2099609375,1254.43994140625,1254.43994140625,1505200,96,60.0,,0.6,57.6,2.3199462890625,0.001830808974807585
306,2018-08-31,4,0.02774418604651163,-0.059148264984227206,GOOGL,1252.2099609375,1252.550048828125,1225.75,1231.800048828125,1231.800048828125,2115400,83,60.0,,0.6,49.8,-16.93994140625,-0.013343895215056079
307,2018-09-04,2,0.02658139534883721,0.022361359570661765,GOOGL,1222.52001953125,1227.8699951171875,1206.56005859375,1211.31005859375,1211.31005859375,2072900,81,74.0,,0.74,59.94,-24.6800537109375,-0.019703846352509435
308,2018-09-05,1,0.026000000000000002,-0.021872265966754068,GOOGL,1209.219970703125,1214.8699951171875,1175.3399658203125,1199.0999755859375,1199.0999755859375,2699400,89,74.0,,0.74,65.86,-13.0,-0.010587440080543131
309,2018-09-06,1,0.026000000000000002,0.0,GOOGL,1198.5699462890625,1198.989990234375,1163.6099853515625,1183.989990234375,1183.989990234375,2342700,91,74.0,,0.74,67.34,-15.8800048828125,-0.013071361500932244
310,2018-09-07,7,0.029488372093023258,0.13416815742397126,GOOGL,1172.0,1188.550048828125,1169.27001953125,1177.5899658203125,1177.5899658203125,1632900,77,74.0,,0.74,56.98,-10.43994140625,-0.008707279869958895
311,2018-09-10,24,0.03937209302325582,0.3351735015772872,GOOGL,1184.199951171875,1186.6600341796875,1170.6099853515625,1175.06005859375,1175.06005859375,1383500,93,74.0,,0.74,68.82,-1.8900146484375,-0.001590185159052404
312,2018-09-11,2,0.02658139534883721,-0.3248670998227998,GOOGL,1171.0999755859375,1190.93994140625,1165.949951171875,1189.989990234375,1189.989990234375,1462700,78,74.0,,0.74,57.72,4.2799072265625,0.003606683551554024
313,2018-09-12,2,0.02658139534883721,0.0,GOOGL,1182.0,1190.68994140625,1166.1600341796875,1171.5999755859375,1171.5999755859375,1785800,80,74.0,,0.74,59.2,-0.25,-0.000209918226190986
314,2018-09-13,1,0.026000000000000002,-0.021872265966754068,GOOGL,1179.699951171875,1187.8599853515625,1169.219970703125,1182.1400146484375,1182.1400146484375,2003400,82,74.0,,0.74,60.68,-2.8299560546875,-0.0023767363410706066
315,2018-09-14,10,0.031232558139534884,0.201252236135957,GOOGL,1188.0,1188.0,1173.52001953125,1177.97998046875,1177.97998046875,1208800,79,74.0,,0.74,58.46,0.1400146484375,0.00011787134019503043
316,2018-09-17,4,0.02774418604651163,0.06708407871198552,GOOGL,1177.77001953125,1181.8199462890625,1158.4599609375,1159.8299560546875,1159.8299560546875,1704800,81,74.0,,0.74,59.94,-6.1800537109375,-0.005202065413247081
317,2018-09-18,4,0.02774418604651163,0.0,GOOGL,1162.6600341796875,1181.3299560546875,1161.4300537109375,1167.1099853515625,1167.1099853515625,1615700,89,74.0,,0.74,65.86,-0.489990234375,-0.0004146065023810097
318,2018-09-19,18,0.03588372093023256,0.2933780385582565,GOOGL,1168.9599609375,1176.27001953125,1158.6199951171875,1174.27001953125,1174.27001953125,1298100,68,74.0,,0.74,50.32,-5.0599365234375,-0.004283254223346966
319,2018-09-20,1,0.026000000000000002,-0.27543745949449117,GOOGL,1180.6700439453125,1194.0,1176.25,1191.5699462890625,1191.5699462890625,1462200,84,74.0,,0.74,62.16,17.72998046875,0.015073053103755507
320,2018-09-21,6,0.028906976744186047,0.11180679785330949,GOOGL,1194.9200439453125,1196.5799560546875,1172.06005859375,1172.1199951171875,1172.1199951171875,4561100,90,74.0,,0.74,66.6,2.5799560546875,0.002160767214981263
321,2018-09-24,25,0.039953488372093025,0.47089041095890405,GOOGL,1159.4100341796875,1185.18994140625,1151.5,1179.56005859375,1179.56005859375,1557500,91,74.0,,0.74,67.34,-11.3900146484375,-0.009518807824587139
322,2018-09-26,1,0.026000000000000002,-0.349243306169965,GOOGL,1193.68994140625,1207.239990234375,1185.4000244140625,1194.06005859375,1194.06005859375,1882500,88,74.0,,0.74,65.12,22.050048828125,0.018604654037109203
323,2018-09-27,6,0.028906976744186047,0.11180679785330949,GOOGL,1200.0,1216.8599853515625,1198.050048828125,1207.3599853515625,1207.3599853515625,1813700,100,74.0,,0.74,74.0,9.6199951171875,0.00796858552980817
324,2018-10-02,10,0.031232558139534884,0.08045052292839894,GOOGL,1206.6700439453125,1224.52001953125,1199.6600341796875,1207.6400146484375,1207.6400146484375,2009000,65,100.0,,1.0,65.0,7.6600341796875,0.006294918291256391
325,2018-10-03,1,0.026000000000000002,-0.16753536857781082,GOOGL,1212.0,1214.1800537109375,1202.1500244140625,1211.530029296875,1211.530029296875,1312300,55,100.0,,1.0,55.0,-10.3399658203125,-0.008444096997508144
326,2018-10-04,9,0.030651162790697677,0.17889087656529523,GOOGL,1205.030029296875,1205.9000244140625,1163.8499755859375,1177.0699462890625,1177.0699462890625,2328800,59,100.0,,1.0,59.0,-8.280029296875,-0.006819441047123509
327,2018-10-05,8,0.030069767441860466,-0.01896813353566018,GOOGL,1176.0,1182.0,1154.3199462890625,1167.8299560546875,1167.8299560546875,1592600,54,100.0,,1.0,54.0,-23.9000244140625,-0.019819242001985482
328,2018-10-09,3,0.02716279069767442,0.02187226596675429,GOOGL,1151.31005859375,1161.550048828125,1144.1700439453125,1145.1700439453125,1145.1700439453125,1684500,59,100.0,,1.0,59.0,-20.449951171875,-0.017301143123413687
329,2018-10-10,1,0.026000000000000002,-0.042808219178082196,GOOGL,1136.4000244140625,1137.02001953125,1091.510009765625,1092.1600341796875,1092.1600341796875,2949000,59,100.0,,1.0,59.0,-24.530029296875,-0.02111835759606151
330,2018-10-11,1,0.026000000000000002,0.0,GOOGL,1079.0400390625,1116.06005859375,1075.8900146484375,1090.739990234375,1090.739990234375,3384800,70,100.0,,1.0,70.0,-20.9599609375,-0.018434117761744417
331,2018-10-15,7,0.029488372093023258,0.13416815742397126,GOOGL,1118.0,1121.800048828125,1098.219970703125,1102.43994140625,1102.43994140625,1503700,61,100.0,,1.0,61.0,5.739990234375,0.005143083645164692
332,2018-10-16,1,0.026000000000000002,-0.1182965299684543,GOOGL,1113.47998046875,1136.3699951171875,1111.75,1133.0799560546875,1133.0799560546875,1918900,72,100.0,,1.0,72.0,14.5699462890625,0.012988006467179902
333,2018-10-17,4,0.02774418604651163,0.06708407871198552,GOOGL,1140.0,1147.0,1114.0,1127.5899658203125,1127.5899658203125,1782600,71,100.0,,1.0,71.0,10.6300048828125,0.009354351952698625
334,2018-10-18,1,0.026000000000000002,-0.0628667225481978,GOOGL,1130.0,1132.3499755859375,1086.3399658203125,1097.9100341796875,1097.9100341796875,2307600,68,100.0,,1.0,68.0,-14.6500244140625,-0.01277247115437008
335,2018-10-22,1,0.026000000000000002,0.0,GOOGL,1112.510009765625,1121.68994140625,1100.0,1111.3699951171875,1111.3699951171875,1355800,56,100.0,,1.0,56.0,-10.6600341796875,-0.009414080813815007
336,2018-10-24,7,0.029488372093023258,0.13416815742397126,GOOGL,1115.0,1116.6199951171875,1055.06005859375,1057.1199951171875,1057.1199951171875,2464300,56,100.0,,1.0,56.0,-5.0699462890625,-0.004519917761503955
337,2018-10-25,4,0.02774418604651163,-0.059148264984227206,GOOGL,1080.300048828125,1117.8199462890625,1075.550048828125,1103.5899658203125,1103.5899658203125,3647800,100,100.0,,1.0,100.0,1.199951171875,0.0010746280535205432
338,2018-10-26,2,0.02658139534883721,-0.04191114836546517,GOOGL,1048.3299560546875,1117.0,1042.22998046875,1083.75,1083.75,5321900,83,100.0,,1.0,83.0,-0.8199462890625,-0.0007335226856387544
339,2018-10-29,36,0.04634883720930233,0.7826475849731664,GOOGL,1096.5400390625,1108.8299560546875,1007.2000122070312,1034.72998046875,1034.72998046875,4064500,68,100.0,,1.0,68.0,-8.1700439453125,-0.007314273899115986
340,2018-10-30,2,0.02658139534883721,-0.4264927245358756,GOOGL,1020.010009765625,1050.9000244140625,1013.969970703125,1049.510009765625,1049.510009765625,2988400,76,100.0,,1.0,76.0,-57.929931640625,-0.05224419788111123
341,2018-10-31,21,0.03762790697674419,0.41557305336832906,GOOGL,1068.199951171875,1108.0,1068.199951171875,1090.5799560546875,1090.5799560546875,3545800,73,100.0,,1.0,73.0,57.0999755859375,0.054334355561342695
342,2018-11-01,1,0.026000000000000002,-0.30902348578491967,GOOGL,1091.4000244140625,1099.9000244140625,1077.8199462890625,1085.97998046875,1085.97998046875,2006600,91,77.0,False,0.77,70.07000000000001,-8.0999755859375,-0.0073104472797269615
343,2018-11-02,15,0.03413953488372093,0.3130590339892665,GOOGL,1089.0,1098.0,1067.6600341796875,1071.489990234375,1071.489990234375,2171900,96,77.0,,0.77,73.92,-1.9000244140625,-0.0017274519246189834
344,2018-11-05,2,0.02658139534883721,-0.48467087466185754,GOOGL,1072.530029296875,1073.3499755859375,1034.0,1055.72998046875,1055.72998046875,2267900,93,77.0,,0.77,71.61,-24.6500244140625,-0.022449931160348324
345,2018-11-06,4,0.02774418604651163,0.04374453193350836,GOOGL,1055.02001953125,1079.8199462890625,1053.6099853515625,1069.5699462890625,1069.5699462890625,1433000,87,77.0,,0.77,66.99,6.469970703125,0.006027829552605279
346,2018-11-08,5,0.02832558139534884,0.02095557418273275,GOOGL,1107.300048828125,1108.219970703125,1084.3599853515625,1094.6300048828125,1094.6300048828125,1684700,100,77.0,,0.77,77.0,28.4000244140625,0.026300703660515623
347,2018-11-09,1,0.026000000000000002,-0.08210180623973728,GOOGL,1084.02001953125,1088.3499755859375,1064.260009765625,1077.02001953125,1077.02001953125,1743000,75,77.0,,0.77,57.75,-19.8699951171875,-0.017929649024986172
348,2018-11-12,13,0.032976744186046514,0.26833631484794274,GOOGL,1073.1300048828125,1074.0999755859375,1040.3499755859375,1049.3599853515625,1049.3599853515625,1700100,65,77.0,,0.77,50.05,-14.25,-0.01309321479272163
349,2018-11-13,2,0.02658139534883721,-0.19393511988716505,GOOGL,1054.81005859375,1066.6700439453125,1040.4000244140625,1047.969970703125,1047.969970703125,1287500,95,77.0,,0.77,73.15,-7.429931640625,-0.0069173557485390225
350,2018-11-14,1,0.026000000000000002,-0.021872265966754068,GOOGL,1060.0,1065.7900390625,1041.1099853515625,1054.5799560546875,1054.5799560546875,1733300,94,77.0,,0.77,72.38,-0.8800048828125,-0.000825001965516492
351,2018-11-15,14,0.03355813953488372,0.2906976744186045,GOOGL,1051.4599609375,1078.8699951171875,1041.2900390625,1071.050048828125,1071.050048828125,2079200,87,77.0,,0.77,66.99,13.0799560546875,0.012272544849633915
352,2018-11-20,1,0.026000000000000002,-0.021872265966754068,GOOGL,1007.2899780273438,1037.3499755859375,1002.2100219726562,1030.449951171875,1030.449951171875,2722900,85,77.0,,0.77,65.45,-41.52001953125,-0.038484729132484685
353,2018-11-21,9,0.030651162790697677,0.17889087656529523,GOOGL,1045.31005859375,1054.7099609375,1039.4599609375,1043.4300537109375,1043.4300537109375,1484900,56,77.0,,0.77,43.120000000000005,17.3599853515625,0.016734935904111792
354,2018-11-23,2,0.02658139534883721,-0.1327769347496207,GOOGL,1033.5,1043.0,1028.52001953125,1030.0999755859375,1030.0999755859375,708900,34,77.0,,0.77,26.18,-11.7099609375,-0.011102541334767846
355,2018-11-26,1,0.026000000000000002,0.0,GOOGL,1044.0,1057.0,1039.77001953125,1055.93994140625,1055.93994140625,1577900,83,77.0,,0.77,63.91,14.0,0.01342281879194629
356,2018-11-27,1,0.026000000000000002,0.0,GOOGL,1051.3399658203125,1066.760009765625,1045.5,1052.280029296875,1052.280029296875,1652400,87,77.0,,0.77,66.99,9.760009765625,0.009233689466059625
357,2018-12-03,4,0.02774418604651163,0.06708407871198552,GOOGL,1132.1600341796875,1135.0,1111.72998046875,1116.3599853515625,1116.3599853515625,2876600,96,66.0,,0.66,63.36,68.239990234375,0.06396939293718718
358,2018-12-04,10,0.031232558139534884,0.1257334450963956,GOOGL,1112.989990234375,1114.239990234375,1060.780029296875,1062.469970703125,1062.469970703125,2281500,87,66.0,,0.66,57.42,-20.760009765625,-0.01829075750275333
359,2018-12-06,5,0.02832558139534884,-0.09307520476545039,GOOGL,1045.0,1079.4200439453125,1042.47998046875,1078.0799560546875,1078.0799560546875,2371800,92,66.0,,0.66,60.720000000000006,-34.8199462890625,-0.031249952069785536
360,2018-12-07,2,0.02658139534883721,-0.06157635467980305,GOOGL,1072.22998046875,1085.030029296875,1039.3699951171875,1046.5799560546875,1046.5799560546875,2134100,81,66.0,,0.66,53.46,5.6099853515625,0.005197221770181226
361,2018-12-11,8,0.030069767441860466,0.13123359580052485,GOOGL,1066.93994140625,1070.4000244140625,1050.0999755859375,1061.6500244140625,1061.6500244140625,1692600,90,66.0,,0.66,59.400000000000006,-14.6300048828125,-0.013483502288220595
362,2018-12-12,4,0.02774418604651163,-0.07733952049497295,GOOGL,1077.0799560546875,1091.72998046875,1071.969970703125,1073.72998046875,1073.72998046875,1448000,100,66.0,,0.66,66.0,21.3299560546875,0.01992708853530112
363,2018-12-17,2,0.02658139534883721,-0.04191114836546517,GOOGL,1047.010009765625,1062.3800048828125,1016.6300048828124,1025.6500244140625,1025.6500244140625,2496600,75,66.0,,0.66,49.5,-29.3499755859375,-0.02688391462267592
364,2018-12-18,10,0.031232558139534884,0.1749781277340332,GOOGL,1034.0,1059.68994140625,1030.47998046875,1043.4100341796875,1043.4100341796875,2182000,100,66.0,,0.66,66.0,-2.6900634765625,-0.0025321104164222064
365,2018-12-21,1,0.026000000000000002,-0.16753536857781082,GOOGL,1032.0400390625,1037.6700439453125,981.1900024414062,991.25,991.25,5232800,71,66.0,,0.66,46.86,-22.0198974609375,-0.020779566362323143
366,2018-12-24,2,0.02658139534883721,0.0,GOOGL,984.3200073242188,1012.1199951171876,977.6599731445312,984.6699829101562,984.6699829101562,1818000,44,66.0,,0.66,29.040000000000003,-25.550048828124886,-0.0246225175114253
367,2018-12-26,2,0.02658139534883721,0.0,GOOGL,997.989990234375,1048.449951171875,992.6500244140624,1047.8499755859375,1047.8499755859375,2315900,44,66.0,,0.66,29.040000000000003,36.329956054687386,0.03589490992170452
368,2019-01-03,1,0.026000000000000002,-0.021872265966754068,GOOGL,1050.6700439453125,1066.260009765625,1022.3699951171876,1025.469970703125,1025.469970703125,2098000,88,71.0,,0.71,62.48,17.81005859375,0.01698703745833874
369,2019-01-04,34,0.04518604651162791,0.7379248658318425,GOOGL,1042.56005859375,1080.0,1036.8599853515625,1078.0699462890625,1078.0699462890625,2301100,67,71.0,,0.71,47.57,13.739990234375,0.012886153572799985
370,2019-01-07,7,0.029488372093023258,-0.34740092640247033,GOOGL,1080.969970703125,1082.699951171875,1062.6400146484375,1075.9200439453125,1075.9200439453125,2372300,83,71.0,,0.71,58.93,2.699951171875,0.0024999547887731843
371,2019-01-08,3,0.02716279069767442,-0.07886435331230279,GOOGL,1086.0,1093.3499755859375,1068.3499755859375,1085.3699951171875,1085.3699951171875,1770700,75,71.0,,0.71,53.25,10.6500244140625,0.009836542804435577
372,2019-01-10,5,0.02832558139534884,0.042808219178082085,GOOGL,1074.93994140625,1079.81005859375,1064.6800537109375,1078.8299560546875,1078.8299560546875,1329900,84,71.0,,0.71,59.64,-13.5399169921875,-0.01238388191752715
373,2019-01-11,7,0.029488372093023258,0.0410509031198687,GOOGL,1069.9000244140625,1073.3699951171875,1056.4300537109375,1064.469970703125,1064.469970703125,1543200,81,71.0,,0.71,57.51,-6.4400634765625,-0.005964070648637465
374,2019-01-14,3,0.02716279069767442,0.04472271914132375,GOOGL,1053.3399658203125,1058.449951171875,1048.550048828125,1051.510009765625,1051.510009765625,1424500,85,71.0,,0.71,60.35,-14.9200439453125,-0.013900187272966935
375,2019-01-15,2,0.02658139534883721,-0.021404109589041154,GOOGL,1058.010009765625,1088.27001953125,1054.43994140625,1086.510009765625,1086.510009765625,1875900,86,71.0,,0.71,61.06,29.820068359375,0.02817333812180678
376,2019-01-16,23,0.0387906976744186,0.4593175853018372,GOOGL,1090.0,1102.3599853515625,1088.010009765625,1089.510009765625,1089.510009765625,1914000,92,71.0,,0.71,65.32,14.0899658203125,0.012947123018588247
377,2019-01-18,3,0.02716279069767442,-0.2997601918465227,GOOGL,1108.5899658203125,1118.0,1099.280029296875,1107.300048828125,1107.300048828125,2244600,78,71.0,,0.71,55.38,15.6400146484375,0.014187756137982177
378,2019-01-22,3,0.02716279069767442,0.0,GOOGL,1096.0,1098.969970703125,1070.8900146484375,1078.6300048828125,1078.6300048828125,1981600,76,71.0,,0.71,53.96,-19.030029296875,-0.017021493109906083
379,2019-01-24,2,0.02658139534883721,-0.021404109589041154,GOOGL,1082.510009765625,1088.0,1070.02001953125,1084.0,1084.0,1455700,99,71.0,,0.71,70.28999999999999,-10.969970703125,-0.009982047731573962
380,2019-01-28,44,0.051000000000000004,0.8775684931506849,GOOGL,1090.0699462890625,1093.3699951171875,1074.6099853515625,1079.8599853515625,1079.8599853515625,1466700,77,71.0,,0.71,54.67,5.3699951171875,0.004935657276826655
381,2019-01-29,1,0.026000000000000002,-0.4901960784313726,GOOGL,1081.0400390625,1084.72998046875,1066.02001953125,1070.06005859375,1070.06005859375,985200,76,71.0,,0.71,53.96,-8.6400146484375,-0.007902187445258613
382,2019-01-30,1,0.026000000000000002,0.0,GOOGL,1077.3599853515625,1099.52001953125,1076.6400146484375,1097.989990234375,1097.989990234375,1472600,74,71.0,,0.71,52.54,14.7900390625,0.013634765636429291
383,2019-01-31,5,0.02832558139534884,0.0894454382826475,GOOGL,1112.239990234375,1127.6700439453125,1105.25,1125.8900146484375,1125.8900146484375,2011600,82,71.0,,0.71,58.22,28.1500244140625,0.025602102657542813
384,2019-02-01,1,0.026000000000000002,-0.08210180623973728,GOOGL,1122.2900390625,1134.4000244140625,1114.25,1118.6199951171875,1118.6199951171875,1655800,58,78.0,False,0.78,45.24,6.72998046875,0.005968040478582015
385,2019-02-04,2,0.02658139534883721,-0.3248670998227998,GOOGL,1119.010009765625,1142.3399658203125,1117.510009765625,1141.4200439453125,1141.4200439453125,3920400,99,78.0,,0.78,77.22,7.93994140625,0.0069992429789933475
386,2019-02-05,81,0.07251162790697674,1.727909011373578,GOOGL,1129.6300048828125,1152.77001953125,1123.5999755859375,1151.8699951171875,1151.8699951171875,4114800,100,78.0,,0.78,78.0,10.4300537109375,0.009130428789163147
387,2019-02-06,43,0.05041860465116279,-0.3046824887748556,GOOGL,1149.27001953125,1154.0,1118.3599853515625,1122.8900146484375,1122.8900146484375,2412800,77,78.0,,0.78,60.06,1.22998046875,0.0010669781898475783
388,2019-02-07,8,0.030069767441860466,-0.4035977859778598,GOOGL,1111.8199462890625,1111.989990234375,1093.5899658203125,1105.9100341796875,1105.9100341796875,1914900,73,78.0,,0.78,56.940000000000005,-42.010009765625,-0.036403821287369964
