,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SD_unscaled,SD_monthly,isPartial,scale,SD,Stock_Price_Change,Stock_Price_Change_Percent
131,2019-06-20,1,0.007802721088435374,-0.46576618537494174,SD,6.329999923706055,6.440000057220459,6.289999961853027,6.389999866485596,6.389999866485596,158300,92,84.0,,0.84,77.28,0.13000011444091797,0.0206022370237382
132,2019-06-21,2,0.014605442176870747,0.8718395815170008,SD,6.389999866485596,6.539999961853027,6.320000171661377,6.539999961853027,6.539999961853027,352400,96,84.0,,0.84,80.64,0.09999990463256836,0.015527935363983447
133,2019-06-26,2,0.014605442176870747,0.0,SD,6.21999979019165,6.420000076293945,6.170000076293945,6.369999885559082,6.369999885559082,203500,95,84.0,,0.84,79.8,-0.11999988555908203,-0.018348606461624728
134,2019-07-05,1,0.007802721088435374,0.0,SD,6.460000038146973,6.800000190734863,6.460000038146973,6.71999979019165,6.71999979019165,178700,99,85.0,,0.85,84.14999999999999,0.38000011444091797,0.059190048274933904
135,2019-07-09,1,0.007802721088435374,0.0,SD,6.679999828338623,6.730000019073486,6.53000020980835,6.710000038146973,6.710000038146973,115100,95,85.0,,0.85,80.75,-0.07000017166137695,-0.010294142602636058
136,2019-07-12,1,0.007802721088435374,0.0,SD,6.849999904632568,7.0,6.78000020980835,6.960000038146973,6.960000038146973,239100,92,85.0,,0.85,78.2,0.26999998092651367,0.040118867780283285
137,2019-07-19,1,0.007802721088435374,0.0,SD,6.369999885559082,6.5,6.3420000076293945,6.460000038146973,6.460000038146973,134000,93,85.0,,0.85,79.05,-0.5,-0.0714285714285714
138,2019-07-22,24,0.16426530612244897,20.052310374891018,SD,6.460000038146973,6.630000114440918,6.360000133514404,6.360000133514404,6.360000133514404,448700,94,85.0,,0.85,79.89999999999999,0.13000011444091797,0.020000017606295106
139,2019-07-24,2,0.014605442176870747,-0.91108626330393,SD,6.519999980926514,6.769999980926514,6.519999980926514,6.610000133514404,6.610000133514404,144000,86,85.0,,0.85,73.1,0.1399998664855957,0.021116118260791517
140,2019-07-30,1,0.007802721088435374,-0.46576618537494174,SD,6.46999979019165,6.849999904632568,6.340000152587891,6.760000228881836,6.760000228881836,232700,88,85.0,,0.85,74.8,0.07999992370605469,0.011816827759445037
141,2019-08-01,1,0.007802721088435374,0.0,SD,6.659999847412109,6.670000076293945,6.434999942779541,6.550000190734863,6.550000190734863,273000,88,82.0,False,0.82,72.16,-0.17999982833862305,-0.026277347568558596
142,2019-08-02,1,0.007802721088435374,0.0,SD,6.539999961853027,6.659999847412109,6.360000133514404,6.420000076293945,6.420000076293945,181000,92,82.0,,0.82,75.44,-0.010000228881835938,-0.0014992846727810427
143,2019-08-07,2,0.014605442176870747,0.8718395815170008,SD,5.789999961853027,6.010000228881836,5.710000038146973,5.909999847412109,5.909999847412109,268100,93,82.0,,0.82,76.25999999999999,-0.6499996185302734,-0.09759754255592745
144,2019-08-13,1,0.007802721088435374,-0.46576618537494174,SD,5.409999847412109,5.570000171661377,5.21999979019165,5.260000228881836,5.260000228881836,477300,93,82.0,,0.82,76.25999999999999,-0.440000057220459,-0.07321132120860518
145,2019-08-14,1,0.007802721088435374,0.0,SD,5.190000057220459,5.21999979019165,4.699999809265137,4.75,4.75,384700,88,82.0,,0.82,72.16,-0.35000038146972656,-0.06283669132551051
146,2019-08-22,2,0.014605442176870747,0.0,SD,4.940000057220459,4.96999979019165,4.75,4.760000228881836,4.760000228881836,153300,88,82.0,,0.82,72.16,-0.25,-0.04789272223147378
147,2019-08-26,1,0.007802721088435374,0.0,SD,4.449999809265137,4.5,4.28000020980835,4.340000152587891,4.340000152587891,286200,85,82.0,,0.82,69.7,-0.4699997901916504,-0.09456736620375727
148,2019-08-29,1,0.007802721088435374,0.0,SD,4.480000019073486,4.639999866485596,4.46999979019165,4.599999904632568,4.599999904632568,142600,82,82.0,,0.82,67.24,0.1399998664855957,0.031111081441243416
149,2019-09-03,2,0.014605442176870747,0.8718395815170008,SD,4.590000152587891,4.704999923706055,4.304999828338623,4.650000095367432,4.650000095367432,335400,83,75.0,,0.75,62.25,0.06500005722045898,0.014008633424744232
150,2019-09-04,2,0.014605442176870747,0.0,SD,4.71999979019165,4.869999885559082,4.650000095367432,4.78000020980835,4.78000020980835,177000,83,75.0,,0.75,62.25,0.16499996185302734,0.035069067912557816
151,2019-09-09,2,0.014605442176870747,0.0,SD,5.059999942779541,5.510000228881836,5.059999942779541,5.510000228881836,5.510000228881836,194700,86,75.0,,0.75,64.5,0.6400003433227539,0.13141691136801348
152,2019-09-10,1,0.007802721088435374,-0.46576618537494174,SD,5.539999961853027,5.960000038146973,5.539999961853027,5.900000095367432,5.900000095367432,304400,83,75.0,,0.75,62.25,0.4499998092651367,0.0816696534614223
153,2019-09-11,1,0.007802721088435374,0.0,SD,6.010000228881836,6.119999885559082,5.690000057220459,5.960000038146973,5.960000038146973,296400,100,75.0,,0.75,75.0,0.15999984741210938,0.026845611810072167
154,2019-09-25,1,0.007802721088435374,0.0,SD,5.039999961853027,5.110000133514404,4.809999942779541,4.889999866485596,4.889999866485596,223900,84,75.0,,0.75,63.0,-1.0099997520446777,-0.16503264230901382
155,2019-09-26,1,0.007802721088435374,0.0,SD,4.840000152587891,4.880000114440918,4.659999847412109,4.860000133514404,4.860000133514404,171900,79,75.0,,0.75,59.25,-0.23000001907348633,-0.04500978729237404
156,2019-10-03,1,0.007802721088435374,0.0,SD,4.449999809265137,4.5,4.349999904632568,4.389999866485596,4.389999866485596,241400,90,68.0,,0.68,61.2,-0.38000011444091797,-0.07786887408392063
157,2019-10-08,2,0.014605442176870747,0.8718395815170008,SD,4.510000228881836,4.590000152587891,4.429999828338623,4.559999942779541,4.559999942779541,200200,87,68.0,,0.68,59.16,0.09000015258789062,0.02000003390842009
158,2019-10-11,3,0.02140816326530612,0.46576618537494197,SD,4.610000133514404,4.789999961853027,4.510000228881836,4.53000020980835,4.53000020980835,314900,100,68.0,,0.68,68.0,0.19999980926513672,0.043572941746499616
159,2019-10-16,2,0.014605442176870747,0.8718395815170008,SD,4.519999980926514,4.71999979019165,4.46999979019165,4.5,4.5,179000,87,68.0,,0.68,59.16,-0.07000017166137695,-0.014613814659467539
160,2019-10-17,1,0.007802721088435374,-0.46576618537494174,SD,4.510000228881836,4.539999961853027,4.360000133514404,4.449999809265137,4.449999809265137,209700,86,68.0,,0.68,58.48,-0.17999982833862305,-0.03813555854656392
161,2019-10-18,1,0.007802721088435374,0.0,SD,4.429999828338623,4.539999961853027,4.25,4.269999980926514,4.269999980926514,196200,90,68.0,,0.68,61.2,0.0,0.0
162,2019-10-21,1,0.007802721088435374,0.0,SD,4.260000228881836,4.389999866485596,4.190000057220459,4.340000152587891,4.340000152587891,209400,90,68.0,,0.68,61.2,-0.15000009536743164,-0.03303966886074783
163,2019-10-29,1,0.007802721088435374,0.0,SD,4.590000152587891,4.699999809265137,4.550000190734863,4.559999942779541,4.559999942779541,157100,82,68.0,,0.68,55.760000000000005,0.309999942779541,0.07061502328192804
164,2019-11-01,2,0.014605442176870747,0.8718395815170008,SD,4.420000076293945,4.590000152587891,4.389999866485596,4.559999942779541,4.559999942779541,201500,80,67.0,False,0.67,53.6,-0.1099996566772461,-0.023404183221540364
165,2019-11-05,1,0.007802721088435374,-0.46576618537494174,SD,4.940000057220459,5.119999885559082,4.800000190734863,5.0,5.0,309700,77,67.0,,0.67,51.59,0.5299997329711914,0.11546834757126789
166,2019-11-06,2,0.014605442176870747,0.8718395815170008,SD,5.0,5.110000133514404,4.869999885559082,5.010000228881836,5.010000228881836,231000,76,67.0,,0.67,50.92,-0.009999752044677734,-0.0019530766148807555
167,2019-11-08,2,0.014605442176870747,0.0,SD,5.03000020980835,5.130000114440918,4.929999828338623,5.119999885559082,5.119999885559082,141300,82,67.0,,0.67,54.940000000000005,0.019999980926513672,0.003913890490010452
168,2019-11-19,1,0.007802721088435374,-0.7234145165179648,SD,3.450000047683716,3.450000047683716,3.400000095367432,3.4100000858306885,3.4100000858306885,328800,76,67.0,,0.67,50.92,-1.6800000667572021,-0.32748538582445885
169,2019-11-22,1,0.007802721088435374,0.0,SD,3.490000009536743,3.670000076293945,3.490000009536743,3.630000114440918,3.630000114440918,340400,78,67.0,,0.67,52.260000000000005,0.22000002861022905,0.06376812335348636
170,2019-11-25,2,0.014605442176870747,0.8718395815170008,SD,3.650000095367432,3.759999990463257,3.609999895095825,3.670000076293945,3.670000076293945,298600,77,67.0,,0.67,51.59,0.08999991416931197,0.024523136866034134
171,2019-11-27,5,0.035013605442176875,1.397298556124826,SD,3.5199999809265137,3.5799999237060547,3.3499999046325684,3.380000114440918,3.380000114440918,232000,85,67.0,,0.67,56.95,-0.18000006675720215,-0.04787235830152892
172,2019-12-02,2,0.014605442176870747,0.8718395815170008,SD,3.2699999809265137,3.400000095367432,3.259999990463257,3.390000104904175,3.390000104904175,210500,77,74.0,,0.74,56.98,-0.1799998283386226,-0.05027928273034288
173,2019-12-03,1,0.007802721088435374,-0.46576618537494174,SD,3.309999942779541,3.400000095367432,3.200000047683716,3.359999895095825,3.359999895095825,237800,75,74.0,,0.74,55.5,0.0,0.0
174,2019-12-04,1,0.007802721088435374,0.0,SD,3.4200000762939453,3.5,3.3980000019073486,3.4600000381469727,3.4600000381469727,296500,68,74.0,,0.74,50.32,0.09999990463256792,0.029411735831660568
175,2019-12-13,1,0.007802721088435374,0.0,SD,3.930000066757202,4.090000152587891,3.930000066757202,4.079999923706055,4.079999923706055,676900,68,74.0,,0.74,50.32,0.5900001525878906,0.16857147216796875
176,2019-12-16,1,0.007802721088435374,0.0,SD,4.159999847412109,4.21999979019165,4.070000171661377,4.090000152587891,4.090000152587891,343900,68,74.0,,0.74,50.32,0.12999963760375977,0.03178475128454572
177,2019-12-17,1,0.007802721088435374,0.0,SD,4.090000152587891,4.179999828338623,4.010000228881836,4.090000152587891,4.090000152587891,348600,71,74.0,,0.74,52.54,-0.039999961853027344,-0.009478664417471583
178,2019-12-20,1,0.007802721088435374,0.0,SD,4.150000095367432,4.210000038146973,4.059999942779541,4.079999923706055,4.079999923706055,432100,73,74.0,,0.74,54.02,0.03000020980834961,0.007177083980951515
179,2019-12-23,1,0.007802721088435374,0.0,SD,4.059999942779541,4.179999828338623,4.059999942779541,4.119999885559082,4.119999885559082,180500,72,74.0,,0.74,53.28,-0.03000020980834961,-0.0071259405074861615
180,2019-12-24,2,0.014605442176870747,0.8718395815170008,SD,4.130000114440918,4.190000057220459,4.090000152587891,4.130000114440918,4.130000114440918,64700,76,74.0,,0.74,56.24,0.010000228881835938,0.002392399352277197
181,2019-12-27,1,0.007802721088435374,-0.46576618537494174,SD,4.230000019073486,4.28000020980835,4.090000152587891,4.110000133514404,4.110000133514404,133700,88,74.0,,0.74,65.12,0.09000015258789062,0.021479749727639552
182,2019-12-31,1,0.007802721088435374,0.0,SD,4.289999961853027,4.340000152587891,4.23199987411499,4.239999771118164,4.239999771118164,310300,76,74.0,,0.74,56.24,0.059999942779541016,0.014018677532314339
183,2020-01-02,1,0.007802721088435374,0.0,SD,4.300000190734863,4.380000114440918,4.159999847412109,4.210000038146973,4.210000038146973,205600,95,68.0,,0.68,64.60000000000001,0.039999961853027344,0.009216580748085068
184,2020-01-06,1,0.007802721088435374,0.0,SD,4.260000228881836,4.349999904632568,4.150000095367432,4.300000190734863,4.300000190734863,182800,91,68.0,,0.68,61.88,-0.03000020980834961,-0.00684936279098225
185,2020-01-08,3,0.02140816326530612,1.7436791630340016,SD,4.239999771118164,4.239999771118164,3.869999885559082,4.019999980926514,4.019999980926514,552700,90,68.0,,0.68,61.2,-0.1100001335144043,-0.025287387569194797
186,2020-01-09,2,0.014605442176870747,-0.3177629488401653,SD,4.010000228881836,4.010000228881836,3.799999952316284,3.990000009536743,3.990000009536743,247700,92,68.0,,0.68,62.56,-0.22999954223632812,-0.05424517798397732
187,2020-01-13,4,0.028210884353741496,2.615518744551003,SD,3.859999895095825,3.859999895095825,3.73799991607666,3.7699999809265137,3.7699999809265137,181200,88,68.0,,0.68,59.84,-0.15000033378601074,-0.037406564893847305
188,2020-01-15,1,0.007802721088435374,-0.7234145165179648,SD,3.75,3.75,3.549999952316284,3.5999999046325684,3.5999999046325684,201300,94,68.0,,0.68,63.92,-0.1099998950958252,-0.028497382923657888
189,2020-01-17,3,0.02140816326530612,1.7436791630340016,SD,3.680000066757202,3.680000066757202,3.400000095367432,3.4100000858306885,3.4100000858306885,194700,94,68.0,,0.68,63.92,-0.06999993324279785,-0.018666648864746116
190,2020-01-21,1,0.007802721088435374,-0.6355258976803304,SD,3.390000104904175,3.390000104904175,3.130000114440918,3.130000114440918,3.130000114440918,338600,89,68.0,,0.68,60.52,-0.28999996185302734,-0.07880433603050829
191,2020-01-27,1,0.007802721088435374,-0.46576618537494174,SD,2.75,2.775000095367432,2.630000114440918,2.690000057220459,2.690000057220459,404300,85,68.0,,0.68,57.8,-0.6150000095367427,-0.18141592640278903
192,2020-01-28,1,0.007802721088435374,0.0,SD,2.720000028610229,2.7850000858306885,2.680000066757202,2.720000028610229,2.720000028610229,168000,88,68.0,,0.68,59.84,0.009999990463256392,0.0036036000430956783
193,2020-01-29,3,0.02140816326530612,1.7436791630340016,SD,2.740000009536743,2.75,2.640000104904175,2.650000095367432,2.650000095367432,202100,88,68.0,,0.68,59.84,-0.03500008583068848,-0.012567355386723045
194,2020-01-31,2,0.014605442176870747,-0.3177629488401653,SD,2.6700000762939453,2.6700000762939453,2.4600000381469727,2.549999952316284,2.549999952316284,258300,88,68.0,,0.68,59.84,-0.07999992370605469,-0.02909088134765625
195,2020-02-03,1,0.007802721088435374,-0.46576618537494174,SD,2.549999952316284,2.690000057220459,2.4800000190734863,2.5899999141693115,2.5899999141693115,254300,83,69.0,,0.69,57.27,0.019999980926513672,0.00749062934645095
196,2020-02-04,3,0.02140816326530612,1.7436791630340016,SD,2.650000095367432,2.688999891281128,2.539999961853028,2.5899999141693115,2.5899999141693115,307400,90,69.0,,0.69,62.1,-0.0010001659393310547,-0.00037180889147059304
197,2020-02-05,1,0.007802721088435374,-0.6355258976803304,SD,2.680000066757202,2.9100000858306885,2.680000066757202,2.890000104904175,2.890000104904175,373500,88,69.0,,0.69,60.72,0.22100019454956055,0.08218676217360077
198,2020-02-06,2,0.014605442176870747,0.8718395815170008,SD,2.9100000858306885,2.914999961853028,2.690000057220459,2.789999961853028,2.789999961853028,319600,85,69.0,,0.69,58.65,0.004999876022339311,0.0017181704037345646
199,2020-02-07,1,0.007802721088435374,-0.46576618537494174,SD,2.740000009536743,2.789999961853028,2.690000057220459,2.759999990463257,2.759999990463257,238800,92,69.0,,0.69,63.48,-0.125,-0.04288164721639964
200,2020-02-11,2,0.014605442176870747,0.8718395815170008,SD,2.569999933242798,2.640000104904175,2.4100000858306885,2.4200000762939453,2.4200000762939453,216100,90,69.0,,0.69,62.1,-0.14999985694885298,-0.053763390322495885
201,2020-02-12,1,0.007802721088435374,-0.46576618537494174,SD,2.4600000381469727,2.515000104904175,2.369999885559082,2.5,2.5,273000,93,69.0,,0.69,64.17,-0.125,-0.04734848296702521
202,2020-02-13,2,0.014605442176870747,0.8718395815170008,SD,2.5,2.539999961853028,2.450000047683716,2.509999990463257,2.509999990463257,123600,87,69.0,,0.69,60.03,0.024999856948852983,0.009940300559075022
203,2020-02-14,2,0.014605442176870747,0.0,SD,2.549999952316284,2.569999933242798,2.4100000858306885,2.450000047683716,2.450000047683716,129300,89,69.0,,0.69,61.41,0.029999971389770064,0.011811012535560828
204,2020-02-18,2,0.014605442176870747,0.8718395815170008,SD,2.4200000762939453,2.450000047683716,2.259999990463257,2.2699999809265137,2.2699999809265137,344100,93,69.0,,0.69,64.17,-0.11999988555908203,-0.04669256368721675
205,2020-02-19,1,0.007802721088435374,-0.46576618537494174,SD,2.259999990463257,2.380000114440918,2.259999990463257,2.3299999237060547,2.3299999237060547,294500,89,69.0,,0.69,61.41,-0.06999993324279785,-0.02857140076751319
206,2020-02-20,2,0.014605442176870747,0.8718395815170008,SD,2.3399999141693115,2.400000095367432,2.25,2.309999942779541,2.309999942779541,266300,91,69.0,,0.69,62.78999999999999,0.019999980926514116,0.008403352926397822
207,2020-02-21,1,0.007802721088435374,-0.46576618537494174,SD,2.299999952316284,2.299999952316284,2.190000057220459,2.259999990463257,2.259999990463257,293600,100,69.0,,0.69,69.0,-0.1000001430511479,-0.041666724615624706
208,2020-02-24,1,0.007802721088435374,0.0,SD,2.150000095367432,2.1700000762939453,2.0199999809265137,2.0799999237060547,2.0799999237060547,297600,94,69.0,,0.69,64.86,-0.12999987602233887,-0.056521686398914306
209,2020-02-25,1,0.007802721088435374,0.0,SD,2.0799999237060547,2.119999885559082,2.059999942779541,2.069999933242798,2.069999933242798,147200,97,69.0,,0.69,66.92999999999999,-0.05000019073486328,-0.02304156174052152
210,2020-02-26,2,0.014605442176870747,0.8718395815170008,SD,2.0799999237060547,2.1760001182556152,2.059999942779541,2.140000104904175,2.140000104904175,324300,92,69.0,,0.69,63.48,0.0560002326965332,0.026415205528072416
211,2020-02-28,2,0.014605442176870747,0.0,SD,2.069999933242798,2.119999885559082,2.0199999809265137,2.059999942779541,2.059999942779541,510700,97,69.0,,0.69,66.92999999999999,-0.0560002326965332,-0.02573539965679117
212,2020-03-02,4,0.028210884353741496,0.3177629488401652,SD,2.0999999046325684,2.180000066757202,2.0199999809265137,2.1600000858306885,2.1600000858306885,298900,91,66.0,,0.66,60.06,0.06000018119812012,0.02830197379104904
213,2020-03-04,4,0.028210884353741496,0.0,SD,2.259999990463257,2.2699999809265137,2.0290000438690186,2.259999990463257,2.259999990463257,317200,94,66.0,,0.66,62.040000000000006,0.08999991416931152,0.041284363033615934
214,2020-03-06,3,0.02140816326530612,-0.24113817217265499,SD,2.009999990463257,2.140000104904175,1.909999966621399,1.9800000190734863,1.9800000190734863,229200,96,66.0,,0.66,63.36,-0.12999987602233887,-0.057268668332445816
215,2020-03-09,1,0.007802721088435374,-0.46576618537494174,SD,1.4700000286102295,1.4700000286102295,0.75,1.1100000143051147,1.1100000143051147,1337400,93,66.0,,0.66,61.38,-0.6700000762939453,-0.31308413245332367
216,2020-03-10,3,0.02140816326530612,1.7436791630340016,SD,1.2200000286102295,1.2300000190734863,1.100000023841858,1.1699999570846558,1.1699999570846558,345600,94,66.0,,0.66,62.040000000000006,-0.24000000953674316,-0.1632653094324389
217,2020-03-11,10,0.06902721088435375,2.224340641881157,SD,1.1799999475479126,1.2799999713897705,1.0700000524520874,1.1299999952316284,1.1299999952316284,343800,94,66.0,,0.66,62.040000000000006,0.04999995231628418,0.04065036710645531
218,2020-03-12,7,0.04861904761904762,-0.29565388784862534,SD,1.0800000429153442,1.149999976158142,0.9399999976158142,0.959999978542328,0.959999978542328,238300,86,66.0,,0.66,56.760000000000005,-0.12999999523162842,-0.10156249854480848
219,2020-03-13,3,0.02140816326530612,-0.5596753882748007,SD,1.0299999713897705,1.2000000476837158,1.0,1.059999942779541,1.059999942779541,322800,100,66.0,,0.66,66.0,0.05000007152557373,0.04347832396711104
220,2020-03-16,2,0.014605442176870747,0.0,SD,0.9990000128746032,1.1799999475479126,0.8999999761581421,0.9020000100135804,0.9020000100135804,486000,90,66.0,,0.66,59.400000000000006,-0.020000100135803223,-0.016666749450892193
221,2020-03-17,3,0.02140816326530612,0.46576618537494197,SD,0.8999999761581421,0.9700000286102296,0.8610000014305115,0.9300000071525574,0.9300000071525574,260400,85,66.0,,0.66,56.1,-0.209999918937683,-0.17796604090879098
222,2020-03-18,4,0.028210884353741496,0.3177629488401652,SD,0.9100000262260436,0.9100000262260436,0.8199999928474426,0.8500000238418579,0.8500000238418579,195900,84,66.0,,0.66,55.440000000000005,-0.06000000238418601,-0.06185567073657838
223,2020-03-19,3,0.02140816326530612,-0.24113817217265499,SD,0.8199999928474426,0.8560000061988831,0.800000011920929,0.8149999976158142,0.8149999976158142,344500,84,66.0,,0.66,55.440000000000005,-0.054000020027160534,-0.05934067963833989
224,2020-03-20,4,0.028210884353741496,0.3177629488401652,SD,0.8059999942779541,1.1799999475479126,0.800000011920929,0.800000011920929,0.800000011920929,1184400,90,66.0,,0.66,59.400000000000006,0.32399994134902954,0.3785046016386959
225,2020-03-23,4,0.028210884353741496,0.3177629488401652,SD,0.8399999737739563,0.9200000166893004,0.8100000023841858,0.8199999928474426,0.8199999928474426,241300,94,66.0,,0.66,62.040000000000006,-0.25999993085861217,-0.2203389342507197
226,2020-03-24,2,0.014605442176870747,-0.48227634434530986,SD,0.8939999938011169,0.9100000262260436,0.7599999904632568,0.8650000095367432,0.8650000095367432,327800,89,66.0,,0.66,58.74,-0.009999990463256836,-0.010869554654186486
227,2020-03-25,2,0.014605442176870747,0.0,SD,0.8999999761581421,1.2599999904632568,0.8119999766349792,1.190000057220459,1.190000057220459,383100,86,66.0,,0.66,56.760000000000005,0.34999996423721325,0.3846153342310712
228,2020-03-26,2,0.014605442176870747,0.0,SD,1.2400000095367432,1.2400000095367432,1.0049999952316284,1.100000023841858,1.100000023841858,247500,87,66.0,,0.66,57.42,-0.019999980926513672,-0.01587300085546861
229,2020-03-27,4,0.028210884353741496,0.9315323707498837,SD,1.0299999713897705,1.0499999523162842,0.8199999928474426,0.949999988079071,0.949999988079071,281700,84,66.0,,0.66,55.440000000000005,-0.19000005722045898,-0.15322585141869627
230,2020-03-30,1,0.007802721088435374,-0.46576618537494174,SD,0.959999978542328,0.959999978542328,0.800000011920929,0.8299999833106995,0.8299999833106995,272400,83,66.0,,0.66,54.78,-0.08999997377395619,-0.08571426462964837
231,2020-04-03,3,0.02140816326530612,1.7436791630340016,SD,0.8399999737739563,0.8659999966621399,0.7200000286102295,0.7879999876022339,0.7879999876022339,365800,90,66.0,,0.66,59.400000000000006,-0.0939999818801881,-0.09791664998047023
232,2020-04-06,1,0.007802721088435374,0.0,SD,0.8500000238418579,0.8740000128746033,0.699999988079071,0.871999979019165,0.871999979019165,250600,90,66.0,,0.66,59.400000000000006,0.008000016212463379,0.009237894045379003
233,2020-04-07,4,0.028210884353741496,2.615518744551003,SD,0.8999999761581421,0.949999988079071,0.8100000023841858,0.8100000023841858,0.8100000023841858,300100,88,66.0,,0.66,58.080000000000005,0.07599997520446777,0.08695649208802902
234,2020-04-13,2,0.014605442176870747,-0.5828638041577618,SD,0.8500000238418579,1.1699999570846558,0.8320000171661377,1.090000033378601,1.090000033378601,1438500,94,66.0,,0.66,62.040000000000006,0.21999996900558472,0.23157891764865313
235,2020-04-15,2,0.014605442176870747,0.0,SD,1.2300000190734863,1.2300000190734863,1.0,1.1200000047683716,1.1200000047683716,601300,98,66.0,,0.66,64.68,0.060000061988830566,0.05128210614497419
236,2020-04-16,6,0.04181632653061224,1.8630647414997674,SD,1.149999976158142,1.149999976158142,1.0,1.0199999809265137,1.0199999809265137,320000,99,66.0,,0.66,65.34,-0.08000004291534424,-0.06504068428844845
237,2020-04-17,5,0.035013605442176875,-0.16268098259313468,SD,1.0299999713897705,1.2200000286102295,1.0299999713897705,1.2000000476837158,1.2000000476837158,521000,98,66.0,,0.66,64.68,0.0700000524520874,0.060869612089853975
238,2020-04-20,2,0.014605442176870747,0.8718395815170008,SD,1.1100000143051147,1.2949999570846558,1.0499999523162842,1.0800000429153442,1.0800000429153442,1220700,95,66.0,,0.66,62.7,0.07499992847442627,0.06147534976688718
239,2020-04-21,3,0.02140816326530612,0.46576618537494197,SD,1.159999966621399,1.8799999952316284,1.1399999856948853,1.830000042915344,1.830000042915344,4601000,98,66.0,,0.66,64.68,0.5850000381469727,0.4517374961648206
240,2020-04-22,4,0.028210884353741496,0.3177629488401652,SD,1.7899999618530271,1.7899999618530271,1.5,1.6799999475479126,1.6799999475479126,859300,96,66.0,,0.66,63.36,-0.0900000333786013,-0.04787235830152903
241,2020-04-23,4,0.028210884353741496,0.0,SD,1.7599999904632568,1.7599999904632568,1.434999942779541,1.5499999523162842,1.5499999523162842,829300,94,66.0,,0.66,62.040000000000006,-0.029999971389770286,-0.01675976091011422
242,2020-04-24,5,0.035013605442176875,0.2411381721726551,SD,1.5700000524520874,1.7400000095367432,1.4299999475479126,1.6100000143051147,1.6100000143051147,451600,97,66.0,,0.66,64.02,-0.019999980926513672,-0.01136362558800319
243,2020-04-27,1,0.007802721088435374,-0.46576618537494174,SD,1.7200000286102295,2.184999942779541,1.6699999570846558,2.130000114440918,2.130000114440918,1995800,97,66.0,,0.66,64.02,0.44499993324279785,0.2557470866688527
244,2020-04-28,2,0.014605442176870747,0.8718395815170008,SD,2.0999999046325684,2.220000028610229,1.899999976158142,2.109999895095825,2.109999895095825,1191800,100,66.0,,0.66,66.0,0.03500008583068803,0.016018346337421052
245,2020-04-30,4,0.028210884353741496,0.9315323707498837,SD,2.4200000762939453,2.4200000762939453,1.919999957084656,1.9900000095367432,1.9900000095367432,1074200,95,66.0,,0.66,62.7,0.20000004768371626,0.09009011040820614
246,2020-05-01,19,0.13025170068027211,3.617072582589824,SD,2.039999961853028,2.0999999046325684,1.9049999713897705,1.9800000190734863,1.9800000190734863,666300,84,72.0,False,0.72,60.48,-0.32000017166137695,-0.13223147172434557
247,2020-05-04,2,0.014605442176870747,0.0,SD,1.9800000190734863,2.0799999237060547,1.7999999523162842,2.0799999237060547,2.0799999237060547,628100,91,72.0,,0.72,65.52,-0.019999980926513672,-0.00952380087370197
248,2020-05-05,3,0.02140816326530612,0.46576618537494197,SD,2.1700000762939453,2.240000009536743,1.8600000143051147,1.9600000381469729,1.9600000381469729,855500,86,72.0,,0.72,61.92,0.16000008583068848,0.07692312100935417
249,2020-05-06,6,0.04181632653061224,0.9532888465204956,SD,2.0199999809265137,2.039999961853028,1.659999966621399,1.6699999570846558,1.6699999570846558,617200,88,72.0,,0.72,63.36,-0.20000004768371538,-0.08928573519295546
250,2020-05-07,3,0.02140816326530612,-0.4880429477794046,SD,1.7200000286102295,1.899999976158142,1.659999966621399,1.6699999570846558,1.6699999570846558,612100,89,72.0,,0.72,64.08,-0.1399999856948857,-0.06862744525137987
251,2020-05-08,6,0.04181632653061224,0.9532888465204956,SD,1.7799999713897705,1.909999966621399,1.649999976158142,1.8799999952316284,1.8799999952316284,912800,89,72.0,,0.72,64.08,0.009999990463256836,0.005263152941442195
252,2020-05-11,1,0.007802721088435374,-0.6355258976803304,SD,1.8899999856948853,1.9900000095367432,1.7100000381469729,1.840000033378601,1.840000033378601,635400,91,72.0,,0.72,65.52,0.08000004291534424,0.041884839954660524
253,2020-05-12,1,0.007802721088435374,0.0,SD,1.7999999523162842,1.9390000104904173,1.6200000047683716,1.659999966621399,1.659999966621399,918300,86,72.0,,0.72,61.92,-0.050999999046325906,-0.025628140101465746
254,2020-05-13,1,0.007802721088435374,0.0,SD,1.7000000476837158,1.7280000448226929,1.409999966621399,1.5,1.5,708300,90,72.0,,0.72,64.8,-0.2109999656677244,-0.10881896056016915
255,2020-05-14,2,0.014605442176870747,0.8718395815170008,SD,1.4800000190734863,1.659999966621399,1.309999942779541,1.4700000286102295,1.4700000286102295,579500,91,72.0,,0.72,65.52,-0.06800007820129395,-0.039351896086479154
256,2020-05-15,1,0.007802721088435374,-0.46576618537494174,SD,1.5299999713897705,1.565000057220459,1.4500000476837158,1.4900000095367432,1.4900000095367432,439300,93,72.0,,0.72,66.96,-0.09499990940093994,-0.05722886223563817
257,2020-05-19,1,0.007802721088435374,-0.6355258976803304,SD,1.5199999809265137,1.5800000429153442,1.3600000143051147,1.440000057220459,1.440000057220459,812700,93,72.0,,0.72,66.96,0.014999985694885254,0.009584655045652868
