,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NEW_unscaled,NEW_monthly,isPartial,scale,NEW,Stock_Price_Change,Stock_Price_Change_Percent
268,2020-05-12,1,0.02802702702702703,-0.3955366808227162,NEW,70.0999984741211,71.4000015258789,64.5,66.5,66.5,34070,95,83.0,,0.83,78.85,-5.400001525878906,-0.07031251707424657
269,2020-05-13,12,0.03864478764478765,0.37884006061440956,NEW,65.19999694824219,66.30000305175781,58.09999847412109,59.29999923706055,59.29999923706055,51770,98,83.0,,0.83,81.33999999999999,-5.099998474121094,-0.07142854853122937
270,2020-05-14,-1,0.026096525096525096,-0.3247077630132881,NEW,61.0,65.5,56.79999923706055,64.0999984741211,64.0999984741211,27090,96,83.0,,0.83,79.67999999999999,-0.8000030517578125,-0.012066410481659906
271,2020-05-15,6,0.03285328185328185,0.2589140405385413,NEW,62.79999923706055,65.19999694824219,61.0,62.29999923706055,62.29999923706055,16040,98,83.0,,0.83,81.33999999999999,-0.3000030517578125,-0.00458019926347808
272,2020-05-18,20,0.04636679536679537,0.5477509988400566,NEW,62.5,64.04000091552734,60.5,61.79999923706055,61.79999923706055,16550,95,83.0,,0.83,78.85,-1.1599960327148438,-0.017791351027756752
273,2020-05-19,-10,0.01740926640926641,-0.6245316012990257,NEW,63.0,74.4000015258789,63.0,70.69999694824219,70.69999694824219,73580,93,83.0,,0.83,77.19,10.360000610351562,0.16177389853596402
274,2020-05-20,8,0.03478378378378379,0.9980039920159682,NEW,71.30000305175781,76.9000015258789,68.19999694824219,69.0,69.0,30620,94,83.0,,0.83,78.02,2.5,0.03360214984848375
275,2020-05-21,14,0.04057528957528957,0.1665001665001664,NEW,67.19999694824219,70.44000244140625,63.5,64.4000015258789,64.4000015258789,40420,93,83.0,,0.83,77.19,-6.459999084472656,-0.08400518798817835
276,2020-05-22,27,0.053123552123552124,0.3092587306118566,NEW,62.20000076293945,63.0,59.29999923706055,60.70000076293945,60.70000076293945,30890,93,83.0,,0.83,77.19,-7.44000244140625,-0.1056218367907501
277,2020-05-26,1,0.02802702702702703,-0.3253090435914119,NEW,63.20000076293945,71.0999984741211,63.0,70.5,70.5,64690,92,83.0,,0.83,76.36,8.099998474121094,0.12857140435112857
278,2020-05-27,1,0.02802702702702703,0.0,NEW,74.5,74.80000305175781,68.0,72.0999984741211,72.0999984741211,56810,87,83.0,,0.83,72.21,3.7000045776367188,0.05203944665320126
279,2020-05-28,4,0.030922779922779923,0.10332001653120249,NEW,71.0,71.44000244140625,66.80000305175781,67.5999984741211,67.5999984741211,18420,90,83.0,,0.83,74.7,-3.3600006103515625,-0.04491979242335875
280,2020-05-29,1,0.02802702702702703,-0.09364464976900977,NEW,66.5999984741211,68.56999969482422,62.59999847412109,67.5999984741211,67.5999984741211,31070,90,83.0,,0.83,74.7,-2.8700027465820312,-0.04017360930153879
281,2020-06-01,188,0.20852895752895753,4.995004995004995,NEW,65.69999694824219,67.33999633789062,61.20000076293945,67.0,67.0,52670,76,83.0,False,0.83,63.08,-1.2300033569335938,-0.017937922741837697
282,2020-06-02,1,0.02802702702702703,-0.8655964746616305,NEW,67.5,68.0999984741211,65.05000305175781,68.0,68.0,19410,76,83.0,,0.83,63.08,0.7600021362304688,0.011286043622827258
283,2020-06-03,8,0.03478378378378379,0.24108003857280624,NEW,66.5999984741211,69.58000183105469,66.5999984741211,68.19999694824219,68.19999694824219,14400,76,83.0,,0.83,63.08,1.4800033569335938,0.021732795742954503
284,2020-06-04,1,0.02802702702702703,-0.1942501942501943,NEW,66.9000015258789,68.5,64.4000015258789,65.0,65.0,20270,73,83.0,,0.83,60.59,-1.0800018310546875,-0.015521727545753872
285,2020-06-05,1,0.02802702702702703,0.0,NEW,64.0,66.5999984741211,61.5,62.70000076293945,62.70000076293945,34470,74,83.0,,0.83,61.42,-1.9000015258789062,-0.027737248552976768
286,2020-06-08,21,0.04733204633204633,0.6888001102080175,NEW,63.0,64.69999694824219,59.29999923706055,61.20000076293945,61.20000076293945,48340,75,83.0,,0.83,62.25,-1.9000015258789062,-0.028528552093243564
287,2020-06-09,1,0.02802702702702703,-0.40786361040867924,NEW,60.79999923706055,65.0,59.20000076293945,64.4000015258789,64.4000015258789,39680,75,83.0,,0.83,62.25,0.3000030517578125,0.00463683254881464
288,2020-06-10,12,0.03864478764478765,0.37884006061440956,NEW,66.0999984741211,66.0999984741211,60.5,60.900001525878906,60.900001525878906,63630,76,83.0,,0.83,63.08,1.0999984741210938,0.016923053448016923
289,2020-06-11,2,0.028992277992277993,-0.24977520231791395,NEW,59.70000076293945,63.97999954223633,59.59999847412109,62.5,62.5,21900,76,83.0,,0.83,63.08,-2.1199989318847656,-0.03207260182789218
290,2020-06-12,4,0.030922779922779923,0.06658676255160478,NEW,62.59999847412109,64.05000305175781,60.5,62.0,62.0,23870,74,83.0,,0.83,61.42,0.07000350952148438,0.001094146764963222
291,2020-06-15,1,0.02802702702702703,-0.03329338127580228,NEW,60.59999847412109,64.55000305175781,60.29999923706055,63.20000076293945,63.20000076293945,17270,75,83.0,,0.83,62.25,0.5,0.007806400877076625
292,2020-06-16,1,0.02802702702702703,0.0,NEW,63.0,64.19999694824219,61.20000076293945,61.900001525878906,61.900001525878906,13120,78,83.0,,0.83,64.74,-0.350006103515625,-0.00542224766798205
293,2020-06-17,8,0.03478378378378379,0.24108003857280624,NEW,60.79999923706055,62.5,60.400001525878906,60.900001525878906,60.900001525878906,14870,80,83.0,,0.83,66.39999999999999,-1.6999969482421875,-0.02647970450236503
294,2020-06-18,12,0.03864478764478765,0.11100011100011087,NEW,61.79999923706055,62.400001525878906,59.59999847412109,60.59999847412109,60.59999847412109,14890,80,83.0,,0.83,66.39999999999999,-0.09999847412109375,-0.0015999755859374964
295,2020-06-19,21,0.04733204633204633,0.22479768208612239,NEW,60.70000076293945,64.30000305175781,59.5,60.0,60.0,27420,77,83.0,,0.83,63.91,1.9000015258789062,0.030448741657336686
296,2020-06-22,1,0.02802702702702703,-0.1942501942501943,NEW,60.20000076293945,60.79999923706055,55.5,56.5,56.5,42480,92,83.0,,0.83,76.36,-3.5000038146972656,-0.05443240511015157
297,2020-06-23,210,0.22976447876447875,7.197961151673782,NEW,56.900001525878906,58.400001525878906,56.150001525878906,56.59999847412109,56.59999847412109,18590,100,83.0,,0.83,83.0,-2.3999977111816406,-0.039473647060816464
298,2020-06-24,4,0.030922779922779923,-0.8654153153304542,NEW,56.59999847412109,57.29999923706055,54.59999847412109,56.20000076293945,56.20000076293945,12190,86,83.0,,0.83,71.38,-1.1000022888183594,-0.0188356551383122
299,2020-06-25,19,0.045401544401544404,0.4682232488450493,NEW,55.0,56.900001525878906,54.70000076293945,56.59999847412109,56.59999847412109,17940,82,83.0,,0.83,68.06,-0.3999977111816406,-0.006980762940794749
300,2020-06-26,1,0.02802702702702703,-0.38268560251722084,NEW,55.29999923706055,56.59999847412109,52.70000076293945,53.20000076293945,53.20000076293945,22380,81,83.0,,0.83,67.22999999999999,-0.3000030517578196,-0.005272461225178993
301,2020-06-29,8,0.03478378378378379,0.24108003857280624,NEW,53.5,54.5,52.59999847412109,53.09999847412109,53.09999847412109,21900,78,83.0,,0.83,64.74,-2.0999984741210866,-0.03710244753948633
302,2020-06-30,1,0.02802702702702703,-0.1942501942501943,NEW,52.79999923706055,53.79999923706055,50.29999923706055,51.59999847412109,51.59999847412109,23580,78,83.0,,0.83,64.74,-0.7000007629394531,-0.0128440506961367
303,2020-07-01,20,0.04636679536679537,0.6543601046976166,NEW,51.79999923706055,53.70000076293945,51.0,52.400001525878906,52.400001525878906,16070,94,84.0,False,0.84,78.96,-0.09999847412109375,-0.0018587077237764982
304,2020-07-02,9,0.03574903474903475,-0.22899492047630943,NEW,52.79999923706055,58.5,52.20000076293945,56.70000076293945,56.70000076293945,29050,94,84.0,,0.84,78.96,4.799999237060547,0.08938545938295817
305,2020-07-06,39,0.0647065637065637,0.33975537612918694,NEW,61.400001525878906,72.4000015258789,60.59999847412109,71.80000305175781,71.80000305175781,163790,91,84.0,,0.84,76.44,13.900001525878906,0.23760686369023776
306,2020-07-07,1,0.02802702702702703,-0.5668595978280326,NEW,71.80000305175781,73.80000305175781,67.0999984741211,72.5,72.5,57980,91,84.0,,0.84,76.44,1.4000015258789062,0.019337037242719957
307,2020-07-08,32,0.05794980694980695,1.0676401708224272,NEW,72.0,85.0,72.0,81.5,81.5,113480,89,84.0,,0.84,74.75999999999999,11.199996948242188,0.15176146998784468
308,2020-07-09,5,0.03188803088803089,-0.4497301619028582,NEW,83.80000305175781,84.5999984741211,61.70000076293945,66.9000015258789,66.9000015258789,160770,86,84.0,,0.84,72.24,-0.40000152587890625,-0.004705900304457722
309,2020-07-10,3,0.02995752895752896,-0.0605400169512047,NEW,69.0999984741211,79.4000015258789,69.0999984741211,78.69999694824219,78.69999694824219,103330,95,84.0,,0.84,79.8,-5.1999969482421875,-0.0614656860760211
310,2020-07-13,1,0.02802702702702703,-0.4196978175713486,NEW,83.0,85.80000305175781,79.5,80.19999694824219,80.19999694824219,99590,92,84.0,,0.84,77.28,6.400001525878906,0.08060455167362868
311,2020-07-14,-1,0.026096525096525096,-0.06888001102080188,NEW,79.30000305175781,97.9000015258789,77.5,89.69999694824219,89.69999694824219,159740,95,84.0,,0.84,79.8,12.099998474121094,0.141025618225467
312,2020-07-15,1,0.02802702702702703,0.07397544015386903,NEW,92.0,101.0999984741211,91.8499984741211,94.1999969482422,94.1999969482422,82700,93,84.0,,0.84,78.11999999999999,3.1999969482421875,0.03268638302723925
313,2020-07-16,126,0.1486833976833977,4.30500068880011,NEW,90.0,100.0,87.0,98.0999984741211,98.0999984741211,88130,93,84.0,,0.84,78.11999999999999,-1.0999984741210938,-0.010880301589743957
314,2020-07-17,1,0.02802702702702703,-0.8114986107143785,NEW,99.6999969482422,101.3000030517578,98.9000015258789,100.5,100.5,34400,93,84.0,,0.84,78.11999999999999,1.3000030517577983,0.01300003051757792
315,2020-07-20,1,0.02802702702702703,0.6098913284542029,NEW,100.1999969482422,103.0,99.0,101.0999984741211,101.0999984741211,51170,95,84.0,,0.84,79.8,1.6999969482422017,0.016781805498797597
316,2020-07-21,5,0.03188803088803089,0.13776002204160354,NEW,102.0999984741211,109.3000030517578,99.0,109.0999984741211,109.0999984741211,53040,100,84.0,,0.84,84.0,6.300003051757798,0.061165078172405796
317,2020-07-22,9,0.03574903474903475,0.1210800339024094,NEW,105.0,111.6999969482422,101.4000015258789,109.9000015258789,109.9000015258789,102680,96,84.0,,0.84,80.64,2.3999938964844034,0.021957857543223547
318,2020-07-23,7,0.033818532818532816,-0.054001512042337274,NEW,109.0999984741211,115.8000030517578,108.08999633789062,114.6999969482422,114.6999969482422,70790,93,84.0,,0.84,78.11999999999999,4.100006103515597,0.036705516701270646
319,2020-07-24,1,0.02802702702702703,-0.17125242607603597,NEW,110.4000015258789,110.75,103.0999984741211,105.0999984741211,105.0999984741211,57300,94,84.0,,0.84,78.96,-5.050003051757798,-0.04360969705243145
320,2020-07-29,11,0.03767953667953668,1.7811342262752925,NEW,111.3000030517578,116.9000015258789,104.8000030517578,105.3000030517578,105.3000030517578,36200,89,84.0,,0.84,74.75999999999999,6.150001525878906,0.055530487818319596
321,2020-07-30,38,0.06374131274131274,0.6916692284045496,NEW,104.6999969482422,111.4000015258789,97.4000015258789,108.5,108.5,38840,89,84.0,,0.84,74.75999999999999,-5.5,-0.04704875900948924
322,2020-07-31,6,0.03285328185328185,-0.484584166212369,NEW,107.8000030517578,111.5999984741211,105.4000015258789,109.3000030517578,109.3000030517578,30330,87,84.0,,0.84,73.08,0.1999969482421875,0.0017953047172600822
323,2020-08-03,14,0.04057528957528957,0.2350452462098953,NEW,108.8000030517578,109.5,104.0999984741211,105.0,105.0,41690,96,81.0,,0.81,77.76,-2.0999984741210938,-0.01881719088560796
324,2020-08-04,2,0.028992277992277993,-0.2854695974878675,NEW,105.6999969482422,113.9000015258789,104.8000030517578,113.9000015258789,113.9000015258789,62650,96,81.0,,0.81,77.76,4.400001525878906,0.04018266233679357
325,2020-08-05,13,0.03961003861003861,0.366227194033826,NEW,114.8000030517578,116.4000015258789,106.8000030517578,114.1999969482422,114.1999969482422,52880,95,81.0,,0.81,76.95,2.5,0.021949077844674036
326,2020-08-06,1,0.02802702702702703,-0.29242616239399544,NEW,113.8000030517578,116.1999969482422,110.0999984741211,112.0999984741211,112.0999984741211,50160,96,81.0,,0.81,77.76,-0.20000457763670454,-0.001718252362670647
327,2020-08-07,7,0.033818532818532816,0.2066400330624052,NEW,111.0,123.9000015258789,110.5,112.8000030517578,112.8000030517578,110020,99,81.0,,0.81,80.19000000000001,7.7000045776367045,0.06626510137574648
328,2020-08-10,1,0.02802702702702703,-0.03329338127580228,NEW,115.0999984741211,120.8000030517578,110.0999984741211,114.5999984741211,114.5999984741211,49930,97,81.0,,0.81,78.57000000000001,-3.099998474121108,-0.02502016493901027
329,2020-08-11,12,0.03864478764478765,0.37884006061440956,NEW,116.1999969482422,118.4499969482422,112.6999969482422,113.5999984741211,113.5999984741211,41750,94,81.0,,0.81,76.14,-2.3500061035155966,-0.01945369241844075
330,2020-08-12,4,0.030922779922779923,-0.19982016185433116,NEW,114.5,116.8000030517578,112.3000030517578,112.5999984741211,112.5999984741211,30520,93,81.0,,0.81,75.33,-1.6499938964844034,-0.01392987707045179
331,2020-08-13,41,0.06663706563706563,1.154950680484455,NEW,109.4000015258789,112.5,100.0,109.0999984741211,109.0999984741211,43750,93,81.0,,0.81,75.33,-4.300003051757798,-0.03681509365930691
332,2020-08-14,1,0.02802702702702703,-0.5794078451822238,NEW,107.0,111.8000030517578,102.5,109.3000030517578,109.3000030517578,44610,92,81.0,,0.81,74.52000000000001,-0.6999969482422017,-0.0062221950954862715
333,2020-08-17,9,0.03574903474903475,0.27552004408320707,NEW,108.5999984741211,111.8000030517578,107.5,108.1999969482422,108.1999969482422,18650,94,81.0,,0.81,76.14,0.0,0.0
334,2020-08-18,60,0.08497683397683398,1.3770385570795982,NEW,108.1999969482422,109.9000015258789,105.6999969482422,108.9000015258789,108.9000015258789,17300,90,81.0,,0.81,72.9,-1.900001525878892,-0.016994646458097895
335,2020-08-19,8,0.03478378378378379,-0.5906674542232723,NEW,107.6999969482422,110.56999969482422,93.4000015258789,93.6999969482422,93.6999969482422,36620,91,81.0,,0.81,73.71000000000001,0.6699981689453125,0.0060964345736387315
336,2020-08-20,37,0.06277606177606178,0.8047508047508047,NEW,94.5,95.6999969482422,88.30000305175781,95.0999984741211,95.0999984741211,28180,93,81.0,,0.81,75.33,-14.870002746582017,-0.1344849668773046
337,2020-08-21,1,0.02802702702702703,-0.5535395780798327,NEW,93.3000030517578,101.3000030517578,93.3000030517578,99.8000030517578,99.8000030517578,24420,91,81.0,,0.81,73.71000000000001,5.600006103515597,0.0585162620908366
338,2020-08-25,1,0.02802702702702703,-0.35527133848476766,NEW,98.0,99.4000015258789,93.0999984741211,95.9000015258789,95.9000015258789,17510,93,81.0,,0.81,75.33,-1.900001525878892,-0.01875618429061754
339,2020-08-26,11,0.03767953667953668,0.34440005510400895,NEW,94.4000015258789,94.4000015258789,85.5999984741211,89.5,89.5,46970,96,81.0,,0.81,77.76,-5.0,-0.05030181009301338
340,2020-08-27,3,0.02995752895752896,-0.20493903063838514,NEW,89.0,89.44999694824219,86.0,87.69999694824219,87.69999694824219,116250,96,81.0,,0.81,77.76,-4.950004577636719,-0.052436488322298636
341,2020-08-28,1,0.02802702702702703,-0.06444129398118315,NEW,89.19999694824219,95.0,86.4000015258789,93.8000030517578,93.8000030517578,17340,96,81.0,,0.81,77.76,5.5500030517578125,0.06204587189610722
342,2020-08-31,1,0.02802702702702703,-0.12108003390240951,NEW,93.6999969482422,96.4000015258789,88.5999984741211,88.80000305175781,88.80000305175781,47780,94,81.0,,0.81,76.14,1.4000015258789062,0.014736858167146316
343,2020-09-01,16,0.04250579150579151,0.5166000826560131,NEW,88.9000015258789,95.8000030517578,88.9000015258789,94.0,94.0,36250,89,81.0,False,0.81,72.09,-0.599998474121108,-0.006224050462904196
344,2020-09-02,10,0.03671428571428571,-0.1362521573258244,NEW,93.0,94.4499969482422,89.4000015258789,93.8000030517578,93.8000030517578,44810,92,81.0,,0.81,74.52000000000001,-1.3500061035155966,-0.014091921299691723
345,2020-09-03,2,0.028992277992277993,-0.2103270585760858,NEW,92.5,99.9000015258789,91.9000015258789,98.5,98.5,40090,92,81.0,,0.81,74.52000000000001,5.4500045776367045,0.05770253841959638
346,2020-09-08,33,0.05891505791505792,0.6937506937506936,NEW,97.0,105.9000015258789,92.5,102.0,102.0,60440,91,81.0,,0.81,73.71000000000001,6.0,0.06006005914269896
347,2020-09-09,9,0.03574903474903475,-0.3932105642571597,NEW,102.0,106.8000030517578,98.1999969482422,99.6999969482422,99.6999969482422,60250,89,81.0,,0.81,72.09,0.900001525878892,0.008498597855628454
348,2020-09-10,1,0.02802702702702703,-0.21600604816934865,NEW,99.5999984741211,102.1999969482422,90.5,91.0,91.0,56760,90,81.0,,0.81,72.9,-4.600006103515597,-0.04307121696697258
349,2020-09-11,1,0.02802702702702703,0.0,NEW,91.3000030517578,96.6999969482422,91.3000030517578,93.8000030517578,93.8000030517578,37350,92,81.0,,0.81,74.52000000000001,-5.5,-0.053816048573713804
350,2020-09-14,-3,0.024166023166023166,-0.34178147018613947,NEW,93.0,94.5999984741211,89.5,90.0999984741211,90.0999984741211,23290,95,81.0,,0.81,76.95,-2.099998474121108,-0.021716634337073604
351,2020-09-15,22,0.0482972972972973,0.9985620706183098,NEW,91.0,93.4000015258789,86.0999984741211,89.5,89.5,54770,95,81.0,,0.81,76.95,-1.1999969482421875,-0.012684957374184958
352,2020-09-16,1,0.02802702702702703,-0.4196978175713486,NEW,88.30000305175781,97.6999969482422,87.0,92.5,92.5,27430,93,81.0,,0.81,75.33,4.2999954223632955,0.0460384941339842
353,2020-09-17,1,0.02802702702702703,0.0,NEW,91.5,97.4000015258789,90.5,92.6999969482422,92.6999969482422,42210,94,81.0,,0.81,76.14,-0.29999542236329546,-0.0030705776021898723
354,2020-09-18,25,0.05119305019305019,0.826560132249621,NEW,92.5,95.4000015258789,90.5,95.0,95.0,20550,96,81.0,,0.81,77.76,-2.0,-0.02053388058180472
355,2020-09-21,29,0.05505405405405406,0.898921294446664,NEW,93.5,98.9000015258789,91.6999969482422,94.0999984741211,94.0999984741211,44850,93,81.0,,0.81,75.33,3.5,0.03668763044045198
356,2020-09-22,20,0.04636679536679537,-0.15779507679360405,NEW,94.5999984741211,97.9000015258789,93.3000030517578,97.3000030517578,97.3000030517578,39840,95,81.0,,0.81,76.95,-1.0,-0.010111223302037398
357,2020-09-23,42,0.06760231660231661,0.4579898409526191,NEW,97.3000030517578,101.1999969482422,96.3000030517578,98.3000030517578,98.3000030517578,39780,90,81.0,,0.81,72.9,3.2999954223632955,0.03370781788487487
358,2020-09-24,-5,0.022235521235521236,-0.6710834428008453,NEW,98.3000030517578,101.8000030517578,96.5,99.0,99.0,47630,88,81.0,,0.81,71.28,0.6000061035155966,0.005928914245150185
359,2020-09-25,12,0.03864478764478765,0.737975342941483,NEW,97.1999969482422,100.5999984741211,95.9000015258789,97.9000015258789,97.9000015258789,37240,92,81.0,,0.81,74.52000000000001,-1.2000045776367045,-0.011787863867023574
360,2020-09-28,-5,0.022235521235521236,-0.6614145452407549,NEW,97.1999969482422,100.8499984741211,93.0,93.0,93.0,40970,96,81.0,,0.81,77.76,0.25,0.002485089500913862
361,2020-09-29,7,0.033818532818532816,0.5209237714881054,NEW,93.4000015258789,98.0,89.0,89.0,89.0,49790,93,81.0,,0.81,75.33,-2.8499984741210938,-0.0282597770673485
362,2020-09-30,5,0.03188803088803089,-0.057084142025345286,NEW,89.19999694824219,94.5999984741211,87.5999984741211,88.9000015258789,88.9000015258789,46970,91,81.0,,0.81,73.71000000000001,-3.4000015258789062,-0.03469389312121329
363,2020-10-01,72,0.09655984555984556,2.028090567865359,NEW,89.80000305175781,92.9000015258789,88.0,88.80000305175781,88.80000305175781,41760,94,81.0,False,0.81,76.14,-1.6999969482421875,-0.01797036972159405
364,2020-10-02,2,0.028992277992277993,-0.6997480906873526,NEW,87.4000015258789,92.9000015258789,87.4000015258789,91.5999984741211,91.5999984741211,20230,94,81.0,,0.81,76.14,0.0,0.0
365,2020-10-05,3,0.02995752895752896,-0.4558524440704117,NEW,89.80000305175781,97.0,89.80000305175781,96.0,96.0,24920,96,81.0,,0.81,77.76,4.099998474121094,0.04413345970698357
366,2020-10-06,15,0.041540540540540544,0.38664776388709887,NEW,94.6999969482422,96.5,91.5,91.8000030517578,91.8000030517578,27540,94,81.0,,0.81,76.14,-0.5,-0.005154639175257714
367,2020-10-07,1,0.02802702702702703,-0.3253090435914119,NEW,92.5,93.1999969482422,89.0,90.9000015258789,90.9000015258789,17070,92,81.0,,0.81,74.52000000000001,-3.3000030517577983,-0.03419692281614295
368,2020-10-09,2,0.028992277992277993,0.03444000551040083,NEW,88.80000305175781,90.9000015258789,87.30000305175781,90.4000015258789,90.4000015258789,9140,96,81.0,,0.81,77.76,-2.2999954223632955,-0.024678063279772178
369,2020-10-12,1,0.02802702702702703,-0.06444129398118315,NEW,91.1999969482422,94.3000030517578,89.19999694824219,90.3000030517578,90.3000030517578,33440,93,81.0,,0.81,75.33,3.400001525878892,0.03740375653251138
370,2020-10-13,5,0.03188803088803089,0.13776002204160354,NEW,90.0999984741211,92.8000030517578,89.0,89.30000305175781,89.30000305175781,28410,98,81.0,,0.81,79.38000000000001,-1.5,-0.015906680291162933
371,2020-10-14,8,0.03478378378378379,0.09081002542680716,NEW,90.1999969482422,91.6999969482422,88.0,89.19999694824219,89.19999694824219,9600,98,81.0,,0.81,79.38000000000001,-1.1000061035155966,-0.011853513656697623
372,2020-10-16,216,0.23555598455598456,5.772005772005771,NEW,90.5999984741211,91.3000030517578,89.0999984741211,90.0,90.0,24990,93,81.0,,0.81,75.33,-0.3999938964844034,-0.004361983749139764
373,2020-10-19,1,0.02802702702702703,-0.1942501942501943,NEW,89.4000015258789,90.5,83.4000015258789,84.4000015258789,84.4000015258789,47180,96,81.0,,0.81,77.76,-0.8000030517577983,-0.00876235514805268
374,2020-10-20,14,0.04057528957528957,0.4477200716352112,NEW,84.19999694824219,86.4000015258789,82.45999908447266,83.19999694824219,83.19999694824219,30550,96,81.0,,0.81,77.76,-4.099998474121094,-0.045303850542774526
375,2020-10-22,2,0.028992277992277993,-0.2854695974878675,NEW,76.5,81.4000015258789,75.5,78.0,78.0,29690,96,81.0,,0.81,77.76,-5.0,-0.05787036934834289
376,2020-10-23,27,0.053123552123552124,0.8323345318950592,NEW,78.4000015258789,80.0,75.5999984741211,77.30000305175781,77.30000305175781,23860,98,81.0,,0.81,79.38000000000001,-1.4000015258789062,-0.017199035622054826
377,2020-10-26,26,0.05215830115830116,0.3496852832450794,NEW,76.80000305175781,77.44999694824219,74.30000305175781,76.30000305175781,76.30000305175781,22470,93,81.0,,0.81,75.33,-2.5500030517578125,-0.03187503814697268
378,2020-10-27,1,0.02802702702702703,-0.46265452661188833,NEW,77.0999984741211,77.0999984741211,72.0,72.0999984741211,72.0999984741211,26690,91,81.0,,0.81,73.71000000000001,-0.34999847412109375,-0.004519025021459844
379,2020-10-28,7,0.033818532818532816,0.2066400330624052,NEW,72.5999984741211,73.19999694824219,68.4000015258789,70.4000015258789,70.4000015258789,37580,93,81.0,,0.81,75.33,-3.9000015258789062,-0.050583678379552244
380,2020-10-29,17,0.04347104247104247,0.28542071012672676,NEW,70.69999694824219,77.19999694824219,69.30000305175781,74.9000015258789,74.9000015258789,33580,95,81.0,,0.81,76.95,4.0,0.05464481102134866
381,2020-10-30,14,0.04057528957528957,-0.066613375965894,NEW,75.19999694824219,76.0,71.80000305175781,73.9000015258789,73.9000015258789,32860,97,81.0,,0.81,78.57000000000001,-1.1999969482421875,-0.015544002534698453
382,2020-11-02,10,0.03671428571428571,-0.23982732432648501,NEW,73.4000015258789,75.0,69.80000305175781,71.4000015258789,71.4000015258789,25630,92,79.0,,0.79,72.68,-1.0,-0.013157894736842146
383,2020-11-03,-27,0.001,-0.9727626459143969,NEW,73.19999694824219,76.0,71.83000183105469,75.5,75.5,24030,95,79.0,,0.79,75.05,1.0,0.01333333333333342
384,2020-11-04,0,0.027061776061776063,26.06177606177606,NEW,75.30000305175781,76.4000015258789,71.0,73.5,73.5,27360,90,79.0,,0.79,71.10000000000001,0.40000152587890625,0.00526317797209086
385,2020-11-05,1,0.02802702702702703,0.03566842630903122,NEW,76.19999694824219,77.0,73.5,76.0,76.0,27500,80,79.0,,0.79,63.2,0.5999984741210938,0.007853383012274673
386,2020-11-06,24,0.05022779922779923,0.7921201267392202,NEW,76.0999984741211,76.5,73.0,75.5999984741211,75.5999984741211,34280,84,79.0,,0.79,66.36,-0.5,-0.00649350649350644
387,2020-11-09,25,0.05119305019305019,0.5137572782281083,NEW,76.69999694824219,78.0999984741211,72.5999984741211,74.9000015258789,74.9000015258789,36230,96,79.0,,0.79,75.84,1.5999984741210938,0.020915012733609073
388,2020-11-10,1,0.02802702702702703,-0.45252281469190736,NEW,74.5,75.25,70.0,73.9000015258789,73.9000015258789,30670,94,79.0,,0.79,74.26,-2.8499984741210938,-0.0364916585122016
389,2020-11-11,15,0.041540540540540544,0.48216007714561226,NEW,73.0999984741211,77.9000015258789,73.0999984741211,76.4000015258789,76.4000015258789,19840,91,79.0,,0.79,71.89,2.6500015258789062,0.03521596712131436
390,2020-11-12,1,0.02802702702702703,-0.3253090435914119,NEW,78.0,82.30000305175781,74.5999984741211,76.0,76.0,35820,93,79.0,,0.79,73.47,4.400001525878906,0.05648268857115735
391,2020-11-13,12,0.03864478764478765,0.37884006061440956,NEW,75.80000305175781,82.0,75.80000305175781,77.0999984741211,77.0999984741211,28900,95,79.0,,0.79,75.05,-0.3000030517578125,-0.003645237431754933
392,2020-11-16,2,0.028992277992277993,0.03444000551040083,NEW,78.5999984741211,80.9000015258789,74.69999694824219,75.0,75.0,37770,99,79.0,,0.79,78.21000000000001,-1.0999984741210938,-0.013414615538062113
393,2020-11-17,24,0.05022779922779923,0.7324543880676522,NEW,75.0,77.9000015258789,72.5,72.5,72.5,38050,92,79.0,,0.79,72.68,-3.0,-0.03708281759476029
394,2020-11-18,2,0.028992277992277993,-0.4227842263048659,NEW,72.80000305175781,73.75,68.5,69.69999694824219,69.69999694824219,34540,94,79.0,,0.79,74.26,-4.150001525878906,-0.05327344601527706
395,2020-11-19,2,0.028992277992277993,0.0,NEW,70.80000305175781,75.9000015258789,68.5999984741211,74.5,74.5,25140,93,79.0,,0.79,73.47,2.1500015258789062,0.029152563062764925
396,2020-11-20,16,0.04250579150579151,0.46610733786123326,NEW,73.80000305175781,74.9000015258789,71.80000305175781,72.19999694824219,72.19999694824219,14990,91,79.0,,0.79,71.89,-1.0,-0.013175230301662677
397,2020-11-23,1,0.02802702702702703,-0.35527133848476766,NEW,72.0999984741211,76.5,72.0999984741211,75.4000015258789,75.4000015258789,20420,91,79.0,,0.79,71.89,1.5999984741210938,0.021361794946936907
398,2020-11-24,1,0.02802702702702703,0.0,NEW,76.69999694824219,79.5999984741211,76.30000305175781,79.30000305175781,79.30000305175781,33910,89,79.0,,0.79,70.31,3.0999984741210938,0.040522855870863905
399,2020-11-25,2,0.028992277992277993,0.03444000551040083,NEW,80.0,81.0,75.0999984741211,75.4000015258789,75.4000015258789,38240,84,79.0,,0.79,66.36,1.4000015258789062,0.0175879592049748
