,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CO_unscaled,CO_monthly,isPartial,scale,CO,Stock_Price_Change,Stock_Price_Change_Percent
127,2018-09-06,5,0.15228593040847202,-0.2176261648829093,CO,6.900000095367432,7.440000057220459,6.880000114440918,7.260000228881836,7.260000228881836,270100,93,84.0,,0.84,78.11999999999999,0.4500002861022949,0.06437772544165754
128,2018-09-12,1,0.14623449319213314,-0.039737336207667395,CO,7.0,7.059999942779541,6.75,6.78000020980835,6.78000020980835,141000,91,84.0,,0.84,76.44,-0.38000011444091797,-0.05107528380623205
129,2018-09-13,1,0.14623449319213314,0.0,CO,6.829999923706055,6.900000095367432,6.670000076293945,6.739999771118164,6.739999771118164,131000,89,84.0,,0.84,74.75999999999999,-0.15999984741210938,-0.022662868089077803
130,2018-09-14,7,0.15531164901664146,0.0620726042561115,CO,6.769999980926514,6.889999866485596,6.739999771118164,6.739999771118164,6.739999771118164,62200,89,84.0,,0.84,74.75999999999999,-0.010000228881835938,-0.0014493085135679484
131,2018-09-18,2,0.14774735249621784,-0.04870398690836841,CO,6.559999942779541,6.630000114440918,6.5,6.550000190734863,6.550000190734863,69400,94,84.0,,0.84,78.96,-0.25999975204467773,-0.03773581380013824
132,2018-09-19,34,0.1961588502269289,0.327664062420004,CO,6.539999961853027,6.579999923706055,6.5,6.510000228881836,6.510000228881836,20100,96,84.0,,0.84,80.64,-0.05000019073486328,-0.007541506767994921
133,2018-09-20,1,0.14623449319213314,-0.2545098371908283,CO,6.519999980926514,6.599999904632568,6.519999980926514,6.53000020980835,6.53000020980835,29100,94,84.0,,0.84,78.96,0.019999980926513672,0.0030395108143479455
134,2018-09-25,1,0.14623449319213314,0.0,CO,6.570000171661377,6.570000171661377,6.400000095367432,6.409999847412109,6.409999847412109,26900,93,84.0,,0.84,78.11999999999999,-0.029999732971191406,-0.004545414152223648
135,2018-10-01,1,0.14623449319213314,0.0,CO,6.960000038146973,7.090000152587891,6.960000038146973,6.989999771118164,6.989999771118164,112300,99,84.0,False,0.84,83.16,0.5199999809265137,0.07914763582038375
136,2018-10-02,264,0.5441164901664145,2.7208491532262236,CO,7.0,7.059999942779541,6.610000133514404,6.650000095367432,6.650000095367432,85500,97,84.0,,0.84,81.48,-0.03000020980834961,-0.004231341207714845
137,2018-10-12,97,0.29146898638426627,-0.46432612932733874,CO,6.75,6.929999828338623,6.550000190734863,6.670000076293945,6.670000076293945,96400,98,84.0,,0.84,82.32,-0.13000011444091797,-0.018413614092712915
138,2018-10-15,1,0.14623449319213314,-0.49828455162176055,CO,6.880000114440918,6.940000057220459,6.710000038146973,6.929999828338623,6.929999828338623,66300,97,84.0,,0.84,81.48,0.010000228881835938,0.0014430345064284644
139,2018-10-17,2,0.14774735249621784,0.010345434042685175,CO,6.710000038146973,6.75,6.570000171661377,6.599999904632568,6.599999904632568,20800,91,84.0,,0.84,76.44,-0.19000005722045898,-0.02737752963312745
140,2018-10-18,4,0.15077307110438729,0.020479003901250348,CO,6.53000020980835,7.010000228881836,6.489999771118164,6.849999904632568,6.849999904632568,265100,92,84.0,,0.84,77.28,0.26000022888183594,0.03851855242693869
141,2018-10-22,2,0.14774735249621784,-0.039346455376201295,CO,6.599999904632568,6.599999904632568,6.239999771118164,6.320000171661377,6.320000171661377,191300,95,84.0,,0.84,79.8,-0.4100003242492676,-0.05848791881061988
142,2018-10-26,9,0.1583373676248109,0.071676513654376,CO,6.230000019073486,6.369999885559082,6.070000171661377,6.349999904632568,6.349999904632568,53800,93,84.0,,0.84,78.11999999999999,-0.23000001907348633,-0.03484848824195408
143,2018-10-31,0,0.1447216338880484,-0.04013606124762947,CO,6.139999866485596,6.190000057220459,6.010000228881836,6.110000133514404,6.110000133514404,52200,84,84.0,,0.84,70.56,-0.17999982833862305,-0.02825743038813644
144,2018-11-01,3,0.14926021180030258,0.03136074262238542,CO,6.159999847412109,6.53000020980835,6.130000114440918,6.400000095367432,6.400000095367432,75700,87,81.0,False,0.81,70.47,0.3400001525878906,0.0549273262431218
145,2018-11-06,1,0.14623449319213314,-0.030102045935722077,CO,7.0,7.010000228881836,6.619999885559082,6.71999979019165,6.71999979019165,36000,100,81.0,,0.81,81.0,0.48000001907348633,0.07350689183018777
146,2018-11-07,2,0.14774735249621784,0.010345434042685175,CO,6.75,7.019999980926514,6.71999979019165,6.809999942779541,6.809999942779541,26700,100,81.0,,0.81,81.0,0.009999752044677734,0.0014264981053035974
147,2018-11-12,2,0.14774735249621784,0.0,CO,6.800000190734863,6.800000190734863,6.570000171661377,6.590000152587891,6.590000152587891,33400,90,81.0,,0.81,72.9,-0.2199997901916504,-0.031339001536950795
148,2018-11-15,1,0.14623449319213314,-0.010239501950625063,CO,6.630000114440918,6.690000057220459,6.559999942779541,6.670000076293945,6.670000076293945,46800,87,81.0,,0.81,70.47,-0.1100001335144043,-0.01617648976896824
149,2018-11-16,142,0.3595476550680787,1.458706200018622,CO,6.690000057220459,6.699999809265137,6.5,6.53000020980835,6.53000020980835,19800,84,81.0,,0.81,68.04,0.009999752044677734,0.0014947312345512387
150,2018-11-26,3,0.14926021180030258,0.0,CO,6.349999904632568,6.539999961853027,6.28000020980835,6.429999828338623,6.429999828338623,185400,88,81.0,,0.81,71.28,-0.15999984741210938,-0.023880574920442932
151,2018-11-30,35,0.19767170953101362,0.3243429521290073,CO,6.599999904632568,6.599999904632568,6.320000171661377,6.440000057220459,6.440000057220459,111500,91,81.0,,0.81,73.71000000000001,0.059999942779541016,0.009174303230812475
152,2018-12-11,37,0.20069742813918307,0.1880692453049857,CO,5.980000019073486,6.039999961853027,5.960000038146973,6.010000228881836,6.010000228881836,190900,94,79.0,,0.79,74.26,-0.559999942779541,-0.08484847740474577
153,2018-12-14,0,0.1447216338880484,-0.2789063854486248,CO,5.960000038146973,6.070000171661377,5.820000171661377,6.0,6.0,328600,96,79.0,,0.79,75.84,0.03000020980834961,0.004966922185069889
154,2018-12-17,2,0.14774735249621784,0.020907161748256797,CO,5.980000019073486,5.989999771118164,5.809999942779541,5.869999885559082,5.869999885559082,158000,99,79.0,,0.79,78.21000000000001,-0.08000040054321289,-0.013179637278546652
155,2018-12-20,3,0.14926021180030258,0.010239501950625174,CO,5.789999961853027,5.829999923706055,5.739999771118164,5.769999980926514,5.769999980926514,231600,98,79.0,,0.79,77.42,-0.15999984741210938,-0.026711160855727667
156,2018-12-21,15,0.1674145234493192,0.12162860704837763,CO,5.739999771118164,5.949999809265137,5.739999771118164,5.78000020980835,5.78000020980835,52400,88,79.0,,0.79,69.52000000000001,0.11999988555908203,0.020583171034211478
157,2018-12-27,1,0.14623449319213314,-0.2658342257768055,CO,5.960000038146973,6.090000152587891,5.820000171661377,6.090000152587891,6.090000152587891,95400,98,79.0,,0.79,77.42,0.1400003433227539,0.023529470220276405
158,2018-12-28,4,0.15077307110438729,0.03103630212805575,CO,6.059999942779541,6.369999885559082,6.059999942779541,6.289999961853027,6.289999961853027,62700,100,79.0,,0.79,79.0,0.2799997329711914,0.04597696649518279
159,2019-01-09,25,0.1825431164901664,0.21071432155005465,CO,6.019999980926514,6.190000057220459,5.900000095367432,5.949999809265137,5.949999809265137,133300,92,81.0,,0.81,74.52000000000001,-0.17999982833862305,-0.02825743038813644
160,2019-01-22,4,0.15077307110438729,-0.17404132238254288,CO,6.079999923706055,6.139999866485596,5.880000114440918,6.070000171661377,6.070000171661377,95700,95,81.0,,0.81,76.95,-0.05000019073486328,-0.008077575165211792
161,2019-01-24,16,0.16892738275340394,0.12040818374288853,CO,6.019999980926514,6.099999904632568,6.0,6.0,6.0,31300,91,81.0,,0.81,73.71000000000001,-0.039999961853027344,-0.006514651909255265
162,2019-01-28,4,0.15077307110438729,0.03103630212805575,CO,5.989999771118164,6.050000190734863,5.860000133514404,5.960000038146973,5.960000038146973,72400,93,81.0,,0.81,75.33,-0.04999971389770508,-0.008196674537606752
163,2019-01-29,2,0.14774735249621784,-0.020068030623814792,CO,5.949999809265137,6.21999979019165,5.840000152587891,6.099999904632568,6.099999904632568,128400,91,81.0,,0.81,73.71000000000001,0.1699995994567871,0.02809910646236502
164,2019-02-07,1,0.14623449319213314,-0.010239501950625063,CO,6.309999942779541,6.590000152587891,6.110000133514404,6.559999942779541,6.559999942779541,99500,99,80.0,,0.8,79.2,0.37000036239624023,0.05948559081620797
165,2019-02-08,1,0.14623449319213314,0.0,CO,6.559999942779541,6.710000038146973,6.440000057220459,6.449999809265137,6.449999809265137,44300,98,80.0,,0.8,78.4,0.11999988555908203,0.018209390406760173
166,2019-02-11,4,0.15077307110438729,0.03103630212805575,CO,6.460000038146973,6.619999885559082,6.329999923706055,6.380000114440918,6.380000114440918,32600,97,80.0,,0.8,77.60000000000001,-0.09000015258789062,-0.013412839355623207
167,2019-02-12,15,0.1674145234493192,0.11037416843098091,CO,6.349999904632568,6.639999866485596,6.21999979019165,6.550000190734863,6.550000190734863,55700,99,80.0,,0.8,79.2,0.019999980926513672,0.0030211452072894662
168,2019-02-15,3,0.14926021180030258,-0.10843928755388066,CO,6.699999809265137,6.710000038146973,6.429999828338623,6.650000095367432,6.650000095367432,19500,100,80.0,,0.8,80.0,0.07000017166137695,0.010542194739293853
169,2019-02-20,1,0.14623449319213314,-0.020271434508063013,CO,6.760000228881836,6.860000133514404,6.699999809265137,6.789999961853027,6.789999961853027,50200,97,80.0,,0.8,77.60000000000001,0.15000009536743164,0.02235470857148547
170,2019-02-27,3,0.14926021180030258,0.020690868085370573,CO,7.460000038146973,7.550000190734863,7.25,7.400000095367432,7.400000095367432,66500,97,80.0,,0.8,77.60000000000001,0.690000057220459,0.10058309676256072
171,2019-03-01,0,0.1447216338880484,-0.03040715176209452,CO,7.650000095367432,7.730000019073486,7.460000038146973,7.550000190734863,7.550000190734863,44600,90,82.0,False,0.82,73.8,0.17999982833862305,0.023841036263749116
172,2019-03-05,5,0.15228593040847202,0.03071850585187552,CO,7.360000133514404,7.53000020980835,7.269999980926514,7.309999942779541,7.309999942779541,37800,92,82.0,,0.82,75.44,-0.19999980926513672,-0.02587319647757369
173,2019-03-14,3,0.14926021180030258,-0.06624960960051485,CO,6.940000057220459,6.989999771118164,6.900000095367432,6.949999809265137,6.949999809265137,46500,96,82.0,,0.82,78.72,-0.5400004386901855,-0.07171320367120271
174,2019-03-19,11,0.16136308623298035,0.08108573803225183,CO,7.010000228881836,7.239999771118164,6.889999866485596,7.119999885559082,7.119999885559082,33800,92,82.0,,0.82,75.44,0.25,0.03576538028412668
175,2019-03-25,12,0.16287594553706505,0.09122145528628334,CO,7.059999942779541,7.059999942779541,6.860000133514404,7.059999942779541,7.059999942779541,40900,94,82.0,,0.82,77.08,-0.17999982833862305,-0.02486185552887432
176,2019-03-26,1,0.14623449319213314,-0.1021725601657053,CO,7.079999923706055,7.079999923706055,6.920000076293945,6.96999979019165,6.96999979019165,20700,90,82.0,,0.82,73.8,0.019999980926513672,0.002832858511134795
177,2019-03-27,4,0.15077307110438729,0.03103630212805575,CO,7.03000020980835,7.03000020980835,6.849999904632568,6.940000057220459,6.940000057220459,14900,90,82.0,,0.82,73.8,-0.04999971389770508,-0.007062106558827885
178,2019-03-29,2,0.14774735249621784,-0.020068030623814792,CO,6.909999847412109,7.050000190734863,6.909999847412109,7.019999980926514,7.019999980926514,20300,91,82.0,,0.82,74.61999999999999,0.019999980926513672,0.0028449474153087184
179,2019-04-02,1,0.14623449319213314,-0.010239501950625063,CO,7.5,7.539999961853027,7.300000190734863,7.449999809265137,7.449999809265137,41900,96,81.0,,0.81,77.76,0.48999977111816406,0.06950351175339309
180,2019-04-24,1,0.14623449319213314,-0.3128088098335714,CO,6.760000228881836,6.920000076293945,6.699999809265137,6.809999942779541,6.809999942779541,11900,92,81.0,,0.81,74.52000000000001,-0.619999885559082,-0.08222810194904973
181,2019-05-02,8,0.15682450832072617,0.07241803829879667,CO,6.630000114440918,6.710000038146973,6.630000114440918,6.679999828338623,6.679999828338623,14200,83,86.0,,0.86,71.38,-0.21000003814697266,-0.030346825987238923
182,2019-05-09,1,0.14623449319213314,-0.06752780698623395,CO,6.599999904632568,6.699999809265137,6.559999942779541,6.559999942779541,6.559999942779541,30500,91,86.0,,0.86,78.26,-0.010000228881835938,-0.0014903470678068187
183,2019-05-13,6,0.15379878971255673,-0.5434270033818226,CO,6.46999979019165,6.46999979019165,6.170000076293945,6.190000057220459,6.190000057220459,22900,89,86.0,,0.86,76.53999999999999,-0.23000001907348633,-0.03432836203300027
184,2019-05-16,3,0.14926021180030258,-0.02950984153215086,CO,6.539999961853027,6.559999942779541,6.440000057220459,6.5,6.5,19300,87,86.0,,0.86,74.82,0.09000015258789062,0.013910379521855365
185,2019-05-21,1,0.14623449319213314,-0.020271434508063013,CO,6.619999885559082,6.659999847412109,6.53000020980835,6.559999942779541,6.559999942779541,21400,96,86.0,,0.86,82.56,0.09999990463256836,0.015243888034272901
186,2019-05-22,3,0.14926021180030258,0.020690868085370573,CO,6.46999979019165,6.539999961853027,6.349999904632568,6.46999979019165,6.46999979019165,19200,93,86.0,,0.86,79.98,-0.11999988555908203,-0.018018001247509186
187,2019-05-23,5,0.15228593040847202,0.020271434508063013,CO,6.369999885559082,6.480000019073486,6.210000038146973,6.260000228881836,6.260000228881836,223800,89,86.0,,0.86,76.53999999999999,-0.059999942779541016,-0.009174303230812364
188,2019-05-24,-34,0.09328441754916793,-0.3874390280247564,CO,6.289999961853027,6.489999771118164,6.25,6.440000057220459,6.440000057220459,18600,92,86.0,,0.86,79.12,0.009999752044677734,0.001543171607290672
189,2019-05-30,1,0.14623449319213314,-0.04918306922025151,CO,6.440000057220459,6.440000057220459,6.389999866485596,6.400000095367432,6.400000095367432,6500,91,86.0,,0.86,78.26,-0.04999971389770508,-0.007704116434674502
190,2019-05-31,2,0.14774735249621784,0.010345434042685175,CO,6.340000152587891,6.440000057220459,6.300000190734863,6.389999866485596,6.389999866485596,12900,95,86.0,,0.86,81.7,0.0,0.0
191,2019-06-03,5,0.15228593040847202,0.020271434508063013,CO,6.429999828338623,6.440000057220459,6.289999961853027,6.289999961853027,6.289999961853027,18800,92,88.0,,0.88,80.96,0.0,0.0
192,2019-06-04,2,0.14774735249621784,-0.029803002155750602,CO,6.519999980926514,6.860000133514404,6.25,6.849999904632568,6.849999904632568,155200,93,88.0,,0.88,81.84,0.4200000762939453,0.06521740257176645
193,2019-06-06,2,0.14774735249621784,0.0,CO,6.75,6.800000190734863,6.679999828338623,6.710000038146973,6.710000038146973,133400,92,88.0,,0.88,80.96,-0.059999942779541016,-0.008746347173728575
194,2019-06-10,48,0.21733888048411498,0.4710170897287558,CO,6.789999961853027,6.789999961853027,6.460000038146973,6.75,6.75,166500,92,88.0,,0.88,80.96,-0.010000228881835938,-0.0014706218531378434
195,2019-06-12,114,0.3171875945537065,0.4594148725123728,CO,6.539999961853027,6.550000190734863,6.460000038146973,6.519999980926514,6.519999980926514,27000,95,88.0,,0.88,83.6,-0.23999977111816406,-0.03534606369168036
196,2019-06-14,3,0.14926021180030258,-0.5294260735186801,CO,6.389999866485596,6.480000019073486,6.139999866485596,6.320000171661377,6.320000171661377,166500,91,88.0,,0.88,80.08,-0.07000017166137695,-0.010687048797402121
197,2019-06-18,-3,0.14018305597579425,-0.06081430352418893,CO,5.949999809265137,6.190000057220459,5.559999942779541,5.769999980926514,5.769999980926514,219800,96,88.0,,0.88,84.48,-0.28999996185302734,-0.04475308040114667
198,2019-06-28,13,0.16438880484114976,0.09030613780716634,CO,5.800000190734863,5.800000190734863,5.679999828338623,5.78000020980835,5.78000020980835,77200,98,88.0,,0.88,86.24,-0.3899998664855957,-0.06300482437486765
199,2019-07-02,1,0.14623449319213314,-0.04918306922025151,CO,5.679999828338623,5.800000190734863,5.679999828338623,5.800000190734863,5.800000190734863,29600,98,87.0,,0.87,85.26,0.0,0.0
200,2019-07-05,1,0.14623449319213314,-0.12651250214619414,CO,5.820000171661377,5.820000171661377,5.659999847412109,5.71999979019165,5.71999979019165,49800,96,87.0,,0.87,83.52,0.019999980926513672,0.0034482724601392345
201,2019-07-12,14,0.1659016641452345,0.1344906425549084,CO,5.800000190734863,5.849999904632568,5.75,5.820000171661377,5.820000171661377,96700,97,87.0,,0.87,84.39,0.029999732971191406,0.005154593141984076
202,2019-07-17,1,0.14623449319213314,-0.11854715897174017,CO,5.880000114440918,5.880000114440918,5.71999979019165,5.760000228881836,5.760000228881836,134900,99,87.0,,0.87,86.13,0.03000020980834961,0.005128241076481466
203,2019-07-18,3,0.14926021180030258,0.020690868085370573,CO,5.75,5.840000152587891,5.75,5.760000228881836,5.760000228881836,7400,90,87.0,,0.87,78.3,-0.039999961853027344,-0.006802714468455484
204,2019-07-23,1,0.14623449319213314,-0.020271434508063013,CO,5.829999923706055,5.889999866485596,5.699999809265137,5.789999961853027,5.789999961853027,52400,95,87.0,,0.87,82.65,0.04999971389770508,0.008561594621799617
205,2019-07-24,4,0.15077307110438729,0.03103630212805575,CO,5.809999942779541,5.849999904632568,5.539999961853027,5.760000228881836,5.760000228881836,40500,92,87.0,,0.87,80.04,-0.039999961853027344,-0.0067911651544559914
206,2019-07-26,1,0.14623449319213314,-0.030102045935722077,CO,5.480000019073486,5.5,5.360000133514404,5.420000076293945,5.420000076293945,19900,90,87.0,,0.87,78.3,-0.34999990463256836,-0.05982904450227533
207,2019-08-01,8,0.15682450832072617,0.07241803829879667,CO,5.769999980926514,5.829999923706055,5.699999809265137,5.710000038146973,5.710000038146973,60900,97,83.0,False,0.83,80.50999999999999,0.3299999237060547,0.05999998612837354
208,2019-08-06,3,0.14926021180030258,0.0,CO,5.570000171661377,5.650000095367432,5.519999980926514,5.53000020980835,5.53000020980835,82800,100,83.0,,0.83,83.0,-0.17999982833862305,-0.03087475655131733
209,2019-08-07,4,0.15077307110438729,0.010135717254031285,CO,5.46999979019165,5.579999923706055,5.360000133514404,5.409999847412109,5.409999847412109,37500,98,83.0,,0.83,81.33999999999999,-0.07000017166137695,-0.01238941070439481
210,2019-08-08,6,0.15379878971255673,0.020068030623814792,CO,5.440000057220459,5.630000114440918,5.440000057220459,5.510000228881836,5.510000228881836,167600,95,83.0,,0.83,78.85,0.05000019073486328,0.008960607781093755
211,2019-08-12,4,0.15077307110438729,0.0,CO,5.630000114440918,5.789999961853027,5.570000171661377,5.630000114440918,5.630000114440918,35200,97,83.0,,0.83,80.50999999999999,0.15999984741210938,0.028419155268169627
212,2019-08-13,129,0.3398804841149773,1.2542519139884205,CO,5.679999828338623,5.71999979019165,5.579999923706055,5.670000076293945,5.670000076293945,53600,100,83.0,,0.83,83.0,-0.07000017166137695,-0.012089839744830355
213,2019-08-15,1,0.14623449319213314,-0.5697473081665264,CO,5.510000228881836,5.550000190734863,5.369999885559082,5.440000057220459,5.440000057220459,9300,96,83.0,,0.83,79.67999999999999,-0.1699995994567871,-0.029720210785373347
214,2019-08-16,6,0.15379878971255673,0.05172717021342632,CO,5.480000019073486,5.630000114440918,5.380000114440918,5.519999980926514,5.519999980926514,38700,98,83.0,,0.83,81.33999999999999,0.07999992370605469,0.014414400172383157
215,2019-08-20,1,0.14623449319213314,-0.04918306922025151,CO,5.550000190734863,5.630000114440918,5.389999866485596,5.420000076293945,5.420000076293945,29400,97,83.0,,0.83,80.50999999999999,0.0,0.0
216,2019-08-21,51,0.22187745839636913,0.517271702134263,CO,5.46999979019165,5.5,5.409999847412109,5.460000038146973,5.460000038146973,15300,96,83.0,,0.83,79.67999999999999,-0.13000011444091797,-0.02309060600326962
217,2019-08-23,4,0.15077307110438729,-0.32046692713127556,CO,5.650000095367432,5.659999847412109,5.5,5.519999980926514,5.519999980926514,9600,92,83.0,,0.83,76.36,0.15999984741210938,0.02909088134765625
218,2019-08-26,3,0.14926021180030258,0.020690868085370573,CO,5.5,5.510000228881836,4.800000190734863,4.96999979019165,4.96999979019165,150800,93,83.0,,0.83,77.19,-0.14999961853027344,-0.026501700101433157
219,2019-08-29,5,0.15228593040847202,0.020271434508063013,CO,4.550000190734863,4.579999923706055,4.239999771118164,4.340000152587891,4.340000152587891,160800,91,83.0,,0.83,75.53,-0.9300003051757812,-0.16878407741273538
220,2019-09-03,1,0.14623449319213314,-0.020271434508063013,CO,5.059999942779541,5.059999942779541,4.400000095367432,4.53000020980835,4.53000020980835,121400,95,79.0,,0.79,75.05,0.48000001907348633,0.1048034993601219
221,2019-09-10,8,0.15682450832072617,0.07241803829879667,CO,4.179999828338623,4.849999904632568,4.179999828338623,4.619999885559082,4.619999885559082,240700,94,79.0,,0.79,74.26,-0.21000003814697266,-0.04150198429283303
222,2019-09-11,1,0.14623449319213314,-0.06752780698623395,CO,4.630000114440918,5.239999771118164,4.590000152587891,4.619999885559082,4.619999885559082,191700,95,79.0,,0.79,75.05,0.3899998664855957,0.08041234518645668
223,2019-09-13,3,0.14926021180030258,0.020690868085370573,CO,4.619999885559082,4.739999771118164,4.360000133514404,4.380000114440918,4.380000114440918,145100,92,79.0,,0.79,72.68,-0.5,-0.0954198514961585
224,2019-09-16,18,0.17195310136157338,0.15203575881047215,CO,4.400000095367432,4.599999904632568,4.349999904632568,4.579999923706055,4.579999923706055,206900,100,79.0,,0.79,79.0,-0.1399998664855957,-0.029535838237513157
225,2019-09-17,9,0.1583373676248109,-0.07918283316177044,CO,4.579999923706055,4.739999771118164,4.480000019073486,4.599999904632568,4.599999904632568,313200,99,79.0,,0.79,78.21000000000001,0.1399998664855957,0.03043475421480002
226,2019-09-20,1,0.14623449319213314,-0.07643725934206635,CO,4.590000152587891,4.599999904632568,4.5,4.53000020980835,4.53000020980835,1380300,91,79.0,,0.79,71.89,-0.1399998664855957,-0.029535838237513157
227,2019-09-24,12,0.16287594553706505,0.11379977446953782,CO,4.739999771118164,4.880000114440918,4.739999771118164,4.78000020980835,4.78000020980835,68400,93,79.0,,0.79,73.47,0.2800002098083496,0.060869612089853975
228,2019-09-27,9,0.1583373676248109,-0.027865243681555962,CO,4.869999885559082,4.949999809265137,4.710000038146973,4.760000228881836,4.760000228881836,84700,97,79.0,,0.79,76.63000000000001,0.06999969482421875,0.014344199422675397
229,2019-10-02,1,0.14623449319213314,-0.07643725934206635,CO,4.699999809265137,4.730000019073486,4.579999923706055,4.650000095367432,4.650000095367432,48000,97,77.0,,0.77,74.69,-0.2199997901916504,-0.04444440377146419
230,2019-10-03,-2,0.14169591527987896,-0.03103630212805586,CO,4.650000095367432,4.710000038146973,4.53000020980835,4.650000095367432,4.650000095367432,9500,99,77.0,,0.77,76.23,-0.019999980926513672,-0.004228325760225138
231,2019-10-09,7,0.15531164901664146,0.05119750975312565,CO,4.599999904632568,4.619999885559082,4.519999980926514,4.590000152587891,4.590000152587891,10700,99,77.0,,0.77,76.23,-0.09000015258789062,-0.019108312496595836
232,2019-10-11,1,0.14623449319213314,-0.05844478429004196,CO,4.690000057220459,4.849999904632568,4.659999847412109,4.690000057220459,4.690000057220459,46400,100,77.0,,0.77,77.0,0.23000001907348633,0.04978355514518662
233,2019-10-16,3,0.14926021180030258,0.020690868085370573,CO,4.809999942779541,5.03000020980835,4.809999942779541,5.010000228881836,5.010000228881836,71500,95,77.0,,0.77,73.15,0.18000030517578125,0.037113465714473604
234,2019-10-17,1,0.14623449319213314,-0.020271434508063013,CO,5.03000020980835,5.260000228881836,5.03000020980835,5.210000038146973,5.210000038146973,75000,99,77.0,,0.77,76.23,0.23000001907348633,0.04572564800792511
235,2019-10-21,4,0.15077307110438729,0.04181432349651382,CO,5.360000133514404,5.789999961853027,5.360000133514404,5.670000076293945,5.670000076293945,165200,100,77.0,,0.77,77.0,0.5299997329711914,0.10076040112337759
236,2019-10-29,3,0.14926021180030258,-0.010034015311907285,CO,5.079999923706055,5.079999923706055,4.889999866485596,5.0,5.0,61400,98,77.0,,0.77,75.46000000000001,-0.7100000381469727,-0.12262522328579506
237,2019-10-30,6,0.15379878971255673,0.030407151762094298,CO,5.019999980926514,5.019999980926514,4.840000152587891,4.920000076293945,4.920000076293945,34900,93,77.0,,0.77,71.61,-0.059999942779541016,-0.011811012535560939
238,2019-11-01,6,0.15379878971255673,0.0,CO,4.929999828338623,5.070000171661377,4.929999828338623,5.0,5.0,49100,91,76.0,False,0.76,69.16,0.05000019073486328,0.009960197395386228
239,2019-11-05,8,0.15682450832072617,0.040136061247629584,CO,4.96999979019165,5.090000152587891,4.889999866485596,4.980000019073486,4.980000019073486,110200,96,76.0,,0.76,72.96000000000001,0.019999980926513672,0.003944769279950577
240,2019-11-07,2,0.14774735249621784,-0.057880977416772006,CO,4.909999847412109,5.050000190734863,4.829999923706055,4.880000114440918,4.880000114440918,34300,93,76.0,,0.76,70.68,-0.039999961853027344,-0.007858538438882068
241,2019-11-08,2,0.14774735249621784,0.0,CO,4.849999904632568,4.940000057220459,4.75,4.769999980926514,4.769999980926514,46600,91,76.0,,0.76,69.16,-0.1100001335144043,-0.021782203833619507
242,2019-11-11,7,0.15531164901664146,0.05119750975312565,CO,4.71999979019165,4.820000171661377,4.639999866485596,4.659999847412109,4.659999847412109,23400,90,76.0,,0.76,68.4,-0.11999988555908203,-0.024291474528160495
243,2019-11-12,1,0.14623449319213314,-0.05844478429004196,CO,4.71999979019165,4.71999979019165,4.599999904632568,4.659999847412109,4.659999847412109,42700,89,76.0,,0.76,67.64,-0.10000038146972656,-0.020746966371011144
244,2019-11-13,3,0.14926021180030258,0.020690868085370573,CO,4.639999866485596,4.670000076293945,4.519999980926514,4.53000020980835,4.53000020980835,48600,88,76.0,,0.76,66.88,-0.04999971389770508,-0.010593160194965812
245,2019-11-18,5,0.15228593040847202,0.020271434508063013,CO,4.630000114440918,4.699999809265137,4.550000190734863,4.599999904632568,4.599999904632568,34300,90,76.0,,0.76,68.4,0.029999732971191406,0.006423925584814638
246,2019-11-20,5,0.15228593040847202,0.0,CO,4.610000133514404,4.670000076293945,4.409999847412109,4.46999979019165,4.46999979019165,94800,89,76.0,,0.76,67.64,-0.029999732971191406,-0.006382922167795124
247,2019-12-02,1,0.14623449319213314,-0.010239501950625063,CO,4.989999771118164,5.0,4.659999847412109,4.769999980926514,4.769999980926514,131000,91,77.0,,0.77,70.07000000000001,0.3299999237060547,0.0706637940716992
248,2019-12-03,2,0.14774735249621784,0.010345434042685175,CO,4.599999904632568,4.679999828338623,4.380000114440918,4.449999809265137,4.449999809265137,131200,91,77.0,,0.77,70.07000000000001,-0.32000017166137695,-0.06400003433227541
249,2019-12-05,2,0.14774735249621784,0.0,CO,4.539999961853027,4.590000152587891,4.409999847412109,4.489999771118164,4.489999771118164,27800,93,77.0,,0.77,71.61,-0.08999967575073242,-0.01923070065211563
250,2019-12-10,1,0.14623449319213314,-0.010239501950625063,CO,4.400000095367432,4.460000038146973,4.360000133514404,4.369999885559082,4.369999885559082,59500,92,77.0,,0.77,70.84,-0.13000011444091797,-0.02832246407826866
251,2019-12-11,3,0.14926021180030258,0.020690868085370573,CO,4.400000095367432,4.5,4.380000114440918,4.449999809265137,4.449999809265137,36100,91,77.0,,0.77,70.07000000000001,0.039999961853027344,0.00896860123562826
252,2019-12-12,12,0.16287594553706505,0.09122145528628334,CO,4.449999809265137,4.539999961853027,4.440000057220459,4.519999980926514,4.519999980926514,58200,90,77.0,,0.77,69.3,0.039999961853027344,0.008888880411783928
253,2019-12-16,1,0.14623449319213314,-0.1021725601657053,CO,4.599999904632568,4.659999847412109,4.489999771118164,4.510000228881836,4.510000228881836,94100,96,77.0,,0.77,73.92,0.11999988555908203,0.026431693076513385
254,2019-12-24,1,0.14623449319213314,0.0,CO,4.75,4.889999866485596,4.71999979019165,4.849999904632568,4.849999904632568,55400,80,77.0,,0.77,61.6,0.23000001907348633,0.049356228885117925
