,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NUGT_unscaled,NUGT_monthly,isPartial,scale,NUGT,Stock_Price_Change,Stock_Price_Change_Percent
57,2016-07-22,2,0.11155276381909549,-0.433684532768693,NUGT,526.0,553.52001953125,526.0,544.52001953125,537.4005126953125,735425,41,100.0,,1.0,41.0,-3.8800048828125,-0.00696089830080493
58,2016-07-25,1,0.10652763819095477,-0.22059634545387696,NUGT,519.8800048828125,519.8800048828125,468.3999938964844,486.9599914550781,480.5931091308594,1317925,46,100.0,,1.0,46.0,-33.6400146484375,-0.06077470274142138
59,2016-07-26,3,0.11657788944723618,0.09434407283362423,NUGT,508.5199890136719,536.0,498.0400085449219,524.0800170898438,517.227783203125,917625,49,100.0,,1.0,49.0,16.1199951171875,0.031007145814005987
60,2016-07-27,78,0.49346231155778897,3.2328979697400753,NUGT,549.8400268554688,605.7999877929688,509.9200134277344,595.3599853515625,587.5757446289062,1812150,71,100.0,,1.0,71.0,69.79998779296875,0.13022385782270285
61,2016-07-28,37,0.2874321608040201,-0.41751952667542436,NUGT,603.7999877929688,613.4400024414062,562.280029296875,593.6400146484375,585.8782958984375,1203625,68,100.0,,1.0,68.0,7.6400146484375,0.01261144734629549
62,2016-07-29,3,0.11657788944723618,-0.5944159862934667,NUGT,624.1199951171875,653.5999755859375,608.9199829101562,642.0399780273438,633.6454467773438,1493200,57,100.0,,1.0,57.0,40.15997314453125,0.06546683128700459
63,2016-08-01,31,0.2572814070351759,0.6953872644789565,NUGT,635.0800170898438,672.0,623.0399780273438,665.719970703125,657.015869140625,1250150,42,99.0,False,0.99,41.58,18.4000244140625,0.028151813190579356
64,2016-08-02,73,0.46833668341708545,0.8203285220414462,NUGT,691.6400146484375,710.4000244140625,681.280029296875,689.4000244140625,680.38623046875,1090925,64,99.0,,0.99,63.36,38.4000244140625,0.057142893473307366
65,2016-08-03,18,0.19195477386934673,-0.5901350872863442,NUGT,675.8400268554688,677.3599853515625,648.6400146484375,665.9600219726562,657.252685546875,864800,57,99.0,,0.99,56.43,-33.0400390625,-0.046509062397275924
66,2016-08-04,27,0.23718090452261306,0.2356082619963873,NUGT,677.2000122070312,697.2000122070312,675.4000244140625,682.760009765625,673.8330688476562,715575,62,99.0,,0.99,61.38,19.84002685546875,0.029290225706455564
67,2016-08-05,2,0.11155276381909549,-0.529672238818619,NUGT,627.0800170898438,634.0,607.2000122070312,617.8800048828125,609.8013305664062,1072625,52,99.0,,0.99,51.48,-63.20001220703125,-0.09064832343729823
68,2016-08-08,3,0.11657788944723618,-0.23179575482631865,NUGT,616.0,653.0399780273438,613.2000122070312,633.239990234375,624.9605102539062,670400,45,99.0,,0.99,44.55,19.03997802734375,0.030031511084138485
69,2016-08-09,3,0.11657788944723618,0.0,NUGT,648.1599731445312,661.7999877929688,640.1199951171875,651.0800170898438,642.5672607421875,717700,34,99.0,,0.99,33.66,8.760009765625,0.013414201366486855
70,2016-08-10,6,0.1316532663316583,0.12931591878960313,NUGT,699.8800048828125,709.0,663.52001953125,683.47998046875,674.5435180664062,982650,46,99.0,,0.99,45.54,47.20001220703125,0.07132066043766216
71,2016-08-11,12,0.16180402010050252,0.22901637467078895,NUGT,686.0399780273438,715.9199829101562,664.0800170898438,670.0800170898438,661.31884765625,945650,50,99.0,,0.99,49.5,6.91998291015625,0.009760201565805815
72,2016-08-12,3,0.11657788944723618,-0.279511786080313,NUGT,713.280029296875,715.2000122070312,660.0,667.9199829101562,659.1870727539062,1076900,41,99.0,,0.99,40.59,-0.719970703125,-0.001005658062788517
73,2016-08-15,2,0.11155276381909549,-0.04310530626320097,NUGT,671.5599975585938,683.52001953125,648.47998046875,655.5999755859375,647.028076171875,665400,24,99.0,,0.99,23.76,-31.67999267578125,-0.04429529101659291
74,2016-08-16,1,0.10652763819095477,-0.04504707419253129,NUGT,659.52001953125,670.0,642.0,651.9199829101562,643.396240234375,846450,44,99.0,,0.99,43.56,-13.52001953125,-0.019779990556124227
75,2016-08-17,17,0.18692964824120603,0.7547525826689938,NUGT,633.239990234375,639.8800048828125,580.4400024414062,624.0,615.84130859375,1730425,43,99.0,,0.99,42.57,-30.1199951171875,-0.044955216592817204
76,2016-08-18,5,0.12662814070351758,-0.32258931691712145,NUGT,640.4000244140625,649.760009765625,621.1199951171875,646.8400268554688,638.3826904296875,723875,46,99.0,,0.99,45.54,9.8800048828125,0.015440402587078683
77,2016-08-19,8,0.1417035175879397,0.11905234334695836,NUGT,608.8400268554688,620.9600219726562,591.3599853515625,597.0800170898438,589.2732543945312,876550,36,99.0,,0.99,35.64,-28.79998779296875,-0.04432403866060819
78,2016-08-22,2,0.11155276381909549,-0.04310530626320097,NUGT,571.0399780273438,575.52001953125,557.9600219726562,567.760009765625,560.336669921875,931350,38,99.0,,0.99,37.62,-45.44000244140625,-0.07317701757522677
79,2016-08-23,1,0.10652763819095477,-0.04504707419253129,NUGT,583.2000122070312,585.5599975585938,540.0399780273438,543.0399780273438,535.9398193359375,905600,23,99.0,,0.99,22.77,10.03997802734375,0.017445054362350554
80,2016-08-24,16,0.18190452261306533,0.7075805462521818,NUGT,519.719970703125,521.47998046875,421.0,426.6400146484375,421.0617980957031,2608425,74,99.0,,0.99,73.26,-64.08001708984375,-0.10943373412974922
81,2016-08-25,27,0.23718090452261306,0.3038757976739688,NUGT,427.6000061035156,469.6000061035156,411.3999938964844,442.6000061035156,436.8131103515625,1232855,100,99.0,,0.99,99.0,-51.879974365234375,-0.09948603265383327
82,2016-08-26,52,0.36280904522613067,0.529672238818619,NUGT,471.0,497.3999938964844,420.0,437.6000061035156,431.8784790039063,1882385,88,99.0,,0.99,87.12,27.79998779296875,0.059199291805036136
83,2016-08-29,4,0.12160301507537688,0.14151610925043623,NUGT,423.0,452.7999877929688,415.0,438.3999938964844,432.6679992675781,768415,53,99.0,,0.99,52.47,-44.60000610351557,-0.08966627794691417
84,2016-08-30,11,0.15677889447236182,0.28926815157651165,NUGT,426.7999877929688,432.3999938964844,363.3999938964844,375.2000122070313,370.2943420410156,1641040,55,99.0,,0.99,54.45,-20.399993896484432,-0.045052991268656584
85,2016-08-31,12,0.16180402010050252,0.03205230936889003,NUGT,362.3999938964844,372.6000061035156,350.3999938964844,355.79998779296875,351.14794921875,1374870,49,99.0,,0.99,48.51,-59.79998779296875,-0.13829784606168316
86,2016-09-01,16,0.18190452261306533,0.12422746048013922,NUGT,350.3999938964844,397.3999938964844,343.0,395.2000122070313,390.0328369140625,1749110,75,96.0,False,0.96,72.0,24.79998779296875,0.06655927908406634
87,2016-09-02,9,0.1467286432160804,-0.19337550761070754,NUGT,432.3999938964844,442.3999938964844,412.6000061035156,436.2000122070313,430.4967651367188,1532630,100,96.0,,0.96,96.0,45.0,0.11323603596159515
88,2016-09-06,11,0.15677889447236182,0.4054236677327807,NUGT,463.6000061035156,501.2000122070313,452.3999938964844,500.6000061035156,494.05474853515625,1493000,92,96.0,,0.96,88.32,58.80001831054693,0.13291143562787955
89,2016-09-07,2,0.11155276381909549,-0.2884707843200103,NUGT,496.6000061035156,499.3999938964844,453.6000061035156,493.2000122070313,486.7515258789063,997365,65,96.0,,0.96,62.4,-1.8000183105469318,-0.0035914171322952715
90,2016-09-08,3,0.11657788944723618,0.04504707419253107,NUGT,484.0,497.6000061035156,450.2000122070313,461.3999938964844,455.3672790527344,1062390,63,96.0,,0.96,60.48,-1.79998779296875,-0.0036043007908843627
91,2016-09-09,10,0.1517537688442211,0.3017371438424068,NUGT,440.0,441.0,378.6000061035156,386.6000061035156,381.5452880859375,1662510,51,96.0,,0.96,48.96,-56.600006103515625,-0.11374599157810528
92,2016-09-12,5,0.12662814070351758,-0.5078224184066096,NUGT,367.0,424.2000122070313,362.3999938964844,414.0,408.5870361328125,1712795,53,96.0,,0.96,50.88,-16.799987792968693,-0.03809521041489494
93,2016-09-13,1,0.10652763819095477,-0.15873645779594425,NUGT,400.0,402.7999877929688,352.20001220703125,369.2000122070313,364.3727722167969,1468260,70,96.0,,0.96,67.2,-21.4000244140625,-0.0504479580345184
94,2016-09-14,19,0.19697989949748743,0.849096655502618,NUGT,379.6000061035156,394.3999938964844,361.0,367.6000061035156,362.793701171875,1226950,48,96.0,,0.96,46.08,-8.399993896484432,-0.020854007326340462
95,2016-09-15,7,0.136678391959799,-0.3061302584249598,NUGT,364.6000061035156,393.0,350.0,375.0,370.096923828125,1241505,78,96.0,,0.96,74.88,-1.399993896484375,-0.0035496803198526994
96,2016-09-16,2,0.11155276381909549,-0.18383028787823075,NUGT,359.3999938964844,379.6000061035156,347.3999938964844,364.2000122070313,359.43817138671875,1287420,46,96.0,,0.96,44.16,-13.399993896484375,-0.034096676581385155
97,2016-09-19,3,0.11657788944723618,-0.07936822889797202,NUGT,381.2000122070313,383.0,366.2000122070313,369.7999877929688,364.96490478515625,1093335,50,96.0,,0.96,48.0,3.399993896484375,0.008956780405206866
98,2016-09-20,5,0.12662814070351758,0.08621061252640194,NUGT,369.6000061035156,378.3999938964844,360.0,368.3999938964844,363.5832214355469,882500,54,96.0,,0.96,51.84,-4.600006103515625,-0.01201045980030191
99,2016-09-21,1,0.10652763819095477,-0.15873645779594425,NUGT,392.0,451.0,388.7999877929688,444.2000122070313,438.3921813964844,2468275,77,96.0,,0.96,73.92,72.60000610351562,0.1918604843407481
100,2016-09-22,2,0.11155276381909549,0.047172036416812224,NUGT,463.0,478.0,424.6000061035156,438.2000122070313,432.47064208984375,1462465,89,96.0,,0.96,85.44,27.0,0.05986696230598665
101,2016-09-23,2,0.11155276381909549,0.0,NUGT,436.3999938964844,440.0,391.7999877929688,405.2000122070313,399.9021301269531,1108065,50,96.0,,0.96,48.0,-38.0,-0.07949790794979084
102,2016-09-26,3,0.11657788944723618,0.09434407283362423,NUGT,413.0,424.0,392.0,394.7999877929688,389.6380615234375,782870,53,96.0,,0.96,50.88,-16.0,-0.036363636363636376
103,2016-09-27,30,0.25225628140703515,1.1638432691064269,NUGT,381.0,385.0,360.0,373.6000061035156,368.71527099609375,1135655,51,96.0,,0.96,48.96,-39.0,-0.09198113207547165
104,2016-09-28,1,0.10652763819095477,-0.5777007510109763,NUGT,369.7999877929688,406.2000122070313,354.20001220703125,397.2000122070313,392.0067138671875,1375445,47,96.0,,0.96,45.12,21.200012207031307,0.05506496677150996
105,2016-09-29,1,0.10652763819095477,0.0,NUGT,382.7999877929688,398.6000061035156,372.0,388.6000061035156,383.5191650390625,952995,73,96.0,,0.96,70.08,-7.600006103515682,-0.018710009539936068
106,2016-09-30,2,0.11155276381909549,0.047172036416812224,NUGT,410.0,412.3999938964844,373.0,378.6000061035156,373.6498718261719,1201610,52,96.0,,0.96,49.92,13.79998779296875,0.03462114295448582
107,2016-10-03,3,0.11657788944723618,-0.07936822889797202,NUGT,372.7999877929688,382.7999877929688,343.6000061035156,357.0,352.3323059082031,1410875,24,85.0,,0.85,20.4,-29.600006103515568,-0.07177499161395573
108,2016-10-04,6,0.1316532663316583,0.12931591878960313,NUGT,321.0,321.20001220703125,252.0,252.6000061035156,249.29730224609372,3606660,100,85.0,,0.85,85.0,-61.59997558593756,-0.16091948158382108
109,2016-10-05,2,0.11155276381909549,-0.15267758311385937,NUGT,266.3999938964844,269.79998779296875,236.1999969482422,256.0,252.65284729003903,2612425,77,85.0,,0.85,65.45,-51.4000244140625,-0.1600249765274988
110,2016-10-06,3,0.11657788944723618,0.04504707419253107,NUGT,232.3999938964844,244.8000030517578,224.3999938964844,234.0,230.94049072265625,2536040,83,85.0,,0.85,70.55,-24.999984741210938,-0.09266117817764574
111,2016-10-07,3,0.11657788944723618,0.0,NUGT,255.0,260.20001220703125,225.0,238.0,234.88819885253903,2783825,70,85.0,,0.85,59.5,15.400009155273438,0.06290853334678026
112,2016-10-11,1,0.10652763819095477,-0.12397206496136204,NUGT,233.6000061035156,240.0,221.8000030517578,224.0,221.07125854492188,1647575,60,85.0,,0.85,51.0,-20.20001220703125,-0.07763263358711481
113,2016-10-12,1,0.10652763819095477,0.0,NUGT,227.6000061035156,247.1999969482422,225.0,238.6000061035156,235.4803466796875,1647310,64,85.0,,0.85,54.4,7.1999969482421875,0.02999998728434239
114,2016-10-13,4,0.12160301507537688,0.14151610925043623,NUGT,243.1999969482422,270.0,237.1999969482422,251.3999938964844,248.11297607421875,1936275,66,85.0,,0.85,56.1,22.800003051757812,0.09223302319268067
115,2016-10-14,2,0.11155276381909549,-0.08264804330757458,NUGT,240.0,256.20001220703125,233.1999969482422,236.6000061035156,233.5064849853516,1552240,53,85.0,,0.85,45.05,-13.79998779296875,-0.051111065899884234
116,2016-10-17,1,0.10652763819095477,-0.12397206496136204,NUGT,240.0,250.0,236.0,246.6000061035156,243.37576293945312,1169740,33,85.0,,0.85,28.05,-6.20001220703125,-0.024199890365427135
117,2016-10-18,2,0.11155276381909549,0.047172036416812224,NUGT,260.79998779296875,275.3999938964844,253.0,273.3999938964844,269.8253479003906,1679250,66,85.0,,0.85,56.1,25.399993896484375,0.10159997558593759
118,2016-10-19,3,0.11657788944723618,0.04504707419253107,NUGT,288.6000061035156,300.0,278.3999938964844,295.6000061035156,291.735107421875,1851165,52,85.0,,0.85,44.2,24.600006103515625,0.08932464287839492
119,2016-10-20,11,0.15677889447236182,0.344842450105608,NUGT,296.0,298.79998779296875,278.3999938964844,293.79998779296875,289.9586181640625,1172615,61,85.0,,0.85,51.85,-1.20001220703125,-0.0040000406901041785
120,2016-10-21,40,0.3025075376884422,0.9295169716978104,NUGT,290.0,292.3999938964844,279.6000061035156,288.3999938964844,284.62921142578125,832680,48,85.0,,0.85,40.8,-6.399993896484375,-0.02141898981909862
121,2016-10-24,175,0.9808994974874372,3.979693359524478,NUGT,294.20001220703125,295.6000061035156,258.3999938964844,269.20001220703125,265.6802673339844,1383335,41,85.0,,0.85,34.85,3.20001220703125,0.01094395442485574
122,2016-10-25,5,0.12662814070351758,-0.870906100953386,NUGT,274.3999938964844,296.6000061035156,272.0,287.3999938964844,283.6423034667969,1172435,46,85.0,,0.85,39.1,1.0,0.0033829498624902143
123,2016-10-26,11,0.15677889447236182,0.2381046866939165,NUGT,286.20001220703125,291.0,260.0,269.3999938964844,265.8775939941406,1241890,49,85.0,,0.85,41.65,-5.600006103515625,-0.018880667526221084
124,2016-10-28,21,0.20703015075376885,0.3205230936889003,NUGT,253.6000061035156,273.6000061035156,246.0,258.79998779296875,255.4162139892578,2090865,42,85.0,,0.85,35.7,-17.399993896484375,-0.059793793458709166
125,2016-10-31,3,0.11657788944723618,-0.5186829602273906,NUGT,262.3999938964844,281.79998779296875,256.0,281.20001220703125,277.5233459472656,1390795,36,85.0,,0.85,30.6,8.199981689453125,0.029970692640813423
126,2016-11-01,18,0.19195477386934673,0.646579593948015,NUGT,300.20001220703125,317.6000061035156,294.6000061035156,302.3999938964844,298.4461364746094,2135250,56,91.0,False,0.91,50.96,35.800018310546875,0.12704052470310345
127,2016-11-02,1,0.10652763819095477,-0.4450378282153983,NUGT,322.3999938964844,331.20001220703125,281.3999938964844,289.6000061035156,285.81353759765625,2313455,57,91.0,,0.91,51.870000000000005,13.600006103515625,0.04282117708487365
