,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DE_unscaled,DE_monthly,isPartial,scale,DE,Stock_Price_Change,Stock_Price_Change_Percent
128,2018-12-03,33,0.012144130757800891,-0.2251611679939326,DE,161.99000549316406,164.3699951171875,161.1300048828125,162.2100067138672,154.0535125732422,5132000,91,70.0,,0.7,63.7,9.04998779296875,0.05826672267712163
129,2018-12-04,21,0.009915304606240714,-0.18353113911660335,DE,160.94000244140625,161.0,151.30999755859375,151.58999633789062,143.96749877929688,3549300,93,70.0,,0.7,65.1,-3.3699951171875,-0.020502495694453615
130,2018-12-06,201,0.04334769687964339,4.639474192924802,DE,147.6999969482422,154.49000549316406,146.57000732421875,154.38999938964844,146.62672424316406,4595900,91,70.0,,0.7,63.7,-6.5099945068359375,-0.04043474848966422
131,2018-12-07,39,0.01325854383358098,-0.6941349878312139,DE,153.60000610351562,154.72000122070312,146.30999755859375,147.25999450683594,139.85525512695312,3005600,89,70.0,,0.7,62.3,0.2299957275390625,0.0014887417914504208
132,2018-12-10,2,0.006386329866270431,-0.02826136106714905,DE,145.77999877929688,148.14999389648438,143.85000610351562,147.02999877929688,139.6367950439453,1791400,88,70.0,,0.7,61.6,-6.57000732421875,-0.04246385258779084
133,2018-12-17,23,0.010286775631500742,0.6107491856677523,DE,148.3000030517578,150.0500030517578,145.0,146.0800018310547,138.7345733642578,2504000,89,70.0,,0.7,62.3,1.9000091552734375,0.012824902015190265
134,2018-12-18,2,0.006386329866270431,-0.3791708796764408,DE,148.33999633789062,150.85000610351562,147.8300018310547,149.22999572753906,141.72618103027344,2846200,92,70.0,,0.7,64.39999999999999,0.8000030517578125,0.005331576377788361
135,2018-12-20,44,0.014187221396731054,1.221498371335505,DE,145.1199951171875,148.35000610351562,142.60000610351562,144.63999938964844,137.3669891357422,2822800,89,70.0,,0.7,62.3,-2.5,-0.01657275372123257
136,2018-12-21,4,0.006757800891530461,-0.5236698785085881,DE,144.5399932861328,147.0800018310547,142.47000122070312,142.99000549316406,135.79994201660156,3931500,90,70.0,,0.7,62.99999999999999,-1.2700042724609375,-0.00856086430879388
137,2018-12-24,31,0.011772659732540863,0.7420844327176781,DE,141.75,142.33999633789062,137.3800048828125,137.3800048828125,130.4720458984375,1444700,95,70.0,,0.7,66.5,-4.7400054931640625,-0.03222739620719295
138,2018-12-26,11,0.008057949479940565,-0.3155370440489714,DE,138.4199981689453,143.32000732421875,136.1300048828125,143.27000427246094,136.06590270996094,2267400,84,70.0,,0.7,58.8,0.980010986328125,0.0068850007836289695
139,2018-12-28,37,0.012887072808320951,0.599299280840863,DE,146.38999938964844,147.9600067138672,144.49000549316406,145.27999877929688,138.69322204589844,1597100,86,70.0,,0.7,60.2,4.6399993896484375,0.03237509874774025
140,2018-12-31,2,0.006386329866270431,-0.5044390637610976,DE,146.22000122070312,149.24000549316406,146.22000122070312,149.1699981689453,142.4068603515625,1954600,93,70.0,,0.7,65.1,1.279998779296875,0.008650978110403829
141,2019-01-03,17,0.009172362555720653,0.4362494183341088,DE,147.4199981689453,147.66000366210938,142.6999969482422,144.0500030517578,137.51901245117188,2047200,89,76.0,,0.76,67.64,-1.5800018310546875,-0.010586985881121946
142,2019-01-08,2,0.006386329866270431,-0.30374210270532964,DE,155.02999877929688,157.88999938964844,154.02000427246094,156.9199981689453,149.80548095703125,3124800,87,76.0,,0.76,66.12,10.229995727539062,0.06928074951798302
143,2019-01-09,6,0.00712927191679049,0.11633317822242906,DE,157.86000061035156,157.89999389648438,153.5,154.3300018310547,147.33291625976562,3134300,91,76.0,,0.76,69.16,0.0099945068359375,6.330044255231648e-05
144,2019-01-10,8,0.00750074294205052,0.05210504376823688,DE,153.64999389648438,159.42999267578125,151.49000549316406,159.1199951171875,151.90573120117188,2693600,88,76.0,,0.76,66.88,1.529998779296875,0.009689669654451727
145,2019-01-11,2,0.006386329866270431,-0.14857369255150554,DE,157.77000427246094,159.7899932861328,156.61000061035156,158.27999877929688,151.10385131835938,2039000,92,76.0,,0.76,69.92,0.3600006103515625,0.002258048214827779
146,2019-01-14,4,0.006757800891530461,-0.49734748010610075,DE,156.2100067138672,158.33999633789062,155.83999633789062,157.41000366210938,150.27328491210938,1364900,94,76.0,,0.76,71.44,-1.4499969482421875,-0.009074391446063257
147,2019-01-16,6,0.00712927191679049,0.05496921723834647,DE,157.25,158.69000244140625,156.9199981689453,157.41000366210938,150.27328491210938,1457300,96,76.0,,0.76,72.96000000000001,0.350006103515625,0.0022104718429367676
148,2019-01-17,254,0.05319167904903418,6.461025427261359,DE,156.74000549316406,161.63999938964844,156.25,160.07000732421875,152.8126678466797,2155100,89,76.0,,0.76,67.64,2.9499969482421875,0.01858968367797109
149,2019-01-28,3,0.006572065378900446,-0.8764456114866752,DE,157.08999633789062,158.4199981689453,155.1999969482422,156.49000549316406,149.39498901367188,2199400,91,76.0,,0.76,69.16,-3.220001220703125,-0.019920819307484683
150,2019-01-30,4,0.006757800891530461,0.028261361067148938,DE,161.91000366210938,163.67999267578125,160.07000732421875,162.91000366210938,155.52389526367188,1988800,93,76.0,,0.76,70.68,5.2599945068359375,0.03320284413351948
151,2019-01-31,2,0.006386329866270431,-0.05496921723834658,DE,162.42999267578125,164.8800048828125,160.17999267578125,164.0,156.5644989013672,3118800,93,76.0,,0.76,70.68,1.20001220703125,0.00733145320581885
152,2019-02-08,12,0.008243684992570579,0.3294991612748621,DE,160.25,162.7899932861328,160.25,162.75,155.3711700439453,1628300,85,75.0,,0.75,63.75,-2.0900115966796875,-0.012675955451148524
153,2019-02-11,8,0.00750074294205052,-0.09012256669069929,DE,163.6300048828125,164.24000549316406,161.92999267578125,161.94000244140625,154.597900390625,1843900,82,75.0,,0.75,61.5,1.45001220703125,0.008907256384503848
154,2019-02-14,4,0.006757800891530461,-0.09904912836767032,DE,161.36000061035156,163.41000366210938,160.55999755859375,162.4199981689453,155.05613708496094,2029700,100,75.0,,0.75,75.0,-0.8300018310546875,-0.005053591106274236
155,2019-02-15,22,0.010101040118870728,0.49472295514511866,DE,159.47000122070312,163.39999389648438,157.30999755859375,158.99000549316406,151.78163146972656,7578600,84,75.0,,0.75,63.0,-0.010009765625,-6.125552536973e-05
156,2019-02-19,4,0.006757800891530461,-0.2632431556779523,DE,156.8800048828125,158.8000030517578,156.05999755859375,157.25999450683594,150.13006591796875,2971500,83,75.0,,0.75,62.25,-4.5999908447265625,-0.028151719807533837
157,2019-02-20,4,0.006757800891530461,0.0,DE,157.88999938964844,160.6199951171875,153.8300018310547,159.8800048828125,152.6313018798828,3349200,86,75.0,,0.75,64.5,1.8199920654296875,0.011460906992782016
158,2019-02-21,4,0.006757800891530461,0.0,DE,159.97000122070312,164.3000030517578,159.97000122070312,162.85000610351562,155.4666748046875,2838500,82,75.0,,0.75,61.5,3.6800079345703125,0.022911269122411593
159,2019-02-25,214,0.04576225854383358,4.199729866621644,DE,166.97999572753906,167.82000732421875,164.77999877929688,164.86000061035156,157.38548278808594,2502700,80,75.0,,0.75,60.0,3.5200042724609375,0.021424249586605715
160,2019-02-28,1,0.006200594353640416,-0.8645041885836743,DE,163.22999572753906,165.02999877929688,162.5,164.0399932861328,156.60264587402344,1778000,84,75.0,,0.75,63.0,-2.790008544921875,-0.01662500550087409
161,2019-03-01,2,0.006386329866270431,0.029954469206805667,DE,164.85000610351562,165.9600067138672,162.74000549316406,163.30999755859375,155.9058074951172,1668900,87,79.0,False,0.79,68.73,0.9300079345703125,0.0056353871505148145
162,2019-03-08,3,0.006572065378900446,0.02908329455560721,DE,155.8800048828125,159.97999572753906,155.8800048828125,159.00999450683594,151.8007354736328,1757300,100,79.0,,0.79,79.0,-5.980010986328125,-0.036032843723839414
163,2019-03-11,14,0.008615156017830609,0.310874971738639,DE,159.1199951171875,160.66000366210938,158.6300048828125,160.4199981689453,153.1467742919922,1340300,91,79.0,,0.79,71.89,0.6800079345703125,0.004250581027195555
164,2019-03-20,3,0.006572065378900446,-0.23715074163504657,DE,160.52000427246094,161.5,158.02000427246094,159.66000366210938,152.4212646484375,2017100,95,79.0,,0.79,75.05,0.839996337890625,0.005228409801715461
165,2019-03-22,4,0.006757800891530461,0.028261361067148938,DE,158.32000732421875,158.9499969482422,155.25999450683594,155.94000244140625,148.8699188232422,2177400,87,79.0,,0.79,68.73,-2.5500030517578125,-0.01578949258054374
166,2019-04-02,1,0.006200594353640416,0.0,DE,161.89999389648438,162.7100067138672,160.8300018310547,162.1199951171875,155.5165252685547,1184300,84,77.0,,0.77,64.68,3.760009765625,0.023655299388582796
167,2019-04-03,2,0.006386329866270431,0.029954469206805667,DE,163.0399932861328,164.05999755859375,162.1699981689453,163.38999938964844,156.7347869873047,1356100,85,77.0,,0.77,65.45,1.3499908447265625,0.008296913459665545
168,2019-04-04,2,0.006386329866270431,0.0,DE,163.47000122070312,164.77999877929688,163.33999633789062,164.24000549316406,157.55015563964844,1197200,84,77.0,,0.77,64.68,0.720001220703125,0.004388645808957703
169,2019-04-05,39,0.01325854383358098,1.0760818985574683,DE,164.83999633789062,165.4499969482422,164.2100067138672,165.02999877929688,158.30795288085938,1294600,87,77.0,,0.77,66.99,0.6699981689453125,0.004066016348517554
170,2019-04-09,4,0.006757800891530461,-0.4903059509133699,DE,162.17999267578125,162.41000366210938,158.4600067138672,158.8300018310547,152.36053466796875,2451000,87,77.0,,0.77,66.99,-3.0399932861328125,-0.018374090916930097
171,2019-04-11,2,0.006386329866270431,-0.05496921723834658,DE,158.63999938964844,160.3000030517578,157.89999389648438,160.16000366210938,153.6363525390625,1162200,84,77.0,,0.77,64.68,-2.1100006103515625,-0.012991814314230132
172,2019-04-16,1,0.006200594353640416,-0.02908329455560732,DE,162.49000549316406,165.24000549316406,162.3699951171875,164.55999755859375,157.85716247558594,1310200,91,77.0,,0.77,70.07000000000001,4.94000244140625,0.0308172323603213
173,2019-04-17,2,0.006386329866270431,0.029954469206805667,DE,164.86000061035156,165.7899932861328,163.85000610351562,165.4499969482422,158.7108612060547,1350700,89,77.0,,0.77,68.53,0.54998779296875,0.003328417905381187
174,2019-04-22,1,0.006200594353640416,-0.02908329455560732,DE,168.24000549316406,169.9600067138672,167.89999389648438,169.14999389648438,162.26016235351562,1376600,83,77.0,,0.77,63.91,4.170013427734375,0.025152383114808607
175,2019-04-23,13,0.008429420505200593,0.3594536304816678,DE,168.72999572753906,169.3000030517578,167.47999572753906,167.75999450683594,160.92677307128906,1891200,88,77.0,,0.77,67.76,-0.660003662109375,-0.0038832880444663598
176,2019-04-29,1,0.006200594353640416,0.0,DE,165.41000366210938,166.6300048828125,165.05999755859375,166.2899932861328,159.5166473388672,889700,88,77.0,,0.77,67.76,-2.6699981689453125,-0.0157708099280367
177,2019-05-01,12,0.008243684992570579,0.3294991612748621,DE,165.61000061035156,167.32000732421875,164.5399932861328,164.5399932861328,157.8379364013672,1327400,59,84.0,False,0.84,49.56,0.69000244140625,0.004140925530738082
178,2019-05-06,2,0.006386329866270431,0.06175889328063233,DE,161.25,161.5,158.1300048828125,160.17999267578125,153.65553283691406,2913100,61,84.0,,0.84,51.24,-5.82000732421875,-0.03478369035055817
179,2019-05-08,2,0.006386329866270431,0.0,DE,157.14999389648438,157.7899932861328,155.35000610351562,155.58999633789062,149.25247192382812,1806400,56,84.0,,0.84,47.04,-3.7100067138671875,-0.022972177794843285
180,2019-05-10,2,0.006386329866270431,0.0,DE,154.82000732421875,156.33999633789062,151.97000122070312,156.0500030517578,149.69375610351562,1753700,72,84.0,,0.84,60.48,-1.4499969482421875,-0.00918941003827023
181,2019-05-13,2,0.006386329866270431,-0.30374210270532964,DE,150.0,150.5399932861328,145.17999267578125,146.27999877929688,140.32171630859375,3172500,55,84.0,,0.84,46.2,-5.8000030517578125,-0.03709865157744108
182,2019-05-14,2,0.006386329866270431,0.0,DE,146.22000122070312,148.92999267578125,145.4499969482422,147.11000061035156,141.1178741455078,2325400,55,84.0,,0.84,46.2,-1.6100006103515625,-0.010694836469744118
183,2019-05-15,5,0.006943536404160475,0.08724988366682185,DE,145.8000030517578,146.61000061035156,144.02000427246094,144.83999633789062,138.94033813476562,2330500,55,84.0,,0.84,46.2,-2.3199920654296875,-0.01557773571157206
184,2019-05-16,15,0.008800891530460625,0.2674941151294674,DE,146.19000244140625,148.05999755859375,145.0,145.99000549316406,140.0435333251953,2893400,56,84.0,,0.84,47.04,1.4499969482421875,0.009890163987488654
185,2019-05-17,1,0.006200594353640416,-0.2954583825763972,DE,140.0,141.3699951171875,133.1699981689453,134.82000732421875,129.32850646972656,7817500,54,84.0,,0.84,45.36,-6.69000244140625,-0.04518440194326445
186,2019-05-20,9,0.007686478454680535,0.20358306188925068,DE,133.97000122070312,136.0,132.67999267578125,135.3699951171875,129.85609436035156,3715300,54,84.0,,0.84,45.36,-5.3699951171875,-0.037985395081439166
187,2019-05-21,6,0.00712927191679049,-0.07249178426445002,DE,137.05999755859375,139.5,136.55999755859375,138.88999938964844,133.2327117919922,3567300,55,84.0,,0.84,46.2,3.5,0.025735294117646967
188,2019-05-22,0,0.006014858841010402,-0.1563151313047102,DE,137.9199981689453,140.0800018310547,137.72000122070312,138.77999877929688,133.127197265625,2626800,56,84.0,,0.84,47.04,0.5800018310546875,0.004157719219030076
189,2019-05-23,1,0.006200594353640416,0.030879446640316166,DE,136.6699981689453,137.80999755859375,135.4499969482422,136.47000122070312,130.9113006591797,2584400,55,84.0,,0.84,46.2,-2.2700042724609375,-0.016205055987925432
190,2019-05-28,6,0.00712927191679049,-0.33110274641014925,DE,140.47000122070312,140.47000122070312,137.5500030517578,137.57000732421875,131.9664764404297,2054400,57,84.0,,0.84,47.88,2.660003662109375,0.01930196436567244
191,2019-06-04,3,0.006572065378900446,-0.0781575656523551,DE,145.0,146.5800018310547,143.88999938964844,145.6199951171875,139.68856811523438,1872000,85,78.0,,0.78,66.3,6.1100006103515625,0.04349683603085963
192,2019-06-05,3,0.006572065378900446,0.0,DE,146.2899932861328,146.9499969482422,144.16000366210938,146.22000122070312,140.26417541503906,1634100,92,78.0,,0.78,71.76,0.3699951171875,0.0025241855134778834
193,2019-07-12,1,0.006200594353640416,0.0,DE,162.1199951171875,165.41000366210938,162.11000061035156,165.3699951171875,159.3632049560547,2268500,85,80.0,,0.8,68.0,18.460006713867188,0.1256210078069553
194,2019-07-16,5,0.006943536404160475,0.11981787682722267,DE,165.2100067138672,166.60000610351562,164.75,166.14999389648438,160.11485290527344,1345100,83,80.0,,0.8,66.4,1.19000244140625,0.007194259204764464
195,2019-07-31,1,0.006200594353640416,-0.08245382585751992,DE,170.10000610351562,170.33999633789062,164.6300048828125,165.64999389648438,159.63304138183594,2000300,82,80.0,,0.8,65.60000000000001,3.739990234375,0.022448920152206897
196,2019-08-01,4,0.006757800891530461,0.089863407620417,DE,165.88999938964844,167.16000366210938,160.66000366210938,161.2100067138672,155.3543243408203,2193800,89,78.0,False,0.78,69.42,-3.17999267578125,-0.018668502666122744
197,2019-08-05,6,0.00712927191679049,0.05496921723834647,DE,154.60000610351562,155.4199981689453,147.7100067138672,151.05999755859375,145.572998046875,3243300,91,78.0,,0.78,70.98,-11.740005493164062,-0.07023214426876212
198,2019-08-07,6,0.00712927191679049,0.0,DE,150.44000244140625,151.5800018310547,148.60000610351562,151.24000549316406,145.7464599609375,1747100,95,78.0,,0.78,74.10000000000001,-3.839996337890625,-0.024707221613247343
199,2019-08-08,6,0.00712927191679049,0.0,DE,152.10000610351562,155.1999969482422,151.4499969482422,155.05999755859375,149.42770385742188,1661300,91,78.0,,0.78,70.98,3.6199951171875,0.023881746097497825
200,2019-08-09,14,0.008615156017830609,0.20842017507294708,DE,153.9199981689453,156.00999450683594,153.4499969482422,154.83999633789062,149.21566772460938,1742900,89,78.0,,0.78,69.42,0.80999755859375,0.005219056536862388
201,2019-08-12,24,0.010472511144130756,0.6889527917565299,DE,153.9499969482422,154.33999633789062,146.82000732421875,147.0500030517578,141.7086639404297,3738300,91,78.0,,0.78,70.98,-1.6699981689453125,-0.010704430663076137
202,2019-08-14,28,0.011215453194650817,0.0709421112372306,DE,144.11000061035156,144.77999877929688,141.85000610351562,143.1699981689453,137.9696044921875,3001000,89,78.0,,0.78,69.42,-9.55999755859375,-0.061941154499345785
203,2019-08-15,4,0.006757800891530461,-0.39745627980922094,DE,143.82000732421875,145.3300018310547,141.25,143.7100067138672,138.49000549316406,2402700,87,78.0,,0.78,67.86,0.5500030517578125,0.003798888357474217
204,2019-08-16,2,0.006386329866270431,-0.05496921723834658,DE,143.77999877929688,150.99000549316406,143.49000549316406,149.22999572753906,143.80946350097656,3493000,90,78.0,,0.78,70.2,5.660003662109375,0.03894587208970868
205,2019-08-19,16,0.00898662704309064,0.4071661237785016,DE,150.19000244140625,153.25,149.36000061035156,152.38999938964844,146.8546905517578,1993600,91,78.0,,0.78,70.98,2.2599945068359375,0.014967841741937438
206,2019-08-20,1,0.006200594353640416,-0.3100198412698413,DE,152.0500030517578,152.58999633789062,151.1199951171875,152.10000610351562,146.57522583007812,1582900,89,78.0,,0.78,69.42,-0.660003662109375,-0.00430671231392743
207,2019-08-21,2,0.006386329866270431,0.029954469206805667,DE,154.35000610351562,155.25,153.61000061035156,154.86000061035156,149.23495483398438,1855200,92,78.0,,0.78,71.76,2.660003662109375,0.017432359433439792
208,2019-08-23,9,0.007686478454680535,0.20358306188925068,DE,151.0,153.82000732421875,146.3000030517578,147.02000427246094,141.6797332763672,2983000,90,78.0,,0.78,70.2,-1.42999267578125,-0.009210902903582951
209,2019-08-27,3,0.006572065378900446,-0.29771355986027304,DE,151.58999633789062,152.67999267578125,149.64999389648438,150.10000610351562,144.6478729248047,1240700,90,78.0,,0.78,70.2,-1.1400146484375,-0.007411354792322911
210,2019-08-28,1,0.006200594353640416,-0.0565227221342981,DE,149.49000549316406,153.47000122070312,148.97000122070312,152.72000122070312,147.17269897460938,1477800,91,78.0,,0.78,70.98,0.790008544921875,0.0051742768065194955
211,2019-08-29,3,0.006572065378900446,0.059908938413611335,DE,155.25,157.77000427246094,155.0,156.47999572753906,150.79611206054688,1611800,91,78.0,,0.78,70.98,4.3000030517578125,0.02801852490750978
212,2019-08-30,3,0.006572065378900446,0.0,DE,158.22000122070312,158.49000549316406,154.75999450683594,154.91000366210938,149.28317260742188,1629100,87,78.0,,0.78,67.86,0.720001220703125,0.004563612861794075
213,2019-09-10,5,0.006943536404160475,0.056522722134297876,DE,158.88999938964844,164.0399932861328,158.32000732421875,164.0399932861328,158.08154296875,2702900,87,81.0,,0.81,70.47,5.54998779296875,0.035017903972551334
214,2019-09-12,2,0.006386329866270431,-0.08024823453884011,DE,162.11000061035156,163.69000244140625,159.63999938964844,163.25999450683594,157.329833984375,2732800,91,81.0,,0.81,73.71000000000001,-0.3499908447265625,-0.002133570220989256
215,2019-09-17,4,0.006757800891530461,-0.02674941151294663,DE,162.99000549316406,164.25,162.3000030517578,163.99000549316406,158.0333251953125,1347800,91,81.0,,0.81,73.71000000000001,0.55999755859375,0.003421085895543241
216,2019-09-23,1,0.006200594353640416,-0.10699764605178685,DE,162.88999938964844,166.0800018310547,162.75999450683594,165.2100067138672,159.20901489257812,1412300,87,81.0,,0.81,70.47,1.8300018310546875,0.011141563659389231
217,2019-09-27,1,0.006200594353640416,0.0,DE,166.5,167.30999755859375,165.0,166.25999450683594,160.95599365234375,1591200,91,81.0,,0.81,73.71000000000001,1.2299957275390625,0.007406043557190545
218,2019-09-30,4,0.006757800891530461,0.089863407620417,DE,166.77999877929688,169.02999877929688,166.66000366210938,168.67999267578125,163.2987823486328,1828700,92,81.0,,0.81,74.52000000000001,1.720001220703125,0.010280325418693392
219,2019-10-02,1,0.006200594353640416,-0.08245382585751992,DE,164.0,164.97999572753906,161.0800018310547,163.25,158.04200744628906,2646300,90,83.0,,0.83,74.7,-4.0500030517578125,-0.023960261971284313
220,2019-10-04,2,0.006386329866270431,0.029954469206805667,DE,164.8000030517578,167.77999877929688,164.14999389648438,167.69000244140625,162.34034729003906,1217300,88,83.0,,0.83,73.03999999999999,2.8000030517578125,0.016971773089277775
221,2019-10-07,3,0.006572065378900446,0.0,DE,167.94000244140625,168.67999267578125,166.41000366210938,166.5500030517578,161.23675537109375,1221600,88,83.0,,0.83,73.03999999999999,0.899993896484375,0.00536413102296085
222,2019-10-09,5,0.006943536404160475,0.056522722134297876,DE,166.39999389648438,167.61000061035156,164.64999389648438,166.42999267578125,161.1205291748047,2089100,92,83.0,,0.83,76.36,-1.0699920654296875,-0.006343325301693126
223,2019-10-10,4,0.006757800891530461,-0.02674941151294663,DE,166.50999450683594,169.9499969482422,166.02999877929688,167.8000030517578,162.44686889648438,1996800,92,83.0,,0.83,76.36,2.339996337890625,0.013960958948568303
224,2019-10-14,5,0.006943536404160475,-0.02605252188411844,DE,170.8000030517578,170.9499969482422,168.57000732421875,168.92999267578125,163.54078674316406,1769000,88,83.0,,0.83,73.03999999999999,1.0,0.005884083659645878
225,2019-10-15,3,0.006572065378900446,-0.05349882302589337,DE,169.55999755859375,173.02999877929688,168.14999389648438,172.63999938964844,167.1324462890625,1898500,92,83.0,,0.83,76.36,2.0800018310546875,0.012167311308490136
226,2019-10-16,1,0.006200594353640416,-0.0565227221342981,DE,172.05999755859375,174.10000610351562,171.0,171.05999755859375,165.60287475585938,1824100,97,83.0,,0.83,80.50999999999999,1.07000732421875,0.006183941118693248
227,2019-10-24,2,0.006386329866270431,0.029954469206805667,DE,175.0,175.0,170.91000366210938,172.11000061035156,166.61935424804688,2478700,92,83.0,,0.83,76.36,0.899993896484375,0.005169407610182697
228,2019-10-28,2,0.006386329866270431,0.0,DE,174.44000244140625,175.38999938964844,172.99000549316406,173.35000610351562,167.81979370117188,1433100,92,83.0,,0.83,76.36,0.3899993896484375,0.0022285679408482473
229,2019-10-30,6,0.00712927191679049,0.11633317822242906,DE,174.6199951171875,174.6199951171875,172.61000061035156,173.82000732421875,168.2748260498047,1624700,98,83.0,,0.83,81.33999999999999,-0.7700042724609375,-0.004390240464909767
230,2019-10-31,0,0.006014858841010402,-0.1563151313047102,DE,173.44000244140625,174.3800048828125,170.35000610351562,174.13999938964844,168.5845947265625,2181800,100,83.0,,0.83,83.0,-0.239990234375,-0.001374357124531711
231,2019-11-01,14,0.008615156017830609,0.43231225296442677,DE,175.89999389648438,176.25999450683594,174.7899932861328,176.11000061035156,170.4917449951172,3090800,85,83.0,False,0.83,70.55,1.8799896240234375,0.010780993069055445
232,2019-11-04,9,0.007686478454680535,-0.10779579165229392,DE,177.75,179.32000732421875,177.75,179.10000610351562,173.38636779785156,1990200,82,83.0,,0.83,68.06,3.0600128173828125,0.01736079038209737
233,2019-11-06,2,0.006386329866270431,-0.16914749661705009,DE,178.5800018310547,178.63999938964844,175.24000549316406,175.97000122070312,170.356201171875,1929200,83,83.0,,0.83,68.89,-0.6800079345703125,-0.003792147595336748
234,2019-11-12,6,0.00712927191679049,0.14977234603402834,DE,179.8000030517578,179.8000030517578,176.0500030517578,176.38999938964844,170.7628173828125,1436200,81,83.0,,0.83,67.22999999999999,1.160003662109375,0.006493527015633216
235,2019-11-14,7,0.007315007429420505,0.02605252188411833,DE,173.22000122070312,176.7100067138672,173.0,174.3800048828125,168.81692504882812,1307500,77,83.0,,0.83,63.91,-3.089996337890625,-0.017185741298353152
236,2019-11-20,1,0.006200594353640416,-0.3239915762190183,DE,172.91000366210938,173.41000366210938,169.74000549316406,172.07000732421875,166.5806121826172,2013300,85,83.0,,0.83,70.55,-3.3000030517578125,-0.0186746812652282
237,2019-11-21,11,0.008057949479940565,0.2995446920680567,DE,172.72999572753906,176.3000030517578,172.22999572753906,176.02999877929688,170.41429138183594,1627600,83,83.0,,0.83,68.89,2.8899993896484375,0.016665701681660927
238,2019-11-22,5,0.006943536404160475,-0.1382998340401992,DE,176.1699981689453,176.97999572753906,174.61000061035156,175.3800048828125,169.78504943847656,1292800,79,83.0,,0.83,65.57,0.67999267578125,0.0038570202156016364
239,2019-11-25,10,0.00787221396731055,0.269590222861251,DE,176.0800018310547,176.92999267578125,175.1999969482422,176.61000061035156,170.97579956054688,1556800,79,83.0,,0.83,65.57,-0.0500030517578125,-0.0002825350489599199
240,2019-11-26,4,0.006757800891530461,-0.14156285390713486,DE,176.9600067138672,178.33999633789062,176.60000610351562,176.64999389648438,171.01449584960938,2786900,79,83.0,,0.83,65.57,1.410003662109375,0.007969274405008164
241,2019-11-27,3,0.006572065378900446,-0.027484608619173345,DE,168.5,172.3699951171875,167.0500030517578,169.05999755859375,163.66664123535156,7626000,86,83.0,,0.83,71.38,-5.970001220703125,-0.03347539162999702
242,2019-11-29,5,0.006943536404160475,0.056522722134297876,DE,168.3000030517578,169.32000732421875,167.6999969482422,168.0500030517578,162.6888885498047,1394400,81,83.0,,0.83,67.22999999999999,-3.04998779296875,-0.017694424084047755
243,2019-12-04,10,0.00787221396731055,0.07617306520414391,DE,164.07000732421875,166.86000061035156,163.6999969482422,165.27000427246094,159.99758911132812,1756400,90,81.0,,0.81,72.9,-2.4600067138671875,-0.01452874207096333
244,2019-12-12,12,0.008243684992570579,0.3294991612748621,DE,169.5,174.16000366210938,168.6199951171875,173.82000732421875,168.2748260498047,2168500,92,81.0,,0.81,74.52000000000001,7.3000030517578125,0.043749268998294344
245,2019-12-13,4,0.006757800891530461,-0.18024513338139858,DE,173.74000549316406,176.39999389648438,171.13999938964844,172.5,166.99691772460938,1775600,84,81.0,,0.81,68.04,2.239990234375,0.012861679991238661
246,2019-12-16,1,0.006200594353640416,-0.08245382585751992,DE,174.22999572753906,174.99000549316406,172.6699981689453,172.85000610351562,167.3357696533203,1408700,90,81.0,,0.81,72.9,-1.4099884033203125,-0.007993131814662768
247,2019-12-17,4,0.006757800891530461,0.089863407620417,DE,172.4600067138672,174.25999450683594,171.64999389648438,173.83999633789062,168.2941436767578,1247000,90,81.0,,0.81,72.9,-0.730010986328125,-0.004171729604046659
248,2019-12-31,1,0.006200594353640416,-0.02908329455560732,DE,174.1199951171875,174.6699981689453,172.5,173.25999450683594,168.4608917236328,748200,91,81.0,,0.81,73.71000000000001,0.410003662109375,0.002352827241098643
249,2020-01-03,2,0.006386329866270431,0.029954469206805667,DE,174.2100067138672,175.75999450683594,173.5500030517578,175.5500030517578,170.68746948242188,1301100,82,84.0,,0.84,68.88,1.089996337890625,0.006240318024371527
250,2020-01-07,6,0.00712927191679049,-0.07249178426445002,DE,176.00999450683594,176.44000244140625,173.49000549316406,173.74000549316406,168.9276123046875,1234200,92,84.0,,0.84,77.28,0.6800079345703125,0.0038689574182015907
251,2020-01-08,56,0.016416047548291235,1.3026260942059196,DE,174.5,176.77999877929688,173.99000549316406,175.89999389648438,171.02777099609375,1713900,94,84.0,,0.84,78.96,0.339996337890625,0.001926979897903358
252,2020-01-10,4,0.006757800891530461,-0.5883417813178856,DE,178.10000610351562,178.39999389648438,173.41000366210938,173.42999267578125,168.6261749267578,2560900,89,84.0,,0.84,74.75999999999999,1.6199951171875,0.009163905013994222
253,2020-01-14,3,0.006572065378900446,-0.027484608619173345,DE,174.8800048828125,175.0500030517578,173.42999267578125,173.6699981689453,168.85952758789062,1039800,91,84.0,,0.84,76.44,-3.3499908447265625,-0.018777976229474413
254,2020-01-15,29,0.01140118870728083,0.7347953877458735,DE,173.1199951171875,175.14999389648438,172.14999389648438,172.9199981689453,168.13031005859375,1139200,93,84.0,,0.84,78.11999999999999,0.0999908447265625,0.0005712130418928929
255,2020-01-16,3,0.006572065378900446,-0.4235631434901602,DE,174.0,175.55999755859375,173.0500030517578,175.47000122070312,170.6096649169922,1410400,89,84.0,,0.84,74.75999999999999,0.410003662109375,0.002340871689391566
