,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DIS_unscaled,DIS_monthly,isPartial,scale,DIS,Stock_Price_Change,Stock_Price_Change_Percent
235,2018-06-11,1,0.0017062146892655367,0.0,DIS,103.93000030517578,104.79000091552734,103.75,104.3499984741211,101.48089599609376,8175000,69,46.0,,0.46,31.74,0.8000030517578267,0.0076930769130878485
236,2018-06-12,16,0.012299435028248588,6.208609271523179,DIS,104.7300033569336,105.22000122070312,103.95999908447266,104.33000183105467,101.4614486694336,9215300,86,46.0,,0.46,39.56,0.43000030517578125,0.0041034478616182035
237,2018-06-13,4,0.003824858757062147,-0.6890215893431328,DIS,103.1999969482422,107.87999725341795,102.66999816894533,106.30999755859376,103.38700103759766,22009400,96,46.0,,0.46,44.16,2.6599960327148295,0.02528032695167326
238,2018-06-14,2,0.0024124293785310735,-0.3692762186115214,DIS,106.4499969482422,109.48999786376952,106.4499969482422,108.75,105.75991821289062,18068700,74,46.0,,0.46,34.04,1.6100006103515625,0.014923995655742761
239,2018-06-15,2,0.0024124293785310735,0.0,DIS,108.16999816894533,109.41999816894533,107.8499984741211,108.8499984741211,105.85717010498048,16169200,76,46.0,,0.46,34.96,-0.06999969482419033,-0.0006393250177179066
240,2018-06-19,3,0.00311864406779661,0.8278145695364238,DIS,105.87000274658205,106.98999786376952,105.76000213623048,106.0999984741211,103.18277740478516,8869500,87,46.0,,0.46,40.02,-2.4300003051758097,-0.022208009009686447
241,2018-06-20,5,0.004531073446327683,0.45289855072463747,DIS,107.0,107.9000015258789,105.80999755859376,107.1500015258789,104.2039031982422,18625900,100,46.0,,0.46,46.0,0.9100036621093892,0.008505502199075643
242,2018-06-21,4,0.003824858757062147,-0.15586034912718194,DIS,107.01000213623048,107.25,105.79000091552734,105.88999938964844,102.97854614257812,7707800,78,46.0,,0.46,35.88,-0.6500015258789062,-0.006024110441954056
243,2018-06-22,1,0.0017062146892655367,-0.5539143279172821,DIS,106.06999969482422,106.8000030517578,105.80999755859376,106.33999633789062,103.41616821289062,8959100,76,46.0,,0.46,34.96,-0.4499969482422017,-0.004195775741186014
244,2018-06-25,2,0.0024124293785310735,0.4139072847682119,DIS,106.0,106.08000183105467,103.73999786376952,104.4499969482422,101.57814025878906,7995800,68,46.0,,0.46,31.28,-0.720001220703125,-0.006741584270874901
245,2018-06-26,3,0.00311864406779661,0.2927400468384076,DIS,104.45999908447266,104.70999908447266,103.91000366210938,104.26000213623048,101.39336395263672,6550000,61,46.0,,0.46,28.06,-1.370002746582017,-0.012914806965821035
246,2018-06-27,4,0.003824858757062147,0.22644927536231885,DIS,104.5,105.87999725341795,103.4800033569336,103.95999908447266,101.10161590576172,8803300,68,46.0,,0.46,31.28,1.1699981689452983,0.011173700498282146
247,2018-06-28,1,0.0017062146892655367,-0.5539143279172821,DIS,103.91000366210938,105.12000274658205,103.68000030517578,104.7699966430664,101.88935089111328,6303600,72,46.0,,0.46,33.120000000000005,-0.7599945068359091,-0.007177885592657307
248,2018-07-02,9,0.007355932203389831,3.3112582781456954,DIS,104.1500015258789,105.37000274658205,103.9000015258789,105.33000183105467,102.43394470214844,5488900,78,42.0,,0.42,32.76,0.25,0.0023782343366436365
249,2018-07-03,6,0.00523728813559322,-0.28801843317972353,DIS,105.87999725341795,105.9499969482422,103.5,104.04000091552734,101.1794204711914,2406300,82,42.0,,0.42,34.44,0.5799942016601562,0.005504357848932218
250,2018-07-06,4,0.003824858757062147,-0.26968716289104644,DIS,104.5,105.04000091552734,104.04000091552734,104.77999877929688,102.71817016601562,4134500,88,42.0,,0.42,36.96,-0.909996032714858,-0.008588919857726918
251,2018-07-09,3,0.00311864406779661,0.2927400468384076,DIS,105.01000213623048,106.06999969482422,104.75,106.0199966430664,103.93376159667967,4725200,84,42.0,,0.42,35.28,1.029998779296875,0.009805776564350888
252,2018-07-10,4,0.003824858757062147,0.22644927536231885,DIS,106.25,106.56999969482422,104.83000183105467,106.02999877929688,103.94356536865234,4213600,86,42.0,,0.42,36.12,0.5,0.004713868213807482
253,2018-07-11,1,0.0017062146892655367,-0.5539143279172821,DIS,105.31999969482422,109.33999633789062,105.31999969482422,108.04000091552734,105.9140167236328,11753800,94,42.0,,0.42,39.48,2.7699966430664062,0.02599227410151661
254,2018-07-12,5,0.004531073446327683,1.6556291390728473,DIS,108.0500030517578,109.1999969482422,107.81999969482422,108.25,106.11988830566406,5931400,85,42.0,,0.42,35.7,-0.1399993896484233,-0.0012804041918548226
255,2018-07-13,3,0.00311864406779661,-0.311720698254364,DIS,108.0,110.23999786376952,107.66000366210938,110.0,107.83544921875,8188800,80,42.0,,0.42,33.6,1.0400009155273153,0.009523818173916787
256,2018-07-16,6,0.00523728813559322,1.17096018735363,DIS,109.81999969482422,110.4499969482422,108.7699966430664,110.1999969482422,108.03150177001952,8245900,90,42.0,,0.42,37.8,0.20999908447268467,0.001904926420011277
257,2018-07-17,6,0.00523728813559322,0.0,DIS,110.26000213623048,112.62000274658205,110.08999633789062,110.3000030517578,108.12954711914062,9075900,88,42.0,,0.42,36.96,2.1700057983398438,0.019646952089611425
258,2018-07-18,1,0.0017062146892655367,-0.674217907227616,DIS,110.30999755859376,111.05999755859376,109.6500015258789,110.69000244140624,108.51187133789062,6414100,83,42.0,,0.42,34.86,-1.5600051879882812,-0.013851937044422002
259,2018-07-19,8,0.006649717514124294,2.8973509933774833,DIS,111.54000091552734,114.68000030517578,111.3000030517578,112.12999725341795,109.9235382080078,17796800,100,42.0,,0.42,42.0,3.620002746582017,0.032595019144243675
260,2018-07-20,6,0.00523728813559322,-0.2124044180118947,DIS,112.1500015258789,112.1999969482422,110.83000183105467,111.4800033569336,109.2863311767578,11787900,82,42.0,,0.42,34.44,-2.4800033569335795,-0.021625421610865225
261,2018-07-23,2,0.0024124293785310735,0.0,DIS,111.0500030517578,111.20999908447266,110.33999633789062,111.08999633789062,108.90399169921876,5447800,83,42.0,,0.42,34.86,-0.9899978637695455,-0.008823510612270602
262,2018-07-24,9,0.007355932203389831,2.0491803278688527,DIS,111.83999633789062,111.88999938964844,110.54000091552734,110.6999969482422,108.52166748046876,5648800,87,42.0,,0.42,36.54,0.6800003051757812,0.0061145608378188054
263,2018-07-25,3,0.00311864406779661,-0.5760368663594471,DIS,110.63999938964844,111.41999816894533,109.62999725341795,111.18000030517578,108.99222564697266,6756800,78,42.0,,0.42,32.76,-0.4700012207031108,-0.004200565048413041
264,2018-07-26,5,0.004531073446327683,0.45289855072463747,DIS,112.1500015258789,114.55999755859376,111.68000030517578,113.51000213623048,111.27637481689452,9466400,89,42.0,,0.42,37.38,3.1399993896484375,0.02818164998429884
265,2018-07-27,8,0.006649717514124294,0.46758104738154627,DIS,114.0,114.0500030517578,111.91999816894533,112.62000274658205,110.40389251708984,5717000,90,42.0,,0.42,37.8,-0.5099945068359659,-0.004451767787225336
266,2018-08-01,2,0.0024124293785310735,0.4139072847682119,DIS,113.68000030517578,113.83000183105467,112.58999633789062,112.97000122070312,110.74700927734376,6466600,53,45.0,False,0.45,23.85,-0.220001220703125,-0.0019289891698055506
267,2018-08-02,2,0.0024124293785310735,0.0,DIS,112.5,113.31999969482422,111.68000030517578,112.75,110.53132629394533,4027300,50,45.0,,0.45,22.5,-0.5100021362304545,-0.0044803841520392185
268,2018-08-03,5,0.004531073446327683,0.8782201405152223,DIS,113.1999969482422,114.0999984741211,112.4000015258789,114.08999633789062,111.84496307373048,4747500,43,45.0,,0.45,19.35,0.779998779296875,0.006883151971385892
269,2018-08-06,25,0.01865536723163842,1.5360983102918588,DIS,114.66000366210938,116.83999633789062,114.16000366210938,115.94000244140624,113.65856170654295,12715600,53,45.0,,0.45,23.85,2.7399978637695312,0.024014004385731758
270,2018-08-07,42,0.030661016949152544,0.6435493640218048,DIS,116.56999969482422,117.9000015258789,116.23999786376952,116.55999755859376,114.266357421875,15466900,100,45.0,,0.45,45.0,1.0600051879882812,0.009072280222628848
271,2018-08-08,15,0.011593220338983051,-0.6218905472636815,DIS,115.9000015258789,116.41000366210938,113.9000015258789,113.9800033569336,111.73712921142578,11722900,80,45.0,,0.45,36.0,-1.4899978637695312,-0.012637810385799475
272,2018-08-09,17,0.013005649717514126,0.12183235867446407,DIS,114.0500030517578,114.8000030517578,112.80999755859376,114.16000366210938,111.9135971069336,7042000,51,45.0,,0.45,22.95,-1.6100006103515767,-0.013830431747298588
273,2018-08-10,4,0.003824858757062147,-0.7059079061685491,DIS,113.58000183105467,113.8000030517578,112.4000015258789,112.68000030517578,110.46271514892578,5740200,44,45.0,,0.45,19.8,-1.0,-0.008710801162166715
274,2018-08-13,7,0.0059435028248587575,2.4834437086092715,DIS,112.66000366210938,112.83999633789062,111.72000122070312,112.12000274658205,109.91373443603516,6080900,59,45.0,,0.45,26.55,-0.9600067138671733,-0.008435911143434227
275,2018-08-14,5,0.004531073446327683,-0.2376425855513309,DIS,112.37999725341795,113.19000244140624,111.9499969482422,112.75,110.53132629394533,4326400,51,45.0,,0.45,22.95,0.3500061035156108,0.003101791163370393
276,2018-08-15,1,0.0017062146892655367,-0.6234413965087282,DIS,112.18000030517578,113.12000274658205,111.47000122070312,112.8499984741211,110.62936401367188,5183200,50,45.0,,0.45,22.5,-0.06999969482419033,-0.0006184264803813511
277,2018-08-16,4,0.003824858757062147,1.2417218543046356,DIS,113.3000030517578,113.33000183105467,112.4000015258789,112.4800033569336,110.2666473388672,5082500,47,45.0,,0.45,21.15,0.20999908447262783,0.0018564275050725332
278,2018-08-17,7,0.0059435028248587575,0.5539143279172822,DIS,112.51000213623048,112.86000061035156,111.88999938964844,112.4800033569336,110.2666473388672,4764500,55,45.0,,0.45,24.75,-0.4700012207031108,-0.004147191503656389
279,2018-08-21,8,0.006649717514124294,2.8973509933774833,DIS,112.25,113.0,112.0,112.38999938964844,110.17841339111328,4770400,43,45.0,,0.45,19.35,0.1399993896484375,0.0012404695099355045
280,2018-08-22,2,0.0024124293785310735,-0.637213254035684,DIS,112.44000244140624,112.75,111.94000244140624,111.94000244140624,109.73727416992188,3213000,53,45.0,,0.45,23.85,-0.25,-0.0022123893805309214
281,2018-08-23,3,0.00311864406779661,0.2927400468384076,DIS,111.94000244140624,112.13999938964844,111.52999877929688,112.0,109.79608917236328,4257400,56,45.0,,0.45,25.2,-0.6100006103515625,-0.005410204969858667
282,2018-08-24,5,0.004531073446327683,0.45289855072463747,DIS,111.62999725341795,112.6999969482422,111.44000244140624,111.93000030517578,109.72747802734376,5049000,45,45.0,,0.45,20.25,0.5599975585937642,0.004993736058870102
283,2018-08-27,7,0.0059435028248587575,0.5539143279172822,DIS,112.48999786376952,112.88999938964844,112.06999969482422,112.33000183105467,110.11959838867188,4767700,47,45.0,,0.45,21.15,0.1900024414062358,0.001685913456532795
284,2018-08-29,3,0.00311864406779661,-0.47528517110266166,DIS,112.58000183105467,112.72000122070312,112.0199966430664,112.4499969482422,110.23722839355467,4001500,58,45.0,,0.45,26.1,-0.1699981689453125,-0.0015058744783809086
285,2018-08-30,4,0.003824858757062147,0.22644927536231885,DIS,112.06999969482422,112.41999816894533,111.58999633789062,111.91999816894533,109.71766662597656,3481600,43,45.0,,0.45,19.35,-0.3000030517577983,-0.002661489074777368
286,2018-08-31,2,0.0024124293785310735,-0.3692762186115214,DIS,111.9000015258789,112.27999877929688,111.55999755859376,112.0199966430664,109.81568908691406,4642800,55,45.0,,0.45,24.75,-0.1399993896484517,-0.0012453246035287746
287,2018-09-04,3,0.00311864406779661,0.8278145695364238,DIS,111.8000030517578,112.0,110.6500015258789,110.8499984741211,108.66871643066406,6391200,100,51.0,,0.51,51.0,-0.279998779296875,-0.002493754741191734
288,2018-09-05,4,0.003824858757062147,0.22644927536231885,DIS,110.58000183105467,110.81999969482422,109.6999969482422,109.87000274658205,107.7080078125,6388300,75,51.0,,0.51,38.25,-1.1800003051757812,-0.010535717010498047
289,2018-09-06,1,0.0017062146892655367,-0.5539143279172821,DIS,110.0,110.41000366210938,109.36000061035156,110.26000213623048,108.09033203125,5267200,75,51.0,,0.51,38.25,-0.40999603271484375,-0.0036996574070014
290,2018-09-07,1,0.0017062146892655367,0.0,DIS,110.08000183105467,111.3499984741211,110.01000213623048,110.97000122070312,108.78636169433594,4754800,69,51.0,,0.51,35.19,0.9399948120117188,0.008513674312414787
291,2018-09-10,2,0.0024124293785310735,0.0,DIS,111.44000244140624,111.91000366210938,110.37000274658205,110.68000030517578,108.50206756591795,4636500,57,51.0,,0.51,29.07,0.5600051879882812,0.005029233908058206
292,2018-09-11,1,0.0017062146892655367,-0.2927400468384075,DIS,110.5,110.61000061035156,109.51000213623048,109.5999984741211,107.4433135986328,5488600,59,51.0,,0.51,30.09,-1.3000030517578125,-0.011616504416199658
293,2018-09-12,2,0.0024124293785310735,0.4139072847682119,DIS,109.25,110.25,109.18000030517578,109.45999908447266,107.30606842041016,5236700,52,51.0,,0.51,26.52,-0.3600006103515625,-0.003254684100579164
294,2018-09-14,3,0.00311864406779661,0.2927400468384076,DIS,110.91999816894533,111.25,108.87999725341795,109.26000213623048,107.11001586914062,6012400,59,51.0,,0.51,30.09,1.0,0.009070294784580435
295,2018-09-17,2,0.0024124293785310735,0.4139072847682119,DIS,109.58000183105467,109.87999725341795,108.61000061035156,109.36000061035156,107.20803833007812,5592900,53,51.0,,0.51,27.03,-1.3700027465820455,-0.012314631429950929
296,2018-09-20,1,0.0017062146892655367,-0.2927400468384075,DIS,110.58000183105467,111.9499969482422,109.94000244140624,111.62000274658205,109.42356872558594,7121800,55,51.0,,0.51,28.05,2.069999694824247,0.018838730856992836
297,2018-09-21,1,0.0017062146892655367,0.0,DIS,111.9499969482422,111.9800033569336,110.4000015258789,110.4000015258789,108.22757720947266,25753600,56,51.0,,0.51,28.56,0.03000640869139204,0.00026803402866781845
298,2018-09-24,3,0.00311864406779661,0.8278145695364238,DIS,112.2699966430664,113.13999938964844,111.6999969482422,112.7699966430664,110.55093383789062,9232300,57,51.0,,0.51,29.07,1.1599960327148438,0.010358956938207875
299,2018-09-25,7,0.0059435028248587575,0.9057971014492754,DIS,113.30999755859376,114.70999908447266,112.6500015258789,113.62999725341795,111.39401245117188,12169400,59,51.0,,0.51,30.09,1.5699996948242188,0.013876610423314784
300,2018-09-26,3,0.00311864406779661,-0.47528517110266166,DIS,114.01000213623048,116.31999969482422,114.01000213623048,115.20999908447266,112.94292449951172,11141500,60,51.0,,0.51,30.6,1.6100006103515625,0.014035399034097784
301,2018-09-27,1,0.0017062146892655367,-0.4528985507246377,DIS,115.19000244140624,116.5999984741211,115.0999984741211,116.04000091552734,113.75659942626952,5195300,58,51.0,,0.51,29.58,0.279998779296875,0.002407142194218226
302,2018-09-28,8,0.006649717514124294,2.8973509933774833,DIS,115.6500015258789,117.45999908447266,115.3499984741211,116.94000244140624,114.63888549804688,7366800,63,51.0,,0.51,32.13,0.8600006103515625,0.007375648555796754
303,2018-10-01,3,0.00311864406779661,0.8278145695364238,DIS,117.27999877929688,117.4000015258789,115.68000030517578,116.23999786376952,113.9526596069336,8643900,86,49.0,False,0.49,42.14,-0.05999755859375,-0.000510791410364364
304,2018-10-02,4,0.003824858757062147,0.22644927536231885,DIS,115.5500030517578,117.6999969482422,115.3000030517578,117.66000366210938,115.34471130371094,6441700,73,49.0,,0.49,35.77,0.29999542236329546,0.002555327244158301
305,2018-10-03,4,0.003824858757062147,0.0,DIS,117.9499969482422,118.0999984741211,116.73999786376952,116.91000366210938,114.6094741821289,6111700,81,49.0,,0.49,39.69,0.40000152587889204,0.003398483740443936
306,2018-10-04,9,0.007355932203389831,0.9231905465288037,DIS,117.0,117.16999816894533,115.12000274658205,116.12999725341795,113.84481811523438,6442800,88,49.0,,0.49,43.12,-0.930000305175767,-0.007874685158269168
307,2018-10-05,4,0.003824858757062147,-0.4800307219662059,DIS,116.0,116.58000183105467,114.7300033569336,114.77999877929688,112.52139282226562,5835700,84,49.0,,0.49,41.16,-0.5899963378906534,-0.005035387446536865
308,2018-10-08,7,0.0059435028248587575,0.5539143279172822,DIS,114.83000183105467,116.16000366210938,114.12000274658205,116.0199966430664,113.73698425292967,5652300,77,49.0,,0.49,37.73,-0.4199981689452983,-0.003602660510796274
309,2018-10-09,1,0.0017062146892655367,-0.7129277566539924,DIS,116.62000274658205,117.7699966430664,116.04000091552734,116.88999938964844,114.5898666381836,6761400,88,49.0,,0.49,43.12,1.6099929809570312,0.01386013197485969
310,2018-10-10,4,0.003824858757062147,1.2417218543046356,DIS,116.83999633789062,117.2300033569336,112.7300033569336,112.86000061035156,110.63917541503906,9006500,84,49.0,,0.49,41.16,-0.5399932861328125,-0.004585151579560631
311,2018-10-11,4,0.003824858757062147,0.0,DIS,112.5,113.25,110.31999969482422,111.1500015258789,108.96282196044922,10045400,84,49.0,,0.49,41.16,-3.9800033569335938,-0.033950381668211405
312,2018-10-15,2,0.0024124293785310735,0.0,DIS,111.93000030517578,114.62000274658205,111.88999938964844,113.44000244140624,111.20775604248048,6628800,99,49.0,,0.49,48.51,1.3700027465820455,0.012097154495205764
313,2018-10-16,8,0.006649717514124294,1.7564402810304451,DIS,114.33999633789062,116.37000274658205,113.83999633789062,116.19000244140624,113.90364074707033,7619000,86,49.0,,0.49,42.14,1.75,0.015267841197571297
314,2018-10-18,2,0.0024124293785310735,-0.637213254035684,DIS,116.75,117.12999725341795,115.58000183105467,116.18000030517578,113.89383697509766,6056300,77,49.0,,0.49,37.73,0.7599945068359091,0.006530845483358361
315,2018-10-19,2,0.0024124293785310735,0.0,DIS,117.41999816894533,119.16999816894533,117.22000122070312,118.9000015258789,116.56031799316406,10431000,82,49.0,,0.49,40.18,2.040000915527372,0.017416553943168767
316,2018-10-22,4,0.003824858757062147,1.2417218543046356,DIS,119.0500030517578,119.69000244140624,117.72000122070312,118.2699966430664,115.94271087646484,8406400,79,49.0,,0.49,38.71,0.5200042724609091,0.004363550226154311
317,2018-10-23,2,0.0024124293785310735,-0.3692762186115214,DIS,116.9499969482422,118.48999786376952,115.41000366210938,117.8499984741211,115.53097534179688,8607400,88,49.0,,0.49,43.12,-1.2000045776367188,-0.010025938283560243
318,2018-10-24,1,0.0017062146892655367,-0.2927400468384075,DIS,117.05999755859376,117.05999755859376,111.25,111.61000061035156,109.41376495361328,11630500,85,49.0,,0.49,41.65,-1.4300003051757528,-0.012068531782909231
319,2018-10-25,2,0.0024124293785310735,0.4139072847682119,DIS,112.62000274658205,114.69000244140624,112.12000274658205,114.16000366210938,111.9135971069336,7406900,83,49.0,,0.49,40.67,-2.3699951171875284,-0.02024598638831543
320,2018-10-26,1,0.0017062146892655367,-0.2927400468384075,DIS,112.83999633789062,114.13999938964844,112.0999984741211,113.19000244140624,110.96267700195312,7984700,87,49.0,,0.49,42.63,-0.5500030517577983,-0.004795562298804401
321,2018-10-30,2,0.0024124293785310735,0.4139072847682119,DIS,113.38999938964844,114.88999938964844,112.41000366210938,114.76000213623048,112.50178527832033,7365400,90,49.0,,0.49,44.1,0.75,0.006570877904420458
322,2018-10-31,1,0.0017062146892655367,-0.2927400468384075,DIS,116.2300033569336,116.5199966430664,114.68000030517578,114.83000183105467,112.57040405273438,9196700,82,49.0,,0.49,40.18,1.6299972534179688,0.01418745984922376
323,2018-11-01,1,0.0017062146892655367,0.0,DIS,115.1999969482422,116.27999877929688,114.9000015258789,116.0999984741211,113.8154067993164,6779900,67,50.0,False,0.5,33.5,-0.23999786376953125,-0.002059713960554932
324,2018-11-02,1,0.0017062146892655367,0.0,DIS,116.83000183105467,116.9499969482422,114.37000274658205,115.18000030517578,112.91352081298828,6377900,63,50.0,,0.5,31.5,0.6699981689453267,0.005761938217913265
325,2018-11-05,3,0.00311864406779661,0.8278145695364238,DIS,115.73999786376952,116.22000122070312,115.12000274658205,115.4499969482422,113.1781997680664,7920800,62,50.0,,0.5,31.0,-0.7299957275390767,-0.0062419473842495465
326,2018-11-06,3,0.00311864406779661,0.0,DIS,115.73999786376952,116.83999633789062,115.4499969482422,116.70999908447266,114.41341400146484,5036600,59,50.0,,0.5,29.5,0.6199951171875,0.005334667963134088
327,2018-11-07,9,0.007355932203389831,1.358695652173913,DIS,116.56999969482422,117.29000091552734,115.16000366210938,117.0500030517578,114.74671936035156,8249800,100,50.0,,0.5,50.0,0.45000457763671875,0.003851460045713573
328,2018-11-08,37,0.027129943502824858,2.6881720430107525,DIS,117.4499969482422,117.83000183105467,115.20999908447266,116.0,113.7173843383789,11074800,93,50.0,,0.5,46.5,0.5400009155273295,0.00460398082796698
329,2018-11-09,22,0.016536723163841808,-0.39046230737192833,DIS,118.1999969482422,120.1999969482422,117.18000030517578,118.0,115.6780242919922,16878200,86,50.0,,0.5,43.0,2.3699951171875284,0.020113681408455264
330,2018-11-12,7,0.0059435028248587575,1.4637002341920375,DIS,118.0,118.45999908447266,116.5999984741211,116.6999969482422,114.40360260009766,9170600,68,50.0,,0.5,34.0,-1.7399978637695455,-0.014475856139320786
331,2018-11-14,7,0.0059435028248587575,0.0,DIS,117.44000244140624,118.22000122070312,116.44000244140624,117.12000274658205,114.81534576416016,7109100,67,50.0,,0.5,33.5,-0.23999786376953125,-0.002025982319976194
332,2018-11-15,4,0.003824858757062147,-0.3564638783269962,DIS,116.48999786376952,117.43000030517578,115.6999969482422,117.11000061035156,114.8055419921875,7088700,72,50.0,,0.5,36.0,-0.7900009155273438,-0.006682464112417907
333,2018-11-16,4,0.003824858757062147,0.0,DIS,116.52999877929688,117.33999633789062,115.98999786376952,116.19000244140624,113.90364074707033,7141900,66,50.0,,0.5,33.0,-0.09000396728515625,-0.0007664478161564237
334,2018-11-19,6,0.00523728813559322,0.3692762186115215,DIS,116.0,117.83000183105467,114.79000091552734,115.41999816894533,113.14878845214844,9714600,61,50.0,,0.5,30.5,0.4900054931640483,0.004175946041050205
335,2018-11-20,3,0.00311864406779661,-0.40453074433656955,DIS,113.5199966430664,114.58999633789062,111.5199966430664,111.87000274658205,109.6686553955078,11194600,67,50.0,,0.5,33.5,-3.2400054931640483,-0.027497287981116947
336,2018-11-23,1,0.0017062146892655367,-0.4528985507246377,DIS,112.23999786376952,112.79000091552734,111.73999786376952,112.08000183105467,109.87451934814452,3242300,55,50.0,,0.5,27.5,-1.7999954223632812,-0.015708137532840505
337,2018-11-26,3,0.00311864406779661,0.2927400468384076,DIS,113.18000030517578,113.18000030517578,111.91999816894533,112.5500030517578,110.33527374267578,7002400,65,50.0,,0.5,32.5,0.3899993896484375,0.0034577479074631157
338,2018-11-27,1,0.0017062146892655367,-0.4528985507246377,DIS,113.61000061035156,114.0999984741211,112.41000366210938,113.9000015258789,111.65870666503906,7357500,61,50.0,,0.5,30.5,0.9199981689453125,0.0081286284366906
339,2018-11-28,1,0.0017062146892655367,0.0,DIS,114.31999969482422,116.3000030517578,114.0500030517578,116.0999984741211,113.8154067993164,9039800,64,50.0,,0.5,32.0,2.2000045776367045,0.019281372542136133
340,2018-11-30,2,0.0024124293785310735,0.4139072847682119,DIS,116.83999633789062,117.06999969482422,115.05999755859376,115.48999786376952,113.21741485595705,16857800,62,50.0,,0.5,31.0,0.7699966430664205,0.006620779216349071
341,2018-12-03,1,0.0017062146892655367,-0.5539143279172821,DIS,116.6500015258789,116.91999816894533,114.91000366210938,115.73999786376952,113.46248626708984,9273300,91,48.0,,0.48,43.68,-0.15000152587889204,-0.0012812977387025581
342,2018-12-04,3,0.00311864406779661,0.8278145695364238,DIS,115.62000274658205,116.29000091552734,112.66000366210938,112.87000274658205,110.64897918701172,10806700,93,48.0,,0.48,44.64,-0.629997253417983,-0.005388276285359317
343,2018-12-06,2,0.0024124293785310735,-0.22644927536231885,DIS,112.05999755859376,114.33999633789062,111.16000366210938,114.33000183105467,112.08024597167967,10546200,93,48.0,,0.48,44.64,-1.9500045776367188,-0.016768463000126688
344,2018-12-07,4,0.003824858757062147,0.585480093676815,DIS,113.86000061035156,113.98999786376952,111.61000061035156,111.9800033569336,110.62799835205078,8305500,90,48.0,,0.48,43.2,-0.34999847412110796,-0.0030610327560866013
345,2018-12-10,1,0.0017062146892655367,-0.5539143279172821,DIS,111.98999786376952,112.29000091552734,109.52999877929688,111.86000061035156,110.50943756103516,7337500,90,48.0,,0.48,43.2,-1.6999969482421733,-0.014913562418641835
346,2018-12-11,1,0.0017062146892655367,0.0,DIS,112.97000122070312,113.72000122070312,111.43000030517578,111.97000122070312,110.6181182861328,6861800,100,48.0,,0.48,48.0,1.4300003051757812,0.012734885506426652
347,2018-12-13,1,0.0017062146892655367,0.0,DIS,112.87000274658205,113.5999984741211,112.33999633789062,113.38999938964844,112.02096557617188,6661500,88,48.0,,0.48,42.24,-0.12000274658203125,-0.0010552474964288239
348,2018-12-17,2,0.0024124293785310735,-0.22644927536231885,DIS,112.29000091552734,112.88999938964844,110.02999877929688,110.62000274658205,109.28441619873048,7731800,89,48.0,,0.48,42.72,-0.7099990844726562,-0.006249992024730533
349,2018-12-18,2,0.0024124293785310735,0.0,DIS,110.87000274658205,111.08000183105467,108.9000015258789,109.4499969482422,108.12853240966795,6682300,89,48.0,,0.48,42.72,-1.8099975585937642,-0.016033285219060223
350,2018-12-19,4,0.003824858757062147,0.585480093676815,DIS,110.0,112.12999725341795,108.9499969482422,109.22000122070312,107.9013214111328,9416900,87,48.0,,0.48,41.76,1.0499954223632812,0.009452605375000367
351,2018-12-20,1,0.0017062146892655367,-0.5539143279172821,DIS,108.75,109.20999908447266,106.12999725341795,107.0,105.70812225341795,9387300,77,48.0,,0.48,36.96,-2.9199981689452983,-0.0260411864841662
352,2018-12-21,2,0.0024124293785310735,0.4139072847682119,DIS,106.47000122070312,108.75,103.86000061035156,104.22000122070312,102.9616928100586,15530600,85,48.0,,0.48,40.8,-0.45999908447265625,-0.004212060144024421
353,2018-12-24,4,0.003824858757062147,0.22644927536231885,DIS,103.2300033569336,103.9000015258789,100.3499984741211,100.3499984741211,99.13841247558594,7133000,93,48.0,,0.48,44.64,-4.849998474121094,-0.04459768711835488
354,2018-12-27,3,0.00311864406779661,-0.18463810930576074,DIS,104.41000366210938,106.5500030517578,102.8000030517578,106.5199966430664,105.2339096069336,8201400,99,48.0,,0.48,47.52,2.650001525878892,0.025505307862953686
355,2018-12-28,1,0.0017062146892655367,-0.4528985507246377,DIS,107.27999877929688,108.5199966430664,106.19000244140624,107.3000030517578,106.00450134277344,7620500,87,48.0,,0.48,41.76,1.969993591308608,0.018488911636648675
356,2018-12-31,1,0.0017062146892655367,0.0,DIS,109.11000061035156,109.66999816894533,107.5500030517578,109.6500015258789,108.3261260986328,7241700,99,48.0,,0.48,47.52,1.1500015258789205,0.010597139342543471
357,2019-01-02,1,0.0017062146892655367,0.0,DIS,108.0999984741211,109.13999938964844,107.7300033569336,108.97000122070312,107.6543426513672,9723500,78,53.0,,0.53,41.34,-0.5299987792968892,-0.004832668807748464
358,2019-01-03,2,0.0024124293785310735,0.4139072847682119,DIS,108.4800033569336,108.6500015258789,105.94000244140624,106.33000183105467,105.04621124267578,10594700,84,53.0,,0.53,44.52,-0.48999786376953125,-0.004489626777623101
359,2019-01-04,2,0.0024124293785310735,0.0,DIS,107.94000244140624,110.75,107.25,109.61000061035156,108.28660583496094,10122800,91,53.0,,0.53,48.23,2.0999984741210938,0.019328103494052007
360,2019-01-07,2,0.0024124293785310735,-0.594106463878327,DIS,109.91000366210938,111.4000015258789,109.3000030517578,110.55999755859376,109.22513580322266,6714700,96,53.0,,0.53,50.88,0.6500015258789062,0.005869088269786937
361,2019-01-08,6,0.00523728813559322,1.17096018735363,DIS,111.8000030517578,112.55999755859376,111.16999816894533,111.41999816894533,110.0747528076172,8730700,94,53.0,,0.53,49.82,1.159996032714858,0.010412890635781435
