,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CFA_unscaled,CFA_monthly,isPartial,scale,CFA,Stock_Price_Change,Stock_Price_Change_Percent
42,2017-06-15,22,0.007754072308303536,1.16446711766663,CFA,43.93999862670898,44.27000045776367,43.93999862670898,44.209999084472656,41.86589813232422,17900,29,77.0,,0.77,22.33,-0.020000457763671875,-0.0004515795292444613
43,2017-06-16,1,0.003582439411998411,-0.537992519342112,CFA,44.27000045776367,44.27000045776367,44.0099983215332,44.220001220703125,41.87536239624024,21700,29,77.0,,0.77,22.33,0.0,0.0
44,2017-07-10,1,0.003582439411998411,-0.3788661569194737,CFA,44.13999938964844,44.21500015258789,44.10900115966797,44.130001068115234,41.790130615234375,155200,21,76.0,,0.76,15.96,-0.05500030517578125,-0.0012423832077493868
45,2017-07-11,3,0.00397973778307509,0.11090163025396471,CFA,44.16999816894531,44.16999816894531,43.900001525878906,44.09999847412109,41.7617301940918,13400,26,76.0,,0.76,19.76,-0.045001983642578125,-0.0010177990158831696
46,2017-07-20,5,0.0043770361541517686,0.0998302885095339,CFA,44.95000076293945,44.95000076293945,44.61299896240234,44.7400016784668,42.379188537597656,26400,18,76.0,,0.76,13.68,0.7800025939941406,0.017659104059971176
47,2017-07-25,2,0.0037810885975367503,-0.13615321775437972,CFA,44.9900016784668,44.9900016784668,44.83300018310547,44.91999816894531,42.54970169067383,14100,100,76.0,,0.76,76.0,0.04000091552734375,0.0008898979944027552
48,2017-07-28,1,0.003582439411998411,-0.05253756435851642,CFA,44.52999877929688,44.63999938964844,44.5009994506836,44.63999938964844,42.28446578979492,25000,22,76.0,,0.76,16.72,-0.3500022888183594,-0.00777955714071199
49,2017-08-03,3,0.00397973778307509,0.11090163025396471,CFA,44.7400016784668,44.7400016784668,44.560001373291016,44.66999816894531,42.312896728515625,83200,51,72.0,,0.72,36.72,0.10000228881835938,0.0022401946726180455
50,2017-08-08,6,0.004575685339690107,0.14974543276430063,CFA,44.75,44.93000030517578,44.650001525878906,44.65999984741211,42.30341339111328,18300,100,72.0,,0.72,72.0,0.18999862670898438,0.004246728198055161
51,2017-08-16,-2,0.002986491855383393,-0.34731266822957363,CFA,44.40999984741211,44.630001068115234,44.400001525878906,44.5099983215332,42.18313980102539,31900,57,72.0,,0.72,41.04,-0.2999992370605469,-0.006677036167880623
52,2017-08-24,66,0.016494636471990464,4.5230810163629105,CFA,44.06999969482422,44.09999847412109,43.93999862670898,43.970001220703125,41.67137908935547,40300,58,72.0,,0.72,41.76,-0.5300025939941477,-0.011875477958991021
53,2017-08-25,11,0.005568931267381803,-0.6623792663246382,CFA,44.04999923706055,44.17900085449219,44.04999923706055,44.1150016784668,41.80880355834961,22000,34,72.0,,0.72,24.48,0.07900238037110086,0.0017914372586080862
54,2017-09-29,9,0.005171632896305125,-0.07134194192765919,CFA,45.59000015258789,45.65999984741211,45.45000076293945,45.650001525878906,43.35546875,19100,68,63.0,,0.63,42.84,1.4809989929199219,0.03352269096799487
55,2017-10-26,1,0.003582439411998411,-0.05253756435851642,CFA,46.68000030517578,46.77000045776367,46.61299896240234,46.68000030517578,44.388309478759766,16700,74,62.0,,0.62,45.88,1.1100006103515625,0.024310131713994654
56,2017-11-14,0,0.0033837902264600714,-0.055450815126982356,CFA,46.61000061035156,46.76499938964844,46.540000915527344,46.7400016784668,44.44538497924805,30500,82,66.0,,0.66,54.120000000000005,-0.005001068115234375,-0.00010692897298025805
57,2017-11-20,27,0.008747318235995232,1.585065163790067,CFA,47.0,47.09000015258789,46.95000076293945,47.073001861572266,44.779273986816406,29300,78,66.0,,0.66,51.48,0.3250007629394531,0.0069496582311812105
58,2017-11-24,6,0.004575685339690107,-0.476904210382886,CFA,47.25,47.34000015258789,47.2400016784668,47.290000915527344,44.9857177734375,4500,38,66.0,,0.66,25.08,0.25,0.005308982781692784
59,2017-11-27,1,0.003582439411998411,-0.39954717986282207,CFA,47.27000045776367,47.40800094604492,47.27000045776367,47.369998931884766,45.061805725097656,40100,76,66.0,,0.66,50.16,0.06800079345703125,0.0014364341621853072
60,2017-11-29,1,0.003582439411998411,0.0,CFA,48.04999923706055,48.2400016784668,48.04999923706055,48.18999862670898,45.84183120727539,78700,82,66.0,,0.66,54.120000000000005,0.832000732421875,0.017549795726859996
61,2017-12-12,2,0.0037810885975367503,0.055450815126982356,CFA,48.560001373291016,48.7599983215332,48.560001373291016,48.6349983215332,46.26515579223633,33300,54,60.0,,0.6,32.4,0.5199966430664062,0.010779366189336503
62,2017-12-20,2,0.0037810885975367503,0.0,CFA,49.2599983215332,49.2599983215332,48.93600082397461,48.970001220703125,46.58384704589844,19800,54,60.0,,0.6,32.4,0.5,0.010254307161843945
63,2018-01-18,1,0.003582439411998411,-0.6395650957349003,CFA,50.810001373291016,50.869998931884766,50.619998931884766,50.66999816894531,48.33605194091797,65000,53,66.0,,0.66,34.980000000000004,1.6100006103515625,0.03268373254588153
64,2018-01-22,1,0.003582439411998411,0.0,CFA,51.13999938964844,51.34000015258789,51.047000885009766,51.310001373291016,48.94657516479492,54300,48,66.0,,0.66,31.68,0.470001220703125,0.009239261461995607
65,2018-01-24,4,0.004178386968613428,0.16635244538094707,CFA,51.45000076293945,51.65900039672852,51.15999984741211,51.40999984741211,49.041954040527344,84600,65,66.0,,0.66,42.9,0.3190002441406321,0.006213483505892681
66,2018-01-25,2,0.0037810885975367503,-0.09508414947228283,CFA,51.7599983215332,51.77000045776367,51.33100128173828,51.499000549316406,49.12685775756836,28200,66,66.0,,0.66,43.56,0.11100006103514914,0.0021487071020092063
67,2018-01-26,1,0.003582439411998411,-0.05253756435851642,CFA,51.83000183105469,51.97999954223633,51.53200149536133,51.959999084472656,49.56661605834961,80900,58,66.0,,0.66,38.28,0.20999908447265625,0.0040563856020048306
68,2018-01-30,2,0.0037810885975367503,0.055450815126982356,CFA,51.459999084472656,51.459999084472656,51.15299987792969,51.2400016784668,48.87978744506836,35000,64,66.0,,0.66,42.24,-0.5200004577636719,-0.010003856528339239
69,2018-02-01,1,0.003582439411998411,-0.05253756435851642,CFA,50.970001220703125,51.27000045776367,50.95000076293945,51.0099983215332,48.66038131713867,263800,96,67.0,False,0.67,64.32000000000001,-0.18999862670898438,-0.00369216148638285
70,2018-02-06,7,0.0047743345252284465,0.26268782179258165,CFA,47.45000076293945,48.959999084472656,47.292999267578125,48.72999954223633,46.48541259765625,233800,80,67.0,,0.67,53.6,-2.3100013732910156,-0.04505561444638562
71,2018-02-12,29,0.009144616607071911,0.9153698926520764,CFA,48.209999084472656,48.61000061035156,47.790000915527344,48.31999969482422,46.09428405761719,68400,85,67.0,,0.67,56.95,-0.34999847412109375,-0.007148661778306531
72,2018-02-23,3,0.00397973778307509,-0.5647999304861624,CFA,49.619998931884766,49.83000183105469,49.33000183105469,49.83000183105469,47.55240249633789,60500,70,67.0,,0.67,46.900000000000006,1.220001220703125,0.02509774131628628
73,2018-02-27,11,0.005568931267381803,0.39932115403813495,CFA,50.34999847412109,50.5,49.75,49.75,47.47605895996094,34300,78,67.0,,0.67,52.260000000000005,0.6699981689453125,0.013445678192364863
74,2018-03-21,5,0.0043770361541517686,-0.21402582578297769,CFA,49.97999954223633,50.22600173950195,49.88999938964844,50.09000015258789,47.86785507202149,26500,87,63.0,,0.63,54.81,-0.2739982604980469,-0.005425708128674156
75,2018-03-29,38,0.010932459276916964,1.4976853952981748,CFA,48.369998931884766,49.150001525878906,48.369998931884766,48.88999938964844,46.72106552124024,22600,88,63.0,,0.63,55.44,-1.0760002136230469,-0.02142317079515388
76,2018-04-12,3,0.00397973778307509,0.05253756435851642,CFA,48.7400016784668,49.08700180053711,48.7400016784668,48.95000076293945,46.77840423583984,157800,79,64.0,,0.64,50.56,-0.06299972534179688,-0.0012817848094801576
77,2018-04-25,1,0.003582439411998411,-0.7183683668051348,CFA,48.91999816894531,49.02999877929688,48.50400161743164,48.869998931884766,46.76831817626953,94200,75,64.0,,0.64,48.0,-0.05700302124022727,-0.001161265083409635
78,2018-05-07,1,0.003582439411998411,0.0,CFA,48.93999862670898,48.970001220703125,48.66999816894531,48.810001373291016,46.71090316772461,38400,80,71.0,,0.71,56.8,-0.059997558593757105,-0.0012236908033350646
79,2018-05-08,1,0.003582439411998411,0.0,CFA,48.77999877929688,48.93000030517578,48.72700119018555,48.88999938964844,46.78745651245117,51300,78,71.0,,0.71,55.38,-0.04000091552734375,-0.0008168453038639445
80,2018-05-10,1,0.003582439411998411,0.0,CFA,49.47999954223633,49.63999938964844,49.2400016784668,49.52999877929688,47.39993667602539,82600,77,71.0,,0.71,54.67,0.7099990844726562,0.014510506438675685
81,2018-05-11,2,0.0037810885975367503,0.055450815126982356,CFA,49.65999984741211,49.77000045776367,49.52999877929688,49.630001068115234,47.49565124511719,44900,70,71.0,,0.71,49.7,0.13000106811523438,0.0026188773109119268
82,2018-05-15,38,0.010932459276916964,2.051680159698347,CFA,49.18999862670898,49.47999954223633,49.18999862670898,49.369998931884766,47.24682235717773,33000,74,71.0,,0.71,52.54,-0.29000091552734375,-0.005826821636729651
83,2018-05-22,1,0.003582439411998411,0.0,CFA,50.20000076293945,50.20000076293945,49.77000045776367,49.77000045776367,47.65665817260742,108300,92,71.0,,0.71,65.32,0.720001220703125,0.014551358677530546
84,2018-05-30,10,0.005370282081843465,0.4203005148681307,CFA,49.540000915527344,50.04999923706055,49.540000915527344,49.95000076293945,47.82900238037109,52200,84,71.0,,0.71,59.64,-0.15000152587890625,-0.002988078159346319
85,2018-06-01,1,0.003582439411998411,-0.3329141081600947,CFA,49.75,49.869998931884766,49.69300079345703,49.77000045776367,47.65665817260742,58900,47,100.0,False,1.0,47.0,-0.18000030517578125,-0.0035964097486438362
86,2018-06-07,1,0.003582439411998411,0.0,CFA,50.709999084472656,50.709999084472656,50.33000183105469,50.47499847412109,48.33171081542969,40100,37,100.0,,1.0,37.0,0.8400001525878906,0.0168437972845199
87,2018-06-12,11,0.005568931267381803,0.0,CFA,50.86000061035156,50.91999816894531,50.71799850463867,50.84999847412109,48.69079208374024,28000,45,100.0,,1.0,45.0,0.20999908447265625,0.00414117705115391
88,2018-06-20,1,0.003582439411998411,-0.3567097096382963,CFA,50.38999938964844,50.630001068115234,50.38999938964844,50.540000915527344,48.465450286865234,56800,70,100.0,,1.0,70.0,-0.2899971008300781,-0.005695151438692259
89,2018-06-21,3,0.00397973778307509,0.11090163025396471,CFA,50.54999923706055,50.54999923706055,50.125,50.220001220703125,48.158573150634766,39300,73,100.0,,1.0,73.0,-0.0800018310546875,-0.0015801269872985912
90,2018-06-22,1,0.003582439411998411,-0.0998302885095339,CFA,50.63999938964844,50.63999938964844,50.220001220703125,50.220001220703125,48.158573150634766,59800,91,100.0,,1.0,91.0,0.09000015258789062,0.0017804184756922137
91,2018-06-26,19,0.007158124751688518,0.9981146722856826,CFA,49.77000045776367,49.82500076293945,49.58000183105469,49.665000915527344,47.6263542175293,62900,39,100.0,,1.0,39.0,-0.8149986267089844,-0.016093969915718098
92,2018-06-28,5,0.0043770361541517686,-0.38852195149025914,CFA,49.16999816894531,49.42699813842773,48.9900016784668,49.310001373291016,47.28592300415039,51000,35,100.0,,1.0,35.0,-0.39800262451172586,-0.007988010404763823
93,2018-06-29,3,0.00397973778307509,-0.09076881183625307,CFA,49.5099983215332,49.7599983215332,49.415000915527344,49.41999816894531,47.391414642333984,123600,31,100.0,,1.0,31.0,0.33300018310547586,0.006737212366667578
94,2018-07-05,22,0.007754072308303536,0.948387740840571,CFA,49.81999969482422,49.81999969482422,49.34999847412109,49.72800064086914,47.6867790222168,28700,65,63.0,,0.63,40.95,0.060001373291015625,0.0012058154203162808
95,2018-07-12,2,0.0037810885975367503,-0.5123738279448686,CFA,50.66999816894531,50.66999816894531,50.20000076293945,50.45000076293945,48.37913131713867,33800,78,63.0,,0.63,49.14,0.8499984741210938,0.017061390592689962
96,2018-07-23,9,0.005171632896305125,0.3677629505096143,CFA,50.56999969482422,50.79999923706055,50.56999969482422,50.72999954223633,48.7047004699707,26900,80,63.0,,0.63,50.4,0.13000106811523438,0.0025656418553989813
97,2018-07-24,0,0.0033837902264600714,-0.345701774602443,CFA,50.9900016784668,51.0099983215332,50.38399887084961,50.56999969482422,48.55110168457031,41500,80,63.0,,0.63,50.4,0.20999908447265625,0.0041338403076087715
98,2018-08-03,1,0.003582439411998411,0.05870611717740992,CFA,51.060001373291016,51.084999084472656,50.90999984741211,51.07500076293945,49.03593063354492,21100,24,83.0,,0.83,19.92,0.07500076293945312,0.0014703149462327314
99,2018-08-06,49,0.013117600317838696,-0.29021647999656053,CFA,51.2599983215332,51.34999847412109,50.9900016784668,51.27999877929688,49.23273849487305,165500,31,83.0,,0.83,25.73,0.2649993896484304,0.005187420855391034
100,2018-08-07,6,0.004575685339690107,-0.6511796953084774,CFA,51.2599983215332,51.56800079345703,51.2599983215332,51.47999954223633,49.42476272583008,28800,32,83.0,,0.83,26.56,0.2180023193359446,0.004245420171644421
101,2018-08-14,1,0.003582439411998411,-0.21707041764348356,CFA,51.18999862670898,51.38999938964844,50.83000183105469,51.33000183105469,49.28074264526367,31900,100,83.0,,0.83,83.0,-0.17800140380859375,-0.003451780194495657
102,2018-08-15,477,0.09813945172824791,26.394588000443605,CFA,51.060001373291016,51.10499954223633,50.65700149536133,50.959999084472656,48.95221710205078,60600,57,83.0,,0.83,47.31,-0.2849998474121094,-0.0055458231328471275
103,2018-08-16,10,0.005370282081843465,-0.9452790698615885,CFA,51.09999847412109,51.5359992980957,51.09999847412109,51.38999938964844,49.36529159545898,36100,45,83.0,,0.83,37.35,0.430999755859375,0.008433612361216536
104,2018-08-17,35,0.010336511720301946,0.9247614115558183,CFA,51.45000076293945,51.67900085449219,51.36000061035156,51.630001068115234,49.5958251953125,37900,30,83.0,,0.83,24.9,0.14300155639648438,0.002774789629465202
105,2018-08-22,5,0.0043770361541517686,0.22180326050792964,CFA,52.290000915527344,52.290000915527344,51.880001068115234,51.93399810791016,49.88784790039063,96300,35,83.0,,0.83,29.05,0.6110000610351562,0.011822985176425771
106,2018-08-28,1,0.003582439411998411,-0.39954717986282207,CFA,52.310001373291016,52.43000030517578,52.13399887084961,52.27000045776367,50.21061325073242,31100,66,83.0,,0.83,54.78,0.1399993896484375,0.002677364452041253
107,2018-08-29,2,0.0037810885975367503,0.055450815126982356,CFA,52.369998931884766,52.494998931884766,52.20000076293945,52.43999862670898,50.37392425537109,28600,46,83.0,,0.83,38.18,0.06499862670898438,0.001239722035679014
108,2018-08-30,14,0.006164878823996822,0.6304507723021959,CFA,52.38999938964844,52.38999938964844,52.04499816894531,52.15999984741211,50.10494613647461,31700,36,83.0,,0.83,29.88,-0.10499954223632812,-0.0020001818148919215
109,2018-09-05,34,0.010137862534763606,0.6444544692917442,CFA,52.06999969482422,52.3489990234375,52.05699920654297,52.290000915527344,50.229827880859375,28500,94,66.0,,0.66,62.040000000000006,-0.0410003662109375,-0.0007825990969383412
110,2018-09-07,1,0.003582439411998411,-0.646627738370498,CFA,51.97999954223633,52.220001220703125,51.89500045776367,52.02000045776367,50.03270721435547,33400,79,66.0,,0.66,52.14,-0.128997802734375,-0.002464188525870825
111,2018-09-10,91,0.021460866110448947,4.990573361428413,CFA,52.2599983215332,52.29999923706055,52.14300155639648,52.209999084472656,50.215457916259766,89700,100,66.0,,0.66,66.0,0.07999801635742188,0.001531942062186431
112,2018-09-11,1,0.003582439411998411,-0.8330710702186349,CFA,52.18999862670898,52.3849983215332,52.04999923706055,52.2400016784668,50.24430465698242,44300,88,66.0,,0.66,58.080000000000005,0.08499908447265625,0.0016252215241414625
113,2018-09-14,41,0.011528406833531981,2.2180326050792942,CFA,52.56999969482422,52.57899856567383,52.38199996948242,52.54999923706055,50.54246520996094,44500,72,66.0,,0.66,47.52,0.194000244140625,0.003703354974832207
114,2018-09-17,-1,0.0031851410409217324,-0.35951106495166574,CFA,52.59999847412109,52.59999847412109,52.15399932861328,52.15399932861328,50.16157531738281,13900,90,66.0,,0.66,59.400000000000006,0.02099990844725852,0.0003993972692544201
115,2018-09-21,13,0.005966229638458482,0.8731445677934389,CFA,52.93999862670898,52.93999862670898,52.52000045776367,52.560001373291016,50.55208206176758,35700,75,66.0,,0.66,49.5,0.3400001525878906,0.0064638814154180935
116,2018-09-27,23,0.007952721493841877,1.1032888515288435,CFA,51.880001068115234,52.0,51.71900177001953,51.77999877929688,49.801883697509766,28800,77,66.0,,0.66,50.82,-0.9399986267089773,-0.017755924652305022
117,2018-10-08,1,0.003582439411998411,-0.5495328970375182,CFA,50.86000061035156,51.09000015258789,50.65999984741211,51.06800079345703,49.11708068847656,27100,77,66.0,,0.66,50.82,-0.9099998474121094,-0.017499997065617445
118,2018-10-10,6,0.004575685339690107,0.2772540756349118,CFA,50.77999877929688,50.77999877929688,49.2400016784668,49.29999923706055,47.41661834716797,63200,100,66.0,,0.66,66.0,-0.3100013732910085,-0.006067750486692947
119,2018-10-11,36,0.010535160905840286,1.3024225058609016,CFA,49.15999984741211,49.560001373291016,48.20000076293945,48.2599983215332,46.41635513305664,56800,63,66.0,,0.66,41.580000000000005,-1.2199974060058665,-0.02402515626887458
120,2018-10-12,4,0.004178386968613428,-0.6033865067692424,CFA,48.93999862670898,48.93999862670898,47.94599914550781,48.56999969482422,46.714500427246094,73300,70,66.0,,0.66,46.2,-0.6200027465820384,-0.012510143853954214
121,2018-10-24,4,0.004178386968613428,0.0,CFA,47.970001220703125,47.97600173950195,46.540000915527344,46.540000915527344,44.81998443603516,94900,77,66.0,,0.66,50.82,-0.9639968872070241,-0.019697525832804597
122,2018-10-25,2,0.0037810885975367503,-0.09508414947228283,CFA,46.84000015258789,47.43999862670898,46.70000076293945,47.13999938964844,45.3978157043457,120900,74,66.0,,0.66,48.84,-0.5360031127929759,-0.0111723172702749
123,2018-11-01,1,0.003582439411998411,-0.0998302885095339,CFA,48.0099983215332,48.38199996948242,47.83000183105469,48.34999847412109,46.5630989074707,118100,80,67.0,False,0.67,53.6,0.9420013427734446,0.019856689925009663
124,2018-11-05,1,0.003582439411998411,-0.05253756435851642,CFA,48.18999862670898,48.56999969482422,48.12200164794922,48.43999862670898,46.64977264404297,214100,66,67.0,,0.67,44.220000000000006,0.18799972534179688,0.003885736957140784
