,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CPA_unscaled,CPA_monthly,isPartial,scale,CPA,Stock_Price_Change,Stock_Price_Change_Percent
126,2018-09-18,2,0.011768335273573922,-0.11004489831851405,CPA,79.58999633789062,80.29000091552734,77.87999725341797,79.4000015258789,75.78691101074219,555800,81,64.0,,0.64,51.84,1.7900009155273438,0.022802559433469316
127,2018-09-20,1,0.011477299185098953,-0.02473043822336507,CPA,80.22000122070312,81.06999969482422,78.37000274658203,80.70999908447266,77.03730773925781,446000,65,64.0,,0.64,41.6,0.779998779296875,0.009714768593881429
128,2018-09-21,27,0.019044237485448198,0.6592960746526018,CPA,80.25,80.37000274658203,78.22000122070312,78.86000061035156,75.27147674560547,491400,61,64.0,,0.64,39.04,-0.6999969482421875,-0.008634475772507977
129,2018-09-27,5,0.012641443538998837,0.07419131467009632,CPA,80.37999725341797,81.55000305175781,80.12999725341797,80.9800033569336,77.29501342773438,358500,62,64.0,,0.64,39.68,1.1800003051757812,0.01468209860458125
130,2018-10-01,31,0.02020838183934808,0.5985818215305276,CPA,79.9000015258789,79.91999816894531,76.70999908447266,76.93000030517578,73.42930603027344,416900,89,64.0,False,0.64,56.96,-1.6300048828125,-0.019987796711398942
131,2018-10-02,24,0.018171129220023285,-0.10081225877066646,CPA,77.04000091552734,79.4800033569336,76.51000213623047,78.44999694824219,74.88013458251953,448600,97,64.0,,0.64,62.08,-0.43999481201171875,-0.005505440716872867
132,2018-10-04,2,0.011768335273573922,-0.3523608174770967,CPA,82.76000213623047,83.37000274658203,81.33999633789062,82.83999633789062,79.07037353515625,894800,90,64.0,,0.64,57.6,3.8899993896484375,0.04894312060077555
133,2018-10-05,4,0.012350407450523865,0.049460876446730806,CPA,82.81999969482422,83.13999938964844,80.51000213623047,81.91999816894531,78.1922378540039,491800,81,64.0,,0.64,51.84,-0.23000335693359375,-0.0027588263086991693
134,2018-10-08,2,0.011768335273573922,-0.04712979545668783,CPA,82.16000366210938,84.55999755859375,81.72000122070312,84.12000274658203,80.29212188720703,528400,90,64.0,,0.64,57.6,1.4199981689453125,0.017079602831006513
135,2018-10-11,3,0.012059371362048894,0.024730438223365514,CPA,81.08000183105469,81.58000183105469,76.73999786376953,76.86000061035156,73.36249542236328,473000,90,64.0,,0.64,57.6,-2.9799957275390625,-0.03524119930909586
136,2018-10-15,1,0.011477299185098953,-0.04826720725938782,CPA,77.30000305175781,77.94000244140625,76.62999725341797,77.05000305175781,73.54383850097656,434700,100,64.0,,0.64,64.0,-3.6399993896484375,-0.04461877062943154
137,2018-10-16,11,0.014387660069848662,0.25357541332792355,CPA,77.70999908447266,80.05999755859375,76.87999725341797,79.38999938964844,75.77735900878906,419600,92,64.0,,0.64,58.88,2.1199951171875,0.02720034707185537
138,2018-10-17,12,0.014678696158323633,0.020228173800469262,CPA,79.11000061035156,80.30000305175781,77.37000274658203,79.4800033569336,75.86327362060547,380100,86,64.0,,0.64,55.04,0.2400054931640625,0.0029978203907439216
139,2018-10-18,2,0.011768335273573922,-0.19827107621540185,CPA,79.08999633789062,79.69000244140625,76.73999786376953,76.93000030517578,73.42930603027344,348900,88,64.0,,0.64,56.32,-0.6100006103515625,-0.007596520388154726
140,2018-10-19,180,0.06357275902211874,4.402018003759028,CPA,76.80999755859375,77.06999969482422,74.91999816894531,75.56999969482422,72.13119506835938,257000,77,64.0,,0.64,49.28,-2.6200027465820312,-0.03287743338329607
141,2018-10-24,230,0.07812456344586728,6.170531039640987,CPA,72.52999877929688,73.80000305175781,68.19999694824219,68.2699966430664,65.16338348388672,550300,88,64.0,,0.64,56.32,-3.2699966430664062,-0.04242891729615528
142,2018-10-30,25,0.018462165308498254,-0.7636829635369324,CPA,68.38999938964844,71.95999908447266,67.77999877929688,71.8499984741211,68.5804672241211,610500,87,64.0,,0.64,55.68,-1.8400039672851562,-0.024932302048750743
143,2018-10-31,1,0.011477299185098953,-0.3783340689829119,CPA,72.75,73.0,71.16999816894531,72.43000030517578,69.13408660888672,686700,81,64.0,,0.64,51.84,1.0400009155273438,0.014452486503043316
144,2018-11-02,2,0.011768335273573922,0.02535754133279222,CPA,79.01000213623047,82.4800033569336,78.83999633789062,81.05000305175781,77.36182403564453,666000,80,56.0,,0.56,44.8,9.480003356933594,0.1298630596840218
145,2018-11-08,225,0.07666938300349244,4.328829193300429,CPA,79.51000213623047,80.1500015258789,78.55999755859375,79.9000015258789,76.26416015625,425000,89,56.0,,0.56,49.84,-2.3300018310546875,-0.02824929360116013
146,2018-11-15,1,0.011477299185098953,-0.8503014014789171,CPA,69.58999633789062,84.66999816894531,68.5,83.87999725341797,80.06304931640625,2372700,87,56.0,,0.56,48.720000000000006,4.519996643066406,0.05639421780431264
147,2018-11-20,39,0.022536670547147846,0.96358657064611,CPA,74.83999633789062,77.37999725341797,73.83999633789062,75.6500015258789,72.20755767822266,511200,88,56.0,,0.56,49.28,-7.290000915527344,-0.08609898515624537
148,2018-11-21,1,0.011477299185098953,-0.4907278268505604,CPA,76.47000122070312,78.83999633789062,76.0999984741211,77.41000366210938,73.88746643066406,344900,68,56.0,,0.56,38.080000000000005,1.4599990844726562,0.01886791336643734
149,2018-11-23,2,0.011768335273573922,0.02535754133279222,CPA,78.0199966430664,83.33000183105469,75.87999725341797,81.95999908447266,78.23042297363281,353500,35,56.0,,0.56,19.6,4.4900054931640625,0.05695085872303829
150,2018-12-04,2,0.011768335273573922,0.0,CPA,86.5999984741211,88.0,83.26000213623047,83.6500015258789,80.6839828491211,508200,77,59.0,,0.59,45.43,4.6699981689453125,0.05604221848468671
151,2018-12-07,1,0.011477299185098953,-0.02473043822336507,CPA,82.33000183105469,83.26000213623047,78.9800033569336,79.20999908447266,76.40140533447266,363500,66,59.0,,0.59,38.94,-4.739997863769531,-0.05386361208829016
152,2018-12-11,563,0.1750395809080326,14.250938229029313,CPA,78.58999633789062,80.1500015258789,78.18000030517578,79.62999725341797,76.80651092529297,337300,100,59.0,,0.59,59.0,-3.1100006103515625,-0.03735287689835709
153,2018-12-14,17,0.016133876600698486,-0.9078272667415984,CPA,76.01000213623047,78.5999984741211,75.43000030517578,77.83999633789062,75.0799789428711,451200,67,59.0,,0.59,39.53,-1.5500030517578125,-0.019338777570170662
154,2018-12-24,3,0.012059371362048894,0.050715082665584665,CPA,72.08999633789062,74.5999984741211,72.0,73.22000122070312,70.62379455566406,184300,30,59.0,,0.59,17.7,-4.0,-0.050890586229680346
155,2018-12-28,5,0.012641443538998837,0.048267207259388156,CPA,76.80000305175781,78.05999755859375,75.66999816894531,76.41000366210938,73.70069122314453,206200,71,59.0,,0.59,41.89,3.4599990844726562,0.046380685727130944
156,2019-01-02,7,0.013223515715948778,0.07069469318503163,CPA,77.73999786376953,81.80000305175781,77.30999755859375,81.26000213623047,78.37872314453125,396200,85,80.0,,0.8,68.0,3.7400054931640625,0.04791193453928466
157,2019-01-15,2,0.011768335273573922,-0.11004489831851405,CPA,86.45999908447266,86.45999908447266,83.13999938964844,84.45999908447266,81.46525573730469,440600,93,80.0,,0.8,74.4,4.659996032714844,0.056968164533762966
158,2019-01-18,27,0.019044237485448198,0.6182609555841334,CPA,90.0,92.66999816894533,89.02999877929688,92.08000183105467,88.81507110595703,513600,77,80.0,,0.8,61.6,6.2099990844726705,0.07182511161497263
159,2019-01-24,26,0.018753201396973226,-0.01528210770829519,CPA,91.9499969482422,96.04000091552734,91.54000091552734,95.72000122070312,92.32600402832033,934800,87,80.0,,0.8,69.60000000000001,3.370002746582017,0.03636562871662319
160,2019-01-25,213,0.07317694994179279,2.902104413681793,CPA,97.29000091552734,98.20999908447266,95.7699966430664,97.55999755859376,94.10075378417967,664200,85,80.0,,0.8,68.0,2.1699981689453125,0.022594732905656167
161,2019-01-30,5,0.012641443538998837,-0.1032290032207448,CPA,97.1500015258789,97.1500015258789,92.61000061035156,94.36000061035156,91.01422119140624,733100,96,80.0,,0.8,76.80000000000001,-1.05999755859375,-0.010793173490227015
162,2019-01-31,5,0.012641443538998837,0.0,CPA,94.47000122070312,95.05999755859376,92.81999969482422,94.8499984741211,91.48684692382812,504700,92,80.0,,0.8,73.60000000000001,-2.090003967285142,-0.021513164533799922
163,2019-02-05,4,0.012350407450523865,-0.023022377751174217,CPA,97.19000244140624,99.12000274658205,97.11000061035156,98.69000244140624,95.19068908691406,358700,94,93.0,,0.93,87.42,4.060005187988281,0.042709923124979454
164,2019-02-06,1,0.011477299185098953,-0.07069469318503152,CPA,98.08999633789062,98.52999877929688,96.95999908447266,97.54000091552734,94.08146667480467,308400,88,93.0,,0.93,81.84,-0.5900039672851705,-0.005952420812513681
165,2019-02-07,117,0.04523748544819558,2.941474794603915,CPA,97.4499969482422,97.4499969482422,95.19000244140624,96.83999633789062,93.40628814697266,237700,87,93.0,,0.93,80.91000000000001,-1.0800018310546733,-0.01096114730980391
166,2019-02-08,1,0.011477299185098953,-0.7462878612419259,CPA,96.36000061035156,97.08000183105467,95.20999908447266,96.22000122070312,92.80827331542967,193800,78,93.0,,0.93,72.54,-0.3699951171875284,-0.003796768894554603
167,2019-02-11,11,0.014387660069848662,0.25357541332792355,CPA,96.5,97.02999877929688,95.12000274658205,95.66999816894533,92.27776336669922,269800,96,93.0,,0.93,89.28,-0.05000305175779829,-0.0005150705687544388
168,2019-02-14,35,0.021372526193247962,0.48547617121126296,CPA,88.63999938964844,95.66000366210938,87.25,94.2300033569336,90.88883209228516,992700,83,93.0,,0.93,77.19,-1.3699951171875,-0.01411929438753956
169,2019-02-25,17,0.016133876600698486,-0.13967347445527356,CPA,89.73999786376953,91.1500015258789,89.22000122070312,90.56999969482422,87.35860443115234,506300,91,93.0,,0.93,84.63000000000001,-4.510002136230469,-0.04714616311494946
170,2019-02-26,3,0.012059371362048894,-0.25254347355509055,CPA,90.4000015258789,91.36000061035156,89.58000183105469,89.62000274658203,86.44229125976562,404400,100,93.0,,0.93,93.0,0.20999908447265625,0.002303884596349004
171,2019-03-06,3,0.012059371362048894,0.050715082665584665,CPA,84.61000061035156,86.06999969482422,84.26000213623047,84.75,82.3421859741211,359700,87,90.0,,0.9,78.3,-5.290000915527344,-0.05790281173583922
172,2019-03-07,2,0.011768335273573922,-0.024133603629694078,CPA,84.16000366210938,85.0999984741211,82.4800033569336,82.8499984741211,80.49616241455078,343000,93,90.0,,0.9,83.7,-0.970001220703125,-0.011269910818431872
173,2019-03-13,3,0.012059371362048894,0.0,CPA,83.51000213623047,84.62999725341797,82.68000030517578,84.20999908447266,81.8175277709961,224700,86,90.0,,0.9,77.4,-0.470001220703125,-0.00552292866193238
174,2019-03-14,20,0.0170069848661234,0.4102712617047979,CPA,84.27999877929688,85.0,83.47000122070312,83.9800033569336,81.59407043457031,243900,88,90.0,,0.9,79.2,0.37000274658203125,0.004372004709796817
175,2019-03-19,7,0.013223515715948778,-0.2224656033951674,CPA,82.80999755859375,83.75,81.66999816894531,82.20999908447266,79.87435150146484,463500,96,90.0,,0.9,86.4,-1.25,-0.014705882352941124
176,2019-03-21,11,0.014387660069848662,0.0880359186548112,CPA,81.43000030517578,82.70999908447266,81.41000366210938,82.58999633789062,80.2435531616211,291800,80,90.0,,0.9,72.0,-1.0400009155273438,-0.012417921379430985
177,2019-03-25,7,0.013223515715948778,0.07069469318503163,CPA,78.86000061035156,79.97000122070312,77.94000244140625,78.20999908447266,75.98799133300781,153000,97,90.0,,0.9,87.3,-2.7399978637695312,-0.03312777045216919
178,2019-03-26,1,0.011477299185098953,-0.13205387798221668,CPA,78.26000213623047,79.7699966430664,78.26000213623047,79.44999694824219,77.19275665283203,308000,91,90.0,,0.9,81.9,-0.20000457763671875,-0.0025009950554426563
179,2019-03-29,3,0.012059371362048894,0.050715082665584665,CPA,79.4000015258789,80.95999908447266,79.12000274658203,80.61000061035156,78.3198013305664,340100,80,90.0,,0.9,72.0,1.19000244140625,0.014917920164030596
180,2019-04-04,1,0.011477299185098953,-0.1858122057973407,CPA,83.93000030517578,85.37000274658203,82.77999877929688,84.83000183105469,82.41991424560547,279300,88,80.0,,0.8,70.4,4.410003662109375,0.05447138972306598
181,2019-04-05,2,0.011768335273573922,0.02535754133279222,CPA,84.9800033569336,86.76000213623047,84.80999755859375,86.0,83.55667877197266,303800,81,80.0,,0.8,64.8,1.3899993896484375,0.016282058626313933
182,2019-04-08,7,0.013223515715948778,-0.042162071000927503,CPA,85.29000091552734,85.80999755859375,83.69999694824219,84.2300033569336,81.83696746826172,401500,100,80.0,,0.8,80.0,-0.9500045776367188,-0.010949798919380194
183,2019-04-24,29,0.019626309662398138,0.48419755260146147,CPA,80.22000122070312,81.72000122070312,79.48999786376953,79.62000274658203,77.3579330444336,199100,60,80.0,,0.8,48.0,-4.089996337890625,-0.04766340116835277
184,2019-04-25,6,0.012932479627473806,-0.3410641200545703,CPA,80.0,80.13999938964844,77.56999969482422,77.98999786376953,75.77424621582031,436900,67,80.0,,0.8,53.6,-1.5800018310546875,-0.019334334403490083
185,2019-04-30,8,0.01351455180442375,0.17750278932954666,CPA,79.73999786376953,83.31999969482422,79.43000030517578,83.26000213623047,80.89451599121094,589300,65,80.0,,0.8,52.0,3.1800003051757812,0.039680563131955005
186,2019-05-07,11,0.014387660069848662,0.25357541332792355,CPA,81.86000061035156,82.12000274658203,80.6500015258789,82.0999984741211,79.7674789428711,224800,100,64.0,,0.64,64.0,-1.1999969482421875,-0.014402267794496049
187,2019-05-10,49,0.025447031431897558,0.7686706044178333,CPA,96.87999725341795,97.0,91.02999877929688,94.23999786376952,91.56257629394533,818400,69,64.0,,0.64,44.16,14.879997253417969,0.1811982069622775
188,2019-05-13,1,0.011477299185098953,0.026017275470912704,CPA,94.11000061035156,95.8499984741211,90.61000061035156,91.55999755859376,88.95870971679688,494900,85,64.0,,0.64,54.4,-1.1500015258789062,-0.011855685833803142
189,2019-05-14,22,0.01758905704307334,0.5325083679886398,CPA,91.66999816894533,92.69000244140624,90.2300033569336,90.6999969482422,88.12313842773438,463000,90,64.0,,0.64,57.6,-3.159996032714858,-0.03296813858132752
190,2019-05-16,2,0.011768335273573922,-0.3309285856112252,CPA,93.18000030517578,94.66000366210938,92.0,93.87000274658205,91.20308685302734,363700,80,64.0,,0.64,51.2,1.9700012207031392,0.02125365377941879
191,2019-05-17,4,0.012350407450523865,0.049460876446730806,CPA,92.70999908447266,92.87000274658205,88.94000244140625,89.79000091552734,87.23899841308594,379600,76,64.0,,0.64,48.64,-1.7900009155273295,-0.018909791319222546
192,2019-05-22,12,0.014678696158323633,0.16115664425821885,CPA,91.79000091552734,92.41000366210938,90.3000030517578,90.77999877929688,88.20086669921875,212400,80,64.0,,0.64,51.2,-0.45999908447267046,-0.004953150326999389
193,2019-05-23,2,0.011768335273573922,-0.19827107621540185,CPA,89.75,92.62999725341795,89.75,91.94000244140624,89.32791900634766,213700,97,64.0,,0.64,62.08,0.21999359130857954,0.0023806252850391285
194,2019-05-24,16,0.015842840512223517,0.34622613512711475,CPA,92.6999969482422,92.6999969482422,91.1500015258789,92.0,89.3862075805664,170600,81,64.0,,0.64,51.84,0.06999969482424717,0.0007556914271813486
195,2019-05-31,1,0.011477299185098953,-0.2755529429054302,CPA,89.58000183105469,90.4000015258789,88.5999984741211,89.61000061035156,87.6919937133789,517500,77,64.0,,0.64,49.28,-2.2999954223632955,-0.024811170421585538
196,2019-06-03,6,0.012932479627473806,0.12678770666396177,CPA,89.61000061035156,91.58000183105467,88.4000015258789,89.91999816894531,87.99536895751953,277000,84,65.0,,0.65,54.6,1.180000305175767,0.01305310050064512
197,2019-06-07,6,0.012932479627473806,0.0,CPA,92.29000091552734,93.62000274658205,91.58999633789062,93.01000213623048,91.01922607421876,158500,79,65.0,,0.65,51.35,2.040000915527372,0.022275615579160357
198,2019-06-10,1,0.011477299185098953,-0.11252137906202164,CPA,94.0,94.56999969482422,93.70999908447266,94.1999969482422,92.18375396728516,191000,89,65.0,,0.65,57.85,0.9499969482421733,0.01014737150578493
199,2019-06-12,1,0.011477299185098953,0.0,CPA,94.0199966430664,96.08000183105467,93.41000366210938,94.77999877929688,92.7513427734375,353300,83,65.0,,0.65,53.95,1.5100021362304545,0.015967031205490256
200,2019-06-20,14,0.015260768335273574,0.32964803732630066,CPA,98.0,99.97000122070312,97.80999755859376,98.9800033569336,96.8614501953125,269800,88,65.0,,0.65,57.2,3.8899993896484517,0.04048708696413805
201,2019-06-24,6,0.012932479627473806,0.0724008108890819,CPA,97.0,97.0,95.29000091552734,95.6500015258789,93.60272216796876,182100,76,65.0,,0.65,49.4,-2.970001220703125,-0.029708924521730018
202,2019-06-25,8,0.01351455180442375,0.04500855162480888,CPA,95.61000061035156,96.0199966430664,93.8499984741211,94.0999984741211,92.0858917236328,310300,87,65.0,,0.65,56.55,-0.9800033569335938,-0.010103127391068
203,2019-06-26,1,0.011477299185098953,-0.15074511155138248,CPA,94.5500030517578,95.0199966430664,93.19000244140624,94.13999938964844,92.1250457763672,177500,78,65.0,,0.65,50.7,-1.0,-0.010414497343894769
204,2019-06-27,28,0.019335273573923166,0.6846536159853938,CPA,94.7699966430664,96.6500015258789,94.41999816894533,96.5,94.4345245361328,440400,77,65.0,,0.65,50.05,1.6300048828125,0.017154335302025592
205,2019-07-03,24,0.018171129220023285,-0.06020832078993299,CPA,95.63999938964844,97.0500030517578,94.5999984741211,96.0999984741211,94.04308319091795,354200,78,58.0,,0.58,45.24,0.40000152587889204,0.004138660316231668
206,2019-07-08,1,0.011477299185098953,-0.36837721827151004,CPA,102.9000015258789,103.79000091552734,100.0500030517578,100.5999984741211,98.44676971435548,656000,90,58.0,,0.58,52.2,6.7399978637695455,0.06944871356856153
207,2019-07-10,3,0.012059371362048894,0.050715082665584665,CPA,101.81999969482422,103.30999755859376,101.4499969482422,101.88999938964844,99.70915985107422,355700,86,58.0,,0.58,49.88,-0.48000335693357954,-0.0046247553010838605
208,2019-07-12,1,0.011477299185098953,-0.04826720725938782,CPA,101.37999725341795,101.9499969482422,100.11000061035156,100.73999786376952,98.58377838134766,191200,86,58.0,,0.58,49.88,-1.3600006103515625,-0.013164269117131866
209,2019-07-17,10,0.01409662398137369,0.2282178719951311,CPA,102.70999908447266,103.0500030517578,100.69000244140624,100.9800033569336,98.81864166259766,402400,91,58.0,,0.58,52.78,1.1000061035155966,0.010789662937155775
210,2019-07-26,2,0.011768335273573922,-0.16516640515319192,CPA,103.37999725341795,103.80999755859376,102.73999786376952,103.5999984741211,101.38256072998048,227500,67,58.0,,0.58,38.86,0.7599945068359659,0.00737500712595085
211,2019-07-29,10,0.01409662398137369,0.2282178719951311,CPA,103.91999816894533,104.48999786376952,103.0999984741211,103.58000183105467,101.3629913330078,185400,90,58.0,,0.58,52.2,0.6800003051757528,0.006550431761564557
212,2019-07-31,47,0.024864959254947614,0.7638946238335125,CPA,102.62000274658205,103.27999877929688,100.86000061035156,101.0999984741211,98.93606567382812,293400,84,58.0,,0.58,48.72,-1.209999084472642,-0.011580046982584857
213,2019-08-05,1,0.011477299185098953,-0.6553881645635988,CPA,97.62000274658205,98.7300033569336,96.52999877929688,98.3000030517578,96.19600677490234,315800,87,65.0,,0.65,56.55,-4.549995422363281,-0.04405495232514811
214,2019-08-06,9,0.013805587892898718,0.20286033066233866,CPA,99.87000274658205,101.76000213623048,98.79000091552734,100.7300033569336,98.5739974975586,371000,89,65.0,,0.65,57.85,3.029998779296889,0.030689746543841157
215,2019-08-07,1,0.011477299185098953,-0.16864828400371012,CPA,99.83000183105467,100.66000366210938,97.8000030517578,99.61000061035156,97.47795867919922,461700,81,65.0,,0.65,52.65,-1.099998474121108,-0.010809733205866978
216,2019-08-08,44,0.023991850989522702,1.090374277310072,CPA,108.0,113.62000274658205,106.7699966430664,110.4000015258789,108.03701782226562,1298900,80,65.0,,0.65,52.0,12.95999908447267,0.12875023458151436
217,2019-08-09,15,0.015551804423748546,-0.3517880537629191,CPA,110.73999786376952,112.93000030517578,110.12000274658205,111.37999725341795,108.99604034423828,473200,74,65.0,,0.65,48.1,-0.6900024414062642,-0.006072895834593917
218,2019-08-14,7,0.013223515715948778,0.12365219111682668,CPA,101.25,103.27999877929688,101.25,102.4499969482422,100.25717163085938,244700,86,65.0,,0.65,55.9,-9.650001525878906,-0.08545117771895228
219,2019-08-15,13,0.014969732246798602,0.13205387798221668,CPA,103.62999725341795,103.9499969482422,100.41000366210938,101.33999633789062,99.1709213256836,239700,83,65.0,,0.65,53.95,0.6699981689453267,0.006487201557555
220,2019-08-16,13,0.014969732246798602,0.0,CPA,102.33000183105467,105.27999877929688,101.5500030517578,105.12999725341795,102.87980651855467,339100,74,65.0,,0.65,48.1,1.3300018310546733,0.012794630785000427
221,2019-08-19,5,0.012641443538998837,0.07419131467009632,CPA,105.62000274658205,106.43000030517578,100.41000366210938,104.0199966430664,101.79356384277344,237500,84,65.0,,0.65,54.6,1.1500015258789062,0.010923266899819373
222,2019-08-20,47,0.024864959254947614,0.9669398655493138,CPA,104.4499969482422,104.4499969482422,102.69000244140624,103.36000061035156,101.14769744873048,211800,88,65.0,,0.65,57.2,-1.9800033569335795,-0.0186038086183985
223,2019-08-21,0,0.011186263096623981,-0.5501193876117796,CPA,103.73999786376952,104.16000366210938,102.7699966430664,103.18000030517578,100.97154998779295,257300,93,65.0,,0.65,60.45,-0.2899932861328267,-0.0027763838641041705
224,2019-08-23,6,0.012932479627473806,0.156103652825476,CPA,101.13999938964844,101.3000030517578,98.72000122070312,99.36000061035156,97.23331451416016,320000,84,65.0,,0.65,54.6,-2.8600006103515767,-0.027457762190843393
225,2019-08-26,16,0.015842840512223517,0.22504275812404373,CPA,101.36000061035156,101.7300033569336,99.87000274658205,100.04000091552734,97.89875793457033,280900,86,65.0,,0.65,55.9,0.43000030517579546,0.004244820258851201
226,2019-08-28,31,0.02020838183934808,0.2755529429054302,CPA,100.73999786376952,101.47000122070312,100.0,100.73999786376952,98.58377838134766,367500,93,65.0,,0.65,60.45,-0.26000213623046875,-0.0025558058355529267
227,2019-08-29,2,0.011768335273573922,-0.4176507863356186,CPA,101.0199966430664,102.5999984741211,100.77999877929688,102.16999816894533,100.6324691772461,263800,86,65.0,,0.65,55.9,1.1299972534179688,0.011136269240404895
228,2019-08-30,11,0.014387660069848662,0.22257394401028807,CPA,103.16999816894533,103.86000061035156,102.19000244140624,103.18000030517578,101.62727355957033,249700,73,65.0,,0.65,47.45,1.2600021362304688,0.012280722757985973
229,2019-09-05,9,0.013805587892898718,-0.04045634760093875,CPA,101.88999938964844,104.04000091552734,101.73999786376952,102.06999969482422,100.5339813232422,306600,83,63.0,,0.63,52.29,0.18000030517578125,0.0017331051811859677
230,2019-09-06,39,0.022536670547147846,0.6324310650139136,CPA,102.37000274658205,103.58999633789062,101.4000015258789,101.44000244140624,99.91345977783205,465000,83,63.0,,0.63,52.29,-0.45000457763671875,-0.004325303476324316
231,2019-09-10,19,0.01671594877764843,-0.2582778036055581,CPA,100.75,101.18000030517578,98.69000244140624,99.88999938964844,98.38678741455078,371400,100,63.0,,0.63,63.0,-2.4099960327148438,-0.02326475642352477
232,2019-09-18,1,0.011477299185098953,-0.3133922975137544,CPA,95.73999786376952,96.2699966430664,94.27999877929688,95.33000183105467,93.89541625976562,211200,89,63.0,,0.63,56.07,-4.910003662109375,-0.0485274129996045
233,2019-09-19,8,0.01351455180442375,0.17750278932954666,CPA,95.13999938964844,96.1999969482422,94.29000091552734,95.41999816894533,93.98404693603516,137200,91,63.0,,0.63,57.33,-0.06999969482420454,-0.0007271184924181329
234,2019-09-20,5,0.012641443538998837,-0.06460504780773535,CPA,95.79000091552734,96.95999908447266,95.16999816894533,95.4499969482422,94.01359558105467,280600,80,63.0,,0.63,50.4,0.7600021362304545,0.007900230356965077
235,2019-09-25,1,0.011477299185098953,-0.34747501489178634,CPA,97.0199966430664,97.95999908447266,96.01000213623048,96.05999755859376,94.61442565917967,185100,94,63.0,,0.63,59.22,1.0,0.010313531450518942
236,2019-09-26,10,0.01409662398137369,0.2282178719951311,CPA,96.9000015258789,96.98999786376952,93.8000030517578,96.37000274658205,94.91976165771484,389100,80,63.0,,0.63,50.4,-0.9700012207031392,-0.009902013370444052
237,2019-09-27,2,0.011768335273573922,-0.16516640515319192,CPA,97.0,99.44000244140624,96.63999938964844,97.12000274658205,95.65847778320312,462500,81,63.0,,0.63,51.03,2.4500045776367188,0.02526038387048901
238,2019-10-03,11,0.014387660069848662,0.16495428409840707,CPA,97.4499969482422,98.95999908447266,96.02999877929688,98.77999877929688,97.29348754882812,198000,100,61.0,,0.61,61.0,-0.48000335693357954,-0.0048270650155747274
239,2019-10-10,23,0.017880093131548314,0.2427380856056316,CPA,97.95999908447266,100.11000061035156,97.68000030517578,100.0999984741211,98.59362030029295,183400,89,61.0,,0.61,54.29,1.1500015258789062,0.011620872438542262
240,2019-10-15,86,0.03621536670547148,2.077356810762687,CPA,99.66999816894533,100.83000183105467,98.5,100.30999755859376,98.80046844482422,243300,97,61.0,,0.61,59.17,0.7200012207031108,0.007192100852196681
241,2019-10-16,13,0.014969732246798602,-0.5866469510431065,CPA,100.33000183105467,100.4800033569336,98.36000061035156,98.77999877929688,97.29348754882812,302000,86,61.0,,0.61,52.46,-0.34999847412107954,-0.0034711739339995384
242,2019-10-22,2,0.011768335273573922,-0.2138579982891361,CPA,102.38999938964844,104.7699966430664,102.1999969482422,102.75,101.20374298095705,315500,95,61.0,,0.61,57.95,4.2899932861328125,0.04269499544992583
243,2019-10-23,4,0.012350407450523865,0.049460876446730806,CPA,103.0999984741211,103.47000122070312,102.11000061035156,102.41999816894533,100.8787078857422,176800,89,61.0,,0.61,54.29,-1.2999954223632812,-0.012408088804203632
244,2019-10-24,5,0.012641443538998837,0.023564897728344025,CPA,102.66000366210938,104.33000183105467,102.26000213623048,103.83999633789062,102.27733612060548,141400,83,61.0,,0.61,50.63,0.8600006103515483,0.008311593700643272
245,2019-11-01,1,0.011477299185098953,-0.09208951100469653,CPA,102.1999969482422,102.7699966430664,101.22000122070312,102.6500015258789,101.10525512695312,322000,75,59.0,False,0.59,44.25,-1.560005187988267,-0.01495260385899777
246,2019-11-04,1,0.011477299185098953,-0.23329963449723912,CPA,103.1500015258789,105.61000061035156,102.70999908447266,104.97000122070312,103.39034271240234,286400,84,59.0,,0.59,49.56,2.8400039672851562,0.027634563199888662
247,2019-11-05,1,0.011477299185098953,0.0,CPA,105.0999984741211,107.68000030517578,105.0999984741211,107.04000091552734,105.42919158935548,437300,100,59.0,,0.59,59.0,2.0699996948242188,0.019600413624288215
248,2019-11-07,2,0.011768335273573922,0.02535754133279222,CPA,106.1500015258789,107.51000213623048,105.66999816894533,107.30999755859376,105.69512939453124,460500,91,59.0,,0.59,53.69,-0.1699981689452983,-0.0015787348482866337
249,2019-11-12,2,0.011768335273573922,0.0,CPA,107.01000213623048,107.62000274658205,105.20999908447266,105.69000244140624,104.09950256347656,289600,79,59.0,,0.59,46.61,0.1100006103515625,0.001023166293050437
250,2019-11-21,6,0.012932479627473806,0.09892175289346139,CPA,109.05999755859376,109.41000366210938,105.31999969482422,105.66000366210938,104.06995391845705,267300,84,59.0,,0.59,49.56,1.7900009155273295,0.01663260425426971
251,2019-11-25,5,0.012641443538998837,-0.022504275812404217,CPA,106.0,107.72000122070312,105.48999786376952,107.48999786376952,105.8724136352539,148800,75,59.0,,0.59,44.25,-1.69000244140625,-0.01544650749327714
252,2019-11-26,3,0.012059371362048894,-0.04604475550234843,CPA,107.41000366210938,107.54000091552734,104.1999969482422,104.91999816894533,103.3410873413086,574900,79,59.0,,0.59,46.61,-0.18000030517578125,-0.001671001700111252
