,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,III_unscaled,III_monthly,isPartial,scale,III,Stock_Price_Change,Stock_Price_Change_Percent
128,2018-07-27,-8,0.04278591871780195,-0.10746653611472645,III,4.110000133514404,4.110000133514404,4.050000190734863,4.059999942779541,3.4588992595672607,30900,95,75.0,,0.75,71.25,0.010000228881835938,0.002439080271815719
129,2018-07-30,1,0.04793760732684602,0.12040617014729693,III,4.050000190734863,4.090000152587891,4.050000190734863,4.059999942779541,3.4588992595672607,55100,91,75.0,,0.75,68.25,-0.019999980926513672,-0.0048661752498319055
130,2018-08-02,1,0.04793760732684602,0.0,III,4.070000171661377,4.119999885559082,4.0,4.099999904632568,3.4929773807525635,48500,82,85.0,,0.85,69.7,0.029999732971191406,0.0073348977633189705
131,2018-08-09,2,0.04851001717229536,0.011940726234969556,III,4.199999809265137,4.239999771118164,4.119999885559082,4.159999847412109,3.5440938472747803,140600,82,85.0,,0.85,69.7,0.11999988555908203,0.029126186624347072
132,2018-08-27,39,0.06968918145392101,0.23291846840916697,III,4.300000190734863,4.380000114440918,4.300000190734863,4.320000171661377,3.680405139923096,88000,83,85.0,,0.85,70.55,0.1400003433227539,0.033018950679290615
133,2018-08-28,10,0.053089295935890096,-0.23819888785760646,III,4.340000152587891,4.380000114440918,4.28000020980835,4.369999885559082,3.723002433776856,209400,84,85.0,,0.85,71.39999999999999,0.0,0.0
134,2018-08-31,5,0.05022724670864339,-0.05391009951804371,III,4.929999828338623,4.960000038146973,4.909999847412109,4.949999809265137,4.2171311378479,108400,86,85.0,,0.85,73.1,0.5799999237060547,0.132420070445612
135,2018-09-17,2,0.04851001717229536,0.011940726234969556,III,5.0,5.010000228881836,4.849999904632568,5.0,4.25972843170166,76100,88,80.0,,0.8,70.4,0.05000019073486328,0.010080683538369994
136,2018-09-26,125,0.1189164281625644,1.451378809869376,III,4.599999904632568,4.75,4.519999980926514,4.690000057220459,3.995625495910645,77600,90,80.0,,0.8,72.0,-0.26000022888183594,-0.05189625089894745
137,2018-09-27,3,0.049082427017744706,-0.5872527641795068,III,4.690000057220459,4.789999961853027,4.579999923706055,4.730000019073486,4.029703140258789,44100,89,80.0,,0.8,71.2,0.039999961853027344,0.008421044600637417
138,2018-10-02,1,0.04793760732684602,0.0,III,4.53000020980835,4.579999923706055,4.420000076293945,4.5,3.8337557315826416,42700,89,81.0,,0.81,72.09,-0.21000003814697266,-0.0438413444299347
139,2018-10-03,30,0.06453749284487693,0.3462810608141187,III,4.5,4.570000171661377,4.5,4.559999942779541,3.8848724365234375,40200,97,81.0,,0.81,78.57000000000001,-0.009999752044677734,-0.002183352011190909
140,2018-10-04,92,0.10002690326273612,0.5499037668408029,III,4.539999961853027,4.579999923706055,4.5,4.519999980926514,3.850794315338135,36800,97,81.0,,0.81,78.57000000000001,0.009999752044677734,0.0021881294680656804
141,2018-10-08,1,0.04793760732684602,-0.52075285984881,III,4.420000076293945,4.449999809265137,4.28000020980835,4.360000133514404,3.7144830226898193,41900,93,81.0,,0.81,75.33,-0.13000011444091797,-0.028384304935910154
142,2018-10-09,3,0.049082427017744706,0.023881452469939335,III,4.329999923706055,4.440000057220459,4.329999923706055,4.369999885559082,3.723002433776856,46600,95,81.0,,0.81,76.95,-0.009999752044677734,-0.0022471353872549615
143,2018-10-11,2,0.04851001717229536,-0.011662215587717406,III,4.210000038146973,4.449999809265137,4.170000076293945,4.179999828338623,3.5611326694488525,64400,88,81.0,,0.81,71.28,0.009999752044677734,0.0022521963774337905
144,2018-10-19,-1,0.04679278763594734,-0.03539948316754571,III,4.150000095367432,4.25,4.110000133514404,4.110000133514404,3.5014967918396,30600,93,81.0,,0.81,75.33,-0.19999980926513672,-0.04494377928932192
145,2018-10-22,1,0.04793760732684602,0.02446572962922189,III,4.150000095367432,4.210000038146973,4.110000133514404,4.139999866485596,3.527054786682129,30300,91,81.0,,0.81,73.71000000000001,-0.039999961853027344,-0.009411755730124094
146,2018-10-23,1,0.04793760732684602,0.0,III,4.110000133514404,4.139999866485596,4.059999942779541,4.119999885559082,3.510016202926636,88600,93,81.0,,0.81,75.33,-0.07000017166137695,-0.016627119008812974
147,2018-10-25,5,0.05022724670864339,0.04776290493987845,III,4.230000019073486,4.230000019073486,4.110000133514404,4.159999847412109,3.5440938472747803,61900,88,81.0,,0.81,71.28,0.09000015258789062,0.02173916799284603
148,2018-10-30,20,0.058813394390383515,0.1709460152483846,III,4.099999904632568,4.190000057220459,4.059999942779541,4.179999828338623,3.5611326694488525,29400,98,81.0,,0.81,79.38000000000001,-0.039999961853027344,-0.009456255714577644
149,2018-11-01,1,0.04793760732684602,-0.18492024098027193,III,4.099999904632568,4.130000114440918,4.059999942779541,4.110000133514404,3.5014967918396,38700,87,85.0,False,0.85,73.95,-0.059999942779541016,-0.014319795217220932
150,2018-11-12,9,0.05251688609044076,0.0955258098797569,III,4.050000190734863,4.150000095367432,4.019999980926514,4.079999923706055,3.475938320159912,41600,82,85.0,,0.85,69.7,0.019999980926513672,0.004842610259641944
151,2018-11-13,95,0.10174413279908415,0.9373603496572094,III,4.119999885559082,4.119999885559082,4.070000171661377,4.110000133514404,3.5014967918396,29000,88,85.0,,0.85,74.8,-0.03000020980834961,-0.007228966052757024
152,2018-11-14,7,0.051372066399542074,-0.4950857117138404,III,4.130000114440918,4.139999866485596,4.090000152587891,4.099999904632568,3.4929773807525635,29400,88,85.0,,0.85,74.8,0.019999980926513672,0.004854364437391068
153,2018-11-21,1,0.04793760732684602,-0.06685460238225238,III,4.25,4.260000228881836,4.170000076293945,4.179999828338623,3.5611326694488525,25200,77,85.0,,0.85,65.45,0.12000036239624023,0.028985595716481738
154,2018-11-26,1,0.04793760732684602,0.0,III,4.159999847412109,4.230000019073486,4.070000171661377,4.159999847412109,3.5440938472747803,39500,100,85.0,,0.85,85.0,-0.03000020980834961,-0.007042302393543309
155,2018-11-30,3,0.049082427017744706,0.023881452469939335,III,4.260000228881836,4.289999961853027,4.150000095367432,4.150000095367432,3.535574436187744,61400,83,85.0,,0.85,70.55,0.059999942779541016,0.014184383571866466
156,2018-12-03,3,0.049082427017744706,0.0,III,4.230000019073486,4.230000019073486,4.150000095367432,4.170000076293945,3.5526137351989746,42500,97,79.0,,0.79,76.63000000000001,-0.059999942779541016,-0.013986000772276186
157,2018-12-19,4,0.049654836863194045,0.03582217870490867,III,4.289999961853027,4.369999885559082,4.230000019073486,4.269999980926514,3.637808084487915,35300,87,79.0,,0.79,68.73,0.1399998664855957,0.033096895001021975
158,2018-12-21,1,0.04793760732684602,-0.03458332853009316,III,4.21999979019165,4.28000020980835,4.070000171661377,4.150000095367432,3.535574436187744,141700,84,79.0,,0.79,66.36,-0.08999967575073242,-0.02059489201547615
159,2019-01-03,3,0.049082427017744706,-0.022792802033117954,III,4.150000095367432,4.21999979019165,4.039999961853027,4.079999923706055,3.475938320159912,53000,81,83.0,,0.83,67.22999999999999,-0.06000041961669922,-0.014018788942859906
160,2019-01-04,1,0.04793760732684602,-0.0233244311754347,III,4.130000114440918,4.210000038146973,4.110000133514404,4.150000095367432,3.535574436187744,56000,85,83.0,,0.83,70.55,-0.009999752044677734,-0.0023696096070714434
161,2019-01-07,1,0.04793760732684602,0.0,III,4.150000095367432,4.239999771118164,4.139999866485596,4.170000076293945,3.5526137351989746,61800,86,83.0,,0.83,71.38,0.029999732971191406,0.007125827244504279
162,2019-01-10,6,0.05079965655409273,0.059703631174848004,III,4.199999809265137,4.25,4.190000057220459,4.210000038146973,3.5866916179656982,48400,90,83.0,,0.83,74.7,0.010000228881835938,0.002358544674920804
163,2019-01-14,17,0.05709616485403549,0.12394785175836942,III,4.170000076293945,4.239999771118164,4.159999847412109,4.159999847412109,3.5440938472747803,72200,86,83.0,,0.83,71.38,-0.010000228881835938,-0.0023529950310202663
164,2019-01-17,19,0.05824098454493418,0.020050728342707158,III,4.159999847412109,4.210000038146973,4.119999885559082,4.159999847412109,3.5440938472747803,66900,89,83.0,,0.83,73.86999999999999,-0.029999732971191406,-0.007075409101562236
165,2019-01-22,2,0.04851001717229536,-0.16708109330004828,III,4.119999885559082,4.150000095367432,4.019999980926514,4.090000152587891,3.4844582080841064,76200,89,83.0,,0.83,73.86999999999999,-0.059999942779541016,-0.01425176775199033
166,2019-01-31,0,0.047365197481396684,-0.0235996554450304,III,4.159999847412109,4.210000038146973,4.130000114440918,4.130000114440918,3.518535614013672,62000,93,83.0,,0.83,77.19,0.059999942779541016,0.014457817204996726
167,2019-02-07,1,0.04793760732684602,0.012085030273000674,III,4.150000095367432,4.179999828338623,4.099999904632568,4.150000095367432,3.535574436187744,24500,82,87.0,,0.87,71.34,-0.03000020980834961,-0.0071259405074861615
168,2019-02-08,1,0.04793760732684602,0.0,III,4.130000114440918,4.179999828338623,4.099999904632568,4.139999866485596,3.527054786682129,36500,84,87.0,,0.87,73.08,0.0,0.0
169,2019-02-25,3,0.049082427017744706,-0.06539723369701467,III,4.369999885559082,4.5,4.349999904632568,4.480000019073486,3.8167166709899902,50400,79,87.0,,0.87,68.73,0.32000017166137695,0.07655506813467117
170,2019-02-27,1,0.04793760732684602,-0.0233244311754347,III,4.46999979019165,4.480000019073486,4.309999942779541,4.329999923706055,3.688924551010132,26400,84,87.0,,0.87,73.08,-0.019999980926513672,-0.004444440205891964
171,2019-03-01,207,0.1658540354894104,2.4597896044037397,III,4.340000152587891,4.449999809265137,4.329999923706055,4.389999866485596,3.740041494369507,23700,74,83.0,False,0.83,61.42,-0.03000020980834961,-0.006696475375139399
172,2019-03-04,1,0.04793760732684602,-0.7109650833313201,III,4.420000076293945,4.420000076293945,4.320000171661377,4.320000171661377,3.680405139923096,23000,73,83.0,,0.83,60.59,-0.029999732971191406,-0.00674151331618722
173,2019-03-05,1,0.04793760732684602,0.0,III,4.349999904632568,4.380000114440918,4.309999942779541,4.309999942779541,3.67188572883606,43400,76,83.0,,0.83,63.08,-0.039999961853027344,-0.009049764968910634
174,2019-03-08,0,0.047365197481396684,-0.011940726234969556,III,4.21999979019165,4.369999885559082,4.179999828338623,4.329999923706055,3.688924551010132,40700,78,83.0,,0.83,64.74,-0.010000228881835938,-0.0022831572193035
175,2019-03-20,18,0.05766857469948483,0.2175305449140148,III,3.670000076293945,3.7899999618530273,3.650000095367432,3.690000057220459,3.143679618835449,173800,69,83.0,,0.83,57.27,-0.5799999237060547,-0.1327230981453107
176,2019-04-02,612,0.3976800228963938,5.895957199718105,III,3.7799999713897705,3.839999914169312,3.740000009536743,3.839999914169312,3.2714712619781494,81100,100,76.0,,0.76,76.0,0.049999952316284624,0.01319259968853359
177,2019-04-05,9,0.05251688609044076,-0.8679418550925733,III,3.809999942779541,3.839999914169312,3.670000076293945,3.7300000190734863,3.177757501602173,100200,88,76.0,,0.76,66.88,0.0,0.0
178,2019-04-09,7,0.051372066399542074,-0.021799077899004926,III,3.7899999618530273,3.7899999618530273,3.5999999046325684,3.5999999046325684,3.0670042037963867,139000,89,76.0,,0.76,67.64,-0.049999952316284624,-0.013020821206737199
179,2019-04-17,2,0.04851001717229536,0.011940726234969556,III,3.5799999237060547,3.650000095367432,3.5799999237060547,3.609999895095825,3.075523853302002,36300,90,76.0,,0.76,68.4,-0.13999986648559526,-0.03693927912789363
180,2019-04-22,43,0.07197882083571837,0.4837929366231253,III,3.559999942779541,3.5999999046325684,3.5299999713897705,3.559999942779541,3.032926559448242,25900,88,76.0,,0.76,66.88,-0.050000190734863725,-0.01369868203519331
181,2019-04-29,13,0.054806525472238125,-0.23857428010210968,III,3.619999885559082,3.640000104904175,3.559999942779541,3.5999999046325684,3.0670042037963867,31100,87,76.0,,0.76,66.12,0.040000200271606445,0.011111167036458314
182,2019-05-01,10,0.053089295935890096,-0.03133257438875381,III,3.539999961853028,3.559999942779541,3.509999990463257,3.509999990463257,2.9903290271759038,32900,68,74.0,False,0.74,50.32,-0.08000016212463379,-0.02197806588435247
183,2019-05-13,4,0.049654836863194045,-0.06469211942165243,III,3.299999952316284,3.299999952316284,2.819999933242798,3.009999990463257,2.564356565475464,207600,77,74.0,,0.74,56.98,-0.25999999046325684,-0.07303370636019069
184,2019-05-15,5,0.05022724670864339,0.011527776176697868,III,3.039999961853028,3.220000028610229,2.9600000381469727,3.140000104904175,2.675109386444092,118600,66,74.0,,0.74,48.84,-0.07999992370605513,-0.024242401473340225
185,2019-05-20,7,0.051372066399542074,0.022792802033117843,III,3.109999895095825,3.2300000190734863,3.0799999237060547,3.2100000381469727,2.734745502471924,58900,71,74.0,,0.74,52.54,0.00999999046325728,0.003105587072796734
186,2019-05-23,8,0.05194447624499141,0.011142433730375378,III,3.220000028610229,3.25,3.140000104904175,3.2300000190734863,2.751784563064575,57700,62,74.0,,0.74,45.88,0.019999980926513672,0.006191944522728088
187,2019-05-24,8,0.05194447624499141,0.0,III,3.240000009536743,3.299999952316284,3.140000104904175,3.259999990463257,2.7773430347442627,112900,57,74.0,,0.74,42.18,0.04999995231628418,0.015384600712702756
188,2019-06-07,3,0.049082427017744706,-0.05509824016220921,III,2.9100000858306885,2.9800000190734863,2.8499999046325684,2.940000057220459,2.5047199726104736,95800,91,69.0,,0.69,62.78999999999999,-0.31999993324279785,-0.09696967814141588
189,2019-06-12,8,0.05194447624499141,0.0583110779385867,III,3.0299999713897705,3.180000066757202,2.9800000190734863,3.059999942779541,2.606953859329224,29400,92,69.0,,0.69,63.48,0.20000004768371582,0.06711410953141472
190,2019-06-13,31,0.06510990269032628,0.2534519047461625,III,3.0799999237060547,3.2300000190734863,3.0199999809265137,3.2100000381469727,2.9259865283966064,60900,94,69.0,,0.69,64.86,0.04999995231628418,0.01572325511529682
191,2019-06-17,0,0.047365197481396684,-0.011940726234969556,III,3.319999933242798,3.3399999141693115,3.200000047683716,3.2799999713897705,2.989793062210083,87100,91,69.0,,0.69,62.78999999999999,0.1099998950958252,0.03405569487500437
192,2019-07-15,1,0.04793760732684602,-0.20048306872750532,III,2.9100000858306885,2.9100000858306885,2.789999961853028,2.809999942779541,2.56137752532959,43400,88,72.0,,0.72,63.36,-0.42999982833862305,-0.12874246688283764
193,2019-07-18,1,0.04793760732684602,0.0,III,2.7699999809265137,2.8399999141693115,2.6600000858306885,2.7300000190734863,2.4884557723999023,120800,85,72.0,,0.72,61.2,-0.07000017166137695,-0.024055041098527963
194,2019-07-25,1,0.04793760732684602,0.0,III,2.759999990463257,2.8399999141693115,2.690000057220459,2.700000047683716,2.461110115051269,40400,84,72.0,,0.72,60.48,0.0,0.0
195,2019-07-30,2,0.04851001717229536,0.011940726234969556,III,2.680000066757202,2.809999942779541,2.6700000762939453,2.740000009536743,2.4975712299346924,41600,87,72.0,,0.72,62.64,-0.029999971389770508,-0.010563370526912585
196,2019-08-02,9,0.05251688609044076,0.08259879405760695,III,2.700000047683716,2.7100000381469727,2.5799999237060547,2.5899999141693115,2.360842704772949,40700,83,70.0,,0.7,58.1,-0.09999990463256836,-0.03558715539817858
197,2019-08-06,10,0.053089295935890096,0.010899538949502352,III,2.3499999046325684,2.509999990463257,2.190000057220459,2.2699999809265137,2.06915545463562,67800,84,70.0,,0.7,58.8,-0.20000004768371582,-0.07380075456400015
198,2019-08-15,3,0.049082427017744706,-0.07547413932526115,III,2.4100000858306885,2.4600000381469727,2.319999933242798,2.3499999046325684,2.1420774459838867,63900,86,70.0,,0.7,60.2,-0.04999995231628418,-0.019920299803290464
199,2019-08-20,2,0.04851001717229536,-0.011662215587717406,III,2.539999961853028,2.559999942779541,2.430000066757202,2.490000009536743,2.26969051361084,50600,91,70.0,,0.7,63.7,0.09999990463256836,0.04065036710645531
200,2019-08-23,6,0.05079965655409273,0.04719931089006102,III,2.5,2.539999961853028,2.490000009536743,2.509999990463257,2.2879207134246826,62300,86,70.0,,0.7,60.2,-0.019999980926513228,-0.007812492724042053
201,2019-08-28,7,0.051372066399542074,0.01126798652348815,III,2.630000114440918,2.680000066757202,2.609999895095825,2.650000095367432,2.415534019470215,41600,96,70.0,,0.7,67.19999999999999,0.14000010490417436,0.055118152364868056
202,2019-08-29,13,0.054806525472238125,0.06685460238225227,III,2.700000047683716,2.7100000381469727,2.680000066757202,2.700000047683716,2.461110115051269,21600,83,70.0,,0.7,58.1,0.029999971389770508,0.011194018896451219
203,2019-09-04,2,0.04851001717229536,-0.011662215587717406,III,2.640000104904175,2.6600000858306885,2.619999885559082,2.630000114440918,2.397303581237793,15800,87,77.0,,0.77,66.99,-0.04999995231628418,-0.018450166646666433
204,2019-09-06,2,0.04851001717229536,0.0,III,2.740000009536743,2.759999990463257,2.6700000762939453,2.720000028610229,2.4793407917022705,20700,82,77.0,,0.77,63.14,0.09999990463256836,0.037593947896937596
205,2019-09-13,1,0.04793760732684602,-0.0117998277225152,III,2.7300000190734863,2.809999942779541,2.700000047683716,2.789999961853028,2.543147325515747,230700,86,77.0,,0.77,66.22,0.04999995231628418,0.018115924814873674
206,2019-09-16,1,0.04793760732684602,0.0,III,2.7699999809265137,2.8399999141693115,2.7699999809265137,2.789999961853028,2.543147325515747,46600,85,77.0,,0.77,65.45,0.029999971389770508,0.010676146619453597
207,2019-09-17,1,0.04793760732684602,0.0,III,2.7699999809265137,2.799999952316284,2.759999990463257,2.789999961853028,2.543147325515747,35400,83,77.0,,0.77,63.91,-0.039999961853027344,-0.014084494035883521
208,2019-09-19,3,0.049082427017744706,0.023881452469939335,III,2.7699999809265137,2.819999933242798,2.740000009536743,2.759999990463257,2.5158016681671143,42300,91,77.0,,0.77,70.07000000000001,0.019999980926513672,0.007142850452539706
209,2019-10-04,3,0.049082427017744706,0.0,III,2.5199999809265137,2.539999961853028,2.5,2.509999990463257,2.2879207134246826,26700,88,78.0,,0.78,68.64,-0.27999997138977006,-0.09929077234685968
210,2019-10-09,1,0.04793760732684602,-0.0233244311754347,III,2.4600000381469727,2.5299999713897705,2.4600000381469727,2.4800000190734863,2.26057505607605,34100,93,78.0,,0.78,72.54,-0.00999999046325728,-0.003937004178520498
211,2019-10-10,3,0.049082427017744706,0.023881452469939335,III,2.5,2.549999952316284,2.5,2.509999990463257,2.2879207134246826,21600,93,78.0,,0.78,72.54,0.019999980926513672,0.007905130890387913
212,2019-10-11,1,0.04793760732684602,-0.0233244311754347,III,2.559999942779541,2.569999933242798,2.490000009536743,2.539999961853028,2.3152663707733154,49400,98,78.0,,0.78,76.44,0.019999980926513672,0.007843129921766057
213,2019-10-18,2,0.04851001717229536,0.011940726234969556,III,2.289999961853028,2.3499999046325684,2.289999961853028,2.319999933242798,2.114731788635254,51300,87,78.0,,0.78,67.86,-0.2200000286102295,-0.0856031261964415
214,2019-10-24,9,0.05251688609044076,0.0955258098797569,III,2.3299999237060547,2.4100000858306885,2.3299999237060547,2.390000104904175,2.1785383224487305,43800,100,78.0,,0.78,78.0,0.06000018119812012,0.025531993035336376
215,2019-10-25,1,0.04793760732684602,-0.08719631159601948,III,2.4100000858306885,2.4200000762939453,2.3299999237060547,2.3299999237060547,2.123847007751465,50200,99,78.0,,0.78,77.22,0.009999990463256836,0.004149373488428809
216,2019-10-30,2,0.04851001717229536,0.011940726234969556,III,2.309999942779541,2.309999942779541,2.25,2.2699999809265137,2.06915545463562,37000,94,78.0,,0.78,73.32000000000001,-0.1100001335144043,-0.045454599192765954
217,2019-11-08,3,0.049082427017744706,0.01179982772251531,III,2.369999885559082,2.400000095367432,2.319999933242798,2.369999885559082,2.1603078842163086,108800,84,82.0,,0.82,68.88,0.09000015258789107,0.03896110598149938
218,2019-11-14,3,0.049082427017744706,0.0,III,2.440000057220459,2.440000057220459,2.4100000858306885,2.4200000762939453,2.2058839797973637,33300,87,82.0,,0.82,71.33999999999999,0.0399999618530269,0.01666665010982138
219,2019-11-18,25,0.06167544361763022,0.2713960376178508,III,2.4100000858306885,2.450000047683716,2.319999933242798,2.4100000858306885,2.1967689990997314,62400,82,82.0,,0.82,67.24,0.009999990463256836,0.004098356651125901
220,2019-11-21,1,0.04793760732684602,-0.22274402071519384,III,2.3499999046325684,2.430000066757202,2.319999933242798,2.4100000858306885,2.1967689990997314,51300,100,82.0,,0.82,82.0,-0.019999980926513672,-0.008163257362146625
221,2019-12-02,46,0.0736960503720664,0.5373326805736325,III,2.450000047683716,2.4600000381469727,2.3499999046325684,2.440000057220459,2.2241146564483643,65000,63,83.0,,0.83,52.29,0.029999971389770508,0.012345666899427288
222,2019-12-03,1,0.04793760732684602,-0.3495227073252193,III,2.430000066757202,2.440000057220459,2.4100000858306885,2.4200000762939453,2.2058839797973637,31100,100,83.0,,0.83,83.0,-0.019999980926513672,-0.008130073421291018
223,2019-12-04,1,0.04793760732684602,0.0,III,2.4200000762939453,2.430000066757202,2.390000104904175,2.390000104904175,2.1785383224487305,29700,85,83.0,,0.83,70.55,-0.009999990463256836,-0.00409835665112579
224,2019-12-05,2,0.04851001717229536,0.011940726234969556,III,2.369999885559082,2.390000104904175,2.3499999046325684,2.359999895095825,2.1511924266815186,23200,72,83.0,,0.83,59.76,-0.039999961853027344,-0.016460889199236384
225,2019-12-16,15,0.05595134516313681,0.15339776039269837,III,2.299999952316284,2.400000095367432,2.2300000190734863,2.3499999046325684,2.319317579269409,90500,49,83.0,,0.83,40.67,0.00999999046325728,0.004184096244488789
226,2019-12-17,46,0.0736960503720664,0.31714528323119895,III,2.359999895095825,2.400000095367432,2.3399999141693115,2.359999895095825,2.329187154769897,66000,57,83.0,,0.83,47.31,0.0,0.0
227,2019-12-18,1,0.04793760732684602,-0.3495227073252193,III,2.369999885559082,2.430000066757202,2.3399999141693115,2.4200000762939453,2.38840389251709,37300,55,83.0,,0.83,45.65,0.029999971389770064,0.012499987582365923
228,2019-12-20,2,0.04851001717229536,0.011940726234969556,III,2.380000114440918,2.440000057220459,2.380000114440918,2.400000095367432,2.3686654567718506,154300,48,83.0,,0.83,39.84,0.009999990463256836,0.004115222299809096
229,2019-12-23,7,0.051372066399542074,0.05899913861257633,III,2.380000114440918,2.4100000858306885,2.299999952316284,2.390000104904175,2.358795642852783,104500,49,83.0,,0.83,40.67,-0.029999971389770508,-0.01229506995337748
230,2019-12-30,32,0.06568231253577561,0.3701625132840578,III,2.309999942779541,2.390000104904175,2.299999952316284,2.3399999141693115,2.309448480606079,75200,52,83.0,,0.83,43.16,-0.019999980926513672,-0.008298746976857507
231,2020-01-02,7,0.051372066399542074,-0.2178706197111906,III,2.5299999713897705,2.5799999237060547,2.470000028610229,2.559999942779541,2.526575803756714,78800,72,79.0,,0.79,56.88,0.18999981880187988,0.07949782864528276
232,2020-01-03,1,0.04793760732684602,-0.06685460238225238,III,2.559999942779541,2.6700000762939453,2.549999952316284,2.6600000858306885,2.62527084350586,37000,89,79.0,,0.79,70.31,0.09000015258789062,0.034883781104384504
233,2020-01-06,3,0.049082427017744706,0.023881452469939335,III,2.619999885559082,2.7300000190734863,2.619999885559082,2.650000095367432,2.615401029586792,59900,80,79.0,,0.79,63.2,0.059999942779541016,0.02247188803935285
234,2020-01-08,82,0.0943028048082427,0.921315031429671,III,2.6700000762939453,2.799999952316284,2.6700000762939453,2.720000028610229,2.6844868659973145,250800,88,79.0,,0.79,69.52000000000001,0.06999993324279785,0.025641001008694042
235,2020-01-09,3,0.049082427017744706,-0.47952314761422055,III,2.7699999809265137,2.789999961853028,2.630000114440918,2.650000095367432,2.615401029586792,112300,79,79.0,,0.79,62.41,-0.009999990463256392,-0.003571425226269742
236,2020-01-14,7,0.051372066399542074,0.0466488623508694,III,2.509999990463257,2.609999895095825,2.509999990463257,2.5999999046325684,2.566053867340088,55200,82,79.0,,0.79,64.78,-0.1800000667572026,-0.06451615384168408
237,2020-01-15,5,0.05022724670864339,-0.022284867460750757,III,2.609999895095825,2.619999885559082,2.549999952316284,2.5899999141693115,2.5561842918396,53200,84,79.0,,0.79,66.36,0.009999990463256836,0.003831414124593202
238,2020-01-17,2,0.04851001717229536,-0.034189203049676986,III,2.7300000190734863,2.950000047683716,2.7100000381469727,2.799999952316284,2.7634427547454834,149200,78,79.0,,0.79,61.620000000000005,0.3300001621246338,0.12595426585456315
239,2020-01-21,4,0.049654836863194045,-0.033427301191126246,III,2.7699999809265137,3.0799999237060547,2.7699999809265137,3.0,2.9608314037323,137100,86,79.0,,0.79,67.94,0.12999987602233887,0.04406775387153372
240,2020-01-23,1,0.04793760732684602,-0.03458332853009316,III,2.7100000381469727,2.799999952316284,2.700000047683716,2.7300000190734863,2.694356679916382,83400,83,79.0,,0.79,65.57000000000001,-0.2799999713897705,-0.09090908387194263
241,2020-01-24,7,0.051372066399542074,0.07164435740981778,III,2.740000009536743,2.8399999141693115,2.7300000190734863,2.759999990463257,2.7239649295806885,88100,80,79.0,,0.79,63.2,0.039999961853027344,0.014285700905079413
242,2020-01-27,0,0.047365197481396684,-0.011940726234969556,III,2.859999895095825,2.9200000762939453,2.809999942779541,2.8399999141693115,2.80292010307312,120800,73,79.0,,0.79,57.67,0.08000016212463379,0.028169072021973385
243,2020-02-03,1,0.04793760732684602,-0.0970381791324787,III,2.720000028610229,2.859999895095825,2.700000047683716,2.809999942779541,2.773311853408813,89200,69,80.0,,0.8,55.2,-0.06000018119812012,-0.02054800672275059
244,2020-02-04,5,0.05022724670864339,0.04776290493987845,III,2.809999942779541,2.900000095367432,2.809999942779541,2.8399999141693115,2.80292010307312,75900,78,80.0,,0.8,62.400000000000006,0.04000020027160689,0.013986084524057807
245,2020-02-05,1,0.04793760732684602,-0.04558560406623591,III,2.869999885559082,2.950000047683716,2.869999885559082,2.9200000762939453,2.881875991821289,54500,77,80.0,,0.8,61.6,0.049999952316283736,0.017241362300696395
246,2020-02-06,2,0.04851001717229536,0.011940726234969556,III,2.950000047683716,2.990000009536743,2.9100000858306885,2.950000047683716,2.9114840030670166,92200,100,80.0,,0.8,80.0,0.039999961853027344,0.013559308883548837
247,2020-02-07,30,0.06453749284487693,0.33039517623042713,III,2.970000028610229,3.0,2.930000066757202,2.9800000190734863,2.9410922527313232,79200,81,80.0,,0.8,64.8,0.009999990463256836,0.0033444784051375187
248,2020-02-12,4,0.049654836863194045,-0.230604805449369,III,3.5,3.759999990463257,3.490000009536743,3.700000047683716,3.651691913604736,157700,83,80.0,,0.8,66.4,0.7599999904632568,0.25333333015441895
249,2020-02-13,1,0.04793760732684602,-0.03458332853009316,III,3.700000047683716,3.700000047683716,3.5,3.549999952316284,3.503650426864624,100700,79,80.0,,0.8,63.2,-0.059999942779541016,-0.01595743163077734
250,2020-02-14,3,0.049082427017744706,0.023881452469939335,III,3.539999961853028,3.549999952316284,3.369999885559082,3.380000114440918,3.3358700275421143,46100,76,80.0,,0.8,60.8,-0.15000009536743164,-0.04054056579305587
251,2020-02-19,3,0.049082427017744706,0.0,III,3.430000066757202,3.470000028610229,3.400000095367432,3.4600000381469727,3.414825439453125,31000,78,80.0,,0.8,62.400000000000006,-0.07999992370605513,-0.02253519007904692
252,2020-02-24,1,0.04793760732684602,0.0,III,3.220000028610229,3.309999942779541,3.200000047683716,3.240000009536743,3.197697877883911,76100,72,80.0,,0.8,57.6,-0.16000008583068803,-0.0461095344413498
253,2020-02-26,11,0.05366170578133944,0.11940726234969623,III,3.259999990463257,3.390000104904175,3.1700000762939453,3.3299999237060547,3.286522626876831,70600,73,80.0,,0.8,58.400000000000006,0.08000016212463379,0.0241692336880992
254,2020-02-27,1,0.04793760732684602,-0.10667008010923018,III,3.309999942779541,3.430000066757202,3.2300000190734863,3.259999990463257,3.217436552047729,103600,78,80.0,,0.8,62.400000000000006,0.039999961853027344,0.011799398411569628
