,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,APR_unscaled,APR_monthly,isPartial,scale,APR,Stock_Price_Change,Stock_Price_Change_Percent
129,2021-10-15,1,0.018543859649122807,-0.6542361792607131,APR,32.939998626708984,34.41999816894531,32.380001068115234,34.16999816894531,34.16999816894531,224545,72,61.0,,0.61,43.92,1.6599998474121094,0.05067154860997003
130,2021-10-18,7,0.12380701754385964,2.430724355858046,APR,34.060001373291016,34.70989990234375,33.16999816894531,34.16999816894531,34.16999816894531,290837,85,61.0,,0.61,51.85,0.2899017333984375,0.00842247962871756
131,2021-10-20,2,0.03608771929824561,-0.7085163667280714,APR,34.790000915527344,35.869998931884766,34.400001525878906,34.47999954223633,34.47999954223633,136034,92,61.0,,0.61,56.12,1.1600990295410156,0.03342271319724199
132,2021-10-21,3,0.05363157894736842,0.4861448711716092,APR,34.45000076293945,35.314998626708984,34.380001068115234,34.689998626708984,34.689998626708984,182988,97,61.0,,0.61,59.17,-0.5550003051757812,-0.015472548695351196
133,2021-10-22,2,0.03608771929824561,-0.3271180896303566,APR,34.650001525878906,35.56999969482422,34.28499984741211,35.099998474121094,35.099998474121094,300054,81,61.0,,0.61,49.41,0.2550010681152344,0.007220758262252103
134,2021-10-25,1,0.018543859649122807,-0.4861448711716091,APR,35.08000183105469,35.599998474121094,34.47999954223633,34.63999938964844,34.63999938964844,128602,73,61.0,,0.61,44.53,0.029998779296875,0.0008433730546599794
135,2021-10-26,2,0.03608771929824561,0.9460737937559129,APR,34.470001220703125,35.150001525878906,33.86000061035156,34.7599983215332,34.7599983215332,203030,94,61.0,,0.61,57.34,-0.4499969482421875,-0.012640364256456538
136,2021-10-27,1,0.018543859649122807,-0.4861448711716091,APR,34.81999969482422,35.45000076293945,33.91999816894531,35.029998779296875,35.029998779296875,130115,86,61.0,,0.61,52.46,0.2999992370605469,0.00853482856436516
137,2021-10-28,5,0.08871929824561403,3.7842951750236518,APR,35.119998931884766,37.2400016784668,35.099998474121094,36.5,36.5,345093,77,61.0,,0.61,46.97,1.7900009155273438,0.05049367777161429
138,2021-10-29,5,0.08871929824561403,0.0,APR,36.66999816894531,37.959999084472656,36.22999954223633,37.43000030517578,37.43000030517578,337863,84,61.0,,0.61,51.24,0.7199974060058594,0.019333978881697522
139,2021-11-03,2,0.03608771929824561,0.0,APR,36.16999816894531,37.18999862670898,36.04999923706055,36.650001525878906,36.650001525878906,138877,98,62.0,,0.62,60.76,-0.770000457763679,-0.020284522558870255
140,2021-11-05,3,0.05363157894736842,0.4861448711716092,APR,37.290000915527344,37.880001068115234,33.63999938964844,35.75,35.75,242026,84,62.0,,0.62,52.08,0.6900024414062571,0.018553440895012985
141,2021-11-08,1,0.018543859649122807,0.0,APR,36.7599983215332,36.7599983215332,35.11000061035156,35.9900016784668,35.9900016784668,192636,83,62.0,,0.62,51.46,-1.1200027465820312,-0.029567125528007776
142,2021-11-09,16,0.2817017543859649,14.191106906338694,APR,32.91999816894531,34.630001068115234,32.060001373291016,34.09000015258789,34.09000015258789,585598,95,62.0,,0.62,58.9,-2.1299972534179688,-0.05794334468645124
143,2021-11-10,6,0.10626315789473684,-0.6227813414710095,APR,33.86000061035156,35.5,32.45009994506836,32.540000915527344,32.540000915527344,257799,98,62.0,,0.62,60.76,0.8699989318847656,0.025122694341635388
144,2021-11-11,2,0.03608771929824561,-0.6603929337956084,APR,31.729999542236328,32.0,29.950000762939453,30.11000061035156,30.11000061035156,1716136,81,62.0,,0.62,50.22,-3.5,-0.09859154929577463
145,2021-11-12,1,0.018543859649122807,-0.4861448711716091,APR,30.31999969482422,30.459999084472656,29.68000030517578,30.149999618530277,30.149999618530277,573545,89,62.0,,0.62,55.18,-1.5400009155273438,-0.04812502861022949
146,2021-11-15,2,0.03608771929824561,0.9460737937559129,APR,30.3799991607666,30.93000030517578,30.1299991607666,30.34000015258789,30.34000015258789,363567,87,62.0,,0.62,53.94,0.470001220703125,0.015430112765259851
147,2021-11-16,1,0.018543859649122807,-0.4861448711716091,APR,30.850000381469727,30.899999618530277,30.11000061035156,30.51000022888184,30.51000022888184,382345,92,62.0,,0.62,57.04,-0.03000068664550426,-0.0009699542951664419
148,2021-11-17,3,0.05363157894736842,1.8921475875118259,APR,30.600000381469727,30.70859909057617,29.40999984741211,30.100000381469727,30.100000381469727,394585,100,62.0,,0.62,62.0,-0.19140052795410867,-0.00619419191964421
149,2021-11-18,3,0.05363157894736842,0.0,APR,30.059999465942383,30.06999969482422,29.06999969482422,29.459999084472656,29.459999084472656,802995,76,62.0,,0.62,47.12,-0.6385993957519496,-0.020795458427405822
150,2021-11-22,1,0.018543859649122807,-0.4861448711716091,APR,29.90999984741211,30.489999771118164,29.76000022888184,30.1200008392334,30.1200008392334,355506,82,62.0,,0.62,50.84,0.4200000762939453,0.013967412057082074
151,2021-11-24,1,0.018543859649122807,0.0,APR,30.26000022888184,31.25,30.239999771118164,30.979999542236328,30.979999542236328,274667,71,62.0,,0.62,44.02,0.7600002288818359,0.024926213007116838
152,2021-11-26,3,0.05363157894736842,1.8921475875118259,APR,30.32999992370605,31.280000686645508,29.770000457763672,29.81999969482422,29.81999969482422,181180,69,62.0,,0.62,42.78,0.030000686645507812,0.0009600219726562109
153,2021-11-29,1,0.018543859649122807,-0.8254911672445104,APR,30.21999931335449,30.3700008392334,28.350000381469727,28.399999618530277,28.399999618530277,427076,90,62.0,,0.62,55.8,-0.9099998474121094,-0.029092066094506763
154,2021-11-30,1,0.018543859649122807,0.0,APR,28.93000030517578,29.440000534057617,27.96199989318848,28.1299991607666,28.1299991607666,603906,80,62.0,,0.62,49.6,-0.9300003051757812,-0.030622333864883
155,2021-12-02,3,0.05363157894736842,1.8921475875118259,APR,28.56999969482422,29.76000022888184,28.26000022888184,29.6299991607666,29.6299991607666,237673,97,58.0,,0.58,56.26,0.3199996948242223,0.010869554654186597
156,2021-12-03,2,0.03608771929824561,-0.3271180896303566,APR,29.739999771118164,30.059999465942383,29.18000030517578,30.030000686645508,30.030000686645508,255262,88,58.0,,0.58,51.04,0.2999992370605433,0.01008061944735461
157,2021-12-07,1,0.018543859649122807,-0.4861448711716091,APR,30.979999542236328,32.099998474121094,30.979999542236328,31.43000030517578,31.43000030517578,233603,85,58.0,,0.58,49.3,2.039999008178711,0.06786423966806798
158,2021-12-08,2,0.03608771929824561,0.9460737937559129,APR,31.26000022888184,31.75,31.0,31.3700008392334,31.3700008392334,186319,97,58.0,,0.58,56.26,-0.34999847412109375,-0.01090337977440281
159,2021-12-09,57,1.001,26.7379679144385,APR,31.18000030517578,31.770000457763672,30.709999084472656,31.0,31.0,205775,91,58.0,,0.58,52.78,0.020000457763671875,0.0006299356775960607
160,2021-12-10,1,0.018543859649122807,-0.981474665685192,APR,31.0,31.799999237060547,30.81999969482422,31.15999984741211,31.15999984741211,134493,71,58.0,,0.58,41.18,0.029998779296875,0.000944248626522981
161,2021-12-13,3,0.05363157894736842,1.8921475875118259,APR,31.100000381469727,31.559999465942383,30.51000022888184,31.170000076293945,31.170000076293945,170180,90,58.0,,0.58,52.2,-0.23999977111816406,-0.007547162794848794
162,2021-12-14,4,0.07117543859649123,0.3271180896303565,APR,30.75,31.75,30.170000076293945,30.31999969482422,30.31999969482422,304127,72,58.0,,0.58,41.76,0.1900005340576172,0.006020295857820157
163,2021-12-15,3,0.05363157894736842,-0.24648755237860487,APR,30.26000022888184,30.690000534057617,29.850000381469727,30.399999618530277,30.399999618530277,331117,85,58.0,,0.58,49.3,-1.0599994659423828,-0.0333858099509412
164,2021-12-20,1,0.018543859649122807,-0.4861448711716091,APR,29.190000534057617,29.850000381469727,28.575000762939453,29.68000030517578,29.68000030517578,295903,73,58.0,,0.58,42.34,-0.8400001525878906,-0.02737048347899884
165,2021-12-23,1,0.018543859649122807,0.0,APR,31.520000457763672,33.06999969482422,31.5,32.650001525878906,32.650001525878906,182712,65,58.0,,0.58,37.7,3.219999313354492,0.10787267243565601
166,2021-12-27,1,0.018543859649122807,0.0,APR,32.5,33.005001068115234,31.950000762939453,32.13999938964844,32.13999938964844,254347,67,58.0,,0.58,38.86,-0.06499862670898438,-0.001965486159927532
167,2021-12-28,1,0.018543859649122807,0.0,APR,32.22999954223633,32.42499923706055,31.36000061035156,31.51000022888184,31.51000022888184,192819,67,58.0,,0.58,38.86,-0.5800018310546875,-0.017573149895001916
168,2021-12-29,1,0.018543859649122807,0.0,APR,31.61000061035156,32.400001525878906,31.11000061035156,32.06999969482422,32.06999969482422,215950,90,58.0,,0.58,52.2,-0.024997711181640625,-0.0007709394531941749
169,2021-12-30,1,0.018543859649122807,0.0,APR,32.29999923706055,32.9900016784668,32.29999923706055,32.40999984741211,32.40999984741211,147352,63,58.0,,0.58,36.54,0.5900001525878906,0.01820988039511784
