,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BOOM_unscaled,BOOM_monthly,isPartial,scale,BOOM,Stock_Price_Change,Stock_Price_Change_Percent
130,2019-06-04,1,0.002597444089456869,-0.5515719801434087,BOOM,72.25,74.22000122070312,71.83000183105469,73.88999938964844,73.07846069335938,622600,83,64.0,,0.64,53.120000000000005,1.9500045776367188,0.026982214863902287
131,2019-06-06,1,0.002597444089456869,0.0,BOOM,75.70999908447266,76.16999816894531,70.3499984741211,70.44000244140625,69.6663589477539,582300,82,64.0,,0.64,52.48,1.9499969482421875,0.026273200163977606
132,2019-06-10,2,0.004194888178913738,0.6150061500615005,BOOM,70.41000366210938,71.9000015258789,70.05000305175781,70.11000061035156,69.33998107910156,366300,79,64.0,,0.64,50.56,-4.269996643066406,-0.0560587730827502
133,2019-06-11,1,0.002597444089456869,-0.38080731150038083,BOOM,70.11000061035156,71.25,67.63999938964844,68.27999877929688,67.53007507324219,416300,74,64.0,,0.64,47.36,-0.6500015258789062,-0.009040354827321573
134,2019-06-12,1,0.002597444089456869,0.0,BOOM,67.87999725341797,67.87999725341797,64.80999755859375,64.94999694824219,64.23664855957031,403700,78,64.0,,0.64,49.92,-3.3700027465820312,-0.04729828416255477
135,2019-06-14,1,0.002597444089456869,0.0,BOOM,63.97999954223633,64.30999755859375,60.68000030517578,61.11000061035156,60.43882751464844,460300,83,64.0,,0.64,53.120000000000005,-3.5699996948242188,-0.05259280847487746
136,2019-06-17,1,0.002597444089456869,0.0,BOOM,61.20000076293945,63.040000915527344,60.81999969482422,62.20000076293945,61.51685333251953,240000,78,64.0,,0.64,49.92,-1.2699966430664062,-0.019748043714498564
137,2019-06-19,1,0.002597444089456869,0.0,BOOM,62.0,62.4900016784668,61.22999954223633,61.880001068115234,61.20037078857422,222500,77,64.0,,0.64,49.28,-0.5499992370605469,-0.008724607060167089
138,2019-06-20,1,0.002597444089456869,0.0,BOOM,62.70000076293945,64.5,59.400001525878906,64.01000213623047,63.306976318359375,497200,79,64.0,,0.64,50.56,2.009998321533203,0.032165118699713835
139,2019-07-05,1,0.002597444089456869,0.0,BOOM,59.959999084472656,60.93999862670898,59.52999877929688,60.119998931884766,59.47893524169922,179700,61,68.0,,0.68,41.48,-3.5600013732910227,-0.05519381974094606
140,2019-07-09,1,0.002597444089456869,0.0,BOOM,59.880001068115234,60.06999969482422,57.7400016784668,59.63999938964844,59.004051208496094,277000,36,68.0,,0.68,24.48,-0.8699989318847585,-0.014276320175423352
141,2019-07-10,2,0.004194888178913738,0.6150061500615005,BOOM,61.09999847412109,64.5199966430664,61.0,64.04000091552734,63.35713577270508,401200,35,68.0,,0.68,23.8,4.4499969482421875,0.07408018929331894
142,2019-07-16,2,0.004194888178913738,0.0,BOOM,62.84999847412109,64.11000061035156,62.68000030517578,63.380001068115234,62.70417785644531,241100,33,68.0,,0.68,22.44,-0.40999603271484375,-0.006354557564269503
143,2019-07-19,1,0.002597444089456869,-0.38080731150038083,BOOM,62.18999862670898,62.18999862670898,60.38999938964844,60.45000076293945,59.805419921875,254600,34,68.0,,0.68,23.12,-1.9200019836425852,-0.02994855662710083
144,2019-07-22,1,0.002597444089456869,-0.38080731150038083,BOOM,60.959999084472656,63.45000076293945,60.93999862670898,63.0,62.32822799682617,251400,30,68.0,,0.68,20.4,1.2600021362304759,0.02026052683798163
145,2019-07-23,3,0.005792332268370607,1.230012300123001,BOOM,63.02999877929688,65.04000091552734,62.40999984741211,64.5999984741211,63.911163330078125,307500,34,68.0,,0.68,23.12,1.5900001525878906,0.025059103758381607
146,2019-07-24,1,0.002597444089456869,-0.5515719801434087,BOOM,64.12999725341797,64.47000122070312,60.34999847412109,61.86000061035156,61.200382232666016,324200,35,68.0,,0.68,23.8,-0.5699996948242188,-0.00876383282288884
147,2019-07-25,1,0.002597444089456869,0.0,BOOM,62.04999923706055,62.84000015258789,59.720001220703125,60.09999847412109,59.45914459228516,264700,38,68.0,,0.68,25.840000000000003,-1.6300010681152344,-0.025283093489252062
148,2019-07-30,2,0.004194888178913738,0.6150061500615005,BOOM,51.09999847412109,53.2599983215332,51.09999847412109,52.93000030517578,52.365604400634766,350200,33,68.0,,0.68,22.44,-9.580001831054688,-0.15245069713228132
149,2019-07-31,1,0.002597444089456869,-0.38080731150038083,BOOM,52.959999084472656,54.150001525878906,52.22999954223633,52.2400016784668,51.68296432495117,336100,35,68.0,,0.68,23.8,0.8900032043457031,0.01671053759657881
150,2019-08-01,2,0.004194888178913738,0.6150061500615005,BOOM,51.93000030517578,52.540000915527344,49.13999938964844,49.7599983215332,49.22940444946289,343400,96,60.0,False,0.6,57.6,-1.6100006103515625,-0.029732235733772372
151,2019-08-02,1,0.002597444089456869,-0.38080731150038083,BOOM,49.79999923706055,49.88999938964844,48.130001068115234,48.61000061035156,48.09166717529297,491000,93,60.0,,0.6,55.8,-2.6500015258789062,-0.0504377898687044
152,2019-08-13,3,0.005792332268370607,1.230012300123001,BOOM,45.84999847412109,47.810001373291016,45.2400016784668,47.31999969482422,46.81542205810547,234800,100,60.0,,0.6,60.0,-2.079998016357422,-0.04169168253766298
153,2019-08-15,1,0.002597444089456869,-0.5515719801434087,BOOM,44.150001525878906,44.22999954223633,42.84999847412109,44.06999969482422,43.600074768066406,235500,96,60.0,,0.6,57.6,-3.5800018310546875,-0.07487976842131294
154,2019-08-21,3,0.005792332268370607,1.230012300123001,BOOM,41.52000045776367,43.54999923706055,41.0,42.43000030517578,41.97756576538086,486400,88,60.0,,0.6,52.8,-0.6800003051757812,-0.015374187479392343
155,2019-08-23,3,0.005792332268370607,0.0,BOOM,42.650001525878906,43.43999862670898,40.7400016784668,41.54999923706055,41.10694885253906,290700,92,60.0,,0.6,55.2,-0.1100006103515696,-0.0025258464357895694
156,2019-08-27,1,0.002597444089456869,0.0,BOOM,42.88999938964844,44.2599983215332,42.88999938964844,43.61000061035156,43.144981384277344,580100,91,60.0,,0.6,54.6,0.8199996948242259,0.01887660498957877
157,2019-08-29,2,0.004194888178913738,0.6150061500615005,BOOM,43.220001220703125,44.9900016784668,42.84999847412109,44.63999938964844,44.16400146484375,176900,88,60.0,,0.6,52.8,0.7300033569335938,0.01649352427965267
158,2019-08-30,2,0.004194888178913738,0.0,BOOM,44.81999969482422,45.84000015258789,43.150001525878906,43.43000030517578,42.96690368652344,144800,85,60.0,,0.6,51.0,0.8499984741210938,0.018893052731934423
159,2019-09-10,1,0.002597444089456869,-0.38080731150038083,BOOM,45.380001068115234,48.29999923706055,45.13999938964844,46.52999877929688,46.03384399414063,376800,93,59.0,,0.59,54.87,2.4599990844726562,0.053664901315096936
160,2019-09-16,1,0.002597444089456869,0.0,BOOM,47.790000915527344,50.93000030517578,47.790000915527344,49.09000015258789,48.566551208496094,348200,88,59.0,,0.59,51.92,2.6300010681152344,0.05445136872998613
161,2019-09-17,1,0.002597444089456869,0.0,BOOM,48.790000915527344,49.04999923706055,45.81999969482422,46.93999862670898,46.4394760131836,336200,96,59.0,,0.59,56.64,-1.8800010681152344,-0.03691343131455227
162,2019-09-19,1,0.002597444089456869,0.0,BOOM,45.4900016784668,46.18999862670898,44.33000183105469,44.47999954223633,44.005706787109375,252400,95,59.0,,0.59,56.05,-2.8600006103515696,-0.05830786248393349
163,2019-09-26,1,0.002597444089456869,0.0,BOOM,44.59999847412109,44.59999847412109,42.7599983215332,44.34999847412109,43.87709045410156,258500,85,59.0,,0.59,50.15,-1.5900001525878906,-0.03442303961595028
164,2019-10-03,1,0.002597444089456869,0.0,BOOM,39.33000183105469,40.5099983215332,38.650001525878906,39.93999862670898,39.62580108642578,297100,86,56.0,,0.56,48.16,-4.0900001525878835,-0.09170404243311991
165,2019-10-04,1,0.002597444089456869,0.0,BOOM,39.9900016784668,40.18999862670898,38.0,38.5099983215332,38.20705032348633,361400,87,56.0,,0.56,48.720000000000006,-0.31999969482422586,-0.007899276921325638
166,2019-10-08,1,0.002597444089456869,0.0,BOOM,39.25,39.970001220703125,38.630001068115234,39.40999984741211,39.09997177124024,171800,74,56.0,,0.56,41.440000000000005,-0.21999740600585227,-0.005473934150862281
167,2019-10-10,1,0.002597444089456869,0.0,BOOM,39.970001220703125,40.2400016784668,37.5,38.38999938964844,38.08799362182617,348000,83,56.0,,0.56,46.48,0.2700004577636719,0.006755077546102717
168,2019-10-11,2,0.004194888178913738,0.6150061500615005,BOOM,38.70000076293945,40.86000061035156,38.68999862670898,40.4900016784668,40.17147445678711,178500,80,56.0,,0.56,44.8,0.6199989318847656,0.015407527485679529
169,2019-10-14,1,0.002597444089456869,0.0,BOOM,40.22999954223633,40.33000183105469,39.09999847412109,40.27999877929688,39.9631233215332,122500,72,56.0,,0.56,40.32000000000001,-0.529998779296875,-0.012971090831618959
170,2019-10-17,1,0.002597444089456869,0.0,BOOM,40.13999938964844,41.810001373291016,39.43999862670898,41.459999084472656,41.13384246826172,222200,100,56.0,,0.56,56.00000000000001,1.4799995422363281,0.036697234689850866
171,2019-10-22,1,0.002597444089456869,0.0,BOOM,40.81999969482422,42.060001373291016,40.4900016784668,41.56999969482422,41.242977142333984,310600,84,56.0,,0.56,47.040000000000006,0.25,0.00597943056179151
172,2019-10-23,1,0.002597444089456869,0.0,BOOM,41.38999938964844,41.400001525878906,37.630001068115234,39.40999984741211,39.09997177124024,449800,84,56.0,,0.56,47.040000000000006,-0.6599998474121094,-0.0156918646187022
173,2019-10-25,1,0.002597444089456869,0.0,BOOM,45.970001220703125,49.38999938964844,44.27999877929688,46.310001373291016,45.9456901550293,1312000,86,56.0,,0.56,48.16,7.989997863769531,0.1929951103691392
174,2019-10-30,1,0.002597444089456869,-0.5515719801434087,BOOM,45.709999084472656,45.709999084472656,42.79999923706055,43.65999984741211,43.31653594970703,265800,86,56.0,,0.56,48.16,-3.6800003051757812,-0.07450901702070212
175,2019-10-31,3,0.005792332268370607,1.230012300123001,BOOM,43.0099983215332,45.18000030517578,43.0099983215332,44.7400016784668,44.38804244995117,193300,84,56.0,,0.56,47.040000000000006,-0.529998779296875,-0.011594810542818634
176,2019-11-05,1,0.002597444089456869,-0.5515719801434087,BOOM,45.869998931884766,46.369998931884766,45.15999984741211,45.380001068115234,45.02300643920898,205300,94,57.0,,0.57,53.58,1.1899986267089844,0.02633905751817056
177,2019-11-07,1,0.002597444089456869,0.0,BOOM,45.959999084472656,46.84000015258789,45.77999877929688,45.91999816894531,45.55875396728516,304200,91,57.0,,0.57,51.87,0.470001220703125,0.010135890263735625
178,2019-11-12,1,0.002597444089456869,0.0,BOOM,46.369998931884766,46.58000183105469,45.02000045776367,45.5099983215332,45.151981353759766,147900,95,57.0,,0.57,54.15,-0.2599983215332031,-0.005550775420286591
179,2019-11-22,4,0.007389776357827476,1.8450184501845017,BOOM,45.61000061035156,46.459999084472656,44.88999938964844,45.61000061035156,45.251197814941406,122500,97,57.0,,0.57,55.28999999999999,-0.12000274658203125,-0.00257627183050102
180,2019-11-26,1,0.002597444089456869,0.0,BOOM,47.56999969482422,47.619998931884766,44.86000061035156,45.06999969482422,44.7154426574707,235200,82,57.0,,0.57,46.74,1.1599998474121094,0.024967711370441847
181,2019-12-02,1,0.002597444089456869,0.0,BOOM,46.09999847412109,46.90999984741211,45.900001525878906,46.18999862670898,45.82662963867188,159100,92,57.0,,0.57,52.44,-0.7099990844726562,-0.014909682914697964
182,2019-12-04,2,0.004194888178913738,0.6150061500615005,BOOM,46.56999969482422,47.810001373291016,46.56999969482422,47.09999847412109,46.72947311401367,274400,88,57.0,,0.57,50.16,0.9000015258789062,0.019185707286429654
183,2019-12-05,2,0.004194888178913738,0.0,BOOM,47.4900016784668,47.56999969482422,46.59999847412109,47.380001068115234,47.00727081298828,217300,86,57.0,,0.57,49.02,-0.24000167846679688,-0.005019905282848902
184,2019-12-09,2,0.004194888178913738,0.6150061500615005,BOOM,48.380001068115234,49.880001068115234,48.380001068115234,49.720001220703125,49.32886505126953,236900,86,57.0,,0.57,49.02,2.3100013732910156,0.04856004599769537
185,2019-12-11,1,0.002597444089456869,-0.38080731150038083,BOOM,50.41999816894531,51.20000076293945,50.41999816894531,50.70000076293945,50.30115509033203,250000,84,57.0,,0.57,47.88,1.3199996948242188,0.02646350574495071
186,2019-12-16,2,0.004194888178913738,0.6150061500615005,BOOM,53.130001068115234,54.11000061035156,52.2400016784668,52.36000061035156,51.94809722900391,224100,93,57.0,,0.57,53.01,2.9099998474121094,0.05683593367284634
187,2019-12-20,1,0.002597444089456869,-0.38080731150038083,BOOM,45.02999877929688,45.29999923706055,44.380001068115234,45.0,44.64599609375,602800,80,57.0,,0.57,45.6,-8.810001373291016,-0.16281650848116258
188,2019-12-24,1,0.002597444089456869,0.0,BOOM,45.0,45.290000915527344,44.560001373291016,45.150001525878906,44.79481887817383,106300,74,57.0,,0.57,42.18,-0.009998321533203125,-0.0002207135033464036
189,2019-12-26,1,0.002597444089456869,0.0,BOOM,45.18999862670898,45.38999938964844,44.81999969482422,45.150001525878906,44.79481887817383,110000,84,57.0,,0.57,47.88,0.09999847412109375,0.0022079591984907054
190,2019-12-30,1,0.002597444089456869,0.0,BOOM,44.79999923706055,45.09000015258789,44.13999938964844,44.18999862670898,43.965091705322266,212300,85,57.0,,0.57,48.45,-0.2999992370605469,-0.006609368607503496
191,2020-01-02,1,0.002597444089456869,0.0,BOOM,45.310001373291016,45.4900016784668,43.84000015258789,44.93000030517578,44.70132446289063,235600,88,58.0,,0.58,51.04,0.40000152587890625,0.008871180406415435
192,2020-01-03,2,0.004194888178913738,0.6150061500615005,BOOM,45.25,45.9900016784668,44.54999923706055,45.11000061035156,44.880409240722656,195500,92,58.0,,0.58,53.36,0.5,0.01099142628162797
193,2020-01-07,1,0.002597444089456869,-0.38080731150038083,BOOM,46.08000183105469,46.22999954223633,44.61000061035156,44.84000015258789,44.61178207397461,303800,84,58.0,,0.58,48.72,0.23999786376953125,0.005218479126124942
194,2020-01-08,1,0.002597444089456869,0.0,BOOM,44.79999923706055,45.54999923706055,43.709999084472656,43.790000915527344,43.5671272277832,252100,92,58.0,,0.58,53.36,-0.6800003051757812,-0.014709070125655588
195,2020-01-15,2,0.004194888178913738,0.6150061500615005,BOOM,43.9900016784668,44.63999938964844,43.34000015258789,43.63999938964844,43.41788864135742,190000,87,58.0,,0.58,50.46,-0.9099998474121094,-0.019978043087906627
196,2020-01-16,3,0.005792332268370607,0.3808073115003807,BOOM,43.91999816894531,44.54999923706055,43.66999816894531,43.90999984741211,43.68651580810547,129900,95,58.0,,0.58,55.1,-0.09000015258789062,-0.0020161324780116896
197,2020-01-17,2,0.004194888178913738,-0.27578599007170435,BOOM,44.27000045776367,44.52000045776367,43.400001525878906,44.02000045776367,43.79595565795898,181300,92,58.0,,0.58,53.36,-0.029998779296875,-0.0006733732841889273
198,2020-01-21,3,0.005792332268370607,0.0,BOOM,43.970001220703125,43.970001220703125,42.369998931884766,42.95000076293945,42.73140335083008,144800,85,58.0,,0.58,49.3,-0.5499992370605469,-0.012353980939023845
199,2020-01-22,1,0.002597444089456869,-0.5515719801434087,BOOM,42.86000061035156,43.38999938964844,42.27999877929688,43.34999847412109,43.12936401367188,131800,92,58.0,,0.58,53.36,-0.5800018310546875,-0.013190853194281815
200,2020-01-27,1,0.002597444089456869,0.0,BOOM,41.54999923706055,42.0099983215332,40.93999862670898,41.84999847412109,41.637001037597656,165900,89,58.0,,0.58,51.62,-1.3800010681152344,-0.031804588327430605
201,2020-01-28,2,0.004194888178913738,0.6150061500615005,BOOM,41.959999084472656,42.61000061035156,41.52000045776367,42.540000915527344,42.323490142822266,119900,92,58.0,,0.58,53.36,0.6000022888183594,0.014282368788165689
202,2020-01-30,3,0.005792332268370607,0.3808073115003807,BOOM,43.43999862670898,43.97999954223633,41.59999847412109,42.88999938964844,42.67170715332031,223000,90,58.0,,0.58,52.2,1.3699989318847656,0.032152051449441776
203,2020-01-31,1,0.002597444089456869,-0.5515719801434087,BOOM,42.40999984741211,42.65999984741211,41.77000045776367,41.83000183105469,41.61710357666016,182400,89,58.0,,0.58,51.62,-1.3199996948242188,-0.030013635938230365
204,2020-02-03,5,0.008987220447284346,2.460024600246003,BOOM,41.83000183105469,41.83000183105469,39.59000015258789,39.79999923706055,39.597434997558594,199700,69,64.0,,0.64,44.16,-0.8299980163574219,-0.019456118596488325
205,2020-02-04,2,0.004194888178913738,-0.5332385353714896,BOOM,40.40999984741211,41.08000183105469,40.09000015258789,40.29999923706055,40.09489059448242,162700,72,64.0,,0.64,46.08,-0.75,-0.017929714730330226
206,2020-02-06,1,0.002597444089456869,-0.38080731150038083,BOOM,41.72999954223633,41.72999954223633,39.02999877929688,40.70000076293945,40.49285507202149,412400,72,64.0,,0.64,46.08,0.6499977111816406,0.015822728388737994
207,2020-02-07,1,0.002597444089456869,0.0,BOOM,40.5,40.70000076293945,39.650001525878906,39.869998931884766,39.66707611083984,166800,77,64.0,,0.64,49.28,-1.029998779296875,-0.02468245364475452
208,2020-02-10,2,0.004194888178913738,0.6150061500615005,BOOM,39.70000076293945,40.02999877929688,39.290000915527344,39.43000030517578,39.22931671142578,123700,100,64.0,,0.64,64.0,-0.670001983642571,-0.016461964891476333
209,2020-02-11,1,0.002597444089456869,-0.38080731150038083,BOOM,40.08000183105469,40.34000015258789,39.56999969482422,39.88999938964844,39.68697738647461,108000,97,64.0,,0.64,62.08,0.3100013732910085,0.007744226398811227
210,2020-02-12,1,0.002597444089456869,0.0,BOOM,40.29999923706055,40.7599983215332,39.810001373291016,39.900001525878906,39.69692611694336,193100,78,64.0,,0.64,49.92,0.4199981689453125,0.010411456801106889
211,2020-02-13,2,0.004194888178913738,0.6150061500615005,BOOM,39.7599983215332,39.7599983215332,38.5099983215332,38.79999923706055,38.60252380371094,143100,76,64.0,,0.64,48.64,-1.0,-0.02453385773256289
212,2020-02-14,1,0.002597444089456869,-0.38080731150038083,BOOM,38.90999984741211,39.209999084472656,38.34000015258789,38.7400016784668,38.54283142089844,127300,76,64.0,,0.64,48.64,-0.5499992370605469,-0.013832979383268218
213,2020-02-18,3,0.005792332268370607,1.230012300123001,BOOM,38.459999084472656,38.84000015258789,38.2599983215332,38.7400016784668,38.54283142089844,110800,72,64.0,,0.64,46.08,-0.3699989318847656,-0.009436341252843539
214,2020-02-19,1,0.002597444089456869,-0.5515719801434087,BOOM,38.72999954223633,39.54999923706055,38.54999923706055,39.22999954223633,39.03033447265625,173400,83,64.0,,0.64,53.120000000000005,0.7099990844726562,0.018280099940353622
215,2020-02-20,3,0.005792332268370607,1.230012300123001,BOOM,39.47999954223633,40.63999938964844,38.619998931884766,39.02999877929688,38.83135223388672,181000,78,64.0,,0.64,49.92,1.0900001525878906,0.027560054958648328
216,2020-02-21,2,0.004194888178913738,-0.27578599007170435,BOOM,37.68000030517578,40.869998931884766,35.2599983215332,39.41999816894531,39.21936798095703,521900,88,64.0,,0.64,56.32,0.22999954223632812,0.005659437640024079
217,2020-02-24,2,0.004194888178913738,0.0,BOOM,38.04999923706055,38.68000030517578,37.38999938964844,38.18000030517578,37.98567962646485,220200,82,64.0,,0.64,52.48,-2.1899986267089844,-0.05358450413367777
218,2020-02-25,2,0.004194888178913738,0.0,BOOM,38.40999984741211,38.93000030517578,37.27999877929688,37.7599983215332,37.567813873291016,237100,76,64.0,,0.64,48.64,0.25,0.00646328847020583
219,2020-02-26,2,0.004194888178913738,0.0,BOOM,38.02000045776367,38.209999084472656,36.83000183105469,36.900001525878906,36.712196350097656,141800,80,64.0,,0.64,51.2,-0.720001220703125,-0.018494765349575393
220,2020-02-27,7,0.012182108626198083,1.9040365575019043,BOOM,35.93000030517578,37.33000183105469,35.310001373291016,35.380001068115234,35.19993209838867,444300,77,64.0,,0.64,49.28,-0.8799972534179688,-0.02303054892706269
221,2020-02-28,2,0.004194888178913738,-0.6556517178075008,BOOM,34.2599983215332,36.9900016784668,34.20000076293945,36.060001373291016,35.87647247314453,224100,83,64.0,,0.64,53.120000000000005,-0.3400001525878906,-0.009107959708296809
222,2020-03-02,3,0.005792332268370607,1.230012300123001,BOOM,36.119998931884766,37.27999877929688,35.119998931884766,37.27000045776367,37.0803108215332,203600,89,62.0,,0.62,55.18,0.28999710083008523,0.007839878012195545
223,2020-03-05,4,0.007389776357827476,0.27578599007170435,BOOM,35.970001220703125,36.16999816894531,34.54999923706055,34.900001525878906,34.722373962402344,242800,82,62.0,,0.62,50.84,-1.1100006103515696,-0.029774695458627543
224,2020-03-06,6,0.010584664536741215,0.43233895373973197,BOOM,34.20000076293945,34.27000045776367,30.450000762939453,30.96999931335449,30.812374114990234,976100,90,62.0,,0.62,55.8,-1.8999977111816406,-0.052529660142834445
225,2020-03-09,2,0.004194888178913738,0.0,BOOM,27.38999938964844,29.850000381469727,22.020000457763672,22.86000061035156,22.74365234375,993600,85,62.0,,0.62,52.7,-4.420000076293945,-0.1289757810695512
226,2020-03-11,2,0.004194888178913738,0.0,BOOM,22.809999465942383,23.3799991607666,21.56999969482422,22.450000762939453,22.335739135742188,363100,88,62.0,,0.62,54.56,-6.470001220703125,-0.21675045688507166
227,2020-03-12,8,0.013779552715654952,2.284843869002285,BOOM,21.690000534057617,23.959999084472656,20.149999618530277,21.90999984741211,21.798486709594727,394900,72,62.0,,0.62,44.64,0.5799999237060547,0.024807525428800714
228,2020-03-13,6,0.010584664536741215,-0.23185717597959654,BOOM,22.540000915527344,23.299999237060547,20.450000762939453,22.3799991607666,22.266094207763672,318600,77,62.0,,0.62,47.74,-0.6599998474121094,-0.02754590453385386
229,2020-03-16,5,0.008987220447284346,1.1424219345011428,BOOM,22.0,23.290000915527344,20.280000686645508,21.90999984741211,21.798486709594727,395600,77,62.0,,0.62,47.74,-0.009998321533203125,-0.0004291125262055884
230,2020-03-17,4,0.007389776357827476,-0.17774617845716323,BOOM,21.979999542236328,25.190000534057617,21.31999969482422,23.71999931335449,23.599273681640625,403000,84,62.0,,0.62,52.08,1.8999996185302734,0.08158005770036492
231,2020-03-18,5,0.008987220447284346,0.2161694768698661,BOOM,22.649999618530277,23.61000061035156,20.350000381469727,23.200000762939453,23.08192253112793,334400,85,62.0,,0.62,52.7,-1.5799999237060582,-0.06272329853942848
232,2020-03-19,3,0.005792332268370607,-0.35549235691432635,BOOM,22.989999771118164,25.489999771118164,22.209999084472656,24.479999542236328,24.35540580749512,340400,82,62.0,,0.62,50.84,1.8799991607666051,0.07962723897357038
233,2020-03-20,4,0.007389776357827476,0.27578599007170435,BOOM,24.690000534057617,27.690000534057617,23.700000762939453,23.90999984741211,23.788307189941406,700900,87,62.0,,0.62,53.94,2.200000762939453,0.08630838692404375
234,2020-03-23,4,0.007389776357827476,0.7616146230007617,BOOM,23.649999618530277,24.0,21.81999969482422,23.290000915527344,23.171464920043945,303100,82,62.0,,0.62,50.84,-3.690000534057617,-0.13326112180890215
235,2020-03-24,5,0.008987220447284346,0.2161694768698661,BOOM,24.190000534057617,25.229999542236328,23.13999938964844,24.739999771118164,24.61408424377441,289000,95,62.0,,0.62,58.9,1.2299995422363281,0.05124998092651367
236,2020-03-25,7,0.012182108626198083,0.35549235691432624,BOOM,25.030000686645508,25.700000762939453,23.420000076293945,24.13999938964844,24.01713752746582,364800,86,62.0,,0.62,53.32,0.470001220703125,0.018628665447112613
237,2020-03-26,9,0.015376996805111821,0.2622606871230002,BOOM,24.1299991607666,24.700000762939453,23.65999984741211,24.479999542236328,24.35540580749512,208900,92,62.0,,0.62,57.04,-1.0,-0.03891050468146462
238,2020-03-27,2,0.004194888178913738,-0.7271971743195512,BOOM,23.700000762939453,25.26000022888184,23.700000762939453,24.559999465942383,24.434999465942383,273900,90,62.0,,0.62,55.8,0.5599994659423864,0.022672042455262886
239,2020-03-30,3,0.005792332268370607,0.3808073115003807,BOOM,24.1299991607666,24.1299991607666,21.5,21.530000686645508,21.530000686645508,232200,100,62.0,,0.62,62.0,-1.130001068115238,-0.044734800390983986
240,2020-03-31,231,0.37000958466453676,62.8792057363486,BOOM,21.56999969482422,23.770000457763672,21.51000022888184,23.01000022888184,23.01000022888184,191300,100,62.0,,0.62,62.0,-0.3599987030029297,-0.014919134501598208
241,2020-04-01,3,0.005792332268370607,-0.9843454534465043,BOOM,22.3799991607666,22.38999938964844,21.309999465942383,22.06999969482422,22.06999969482422,208000,70,75.0,False,0.75,52.5,-1.3800010681152308,-0.05805641739752254
242,2020-04-02,6,0.010584664536741215,0.8273579702151133,BOOM,22.100000381469727,24.399999618530277,21.270000457763672,23.25,23.25,209400,70,75.0,,0.75,52.5,2.010000228881836,0.08977223241065024
243,2020-04-03,1,0.002597444089456869,-0.7546030787805614,BOOM,23.6200008392334,24.46999931335449,22.59000015258789,24.13999938964844,24.13999938964844,192400,69,75.0,,0.75,51.75,0.06999969482421164,0.0028688399966634304
244,2020-04-06,4,0.007389776357827476,0.27578599007170435,BOOM,24.46999931335449,25.709999084472656,23.3799991607666,25.420000076293945,25.420000076293945,330300,79,75.0,,0.75,59.25,1.2399997711181676,0.05067428712355704
245,2020-04-07,7,0.012182108626198083,0.6485084306095981,BOOM,26.290000915527344,27.520000457763672,25.530000686645508,27.459999084472656,27.459999084472656,497100,86,75.0,,0.75,64.5,1.8100013732910156,0.07040067824755969
246,2020-04-08,6,0.010584664536741215,-0.1311303435615001,BOOM,28.420000076293945,28.700000762939453,27.13999938964844,28.25,28.25,448200,81,75.0,,0.75,60.75,1.1800003051757812,0.04287791735275537
247,2020-04-09,5,0.008987220447284346,-0.15092061575611226,BOOM,29.059999465942383,30.290000915527344,26.88999938964844,27.86000061035156,27.86000061035156,269500,81,75.0,,0.75,60.75,1.5900001525878906,0.055400700708031714
248,2020-04-13,1,0.002597444089456869,0.0,BOOM,28.6299991607666,28.920000076293945,27.51000022888184,27.950000762939453,27.950000762939453,114000,82,75.0,,0.75,61.5,-1.3700008392333984,-0.045229475002462105
249,2020-04-14,6,0.010584664536741215,3.075030750307503,BOOM,28.309999465942383,29.239999771118164,27.850000381469727,29.170000076293945,29.170000076293945,329200,89,75.0,,0.75,66.75,0.31999969482421875,0.011064996334025912
250,2020-04-15,3,0.005792332268370607,-0.4527618472683369,BOOM,28.200000762939453,29.18000030517578,26.3700008392334,26.51000022888184,26.51000022888184,269500,86,75.0,,0.75,64.5,-0.05999946594238281,-0.0020519653355690615
251,2020-04-16,7,0.012182108626198083,1.1031439602868174,BOOM,26.790000915527344,27.71999931335449,25.690000534057617,26.649999618530277,26.649999618530277,244700,86,75.0,,0.75,64.5,-1.4600009918212926,-0.05003430351446314
252,2020-04-17,4,0.007389776357827476,-0.39339103068450043,BOOM,26.88999938964844,28.09000015258789,26.68000030517578,27.450000762939453,27.450000762939453,164800,82,75.0,,0.75,61.5,0.370000839233402,0.013347793953773612
253,2020-04-20,3,0.005792332268370607,0.3808073115003807,BOOM,26.670000076293945,28.350000381469727,26.280000686645508,27.229999542236328,27.229999542236328,112900,89,75.0,,0.75,66.75,0.26000022888183594,0.009255971074029423
254,2020-04-21,2,0.004194888178913738,-0.27578599007170435,BOOM,26.479999542236328,27.059999465942383,25.34000015258789,25.479999542236328,25.479999542236328,133300,100,75.0,,0.75,75.0,-1.2900009155273438,-0.04550267718410761
255,2020-04-22,4,0.007389776357827476,0.7616146230007617,BOOM,26.020000457763672,26.3700008392334,23.899999618530277,24.0,24.0,258200,95,75.0,,0.75,71.25,-0.6899986267089844,-0.02549884110594358
256,2020-04-23,3,0.005792332268370607,-0.21616947686986598,BOOM,24.540000915527344,26.850000381469727,24.06999969482422,26.0,26.0,424300,90,75.0,,0.75,67.5,0.4799995422363281,0.01820248490558196
