,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,USD_unscaled,USD_monthly,isPartial,scale,USD,Stock_Price_Change,Stock_Price_Change_Percent
238,2017-06-14,1,0.0018335814230425723,-0.29683753853179595,USD,7.5,7.620832920074463,7.25,7.272500038146973,7.10006046295166,79200,95,67.0,,0.67,63.650000000000006,0.2049999237060547,0.027643546423772536
239,2017-06-15,1,0.0018335814230425723,0.0,USD,7.139166831970215,7.227499961853027,7.129167079925537,7.224999904632568,7.05368709564209,80400,93,67.0,,0.67,62.31,-0.39333295822143555,-0.0516128568027433
240,2017-06-19,3,0.0019526644834772255,0.03145148608271753,USD,7.372499942779541,7.468332767486572,7.365832805633545,7.468332767486572,7.291251182556152,58800,91,67.0,,0.67,60.970000000000006,0.24083280563354492,0.03332173046069431
241,2017-06-20,1,0.0018335814230425723,-0.06098490623570674,USD,7.509167194366455,7.509167194366455,7.216667175292969,7.216667175292969,7.045552730560303,70800,96,67.0,,0.67,64.32000000000001,0.04083442687988281,0.005467676408000388
242,2017-06-21,3,0.0019526644834772255,0.06494560805325533,USD,7.224999904632568,7.360000133514404,7.224999904632568,7.349999904632568,7.18261194229126,34800,94,67.0,,0.67,62.98,-0.14916706085205078,-0.01986466101912865
243,2017-06-26,1,0.0018335814230425723,0.0,USD,7.420000076293945,7.420000076293945,7.124166965484619,7.185832977294922,7.022182464599609,45600,90,67.0,,0.67,60.3,0.059999942779541016,0.008152165990639837
244,2017-06-27,167,0.011717475439118785,5.390485468420198,USD,7.0416669845581055,7.083333015441895,6.795000076293945,6.795833110809326,6.641064643859863,103200,95,67.0,,0.67,63.650000000000006,-0.3366670608520499,-0.04537291878576433
245,2017-06-28,19,0.002905328966954451,-0.7520516273279301,USD,6.833333015441895,7.074166774749756,6.809999942779541,7.067500114440918,6.906543731689453,48000,95,67.0,,0.67,63.650000000000006,-0.00916624069213956,-0.0012940575675542965
246,2017-06-29,2,0.0018931229532598987,-0.34839635208525477,USD,6.8983330726623535,6.908332824707031,6.566667079925537,6.718332767486572,6.565329551696777,141600,95,67.0,,0.67,63.650000000000006,-0.1658339500427246,-0.02344218836268397
247,2017-07-03,2,0.0018931229532598987,0.0,USD,6.783332824707031,6.783332824707031,6.429999828338623,6.429999828338623,6.283563137054443,120000,88,65.0,,0.65,57.2,-0.125,-0.01809409059635181
248,2017-07-06,11,0.002428996725215838,0.28306337474445664,USD,6.578332901000977,6.75,6.556666851043701,6.659999847412109,6.508324146270752,30000,94,65.0,,0.65,61.1,-0.03333282470703125,-0.004913930300695646
249,2017-07-07,24,0.003203036618041084,0.3186665032479472,USD,6.708333015441895,6.920833110809326,6.708333015441895,6.880000114440918,6.723315238952637,98400,91,65.0,,0.65,59.15,0.17083311080932617,0.025308609008789062
250,2017-07-10,4,0.002012206013694552,-0.3717817641044707,USD,6.952499866485596,7.054999828338623,6.862500190734863,7.042500019073486,6.882113456726074,82800,94,65.0,,0.65,61.1,0.13416671752929688,0.019385920073661023
251,2017-07-11,6,0.002131289074129205,0.05918035212309514,USD,7.017499923706055,7.1666669845581055,7.017499923706055,7.1483330726623535,6.985537528991699,74400,94,65.0,,0.65,61.1,0.11166715621948242,0.01582808773019906
252,2017-07-12,48,0.004632033343256922,1.173348232993435,USD,7.257500171661377,7.40166711807251,7.242499828338623,7.394166946411133,7.225772380828857,93600,96,65.0,,0.65,62.400000000000006,0.2350001335144043,0.03279071484983964
253,2017-07-17,2,0.0018931229532598987,-0.25703937375861674,USD,7.533332824707031,7.5366668701171875,7.438333034515381,7.497499942779541,7.326752185821533,219600,96,65.0,,0.65,62.400000000000006,0.13499975204467773,0.018239100717600598
254,2017-07-19,2,0.0018931229532598987,0.0,USD,7.570833206176758,7.6641669273376465,7.55916690826416,7.6641669273376465,7.489622592926025,90000,100,65.0,,0.65,65.0,0.12750005722045898,0.016917300368680888
255,2017-07-20,2,0.0018931229532598987,0.0,USD,7.694167137145996,7.694167137145996,7.505000114440918,7.591667175292969,7.4187750816345215,82800,93,65.0,,0.65,60.45,0.03000020980834961,0.003914347129019502
256,2017-07-25,1,0.0018335814230425723,0.0,USD,7.41083288192749,7.489167213439941,7.370832920074463,7.489167213439941,7.318608283996582,34800,96,65.0,,0.65,62.400000000000006,-0.2049999237060547,-0.026643549594387306
257,2017-07-26,2,0.0018931229532598987,0.032472804026627555,USD,7.677499771118164,7.692500114440918,7.5416669845581055,7.646667003631592,7.472521781921387,37200,92,65.0,,0.65,59.8,0.20333290100097656,0.02715026854201863
258,2017-07-28,3,0.0019526644834772255,0.03145148608271753,USD,7.260832786560059,7.429999828338623,7.260832786560059,7.360833168029785,7.193197727203369,49200,89,65.0,,0.65,57.85,-0.2625002861022949,-0.03412418358103242
259,2017-07-31,4,0.002012206013694552,-0.27780745806175866,USD,7.454166889190674,7.454166889190674,7.248332977294922,7.292500019073486,7.126419544219971,43200,96,65.0,,0.65,62.400000000000006,0.02416706085205078,0.0032526327604847083
260,2017-08-01,532,0.03345013396844299,15.623612960497116,USD,7.33916711807251,7.385832786560059,7.315000057220459,7.372499942779541,7.204598426818848,18000,95,69.0,False,0.69,65.55,-0.06833410263061523,-0.009167235406240648
261,2017-08-02,31,0.00361982732956237,-0.8917843697434118,USD,7.510832786560059,7.549167156219482,7.251667022705078,7.386666774749756,7.218441963195801,30000,100,69.0,,0.69,69.0,0.16333436965942383,0.022114550163746305
262,2017-08-04,15,0.0026671628460851445,-0.2631795377909367,USD,7.3541669845581055,7.412499904632568,7.280832767486572,7.288332939147949,7.122348308563232,44400,88,69.0,,0.69,60.72,-0.13666725158691406,-0.01810361974490382
263,2017-08-08,4,0.002012206013694552,0.09741841207988311,USD,7.554999828338623,7.633333206176758,7.47333288192749,7.489999771118164,7.319422245025635,56400,91,69.0,,0.69,62.78999999999999,0.22083330154418945,0.02979201408234422
264,2017-08-09,8,0.0022503721345638584,0.11836070424619027,USD,7.344167232513428,7.462500095367432,7.334167003631592,7.462500095367432,7.292548656463623,44400,88,69.0,,0.69,60.72,-0.17083311080932617,-0.022379883884944385
265,2017-08-10,6,0.002131289074129205,-0.052917052520174646,USD,7.399167060852051,7.399167060852051,7.093332767486572,7.093332767486572,6.931787967681885,76800,90,69.0,,0.69,62.1,-0.06333303451538086,-0.00848683868757294
266,2017-08-16,5,0.0020717475439118787,0.09435445824815236,USD,7.5,7.5416669845581055,7.462500095367432,7.483333110809326,7.3129072189331055,49200,93,69.0,,0.69,64.17,0.1424999237060547,0.019258914217520795
267,2017-08-17,12,0.0024885382554331644,0.20117833021985887,USD,7.4166669845581055,7.4166669845581055,7.113333225250244,7.113333225250244,6.951333999633789,22800,92,69.0,,0.69,63.48,-0.125,-0.01657458493671793
268,2017-08-18,1,0.0018335814230425723,-0.2631893767197032,USD,7.236667156219482,7.236667156219482,7.086667060852051,7.192500114440918,7.028698444366455,54000,87,69.0,,0.69,60.03,-0.17999982833862305,-0.024269638735754495
269,2017-08-22,1,0.0018335814230425723,0.0,USD,7.1591668128967285,7.293333053588867,7.1591668128967285,7.293333053588867,7.12723445892334,52800,86,69.0,,0.69,59.34,0.056665897369384766,0.007830386025241332
270,2017-08-23,0,0.0017740398928252456,-0.032472804026627666,USD,7.294167041778564,7.34833288192749,7.197500228881836,7.34833288192749,7.1809821128845215,56400,89,69.0,,0.69,61.41,0.05499982833862305,0.007541110207706536
271,2017-08-25,21,0.0030244120273891038,0.704816244336298,USD,7.336667060852051,7.336667060852051,7.163332939147949,7.171667098999023,7.008338928222656,66000,81,69.0,,0.69,55.88999999999999,-0.011665821075439453,-0.0015875466262735838
272,2017-08-28,8,0.0022503721345638584,-0.2559307018407323,USD,7.189167022705078,7.200832843780518,7.164166927337647,7.200832843780518,7.03684139251709,32400,86,69.0,,0.69,59.34,-0.1358342170715332,-0.018514431136767207
273,2017-08-31,29,0.0035007442691277167,0.5556290514618336,USD,7.5,7.593332767486572,7.5,7.585000038146973,7.412258625030518,82800,87,69.0,,0.69,60.03,0.3924999237060547,0.054507573251761254
274,2017-09-01,4,0.002012206013694552,-0.4252062250191343,USD,7.640832901000977,7.71750020980835,7.629167079925537,7.635832786560059,7.461934089660644,70800,99,63.0,False,0.63,62.37,0.12416744232177734,0.01635216658137817
275,2017-09-05,1,0.0018335814230425723,-0.0887705281846426,USD,7.525000095367432,7.579999923706055,7.3333330154418945,7.3933329582214355,7.224957466125488,128400,93,63.0,,0.63,58.59,-0.13750028610229492,-0.01781668705723427
276,2017-09-07,2,0.0018931229532598987,0.032472804026627555,USD,7.546667098999023,7.546667098999023,7.46416711807251,7.485833168029785,7.315350532531738,54000,97,63.0,,0.63,61.11,-0.03333282470703125,-0.004397470322233699
277,2017-09-08,2,0.0018931229532598987,0.0,USD,7.4166669845581055,7.4166669845581055,7.289999961853027,7.289999961853027,7.123977184295654,30000,89,63.0,,0.63,56.07,-0.13000011444091797,-0.017226162587476668
278,2017-09-12,-1,0.001714498362607919,-0.06494560805325544,USD,7.6433329582214355,7.703332901000977,7.625,7.635832786560059,7.461934089660644,51600,95,63.0,,0.63,59.85,0.2866659164428711,0.03865158258281309
279,2017-09-13,7,0.0021908306043465315,0.2778260114603228,USD,7.667500019073486,7.721666812896728,7.6508331298828125,7.704166889190674,7.528712272644043,48000,94,63.0,,0.63,59.22,0.018333911895751065,0.002379997350675067
280,2017-09-14,5,0.0020717475439118787,-0.05435521130588383,USD,7.721666812896728,7.846666812896728,7.716667175292969,7.792500019073486,7.6150336265563965,46800,100,63.0,,0.63,63.0,0.125,0.016188214672928414
281,2017-09-15,16,0.002726704376302471,0.31613737605977854,USD,7.9166669845581055,8.074999809265137,7.9166669845581055,8.045000076293945,7.861783027648926,82800,95,63.0,,0.63,59.85,0.2283329963684091,0.029099361781632194
282,2017-09-18,36,0.003917534980649003,0.46880232168768843,USD,8.136667251586914,8.381667137145996,8.136667251586914,8.266667366027832,8.078401565551758,98400,93,63.0,,0.63,58.59,0.3066673278808594,0.03797737896278264
283,2017-09-19,10,0.0023694551949985116,-0.395166805988297,USD,8.28499984741211,8.367500305175781,8.28499984741211,8.314167022705078,8.124820709228516,42000,94,63.0,,0.63,59.22,-0.014166831970214844,-0.0016902164853851431
284,2017-09-20,1,0.0018335814230425723,-0.22615906520919715,USD,8.404999732971191,8.404999732971191,7.925000190734863,8.110833168029785,7.926115989685059,82800,95,63.0,,0.63,59.85,0.037499427795410156,0.004481556788496821
285,2017-09-21,12,0.0024885382554331644,0.35720084429290444,USD,8.109167098999023,8.109167098999023,7.925000190734863,8.026666641235352,7.84386682510376,45600,94,63.0,,0.63,59.22,-0.29583263397216797,-0.03519722110301482
286,2017-09-26,4,0.002012206013694552,-0.2929176692122607,USD,7.918333053588867,7.989167213439941,7.825832843780518,7.83916711807251,7.660637378692627,69600,96,63.0,,0.63,60.48,-0.11999988555908203,-0.01479805312852589
287,2017-09-27,5,0.0020717475439118787,0.02959017606154779,USD,7.972499847412109,8.175000190734863,7.972499847412109,8.168333053588867,7.982309341430664,109200,96,63.0,,0.63,60.48,0.18583297729492188,0.02326061932741874
288,2017-09-28,1,0.0018335814230425723,-0.11495904583991956,USD,8.113332748413086,8.308333396911621,8.113332748413086,8.308333396911621,8.119119644165039,49200,94,63.0,,0.63,59.22,0.1333332061767578,0.016309871934666154
289,2017-09-29,2,0.0018931229532598987,0.032472804026627555,USD,8.335000038146973,8.465832710266113,8.307499885559082,8.465832710266113,8.273032188415527,102000,92,63.0,,0.63,57.96,0.1574993133544922,0.018956787821374332
290,2017-10-02,2,0.0018931229532598987,0.0,USD,8.5,8.634166717529297,8.5,8.577500343322754,8.382156372070312,138000,89,66.0,,0.66,58.74,0.1683340072631836,0.019883927904581933
291,2017-10-04,10,0.0023694551949985116,0.25161188866173934,USD,8.56583309173584,8.636667251586914,8.521666526794434,8.636667251586914,8.439976692199707,230400,91,66.0,,0.66,60.06,0.0025005340576171875,0.00028960919326936896
292,2017-10-05,6,0.002131289074129205,-0.10051514009297657,USD,8.749167442321777,8.749167442321777,8.617500305175781,8.695833206176758,8.497796058654785,34800,89,66.0,,0.66,58.74,0.11250019073486328,0.01302587994393245
293,2017-10-06,143,0.010288478713902947,3.8273501885738233,USD,8.699167251586914,8.795000076293945,8.683333396911621,8.779999732971191,8.58004379272461,42000,86,66.0,,0.66,56.760000000000005,0.04583263397216797,0.00523851375280171
294,2017-10-10,1,0.0018335814230425723,-0.3419168714606261,USD,9.055832862854004,9.055832862854004,8.858332633972168,9.033332824707031,8.827607154846191,62400,90,66.0,,0.66,59.400000000000006,0.2608327865600586,0.029656939658603054
295,2017-10-11,0,0.0017740398928252456,-0.032472804026627666,USD,9.011667251586914,9.234999656677246,8.991666793823242,9.108332633972168,8.900898933410645,98400,90,66.0,,0.66,59.400000000000006,0.1791667938232422,0.019784684251203943
296,2017-10-12,7,0.0021908306043465315,0.23493874811209925,USD,9.149999618530272,9.149999618530272,9.037500381469728,9.037500381469728,8.83167839050293,73200,95,66.0,,0.66,62.7,-0.08500003814697443,-0.009204119253595877
297,2017-10-13,1,0.0018335814230425723,-0.16306563391765172,USD,9.06999969482422,9.1875,9.06999969482422,9.158332824707031,8.949760437011719,50400,95,66.0,,0.66,62.7,0.03750038146972834,0.004098402517283661
298,2017-10-16,75,0.00623965465912474,-0.47809955427176964,USD,9.239999771118164,9.266667366027832,9.135000228881836,9.25583267211914,9.045040130615234,124800,95,66.0,,0.66,62.7,0.07916736602783203,0.008616856166294706
299,2017-10-17,1,0.0018335814230425723,-0.7061405601412281,USD,9.166666984558104,9.234999656677246,9.15250015258789,9.21833324432373,9.008394241333008,48000,93,66.0,,0.66,61.38,-0.03166770935058594,-0.0034173784489860415
300,2017-10-18,4,0.002012206013694552,0.09741841207988311,USD,9.248332977294922,9.300832748413086,9.057499885559082,9.299166679382324,9.08738613128662,92400,89,66.0,,0.66,58.74,0.06583309173583984,0.007128651238036632
301,2017-10-19,8,0.0022503721345638584,0.11836070424619027,USD,9.166666984558104,9.2524995803833,8.981666564941406,9.250832557678224,9.040152549743652,49200,90,66.0,,0.66,59.400000000000006,-0.048333168029785156,-0.0051966495191553275
302,2017-10-24,5,0.0020717475439118787,-0.6772113734403264,USD,9.555832862854004,9.616666793823242,9.499167442321776,9.610833168029783,9.391958236694336,88800,93,66.0,,0.66,61.38,0.3641672134399414,0.03935879275390963
303,2017-10-26,11,0.002428996725215838,0.17243856875987906,USD,9.416666984558104,9.525833129882812,9.38249969482422,9.4975004196167,9.281204223632812,114000,94,66.0,,0.66,62.040000000000006,-0.09083366394042969,-0.009445441532691112
304,2017-10-27,1,0.0018335814230425723,-0.24512807942149772,USD,9.769166946411133,10.098333358764648,9.677499771118164,10.076666831970217,9.847180366516112,147600,91,66.0,,0.66,60.06,0.5725002288818359,0.06009975411871182
305,2017-10-30,5,0.0020717475439118787,0.1298912161065109,USD,9.769166946411133,10.108332633972168,9.769166946411133,10.108332633972168,9.87812614440918,141600,100,66.0,,0.66,66.0,0.009999275207519531,0.0009901906435720864
306,2017-10-31,4,0.002012206013694552,-0.02873976145998003,USD,10.231666564941406,10.414999961853027,10.204167366027832,10.357500076293944,10.121618270874023,165600,95,66.0,,0.66,62.7,0.3066673278808594,0.03033807245818254
307,2017-11-01,5,0.0020717475439118787,0.02959017606154779,USD,10.481666564941406,10.510000228881836,10.19166660308838,10.390000343322754,10.153377532958984,177600,76,73.0,False,0.73,55.48,0.0950002670288086,0.009121485105786364
308,2017-11-02,8,0.0022503721345638584,0.08621928437993964,USD,10.37083339691162,10.484999656677246,10.324999809265137,10.484999656677246,10.24621295928955,61200,80,73.0,,0.73,58.4,-0.025000572204589844,-0.0023787413568162608
309,2017-11-06,62,0.005465614766299494,1.4287604180447149,USD,11.12916660308838,11.178333282470703,10.875832557678224,11.135000228881836,10.881412506103516,632400,79,73.0,,0.73,57.67,0.693333625793457,0.06612624210740115
310,2017-11-08,28,0.00344120273891039,-0.3703905441472848,USD,11.157500267028809,11.199167251586914,11.041666984558104,11.151666641235352,10.897698402404783,302400,80,73.0,,0.73,58.4,0.020833969116210938,0.0018637813518123103
311,2017-11-09,1,0.0018335814230425723,-0.46716844017648584,USD,11.019166946411133,11.083333015441896,10.5,10.740833282470703,10.496221542358398,645600,77,73.0,,0.73,56.21,-0.11583423614501775,-0.010343111549530937
312,2017-11-10,14,0.002607621315867818,0.4221464523461602,USD,10.820833206176758,10.927499771118164,10.75416660308838,10.927499771118164,10.678638458251951,166800,77,73.0,,0.73,56.21,-0.15583324432373225,-0.014060142748270499
313,2017-11-13,1,0.0018335814230425723,0.6384676775738227,USD,10.849166870117188,10.980833053588867,10.810832977294922,10.966667175292969,10.716912269592283,229200,79,73.0,,0.73,57.67,0.053333282470703125,0.004880648234984575
314,2017-11-15,39,0.0040961595713009825,1.2339665530118524,USD,10.831666946411133,10.835000038146973,10.56666660308838,10.721667289733888,10.477492332458496,176400,80,73.0,,0.73,58.4,-0.14583301544189453,-0.013280687788458034
315,2017-11-16,3,0.0019526644834772255,-0.5232938440293626,USD,10.864999771118164,11.166666984558104,10.864999771118164,11.077500343322754,10.825220108032228,222000,79,73.0,,0.73,57.67,0.33166694641113104,0.030610700991548168
316,2017-11-17,1,0.0018335814230425723,-0.06098490623570674,USD,11.164167404174805,11.166666984558104,10.864999771118164,10.88083267211914,10.633030891418455,224400,82,73.0,,0.73,59.86,0.0,0.0
317,2017-11-21,3,0.0019526644834772255,0.03145148608271753,USD,11.327500343322754,11.380000114440918,11.204167366027832,11.357500076293944,11.098844528198242,154800,84,73.0,,0.73,61.32,0.21333312988281428,0.019104458848627104
318,2017-11-22,12,0.0024885382554331644,0.2744320780606797,USD,11.46500015258789,11.46500015258789,11.18416690826416,11.221667289733888,10.966104507446287,256800,75,73.0,,0.73,54.75,0.08500003814697266,0.007469247565218273
319,2017-11-24,1,0.0018335814230425723,-0.2631893767197032,USD,11.300000190734863,11.399999618530272,11.300000190734863,11.394166946411133,11.13467502593994,55200,75,73.0,,0.73,54.75,-0.06500053405761896,-0.005669475202139229
320,2017-11-27,13,0.0025480797856504912,0.38967364831953244,USD,11.25,11.270833015441896,11.12916660308838,11.175832748413086,10.921314239501951,175200,86,73.0,,0.73,62.78,-0.12916660308837535,-0.011330404158822915
321,2017-11-28,5,0.0020717475439118787,-0.1869377263699029,USD,11.248332977294922,11.248332977294922,11.041666984558104,11.145833015441896,10.891997337341309,208800,90,73.0,,0.73,65.7,-0.022500038146974433,-0.001996306583208818
322,2017-11-29,1,0.0018335814230425723,-0.11495904583991956,USD,11.107500076293944,11.107500076293944,10.048333168029783,10.263333320617676,10.029596328735352,621600,100,73.0,,0.73,73.0,-0.14083290100097834,-0.012520335349713863
323,2017-11-30,1,0.0018335814230425723,0.0,USD,10.40666675567627,10.585832595825195,10.321666717529297,10.427499771118164,10.190023422241213,194400,96,73.0,,0.73,70.08,-0.5216674804687482,-0.04696533665411451
324,2017-12-01,1,0.0018335814230425723,0.0,USD,10.300832748413086,10.300832748413086,9.685832977294922,10.210832595825195,9.97829246520996,363600,72,94.0,False,0.94,67.67999999999999,-0.2849998474121094,-0.026922761609181944
325,2017-12-04,19,0.002905328966954451,0.5845104724792987,USD,10.349166870117188,10.375,9.598333358764648,9.71166706085205,9.490493774414062,578400,71,94.0,,0.94,66.74,0.07416725158691406,0.0072001219123123406
326,2017-12-05,12,0.0024885382554331644,-0.14345732144686973,USD,9.62166690826416,10.026666641235352,9.416666984558104,9.68166732788086,9.461176872253418,172800,71,94.0,,0.94,66.74,-0.34833335876464844,-0.033574299639966165
327,2017-12-06,3,0.0019526644834772255,-0.21533676277066627,USD,9.567500114440918,9.762499809265137,9.460000038146973,9.751667022705078,9.529582023620604,176400,75,94.0,,0.94,70.5,-0.26416683197021484,-0.026346426127683453
328,2017-12-07,38,0.004036618041083656,1.0672358591248665,USD,9.876667022705078,9.962499618530272,9.782500267028809,9.896666526794434,9.67128086090088,97200,100,94.0,,0.94,94.0,0.19999980926513494,0.020486536560576862
329,2017-12-12,3,0.0019526644834772255,0.0,USD,9.942500114440918,9.942500114440918,9.734167098999023,9.738332748413086,9.516549110412598,79200,89,94.0,,0.94,83.66,-0.019999504089353692,-0.0020074785300021603
330,2017-12-13,1,0.0018335814230425723,-0.06098490623570674,USD,9.776666641235352,9.84749984741211,9.741666793823242,9.741666793823242,9.519811630249023,70800,85,94.0,,0.94,79.89999999999999,-0.0950002670288086,-0.009554967657563918
331,2017-12-14,1,0.0018335814230425723,0.0,USD,9.876667022705078,9.883333206176758,9.69083309173584,9.761667251586914,9.53935432434082,290400,82,94.0,,0.94,77.08,0.03583335876464844,0.0036388280599024547
332,2017-12-15,21,0.0030244120273891038,0.6494560805325538,USD,9.831666946411133,10.165833473205566,9.773332595825195,10.098333358764648,9.86835479736328,258000,79,94.0,,0.94,74.25999999999999,0.2825002670288086,0.028583501247560372
333,2017-12-18,15,0.0026671628460851445,0.45461925637278777,USD,10.303333282470703,10.619999885559082,10.282500267028809,10.61916732788086,10.377325057983398,210000,83,94.0,,0.94,78.02,0.4541664123535156,0.044675767466639815
334,2017-12-19,237,0.015885382554331647,4.955910257841277,USD,10.5600004196167,10.623332977294922,10.452500343322754,10.60083293914795,10.359410285949709,123600,86,94.0,,0.94,80.83999999999999,0.0033330917358398438,0.00031385044931808714
335,2017-12-22,149,0.010645727895206906,-0.32984126389175217,USD,10.388333320617676,10.478333473205566,10.332500457763672,10.478333473205566,10.23969841003418,60000,92,94.0,,0.94,86.47999999999999,-0.14499950408935547,-0.01364915365067254
336,2017-12-28,4,0.002012206013694552,0.0,USD,10.395833015441896,10.407500267028809,10.351667404174805,10.353333473205566,10.133502960205078,36000,79,94.0,,0.94,74.25999999999999,-0.07083320617675781,-0.0067599686875673415
337,2018-01-02,2,0.0018931229532598987,-0.05918035212309514,USD,10.383333206176758,10.69166660308838,10.25333309173584,10.689167022705078,10.46220588684082,181200,91,90.0,,0.9,81.9,0.2841663360595721,0.027303995077455623
338,2018-01-03,1,0.0018335814230425723,-0.031451486082717306,USD,10.706666946411133,10.957500457763672,10.69083309173584,10.957500457763672,10.72484302520752,199200,95,90.0,,0.9,85.5,0.2658338546752912,0.02486364984468392
339,2018-01-05,1,0.0018335814230425723,0.0,USD,11.076666831970217,11.157500267028809,10.979999542236328,11.071666717529297,10.836583137512209,171600,97,90.0,,0.9,87.3,0.19999980926513672,0.01825232041157987
340,2018-01-08,10,0.0023694551949985116,0.025776517592473125,USD,11.140832901000977,11.354166984558104,11.07333278656006,11.28499984741211,11.045388221740724,337200,91,90.0,,0.9,81.9,0.1966667175292951,0.017626413876095537
341,2018-01-09,6,0.002131289074129205,-0.10051514009297657,USD,11.314167022705078,11.314167022705078,10.9975004196167,11.00749969482422,10.773778915405272,206400,90,90.0,,0.9,81.0,-0.03999996185302557,-0.003522932321448735
342,2018-01-10,7,0.0021908306043465315,0.027936862690319808,USD,10.833333015441896,10.853333473205566,10.533332824707031,10.710000038146973,10.48259735107422,344400,92,90.0,,0.9,82.8,-0.4608335494995117,-0.04073066524249813
343,2018-01-11,15,0.0026671628460851445,0.217420845223536,USD,10.748332977294922,10.862500190734863,10.748332977294922,10.859167098999023,10.628597259521484,67200,90,90.0,,0.9,81.0,0.009166717529296875,0.0008445992700700788
344,2018-01-12,1,0.0018335814230425723,-0.3125348811251256,USD,10.748332977294922,10.99666690826416,10.748332977294922,10.900833129882812,10.669379234313965,96000,83,90.0,,0.9,74.7,0.13416671752929688,0.01235136618397803
345,2018-01-16,10,0.0023694551949985116,-0.7555514604256887,USD,11.00749969482422,11.208333015441896,10.900833129882812,10.993332862854004,10.759916305541992,145200,89,90.0,,0.9,80.10000000000001,0.21166610717773615,0.019248205746658087
346,2018-01-17,1,0.0018335814230425723,-0.22615906520919715,USD,11.108332633972168,11.600000381469728,11.108332633972168,11.583333015441896,11.337388038635254,180000,94,90.0,,0.9,84.60000000000001,0.39166736602783203,0.03494430130584325
347,2018-01-18,9,0.002309913664781185,0.2597824322130218,USD,11.585832595825195,11.69166660308838,11.49583339691162,11.61416721343994,11.367566108703612,128400,88,90.0,,0.9,79.2,0.09166622161865234,0.007902260224498248
348,2018-01-19,11,0.002428996725215838,0.05155303518494625,USD,11.767499923706056,11.767499923706056,11.529167175292969,11.653332710266112,11.405901908874512,151200,82,90.0,,0.9,73.8,0.07583332061767578,0.006486100159377228
349,2018-01-22,1,0.0018335814230425723,-0.16306563391765172,USD,11.653332710266112,11.859167098999023,11.62916660308838,11.859167098999023,11.607364654541016,104400,80,90.0,,0.9,72.0,0.09166717529296697,0.007789859858702952
350,2018-01-24,2,0.0018931229532598987,0.032472804026627555,USD,11.896666526794434,11.896666526794434,11.325833320617676,11.523332595825195,11.278658866882324,421200,83,90.0,,0.9,74.7,0.037499427795410156,0.0031620625194306307
351,2018-01-25,1,0.0018335814230425723,-0.031451486082717306,USD,11.774999618530272,11.774999618530272,11.19166660308838,11.19166660308838,10.954033851623535,289200,81,90.0,,0.9,72.9,-0.12166690826416193,-0.010226974757183926
352,2018-01-26,1,0.0018335814230425723,0.0,USD,11.555832862854004,12.085832595825195,11.555832862854004,12.081666946411133,11.825139045715332,333600,81,90.0,,0.9,72.9,0.31083297729492365,0.02639770593332047
353,2018-01-29,1,0.0018335814230425723,0.0,USD,11.956666946411133,12.135000228881836,11.868332862854004,12.085832595825195,11.829216957092283,234000,78,90.0,,0.9,70.2,0.049167633056640625,0.00406820404525754
354,2018-01-30,12,0.0024885382554331644,0.35720084429290444,USD,11.735833168029783,11.78833293914795,11.5,11.529167175292969,11.28437042236328,247200,79,90.0,,0.9,71.10000000000001,-0.3466672897338867,-0.028567555269492506
355,2018-01-31,60,0.00534653170586484,1.1484627347768872,USD,11.744999885559082,11.81999969482422,11.569167137145996,11.654999732971191,11.40753173828125,176400,80,90.0,,0.9,72.0,0.03166675567627131,0.00268627937807131
356,2018-02-01,11,0.002428996725215838,-0.5456873990756723,USD,11.535833358764648,11.762499809265137,11.374167442321776,11.388333320617676,11.146528244018556,241200,88,76.0,False,0.76,66.88,-0.05749988555908381,-0.004864626653439119
357,2018-02-02,52,0.0048701994641262274,1.0050251256281406,USD,11.289167404174805,11.289167404174805,10.77750015258789,10.790833473205566,10.561713218688965,565200,93,76.0,,0.76,70.68,-0.47333240509033203,-0.040240800235124774
358,2018-02-05,1,0.0018335814230425723,-0.031451486082717306,USD,10.5,10.96166706085205,9.71916675567627,9.71916675567627,9.51280117034912,855600,85,76.0,,0.76,64.6,-0.3275003433227539,-0.02901014145663583
359,2018-02-06,2,0.0018931229532598987,0.032472804026627555,USD,9.420000076293944,10.498332977294922,9.359167098999023,10.49666690826416,10.273794174194336,558000,100,76.0,,0.76,76.0,-0.4633340835571289,-0.042268578400073586
360,2018-02-07,4,0.002012206013694552,0.06290297216543483,USD,10.408332824707031,10.69083309173584,10.314167022705078,10.324999809265137,10.1057710647583,240000,88,76.0,,0.76,66.88,0.19250011444091797,0.018336255370947407
361,2018-02-08,21,0.0030244120273891038,0.5030329930463087,USD,10.298333168029783,10.298333168029783,9.299166679382324,9.299166679382324,9.101719856262209,420000,85,76.0,,0.76,64.6,-0.39249992370605646,-0.036713689226844703
362,2018-02-09,10,0.0023694551949985116,-0.2165567477113889,USD,9.727499961853027,9.979999542236328,9.092499732971191,9.890000343322754,9.680008888244627,375600,85,76.0,,0.76,64.6,-0.31833362579345525,-0.03091117956658196
363,2018-02-12,10,0.0023694551949985116,0.25161188866173934,USD,10.200833320617676,10.364999771118164,10.05833339691162,10.240833282470703,10.023393630981444,255600,82,76.0,,0.76,62.32,0.38500022888183594,0.03857717901213098
