,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TGT_unscaled,TGT_monthly,isPartial,scale,TGT,Stock_Price_Change,Stock_Price_Change_Percent
49,2017-05-16,6,0.017949152542372882,1.699235344095157,TGT,55.5099983215332,55.560001373291016,54.20000076293945,54.52999877929688,48.18439102172852,11944900,60,85.0,,0.85,51.0,-0.5799980163574219,-0.010331279349182987
50,2017-05-17,4,0.012299435028248588,-0.3147623544224111,TGT,56.959999084472656,56.970001220703125,55.040000915527344,55.040000915527344,48.635047912597656,23241100,100,85.0,,0.85,85.0,1.4099998474121094,0.025377966388782758
51,2017-05-18,1,0.003824858757062147,-0.6890215893431328,TGT,55.25,56.11000061035156,55.15999984741211,55.83000183105469,49.33312225341797,11919700,69,85.0,,0.85,58.65,-0.8600006103515625,-0.015095674774867951
52,2017-05-19,2,0.006649717514124294,0.7385524372230428,TGT,56.130001068115234,56.43999862670898,55.70000076293945,55.9900016784668,49.47451019287109,9949500,34,85.0,,0.85,28.9,0.32999801635741477,0.00588126916356746
53,2017-05-23,5,0.015124293785310734,1.2744265080713677,TGT,55.400001525878906,55.43000030517578,54.43999862670898,54.4900016784668,48.14905548095703,7136800,26,85.0,,0.85,22.1,-1.009998321533196,-0.017895080547632003
54,2017-05-24,4,0.012299435028248588,-0.1867762420620096,TGT,54.5099983215332,54.540000915527344,53.7599983215332,54.130001068115234,47.83095550537109,6780700,41,85.0,,0.85,34.85,-0.8899993896484375,-0.016056276109479573
55,2017-05-25,1,0.003824858757062147,-0.6890215893431328,TGT,54.34000015258789,54.560001373291016,54.0099983215332,54.20000076293945,47.89280700683594,7360400,40,85.0,,0.85,34.0,0.020000457763671875,0.0003667117240178097
56,2017-05-26,1,0.003824858757062147,0.0,TGT,54.34999847412109,54.54999923706055,53.93000030517578,54.400001525878906,48.06952667236328,3738300,29,85.0,,0.85,24.65,-0.01000213623046875,-0.0001833236066479671
57,2017-05-30,4,0.012299435028248588,2.215657311669129,TGT,54.5099983215332,55.11000061035156,54.36000061035156,54.93999862670898,48.546688079833984,5763600,27,85.0,,0.85,22.95,0.5600013732910156,0.010265836500884085
58,2017-06-01,2,0.006649717514124294,-0.4593477262287552,TGT,55.25,55.88999938964844,55.06999969482422,55.65999984741211,49.18290328979492,5165300,27,81.0,False,0.81,21.87,0.779998779296875,0.014153488852445495
59,2017-06-13,1,0.003824858757062147,-0.42480883602378927,TGT,57.70000076293945,57.84000015258789,56.75,57.380001068115234,50.70275115966797,5947600,28,81.0,,0.81,22.68,1.9500007629394531,0.034889976457946004
60,2017-06-15,9,0.026423728813559325,5.908419497784343,TGT,56.97999954223633,57.75,55.33000183105469,55.459999084472656,49.00617218017578,10528000,31,81.0,,0.81,25.110000000000003,-0.09000015258789062,-0.0015560192315086097
61,2017-06-16,19,0.05467231638418079,1.0690613641223004,TGT,51.43000030517578,52.61000061035156,48.560001373291016,52.61000061035156,46.48783493041992,49491700,100,81.0,,0.81,81.0,-5.1399993896484375,-0.08900431843547074
62,2017-06-19,25,0.07162146892655367,1.0522907560304353,TGT,52.869998931884766,52.90999984741211,50.63999938964844,51.709999084472656,45.69256210327149,14747200,49,81.0,,0.81,39.690000000000005,0.2999992370605469,0.005702323390612607
63,2017-06-20,14,0.04054802259887006,-0.43385659067602744,TGT,51.810001373291016,51.869998931884766,50.90999984741211,50.90999984741211,44.98564910888672,8795400,39,81.0,,0.81,31.590000000000003,-1.0400009155273438,-0.01965603701619012
64,2017-06-21,5,0.015124293785310734,-0.6270029260136548,TGT,50.959999084472656,51.790000915527344,50.43999862670898,50.52000045776367,44.64104080200195,9996500,33,81.0,,0.81,26.73,-0.07999801635742188,-0.0015422791209707132
65,2017-06-22,12,0.034898305084745763,1.307433694434068,TGT,50.61000061035156,50.959999084472656,50.04999923706055,50.630001068115234,44.73823928833008,6746000,40,81.0,,0.81,32.400000000000006,-0.8300018310546875,-0.016026294967796395
66,2017-06-23,2,0.006649717514124294,-0.8094544277157196,TGT,50.59999847412109,50.91999816894531,50.380001068115234,50.7599983215332,44.85311508178711,6256700,29,81.0,,0.81,23.49,-0.04000091552734375,-0.0007849473360671544
67,2017-06-27,8,0.023598870056497176,5.1698670605613,TGT,51.40999984741211,52.34000015258789,51.36000061035156,52.06999969482422,46.01066970825195,6671600,30,81.0,,0.81,24.3,1.4200019836425781,0.027886921341419013
68,2017-06-29,1,0.003824858757062147,-0.8379219535551832,TGT,52.25,52.630001068115234,51.7400016784668,52.09000015258789,46.02834701538086,4663000,32,81.0,,0.81,25.92,0.29000091552734375,0.0055407129285804935
69,2017-06-30,1,0.003824858757062147,0.0,TGT,52.25,52.43000030517578,51.90999984741211,52.290000915527344,46.205078125,4008400,27,81.0,,0.81,21.87,-0.20000076293945312,-0.0038001284225817056
70,2017-07-05,3,0.00947457627118644,1.4771048744460855,TGT,52.84999847412109,53.18000030517578,51.91999816894531,52.15999984741211,46.0901985168457,3960700,46,69.0,,0.69,31.74,0.75,0.014304787252231943
71,2017-07-06,1,0.003824858757062147,-0.5963029218843172,TGT,52.0,52.08000183105469,51.369998931884766,51.43999862670898,45.45397186279297,3712700,18,69.0,,0.69,12.419999999999998,-1.0999984741210938,-0.020684439033634927
72,2017-07-07,2,0.006649717514124294,0.7385524372230428,TGT,51.47999954223633,51.72999954223633,50.68999862670898,51.06999969482422,45.12704086303711,4882400,46,69.0,,0.69,31.74,-0.3500022888183594,-0.006720473819370243
73,2017-07-10,1,0.003824858757062147,-0.42480883602378927,TGT,51.150001525878906,51.16999816894531,50.040000915527344,50.18000030517578,44.340606689453125,6520000,59,69.0,,0.69,40.71,-0.5600013732910156,-0.010825466426571007
74,2017-07-11,2,0.006649717514124294,0.7385524372230428,TGT,50.22999954223633,50.77999877929688,50.18999862670898,50.40999984741211,44.54383850097656,4594300,36,69.0,,0.69,24.84,-0.3899993896484304,-0.007621641657300615
75,2017-07-12,8,0.023598870056497176,2.548853016142736,TGT,50.47999954223633,51.15999984741211,50.459999084472656,50.869998931884766,44.950313568115234,4482100,47,69.0,,0.69,32.43,0.38000106811522727,0.007483282340490227
76,2017-07-13,9,0.026423728813559325,0.119703136222169,TGT,52.25,53.709999084472656,52.0,53.310001373291016,47.10636901855469,23218000,100,69.0,,0.69,69.0,2.549999237060547,0.04984361307009544
77,2017-07-14,3,0.00947457627118644,-0.6414368184733805,TGT,53.47999954223633,53.540000915527344,53.060001373291016,53.22999954223633,47.035675048828125,5829200,82,69.0,,0.69,56.58,-0.1699981689453125,-0.0031651121177259656
78,2017-07-18,10,0.02924858757062147,6.646971935007386,TGT,53.58000183105469,53.970001220703125,53.2599983215332,53.72999954223633,47.47750473022461,4526300,38,69.0,,0.69,26.22,0.43000030517578125,0.00803138397128933
79,2017-07-19,9,0.026423728813559325,-0.09658103148541619,TGT,53.79999923706055,54.209999084472656,53.52000045776367,54.09999847412109,47.804443359375,3954200,45,69.0,,0.69,31.05,0.23999786376953125,0.0044468752703579195
80,2017-07-20,6,0.017949152542372882,-0.32071840923669026,TGT,54.15999984741211,54.93000030517578,53.97999954223633,54.58000183105469,48.22858428955078,6665900,45,69.0,,0.69,31.05,0.720001220703125,0.013281705088782347
81,2017-07-21,3,0.00947457627118644,-0.47214353163361666,TGT,54.560001373291016,55.0099983215332,54.18000030517578,54.84000015258789,48.45832443237305,6355400,37,69.0,,0.69,25.53,0.07999801635742188,0.0014563629330597294
82,2017-07-24,9,0.026423728813559325,2.9736618521665252,TGT,54.650001525878906,54.86000061035156,54.02000045776367,54.04999923706055,47.7602653503418,5627100,36,69.0,,0.69,24.84,-0.14999771118164062,-0.0027267354255294807
83,2017-07-25,7,0.02077401129943503,-0.21381227282446014,TGT,54.209999084472656,55.560001373291016,54.18999862670898,55.09999847412109,48.68807601928711,4506500,56,69.0,,0.69,38.64,0.7000007629394531,0.012759765861310779
84,2017-07-26,1,0.003824858757062147,-0.8158825129181398,TGT,55.060001373291016,55.15999984741211,54.27000045776367,54.959999084472656,48.56436920166016,3403400,32,69.0,,0.69,22.08,-0.40000152587890625,-0.0071994513317488185
85,2017-07-27,5,0.015124293785310734,2.954209748892171,TGT,54.959999084472656,56.060001373291016,54.52999877929688,56.04999923706055,49.52751922607422,4489100,68,69.0,,0.69,46.92,0.9000015258789062,0.01631619884642066
86,2017-07-28,2,0.006649717514124294,-0.5603287261860291,TGT,56.0,56.36000061035156,55.63999938964844,56.11000061035156,49.58054733276367,5372000,36,69.0,,0.69,24.84,0.2999992370605469,0.005351395463994324
87,2017-07-31,13,0.03772316384180791,4.672897196261682,TGT,56.34000015258789,56.75,55.900001525878906,56.66999816894531,50.07536697387695,5662800,36,69.0,,0.69,24.84,0.3899993896484375,0.00691979037304713
88,2017-08-01,2,0.006649717514124294,-0.8237232289950577,TGT,56.58000183105469,56.880001068115234,56.13999938964844,56.86000061035156,50.243263244628906,4029000,28,73.0,False,0.73,20.44,0.13000106811523438,0.0022907677200922905
89,2017-08-03,9,0.026423728813559325,2.9736618521665252,TGT,56.959999084472656,57.380001068115234,56.380001068115234,57.040000915527344,50.40231704711914,5321700,25,73.0,,0.73,18.25,0.5,0.0087904358405555
90,2017-08-04,9,0.026423728813559325,0.0,TGT,57.18000030517578,57.650001525878906,57.15999984741211,57.58000183105469,50.87947463989258,4462800,34,73.0,,0.73,24.82,0.2700004577636719,0.004705480180161592
91,2017-08-07,3,0.00947457627118644,-0.7045974986788797,TGT,57.56999969482422,57.970001220703125,57.5,57.880001068115234,51.14457702636719,3903900,21,73.0,,0.73,15.33,0.31999969482421875,0.00555073176677312
92,2017-08-08,13,0.03772316384180791,2.9815146094215867,TGT,58.0,59.209999084472656,58.0,58.7400016784668,51.90449523925781,8129300,35,73.0,,0.73,25.55,1.2399978637695312,0.021390337030503304
93,2017-08-09,4,0.012299435028248588,-0.6739553691777744,TGT,58.56999969482422,58.58000183105469,57.380001068115234,57.869998931884766,51.1357307434082,6389400,28,73.0,,0.73,20.44,-0.6299972534179688,-0.010640048356007847
94,2017-08-10,3,0.00947457627118644,-0.22967386311437776,TGT,57.31999969482422,57.31999969482422,55.470001220703125,55.63999938964844,49.165225982666016,10853100,31,73.0,,0.73,22.63,-1.2600021362304688,-0.02150908325104406
95,2017-08-14,8,0.023598870056497176,0.31476235442241096,TGT,55.400001525878906,56.04999923706055,55.400001525878906,55.790000915527344,49.85319137573242,5775200,28,73.0,,0.73,20.44,-1.2700004577636719,-0.022156323526260402
96,2017-08-15,10,0.02924858757062147,0.239406272444338,TGT,55.72999954223633,55.77999877929688,54.25,54.34999847412109,48.5664291381836,9457300,39,73.0,,0.73,28.47,-0.27000045776366477,-0.004817135797303251
97,2017-08-16,10,0.02924858757062147,0.0,TGT,57.0,57.0,54.470001220703125,56.310001373291016,50.3178596496582,22059400,100,73.0,,0.73,73.0,1.220001220703118,0.02187166094302473
98,2017-08-17,1,0.003824858757062147,-0.8692292833687464,TGT,56.52999877929688,57.060001373291016,55.40999984741211,56.119998931884766,50.1480712890625,15275200,39,73.0,,0.73,28.47,0.060001373291015625,0.0010526556717722624
99,2017-08-18,54,0.15354237288135594,39.14327917282127,TGT,55.90999984741211,56.36000061035156,55.650001525878906,55.650001525878906,49.72809219360352,4738500,24,73.0,,0.73,17.52,-0.7000007629394531,-0.012267801368597842
100,2017-08-21,1,0.003824858757062147,-0.9750892298634876,TGT,55.86000061035156,57.119998931884766,55.61000061035156,56.560001373291016,50.54125213623047,11604200,22,73.0,,0.73,16.06,0.7599983215332031,0.013484711023825202
101,2017-08-24,9,0.026423728813559325,5.908419497784343,TGT,57.16999816894531,57.630001068115234,53.900001525878906,54.209999084472656,48.44132232666016,15836400,37,73.0,,0.73,27.01,0.5100021362304688,0.008928608994524634
102,2017-08-25,6,0.017949152542372882,-0.32071840923669026,TGT,54.40999984741211,55.400001525878906,54.04999923706055,55.0099983215332,49.15619659423828,6979900,34,73.0,,0.73,24.82,-2.229999542236328,-0.038695115407001324
103,2017-08-28,1,0.003824858757062147,0.0,TGT,54.619998931884766,54.86000061035156,54.06999969482422,54.43999862670898,48.646854400634766,6368500,28,73.0,,0.73,20.44,-0.5400009155273438,-0.009747308676067323
104,2017-09-01,4,0.012299435028248588,2.215657311669129,TGT,54.84000015258789,56.41999816894531,54.84000015258789,56.220001220703125,50.2374382019043,7047500,62,54.0,False,0.54,33.480000000000004,1.55999755859375,0.028435974138494524
105,2017-09-05,4,0.012299435028248588,2.215657311669129,TGT,56.130001068115234,57.40999984741211,56.119998931884766,57.34999847412109,51.24718475341797,7890400,57,54.0,,0.54,30.78,0.9900016784667969,0.017546999478842862
106,2017-09-06,3,0.00947457627118644,-0.22967386311437776,TGT,57.4900016784668,58.630001068115234,57.470001220703125,58.02000045776367,51.84589385986328,9376800,58,54.0,,0.54,31.32,1.220001220703125,0.021250674515689294
107,2017-09-08,5,0.015124293785310734,0.5963029218843172,TGT,58.130001068115234,58.27000045776367,55.65999984741211,57.27000045776367,51.17570114135742,10951400,100,54.0,,0.54,54.0,-0.3600006103515625,-0.006140211560516917
108,2017-09-12,1,0.003824858757062147,-0.42480883602378927,TGT,57.33000183105469,58.59000015258789,57.2400016784668,57.88999938964844,51.72973251342773,5313700,67,54.0,,0.54,36.18,0.31999969482421875,0.005491671397122477
109,2017-09-13,3,0.00947457627118644,1.4771048744460855,TGT,57.970001220703125,60.119998931884766,57.93000030517578,59.5099983215332,53.17732620239258,8704700,85,54.0,,0.54,45.900000000000006,1.529998779296875,0.0261136503722863
110,2017-09-15,1,0.003824858757062147,-0.5963029218843172,TGT,59.43999862670898,60.09000015258789,59.130001068115234,59.959999084472656,53.57946014404297,6718700,69,54.0,,0.54,37.260000000000005,-0.029998779296875,-0.0004989817004298347
111,2017-09-19,2,0.006649717514124294,0.7385524372230428,TGT,59.20000076293945,59.7400016784668,58.7599983215332,59.34999847412109,53.03435134887695,3944000,91,54.0,,0.54,49.14,-0.34999847412109375,-0.005824571030659587
112,2017-09-20,1,0.003824858757062147,-0.42480883602378927,TGT,59.41999816894531,59.4900016784668,58.65999984741211,59.2599983215332,52.95393753051758,4830500,60,54.0,,0.54,32.400000000000006,-0.25,-0.004184800685904766
113,2017-09-21,3,0.00947457627118644,1.4771048744460855,TGT,59.150001525878906,59.150001525878906,58.0,58.33000183105469,52.12290191650391,5395400,70,54.0,,0.54,37.8,-0.3400001525878906,-0.005715248663557548
114,2017-09-22,2,0.006649717514124294,-0.2981514609421585,TGT,58.40999984741211,59.04999923706055,58.16999816894531,58.9900016784668,52.71268081665039,3510600,47,54.0,,0.54,25.380000000000003,-0.10000228881835938,-0.0016906557267729605
115,2017-09-25,2,0.006649717514124294,0.0,TGT,58.0,59.290000915527344,57.95000076293945,58.54999923706055,52.319480895996094,5990400,77,54.0,,0.54,41.580000000000005,0.24000167846679688,0.004064380720875116
116,2017-09-26,4,0.012299435028248588,0.8496176720475788,TGT,58.54999923706055,59.08000183105469,58.34000015258789,58.59000015258789,52.35523223876953,4211000,70,54.0,,0.54,37.8,-0.20999908447265625,-0.0035418971366157903
117,2017-09-28,1,0.003824858757062147,-0.6890215893431328,TGT,58.900001525878906,59.5099983215332,58.7400016784668,58.90999984741211,52.64117813110352,5183600,40,54.0,,0.54,21.6,0.4299964904785156,0.007278207128498915
118,2017-10-02,3,0.00947457627118644,1.4771048744460855,TGT,58.790000915527344,59.08000183105469,57.70000076293945,58.88999938964844,52.62331771850586,3909900,74,56.0,,0.56,41.440000000000005,-0.4299964904785156,-0.0072256175870689665
119,2017-10-03,1,0.003824858757062147,-0.5963029218843172,TGT,59.04999923706055,59.2400016784668,58.43999862670898,58.58000183105469,52.3463020324707,3580000,76,56.0,,0.56,42.56,0.15999984741210938,0.002708189614984091
120,2017-10-10,1,0.003824858757062147,0.0,TGT,56.79999923706055,57.84999847412109,56.58000183105469,57.59999847412109,51.470584869384766,7358500,85,56.0,,0.56,47.6,-1.3900032043457102,-0.02346392918572393
121,2017-10-13,1,0.003824858757062147,0.0,TGT,60.25,61.560001373291016,59.95000076293945,60.84999847412109,54.37473678588867,6800500,68,56.0,,0.56,38.080000000000005,3.710002899169929,0.06413142605059163
122,2017-10-17,2,0.006649717514124294,0.7385524372230428,TGT,60.16999816894531,60.560001373291016,59.86000061035156,60.16999816894531,53.7671012878418,3285900,60,56.0,,0.56,33.6,-1.0,-0.016244314127547566
123,2017-11-02,14,0.04054802259887006,5.097706032285473,TGT,59.13999938964844,59.95000076293945,58.59999847412109,59.790000915527344,53.42753601074219,4790500,22,83.0,,0.83,18.26,-0.6100006103515625,-0.010072665068012965
124,2017-11-09,1,0.003824858757062147,-0.9056708931308346,TGT,57.65999984741211,60.150001525878906,57.18999862670898,59.900001525878906,53.52583694458008,8496200,27,83.0,,0.83,22.41,0.20000076293945312,0.003336126111662896
125,2017-11-10,5,0.015124293785310734,2.954209748892171,TGT,59.90999984741211,61.40999984741211,59.90999984741211,61.400001525878906,54.86621856689453,6854500,25,83.0,,0.83,20.75,1.2599983215332031,0.02094760248661176
