,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TQQQ_unscaled,TQQQ_monthly,isPartial,scale,TQQQ,Stock_Price_Change,Stock_Price_Change_Percent
561,2019-12-09,5,0.005168113928447377,-0.287370084774175,TQQQ,19.272499084472656,19.53249931335449,19.07999992370605,19.100000381469727,19.0861930847168,38964400,40,19.0,,0.19,7.6,0.12749862670898082,0.006570400525506059
562,2019-12-10,18,0.009683570684265369,0.8737146313596342,TQQQ,19.112499237060547,19.31999969482422,18.920000076293945,19.0575008392334,19.043724060058597,56024000,48,19.0,,0.19,9.12,-0.21249961853026988,-0.010879284577011705
563,2019-12-11,49,0.02045119833275443,1.1119480612647514,TQQQ,19.170000076293945,19.40749931335449,19.09000015258789,19.34499931335449,19.33101463317871,45298000,53,19.0,,0.19,10.07,0.08749961853026988,0.004528965833975107
564,2019-12-12,58,0.023577283779089964,0.15285585692691805,TQQQ,19.28249931335449,20.0,19.20499992370605,19.787500381469727,19.773195266723636,91582000,68,19.0,,0.19,12.92,0.5925006866455114,0.030529470957538773
565,2019-12-13,75,0.029482111844390414,0.25044564592878493,TQQQ,19.739999771118164,20.18000030517578,19.614999771118164,19.96500015258789,19.9505672454834,80498000,85,19.0,,0.19,16.15,0.18000030517578125,0.009000015258789018
566,2019-12-16,6,0.005515456755817993,0.7883770694898076,TQQQ,20.354999542236328,20.64249992370605,20.34000015258789,20.537500381469727,20.522653579711918,49694000,77,19.0,,0.19,14.63,0.4624996185302699,0.022918712167296018
567,2019-12-17,5,0.005168113928447377,-0.06297625795075268,TQQQ,20.64249992370605,20.69750022888184,20.5,20.565000534057617,20.550132751464844,42274400,82,19.0,,0.19,15.58,0.055000305175788355,0.002664420752286123
568,2019-12-18,1,0.0037787426189649182,-0.26883527118757977,TQQQ,20.662500381469727,20.81999969482422,20.584999084472656,20.612499237060547,20.597597122192383,35704000,72,19.0,,0.19,13.68,0.12249946594237926,0.005918563333143112
569,2019-12-19,3,0.004473428273706148,0.1838404265097895,TQQQ,20.665000915527344,21.045000076293945,20.665000915527344,21.03249931335449,21.01729393005371,41692400,90,19.0,,0.19,17.1,0.22500038146972656,0.0108069349071922
570,2019-12-20,1,0.0037787426189649182,-0.15529155990371923,TQQQ,21.3075008392334,21.3799991607666,21.149999618530277,21.28249931335449,21.267112731933597,49774000,97,19.0,,0.19,18.43,0.33499908447265625,0.015918226811983516
571,2019-12-23,42,0.018019798541160127,0.1823195606098591,TQQQ,21.5049991607666,21.545000076293945,21.39249992370605,21.440000534057617,21.424501419067383,36213600,57,19.0,,0.19,10.83,0.16500091552734375,0.007717536108707179
572,2019-12-24,6,0.005515456755817993,-0.693922396345342,TQQQ,21.487499237060547,21.51749992370605,21.3125,21.459999084472656,21.459999084472656,19949200,96,19.0,,0.19,18.24,-0.027500152587894178,-0.0012764053140177367
573,2019-12-26,10,0.006904828065300452,-0.8122479434070968,TQQQ,21.5575008392334,22.02750015258789,21.5575008392334,22.01749992370605,22.01749992370605,32129200,80,19.0,,0.19,15.2,0.5100002288818395,0.02370164892251103
574,2019-12-27,1,0.0037787426189649182,-0.4527390713818603,TQQQ,22.252500534057617,22.26499938964844,21.787500381469727,21.95249938964844,21.95249938964844,49875200,97,19.0,,0.19,18.43,0.23749923706055043,0.010781942363652597
575,2019-12-30,24,0.01176762764848906,-0.1712370654859462,TQQQ,21.9325008392334,21.96500015258789,21.200000762939453,21.51499938964844,21.51499938964844,56452800,88,19.0,,0.19,16.72,-0.2999992370605504,-0.013474028532874271
576,2019-12-31,27,0.012809656130600904,0.08855042946958291,TQQQ,21.325000762939453,21.690000534057617,21.21500015258789,21.637500762939453,21.637500762939453,42190000,64,19.0,,0.19,12.16,-0.27499961853027344,-0.012519900597308786
577,2020-01-02,52,0.021493226814866272,3.4584624252467755,TQQQ,22.177499771118164,22.709999084472656,22.05500030517578,22.709999084472656,22.709999084472656,65536000,85,29.0,,0.29,24.65,1.019998550415039,0.04702621140158292
578,2020-01-03,8,0.006210142410559222,-0.7110651432634658,TQQQ,21.82250022888184,22.5,21.809999465942383,22.092500686645508,22.092500686645508,72590000,68,29.0,,0.29,19.72,-0.20999908447265625,-0.009246987800023199
579,2020-01-06,4,0.004820771101076763,0.16836434043269666,TQQQ,21.5674991607666,22.520000457763672,21.487499237060547,22.512500762939453,22.512500762939453,64047600,54,29.0,,0.29,15.659999999999998,0.020000457763671875,0.0008889092339410265
580,2020-01-07,13,0.007946856547412295,0.6484617047337702,TQQQ,22.53499984741211,22.69499969482422,22.290000915527344,22.48500061035156,22.48500061035156,53849600,52,29.0,,0.29,15.079999999999998,0.17499923706054688,0.007770836301214112
581,2020-01-08,1,0.0037787426189649182,-0.5244984483587569,TQQQ,22.489999771118164,23.31999969482422,22.38249969482422,23.002500534057617,23.002500534057617,79582400,81,29.0,,0.29,23.49,0.625,0.02753910590016595
582,2020-01-09,69,0.027398054880166726,6.250574501332844,TQQQ,23.5575008392334,23.71500015258789,23.18000030517578,23.582500457763672,23.582500457763672,72711600,56,29.0,,0.29,16.24,0.3950004577636719,0.016938270280138168
583,2020-01-10,25,0.012114970475859674,-0.5578164023377579,TQQQ,23.84749984741211,23.86750030517578,23.28249931335449,23.38999938964844,23.38999938964844,68802000,61,29.0,,0.29,17.689999999999998,0.15250015258789062,0.006430535593787479
584,2020-01-13,23,0.011420284821118443,1.7678255745433118,TQQQ,23.6825008392334,24.21999931335449,23.57749938964844,24.207500457763672,24.207500457763672,58279200,46,29.0,,0.29,13.34,0.3524990081787074,0.0147689956497985
585,2020-01-14,10,0.006904828065300452,-0.39538915417135556,TQQQ,24.145000457763672,24.287500381469727,23.80500030517578,23.924999237060547,23.924999237060547,72868800,78,29.0,,0.29,22.62,0.06750106811523793,0.002786997111020595
586,2020-01-15,23,0.011420284821118443,0.6539564364404646,TQQQ,23.94499969482422,24.28249931335449,23.70499992370605,23.940000534057617,23.940000534057617,66501600,77,29.0,,0.29,22.33,-0.005001068115237928,-0.0002059111903938149
587,2020-01-16,43,0.01836714136853074,0.6082910064174702,TQQQ,24.27750015258789,24.622499465942383,24.13249969482422,24.607500076293945,24.607500076293945,60550400,62,29.0,,0.29,17.98,0.3400001525878942,0.014001859866249688
588,2020-01-17,32,0.014546370267453979,-0.20802208816354317,TQQQ,24.927499771118164,25.03499984741211,24.565000534057617,24.975000381469727,24.975000381469727,72201200,76,29.0,,0.29,22.04,0.41250038146972656,0.016752985700752898
589,2020-01-21,51,0.02114588398749566,0.07032472441498605,TQQQ,24.75749969482422,25.127500534057617,24.739999771118164,24.962499618530277,24.962499618530277,69441200,57,29.0,,0.29,16.529999999999998,0.09250068664550781,0.0036948546918034175
590,2020-01-22,97,0.03712365404654394,0.7555971681532221,TQQQ,25.3075008392334,25.57250022888184,25.045000076293945,25.13249969482422,25.13249969482422,68074400,92,29.0,,0.29,26.68,0.4449996948242223,0.017709668107302345
591,2020-01-23,2,0.004126085446335533,-0.8888556217778985,TQQQ,25.082500457763672,25.397499084472656,24.74250030517578,25.364999771118164,25.364999771118164,71794400,80,29.0,,0.29,23.2,-0.17500114440918324,-0.006843333379328076
592,2020-01-24,59,0.023924626606460577,4.798383702331847,TQQQ,25.725000381469727,25.802499771118164,24.377500534057617,24.707500457763672,24.707500457763672,119687200,70,29.0,,0.29,20.3,0.4050006866455078,0.01594647903317048
593,2020-01-27,66,0.026356026398054882,3.7785754770451545,TQQQ,23.0625,23.587499618530277,22.545000076293945,23.18000030517578,23.18000030517578,99313200,91,29.0,,0.29,26.39,-2.215000152587887,-0.085844401598144
594,2020-01-28,27,0.012809656130600904,-0.5139761989483256,TQQQ,23.662500381469727,24.417499542236328,23.4950008392334,24.25749969482422,24.25749969482422,85931200,97,29.0,,0.29,28.13,0.8299999237060511,0.03518812664034998
595,2020-01-29,4,0.004820771101076763,-0.6236611621790179,TQQQ,24.65749931335449,24.739999771118164,24.045000076293945,24.34499931335449,24.34499931335449,68938800,76,29.0,,0.29,22.04,0.32250022888183594,0.013207749971449356
596,2020-01-30,1,0.0037787426189649182,-0.21615390157792358,TQQQ,23.899999618530277,24.649999618530277,23.662500381469727,24.6200008392334,24.6200008392334,100124800,92,29.0,,0.29,26.68,-0.09000015258788707,-0.00363783966938247
597,2020-01-31,1,0.0037787426189649182,0.0,TQQQ,24.920000076293945,24.9375,23.1875,23.40999984741211,23.40999984741211,110192000,100,29.0,,0.29,29.0,0.287500381469723,0.011663301659996739
598,2020-02-03,16,0.008988885029524139,0.13112461208968917,TQQQ,23.77750015258789,24.665000915527344,23.732500076293945,24.48500061035156,24.48500061035156,86844000,21,49.0,,0.49,10.29,-0.27249908447265625,-0.01092728158286338
599,2020-02-04,1,0.0037787426189649182,-0.5796205417519996,TQQQ,25.5,26.3125,25.2549991607666,26.15749931335449,26.15749931335449,70124400,32,49.0,,0.49,15.68,1.6474990844726562,0.06679501412203503
600,2020-02-05,36,0.015935741576936436,3.2172074639213166,TQQQ,27.13999938964844,27.145000457763672,25.97249984741211,26.459999084472656,26.459999084472656,87306000,44,49.0,,0.49,21.56,0.8325004577636719,0.03163897226655288
601,2020-02-06,99,0.03781833970128517,1.3731772706467011,TQQQ,26.627500534057617,27.13500022888184,26.352500915527344,27.104999542236328,27.104999542236328,56566400,36,49.0,,0.49,17.64,-0.010000228881832385,-0.0003684003946653469
602,2020-02-07,24,0.01176762764848906,-0.688838067946987,TQQQ,26.7450008392334,27.20249938964844,26.530000686645508,26.7549991607666,26.7549991607666,77026000,30,49.0,,0.49,14.7,0.06749916076660156,0.002487531239994567
603,2020-02-10,61,0.024619312261201808,4.5034552372078585,TQQQ,26.4950008392334,27.727500915527344,26.475000381469727,27.71999931335449,27.71999931335449,61624400,27,49.0,,0.49,13.23,0.5250015258789027,0.019299753245419993
604,2020-02-11,4,0.004820771101076763,-0.8041874179940462,TQQQ,28.174999237060547,28.467500686645508,27.520000457763672,27.739999771118164,27.739999771118164,96885200,41,49.0,,0.49,20.09,0.7399997711181641,0.0266882966976576
605,2020-02-12,95,0.03642896839180271,6.5566683478636785,TQQQ,28.22249984741211,28.587499618530277,28.024999618530277,28.552499771118164,28.552499771118164,60804000,33,49.0,,0.49,16.169999999999998,0.11999893188476918,0.004215295652598705
606,2020-02-13,142,0.05275408127822161,0.4481354703992222,TQQQ,27.94750022888184,28.774999618530277,27.84499931335449,28.4424991607666,28.4424991607666,77641200,27,49.0,,0.49,13.23,0.1875,0.006558810756519096
607,2020-02-14,126,0.04719659604029177,-0.10534701966697169,TQQQ,28.55500030517578,28.747499465942383,28.270000457763672,28.63500022888184,28.63500022888184,56984800,31,49.0,,0.49,15.19,-0.027500152587894178,-0.0009556960191994257
608,2020-02-18,60,0.02427196943383119,-0.05414258449627096,TQQQ,28.229999542236328,28.857500076293945,28.147499084472656,28.684999465942383,28.684999465942383,65083600,21,49.0,,0.49,10.29,0.1100006103515625,0.0038264409912200925
609,2020-02-19,3,0.004473428273706148,-0.8156957025715881,TQQQ,29.20249938964844,29.700000762939453,29.100000381469727,29.51499938964844,29.51499938964844,52813600,29,49.0,,0.49,14.21,0.8425006866455078,0.029195206945095364
610,2020-02-20,14,0.008294199374782912,0.8541035794704561,TQQQ,29.325000762939453,29.4950008392334,27.59749984741211,28.674999237060547,28.674999237060547,113828800,42,49.0,,0.49,20.58,-0.2049999237060547,-0.0069023541562281965
611,2020-02-21,379,0.1350743313650573,15.28539721093848,TQQQ,28.26499938964844,28.395000457763672,26.6825008392334,27.03499984741211,27.03499984741211,103553600,41,49.0,,0.49,20.09,-1.1000003814697266,-0.037294468559788574
612,2020-02-24,6,0.005515456755817993,0.45960106627447384,TQQQ,24.06999969482422,24.895000457763672,23.40749931335449,23.920000076293945,23.920000076293945,134837200,72,49.0,,0.49,35.28,-3.5,-0.12326113553708506
613,2020-02-25,6,0.005515456755817993,0.0,TQQQ,24.482500076293945,24.727500915527344,21.73500061035156,21.98500061035156,21.98500061035156,150396800,77,49.0,,0.49,37.73,-0.16749954223632812,-0.0067282401749902965
614,2020-02-26,6,0.005515456755817993,0.0,TQQQ,22.31999969482422,23.4325008392334,21.787500381469727,22.287500381469727,22.287500381469727,167868000,56,49.0,,0.49,27.44,-1.2950000762939453,-0.052370843326135175
615,2020-02-27,2,0.004126085446335533,-0.2519050318030104,TQQQ,20.575000762939453,21.602500915527344,18.895000457763672,18.95499992370605,18.95499992370605,212558000,82,49.0,,0.49,40.18,-1.8299999237060547,-0.07809665456800319
616,2020-02-28,9,0.0065574852379298365,0.5892751915144374,TQQQ,17.102500915527344,19.357500076293945,16.875,19.25,19.25,247111200,100,49.0,,0.49,49.0,-2.2450008392333984,-0.10392319148658147
617,2020-03-02,2,0.004126085446335533,0.09192021325489463,TQQQ,19.8174991607666,21.934999465942383,18.99250030517578,21.877500534057617,21.877500534057617,181759200,77,100.0,,1.0,77.0,2.5774993896484375,0.13315249280587405
618,2020-03-03,1,0.0037787426189649182,-0.0841821702163481,TQQQ,22.092500686645508,22.875,19.21999931335449,19.8174991607666,19.8174991607666,274063200,63,100.0,,1.0,63.0,0.9400005340576172,0.04285391187344767
619,2020-03-04,411,0.146189301840917,37.68728743450685,TQQQ,20.88500022888184,22.287500381469727,20.325000762939453,22.22249984741211,22.22249984741211,157913600,55,100.0,,1.0,55.0,-0.5874996185302734,-0.025683043433017416
620,2020-03-05,123,0.046154567558179926,-0.684282180864334,TQQQ,20.559999465942383,21.690000534057617,19.772499084472656,20.272499084472656,20.272499084472656,193486000,57,100.0,,1.0,57.0,-0.5974998474121094,-0.02680874199373573
621,2020-03-06,5,0.005168113928447377,-0.8880259484192385,TQQQ,18.1825008392334,19.520000457763672,17.75,19.209999084472656,19.209999084472656,196759600,66,100.0,,1.0,66.0,-2.1700000762939453,-0.1000461052495879
622,2020-03-09,7,0.005862799583188607,-0.32155633265002614,TQQQ,15.38249969482422,17.287500381469727,15.25,15.307499885559082,15.307499885559082,203482400,71,100.0,,1.0,71.0,-2.2325000762939453,-0.11436987827559275
623,2020-03-10,5,0.005168113928447377,-0.11849043189762432,TQQQ,16.9950008392334,17.732500076293945,15.25,17.690000534057617,17.690000534057617,228126400,74,100.0,,1.0,74.0,0.44499969482421875,0.025741124222979472
624,2020-03-11,1,0.0037787426189649182,-0.26883527118757977,TQQQ,16.44499969482422,16.8075008392334,14.75,15.414999961853027,15.414999961853027,215464000,60,100.0,,1.0,60.0,-0.9249992370605469,-0.05216406220672465
625,2020-03-12,7,0.005862799583188607,0.5515212795293685,TQQQ,12.375,14.375,11.100000381469728,11.1899995803833,11.1899995803833,309112800,80,100.0,,1.0,80.0,-2.4325008392333984,-0.1447270990791958
626,2020-03-13,10,0.006904828065300452,0.17773564784643647,TQQQ,13.0600004196167,14.327500343322754,11.265000343322754,14.210000038146973,14.210000038146973,278145200,96,100.0,,1.0,96.0,-0.047499656677246094,-0.0033043239427649196
627,2020-03-16,9,0.0065574852379298365,0.735361706039158,TQQQ,10.114999771118164,12.149999618530272,9.2475004196167,9.3125,9.3125,329145200,88,100.0,,1.0,88.0,-2.1775007247924822,-0.15198050410847086
628,2020-03-17,7,0.005862799583188607,-0.10593781450288675,TQQQ,9.845000267028809,11.28499984741211,8.9375,10.829999923706056,10.829999923706056,381010400,100,100.0,,1.0,100.0,-0.8649997711181623,-0.07119339903508548
629,2020-03-18,212,0.07706807919416464,12.145269269506487,TQQQ,9.074999809265137,10.375,8.182499885559082,9.827500343322754,9.827500343322754,424499600,79,100.0,,1.0,79.0,-0.9099998474121094,-0.08063800263327359
630,2020-03-19,2,0.004126085446335533,-0.9464618102659558,TQQQ,9.712499618530272,11.020000457763672,9.0,10.05500030517578,10.05500030517578,402404400,86,100.0,,1.0,86.0,0.6450004577636719,0.062168718820594826
631,2020-03-20,1,0.0037787426189649182,-0.0841821702163481,TQQQ,10.7475004196167,10.949999809265137,8.774999618530273,8.8774995803833,8.8774995803833,391127600,88,100.0,,1.0,88.0,-0.07000064849853516,-0.006352145697890554
632,2020-03-23,1,0.0037787426189649182,0.0,TQQQ,8.982500076293945,9.5,8.067500114440918,8.904999732971191,8.904999732971191,410036800,77,100.0,,1.0,77.0,-1.4499998092651367,-0.13242007621207874
633,2020-03-24,1,0.0037787426189649182,0.0,TQQQ,10.307499885559082,10.9350004196167,10.032500267028809,10.890000343322754,10.890000343322754,414912000,89,100.0,,1.0,89.0,1.4350004196166992,0.15105267574912618
634,2020-03-25,80,0.031218825981243488,7.261696847136685,TQQQ,11.050000190734863,11.960000038146973,10.270000457763672,10.637499809265137,10.637499809265137,417437200,89,100.0,,1.0,89.0,1.0249996185302734,0.09373567253746873
635,2020-03-26,1,0.0037787426189649182,-0.8789594899809744,TQQQ,10.957500457763672,12.5,10.917499542236328,12.369999885559082,12.369999885559082,324620000,74,100.0,,1.0,74.0,0.5399999618530273,0.04515049833868501
636,2020-03-27,1,0.0037787426189649182,0.0,TQQQ,11.407500267028809,12.082500457763672,10.947500228881836,11.085000038146973,11.085000038146973,278571600,60,100.0,,1.0,60.0,-0.4174995422363281,-0.03339996337890627
637,2020-03-30,1,0.0037787426189649182,-0.7271997793324807,TQQQ,11.395000457763672,12.345000267028809,11.25,12.25,12.25,208310800,43,100.0,,1.0,43.0,0.2624998092651367,0.021725619641625338
638,2020-03-31,1,0.0037787426189649182,0.0,TQQQ,12.15250015258789,12.88249969482422,11.71500015258789,11.90999984741211,11.90999984741211,365952000,52,100.0,,1.0,52.0,0.5374994277954119,0.04353984740129757
639,2020-04-01,74,0.0291347690170198,6.710175567607317,TQQQ,10.899999618530272,11.43000030517578,10.154999732971191,10.432499885559082,10.432499885559082,267794800,81,65.0,False,0.65,52.65,-1.452499389648441,-0.11274980974631876
640,2020-04-02,10,0.006904828065300452,-0.7630038507850594,TQQQ,10.300000190734863,11.085000038146973,10.192500114440918,11.050000190734863,11.050000190734863,233765600,70,65.0,,0.65,45.5,-0.3450002670288068,-0.030183749590328768
641,2020-04-03,23,0.011420284821118443,0.6539564364404646,TQQQ,10.96500015258789,11.244999885559082,10.21500015258789,10.604999542236328,10.604999542236328,277242000,75,65.0,,0.65,48.75,0.15999984741210938,0.014433905896391375
642,2020-04-06,4,0.004820771101076763,-0.4187780057791365,TQQQ,11.77750015258789,13.047499656677246,11.59000015258789,12.824999809265137,12.824999809265137,259308400,88,65.0,,0.65,57.2,1.802499771118164,0.16029344503888776
643,2020-04-07,4,0.004820771101076763,0.0,TQQQ,13.975000381469728,14.072500228881836,12.75,12.800000190734863,12.800000190734863,329004800,93,65.0,,0.65,60.45,1.0250005722045898,0.07855915686344028
644,2020-04-08,6,0.005515456755817993,0.14410260105194905,TQQQ,13.172499656677246,13.75,12.81999969482422,13.61750030517578,13.61750030517578,259090000,76,65.0,,0.65,49.4,-0.32250022888183594,-0.02291705266559163
645,2020-04-09,67,0.026703369225425495,3.8415517349959067,TQQQ,13.982500076293944,14.18000030517578,13.317500114440918,13.667499542236328,13.667499542236328,276648800,78,65.0,,0.65,50.7,0.4300003051757795,0.0312727494673295
646,2020-04-13,1,0.0037787426189649182,-0.0841821702163481,TQQQ,13.5,14.220000267028809,13.267499923706056,14.142499923706056,14.142499923706056,213480800,56,65.0,,0.65,36.4,0.03999996185302912,0.002820871720180973
647,2020-04-14,1,0.0037787426189649182,0.0,TQQQ,15.012499809265137,16.100000381469727,14.84749984741211,15.977499961853027,15.977499961853027,245024800,70,65.0,,0.65,45.5,1.880000114440918,0.1322081630898404
648,2020-04-15,4,0.004820771101076763,0.27576063976468435,TQQQ,15.227499961853027,15.84749984741211,14.914999961853027,15.447500228881836,15.447500228881836,215844000,88,65.0,,0.65,57.2,-0.2525005340576172,-0.015683262613349513
649,2020-04-16,65,0.026008683570684265,4.395129332084443,TQQQ,15.952500343322754,16.517499923706055,15.487500190734863,16.274999618530273,16.274999618530273,281460000,74,65.0,,0.65,48.1,0.6700000762939453,0.042277967044962894
650,2020-04-17,97,0.03712365404654394,0.4273561345637631,TQQQ,16.917499542236328,17.024999618530273,16.00749969482422,16.6825008392334,16.6825008392334,231782400,100,65.0,,0.65,65.0,0.5074996948242188,0.03072497031441479
651,2020-04-20,35,0.015588398749565822,0.8794338121361864,TQQQ,16.297500610351562,16.877500534057617,16.114999771118164,16.142499923706055,16.142499923706055,193499200,69,65.0,,0.65,44.85,-0.14749908447265625,-0.008663676227758432
652,2020-04-21,1,0.0037787426189649182,-0.7575926379821297,TQQQ,15.664999961853027,15.782500267028809,14.077500343322754,14.357500076293944,14.357500076293944,259744800,99,65.0,,0.65,64.35000000000001,-1.0950002670288086,-0.06487929091272582
653,2020-04-22,89,0.03434491142757902,8.088978766430738,TQQQ,15.25749969482422,15.914999961853027,15.077500343322754,15.6274995803833,15.6274995803833,137092800,79,65.0,,0.65,51.35,0.13249969482421875,0.008395355145409011
654,2020-04-23,29,0.013504341785342131,-0.6068022532590338,TQQQ,15.807499885559082,16.397499084472656,15.43000030517578,15.524999618530272,15.524999618530272,212434000,59,65.0,,0.65,38.35,0.4824991226196289,0.03031725565668486
655,2020-04-24,18,0.009683570684265369,-0.2829290876822963,TQQQ,15.635000228881836,16.350000381469727,15.302499771118164,16.274999618530273,16.274999618530273,158990800,61,65.0,,0.65,39.65,-0.04749870300292969,-0.0028967041106839897
656,2020-04-27,311,0.11145501910385551,5.564761963215287,TQQQ,16.795000076293945,16.897499084472656,16.40999984741211,16.592500686645508,16.592500686645508,152370800,50,65.0,,0.65,32.5,0.5474987030029297,0.033486158423790435
657,2020-04-28,70,0.02774539770753734,-0.7510619267699039,TQQQ,17.05500030517578,17.0575008392334,15.65250015258789,15.69499969482422,15.69499969482422,193123600,70,65.0,,0.65,45.5,0.1600017547607422,0.009468960700093731
658,2020-04-29,107,0.04059708232025009,0.4632005908937269,TQQQ,16.762500762939453,17.592500686645508,16.522499084472656,17.327499389648438,17.327499389648438,173052000,79,65.0,,0.65,51.35,0.5349998474121094,0.03136449192964852
659,2020-04-30,65,0.026008683570684265,-0.35934599029765835,TQQQ,17.602500915527344,17.61750030517578,16.987499237060547,17.4424991607666,17.4424991607666,190272400,77,65.0,,0.65,50.05,0.024999618530273438,0.0014210383717223607
660,2020-05-01,44,0.018714484195901354,-0.2804524633074694,TQQQ,16.329999923706055,16.827499389648438,15.625,15.8774995803833,15.8774995803833,173122800,100,54.0,False,0.54,54.0,-0.7900009155273438,-0.044841827832706294
661,2020-05-04,40,0.017325112886418897,1.004863539531332,TQQQ,15.635000228881836,16.482500076293945,15.517499923706056,16.4375,16.4375,100378000,67,54.0,,0.54,36.18,-0.3449993133544922,-0.02050211415052683
662,2020-05-05,40,0.017325112886418897,0.0,TQQQ,16.9325008392334,17.55500030517578,16.802499771118164,16.962499618530273,16.962499618530273,144357200,90,54.0,,0.54,48.6,1.072500228881836,0.06506902617427346
663,2020-05-06,1,0.0037787426189649182,-0.7818921790733575,TQQQ,17.385000228881836,17.782499313354492,17.09749984741211,17.297500610351562,17.297500610351562,155940400,87,54.0,,0.54,46.98,0.22749900817871094,0.012959214139782071
664,2020-05-07,1,0.0037787426189649182,0.0,TQQQ,17.957500457763672,18.1875,17.642499923706055,17.97249984741211,17.97249984741211,144744800,79,54.0,,0.54,42.66,0.4050006866455078,0.02277523983039642
665,2020-05-08,1,0.0037787426189649182,0.0,TQQQ,18.387500762939453,18.737499237060547,18.1299991607666,18.69750022888184,18.69750022888184,131101200,85,54.0,,0.54,45.900000000000006,0.5499992370605469,0.03024050787961774
666,2020-05-11,54,0.022187912469607503,0.4897502273840342,TQQQ,18.36750030517578,19.475000381469727,18.3125,19.162500381469727,19.162500381469727,134692000,97,54.0,,0.54,52.38,0.7375011444091797,0.03935963572718881
667,2020-05-12,1,0.0037787426189649182,-0.8296936395372501,TQQQ,19.36750030517578,19.53249931335449,18.00749969482422,18.022499084472656,18.022499084472656,169681600,88,54.0,,0.54,47.52,0.05749893188476207,0.002952448305955979
668,2020-05-13,8,0.006210142410559222,0.6434414927842633,TQQQ,18.147499084472656,18.612499237060547,16.690000534057617,17.34000015258789,17.34000015258789,245559600,84,54.0,,0.54,45.36,-0.9200000762939418,-0.047100991098713685
669,2020-05-14,2,0.004126085446335533,-0.3355892387717435,TQQQ,17.010000228881836,17.922500610351562,16.52750015258789,17.915000915527344,17.915000915527344,201499600,98,54.0,,0.54,52.92,-0.6899986267089844,-0.03707178804526601
670,2020-05-15,1,0.0037787426189649182,-0.0841821702163481,TQQQ,17.177499771118164,18.274999618530277,17.072500228881836,18.22249984741211,18.22249984741211,178903200,95,54.0,,0.54,51.3,0.3524990081787145,0.019667959055619688
671,2020-05-18,1,0.0037787426189649182,-0.7861789736433499,TQQQ,19.0,19.549999237060547,18.80500030517578,19.27750015258789,19.27750015258789,148237200,82,54.0,,0.54,44.28,1.2749996185302699,0.06976742244292367
672,2020-05-19,44,0.018714484195901354,3.9525691699604746,TQQQ,19.34499931335449,19.89249992370605,19.100000381469727,19.1299991607666,19.1299991607666,130715200,82,54.0,,0.54,44.28,0.34250068664550426,0.0175192173918981
673,2020-05-20,1,0.0037787426189649182,-0.7980845969672785,TQQQ,19.802499771118164,20.377500534057617,19.802499771118164,20.25,20.25,142708000,91,54.0,,0.54,49.14,0.48500061035156605,0.02438107890972452
674,2020-05-21,36,0.015935741576936436,3.2172074639213166,TQQQ,20.309999465942383,20.479999542236328,19.482500076293945,19.627500534057617,19.627500534057617,161346800,75,54.0,,0.54,40.5,0.10249900817871094,0.005030008857435764
675,2020-05-22,39,0.01697777005904828,0.06538939384031917,TQQQ,19.522499084472656,19.872499465942383,19.262500762939453,19.80500030517578,19.80500030517578,104832400,66,54.0,,0.54,35.64,-0.6075000762939453,-0.029663090325812047
676,2020-05-26,33,0.014893713094824592,0.5380393844829443,TQQQ,20.762500762939453,20.82999992370605,19.59499931335449,19.72249984741211,19.72249984741211,122601200,68,54.0,,0.54,36.72,0.9575004577636683,0.048182185608037775
677,2020-05-27,219,0.07949947898575895,4.337787728258588,TQQQ,19.52750015258789,20.01000022888184,18.34499931335449,20.0,20.0,173645600,69,54.0,,0.54,37.260000000000005,-0.8199996948242116,-0.039366284101182036
678,2020-05-28,2,0.004126085446335533,-0.9480992139951677,TQQQ,19.649999618530277,20.802499771118164,19.637500762939453,19.872499465942383,19.872499465942383,151996400,89,54.0,,0.54,48.06,0.7924995422363246,0.0396051740715353
679,2020-05-29,20,0.0103782563390066,1.5152790638942677,TQQQ,20.01000022888184,20.82999992370605,19.57999992370605,20.6924991607666,20.6924991607666,179246400,85,54.0,,0.54,45.900000000000006,0.027500152587887072,0.0013219638452330873
680,2020-06-01,1,0.0037787426189649182,0.38075897956593474,TQQQ,20.51499938964844,21.059999465942383,20.40749931335449,20.94750022888184,20.94750022888184,104940800,67,59.0,False,0.59,39.53,0.22999954223633168,0.01104174474693953
681,2020-06-02,66,0.026356026398054882,5.974813861568159,TQQQ,21.059999465942383,21.387500762939453,20.40999984741211,21.364999771118164,21.364999771118164,125357200,63,59.0,,0.59,37.17,0.3275012969970703,0.015550869197632045
682,2020-06-03,1,0.0037787426189649182,-0.8566269982472094,TQQQ,21.537500381469727,21.872499465942383,21.302499771118164,21.655000686645508,21.655000686645508,107516800,88,59.0,,0.59,51.92,0.4849987030029297,0.02267673574293183
683,2020-06-04,2369,0.8262865578325808,217.66706498759078,TQQQ,21.5575008392334,21.96999931335449,20.84000015258789,21.21500015258789,21.21500015258789,133204400,63,59.0,,0.59,37.17,0.09749984741210582,0.004457645435718138
684,2020-06-05,1,0.0037787426189649182,-0.9954268375987178,TQQQ,21.475000381469727,22.63249969482422,21.375,22.47249984741211,22.47249984741211,140697200,91,59.0,,0.59,53.69,0.6625003814697301,0.030154774791778305
