,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,QCOM_unscaled,QCOM_monthly,isPartial,scale,QCOM,Stock_Price_Change,Stock_Price_Change_Percent
250,2019-05-07,1,0.12555516014234874,-0.02756263609051579,QCOM,87.19999694824219,88.1500015258789,84.77999877929688,85.19999694824219,80.24980926513672,21579500,29,91.0,,0.91,26.39,-0.5499954223632812,-0.006200625042684149
251,2019-05-08,7,0.14690747330960854,0.17006320682520348,QCOM,84.8499984741211,85.72000122070312,84.11000061035156,84.54000091552734,79.62815856933594,15500700,31,91.0,,0.91,28.21,-2.4300003051757812,-0.027566650744326848
252,2019-05-09,8,0.1504661921708185,0.024224219374530565,QCOM,83.37000274658203,84.83999633789062,82.26000213623047,83.77999877929688,78.91230773925781,14516000,27,91.0,,0.91,24.57,-0.8800048828125,-0.010266039084002698
253,2019-05-10,1,0.12555516014234874,-0.1655589981315485,QCOM,83.37999725341797,86.33000183105469,83.3499984741211,85.83999633789062,80.85262298583984,15955600,36,91.0,,0.91,32.76,1.4900054931640625,0.01756253603818947
254,2019-05-13,16,0.17893594306049823,0.38587690526721974,QCOM,83.23999786376953,84.8499984741211,82.98999786376953,83.88999938964844,79.01592254638672,16689000,26,91.0,,0.91,23.66,-1.4800033569335938,-0.017143557576077884
255,2019-05-14,5,0.1397900355871886,-0.21877050973528778,QCOM,84.2699966430664,86.44000244140625,84.0,86.12999725341797,81.12576293945312,14353700,21,91.0,,0.91,19.11,1.5900039672851562,0.018738998183601696
256,2019-05-15,35,0.24655160142348753,0.7637280109976834,QCOM,85.55000305175781,87.0,84.88999938964844,86.26000213623047,81.24822998046875,11784800,26,91.0,,0.91,23.66,0.55999755859375,0.006478453757255975
257,2019-05-16,21,0.19672953736654805,-0.20207560514426748,QCOM,83.79000091552734,84.80000305175781,82.12999725341797,82.80999755859375,77.99867248535156,22498800,30,91.0,,0.91,27.3,-2.1999969482421875,-0.025287321244163108
258,2019-05-17,17,0.18249466192170818,-0.07235759121578844,QCOM,80.48999786376953,83.12000274658203,80.0,81.5,76.7647933959961,19523400,25,91.0,,0.91,22.75,-1.6800003051757812,-0.019811323640523848
259,2019-05-20,9,0.15402491103202848,0.04844843874906135,QCOM,77.94999694824219,78.33000183105469,76.06999969482422,76.62000274658203,72.16831970214844,32679300,35,91.0,,0.91,31.85,-4.790000915527344,-0.05762753557806288
260,2019-05-21,7,0.14690747330960854,-0.04620965319655279,QCOM,78.91000366210938,79.04000091552734,77.22000122070312,77.75,73.23265075683594,17282200,38,91.0,,0.91,34.58,0.7099990844726562,0.00906420359856508
261,2019-05-22,1,0.12555516014234874,-0.14534531624718405,QCOM,69.12999725341797,71.73999786376953,67.97000122070312,69.30999755859375,65.28302764892578,66150700,100,91.0,,0.91,91.0,-7.3000030517578125,-0.09235833713564312
262,2019-05-23,1,0.12555516014234874,0.0,QCOM,67.0199966430664,68.2699966430664,65.9000015258789,68.26000213623047,64.29403686523438,31820700,57,91.0,,0.91,51.870000000000005,-3.470001220703125,-0.04836912913340863
263,2019-05-24,5,0.1397900355871886,0.11337547121680225,QCOM,68.93000030517578,69.1500015258789,65.97000122070312,66.20999908447266,62.36314392089844,21420000,39,91.0,,0.91,35.49,0.8800048828125,0.012890067761587742
264,2019-05-28,12,0.16470106761565836,0.275626360905157,QCOM,66.63999938964844,67.70999908447266,65.23999786376953,65.37000274658203,61.57195281982422,22667300,28,91.0,,0.91,25.48,-1.44000244140625,-0.020824329857279
265,2019-05-29,8,0.1504661921708185,-0.08642855599490074,QCOM,65.36000061035156,66.1500015258789,64.76000213623047,65.76000213623047,61.93928146362305,16312600,26,91.0,,0.91,23.66,-1.55999755859375,-0.0230393971302163
266,2019-05-30,35,0.24655160142348753,0.6385847070788297,QCOM,65.97000122070312,67.06999969482422,65.93000030517578,66.58999633789062,62.72106170654297,11554600,24,91.0,,0.91,21.84,0.9199981689453125,0.013907757335204218
267,2019-05-31,39,0.2607864768683274,0.05773588718407652,QCOM,65.77999877929688,67.83999633789062,65.52999877929688,66.81999969482422,62.93769836425781,15060300,30,91.0,,0.91,27.3,0.7699966430664062,0.011480492717607982
268,2019-06-03,26,0.21452313167259787,0.6169362409806605,QCOM,67.08999633789062,68.12999725341797,66.27999877929688,66.66000366210938,62.78699493408203,13620700,90,46.0,,0.46,41.4,0.29000091552734375,0.00427477787709396
269,2019-06-04,1,0.12555516014234874,-0.41472437418091945,QCOM,67.61000061035156,68.5,66.69999694824219,68.44999694824219,64.47299194335938,15866700,100,46.0,,0.46,46.0,0.37000274658203125,0.005430834602939472
270,2019-06-05,18,0.18605338078291814,0.4818457526714095,QCOM,68.04000091552734,68.33000183105469,65.83000183105469,67.0199966430664,63.70308303833008,11779200,83,46.0,,0.46,38.18,-0.1699981689453125,-0.0024817250940921687
271,2019-06-06,3,0.13267259786476868,-0.2869111149365926,QCOM,66.91999816894531,67.97000122070312,66.2699966430664,67.58999633789062,64.244873046875,10781700,58,46.0,,0.46,26.68,-0.3600006103515625,-0.0052685584765775895
272,2019-06-07,3,0.13267259786476868,0.0,QCOM,67.69000244140625,68.77999877929688,67.30000305175781,68.69000244140625,65.29043579101562,10495600,69,46.0,,0.46,31.74,0.80999755859375,0.011916986082781245
273,2019-06-10,8,0.1504661921708185,0.10449047830516434,QCOM,69.0,71.45999908447266,69.0,70.54000091552734,67.04888153076172,15229200,73,46.0,,0.46,33.58,2.6800003051757812,0.03896482048182981
274,2019-06-11,8,0.1504661921708185,0.0,QCOM,71.58000183105469,72.22000122070312,70.2699966430664,71.23999786376953,67.71422576904297,11839500,75,46.0,,0.46,34.5,0.7600021362304688,0.010635350489328621
275,2019-06-12,35,0.24655160142348753,0.6385847070788297,QCOM,69.52999877929688,70.37000274658203,69.19999694824219,69.58999633789062,66.1458740234375,9396200,92,46.0,,0.46,42.32,-1.8499984741210938,-0.0256161512441343
276,2019-06-13,8,0.1504661921708185,-0.38971723849251594,QCOM,69.97000122070312,70.48999786376953,69.37999725341797,69.93000030517578,66.46906280517578,6790500,59,46.0,,0.46,27.14,0.1199951171875,0.001705202678755402
277,2019-06-14,10,0.15758362989323843,0.04730257089472811,QCOM,68.3499984741211,69.12000274658203,67.9000015258789,68.72000122070312,65.3189468383789,12119500,47,46.0,,0.46,21.62,-1.3699951171875,-0.019435312224511336
278,2019-06-17,8,0.1504661921708185,-0.04516609832659613,QCOM,69.08999633789062,69.9800033569336,68.9000015258789,69.11000061035156,65.68964385986328,9411100,70,46.0,,0.46,32.2,0.8600006103515625,0.012442137965541278
279,2019-06-19,8,0.1504661921708185,0.0,QCOM,72.37000274658203,72.62000274658203,70.80000305175781,71.80000305175781,68.24650573730469,11999300,52,46.0,,0.46,23.92,2.6399993896484375,0.03772505377261992
280,2019-06-20,3,0.13267259786476868,-0.11825642723682028,QCOM,73.19000244140625,73.66999816894531,72.2300033569336,72.73999786376953,69.1399917602539,9871800,70,46.0,,0.46,32.2,1.0499954223632812,0.014458763187153778
281,2019-06-25,5,0.1397900355871886,0.11337547121680225,QCOM,73.2300033569336,74.13999938964844,72.5199966430664,72.55000305175781,68.95939636230469,8953400,81,46.0,,0.46,37.260000000000005,0.470001220703125,0.006379818547372462
282,2019-06-27,1,0.12555516014234874,-0.1018304014663578,QCOM,75.33999633789062,75.9000015258789,75.16999816894531,75.43000030517578,71.69686889648438,11151900,91,46.0,,0.46,41.86,1.7600021362304688,0.023738901412456714
283,2019-06-28,1,0.12555516014234874,0.0,QCOM,75.66000366210938,76.44000244140625,74.80999755859375,76.06999969482422,72.30519104003906,29217500,46,46.0,,0.46,21.16,0.5400009155273438,0.007114636425181509
284,2019-07-01,38,0.25722775800711745,0.5287536219623106,QCOM,80.66999816894531,80.76000213623047,77.08000183105469,77.5199966430664,73.68342590332031,17693000,99,49.0,False,0.49,48.51,4.319999694824219,0.05651490786039215
285,2019-07-02,3,0.13267259786476868,-0.4842213029703518,QCOM,77.27999877929688,77.4800033569336,76.62000274658203,77.01000213623047,73.19866943359375,7075600,65,49.0,,0.49,31.85,-3.279998779296875,-0.04061414923892637
286,2019-07-05,3,0.13267259786476868,0.0,QCOM,74.19999694824219,76.72000122070312,74.0999984741211,76.66000366210938,72.8659896850586,9220800,55,49.0,,0.49,26.95,-0.7600021362304688,-0.009809010109735117
287,2019-07-08,1,0.12555516014234874,-0.05364662965049227,QCOM,75.9800033569336,77.02999877929688,75.93000030517578,76.62999725341797,72.83746337890625,7924900,35,49.0,,0.49,17.15,0.30999755859375,0.004040635475252019
288,2019-07-10,72,0.37822419928825624,2.01241461409824,QCOM,76.83000183105469,76.91000366210938,74.08000183105469,74.36000061035156,70.67981719970703,15075700,56,49.0,,0.49,27.44,-0.1199951171875,-0.001557771246125883
289,2019-07-11,4,0.13623131672597866,-0.6398133250533962,QCOM,74.5199966430664,75.77999877929688,73.30000305175781,73.70999908447266,70.06199645996094,14298400,69,49.0,,0.49,33.81,-1.1300048828125,-0.014692560512374664
290,2019-07-12,5,0.1397900355871886,0.026122619576290917,QCOM,74.25,74.9800033569336,73.66000366210938,74.9000015258789,71.19310760498047,8028100,38,49.0,,0.49,18.62,-0.7999954223632812,-0.010556814928081582
291,2019-07-16,2,0.12911387900355872,-0.0763728010997683,QCOM,75.11000061035156,76.5,74.55000305175781,75.66999816894531,71.92498016357422,9909600,69,49.0,,0.49,33.81,1.5199966430664062,0.020272026874027294
292,2019-07-17,2,0.12911387900355872,0.0,QCOM,78.56999969482422,79.4000015258789,75.70999908447266,75.76000213623047,72.01052856445312,20602300,91,49.0,,0.49,44.59,2.9000015258789062,0.037908516678155646
293,2019-07-18,20,0.19317081850533807,0.49612744962928246,QCOM,74.97000122070312,75.3499984741211,74.05000305175781,74.37000274658203,70.68933868408203,12580800,74,49.0,,0.49,36.26,-4.0500030517578125,-0.0510075941300554
294,2019-07-19,2,0.12911387900355872,-0.3316077448831082,QCOM,74.41999816894531,75.70999908447266,74.41999816894531,75.0,71.28813934326172,14477400,54,49.0,,0.49,26.46,0.3600006103515625,0.0047777122447481
295,2019-07-22,11,0.1611423487544484,0.0,QCOM,75.05999755859375,76.62000274658203,75.05999755859375,75.94999694824219,72.19111633300781,9645800,63,49.0,,0.49,30.87,0.910003662109375,0.012019596791885467
296,2019-07-23,3,0.13267259786476868,-0.17667454340672695,QCOM,75.33999633789062,75.58999633789062,73.30999755859375,74.12000274658203,70.45169830322266,14420400,67,49.0,,0.49,32.83,-1.0300064086914062,-0.013443048443865457
297,2019-07-24,8,0.1504661921708185,0.13411657412623046,QCOM,74.01000213623047,76.41999816894531,73.68000030517578,75.87000274658203,72.11508178710938,14012700,72,49.0,,0.49,35.28,0.8300018310546875,0.010980313153403864
298,2019-07-26,6,0.1433487544483986,-0.047302570894728,QCOM,75.11000061035156,75.8499984741211,74.8499984741211,75.22000122070312,71.49725341796875,8262500,47,49.0,,0.49,23.03,-0.5699996948242188,-0.007458776609286177
299,2019-07-30,13,0.16825978647686832,0.34012641365040674,QCOM,74.58000183105469,75.06999969482422,74.36000061035156,74.80999755859375,71.1075439453125,7397900,55,49.0,,0.49,26.95,-0.779998779296875,-0.010283438299118708
300,2019-07-31,1,0.12555516014234874,-0.253801738541909,QCOM,74.83000183105469,75.27999877929688,72.76000213623047,73.16000366210938,69.5392074584961,14052800,100,49.0,,0.49,49.0,0.20999908447265625,0.0027973769192266573
301,2019-08-01,21,0.19672953736654805,0.5668773560840115,QCOM,68.87999725341797,73.70999908447266,68.25,71.19999694824219,67.67620086669922,29729800,100,41.0,False,0.41,41.0,-1.5699996948242188,-0.020855469185474984
302,2019-08-02,9,0.15402491103202848,-0.21707277364736532,QCOM,70.44000244140625,71.52999877929688,70.01000213623047,71.1500015258789,67.6286849975586,12649400,54,41.0,,0.41,22.14,-2.1800003051757812,-0.02957536741626421
303,2019-08-05,34,0.24299288256227758,0.5776206649569093,QCOM,69.97000122070312,70.83999633789062,68.55999755859375,68.80000305175781,65.3949966430664,13071800,45,41.0,,0.41,18.45,-0.69000244140625,-0.009646336546645595
304,2019-08-06,4,0.13623131672597866,-0.43936087637849475,QCOM,69.5199966430664,69.93000030517578,67.37999725341797,68.16999816894531,64.7961654663086,13189900,44,41.0,,0.41,18.04,-0.9099960327148438,-0.01284579446298062
305,2019-08-08,16,0.17893594306049823,0.31347143491549323,QCOM,69.55999755859375,71.3499984741211,69.3499984741211,71.26000213623047,67.73324584960938,8367900,41,41.0,,0.41,16.81,1.4199981689453125,0.02030599403329636
306,2019-08-09,2,0.12911387900355872,-0.278435194208548,QCOM,70.51000213623047,72.19000244140625,70.19000244140625,71.5,67.96137237548828,8702200,31,41.0,,0.41,12.71,0.8400039672851562,0.011773006100201044
307,2019-08-12,3,0.13267259786476868,0.02756263609051568,QCOM,71.0,71.4800033569336,69.7300033569336,69.80000305175781,66.34550476074219,7364300,36,41.0,,0.41,14.76,-0.7099990844726562,-0.009835144209185076
308,2019-08-15,1,0.12555516014234874,-0.05364662965049227,QCOM,71.44000244140625,72.19000244140625,70.58999633789062,71.16000366210938,67.63819122314453,9107000,40,41.0,,0.41,16.4,0.7099990844726562,0.00993283507454934
309,2019-08-19,2,0.12911387900355872,0.02834386780420073,QCOM,74.58000183105469,75.52999877929688,74.13999938964844,74.87000274658203,71.16458129882812,9688400,43,41.0,,0.41,17.63,3.339996337890625,0.04626674366165262
310,2019-08-21,1,0.12555516014234874,-0.02756263609051579,QCOM,76.5,77.19000244140625,75.98999786376953,76.69999694824219,72.90400695800781,11004100,66,41.0,,0.41,27.06,1.660003662109375,0.02197807081872205
311,2019-08-23,2,0.12911387900355872,0.02834386780420073,QCOM,76.12000274658203,79.0999984741211,73.22000122070312,73.5199966430664,69.88138580322266,16479400,53,41.0,,0.41,21.73,1.9099960327148438,0.02474408566270858
312,2019-08-26,17,0.18249466192170818,0.15808134414308617,QCOM,74.9000015258789,75.08999633789062,72.5199966430664,72.91000366210938,69.30157470703125,11153800,55,41.0,,0.41,22.55,-4.010002136230469,-0.05069535036138351
313,2019-08-27,1,0.12555516014234874,-0.3120063961311208,QCOM,73.68000030517578,74.37999725341797,73.19999694824219,73.97000122070312,70.30912780761719,7303100,35,41.0,,0.41,14.35,-0.7099990844726562,-0.009455308551059138
314,2019-08-30,2,0.12911387900355872,0.02834386780420073,QCOM,77.18000030517578,78.05000305175781,77.0,77.7699966430664,73.92105102539062,8465300,39,41.0,,0.41,15.989999999999998,3.6700057983398438,0.049341300535893806
315,2019-09-10,3,0.13267259786476868,0.02756263609051568,QCOM,78.02999877929688,78.87999725341797,77.33999633789062,78.70999908447266,74.81452941894531,9373900,95,33.0,,0.33,31.35,0.8299942016601562,0.01063413413462344
316,2019-09-13,5,0.1397900355871886,0.05364662965049227,QCOM,79.18000030517578,79.54000091552734,78.37000274658203,78.41000366210938,75.12110900878906,5343700,75,33.0,,0.33,24.75,0.660003662109375,0.008367186677111338
317,2019-09-23,6,0.1433487544483986,0.05224523915258228,QCOM,76.66999816894531,77.91000366210938,76.05999755859375,77.23999786376953,74.00017547607422,5815700,58,33.0,,0.33,19.14,-1.6299972534179688,-0.02049279902761192
318,2019-09-26,1,0.12555516014234874,-0.12412800079441932,QCOM,77.16000366210938,77.69000244140625,75.94000244140625,77.3499984741211,74.1055679321289,3760300,82,33.0,,0.33,27.06,-0.220001220703125,-0.002823786553229457
319,2019-09-30,2,0.12911387900355872,0.02834386780420073,QCOM,76.88999938964844,76.94999694824219,76.0199966430664,76.27999877929688,73.08043670654297,4775800,44,33.0,,0.33,14.52,-0.7400054931640625,-0.009525105803956824
320,2019-10-01,12,0.16470106761565836,0.275626360905157,QCOM,77.05999755859375,78.05999755859375,74.97000122070312,75.47000122070312,72.30442810058594,7043700,44,31.0,False,0.31,13.64,1.1100006103515625,0.014424959770929835
321,2019-10-02,9,0.15402491103202848,-0.0648214169961755,QCOM,75.26000213623047,75.70999908447266,73.7699966430664,73.98999786376953,70.88650512695312,5997500,33,31.0,,0.31,10.23,-2.3499984741210938,-0.03010502879348831
322,2019-10-10,3,0.13267259786476868,-0.13862895958965837,QCOM,74.3499984741211,75.97000122070312,74.16999816894531,74.97000122070312,71.82539367675781,5580600,52,31.0,,0.31,16.12,0.26000213623046875,0.003434184907866289
323,2019-10-11,11,0.1611423487544484,0.2145865186019691,QCOM,76.19000244140625,77.81999969482422,76.01000213623047,76.69999694824219,73.48283386230469,7280800,86,31.0,,0.31,26.66,1.8499984741210938,0.024351697306764564
324,2019-10-14,1,0.12555516014234874,-0.22084317925840868,QCOM,76.6500015258789,77.37000274658203,76.27999877929688,76.30000305175781,73.09960174560547,4545300,39,31.0,,0.31,12.09,-0.4499969482421875,-0.005782535980556114
325,2019-10-15,1,0.12555516014234874,0.0,QCOM,76.87999725341797,77.9800033569336,76.27999877929688,77.81999969482422,74.55585479736328,5222500,68,31.0,,0.31,21.08,0.6100006103515625,0.007884200448454948
326,2019-10-18,1,0.12555516014234874,0.0,QCOM,78.62000274658203,79.22000122070312,77.66999816894531,77.68000030517578,74.42172241210938,6107000,36,31.0,,0.31,11.16,1.2399978637695312,0.015901485129383275
327,2019-10-24,2,0.12911387900355872,0.02834386780420073,QCOM,78.05999755859375,79.0199966430664,77.58999633789062,78.98999786376953,75.67676544189453,5271200,57,31.0,,0.31,17.669999999999998,-0.20000457763671875,-0.0025246727411618597
328,2019-10-28,3,0.13267259786476868,0.02756263609051568,QCOM,80.55000305175781,83.12999725341797,80.54000091552734,83.05000305175781,79.56647491455078,9949800,100,31.0,,0.31,31.0,4.1100006103515625,0.05201215875668086
329,2019-10-30,1,0.12555516014234874,-0.05364662965049227,QCOM,82.0999984741211,82.25,80.8499984741211,81.44000244140625,78.02400970458984,3971000,79,31.0,,0.31,24.49,-0.8799972534179688,-0.010585796733943553
330,2019-10-31,1,0.12555516014234874,0.0,QCOM,81.44000244140625,81.47000122070312,79.83999633789062,80.44000244140625,77.06595611572266,5693700,52,31.0,,0.31,16.12,-0.779998779296875,-0.009483267833396702
331,2019-11-01,4,0.13623131672597866,0.08503160341260196,QCOM,81.58999633789062,83.6500015258789,81.25,83.58000183105469,80.07425689697266,8620300,32,53.0,False,0.53,16.96,2.1800003051757812,0.026758319289454047
332,2019-11-04,5,0.1397900355871886,-0.02482560015888391,QCOM,84.54000091552734,85.87000274658203,84.30999755859375,85.08999633789062,81.52090454101562,8389200,33,53.0,,0.53,17.490000000000002,2.220001220703125,0.02653916533422085
333,2019-11-05,3,0.13267259786476868,-0.0509152007331789,QCOM,85.19999694824219,85.73999786376953,84.7300033569336,85.45999908447266,81.8753890991211,7280000,40,53.0,,0.53,21.200000000000003,-0.1300048828125,-0.0015139731996535177
334,2019-11-06,1,0.12555516014234874,-0.05364662965049227,QCOM,85.33999633789062,85.61000061035156,84.22000122070312,84.62999725341797,81.08020782470703,9755300,81,53.0,,0.53,42.93,-0.12999725341796875,-0.0015161798070547627
335,2019-11-07,37,0.2536690391459075,1.0203792409512205,QCOM,89.83000183105469,92.5,88.31999969482422,89.9800033569336,86.205810546875,30254000,100,53.0,,0.53,53.0,6.8899993896484375,0.08048124448693583
336,2019-11-08,10,0.15758362989323843,-0.3787825647788331,QCOM,89.9800033569336,94.11000061035156,89.5999984741211,94.02999877929688,90.08592987060548,16371300,80,53.0,,0.53,42.400000000000006,1.6100006103515625,0.017405412003800746
337,2019-11-11,5,0.1397900355871886,0.05364662965049227,QCOM,91.70999908447266,92.5199966430664,90.88999938964844,91.83999633789062,87.98778533935547,11297700,39,53.0,,0.53,20.67,-1.5900039672851562,-0.016895164774977878
338,2019-11-12,1,0.12555516014234874,-0.1018304014663578,QCOM,92.18000030517578,92.25,90.16999816894533,90.97000122070312,87.15426635742188,9332100,33,53.0,,0.53,17.490000000000002,-0.26999664306640625,-0.0029182517602981406
339,2019-11-15,1,0.12555516014234874,0.0,QCOM,92.5999984741211,93.94000244140624,90.58000183105467,90.80999755859376,87.00099182128906,25490200,36,53.0,,0.53,19.08,1.6900024414062358,0.018319809662940223
340,2019-11-19,4,0.13623131672597866,0.08503160341260196,QCOM,91.25,91.38999938964844,86.68000030517578,87.95999908447266,84.2705307006836,18091300,42,53.0,,0.53,22.26,-2.5500030517577983,-0.027145017942152294
341,2019-11-20,2,0.12911387900355872,-0.05224523915258228,QCOM,87.81999969482422,88.36000061035156,85.30999755859375,85.62000274658203,82.02867889404297,13045100,35,53.0,,0.53,18.55,-3.029998779296875,-0.03315459896632933
342,2019-11-21,2,0.12911387900355872,0.0,QCOM,84.79000091552734,86.30000305175781,84.55000305175781,85.11000061035156,81.54006958007812,10180400,38,53.0,,0.53,20.14,-2.05999755859375,-0.02331368882259166
343,2019-11-25,1,0.12555516014234874,-0.02756263609051579,QCOM,85.76000213623047,86.29000091552734,85.08000183105469,85.29000091552734,81.7125244140625,8964100,25,53.0,,0.53,13.25,-0.01000213623046875,-0.0001158996045975691
344,2019-11-26,2,0.12911387900355872,0.02834386780420073,QCOM,85.25,85.55000305175781,84.13999938964844,84.62999725341797,81.08020782470703,11584500,28,53.0,,0.53,14.84,-0.7399978637695312,-0.00857570814599884
345,2019-11-27,11,0.1611423487544484,0.24806372481464134,QCOM,85.16000366210938,85.30999755859375,84.47000122070312,84.80000305175781,81.24308776855469,5215000,27,53.0,,0.53,14.31,-0.2400054931640625,-0.002805441082437632
346,2019-12-02,3,0.13267259786476868,-0.17667454340672695,QCOM,83.9800033569336,84.29000091552734,82.30999755859375,82.44999694824219,78.99164581298828,7668800,35,34.0,,0.34,11.9,-1.0199966430664062,-0.011956355318916034
347,2019-12-03,1,0.12555516014234874,-0.05364662965049227,QCOM,81.37999725341797,81.38999938964844,79.80999755859375,80.58000183105469,77.2000961303711,11126100,79,34.0,,0.34,26.860000000000003,-2.9000015258789062,-0.034405047981731496
348,2019-12-04,1,0.12555516014234874,0.0,QCOM,80.91999816894531,82.44000244140625,80.44999694824219,82.08000183105469,79.24691772460938,8477400,69,34.0,,0.34,23.46,1.0500030517578125,0.012900885362229886
349,2019-12-05,6,0.1433487544483986,0.14171933902100298,QCOM,82.6500015258789,83.44000244140625,81.77999877929688,82.58999633789062,79.73931121826172,6358300,61,34.0,,0.34,20.74,1.0,0.012130033604872192
350,2019-12-06,1,0.12555516014234874,-0.12412800079441932,QCOM,83.44999694824219,84.25,83.41999816894531,83.81999969482422,80.92684173583984,6860400,55,34.0,,0.34,18.700000000000003,0.80999755859375,0.009707544761429654
351,2019-12-09,2,0.12911387900355872,0.02834386780420073,QCOM,84.0,85.30000305175781,83.83999633789062,84.91999816894531,81.98888397216797,8382900,44,34.0,,0.34,14.96,1.0500030517578125,0.012462944234514106
352,2019-12-10,1,0.12555516014234874,-0.02756263609051579,QCOM,85.04000091552734,85.33000183105469,83.69000244140625,84.12000274658203,81.21650695800781,8082200,64,34.0,,0.34,21.76,0.029998779296875,0.00035168555947961977
353,2019-12-11,1,0.12555516014234874,0.0,QCOM,84.83999633789062,87.0999984741211,84.76000213623047,86.98999786376953,83.98743438720703,9571500,80,34.0,,0.34,27.200000000000003,1.7699966430664062,0.020742957987635258
354,2019-12-13,5,0.1397900355871886,0.11337547121680225,QCOM,88.91000366210938,89.69999694824219,87.55999755859375,87.83000183105469,84.7984390258789,12269100,82,34.0,,0.34,27.880000000000003,2.5999984741210938,0.02985072927290111
355,2019-12-17,4,0.13623131672597866,-0.025457600366589395,QCOM,89.0,89.04000091552734,87.68000030517578,88.31999969482422,85.27153778076172,7485900,81,34.0,,0.34,27.540000000000003,-0.6599960327148438,-0.0073578155537248335
356,2019-12-18,2,0.12911387900355872,-0.05224523915258228,QCOM,88.54000091552734,88.6500015258789,87.58999633789062,87.9800033569336,84.9432601928711,5860600,55,34.0,,0.34,18.700000000000003,-0.3899993896484375,-0.0043800470085173515
357,2019-12-19,4,0.13623131672597866,0.05512527218103136,QCOM,88.36000061035156,88.69999694824219,87.62000274658203,88.48999786376953,85.43565368652344,7471400,70,34.0,,0.34,23.8,0.04999542236328125,0.0005639641455470468
358,2019-12-20,1,0.12555516014234874,-0.07836785872887353,QCOM,88.81999969482422,89.8499984741211,88.18000030517578,88.8499984741211,85.78323364257812,17538000,53,34.0,,0.34,18.02,1.1500015258789062,0.012965068381568745
359,2019-12-23,11,0.1611423487544484,0.28343867804200573,QCOM,89.01000213623047,89.33000183105469,88.25,88.44999694824219,85.39704895019531,7274700,49,34.0,,0.34,16.66,-0.5199966430664062,-0.005787386220336699
360,2019-12-24,9,0.15402491103202848,-0.04416863585168174,QCOM,88.62000274658203,88.80999755859375,87.9800033569336,88.7699966430664,85.70599365234375,2435200,44,34.0,,0.34,14.96,-0.5200042724609375,-0.005821160436606632
361,2019-12-26,10,0.15758362989323843,0.023104826598276285,QCOM,88.91999816894531,88.95999908447266,88.0,88.4000015258789,85.34877014160156,5070000,42,34.0,,0.34,14.28,0.15000152587890625,0.001689016214418304
362,2019-12-27,7,0.14690747330960854,-0.06774914748989402,QCOM,88.9000015258789,88.94999694824219,88.08999633789062,88.80000305175781,85.73497772216797,5808900,63,34.0,,0.34,21.42,-0.01000213623046875,-0.00011243408648164976
363,2019-12-31,3,0.13267259786476868,0.0,QCOM,87.98999786376953,88.7699966430664,87.87999725341797,88.2300033569336,85.18463897705078,5173400,66,34.0,,0.34,22.44,-0.18000030517578125,-0.002023612269267616
364,2020-01-02,11,0.1611423487544484,0.2145865186019691,QCOM,89.05000305175781,89.80999755859375,88.08000183105469,88.69000244140625,85.62876892089844,8413900,41,43.0,,0.43,17.63,1.0400009155273438,0.011715680464752687
365,2020-01-03,7,0.14690747330960854,-0.08833727170336347,QCOM,87.26000213623047,87.63999938964844,86.44000244140625,87.0199966430664,84.01639556884766,8340300,36,43.0,,0.43,15.48,-2.1699981689453125,-0.02416210029990884
366,2020-01-06,5,0.1397900355871886,-0.04844843874906135,QCOM,85.91000366210938,86.55000305175781,85.54000091552734,86.51000213623047,83.52400207519531,8381400,56,43.0,,0.43,24.08,-1.089996337890625,-0.012437201568709422
367,2020-01-07,1,0.12555516014234874,-0.1018304014663578,QCOM,87.04000091552734,89.48999786376953,86.91000366210938,88.97000122070312,85.89910125732422,8377400,51,43.0,,0.43,21.93,2.9399948120117188,0.03396874301961117
368,2020-01-08,2,0.12911387900355872,0.02834386780420073,QCOM,88.9000015258789,89.47000122070312,87.91999816894531,88.70999908447266,85.6480712890625,7619900,62,43.0,,0.43,26.66,-0.01999664306640625,-0.00022345115145550043
369,2020-01-09,3,0.13267259786476868,0.02756263609051568,QCOM,89.66000366210938,90.72000122070312,88.83000183105469,89.91000366210938,86.80664825439453,9155500,45,43.0,,0.43,19.35,1.25,0.013971163327879177
370,2020-01-10,11,0.1611423487544484,0.2145865186019691,QCOM,90.51000213623048,92.38999938964844,89.87000274658203,90.26000213623048,87.14456939697266,9668300,73,43.0,,0.43,31.39,1.6699981689453125,0.018408268810342632
371,2020-01-13,25,0.2109644128113879,0.6339406300818609,QCOM,91.0500030517578,92.7300033569336,90.5500030517578,90.97000122070312,87.8300552368164,10367800,56,43.0,,0.43,24.08,0.34000396728515625,0.0036800949186199805
372,2020-01-14,1,0.12555516014234874,-0.4048514701169009,QCOM,91.12999725341795,91.61000061035156,90.29000091552734,90.55999755859376,87.43421173095703,7800100,63,43.0,,0.43,27.09,-1.1200027465820312,-0.012078105316905341
373,2020-01-15,3,0.13267259786476868,0.056687735608401235,QCOM,90.75,91.18000030517578,89.25,89.66999816894531,86.57493591308594,7259100,51,43.0,,0.43,21.93,-0.43000030517578125,-0.004693814019330889
374,2020-01-16,1,0.12555516014234874,-0.05364662965049227,QCOM,90.22000122070312,92.2300033569336,89.81999969482422,91.79000091552734,88.62177276611328,9295500,74,43.0,,0.43,31.82,1.0500030517578125,0.011515716694927569
