,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TLRY_unscaled,TLRY_monthly,isPartial,scale,TLRY,Stock_Price_Change,Stock_Price_Change_Percent
128,2019-02-13,11,0.003373759171342253,0.343819838404676,TLRY,76.44999694824219,77.9000015258789,75.70999908447266,77.29000091552734,77.29000091552734,1504600,89,14.0,,0.14,12.46,-0.37999725341796875,-0.004854333921099463
129,2019-02-14,2,0.0014315925766076824,-0.5756684149929641,TLRY,77.2300033569336,77.55000305175781,75.4000015258789,76.62000274658203,76.62000274658203,986800,86,14.0,,0.14,12.04,-0.34999847412109375,-0.004492919990570554
130,2019-02-15,2,0.0014315925766076824,0.0,TLRY,78.0,78.36000061035156,75.80000305175781,76.48999786376953,76.48999786376953,1564200,61,14.0,,0.14,8.540000000000001,0.80999755859375,0.010444842381929442
131,2019-02-19,7,0.0025105740181268882,0.7536930961712391,TLRY,75.97000122070312,77.16000366210938,75.86000061035156,77.02999877929688,77.02999877929688,944500,62,14.0,,0.14,8.680000000000001,-1.1999969482421875,-0.015313896616836686
132,2019-02-20,5,0.002078981441519206,-0.171909919202338,TLRY,77.25,82.5,77.25,81.0999984741211,81.0999984741211,4356400,82,14.0,,0.14,11.48,5.339996337890625,0.06920679217791315
133,2019-02-21,6,0.002294777729823047,0.10379904504878557,TLRY,81.4800033569336,83.0999984741211,78.41000366210938,79.19999694824219,79.19999694824219,2177000,71,14.0,,0.14,9.94,0.5999984741210938,0.007272708777225301
134,2019-02-22,1,0.0012157962883038412,-0.47018995674252395,TLRY,79.0,79.97000122070312,77.26000213623047,79.06999969482422,79.06999969482422,1271900,60,14.0,,0.14,8.4,-3.1299972534179688,-0.03766543093731478
135,2019-02-25,7,0.0025105740181268882,0.7536930961712391,TLRY,79.25,79.6500015258789,77.3499984741211,77.38999938964844,77.38999938964844,1354500,46,14.0,,0.14,6.44,-0.31999969482421875,-0.00400149668550176
136,2019-02-26,2,0.0014315925766076824,-0.42977479800584495,TLRY,77.38999938964844,80.55000305175781,76.5999984741211,78.80000305175781,78.80000305175781,1883900,57,14.0,,0.14,7.98,0.9000015258789062,0.011299453969081164
137,2019-02-27,1,0.0012157962883038412,-0.1507386192342478,TLRY,79.2300033569336,80.45999908447266,78.7300033569336,79.30000305175781,79.30000305175781,993100,46,14.0,,0.14,6.44,-0.09000396728515625,-0.0011173676458748893
138,2019-02-28,3,0.0016473888649115235,0.3549875754348597,TLRY,79.80000305175781,82.77999877929688,79.56999969482422,81.30999755859375,81.30999755859375,1993800,50,14.0,,0.14,7.000000000000001,2.3199996948242188,0.028834199866054178
139,2019-03-01,2,0.0014315925766076824,-0.13099292638197535,TLRY,82.5199966430664,82.80999755859375,78.94000244140625,79.51000213623047,79.51000213623047,1617900,49,12.0,False,0.12,5.88,0.029998779296875,0.00036239163734297364
140,2019-03-04,3,0.0016473888649115235,0.3549875754348597,TLRY,79.5999984741211,79.98999786376953,76.08000183105469,77.25,77.25,1937200,28,12.0,,0.12,3.36,-2.8199996948242188,-0.03405385554840612
141,2019-03-05,6,0.002294777729823047,0.39297877914592605,TLRY,77.0,78.44000244140625,76.62999725341797,76.88999938964844,76.88999938964844,1409800,35,12.0,,0.12,4.2,-1.5499954223632812,-0.019377365467656005
142,2019-03-06,2,0.0014315925766076824,-0.3761519653940192,TLRY,77.9000015258789,78.68000030517578,75.75,75.86000061035156,75.86000061035156,1512500,31,12.0,,0.12,3.72,0.23999786376953125,0.0030596361078494283
143,2019-03-08,2,0.0014315925766076824,0.0,TLRY,64.9000015258789,70.0,64.44999694824219,70.0,70.0,2991400,39,12.0,,0.12,4.68,-8.680000305175781,-0.11032028814830586
144,2019-03-11,1,0.0012157962883038412,-0.1507386192342478,TLRY,69.30000305175781,70.05000305175781,67.56999969482422,70.0,70.0,1618000,32,12.0,,0.12,3.84,0.0500030517578125,0.0007143293108258231
145,2019-03-12,2,0.0014315925766076824,0.17749378771742985,TLRY,70.0,73.75,69.11000061035156,72.1500015258789,72.1500015258789,1608500,30,12.0,,0.12,3.6,3.6999969482421875,0.0528193688372629
146,2019-03-13,1,0.0012157962883038412,-0.1507386192342478,TLRY,73.47000122070312,73.75,70.5,71.80000305175781,71.80000305175781,1205600,35,12.0,,0.12,4.2,0.0,0.0
147,2019-03-15,4,0.0018631851532153647,0.5324813631522896,TLRY,72.94999694824219,72.94999694824219,71.0,72.5,72.5,1418100,39,12.0,,0.12,4.68,-0.8000030517578125,-0.010847499006885641
148,2019-03-18,30,0.007473888649115235,2.5949761262196387,TLRY,72.5,73.7699966430664,70.26000213623047,72.23999786376953,72.23999786376953,3530500,100,12.0,,0.12,12.0,0.8199996948242188,0.01124057202368367
149,2019-03-19,17,0.0046685369011652995,-0.37535369867760016,TLRY,75.1500015258789,75.55000305175781,69.30000305175781,69.79000091552734,69.79000091552734,4219300,93,12.0,,0.12,11.16,1.7800064086914062,0.024129137721178306
150,2019-03-20,2,0.0014315925766076824,-0.6933530553757974,TLRY,69.38999938964844,71.25,68.25,70.7300033569336,70.7300033569336,1821100,53,12.0,,0.12,6.359999999999999,-4.3000030517578125,-0.05691598779700868
151,2019-03-21,17,0.0046685369011652995,2.261079288513717,TLRY,69.66000366210938,71.25,69.30000305175781,70.25,70.25,1097300,48,12.0,,0.12,5.76,0.0,0.0
152,2019-03-25,3,0.0016473888649115235,0.3549875754348597,TLRY,67.1500015258789,69.5,67.01000213623047,67.77999877929688,67.77999877929688,1250000,35,12.0,,0.12,4.2,-1.75,-0.024561403508771895
153,2019-03-26,12,0.003589555459646094,1.1789363374377784,TLRY,68.18000030517578,68.58999633789062,66.26000213623047,66.94999694824219,66.94999694824219,1152300,47,12.0,,0.12,5.64,-0.910003662109375,-0.013093577872077322
154,2019-03-27,1,0.0012157962883038412,-0.6612961404352531,TLRY,66.5,66.87000274658203,63.400001525878906,64.8499984741211,64.8499984741211,1431100,19,12.0,,0.12,2.28,-1.7199935913085938,-0.025076449674023893
155,2019-03-28,2,0.0014315925766076824,0.17749378771742985,TLRY,64.05999755859375,66.25,62.650001525878906,65.94000244140625,65.94000244140625,1097900,27,12.0,,0.12,3.24,-0.6200027465820312,-0.00927176194282009
156,2019-03-29,3,0.0016473888649115235,0.15073861923424792,TLRY,66.0,66.4000015258789,64.95999908447266,65.5199966430664,65.5199966430664,784800,31,12.0,,0.12,3.72,0.15000152587890625,0.0022641739755306922
157,2019-04-02,1,0.0012157962883038412,-0.2619858527639507,TLRY,62.70000076293945,64.8499984741211,62.52000045776367,63.72999954223633,63.72999954223633,1268000,69,8.0,,0.08,5.5200000000000005,-1.5500030517578125,-0.023343418917749714
158,2019-04-03,5,0.002078981441519206,0.7099751508697196,TLRY,63.5,64.8499984741211,63.18000030517578,63.380001068115234,63.380001068115234,706200,68,8.0,,0.08,5.44,0.0,0.0
159,2019-04-05,7,0.0025105740181268882,0.20759809009757113,TLRY,61.040000915527344,61.560001373291016,59.209999084472656,59.540000915527344,59.540000915527344,2336800,75,8.0,,0.08,6.0,-3.289997100830078,-0.050732416009893644
160,2019-04-08,4,0.0018631851532153647,-0.25786487880350695,TLRY,58.5,59.18000030517578,56.220001220703125,56.68000030517578,56.68000030517578,2725500,76,8.0,,0.08,6.08,-2.3800010681152344,-0.038661484974362614
161,2019-04-09,6,0.002294777729823047,0.23164234422052354,TLRY,56.0,57.790000915527344,55.18000030517578,56.41999816894531,56.41999816894531,1894200,100,8.0,,0.08,8.0,-1.3899993896484375,-0.02348765431700872
162,2019-04-10,6,0.002294777729823047,0.0,TLRY,56.38999938964844,57.540000915527344,56.38999938964844,57.04999923706055,57.04999923706055,790700,53,8.0,,0.08,4.24,-0.25,-0.004326007891320649
163,2019-04-11,10,0.0031579628830384118,0.37615196539401907,TLRY,57.0,57.45000076293945,53.0099983215332,53.52000045776367,53.52000045776367,2137500,87,8.0,,0.08,6.96,-0.09000015258789062,-0.0015641319283261623
164,2019-04-12,7,0.0025105740181268882,-0.2050020500205002,TLRY,51.900001525878906,54.41999816894531,51.7400016784668,52.90999984741211,52.90999984741211,2076400,88,8.0,,0.08,7.04,-3.0300025939941406,-0.052741558812106626
165,2019-04-15,31,0.007689684937419077,3.6678019386953107,TLRY,51.93999862670898,52.59000015258789,48.560001373291016,49.2400016784668,49.2400016784668,2425000,88,8.0,,0.08,7.04,-1.8299980163574219,-0.03362730756947563
166,2019-04-16,27,0.006826499784203712,-0.11225234326766576,TLRY,48.75,51.150001525878906,48.619998931884766,50.15999984741211,50.15999984741211,1437900,88,8.0,,0.08,7.04,-1.4399986267089844,-0.027381605296270872
167,2019-04-17,20,0.0053159257660768235,-0.22128090029714864,TLRY,50.70000076293945,51.31999969482422,49.79999923706055,50.68000030517578,50.68000030517578,1080400,69,8.0,,0.08,5.5200000000000005,0.1699981689453125,0.0033235222653766883
168,2019-04-18,13,0.0038053517479499353,-0.28416010392140945,TLRY,52.08000183105469,52.54999923706055,48.34000015258789,48.970001220703125,48.970001220703125,1931600,69,8.0,,0.08,5.5200000000000005,1.2299995422363281,0.023967255447204794
169,2019-04-22,12,0.003589555459646094,-0.05670863105364632,TLRY,49.0,51.90999984741211,47.68000030517578,51.81999969482422,51.81999969482422,1611200,65,8.0,,0.08,5.2,-0.6399993896484375,-0.012178865821887208
170,2019-04-23,5,0.002078981441519206,-0.42082481664061555,TLRY,51.5,51.88999938964844,49.7599983215332,50.2599983215332,50.2599983215332,1277200,52,8.0,,0.08,4.16,-0.020000457763671875,-0.0003852910387682762
171,2019-04-24,9,0.0029421665947345706,0.41519618019514226,TLRY,50.34999847412109,52.09000015258789,50.29999923706055,51.29999923706055,51.29999923706055,915500,64,8.0,,0.08,5.12,0.20000076293945312,0.003854321936634042
172,2019-04-25,7,0.0025105740181268882,-0.1466920932961714,TLRY,51.27000045776367,51.93000030517578,49.77999877929688,51.27000045776367,51.27000045776367,1317900,55,8.0,,0.08,4.4,-0.15999984741210938,-0.0030716038960150183
173,2019-04-26,2,0.0014315925766076824,-0.42977479800584495,TLRY,51.16999816894531,53.630001068115234,51.119998931884766,53.150001525878906,53.150001525878906,1539500,51,8.0,,0.08,4.08,1.7000007629394531,0.0327363903899307
174,2019-04-29,2,0.0014315925766076824,0.17749378771742985,TLRY,53.63999938964844,54.09999847412109,51.119998931884766,52.72999954223633,52.72999954223633,1277000,63,8.0,,0.08,5.04,0.46999740600585227,0.008763703088666919
175,2019-04-30,2,0.0014315925766076824,0.0,TLRY,52.11000061035156,53.40999984741211,51.20000076293945,51.33000183105469,51.33000183105469,757000,63,8.0,,0.08,5.04,-0.6899986267089773,-0.012754133940300227
176,2019-05-01,4,0.0018631851532153647,0.3014772384684956,TLRY,51.459999084472656,52.7400016784668,51.2599983215332,51.95000076293945,51.95000076293945,778300,42,7.0,False,0.07,2.9400000000000004,-0.6699981689453125,-0.012544433081060458
177,2019-05-02,8,0.0027263703064307294,0.4632846884410471,TLRY,51.59999847412109,51.880001068115234,48.81999969482422,50.22999954223633,50.22999954223633,1187900,52,7.0,,0.07,3.640000000000001,-0.8600006103515625,-0.01630641985175918
178,2019-05-03,2,0.0014315925766076824,-0.4749089757796422,TLRY,50.65999984741211,50.77000045776367,49.5,50.220001220703125,50.220001220703125,581100,29,7.0,,0.07,2.03,-1.1100006103515625,-0.021395539466049773
179,2019-05-06,2,0.0014315925766076824,0.0,TLRY,49.400001525878906,49.95000076293945,49.11000061035156,49.790000915527344,49.790000915527344,615400,24,7.0,,0.07,1.6800000000000002,-0.8199996948242188,-0.01615126427872282
180,2019-05-07,2,0.0014315925766076824,0.0,TLRY,49.5,49.83000183105469,46.86000061035156,47.220001220703125,47.220001220703125,1309300,38,7.0,,0.07,2.66,-0.11999893188476562,-0.002402380982019947
181,2019-05-08,5,0.002078981441519206,0.45221585770274353,TLRY,46.77000045776367,47.15999984741211,45.77999877929688,46.04999923706055,46.04999923706055,1033300,27,7.0,,0.07,1.89,-2.670001983642578,-0.0535822172492596
182,2019-05-09,5,0.002078981441519206,0.0,TLRY,45.77000045776367,46.81999969482422,44.310001373291016,46.400001525878906,46.400001525878906,907900,27,7.0,,0.07,1.89,-0.3400001525878906,-0.007209502834774617
183,2019-05-10,15,0.004236944324557618,1.0379904504878557,TLRY,46.0,51.0,45.59999847412109,49.84999847412109,49.84999847412109,2564400,47,7.0,,0.07,3.2900000000000005,4.180000305175781,0.08927809338789605
184,2019-05-13,7,0.0025105740181268882,1.064962726304579,TLRY,48.310001373291016,48.70000076293945,45.0099983215332,46.470001220703125,46.470001220703125,1607400,36,7.0,,0.07,2.5200000000000005,-2.299999237060547,-0.04509802425608911
185,2019-05-14,22,0.005747518342684506,1.2893243940175347,TLRY,47.08000183105469,49.18999862670898,46.90999984741211,48.7400016784668,48.7400016784668,2608200,100,7.0,,0.07,7.000000000000001,0.48999786376952414,0.010061557619982953
186,2019-05-15,18,0.004884333189469141,-0.15018397536982808,TLRY,50.04999923706055,50.47999954223633,46.04999923706055,48.900001525878906,48.900001525878906,4390200,89,7.0,,0.07,6.23,1.2900009155273509,0.026224861791862564
187,2019-05-16,15,0.004236944324557618,-0.1325439604135371,TLRY,48.790000915527344,49.88999938964844,47.34999847412109,47.59000015258789,47.59000015258789,1770200,47,7.0,,0.07,3.2900000000000005,-0.5900001525878906,-0.011687800276112159
188,2019-05-17,5,0.002078981441519206,-0.5093205663644698,TLRY,47.15999984741211,48.45000076293945,45.5,45.65999984741211,45.65999984741211,1295100,37,7.0,,0.07,2.5900000000000003,-1.4399986267089844,-0.028863472526074352
189,2019-05-20,10,0.0031579628830384118,1.2059089538739824,TLRY,45.5,45.59000015258789,43.630001068115234,44.18000030517578,44.18000030517578,1187600,44,7.0,,0.07,3.08,-2.8600006103515625,-0.05902993942859225
190,2019-05-21,3,0.0016473888649115235,-0.47833811671450044,TLRY,44.220001220703125,44.790000915527344,43.63999938964844,44.58000183105469,44.58000183105469,898700,39,7.0,,0.07,2.7300000000000004,-0.7999992370605469,-0.017547691037134938
191,2019-05-22,5,0.002078981441519206,0.2619858527639507,TLRY,44.58000183105469,48.08000183105469,44.310001373291016,46.2400016784668,46.2400016784668,1492700,26,7.0,,0.07,1.8200000000000005,3.2900009155273438,0.07345391489792985
192,2019-05-23,1,0.0012157962883038412,-0.41519618019514215,TLRY,45.41999816894531,46.18999862670898,44.47999954223633,44.790000915527344,44.790000915527344,881400,38,7.0,,0.07,2.66,-1.8900032043457102,-0.039309549342091854
193,2019-05-24,3,0.0016473888649115235,0.3549875754348597,TLRY,45.0,45.43000030517578,43.7400016784668,43.880001068115234,43.880001068115234,738000,26,7.0,,0.07,1.8200000000000005,-0.759998321533196,-0.01645374202487493
194,2019-05-28,5,0.002078981441519206,0.11582117211026177,TLRY,43.88999938964844,44.31999969482422,42.150001525878906,42.7599983215332,42.7599983215332,1010200,15,7.0,,0.07,1.05,-1.1100006103515625,-0.024433207195578732
195,2019-05-29,17,0.0046685369011652995,1.2455885405854263,TLRY,42.61000061035156,42.619998931884766,40.119998931884766,40.84000015258789,40.84000015258789,1101400,35,7.0,,0.07,2.45,-1.7000007629394531,-0.038357418200478555
196,2019-05-30,24,0.006179110919292188,0.3235647591753723,TLRY,40.86000061035156,41.36000061035156,38.75,39.119998931884766,39.119998931884766,1121800,32,7.0,,0.07,2.24,-1.2599983215332031,-0.029563546530044005
197,2019-05-31,5,0.002078981441519206,-0.6635468324369631,TLRY,38.5,39.470001220703125,37.5,38.0099983215332,38.0099983215332,1522000,33,7.0,,0.07,2.31,-1.8899993896484375,-0.045696309520252054
198,2019-06-03,11,0.003373759171342253,0.343819838404676,TLRY,38.08000183105469,38.310001373291016,34.25,34.65999984741211,34.65999984741211,2255600,26,7.0,,0.07,1.8200000000000005,-1.1599998474121094,-0.029389404903379046
199,2019-06-04,1,0.0012157962883038412,-0.6396315722144045,TLRY,35.04999923706055,37.18999862670898,34.79999923706055,36.5,36.5,1583700,45,7.0,,0.07,3.1500000000000004,-1.1200027465820384,-0.02923525728095855
200,2019-06-05,10,0.0031579628830384118,1.5974440894568689,TLRY,37.630001068115234,37.9900016784668,35.349998474121094,35.59000015258789,35.59000015258789,1078200,34,7.0,,0.07,2.3800000000000003,0.8000030517578196,0.021511241766577482
201,2019-06-06,27,0.006826499784203712,1.1616782834495014,TLRY,35.349998474121094,35.95000076293945,34.29999923706055,35.70000076293945,35.70000076293945,914400,21,7.0,,0.07,1.4700000000000002,-2.0400009155273438,-0.05369836339553624
202,2019-06-07,46,0.010926629261976694,0.6006195865208319,TLRY,35.9900016784668,38.97999954223633,35.310001373291016,38.79999923706055,38.79999923706055,2578300,41,7.0,,0.07,2.87,3.029998779296875,0.08428369165489635
203,2019-06-10,85,0.0193426845058265,6.7044868488911815,TLRY,44.2599983215332,46.650001525878906,41.02999877929688,43.13999938964844,43.13999938964844,7322600,100,7.0,,0.07,7.000000000000001,7.670001983642578,0.19676762631389555
204,2019-06-11,29,0.0072580923608113945,-0.6247629247830064,TLRY,43.79999923706055,43.93000030517578,40.13999938964844,40.4900016784668,40.4900016784668,2898900,68,7.0,,0.07,4.760000000000001,-2.720001220703125,-0.05830656230941844
205,2019-06-12,31,0.007689684937419077,0.05946363798537191,TLRY,40.5,41.84999847412109,39.43000030517578,41.81999969482422,41.81999969482422,1702500,48,7.0,,0.07,3.3600000000000003,-2.0800018310546946,-0.04734809507409976
206,2019-06-13,4,0.0018631851532153647,-0.7577033170567435,TLRY,42.02999877929688,42.7599983215332,40.400001525878906,40.70000076293945,40.70000076293945,1167200,45,7.0,,0.07,3.1500000000000004,0.9099998474121165,0.02174432211687738
207,2019-06-14,6,0.002294777729823047,0.23164234422052354,TLRY,40.43000030517578,40.47999954223633,38.70000076293945,39.0099983215332,39.0099983215332,1370400,22,7.0,,0.07,1.54,-2.279998779296875,-0.05332083416263156
208,2019-06-17,9,0.0029421665947345706,0.7859575582918523,TLRY,39.20000076293945,41.95000076293945,38.70000076293945,40.40999984741211,40.40999984741211,1919200,24,7.0,,0.07,1.6800000000000002,1.470001220703125,0.03631425981537739
209,2019-06-18,24,0.006179110919292188,1.100190699721285,TLRY,40.869998931884766,41.880001068115234,40.54999923706055,41.04999923706055,41.04999923706055,1227200,41,7.0,,0.07,2.87,-0.06999969482421875,-0.0016686458534241888
210,2019-06-19,26,0.0066107034958998705,0.06984703499336442,TLRY,41.20000076293945,45.4900016784668,41.20000076293945,45.470001220703125,45.470001220703125,2670400,51,7.0,,0.07,3.5700000000000003,3.6100006103515625,0.08619867522161995
211,2019-06-20,19,0.005100129477772983,-0.22850427629431347,TLRY,45.2599983215332,50.20000076293945,44.310001373291016,49.709999084472656,49.709999084472656,4517100,53,7.0,,0.07,3.71,4.709999084472656,0.1035392154470327
212,2019-06-21,11,0.003373759171342253,-0.3384953880003385,TLRY,48.5,51.02999877929688,46.20000076293945,50.45000076293945,50.45000076293945,4195100,60,7.0,,0.07,4.2,0.829998016357429,0.016533824775759376
213,2019-06-24,5,0.002078981441519206,0.45221585770274353,TLRY,50.810001373291016,50.86000061035156,46.75,48.02999877929688,48.02999877929688,1999200,30,7.0,,0.07,2.1,-0.1699981689453196,-0.0033313378995080134
214,2019-06-25,2,0.0014315925766076824,-0.3113971351463567,TLRY,48.06999969482422,48.79999923706055,45.900001525878906,46.810001373291016,46.810001373291016,1099000,48,7.0,,0.07,3.3600000000000003,-2.0600013732910156,-0.040503369024178504
215,2019-06-26,2,0.0014315925766076824,0.0,TLRY,47.15999984741211,47.95000076293945,46.52000045776367,47.20000076293945,47.20000076293945,1107400,31,7.0,,0.07,2.1700000000000004,-0.8499984741210938,-0.01741800179118802
216,2019-06-27,4,0.0018631851532153647,0.3014772384684956,TLRY,47.09999847412109,48.47999954223633,46.02000045776367,46.34999847412109,46.34999847412109,1334400,42,7.0,,0.07,2.9400000000000004,0.529998779296875,0.011053154762544093
217,2019-06-28,5,0.002078981441519206,0.11582117211026177,TLRY,46.75,47.47999954223633,46.29999923706055,46.560001373291016,46.560001373291016,978100,29,7.0,,0.07,2.03,-1.0,-0.020627062901037996
218,2019-07-01,3,0.0016473888649115235,0.15073861923424792,TLRY,47.0,49.31999969482422,46.09999847412109,49.29999923706055,49.29999923706055,1889000,71,5.0,False,0.05,3.5500000000000003,1.8400001525878906,0.03875316281229324
219,2019-07-03,4,0.0018631851532153647,0.13099292638197535,TLRY,47.84999847412109,47.90999984741211,46.59999847412109,47.7400016784668,47.7400016784668,683800,88,5.0,,0.05,4.4,-1.4099998474121094,-0.0285888048689521
220,2019-07-05,2,0.0014315925766076824,-0.23164234422052354,TLRY,47.25,47.5,46.2599983215332,46.97999954223633,46.97999954223633,800000,95,5.0,,0.05,4.75,-0.4099998474121094,-0.008557709219743526
221,2019-07-08,1,0.0012157962883038412,-0.1507386192342478,TLRY,46.380001068115234,48.47999954223633,45.13999938964844,45.45000076293945,45.45000076293945,1446700,73,5.0,,0.05,3.65,0.9799995422363281,0.020631569310238573
222,2019-07-09,3,0.0016473888649115235,0.3549875754348597,TLRY,45.08000183105469,45.97999954223633,44.54999923706055,45.150001525878906,45.150001525878906,743500,59,5.0,,0.05,2.95,-2.5,-0.051567657252594934
223,2019-07-10,3,0.0016473888649115235,0.0,TLRY,45.2400016784668,46.66999816894531,44.59000015258789,45.93000030517578,45.93000030517578,1069700,96,5.0,,0.05,4.800000000000001,0.6899986267089844,0.015006494858164743
224,2019-07-11,3,0.0016473888649115235,0.0,TLRY,46.29999923706055,46.36000061035156,44.380001068115234,45.18999862670898,45.18999862670898,969000,66,5.0,,0.05,3.3000000000000003,-0.30999755859375,-0.0066423306354450595
225,2019-07-12,3,0.0016473888649115235,0.0,TLRY,45.0,45.040000915527344,43.20000076293945,43.34000015258789,43.34000015258789,1479400,73,5.0,,0.05,3.65,-1.3199996948242188,-0.028472814440159477
226,2019-07-16,2,0.0014315925766076824,0.17749378771742985,TLRY,44.06999969482422,45.09999847412109,43.220001220703125,44.40999984741211,44.40999984741211,809400,84,5.0,,0.05,4.2,0.059997558593742895,0.0013320949683430783
227,2019-07-17,4,0.0018631851532153647,0.3014772384684956,TLRY,44.369998931884766,45.47999954223633,44.060001373291016,44.25,44.25,972900,57,5.0,,0.05,2.85,0.3800010681152415,0.008425744589177553
228,2019-07-18,4,0.0018631851532153647,0.0,TLRY,43.869998931884766,44.130001068115234,42.68999862670898,43.40999984741211,43.40999984741211,1027300,54,5.0,,0.05,2.7,-1.3499984741210938,-0.029683344056927186
229,2019-07-22,15,0.004236944324557618,3.2369443245576184,TLRY,43.43000030517578,43.88999938964844,42.119998931884766,42.20000076293945,42.20000076293945,894700,88,5.0,,0.05,4.4,-0.24000167846679688,-0.005438515129341348
230,2019-07-23,7,0.0025105740181268882,-0.40745645309157585,TLRY,42.02000045776367,43.43999862670898,41.34999847412109,42.970001220703125,42.970001220703125,803800,66,5.0,,0.05,3.3000000000000003,-0.45000076293946023,-0.010252922515318952
231,2019-07-24,1,0.0012157962883038412,-0.5157297576070139,TLRY,42.810001373291016,43.5099983215332,42.27000045776367,42.97999954223633,42.97999954223633,788500,43,5.0,,0.05,2.15,0.06999969482422586,0.0016114110735994114
232,2019-07-25,19,0.005100129477772983,3.1948881789137387,TLRY,42.84000015258789,43.400001525878906,41.5099983215332,41.83000183105469,41.83000183105469,857500,73,5.0,,0.05,3.65,-0.10999679565429688,-0.0025280808985888026
233,2019-07-26,28,0.007042296072507553,0.3808073115003807,TLRY,42.0,42.209999084472656,41.130001068115234,42.09000015258789,42.09000015258789,594300,66,5.0,,0.05,3.3000000000000003,-1.19000244140625,-0.027419410128284527
234,2019-07-29,23,0.0059633146309883475,1.8683828108781402,TLRY,42.13999938964844,42.25,39.310001373291016,40.63999938964844,40.63999938964844,1073600,64,5.0,,0.05,3.2,0.04000091552734375,0.0009476644490631347
235,2019-07-30,5,0.002078981441519206,-0.6513714988781936,TLRY,39.59999847412109,41.7400016784668,39.5,40.7599983215332,40.7599983215332,544800,64,5.0,,0.05,3.2,-0.5099983215332031,-0.012070966190135035
236,2019-08-01,6,0.002294777729823047,0.10379904504878557,TLRY,40.77999877929688,41.7400016784668,39.91999816894531,40.34999847412109,40.34999847412109,489900,30,6.0,False,0.06,1.7999999999999998,0.0,0.0
237,2019-08-02,3,0.0016473888649115235,-0.2821139740455144,TLRY,40.93000030517578,43.31999969482422,40.400001525878906,43.2400016784668,43.2400016784668,1229200,31,6.0,,0.06,1.86,1.5799980163574219,0.037853329008669556
238,2019-08-06,1,0.0012157962883038412,-0.2619858527639507,TLRY,42.29999923706055,44.43999862670898,41.630001068115234,42.52999877929688,42.52999877929688,939400,17,6.0,,0.06,1.02,1.1199989318847585,0.02585408448233606
239,2019-08-07,2,0.0014315925766076824,0.17749378771742985,TLRY,41.540000915527344,42.52000045776367,41.220001220703125,41.93000030517578,41.93000030517578,577500,40,6.0,,0.06,2.4,-1.9199981689453054,-0.043204280564296926
240,2019-08-08,4,0.0018631851532153647,0.3014772384684956,TLRY,42.79999923706055,44.33000183105469,42.09999847412109,43.88999938964844,43.88999938964844,827200,19,6.0,,0.06,1.14,1.8100013732910156,0.04256823503774276
241,2019-08-09,4,0.0018631851532153647,0.0,TLRY,43.61000061035156,44.650001525878906,42.29999923706055,42.56999969482422,42.56999969482422,1265500,35,6.0,,0.06,2.1,0.31999969482421875,0.007218580681403131
242,2019-08-12,4,0.0018631851532153647,0.3014772384684956,TLRY,42.470001220703125,42.75,41.540000915527344,42.459999084472656,42.459999084472656,859400,35,6.0,,0.06,2.1,-1.9000015258789062,-0.04255322420935814
243,2019-08-13,29,0.0072580923608113945,2.895529302756544,TLRY,43.20000076293945,46.25,42.86000061035156,46.02000045776367,46.02000045776367,3781600,98,6.0,,0.06,5.88,3.5,0.08187134502923987
244,2019-08-14,24,0.006179110919292188,-0.14865909496342988,TLRY,41.15999984741211,42.16999816894531,38.59000015258789,39.040000915527344,39.040000915527344,3722000,100,6.0,,0.06,6.0,-4.0800018310546875,-0.08821625580658787
245,2019-08-15,11,0.003373759171342253,-0.4540057274568694,TLRY,37.619998931884766,37.900001525878906,34.5099983215332,35.119998931884766,35.119998931884766,2870500,58,6.0,,0.06,3.48,-4.269996643066406,-0.10125674243474125
246,2019-08-16,27,0.006826499784203712,1.0234105155430475,TLRY,35.5,35.77000045776367,30.57999992370605,31.309999465942383,31.309999465942383,4697000,40,6.0,,0.06,2.4,-2.1300010681152344,-0.05620055362427423
247,2019-08-19,23,0.0059633146309883475,1.375279353618704,TLRY,31.670000076293945,31.850000381469727,28.899999618530277,29.93000030517578,29.93000030517578,3955200,52,6.0,,0.06,3.12,-3.9200000762939453,-0.10958904182633666
248,2019-08-20,7,0.0025105740181268882,-0.5789968878917275,TLRY,30.11000061035156,31.38999938964844,28.71999931335449,29.299999237060547,29.299999237060547,2192000,36,6.0,,0.06,2.16,-0.4600009918212855,-0.014442731124389985
249,2019-08-21,8,0.0027263703064307294,0.08595495960116906,TLRY,29.68000030517578,32.400001525878906,29.57999992370605,32.34000015258789,32.34000015258789,3518700,55,6.0,,0.06,3.3,1.0100021362304652,0.03217592086234755
250,2019-08-22,12,0.003589555459646094,0.3166059838530948,TLRY,31.530000686645508,32.16999816894531,29.0,29.01000022888184,29.01000022888184,3587900,58,6.0,,0.06,3.48,-0.23000335693359375,-0.007098868706838846
251,2019-08-23,1,0.0012157962883038412,-0.6612961404352531,TLRY,29.25,29.600000381469727,28.280000686645508,28.290000915527344,28.290000915527344,2390200,40,6.0,,0.06,2.4,-2.569997787475586,-0.07988803026903757
252,2019-08-26,1,0.0012157962883038412,0.0,TLRY,28.440000534057617,28.959999084472656,27.82999992370605,28.200000762939453,28.200000762939453,1457300,32,6.0,,0.06,1.92,-0.6400012969970703,-0.021621665160441172
