,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,LOW_unscaled,LOW_monthly,isPartial,scale,LOW,Stock_Price_Change,Stock_Price_Change_Percent
126,2018-09-13,4,0.03708247422680412,-0.09441087613293053,LOW,113.48999786376952,113.6999969482422,112.01000213623048,112.75,106.2290496826172,4856500,93,86.0,,0.86,79.98,-0.840003967285142,-0.007333717134371587
127,2018-09-21,7,0.04094845360824742,0.18673438900507922,LOW,116.94000244140624,117.3499984741211,116.33999633789062,116.83999633789062,110.08248138427734,9171800,93,86.0,,0.86,79.98,3.650001525878892,0.032102037149046136
128,2018-10-02,1,0.03321649484536082,-0.18882175226586106,LOW,114.37999725341795,114.7699966430664,112.56999969482422,112.58999633789062,106.07829284667967,5055600,100,84.0,,0.84,84.0,-2.5800018310546875,-0.021985529310625807
129,2018-10-05,1,0.03321649484536082,0.0,LOW,110.63999938964844,111.11000061035156,108.38999938964844,109.73999786376952,103.39313507080078,5278500,87,84.0,,0.84,73.08,-3.6599960327148438,-0.03188983305538817
130,2018-10-08,1,0.03321649484536082,-0.037346877801015865,LOW,109.5199966430664,110.08999633789062,108.7699966430664,109.9000015258789,103.54389190673828,4187000,99,84.0,,0.84,83.16,-1.0200042724609375,-0.009180130203022552
131,2018-10-09,3,0.03579381443298969,0.07759155803848561,LOW,110.08999633789062,110.9800033569336,109.1500015258789,109.16999816894533,102.8561019897461,3425800,96,84.0,,0.84,80.64,0.8900070190429688,0.008084358694238958
132,2018-10-10,1,0.03321649484536082,-0.07200460829493105,LOW,110.93000030517578,111.11000061035156,106.05999755859376,106.29000091552734,100.14266967773438,5258200,97,84.0,,0.84,81.48,0.12999725341796875,0.0011713574471599042
133,2018-10-11,1,0.03321649484536082,0.0,LOW,106.38999938964844,108.73999786376952,103.80999755859376,104.2300033569336,98.20179748535156,6025200,99,84.0,,0.84,83.16,-2.3700027465820455,-0.02133023790444699
134,2018-10-12,7,0.04094845360824742,0.23277467411545616,LOW,105.75,107.02999877929688,104.0199966430664,105.36000061035156,99.26644897460938,4504400,90,84.0,,0.84,75.6,-1.709999084472642,-0.015725575851260776
135,2018-10-19,2,0.03450515463917526,-0.15735146022155078,LOW,99.77999877929688,100.55999755859376,98.9499969482422,99.58999633789062,93.83013916015624,4686600,87,84.0,,0.84,73.08,-6.470001220703111,-0.06045035312057412
136,2018-10-22,17,0.05383505154639175,0.2745911642665364,LOW,99.88999938964844,100.26000213623048,98.18000030517578,98.38999938964844,92.69955444335938,3770500,97,84.0,,0.84,81.48,-0.29999542236328125,-0.002983248107066405
137,2018-10-26,2,0.03450515463917526,-0.3590578322481808,LOW,96.36000061035156,96.62999725341795,93.0999984741211,93.77999877929688,88.78933715820312,6600000,87,84.0,,0.84,73.08,-3.6300048828125284,-0.03620591268171114
138,2018-11-05,32,0.07316494845360824,1.1204063340304748,LOW,96.6500015258789,97.63999938964844,95.69000244140624,97.06999969482422,91.9042510986328,3309700,97,83.0,,0.83,80.50999999999999,1.010002136230483,0.010452262909432797
139,2018-11-07,1,0.03321649484536082,-0.546005354375088,LOW,98.0999984741211,100.66000366210938,96.9000015258789,100.5999984741211,95.24641418457033,6632600,83,83.0,,0.83,68.89,3.0200042724609375,0.030929990693763898
140,2018-11-08,1,0.03321649484536082,0.0,LOW,99.38999938964844,100.69000244140624,98.9800033569336,99.47000122070312,94.1765365600586,4918600,98,83.0,,0.83,81.33999999999999,0.02999877929686079,0.0002980208444811616
141,2018-11-12,5,0.03837113402061856,0.155183116076971,LOW,96.5999984741211,97.66000366210938,95.4000015258789,95.6500015258789,90.55982971191406,6183400,94,83.0,,0.83,78.02,-3.029998779296861,-0.03009234984436593
142,2018-11-13,4,0.03708247422680412,-0.03358409457281042,LOW,94.9499969482422,96.1999969482422,93.7699966430664,95.58999633789062,90.50301361083984,5196700,91,83.0,,0.83,75.53,-1.4600067138671733,-0.014949894113444828
143,2018-11-14,1,0.03321649484536082,-0.10425354462051706,LOW,96.66999816894533,97.4000015258789,94.38999938964844,94.91000366210938,89.85921478271484,4380800,95,83.0,,0.83,78.85,1.2000045776367045,0.012474060454308988
144,2018-11-15,1,0.03321649484536082,0.0,LOW,94.11000061035156,94.44000244140624,91.58000183105467,93.68000030517578,88.69466400146484,6747700,100,83.0,,0.83,83.0,-2.9599990844726705,-0.030390133861406654
145,2018-11-16,22,0.060278350515463916,0.8147113594040969,LOW,92.83999633789062,93.47000122070312,92.01000213623048,93.25,88.28755187988281,4090600,84,83.0,,0.83,69.72,-0.9700012207031108,-0.010271084240017214
146,2018-11-19,4,0.03708247422680412,-0.5341880341880343,LOW,93.30999755859376,93.9000015258789,90.58000183105467,91.3499984741211,86.48865509033203,5898000,95,83.0,,0.83,78.85,0.43000030517578125,0.0046004097524343646
147,2018-11-20,125,0.19301030927835053,4.204892966360857,LOW,85.86000061035156,89.62000274658203,84.75,86.18000030517578,81.59378051757812,10061000,89,83.0,,0.83,73.86999999999999,-4.279998779296875,-0.04558039094511945
148,2018-11-21,5,0.03837113402061856,-0.8011964533703664,LOW,86.55000305175781,89.0199966430664,86.20999908447266,88.37000274658203,83.66725158691406,7344500,81,83.0,,0.83,67.22999999999999,-0.600006103515625,-0.006695002065691291
149,2018-11-29,8,0.042237113402061856,0.18001152073732718,LOW,93.3499984741211,93.5500030517578,91.95999908447266,93.1999969482422,88.24020385742188,5398800,97,83.0,,0.83,80.50999999999999,4.530006408691392,0.05088751493504162
150,2018-11-30,2,0.03450515463917526,-0.183060776177691,LOW,92.9499969482422,94.52999877929688,92.45999908447266,94.37000274658205,89.34795379638672,6881000,91,83.0,,0.83,75.53,0.9799957275390767,0.010475635441688613
151,2018-12-04,1,0.03321649484536082,-0.07200460829493105,LOW,94.5199966430664,95.0999984741211,89.93000030517578,90.33000183105467,85.52294921875,6114000,95,77.0,,0.77,73.15,0.5699996948242188,0.006029828648945745
152,2018-12-07,1,0.03321649484536082,0.0,LOW,90.37000274658205,92.29000091552734,89.05000305175781,89.4000015258789,84.6424331665039,4968600,84,77.0,,0.77,64.68,-2.80999755859375,-0.029547819176447332
153,2018-12-12,3,0.03579381443298969,0.07759155803848561,LOW,89.98999786376953,93.73999786376952,87.66999816894531,92.11000061035156,87.20821380615234,10837300,87,77.0,,0.77,66.99,1.4499969482421733,0.015711311451490184
154,2018-12-18,10,0.04481443298969072,0.252016129032258,LOW,91.37000274658205,92.95999908447266,90.75,91.45999908447266,86.59280395507812,4574500,89,77.0,,0.77,68.53,-0.7799987792968608,-0.008320874728740879
155,2018-12-20,7,0.04094845360824742,-0.0862663906142167,LOW,89.61000061035156,90.9499969482422,87.43000030517578,89.16000366210938,84.41521453857422,6819300,78,77.0,,0.77,60.06,-2.0100021362304545,-0.02162222629115962
156,2018-12-26,3,0.03579381443298969,-0.3351206434316354,LOW,86.51000213623047,91.0500030517578,86.4800033569336,91.04000091552734,86.19515991210938,4335100,73,77.0,,0.77,56.21,0.10000610351559658,0.0010995723680178315
157,2019-01-03,15,0.05125773195876289,0.4320276497695852,LOW,91.6500015258789,92.5199966430664,90.6500015258789,91.16999816894533,86.3182373046875,3798900,96,95.0,,0.95,91.2,1.469993591308608,0.01614490436066185
158,2019-01-07,2,0.03450515463917526,-0.3268302493966211,LOW,93.68000030517578,96.8000030517578,93.68000030517578,95.6500015258789,90.55982971191406,4885000,90,95.0,,0.95,85.5,4.280006408691392,0.04626033899680371
159,2019-01-08,2,0.03450515463917526,0.0,LOW,96.66000366210938,97.86000061035156,95.61000061035156,97.62999725341795,92.4344711303711,4663500,91,95.0,,0.95,86.45,1.0599975585937642,0.01095038765677514
160,2019-01-09,1,0.03321649484536082,-0.037346877801015865,LOW,97.37999725341795,98.22000122070312,96.68000030517578,97.02999877929688,91.86639404296876,5692200,96,95.0,,0.95,91.2,0.3600006103515625,0.003678730922810569
161,2019-01-17,9,0.04352577319587629,0.31036623215394177,LOW,92.62999725341795,92.72000122070312,91.20999908447266,92.0500030517578,87.15140533447266,6947600,95,95.0,,0.95,90.25,-5.5,-0.055996741311795994
162,2019-01-18,13,0.04868041237113402,0.11842728564661287,LOW,92.83000183105467,95.02999877929688,92.68000030517578,94.9800033569336,89.92547607421875,7206500,86,95.0,,0.95,81.7,2.30999755859375,0.02491369206408023
163,2019-01-22,4,0.03708247422680412,-0.23824650571791617,LOW,93.41000366210938,93.41000366210938,90.75,91.55999755859376,87.1277847290039,5950000,98,95.0,,0.95,93.1,-1.6199951171875,-0.017047197074577136
164,2019-01-23,4,0.03708247422680412,0.0,LOW,91.16000366210938,92.23999786376952,90.2300033569336,91.83000183105467,87.38475036621094,4842300,94,95.0,,0.95,89.3,-1.170005798339858,-0.012525487126326507
165,2019-01-25,1,0.03321649484536082,-0.10425354462051706,LOW,92.5500030517578,93.86000061035156,92.5500030517578,93.81999969482422,89.27841186523438,4750900,92,95.0,,0.95,87.39999999999999,1.6200027465820455,0.017562909628149104
166,2019-01-30,3,0.03579381443298969,-0.06716818914562062,LOW,93.76000213623048,96.4000015258789,93.5199966430664,95.75,91.11497497558594,4965900,100,95.0,,0.95,95.0,2.5400009155273438,0.02706159065640601
167,2019-02-01,5,0.03837113402061856,0.07200460829493083,LOW,96.20999908447266,97.16000366210938,95.83999633789062,97.11000061035156,92.40914154052734,5324100,94,93.0,False,0.93,87.42,0.7600021362304688,0.0078838394626628
168,2019-02-04,3,0.03579381443298969,-0.06716818914562062,LOW,97.63999938964844,98.01000213623048,96.91000366210938,97.87000274658205,93.13236236572266,2801400,91,93.0,,0.93,84.63000000000001,0.849998474121108,0.008748440120248668
169,2019-02-05,7,0.04094845360824742,0.14400921658986165,LOW,97.66999816894533,98.58000183105467,97.4800033569336,98.0999984741211,93.35121154785156,3667000,99,93.0,,0.93,92.07,0.5699996948241903,0.00581572984797929
170,2019-02-07,1,0.03321649484536082,-0.18882175226586106,LOW,96.48999786376952,97.13999938964844,95.93000030517578,96.87999725341795,92.19026947021484,3990200,97,93.0,,0.93,90.21,-1.4400024414062358,-0.01460744993567864
171,2019-02-12,1,0.03321649484536082,0.0,LOW,97.5500030517578,99.88999938964844,97.26000213623048,99.47000122070312,94.6549072265625,3553200,93,93.0,,0.93,86.49000000000001,2.75,0.028309656344233547
172,2019-02-13,1,0.03321649484536082,0.0,LOW,99.9499969482422,101.76000213623048,99.88999938964844,101.45999908447266,96.54857635498048,6576400,95,93.0,,0.93,88.35000000000001,1.8700027465820455,0.018720620262370646
173,2019-02-26,24,0.06285567010309279,0.534994964753273,LOW,103.2300033569336,105.08000183105467,102.73999786376952,105.02999877929688,99.94576263427734,7954700,100,93.0,,0.93,93.0,3.3199996948241903,0.03262578247963832
174,2019-02-27,6,0.03965979381443299,-0.36903395112350335,LOW,109.01000213623048,109.91999816894533,105.20999908447266,107.62000274658205,102.4103775024414,8874700,97,93.0,,0.93,90.21,4.839996337890653,0.04606010899840185
175,2019-02-28,11,0.046103092783505155,0.16246425786327,LOW,107.51000213623048,107.51000213623048,104.0999984741211,105.08999633789062,100.00283813476562,8144300,93,93.0,,0.93,86.49000000000001,-2.4099960327148438,-0.02192500066285219
176,2019-03-01,3,0.03579381443298969,-0.22361359570661887,LOW,105.9000015258789,106.0999984741211,103.25,103.95999908447266,98.92755126953124,4655200,90,90.0,False,0.9,81.0,-1.4100036621093892,-0.013115092866640587
177,2019-03-11,14,0.049969072164948454,0.7024938531787845,LOW,99.83000183105467,100.6999969482422,97.5500030517578,100.4000015258789,95.53987884521484,4598900,95,90.0,,0.9,85.5,-5.400001525878892,-0.05089539682883226
178,2019-03-12,1,0.03321649484536082,-0.3352589230451827,LOW,100.4000015258789,101.23999786376952,99.58000183105467,100.86000061035156,95.97761535644533,4928400,94,90.0,,0.9,84.60000000000001,0.5400009155273153,0.005362472014819097
179,2019-03-21,16,0.05254639175257732,0.5819366852886407,LOW,103.87999725341795,106.69000244140624,103.6999969482422,106.3499984741211,101.2018585205078,4835300,90,90.0,,0.9,81.0,5.450004577636719,0.053832523633301044
180,2019-03-22,2,0.03450515463917526,-0.3433392191485187,LOW,106.0500030517578,107.02999877929688,104.91999816894533,104.9499969482422,99.86961364746094,4106600,90,90.0,,0.9,81.0,0.3399963378906392,0.0031867684891784265
181,2019-03-25,1,0.03321649484536082,-0.037346877801015865,LOW,104.76000213623048,106.8000030517578,104.76000213623048,106.02999877929688,100.89734649658205,3994500,95,90.0,,0.9,85.5,-0.2299957275390767,-0.0021488903126435366
182,2019-03-26,3,0.03579381443298969,0.07759155803848561,LOW,106.86000061035156,107.22000122070312,105.51000213623048,105.95999908447266,100.83073425292967,4633200,98,90.0,,0.9,88.2,0.4199981689453267,0.003932567012585153
183,2019-04-01,20,0.05770103092783505,0.6120391705069124,LOW,110.20999908447266,111.20999908447266,105.83999633789062,108.93000030517578,103.65696716308594,10408000,95,90.0,False,0.9,85.5,3.9899978637695312,0.037213186143846944
184,2019-04-03,3,0.03579381443298969,-0.37966767911381094,LOW,110.5500030517578,112.20999908447266,110.0,111.93000030517578,106.51174926757812,4127200,100,90.0,,0.9,90.0,1.0,0.008991997196586832
185,2019-04-04,1,0.03321649484536082,-0.07200460829493105,LOW,112.13999938964844,113.3499984741211,111.70999908447266,113.31999969482422,107.83447265625,3007800,94,90.0,,0.9,84.60000000000001,1.1399993896484375,0.01015951696773687
186,2019-04-05,-2,0.029350515463917527,-0.11638733705772808,LOW,113.62999725341795,115.25,113.62999725341795,114.9800033569336,109.41409301757812,3776800,95,90.0,,0.9,85.5,1.9000015258789062,0.01676225453423985
187,2019-04-11,2,0.03450515463917526,0.17562346329469603,LOW,113.87000274658205,115.22000122070312,113.36000061035156,115.12999725341795,109.55684661865234,2540500,93,90.0,,0.9,83.7,-0.029998779296875,-0.0002602930958514049
188,2019-04-12,21,0.05898969072164949,0.7095906782193009,LOW,115.58000183105467,116.80999755859376,115.36000061035156,116.26000213623048,110.63214111328124,3214100,90,90.0,,0.9,81.0,1.5899963378906392,0.013799655624417317
189,2019-04-15,6,0.03965979381443299,-0.32768262845159035,LOW,116.41999816894533,117.41999816894533,116.2300033569336,117.18000030517578,111.50759887695312,3110800,89,90.0,,0.9,80.10000000000001,0.6100006103515625,0.00522216097167183
190,2019-04-23,1,0.03321649484536082,-0.16246425786327023,LOW,112.98999786376952,114.73999786376952,112.04000091552734,113.54000091552734,108.50296020507812,4033900,92,90.0,,0.9,82.8,-2.6800003051758097,-0.022824053372235587
191,2019-04-25,17,0.05383505154639175,0.6207324643078835,LOW,113.58000183105467,114.1500015258789,112.62999725341795,113.5999984741211,108.5602798461914,4164800,94,90.0,,0.9,84.60000000000001,-0.5899963378906108,-0.005142028489412365
192,2019-04-26,5,0.03837113402061856,-0.2872462657985446,LOW,113.48999786376952,113.87000274658205,112.05999755859376,112.4800033569336,107.48998260498048,4064500,87,90.0,,0.9,78.3,-0.2799987792968608,-0.0024529021073502744
193,2019-05-01,6,0.03965979381443299,0.03358409457281031,LOW,113.04000091552734,113.04000091552734,110.6999969482422,110.6999969482422,105.7889404296875,2953100,100,86.0,False,0.86,86.0,-0.8300018310547017,-0.007289029692059246
194,2019-05-07,2,0.03450515463917526,-0.1299714062906161,LOW,110.0,110.0,106.16999816894533,107.12000274658205,102.3677749633789,4885500,96,86.0,,0.86,82.56,-3.0400009155273438,-0.026893143054723456
195,2019-05-10,2,0.03450515463917526,0.0,LOW,105.69000244140624,107.26000213623048,103.75,106.63999938964844,101.9090805053711,3795300,90,86.0,,0.86,77.4,-2.739997863769517,-0.024909071488813828
196,2019-05-13,3,0.03579381443298969,0.037346877801015976,LOW,104.75,105.0199966430664,103.5199966430664,104.66000366210938,100.01690673828124,4714900,95,86.0,,0.86,81.7,-2.2400054931640767,-0.02088388447278844
197,2019-05-14,10,0.04481443298969072,0.252016129032258,LOW,105.01000213623048,106.55999755859376,104.5999984741211,105.75,101.0585479736328,2961900,96,86.0,,0.86,82.56,1.540000915527358,0.014663882734269995
198,2019-05-17,6,0.03965979381443299,-0.11502185415228883,LOW,107.63999938964844,110.04000091552734,107.5,109.0199966430664,104.18348693847656,3712900,93,86.0,,0.86,79.98,3.4800033569335795,0.032657689908636156
199,2019-05-21,9,0.04352577319587629,0.26142814460711095,LOW,107.75,111.70999908447266,107.62000274658205,111.0999984741211,106.17119598388672,6415500,97,86.0,,0.86,83.42,1.6699981689453125,0.015176282761277804
200,2019-05-22,1,0.03321649484536082,-0.23685457129322607,LOW,101.25,102.51000213623048,95.41000366210938,97.94000244140624,93.59503936767578,22721500,93,86.0,,0.86,79.98,-9.199996948242173,-0.08235607397405253
201,2019-05-23,1,0.03321649484536082,0.0,LOW,97.19000244140624,97.5,94.22000122070312,94.8000030517578,90.5943374633789,12687500,92,86.0,,0.86,79.12,-5.010002136230483,-0.04887330047630323
202,2019-05-24,3,0.03579381443298969,0.07759155803848561,LOW,95.43000030517578,95.76000213623048,94.38999938964844,95.37000274658205,91.13904571533205,7096200,93,86.0,,0.86,79.98,-1.739997863769517,-0.01784613193609763
203,2019-05-28,1,0.03321649484536082,-0.07200460829493105,LOW,95.19000244140624,95.68000030517578,91.66999816894533,91.87000274658205,87.79431915283203,11747200,96,86.0,,0.86,82.56,-0.08000183105470171,-0.0008354409907059823
204,2019-06-03,4,0.03708247422680412,0.11638733705772819,LOW,93.02999877929688,95.05999755859376,92.9000015258789,93.83999633789062,89.67691802978516,8393900,93,88.0,,0.88,81.84,-0.620002746582017,-0.0064799617956154965
205,2019-06-04,17,0.05383505154639175,0.4517653600222409,LOW,95.01000213623048,97.0500030517578,95.01000213623048,96.83000183105467,92.5342788696289,5560500,97,88.0,,0.88,85.36,1.990005493164034,0.020934205178549714
206,2019-06-07,4,0.03708247422680412,-0.31118345461509,LOW,96.9800033569336,97.62000274658205,96.6999969482422,96.76000213623048,92.46739196777344,3974600,90,88.0,,0.88,79.2,0.5699996948242472,0.005873257876357396
207,2019-06-11,39,0.08218556701030928,1.216291353906033,LOW,97.27999877929688,97.62999725341795,96.12000274658205,96.3499984741211,92.07556915283205,3256100,96,88.0,,0.88,84.48,0.009994506835909078,0.00010238175122623261
208,2019-06-12,37,0.07960824742268041,-0.031359759157049694,LOW,96.20999908447266,97.04000091552734,96.13999938964844,96.33000183105467,92.05646514892578,2878600,95,88.0,,0.88,83.6,-0.5899963378906108,-0.006043187078651258
209,2019-06-13,4,0.03708247422680412,-0.5341880341880343,LOW,96.8499984741211,98.66999816894533,96.7300033569336,98.62000274658205,94.24486541748048,3617400,94,88.0,,0.88,82.72,1.629997253417983,0.016797168570071186
210,2019-06-14,6,0.03965979381443299,0.06950236308034485,LOW,98.98999786376952,99.98999786376952,98.5,99.62999725341795,95.2100601196289,4437100,83,88.0,,0.88,73.04,1.3199996948241903,0.013377923576770145
211,2019-06-17,4,0.03708247422680412,0.0360023041474653,LOW,99.7699966430664,100.75,99.33000183105467,100.08000183105467,95.64008331298828,4212700,96,88.0,,0.88,84.48,0.760002136230483,0.007600781602835394
212,2019-06-19,-6,0.024195876288659796,-0.3475118154017236,LOW,99.19000244140624,99.33000183105467,97.52999877929688,98.7300033569336,94.34998321533205,5558100,96,88.0,,0.88,84.48,-1.4199981689453267,-0.014094274629730341
213,2019-06-20,9,0.04352577319587629,0.7988922028121006,LOW,99.91000366210938,101.83000183105467,99.75,101.44000244140624,96.93975830078124,5355300,94,88.0,,0.88,82.72,2.5,0.02516862935583264
214,2019-06-21,1,0.03321649484536082,-0.23685457129322607,LOW,101.80999755859376,102.95999908447266,100.77999877929688,100.83999633789062,96.36637115478516,7188200,90,88.0,,0.88,79.2,1.129997253417983,0.011096899077864597
215,2019-06-24,17,0.05383505154639175,0.13595823363062864,LOW,100.6999969482422,101.04000091552734,98.98999786376952,99.0199966430664,94.62712097167967,4920200,93,88.0,,0.88,81.84,-1.9199981689453125,-0.018648001029701544
216,2019-06-26,1,0.03321649484536082,-0.38299502106472616,LOW,98.61000061035156,100.02999877929688,98.08999633789062,99.23999786376952,94.83734893798828,4399900,95,88.0,,0.88,83.6,-1.0100021362304688,-0.009996062223661895
217,2019-06-28,5,0.03837113402061856,0.155183116076971,LOW,99.38999938964844,101.18000030517578,99.30999755859376,100.91000366210938,96.43327331542967,4298900,91,88.0,,0.88,80.08,1.1500015258789062,0.011496566429199273
218,2019-07-01,27,0.06672164948453609,0.6823498830257344,LOW,102.0999984741211,103.7699966430664,101.44000244140624,102.1999969482422,97.66603088378906,4072900,95,92.0,False,0.92,87.4,2.589996337890625,0.025597907986546486
219,2019-07-02,10,0.04481443298969072,-0.32833745364647715,LOW,102.25,102.9499969482422,101.81999969482422,102.69000244140624,98.13431549072266,2560200,93,92.0,,0.92,85.56,-0.8199996948242045,-0.00790208847789331
220,2019-07-05,18,0.05512371134020619,1.1630258899676376,LOW,102.79000091552734,104.37000274658205,102.72000122070312,104.22000122070312,99.59642028808594,2536400,78,92.0,,0.92,71.76,1.4200057983398438,0.01379316017905019
221,2019-07-08,4,0.03708247422680412,-0.122040517451794,LOW,104.12000274658205,105.18000030517578,103.79000091552734,104.66000366210938,100.01690673828124,3882900,92,92.0,,0.92,84.64,0.8099975585937358,0.0077608272231290965
222,2019-07-09,36,0.07831958762886598,1.1120378092855159,LOW,103.81999969482422,105.16000366210938,103.81999969482422,104.86000061035156,100.2080307006836,3719600,99,92.0,,0.92,91.08,-0.01999664306640625,-0.00019011830203830016
223,2019-07-10,29,0.06929896907216494,-0.11517704356983027,LOW,104.66000366210938,104.66000366210938,102.12000274658205,103.08000183105467,98.50698852539062,4302200,99,92.0,,0.92,91.08,-0.5,-0.004754659400798
224,2019-07-11,1,0.03321649484536082,-0.5206783695328772,LOW,104.12000274658205,105.12999725341795,103.5999984741211,104.87000274658205,100.21758270263672,2977700,98,92.0,,0.92,90.16,0.46999359130857954,0.004490670503184191
225,2019-07-12,25,0.06414432989690722,0.9310986964618251,LOW,105.4000015258789,107.76000213623048,105.36000061035156,107.4000015258789,102.63534545898438,4814200,92,92.0,,0.92,84.64,2.6300048828125284,0.0250166931563105
226,2019-07-15,20,0.05770103092783505,-0.10045001607200255,LOW,107.72000122070312,108.30999755859376,107.23999786376952,107.97000122070312,103.1800765991211,4492200,98,92.0,,0.92,90.16,0.5499954223632812,0.005103892088531792
227,2019-07-16,30,0.07058762886597938,0.22333392889047698,LOW,107.4800033569336,108.22000122070312,106.44000244140624,106.5,101.77528381347656,4722400,96,92.0,,0.92,88.32000000000001,-0.08999633789063921,-0.0008309144115893341
228,2019-07-17,21,0.05898969072164949,-0.16430553527092162,LOW,106.36000061035156,106.70999908447266,104.87999725341795,104.93000030517578,100.27493286132812,5159100,97,92.0,,0.92,89.24000000000001,-1.5100021362304688,-0.013953078166678123
229,2019-07-18,17,0.05383505154639175,-0.08738203425375746,LOW,104.05999755859376,104.3000030517578,103.33999633789062,103.75,99.14727020263672,5147100,93,92.0,,0.92,85.56,-2.409996032714858,-0.022584538031970913
230,2019-07-19,-3,0.028061855670103095,-0.4787437763309077,LOW,104.19000244140624,104.30999755859376,102.47000122070312,102.5,97.95274353027344,4190700,90,92.0,,0.92,82.8,0.009994506835965922,9.582460732060483e-05
231,2019-07-22,2,0.03450515463917526,0.22961058045554728,LOW,102.79000091552734,103.26000213623048,101.95999908447266,102.5500030517578,98.0005111694336,4501200,98,92.0,,0.92,90.16,-1.0499954223632812,-0.010066105329678221
232,2019-07-23,2,0.03450515463917526,0.0,LOW,102.44000244140624,103.51000213623048,102.27999877929688,102.5999984741211,98.57698059082033,5064200,100,92.0,,0.92,92.0,0.25,0.0024210729694753574
233,2019-07-24,9,0.04352577319587629,0.26142814460711095,LOW,102.4499969482422,103.98999786376952,102.22000122070312,102.8000030517578,98.7691421508789,5989100,94,92.0,,0.92,86.48,0.4799957275390341,0.004637191746043046
234,2019-07-25,1,0.03321649484536082,-0.23685457129322607,LOW,102.47000122070312,103.47000122070312,101.7699966430664,102.0500030517578,98.04854583740234,4215100,93,92.0,,0.92,85.56,-0.519996643066392,-0.005000448636873767
235,2019-07-26,4,0.03708247422680412,0.11638733705772819,LOW,102.29000091552734,103.9000015258789,101.58999633789062,103.52999877929688,99.47052764892578,4785700,86,92.0,,0.92,79.12,0.43000030517578125,0.004155796850321636
236,2019-07-29,6,0.03965979381443299,0.0,LOW,103.68000030517578,104.38999938964844,103.63999938964844,103.95999908447266,99.88365936279295,3909600,93,92.0,,0.92,85.56,0.48999786376953125,0.004716052517549585
237,2019-08-01,23,0.06156701030927835,0.5523784767351183,LOW,101.73999786376952,102.97000122070312,99.20999908447266,99.48999786376952,95.58893585205078,5469600,98,89.0,False,0.89,87.22,-1.4199981689453125,-0.013602818059659127
238,2019-08-02,2,0.03450515463917526,-0.4395512391158741,LOW,99.4499969482422,100.13999938964844,98.8499984741211,99.2300033569336,95.33912658691406,3917900,90,89.0,,0.89,80.1,-2.8300018310546875,-0.027483750582744326
239,2019-08-13,12,0.04739175257731959,0.37346877801015843,LOW,95.2699966430664,98.38999938964844,95.1500015258789,96.58000183105467,92.79303741455078,5129600,100,89.0,,0.89,89.0,-1.75,-0.017475534358560196
240,2019-08-15,2,0.03450515463917526,-0.2719164672612574,LOW,94.31999969482422,94.55999755859376,91.81999969482422,93.37999725341795,89.718505859375,4745100,96,89.0,,0.89,85.44,-3.8300018310546733,-0.038926739046790004
241,2019-08-16,2,0.03450515463917526,0.0,LOW,94.1999969482422,94.9800033569336,93.37999725341795,93.91999816894533,90.2373275756836,4368300,94,89.0,,0.89,83.66,0.42000579833982954,0.004441685799321027
242,2019-08-19,10,0.04481443298969072,0.0,LOW,95.2699966430664,96.02999877929688,94.6500015258789,95.0500030517578,91.3230209350586,7212000,94,89.0,,0.89,83.66,1.0499954223632812,0.011054910352207736
243,2019-08-20,60,0.10924742268041238,1.4377731769036117,LOW,95.81999969482422,99.12000274658205,95.37999725341795,97.87000274658205,94.0324478149414,9298100,100,89.0,,0.89,89.0,3.0900039672851705,0.032177486270585476
244,2019-08-21,2,0.03450515463917526,-0.6841558931773144,LOW,110.0199966430664,110.23999786376952,107.11000061035156,108.0,103.76524353027344,19753500,96,89.0,,0.89,85.44,11.119995117187472,0.11218719541017075
245,2019-08-22,21,0.05898969072164949,0.7095906782193009,LOW,108.37999725341795,108.61000061035156,106.93000030517578,108.16000366210938,103.91897583007812,7264400,98,89.0,,0.89,87.22,-1.6299972534179545,-0.014785896997496772
246,2019-08-23,3,0.03579381443298969,-0.39321915414190844,LOW,107.08999633789062,107.83999633789062,105.76000213623048,106.38999938964844,102.21837615966795,5520700,91,89.0,,0.89,80.99,-0.7700042724609375,-0.0070896258920336575
247,2019-08-26,1,0.03321649484536082,-0.13433637829124134,LOW,107.5999984741211,107.5999984741211,105.5500030517578,106.4000015258789,102.2279815673828,4720200,92,89.0,,0.89,81.88,-0.23999786376953125,-0.00222549955415019
248,2019-08-27,0,0.031927835051546394,-0.03879577901924258,LOW,107.08000183105467,107.52999877929688,105.9800033569336,106.04000091552734,101.8821029663086,3722600,92,89.0,,0.89,81.88,-0.06999969482421875,-0.0006505547938372436
249,2019-08-28,1,0.03321649484536082,0.04036164029706146,LOW,105.5999984741211,108.58000183105467,105.31999969482422,108.18000030517578,103.9381866455078,4187800,95,89.0,,0.89,84.55,1.0500030517577983,0.009764745314588152
250,2019-08-29,23,0.06156701030927835,0.8535071384233397,LOW,109.37000274658205,112.86000061035156,109.05999755859376,112.58999633789062,108.1752700805664,5996600,90,89.0,,0.89,80.1,4.279998779296889,0.03941792878173245
251,2019-08-30,34,0.07574226804123711,0.23024112525117202,LOW,113.23999786376952,113.23999786376952,111.83999633789062,112.1999969482422,107.8005599975586,4610100,85,89.0,,0.89,75.65,0.37999725341795454,0.0033669790126078514
