,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AR_unscaled,AR_monthly,isPartial,scale,AR,Stock_Price_Change,Stock_Price_Change_Percent
207,2017-08-11,1,0.007259204712812961,0.0,AR,18.280000686645508,18.56999969482422,18.229999542236328,18.489999771118164,18.489999771118164,2720500,100,80.0,,0.8,80.0,-0.23999977111816406,-0.012759158848074992
208,2017-08-14,1,0.007259204712812961,-0.09209799226376869,AR,18.530000686645508,19.020000457763672,18.51000022888184,18.61000061035156,18.61000061035156,2897900,99,80.0,,0.8,79.2,0.4500007629394531,0.024232674762233675
209,2017-08-15,2,0.0076273932253313696,0.05072022722661784,AR,18.530000686645508,18.8799991607666,18.420000076293945,18.850000381469727,18.850000381469727,2826200,98,80.0,,0.8,78.4,-0.1400012969970703,-0.007360740989883818
210,2017-08-16,9,0.010204712812960235,0.33790307009075105,AR,18.799999237060547,19.09000015258789,18.76000022888184,18.84000015258789,18.84000015258789,2413400,95,80.0,,0.8,76.0,0.21000099182128906,0.011122934383264171
211,2017-08-24,4,0.008363770250368188,0.04604899613188418,AR,19.420000076293945,19.86000061035156,19.420000076293945,19.76000022888184,19.76000022888184,3005300,93,80.0,,0.8,74.4,0.7700004577636683,0.040335277716552875
212,2017-09-12,9,0.010204712812960235,0.22010917415037867,AR,19.729999542236328,20.149999618530277,19.6200008392334,19.96999931335449,19.96999931335449,3463300,95,76.0,,0.76,72.2,0.28999900817871804,0.014602165119147248
213,2017-09-18,2,0.0076273932253313696,0.05072022722661784,AR,20.440000534057617,20.809999465942383,20.309999465942383,20.520000457763672,20.520000457763672,2645000,96,76.0,,0.76,72.96000000000001,0.6599998474121058,0.03275433547925033
214,2017-09-20,15,0.01241384388807069,0.6275342730256805,AR,20.280000686645508,20.479999542236328,20.149999618530277,20.299999237060547,20.299999237060547,3696100,95,76.0,,0.76,72.2,-0.3299999237060547,-0.015857757432725217
215,2017-09-21,2,0.0076273932253313696,-0.3855736149009372,AR,20.18000030517578,20.38999938964844,19.450000762939453,19.75,19.75,5090800,96,76.0,,0.76,72.96000000000001,-0.09000015258788707,-0.004394538798806025
216,2017-09-25,1,0.007259204712812961,-0.048271867155821546,AR,19.959999084472656,20.170000076293945,19.81999969482422,20.170000076293945,20.170000076293945,2758900,100,76.0,,0.76,76.0,-0.21999931335449574,-0.010789569393816922
217,2017-09-26,7,0.009468335787923415,0.3043213633597075,AR,20.18000030517578,20.57999992370605,20.040000915527344,20.3799991607666,20.3799991607666,3101500,100,76.0,,0.76,76.0,0.4099998474121058,0.020327210999566914
218,2017-09-27,2,0.0076273932253313696,-0.19443148234562124,AR,20.38999938964844,20.530000686645508,20.01000022888184,20.350000381469727,20.350000381469727,2838700,99,76.0,,0.76,75.24,-0.04999923706054332,-0.002429506182988317
219,2017-10-02,2,0.0076273932253313696,0.0,AR,19.63999938964844,20.3799991607666,19.57999992370605,20.31999969482422,20.31999969482422,3161500,74,86.0,,0.86,63.64,-0.15000152587890625,-0.007306454985969935
220,2017-10-04,1,0.007259204712812961,-0.048271867155821546,AR,20.540000915527344,20.989999771118164,20.450000762939453,20.690000534057617,20.690000534057617,5130200,100,86.0,,0.86,86.0,0.6100006103515625,0.029931336382283513
221,2017-10-06,1,0.007259204712812961,0.0,AR,20.299999237060547,20.530000686645508,20.11000061035156,20.239999771118164,20.239999771118164,2922000,83,86.0,,0.86,71.38,-0.45999908447265625,-0.021915154334856468
222,2017-10-10,1,0.007259204712812961,0.0,AR,20.5,20.649999618530277,20.299999237060547,20.34000015258789,20.34000015258789,4408700,71,86.0,,0.86,61.06,0.11999893188476918,0.005845052502254866
223,2017-10-11,1,0.007259204712812961,0.0,AR,20.36000061035156,20.40999984741211,20.020000457763672,20.209999084472656,20.209999084472656,2527800,69,86.0,,0.86,59.34,-0.23999977111816762,-0.011622265159889067
224,2017-10-12,4,0.008363770250368188,0.15216068167985375,AR,20.01000022888184,20.51000022888184,19.809999465942383,20.440000534057617,20.440000534057617,2560100,70,86.0,,0.86,60.2,0.10000038146973012,0.004899577766650953
225,2017-10-16,0,0.006891016200294551,-0.17608733932030274,AR,20.15999984741211,20.15999984741211,19.3799991607666,19.559999465942383,19.559999465942383,3901100,70,86.0,,0.86,60.2,-0.3500003814697301,-0.017064864825153236
226,2017-10-18,3,0.00799558173784978,0.16029066039752093,AR,19.739999771118164,19.809999465942383,19.57999992370605,19.71999931335449,19.71999931335449,2103300,68,86.0,,0.86,58.48,-0.35000038146972656,-0.01736113016462426
227,2017-10-19,1,0.007259204712812961,-0.09209799226376869,AR,19.479999542236328,19.75,19.399999618530277,19.59000015258789,19.59000015258789,1987100,67,86.0,,0.86,57.62,-0.05999946594238281,-0.003028746469455168
228,2017-10-20,5,0.008731958762886599,0.20288090890647204,AR,19.600000381469727,19.71999931335449,19.450000762939453,19.459999084472656,19.459999084472656,1649800,70,86.0,,0.86,60.2,-0.030000686645511365,-0.0015190221086335276
229,2017-10-23,1,0.007259204712812961,-0.5590839967796761,AR,19.540000915527344,19.6299991607666,19.030000686645508,19.07999992370605,19.07999992370605,3047300,68,86.0,,0.86,58.48,-0.09000015258788707,-0.004563902419962962
230,2017-10-25,1,0.007259204712812961,0.0,AR,18.76000022888184,18.84000015258789,18.3700008392334,18.51000022888184,18.51000022888184,3069100,68,86.0,,0.86,58.48,-0.7899990081787109,-0.04024447488299632
231,2017-10-27,18,0.013518409425625922,0.8622438628525058,AR,18.06999969482422,18.76000022888184,17.950000762939453,18.75,18.75,4432600,69,86.0,,0.86,59.34,-0.07999992370605113,-0.004246280417097625
232,2017-10-31,1,0.007259204712812961,0.0,AR,18.959999084472656,19.440000534057617,18.86000061035156,19.399999618530277,19.399999618530277,2891800,67,86.0,,0.86,57.62,0.6800003051757777,0.03624735057992634
233,2017-11-01,2,0.0076273932253313696,0.05072022722661784,AR,19.540000915527344,19.799999237060547,19.3700008392334,19.68000030517578,19.68000030517578,4868600,78,79.0,False,0.79,61.620000000000005,0.3599987030029297,0.018518451291821503
234,2017-11-02,6,0.009100147275405007,0.1930874686232864,AR,18.61000061035156,19.489999771118164,18.61000061035156,18.899999618530277,18.899999618530277,5701600,80,79.0,,0.79,63.2,-0.3099994659423828,-0.01565653928724109
235,2017-11-06,19,0.01388659793814433,0.7367839381101491,AR,19.450000762939453,20.100000381469727,19.440000534057617,20.09000015258789,20.09000015258789,3649800,100,79.0,,0.79,79.0,0.6100006103515625,0.03129813327425013
236,2017-11-07,8,0.009836524300441827,-0.29165340969349873,AR,19.979999542236328,19.989999771118164,19.61000061035156,19.700000762939453,19.700000762939453,3207100,89,79.0,,0.79,70.31,-0.1100006103515625,-0.005472667077806248
237,2017-11-08,10,0.010572901325478647,0.07486150621350518,AR,19.649999618530277,19.700000762939453,19.200000762939453,19.489999771118164,19.489999771118164,3472200,81,79.0,,0.79,63.99,-0.28999900817871094,-0.014507204177045874
238,2017-11-13,6,0.009100147275405007,-0.1392951664577241,AR,20.149999618530277,20.190000534057617,19.84000015258789,19.88999938964844,19.88999938964844,3073400,82,79.0,,0.79,64.78,0.48999977111816406,0.02487308386505105
239,2017-11-16,8,0.009836524300441827,0.08091924259588934,AR,19.3799991607666,19.420000076293945,18.989999771118164,19.26000022888184,19.26000022888184,3600800,81,79.0,,0.79,63.99,-0.7700004577636719,-0.038137713590685296
240,2017-11-20,14,0.012045655375552283,0.22458451864051487,AR,19.3700008392334,19.40999984741211,18.76000022888184,18.81999969482422,18.81999969482422,3241100,78,79.0,,0.79,61.620000000000005,-0.010000228881835938,-0.0005149448425617598
241,2017-11-29,3,0.00799558173784978,-0.33622692260667564,AR,18.56999969482422,18.790000915527344,18.46999931335449,18.76000022888184,18.76000022888184,4242100,78,79.0,,0.79,61.620000000000005,-0.6199989318847656,-0.03194224300663395
242,2017-12-01,82,0.03708247422680412,3.6378706944188615,AR,19.229999542236328,19.63999938964844,19.11000061035156,19.38999938964844,19.38999938964844,3996400,89,78.0,False,0.78,69.42,0.8499984741210973,0.045236744688963215
243,2017-12-28,13,0.011677466863033874,0.46048996131884334,AR,19.32999992370605,19.6299991607666,19.270000457763672,19.56999969482422,19.56999969482422,3243800,100,78.0,,0.78,78.0,-0.01000022888183949,-0.0005091766391353003
244,2018-01-04,2,0.0076273932253313696,-0.621390452518459,AR,19.8700008392334,20.040000915527344,19.440000534057617,19.799999237060547,19.799999237060547,2206900,94,78.0,,0.78,73.32000000000001,0.4100017547607422,0.02088648865457876
245,2018-01-08,16,0.012782032400589102,0.6758061401815023,AR,19.420000076293945,19.649999618530277,19.170000076293945,19.540000915527344,19.540000915527344,2264400,93,78.0,,0.78,72.54,-0.39000129699706676,-0.019461141675641724
246,2018-01-09,1,0.007259204712812961,-0.43207742827514695,AR,19.559999465942383,19.790000915527344,19.3799991607666,19.420000076293945,19.420000076293945,2109100,92,78.0,,0.78,71.76,0.14000129699706676,0.007124748077096399
247,2018-01-11,6,0.009100147275405007,0.2536011361330899,AR,19.420000076293945,19.920000076293945,19.350000381469727,19.57999992370605,19.57999992370605,2960600,93,78.0,,0.78,72.54,0.12999916076660156,0.0065689315185732955
248,2018-01-17,5,0.008731958762886599,-0.04045962129794456,AR,19.739999771118164,19.940000534057617,19.38999938964844,19.780000686645508,19.780000686645508,3065700,88,78.0,,0.78,68.64,0.020000457763671875,0.001004039040515492
249,2018-01-22,1,0.007259204712812961,-0.16866250632484403,AR,18.709999084472656,19.399999618530277,18.63999938964844,19.3799991607666,19.3799991607666,3745800,99,78.0,,0.78,77.22,-0.5400009155273402,-0.02708128891997852
250,2018-01-23,1,0.007259204712812961,0.0,AR,19.63999938964844,20.51000022888184,19.63999938964844,20.299999237060547,20.299999237060547,6715300,93,78.0,,0.78,72.54,1.1100006103515625,0.05721652743185235
251,2018-01-25,19,0.01388659793814433,0.9129640900791236,AR,20.290000915527344,20.309999465942383,19.729999542236328,19.799999237060547,19.799999237060547,3559800,89,78.0,,0.78,69.42,-0.20000076293945668,-0.009751377898953861
252,2018-01-26,21,0.01462297496318115,0.053027892671545285,AR,19.940000534057617,20.13999938964844,19.76000022888184,20.0,20.0,1709200,95,78.0,,0.78,74.10000000000001,-0.17000007629394176,-0.008370264931764959
253,2018-01-30,2,0.0076273932253313696,0.0,AR,19.850000381469727,20.030000686645508,19.0,19.489999771118164,19.489999771118164,5031700,96,78.0,,0.78,74.88,-0.10999870300293324,-0.0054617033930730585
254,2018-01-31,6,0.009100147275405007,0.1930874686232864,AR,19.479999542236328,19.600000381469727,19.13999938964844,19.43000030517578,19.43000030517578,2962600,92,78.0,,0.78,71.76,-0.43000030517578125,-0.021467812802546393
255,2018-02-01,6,0.009100147275405007,0.0,AR,19.440000534057617,19.780000686645508,19.1299991607666,19.459999084472656,19.459999084472656,2839500,46,100.0,False,1.0,46.0,0.18000030517578125,0.009183688860840977
256,2018-02-05,4,0.008363770250368188,0.15216068167985375,AR,18.36000061035156,18.700000762939453,17.940000534057617,18.07999992370605,18.07999992370605,3946600,44,100.0,,1.0,44.0,-1.0799999237060547,-0.05460060092086938
257,2018-02-06,70,0.03266421207658321,2.9054410987849977,AR,17.739999771118164,18.40999984741211,17.700000762939453,18.34000015258789,18.34000015258789,5977500,48,100.0,,1.0,48.0,-0.29000091552734375,-0.015508069716343664
258,2018-02-07,1,0.007259204712812961,-0.7777627485459218,AR,18.200000762939453,18.56999969482422,17.56999969482422,17.56999969482422,17.56999969482422,4939400,47,100.0,,1.0,47.0,0.15999984741210938,0.008690920626737597
259,2018-02-08,3,0.00799558173784978,0.1014404544532359,AR,17.68000030517578,18.010000228881836,16.989999771118164,17.020000457763672,17.020000457763672,4963300,47,100.0,,1.0,47.0,-0.5599994659423828,-0.030156137595331534
260,2018-02-12,11,0.010941089837997055,0.43444680440239436,AR,17.34000015258789,17.59000015258789,17.18000030517578,17.459999084472656,17.459999084472656,3449800,47,100.0,,1.0,47.0,-0.4200000762939453,-0.023320381507847543
261,2018-02-13,4,0.008363770250368188,-0.23556333288464137,AR,17.360000610351562,17.559999465942383,17.239999771118164,17.399999618530273,17.399999618530273,4250500,48,100.0,,1.0,48.0,-0.030000686645507812,-0.0017055535182070036
262,2018-02-15,23,0.015359351988217966,0.8364148617714386,AR,18.26000022888184,18.68000030517578,17.889999389648438,18.520000457763672,18.520000457763672,4705900,100,100.0,,1.0,100.0,1.1200008392333984,0.06378137091664726
263,2018-02-16,2,0.0076273932253313696,-0.5034039696998753,AR,18.399999618530277,19.059999465942383,18.399999618530277,18.93000030517578,18.93000030517578,4001300,96,100.0,,1.0,96.0,0.37999916076660156,0.02034256716052152
264,2018-02-20,41,0.021986745213549336,2.0288090890647186,AR,18.989999771118164,19.190000534057617,18.489999771118164,18.559999465942383,18.559999465942383,3509000,79,100.0,,1.0,79.0,0.13000106811523438,0.006820622862426129
265,2018-02-21,2,0.0076273932253313696,-0.6530912988143881,AR,18.59000015258789,18.71999931335449,18.229999542236328,18.31999969482422,18.31999969482422,3388400,81,100.0,,1.0,81.0,-0.47000122070312855,-0.024491985806305183
266,2018-02-22,1,0.007259204712812961,-0.048271867155821546,AR,18.520000457763672,18.93000030517578,18.3799991607666,18.46999931335449,18.46999931335449,6044900,83,100.0,,1.0,83.0,0.21000099182129262,0.011218002111329284
267,2018-02-23,8,0.009836524300441827,0.3550415905863258,AR,18.56999969482422,18.989999771118164,18.56999969482422,18.950000762939453,18.950000762939453,2787300,85,100.0,,1.0,85.0,0.05999946594238281,0.0031695438444327984
268,2018-02-26,1,0.007259204712812961,-0.048271867155821546,AR,19.1299991607666,19.38999938964844,18.8700008392334,19.15999984741211,19.15999984741211,2991500,69,100.0,,1.0,69.0,0.399999618530277,0.021063697912131474
269,2018-02-28,1,0.007259204712812961,0.0,AR,19.1299991607666,19.399999618530277,18.799999237060547,18.809999465942383,18.809999465942383,2934700,79,100.0,,1.0,79.0,0.010000228881835938,0.0005157415779586394
270,2018-03-01,33,0.01904123711340206,1.623047271251775,AR,18.940000534057617,19.670000076293945,18.899999618530277,19.489999771118164,19.489999771118164,3817500,100,93.0,False,0.93,93.0,0.2700004577636683,0.013917549642927352
271,2018-03-02,0,0.006891016200294551,-0.638100394462062,AR,19.3799991607666,20.020000457763672,19.020000457763672,19.989999771118164,19.989999771118164,3261300,84,93.0,,0.93,78.12,0.35000038146972656,0.017793613630512572
272,2018-03-06,2,0.0076273932253313696,-0.0460489961318844,AR,20.5,20.739999771118164,20.299999237060547,20.530000686645508,20.530000686645508,5564500,74,93.0,,0.93,68.82000000000001,0.7199993133544922,0.035964000843730304
273,2018-03-07,16,0.012782032400589102,0.6758061401815023,AR,20.540000915527344,21.06999969482422,20.350000381469727,20.739999771118164,20.739999771118164,3866700,72,93.0,,0.93,66.96000000000001,0.3299999237060547,0.015911279042808868
274,2018-03-08,1,0.007259204712812961,-0.43207742827514695,AR,20.700000762939453,20.920000076293945,20.229999542236328,20.32999992370605,20.32999992370605,3392800,69,93.0,,0.93,64.17,-0.14999961853027344,-0.0071191087186925905
275,2018-03-09,1,0.007259204712812961,0.0,AR,20.479999542236328,20.90999984741211,20.350000381469727,20.809999465942383,20.809999465942383,4212400,68,93.0,,0.93,63.24,-0.010000228881835938,-0.00047802241134631274
276,2018-03-14,3,0.00799558173784978,0.1014404544532359,AR,20.770000457763672,20.96999931335449,20.709999084472656,20.850000381469727,20.850000381469727,2406200,65,93.0,,0.93,60.45,0.05999946594237926,0.00286941493927384
277,2018-03-15,1,0.007259204712812961,-0.09209799226376869,AR,20.989999771118164,21.239999771118164,20.06999969482422,20.239999771118164,20.239999771118164,7356600,69,93.0,,0.93,64.17,0.2700004577636754,0.01287555873174151
278,2018-03-19,14,0.012045655375552283,0.6593629539460335,AR,20.170000076293945,20.280000686645508,19.489999771118164,19.59000015258789,19.59000015258789,3528900,64,93.0,,0.93,59.52,-0.9599990844726562,-0.045197697496120015
279,2018-03-20,4,0.008363770250368188,-0.3056608387333416,AR,19.809999465942383,19.950000762939453,19.6299991607666,19.690000534057617,19.690000534057617,2265700,62,93.0,,0.93,57.66,-0.3299999237060547,-0.0162721850361357
280,2018-03-21,4,0.008363770250368188,0.0,AR,19.790000915527344,20.290000915527344,19.71999931335449,20.11000061035156,20.11000061035156,2920100,60,93.0,,0.93,55.8,0.3400001525878906,0.01704261351305303
281,2018-03-23,1,0.007259204712812961,-0.13206550449022703,AR,19.96999931335449,20.1200008392334,19.31999969482422,19.350000381469727,19.350000381469727,2659500,62,93.0,,0.93,57.66,-0.1700000762939453,-0.00837851496417874
282,2018-03-26,620,0.2351678939617084,33.12673648215431,AR,19.799999237060547,19.82999992370605,19.18000030517578,19.75,19.75,3242600,73,93.0,,0.93,67.89,-0.2900009155273473,-0.014413563788817307
283,2018-03-27,1,0.007259204712812961,-0.9691318207153101,AR,19.8700008392334,19.88999938964844,19.11000061035156,19.21999931335449,19.21999931335449,2948200,66,93.0,,0.93,61.38,0.05999946594238992,0.0030256916880095908
284,2018-04-03,1,0.007259204712812961,0.0,AR,19.520000457763672,19.65999984741211,19.15999984741211,19.59000015258789,19.59000015258789,2479100,97,85.0,,0.85,82.45,-0.22999954223633168,-0.011563577138973269
285,2018-04-04,1,0.007259204712812961,0.0,AR,19.299999237060547,19.709999084472656,19.280000686645508,19.63999938964844,19.63999938964844,2226400,93,85.0,,0.85,79.05,0.049999237060546875,0.0025431962079658366
286,2018-04-06,1,0.007259204712812961,0.0,AR,20.07999992370605,20.290000915527344,19.799999237060547,20.11000061035156,20.11000061035156,4593600,98,85.0,,0.85,83.3,0.5800018310546875,0.029426781227585463
287,2018-04-09,0,0.006891016200294551,-0.8774457162314362,AR,20.309999465942383,20.3700008392334,20.059999465942383,20.059999465942383,20.059999465942383,2287900,96,85.0,,0.85,81.6,0.07999992370605469,0.00394282504170973
288,2018-04-11,12,0.011309278350515463,0.6411626415900833,AR,20.549999237060547,21.1299991607666,20.5,21.09000015258789,21.09000015258789,2561600,87,85.0,,0.85,73.95,0.7599983215332031,0.037309685332433506
289,2018-04-16,2,0.0076273932253313696,-0.3255632243781742,AR,20.799999237060547,20.799999237060547,20.520000457763672,20.6200008392334,20.6200008392334,2673900,90,85.0,,0.85,76.5,-0.3299999237060547,-0.015617602310121548
290,2018-04-18,75,0.03450515463917526,3.5238463023749755,AR,20.559999465942383,20.670000076293945,20.309999465942383,20.420000076293945,20.420000076293945,3847700,88,85.0,,0.85,74.8,-0.12999916076660156,-0.006249959881487577
291,2018-04-30,4,0.008363770250368188,0.15216068167985375,AR,18.979999542236328,19.1299991607666,18.81999969482422,19.0,19.0,4016700,88,85.0,,0.85,74.8,-1.5400009155273438,-0.07450415625752915
292,2018-05-02,1,0.007259204712812961,-0.13206550449022703,AR,19.11000061035156,19.25,19.030000686645508,19.07999992370605,19.07999992370605,2351800,95,78.0,,0.78,74.10000000000001,0.12000083923339844,0.006272913983159212
293,2018-05-03,12,0.011309278350515463,0.5579224994927976,AR,18.8700008392334,19.040000915527344,18.31999969482422,18.3799991607666,18.3799991607666,4598800,98,78.0,,0.78,76.44,-0.20999908447265625,-0.01090904334922893
294,2018-05-07,12,0.011309278350515463,0.2951593860684767,AR,18.420000076293945,18.71999931335449,18.13999938964844,18.25,18.25,2890400,97,78.0,,0.78,75.66,-0.3200016021728551,-0.016806806028664134
295,2018-05-08,1,0.007259204712812961,-0.35811954681599156,AR,18.239999771118164,18.540000915527344,17.93000030517578,18.530000686645508,18.530000686645508,3579800,92,78.0,,0.78,71.76,-0.17999839782714488,-0.009615299381914855
296,2018-05-09,2,0.0076273932253313696,0.05072022722661784,AR,18.75,19.309999465942383,18.75,18.96999931335449,18.96999931335449,3857900,96,78.0,,0.78,74.88,0.7699985504150391,0.041531742847442876
297,2018-05-11,27,0.016832106038291605,1.2067966788955395,AR,18.8799991607666,18.88999938964844,18.40999984741211,18.46999931335449,18.46999931335449,1741100,100,78.0,,0.78,78.0,-0.42000007629394176,-0.02175039295235137
298,2018-05-15,1,0.007259204712812961,-0.048271867155821546,AR,18.920000076293945,19.06999969482422,18.8799991607666,18.96999931335449,18.96999931335449,1741800,97,78.0,,0.78,75.66,0.1800003051757777,0.009528867707344402
299,2018-05-23,13,0.011677466863033874,0.6086427267194159,AR,18.979999542236328,19.0,18.459999084472656,18.84000015258789,18.84000015258789,2533600,98,78.0,,0.78,76.44,-0.06999969482421875,-0.0036706709986585873
300,2018-05-25,6,0.009100147275405007,-0.22070879051582803,AR,18.1200008392334,18.31999969482422,17.780000686645508,18.270000457763672,18.270000457763672,3521600,96,78.0,,0.78,74.88,-0.6800003051757812,-0.03578948974609375
301,2018-05-29,4,0.008363770250368188,-0.08091924259588945,AR,18.09000015258789,18.6200008392334,18.09000015258789,18.59000015258789,18.59000015258789,3675800,95,78.0,,0.78,74.10000000000001,0.3000011444091797,0.016375608592064328
302,2018-05-30,1,0.007259204712812961,-0.13206550449022703,AR,18.700000762939453,19.1299991607666,18.5,19.040000915527344,19.040000915527344,3154900,94,78.0,,0.78,73.32000000000001,0.5099983215332031,0.02738981195202772
303,2018-06-04,3,0.00799558173784978,0.1014404544532359,AR,19.399999618530277,19.540000915527344,18.700000762939453,18.729999542236328,18.729999542236328,2706500,96,81.0,,0.81,77.76,0.4100017547607422,0.021432397948119464
304,2018-06-11,23,0.015359351988217966,0.9209799226376862,AR,19.59000015258789,19.739999771118164,19.239999771118164,19.59000015258789,19.59000015258789,2481000,100,81.0,,0.81,81.0,0.1999988555908203,0.010235355487209441
305,2018-06-13,2,0.0076273932253313696,-0.5034039696998753,AR,19.979999542236328,20.3700008392334,19.899999618530277,20.15999984741211,20.15999984741211,3590900,95,81.0,,0.81,76.95,0.6300010681152344,0.03191494809625062
306,2018-06-18,5,0.008731958762886599,0.14481560146746486,AR,19.479999542236328,20.21999931335449,19.420000076293945,19.790000915527344,19.790000915527344,2197400,98,81.0,,0.81,79.38000000000001,-0.1500015258789098,-0.007363844855126422
307,2018-06-22,31,0.018304860088365245,1.0963062911114858,AR,21.3799991607666,21.3799991607666,20.739999771118164,20.809999465942383,20.809999465942383,3410000,94,81.0,,0.81,76.14,1.159999847412113,0.057368936043730834
308,2018-06-25,3,0.00799558173784978,-0.5631989701504546,AR,20.81999969482422,20.88999938964844,20.420000076293945,20.5,20.5,2884000,99,81.0,,0.81,80.19000000000001,-0.4899997711181605,-0.022918605722741847
309,2018-06-29,17,0.01315022091310751,0.6446859458463805,AR,20.940000534057617,21.729999542236328,20.940000534057617,21.350000381469727,21.350000381469727,2041500,98,81.0,,0.81,79.38000000000001,0.8400001525878871,0.04021063557350457
310,2018-07-05,8,0.009836524300441827,0.2896312029349297,AR,21.420000076293945,21.729999542236328,21.36000061035156,21.46999931335449,21.46999931335449,1715500,100,79.0,,0.79,79.0,0.0,0.0
311,2018-07-06,1,0.007259204712812961,-0.2620152717472676,AR,21.440000534057617,21.93000030517578,21.36000061035156,21.84000015258789,21.84000015258789,1834000,94,79.0,,0.79,74.26,0.20000076293945312,0.009203900927412079
312,2018-07-09,1,0.007259204712812961,0.0,AR,21.989999771118164,22.520000457763672,21.959999084472656,22.440000534057617,22.440000534057617,3470700,95,79.0,,0.79,75.05,0.5900001525878906,0.02690379135328347
313,2018-07-16,16,0.012782032400589102,0.6758061401815023,AR,21.459999084472656,21.65999984741211,21.190000534057617,21.420000076293945,21.420000076293945,2609300,94,79.0,,0.79,74.26,-0.8600006103515625,-0.038188303413425606
314,2018-07-18,6,0.009100147275405007,-0.288051618850098,AR,21.420000076293945,21.420000076293945,20.88999938964844,21.01000022888184,21.01000022888184,3420600,92,79.0,,0.79,72.68,-0.23999977111816406,-0.01108032192100128
315,2018-07-19,2,0.0076273932253313696,-0.16183848519177857,AR,21.13999938964844,21.450000762939453,21.020000457763672,21.229999542236328,21.229999542236328,1832600,91,79.0,,0.79,71.89,0.030000686645507812,0.0014005922753805855
316,2018-07-20,44,0.023091310751104568,2.027418420544507,AR,21.21999931335449,21.309999465942383,21.0,21.15999984741211,21.15999984741211,1144000,94,79.0,,0.79,74.26,-0.1400012969970703,-0.006526866760721006
317,2018-07-25,1,0.007259204712812961,0.0,AR,21.1299991607666,21.270000457763672,20.8700008392334,21.270000457763672,21.270000457763672,1821700,90,79.0,,0.79,71.10000000000001,-0.03999900817871094,-0.0018770065312595507
318,2018-07-30,3,0.00799558173784978,0.1014404544532359,AR,20.3799991607666,20.649999618530277,20.31999969482422,20.36000061035156,20.36000061035156,2699200,92,79.0,,0.79,72.68,-0.6200008392333949,-0.029149075030089677
319,2018-08-03,3,0.00799558173784978,0.0,AR,19.049999237060547,19.049999237060547,18.61000061035156,18.82999992370605,18.82999992370605,4064200,92,80.0,,0.8,73.60000000000001,-1.6000003814697301,-0.07748186009814595
320,2018-08-07,14,0.012045655375552283,0.32367697038355714,AR,18.93000030517578,19.06999969482422,18.790000915527344,18.989999771118164,18.989999771118164,4323200,93,80.0,,0.8,74.4,0.020000457763671875,0.0010498928380406891
321,2018-08-10,3,0.00799558173784978,-0.33622692260667564,AR,18.59000015258789,18.86000061035156,18.34000015258789,18.76000022888184,18.76000022888184,2347300,98,80.0,,0.8,78.4,-0.2099990844726598,-0.011012012995975873
322,2018-08-13,-16,0.001,-0.8749309265058022,AR,18.68000030517578,18.799999237060547,17.899999618530273,17.920000076293945,17.920000076293945,3423700,93,80.0,,0.8,74.4,-0.06000137329101207,-0.0031814088732361467
323,2018-08-15,1,0.007259204712812961,6.25920471281296,AR,17.959999084472656,18.010000228881836,17.25,17.65999984741211,17.65999984741211,3716100,94,80.0,,0.8,75.2,-0.7899990081787109,-0.042021225544593754
324,2018-08-16,16,0.012782032400589102,0.7608034083992696,AR,17.719999313354492,17.829999923706055,17.40999984741211,17.469999313354492,17.469999313354492,2051000,90,80.0,,0.8,72.0,-0.18000030517578125,-0.009994464346931187
325,2018-08-17,15,0.01241384388807069,-0.028805161885009922,AR,17.5,17.670000076293945,17.399999618530273,17.5,17.5,1683100,94,80.0,,0.8,75.2,-0.15999984741210938,-0.00897363141316565
326,2018-08-20,5,0.008731958762886599,-0.1443209698369171,AR,17.479999542236328,17.6299991607666,17.25,17.610000610351562,17.610000610351562,2075900,100,80.0,,0.8,80.0,-0.04000091552734375,-0.0022637756284454857
327,2018-08-21,3,0.00799558173784978,-0.08433125316242207,AR,17.829999923706055,18.21999931335449,17.790000915527344,18.100000381469727,18.100000381469727,3662400,89,80.0,,0.8,71.2,0.5900001525878871,0.03346569374211095
328,2018-08-22,1,0.007259204712812961,-0.09209799226376869,AR,18.26000022888184,18.57999992370605,18.229999542236328,18.440000534057617,18.440000534057617,2128700,90,80.0,,0.8,72.0,0.3600006103515625,0.01975854137863209
329,2018-08-27,3,0.00799558173784978,-0.43909494782518854,AR,18.46999931335449,18.770000457763672,18.420000076293945,18.51000022888184,18.51000022888184,2278300,92,80.0,,0.8,73.60000000000001,0.19000053405762074,0.010226078301281305
330,2018-08-31,5,0.008731958762886599,0.0920979922637688,AR,18.770000457763672,18.86000061035156,18.420000076293945,18.51000022888184,18.51000022888184,2564500,89,80.0,,0.8,71.2,0.09000015258788707,0.004794893467925387
331,2018-09-04,5,0.008731958762886599,0.0,AR,18.57999992370605,18.690000534057617,17.850000381469727,17.889999389648438,17.889999389648438,2182600,100,75.0,,0.75,75.0,-0.17000007629394176,-0.009013789543603434
332,2018-09-05,2,0.0076273932253313696,-0.1264968797436331,AR,17.739999771118164,17.790000915527344,17.31999969482422,17.670000076293945,17.670000076293945,2845200,96,75.0,,0.75,72.0,-0.8999996185302734,-0.04815407131156901
